geo,time,ms_mil_xpnd_cn
svn,1997,193770000
svn,1998,208770000
svn,1999,208470000
svn,2000,206630000
svn,2001,275010000
svn,2002,327790000
svn,2003,360320000
svn,2004,395900000
svn,2005,413470000
svn,2006,485330000
svn,2007,506080000
svn,2008,566200000
svn,2009,575060000
svn,2010,582959000
svn,2011,478860000
svn,2012,423000000
svn,2013,381658000
svn,2014,366460000
svn,2015,361376000
svn,2016,406166000
svn,2017,422277000
svn,2018,448605000
svn,2019,508000000
swe,1960,2725500000
swe,1961,2921500000
swe,1962,3291500000
swe,1963,3610500000
swe,1964,3924500000
swe,1965,4369000000
swe,1966,4692000000
swe,1967,4769500000
swe,1968,4868000000
swe,1969,5262500000
swe,1970,5784500000
swe,1971,6350000000
swe,1972,6944000000
swe,1973,7434000000
swe,1974,8235500000
swe,1975,9269000000
swe,1976,10216500000
swe,1977,11474500000
swe,1978,12983000000
swe,1979,14439500000
swe,1980,16037500000
swe,1981,17672500000
swe,1982,18723000000
swe,1983,20157000000
swe,1984,22073500000
swe,1985,24050500000
swe,1986,25484500000
swe,1987,28339000000
swe,1988,30131000000
swe,1989,32447000000
swe,1990,36516000000
swe,1991,37612000000
swe,1992,37381000000
swe,1993,39004000000
swe,1994,39772000000
swe,1995,40872000000
swe,1996,41600000000
swe,1997,39726000000
swe,1998,40801000000
swe,1999,42541000000
swe,2000,43882000000
swe,2001,42639000000
swe,2002,42401000000
swe,2003,42903000000
swe,2004,40527000000
swe,2005,41240000000
swe,2006,41150000000
swe,2007,43163000000
swe,2008,39710000000
swe,2009,38751000000
swe,2010,42423000000
swe,2011,41070000000
swe,2012,42301000000
swe,2013,42528000000
swe,2014,44976000000
swe,2015,45438000000
swe,2016,46491000000
swe,2017,47323000000
swe,2018,49840000000
swe,2019,55969000000
swz,1977,4687500
swz,1978,7182500
swz,1979,8572500
swz,1980,10230000
swz,1981,10850000
swz,1982,12025000
swz,1983,13075000
swz,1984,13450000
swz,1985,14775000
swz,1986,16775000
swz,1987,17000000
swz,1988,19825000
swz,1989,22900000
swz,1990,36800000
swz,1991,44200000
swz,1992,59825000
swz,1993,77525000
swz,1994,91625000
swz,1995,104350000
swz,1996,113875000
swz,1997,118250000
swz,1998,142250000
swz,1999,157950000
swz,2000,169825000
swz,2001,169300000
swz,2002,193300000
swz,2003,241525000
swz,2004,275800000
swz,2005,378200000
swz,2006,396275000
swz,2007,435950000
swz,2008,550675000
swz,2009,643250000
swz,2010,747000000
swz,2011,774250000
swz,2012,744150000
swz,2013,830725000
swz,2014,882925000
swz,2015,938136807.81759
swz,2016,1185543935.9392
swz,2017,1160927500
swz,2018,1202727500
swz,2019,1257450000
syc,1985,51700000
syc,1986,60300000
syc,1987,63400000
syc,1988,65400000
syc,1989,73600000
syc,1990,79200000
syc,1991,87600000
syc,1992,105000000
syc,1993,67100000
syc,1994,60100000
syc,1995,55200000
syc,1996,52400000
syc,1997,57292000
syc,1998,55476000
syc,1999,59250000
syc,2000,59000000
syc,2001,64816000
syc,2002,64116000
syc,2003,66100000
syc,2004,87600000
syc,2005,81000000
syc,2006,79298000
syc,2007,101700000
syc,2008,105210000
syc,2009,117742000
syc,2010,86376000
syc,2011,107872000
syc,2012,136000000
syc,2013,166000000
syc,2014,394000000
syc,2015,241000000
syc,2016,292000000
syc,2017,293000000
syc,2018,314000000
syc,2019,308000000
syr,1960,323000000
syr,1961,323000000
syr,1962,552000000
syr,1964,428000000
syr,1965,451000000
syr,1966,391000000
syr,1967,453000000
syr,1968,726000000
syr,1969,743000000
syr,1970,763000000
syr,1971,676000000
syr,1972,994000000
syr,1973,1486000000
syr,1974,2006000000
syr,1975,3285000000
syr,1976,3641000000
syr,1977,3918000000
syr,1978,4763000000
syr,1979,6208000000
syr,1980,8844000000
syr,1981,9568000000
syr,1982,10703000000
syr,1983,10729000000
syr,1984,13325000000
syr,1985,13778000000
syr,1986,14440000000
syr,1987,14327000000
syr,1988,14612000000
syr,1989,16654000000
syr,1990,18429000000
syr,1991,32483000000
syr,1992,33412000000
syr,1993,29948000000
syr,1994,37270000000
syr,1995,39681000000
syr,1996,41741000000
syr,1997,43860000000
syr,1998,45912000000
syr,1999,47594000000
syr,2000,49298000000
syr,2001,53381000000
syr,2002,55332000000
syr,2003,67117000000
syr,2004,70209000000
syr,2005,75720000000
syr,2006,74924000000
syr,2007,82742000000
syr,2008,86827000000
syr,2009,101464000000
syr,2010,108907000000
syr,2011,120291000000
tcd,1983,15000000000
tcd,1984,17500000000
tcd,1985,17000000000
tcd,1986,16900000000
tcd,1987,10300000000
tcd,1988,23200000000
tcd,1989,18000000000
tcd,1990,9350000000
tcd,1992,9350000000
tcd,1993,11100000000
tcd,1994,12300000000
tcd,1995,10000000000
tcd,1996,12700000000
tcd,1997,9700000000
tcd,1998,9500000000
tcd,1999,12900000000
tcd,2000,15200000000
tcd,2001,19200000000
tcd,2002,23900000000
tcd,2003,23800000000
tcd,2004,26700000000
tcd,2005,29270000000
tcd,2006,116600000000
tcd,2007,186500000000
tcd,2008,273800000000
tcd,2009,348900000000
tcd,2010,305000000000
tcd,2011,287700000000
tcd,2013,358900000000
tcd,2014,194000000000
tcd,2015,130700000000
tcd,2016,183620000000
tcd,2017,128640000000
tcd,2018,140700000000
tcd,2019,137530000000
tgo,1961,80200000
tgo,1962,175000000
tgo,1963,278000000
tgo,1964,829000000
tgo,1965,824000000
tgo,1966,710000000
tgo,1967,764000000
tgo,1968,814000000
tgo,1969,893000000
tgo,1970,1009000000
tgo,1971,1152000000
tgo,1972,1292000000
tgo,1973,1532000000
tgo,1974,1949000000
tgo,1975,2382000000
tgo,1976,3401000000
tgo,1977,5186000000
tgo,1978,5130000000
tgo,1979,4786000000
tgo,1980,5232000000
tgo,1981,6121000000
tgo,1982,6093000000
tgo,1983,6249000000
tgo,1984,6857000000
tgo,1985,8482000000
tgo,1986,10393000000
tgo,1987,13047000000
tgo,1988,12834000000
tgo,1989,13354000000
tgo,1990,13817000000
tgo,1991,12950000000
tgo,1992,13000000000
tgo,1993,14200000000
tgo,1994,14100000000
tgo,1995,15400000000
tgo,2003,16756700000
tgo,2004,16757000000
tgo,2005,17532000000
tgo,2008,25529000000
tgo,2009,26032000000
tgo,2010,28148000000
tgo,2011,27849000000
tgo,2012,32128000000
tgo,2013,35778000000
tgo,2014,41076000000
tgo,2015,41388000000
tgo,2016,48650000000
tgo,2017,51915000000
tgo,2018,58008000000
tgo,2019,99945000000
tha,1960,1330750000
tha,1961,1237000000
tha,1962,1676750000
tha,1963,1781000000
tha,1964,1814500000
tha,1965,1960750000
tha,1966,2195250000
tha,1967,2628000000
tha,1968,3216500000
tha,1969,3846000000
tha,1970,4518250000
tha,1971,5463250000
tha,1972,5909000000
tha,1973,6401750000
tha,1974,7414250000
tha,1975,8478500000
tha,1976,10851000000
tha,1977,14050000000
tha,1978,19156750000
tha,1979,24483250000
tha,1980,28118750000
tha,1981,30894500000
tha,1982,34675750000
tha,1983,36410000000
tha,1984,40159500000
tha,1985,44258000000
tha,1986,43016250000
tha,1987,43695000000
tha,1988,45756750000
tha,1989,49854000000
tha,1990,56646750000
tha,1991,66301250000
tha,1992,75229250000
tha,1993,79916250000
tha,1994,90820000000
tha,1995,95899250000
tha,1996,99800750000
tha,1997,102398250000
tha,1998,87278250000
tha,1999,77777000000
tha,2000,75450675000
tha,2001,76636125000
tha,2002,77886375000
tha,2003,78468975000
tha,2004,75092700000
tha,2005,79816500000
tha,2006,92504700000
tha,2007,121595000000
tha,2008,148777000000
tha,2009,164560000000
tha,2010,157237750000
tha,2011,168100250000
tha,2012,170705750000
tha,2013,181323250000
tha,2014,186102250000
tha,2015,196061750000
tha,2016,207425000000
tha,2017,215256000000
tha,2018,222174750000
tha,2019,227127000000
tjk,1992,2560
tjk,1993,243380
tjk,1994,347400
tjk,1995,713000
tjk,1996,3977000
tjk,1997,10713000
tjk,1998,17562000
tjk,1999,18723000
tjk,2000,21496000
tjk,2001,29577000
tjk,2002,70700000
tjk,2003,106500000
tjk,2004,134000000
tjk,2008,180000000
tjk,2009,196900000
tjk,2010,235400000
tjk,2011,328900000
tjk,2012,361300000
tjk,2014,514600000
tjk,2015,590200000
tkm,1994,305600
tkm,1995,3010600
tkm,1996,31654200
tkm,1997,88032000
tkm,1998,87160000
tkm,1999,116400000
tls,2005,8230000
tls,2006,17105000
tls,2007,23735000
tls,2008,23651000
tls,2009,36481000
tls,2010,26389000
tls,2011,20530000
tls,2012,33388000
tls,2013,31683000
tls,2014,29624000
tls,2015,36959000
tls,2016,26217000
tls,2017,25442000
tls,2018,20610000
tls,2019,34400000
tto,1968,10175000
tto,1969,10525000
tto,1970,12400000
tto,1971,17025000
tto,1972,17525000
tto,1973,17525000
tto,1974,17625000
tto,1975,23225000
tto,1976,30725000
tto,1977,36875000
tto,1978,43950000
tto,1979,65325000
tto,1980,88625000
tto,1981,84400000
tto,1993,121175000
tto,1994,143400000
tto,2001,86925000
tto,2002,121800000
tto,2003,212375000
tto,2004,478025000
tto,2005,615800000
tto,2006,729450000
tto,2007,789425000
tto,2008,874850000
tto,2009,876150000
tto,2010,912100000
tto,2011,936275000
tto,2012,1085075000
tto,2013,1360529000
tto,2014,1210587000
tto,2015,1288925000
tto,2016,1440425000
tto,2017,1366775000
tto,2018,1097200000
tto,2019,1126225000
tun,1960,6700000
tun,1961,7800000
tun,1962,6000000
tun,1963,6400000
tun,1964,7800000
tun,1965,6700000
tun,1966,7200000
tun,1967,8100000
tun,1968,9200000
tun,1969,8900000
tun,1970,11800000
tun,1971,13000000
tun,1972,15100000
tun,1973,16100000
tun,1974,20300000
tun,1975,30300000
tun,1976,36000000
tun,1977,52200000
tun,1978,61800000
tun,1979,65400000
tun,1980,78600000
tun,1981,113000000
tun,1982,194100000
tun,1983,260300000
tun,1984,193800000
tun,1985,180200000
tun,1986,164200000
tun,1987,161100000
tun,1988,199800000
tun,1989,222200000
tun,1990,217700000
tun,1991,240800000
tun,1992,256200000
tun,1993,277200000
tun,1994,300500000
tun,1995,324300000
tun,1996,386900000
tun,1997,396100000
tun,1998,416600000
tun,1999,423500000
tun,2000,455600000
tun,2001,482900000
tun,2002,491100000
tun,2003,524900000
tun,2004,553800000
tun,2005,607800000
tun,2006,661800000
tun,2007,628700000
tun,2008,713300000
tun,2009,762600000
tun,2010,817600000
tun,2011,1006900000
tun,2012,1064000000
tun,2013,1233700000
tun,2014,1542100000
tun,2015,1921400000
tun,2016,2120120000
tun,2017,2072700000
tun,2018,2233100000
tun,2019,2930700000
tur,1960,2405
tur,1961,2718
tur,1962,2980
tur,1963,3157
tur,1964,3443
tur,1965,3821
tur,1966,3996
tur,1967,4596
tur,1968,5159
tur,1969,5395
tur,1970,6399
tur,1971,8487
tur,1972,9961
tur,1973,12192
tur,1974,15831
tur,1975,33000
tur,1976,40691
tur,1977,49790
tur,1978,66239
tur,1979,93268
tur,1980,203172
tur,1981,313067
tur,1982,447790
tur,1983,556738
tur,1984,803044
tur,1985,1235000
tur,1986,1868000
tur,1987,2477000
tur,1988,3789000
tur,1989,7158000
tur,1990,13866000
tur,1991,23657000
tur,1992,42320000
tur,1993,77717000
tur,1994,156724000
tur,1995,302864000
tur,1996,611521000
tur,1997,1183330000
tur,1998,2289430000
tur,1999,4167640000
tur,2000,6248270000
tur,2001,8843920000
tur,2002,13641000000
tur,2003,15426000000
tur,2004,15568000000
tur,2005,16232000000
tur,2006,18622000000
tur,2007,19528000000
tur,2008,21878000000
tur,2009,24873000000
tur,2010,26526000000
tur,2011,28485000000
tur,2012,31779000000
tur,2013,35082000000
tur,2014,38467000000
tur,2015,42619000000
tur,2016,53853000000
tur,2017,64243000000
tur,2018,94860000000
tur,2019,116143000000
tza,1967,104500000
tza,1968,116000000
tza,1969,143500000
tza,1970,211000000
tza,1971,304000000
tza,1972,383500000
tza,1973,547000000
tza,1974,856500000
tza,1975,1019000000
tza,1976,1145000000
tza,1977,1581000000
tza,1978,3252000000
tza,1979,3085000000
tza,1980,1904000000
tza,1981,2742000000
tza,1982,3404500000
tza,1983,3710000000
tza,1984,4481000000
tza,1985,6045000000
tza,1986,8524500000
tza,1987,10385000000
tza,1988,12395000000
tza,1989,15100000000
tza,1990,17000000000
tza,1991,23700000000
tza,1992,28850000000
tza,1993,23800000000
tza,1994,29750000000
tza,1995,49150000000
tza,1996,58600000000
tza,1997,72600000000
tza,1998,89250000000
tza,1999,95700000000
tza,2000,108100000000
tza,2001,132100000000
tza,2002,136050000000
tza,2003,130067000000
tza,2004,138963500000
tza,2005,157478500000
tza,2006,184552500000
tza,2007,206945000000
tza,2008,232084500000
tza,2009,289777500000
tza,2010,398436000000
tza,2011,483386000000
tza,2012,569467500000
tza,2013,709603000000
tza,2014,839053000000
tza,2015,1029700000000
tza,2016,1185150000000
tza,2017,1361800000000
tza,2018,1590145000000
tza,2019,1839995000000
uga,1962,52000
uga,1963,195000
uga,1964,392000
uga,1965,767000
uga,1966,1019000
uga,1967,1203000
uga,1968,1424500
uga,1969,1633000
uga,1970,1902000
uga,1971,3763500
uga,1972,4639000
uga,1973,4555000
uga,1974,5720000
uga,1975,6425000
uga,1976,8355000
uga,1977,10895000
uga,1978,11735000
uga,1979,15475000
uga,1980,29580000
uga,1981,54130000
uga,1982,82280000
uga,1983,144205000
uga,1984,270550000
uga,1985,704400000
uga,1986,1835000000
uga,1987,5611000000
uga,1988,14955000000
uga,1989,31193000000
uga,1990,45890150000
uga,1991,53994950000
uga,1992,59334850000
uga,1993,74852050000
uga,1994,101987500000
uga,1995,123055000000
uga,1996,141632500000
uga,1997,151205500000
uga,1998,191891500000
uga,1999,232343000000
uga,2000,232370000000
uga,2001,239046000000
uga,2002,255596500000
uga,2003,299231500000
uga,2004,354847500000
uga,2005,385812500000
uga,2006,400234000000
uga,2007,434525000000
uga,2008,536530000000
uga,2009,596005000000
uga,2010,1325450000000
uga,2011,1531650000000
uga,2012,881200000000
uga,2013,776262500000
uga,2014,846655000000
uga,2015,992092500000
uga,2016,1088800000000
uga,2017,1251859150000
uga,2018,1522271150000
uga,2019,2392517000000
ukr,1993,5593600
ukr,1994,223884000
ukr,1995,1147900000
ukr,1996,1847000000
ukr,1997,2698800000
ukr,1998,2234500000
ukr,1999,2564200000
ukr,2000,3788600000
ukr,2001,3984600000
ukr,2002,4646900000
ukr,2003,5891600000
ukr,2004,7033100000
ukr,2005,8610115151.35004
ukr,2006,10533780059.0644
ukr,2007,14447392569.9189
ukr,2008,17699225798.2017
ukr,2009,18078860400
ukr,2010,20533057600
ukr,2011,19937198100
ukr,2012,22661804749
ukr,2013,23139750100
ukr,2014,35626567400
ukr,2015,64651160000
ukr,2016,75253000000
ukr,2017,86067137732.32001
ukr,2018,113606467194.10001
ukr,2019,135026558381.60001
ury,1972,27300
ury,1973,96400
ury,1974,206000
ury,1975,350000
ury,1976,440000
ury,1977,746000
ury,1978,1120000
ury,1979,2190000
ury,1980,4330000
ury,1981,7660000
ury,1982,8300000
ury,1983,9440000
ury,1984,12400000
ury,1985,20600000
ury,1986,36700000
ury,1987,50500000
ury,1988,93200000
ury,1989,185000000
ury,1990,384000000
ury,1991,542000000
ury,1992,1110000000
ury,1993,1651000000
ury,1994,2272000000
ury,1995,3326000000
ury,1996,4589000000
ury,1997,5431000000
ury,1998,6003000000
ury,1999,6512000000
ury,2000,6727000000
ury,2001,6966000000
ury,2002,7318000000
ury,2003,7603000000
ury,2004,8017000000
ury,2005,8502000000
ury,2006,9456000000
ury,2007,9765000000
ury,2008,11893000000
ury,2009,13023000000
ury,2010,15158000000
ury,2011,15931000000
ury,2012,18780000000
ury,2013,21405000000
ury,2014,24048000000
ury,2015,26505000000
ury,2016,29773000000
ury,2017,33406800000
ury,2018,39075420000
ury,2019,40382480000
usa,1960,47346552670.2126
usa,1961,49879770605.0578
usa,1962,54650942605.07729
usa,1963,54561215775.4246
usa,1964,53432327058.1665
usa,1965,54561791263.2266
usa,1966,66442751527.3178
usa,1967,78398442240.5239
usa,1968,84329031218.24809
usa,1969,84990165430.7737
usa,1970,83407993004.8882
usa,1971,78237979893.08
usa,1972,80708070966.4935
usa,1973,81469794407.5887
usa,1974,89278920339.82001
usa,1975,92080928753.6472
usa,1976,94715251079.71428
usa,1977,104665218971.62801
usa,1978,113382063749.093
usa,1979,126879927116.756
usa,1980,143688354872.67599
usa,1981,176558875270.82101
usa,1982,221673542584.01999
usa,1983,223427165005.73001
usa,1984,245149168288.53696
usa,1985,272163229313.05701
usa,1986,295546223803.59894
usa,1987,304086648682.90802
usa,1988,309661269300.95398
usa,1989,321866558808.32001
usa,1990,325129313986.03101
usa,1991,299372779114.591
usa,1992,325033735954.80402
usa,1993,316719443747.42297
usa,1994,308084000000
usa,1995,295853097724.66101
usa,1996,287960668678.94
usa,1997,293167825790.97101
usa,1998,290996055088.37799
usa,1999,298094891322.40399
usa,2000,320086324211.19598
usa,2001,331805610572.13702
usa,2002,378463138753.84094
usa,2003,440532069586.19202
usa,2004,492999376159.39697
usa,2005,533203000000
usa,2006,558335000000
usa,2007,589586000000
usa,2008,656756000000
usa,2009,705917000000
usa,2010,738005000000
usa,2011,752288000000
usa,2012,725205000000
usa,2013,679229000000
usa,2014,647789000000
usa,2015,633829639000
usa,2016,639856443000
usa,2017,646752927000
usa,2018,682491400000
usa,2019,731751400000
uzb,1994,991000000
uzb,1995,3355000000
uzb,1996,6900000000
uzb,1997,13700000000
uzb,1999,34860000000
uzb,2000,37497000000
uzb,2001,41115300000
uzb,2002,44537000000
uzb,2003,53018000000
uzb,2018,11624000000000
ven,1960,785000
ven,1961,384000
ven,1962,683000
ven,1963,822000
ven,1964,872000
ven,1965,1000000
ven,1966,1050000
ven,1967,1190000
ven,1968,1200000
ven,1969,1160000
ven,1970,1200000
ven,1971,1550000
ven,1972,1740000
ven,1973,1810000
ven,1974,2590000
ven,1975,3060000
ven,1976,2550000
ven,1977,3220000
ven,1978,3560000
ven,1979,3980000
ven,1980,4310000
ven,1981,4340000
ven,1982,6550000
ven,1983,8630000
ven,1984,9300000
ven,1985,6150000
ven,1986,8120000
ven,1987,11100000
ven,1988,15900000
ven,1989,41500000
ven,1990,34600000
ven,1991,55900000
ven,1992,67900000
ven,1993,117000000
ven,1994,138000000
ven,1995,212000000
ven,1996,306000000
ven,1997,753000000
ven,1998,794500000
ven,1999,852900000
ven,2000,1216000000
ven,2001,1383200000
ven,2002,1243800000
ven,2003,1587500000
ven,2004,2740000000
ven,2005,5570000000
ven,2006,7793800000
ven,2007,9342800000
ven,2008,12153000000
ven,2009,8706900000
ven,2010,10305504535
ven,2011,15345106238
ven,2012,21939113666
ven,2013,37495528541
ven,2014,35217484114.94869
ven,2015,56721006697.4353
ven,2016,107844325932.256
ven,2017,969863777579.10596
ven,2018,39336511000000
vnm,1987,103000000000
vnm,1988,792000000000
vnm,1989,2047000000000
vnm,1990,3319000000000
vnm,1991,4292000000000
vnm,1992,3730000000000
vnm,1993,3168000000000
vnm,1994,4730000000000
vnm,2003,13058000000000
vnm,2004,14409000000000
vnm,2005,16278000000000
vnm,2006,20577000000000
vnm,2007,28735000000000
vnm,2008,34848000000000
vnm,2009,40981000000000
vnm,2010,49739000000000
vnm,2011,55100000000000
yem,1990,9693000000
yem,1991,12349000000
yem,1992,15696000000
yem,1993,18441000000
yem,1994,28263000000
yem,1995,32912000000
yem,1996,39170000000
yem,1997,51334000000
yem,1998,52247000000
yem,1999,61548000000
yem,2000,76600000000
yem,2001,91100000000
yem,2002,129500000000
yem,2003,148100000000
yem,2004,135900000000
yem,2005,156200000000
yem,2006,162000000000
yem,2007,209000000000
yem,2008,239000000000
yem,2009,288200000000
yem,2010,318000000000
yem,2011,344700000000
yem,2012,347000000000
yem,2013,354300000000
yem,2014,368500000000
zaf,1960,50000000
zaf,1961,81250000
zaf,1962,133000000
zaf,1963,135000000
zaf,1964,194000000
zaf,1965,206750000
zaf,1966,231750000
zaf,1967,266500000
zaf,1968,285500000
zaf,1969,304000000
zaf,1970,298500000
zaf,1971,347500000
zaf,1972,378500000
zaf,1973,522500000
zaf,1974,749000000
zaf,1975,1058750000
zaf,1976,1458500000
zaf,1977,1803250000
zaf,1978,1798250000
zaf,1979,1819500000
zaf,1980,2073000000
zaf,1981,2643250000
zaf,1982,2980250000
zaf,1983,3401000000
zaf,1984,4086750000
zaf,1985,4719000000
zaf,1986,5707750000
zaf,1987,7321500000
zaf,1988,9692000000
zaf,1989,10967750000
zaf,1990,11292250000
zaf,1991,10698500000
zaf,1992,10488000000
zaf,1993,10634250000
zaf,1994,12351750000
zaf,1995,11942000000
zaf,1996,11143000000
zaf,1997,11124250000
zaf,1998,10535000000
zaf,1999,10618500000
zaf,2000,13128250000
zaf,2001,15516000000
zaf,2002,18615750000
zaf,2003,19473000000
zaf,2004,20019000000
zaf,2005,22683500000
zaf,2006,23742000000
zaf,2007,24839750000
zaf,2008,27145750000
zaf,2009,30443250000
zaf,2010,30662500000
zaf,2011,33358750000
zaf,2012,36859400000
zaf,2013,39761550000
zaf,2014,42243800000
zaf,2015,44514225000
zaf,2016,46665700000
zaf,2017,48532175000
zaf,2018,48616450000
zaf,2019,50008800000
zmb,1984,148000
zmb,1985,167000
zmb,1986,480000
zmb,1987,637000
zmb,1988,717000
zmb,1989,2315000
zmb,1990,4220000
zmb,1991,5575000
zmb,1992,16835000
zmb,1993,23149000
zmb,1994,42083000
zmb,1995,47756000
zmb,1996,45702000
zmb,1997,57000000
zmb,1999,134000000
zmb,2004,470000000
zmb,2005,622700000
zmb,2006,741700000
zmb,2007,929700000
zmb,2008,1041500000
zmb,2009,1115000000
zmb,2010,1344100000
zmb,2011,1502500000
zmb,2012,1782500000
zmb,2013,2057700000
zmb,2014,2729418000
zmb,2015,3215100000
zmb,2016,3088700000
zmb,2017,3204640000
zmb,2018,3955630000
zmb,2019,3772700000
zwe,1965,15600000
zwe,1966,16950000
zwe,1967,19000000
zwe,1968,30600000
zwe,1969,42350000
zwe,1970,45950000
zwe,1971,49850000
zwe,1972,58450000
zwe,1973,86900000
zwe,1974,118550000
zwe,1975,148600000
zwe,1976,199800000
zwe,1977,285350000
zwe,1978,347750000
zwe,1979,441150000
zwe,1980,442750000
zwe,1981,389700000
zwe,1982,437450000
zwe,1983,431750000
zwe,1984,360650000
zwe,1985,309300000
zwe,1986,342200000
zwe,1987,392600000
zwe,1988,407050000
zwe,1989,408600000
zwe,1990,416300000
zwe,1991,376050000
zwe,1992,296350000
zwe,1993,249800000
zwe,1994,247900000
zwe,1995,262900000
zwe,1996,291650000
zwe,1997,311400000
zwe,1998,306000000
zwe,1999,263400000
zwe,2000,346300000
zwe,2001,286700000
zwe,2002,677000000
zwe,2003,194800000
zwe,2004,256100000
zwe,2005,131400000
zwe,2006,161700000
zwe,2010,98293000
zwe,2011,198438000
zwe,2012,318272000
zwe,2013,356700000
zwe,2014,368100000
zwe,2015,376677000
zwe,2016,358065000
zwe,2017,340522000
zwe,2018,420364000
zwe,2019,546939000
