geo,time,ny_adj_nnat_cd
lka,2002,2685589001.59248
lka,2003,3132893203.90092
lka,2004,3416546928.48643
lka,2005,4498450101.5623
lka,2006,4710334507.32444
lka,2007,5702084796.25293
lka,2008,4852887958.97766
lka,2009,7625541380.93226
lka,2010,12722306015.519
lka,2011,12978801052.6427
lka,2012,18352194436.8981
lka,2013,17068590597.8477
lka,2014,17846919139.1357
lka,2015,17616957342.0314
lka,2016,15514203192.2932
lka,2017,18941594684.45449
lka,2018,17815215546.3407
lka,2019,15212867449.9017
lso,1975,13778311.37436
lso,1976,16667600.30801
lso,1977,45072111.04944
lso,1978,95951133.08897
lso,1979,81966041.22986
lso,1980,181686967.58357
lso,1981,128477758.20245
lso,2007,649524622.53428
lso,2008,666509155.18117
lso,2009,428646807.67377
lso,2010,329913605.98761
lso,2011,199057474.41668
lso,2012,191407446.28372
lso,2013,401782322.37293
lso,2014,559265826.65598
lso,2015,440913505.95171
lso,2016,158150901.30114
lso,2017,202275175.2745
lso,2018,292566046.73075
lso,2019,280605026.12357
ltu,1995,-792910142.13848
ltu,1996,-617304139.22172
ltu,1997,-301834214.3354
ltu,1998,-429636637.46624
ltu,1999,-728358727.39967
ltu,2000,-214204972.5265
ltu,2001,8582555.27573
ltu,2002,291504525.13198
ltu,2003,396019878.79151
ltu,2004,548716091.58457
ltu,2005,1228345626.87461
ltu,2006,1344400114.14456
ltu,2007,2163262531.35153
ltu,2008,1356746403.15641
ltu,2009,-32187202.99383
ltu,2010,1465359800.73236
ltu,2011,2194917314.14613
ltu,2012,2147096066.03478
ltu,2013,3715146595.97094
ltu,2014,4814574999.5965
ltu,2015,2270574585.09672
ltu,2016,2076098886.50655
ltu,2017,3384468804.51289
ltu,2018,4385198060.80363
ltu,2019,4763031759.07564
lux,1999,5024363847.74413
lux,2000,4772104768.14513
lux,2001,4509013253.53209
lux,2002,4601778131.51053
lux,2003,4897382196.16029
lux,2004,8930477294.11376
lux,2005,10742915099.6683
lux,2006,9312745095.56255
lux,2007,15281949707.1709
lux,2008,13177137006.7812
lux,2009,1583800315.35294
lux,2010,5832037252.89795
lux,2011,5392197795.38429
lux,2012,3917397569.47786
lux,2013,3911564368.00998
lux,2014,4828457388.87542
lux,2015,4445245934.07733
lux,2016,4393796578.10522
lux,2017,3496823193.22382
lux,2018,3749493027.26808
lux,2019,3818884983.56878
lva,1995,-1517866101.18956
lva,1996,-1425032603.78058
lva,1997,-1301951238.16909
lva,1998,-1231584406.03294
lva,1999,-1435778993.29875
lva,2000,-806680826.15
lva,2001,-558117453.73
lva,2002,-444261532.3
lva,2003,-329204890.34
lva,2004,-270680441.72
lva,2005,280993032.6
lva,2006,-718061695.95
lva,2007,-19280995.5
lva,2008,537511701.12
lva,2009,1843845035.13
lva,2010,-690197297.11
lva,2011,-247497728.94
lva,2012,-284267565.98
lva,2013,-506652526.52
lva,2014,-553626390.03
lva,2015,-109414720.44
lva,2016,-40258673.81
lva,2017,364708702.95
lva,2018,721225278.36
lva,2019,152398415.12
mac,2002,2552647137.25229
mac,2003,3083688497.27746
mac,2004,4437985202.58916
mac,2005,5126322602.90048
mac,2006,6090968870.75182
mac,2007,9512715586.55585
mac,2008,8374580562.58476
mac,2009,8662278761.98683
mac,2010,12794302799.9728
mac,2011,17353541600.1726
mac,2012,20061701281.3703
mac,2013,24178921762.6661
mac,2014,25674216075.949
mac,2015,19593552834.6194
mac,2016,19478040594.1786
mac,2017,22833850468.4016
mac,2018,24835692884.0787
mar,1975,1009575043.81619
mar,1976,588493702.09432
mar,1977,781069181.71923
mar,1978,929876186.33041
mar,1979,1092284524.10436
mar,1980,3301784647.70563
mar,1981,2213591812.462
mar,1982,2365455685.07932
mar,1983,1896772489.77374
mar,1984,2231915822.94166
mar,1985,2168034728.52804
mar,1986,3112330881.95416
mar,1987,3262232303.48805
mar,1988,4130676203.77253
mar,1989,4411025866.75366
mar,1990,5937172761.7002
mar,1991,5089129019.35234
mar,1992,5344972757.65133
mar,1993,4488087568.32733
mar,1994,4759364934.2297
mar,1995,4170898272.05286
mar,1996,5883384603.11016
mar,1997,5316466526.86691
mar,1998,6873341820.49542
mar,1999,5943205442.49973
mar,2000,5530908779.47176
mar,2001,8234107518.17117
mar,2002,8384962813.35256
mar,2003,11035485205.58
mar,2004,12809523216.5422
mar,2005,13472582246.5657
mar,2006,15750704728.8369
mar,2007,18267145747.4302
mar,2008,21805479353.4126
mar,2009,17610391598.0639
mar,2010,17400064977.7053
mar,2011,17402912224.25
mar,2012,14146463309.6371
mar,2013,17337265317.6628
mar,2014,16995059949.063
mar,2015,17928165646.4586
mar,2016,17707685106.1361
mar,2017,19754783448.3932
mar,2018,19675610767.2552
mar,2019,20076716229.6814
mda,1996,-229581765.35076
mda,1997,-361266365.18047
mda,1998,-418121317.4825
mda,1999,-160160768.73362
mda,2000,-156687694.55491
mda,2001,-91231518.53579
mda,2002,-63076826.65652
mda,2003,-109389461.31715
mda,2004,70310247.5985
mda,2005,107868721.20094
mda,2006,124148122.20812
mda,2007,268427260.55466
mda,2008,403672415.53258
mda,2009,-99279990.33398
mda,2010,262548608.9801
mda,2011,230772662.0492
mda,2012,560774811.74192
mda,2013,828815613.07595
mda,2014,846372337.3939
mda,2015,101932233.11036
mda,2016,490209552.55403
mda,2017,473224096.47832
mda,2018,244193613.3905
mda,2019,419879951.52022
mdg,1974,33776174.29664
mdg,1975,31569592.97775
mdg,1976,84407703.08833
mdg,1977,71901332.69727
mdg,1978,32964068.47464
mdg,1979,-81624133.72151
mdg,1980,1772574550.37091
mdg,1981,1221197856.79939
mdg,1982,855399343.06945
mdg,1983,889253027.66001
mdg,1984,810501936.7551
mdg,1985,494192938.41581
mdg,1986,721943947.70037
mdg,1987,649318068.68228
mdg,1988,389187907.62739
mdg,1989,1174292079.86693
mdg,1990,1084936817.4148
mdg,1991,690286967.87894
mdg,1992,1016846524.92427
mdg,1993,1104074194.57629
mdg,1994,706708229.99362
mdg,1995,-162820502.61451
mdg,1996,-48104469.54133
mdg,1997,-141224266.81666
mdg,1998,-142551621.18721
mdg,1999,-91371731.4461
mdg,2000,-120077739.28391
mdg,2001,211740236.10588
mdg,2002,-312298072.03622
mdg,2003,-17313359.99092
mdg,2004,311203285.93993
mdg,2005,10915943.91038
mdg,2006,304637519.7538
mdg,2007,717759635.95993
mdg,2008,1366653199.6356
mdg,2009,404696888.65326
mdg,2010,249021560.11119
mdg,2011,212429536.3294
mdg,2012,-118190053.11555
mdg,2013,-519070920.35283
mdg,2014,345282248.0382
mdg,2015,233665127.31534
mdg,2016,659703657.87037
mdg,2017,717724092.0023
mdg,2018,1194263663.50284
mdg,2019,1096708974.17779
mdv,2014,592846075.1319
mdv,2015,552857191.65865
mdv,2016,214411757.51041
mdv,2017,459764114.98657
mdv,2018,459444261.75557
mdv,2019,429936592.70025
mex,1979,16602486487.3615
mex,1980,35002092591.4108
mex,1981,42811823495.6953
mex,1982,28616260615.2418
mex,1983,23820178217.85889
mex,1984,25790155753.5677
mex,1985,28627891791.5537
mex,1986,8232322006.23097
mex,1987,17249320461.8294
mex,1988,14214856089.8189
mex,1989,18995007040.6674
mex,1990,25205604409.4304
mex,1991,26335277890.1942
mex,1992,24005392901.6066
mex,1993,49966667128.2941
mex,1994,53594964285.7143
mex,1995,18409035051
mex,1996,26112794286.3646
mex,1997,41350655840.4558
mex,1998,41568859624.4131
mex,1999,44650781213.3072
mex,2000,59251033496.0449
mex,2001,54980823797.2256
mex,2002,45608324676.5504
mex,2003,32899158424.0016
mex,2004,59007750577.0972
mex,2005,60295324092.5524
mex,2006,90220195443.5714
mex,2007,93605593717.97
mex,2008,93010057942.202
mex,2009,57740008283.17049
mex,2010,84108827140.42
mex,2011,96460124196.64301
mex,2012,89126619770.48398
mex,2013,55824910207.064
mex,2014,74828571892.94499
mex,2015,63155982838.445
mex,2016,57003374369.975
mex,2017,69334972400.09399
mex,2018,76465395310.27
mex,2019,78521883723.175
mhl,2005,34554648.26565
mhl,2006,29643460.04745
mhl,2007,32058002.18741
mhl,2008,25107315.87874
mhl,2009,27750453.21145
mhl,2010,31851187.27881
mhl,2011,31653834.59979
mhl,2012,17559690.27025
mhl,2013,19919473.02832
mhl,2014,31500117.11322
mhl,2015,43926426.94469
mhl,2016,41840882.37002
mhl,2017,20022560.18705
mhl,2018,19222663.80485
mkd,1996,-373371198.59829
mkd,1997,-515656234.88646
mkd,1998,-539076544.55582
mkd,1999,-415425728.05287
mkd,2000,155348117.51891
mkd,2001,-215991601.02321
mkd,2002,-233582326.45404
mkd,2003,-235693195.97011
mkd,2004,-342453672.37701
mkd,2005,-90279596.2611
mkd,2006,202342202.42708
mkd,2007,-295647489.96152
mkd,2008,-401389082.39551
mkd,2009,14104364.53175
mkd,2010,331404436.41459
mkd,2011,724546365.34084
mkd,2012,704535994.83236
mkd,2013,995575052.84143
mkd,2014,1325483842.69025
mkd,2015,1119211999.20483
mkd,2016,1521578502.30754
mkd,2017,1690570841.71103
mkd,2018,2306827046.76984
mkd,2019,2139717380.86397
mli,1975,30441182.59245
mli,1976,50737776.90528
mli,1977,146148497.99375
mli,1978,22056865.67045
mli,1979,77113525.96794
mli,1980,-197758563.67395
mli,1981,-201465621.99869
mli,1982,-163945608.49343
mli,1983,-161599079.23772
mli,1984,-188992072.86911
mli,1985,-80615864.36405
mli,1986,-7652679.66962
mli,1987,156508395.57643
mli,1988,79524240.59901
mli,1989,259928126.80184
mli,1990,222312800.00296
mli,1991,157715659.83455
mli,1992,218043198.74623
mli,1993,130601629.67928
mli,1994,203786848.83903
mli,1995,213253422.35314
mli,1996,203085253.82174
mli,1997,290308304.52818
mli,1998,288044562.44348
mli,1999,193754353.55527
mli,2000,149629383.00158
mli,2001,253384874.05288
mli,2002,252111129.05001
mli,2003,455800514.43709
mli,2004,402908155.91167
mli,2005,392903267.29184
mli,2006,800223416.63334
mli,2007,789938976.43192
mli,2008,591297929.66541
mli,2009,944955582.41208
mli,2010,710663114.61339
mli,2011,1016418371.5347
mli,2012,1141448375.04747
mli,2013,1147809779.84569
mli,2014,1343379116.33007
mli,2015,1237919507.60989
mli,2016,1705354902.53479
mli,2017,1532280153.84455
mli,2018,1810205768.48364
mlt,1971,31341245.86947
mlt,1972,24208871.2749
mlt,1973,15984938.42395
mlt,1974,21687920.1761
mlt,1975,79242568.76775
mlt,1976,107269048.26738
mlt,1977,92273544.75632
mlt,1978,129208754.29837
mlt,1979,183461722.83237
mlt,1980,244175613.35802
mlt,1981,292637161.35225
mlt,1982,256530920.14173
mlt,1983,188956096.59624
mlt,1984,179921312.13293
mlt,1985,136838673.62995
mlt,1986,182947767.85654
mlt,1987,272453841.80044
mlt,1988,370520142.06907
mlt,1989,332851703.76676
mlt,1990,449072778.72455
mlt,1991,497265924.62528
mlt,1992,467853010.931
mlt,1993,343245485.13209
mlt,1994,353158791.84118
mlt,1995,309513646.8267
mlt,1996,135549436.79599
mlt,1997,225662739.32253
mlt,1998,154104502.50139
mlt,1999,234985278.65405
mlt,2000,28041092.57916
mlt,2001,55108608.96083
mlt,2002,197720744.68085
mlt,2003,214925404.49674
mlt,2004,105150041.22012
mlt,2005,94924451.34978
mlt,2006,-110632008.91199
mlt,2007,56963696.36964
mlt,2008,562364170.33774
mlt,2009,97063039.58299
mlt,2010,403575757.57576
mlt,2011,356458882.06029
mlt,2012,298217075.89286
mlt,2013,677397672.28979
mlt,2014,1369682726.20446
mlt,2015,1735329744.27995
mlt,2016,1478325294.23114
mlt,2017,1987241440.16943
mlt,2018,2397946522.33621
mlt,2019,2278713903.41291
mmr,2008,5531743761.48184
mmr,2009,5786888491.52381
mmr,2010,15666800981.1219
mmr,2011,21409582639.6505
mmr,2012,18727348650.0592
mmr,2013,17926338335.1462
mmr,2014,17975685764.3158
mmr,2015,14230190653.9332
mmr,2016,14758191325.3238
mmr,2017,15060296717.7649
mmr,2018,18955473755.756
mne,2007,-691192871.52705
mne,2008,-1025946997.23918
mne,2009,-606769176.7813
mne,2010,-538021570.2729
mne,2011,-452859433.59092
mne,2012,-354386464.19388
mne,2013,-236249572.09853
mne,2014,-256801536.13884
mne,2015,-184023767.17905
mne,2016,-175619221.05257
mne,2017,851788.55731
mne,2018,37643311.79426
mne,2019,140847286.03847
mng,1981,20425270.3571
mng,1982,248334776.52487
mng,1983,-13857618.1293
mng,1984,-34580582.54062
mng,1985,-66603699.81943
mng,1986,-253347722.30839
mng,1987,-421641962.77086
mng,1988,-450841446.70108
mng,1989,-222810840.56332
mng,1990,3833158.79675
mng,1991,356239711.5219
mng,1992,381872398.8728
mng,1993,284078122.91861
mng,1994,313011907.41045
mng,1995,479954765.93549
mng,1996,377951460.88631
mng,1997,351521386.9463
mng,1998,238817310.77593
mng,1999,258480390.34356
mng,2000,87673479.76859
mng,2001,76793049.31804
mng,2002,78099942.32057
mng,2003,241721886.4162
mng,2004,510697421.7401
mng,2005,794752546.1706
mng,2006,1312392444.01484
mng,2007,1458273824.95889
mng,2008,1316290180.05051
mng,2009,885052791.42607
mng,2010,1409020556.41255
mng,2011,2534025278.36968
mng,2012,2604445472.6675
mng,2013,2515459731.01086
mng,2014,1927300578.50809
mng,2015,1441968839.87074
mng,2016,1660641746.71659
mng,2017,1364433903.45939
mng,2018,2205264000.1083
mng,2019,2063210476.10229
moz,2005,-130398976.81946
moz,2006,5650796.15897
moz,2007,194750759.53658
moz,2008,339593863.12724
moz,2009,-3787552.20402
moz,2010,-43646471.80756
moz,2011,-25700595.26844
moz,2012,-633559831.71715
moz,2013,-658363690.02899
moz,2014,-1326554653.35795
moz,2015,-1009229874.45664
moz,2016,-1059886767.31841
moz,2017,-1030937300.13648
moz,2018,-1003339394.79456
moz,2019,-604975893.82041
mrt,1975,-3154460.58006
mrt,1976,-87869300.50305
mrt,1977,-116360646.36285
mrt,1978,-39739534.23326
mrt,1979,-103228030.03288
mrt,1980,-80986548.44267
mrt,1981,-45265350.59578
mrt,1982,-176274355.47305
mrt,1983,-148801912.08507
mrt,1984,-73797043.65618
mrt,1985,40406796.78367
mrt,1986,7264146.28323
mrt,1987,40013427.50029
mrt,1988,109137247.37487
mrt,1989,87579151.23392
mrt,1990,-15590020.24025
mrt,1991,201668481.60864
mrt,1992,148186645.72749
mrt,1993,-12497039.87425
mrt,1994,684407823.50028
mrt,1995,162645318.09483
mrt,1996,203825862.9294
mrt,1997,35542267.57903
mrt,1998,177644794.42543
mrt,2012,1863669351.44495
mrt,2013,1925241843.15744
mrt,2014,867662153.38232
mrt,2015,705281215.93673
mrt,2016,1176593482.81652
mrt,2017,1399068460.76738
mrt,2018,1363408058.51509
mrt,2019,1789459987.13272
mus,1976,150522214.49519
mus,1977,132045005.46572
mus,1978,146959857.76908
mus,1979,169321341.53248
mus,1980,57222397.14962
mus,1981,82412147.4324
mus,1982,101658299.87587
mus,1983,119991013.68764
mus,1984,136600319.56276
mus,1985,179911008.7604
mus,1986,359534629.44864
mus,1987,484663470.22973
mus,1988,524983947.11647
mus,1989,480235676.27436
mus,1990,558141581.32856
mus,1991,633409811.49074
mus,1992,726596610.03885
mus,1993,658387438.71667
mus,1994,582443699.75762
mus,1995,594150500.45507
mus,1996,644272783.88251
mus,1997,614636730.59058
mus,1998,586203978.91715
mus,1999,576991295.15282
mus,2000,701633076.88739
mus,2001,803143090.88202
mus,2002,823597152.82229
mus,2003,916885229.05557
mus,2004,861324584.69547
mus,2005,510249643.43316
mus,2006,753604176.02667
mus,2007,1247063655.55043
mus,2008,771383469.24888
mus,2009,199523353.42912
mus,2010,-190695795.64685
mus,2011,-476079357.29611
mus,2012,-27880533.56387
mus,2013,184261899.05158
mus,2014,-10217726.05147
mus,2015,129911000.9615
mus,2016,356495485.5512
mus,2017,611933426.82231
mus,2018,741958471.47431
mus,2019,819051124.29198
mwi,1977,113965652.04936
mwi,1978,136458605.80826
mwi,1979,42987828.09058
mwi,1980,15327253.70682
mwi,1981,33208524.95647
mwi,1982,71308649.21758
mwi,1983,70512794.33253
mwi,1984,91082453.03399
mwi,1985,61610246.48806
mwi,1986,24005588.38968
mwi,1987,36815240.88317
mwi,1988,115505888.32177
mwi,1989,117904275.52366
mwi,1990,155052209.09253
mwi,1991,210439769.59776
mwi,1992,-47374372.88459
mwi,1993,-65898400.14962
mwi,1994,-68283052.24116
mwi,1995,-8654676.14289
mwi,1996,-26278632.3709
mwi,1997,-155099014.00631
mwi,1998,70169779.26282
mwi,1999,-78211256.53714
mwi,2000,1157595.60778
mwi,2001,-15969945.27264
mwi,2002,-143140939.45863
mwi,2003,-149715476.61573
mwi,2004,-167573863.23517
mwi,2005,-274995465.19521
mwi,2006,-132699546.90831
mwi,2007,440425058.12061
mwi,2008,247244569.13379
mwi,2009,307209896.82836
mwi,2010,278391389.77109
mwi,2011,-234975878.78426
mwi,2012,-696583106.63261
mwi,2013,191792670.19465
mwi,2014,97217350.08388
mwi,2015,-97245356.08345
mwi,2016,-223165185.856
mwi,2017,100040585.87839
mwi,2018,204492794.35809
mwi,2019,385381899.50102
mys,1974,1350924023.11588
mys,1975,881264273.82185
mys,1976,1967673867.06326
mys,1977,2223341128.96579
mys,1978,2795998873.83292
mys,1979,4858833063.2399
mys,1980,4576155645.27461
mys,1981,3467397393.50638
mys,1982,3137884747.80618
mys,1983,4114592088.35687
mys,1984,5255156980.9883
mys,1985,3251872780.21688
mys,1986,2228690594.11256
mys,1987,4610366632.46993
mys,1988,5651862067.02996
mys,1989,6152198740.76683
mys,1990,6934374160.18875
mys,1991,6998343976.82102
mys,1992,9446792959.00385
mys,1993,12240685214.3333
mys,1994,13426340772.5347
mys,1995,14403966773.269
mys,1996,18365762439.0121
mys,1997,17226438254.9676
mys,1998,10690139429.2576
mys,1999,11388725144.2579
mys,2000,14523195880.406
mys,2001,10350740372.2261
mys,2002,12670749659.6947
mys,2003,16966832081.7054
mys,2004,21111353289.6671
mys,2005,28242617436.0507
mys,2006,35084879070.5382
mys,2007,42714661979.2664
mys,2008,51064616682.2775
mys,2009,30157398383.9135
mys,2010,38086739668.2119
mys,2011,48172022402.3456
mys,2012,40853719761.3231
mys,2013,35030880189.2358
mys,2014,33188919050.9219
mys,2015,23833857370.85889
mys,2016,21607276325.8576
mys,2017,22082132929.2124
mys,2018,15943795313.4268
mys,2019,10256349558.827
nam,1990,704166220.39556
nam,1991,431740524.12289
nam,1992,598186547.26685
nam,1993,473702878.2344
nam,1994,720555672.20572
nam,1995,807081882.61915
nam,1996,725952319.19115
nam,1997,624821033.37234
nam,1998,649345450.21588
nam,1999,514687208.7165
nam,2000,687749949.45456
nam,2001,431333747.77604
nam,2002,527106443.97625
nam,2003,718073240.58496
nam,2004,1260077188.28185
nam,2005,1383960528.70659
nam,2006,1966198968.65709
nam,2007,1625909613.48162
nam,2008,1397017413.66778
nam,2009,519082800.54481
nam,2010,923277840.49847
nam,2011,474237821.37403
nam,2012,606439211.70477
nam,2013,927288221.73519
nam,2014,1469952600.72085
nam,2015,603471536.98252
nam,2016,-639205746.08682
nam,2017,248727413.68873
nam,2018,97711011.1973
nam,2019,-418898626.9052
ner,1974,-59519107.86275
ner,1975,-49409580.36303
ner,1976,-8586912.5604
ner,1977,57939588.21038
ner,1978,207498433.29605
ner,1979,236335047.64983
ner,1980,211934627.60435
ner,1981,1151145.77251
ner,1982,-68790726.15652
ner,1983,-24645700.99172
ner,1984,-176452083.02349
ner,1985,-60035235.17246
ner,1986,-38363822.48254
ner,1987,-156574172.75731
ner,1988,55357781.27801
ner,1989,-83307975.51673
ner,1990,-96947999.75637
ner,1991,-33372701.66375
ner,1992,-90002772.9096
ner,1993,-44298605.60263
ner,1994,30355004.78701
ner,1995,34779143.69902
ner,1996,158139683.60459
ner,1997,110990076.84496
ner,1998,209004353.9349
ner,1999,128908620.9873
ner,2000,165080606.11829
ner,2001,256335978.2352
ner,2002,282317557.6597
ner,2003,331589193.54841
ner,2004,353421387.23578
ner,2005,776763775.70696
ner,2006,826832240.41053
ner,2007,866805289.67228
ner,2008,1363937415.79089
ner,2009,966107550.9526
ner,2010,1676810539.23758
ner,2011,1686997596.40772
ner,2012,1919143251.54989
ner,2013,2158809372.32224
ner,2014,2205002276.21507
ner,2015,1808771410.5139
ner,2016,1817886889.14032
ner,2017,1688532472.30328
ner,2018,2202149654.39171
ner,2019,2412484961.98436
nga,1981,121141960552.278
nga,1982,101964952656.827
nga,1983,61162165819.5967
nga,1984,35911355952.2254
nga,1985,26440230986.4998
nga,1986,22400884100.11169
nga,1987,20935838328.5015
nga,1988,17961008208.3463
nga,1989,23428266819.015
nga,1990,26007509961.9123
nga,1991,22245734109.6562
nga,1992,18432742165.1717
nga,1993,9689391781.40725
nga,1994,10076003357.1426
nga,1995,13530810300.0562
nga,1996,14307555395.5631
nga,1997,16628779964.7936
nga,1998,12327715881.6357
nga,1999,21231547503.904
nga,2000,28564278931.7298
nga,2001,17949738682.8322
nga,2002,18860705464.5926
nga,2003,18586841052.4737
nga,2004,27526214220.2261
nga,2005,46961858614.69849
nga,2006,93882322828.8181
nga,2007,45190559090.9851
nga,2008,73469344311.1008
nga,2009,42814952951.2361
nga,2010,47603478710.8423
nga,2011,57065440607.3674
nga,2012,99611742732.8119
nga,2013,38438944864.5884
nga,2014,56853068582.3722
nga,2015,22438840311.08929
nga,2016,14564713055.2508
nga,2017,23820834820.0073
nga,2018,28410820579.0085
nga,2019,47088063218.7126
nic,1994,-392944934.41509
nic,1995,-112699792.64719
nic,1996,-37192624.76095
nic,1997,69252561.90038
nic,1998,276227818.83613
nic,1999,364208477.91825
nic,2000,252878563.67261
nic,2001,209634049.79234
nic,2002,148099298.61027
nic,2003,206574782.87802
nic,2004,414270362.05557
nic,2005,554176407.90716
nic,2006,647607020.72643
nic,2007,706302142.22816
nic,2008,921238551.7289
nic,2009,764116551.73533
nic,2010,888436810.40715
nic,2011,1304865370.28433
nic,2012,1412377265.03018
nic,2013,1315504069.21025
nic,2014,1741021958.91546
nic,2015,2191534980.22734
nic,2016,2148592076.60149
nic,2017,2218498688.86115
nic,2018,2061230192.43496
nic,2019,2102402048.54561
nld,1970,7078842153.97951
nld,1971,7946269605.78849
nld,1972,9922979163.2884
nld,1973,14147770962.204
nld,1974,15449769004.1714
nld,1975,13870609957.3058
nld,1976,16064471104.9144
nld,1977,16537623532.2352
nld,1978,17608566867.228
nld,1979,19531024015.7391
nld,1980,20355094105.5199
nld,1981,16288104577.3462
nld,1982,14481671570.8577
nld,1983,15011943717.883
nld,1984,18013110734.8135
nld,1985,15066830323.9214
nld,1986,21814619402.704
nld,1987,24681449010.8251
nld,1988,29013602316.1893
nld,1989,32042042268.2338
nld,1990,35071008566.6162
nld,1991,34412021103.8811
nld,1992,35045971001.8755
nld,1993,34753105204.4326
nld,1994,42254311340.827
nld,1995,56747555110.5002
nld,1996,58504318549.1476
nld,1997,55792731702.823
nld,1998,52688628055.1364
nld,1999,59969450012.9929
nld,2000,58804162062.7801
nld,2001,50656273588.703
nld,2002,48676509693.4386
nld,2003,62591474580.5472
nld,2004,71079300947.64481
nld,2005,65892836039.8247
nld,2006,91022148843.63081
nld,2007,105262633115.222
nld,2008,100290737635.35899
nld,2009,78125597211.6846
nld,2010,84819096476.886
nld,2011,106124093957.88499
nld,2012,98853264195.33101
nld,2013,95814500715.4304
nld,2014,89745821958.8007
nld,2015,91825384464.68701
nld,2016,93208470174.07761
nld,2017,124784902798.763
nld,2018,140086334135.17801
nld,2019,133945945287.868
nld_curacao,2011,79546632.65418
nld_curacao,2012,8586196.4761
nor,1975,4479069937.10855
nor,1976,4111336354.01624
nor,1977,3383851227.80183
nor,1978,4016567738.51276
nor,1979,4867341254.68521
nor,1980,8964558338.23535
nor,1981,9367278638.13099
nor,1982,8016083060.04441
nor,1983,8188280319.55491
nor,1984,10035498938.7158
nor,1985,10129360801.9846
nor,1986,7143279861.68741
nor,1987,7864770169.20414
nor,1988,7140640726.22842
nor,1989,8333819206.9962
nor,1990,9889442220.0841
nor,1991,8940206871.31471
nor,1992,8823419346.66413
nor,1993,8206139874.29757
nor,1994,10271977038.0902
nor,1995,15463873291.5717
nor,1996,20894712053.5588
nor,1997,24042383920.37749
nor,1998,16891392859.4996
nor,1999,21618629112.8553
nor,2000,36922883250.04009
nor,2001,36787048140.7208
nor,2002,33295940411.1064
nor,2003,37159411545.83489
nor,2004,51302537000.9328
nor,2005,77136490970.74678
nor,2006,92713142898.5688
nor,2007,102341862939.578
nor,2008,128848879437.97501
nor,2009,74572519844.95901
nor,2010,88833062535.26718
nor,2011,114804981192.23801
nor,2012,120506874822.53799
nor,2013,118186479307.522
nor,2014,111023473597.114
nor,2015,69384223817.2502
nor,2016,54463073488.23
nor,2017,64491002662.8602
nor,2018,80786786571.7108
nor,2019,60441634014.65671
npl,1976,174923734.42725
npl,1977,191474691.24747
npl,1978,217847427.54511
npl,1979,229651041.17309
npl,1980,247541911.39792
npl,1981,279719587.40708
npl,1982,284716754.09782
npl,1983,242557539.38009
npl,1984,300561578.32409
npl,1985,373959259.28932
npl,1986,321866746.67051
npl,1987,377632453.26478
npl,1988,440711931.71197
npl,1989,402642816.54104
npl,1990,302120864.15983
npl,1991,384069751.64207
npl,1992,442347045.4391
npl,1993,528762010.33083
npl,1994,481719550.18483
npl,1995,813840013.59711
npl,1996,841613388.97157
npl,1997,842132700.4039
npl,1998,864049923.32701
npl,1999,875289947.92548
npl,2000,1010437959.59542
npl,2001,886813718.81212
npl,2002,1300560846.91668
npl,2003,1404071963.32786
npl,2004,1732282482.55669
npl,2005,2158308734.48924
npl,2006,2271865928.32392
npl,2007,2727067732.00892
npl,2008,4028479424.67596
npl,2009,4213986189.46921
npl,2010,5262616373.05879
npl,2011,6489985440.10565
npl,2012,6648460698.94683
npl,2013,7470382952.81995
npl,2014,8273157163.1565
npl,2015,8702482479.43339
npl,2016,7290324509.3733
npl,2017,10349267618.3574
npl,2018,12273643264.1738
npl,2019,12975731988.6014
nzl,2000,2689009362.38385
nzl,2001,3983433962.98416
nzl,2002,4569061517.8046
nzl,2003,6802873683.00049
nzl,2004,6633892853.212
nzl,2005,4340157848.304
nzl,2006,2915788252.1764
nzl,2007,5605685469.824
nzl,2008,825758453.848
nzl,2009,3253607781.9628
nzl,2010,3962953558.6719
nzl,2011,5298867140.086
nzl,2012,5257087515.336
nzl,2013,10967697790.5448
nzl,2014,11560807560.04
nzl,2015,11852502235.8332
nzl,2016,12710446015.7584
nzl,2017,14910743724.576
nzl,2018,15202867763.0953
omn,1974,429359283.39347
omn,1975,668814800.52342
omn,1976,797680719.19632
omn,1977,967578240.08333
omn,1978,580637291.79817
omn,1979,1281200849.29731
omn,1980,1935146053.31237
omn,1981,2604490391.62436
omn,1982,2003273227.16174
omn,1983,2069712378.71941
omn,1984,2340735624.76889
omn,1985,2110881524.14383
omn,1986,589127207.3514
omn,1987,1491974047.95443
omn,1988,801570360.79025
omn,1989,1530083940.69344
omn,1990,1505666928.58977
omn,1991,333656176.70384
omn,1992,256169121.33406
omn,1993,-328096749.18528
omn,1994,-81352360.09825
omn,1995,-107847442.77818
omn,1996,846745047.50252
omn,1997,933952209.51617
omn,1998,-76055368.66644
omn,1999,1095497681.67185
omn,2000,4325718223.30298
omn,2001,3333065457.40406
omn,2002,4072235450.979
omn,2003,4291818452.40205
omn,2004,4969914114.63797
omn,2005,9028844338.76389
omn,2006,12233123743.9587
omn,2007,12219286499.8052
omn,2008,22231320879.2198
omn,2009,6745747757.24113
omn,2010,12515490568.0191
omn,2011,15158397582.7391
omn,2012,17711377615.5074
omn,2013,16892705082.407
omn,2014,10975554357.5149
omn,2015,206025463.13318
omn,2016,-3042733716.34114
omn,2017,-754443296.39386
omn,2018,6466676315.37517
omn,2019,2367990668.52128
pak,1976,737688071.41396
