geo,time,bx_grt_tech_cd_wd
sur,1973,1020000
sur,1974,4300000
sur,1975,5200000
sur,1976,3640000
sur,1977,3980000
sur,1978,4440000
sur,1979,6760000
sur,1980,5910000
sur,1981,4620000
sur,1982,3380000
sur,1983,4440000
sur,1984,1840000
sur,1985,3170000
sur,1986,1760000
sur,1987,5300000
sur,1988,5160000
sur,1989,6550000
sur,1990,11140000
sur,1991,22000000
sur,1992,59310000
sur,1993,52460000
sur,1994,26450000
sur,1995,38940000
sur,1996,58480000
sur,1997,33140000
sur,1998,26670000
sur,1999,19760000
sur,2000,3710000
sur,2001,3130000
sur,2002,3820000
sur,2003,12520000
sur,2004,12030000
sur,2005,11970000
sur,2006,6170000
sur,2007,2620000
sur,2008,4470000
sur,2009,6570000
sur,2010,7020000
sur,2011,4750000
sur,2012,6080000
sur,2013,3800000
sur,2014,2530000
sur,2015,2530000
sur,2016,3750000
sur,2017,3810000
sur,2018,1900000
sur,2019,1660000
svk,1991,11420000
svk,1992,41500000
svk,1993,23380000
svk,1994,17860000
svk,1995,67410000
svk,1996,32630000
svk,1997,23040000
svk,1998,30420000
svk,1999,28850000
svk,2000,16330000
svk,2001,17350000
svk,2002,28650000
svk,2003,31210000
svk,2004,27910000
svn,1994,2180000
svn,1995,16670000
svn,1996,14720000
svn,1997,8800000
svn,1998,13690000
svn,1999,10460000
svn,2000,5580000
svn,2001,6350000
svn,2002,5810000
svn,2003,5220000
svn,2004,7460000
swz,1961,70000
swz,1962,70000
swz,1963,80000
swz,1964,120000
swz,1965,170000
swz,1966,1260000
swz,1967,1720000
swz,1968,1090000
swz,1969,1630000
swz,1970,1940000
swz,1971,2180000
swz,1972,3530000
swz,1973,4590000
swz,1974,5590000
swz,1975,7200000
swz,1976,8680000
swz,1977,7760000
swz,1978,9310000
swz,1979,11170000
swz,1980,20760000
swz,1981,19620000
swz,1982,18920000
swz,1983,17030000
swz,1984,14680000
swz,1985,16390000
swz,1986,20940000
swz,1987,20680000
swz,1988,29300000
swz,1989,25970000
swz,1990,26950000
swz,1991,31930000
swz,1992,29110000
swz,1993,30150000
swz,1994,23430000
swz,1995,27730000
swz,1996,25800000
swz,1997,14430000
swz,1998,18960000
swz,1999,11630000
swz,2000,9420000
swz,2001,8960000
swz,2002,9120000
swz,2003,7600000
swz,2004,4280000
swz,2005,5630000
swz,2006,5200000
swz,2007,5060000
swz,2008,5240000
swz,2009,6410000
swz,2010,7360000
swz,2011,9200000
swz,2012,6810000
swz,2013,6450000
swz,2014,9720000
swz,2015,9680000
swz,2016,9370000
swz,2017,20420000
swz,2018,13250000
swz,2019,10180000
syc,1960,20000
syc,1961,10000
syc,1962,10000
syc,1963,10000
syc,1964,10000
syc,1965,10000
syc,1966,200000
syc,1967,210000
syc,1968,260000
syc,1969,410000
syc,1970,620000
syc,1971,890000
syc,1972,1050000
syc,1973,1690000
syc,1974,1900000
syc,1975,2440000
syc,1976,2510000
syc,1977,3000000
syc,1978,4680000
syc,1979,5680000
syc,1980,7750000
syc,1981,6740000
syc,1982,6950000
syc,1983,7250000
syc,1984,6280000
syc,1985,4640000
syc,1986,7560000
syc,1987,9560000
syc,1988,9550000
syc,1989,8860000
syc,1990,9880000
syc,1991,9710000
syc,1992,12060000
syc,1993,9740000
syc,1994,7710000
syc,1995,8670000
syc,1996,10230000
syc,1997,7370000
syc,1998,5890000
syc,1999,5090000
syc,2000,3450000
syc,2001,3570000
syc,2002,4310000
syc,2003,6290000
syc,2004,5950000
syc,2005,6490000
syc,2006,4440000
syc,2007,4470000
syc,2008,5000000
syc,2009,3990000
syc,2010,3930000
syc,2011,4060000
syc,2012,4740000
syc,2013,4960000
syc,2014,4620000
syc,2015,4180000
syc,2016,3310000
syc,2017,4640000
syr,1960,3910000
syr,1961,4960000
syr,1962,5860000
syr,1963,4750000
syr,1964,5130000
syr,1965,4860000
syr,1966,5970000
syr,1967,5730000
syr,1968,810000
syr,1969,7390000
syr,1970,8090000
syr,1971,3280000
syr,1972,3740000
syr,1973,3950000
syr,1974,4810000
syr,1975,7020000
syr,1976,6940000
syr,1977,8370000
syr,1978,16070000
syr,1979,16470000
syr,1980,25720000
syr,1981,24970000
syr,1982,20040000
syr,1983,19010000
syr,1984,15410000
syr,1985,14890000
syr,1986,18900000
syr,1987,22550000
syr,1988,27980000
syr,1989,24100000
syr,1990,30530000
syr,1991,31740000
syr,1992,68160000
syr,1993,60620000
syr,1994,61680000
syr,1995,78920000
syr,1996,70650000
syr,1997,46440000
syr,1998,49710000
syr,1999,43760000
syr,2000,41590000
syr,2001,43000000
syr,2002,46420000
syr,2003,58740000
syr,2004,64440000
syr,2005,75370000
syr,2006,89210000
syr,2007,109850000
syr,2008,111810000
syr,2009,119290000
syr,2010,119610000
syr,2011,90250000
syr,2012,74130000
syr,2013,89890000
syr,2014,92580000
syr,2015,96040000
syr,2016,115460000
syr,2017,134090000
syr,2018,183970000
syr,2019,257240000
tca,1974,290000
tca,1975,360000
tca,1976,400000
tca,1977,370000
tca,1978,310000
tca,1979,510000
tca,1980,1310000
tca,1981,1240000
tca,1982,10070000
tca,1983,1180000
tca,1984,1120000
tca,1985,1180000
tca,1986,1960000
tca,1987,2510000
tca,1988,2970000
tca,1989,2910000
tca,1990,4100000
tca,1991,4920000
tca,1992,6060000
tca,1993,5110000
tca,1994,5150000
tca,1995,3650000
tca,1996,3020000
tca,1997,3490000
tca,1998,3720000
tca,1999,3750000
tca,2000,3170000
tca,2001,3010000
tca,2002,2010000
tca,2003,1050000
tca,2004,1110000
tca,2005,1530000
tca,2006,310000
tca,2007,30000
tcd,1960,30000
tcd,1961,3260000
tcd,1962,5480000
tcd,1963,5780000
tcd,1964,4480000
tcd,1965,4790000
tcd,1966,12810000
tcd,1967,7180000
tcd,1968,9050000
tcd,1969,10730000
tcd,1970,9890000
tcd,1971,12190000
tcd,1972,14980000
tcd,1973,19980000
tcd,1974,19180000
tcd,1975,21980000
tcd,1976,21260000
tcd,1977,23180000
tcd,1978,27330000
tcd,1979,20560000
tcd,1980,11570000
tcd,1981,16590000
tcd,1982,14820000
tcd,1983,14110000
tcd,1984,16180000
tcd,1985,41040000
tcd,1986,42640000
tcd,1987,49120000
tcd,1988,52370000
tcd,1989,46520000
tcd,1990,55080000
tcd,1991,62940000
tcd,1992,65310000
tcd,1993,69490000
tcd,1994,48530000
tcd,1995,61670000
tcd,1996,54050000
tcd,1997,46370000
tcd,1998,44050000
tcd,1999,40090000
tcd,2000,31310000
tcd,2001,26880000
tcd,2002,33430000
tcd,2003,41900000
tcd,2004,41370000
tcd,2005,44130000
tcd,2006,42860000
tcd,2007,38120000
tcd,2008,41740000
tcd,2009,34790000
tcd,2010,40000000
tcd,2011,23770000
tcd,2012,22570000
tcd,2013,27880000
tcd,2014,25260000
tcd,2015,17050000
tcd,2016,16460000
tcd,2017,16910000
tcd,2018,17210000
tcd,2019,37430000
tgo,1960,100000
tgo,1961,570000
tgo,1962,2450000
tgo,1963,3400000
tgo,1964,3190000
tgo,1965,3560000
tgo,1966,8480000
tgo,1967,7470000
tgo,1968,5850000
tgo,1969,9220000
tgo,1970,7630000
tgo,1971,9060000
tgo,1972,11150000
tgo,1973,13310000
tgo,1974,14910000
tgo,1975,16840000
tgo,1976,16820000
tgo,1977,18610000
tgo,1978,21270000
tgo,1979,24830000
tgo,1980,28380000
tgo,1981,29950000
tgo,1982,29490000
tgo,1983,26810000
tgo,1984,29410000
tgo,1985,29430000
tgo,1986,41770000
tgo,1987,44220000
tgo,1988,49840000
tgo,1989,45280000
tgo,1990,57830000
tgo,1991,55320000
tgo,1992,52360000
tgo,1993,35730000
tgo,1994,21960000
tgo,1995,31080000
tgo,1996,27730000
tgo,1997,26750000
tgo,1998,27280000
tgo,1999,26690000
tgo,2000,23040000
tgo,2001,23710000
tgo,2002,26620000
tgo,2003,33360000
tgo,2004,33410000
tgo,2005,33460000
tgo,2006,30960000
tgo,2007,33720000
tgo,2008,32970000
tgo,2009,32620000
tgo,2010,30120000
tgo,2011,23120000
tgo,2012,31300000
tgo,2013,31310000
tgo,2014,41980000
tgo,2015,30070000
tgo,2016,29600000
tgo,2017,40580000
tgo,2018,42330000
tgo,2019,41120000
tha,1960,1010000
tha,1961,1220000
tha,1962,2280000
tha,1963,2160000
tha,1964,2810000
tha,1965,3120000
tha,1966,31250000
tha,1967,40750000
tha,1968,42190000
tha,1969,54500000
tha,1970,48390000
tha,1971,48160000
tha,1972,43190000
tha,1973,40660000
tha,1974,39180000
tha,1975,39970000
tha,1976,41220000
tha,1977,50950000
tha,1978,81180000
tha,1979,86540000
tha,1980,102550000
tha,1981,111300000
tha,1982,119980000
tha,1983,125490000
tha,1984,139470000
tha,1985,142120000
tha,1986,154970000
tha,1987,191580000
tha,1988,231380000
tha,1989,235860000
tha,1990,226630000
tha,1991,252790000
tha,1992,254520000
tha,1993,262940000
tha,1994,242610000
tha,1995,264550000
tha,1996,228950000
tha,1997,217340000
tha,1998,200210000
tha,1999,192030000
tha,2000,197320000
tha,2001,167620000
tha,2002,177550000
tha,2003,169530000
tha,2004,157680000
tha,2005,152280000
tha,2006,202090000
tha,2007,126330000
tha,2008,104570000
tha,2009,104680000
tha,2010,116220000
tha,2011,118420000
tha,2012,131830000
tha,2013,97510000
tha,2014,94430000
tha,2015,61850000
tha,2016,76550000
tha,2017,76310000
tha,2018,75260000
tha,2019,88050000
tjk,1992,490000
tjk,1993,1050000
tjk,1994,3840000
tjk,1995,11520000
tjk,1996,14210000
tjk,1997,8600000
tjk,1998,10320000
tjk,1999,9810000
tjk,2000,13930000
tjk,2001,18850000
tjk,2002,51600000
tjk,2003,37950000
tjk,2004,49990000
tjk,2005,55490000
tjk,2006,50370000
tjk,2007,35710000
tjk,2008,60430000
tjk,2009,39170000
tjk,2010,43200000
tjk,2011,33560000
tjk,2012,38730000
tjk,2013,32090000
tjk,2014,44810000
tjk,2015,32150000
tjk,2016,22990000
tjk,2017,26650000
tjk,2018,31870000
tjk,2019,37650000
tkm,1992,1310000
tkm,1993,1570000
tkm,1994,4390000
tkm,1995,12650000
tkm,1996,11320000
tkm,1997,7760000
tkm,1998,17140000
tkm,1999,13250000
tkm,2000,11690000
tkm,2001,16270000
tkm,2002,16690000
tkm,2003,12390000
tkm,2004,27860000
tkm,2005,23960000
tkm,2006,21560000
tkm,2007,17510000
tkm,2008,16930000
tkm,2009,8460000
tkm,2010,22370000
tkm,2011,11530000
tkm,2012,14040000
tkm,2013,9740000
tkm,2014,7730000
tkm,2015,9190000
tkm,2016,10730000
tkm,2017,7940000
tkm,2018,7680000
tkm,2019,9330000
tls,1967,10000
tls,1974,10000
tls,1986,300000
tls,1991,340000
tls,1992,130000
tls,1993,130000
tls,1994,230000
tls,1995,20000
tls,1996,80000
tls,1997,370000
tls,1998,710000
tls,1999,40130000
tls,2000,29440000
tls,2001,91860000
tls,2002,104270000
tls,2003,102170000
tls,2004,78310000
tls,2005,72580000
tls,2006,76580000
tls,2007,102470000
tls,2008,86730000
tls,2009,85520000
tls,2010,148290000
tls,2011,146780000
tls,2012,118950000
tls,2013,96030000
tls,2014,70750000
tls,2015,60420000
tls,2016,68950000
tls,2017,80380000
tls,2018,64340000
tls,2019,61800000
ton,1960,10000
ton,1961,20000
ton,1962,70000
ton,1963,50000
ton,1964,60000
ton,1965,50000
ton,1966,170000
ton,1967,500000
ton,1968,900000
ton,1969,260000
ton,1970,420000
ton,1971,470000
ton,1972,510000
ton,1973,580000
ton,1974,1810000
ton,1975,1170000
ton,1976,1550000
ton,1977,1810000
ton,1978,3370000
ton,1979,3380000
ton,1980,4930000
ton,1981,6380000
ton,1982,6630000
ton,1983,8620000
ton,1984,6230000
ton,1985,6230000
ton,1986,6980000
ton,1987,7500000
ton,1988,7510000
ton,1989,11250000
ton,1990,10820000
ton,1991,10620000
ton,1992,13630000
ton,1993,14300000
ton,1994,13930000
ton,1995,16330000
ton,1996,17460000
ton,1997,16880000
ton,1998,14020000
ton,1999,13610000
ton,2000,11210000
ton,2001,12790000
ton,2002,15710000
ton,2003,14090000
ton,2004,14560000
ton,2005,13490000
ton,2006,14040000
ton,2007,13150000
ton,2008,13970000
ton,2009,11120000
ton,2010,17700000
ton,2011,27860000
ton,2012,25310000
ton,2013,20820000
ton,2014,18820000
ton,2015,13690000
ton,2016,14490000
ton,2017,17620000
ton,2018,17270000
ton,2019,14060000
tto,1962,70000
tto,1963,120000
tto,1964,380000
tto,1965,380000
tto,1966,2190000
tto,1967,1440000
tto,1968,980000
tto,1969,1860000
tto,1970,1360000
tto,1971,1790000
tto,1972,2170000
tto,1973,1920000
tto,1974,2190000
tto,1975,2350000
tto,1976,2020000
tto,1977,2310000
tto,1978,2050000
tto,1979,2040000
tto,1980,3710000
tto,1981,3270000
tto,1982,3820000
tto,1983,4490000
tto,1984,3600000
tto,1985,3740000
tto,1986,3390000
tto,1987,3420000
tto,1988,4980000
tto,1989,3710000
tto,1990,4430000
tto,1991,4190000
tto,1992,4370000
tto,1993,4880000
tto,1994,4700000
tto,1995,4880000
tto,1996,4600000
tto,1997,5050000
tto,1998,3950000
tto,1999,4680000
tto,2000,5320000
tto,2001,4440000
tto,2002,5380000
tto,2003,4940000
tto,2004,6940000
tto,2005,5140000
tto,2006,3760000
tto,2007,5880000
tto,2008,3190000
tto,2009,3150000
tto,2010,2070000
tun,1960,630000
tun,1961,2050000
tun,1962,1020000
tun,1963,1620000
tun,1964,1810000
tun,1965,2150000
tun,1966,20630000
tun,1967,20850000
tun,1968,19470000
tun,1969,25060000
tun,1970,26300000
tun,1971,29050000
tun,1972,32260000
tun,1973,36480000
tun,1974,35580000
tun,1975,53480000
tun,1976,50610000
tun,1977,51710000
tun,1978,59630000
tun,1979,65590000
tun,1980,71860000
tun,1981,58160000
tun,1982,38020000
tun,1983,50440000
tun,1984,55150000
tun,1985,54150000
tun,1986,66020000
tun,1987,87760000
tun,1988,83380000
tun,1989,82130000
tun,1990,99910000
tun,1991,89740000
tun,1992,97760000
tun,1993,101870000
tun,1994,84150000
tun,1995,121170000
tun,1996,102160000
tun,1997,91760000
tun,1998,93370000
tun,1999,96440000
tun,2000,95650000
tun,2001,90060000
tun,2002,98020000
tun,2003,129890000
tun,2004,141580000
tun,2005,145270000
tun,2006,149600000
tun,2007,163980000
tun,2008,156540000
tun,2009,162790000
tun,2010,162170000
tun,2011,102530000
tun,2012,164690000
tun,2013,167670000
tun,2014,171190000
tun,2015,148200000
tun,2016,167090000
tun,2017,186780000
tun,2018,211730000
tun,2019,260300000
tur,1960,1150000
tur,1961,850000
tur,1962,1560000
tur,1963,1400000
tur,1964,1930000
tur,1965,2640000
tur,1966,19020000
tur,1967,34730000
tur,1968,10780000
tur,1969,14560000
tur,1970,14140000
tur,1971,15580000
tur,1972,14680000
tur,1973,16590000
tur,1974,14170000
tur,1975,21170000
tur,1976,21490000
tur,1977,23680000
tur,1978,30530000
tur,1979,34550000
tur,1980,37790000
tur,1981,35270000
tur,1982,31800000
tur,1983,31510000
tur,1984,25980000
tur,1985,25960000
tur,1986,36580000
tur,1987,92200000
tur,1988,106380000
tur,1989,107570000
tur,1990,142250000
tur,1991,154590000
tur,1992,177800000
tur,1993,173600000
tur,1994,173510000
tur,1995,197380000
tur,1996,210780000
tur,1997,176030000
tur,1998,128820000
tur,1999,130260000
tur,2000,84800000
tur,2001,88430000
tur,2002,95910000
tur,2003,136800000
tur,2004,146130000
tur,2005,174840000
tur,2006,183780000
tur,2007,227450000
tur,2008,447820000
tur,2009,154270000
tur,2010,154210000
tur,2011,151070000
tur,2012,160170000
tur,2013,153440000
tur,2014,159710000
tur,2015,137050000
tur,2016,186610000
tur,2017,231100000
tur,2018,266770000
tur,2019,374530000
tuv,1975,50000
tuv,1976,150000
tuv,1977,210000
tuv,1978,720000
tuv,1979,570000
tuv,1980,1350000
tuv,1981,1830000
tuv,1982,1750000
tuv,1983,1460000
tuv,1984,1420000
tuv,1985,1460000
tuv,1986,1750000
tuv,1987,2590000
tuv,1988,2450000
tuv,1989,3400000
tuv,1990,2050000
tuv,1991,2870000
tuv,1992,3510000
tuv,1993,2530000
tuv,1994,5160000
tuv,1995,2870000
tuv,1996,3050000
tuv,1997,3510000
tuv,1998,3540000
tuv,1999,2850000
tuv,2000,3380000
tuv,2001,2880000
tuv,2002,2860000
tuv,2003,2640000
tuv,2004,3490000
tuv,2005,3040000
tuv,2006,3100000
tuv,2007,3410000
tuv,2008,3730000
tuv,2009,2910000
tuv,2010,4960000
tuv,2011,6130000
tuv,2012,9240000
tuv,2013,8140000
tuv,2014,5510000
tuv,2015,9280000
tuv,2016,5640000
tuv,2017,6380000
tuv,2018,6380000
tuv,2019,5710000
tza,1960,290000
tza,1961,420000
tza,1962,980000
tza,1963,890000
tza,1964,2380000
tza,1965,1810000
tza,1966,18610000
tza,1967,15290000
tza,1968,13790000
tza,1969,18610000
tza,1970,21040000
tza,1971,23750000
tza,1972,34650000
tza,1973,41090000
tza,1974,48350000
tza,1975,58050000
tza,1976,75340000
tza,1977,78690000
tza,1978,103800000
tza,1979,135720000
tza,1980,169910000
tza,1981,171820000
tza,1982,176370000
tza,1983,169110000
tza,1984,131920000
tza,1985,134440000
tza,1986,157780000
tza,1987,181970000
tza,1988,202070000
tza,1989,190970000
tza,1990,198100000
tza,1991,200370000
tza,1992,226720000
tza,1993,229940000
tza,1994,203030000
tza,1995,256730000
tza,1996,246840000
tza,1997,217150000
tza,1998,189810000
tza,1999,148340000
tza,2000,149970000
tza,2001,151820000
tza,2002,177690000
tza,2003,157910000
tza,2004,173590000
tza,2005,176090000
tza,2006,208070000
tza,2007,101430000
tza,2008,140610000
tza,2009,166680000
tza,2010,151850000
tza,2011,199750000
tza,2012,191410000
tza,2013,244170000
tza,2014,232220000
tza,2015,236000000
tza,2016,237640000
tza,2017,185880000
tza,2018,132230000
tza,2019,122290000
uga,1960,300000
uga,1961,330000
uga,1962,620000
uga,1963,760000
uga,1964,3650000
uga,1965,960000
uga,1966,13890000
uga,1967,10110000
uga,1968,10450000
uga,1969,14910000
uga,1970,14190000
uga,1971,17660000
uga,1972,16010000
uga,1973,11800000
uga,1974,8030000
uga,1975,8290000
uga,1976,7090000
uga,1977,7290000
uga,1978,11340000
uga,1979,16250000
uga,1980,20810000
uga,1981,33670000
uga,1982,28050000
uga,1983,33640000
uga,1984,31640000
uga,1985,36120000
uga,1986,49210000
uga,1987,55830000
uga,1988,70020000
uga,1989,82050000
uga,1990,86030000
uga,1991,103280000
uga,1992,117120000
uga,1993,120740000
uga,1994,119830000
uga,1995,145430000
uga,1996,129120000
uga,1997,150210000
uga,1998,125070000
uga,1999,109380000
uga,2000,128970000
uga,2001,136310000
uga,2002,153940000
uga,2003,176620000
uga,2004,208340000
uga,2005,217000000
uga,2006,261960000
uga,2007,106610000
uga,2008,103920000
uga,2009,100190000
uga,2010,105730000
uga,2011,128430000
uga,2012,136120000
uga,2013,148320000
uga,2014,161170000
uga,2015,143460000
uga,2016,132470000
uga,2017,143060000
uga,2018,94020000
uga,2019,124980000
ukr,1991,2900000
ukr,1992,32470000
ukr,1993,60100000
ukr,1994,52150000
ukr,1995,119070000
ukr,1996,127370000
ukr,1997,85890000
ukr,1998,250080000
ukr,1999,438530000
ukr,2000,241310000
ukr,2001,303000000
ukr,2002,369420000
ukr,2003,198890000
ukr,2004,208070000
ukr,2005,213500000
ukr,2006,260810000
ukr,2007,127350000
ukr,2008,217520000
ukr,2009,213830000
ukr,2010,252400000
ukr,2011,196360000
ukr,2012,198260000
ukr,2013,177740000
ukr,2014,309230000
ukr,2015,265240000
ukr,2016,348360000
ukr,2017,366140000
ukr,2018,370170000
ukr,2019,397020000
ury,1960,-60000
ury,1961,110000
ury,1962,360000
ury,1963,540000
ury,1964,260000
ury,1965,280000
ury,1966,2880000
ury,1967,2730000
ury,1968,2400000
ury,1969,3540000
ury,1970,2540000
ury,1971,3820000
ury,1972,3500000
ury,1973,4790000
ury,1974,5190000
ury,1975,6570000
ury,1976,6410000
ury,1977,6090000
ury,1978,5760000
ury,1979,6100000
ury,1980,8700000
ury,1981,8580000
ury,1982,8830000
ury,1983,7610000
ury,1984,7770000
ury,1985,8440000
ury,1986,10260000
ury,1987,16350000
ury,1988,19260000
ury,1989,22210000
ury,1990,24230000
ury,1991,23280000
ury,1992,30460000
ury,1993,30030000
ury,1994,30640000
ury,1995,32240000
ury,1996,25600000
ury,1997,24990000
ury,1998,20900000
ury,1999,19280000
ury,2000,15060000
ury,2001,16070000
ury,2002,14750000
ury,2003,15910000
ury,2004,14620000
ury,2005,12520000
ury,2006,13840000
ury,2007,16300000
ury,2008,21880000
ury,2009,24400000
ury,2010,23870000
ury,2011,18630000
ury,2012,14650000
ury,2013,13190000
ury,2014,10940000
ury,2015,11080000
ury,2016,12120000
ury,2017,12530000
uzb,1992,1510000
uzb,1993,4060000
uzb,1994,10310000
uzb,1995,27730000
uzb,1996,35300000
uzb,1997,31510000
uzb,1998,35950000
uzb,1999,45740000
uzb,2000,39190000
uzb,2001,46520000
uzb,2002,73750000
uzb,2003,86650000
uzb,2004,101860000
uzb,2005,72480000
uzb,2006,83480000
uzb,2007,36330000
uzb,2008,46780000
uzb,2009,43250000
uzb,2010,55260000
uzb,2011,45510000
uzb,2012,40450000
uzb,2013,45870000
uzb,2014,40700000
uzb,2015,35480000
uzb,2016,37860000
uzb,2017,45780000
uzb,2018,41310000
uzb,2019,67110000
vct,1974,230000
vct,1975,330000
vct,1976,390000
vct,1977,430000
vct,1978,490000
vct,1979,910000
vct,1980,980000
vct,1981,2080000
vct,1982,1290000
vct,1983,1350000
vct,1984,870000
vct,1985,1440000
vct,1986,1030000
vct,1987,1700000
vct,1988,3120000
vct,1989,2480000
vct,1990,2340000
vct,1991,3640000
vct,1992,2210000
vct,1993,3710000
vct,1994,2280000
vct,1995,2710000
vct,1996,3170000
vct,1997,2450000
vct,1998,1960000
vct,1999,1990000
vct,2000,1240000
vct,2001,1280000
vct,2002,880000
vct,2003,1460000
vct,2004,1880000
vct,2005,1710000
vct,2006,2140000
vct,2007,1250000
vct,2008,2110000
vct,2009,6200000
vct,2010,3720000
vct,2011,2850000
vct,2012,1950000
vct,2013,2020000
vct,2014,800000
vct,2015,1050000
vct,2016,2180000
vct,2017,3550000
vct,2018,1380000
vct,2019,1420000
ven,1960,40000
ven,1961,-200000
ven,1962,-370000
ven,1963,430000
ven,1964,760000
ven,1965,930000
ven,1966,6760000
ven,1967,6660000
ven,1968,3920000
ven,1969,6690000
ven,1970,5900000
ven,1971,8940000
ven,1972,7920000
ven,1973,10090000
ven,1974,9610000
ven,1975,8720000
ven,1976,7390000
ven,1977,7850000
ven,1978,11310000
ven,1979,12680000
ven,1980,18580000
ven,1981,17120000
ven,1982,19140000
ven,1983,18630000
ven,1984,15800000
ven,1985,14680000
ven,1986,19590000
ven,1987,22640000
ven,1988,19030000
ven,1989,20960000
ven,1990,23320000
ven,1991,24860000
ven,1992,32600000
ven,1993,32420000
ven,1994,26820000
ven,1995,34420000
ven,1996,28630000
ven,1997,26440000
ven,1998,24530000
ven,1999,23110000
ven,2000,26350000
ven,2001,36650000
ven,2002,30760000
ven,2003,34540000
ven,2004,30900000
ven,2005,34340000
ven,2006,29110000
ven,2007,20160000
ven,2008,24550000
ven,2009,23870000
ven,2010,18960000
ven,2011,17170000
ven,2012,20430000
ven,2013,19520000
ven,2014,19300000
ven,2015,17410000
ven,2016,14920000
ven,2017,16430000
ven,2018,21380000
ven,2019,20440000
vgb,1960,25890000
vgb,1961,420000
vgb,1962,390000
vgb,1963,160000
vgb,1964,200000
vgb,1966,420000
vgb,1967,2740000
vgb,1974,460000
vgb,1975,260000
vgb,1976,340000
vgb,1977,290000
vgb,1978,440000
vgb,1979,610000
vgb,1980,820000
vgb,1981,790000
vgb,1982,690000
vgb,1983,580000
vgb,1984,350000
vgb,1985,530000
vgb,1986,620000
vgb,1987,510000
vgb,1988,570000
vgb,1989,720000
vgb,1990,1350000
vgb,1991,1490000
vgb,1992,1770000
vgb,1993,2110000
vgb,1994,10260000
vgb,1995,1070000
vgb,1996,1210000
vgb,1997,1170000
vgb,1998,1440000
vgb,1999,910000
vgb,2000,650000
vgb,2001,300000
vgb,2002,30000
vgb,2003,150000
vgb,2004,30000
vnm,1960,470000
vnm,1961,550000
vnm,1962,550000
vnm,1963,440000
vnm,1964,920000
vnm,1965,740000
vnm,1966,89250000
vnm,1967,101530000
vnm,1968,202960000
vnm,1969,198790000
vnm,1970,129410000
vnm,1971,119810000
vnm,1972,104200000
vnm,1973,116850000
vnm,1974,42440000
vnm,1975,55920000
vnm,1976,19140000
vnm,1977,28510000
vnm,1978,63520000
vnm,1979,51800000
vnm,1980,57210000
vnm,1981,49740000
vnm,1982,48600000
vnm,1983,52690000
vnm,1984,37580000
vnm,1985,48240000
vnm,1986,68630000
vnm,1987,73480000
vnm,1988,70690000
vnm,1989,76780000
vnm,1990,89680000
vnm,1991,98470000
vnm,1992,145910000
vnm,1993,149400000
vnm,1994,188150000
vnm,1995,226740000
vnm,1996,234360000
vnm,1997,209560000
vnm,1998,203780000
vnm,1999,204330000
vnm,2000,245140000
vnm,2001,248850000
vnm,2002,245530000
vnm,2003,290660000
vnm,2004,306630000
vnm,2005,309100000
vnm,2006,353130000
vnm,2007,350800000
vnm,2008,329100000
vnm,2009,335570000
vnm,2010,379410000
vnm,2011,390630000
vnm,2012,419160000
vnm,2013,379170000
vnm,2014,357860000
vnm,2015,310030000
vnm,2016,329520000
vnm,2017,265260000
vnm,2018,266150000
vnm,2019,257120000
vut,1964,10000
vut,1966,320000
vut,1967,370000
vut,1968,490000
vut,1969,520000
vut,1970,700000
vut,1971,810000
vut,1972,1300000
vut,1973,1350000
vut,1974,6040000
vut,1975,2010000
vut,1976,14450000
vut,1977,2280000
vut,1978,2600000
vut,1979,22350000
vut,1980,24700000
vut,1981,17170000
vut,1982,15990000
vut,1983,15880000
vut,1984,12900000
vut,1985,12180000
vut,1986,15520000
vut,1987,15400000
vut,1988,17070000
vut,1989,17760000
vut,1990,21950000
vut,1991,22990000
vut,1992,25210000
vut,1993,23120000
vut,1994,27640000
vut,1995,21470000
vut,1996,18090000
vut,1997,20030000
vut,1998,22080000
vut,1999,24060000
vut,2000,20620000
vut,2001,19730000
vut,2002,19570000
vut,2003,26670000
vut,2004,29050000
vut,2005,27960000
vut,2006,35960000
vut,2007,39920000
vut,2008,31540000
vut,2009,25280000
vut,2010,45070000
vut,2011,38380000
vut,2012,53870000
vut,2013,40790000
vut,2014,34770000
vut,2015,41350000
vut,2016,27900000
vut,2017,34680000
vut,2018,30280000
vut,2019,24070000
wsm,1961,30000
wsm,1962,90000
wsm,1963,170000
wsm,1964,210000
wsm,1965,220000
wsm,1966,390000
wsm,1967,780000
wsm,1968,980000
wsm,1969,440000
wsm,1970,900000
wsm,1971,890000
wsm,1972,1490000
wsm,1973,1630000
wsm,1974,3640000
wsm,1975,4190000
wsm,1976,4140000
wsm,1977,5010000
wsm,1978,6470000
wsm,1979,5780000
wsm,1980,8780000
wsm,1981,10640000
wsm,1982,7410000
wsm,1983,7210000
wsm,1984,6870000
wsm,1985,7580000
wsm,1986,8160000
wsm,1987,13300000
wsm,1988,10300000
wsm,1989,12310000
wsm,1990,13470000
wsm,1991,11600000
wsm,1992,17010000
wsm,1993,16580000
wsm,1994,17390000
wsm,1995,16770000
wsm,1996,20200000
wsm,1997,21090000
wsm,1998,19540000
wsm,1999,19050000
wsm,2000,17630000
wsm,2001,17250000
wsm,2002,20560000
wsm,2003,20930000
wsm,2004,23900000
wsm,2005,20390000
wsm,2006,22300000
wsm,2007,25550000
wsm,2008,22050000
wsm,2009,16320000
wsm,2010,36280000
