geo,time,nv_ind_manf_kn
tha,1963,67474009751.33489
tha,1964,73257226105.43878
tha,1965,85466883736.15988
tha,1966,95106189697.59698
tha,1967,106672796496.59399
tha,1968,114384421833.125
tha,1969,129164074920.577
tha,1970,149769720308.38501
tha,1971,166009804316.56699
tha,1972,188265613678.92896
tha,1973,217737471226.64096
tha,1974,231571158617.98001
tha,1975,244804586279.07101
tha,1976,282096439254.72101
tha,1977,322997241828.02197
tha,1978,350666468138.78101
tha,1979,380138340841.71802
tha,1980,390965174608.97803
tha,1981,415536774881.52301
tha,1982,426543333036.61401
tha,1983,474267436917.87695
tha,1984,503650342750.95697
tha,1985,496754830163.93597
tha,1986,545642391467.84601
tha,1987,633140841528.11694
tha,1988,746678280843.35901
tha,1989,866355304244.08801
tha,1990,1002154092739.31006
tha,1991,1119620941100
tha,1992,1246154624500
tha,1993,1106448000000
tha,1994,1198476000000
tha,1995,1332912000000
tha,1996,1411413000000
tha,1997,1424641000000
tha,1998,1306372000000
tha,1999,1435133000000
tha,2000,1482156000000
tha,2001,1511264000000
tha,2002,1645197000000
tha,2003,1813028000000
tha,2004,1948505000000
tha,2005,2030366000000
tha,2006,2145309000000
tha,2007,2301302000000
tha,2008,2355846000000
tha,2009,2277673000000
tha,2010,2537467000000
tha,2011,2414065000000
tha,2012,2581220000000
tha,2013,2629739000000
tha,2014,2630599000000
tha,2015,2670305000000
tha,2016,2730588000000
tha,2017,2809907000000
tha,2018,2906773000000
tha,2019,2886789000000
tha,2020,2722846000000
tjk,1985,1276240000
tjk,1986,1277516200
tjk,1987,1336282000
tjk,1988,1544741900
tjk,1989,1550920900
tjk,1990,1611406800
tjk,1991,1579178700
tjk,1992,1211230100
tjk,1993,995631100
tjk,1994,683002900
tjk,1995,590114500
tjk,1996,449077200
tjk,1997,440095600
tjk,1998,476183500
tjk,1999,499992600
tls,2000,17691600
tls,2001,21223400
tls,2002,20123400
tls,2003,20175400
tls,2004,18629700
tls,2005,17222100
tls,2006,16787600
tls,2007,15983000
tls,2008,14812700
tls,2009,13749200
tls,2010,11866100
tls,2011,11508500
tls,2012,10258500
tls,2013,10273100
tls,2014,11335700
tls,2015,15452300
tls,2016,18104300
tls,2017,24825000
tls,2018,25522600
tls,2019,35678800
tls,2020,31449700
ton,1975,16649539.49115
ton,1976,16845429.52736
ton,1977,20089611.49139
ton,1978,21179205.52743
ton,1979,21681129.45484
ton,1980,22023911.70942
ton,1981,38330668.94599
ton,1982,39640651.92716
ton,1983,39591654.10932
ton,1984,50695430.2549
ton,1985,50364897.45478
ton,1986,47696034.90976
ton,1987,43619396.2182
ton,1988,46998220.94614
ton,1989,51931916.50931
ton,1990,50854571.92773
ton,1991,47806300
ton,1992,47292100
ton,1993,50009900
ton,1994,42578800
ton,1995,40761800
ton,1996,42593000
ton,1997,43317100
ton,1998,43780100
ton,1999,45426900
ton,2000,44056400
ton,2001,43848500
ton,2002,45911300
ton,2003,47601300
ton,2004,51686400
ton,2005,49168400
ton,2006,48490000
ton,2007,52534700
ton,2008,51140700
ton,2009,50047000
ton,2010,50303900
ton,2011,51562800
ton,2012,52522400
ton,2013,53515000
ton,2014,53986300
ton,2015,55613900
ton,2016,59733800
ton,2017,60645700
ton,2018,60186100
ton,2019,57297700
ton,2020,59335800
tto,1984,13170780863.6953
tto,1985,10800452411.4503
tto,1986,12311966457.7709
tto,1987,11398187926.6494
tto,1988,8176601997.10086
tto,1989,8674027792.73956
tto,1990,8847164163.60199
tto,1991,9607044200
tto,1992,9569942600
tto,1993,9244280200
tto,1994,9091068000
tto,1995,11799203100
tto,1996,12317319000
tto,1997,13291602000
tto,1998,14817791100
tto,1999,13753401300
tto,2000,14583673900
tto,2001,16009297000
tto,2002,16617921800
tto,2003,18640102900
tto,2004,20151407400
tto,2005,22867090600
tto,2006,25332968000
tto,2007,29471458500
tto,2008,30680261300
tto,2009,31255900900
tto,2010,31722526900
tto,2011,31621558700
tto,2012,31767200000
tto,2013,31866000000
tto,2014,31068000000
tto,2015,31740800000
tto,2016,30975200000
tto,2017,30242900000
tto,2018,30330200000
tto,2019,32059021400
tun,1965,877684138.69595
tun,1966,875461371.70241
tun,1967,860180385.81046
tun,1968,827673433.21961
tun,1969,892131646.65294
tun,1970,841009915.80556
tun,1971,1199973892.73496
tun,1972,1594223519.74762
tun,1973,1689521013.65046
tun,1974,1944574692.39044
tun,1975,2058765228.23733
tun,1976,2787807255.81429
tun,1977,2878659335.1053
tun,1978,3047583777.22693
tun,1979,3400435503.04985
tun,1980,3810244021.51627
tun,1981,4305070034.97854
tun,1982,4426206419.24212
tun,1983,4680148356.35961
tun,1984,4985490407.38725
tun,1985,5179142117.62238
tun,1986,5131909632.13747
tun,1987,5249434795.97563
tun,1988,5454477530.48878
tun,1989,6493862118.57738
tun,1990,5074675769.55884
tun,1991,5271939297.0956
tun,1992,5612566281.95505
tun,1993,5888735411.50689
tun,1994,6397731146.73959
tun,1995,6678623357.71458
tun,1996,6858938943.48948
tun,1997,7372380093.334
tun,1998,7813654731.66214
tun,1999,8359681024.8806
tun,2000,8839485932.35129
tun,2001,9445470469.90597
tun,2002,9522646563.42469
tun,2003,9593077955.80837
tun,2004,9823185670.99274
tun,2005,9951466305.32409
tun,2006,10356064810.758
tun,2007,11255378191.3045
tun,2008,11738979231.4494
tun,2009,11624641625.3052
tun,2010,12441204088.5629
tun,2011,12345248449.3672
tun,2012,12497787888.7037
tun,2013,12583486354.1939
tun,2014,12656370216.9762
tun,2015,12581627704.9494
tun,2016,12632741217.4337
tun,2017,12818364582.7777
tun,2018,13052327014.5962
tun,2019,12842524226.4646
tun,2020,11621088500.4377
tur,1968,18264780700
tur,1969,20401760000
tur,1970,20728187900
tur,1971,22531540400
tur,1972,24987478100
tur,1973,28210863500
tur,1974,30270256500
tur,1975,32903768200
tur,1976,35865107500
tur,1977,38232204500
tur,1978,39455635000
tur,1979,37048841400
tur,1980,35596526800
tur,1981,38956839000
tur,1982,41457868500
tur,1983,44550624800
tur,1984,48671558000
tur,1985,51445836700
tur,1986,56847649500
tur,1987,62566522800
tur,1988,63550735400
tur,1989,65470299700
tur,1990,71808339300
tur,1991,73517626900
tur,1992,77759102700
tur,1993,84987493100
tur,1994,78493042200
tur,1995,89414518700
tur,1996,95773867200
tur,1997,106735649900
tur,1998,107999282800
tur,1999,101953691900
tur,2000,109596251100
tur,2001,100155605000
tur,2002,104559657200
tur,2003,114736812200
tur,2004,130198145500
tur,2005,142599002000
tur,2006,156290890300
tur,2007,166780500900
tur,2008,167547842500
tur,2009,152541974700
tur,2010,166535287400
tur,2011,200231207000
tur,2012,204571038500
tur,2013,224647416300
tur,2014,237255113100
tur,2015,251300895500
tur,2016,261377229800
tur,2017,285595682200
tur,2018,289096639100
tur,2019,282172424500
tur,2020,291321776600
tuv,2000,214800
tuv,2001,230700
tuv,2002,273900
tuv,2003,365500
tuv,2004,285400
tuv,2005,236300
tuv,2006,259000
tuv,2007,236000
tuv,2008,324000
tuv,2009,317000
tuv,2010,332000
tuv,2011,339000
tza,1990,1882690084210.88965
tza,1991,1917772358600
tza,1992,1840130394200
tza,1993,1851654410900
tza,1994,1848100439300
tza,1995,1878150853000
tza,1996,1968653972400
tza,1997,2067091949300
tza,1998,2232439599900
tza,1999,2367769291600
tza,2000,2482563103400
tza,2001,2606903198800
tza,2002,2800818095600
tza,2003,3051775312100
tza,2004,3338025535500
tza,2005,3657742332900
tza,2006,3964900281700
tza,2007,4306898215900
tza,2008,4796128625700
tza,2009,5010054138200
tza,2010,5457743903100
tza,2011,5822251763500
tza,2012,6066988823100
tza,2013,6292514324400
tza,2014,6919794165600
tza,2015,7411671645300
tza,2016,8213364296600
tza,2017,8889817983200
tza,2018,9623500662800
tza,2019,10056558192700
tza,2020,10312124409500
uga,1982,1310592299102.07007
uga,1983,1375700194079.38989
uga,1984,1471091239573.54004
uga,1985,1390517369500.32007
uga,1986,1310172883621.76001
uga,1987,1355813202594.98999
uga,1988,1605415278816.88989
uga,1989,1750702644118
uga,1990,1868396869415.12012
uga,1991,2008325688700
uga,1992,2314976057700
uga,1993,2484907679000
uga,1994,2897701066600
uga,1995,3399870955600
uga,1996,4069798715800
uga,1997,4617027572000
uga,1998,5281874824100
uga,1999,6030891688100
uga,2000,6363227102300
uga,2001,6599158880100
uga,2002,7044465689300
uga,2003,7356236841100
uga,2004,7820166676800
uga,2005,8559541068100
uga,2006,9183332338100
uga,2007,9700773242900
uga,2008,10404674096700
uga,2009,11448998234200
uga,2010,12168585706700
uga,2011,13423162882500
uga,2012,13760116472500
uga,2013,13748589118600
uga,2014,14400921733900
uga,2015,15789253044200
uga,2016,16264634668600
uga,2017,16845251246700
uga,2018,17624287445300
uga,2019,18981572725000
uga,2020,19219904495900
ukr,1990,721859614959.27002
ukr,1991,643692083867.10498
ukr,1992,567429141794.67505
ukr,1993,441899790205.28894
ukr,1994,276114629816.60999
ukr,1995,245188602623.08096
ukr,1996,235321360318.32297
ukr,1997,228308283460.522
ukr,1998,228308283460.522
ukr,1999,240865254536.61801
ukr,2000,271696000000
ukr,2001,305908000000
ukr,2002,338392000000
ukr,2003,395772000000
ukr,2004,443288000000
ukr,2005,442566000000
ukr,2006,479850000000
ukr,2007,526561000000
ukr,2008,501756000000
ukr,2009,393377000000
ukr,2010,410514000000
ukr,2011,423365000000
ukr,2012,414036000000
ukr,2013,373826000000
ukr,2014,331686000000
ukr,2015,281161000000
ukr,2016,291471000000
ukr,2017,303123000000
ukr,2018,308135000000
ukr,2019,310791000000
ukr,2020,291832749000
ury,1983,101028123139.33501
ury,1984,105553194446.021
ury,1985,103903996770.994
ury,1986,116098064428.77
ury,1987,127565213001.136
ury,1988,126454389773.741
ury,1989,126211326204.55701
ury,1990,124371312269.60899
ury,1991,123721628300
ury,1992,125611617900
ury,1993,114326199100
ury,1994,118944407000
ury,1995,115573319700
ury,1996,120209700600
ury,1997,127263087300
ury,1998,127395730500
ury,1999,121364779900
ury,2000,116683491000
ury,2001,108543850100
ury,2002,102197576600
ury,2003,107299760200
ury,2004,115519419600
ury,2005,130907533100
ury,2006,137186803900
ury,2007,148578441100
ury,2008,160667520500
ury,2009,169089131000
ury,2010,173414961300
ury,2011,176843464400
ury,2012,169858161300
ury,2013,171893302400
ury,2014,179086999000
ury,2015,187859077800
ury,2016,189222144200
ury,2017,181332481700
ury,2018,191839244500
ury,2019,184762229100
ury,2020,174417462800
usa,1997,1469603869000
usa,1998,1532217503000
usa,1999,1619917178000
usa,2000,1736632154000
usa,2001,1662332821000
usa,2002,1681599184000
usa,2003,1773788811000
usa,2004,1898776779000
usa,2005,1954551815000
usa,2006,2065744936000
usa,2007,2134271931000
usa,2008,2092308720000
usa,2009,1896531004000
usa,2010,2000918886000
usa,2011,2007340808000
usa,2012,1997487203000
usa,2013,2056065712000
usa,2014,2094624207000
usa,2015,2121785039000
usa,2016,2105519501000
usa,2017,2158214412000
usa,2018,2250199697000
usa,2019,2294471603000
uzb,2010,8036644500000
uzb,2011,8690157499999.99023
uzb,2012,9234370733694.73828
uzb,2013,10385350727026.40039
uzb,2014,11211710977547.30078
uzb,2015,11871703474837.59961
uzb,2016,12664726449134
uzb,2017,13198718629354.80078
uzb,2018,14247590173898.40039
uzb,2019,15190395069879.90039
uzb,2020,16262847670688.19922
vct,1977,26640033
vct,1978,39978221
vct,1979,47664942
vct,1980,50136323
vct,1981,51063091
vct,1982,54079630
vct,1983,55497039
vct,1984,60221738
vct,1985,60875927
vct,1986,64582998
vct,1987,70507044
vct,1988,74050568
vct,1989,83318246
vct,1990,69980000
vct,1991,70330000
vct,1992,81560000
vct,1993,78320000
vct,1994,77920000
vct,1995,78700000
vct,1996,82060000
vct,1997,81340000
vct,1998,76760000
vct,1999,76090000
vct,2000,68930000
vct,2001,66110000
vct,2002,64310000
vct,2003,69360000
vct,2004,67480000
vct,2005,72430000
vct,2006,72170000
vct,2007,67820000
vct,2008,69600000
vct,2009,63940000
vct,2010,60800000
vct,2011,63800000
vct,2012,61000000
vct,2013,58600000
vct,2014,62100000
vct,2015,63200000
vct,2016,61200000
vct,2017,62200000
vct,2018,66500000
vct,2019,53200000
vct,2020,48800000
ven,1960,1575845500
ven,1961,1674427800
ven,1962,1832605300
ven,1963,1937439100
ven,1964,2170284500
ven,1965,2323824100
ven,1966,2350928200
ven,1967,2439831800
ven,1968,2605582500
ven,1969,2676183000
ven,1970,3015753700
ven,1971,3142450600
ven,1972,3298437700
ven,1973,3559070700
ven,1974,3797164900
ven,1975,3938682200
ven,1976,4433683700
ven,1977,4596463600
ven,1978,4834600300
ven,1979,4966846400
ven,1980,5096381100
ven,1981,4976240400
ven,1982,5160085100
ven,1983,4917344800
ven,1984,4912405400
ven,1985,5133161000
ven,1986,5515404400
ven,1987,5868153200
ven,1988,6069524700
ven,1989,5181900200
ven,1990,5565328900
ven,1991,6065341100
ven,1992,6444725600
ven,1993,6356311800
ven,1994,6137996600
ven,1995,6560681600
ven,1996,6218670700
ven,1997,8861713000
ven,1998,8714004000
ven,1999,8075756000
ven,2000,8463417000
ven,2001,8486042000
ven,2002,7320117000
ven,2003,6777428000
ven,2004,8394671000
ven,2005,8899307000
ven,2006,9551719000
ven,2007,9861352000
ven,2008,8960886000
ven,2009,8383190000
ven,2010,8095544000
ven,2011,8405180000
ven,2012,8555504000
ven,2013,8530054000
ven,2014,7913800000
vnm,1985,46911638830200
vnm,1986,52830229027100
vnm,1987,58982665644400
vnm,1988,63155744750500
vnm,1989,55021165763100
vnm,1990,51532928440700
vnm,1991,54430974155900
vnm,1992,61900199534300
vnm,1993,67796516697500
vnm,1994,74118771331200
vnm,1995,84160330687000
vnm,1996,95596625664700
vnm,1997,107856958670000
vnm,1998,118856182579400
vnm,1999,128352096395400
vnm,2000,143349000000000
vnm,2001,159615000000000
vnm,2002,178124000000000
vnm,2003,198669000000000
vnm,2004,220253000000000
vnm,2005,248709000000000
vnm,2006,281925000000000
vnm,2007,316812000000000
vnm,2008,347808000000000
vnm,2009,357415000000000
vnm,2010,279360000000000
vnm,2011,318690000000000
vnm,2012,347523000000000
vnm,2013,372597000000000
vnm,2014,400192000000000
vnm,2015,442612000000000
vnm,2016,495283000000000
vnm,2017,566604000000000
vnm,2018,640172000000000
vnm,2019,712447000000000
vnm,2020,753940000000000
vut,1998,1717000000
vut,1999,1770000000
vut,2000,1890000000
vut,2001,1893000000
vut,2002,1361000000
vut,2003,1307000000
vut,2004,1331000000
vut,2005,1304000000
vut,2006,1756000000
vut,2007,1092000000
vut,2008,1044000000
vut,2009,1192000000
vut,2010,2198000000
vut,2011,2031000000
vut,2012,1751000000
vut,2013,1646000000
vut,2014,1808000000
vut,2015,1517000000
vut,2016,1523000000
vut,2017,1657000000
vut,2018,1721000000
wsm,1994,213922000
wsm,1995,209006800
wsm,1996,219090500
wsm,1997,205830600
wsm,1998,178995500
wsm,1999,188630500
wsm,2000,205200300
wsm,2001,239119500
wsm,2002,247638200
wsm,2003,264777700
wsm,2004,251780200
wsm,2005,263691800
wsm,2006,224607800
wsm,2007,261365100
wsm,2008,251820200
wsm,2009,177014800
wsm,2010,185971800
wsm,2011,174818404.89098
wsm,2012,175833812.79748
wsm,2013,171319905.94152
wsm,2014,153714467.43331
wsm,2015,145620670.22156
wsm,2016,154164960.03216
wsm,2017,160146532.18571
wsm,2018,114760871.26915
wsm,2019,122513720.81624
wsm,2020,106881554.72658
yem,2000,35793000000
yem,2001,36866000000
yem,2002,38289000000
yem,2003,39797000000
yem,2004,42500000000
yem,2005,45887000000
yem,2006,48232000000
yem,2007,50788296000
yem,2008,53226134200
yem,2009,54290656900
yem,2010,56679445800
zaf,1960,84762241769.63261
zaf,1961,88570154710.85789
zaf,1962,94677433124.84627
zaf,1963,108055559511.83099
zaf,1964,125124657175.81799
zaf,1965,135599706748.494
zaf,1966,145526592270.13
zaf,1967,156596582559.535
zaf,1968,165060235507.595
zaf,1969,181581169120.54199
zaf,1970,193627622306.20001
zaf,1971,205935732465.55399
zaf,1972,213754744489.59
zaf,1973,233586588970.82001
zaf,1974,248737843341.569
zaf,1975,258308056787.32697
zaf,1976,264783701443.61496
zaf,1977,255916599753.98999
zaf,1978,274485474261.625
zaf,1979,297148768787.82703
zaf,1980,321465326091.96503
zaf,1981,351095420264.18799
zaf,1982,332764814397.40698
zaf,1983,326784710043.26001
zaf,1984,348480312298.026
zaf,1985,337015643891.87201
zaf,1986,336464556299.22601
zaf,1987,343884504894.10498
zaf,1988,366259830572.16095
zaf,1989,373102379699.94495
zaf,1990,364717662375.23499
zaf,1991,348056398712.96198
zaf,1992,336641430549.00403
zaf,1993,336028948600
zaf,1994,345101730200
zaf,1995,367533342700
zaf,1996,372678809500
zaf,1997,382741137300
zaf,1998,381975655000
zaf,1999,384267509000
zaf,2000,415393177200
zaf,2001,428685758900
zaf,2002,440688960100
zaf,2003,434059953600
zaf,2004,455305620800
zaf,2005,483553549300
zaf,2006,514685618200
zaf,2007,542233291300
zaf,2008,554786328700
zaf,2009,495829368100
zaf,2010,525119659000
zaf,2011,541051887100
zaf,2012,552394766200
zaf,2013,558020771200
zaf,2014,554420275000
zaf,2015,553392384000
zaf,2016,555879734200
zaf,2017,554832653600
zaf,2018,565925724100
zaf,2019,559347168600
zaf,2020,490398879300
zmb,1965,1125114200
zmb,1966,1347936400
zmb,1967,1579698800
zmb,1968,1762633100
zmb,1969,1781201500
zmb,1970,1924248500
zmb,1971,2149133100
zmb,1972,2423533800
zmb,1973,2463423200
zmb,1974,2680742000
zmb,1975,2526006000
zmb,1976,2669052100
zmb,1977,2427660100
zmb,1978,2548013100
zmb,1979,2702062800
zmb,1980,2637416300
zmb,1981,2958583300
zmb,1982,2854735900
zmb,1983,2631914500
zmb,1984,2642918000
zmb,1985,2868491000
zmb,1986,2924884300
zmb,1987,3183467900
zmb,1988,3761842700
zmb,1989,3741899300
zmb,1990,4034868600
zmb,1991,4034180300
zmb,1992,4518337600
zmb,1993,4162785100
zmb,1994,3803793900
zmb,1995,3796880000
zmb,1996,4017733600
zmb,1997,4233059300
zmb,1998,4325493900
zmb,1999,4463204200
zmb,2000,4642233300
zmb,2001,4860167300
zmb,2002,5165932500
zmb,2003,5594446500
zmb,2004,5897509400
zmb,2005,6116753500
zmb,2006,6528352200
zmb,2007,6795026400
zmb,2008,6999884000
zmb,2009,7254900400
zmb,2010,7367298100
zmb,2011,8148039700
zmb,2012,8540017100
zmb,2013,9070000000
zmb,2014,9663723700
zmb,2015,10187231300
zmb,2016,10383000000
zmb,2017,10837097600
zmb,2018,11278313800
zmb,2019,11551993500
zmb,2020,11665342400
zwe,1969,946057656.94033
zwe,1970,1057362879.695
zwe,1971,1106825693.59126
zwe,1972,1312945531.88124
zwe,1973,1416000838.61808
zwe,1974,1516995972.55453
zwe,1975,1502565321.08106
zwe,1976,1416000838.61808
zwe,1977,1345917738.55814
zwe,1978,1296454924.66188
zwe,1979,1436612008.49269
zwe,1980,1653205052.05872
zwe,1981,1816052036.7244
zwe,1982,1807806570.32385
zwe,1983,1756272622.37489
zwe,1984,1667634509.73244
zwe,1985,1859355386.50616
zwe,1986,1917055852.84092
zwe,1987,1941606561.9166
zwe,1988,2044511232.82944
zwe,1989,2172489171.53017
zwe,1990,2299944442.99144
zwe,1991,2366284000
zwe,1992,2165698400
zwe,1993,1998021300
zwe,1994,2416430400
zwe,1995,2241962800
zwe,1996,2571048600
zwe,1997,2550676600
zwe,1998,2465009900
zwe,1999,2351387200
zwe,2000,2092734700
zwe,2001,1988097900
zwe,2002,1729645100
zwe,2003,1504791300
zwe,2004,1354312200
zwe,2005,1408484700
zwe,2006,1366230100
zwe,2007,1297918600
zwe,2008,1075974500
zwe,2009,1157103000
zwe,2010,2004035900
zwe,2011,2281553400
zwe,2012,2403507200
zwe,2013,2389057300
zwe,2014,2267427700
zwe,2015,2271962500
zwe,2016,2284572000
zwe,2017,2314271500
zwe,2018,2344272400
zwe,2019,2140294500
zwe,2020,2072463900
