geo,time,sh_dth_nmrt
tgo,2012,6943
tgo,2013,6889
tgo,2014,6846
tgo,2015,6798
tgo,2016,6747
tgo,2017,6688
tgo,2018,6644
tgo,2019,6600
tgo,2020,6551
tha,1960,67172
tha,1961,68088
tha,1962,68835
tha,1963,69453
tha,1964,69804
tha,1965,69853
tha,1966,69591
tha,1967,68957
tha,1968,67912
tha,1969,66322
tha,1970,64308
tha,1971,61977
tha,1972,59477
tha,1973,56886
tha,1974,54188
tha,1975,51547
tha,1976,48822
tha,1977,46259
tha,1978,43696
tha,1979,41212
tha,1980,38823
tha,1981,36560
tha,1982,34427
tha,1983,32406
tha,1984,30568
tha,1985,28931
tha,1986,27472
tha,1987,26155
tha,1988,24892
tha,1989,23701
tha,1990,22580
tha,1991,21215
tha,1992,19853
tha,1993,18560
tha,1994,17357
tha,1995,16201
tha,1996,15100
tha,1997,14054
tha,1998,13059
tha,1999,12136
tha,2000,11296
tha,2001,10538
tha,2002,9851
tha,2003,9230
tha,2004,8663
tha,2005,8149
tha,2006,7678
tha,2007,7237
tha,2008,6824
tha,2009,6434
tha,2010,6072
tha,2011,5726
tha,2012,5409
tha,2013,5113
tha,2014,4838
tha,2015,4575
tha,2016,4323
tha,2017,4084
tha,2018,3852
tha,2019,3629
tha,2020,3422
tjk,1990,6538
tjk,1991,6454
tjk,1992,6381
tjk,1993,6299
tjk,1994,6194
tjk,1995,6105
tjk,1996,6023
tjk,1997,5922
tjk,1998,5789
tjk,1999,5624
tjk,2000,5412
tjk,2001,5185
tjk,2002,4977
tjk,2003,4809
tjk,2004,4707
tjk,2005,4669
tjk,2006,4695
tjk,2007,4738
tjk,2008,4791
tjk,2009,4814
tjk,2010,4789
tjk,2011,4727
tjk,2012,4643
tjk,2013,4556
tjk,2014,4486
tjk,2015,4429
tjk,2016,4379
tjk,2017,4288
tjk,2018,4182
tjk,2019,4039
tjk,2020,3897
tkm,1989,3417
tkm,1990,3507
tkm,1991,3584
tkm,1992,3642
tkm,1993,3658
tkm,1994,3639
tkm,1995,3583
tkm,1996,3502
tkm,1997,3413
tkm,1998,3316
tkm,1999,3231
tkm,2000,3158
tkm,2001,3090
tkm,2002,3022
tkm,2003,2951
tkm,2004,2880
tkm,2005,2819
tkm,2006,2787
tkm,2007,2788
tkm,2008,2827
tkm,2009,2904
tkm,2010,2993
tkm,2011,3092
tkm,2012,3182
tkm,2013,3258
tkm,2014,3320
tkm,2015,3368
tkm,2016,3371
tkm,2017,3362
tkm,2018,3321
tkm,2019,3253
tkm,2020,3168
tls,1987,1711
tls,1988,1736
tls,1989,1760
tls,1990,1775
tls,1991,1776
tls,1992,1757
tls,1993,1723
tls,1994,1675
tls,1995,1619
tls,1996,1559
tls,1997,1500
tls,1998,1447
tls,1999,1399
tls,2000,1348
tls,2001,1295
tls,2002,1238
tls,2003,1178
tls,2004,1116
tls,2005,1056
tls,2006,998
tls,2007,947
tls,2008,900
tls,2009,861
tls,2010,828
tls,2011,807
tls,2012,791
tls,2013,779
tls,2014,773
tls,2015,770
tls,2016,769
tls,2017,768
tls,2018,762
tls,2019,753
tls,2020,742
ton,1990,29
ton,1991,28
ton,1992,27
ton,1993,25
ton,1994,24
ton,1995,23
ton,1996,22
ton,1997,21
ton,1998,21
ton,1999,20
ton,2000,20
ton,2001,19
ton,2002,19
ton,2003,19
ton,2004,18
ton,2005,18
ton,2006,17
ton,2007,17
ton,2008,16
ton,2009,16
ton,2010,15
ton,2011,15
ton,2012,15
ton,2013,14
ton,2014,14
ton,2015,14
ton,2016,14
ton,2017,13
ton,2018,13
ton,2019,13
ton,2020,12
tto,1960,1179
tto,1961,1156
tto,1962,1123
tto,1963,1082
tto,1964,1032
tto,1965,980
tto,1966,928
tto,1967,883
tto,1968,845
tto,1969,817
tto,1970,798
tto,1971,785
tto,1972,778
tto,1973,773
tto,1974,769
tto,1975,767
tto,1976,768
tto,1977,772
tto,1978,776
tto,1979,781
tto,1980,783
tto,1981,780
tto,1982,771
tto,1983,750
tto,1984,722
tto,1985,687
tto,1986,648
tto,1987,607
tto,1988,568
tto,1989,530
tto,1990,495
tto,1991,463
tto,1992,435
tto,1993,411
tto,1994,389
tto,1995,372
tto,1996,359
tto,1997,349
tto,1998,342
tto,1999,338
tto,2000,336
tto,2001,335
tto,2002,334
tto,2003,333
tto,2004,330
tto,2005,325
tto,2006,321
tto,2007,315
tto,2008,309
tto,2009,301
tto,2010,292
tto,2011,282
tto,2012,272
tto,2013,260
tto,2014,249
tto,2015,238
tto,2016,226
tto,2017,215
tto,2018,203
tto,2019,192
tto,2020,181
tun,1966,10364
tun,1967,10298
tun,1968,10227
tun,1969,10135
tun,1970,10003
tun,1971,9851
tun,1972,9655
tun,1973,9457
tun,1974,9237
tun,1975,9000
tun,1976,8763
tun,1977,8522
tun,1978,8290
tun,1979,8085
tun,1980,7904
tun,1981,7732
tun,1982,7557
tun,1983,7376
tun,1984,7197
tun,1985,7007
tun,1986,6811
tun,1987,6611
tun,1988,6409
tun,1989,6197
tun,1990,5952
tun,1991,5701
tun,1992,5431
tun,1993,5150
tun,1994,4856
tun,1995,4553
tun,1996,4252
tun,1997,3961
tun,1998,3635
tun,1999,3334
tun,2000,3076
tun,2001,2856
tun,2002,2681
tun,2003,2543
tun,2004,2437
tun,2005,2360
tun,2006,2318
tun,2007,2304
tun,2008,2313
tun,2009,2339
tun,2010,2380
tun,2011,2424
tun,2012,2465
tun,2013,2499
tun,2014,2518
tun,2015,2523
tun,2016,2513
tun,2017,2490
tun,2018,2449
tun,2019,2386
tun,2020,2307
tur,1960,78716
tur,1961,78211
tur,1962,77610
tur,1963,77076
tur,1964,76721
tur,1965,76575
tur,1966,76745
tur,1967,77103
tur,1968,77753
tur,1969,78509
tur,1970,79139
tur,1971,79548
tur,1972,79652
tur,1973,79423
tur,1974,78569
tur,1975,77221
tur,1976,75320
tur,1977,73127
tur,1978,71100
tur,1979,69223
tur,1980,67404
tur,1981,65535
tur,1982,63561
tur,1983,61360
tur,1984,58979
tur,1985,56597
tur,1986,54402
tur,1987,52363
tur,1988,50413
tur,1989,48344
tur,1990,46138
tur,1991,43657
tur,1992,41011
tur,1993,38334
tur,1994,35772
tur,1995,33408
tur,1996,31399
tur,1997,29636
tur,1998,27969
tur,1999,26392
tur,2000,24898
tur,2001,23246
tur,2002,21518
tur,2003,19999
tur,2004,18592
tur,2005,17268
tur,2006,15979
tur,2007,14778
tur,2008,13639
tur,2009,12596
tur,2010,11663
tur,2011,10820
tur,2012,10058
tur,2013,9397
tur,2014,8809
tur,2015,8325
tur,2016,7933
tur,2017,7595
tur,2018,7259
tur,2019,6909
tur,2020,6551
tuv,1990,8
tuv,1991,7
tuv,1992,7
tuv,1993,7
tuv,1994,7
tuv,1995,6
tuv,1996,6
tuv,1997,6
tuv,1998,6
tuv,1999,6
tuv,2000,6
tuv,2001,6
tuv,2002,6
tuv,2003,6
tuv,2004,6
tuv,2005,6
tuv,2006,6
tuv,2007,5
tuv,2008,5
tuv,2009,5
tuv,2010,5
tuv,2011,4
tuv,2012,4
tuv,2013,4
tuv,2014,4
tuv,2015,4
tuv,2016,3
tuv,2017,3
tuv,2018,3
tuv,2019,3
tuv,2020,3
tza,1969,29610
tza,1970,30068
tza,1971,30536
tza,1972,31046
tza,1973,31624
tza,1974,32281
tza,1975,33010
tza,1976,33755
tza,1977,34527
tza,1978,35284
tza,1979,36052
tza,1980,36919
tza,1981,37888
tza,1982,38909
tza,1983,39971
tza,1984,40908
tza,1985,41689
tza,1986,42402
tza,1987,43026
tza,1988,43596
tza,1989,44028
tza,1990,44442
tza,1991,44852
tza,1992,45309
tza,1993,45728
tza,1994,46200
tza,1995,46641
tza,1996,47059
tza,1997,47373
tza,1998,47532
tza,1999,47473
tza,2000,47249
tza,2001,46852
tza,2002,46365
tza,2003,45906
tza,2004,45519
tza,2005,45217
tza,2006,45064
tza,2007,44908
tza,2008,44760
tza,2009,44665
tza,2010,44476
tza,2011,44281
tza,2012,44105
tza,2013,43888
tza,2014,43743
tza,2015,43638
tza,2016,43578
tza,2017,43542
tza,2018,43513
tza,2019,43373
tza,2020,43285
uga,1966,23506
uga,1967,23753
uga,1968,23957
uga,1969,24194
uga,1970,24389
uga,1971,24647
uga,1972,25008
uga,1973,25571
uga,1974,26287
uga,1975,27105
uga,1976,28111
uga,1977,29224
uga,1978,30367
uga,1979,31428
uga,1980,32287
uga,1981,32954
uga,1982,33314
uga,1983,33465
uga,1984,33543
uga,1985,33508
uga,1986,33476
uga,1987,33533
uga,1988,33680
uga,1989,33852
uga,1990,33957
uga,1991,33996
uga,1992,34138
uga,1993,34352
uga,1994,34770
uga,1995,35357
uga,1996,36005
uga,1997,36548
uga,1998,36979
uga,1999,37243
uga,2000,37259
uga,2001,37146
uga,2002,36941
uga,2003,36723
uga,2004,36595
uga,2005,36500
uga,2006,36541
uga,2007,36516
uga,2008,36485
uga,2009,36407
uga,2010,36351
uga,2011,36257
uga,2012,36002
uga,2013,35616
uga,2014,35118
uga,2015,34568
uga,2016,34010
uga,2017,33460
uga,2018,33000
uga,2019,32554
uga,2020,32098
ukr,1985,10076
ukr,1986,9533
ukr,1987,9002
ukr,1988,8504
ukr,1989,8045
ukr,1990,7640
ukr,1991,7278
ukr,1992,6969
ukr,1993,6677
ukr,1994,6400
ukr,1995,6104
ukr,1996,5790
ukr,1997,5437
ukr,1998,5087
ukr,1999,4748
ukr,2000,4440
ukr,2001,4189
ukr,2002,3996
ukr,2003,3863
ukr,2004,3794
ukr,2005,3769
ukr,2006,3751
ukr,2007,3726
ukr,2008,3675
ukr,2009,3583
ukr,2010,3450
ukr,2011,3290
ukr,2012,3111
ukr,2013,2931
ukr,2014,2759
ukr,2015,2592
ukr,2016,2441
ukr,2017,2294
ukr,2018,2155
ukr,2019,2025
ukr,2020,1903
ury,1971,1391
ury,1972,1513
ury,1973,1626
ury,1974,1645
ury,1975,1529
ury,1976,1357
ury,1977,1216
ury,1978,1123
ury,1979,1045
ury,1980,973
ury,1981,904
ury,1982,835
ury,1983,789
ury,1984,760
ury,1985,740
ury,1986,726
ury,1987,705
ury,1988,682
ury,1989,660
ury,1990,644
ury,1991,638
ury,1992,640
ury,1993,641
ury,1994,622
ury,1995,577
ury,1996,529
ury,1997,499
ury,1998,483
ury,1999,472
ury,2000,460
ury,2001,447
ury,2002,433
ury,2003,417
ury,2004,396
ury,2005,368
ury,2006,335
ury,2007,297
ury,2008,262
ury,2009,239
ury,2010,231
ury,2011,232
ury,2012,239
ury,2013,247
ury,2014,249
ury,2015,243
ury,2016,229
ury,2017,210
ury,2018,193
ury,2019,188
ury,2020,194
usa,1969,54324
usa,1970,51863
usa,1971,48917
usa,1972,45721
usa,1973,42754
usa,1974,40225
usa,1975,37909
usa,1976,35630
usa,1977,33436
usa,1978,31514
usa,1979,29960
usa,1980,28795
usa,1981,28023
usa,1982,27499
usa,1983,27037
usa,1984,26531
usa,1985,26004
usa,1986,25473
usa,1987,24911
usa,1988,24253
usa,1989,23493
usa,1990,22739
usa,1991,22089
usa,1992,21512
usa,1993,20917
usa,1994,20289
usa,1995,19721
usa,1996,19299
usa,1997,18993
usa,1998,18708
usa,1999,18433
usa,2000,18308
usa,2001,18449
usa,2002,18715
usa,2003,18853
usa,2004,18737
usa,2005,18488
usa,2006,18246
usa,2007,17996
usa,2008,17636
usa,2009,17162
usa,2010,16716
usa,2011,16434
usa,2012,16239
usa,2013,15986
usa,2014,15614
usa,2015,15239
usa,2016,14967
usa,2017,14725
usa,2018,14382
usa,2019,13887
usa,2020,13377
uzb,1990,21730
uzb,1991,21694
uzb,1992,21546
uzb,1993,21256
uzb,1994,20793
uzb,1995,20116
uzb,1996,19317
uzb,1997,18440
uzb,1998,17502
uzb,1999,16569
uzb,2000,15676
uzb,2001,14881
uzb,2002,14205
uzb,2003,13627
uzb,2004,13149
uzb,2005,12746
uzb,2006,12399
uzb,2007,12034
uzb,2008,11423
uzb,2009,10768
uzb,2010,10093
uzb,2011,9474
uzb,2012,8861
uzb,2013,8300
uzb,2014,7794
uzb,2015,7313
uzb,2016,6861
uzb,2017,6430
uzb,2018,6009
uzb,2019,5576
uzb,2020,5169
vct,1971,87
vct,1972,84
vct,1973,81
vct,1974,77
vct,1975,75
vct,1976,74
vct,1977,73
vct,1978,70
vct,1979,67
vct,1980,63
vct,1981,58
vct,1982,54
vct,1983,50
vct,1984,47
vct,1985,44
vct,1986,41
vct,1987,38
vct,1988,36
vct,1989,35
vct,1990,34
vct,1991,33
vct,1992,33
vct,1993,32
vct,1994,32
vct,1995,32
vct,1996,31
vct,1997,31
vct,1998,30
vct,1999,29
vct,2000,28
vct,2001,28
vct,2002,27
vct,2003,26
vct,2004,26
vct,2005,25
vct,2006,25
vct,2007,24
vct,2008,24
vct,2009,23
vct,2010,22
vct,2011,21
vct,2012,20
vct,2013,19
vct,2014,18
vct,2015,17
vct,2016,16
vct,2017,15
vct,2018,15
vct,2019,14
vct,2020,14
ven,1990,7216
ven,1991,7697
ven,1992,8083
ven,1993,8152
ven,1994,7824
ven,1995,7320
ven,1996,6871
ven,1997,6572
ven,1998,6445
ven,1999,6645
ven,2000,6368
ven,2001,6126
ven,2002,5847
ven,2003,5778
ven,2004,5983
ven,2005,6195
ven,2006,6189
ven,2007,6045
ven,2008,5958
ven,2009,6033
ven,2010,6223
ven,2011,6459
ven,2012,6640
ven,2013,6654
ven,2014,6457
ven,2015,8075
ven,2016,8000
ven,2017,7837
ven,2018,7680
ven,2019,7535
ven,2020,7440
vnm,1975,46195
vnm,1976,45964
vnm,1977,45727
vnm,1978,45503
vnm,1979,45352
vnm,1980,45291
vnm,1981,45376
vnm,1982,45615
vnm,1983,45939
vnm,1984,46341
vnm,1985,46801
vnm,1986,47188
vnm,1987,47456
vnm,1988,47406
vnm,1989,46988
vnm,1990,46082
vnm,1991,44519
vnm,1992,42405
vnm,1993,39749
vnm,1994,36785
vnm,1995,33738
vnm,1996,30735
vnm,1997,27610
vnm,1998,24888
vnm,1999,22664
vnm,2000,20976
vnm,2001,19770
vnm,2002,18902
vnm,2003,18326
vnm,2004,17943
vnm,2005,17742
vnm,2006,17671
vnm,2007,17661
vnm,2008,17689
vnm,2009,17735
vnm,2010,17839
vnm,2011,17857
vnm,2012,17870
vnm,2013,17854
vnm,2014,17818
vnm,2015,17729
vnm,2016,17540
vnm,2017,17201
vnm,2018,16748
vnm,2019,16210
vnm,2020,15604
vut,1990,87
vut,1991,84
vut,1992,82
vut,1993,80
vut,1994,79
vut,1995,77
vut,1996,77
vut,1997,76
vut,1998,75
vut,1999,75
vut,2000,75
vut,2001,75
vut,2002,76
vut,2003,78
vut,2004,81
vut,2005,83
vut,2006,86
vut,2007,88
vut,2008,91
vut,2009,93
vut,2010,95
vut,2011,97
vut,2012,99
vut,2013,100
vut,2014,101
vut,2015,100
vut,2016,99
vut,2017,98
vut,2018,96
vut,2019,95
vut,2020,93
wsm,1990,70
wsm,1991,67
wsm,1992,65
wsm,1993,62
wsm,1994,60
wsm,1995,57
wsm,1996,55
wsm,1997,53
wsm,1998,51
wsm,1999,49
wsm,2000,47
wsm,2001,45
wsm,2002,43
wsm,2003,42
wsm,2004,42
wsm,2005,41
wsm,2006,41
wsm,2007,41
wsm,2008,41
wsm,2009,42
wsm,2010,41
wsm,2011,40
wsm,2012,39
wsm,2013,38
wsm,2014,37
wsm,2015,36
wsm,2016,35
wsm,2017,35
wsm,2018,34
wsm,2019,33
wsm,2020,32
yem,1964,25645
yem,1965,25950
yem,1966,26179
yem,1967,26360
yem,1968,26417
yem,1969,26382
yem,1970,26297
yem,1971,26202
yem,1972,26110
yem,1973,26028
yem,1974,25939
yem,1975,25821
yem,1976,25703
yem,1977,25644
yem,1978,25624
yem,1979,25624
yem,1980,25655
yem,1981,25664
yem,1982,25684
yem,1983,25725
yem,1984,25768
yem,1985,25898
yem,1986,26116
yem,1987,26408
yem,1988,26745
yem,1989,27063
yem,1990,27319
yem,1991,27485
yem,1992,27579
yem,1993,27575
yem,1994,27493
yem,1995,27364
yem,1996,27152
yem,1997,26851
yem,1998,26479
yem,1999,26068
yem,2000,25609
yem,2001,25148
yem,2002,24706
yem,2003,24289
yem,2004,23886
yem,2005,23503
yem,2006,23129
yem,2007,22793
yem,2008,22493
yem,2009,22378
yem,2010,22510
yem,2011,22788
yem,2012,23140
yem,2013,23447
yem,2014,23749
yem,2015,24032
yem,2016,24204
yem,2017,24327
yem,2018,24430
yem,2019,24542
yem,2020,24576
zaf,1976,26553
zaf,1977,26791
zaf,1978,27072
zaf,1979,27350
zaf,1980,27646
zaf,1981,27817
zaf,1982,27791
zaf,1983,27647
zaf,1984,27358
zaf,1985,26970
zaf,1986,26448
zaf,1987,25856
zaf,1988,25223
zaf,1989,24512
zaf,1990,23761
zaf,1991,23056
zaf,1992,22437
zaf,1993,21769
zaf,1994,21100
zaf,1995,20452
zaf,1996,19810
zaf,1997,19134
zaf,1998,18475
zaf,1999,17906
zaf,2000,17391
zaf,2001,16960
zaf,2002,16645
zaf,2003,16363
zaf,2004,16107
zaf,2005,15885
zaf,2006,15687
zaf,2007,15477
zaf,2008,15152
zaf,2009,14760
zaf,2010,14374
zaf,2011,13966
zaf,2012,13614
zaf,2013,13406
zaf,2014,13306
zaf,2015,13304
zaf,2016,13289
zaf,2017,13184
zaf,2018,12990
zaf,2019,12718
zaf,2020,12392
zmb,1970,7473
zmb,1971,7642
zmb,1972,7797
zmb,1973,7951
zmb,1974,8117
zmb,1975,8305
zmb,1976,8554
zmb,1977,8831
zmb,1978,9131
zmb,1979,9452
zmb,1980,9779
zmb,1981,10112
zmb,1982,10459
zmb,1983,10836
zmb,1984,11257
zmb,1985,11689
zmb,1986,12103
zmb,1987,12488
zmb,1988,12821
zmb,1989,13065
zmb,1990,13240
zmb,1991,13397
zmb,1992,13580
zmb,1993,13777
zmb,1994,14042
zmb,1995,14381
zmb,1996,14816
zmb,1997,15242
zmb,1998,15659
zmb,1999,15988
zmb,2000,16158
zmb,2001,16057
zmb,2002,15737
zmb,2003,15320
zmb,2004,14894
zmb,2005,14535
zmb,2006,14331
zmb,2007,14292
zmb,2008,14345
zmb,2009,14472
zmb,2010,14622
zmb,2011,14752
zmb,2012,14875
zmb,2013,14978
zmb,2014,15103
zmb,2015,15207
zmb,2016,15343
zmb,2017,15443
zmb,2018,15518
zmb,2019,15594
zmb,2020,15671
zwe,1966,7055
zwe,1967,7253
zwe,1968,7484
zwe,1969,7757
zwe,1970,8072
zwe,1971,8441
zwe,1972,8859
zwe,1973,9317
zwe,1974,9796
zwe,1975,10242
zwe,1976,10605
zwe,1977,10846
zwe,1978,10992
zwe,1979,11024
zwe,1980,10972
zwe,1981,10849
zwe,1982,10675
zwe,1983,10506
zwe,1984,10325
zwe,1985,10142
zwe,1986,9975
zwe,1987,9798
zwe,1988,9612
zwe,1989,9393
zwe,1990,9156
zwe,1991,8949
zwe,1992,8830
zwe,1993,8814
zwe,1994,8896
zwe,1995,9015
zwe,1996,9126
zwe,1997,9161
zwe,1998,9142
zwe,1999,9139
zwe,2000,9252
zwe,2001,9586
zwe,2002,10080
zwe,2003,10671
zwe,2004,11285
zwe,2005,11920
zwe,2006,12601
zwe,2007,13265
zwe,2008,13853
zwe,2009,14222
zwe,2010,14339
zwe,2011,14249
zwe,2012,14011
zwe,2013,13695
zwe,2014,13345
zwe,2015,12974
zwe,2016,12588
zwe,2017,12170
zwe,2018,11792
zwe,2019,11436
zwe,2020,11109
