geo,time,ag_prd_food_xd
gum,2017,99.89
gum,2018,95.2
guy,1961,51.23
guy,1962,52.5
guy,1963,46.85
guy,1964,53.74
guy,1965,53.6
guy,1966,55.56
guy,1967,54.76
guy,1968,50.81
guy,1969,57.8
guy,1970,55.71
guy,1971,59.33
guy,1972,53.2
guy,1973,51.97
guy,1974,62.28
guy,1975,60.84
guy,1976,56.34
guy,1977,62.94
guy,1978,66.26
guy,1979,57.55
guy,1980,59.63
guy,1981,62.08
guy,1982,60.53
guy,1983,52.77
guy,1984,54.82
guy,1985,52.9
guy,1986,55.28
guy,1987,51.63
guy,1988,49.58
guy,1989,46.81
guy,1990,42.46
guy,1991,51.07
guy,1992,56.08
guy,1993,59.87
guy,1994,65.13
guy,1995,76.39
guy,1996,79.17
guy,1997,82.1
guy,1998,74.82
guy,1999,81.03
guy,2000,74.46
guy,2001,78.08
guy,2002,77.69
guy,2003,83.91
guy,2004,83.08
guy,2005,72.23
guy,2006,75.14
guy,2007,75.95
guy,2008,75.49
guy,2009,81.87
guy,2010,81.24
guy,2011,86.69
guy,2012,86.75
guy,2013,99.34
guy,2014,94.1
guy,2015,109.56
guy,2016,96.35
guy,2017,101.36
guy,2018,129.03
guy,2019,132.34
hkg,1961,128.61
hkg,1962,158.22
hkg,1963,144.62
hkg,1964,113.52
hkg,1965,108.91
hkg,1966,129.17
hkg,1967,142.57001
hkg,1968,158.13
hkg,1969,170.66
hkg,1970,181
hkg,1971,191.39999
hkg,1972,199.58
hkg,1973,166.52
hkg,1974,163.53999
hkg,1975,149.75999
hkg,1976,160.57001
hkg,1977,180.25
hkg,1978,182.60001
hkg,1979,202.3
hkg,1980,136.21001
hkg,1981,219.75999
hkg,1982,213.21001
hkg,1983,210.75999
hkg,1984,198.14999
hkg,1985,205.37
hkg,1986,188.89
hkg,1987,191.50999
hkg,1988,194.71001
hkg,1989,176.19
hkg,1990,153.73
hkg,1991,133.75
hkg,1992,94.77
hkg,1993,103.19
hkg,1994,71.67
hkg,1995,82.17
hkg,1996,84.31
hkg,1997,87.97
hkg,1998,92.38
hkg,1999,102.28
hkg,2000,102.91
hkg,2001,103.65
hkg,2002,95.27
hkg,2003,110.28
hkg,2004,102.83
hkg,2005,107.12
hkg,2006,109.61
hkg,2007,113.82
hkg,2008,97.03
hkg,2009,113.83
hkg,2010,100.79
hkg,2011,92.35
hkg,2012,96.27
hkg,2013,103.68
hkg,2014,96.49
hkg,2015,96.09
hkg,2016,107.42
hkg,2017,98.71
hkg,2018,81.55
hkg,2019,138.44
hnd,1961,30.42
hnd,1962,30.12
hnd,1963,30.04
hnd,1964,31.9
hnd,1965,31.77
hnd,1966,36.98
hnd,1967,42.93
hnd,1968,45.9
hnd,1969,47.51
hnd,1970,46.63
hnd,1971,51.28
hnd,1972,54.27
hnd,1973,52.52
hnd,1974,47.33
hnd,1975,40.85
hnd,1976,47.18
hnd,1977,51.1
hnd,1978,56.76
hnd,1979,54.26
hnd,1980,61.2
hnd,1981,63.21
hnd,1982,60.43
hnd,1983,55.66
hnd,1984,53.61
hnd,1985,55.25
hnd,1986,54.08
hnd,1987,60.39
hnd,1988,61.37
hnd,1989,62.59
hnd,1990,64.74
hnd,1991,65.32
hnd,1992,66.12
hnd,1993,68.61
hnd,1994,73.27
hnd,1995,72.61
hnd,1996,81.39
hnd,1997,78.85
hnd,1998,77.07
hnd,1999,65.53
hnd,2000,67.85
hnd,2001,70.11
hnd,2002,78.66
hnd,2003,88.76
hnd,2004,93.26
hnd,2005,98.7
hnd,2006,95.49
hnd,2007,100.82
hnd,2008,104.11
hnd,2009,100.22
hnd,2010,100.84
hnd,2011,104.02
hnd,2012,106.12
hnd,2013,103.08
hnd,2014,95.09
hnd,2015,100.03
hnd,2016,104.88
hnd,2017,105.9
hnd,2018,106.95
hnd,2019,106.18
hrv,1992,77.2
hrv,1993,79.33
hrv,1994,75.11
hrv,1995,77.07
hrv,1996,78.09
hrv,1997,80.89
hrv,1998,87.9
hrv,1999,86.88
hrv,2000,67.14
hrv,2001,76.39
hrv,2002,81.22
hrv,2003,65.1
hrv,2004,79.17
hrv,2005,83.98
hrv,2006,87.94
hrv,2007,86
hrv,2008,101.42
hrv,2009,98.99
hrv,2010,92.11
hrv,2011,92.29
hrv,2012,87.37
hrv,2013,94.63
hrv,2014,94.24
hrv,2015,96.62
hrv,2016,109.14
hrv,2017,93.51
hrv,2018,82.75
hrv,2019,80.6
hti,1961,44.37
hti,1962,45.33
hti,1963,46.78
hti,1964,47.84
hti,1965,48.89
hti,1966,49.84
hti,1967,51.57
hti,1968,52.12
hti,1969,53.79
hti,1970,55.26
hti,1971,56.8
hti,1972,58.25
hti,1973,58.65
hti,1974,59.81
hti,1975,60.5
hti,1976,62.23
hti,1977,61.67
hti,1978,63.86
hti,1979,65.31
hti,1980,65.31
hti,1981,65.85
hti,1982,67.59
hti,1983,69.18
hti,1984,69.42
hti,1985,69.72
hti,1986,69.15
hti,1987,68.12
hti,1988,66.13
hti,1989,65.8
hti,1990,62.58
hti,1991,61.57
hti,1992,60.61
hti,1993,59.27
hti,1994,59.05
hti,1995,56.97
hti,1996,58.43
hti,1997,61.28
hti,1998,60.45
hti,1999,61.95
hti,2000,65.08
hti,2001,63.6
hti,2002,64.52
hti,2003,65.35
hti,2004,66.81
hti,2005,69.64
hti,2006,69.31
hti,2007,75.03
hti,2008,73.38
hti,2009,83.47
hti,2010,88.57
hti,2011,93.61
hti,2012,94.51
hti,2013,100.33
hti,2014,102.99
hti,2015,99.91
hti,2016,97.1
hti,2017,95.04
hti,2018,90.23
hti,2019,92.12
hun,1961,71.33
hun,1962,72.79
hun,1963,77.8
hun,1964,77.91
hun,1965,74.54
hun,1966,81.43
hun,1967,84.37
hun,1968,85.85
hun,1969,93.92
hun,1970,85.1
hun,1971,94.47
hun,1972,98.81
hun,1973,103.15
hun,1974,106.51
hun,1975,108.1
hun,1976,103.95
hun,1977,115.63
hun,1978,117.21
hun,1979,115.59
hun,1980,124.02
hun,1981,120.47
hun,1982,133.34
hun,1983,128.92999
hun,1984,134.23
hun,1985,127.27
hun,1986,128.92
hun,1987,128.58
hun,1988,133.91
hun,1989,131.71001
hun,1990,126.48
hun,1991,122.84
hun,1992,97.3
hun,1993,87.28
hun,1994,91.42
hun,1995,89.83
hun,1996,95.64
hun,1997,97.99
hun,1998,98.16
hun,1999,94.39
hun,2000,90.62
hun,2001,103.02
hun,2002,92.05
hun,2003,84.09
hun,2004,108.06
hun,2005,96.4
hun,2006,93.85
hun,2007,82.18
hun,2008,101.82
hun,2009,91.29
hun,2010,78.88
hun,2011,87.23
hun,2012,78.81
hun,2013,87.97
hun,2014,99.83
hun,2015,95.67
hun,2016,104.5
hun,2017,98.5
hun,2018,98.23
hun,2019,97.06
idn,1961,20.4
idn,1962,22.21
idn,1963,20.92
idn,1964,22.52
idn,1965,22.03
idn,1966,22.64
idn,1967,21.74
idn,1968,25.15
idn,1969,25.34
idn,1970,27.03
idn,1971,27.98
idn,1972,27.7
idn,1973,30.24
idn,1974,31.68
idn,1975,31.06
idn,1976,30.91
idn,1977,32.19
idn,1978,34.33
idn,1979,35.49
idn,1980,38.38
idn,1981,41.32
idn,1982,40.88
idn,1983,44.07
idn,1984,47.79
idn,1985,48.76
idn,1986,51.57
idn,1987,52.04
idn,1988,54.89
idn,1989,57.93
idn,1990,59.53
idn,1991,60.34
idn,1992,64.86
idn,1993,65.39
idn,1994,65.7
idn,1995,71.18
idn,1996,72.55
idn,1997,68.92
idn,1998,68.56
idn,1999,68.96
idn,2000,70.94
idn,2001,71.91
idn,2002,75.68
idn,2003,80.63
idn,2004,83.01
idn,2005,83.6
idn,2006,86.29
idn,2007,86.7
idn,2008,91.23
idn,2009,94.53
idn,2010,93.53
idn,2011,94.38
idn,2012,99.79
idn,2013,98.84
idn,2014,98.14
idn,2015,100.68
idn,2016,101.18
idn,2017,111.97
idn,2018,114.41
idn,2019,112.6
ind,1961,23.13
ind,1962,22.8
ind,1963,23.31
ind,1964,23.86
ind,1965,22.76
ind,1966,22.65
ind,1967,24.06
ind,1968,25.53
ind,1969,26.36
ind,1970,27.85
ind,1971,28.16
ind,1972,26.9
ind,1973,28.99
ind,1974,27.93
ind,1975,31.19
ind,1976,30.9
ind,1977,33.27
ind,1978,34.45
ind,1979,32.75
ind,1980,33.9
ind,1981,36.46
ind,1982,36.14
ind,1983,40.61
ind,1984,41.25
ind,1985,42.04
ind,1986,42.68
ind,1987,42.39
ind,1988,46.6
ind,1989,49.19
ind,1990,49.72
ind,1991,50.56
ind,1992,52.48
ind,1993,54.2
ind,1994,55.81
ind,1995,57.21
ind,1996,59.24
ind,1997,61
ind,1998,61.98
ind,1999,64.8
ind,2000,64.45
ind,2001,66.45
ind,2002,61.42
ind,2003,67.58
ind,2004,66.51
ind,2005,70.01
ind,2006,73.55
ind,2007,79.85
ind,2008,81.39
ind,2009,79.47
ind,2010,85.48
ind,2011,90.71
ind,2012,92.81
ind,2013,96.83
ind,2014,99.32
ind,2015,98.3
ind,2016,102.38
ind,2017,108.88
ind,2018,114.46
ind,2019,114.65
irl,1961,50.35
irl,1962,48.95
irl,1963,48.99
irl,1964,49.1
irl,1965,48.42
irl,1966,50.36
irl,1967,57.18
irl,1968,56.82
irl,1969,55.94
irl,1970,55.65
irl,1971,61.74
irl,1972,58.76
irl,1973,57
irl,1974,63.9
irl,1975,72.94
irl,1976,65.48
irl,1977,73.89
irl,1978,77.41
irl,1979,74.02
irl,1980,80.96
irl,1981,70.86
irl,1982,76.12
irl,1983,79.51
irl,1984,85.7
irl,1985,86.57
irl,1986,89.03
irl,1987,86.72
irl,1988,84.02
irl,1989,81.61
irl,1990,90.45
irl,1991,89.23
irl,1992,91.04
irl,1993,87.75
irl,1994,83.73
irl,1995,85.6
irl,1996,90.4
irl,1997,90.31
irl,1998,92.58
irl,1999,97.14
irl,2000,92.21
irl,2001,93.56
irl,2002,89.34
irl,2003,90.75
irl,2004,92.15
irl,2005,87.86
irl,2006,87.11
irl,2007,88.77
irl,2008,86.34
irl,2009,84.44
irl,2010,88.08
irl,2011,90.68
irl,2012,85.58
irl,2013,89.81
irl,2014,96.02
irl,2015,100.69
irl,2016,103.29
irl,2017,109.43
irl,2018,109.51
irl,2019,113.76
irn,1961,13.25
irn,1962,14.02
irn,1963,13.53
irn,1964,13.87
irn,1965,15.06
irn,1966,15.8
irn,1967,16
irn,1968,17.25
irn,1969,17.75
irn,1970,18.2
irn,1971,18.37
irn,1972,20.1
irn,1973,20.89
irn,1974,21.92
irn,1975,22.98
irn,1976,24.94
irn,1977,24.86
irn,1978,26.74
irn,1979,25.87
irn,1980,27.33
irn,1981,31.39
irn,1982,34.51
irn,1983,34.96
irn,1984,36.32
irn,1985,38.75
irn,1986,42.5
irn,1987,42.61
irn,1988,41.46
irn,1989,41.99
irn,1990,49.79
irn,1991,49.64
irn,1992,55.52
irn,1993,58.19
irn,1994,59.22
irn,1995,60.93
irn,1996,64.58
irn,1997,63.65
irn,1998,72.46
irn,1999,67.31
irn,2000,67.77
irn,2001,69.13
irn,2002,80.44
irn,2003,83.05
irn,2004,81.63
irn,2005,90.07
irn,2006,93.23
irn,2007,100.91
irn,2008,76.73
irn,2009,84.31
irn,2010,89.46
irn,2011,88.66
irn,2012,91.73
irn,2013,96.18
irn,2014,100.62
irn,2015,98.17
irn,2016,101.21
irn,2017,97.34
irn,2018,89.47
irn,2019,95.92
irq,1961,50.93
irq,1962,57.27
irq,1963,50.18
irq,1964,53.75
irq,1965,56.41
irq,1966,60.03
irq,1967,63.61
irq,1968,66.81
irq,1969,71.14
irq,1970,66
irq,1971,70.31
irq,1972,81.01
irq,1973,67.83
irq,1974,67.81
irq,1975,69.97
irq,1976,79.18
irq,1977,82.89
irq,1978,86.47
irq,1979,81.51
irq,1980,86.94
irq,1981,85.98
irq,1982,96.54
irq,1983,89.45
irq,1984,95.48
irq,1985,117.41
irq,1986,112.26
irq,1987,103.41
irq,1988,109.24
irq,1989,116.13
irq,1990,127.4
irq,1991,87.2
irq,1992,95.44
irq,1993,112.13
irq,1994,110.07
irq,1995,113.46
irq,1996,114.53
irq,1997,111.42
irq,1998,119.24
irq,1999,112
irq,2000,110.25
irq,2001,125.98
irq,2002,141.17
irq,2003,112.47
irq,2004,109.1
irq,2005,118.19
irq,2006,118.65
irq,2007,114.62
irq,2008,103.51
irq,2009,104.36
irq,2010,120.41
irq,2011,129.87
irq,2012,132.06
irq,2013,146.89999
irq,2014,137.89
irq,2015,80.87
irq,2016,81.24
irq,2017,79.32
irq,2018,78
irq,2019,121.54
isl,1961,74.65
isl,1962,78.78
isl,1963,77.02
isl,1964,75.98
isl,1965,80.67
isl,1966,76.82
isl,1967,81.4
isl,1968,75.82
isl,1969,76.07
isl,1970,74.23
isl,1971,74.19
isl,1972,79.62
isl,1973,82.28
isl,1974,86.72
isl,1975,88.42
isl,1976,86.8
isl,1977,87.77
isl,1978,93.4
isl,1979,93.98
isl,1980,88.11
isl,1981,88.4
isl,1982,87.86
isl,1983,86.08
isl,1984,86.67
isl,1985,88.41
isl,1986,89.55
isl,1987,85.19
isl,1988,75.24
isl,1989,71.22
isl,1990,72
isl,1991,73.09
isl,1992,71.71
isl,1993,68.95
isl,1994,70.89
isl,1995,70.32
isl,1996,68.86
isl,1997,69.69
isl,1998,71.85
isl,1999,75.4
isl,2000,78.21
isl,2001,77.56
isl,2002,80
isl,2003,80.74
isl,2004,80.83
isl,2005,80.59
isl,2006,83.19
isl,2007,87.92
isl,2008,89.22
isl,2009,88.84
isl,2010,89.48
isl,2011,90.46
isl,2012,93.72
isl,2013,92.91
isl,2014,95.52
isl,2015,100.06
isl,2016,104.42
isl,2017,107.99
isl,2018,108.08
isl,2019,107.15
isr,1961,21.88
isr,1962,23.47
isr,1963,25
isr,1964,29.05
isr,1965,28.93
isr,1966,29.11
isr,1967,33.46
isr,1968,34.5
isr,1969,35.21
isr,1970,36.56
isr,1971,40.9
isr,1972,44.34
isr,1973,44.82
isr,1974,46.7
isr,1975,47.36
isr,1976,49.62
isr,1977,50.51
isr,1978,51.17
isr,1979,50.78
isr,1980,51.45
isr,1981,51.27
isr,1982,56.24
isr,1983,58.16
isr,1984,57.25
isr,1985,57.04
isr,1986,55.27
isr,1987,59.64
isr,1988,56.77
isr,1989,58.89
isr,1990,65.86
isr,1991,59.7
isr,1992,62.55
isr,1993,63.24
isr,1994,64.54
isr,1995,69.75
isr,1996,69.81
isr,1997,68.91
isr,1998,69.76
isr,1999,70.5
isr,2000,77.65
isr,2001,77.59
isr,2002,83.83
isr,2003,82.49
isr,2004,87.87
isr,2005,88.2
isr,2006,87.4
isr,2007,91.3
isr,2008,90.87
isr,2009,91.87
isr,2010,91.67
isr,2011,92.36
isr,2012,96.64
isr,2013,96.37
isr,2014,100.03
isr,2015,98.96
isr,2016,101.01
isr,2017,101.35
isr,2018,96.63
isr,2019,95.67
ita,1961,86.05
ita,1962,86.79
ita,1963,86.1
ita,1964,90.29
ita,1965,93.15
ita,1966,95.56
ita,1967,101.46
ita,1968,98.35
ita,1969,101.47
ita,1970,101.48
ita,1971,100.01
ita,1972,93.44
ita,1973,102.53
ita,1974,103.97
ita,1975,104.68
ita,1976,100.71
ita,1977,103.9
ita,1978,106.28
ita,1979,113.59
ita,1980,118.77
ita,1981,114.28
ita,1982,110.6
ita,1983,123.42
ita,1984,112.97
ita,1985,113.24
ita,1986,113.57
ita,1987,117.82
ita,1988,110.07
ita,1989,112.74
ita,1990,105.3
ita,1991,113.58
ita,1992,114.82
ita,1993,111.84
ita,1994,110.89
ita,1995,110.07
ita,1996,113.06
ita,1997,110.99
ita,1998,111.31
ita,1999,119
ita,2000,115.2
ita,2001,112.89
ita,2002,109.62
ita,2003,105.81
ita,2004,119.1
ita,2005,115.37
ita,2006,110.56
ita,2007,109.17
ita,2008,112.33
ita,2009,112.33
ita,2010,108.58
ita,2011,107.84
ita,2012,103.52
ita,2013,101.77
ita,2014,95.58
ita,2015,102.55
ita,2016,101.88
ita,2017,98.07
ita,2018,98.91
ita,2019,97.74
jam,1961,68.17
jam,1962,67.92
jam,1963,72.02
jam,1964,74.55
jam,1965,76.93
jam,1966,78.47
jam,1967,76.98
jam,1968,72.51
jam,1969,69.38
jam,1970,71.72
jam,1971,76.82
jam,1972,76.3
jam,1973,71.23
jam,1974,72.68
jam,1975,71.17
jam,1976,73.33
jam,1977,73.5
jam,1978,78.71
jam,1979,74.69
jam,1980,73.28
jam,1981,71.33
jam,1982,68.89
jam,1983,71.96
jam,1984,77.82
jam,1985,72.93
jam,1986,74.38
jam,1987,76.86
jam,1988,76.45
jam,1989,71.26
jam,1990,85.85
jam,1991,86.01
jam,1992,91.95
jam,1993,93.7
jam,1994,97.92
jam,1995,99.98
jam,1996,104.98
jam,1997,98.52
jam,1998,97.5
jam,1999,101.52
jam,2000,94.97
jam,2001,98.81
jam,2002,97.57
jam,2003,102.24
jam,2004,98.99
jam,2005,93.47
jam,2006,97.98
jam,2007,97.57
jam,2008,93.24
jam,2009,95.8
jam,2010,89.85
jam,2011,95.03
jam,2012,97.3
jam,2013,96.76
jam,2014,98.17
jam,2015,97.68
jam,2016,104.15
jam,2017,102.75
jam,2018,105.5
jam,2019,105.35
jor,1961,27.48
jor,1962,21.41
jor,1963,23.13
jor,1964,33.23
jor,1965,30.72
jor,1966,24.61
jor,1967,28.08
jor,1968,14.72
jor,1969,15.66
jor,1970,12.07
jor,1971,16.02
jor,1972,18.47
jor,1973,12.15
jor,1974,18.92
jor,1975,13.6
jor,1976,12.81
jor,1977,14.51
jor,1978,20.6
jor,1979,15.81
jor,1980,21.59
jor,1981,20.8
jor,1982,21.62
jor,1983,24.68
jor,1984,25.63
jor,1985,31.01
jor,1986,28.76
jor,1987,31.8
jor,1988,35.1
jor,1989,30.85
jor,1990,40.48
jor,1991,37.26
jor,1992,48.42
jor,1993,41.67
jor,1994,48.66
jor,1995,49.4
jor,1996,46.34
jor,1997,46.21
jor,1998,51.83
jor,1999,45.2
jor,2000,54.12
jor,2001,49.82
jor,2002,63.65
jor,2003,60.15
jor,2004,68.02
jor,2005,70.57
jor,2006,70.46
jor,2007,70.51
jor,2008,73.16
jor,2009,78.55
jor,2010,87.23
jor,2011,90.13
jor,2012,88.21
jor,2013,88.63
jor,2014,92.98
jor,2015,101.65
jor,2016,105.37
jor,2017,95.8
jor,2018,99.2
jor,2019,94.6
jpn,1961,72.54
jpn,1962,76.59
jpn,1963,77.92
jpn,1964,80.17
jpn,1965,81.89
jpn,1966,83.26
jpn,1967,88.69
jpn,1968,93.05
jpn,1969,92.39
jpn,1970,92.88
jpn,1971,90.57
jpn,1972,96.27
jpn,1973,95.31
jpn,1974,96.45
jpn,1975,99.17
jpn,1976,96.26
jpn,1977,104.26
jpn,1978,104.79
jpn,1979,107.45
jpn,1980,102.67
jpn,1981,103.28
jpn,1982,106.8
jpn,1983,107.1
jpn,1984,110.19
jpn,1985,112.79
jpn,1986,113.83
jpn,1987,113.53
jpn,1988,110.99
jpn,1989,111.94
jpn,1990,110.99
jpn,1991,108.77
jpn,1992,112.21
jpn,1993,104.83
jpn,1994,110.87
jpn,1995,107.97
jpn,1996,105.58
jpn,1997,105.87
jpn,1998,101.28
jpn,1999,102.48
jpn,2000,101.92
jpn,2001,99.84
jpn,2002,100.87
jpn,2003,97.54
jpn,2004,98.08
jpn,2005,99.05
jpn,2006,97.31
jpn,2007,99.02
jpn,2008,99.46
jpn,2009,98.12
jpn,2010,95.94
jpn,2011,94.83
jpn,2012,96.67
jpn,2013,100.84
jpn,2014,100.82
jpn,2015,99.77
jpn,2016,99.41
jpn,2017,99.79
jpn,2018,99.43
jpn,2019,99.78
kaz,1992,108.93
kaz,1993,96.84
kaz,1994,84.32
kaz,1995,65.18
kaz,1996,59.97
kaz,1997,57.71
kaz,1998,45.98
kaz,1999,60.58
kaz,2000,56.64
kaz,2001,66.06
kaz,2002,68.18
kaz,2003,68.14
kaz,2004,66.8
kaz,2005,71.71
kaz,2006,76.83
kaz,2007,84.56
kaz,2008,78.4
kaz,2009,90.17
kaz,2010,77.76
kaz,2011,104.59
kaz,2012,81.63
kaz,2013,93.27
kaz,2014,94.61
kaz,2015,99.11
kaz,2016,106.28
kaz,2017,111.03
kaz,2018,113.8
kaz,2019,109.9
ken,1961,19.18
ken,1962,19.57
ken,1963,19.57
ken,1964,20.58
ken,1965,20.94
ken,1966,20.7
ken,1967,21.66
ken,1968,23.22
ken,1969,23.77
ken,1970,24.93
ken,1971,25.51
ken,1972,26.57
ken,1973,27.53
ken,1974,28.11
ken,1975,28.49
ken,1976,30.64
ken,1977,33.38
ken,1978,33.96
ken,1979,35.83
ken,1980,33.95
ken,1981,33.95
ken,1982,38.41
ken,1983,39.18
ken,1984,35.56
ken,1985,40.61
ken,1986,44.78
ken,1987,44.82
ken,1988,48.63
ken,1989,50.92
ken,1990,49.76
ken,1991,52.36
ken,1992,54.19
ken,1993,52.04
ken,1994,53.64
ken,1995,53.52
ken,1996,50.07
ken,1997,52.57
ken,1998,55.2
ken,1999,60.14
ken,2000,55.93
ken,2001,62.18
ken,2002,65.1
ken,2003,66.98
ken,2004,68.83
ken,2005,79.27
ken,2006,83.03
ken,2007,84.6
ken,2008,87.4
ken,2009,91.63
ken,2010,96.01
ken,2011,91.79
ken,2012,95.96
ken,2013,98.11
ken,2014,98.05
ken,2015,101.48
ken,2016,100.47
ken,2017,100.43
ken,2018,101.38
ken,2019,111.83
kgz,1992,66.97
kgz,1993,61.87
kgz,1994,56.05
kgz,1995,53.4
kgz,1996,59.64
kgz,1997,65.62
kgz,1998,68.77
kgz,1999,74.92
kgz,2000,77.57
kgz,2001,82.56
kgz,2002,79.21
kgz,2003,81.19
kgz,2004,82.95
kgz,2005,79.44
kgz,2006,81.05
kgz,2007,82.93
kgz,2008,83.98
kgz,2009,89.2
kgz,2010,87.06
kgz,2011,88.03
kgz,2012,87.67
kgz,2013,92.01
kgz,2014,93.3
kgz,2015,102.07
kgz,2016,104.63
kgz,2017,106.24
kgz,2018,108.21
kgz,2019,110.11
khm,1961,21.31
khm,1962,19.33
khm,1963,23.47
khm,1964,24.66
khm,1965,22.92
khm,1966,22.34
khm,1967,23.68
khm,1968,28.83
khm,1969,24.65
khm,1970,32.54
khm,1971,25.41
khm,1972,20.04
khm,1973,14.59
khm,1974,11.65
khm,1975,13.65
khm,1976,13.4
khm,1977,12.47
khm,1978,11.61
khm,1979,8.43
khm,1980,15.37
khm,1981,14.76
khm,1982,18.45
khm,1983,19.65
khm,1984,15.17
khm,1985,19.32
khm,1986,21.42
khm,1987,20.17
khm,1988,25.51
khm,1989,26.56
khm,1990,25.58
khm,1991,25.29
khm,1992,25.51
khm,1993,26.51
khm,1994,25.56
khm,1995,33.15
khm,1996,33.35
khm,1997,34.13
khm,1998,34.6
khm,1999,38.79
khm,2000,39.83
khm,2001,40.4
khm,2002,38.61
khm,2003,45.9
khm,2004,43.79
khm,2005,56.76
khm,2006,61.73
khm,2007,64.85
khm,2008,70.54
khm,2009,74.02
khm,2010,79.59
khm,2011,91.24
khm,2012,94.29
khm,2013,94.92
khm,2014,95.49
khm,2015,98.91
khm,2016,105.59
khm,2017,111.51
khm,2018,116.56
khm,2019,120.24
kir,1961,37.29
kir,1962,34.6
kir,1963,31.61
kir,1964,34
kir,1965,43.95
kir,1966,42.68
kir,1967,48.44
kir,1968,36.46
kir,1969,37.17
kir,1970,39.12
kir,1971,44.58
kir,1972,34.33
kir,1973,44.29
kir,1974,53.41
kir,1975,33.53
kir,1976,43.19
kir,1977,43.75
kir,1978,50.42
kir,1979,46.47
kir,1980,42.68
kir,1981,53.08
kir,1982,49.59
kir,1983,41.68
kir,1984,59.35
kir,1985,59.77
kir,1986,63.92
kir,1987,68
kir,1988,72.38
kir,1989,51.44
kir,1990,43.11
kir,1991,51.32
kir,1992,52.37
kir,1993,52.49
kir,1994,53.05
kir,1995,53.39
kir,1996,61.51
kir,1997,61.76
kir,1998,64.6
kir,1999,65
kir,2000,61.32
kir,2001,62.18
kir,2002,63.38
kir,2003,63.84
kir,2004,77.88
kir,2005,78.66
kir,2006,91.27
kir,2007,94.93
kir,2008,95.91
kir,2009,96.16
kir,2010,96.67
kir,2011,96.85
kir,2012,98.21
kir,2013,99.4
kir,2014,99.28
kir,2015,100.07
kir,2016,100.65
kir,2017,101.05
kir,2018,93.03
kir,2019,93.08
kna,1961,708.96002
kna,1962,674.84998
kna,1963,620.03998
kna,1964,657.53998
kna,1965,607.57001
kna,1966,620.25
kna,1967,586.29999
kna,1968,574.12
kna,1969,461.14001
kna,1970,583.66998
kna,1971,506.75
kna,1972,465.54001
kna,1973,416.42001
kna,1974,426.56
kna,1975,428.26999
kna,1976,585.53003
kna,1977,627.13
kna,1978,643.92999
kna,1979,676.59003
kna,1980,635.59998
kna,1981,618.06
kna,1982,631.03003
kna,1983,526.42999
kna,1984,550.71002
kna,1985,506.97
kna,1986,498.78
kna,1987,497.34
kna,1988,512.53003
kna,1989,477.23001
kna,1990,351.82001
kna,1991,405.17001
kna,1992,520.94
kna,1993,432.10001
kna,1994,384.70001
kna,1995,385.5
kna,1996,416.35001
kna,1997,566.39001
kna,1998,474.56
kna,1999,402.92001
kna,2000,385.54001
kna,2001,393.57001
kna,2002,390.82001
kna,2003,396.37
kna,2004,491.54001
kna,2005,255.09
kna,2006,94.54
kna,2007,102.44
kna,2008,110.29
kna,2009,105.87
kna,2010,103.16
kna,2011,116.28
kna,2012,105.7
kna,2013,102.9
kna,2014,101.74
kna,2015,100.83
kna,2016,97.43
kna,2017,94.04
kna,2018,94.89
kna,2019,92.13
kor,1961,24.4
kor,1962,23.03
kor,1963,25.59
kor,1964,30.57
kor,1965,30.87
kor,1966,32.97
kor,1967,30.59
kor,1968,31.16
kor,1969,35.7
kor,1970,35.57
kor,1971,36.32
kor,1972,36.44
kor,1973,37.16
kor,1974,39.31
kor,1975,45.47
kor,1976,50.24
kor,1977,53.54
kor,1978,58.12
kor,1979,61.25
kor,1980,52.07
kor,1981,57.47
kor,1982,59.42
kor,1983,61.14
kor,1984,63.34
kor,1985,66.06
kor,1986,68.82
kor,1987,69.57
kor,1988,73.88
kor,1989,75.22
kor,1990,74.08
kor,1991,73.37
kor,1992,80.52
kor,1993,80.79
kor,1994,81.11
kor,1995,86.03
kor,1996,89.96
kor,1997,92.54
kor,1998,91.46
kor,1999,95.95
kor,2000,96.51
kor,2001,96.37
kor,2002,92.82
kor,2003,90.57
kor,2004,91.98
kor,2005,92.04
kor,2006,92.68
kor,2007,93.41
kor,2008,96.37
kor,2009,98.04
kor,2010,93.59
kor,2011,89.94
kor,2012,93.88
kor,2013,98.37
kor,2014,102
kor,2015,99.59
kor,2016,98.41
kor,2017,97.37
kor,2018,99.1
kor,2019,100.54
kwt,1961,4.42
kwt,1962,4.49
kwt,1963,5.06
kwt,1964,4.22
kwt,1965,5.35
kwt,1966,5.64
kwt,1967,4.71
kwt,1968,4.56
kwt,1969,6.89
kwt,1970,7.73
kwt,1971,8.22
kwt,1972,7.94
kwt,1973,8.17
kwt,1974,8.76
kwt,1975,8.32
kwt,1976,9.43
kwt,1977,9.87
kwt,1978,10.98
kwt,1979,14.41
kwt,1980,15.98
kwt,1981,14.09
kwt,1982,12.11
kwt,1983,16.17
kwt,1984,19.25
kwt,1985,24.45
kwt,1986,27.1
kwt,1987,30.41
kwt,1988,31.46
kwt,1989,30.6
kwt,1990,22.98
kwt,1991,3.08
kwt,1992,6.54
kwt,1993,14.37
kwt,1994,20.36
kwt,1995,26.99
kwt,1996,26.77
kwt,1997,33.03
kwt,1998,35.44
kwt,1999,35.22
kwt,2000,36.85
kwt,2001,35.98
