geo,time,bx_trf_pwkr_cd_dt
swz,1979,16868654.25
swz,1980,35311187.74
swz,1981,39934127.81
swz,1982,37207046.51
swz,1983,53047302.25
swz,1984,52668056.49
swz,1985,47550159.45
swz,1986,55010177.61
swz,1987,78878868.1
swz,1988,94789123.54
swz,1989,109773315.4
swz,1990,112819404.6
swz,1991,108643890.4
swz,1992,110693702.7
swz,1993,82737571.72
swz,1994,77068580.63
swz,1995,82223879.50655
swz,1996,75395830.26036
swz,1997,83751347.75788
swz,1998,78365182.92822
swz,1999,70009838.52838
swz,2000,56796073.48597
swz,2001,52717094.55129
swz,2002,44130934.43096
swz,2003,65225295.52919
swz,2004,82797580.53499
swz,2005,95421869.76245
swz,2006,95655068.59029
swz,2007,95122183.16581
swz,2008,89637366.05596
swz,2009,93457762.6199
swz,2010,54690323.84547
swz,2011,63506470.18441
swz,2012,88545679.84066
swz,2013,75120413.21162
swz,2014,95824457.54997
swz,2015,95771402.3374
swz,2016,98421043.9932
swz,2017,144415393.56301
swz,2018,125737322.12868
swz,2019,118702081.80914
swz,2020,112495380.43247
sxm,2005,0
sxm,2006,0
sxm,2007,0
sxm,2008,0
sxm,2009,0
sxm,2010,0
sxm,2011,54083798.88268
sxm,2012,55664804.46927
sxm,2013,72547486.03352
sxm,2014,62167597.76536
sxm,2015,55117318.43575
sxm,2016,60899441.34078
sxm,2017,55055865.92179
sxm,2018,50958978.60335
sxm,2019,48475168.92737
sxm,2020,35539124.6257
syc,1989,4259452.82
syc,1990,7504440.784
syc,1991,7320125.103
syc,1992,10761208.53
syc,1993,289489.5971
syc,1994,296685.5168
syc,1995,503992.56611
syc,1996,704227.71371
syc,1997,218847.04084
syc,1998,114020.93234
syc,1999,187175.36772
syc,2000,3159009.30201
syc,2001,1790853.67155
syc,2002,1979914.96402
syc,2003,4855111.37812
syc,2004,6808310.16043
syc,2005,12101090.90909
syc,2006,13269559.88698
syc,2007,4768023.4278
syc,2008,3161817.72236
syc,2009,16123483.29267
syc,2010,17376950.52143
syc,2011,25261929.14918
syc,2012,17669070.05592
syc,2013,12874328.24782
syc,2014,15075955.04
syc,2015,18424230.92964
syc,2016,22087023.3471
syc,2017,21661247.93091
syc,2018,22713694.64261
syc,2019,23648219.30783
syc,2020,9979686.56744
syr,1977,92449996.95
syr,1978,635900024.4
syr,1979,901400024.4
syr,1980,773500000
syr,1981,436000000
syr,1982,410700012.2
syr,1983,386500000
syr,1984,321399993.9
syr,1985,349600006.1
syr,1986,323000000
syr,1987,334000000
syr,1988,360000000
syr,1989,430000000
syr,1990,385000000
syr,1991,350000000
syr,1992,550000000
syr,1993,352000000
syr,1994,535000000
syr,1995,339000000
syr,1996,313000000
syr,1997,238000000
syr,1998,220000000
syr,1999,198000000
syr,2000,180000000
syr,2001,170000000
syr,2002,135000000
syr,2003,889000000
syr,2004,855000000
syr,2005,823000000
syr,2006,795000000
syr,2007,1030442463.41463
syr,2008,1325013920
syr,2009,1349880000
syr,2010,1622538750
tca,2005,0
tca,2006,0
tca,2007,0
tca,2008,0
tca,2009,0
tca,2010,0
tca,2011,0
tca,2012,0
tca,2013,0
tca,2014,7166000
tca,2015,6053000
tca,2016,7467000
tca,2017,7717097
tca,2018,7481920
tca,2019,7481920
tca,2020,7481920
tcd,1985,33388.0186
tcd,1986,1230126.262
tcd,1987,1354244.59
tcd,1988,345813.7214
tcd,1989,793082.8333
tcd,1992,204010.8591
tcd,1993,321370.1546
tcd,1994,724057.2572
tcd,2005,0
tcd,2006,0
tcd,2007,0
tcd,2008,0
tcd,2009,0
tcd,2010,0
tcd,2011,0
tcd,2012,0
tcd,2013,0
tcd,2014,0
tcd,2015,0
tcd,2016,0
tcd,2017,0
tcd,2018,0
tcd,2019,0
tcd,2020,0
tgo,1974,4117078.304
tgo,1975,4768728.256
tgo,1976,7085149.765
tgo,1977,8026711.464
tgo,1978,9332795.143
tgo,1979,7958757.401
tgo,1980,9934704.781
tgo,1981,7864382.267
tgo,1982,6113699.913
tgo,1983,6077686.787
tgo,1984,6609351.158
tgo,1985,15405231.48
tgo,1986,21423255.92
tgo,1987,20044149.4
tgo,1988,21239006.04
tgo,1989,22864608.76
tgo,1990,26874572.75
tgo,1991,28971286.77
tgo,1992,16245307.92
tgo,1993,11717650.41
tgo,1994,15306066.51
tgo,1995,15021583.98368
tgo,1996,29371378.3981
tgo,1997,26259729.78195
tgo,1998,18571009.483
tgo,1999,22861815.56709
tgo,2000,34234286.83699
tgo,2001,68502540.4746
tgo,2002,103212650.698
tgo,2003,148687118.60365
tgo,2004,179017072.48485
tgo,2005,192577048.92483
tgo,2006,232375010.31723
tgo,2007,284825315.76332
tgo,2008,338423735.37704
tgo,2009,335854154.36554
tgo,2010,336925895.72691
tgo,2011,244453975.48747
tgo,2012,344740603.03097
tgo,2013,397472016.37538
tgo,2014,427861354.59164
tgo,2015,363741802.7995
tgo,2016,367166876.40114
tgo,2017,403610142.95652
tgo,2018,450814504.64569
tgo,2019,507962802.03796
tgo,2020,440792827.19293
tha,1975,18450120.93
tha,1976,24019487.38
tha,1977,45048793.79
tha,1978,104392875.7
tha,1979,188640701.3
tha,1980,383128845.2
tha,1981,477864776.6
tha,1982,618736022.9
tha,1983,846039184.6
tha,1984,893287170.4
tha,1985,877258728
tha,1986,795232543.9
tha,1987,841855346.7
tha,1988,926754028.3
tha,1989,943207946.8
tha,1990,973244506.8
tha,1991,1019360107
tha,1992,444564971.9
tha,1993,1111689453
tha,1994,1280921387
tha,1995,1695279817.21427
tha,1996,1805949705.36302
tha,1997,1658406238.36594
tha,1998,1424466819.78866
tha,1999,1460133613.76863
tha,2000,1696785433.37549
tha,2001,1252447488.20915
tha,2002,1379995429.498
tha,2003,1607350389.40425
tha,2004,1621875956.8177
tha,2005,1187020000
tha,2006,1333360000
tha,2007,1634850000
tha,2008,1898410000
tha,2009,3808000000
tha,2010,4433160000
tha,2011,5255620000
tha,2012,5656788795
tha,2013,6584860455.04827
tha,2014,6524114891.68417
tha,2015,5894665233.42878
tha,2016,6270025972.10662
tha,2017,6720117053.70659
tha,2018,7466081911.79321
tha,2019,8162162551.48331
tha,2020,8256962268.44208
tjk,2002,78562800
tjk,2003,146024400
tjk,2004,252002100
tjk,2005,564376544.76
tjk,2006,975868229.125
tjk,2007,1513697962.075
tjk,2008,2277502898.175
tjk,2009,1565736892.46
tjk,2010,2020504004.53
tjk,2011,2722464917
tjk,2012,3222350604.585
tjk,2013,3697730868.065
tjk,2014,3384055195.28
tjk,2015,2258643220.12
tjk,2016,1867398638.2685
tjk,2017,2237179088.453
tjk,2018,2183340530.606
tjk,2019,2321884645.342
tjk,2020,2186807504.316
tkm,1996,4420000
tkm,2006,14399999.61853
tkm,2007,30299999.23706
tkm,2008,49799999.23706
tkm,2009,33680000.30518
tkm,2010,35299999.23706
tkm,2011,34799999.23706
tkm,2012,37099998.47412
tkm,2013,40000000
tkm,2014,30000000
tkm,2015,16000000
tkm,2016,9000000
tkm,2017,4000000
tkm,2018,2000000
tkm,2019,1000000
tkm,2020,1000000
tls,2005,0
tls,2006,3642322.2602
tls,2007,10444877.8847
tls,2008,17655481.51007
tls,2009,113347853.82017
tls,2010,137135947.62386
tls,2011,136896001.842
tls,2012,119859807.78
tls,2013,33649746.71
tls,2014,43679895.14
tls,2015,61586100
tls,2016,80174600
tls,2017,87044514.13
tls,2018,96320932.12956
tls,2019,100384635.64456
tls,2020,155460468.46128
ton,1971,793769.9556
ton,1972,607909.739
ton,1973,2062166.452
ton,1974,4513935.089
ton,1975,6694577.217
ton,1976,5374445.915
ton,1977,5541872.978
ton,1978,6057362.556
ton,1979,6572852.135
ton,1980,7088341.713
ton,1981,7603830.814
ton,1982,8119319.916
ton,1983,16475309.37
ton,1984,13463839.53
ton,1985,21871343.61
ton,1986,20869979.86
ton,1987,22388044.36
ton,1988,16612133.03
ton,1989,14867723.46
ton,1990,23958236.69
ton,1991,18764524.46
ton,1992,21334543.23
ton,1993,20963012.7
ton,2001,52809898.19589
ton,2002,62202215.20093
ton,2003,58583707.13397
ton,2004,65446538.40779
ton,2005,68961604.0229
ton,2006,78003327.75478
ton,2007,81801197.10122
ton,2008,103482459.81385
ton,2009,81921552.68751
ton,2010,74029954.13726
ton,2011,84337265.0633
ton,2012,91248700.19596
ton,2013,122679910.24789
ton,2014,119291080.31859
ton,2015,129278118.78749
ton,2016,126233535.32648
ton,2017,158602601.46376
ton,2018,183435131.74274
ton,2019,190366330.35379
ton,2020,190551242.77394
tto,1975,2626973.152
tto,1976,1642180.085
tto,1977,1416666.627
tto,1978,1416666.627
tto,1979,1416666.627
tto,1980,6000000
tto,1981,4250000
tto,1982,4916666.508
tto,1983,4833333.492
tto,1984,3666666.746
tto,1985,3306122.541
tto,1986,166666.6716
tto,1987,2111111.164
tto,1988,1717073.202
tto,1989,3247058.868
tto,1990,3388235.331
tto,1991,5176470.757
tto,1992,6564705.849
tto,1993,19547395.71
tto,1994,26785129.55
tto,1995,30397815.43723
tto,1996,28126252.84846
tto,1997,30199890.32279
tto,1998,44567528.6575
tto,1999,54400000
tto,2000,38100002.01594
tto,2001,40900002.18721
tto,2002,79100000
tto,2003,86800000
tto,2004,86900000
tto,2005,92400000
tto,2006,91200000
tto,2007,109400000
tto,2008,94500000
tto,2009,109300000
tto,2010,90900000
tto,2011,161839741.86217
tto,2012,138785056.69327
tto,2013,145129593.70165
tto,2014,144830210.18799
tto,2015,155202797.78124
tto,2016,145162743.21044
tto,2017,135092606.60289
tto,2018,138708322.56401
tto,2019,144013909.74758
tto,2020,194437635.9168
tun,1976,142265762.3
tun,1977,167851730.3
tun,1978,221063064.6
tun,1979,282928924.6
tun,1980,318554565.4
tun,1981,360466796.9
tun,1982,372447357.2
tun,1983,359475524.9
tun,1984,316670257.6
tun,1985,270822204.6
tun,1986,347594299.3
tun,1987,458570282
tun,1988,497782623.3
tun,1989,449795257.6
tun,1990,551043640.1
tun,1991,524539367.7
tun,1992,531413696.3
tun,1993,446329986.6
tun,1994,628735473.6
tun,1995,679883690.19297
tun,1996,735559759.95
tun,1997,684505195.5783
tun,1998,718347274.36387
tun,1999,761238382.26306
tun,2000,795953356.59829
tun,2001,927148405.25817
tun,2002,1070313232.67373
tun,2003,1250253856.35288
tun,2004,1431351033.07997
tun,2005,1392672712.79192
tun,2006,1510039255.46102
tun,2007,1715757366.85679
tun,2008,1976964228.95095
tun,2009,1964488715.26171
tun,2010,2063294676.54045
tun,2011,2004498798.34729
tun,2012,2265714118.02994
tun,2013,2290512364.1381
tun,2014,2346621114.17085
tun,2015,1971375772.63748
tun,2016,1821247342.53038
tun,2017,1890325180.56977
tun,2018,1902286980.83268
tun,2019,2049663194.48389
tun,2020,2367372578.76694
tur,1974,1426000000
tur,1975,1312000000
tur,1976,982000000
tur,1977,982000000
tur,1978,983000000
tur,1979,1694000000
tur,1980,2071000000
tur,1981,2490000000
tur,1982,2140000000
tur,1983,1513000000
tur,1984,1807000000
tur,1985,1714000000
tur,1986,1634000000
tur,1987,2021000000
tur,1988,1776000000
tur,1989,3063000000
tur,1990,3246000000
tur,1991,2819000000
tur,1992,3008000000
tur,1993,2919000000
tur,1994,2627000000
tur,1995,3327000000
tur,1996,3542000000
tur,1997,4197000000
tur,1998,5356000000
tur,1999,4533000000
tur,2000,4560000000
tur,2001,2786000000
tur,2002,1936000000
tur,2003,729000000
tur,2004,804000000
tur,2005,1368000000
tur,2006,1833000000
tur,2007,2096000000
tur,2008,2439000000
tur,2009,1834000000
tur,2010,1819000000
tur,2011,1883000000
tur,2012,1881000000
tur,2013,1901000000
tur,2014,1739000000
tur,2015,1395000000
tur,2016,1186000000
tur,2017,1048000000
tur,2018,1122000000
tur,2019,810000000
tur,2020,795000000
tuv,2001,4250753.81347
tuv,2002,6542336.22602
tuv,2003,5077521.54384
tuv,2004,4861511.18678
tuv,2005,4932020.08441
tuv,2006,3663470.19574
tuv,2007,5604763.15217
tuv,2008,5963465.67754
tuv,2009,4827112.85881
tuv,2010,3919900.61376
tuv,2011,4582719.14146
tuv,2012,3835897.95837
tuv,2013,1667025.33918
tuv,2014,1387194.60294
tuv,2015,1034516.4831
tuv,2016,919984.56904
tuv,2017,1006224.84998
tuv,2018,957085.60579
tuv,2019,901579.14485
tuv,2020,0
tza,1978,129667.2076
tza,1995,840348.2086
tza,1996,19318018.541
tza,1997,1586283.7912
tza,1998,11500422.9221
tza,1999,7200008.9425
tza,2000,8000014.8258
tza,2001,15253000
tza,2002,12000000
tza,2003,8900000
tza,2004,13798418.36
tza,2005,19366300
tza,2006,15380675
tza,2007,25461384.40405
tza,2008,36819747.77609
tza,2009,39827093.5073
tza,2010,344287552.63792
tza,2011,409563366.21142
tza,2012,390138888.10522
tza,2013,381930784.18392
tza,2014,389484431.95931
tza,2015,387768412.96798
tza,2016,402531458.34667
tza,2017,402634721.76905
tza,2018,412910078.03161
tza,2019,433499813.40695
tza,2020,326160727.76265
uga,1999,232600000
uga,2000,238100000
uga,2001,348574793.62321
uga,2002,441830059.99134
uga,2003,298785184.17403
uga,2004,310532464.92858
uga,2005,321808492.95616
uga,2006,411000000
uga,2007,451571875.89144
uga,2008,723521002.69992
uga,2009,781097319.36891
uga,2010,770789132.0223
uga,2011,816231810.79478
uga,2012,913264190.72066
uga,2013,940664379.27638
uga,2014,887611309.44054
uga,2015,902157540.45858
uga,2016,1146050427.30299
uga,2017,1165739410.77889
uga,2018,1338053924.78985
uga,2019,1424508662.67091
uga,2020,1061902500.31817
ukr,1996,6000000
ukr,1997,12000000
ukr,1998,12000000
ukr,1999,18000000
ukr,2000,419000000
ukr,2001,829000000
ukr,2002,1192000000
ukr,2003,1523000000
ukr,2004,1873000000
ukr,2005,2408000000
ukr,2006,3102000000
ukr,2007,5290000000
ukr,2008,6782000000
ukr,2009,5941000000
ukr,2010,6535000000
ukr,2011,7822000000
ukr,2012,8449000000
ukr,2013,9667000000
ukr,2014,7354000000
ukr,2015,8474000000
ukr,2016,9472000000
ukr,2017,12132000000
ukr,2018,14694000000
ukr,2019,15788000000
ukr,2020,15213000000
ury,1979,4199999.809
ury,2001,6038.03
ury,2002,36053000
ury,2003,61753293
ury,2004,69896167
ury,2005,76740390
ury,2006,88934620
ury,2007,96476000
ury,2008,107912000
ury,2009,101073000
ury,2010,124891000
ury,2011,128836000
ury,2012,91602186.21314
ury,2013,98848478.41869
ury,2014,97830785.21269
ury,2015,90267058.23446
ury,2016,90443153.01276
ury,2017,109381554.84797
ury,2018,113957699.4246
ury,2019,112271708.00938
ury,2020,111117391.31654
usa,1977,200000000
usa,1978,220000000
usa,1979,230000000
usa,1980,80000000
usa,1981,80000000
usa,1982,80000000
usa,1983,80000000
usa,1984,80000000
usa,1985,80000000
usa,1986,908000000
usa,1987,994000000
usa,1988,995000000
usa,1989,1020000000
usa,1990,1170000000
usa,1991,1300000000
usa,1992,1796000000
usa,1993,1820000000
usa,1994,1943000000
usa,1995,2179000000
usa,1996,2181000000
usa,1997,2270000000
usa,1998,2437000000
usa,1999,4246000000
usa,2000,4395000000
usa,2001,4513000000
usa,2002,4570000000
usa,2003,4672000000
usa,2004,4734000000
usa,2005,4795000000
usa,2006,5068000000
usa,2007,5219000000
usa,2008,5364000000
usa,2009,5740000000
usa,2010,5930000000
usa,2011,6104000000
usa,2012,6303000000
usa,2013,6613000000
usa,2014,6503000000
usa,2015,6578000000
usa,2016,6330000000
usa,2017,6347000000
usa,2018,6941000000
usa,2019,7163000000
usa,2020,6498000000
uzb,2010,3437519158.03308
uzb,2011,4910053573.07212
uzb,2012,6089643561.93453
uzb,2013,6443498684.2087
uzb,2014,6815207509.03828
uzb,2015,4843179722.12111
uzb,2016,5795061401.25168
uzb,2017,7130151739.46002
uzb,2018,7609613691.87164
uzb,2019,8545813106.61555
uzb,2020,6979795068.83803
vct,1986,13888889.31
vct,1987,15111110.69
vct,1988,14962963.1
vct,1989,15370369.91
vct,1990,15629630.09
vct,1991,2448148.251
vct,1992,2040740.728
vct,1993,17392593.38
vct,1994,16977777.48
vct,1995,15500000
vct,1996,16611111.11111
vct,1997,17185185.18519
vct,1998,18051851.85185
vct,1999,18562962.96296
vct,2000,19292592.59259
vct,2001,19453333.33333
vct,2002,20429333.33333
vct,2003,20699918.51852
vct,2004,21448485.18519
vct,2005,22417496.2963
vct,2006,25557081.48148
vct,2007,28865574.07407
vct,2008,26776559.25926
vct,2009,29057174.44444
vct,2010,29055700.74074
vct,2011,29236378.51852
vct,2012,31109081.11111
vct,2013,31587707.40741
vct,2014,43627493.77185
vct,2015,41789924.86792
vct,2016,44897122.33752
vct,2017,45689508.23178
vct,2018,46339285.41771
vct,2019,79338189.53042
vct,2020,60689304.41215
ven,1985,1000000
ven,1986,1000000
ven,1987,1000000
ven,1988,1000000
ven,1989,1000000
ven,1990,1000000
ven,1991,2000000
ven,1992,2000000
ven,1993,2000000
ven,1994,2000000
ven,1995,2000000
ven,1996,4000000
ven,1997,17000000
ven,1998,17000000
ven,1999,17000000
ven,2000,17000000
ven,2001,19000000
ven,2002,19000000
ven,2003,208000000
ven,2004,143000000
ven,2005,148000000
ven,2006,165000000
ven,2007,151000000
ven,2008,137000000
ven,2009,132000000
ven,2010,143000000
ven,2011,138000000
ven,2012,118000000
ven,2013,120000000
ven,2014,128000000
ven,2015,161000000
ven,2016,279000000
ven,2017,279000000
ven,2018,279000000
ven,2019,279000000
ven,2020,279000000
vnm,2000,1340000000
vnm,2001,1100000000
vnm,2002,1770000000
vnm,2003,2100000000
vnm,2004,2310000000
vnm,2005,3150000000
vnm,2006,3800000000
vnm,2007,6180000000
vnm,2008,6805000000
vnm,2009,6020000000
vnm,2010,8260000000
vnm,2011,8600000000
vnm,2012,10000000000
vnm,2013,11000000000
vnm,2014,12000000000
vnm,2015,13000000000
vnm,2016,14000000000
vnm,2017,15000000000
vnm,2018,16000000000
vnm,2019,17000000000
vnm,2020,17200000000
vut,1982,9354780.197
vut,1983,7145181.656
vut,1984,8468008.041
vut,1985,8735109.329
vut,1986,8022562.027
vut,1987,8462800.026
vut,1988,8009553.909
vut,1989,7319442.749
vut,1990,8211442.947
vut,1991,9058620.453
vut,1992,14089256.29
vut,1993,12043372.15
vut,1994,18119056.7
vut,1995,6128563.70547
vut,1996,35570316.31
vut,1997,15528985.02
vut,1998,7780195.75224
vut,1999,9620368.63397
vut,2000,13506730.13838
vut,2001,18430385.56368
vut,2002,4097122.92512
vut,2003,3995373.32551
vut,2004,4930017.20674
vut,2005,5097613.24601
vut,2006,4989726.63837
vut,2007,5543183.07224
vut,2008,8906629.69882
vut,2009,11492043.72268
vut,2010,11768615.43798
vut,2011,21765886.49214
vut,2012,22036537.53093
vut,2013,23710130.91214
vut,2014,64091052.24875
vut,2015,104193106.74431
vut,2016,80534470.59863
vut,2017,26177844.45702
vut,2018,35219416.32565
vut,2019,74997097.61378
vut,2020,87467129.21797
wsm,1977,6000000
wsm,1978,12000000
wsm,1979,13000000
wsm,1980,19000000
wsm,1981,19000000
wsm,1982,19000000
wsm,1983,20000000
wsm,1984,20000000
wsm,1985,24000000
wsm,1986,29000000
wsm,1987,37000000
wsm,1988,38000000
wsm,1989,41000000
wsm,1990,43000000
wsm,1991,35000000
wsm,1992,40000000
wsm,1993,32000000
wsm,1994,37000000
wsm,1995,40523098.22663
wsm,1996,44273901.01731
wsm,1997,46589560.0678
wsm,1998,42002426.64856
wsm,1999,44670829.74905
wsm,2000,45000000
wsm,2001,45000000
wsm,2002,45000000
wsm,2003,45000000
wsm,2004,897780.37301
wsm,2005,81602590.52333
wsm,2006,87085734.27274
wsm,2007,96649607.40944
wsm,2008,109008226.34677
wsm,2009,119489339.96767
wsm,2010,138504771.84166
wsm,2011,159583630.73221
wsm,2012,177695227.99312
wsm,2013,164583417.66349
wsm,2014,140501951.03874
wsm,2015,131155762.33786
wsm,2016,130767859.31668
wsm,2017,135726940.00484
wsm,2018,147567503.72038
wsm,2019,155214806.42485
wsm,2020,204160521.33219
yem,1990,1498199951
yem,1991,998299987.8
yem,1992,1018200012
yem,1993,1038599976
yem,1994,1059300049
yem,1995,1080500000
yem,1996,1134500000
yem,1997,1168599976
yem,1998,1202400024
yem,1999,1223199951
yem,2000,1288000000
yem,2001,1294612549
yem,2002,1294000000
yem,2003,1269900024
yem,2004,1282598999
yem,2005,1282599000
yem,2006,1282600000
yem,2007,1321520000
yem,2008,1410520000
yem,2009,1160000000
yem,2010,1526000000
yem,2011,1403920000
yem,2012,3351000000
yem,2013,3342500000
yem,2014,3350500000
yem,2015,3350500000
yem,2016,3770584000
zaf,1970,15399993.9
zaf,1971,15378211.98
zaf,1972,16872322.08
zaf,1973,15878270.15
zaf,1974,26408124.92
zaf,1975,35624969.48
zaf,1976,28750000
zaf,1977,28750000
zaf,1978,43700000.76
zaf,1979,51122856.14
zaf,1980,67096893.31
zaf,1981,86858123.78
zaf,1982,80451812.74
zaf,1983,73583473.21
zaf,1984,64797187.81
zaf,1985,38708106.99
zaf,1986,35513610.84
zaf,1987,45234821.32
zaf,1988,49695087.43
zaf,1989,88546226.5
zaf,1990,135594375.6
zaf,1991,129111648.6
zaf,1992,119277252.2
zaf,1993,101700241.1
zaf,1994,98765754.7
zaf,1995,82687213.02101
zaf,1996,74885755.32232
zaf,1997,175998209.22821
zaf,1998,258605546.66445
zaf,1999,306862360.53057
zaf,2000,324663747.14919
zaf,2001,281612438.3188
zaf,2002,268163091.35546
zaf,2003,390800401.77867
zaf,2004,468117772.17263
zaf,2005,613577432.37876
zaf,2006,691930200.99573
zaf,2007,792351190.56523
zaf,2008,783693527.76726
zaf,2009,862051631.08367
zaf,2010,1069571380.61167
zaf,2011,1158421806.40696
zaf,2012,1084534306.3063
zaf,2013,970655337.20389
zaf,2014,913403103.74999
zaf,2015,825253479.87049
zaf,2016,755434048.94977
zaf,2017,873861160.60784
zaf,2018,929043381.12685
zaf,2019,890059293.72821
zaf,2020,810881603.95264
zmb,2003,36300000
zmb,2004,48400000
zmb,2005,52870000
zmb,2006,57680000
zmb,2007,59300000
zmb,2008,68195000
zmb,2009,41264000
zmb,2010,43657312
zmb,2011,46276750.72
zmb,2012,72864000
zmb,2013,53980262.06058
zmb,2014,58300302.43328
zmb,2015,47046538.12933
zmb,2016,38464441.00052
zmb,2017,93644095.26221
zmb,2018,106965625.94434
zmb,2019,98259120.81082
zmb,2020,134864831.71813
zwe,1977,17645269.39
zwe,1978,12892250.06
zwe,1979,19397583.01
zwe,1980,16891616.82
zwe,1981,28294628.14
zwe,1982,32895336.15
zwe,1983,19556180.95
zwe,1984,3806286.573
zwe,1985,619640.8272
zwe,1986,785054.6241
zwe,1987,1143025.756
zwe,1988,1382946.491
zwe,1989,712248.8618
zwe,1990,848635.8523
zwe,1991,349842.1311
zwe,1992,587726.891
zwe,1993,1125808.835
zwe,1994,43685417.18
zwe,2005,0
zwe,2006,0
zwe,2007,0
zwe,2008,0
zwe,2009,1205656948.574
zwe,2010,1413248656.7315
zwe,2011,1919476002.19345
zwe,2012,2113579667.55738
zwe,2013,1890271472.97894
zwe,2014,1903970851.55067
zwe,2015,2046579806.18273
zwe,2016,1856034930.78343
zwe,2017,1729883817.47582
zwe,2018,1427703019.441
zwe,2019,1417011952.8873
zwe,2020,1832039380.8915
