geo,time,ny_adj_nnty_pc_cd
chl,1989,1644.05477
chl,1990,1860.31738
chl,1991,2189.22842
chl,1992,2690.69799
chl,1993,2895.67483
chl,1994,3228.88955
chl,1995,4106.97027
chl,1996,4333.88919
chl,1997,4690.11473
chl,1998,4564.42189
chl,1999,4047.06744
chl,2000,4085.17452
chl,2001,3740.22227
chl,2002,3623.34637
chl,2003,3735.03951
chl,2004,4527.84969
chl,2005,5526.56088
chl,2006,6114.32901
chl,2007,6918.34025
chl,2008,7697.34885
chl,2009,7686.67162
chl,2010,9472.91582
chl,2011,10987.73298
chl,2012,11951.2497
chl,2013,12412.35093
chl,2014,11781.37483
chl,2015,11210.31336
chl,2016,11041.63168
chl,2017,11723.211
chl,2018,12221.56912
chl,2019,11718.54853
chn,1970,103.46799
chn,1971,109.24249
chn,1972,119.59102
chn,1973,142.87373
chn,1974,141.53337
chn,1975,154.39752
chn,1976,138.9316
chn,1977,155.98442
chn,1978,131.96753
chn,1979,148.14313
chn,1980,151.52573
chn,1981,153.50066
chn,1982,162.73733
chn,1983,185.98197
chn,1984,211.18564
chn,1985,251.14203
chn,1986,245.33681
chn,1987,217.48431
chn,1988,248.19028
chn,1989,269.08157
chn,1990,271.26903
chn,1991,289.80832
chn,1992,321.67881
chn,1993,328.13594
chn,1994,412.04426
chn,1995,523.65388
chn,1996,608.76592
chn,1997,671.43758
chn,1998,707.26498
chn,1999,748.03979
chn,2000,817.9364
chn,2001,901.67417
chn,2002,994.17988
chn,2003,1117.38687
chn,2004,1291.52559
chn,2005,1484.27733
chn,2006,1768.80627
chn,2007,2259.03741
chn,2008,2837.61965
chn,2009,3206.48004
chn,2010,3693.33606
chn,2011,4370.488
chn,2012,5057.81345
chn,2013,5600.84474
chn,2014,6170.34127
chn,2015,6484.9353
chn,2016,6618.74839
chn,2017,7304.71053
chn,2018,8119.08589
chn,2019,8333.87684
civ,1978,960.50892
civ,1979,1034.8656
civ,1980,1096.41423
civ,1981,847.63239
civ,1982,728.83742
civ,1983,604.09473
civ,1984,595.40843
civ,1985,568.92437
civ,1986,751.26947
civ,1987,783.02808
civ,1988,769.09824
civ,1989,673.12463
civ,1990,709.0793
civ,1991,680.81148
civ,1992,710.96993
civ,1993,676.31306
civ,1994,508.09739
civ,1995,661.31367
civ,1996,721.26056
civ,1997,687.68695
civ,1998,734.29317
civ,1999,695.3909
civ,2000,553.89091
civ,2001,556.86262
civ,2002,598.03388
civ,2003,706.08381
civ,2004,776.70183
civ,2005,830.76916
civ,2006,827.26141
civ,2007,937.98329
civ,2008,1078.42582
civ,2009,1092.77396
civ,2010,1092.40153
civ,2011,1060.91824
civ,2012,1110.42508
civ,2013,1263.23018
civ,2014,1441.35129
civ,2015,1858.68843
civ,2016,1871.2662
civ,2017,1942.95592
civ,2018,2121.08848
civ,2019,2115.36891
cmr,1971,159.31348
cmr,1972,179.88014
cmr,1973,196.81865
cmr,1974,243.79382
cmr,1975,295.73534
cmr,1976,321.91252
cmr,1977,294.88559
cmr,1978,455.1561
cmr,1979,577.56872
cmr,1980,550.23585
cmr,1981,682.87323
cmr,1982,685.72072
cmr,1983,663.02453
cmr,1984,674.84609
cmr,1985,673.00216
cmr,1986,935.56872
cmr,1987,999.68901
cmr,1988,1006.32521
cmr,1989,814.60102
cmr,1990,750.52605
cmr,1991,832.12106
cmr,1992,741.18969
cmr,1993,1010.10699
cmr,1994,663.81696
cmr,1995,579.42142
cmr,1996,608.28779
cmr,1997,608.90729
cmr,1998,604.78281
cmr,1999,617.5224
cmr,2000,518.59183
cmr,2001,524.623
cmr,2002,576.71051
cmr,2003,727.25552
cmr,2004,851.7603
cmr,2005,828.27191
cmr,2006,869.39486
cmr,2007,971.82952
cmr,2008,1091.52354
cmr,2009,1094.57458
cmr,2010,1043.80827
cmr,2011,1124.78128
cmr,2012,1078.82489
cmr,2013,1183.51264
cmr,2014,1273.47187
cmr,2015,1115.86627
cmr,2016,1155.38673
cmr,2017,1194.96989
cmr,2018,1278.0428
cmr,2019,1262.06196
cod,1994,107.53403
cod,1995,99.72087
cod,1996,106.50113
cod,1997,111.33071
cod,1998,110.89249
cod,1999,79.67069
cod,2000,339.8203
cod,2001,124.2549
cod,2002,146.42068
cod,2003,148.95325
cod,2004,167.32585
cod,2005,187.15372
cod,2006,220.56571
cod,2007,246.96128
cod,2008,266.62359
cod,2009,250.25636
cod,2010,277.62341
cod,2011,310.34841
cod,2012,340.96589
cod,2013,366.13233
cod,2014,373.16711
cod,2015,395.9916
cod,2016,402.75066
cod,2017,393.69123
cod,2018,461.53636
cod,2019,506.95598
cog,1970,180.71885
cog,1971,204.41909
cog,1972,246.37124
cog,1973,297.55194
cog,1974,261.86254
cog,1975,360.16451
cog,1976,331.99596
cog,1977,335.68035
cog,1978,345.93068
cog,1979,404.02198
cog,1980,601.14626
cog,1981,804.53577
cog,1982,877.75268
cog,1983,705.22867
cog,1984,621.84643
cog,1985,602.98098
cog,1986,611.79416
cog,1987,664.65744
cog,1988,496.41718
cog,1989,403.80404
cog,1990,395.01754
cog,1991,522.74922
cog,1992,560.49718
cog,1993,230.86523
cog,1994,268.78172
cog,1995,131.0935
cog,1996,97.60275
cog,1997,193.63345
cog,1998,264.8464
cog,1999,177.67506
cog,2000,105.76666
cog,2001,181.47762
cog,2002,233.78513
cog,2003,343.93406
cog,2004,264.9933
cog,2005,424.00186
cog,2006,420.79551
cog,2007,777.66053
cog,2008,942.4602
cog,2009,1107.39043
cog,2010,1251.57246
cog,2011,1138.42619
cog,2012,1756.44371
cog,2013,2237.78299
cog,2014,2397.70049
cog,2015,1719.31816
cog,2016,1392.99634
cog,2017,1298.05152
cog,2018,984.46729
cog,2019,658.03849
col,1970,276.51295
col,1971,294.75284
col,1972,321.02521
col,1973,377.91797
col,1974,436.16464
col,1975,451.86895
col,1976,524.17117
col,1977,666.95855
col,1978,789.45201
col,1979,919.4171
col,1980,1078.32546
col,1981,1143.85321
col,1982,1189.8386
col,1983,1131.64223
col,1984,1080.23934
col,1985,950.8546
col,1986,941.99575
col,1987,932.36853
col,1988,1010.22812
col,1989,961.3426
col,1990,1142.9744
col,1991,1189.78192
col,1992,1409.6232
col,1993,1600.02542
col,1994,1958.63103
col,1995,2158.25862
col,1996,2181.4345
col,1997,2355.49426
col,1998,2150.63883
col,1999,1788.23947
col,2000,2008.1394
col,2001,1983.74397
col,2002,1942.02733
col,2003,1819.33875
col,2004,2203.83148
col,2005,2729.36433
col,2006,2974.8705
col,2007,3784.96813
col,2008,4306.18893
col,2009,4209.64158
col,2010,5034.04873
col,2011,5644.12052
col,2012,6272.77668
col,2013,6468.77152
col,2014,6508.6564
col,2015,5177.34703
col,2016,4967.75072
col,2017,5308.52944
col,2018,5501.39005
col,2019,5246.15742
com,1980,624.0056
com,1981,558.74301
com,1982,506.89307
com,1983,512.38657
com,1984,482.29241
com,1985,493.83049
com,1986,681.35251
com,1987,805.15371
com,1988,823.08261
com,1989,775.32397
com,1990,940.83918
com,1991,904.11694
com,1992,953.0954
com,1993,911.96925
com,1994,621.67057
com,1995,744.22602
com,1996,718.56362
com,1997,643.02439
com,1998,634.48437
com,1999,643.69541
com,2000,580.00735
com,2001,613.00175
com,2002,670.4304
com,2003,837.55902
com,2004,951.01106
com,2005,962.34953
com,2006,1004.45141
com,2007,1108.00735
com,2008,1239.55497
com,2009,1200.2355
com,2010,1170.84808
com,2011,1283.36278
com,2012,1235.91926
com,2013,1327.36205
com,2014,1333.63454
com,2015,1093.64802
com,2016,1124.05373
com,2017,1172.30637
com,2018,1268.40985
com,2019,1228.46521
cpv,1980,434.5899
cpv,1981,429.68005
cpv,1982,405.0596
cpv,1983,381.90155
cpv,1984,363.91718
cpv,1985,372.95031
cpv,1986,519.89852
cpv,1987,646.00855
cpv,1988,717.64839
cpv,1989,718.99929
cpv,1990,802.29172
cpv,1991,812.01543
cpv,1992,877.18866
cpv,1993,1175.57986
cpv,1994,938.78565
cpv,1995,1093.51733
cpv,1996,1091.09257
cpv,1997,1044.01655
cpv,1998,1080.43229
cpv,1999,1199.20083
cpv,2000,1056.62868
cpv,2001,1095.52361
cpv,2002,1167.01725
cpv,2003,1517.53716
cpv,2004,1698.42703
cpv,2005,1729.91071
cpv,2006,1922.91498
cpv,2007,2651.34411
cpv,2008,3063.91642
cpv,2009,2913.03222
cpv,2010,2730.02852
cpv,2011,3048.30025
cpv,2012,2811.07603
cpv,2013,2974.99751
cpv,2014,2903.9039
cpv,2015,2497.36728
cpv,2016,2575.609
cpv,2017,2698.99493
cpv,2018,3005.01528
cpv,2019,2997.51477
cri,1971,504.51905
cri,1972,556.87744
cri,1973,677.21046
cri,1974,724.41084
cri,1975,818.61238
cri,1976,982.95338
cri,1977,1229.69055
cri,1978,1360.78961
cri,1979,1501.6587
cri,1980,1742.68349
cri,1981,852.20456
cri,1982,781.39764
cri,1983,998.33673
cri,1984,1168.3057
cri,1985,1237.04043
cri,1986,1378.7788
cri,1987,1368.38507
cri,1988,1344.33678
cri,1989,1486.79106
cri,1990,1634.32135
cri,1991,2043.74168
cri,1992,2374.67588
cri,1993,2594.46535
cri,1994,2800.60745
cri,1995,2995.40272
cri,1996,2966.21884
cri,1997,3129.63896
cri,1998,3294.09995
cri,1999,3301.05504
cri,2000,3370.54931
cri,2001,3523.72411
cri,2002,3591.99598
cri,2003,3686.45404
cri,2004,3927.53391
cri,2005,4187.0722
cri,2006,4719.97098
cri,2007,5544.84109
cri,2008,6327.04658
cri,2009,6123.41287
cri,2010,7382.53951
cri,2011,8252.76108
cri,2012,9012.20724
cri,2013,9485.75633
cri,2014,9480.47007
cri,2015,10146.17133
cri,2016,10465.06691
cri,2017,10494.50287
cri,2018,10712.77756
cri,2019,10791.98538
cub,1970,600.34037
cub,1971,715.90716
cub,1972,827.31435
cub,1973,998.56487
cub,1974,1122.14669
cub,1975,1259.35442
cub,1976,1316.84378
cub,1977,1342.65205
cub,1978,1673.17574
cub,1979,1821.25406
cub,1980,1829.3871
cub,1981,1835.61632
cub,1982,1899.97398
cub,1983,2002.92324
cub,1984,2155.7529
cub,1985,2017.95238
cub,1986,2123.50093
cub,1987,2189.31101
cub,1988,2361.2037
cub,1989,2304.40684
cub,1990,2421.7412
cub,1991,2060.05398
cub,1992,1876.30973
cub,1993,1897.79026
cub,1994,2381.99479
cub,1995,2486.86901
cub,1996,2027.86802
cub,1997,2048.34758
cub,1998,2078.00386
cub,1999,2270.35188
cub,2000,2421.01375
cub,2001,2519.45211
cub,2002,2669.14805
cub,2003,2850.37162
cub,2004,3011.13239
cub,2005,3372.22574
cub,2006,4167.78799
cub,2007,4513.4969
cub,2008,4744.51268
cub,2009,4854.72846
cub,2010,4997.40038
cub,2011,5372.45731
cub,2012,5704.80041
cub,2013,6033.62502
cub,2014,6302.476
cub,2015,6844.66966
cub,2016,7153.91286
cyp,1976,1018.60409
cyp,1977,1325.83367
cyp,1978,1727.20905
cyp,1979,2279.81333
cyp,1980,3750.12278
cyp,1981,3533.80103
cyp,1982,3608.70213
cyp,1983,3533.61574
cyp,1984,3682.53209
cyp,1985,3870.72231
cyp,1986,4799.66116
cyp,1987,5701.27281
cyp,1988,6514.91408
cyp,1989,6873.66341
cyp,1990,8251.45112
cyp,1991,8302.73649
cyp,1992,9676.83875
cyp,1993,9013.10998
cyp,1994,9936.29258
cyp,1995,12443.42153
cyp,1996,12305.63582
cyp,1997,11471.99313
cyp,1998,13497.01564
cyp,1999,12438.108
cyp,2000,11346.8862
cyp,2001,11973.58968
cyp,2002,13312.57134
cyp,2003,17012.22458
cyp,2004,19629.66016
cyp,2005,20743.62932
cyp,2006,22184.7889
cyp,2007,25732.44256
cyp,2008,30764.06757
cyp,2009,28204.22383
cyp,2010,26813.07764
cyp,2011,29299.04417
cyp,2012,25082.61521
cyp,2013,23632.76288
cyp,2014,22662.65026
cyp,2015,20102.30469
cyp,2016,20538.75177
cyp,2017,22640.5699
cyp,2018,24779.67239
cyp,2019,24377.74391
cze,1993,3103.68336
cze,1994,3635.19839
cze,1995,4544.86735
cze,1996,5080.66555
cze,1997,4614.50874
cze,1998,4958.00693
cze,1999,4787.64168
cze,2000,4584.89175
cze,2001,5014.33404
cze,2002,6066.04294
cze,2003,7405.3201
cze,2004,8763.86519
cze,2005,10124.41466
cze,2006,11313.84532
cze,2007,13673.36177
cze,2008,16828.29264
cze,2009,14321.62939
cze,2010,14236.75578
cze,2011,15448.57532
cze,2012,14335.45436
cze,2013,14514.34937
cze,2014,14288.17213
cze,2015,12908.30853
cze,2016,13487.12304
cze,2017,15325.77804
cze,2018,17411.91829
cze,2019,17342.72208
deu,1970,2398.50633
deu,1971,2757.51936
deu,1972,3282.53831
deu,1973,4350.98368
deu,1974,4827.99901
deu,1975,5307.14427
deu,1976,5662.00397
deu,1977,6549.16432
deu,1978,8115.51121
deu,1979,9603.21424
deu,1980,10276.11239
deu,1981,8553.76673
deu,1982,8266.36832
deu,1983,8257.31385
deu,1984,7829.71812
deu,1985,7938.39176
deu,1986,11333.8057
deu,1987,14000.74589
deu,1988,15186.93704
deu,1989,15083.03562
deu,1990,18934.21789
deu,1991,19668.17799
deu,1992,22186.41377
deu,1993,21283.62897
deu,1994,22531.04345
deu,1995,26437.67888
deu,1996,25448.29909
deu,1997,22431.5825
deu,1998,22614.6136
deu,1999,22102.87419
deu,2000,19500.55125
deu,2001,19430.56032
deu,2002,20511.70251
deu,2003,24728.89044
deu,2004,28411.43884
deu,2005,28838.944
deu,2006,30768.1856
deu,2007,35119.0026
deu,2008,37932.47784
deu,2009,34720.87677
deu,2010,34850.28687
deu,2011,39513.83916
deu,2012,36963.30735
deu,2013,38937.20954
deu,2014,40302.29319
deu,2015,34695.28567
deu,2016,35623.01738
deu,2017,37528.60732
deu,2018,40263.99041
deu,2019,39093.19963
dji,1991,768.97172
dji,1992,785.55356
dji,1993,771.14745
dji,1994,786.01377
dji,1995,788.0646
dji,1996,758.69359
dji,1997,747.73354
dji,1998,736.86162
dji,1999,753.27293
dji,2000,760.51074
dji,2001,767.5394
dji,2002,779.31619
dji,2003,810.54522
dji,2004,850.31255
dji,2005,884.05459
dji,2006,935.20533
dji,2007,980.72283
dji,2008,1119.46618
dji,2009,1090.69294
dji,2010,1073.87612
dji,2011,1186.59679
dji,2012,1282.77766
dji,2013,1877.0838
dji,2014,2215.07104
dji,2015,2470.29291
dji,2016,2554.09306
dji,2017,2598.76302
dji,2018,2899.05044
dji,2019,2923.01784
dma,1980,935.65503
dma,1981,1057.21976
dma,1982,1152.26392
dma,1983,1269.10883
dma,1984,1391.44311
dma,1985,1532.18619
dma,1986,1755.80901
dma,1987,2001.66515
dma,1988,2291.98382
dma,1989,2454.989
dma,1990,2663.98248
dma,1991,2857.39535
dma,1992,3047.0691
dma,1993,3207.01384
dma,1994,3384.3725
dma,1995,3497.90999
dma,1996,3673.26498
dma,1997,3843.79323
dma,1998,4123.51339
dma,1999,4125.92393
dma,2000,3977.92785
dma,2001,4202.34703
dma,2002,4041.95759
dma,2003,4179.10963
dma,2004,4363.87789
dma,2005,4353.43557
dma,2006,4840.31676
dma,2007,5142.06837
dma,2008,5589.14565
dma,2009,5804.88966
dma,2010,5822.33998
dma,2011,5653.79111
dma,2012,5382.2336
dma,2013,5626.75041
dma,2014,5963.35884
dma,2015,6138.98729
dma,2016,6753.91787
dma,2017,6062.27005
dma,2018,6555.31598
dma,2019,6767.69522
dnk,1970,2935.3306
dnk,1971,3244.32983
dnk,1972,3932.70007
dnk,1973,5284.51569
dnk,1974,5738.16506
dnk,1975,6808.39877
dnk,1976,7552.93188
dnk,1977,8450.47386
dnk,1978,10257.38372
dnk,1979,11787.14575
dnk,1980,11607.09347
dnk,1981,9899.98922
dnk,1982,9627.8711
dnk,1983,9690.27877
dnk,1984,9427.30213
dnk,1985,9981.35303
dnk,1986,14188.35507
dnk,1987,17596.59127
dnk,1988,18376.63472
dnk,1989,17652.76754
dnk,1990,21591.26629
dnk,1991,21579.1861
dnk,1992,23778.15818
dnk,1993,22232.3479
dnk,1994,24351.33202
dnk,1995,28807.17988
dnk,1996,29026.93232
dnk,1997,26711.80647
dnk,1998,27337.04609
dnk,1999,27413.11835
dnk,2000,24679.83705
dnk,2001,24863.44065
dnk,2002,26836.85964
dnk,2003,32685.85796
dnk,2004,38019.40514
dnk,2005,40231.47737
dnk,2006,43175.30907
dnk,2007,47952.94796
dnk,2008,52194.98765
dnk,2009,47558.88393
dnk,2010,48009.83501
dnk,2011,51277.2447
dnk,2012,48730.67218
dnk,2013,51895.79119
dnk,2014,53744.99003
dnk,2015,45797.38289
dnk,2016,46789.86167
dnk,2017,48687.21207
dnk,2018,52447.84427
dnk,2019,51806.73643
dom,1971,343.95747
dom,1972,406.83754
dom,1973,458.25042
dom,1974,554.72395
dom,1975,666.34813
dom,1976,712.71001
dom,1977,794.72915
dom,1978,824.88091
dom,1979,933.55537
dom,1980,1048.745
dom,1981,1115.46243
dom,1982,1210.10116
dom,1983,1275.55648
dom,1984,1493.82433
dom,1985,695.0431
dom,1986,849.85262
dom,1987,781.79425
dom,1988,692.98257
dom,1989,861.12777
dom,1990,901.17024
dom,1991,1223.06538
dom,1992,1415.95266
dom,1993,1562.62194
dom,1994,1739.06922
dom,1995,1919.74818
dom,1996,2104.19861
dom,1997,2296.52557
dom,1998,2469.88382
dom,1999,2471.4893
dom,2000,2664.35803
dom,2001,2782.85225
dom,2002,2894.1108
dom,2003,2140.58107
dom,2004,2148.39865
dom,2005,3540.39269
dom,2006,3685.64914
dom,2007,4192.95449
dom,2008,4692.17253
dom,2009,4652.8005
dom,2010,5114.51371
dom,2011,5424.9121
dom,2012,5597.93377
dom,2013,5620.08183
dom,2014,5941.48401
dom,2015,6309.33259
dom,2016,6600.72451
dom,2017,6828.62844
dom,2018,7204.53342
dom,2019,7406.01632
dza,1970,278.9826
dza,1971,291.07074
dza,1972,371.58881
dza,1973,451.60637
dza,1974,596.41184
dza,1975,703.50837
dza,1976,753.74696
dza,1977,819.92446
dza,1978,1053.97151
dza,1979,1054.5024
dza,1980,1441.99069
dza,1981,1597.7888
dza,1982,1642.40245
dza,1983,1762.16399
dza,1984,1912.29828
dza,1985,2009.33425
dza,1986,2253.94745
dza,1987,2256.42536
dza,1988,1940.16964
dza,1989,1755.76144
dza,1990,1862.62328
dza,1991,1351.37113
dza,1992,1422.75938
dza,1993,1430.86301
dza,1994,1179.34193
dza,1995,1117.18236
dza,1996,1188.72342
dza,1997,1240.37893
dza,1998,1284.09593
dza,1999,1218.57112
dza,2000,1278.84997
dza,2001,1316.4668
dza,2002,1325.32867
dza,2003,1526.76716
dza,2004,1874.58989
dza,2005,2064.33849
dza,2006,2299.16208
dza,2007,2773.50899
dza,2008,3455.42132
dza,2009,2944.36136
dza,2010,3419.214
dza,2011,3983.92581
dza,2012,4080.39501
dza,2013,4053.4028
dza,2014,4116.27708
dza,2015,3292.04447
dza,2016,3280.32176
dza,2017,3313.94511
dza,2018,3219.97501
dza,2019,3114.08073
ecu,1970,436.95222
ecu,1971,408.05675
ecu,1972,453.43808
ecu,1973,520.54954
ecu,1974,836.87775
ecu,1975,996.86409
ecu,1976,1123.574
ecu,1977,1342.41824
ecu,1978,1396.04414
ecu,1979,1509.24182
ecu,1980,1854.74888
ecu,1981,2260.62949
ecu,1982,1999.66714
ecu,1983,1614.32026
ecu,1984,1528.44447
ecu,1985,1512.2401
ecu,1986,1361.67479
ecu,1987,1199.81586
ecu,1988,1033.03303
ecu,1989,1040.55017
ecu,1990,1117.55035
ecu,1991,1306.81074
ecu,1992,1376.56051
ecu,1993,1392.85822
ecu,1994,1661.10309
ecu,1995,1733.02081
ecu,1996,1706.0832
ecu,1997,1924.86594
ecu,1998,1911.75878
ecu,1999,1198.25199
ecu,2000,1007.07962
ecu,2001,1453.84478
ecu,2002,1705.50034
ecu,2003,1906.80695
ecu,2004,2009.73421
ecu,2005,2185.15526
ecu,2006,2401.10798
ecu,2007,2604.41696
ecu,2008,3135.68116
ecu,2009,3379.79399
ecu,2010,3657.6559
ecu,2011,4033.52946
ecu,2012,4482.01682
ecu,2013,4849.65461
ecu,2014,5083.82145
ecu,2015,4959.20769
ecu,2016,4851.96729
ecu,2017,4905.21443
ecu,2018,4811.20979
ecu,2019,4696.38071
egy,1970,221.51127
egy,1971,231.48471
egy,1972,245.51837
egy,1973,259.66892
egy,1974,226.90916
egy,1975,272.7257
egy,1976,295.69443
egy,1977,301.16561
egy,1978,289.53187
egy,1979,286.56708
egy,1980,315.35384
egy,1981,324.51871
egy,1982,432.99805
egy,1983,478.11581
egy,1984,507.27391
egy,1985,559.87514
egy,1986,641.51422
egy,1987,643.00624
egy,1988,550.74394
egy,1989,588.15616
egy,1990,591.26006
egy,1991,550.28773
egy,1992,604.93145
egy,1993,675.55416
egy,1994,746.51957
egy,1995,839.84579
egy,1996,921.2568
egy,1997,1074.99016
egy,1998,1173.87547
egy,1999,1198.41935
egy,2000,1276.43187
egy,2001,1254.71571
egy,2002,1061.48114
egy,2003,968.22537
egy,2004,908.41501
egy,2005,991.85298
egy,2006,1175.63791
egy,2007,1423.85717
egy,2008,1707.53647
egy,2009,2028.21509
egy,2010,2253.34786
egy,2011,2316.48927
egy,2012,2751.10278
egy,2013,2789.29908
egy,2014,2931.18388
egy,2015,3218.06325
egy,2016,3183.34439
egy,2017,2152.246
egy,2018,2197.43454
egy,2019,2615.17261
eri,1993,187.73655
eri,1994,214.41949
eri,1995,234.08158
eri,1996,272.23149
eri,1997,268.64725
eri,1998,296.80652
eri,1999,272.78176
eri,2000,269.06546
eri,2001,275.99848
eri,2002,256.812
eri,2003,293.13973
eri,2004,356.00082
eri,2005,346.15945
eri,2006,371.82845
eri,2007,394.59367
eri,2008,399.50021
eri,2009,527.85203
eri,2010,445.18464
eri,2011,448.70171
esp,1970,1052.52666
esp,1971,1186.88674
esp,1972,1502.91961
esp,1973,1989.00576
esp,1974,2432.41584
esp,1975,2812.25105
esp,1976,2861.29902
esp,1977,3161.49507
esp,1978,3798.0825
esp,1979,5014.6774
esp,1980,5349.22353
esp,1981,4555.82184
esp,1982,4360.54516
esp,1983,3747.41822
esp,1984,3749.52283
esp,1985,3964.01563
esp,1986,5565.28492
esp,1987,7077.37754
esp,1988,8324.65797
esp,1989,9235.84678
esp,1990,11959.28908
esp,1991,12859.56867
esp,1992,13979.83349
esp,1993,11560.24968
esp,1994,11425.81474
esp,1995,13409.31102
esp,1996,13856.90743
esp,1997,12701.32607
esp,1998,13285.79134
esp,1999,13612.95445
esp,2000,12745.99469
esp,2001,13202.59999
esp,2002,14656.52802
esp,2003,18506.70168
esp,2004,21336.08293
esp,2005,22501.43548
esp,2006,24010.20956
esp,2007,27342.8271
esp,2008,29478.21114
esp,2009,26732.56093
esp,2010,25461.52653
esp,2011,26178.40863
esp,2012,23567.27636
esp,2013,24230.44814
esp,2014,24654.43032
esp,2015,21695.62314
esp,2016,22460.5297
esp,2017,23859.44776
esp,2018,25799.04103
esp,2019,25054.59609
est,2000,3406.05203
est,2001,3745.00227
est,2002,4412.7462
est,2003,5885.17039
est,2004,7260.07816
est,2005,8609.34003
est,2006,10333.38171
est,2007,13298.75827
est,2008,14456.52162
est,2009,11654.88172
est,2010,11366.02549
est,2011,13733.29631
est,2012,13886.41989
est,2013,15448.69066
est,2014,16450.82318
est,2015,14201.58792
est,2016,15040.25909
est,2017,16712.10412
est,2018,19074.58062
est,2019,19446.64234
eth,1981,179.36253
eth,1982,175.92812
eth,1983,202.19047
eth,1984,184.44709
eth,1985,215.41055
eth,1986,209.7409
eth,1987,218.27358
eth,1988,216.19082
eth,1989,218.65472
eth,1990,221.49106
eth,1991,236.50616
eth,1992,170.25489
eth,1993,138.51278
eth,1994,95.69875
eth,1995,93.28518
eth,1996,104.36078
eth,1997,102.47844
eth,1998,85.51658
eth,1999,93.0831
eth,2000,96.7998
eth,2001,94.31394
eth,2002,80.27633
eth,2003,71.42993
eth,2004,91.6701
eth,2005,116.10767
eth,2006,144.35081
eth,2007,176.1618
eth,2008,243.43646
eth,2009,288.27976
eth,2010,260.04976
eth,2011,264.29384
eth,2012,351.87131
eth,2013,378.81747
eth,2014,441.78662
eth,2015,499.84908
eth,2016,570.97515
eth,2017,620.93484
eth,2018,654.90415
eth,2019,744.14348
fin,1970,2137.89321
fin,1971,2331.77729
fin,1972,2722.30618
fin,1973,3559.93522
fin,1974,4481.94642
fin,1975,5229.75176
fin,1976,5605.99218
fin,1977,5796.10427
fin,1978,6254.73355
fin,1979,7740.97062
fin,1980,9262.69064
fin,1981,8941.34164
fin,1982,8947.92834
fin,1983,8545.40718
fin,1984,8840.97324
fin,1985,9305.61856
fin,1986,12247.00477
fin,1987,15131.77464
fin,1988,17980.99888
fin,1989,19230.12883
fin,1990,22301.93954
fin,1991,19436.22011
fin,1992,16722.71182
fin,1993,13110.86105
fin,1994,15458.38237
fin,1995,20756.4482
fin,1996,20573.77699
fin,1997,20045.52635
fin,1998,21136.24946
fin,1999,21501.63179
fin,2000,20018.50628
fin,2001,20684.98185
fin,2002,22351.1636
fin,2003,26996.79794
fin,2004,31444.93233
fin,2005,32316.59683
fin,2006,34285.91628
fin,2007,40123.12372
fin,2008,44029.87944
fin,2009,38635.32528
fin,2010,38271.33986
fin,2011,41749.21656
fin,2012,38731.30501
fin,2013,40448.51591
fin,2014,41116.27337
fin,2015,35090.67717
fin,2016,35774.37333
fin,2017,37786.27051
fin,2018,40882.39227
fin,2019,39812.05707
fji,1980,1682.35586
fji,1981,1684.60114
fji,1982,1537.14631
fji,1983,1431.98743
fji,1984,1473.96923
fji,1985,1423.64888
fji,1986,1599.20649
fji,1987,1436.60561
fji,1988,1345.30806
fji,1989,1432.26539
fji,1990,1569.33166
fji,1991,1616.99703
fji,1992,1767.00422
fji,1993,1874.59025
fji,1994,2028.27932
fji,1995,2220.45359
fji,1996,2404.52734
fji,1997,2293.65336
fji,1998,1770.37923
fji,1999,2049.01239
fji,2000,1868.01194
fji,2001,1800.68509
fji,2002,2068.36048
fji,2003,2555.55474
fji,2004,3037.46007
fji,2005,3364.45997
fji,2006,3242.45603
fji,2007,3622.83034
fji,2008,3735.25601
fji,2009,3074.58557
fji,2010,3232.8696
fji,2011,3709.56367
fji,2012,3868.92748
fji,2013,4218.53296
fji,2014,4642.47844
fji,2015,4367.46511
fji,2016,4639.26189
fji,2017,4862.88545
fji,2018,5151.95267
fji,2019,4895.59434
fra,1970,2520.09232
fra,1971,2789.29205
fra,1972,3379.69991
fra,1973,4347.24166
fra,1974,4618.27543
fra,1975,5765.99038
fra,1976,5908.28087
fra,1977,6456.86173
fra,1978,7932.84833
fra,1979,9568.10311
fra,1980,10840.05973
fra,1981,9419.87766
fra,1982,8844.76292
fra,1983,8357.17852
fra,1984,7859.82095
fra,1985,8199.96097
fra,1986,11472.07754
fra,1987,13855.6289
fra,1988,15038.18186
fra,1989,15025.26239
fra,1990,18479.97382
fra,1991,18285.09838
fra,1992,20137.25307
fra,1993,18927.02993
fra,1994,19873.16371
fra,1995,22820.15989
fra,1996,22951.13735
fra,1997,20809.68954
fra,1998,21532.62662
fra,1999,21426.08064
fra,2000,19294.17404
fra,2001,19356.7077
fra,2002,20631.95525
fra,2003,25269.65714
fra,2004,28831.52417
fra,2005,29725.89638
fra,2006,31165.96695
fra,2007,35446.42647
fra,2008,38533.72139
fra,2009,35101.60634
fra,2010,34362.64108
fra,2011,37138.15673
fra,2012,34395.24923
fra,2013,35867.20343
fra,2014,36186.21506
fra,2015,30896.19323
fra,2016,31182.41958
fra,2017,32664.0458
fra,2018,34884.9683
fra,2019,33723.90299
fsm,1993,1964.57099
fsm,1994,1973.68312
fsm,1995,2003.47804
fsm,1996,1959.70346
