geo,time,sp_pop_totl_ma_in
mus,2013,623789
mus,2014,624771
mus,2015,625354
mus,2016,625421
mus,2017,625535
mus,2018,625349
mus,2019,625016
mus,2020,624506
mwi,1960,1789980
mwi,1961,1835345
mwi,1962,1882404
mwi,1963,1931203
mwi,1964,1981759
mwi,1965,2034127
mwi,1966,2088426
mwi,1967,2144750
mwi,1968,2202993
mwi,1969,2263025
mwi,1970,2324809
mwi,1971,2388262
mwi,1972,2453635
mwi,1973,2521628
mwi,1974,2593172
mwi,1975,2668927
mwi,1976,2750429
mwi,1977,2837772
mwi,1978,2928502
mwi,1979,3019123
mwi,1980,3107869
mwi,1981,3190197
mwi,1982,3268364
mwi,1983,3355209
mwi,1984,3468265
mwi,1985,3618224
mwi,1986,3813466
mwi,1987,4045376
mwi,1988,4287076
mwi,1989,4501295
mwi,1990,4662382
mwi,1991,4759259
mwi,1992,4802879
mwi,1993,4816586
mwi,1994,4834893
mwi,1995,4882812
mwi,1996,4968117
mwi,1997,5083327
mwi,1998,5219877
mwi,1999,5363385
mwi,2000,5503577
mwi,2001,5638808
mwi,2002,5773715
mwi,2003,5911521
mwi,2004,6057272
mwi,2005,6214591
mwi,2006,6384079
mwi,2007,6564193
mwi,2008,6753765
mwi,2009,6950921
mwi,2010,7154190
mwi,2011,7363506
mwi,2012,7578989
mwi,2013,7799458
mwi,2014,8023484
mwi,2015,8250134
mwi,2016,8478682
mwi,2017,8709558
mwi,2018,8944330
mwi,2019,9185278
mwi,2020,9434037
mys,1960,4151244
mys,1961,4283392
mys,1962,4421999
mys,1963,4563885
mys,1964,4704709
mys,1965,4841421
mys,1966,4973018
mys,1967,5100488
mys,1968,5225265
mys,1969,5349643
mys,1970,5475539
mys,1971,5603051
mys,1972,5732232
mys,1973,5864839
mys,1974,6003020
mys,1975,6148284
mys,1976,6302313
mys,1977,6464908
mys,1978,6633480
mys,1979,6804220
mys,1980,6974799
mys,1981,7143317
mys,1982,7311764
mys,1983,7486427
mys,1984,7675936
mys,1985,7886039
mys,1986,8119616
mys,1987,8373560
mys,1988,8640309
mys,1989,8909065
mys,1990,9172078
mys,1991,9426238
mys,1992,9673902
mys,1993,9919344
mys,1994,10169304
mys,1995,10428403
mys,1996,10697929
mys,1997,10975459
mys,1998,11257663
mys,1999,11539672
mys,2000,11818005
mys,2001,12090530
mys,2002,12358191
mys,2003,12624153
mys,2004,12893155
mys,2005,13168052
mys,2006,13450749
mys,2007,13738502
mys,2008,14023884
mys,2009,14296750
mys,2010,14550127
mys,2011,14780918
mys,2012,14992118
mys,2013,15190442
mys,2014,15385727
mys,2015,15585167
mys,2016,15790718
mys,2017,16000312
mys,2018,16212181
mys,2019,16423164
mys,2020,16630813
nam,1960,311821
nam,1961,319128
nam,1962,326794
nam,1963,334803
nam,1964,343149
nam,1965,351811
nam,1966,360712
nam,1967,369862
nam,1968,379474
nam,1969,389819
nam,1970,401044
nam,1971,413323
nam,1972,426483
nam,1973,439894
nam,1974,452699
nam,1975,464316
nam,1976,474594
nam,1977,483824
nam,1978,492466
nam,1979,501193
nam,1980,510556
nam,1981,520521
nam,1982,531100
nam,1983,543039
nam,1984,557263
nam,1985,574318
nam,1986,594586
nam,1987,617639
nam,1988,642293
nam,1989,666841
nam,1990,690049
nam,1991,711478
nam,1992,731371
nam,1993,749997
nam,1994,767848
nam,1995,785301
nam,1996,802428
nam,1997,819061
nam,1998,835145
nam,1999,850566
nam,2000,865298
nam,2001,879289
nam,2002,892729
nam,2003,906107
nam,2004,920049
nam,2005,935004
nam,2006,951209
nam,2007,968554
nam,2008,986752
nam,2009,1005348
nam,2010,1024015
nam,2011,1042644
nam,2012,1061377
nam,2013,1080421
nam,2014,1100048
nam,2015,1120450
nam,2016,1141681
nam,2017,1163627
nam,2018,1186111
nam,2019,1208862
nam,2020,1231683
ncl,1960,41644
ncl,1961,42799
ncl,1962,43944
ncl,1963,45136
ncl,1964,46369
ncl,1965,47592
ncl,1966,49114
ncl,1967,50630
ncl,1968,52137
ncl,1969,54425
ncl,1970,58549
ncl,1971,62682
ncl,1972,65520
ncl,1973,67044
ncl,1974,68297
ncl,1975,69010
ncl,1976,69692
ncl,1977,70621
ncl,1978,71273
ncl,1979,71655
ncl,1980,72313
ncl,1981,73514
ncl,1982,74943
ncl,1983,76344
ncl,1984,77727
ncl,1985,79046
ncl,1986,80427
ncl,1987,81944
ncl,1988,83481
ncl,1989,85118
ncl,1990,87184
ncl,1991,89554
ncl,1992,91964
ncl,1993,94508
ncl,1994,97129
ncl,1995,99299
ncl,1996,101033
ncl,1997,102709
ncl,1998,104328
ncl,1999,106007
ncl,2000,107792
ncl,2001,109708
ncl,2002,111735
ncl,2003,113623
ncl,2004,115355
ncl,2005,117105
ncl,2006,118845
ncl,2007,120579
ncl,2008,122310
ncl,2009,123914
ncl,2010,125830
ncl,2011,128171
ncl,2012,130551
ncl,2013,132930
ncl,2014,135164
ncl,2015,135482
ncl,2016,135760
ncl,2017,136012
ncl,2018,136242
ncl,2019,136463
ncl,2020,136697
ner,1960,1596482
ner,1961,1647408
ner,1962,1700718
ner,1963,1756129
ner,1964,1813147
ner,1965,1871447
ner,1966,1931048
ner,1967,1992070
ner,1968,2054461
ner,1969,2118139
ner,1970,2183092
ner,1971,2249175
ner,1972,2316501
ner,1973,2385634
ner,1974,2457322
ner,1975,2532078
ner,1976,2610316
ner,1977,2691801
ner,1978,2775605
ner,1979,2860405
ner,1980,2945338
ner,1981,3030370
ner,1982,3116145
ner,1983,3203357
ner,1984,3292987
ner,1985,3385969
ner,1986,3482515
ner,1987,3583089
ner,1988,3689213
ner,1989,3802730
ner,1990,3925010
ner,1991,4056913
ner,1992,4198378
ner,1993,4348766
ner,1994,4506915
ner,1995,4672061
ner,1996,4844238
ner,1997,5024019
ner,1998,5211780
ner,1999,5408024
ner,2000,5613223
ner,2001,5827746
ner,2002,6051840
ner,2003,6285689
ner,2004,6529466
ner,2005,6783454
ner,2006,7047747
ner,2007,7322915
ner,2008,7610198
ner,2009,7911177
ner,2010,8227012
ner,2011,8558352
ner,2012,8905048
ner,2013,9266489
ner,2014,9641594
ner,2015,10029627
ner,2016,10430601
ner,2017,10844944
ner,2018,11272809
ner,2019,11714461
ner,2020,12170165
nga,1960,22530847
nga,1961,22996166
nga,1962,23482600
nga,1963,23987867
nga,1964,24508713
nga,1965,25043307
nga,1966,25592609
nga,1967,26159438
nga,1968,26746386
nga,1969,27356807
nga,1970,27994387
nga,1971,28656168
nga,1972,29344624
nga,1973,30075039
nga,1974,30867369
nga,1975,31733895
nga,1976,32683777
nga,1977,33707888
nga,1978,34777748
nga,1979,35853615
nga,1980,36907436
nga,1981,37927811
nga,1982,38924473
nga,1983,39916312
nga,1984,40932204
nga,1985,41993033
nga,1986,43104876
nga,1987,44260637
nga,1988,45452421
nga,1989,46667454
nga,1990,47896887
nga,1991,49139906
nga,1992,50401529
nga,1993,51685810
nga,1994,52998700
nga,1995,54345196
nga,1996,55727649
nga,1997,57147062
nga,1998,58605582
nga,1999,60105248
nga,2000,61648374
nga,2001,63236351
nga,2002,64871990
nga,2003,66560635
nga,2004,68308666
nga,2005,70120845
nga,2006,71999058
nga,2007,73943002
nga,2008,75952297
nga,2009,78025550
nga,2010,80161191
nga,2011,82359450
nga,2012,84619358
nga,2013,86936474
nga,2014,89305034
nga,2015,91720564
nga,2016,94181382
nga,2017,96687405
nga,2018,99237728
nga,2019,101831874
nga,2020,104469637
nic,1960,884943
nic,1961,913608
nic,1962,942785
nic,1963,972513
nic,1964,1002895
nic,1965,1034035
nic,1966,1065915
nic,1967,1098567
nic,1968,1132216
nic,1969,1167164
nic,1970,1203604
nic,1971,1241566
nic,1972,1280978
nic,1973,1321774
nic,1974,1363843
nic,1975,1407063
nic,1976,1451367
nic,1977,1496643
nic,1978,1542596
nic,1979,1588871
nic,1980,1635172
nic,1981,1681463
nic,1982,1727687
nic,1983,1773459
nic,1984,1818325
nic,1985,1862018
nic,1986,1904182
nic,1987,1945023
nic,1988,1985499
nic,1989,2026943
nic,1990,2070253
nic,1991,2115785
nic,1992,2163076
nic,1993,2211138
nic,1994,2258545
nic,1995,2304234
nic,1996,2347967
nic,1997,2390011
nic,1998,2430430
nic,1999,2469459
nic,2000,2507313
nic,2001,2543944
nic,2002,2579416
nic,2003,2614216
nic,2004,2648955
nic,2005,2684139
nic,2006,2719920
nic,2007,2756297
nic,2008,2793295
nic,2009,2830905
nic,2010,2869080
nic,2011,2907877
nic,2012,2947287
nic,2013,2987133
nic,2014,3027167
nic,2015,3067180
nic,2016,3107130
nic,2017,3146999
nic,2018,3186671
nic,2019,3225984
nic,2020,3264849
nld,1960,5719411
nld,1961,5796264
nld,1962,5881074
nld,1963,5962856
nld,1964,6045069
nld,1965,6130239
nld,1966,6212009
nld,1967,6283660
nld,1968,6349786
nld,1969,6424013
nld,1970,6504150
nld,1971,6581838
nld,1972,6648356
nld,1973,6702695
nld,1974,6753686
nld,1975,6811357
nld,1976,6861110
nld,1977,6897151
nld,1978,6934187
nld,1979,6976434
nld,1980,7026168
nld,1981,7069026
nld,1982,7096237
nld,1983,7118346
nld,1984,7142438
nld,1985,7172398
nld,1986,7209731
nld,1987,7253886
nld,1988,7300007
nld,1989,7343836
nld,1990,7395215
nld,1991,7455151
nld,1992,7513864
nld,1993,7568854
nld,1994,7616824
nld,1995,7656126
nld,1996,7692331
nld,1997,7732175
nld,1998,7779821
nld,1999,7831738
nld,2000,7888406
nld,2001,7949248
nld,2002,8001686
nld,2003,8041440
nld,2004,8071548
nld,2005,8092628
nld,2006,8107943
nld,2007,8128041
nld,2008,8162195
nld,2009,8206587
nld,2010,8250868
nld,2011,8291175
nld,2012,8323365
nld,2013,8349389
nld,2014,8381341
nld,2015,8421098
nld,2016,8469359
nld,2017,8523546
nld,2018,8577740
nld,2019,8638222
nld,2020,8689916
nld_curacao,1960,62564
nld_curacao,1961,63030
nld_curacao,1962,63944
nld_curacao,1963,64905
nld_curacao,1964,65804
nld_curacao,1965,66681
nld_curacao,1966,67291
nld_curacao,1967,67990
nld_curacao,1968,69065
nld_curacao,1969,70204
nld_curacao,1970,71247
nld_curacao,1971,72500
nld_curacao,1972,72580
nld_curacao,1973,72093
nld_curacao,1974,72708
nld_curacao,1975,73011
nld_curacao,1976,73079
nld_curacao,1977,73054
nld_curacao,1978,72460
nld_curacao,1979,72169
nld_curacao,1980,72205
nld_curacao,1981,72425
nld_curacao,1982,73066
nld_curacao,1983,73505
nld_curacao,1984,73787
nld_curacao,1985,74052
nld_curacao,1986,73901
nld_curacao,1987,73177
nld_curacao,1988,71964
nld_curacao,1989,70680
nld_curacao,1990,69768
nld_curacao,1991,69104
nld_curacao,1992,68682
nld_curacao,1993,68677
nld_curacao,1994,68657
nld_curacao,1995,68734
nld_curacao,1996,69132
nld_curacao,1997,69295
nld_curacao,1998,67999
nld_curacao,1999,65530
nld_curacao,2000,62850
nld_curacao,2001,60580
nld_curacao,2002,60675
nld_curacao,2003,61965
nld_curacao,2004,63014
nld_curacao,2005,64525
nld_curacao,2006,65980
nld_curacao,2007,67000
nld_curacao,2008,67523
nld_curacao,2009,67678
nld_curacao,2010,68327
nld_curacao,2011,69169
nld_curacao,2012,69676
nld_curacao,2013,70447
nld_curacao,2014,71405
nld_curacao,2015,72374
nld_curacao,2016,73184
nld_curacao,2017,73468
nld_curacao,2018,73142
nld_curacao,2019,72336
nld_curacao,2020,71260
nor,1960,1783839
nor,1961,1798154
nor,1962,1812675
nor,1963,1826354
nor,1964,1840019
nor,1965,1854065
nor,1966,1868494
nor,1967,1883652
nor,1968,1898955
nor,1969,1913903
nor,1970,1927315
nor,1971,1940414
nor,1972,1954901
nor,1973,1968224
nor,1974,1979990
nor,1975,1990339
nor,1976,1998954
nor,1977,2006565
nor,1978,2013295
nor,1979,2019157
nor,1980,2024609
nor,1981,2030502
nor,1982,2036871
nor,1983,2042577
nor,1984,2047484
nor,1985,2053006
nor,1986,2060026
nor,1987,2069642
nor,1988,2080940
nor,1989,2089721
nor,1990,2097050
nor,1991,2107099
nor,1992,2119278
nor,1993,2131933
nor,1994,2144241
nor,1995,2155741
nor,1996,2167305
nor,1997,2179930
nor,1998,2193889
nor,1999,2209813
nor,2000,2224846
nor,2001,2236487
nor,2002,2248751
nor,2003,2262276
nor,2004,2276525
nor,2005,2293747
nor,2006,2314876
nor,2007,2342304
nor,2008,2375577
nor,2009,2409848
nor,2010,2444129
nor,2011,2480019
nor,2012,2516701
nor,2013,2551015
nor,2014,2583343
nor,2015,2612219
nor,2016,2637977
nor,2017,2661622
nor,2018,2681209
nor,2019,2701173
nor,2020,2718873
npl,1960,5038377
npl,1961,5120961
npl,1962,5204107
npl,1963,5288990
npl,1964,5377146
npl,1965,5469795
npl,1966,5567423
npl,1967,5670154
npl,1968,5778446
npl,1969,5892683
npl,1970,6013119
npl,1971,6140018
npl,1972,6273386
npl,1973,6412810
npl,1974,6557670
npl,1975,6707460
npl,1976,6861951
npl,1977,7021081
npl,1978,7184670
npl,1979,7352554
npl,1980,7524533
npl,1981,7701801
npl,1982,7884373
npl,1983,8069546
npl,1984,8253671
npl,1985,8434897
npl,1986,8609354
npl,1987,8779526
npl,1988,8957418
npl,1989,9159412
npl,1990,9395937
npl,1991,9672655
npl,1992,9982343
npl,1993,10306639
npl,1994,10619778
npl,1995,10903157
npl,1996,11149412
npl,1997,11363583
npl,1998,11554503
npl,1999,11736516
npl,2000,11919749
npl,2001,12103281
npl,2002,12281800
npl,2003,12455707
npl,2004,12625020
npl,2005,12787936
npl,2006,12953793
npl,2007,13119210
npl,2008,13255035
npl,2009,13322031
npl,2010,13296610
npl,2011,13163821
npl,2012,12944612
npl,2013,12695455
npl,2014,12494455
npl,2015,12397963
npl,2016,12423456
npl,2017,12554958
npl,2018,12773619
npl,2019,13046953
npl,2020,13348435
nzl,1960,1191849
nzl,1961,1215493
nzl,1962,1246383
nzl,1963,1270965
nzl,1964,1297329
nzl,1965,1318191
nzl,1966,1341100
nzl,1967,1364178
nzl,1968,1375055
nzl,1969,1386340
nzl,1970,1404395
nzl,1971,1424848
nzl,1972,1449753
nzl,1973,1477978
nzl,1974,1508636
nzl,1975,1537622
nzl,1976,1550441
nzl,1977,1554261
nzl,1978,1553632
nzl,1979,1546411
nzl,1980,1547260
nzl,1981,1552243
nzl,1982,1566841
nzl,1983,1587322
nzl,1984,1599894
nzl,1985,1608211
nzl,1986,1605744
nzl,1987,1617194
nzl,1988,1619180
nzl,1989,1624990
nzl,1990,1638887
nzl,1991,1720042
nzl,1992,1738667
nzl,1993,1759589
nzl,1994,1783855
nzl,1995,1810195
nzl,1996,1838286
nzl,1997,1861136
nzl,1998,1875873
nzl,1999,1883874
nzl,2000,1893349
nzl,2001,1903193
nzl,2002,1935416
nzl,2003,1973177
nzl,2004,2002295
nzl,2005,2025036
nzl,2006,2050357
nzl,2007,2070482
nzl,2008,2089310
nzl,2009,2111539
nzl,2010,2136257
nzl,2011,2153547
nzl,2012,2166172
nzl,2013,2183492
nzl,2014,2220504
nzl,2015,2266440
nzl,2016,2317979
nzl,2017,2366755
nzl,2018,2409244
nzl,2019,2447625
nzl,2020,2498971
omn,1960,273276
omn,1961,279257
omn,1962,285658
omn,1963,292443
omn,1964,299589
omn,1965,307093
omn,1966,315062
omn,1967,323659
omn,1968,333110
omn,1969,343687
omn,1970,355653
omn,1971,369020
omn,1972,383964
omn,1973,401072
omn,1974,421128
omn,1975,444610
omn,1976,471724
omn,1977,502212
omn,1978,535598
omn,1979,571196
omn,1980,608387
omn,1981,647314
omn,1982,687931
omn,1983,729285
omn,1984,770186
omn,1985,809904
omn,1986,846827
omn,1987,881319
omn,1988,916867
omn,1989,958366
omn,1990,1008696
omn,1991,1070552
omn,1992,1141252
omn,1993,1211828
omn,1994,1269929
omn,1995,1307245
omn,1996,1320525
omn,1997,1314026
omn,1998,1296249
omn,1999,1279541
omn,2000,1273247
omn,2001,1280919
omn,2002,1301261
omn,2003,1333035
omn,2004,1373279
omn,2005,1420351
omn,2006,1472259
omn,2007,1531393
omn,2008,1605372
omn,2009,1704412
omn,2010,1834548
omn,2011,1999076
omn,2012,2192184
omn,2013,2399526
omn,2014,2601347
omn,2015,2782946
omn,2016,2939430
omn,2017,3073360
omn,2018,3186774
omn,2019,3284448
omn,2020,3370230
pak,1960,24108624
pak,1961,24649289
pak,1962,25219575
pak,1963,25818300
pak,1964,26444062
pak,1965,27095945
pak,1966,27774755
pak,1967,28481156
pak,1968,29214187
pak,1969,29972569
pak,1970,30756292
pak,1971,31565434
pak,1972,32403115
pak,1973,33276370
pak,1974,34194323
pak,1975,35164163
pak,1976,36186890
pak,1977,37262511
pak,1978,38395617
pak,1979,39591261
pak,1980,40851929
pak,1981,42179398
pak,1982,43569701
pak,1983,45012112
pak,1984,46491948
pak,1985,47997656
pak,1986,49527604
pak,1987,51082019
pak,1988,52653703
pak,1989,54234733
pak,1990,55820760
pak,1991,57403279
pak,1992,58985934
pak,1993,60591329
pak,1994,62250817
pak,1995,63984934
pak,1996,65804517
pak,1997,67697425
pak,1998,69633257
pak,1999,71568899
pak,2000,73473693
pak,2001,75336518
pak,2002,77167820
pak,2003,78984832
pak,2004,80814409
pak,2005,82676228
pak,2006,84575681
pak,2007,86506754
pak,2008,88464386
pak,2009,90439737
pak,2010,92426989
pak,2011,94423091
pak,2012,96432134
pak,2013,98463549
pak,2014,100530360
pak,2015,102640691
pak,2016,104797415
pak,2017,106993868
pak,2018,109216763
pak,2019,111447581
pak,2020,113672007
pan,1960,578268
pan,1961,595442
pan,1962,613181
pan,1963,631460
pan,1964,650246
pan,1965,669524
pan,1966,689253
pan,1967,709406
pan,1968,730019
pan,1969,751112
pan,1970,772707
pan,1971,794804
pan,1972,817351
pan,1973,840228
pan,1974,863252
pan,1975,886303
pan,1976,909321
pan,1977,932323
pan,1978,955410
pan,1979,978703
pan,1980,1002308
pan,1981,1026235
pan,1982,1050476
pan,1983,1074940
pan,1984,1099513
pan,1985,1124130
pan,1986,1148778
pan,1987,1173499
pan,1988,1198377
pan,1989,1223505
pan,1990,1248974
pan,1991,1274793
pan,1992,1300949
pan,1993,1327536
pan,1994,1354598
pan,1995,1382202
pan,1996,1410373
pan,1997,1439081
pan,1998,1468205
pan,1999,1497560
pan,2000,1527030
pan,2001,1556557
pan,2002,1586182
pan,2003,1615937
pan,2004,1645867
pan,2005,1676030
pan,2006,1706434
pan,2007,1737068
pan,2008,1767920
pan,2009,1798973
pan,2010,1830236
pan,2011,1861632
pan,2012,1893184
pan,2013,1925038
pan,2014,1957375
pan,2015,1990332
pan,2016,2023943
pan,2017,2058070
pan,2018,2092386
pan,2019,2126434
pan,2020,2159880
per,1960,5094914
per,1961,5240622
per,1962,5391884
per,1963,5548074
per,1964,5708349
per,1965,5872071
per,1966,6038943
per,1967,6209119
per,1968,6382988
per,1969,6561077
per,1970,6743780
per,1971,6931083
per,1972,7122671
per,1973,7318282
per,1974,7517538
per,1975,7720095
per,1976,7925791
per,1977,8134449
per,1978,8345648
per,1979,8558906
per,1980,8773806
per,1981,8990106
per,1982,9207674
per,1983,9426333
per,1984,9645978
per,1985,9866490
per,1986,10087614
per,1987,10309197
per,1988,10531373
per,1989,10754407
per,1990,10978391
per,1991,11202378
per,1992,11425842
per,1993,11649599
per,1994,11874888
per,1995,12101989
per,1996,12331891
per,1997,12562575
per,1998,12787770
per,1999,12999091
per,2000,13190769
per,2001,13360655
per,2002,13510985
per,2003,13645846
per,2004,13771465
per,2005,13892797
per,2006,14012369
per,2007,14130353
per,2008,14246854
per,2009,14361216
per,2010,14473899
per,2011,14582608
per,2012,14690302
per,2013,14808670
per,2014,14953138
per,2015,15133365
per,2016,15355661
per,2017,15613255
per,2018,15886587
per,2019,16148241
per,2020,16378606
phl,1960,13220156
phl,1961,13681191
phl,1962,14155034
phl,1963,14638237
phl,1964,15126044
phl,1965,15615259
phl,1966,16104475
phl,1967,16595183
phl,1968,17090622
phl,1969,17595531
phl,1970,18113421
phl,1971,18645734
phl,1972,19191752
phl,1973,19750215
phl,1974,20319015
phl,1975,20896829
phl,1976,21483291
phl,1977,22079759
phl,1978,22688771
phl,1979,23313739
phl,1980,23957083
phl,1981,24619183
phl,1982,25299167
phl,1983,25996528
phl,1984,26710330
phl,1985,27439449
phl,1986,28183992
phl,1987,28942987
phl,1988,29712841
phl,1989,30488936
phl,1990,31267880
phl,1991,32047706
phl,1992,32828790
phl,1993,33612919
phl,1994,34403077
phl,1995,35201254
phl,1996,36007423
phl,1997,36820038
phl,1998,37637714
phl,1999,38458530
phl,2000,39280834
phl,2001,40104283
phl,2002,40928477
phl,2003,41751589
phl,2004,42571483
phl,2005,43386652
phl,2006,44195243
phl,2007,44997408
phl,2008,45796009
phl,2009,46595267
phl,2010,47397706
phl,2011,48204861
phl,2012,49014342
phl,2013,49820011
phl,2014,50613448
phl,2015,51388760
phl,2016,52143341
phl,2017,52879298
phl,2018,53601223
phl,2019,54316072
phl,2020,55028825
png,1960,1166664
png,1961,1186707
png,1962,1207793
png,1963,1230049
png,1964,1253667
png,1965,1278795
png,1966,1305482
png,1967,1333649
png,1968,1363195
png,1969,1393994
png,1970,1425953
png,1971,1459024
png,1972,1493287
png,1973,1528876
png,1974,1565988
png,1975,1604767
png,1976,1645220
png,1977,1687279
png,1978,1730977
png,1979,1776346
png,1980,1823387
png,1981,1872124
png,1982,1922445
png,1983,1973982
png,1984,2026273
png,1985,2078974
png,1986,2132004
png,1987,2185439
png,1988,2239278
png,1989,2293579
png,1990,2348434
png,1991,2403657
png,1992,2459348
png,1993,2516150
png,1994,2574963
png,1995,2636351
png,1996,2700839
png,1997,2768100
png,1998,2836884
png,1999,2905380
png,2000,2972407
png,2001,3037281
png,2002,3100679
png,2003,3164499
png,2004,3231399
png,2005,3303213
png,2006,3380682
png,2007,3462976
png,2008,3548446
png,2009,3634644
png,2010,3719824
png,2011,3803431
png,2012,3885971
png,2013,3968038
png,2014,4050613
png,2015,4134389
png,2016,4219461
png,2017,4305516
png,2018,4392433
png,2019,4480011
png,2020,4568072
pol,1960,14335023
pol,1961,14506837
pol,1962,14683449
pol,1963,14885677
pol,1964,15097960
pol,1965,15250626
pol,1966,15369211
pol,1967,15521225
pol,1968,15673744
pol,1969,15800490
pol,1970,15861052
pol,1971,15924139
pol,1972,16062430
pol,1973,16215286
pol,1974,16377275
pol,1975,16545045
pol,1976,16713475
pol,1977,16876469
pol,1978,17011551
pol,1979,17149711
pol,1980,17311301
pol,1981,17473402
pol,1982,17640429
pol,1983,17812394
pol,1984,17978975
pol,1985,18126763
pol,1986,18251058
pol,1987,18352760
pol,1988,18425962
pol,1989,18489028
pol,1990,18557940
pol,1991,18620122
pol,1992,18673399
pol,1993,18716798
pol,1994,18751684
pol,1995,18771889
pol,1996,18780400
pol,1997,18786488
pol,1998,18786383
pol,1999,18777138
pol,2000,18573486
pol,2001,18558869
pol,2002,18540112
pol,2003,18517159
pol,2004,18496116
pol,2005,18478468
pol,2006,18457799
pol,2007,18439541
pol,2008,18435658
pol,2009,18445026
pol,2010,18393435
pol,2011,18409121
pol,2012,18418976
pol,2013,18419687
pol,2014,18416608
pol,2015,18411698
pol,2016,18406971
pol,2017,18408912
pol,2018,18406093
pol,2019,18398195
pol,2020,18363304
pri,1960,1163631
pri,1961,1181728
pri,1962,1203831
pri,1963,1227688
pri,1964,1249699
pri,1965,1267787
pri,1966,1282405
pri,1967,1292728
pri,1968,1301393
pri,1969,1312828
pri,1970,1329684
pri,1971,1351195
pri,1972,1377706
pri,1973,1407063
pri,1974,1435655
pri,1975,1461176
pri,1976,1484008
pri,1977,1504095
pri,1978,1522266
pri,1979,1540020
pri,1980,1558285
pri,1981,1577000
pri,1982,1595798
pri,1983,1614234
pri,1984,1631653
pri,1985,1647606
pri,1986,1661821
pri,1987,1674564
pri,1988,1686397
pri,1989,1698123
pri,1990,1710308
pri,1991,1720306
pri,1992,1729979
pri,1993,1743635
pri,1994,1759117
pri,1995,1774612
pri,1996,1793759
pri,1997,1809676
pri,1998,1819274
pri,1999,1827528
pri,2000,1831640
pri,2001,1834476
pri,2002,1835622
pri,2003,1835610
pri,2004,1835158
pri,2005,1832197
pri,2006,1824740
pri,2007,1814839
pri,2008,1805162
pri,2009,1796054
pri,2010,1787178
pri,2011,1766244
pri,2012,1744132
pri,2013,1722917
pri,2014,1693208
pri,2015,1661469
pri,2016,1626878
pri,2017,1584730
pri,2018,1518437
pri,2019,1515479
pri,2020,1554852
prk,1960,5279176
prk,1961,5403446
prk,1962,5509271
prk,1963,5608515
prk,1964,5719678
prk,1965,5855746
prk,1966,6018837
prk,1967,6202697
prk,1968,6401762
prk,1969,6607588
prk,1970,6813288
