geo,time,er_fsh_aqua_mt
tkm,2009,26
tkm,2010,26
tkm,2011,26
tkm,2012,26
tkm,2013,30
tkm,2014,30
tkm,2015,30
tkm,2016,55
tkm,2017,60
tkm,2018,70
tls,1960,0
tls,1961,0
tls,1962,0
tls,1963,0
tls,1964,0
tls,1965,0
tls,1966,0
tls,1967,0
tls,1968,0
tls,1969,0
tls,1970,0
tls,1971,0
tls,1972,0
tls,1973,0
tls,1974,0
tls,1975,0
tls,1976,0
tls,1977,0
tls,1978,0
tls,1979,0
tls,1980,0
tls,1981,0
tls,1982,0
tls,1983,0
tls,1984,0
tls,1985,0
tls,1986,0
tls,1987,0
tls,1988,0
tls,1989,0
tls,1990,0
tls,1991,0
tls,1992,0
tls,1993,0
tls,1994,0
tls,1995,0
tls,1996,0
tls,1997,0
tls,1998,0
tls,1999,0
tls,2000,0
tls,2001,0
tls,2002,0
tls,2003,0
tls,2004,15
tls,2005,22
tls,2006,23
tls,2007,402
tls,2008,1052
tls,2009,1547
tls,2010,1554
tls,2011,1561
tls,2012,1568
tls,2013,1574
tls,2014,1580
tls,2015,1587
tls,2016,1595
tls,2017,1600
tls,2018,1610
ton,1998,6
ton,1999,4
ton,2000,77
ton,2001,70
ton,2002,67
ton,2003,72
ton,2004,33
ton,2005,81
ton,2006,5
ton,2007,5.5
ton,2008,302.60999
ton,2009,300.20001
ton,2010,300.29999
ton,2011,300.29999
ton,2012,300
ton,2013,132.03999
ton,2014,87.31
ton,2015,57.405
ton,2016,21.03
ton,2017,20
ton,2018,20
tto,1989,2
tto,1990,2
tto,1991,3
tto,1992,3
tto,1993,4
tto,1994,4
tto,1995,15
tto,1996,15
tto,1997,13
tto,1998,13
tto,1999,13
tto,2000,22
tto,2001,7
tto,2002,7
tto,2003,7
tto,2004,25.5
tto,2005,25.5
tto,2006,25.5
tto,2007,19.3
tto,2008,12.69
tto,2009,27.36
tto,2010,13.5
tto,2011,5.75
tto,2012,6.55
tto,2013,7.55
tto,2014,5.45
tto,2015,23.8
tto,2016,11.1
tto,2017,7.45
tto,2018,7.45
tun,1960,0
tun,1961,0
tun,1962,0
tun,1963,0
tun,1964,0
tun,1965,0
tun,1966,0
tun,1967,0
tun,1968,0
tun,1969,0
tun,1970,0
tun,1971,0
tun,1972,0
tun,1973,0
tun,1974,0
tun,1975,2
tun,1976,9
tun,1977,17
tun,1978,28
tun,1979,41
tun,1980,56
tun,1981,72
tun,1982,117
tun,1983,160
tun,1984,116
tun,1985,147
tun,1986,182
tun,1987,212
tun,1988,993
tun,1989,820
tun,1990,1023
tun,1991,778
tun,1992,859
tun,1993,795
tun,1994,1137
tun,1995,960
tun,1996,1351
tun,1997,1875
tun,1998,1842
tun,1999,1095
tun,2000,1553
tun,2001,1868
tun,2002,1980
tun,2003,2086
tun,2004,2308
tun,2005,2603
tun,2006,2855
tun,2007,3581
tun,2008,3561
tun,2009,4907
tun,2010,5424
tun,2011,8126
tun,2012,8577
tun,2013,12184
tun,2014,11279
tun,2015,14425
tun,2016,16183
tun,2017,21930
tun,2018,21826.19922
tur,1960,60
tur,1961,80
tur,1962,100
tur,1963,120
tur,1964,150
tur,1965,180
tur,1966,220
tur,1967,250
tur,1968,310
tur,1969,350
tur,1970,400
tur,1971,470
tur,1972,530
tur,1973,600
tur,1974,680
tur,1975,770
tur,1976,860
tur,1977,970
tur,1978,1090
tur,1979,1220
tur,1980,1370
tur,1981,1540
tur,1982,1740
tur,1983,1970
tur,1984,2226
tur,1985,2700
tur,1986,3075
tur,1987,3300
tur,1988,4100
tur,1989,4354
tur,1990,5782
tur,1991,7835
tur,1992,9085
tur,1993,12438
tur,1994,15998
tur,1995,21607
tur,1996,33201
tur,1997,45450
tur,1998,56700
tur,1999,63000
tur,2000,79031
tur,2001,67244
tur,2002,61165
tur,2003,79943
tur,2004,94450
tur,2005,119567
tur,2006,129333
tur,2007,140743
tur,2008,152896
tur,2009,159639
tur,2010,167721
tur,2011,188890
tur,2012,212805
tur,2013,233863.60938
tur,2014,234302
tur,2015,238964
tur,2016,250331
tur,2017,273477
tur,2018,311681
tuv,2003,5
tuv,2004,1
tuv,2005,1
tuv,2006,1
tuv,2007,1
tuv,2009,2.5
tuv,2010,2.5
tuv,2011,2.5
tuv,2012,2.5
tuv,2013,2.5
tuv,2014,2.5
tuv,2015,2.5
tuv,2016,2.5
tuv,2017,2.5
tuv,2018,2.5
tza,1982,13
tza,1983,8
tza,1984,15
tza,1985,21
tza,1986,32
tza,1987,35
tza,1988,37
tza,1989,1375
tza,1990,1375
tza,1991,1400
tza,1992,1350
tza,1993,1200
tza,1994,1150
tza,1995,1200
tza,1996,1200
tza,1997,1200
tza,1998,1200
tza,1999,1700
tza,2000,1210
tza,2001,1300
tza,2002,2630
tza,2003,2002
tza,2004,3013
tza,2005,3012
tza,2006,3272
tza,2007,4045
tza,2008,5217
tza,2009,5722
tza,2010,7338.5
tza,2011,7248.75
tza,2012,9917.40039
tza,2013,10166.09961
tza,2014,10317.2002
tza,2015,10742.2002
tza,2016,12547.40039
tza,2017,19602
tza,2018,16852.2207
uga,1970,0
uga,1971,0
uga,1972,0
uga,1973,0
uga,1974,0
uga,1975,0
uga,1976,0
uga,1977,0
uga,1978,0
uga,1979,0
uga,1980,0
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,31
uga,1985,33
uga,1986,35
uga,1987,38
uga,1988,34
uga,1989,42
uga,1990,52
uga,1991,63
uga,1992,77
uga,1993,87
uga,1994,179
uga,1995,194
uga,1996,210
uga,1997,360
uga,1998,320
uga,1999,475
uga,2000,820
uga,2001,2360
uga,2002,4915
uga,2003,5500
uga,2004,5539
uga,2005,10817
uga,2006,32392
uga,2007,51110
uga,2008,52250
uga,2009,76654.10156
uga,2010,95000
uga,2011,85712.70312
uga,2012,95906
uga,2013,98063
uga,2014,111023
uga,2015,117590
uga,2016,118051.20312
uga,2017,112343.60156
uga,2018,103737
ukr,1988,96182
ukr,1989,94891
ukr,1990,81639
ukr,1991,54648
ukr,1992,66904
ukr,1993,66117
ukr,1994,43686
ukr,1995,35368
ukr,1996,32709
ukr,1997,30000
ukr,1998,28332
ukr,1999,33816
ukr,2000,30969
ukr,2001,31037
ukr,2002,30869.75977
ukr,2003,25615.09961
ukr,2004,26350.19922
ukr,2005,28854
ukr,2006,19181
ukr,2007,27965
ukr,2008,24337
ukr,2009,24082.5
ukr,2010,22864.90039
ukr,2011,23553.19922
ukr,2012,23719.90039
ukr,2013,23174.59961
ukr,2014,24434
ukr,2015,22241.30078
ukr,2016,21424.59961
ukr,2017,20168.19922
ukr,2018,18595.42969
ury,1960,0
ury,1961,0
ury,1962,0
ury,1963,0
ury,1964,0
ury,1965,0
ury,1966,0
ury,1967,0
ury,1968,0
ury,1969,0
ury,1970,0
ury,1971,0
ury,1972,0
ury,1973,0
ury,1974,0
ury,1975,0
ury,1976,0
ury,1977,0
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,0
ury,1985,0
ury,1986,0
ury,1987,3
ury,1988,5
ury,1989,3
ury,1990,3
ury,1991,3
ury,1992,7
ury,1993,5
ury,1994,10
ury,1995,20
ury,1996,21
ury,1997,19
ury,1998,19
ury,1999,31
ury,2000,85
ury,2001,17
ury,2002,17
ury,2003,24
ury,2004,22
ury,2005,49
ury,2006,37
ury,2007,31
ury,2008,36
ury,2009,54.41
ury,2010,84.97
ury,2011,77.82
ury,2012,91.232
ury,2013,217.86
ury,2014,215
ury,2015,203.828
ury,2016,69.653
ury,2017,59.979
ury,2018,101.77399
usa,1960,104421
usa,1961,102547
usa,1962,109961
usa,1963,122697
usa,1964,123884
usa,1965,132578
usa,1966,114236
usa,1967,127299
usa,1968,131115
usa,1969,116768
usa,1970,168681
usa,1971,165590
usa,1972,173630
usa,1973,170320
usa,1974,167039
usa,1975,218459
usa,1976,183907
usa,1977,174310
usa,1978,158795
usa,1979,138990
usa,1980,168365
usa,1981,230111
usa,1982,261725
usa,1983,268483
usa,1984,326453
usa,1985,323573
usa,1986,372191
usa,1987,383259
usa,1988,357657
usa,1989,369252
usa,1990,315727
usa,1991,363083
usa,1992,413844
usa,1993,416913
usa,1994,391412
usa,1995,413454
usa,1996,393346
usa,1997,438356
usa,1998,445119
usa,1999,479212
usa,2000,456830
usa,2001,480362
usa,2002,498899
usa,2003,545971
usa,2004,607570
usa,2005,513920
usa,2006,519967
usa,2007,526045
usa,2008,501326
usa,2009,481224
usa,2010,496699
usa,2011,397292
usa,2012,420386
usa,2013,429011
usa,2014,421189
usa,2015,426002
usa,2016,444679
usa,2017,439670
usa,2018,468185
uzb,1960,0
uzb,1961,0
uzb,1962,0
uzb,1963,0
uzb,1964,0
uzb,1965,0
uzb,1966,0
uzb,1967,0
uzb,1968,0
uzb,1969,0
uzb,1970,0
uzb,1971,0
uzb,1972,0
uzb,1973,0
uzb,1974,0
uzb,1975,0
uzb,1976,0
uzb,1977,0
uzb,1978,0
uzb,1979,0
uzb,1980,0
uzb,1981,0
uzb,1982,0
uzb,1983,0
uzb,1984,0
uzb,1985,0
uzb,1986,0
uzb,1987,0
uzb,1988,20471
uzb,1989,21001
uzb,1990,21962
uzb,1991,24316
uzb,1992,18751
uzb,1993,19043
uzb,1994,14559
uzb,1995,10197
uzb,1996,5006
uzb,1997,7490
uzb,1998,6966
uzb,1999,6056
uzb,2000,5652
uzb,2001,3988
uzb,2002,3824
uzb,2003,3118
uzb,2004,3093
uzb,2005,3800
uzb,2006,3800
uzb,2007,4000
uzb,2008,4100
uzb,2009,5162
uzb,2010,6654
uzb,2011,8722.2998
uzb,2012,14832.89941
uzb,2013,23835.19922
uzb,2014,29275.80078
uzb,2015,36896.40234
uzb,2016,38054.69922
uzb,2017,52450
uzb,2018,57384
vct,2013,0.5
vct,2014,1.4
vct,2015,1.4
vct,2016,1.4
vct,2017,1.1
vct,2018,2
ven,1960,0
ven,1961,0
ven,1962,0
ven,1963,0
ven,1964,0
ven,1965,0
ven,1966,0
ven,1967,2
ven,1968,5
ven,1969,15
ven,1970,20
ven,1971,30
ven,1972,45
ven,1973,75
ven,1974,101
ven,1975,134
ven,1976,157
ven,1977,218
ven,1978,242
ven,1979,277
ven,1980,272
ven,1981,289
ven,1982,327
ven,1983,450
ven,1984,807
ven,1985,863
ven,1986,405
ven,1987,401
ven,1988,712
ven,1989,802
ven,1990,638
ven,1991,1119
ven,1992,2104
ven,1993,2708
ven,1994,4153
ven,1995,5719
ven,1996,7362
ven,1997,8950
ven,1998,9830
ven,1999,11020
ven,2000,13505
ven,2001,16647
ven,2002,18020
ven,2003,15705
ven,2004,24006
ven,2005,19228
ven,2006,23355.5
ven,2007,19951.30078
ven,2008,18762.59961
ven,2009,14844
ven,2010,18225.33008
ven,2011,23954.24023
ven,2012,26115.17969
ven,2013,26830
ven,2014,30725.66016
ven,2015,18911.41016
ven,2016,25998
ven,2017,29000
ven,2018,29000
vgb,2015,0.5
vgb,2016,0.5
vgb,2017,1
vgb,2018,1
vir,1984,6
vir,1985,6
vir,1986,7
vir,1987,7
vir,1988,0
vir,1989,0
vir,1990,0
vir,1991,0
vir,1992,0
vir,1993,0
vir,1994,0
vir,1995,0
vir,1996,0
vir,1997,0
vir,1998,0
vir,1999,0
vir,2000,0
vir,2001,0
vir,2002,0
vir,2003,0
vir,2004,0
vir,2005,0
vir,2006,10
vir,2007,10
vir,2008,10
vir,2009,10
vir,2010,10
vir,2011,10
vir,2012,10
vir,2013,10
vir,2014,7.64
vir,2015,8
vir,2016,8
vir,2017,8
vir,2018,8
vnm,1960,37660
vnm,1961,40320
vnm,1962,43040
vnm,1963,45750
vnm,1964,48540
vnm,1965,51330
vnm,1966,54130
vnm,1967,56850
vnm,1968,59580
vnm,1969,62440
vnm,1970,65350
vnm,1971,68360
vnm,1972,71230
vnm,1973,74250
vnm,1974,77220
vnm,1975,80390
vnm,1976,83580
vnm,1977,87020
vnm,1978,90760
vnm,1979,94690
vnm,1980,99160
vnm,1981,103810
vnm,1982,108770
vnm,1983,113920
vnm,1984,119000
vnm,1985,129500
vnm,1986,127449
vnm,1987,141747
vnm,1988,154317
vnm,1989,164917
vnm,1990,162076
vnm,1991,168104
vnm,1992,172899
vnm,1993,188061
vnm,1994,344084
vnm,1995,389069
vnm,1996,308288
vnm,1997,332378
vnm,1998,353920
vnm,1999,413468
vnm,2000,513517
vnm,2001,603098
vnm,2002,718041
vnm,2003,952502
vnm,2004,1213617
vnm,2005,1452300
vnm,2006,1672727
vnm,2007,2100400
vnm,2008,2477450
vnm,2009,2571080
vnm,2010,2701317
vnm,2011,2860990
vnm,2012,3104501
vnm,2013,3221095
vnm,2014,3355234
vnm,2015,3475449.75
vnm,2016,3581579
vnm,2017,3831777
vnm,2018,4153322.5
vut,1960,0
vut,1961,0
vut,1962,0
vut,1963,0
vut,1964,0
vut,1965,0
vut,1966,0
vut,1967,0
vut,1968,0
vut,1969,0
vut,1970,0
vut,1971,0
vut,1972,0
vut,1973,0
vut,1974,0
vut,1975,0
vut,1976,0
vut,1977,0
vut,1978,0
vut,1979,0
vut,1980,0
vut,1981,0
vut,1982,0
vut,1983,0
vut,1984,0
vut,1985,0
vut,1986,0
vut,1987,0
vut,1988,0
vut,1989,0
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1996,0
vut,1997,0
vut,1998,0
vut,1999,0
vut,2000,0
vut,2001,0
vut,2002,0
vut,2003,0
vut,2004,1
vut,2005,1
vut,2006,114
vut,2007,31
vut,2008,40
vut,2009,36.75
vut,2010,104.5
vut,2011,57
vut,2012,60.38
vut,2013,80.781
vut,2014,79.6977
vut,2015,11.541
vut,2016,15.7025
vut,2017,17.047
vut,2018,6.205
wsm,1960,0
wsm,1961,0
wsm,1962,0
wsm,1963,0
wsm,1964,0
wsm,1965,0
wsm,1966,0
wsm,1967,0
wsm,1968,0
wsm,1969,0
wsm,1970,0
wsm,1971,0
wsm,1972,0
wsm,1973,0
wsm,1974,0
wsm,1975,0
wsm,1976,0
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0
wsm,1981,0
wsm,1982,0
wsm,1983,0
wsm,1984,0
wsm,1985,0
wsm,1986,0
wsm,1987,0
wsm,1988,0
wsm,1989,0
wsm,1990,0
wsm,1991,0
wsm,1992,0
wsm,1993,0
wsm,1994,0
wsm,1995,0
wsm,1996,0
wsm,1997,1
wsm,1998,0
wsm,1999,0
wsm,2000,0
wsm,2001,0
wsm,2002,0
wsm,2003,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,3
wsm,2008,3
wsm,2009,5
wsm,2010,5
wsm,2011,5
wsm,2012,4.6
wsm,2013,3.729
wsm,2014,5.562
wsm,2015,13.34
wsm,2016,10
wsm,2017,10.12
wsm,2018,12.929
yem,1960,0
yem,1961,0
yem,1962,0
yem,1963,0
yem,1964,0
yem,1965,0
yem,1966,0
yem,1967,0
yem,1968,0
yem,1969,0
yem,1970,0
yem,1971,0
yem,1972,0
yem,1973,0
yem,1974,0
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,0
yem,1989,0
yem,1990,0
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,0
yem,1996,0
yem,1997,0
yem,1998,0
yem,1999,0
yem,2000,0
yem,2001,0
yem,2002,0
yem,2003,0
yem,2004,0
yem,2005,380
yem,2006,300
yem,2007,300
yem,2008,150
yem,2009,150
yem,2010,150
yem,2011,150
yem,2012,100
yem,2014,0
yem,2015,0
yem,2016,0
yem,2017,0
yem,2018,0
zaf,1970,0
zaf,1971,0
zaf,1972,0
zaf,1973,0
zaf,1974,9
zaf,1975,9
zaf,1976,9
zaf,1977,12
zaf,1978,14
zaf,1979,14
zaf,1980,13
zaf,1981,11
zaf,1982,10
zaf,1983,6
zaf,1984,366
zaf,1985,615
zaf,1986,789
zaf,1987,1096
zaf,1988,1376
zaf,1989,2037
zaf,1990,3613
zaf,1991,4882
zaf,1992,4288
zaf,1993,4021
zaf,1994,4429
zaf,1995,3530
zaf,1996,3013
zaf,1997,4196
zaf,1998,5088
zaf,1999,4148
zaf,2000,2819
zaf,2001,2830
zaf,2002,4105
zaf,2003,6602
zaf,2004,5954
zaf,2005,5895
zaf,2006,6037
zaf,2007,5669
zaf,2008,5421
zaf,2009,4982
zaf,2010,5147.6001
zaf,2011,5343.27979
zaf,2012,5926.53027
zaf,2013,6613
zaf,2014,7222
zaf,2015,6730.3999
zaf,2016,8094.27002
zaf,2017,6338.31982
zaf,2018,7868.44971
zmb,1970,0
zmb,1971,0
zmb,1972,0
zmb,1973,0
zmb,1974,0
zmb,1975,0
zmb,1976,0
zmb,1977,3
zmb,1978,8
zmb,1979,15
zmb,1980,27
zmb,1981,45
zmb,1982,72
zmb,1983,202
zmb,1984,340
zmb,1985,363
zmb,1986,695
zmb,1987,1091
zmb,1988,1147
zmb,1989,1180
zmb,1990,1460
zmb,1991,2470
zmb,1992,3700
zmb,1993,4655
zmb,1994,4530
zmb,1995,4081
zmb,1996,4770
zmb,1997,4718
zmb,1998,4159
zmb,1999,4180
zmb,2000,4240
zmb,2001,4520
zmb,2002,4630
zmb,2003,4501
zmb,2004,5125
zmb,2005,5125
zmb,2006,5210
zmb,2007,5876
zmb,2008,5640
zmb,2009,8505
zmb,2010,10290
zmb,2011,10530
zmb,2012,12988
zmb,2013,20271
zmb,2014,19281
zmb,2015,22754
zmb,2016,21600
zmb,2017,21567.09961
zmb,2018,24300
zwe,1970,0
zwe,1971,0
zwe,1972,2
zwe,1973,12
zwe,1974,22
zwe,1975,31
zwe,1976,40
zwe,1977,40
zwe,1978,40
zwe,1979,75
zwe,1980,75
zwe,1981,76
zwe,1982,74
zwe,1983,131
zwe,1984,138
zwe,1985,140
zwe,1986,150
zwe,1987,156
zwe,1988,165
zwe,1989,160
zwe,1990,157
zwe,1991,134
zwe,1992,132
zwe,1993,130
zwe,1994,130
zwe,1995,150
zwe,1996,170
zwe,1997,170
zwe,1998,170
zwe,1999,1203
zwe,2000,2151
zwe,2001,2285
zwe,2002,2263
zwe,2003,2650
zwe,2004,3005
zwe,2005,2502
zwe,2006,2500
zwe,2007,2550
zwe,2008,2652
zwe,2009,2702
zwe,2010,2782
zwe,2011,7682
zwe,2012,8090
zwe,2013,10090
zwe,2014,10600
zwe,2015,10600
zwe,2016,10085
zwe,2017,10300
zwe,2018,10585
