geo,time,ne_gdi_ftot_kd
jpn,2003,1120218856186.8999
jpn,2004,1123497002280.90991
jpn,2005,1156839416143.90991
jpn,2006,1161456744399.82007
jpn,2007,1136456749704.51001
jpn,2008,1093019661667.42004
jpn,2009,983458698827.16992
jpn,2010,970639396170.70703
jpn,2011,992186928031.625
jpn,2012,1019691796456.04004
jpn,2013,1061626125484.81006
jpn,2014,1085210932614.83997
jpn,2015,1109963909749.13989
jpn,2016,1122834433438.32007
jpn,2017,1140915457988.12988
jpn,2018,1143134485308.82007
jpn,2019,1153132500437.30005
jpn,2020,1104651792968.77002
kaz,1990,42240201255.0332
kaz,1991,31342229332.3326
kaz,1992,26139419262.8783
kaz,1993,18689684773.5071
kaz,1994,16559060707.9922
kaz,1995,10283176699.669
kaz,1996,7825497468.58581
kaz,1997,8083738885.35063
kaz,1998,7501709685.08139
kaz,1999,7539218233.93062
kaz,2000,8753032369.42488
kaz,2001,10967549559.0165
kaz,2002,12064304514.8219
kaz,2003,13029448875.6223
kaz,2004,15961074873.0949
kaz,2005,20446136911.8392
kaz,2006,26518639574.65549
kaz,2007,31106364220.7136
kaz,2008,31417427863.71049
kaz,2009,31166088439.907
kaz,2010,32350399801.0241
kaz,2011,33450313393.8872
kaz,2012,36761894419.9109
kaz,2013,38783798613.5695
kaz,2014,40490285752.8593
kaz,2015,42190877754.4409
kaz,2016,43456604086.9971
kaz,2017,45412151271.0757
kaz,2018,47864407439.1628
kaz,2019,54469695665.7673
kaz,2020,54306286578.77
ken,1979,2973043575.77398
ken,1980,2928689381.67551
ken,1981,3071120659.00901
ken,1982,2451564971.88113
ken,1983,2208431568.1225
ken,1984,2167426567.91451
ken,1985,2104651803.87685
ken,1986,2398475715.93548
ken,1987,2626945079.52109
ken,1988,2596892848.47468
ken,1989,2715925023.788
ken,1990,2738735754.91352
ken,1991,2823280281.01011
ken,1992,2535656905.11803
ken,1993,2772091919.32493
ken,1994,3055234614.75043
ken,1995,3313167834.94629
ken,1996,3520093732.01744
ken,1997,3629920780.57364
ken,1998,3923637138.67851
ken,1999,3893935485.46304
ken,2000,4215613867.05021
ken,2001,4737580147.79304
ken,2002,4447598880.91044
ken,2003,4093916390.40723
ken,2004,4394207533.97693
ken,2005,5615736035.18626
ken,2006,7398573068.53011
ken,2007,7561181599.68781
ken,2008,8533061076.17596
ken,2009,9383714591.18031
ken,2010,10962851027.2365
ken,2011,11185549755.3983
ken,2012,12602723480.0642
ken,2013,12906403563.9211
ken,2014,15467438937.7816
ken,2015,15490326293.4349
ken,2016,14906855625.6511
ken,2017,16100661513.7037
ken,2018,16037702558.7185
ken,2019,16651372186.308
ken,2020,17223062091.3721
kgz,1991,1146007432.20767
kgz,1992,810780767.26778
kgz,1993,633757746.58259
kgz,1994,450349085.89095
kgz,1995,723718770.58526
kgz,1996,629679325.50815
kgz,1997,443579572.74013
kgz,1998,436416033.08076
kgz,1999,559163924.27364
kgz,2000,709741455.55671
kgz,2001,696109032.44041
kgz,2002,644753139.81407
kgz,2003,603425374.00903
kgz,2004,648174377.38054
kgz,2005,715227549.90533
kgz,2006,1068421530.3201
kgz,2007,1183535801.19203
kgz,2008,1339967669.04398
kgz,2009,1454441268.60077
kgz,2010,1351386928.2336
kgz,2011,1291635142.14013
kgz,2012,1766571426.50484
kgz,2013,1785204826.52262
kgz,2014,2097534164.40932
kgz,2015,2176284979.85638
kgz,2016,2347773343.64828
kgz,2017,2563200579.69407
kgz,2018,2742744903.55783
kgz,2019,2934860066.28786
kgz,2020,2250812850.57649
khm,1993,354065440.46893
khm,1994,355672521.11199
khm,1995,523769813.29667
khm,1996,475322611.73246
khm,1997,554013616.44321
khm,1998,521715902.17719
khm,1999,714108919.04452
khm,2000,881923093.62933
khm,2001,844651220.40711
khm,2002,1076686836.99517
khm,2003,1155212312.61981
khm,2004,1282340901.53105
khm,2005,1532447142.7353
khm,2006,1788136314.8433
khm,2007,1969055433.77669
khm,2008,2282610591.73378
khm,2009,2374363669.69008
khm,2010,2140716296.37684
khm,2011,2371200566.93441
khm,2012,2783278871.02264
khm,2013,3208200150.61327
khm,2014,3498553349.08042
khm,2015,3869000933.31694
khm,2016,4259747965.69715
khm,2017,4519334434.70202
khm,2018,5226533627.83559
khm,2019,5972674497.42303
khm,2020,5809309480.67052
kir,2008,15912715.04775
kir,2009,20155110.73549
kir,2010,17872537.68187
kir,2011,23595294.39785
kir,2012,34640634.6218
kir,2013,44692537.86083
kir,2014,44194420.16135
kir,2015,72808203.74127
kir,2016,61196651.07614
kir,2017,53059795.84655
kir,2018,60769426.53239
kor,1960,1498288257.8244
kor,1961,1599069979.20272
kor,1962,2071683209.4558
kor,1963,2598577121.22317
kor,1964,2437237961.9991
kor,1965,3140588291.19729
kor,1966,4952095530.46326
kor,1967,6248731940.51226
kor,1968,8749798326.05097
kor,1969,11005982809.6441
kor,1970,11957662836.5192
kor,1971,12705922915.2439
kor,1972,13033551914.7422
kor,1973,16434758201.2231
kor,1974,18809140194.8889
kor,1975,20745033295.5402
kor,1976,26457411987.2785
kor,1977,35049053734.7805
kor,1978,47383940786.3184
kor,1979,51880927280.2417
kor,1980,46128589520.027
kor,1981,45138188094.9381
kor,1982,50404740277.1055
kor,1983,58527393400.1233
kor,1984,65328656707.84129
kor,1985,69468575331.0215
kor,1986,79427312288.51859
kor,1987,94070719594.75139
kor,1988,107284617747.75
kor,1989,124576108985.707
kor,1990,155240539005.39899
kor,1991,177479793927.901
kor,1992,181686104720.16501
kor,1993,196449742851.90201
kor,1994,224067824330.38696
kor,1995,253136366951.552
kor,1996,274821499216.51001
kor,1997,273396145099.15701
kor,1998,217246139463.33701
kor,1999,237349175512.694
kor,2000,270545967294.56296
kor,2001,276535937745.18597
kor,2002,297117863781.12701
kor,2003,312916636277.44098
kor,2004,321640531932.99799
kor,2005,326416966691.19897
kor,2006,339382977171.61401
kor,2007,356545397082.19202
kor,2008,354351449731.80103
kor,2009,355817293347.74298
kor,2010,376282789973.98694
kor,2011,381256102708.95099
kor,2012,380748127471.19696
kor,2013,391462373718.95599
kor,2014,403620539138.00702
kor,2015,425229643086.83801
kor,2016,453194714263.92896
kor,2017,497523112387.09003
kor,2018,486569818968.62299
kor,2019,476196727688.23102
kor,2020,488640971747.966
kos,2008,1254974411.12776
kos,2009,1350311976.21519
kos,2010,1470549343.86878
kos,2011,1637516063.2772
kos,2012,1673627058.14539
kos,2013,1701569939.48616
kos,2014,1668391298.80456
kos,2015,1779644957.28392
kos,2016,1907931847.54448
kos,2017,2116600617.17582
kos,2018,2231391026.38203
kos,2019,2295817480.69883
kos,2020,2120439268.20566
lao,2000,803211817.62386
lao,2001,861555691.96816
lao,2002,1135483253.4616
lao,2003,1150733352.78629
lao,2004,1424461005.83186
lao,2005,1593460753.32223
lao,2006,2029758966.26759
lao,2007,2751185452.94415
lao,2008,2796107109.95605
lao,2009,2833178717.72483
lao,2010,2469462587.03879
lao,2011,2901869989.1997
lao,2012,3742426548.32181
lao,2013,3750467517.59009
lao,2014,4161929548.5948
lao,2015,4552482850.25979
lao,2016,4871156649.77234
lbn,1990,1526205577.01011
lbn,1991,2406347944.21553
lbn,1992,3330124707.03306
lbn,1993,4292214884.16914
lbn,1994,5955026260.3832
lbn,1995,6370423300.05302
lbn,1996,6852829757.07726
lbn,1997,5974007123.79222
lbn,1998,6078810947.00125
lbn,1999,4900834933.75104
lbn,2000,4659787160.95154
lbn,2001,4880618624.24203
lbn,2002,4936290756.92584
lbn,2003,5144012276.42645
lbn,2004,5511099784.99744
lbn,2005,5548902984.25801
lbn,2006,5550157641.07114
lbn,2007,6673267069.67119
lbn,2008,8103117938.02899
lbn,2009,10427861377.4252
lbn,2010,10434518042.4805
lbn,2011,10329914373.1612
lbn,2012,10777953842.2715
lbn,2013,11848079465.617
lbn,2014,11231888148.2829
lbn,2015,10844144497.7498
lbn,2016,12005407070.2821
lbn,2017,11847376054.1876
lbn,2018,11631432872.1285
lbn,2019,7851251733.7174
lbn,2020,1572498985.87292
lka,1960,543658284.34469
lka,1961,546281728.75036
lka,1962,575812553.46962
lka,1963,600672228.59542
lka,1964,609978626.17333
lka,1965,578918480.4746
lka,1966,634532480.88569
lka,1967,686322959.93584
lka,1968,734336764.8466
lka,1969,987194424.14126
lka,1970,1025231303.25194
lka,1971,927274419.76995
lka,1972,941792461.28692
lka,1973,879448660.48206
lka,1974,1110623061.40044
lka,1975,1140953791.48172
lka,1976,1557736227.36429
lka,1977,1533452729.28087
lka,1978,2375416826.25935
lka,1979,3085106260.86279
lka,1980,3579361960.98185
lka,1981,3360081938.26251
lka,1982,3562385315.98356
lka,1983,4082089565.18128
lka,1984,4130974859.75985
lka,1985,4048243542.18728
lka,1986,4433745825.55973
lka,1987,4411559069.00813
lka,1988,4071487644.90705
lka,1989,3813131785.53789
lka,1990,4064797686.5428
lka,1991,4333074649.37936
lka,1992,4619059423.41005
lka,1993,5219535725.61661
lka,1994,5689295145.12387
lka,1995,5743421198.60829
lka,1996,5884593331.01328
lka,1997,6185735589.33297
lka,1998,7129980743.28588
lka,1999,7587065143.84742
lka,2000,8342340864.847
lka,2001,6884860319.21967
lka,2002,7189209642.30577
lka,2003,8182545867.73082
lka,2004,9642646794.51882
lka,2005,10588763647.9172
lka,2006,11951623752.4427
lka,2007,13044411814.2863
lka,2008,13735364548.72
lka,2009,13919973249.603
lka,2010,14748510064.1206
lka,2011,17190089690.7709
lka,2012,19951474278.0215
lka,2013,21055690040.1935
lka,2014,20702948735.2228
lka,2015,20715094075.45729
lka,2016,22610044548.755
lka,2017,23755061946.7911
lka,2018,24402924916.73429
lka,2019,25069954362.6927
lka,2020,22784207425.2064
lso,1967,559884.29605
lso,1968,623508.99831
lso,1969,623508.99831
lso,1970,636228.33141
lso,1971,763477.73593
lso,1972,1017967.19938
lso,1973,1272466.00841
lso,1974,1654204.87637
lso,1975,2672172.07575
lso,1976,5853332.42398
lso,1977,5217104.09257
lso,1978,6616810.15991
lso,1979,9416231.64018
lso,1980,15231107.00632
lso,1981,17478849.60895
lso,1982,19869411.35082
lso,1983,16170403.12116
lso,1984,21218707.3647
lso,1985,28607798.79602
lso,1986,29345678.9909
lso,1987,37037464.38247
lso,1988,58524427.24858
lso,1989,80258636.75436
lso,1990,101523763.61027
lso,1991,154643838.74418
lso,1992,184043909.00522
lso,1993,190881368.2868
lso,1994,227662745.1118
lso,1995,278084321.67374
lso,1996,333984201.91746
lso,1997,312402914.12188
lso,1998,275906362.50997
lso,1999,337330068.75109
lso,2000,279652248.16421
lso,2001,284647684.46699
lso,2002,293857397.50105
lso,2003,309590595.74251
lso,2004,268283771.78577
lso,2005,233823790.07199
lso,2006,265110919.65732
lso,2007,324150335.04014
lso,2008,411156330.34834
lso,2009,431986710.21184
lso,2010,488421092.15888
lso,2011,516056118.97587
lso,2012,683552586.81823
lso,2013,618473170.41524
lso,2014,632489856.80471
lso,2015,668727750.82491
lso,2016,628629413.04232
lso,2017,621552604.13538
lso,2018,664291011.92964
lso,2019,689503178.68352
ltu,1995,2211634206.37266
ltu,1996,2677227976.76875
ltu,1997,3363506080.13594
ltu,1998,4075778961.01758
ltu,1999,3835539463.34922
ltu,2000,3572374100.82188
ltu,2001,4027223348.38516
ltu,2002,4473691335.57266
ltu,2003,5102658660.0875
ltu,2004,5909038205.32617
ltu,2005,6586920624.65
ltu,2006,7877525990.25703
ltu,2007,9636923851.92383
ltu,2008,9251801941.97187
ltu,2009,5652613133.60937
ltu,2010,5736007451.00742
ltu,2011,6891626149.80234
ltu,2012,6769072684.44258
ltu,2013,7330870098.55898
ltu,2014,7749665724.7414
ltu,2015,8125991416.49648
ltu,2016,8400182008.61796
ltu,2017,9148156795.29414
ltu,2018,10065211360.8855
ltu,2019,10733227991.5859
ltu,2020,10536611212.2383
lux,1970,2336106019.52031
lux,1971,2584968651.37461
lux,1972,2766382885.09492
lux,1973,3093589331.66914
lux,1974,2877839002.52265
lux,1975,2663985940.41914
lux,1976,2551489099.9
lux,1977,2549469786.43906
lux,1978,2576523039.25117
lux,1979,2673656454.77383
lux,1980,3013226203.48828
lux,1981,2789824673.44804
lux,1982,2776665850.56523
lux,1983,2450009722.38476
lux,1984,2453008735.72812
lux,1985,2219794673.6832
lux,1986,3044197146.31719
lux,1987,3584427848.86562
lux,1988,3995485732.14883
lux,1989,4271183042.77578
lux,1990,4415332067.03867
lux,1991,5111099834.15937
lux,1992,4340589731.16172
lux,1993,5234398892.18164
lux,1994,5236641217.73359
lux,1995,5157191218.66172
lux,1996,5043607055.50976
lux,1997,5550837516.15234
lux,1998,5888900546.36132
lux,1999,7170745198.18398
lux,2000,6944126080.76093
lux,2001,7410281264.67968
lux,2002,7442061042.40585
lux,2003,7598267143.25117
lux,2004,8081319098.98125
lux,2005,7703569902.1875
lux,2006,8029269630.25625
lux,2007,9012785127.50898
lux,2008,10002540525.2586
lux,2009,8620754280.78711
lux,2010,8672126946.64882
lux,2011,10185432630.1492
lux,2012,10362416578.8973
lux,2013,10438928587.8348
lux,2014,11329247221.3008
lux,2015,10398064118.5602
lux,2016,10685783001.357
lux,2017,11256729458.7695
lux,2018,10556034344.9016
lux,2019,11587476360.9777
lux,2020,11056887325.4488
lva,1995,1335808030.28398
lva,1996,1791488303.00234
lva,1997,1883476907.25117
lva,1998,2693006359.58633
lva,1999,2814068639.62109
lva,2000,3435641060.71992
lva,2001,4099247377.68008
lva,2002,3939049249.45429
lva,2003,4365896610.68398
lva,2004,5603676958.05547
lva,2005,6774542582.99336
lva,2006,7745556088.99453
lva,2007,9477597800.83007
lva,2008,8512003155.78671
lva,2009,5568902605.0375
lva,2010,4470185274.83828
lva,2011,5627158688.87265
lva,2012,6620891690.33515
lva,2013,6327554234.26015
lva,2014,6082217634.37226
lva,2015,5960532917.60586
lva,2016,5469337137.25859
lva,2017,6093449233.36406
lva,2018,6810753755.20468
lva,2019,7282829299.90781
lva,2020,7299034845.18828
mac,1982,984275981.21167
mac,1983,1054326291.00643
mac,1984,1085318944.5176
mac,1985,1161706042.20499
mac,1986,1442828995.98662
mac,1987,1484536581.75258
mac,1988,1732016952.54067
mac,1989,1818197267.88029
mac,1990,2041943487.65239
mac,1991,2601078608.432
mac,1992,3560929152.67575
mac,1993,3713242490.74924
mac,1994,3737091856.09055
mac,1995,3456775402.58616
mac,1996,2694632640.59211
mac,1997,2746248658.33563
mac,1998,2404753398.08614
mac,1999,2448419627.38255
mac,2000,1709780587.75385
mac,2001,1646527923.15298
mac,2002,1776028824.81304
mac,2003,2635066834.4015
mac,2004,3638237964.9657
mac,2005,5941487542.44462
mac,2006,8422628038.21814
mac,2007,10456160880.1221
mac,2008,8890282984.6934
mac,2009,6023635356.39802
mac,2010,5017699082.02613
mac,2011,5876506662.96395
mac,2012,7065979357.57114
mac,2013,7724544441.1022
mac,2014,10595915856.7357
mac,2015,11172448340.6387
mac,2016,9873291608.32654
mac,2017,9565669359.72123
mac,2018,8627594322.96302
mac,2019,7090289580.21373
mac,2020,6081472947.70883
mar,1966,1662627960.14295
mar,1967,2054357177.38752
mar,1968,1946874191.33327
mar,1969,2507213216.78547
mar,1970,3101352603.70718
mar,1971,3229563067.44235
mar,1972,2863065762.19501
mar,1973,2718298373.59064
mar,1974,3208599285.54338
mar,1975,5707240525.4201
mar,1976,6788897200.53065
mar,1977,8493128461.18606
mar,1978,5810447396.43946
mar,1979,5754061528.32297
mar,1980,5984197008.53653
mar,1981,6316402629.18307
mar,1982,6575089441.21018
mar,1983,6289026818.41505
mar,1984,5799085171.89894
mar,1985,6541888437.70335
mar,1986,6529481161.89844
mar,1987,6646421919.7408
mar,1988,7398041508.31983
mar,1989,8503976780.19642
mar,1990,8816105071.67325
mar,1991,9247002455.97547
mar,1992,9309673830.27922
mar,1993,9257580217.20444
mar,1994,9151911876.05013
mar,1995,10076869024.5069
mar,1996,10243343520.0191
mar,1997,10905799858.2784
mar,1998,12296637169.634
mar,1999,13645699958.0295
mar,2000,14003332259.6102
mar,2001,14063109377.9459
mar,2002,15087162618.2125
mar,2003,16044496359.497
mar,2004,17513032253.5245
mar,2005,18781293109.0946
mar,2006,20658129016.7948
mar,2007,23616357427.505
mar,2008,27208331259.351
mar,2009,26489412163.9336
mar,2010,26105906149.7327
mar,2011,28140776747.1534
mar,2012,29158828196.012
mar,2013,29008386829.406
mar,2014,28643809595.1749
mar,2015,28703644910.5415
mar,2016,31220535065.2092
mar,2017,31163722002.9836
mar,2018,31528323203.3668
mar,2019,31849282324.3426
mar,2020,28986464787.0594
mda,1995,672139349.58408
mda,1996,844172894.41488
mda,1997,799261449.56236
mda,1998,873160334.71749
mda,1999,671846579.40599
mda,2000,613165756.34686
mda,2001,719378599.69752
mda,2002,760518485.58002
mda,2003,901730302.41083
mda,2004,975328084.5868
mda,2005,1116165482.82042
mda,2006,1353990415.91545
mda,2007,1699456590.83907
mda,2008,1736903503.81197
mda,2009,1200896285.39534
mda,2010,1406868358.84609
mda,2011,1586054494.86823
mda,2012,1616316383.15825
mda,2013,1705454897.23332
mda,2014,1976714177.42648
mda,2015,1881529452.40056
mda,2016,1864197414.41999
mda,2017,2012663611.48032
mda,2018,2303884851.44074
mda,2019,2577203347.74834
mda,2020,2514332945.64525
mdg,1980,683765517.02243
mdg,1981,473137835.89081
mdg,1982,343139365.17214
mdg,1983,341307117.69398
mdg,1984,357874455.94007
mdg,1985,366619802.25587
mdg,1986,395119187.0766
mdg,1987,451042611.74628
mdg,1988,628298643.77269
mdg,1989,627875913.62598
mdg,1990,733002058.98496
mdg,1991,468087039.42523
mdg,1992,513031809.55936
mdg,1993,556727897.72861
mdg,1994,489392119.71765
mdg,1995,502350223.54812
mdg,1996,560490862.72063
mdg,1997,601483623.19817
mdg,1998,709175254.50845
mdg,1999,729490031.188
mdg,2000,848906792.0971
mdg,2001,1044872547.07537
mdg,2002,664634751.34313
mdg,2003,955710934.61693
mdg,2004,1214860654.96292
mdg,2005,1214073535.64582
mdg,2006,1444397808.8316
mdg,2007,1933895497.18249
mdg,2008,3140190507.65589
mdg,2009,2729264547.53759
mdg,2010,2249716899.4798
mdg,2011,2264309677.87352
mdg,2012,2333351826.63315
mdg,2013,2148502344.18699
mdg,2014,2124366307.10586
mdg,2015,2146785024.40235
mdg,2016,2393065591.92695
mdg,2017,2350287499.77891
mdg,2018,2601052170.56898
mdg,2019,2932701899.65952
mdg,2020,2639553105.50279
mdv,2014,1152727980.52854
mdv,2015,1357902936.94643
mdv,2016,1396364535.24382
mdv,2017,1501722720.01198
mdv,2018,1938060404.01236
mdv,2019,1888186639.45974
mdv,2020,1196300203.37045
mex,1960,18605410454.7682
mex,1961,18775702816.6574
mex,1962,19818894778.03469
mex,1963,22071690221.84249
mex,1964,26542334015.8532
mex,1965,40987291984.2112
mex,1966,44598162643.4154
mex,1967,49715605923.2375
mex,1968,54478956243.3167
mex,1969,58337975871.77129
mex,1970,62912923964.4287
mex,1971,61191495378.7037
mex,1972,69239109483.8719
mex,1973,79603167698.09219
mex,1974,86186922298.1571
mex,1975,94338157628.40787
mex,1976,93929221557.11488
mex,1977,87197067940.5229
mex,1978,101439373135.17101
mex,1979,121613638638.873
mex,1980,142818954693.59201
mex,1981,165998403292.496
mex,1982,138124995373.98199
mex,1983,99060285132.62848
mex,1984,105431810669.55701
mex,1985,113709954734.246
mex,1986,100289424995.702
mex,1987,100166833618.282
mex,1988,105960889245.789
mex,1989,112732449803.77
mex,1990,127530519493.843
mex,1991,138124995376.159
mex,1992,153110178216.27802
mex,1993,151206785780.18301
mex,1994,173394699866.366
mex,1995,111238829689.211
mex,1996,132822458787.293
mex,1997,152974706312.423
mex,1998,168989124507.32599
mex,1999,178385980864.27301
mex,2000,187722667817.21497
mex,2001,174070372749.98199
mex,2002,170111370493.01801
mex,2003,171901298614.927
mex,2004,184094386179.73096
mex,2005,195523194313.172
mex,2006,213732353484.457
mex,2007,226162598598.23401
mex,2008,240989345580.90201
mex,2009,212868947755.845
mex,2010,222901956176.42896
mex,2011,240394665599.85696
mex,2012,252239923196.91599
mex,2013,243788270627.73001
mex,2014,250898263199.05701
mex,2015,262858210470.52399
mex,2016,265029410430.367
mex,2017,261908440017.87701
mex,2018,264026588792.134
mex,2019,251645958800.983
mex,2020,205703899810.92801
mhl,2004,25551000
mhl,2005,29187600
mhl,2006,44743800
mhl,2007,40591400
mhl,2008,32406500
mhl,2009,54323500
mhl,2010,70612700
mhl,2011,32886500
mhl,2012,26389800
mhl,2013,42767500
mhl,2014,35961800
mhl,2015,30688003.54004
mhl,2016,39034019.47021
mhl,2017,49239448.54736
mhl,2018,45984622.95532
mhl,2019,113512611.38916
mhl,2020,42093109.13086
mkd,1990,1594145909.72574
mkd,1991,1527196165.63709
mkd,1992,1274026638.63771
mkd,1993,1173053944.32145
mkd,1994,1072334211.59588
mkd,1995,852390659.44325
mkd,1996,907954863.33197
mkd,1997,868920371.31817
mkd,1998,846494210.49856
mkd,1999,834249251.52344
mkd,2000,1139115316.79332
mkd,2001,1249850627.97445
mkd,2002,1248592718.86625
mkd,2003,1192694382.87067
mkd,2004,1286585504.89982
mkd,2005,1154131606.77245
mkd,2006,1231198194.47944
mkd,2007,1446104103.68329
mkd,2008,1703110658.35217
mkd,2009,1748808137.67345
mkd,2010,1678404537.27395
mkd,2011,1901467200.85127
mkd,2012,2024152648.56029
mkd,2013,2094241771.68275
mkd,2014,2178108930.50594
mkd,2015,2406085301.53717
mkd,2016,2643535300.53952
mkd,2017,2494021010.1322
mkd,2018,2334325517.88039
mkd,2019,2537241980.89672
mkd,2020,2219757514.88522
mli,1985,325111025.82335
mli,1986,506725746.20366
mli,1987,598855807.76436
mli,1988,563741881.46122
mli,1989,603702189.85498
mli,1990,620057882.0982
mli,1991,671713613.6522
mli,1992,686020309.53783
mli,1993,702113723.52152
mli,1994,726222777.5466
mli,1995,846492442.28928
mli,1996,871953427.96358
mli,1997,883245874.3534
mli,1998,762391992.18181
mli,1999,775887482.78788
mli,2000,820107793.32309
mli,2001,946852782.27645
mli,2002,978141370.76397
mli,2003,1071140924.18118
mli,2004,1182304212.99796
mli,2005,1286178757.94687
mli,2006,1397467850.30739
mli,2007,1466298470.80905
mli,2008,1781985408.9241
mli,2009,1763674791.41346
mli,2010,1952247991.24947
mli,2011,2246593332.17829
mli,2012,1705114861.61515
mli,2013,2052756579.37446
mli,2014,2200791319.35477
mli,2015,2405464912.14568
mli,2016,2599539217.33903
mli,2017,2503839796.5603
mli,2018,2481305238.44311
mli,2019,2637627468.5647
mli,2020,2605975938.7785
mlt,2000,1280685010.54033
mlt,2001,1150097636.74692
mlt,2002,965972595.14035
mlt,2003,1275918007.32276
mlt,2004,1296762121.38023
mlt,2005,1482419505.15921
mlt,2006,1519013536.00355
mlt,2007,1624305336.73583
mlt,2008,1507272828.13714
mlt,2009,1376550205.25907
mlt,2010,1725427271.71863
mlt,2011,1504637079.77366
mlt,2012,1518698213.69133
mlt,2013,1517057361.58882
mlt,2014,1653755686.231
mlt,2015,2684087429.26883
mlt,2016,2823350932.51993
mlt,2017,2777701454.17256
mlt,2018,2869925483.33644
mlt,2019,3143232861.27808
mlt,2020,3002183596.79594
mmr,2015,20750371312.79729
mne,2006,544948945.96332
mne,2007,979723803.02053
mne,2008,1288948541.99359
mne,2009,916415091.68447
mne,2010,746496227.85862
mne,2011,692946675.95061
mne,2012,676103792.79386
mne,2013,748395743.05605
mne,2014,729398383.62656
mne,2015,816543196.18498
mne,2016,1130160771.00103
mne,2017,1341754181.50006
mne,2018,1538398705.40176
mne,2019,1512109017.7274
mne,2020,1331406735.26188
mng,2010,2206208107.31899
mng,2011,3666129396.00699
mng,2012,4203961175.863
mng,2013,3902523846.80122
mng,2014,3056766770.29692
mng,2015,2123756207.80738
mng,2016,2287632372.97984
mng,2017,2933101951.3587
mng,2018,3866548450.4158
mng,2019,4407844233.99129
mng,2020,3477886236.68813
moz,1980,253568555.9473
moz,1981,263964867.21349
moz,1982,252841259.20418
moz,1983,208088361.04846
moz,1984,235139843.12509
moz,1985,219620617.03048
moz,1986,252563695.05147
moz,1987,291205944.40016
moz,1988,320035342.18819
moz,1989,338917411.91265
moz,1990,377939133.06956
moz,1991,364948863.66794
moz,1992,339742614.14636
moz,1993,353537230.025
moz,1994,447885530.64489
moz,1995,490020679.63937
moz,1996,510925909.16449
moz,1997,594249046.35703
moz,1998,589824923.844
moz,1999,689058150.5759
moz,2000,1077612694.04821
moz,2001,815249568.86321
moz,2002,1089185632.78413
moz,2003,1004355080.93698
moz,2004,948029437.67161
moz,2005,1044324181.66239
moz,2006,1109174815.33572
moz,2007,1173531249.44528
moz,2008,1830342018.35485
moz,2009,1962932549.27214
moz,2010,2307617510.56461
moz,2011,2702467250.65272
moz,2012,4811959566.52743
moz,2013,5343339387.02006
moz,2014,6006283557.47099
moz,2015,4997724787.09435
moz,2016,4530327992.22979
moz,2017,4269182769.22864
moz,2018,4800167723.24726
mrt,1965,71662361.73056
mrt,1966,70832052.75046
mrt,1967,114548025.36911
mrt,1968,161966046.00899
mrt,1969,133824569.53775
mrt,1970,146989299.29128
mrt,1971,155273639.24099
mrt,1972,205096742.06989
mrt,1973,55602470.46355
mrt,1974,116171185.61804
mrt,1975,236212962.30631
mrt,1976,315241965.26398
mrt,1977,285268184.22593
mrt,1978,224953867.00759
mrt,1979,194123264.53463
mrt,1980,284868629.5137
mrt,1981,340767661.54921
mrt,1982,374451266.24377
mrt,1983,430431728.14936
mrt,1984,585387175.94128
mrt,1985,694823728.89251
mrt,1986,732097728.11891
mrt,1987,718352893.98068
mrt,1988,696404786.32065
mrt,1989,477345664.63337
mrt,1990,504209339.24507
mrt,1991,490154329.96977
mrt,1992,476491118.7506
mrt,1993,777915184.35707
mrt,1994,184315441.63985
mrt,1995,975132476.73738
mrt,1996,880648501.41606
mrt,1997,975714590.18613
mrt,1998,779692057.15598
mrt,1999,790501993.18995
mrt,2000,893317263.8425
mrt,2001,921171157.86585
mrt,2002,1262591834.65721
mrt,2003,1562347749.86628
mrt,2004,1519289470.45807
mrt,2005,1651248240.17116
mrt,2006,1838310449.22507
mrt,2007,2124934738.12316
mrt,2008,1836991863.81689
mrt,2009,1822833839.14247
mrt,2010,1896538762.70839
mrt,2011,1959799130.51245
mrt,2012,2189448053.00362
mrt,2013,2261998994.63808
mrt,2014,2324012264.81192
mrt,2015,2115384141.53361
mrt,2016,1988163438.55909
mrt,2017,2243642291.48464
mrt,2018,3103502284.48955
mrt,2019,3856437950.34419
mrt,2020,3800631568.30254
mus,1976,515320349.3566
mus,1977,548553906.53513
mus,1978,588594337.55128
mus,1979,551356736.46417
mus,1980,448452828.99477
mus,1981,416420481.76097
mus,1982,357961455.22106
mus,1983,369382128.87796
mus,1984,392053021.80857
mus,1985,431258324.79639
mus,1986,517339531.33768
mus,1987,649785270.2133
mus,1988,911582810.87051
mus,1989,854451933.28375
mus,1990,1053468291.37586
mus,1991,1034927247.45123
mus,1992,1077359265.74926
mus,1993,1129072508.50491
mus,1994,1271335645.38915
mus,1995,1064107934.0421
mus,1996,1219467697.91313
mus,1997,1352389670.95344
mus,1998,1299646476.38433
mus,1999,1599864812.73385
mus,2000,1478105048.20199
mus,2001,1545481684.83724
mus,2002,1545561436.02309
mus,2003,1753308321.22178
mus,2004,1768320812.90346
mus,2005,1718867482.70083
mus,2006,2019669851.05297
mus,2007,2139644499.0528
mus,2008,2168139143.68783
mus,2009,2361679516.86496
mus,2010,2345748625.18602
mus,2011,2378585792.46112
mus,2012,2359263254.10115
mus,2013,2280929084.30326
mus,2014,2144988960.78172
mus,2015,2029711866.77582
mus,2016,2104550263.30236
mus,2017,2203712767.28958
mus,2018,2444352431.33456
mus,2019,2596719673.10781
mus,2020,1916426445.80474
