geo,time,ne_gdi_totl_cn
pri,2010,9012100000
pri,2011,10105100000
pri,2012,10496200000
pri,2013,9763000000
pri,2014,9159900000
pri,2015,8888800000
pri,2016,8425500000
pri,2017,8062700000
pri,2018,15215000000
pri,2019,15012900000
pri,2020,11872300000
prt,1970,326320000
prt,1971,339957000
prt,1972,435716000
prt,1973,577012000
prt,1974,657909000
prt,1975,479817000
prt,1976,759741000
prt,1977,1232783000
prt,1978,1627917000
prt,1979,1987549000
prt,1980,2794701000
prt,1981,3519161000
prt,1982,4281151000
prt,1983,4413482000
prt,1984,4246008000
prt,1985,4932543000
prt,1986,6698666000
prt,1987,9269852000
prt,1988,12327662000
prt,1989,13465035000
prt,1990,15516467000
prt,1991,16552714000
prt,1992,18074007000
prt,1993,16876457000
prt,1994,18944068000
prt,1995,21539015000
prt,1996,23029668000
prt,1997,27142616000
prt,1998,31531672000
prt,1999,34718233000
prt,2000,36953361000
prt,2001,38230837000
prt,2002,36927726000
prt,2003,33763155000
prt,2004,36272149000
prt,2005,37035714000
prt,2006,38116332000
prt,2007,40536466000
prt,2008,42231528000
prt,2009,36561184000
prt,2010,37944575000
prt,2011,32749913000
prt,2012,26425682000
prt,2013,24946632000
prt,2014,26505973000
prt,2015,28494100000
prt,2016,29526045000
prt,2017,33755287000
prt,2018,37529144000
prt,2019,39643359000
prt,2020,37521182000
pry,1962,5697000000
pry,1963,5401000000
pry,1964,6100000000
pry,1965,8430000000
pry,1966,9280000000
pry,1967,10265000000
pry,1968,10346000000
pry,1969,11240000000
pry,1970,11034000000
pry,1971,12195000000
pry,1972,14590000000
pry,1973,23862000000
pry,1974,35271188932.6675
pry,1975,45893000000
pry,1976,52716000000
pry,1977,65072000000
pry,1978,87717000000
pry,1979,122972000000
pry,1980,161204000000
pry,1981,204283000000
pry,1982,188916000000
pry,1983,175819808929.82599
pry,1984,244700349356.21896
pry,1985,300504437979.04999
pry,1986,441285217988.75696
pry,1987,595285102143.85803
pry,1988,726331074924.34497
pry,1989,946777690205.75903
pry,1990,1272934539421.28003
pry,1991,1768657778000
pry,1992,1985837656000
pry,1993,2487167842000
pry,1994,3660162699000
pry,1995,3917317653200
pry,1996,4455288908200
pry,1997,4973914240400
pry,1998,5078017728300
pry,1999,5228945512200
pry,2000,5353333635600
pry,2001,6267735536300
pry,2002,7445438029200
pry,2003,10192216985500
pry,2004,11539609097400
pry,2005,13866300543000
pry,2006,16612414697100
pry,2007,19163546786800
pry,2008,23895466978600
pry,2009,21002578055200
pry,2010,30769235127300
pry,2011,34892779769700
pry,2012,31306342749100
pry,2013,36625428895800
pry,2014,40825290633700
pry,2015,41236355789800
pry,2016,40532794901700
pry,2017,45139283111200
pry,2018,52530128615400
pry,2019,51325120188900
pry,2020,48687624154300
pse,1994,1144800000
pse,1995,1249400000
pse,1996,1243200000
pse,1997,1317500000
pse,1998,1402100000
pse,1999,1831300000
pse,2000,1358900000
pse,2001,1184200000
pse,2002,930500000
pse,2003,1143000000
pse,2004,1151500000
pse,2005,1241300000
pse,2006,1155100000
pse,2007,1204900000
pse,2008,1371900000
pse,2009,1504800000
pse,2010,1921500000
pse,2011,1863800000
pse,2012,2378500000
pse,2013,3067200000
pse,2014,3151700000
pse,2015,3505400000
pse,2016,3890300000
pse,2017,4446900000
pse,2018,4610600000
pse,2019,4592000000
pse,2020,3634500000
pyf,2019,132500000000
qat,1994,6583000100
qat,1995,10392999900
qat,1996,11793999900
qat,1997,14571000000
qat,1998,11936000000
qat,1999,8518000000
qat,2000,13027000000
qat,2001,18590000000
qat,2002,23011000000
qat,2003,29867000000
qat,2004,36399000000
qat,2005,55610000000
qat,2006,92830000000
qat,2007,133518000000
qat,2008,172524000000
qat,2009,152946000000
qat,2010,142449000000
qat,2011,177298000000
qat,2012,184602000000
qat,2013,201298332000
qat,2014,238634577700
qat,2015,218226861100
qat,2016,273317353960.534
qat,2017,254543673448.70001
qat,2018,277734857432.64001
qat,2019,280777550546.367
qat,2020,230496569374.01401
rou,1990,25950000
rou,1991,61810000
rou,1992,189350000
rou,1993,579590000
rou,1994,1234830000
rou,1995,1774500000
rou,1996,2630000000
rou,1997,5431200000
rou,1998,6803100000
rou,1999,8626900000
rou,2000,15907400000
rou,2001,26713600000
rou,2002,33762700000
rou,2003,44515900000
rou,2004,59255100000
rou,2005,65779400000
rou,2006,94146500000
rou,2007,133398900000
rou,2008,178648400000
rou,2009,144383300000
rou,2010,143382000000
rou,2011,157194400000
rou,2012,160036200000
rou,2013,161701100000
rou,2014,165883300000
rou,2015,178936800000
rou,2016,178776900000
rou,2017,200976000000
rou,2018,216774800000
rou,2019,250234000000
rou,2020,258673200000
rus,1988,145700000
rus,1989,193900000
rus,1990,194100000
rus,1991,507200000
rus,1992,6580000000
rus,1993,46320000000
rus,1994,155970000000
rus,1995,363400000000
rus,1996,475200000000
rus,1997,514800000000
rus,1998,393500000000
rus,1999,715300000000
rus,2000,1365700000000
rus,2001,1963100000000
rus,2002,2169300000000
rus,2003,2755100000000
rus,2004,3558900000000
rus,2005,4338700000000
rus,2006,5698800000000
rus,2007,8034100000000
rus,2008,10526100000000
rus,2009,7344800000000
rus,2010,10472700000000
rus,2011,14584100000000
rus,2012,16721900000000
rus,2013,16985000000000
rus,2014,17695500000000
rus,2015,18402800000000
rus,2016,19773400000000
rus,2017,21681200000000
rus,2018,22764500000000
rus,2019,24862400000000
rus,2020,25659300000000
rwa,1960,360000000
rwa,1961,400000000
rwa,1962,500000000
rwa,1963,500000000
rwa,1964,540000000
rwa,1965,730000100
rwa,1966,1053000000
rwa,1967,1166000000
rwa,1968,1410000000
rwa,1969,1250000000
rwa,1970,1550000000
rwa,1971,2030000000
rwa,1972,2169999900
rwa,1973,2300000000
rwa,1974,3000000000
rwa,1975,7250000900
rwa,1976,8550002200
rwa,1977,10789998600
rwa,1978,13459999700
rwa,1979,11569999900
rwa,1980,17429999600
rwa,1981,16309999600
rwa,1982,23282001900
rwa,1983,19239000100
rwa,1984,25149999100
rwa,1985,30065999900
rwa,1986,27040999400
rwa,1987,26854000600
rwa,1988,26539999200
rwa,1989,25880000500
rwa,1990,31271999500
rwa,1991,33549000700
rwa,1992,42488000500
rwa,1993,47623000100
rwa,1994,16551000100
rwa,1995,45475999700
rwa,1996,60949000200
rwa,1997,77099999200
rwa,1998,92000002000
rwa,1999,86257000000
rwa,2000,99101000000
rwa,2001,111384000000
rwa,2002,117915000000
rwa,2003,151406000000
rwa,2004,197039000000
rwa,2005,247909000000
rwa,2006,275174000000
rwa,2007,373782000000
rwa,2008,604567000000
rwa,2009,677629000000
rwa,2010,733274000000
rwa,2011,863806000000
rwa,2012,1095750000000
rwa,2013,1235315000000
rwa,2014,1305979000000
rwa,2015,1490789000000
rwa,2016,1786223000000
rwa,2017,1833923000000
rwa,2018,1758001000000
rwa,2019,2160093000000
rwa,2020,2390411000000
sau,1968,5206804000
sau,1969,4935620100
sau,1970,5419517496.61908
sau,1971,7725058434.84559
sau,1972,8074746776.99918
sau,1973,-7427120998.3491
sau,1974,49865046507.5095
sau,1975,28624677549.1241
sau,1976,69514312173.12019
sau,1977,80021024579.6548
sau,1978,99019165900.9987
sau,1979,98803930444.7084
sau,1980,125402150887.063
sau,1981,131898461221.149
sau,1982,135817395525.21001
sau,1983,153302292755.28201
sau,1984,138392508175.22
sau,1985,80731772411.71649
sau,1986,62663451141.3446
sau,1987,56863147637.24529
sau,1988,65073631471.6838
sau,1989,69431409107.364
sau,1990,69092639699.7052
sau,1991,98964260100
sau,1992,117893756400
sau,1993,124765208900
sau,1994,103053172900
sau,1995,108900031200
sau,1996,110348600000
sau,1997,116708660000
sau,1998,126314860000
sau,1999,130466900000
sau,2000,137282240000
sau,2001,135500810000
sau,2002,140024100000
sau,2003,157748414600
sau,2004,192743192400
sau,2005,248306285100
sau,2006,313565102300
sau,2007,412667264600
sau,2008,532059765700
sau,2009,510336390500
sau,2010,612581734400
sau,2011,678895650400
sau,2012,732521704000
sau,2013,741133304800
sau,2014,815456880400
sau,2015,838428646200
sau,2016,748108109000
sau,2017,745009471800
sau,2018,710138912600
sau,2019,855689406200
sau,2020,690862892458.97998
sdn,1960,41900
sdn,1961,62100
sdn,1962,69500
sdn,1963,63000
sdn,1964,64400
sdn,1976,413500
sdn,1977,406500
sdn,1978,422500
sdn,1979,514500
sdn,1980,656300
sdn,1981,1160600
sdn,1982,1568500
sdn,1983,1578500
sdn,1984,1160000
sdn,1985,1766100
sdn,1986,3625500
sdn,1987,5473500
sdn,1988,2800000
sdn,1989,5000000
sdn,1990,16950000
sdn,1991,49500000
sdn,1992,130500000
sdn,1993,307150000
sdn,1994,644350000
sdn,1995,1134650000
sdn,1996,1406963400
sdn,1997,2902810500
sdn,1998,4054813700
sdn,1999,4535088400
sdn,2000,7843780000
sdn,2001,9916367700
sdn,2002,12234776000
sdn,2003,14615240800
sdn,2004,19275698800
sdn,2005,24395324300
sdn,2006,28542529500
sdn,2007,32392235300
sdn,2008,35533574300
sdn,2009,37103092300
sdn,2010,43189414300
sdn,2011,45344000000
sdn,2012,55544791800
sdn,2013,83725629200
sdn,2014,153563862000
sdn,2015,189776476900
sdn,2016,227222881000
sdn,2017,342873128500
sdn,2018,483098884000
sdn,2019,700493381800
sdn,2020,1295912756300
sen,1965,16907328576.9818
sen,1966,26112218447.1255
sen,1967,30436495696.4882
sen,1968,23821018949.6459
sen,1969,26444868738.4374
sen,1970,34222966362.2958
sen,1971,37569161712.4736
sen,1972,42221064089.5604
sen,1973,44625179242.3905
sen,1974,61578543546.0662
sen,1975,67816375909.1418
sen,1976,70849782616.756
sen,1977,71808278286.1786
sen,1978,77543499827.21899
sen,1979,97985227118.4821
sen,1980,114311944580.94099
sen,1981,141724404800.61301
sen,1982,222083941174.30701
sen,1983,230956593712.05399
sen,1984,250829430202.47296
sen,1985,261965260976.96097
sen,1986,206892771723.444
sen,1987,242129738966.229
sen,1988,265272357746.78101
sen,1989,276904663073.94501
sen,1990,293740656063.724
sen,1991,300722931800
sen,1992,315471496900
sen,1993,305849615100
sen,1994,479101688400
sen,1995,483126483600
sen,1996,550004798400
sen,1997,558838423400
sen,1998,719431390600
sen,1999,893127093000
sen,2000,955473719700
sen,2001,1218757149800
sen,2002,1123489414000
sen,2003,1216641098600
sen,2004,1255866895600
sen,2005,1426358564900
sen,2006,1369957704700
sen,2007,1648967226300
sen,2008,1971430210300
sen,2009,1548841524300
sen,2010,1602282426200
sen,2011,1762969448400
sen,2012,2220322671400
sen,2013,2248741044200
sen,2014,2529857000000
sen,2015,2714732000000
sen,2016,2861658000000
sen,2017,3635054000000
sen,2018,4192025000000
sen,2019,4360644000000
sen,2020,4327566723400
sgp,1960,244500000
sgp,1961,269800000
sgp,1962,391200000
sgp,1963,487100000
sgp,1964,542200000
sgp,1965,647700000
sgp,1966,729400000
sgp,1967,831200000
sgp,1968,1075200000
sgp,1969,1437400000
sgp,1970,2244500000
sgp,1971,2778100000
sgp,1972,3392700000
sgp,1973,4045200000
sgp,1974,5709800000
sgp,1975,5327800000
sgp,1976,5940800000
sgp,1977,5763100000
sgp,1978,6942600000
sgp,1979,8904000000
sgp,1980,11648600000
sgp,1981,13592600000
sgp,1982,15723200000
sgp,1983,17678200000
sgp,1984,19583100000
sgp,1985,16794300000
sgp,1986,14949600000
sgp,1987,16634400000
sgp,1988,17850800000
sgp,1989,20882100000
sgp,1990,25132700000
sgp,1991,26688800000
sgp,1992,30160000000
sgp,1993,36429400000
sgp,1994,37044300000
sgp,1995,42169800000
sgp,1996,47576500000
sgp,1997,56744900000
sgp,1998,45180300000
sgp,1999,47812100000
sgp,2000,58259600000
sgp,2001,44419600000
sgp,2002,41546500000
sgp,2003,29302000000
sgp,2004,44510500000
sgp,2005,45750200000
sgp,2006,52850600000
sgp,2007,62900300000
sgp,2008,82619900000
sgp,2009,77291700000
sgp,2010,90436900000
sgp,2011,93787100000
sgp,2012,107913100000
sgp,2013,115382200000
sgp,2014,117410400000
sgp,2015,107356600000
sgp,2016,116591300000
sgp,2017,129553200000
sgp,2018,126714600000
sgp,2019,125942500000
sgp,2020,106106200000
slb,1980,5000000
slb,1981,6000000
slb,1982,7000000
slb,1983,8000000
slb,1984,8000000
slb,1985,9000000
slb,1986,17000000
slb,1987,35000000
slb,1988,33000000
slb,1989,45000000
slb,1990,41000000
slb,1991,59000000
slb,1992,62000000
slb,1993,87000000
slb,1994,91000000
slb,1995,84000000
slb,1996,104000000
slb,1997,129000000
slb,1998,159000000
slb,1999,163000000
slb,2000,163000000
slb,2001,171000000
slb,2002,139000000
slb,2003,283000000
slb,2004,209000000
slb,2005,332000000
slb,2006,483000000
slb,2007,727000000
slb,2008,769000000
slb,2009,793000000
slb,2010,1406000000
slb,2011,1294000000
slb,2012,1256000000
slb,2013,1462000000
slb,2014,1286000000
slb,2015,1630000000
slb,2016,1774000000
slb,2017,2102000000
slb,2018,1530000000
slb,2019,1618000000
slb,2020,1105000000
sle,1980,187300000
sle,1981,246700000
sle,1982,214700000
sle,1983,267900000
sle,1984,346800000
sle,1985,476800000
sle,1986,839000000
sle,1987,2289000100
sle,1988,2021999900
sle,1989,4645999900
sle,1990,12796000000
sle,1991,25130000000
sle,1992,28423000000
sle,1993,33805100000
sle,1994,46353000000
sle,1995,36647000000
sle,1996,95689000000
sle,1997,-20231000000
sle,1998,55862000000
sle,1999,3537000000
sle,2000,14591000000
sle,2001,235342000000
sle,2002,307055000000
sle,2003,365306000000
sle,2004,404010000000
sle,2005,538908000000
sle,2006,579502000000
sle,2007,609129000000
sle,2008,680659000000
sle,2009,830263000000
sle,2010,3188376000000
sle,2011,5379752859300
sle,2012,4537884469200
sle,2013,2933552321700
sle,2014,3105975417600
sle,2015,3325369240200
sle,2016,4650975404600
sle,2017,5106807000000
sle,2018,4804635000000
sle,2019,4603125800000
sle,2020,4832843300000
slv,1965,133240000
slv,1966,154080000
slv,1967,144200000
slv,1968,116520000
slv,1969,137600000
slv,1970,150080000
slv,1971,184960000
slv,1972,179000000
slv,1973,263640000
slv,1974,376920000
slv,1975,416800000
slv,1976,456800000
slv,1977,688800000
slv,1978,815600000
slv,1979,626400000
slv,1980,474400000
slv,1981,489600000
slv,1982,449420800
slv,1983,422695100
slv,1984,437953800
slv,1985,412181300
slv,1986,499789500
slv,1987,489272000
slv,1988,535958900
slv,1989,670153800
slv,1990,665442389.37502
slv,1991,811775000
slv,1992,1094835900
slv,1993,1266420700
slv,1994,1563378400
slv,1995,1868632400
slv,1996,1471977200
slv,1997,1541760700
slv,1998,2039804400
slv,1999,1952333600
slv,2000,2082286000
slv,2001,2175736600
slv,2002,2161102300
slv,2003,2440747000
slv,2004,2489782400
slv,2005,2734520000
slv,2006,3212050000
slv,2007,3538450000
slv,2008,3628430000
slv,2009,2473840000
slv,2010,3075570000
slv,2011,3608470000
slv,2012,3787390000
slv,2013,3742720000
slv,2014,3704700000
slv,2015,3754100000
slv,2016,3862770000
slv,2017,4165780000
slv,2018,4780430000
slv,2019,4539880000
slv,2020,4411860000
smr,2015,154618869.76556
smr,2016,209183461.09257
smr,2017,258712369.47999
smr,2018,288880779.24578
smr,2019,346851257.28389
som,1960,124599864
som,1961,131899824
som,1962,140699888
som,1963,148299856
som,1964,163599824
som,1965,194800000
som,1966,210500000
som,1967,233400000
som,1968,249300000
som,1969,264899904
som,1970,265000000
som,1971,282000096
som,1972,395000096
som,1973,456999904
som,1974,791000128
som,1975,1008000000
som,1976,1519000064
som,1977,1474000000
som,1978,2347000064
som,1979,2068000000
som,1980,7365001216
som,1981,6078001152
som,1982,8521997824
som,1983,7859999232
som,1984,15082000384
som,1985,26033600512
som,1986,30380609536
som,1987,55972311040
som,1988,67851620352
som,1989,169522003968
som,1990,269511000064
srb,1995,8144100000
srb,1996,17592800000
srb,1997,22684600000
srb,1998,17216600000
srb,1999,16085000000
srb,2000,39805200000
srb,2001,150009100000
srb,2002,208741600000
srb,2003,257604700000
srb,2004,399195400000
srb,2005,419390400000
srb,2006,474055100000
srb,2007,630574300000
srb,2008,768405100000
srb,2009,569423500000
srb,2010,572102400000
srb,2011,662101700000
srb,2012,734156900000
srb,2013,716171500000
srb,2014,687422200000
srb,2015,806085700000
srb,2016,818607300000
srb,2017,931913200000
srb,2018,1149266800000
srb,2019,1360199100000
srb,2020,1331337300000
ssd,2008,4200428900
ssd,2009,3856969300
ssd,2010,3463118900
ssd,2011,4228004200
ssd,2012,2489984400
ssd,2013,6179304000
ssd,2014,3292820500
ssd,2015,2486769300
sur,2006,2894000000
sur,2007,3723000000
sur,2008,4297000000
sur,2009,5339000000
sur,2010,4342000000
svk,1990,2946914000
svk,1991,3188031000
svk,1992,3057195000
svk,1993,3308557000
svk,1994,3391137000
svk,1995,4671733000
svk,1996,7509076000
svk,1997,8519013000
svk,1998,9191750000
svk,1999,8372526000
svk,2000,8566852000
svk,2001,10532606000
svk,2002,11230645000
svk,2003,10611967000
svk,2004,12351501000
svk,2005,14978094000
svk,2006,16046929000
svk,2007,17815568000
svk,2008,19489357000
svk,2009,13141455000
svk,2010,16559894000
svk,2011,18150010000
svk,2012,14976590000
svk,2013,15326929000
svk,2014,16406426000
svk,2015,19466582000
svk,2016,18642198000
svk,2017,19234713000
svk,2018,20658717000
svk,2019,22091648000
svk,2020,17819179000
svn,1990,164599000
svn,1991,287745000
svn,1992,871722000
svn,1993,1351889000
svn,1994,1889310000
svn,1995,2689389000
svn,1996,3049806000
svn,1997,3624799000
svn,1998,4175026000
svn,1999,5016144000
svn,2000,5448993000
svn,2001,5641028000
svn,2002,5991848000
svn,2003,6803405000
svn,2004,7956260000
svn,2005,8286002000
svn,2006,9532865000
svn,2007,11590581000
svn,2008,12472143000
svn,2009,8502250000
svn,2010,8131567000
svn,2011,8038024000
svn,2012,6800848000
svn,2013,7140167000
svn,2014,7291277000
svn,2015,7445595000
svn,2016,7452418000
svn,2017,8615240000
svn,2018,9740624000
svn,2019,9979268000
svn,2020,9382514000
swe,1960,27822482400
swe,1961,29792426300
swe,1962,32053234300
swe,1963,34582430700
swe,1964,41454758400
swe,1965,46562069300
swe,1966,48504248800
swe,1967,50980560800
swe,1968,52409761700
swe,1969,57420558500
swe,1970,66100745000
swe,1971,64823898000
swe,1972,68410353000
swe,1973,73508553000
swe,1974,91241362000
swe,1975,108958425000
swe,1976,119702043000
swe,1977,114362385000
swe,1978,111156490000
swe,1979,139278603000
swe,1980,166404697000
swe,1981,157818464000
swe,1982,169531855000
swe,1983,188580880000
swe,1984,220588647000
swe,1985,263034273000
swe,1986,267929069000
swe,1987,304040329000
swe,1988,348248343000
swe,1989,425062524000
swe,1990,459847071000
swe,1991,416761054000
swe,1992,382622148000
swe,1993,316318000000
swe,1994,360827000000
swe,1995,397496000000
swe,1996,403182000000
swe,1997,419154000000
swe,1998,464892000000
swe,1999,493092000000
swe,2000,551708000000
swe,2001,574886000000
swe,2002,575256000000
swe,2003,593316000000
swe,2004,618494000000
swe,2005,653016000000
swe,2006,725972000000
swe,2007,826135000000
swe,2008,839097000000
swe,2009,702869000000
swe,2010,820567000000
swe,2011,888519000000
swe,2012,845609000000
swe,2013,860985000000
swe,2014,938456000000
swe,2015,1040777000000
swe,2016,1091192000000
swe,2017,1189792000000
swe,2018,1255765000000
swe,2019,1268656000000
swe,2020,1235942000000
swz,1960,4800000
swz,1961,7200000
swz,1962,10400000
swz,1963,13500000
swz,1964,17600000
swz,1965,14400000
swz,1966,14600000
swz,1967,12500000
swz,1968,11200000
swz,1969,12300000
swz,1970,18512900
swz,1971,19413400
swz,1972,24116700
swz,1973,31021500
swz,1974,42829600
swz,1975,39603600
swz,1976,52600000
swz,1977,71200000
swz,1978,141900000
swz,1979,148100000
swz,1980,171600000
swz,1981,155500000
swz,1982,176210000
swz,1983,202800000
swz,1984,209400000
swz,1985,210400000
swz,1986,204800000
swz,1987,176700000
swz,1988,370500000
swz,1989,437400000
swz,1990,435900000
swz,1991,499600000
swz,1992,722500000
swz,1993,800800000
swz,1994,874600000
swz,1995,987400000
swz,1996,1173667400
swz,1997,1362000000
swz,1998,1665400000
swz,1999,1577100000
swz,2000,2839385500
swz,2001,3146163600
swz,2002,3232418900
swz,2003,3206606000
swz,2004,3466225800
swz,2005,3506891600
swz,2006,3671571800
swz,2007,3920488000
swz,2008,4271896000
swz,2009,4666430200
swz,2010,4706167500
swz,2011,4513835900
swz,2012,4743823700
swz,2013,5424997100
swz,2014,6045755900
swz,2015,6481517600
swz,2016,7207345200
swz,2017,7530206500
swz,2018,8184121600
swz,2019,8815428700
swz,2020,8385616200
sxm,2011,138300000
sxm,2012,240300000
sxm,2013,258800000
sxm,2014,523000000
sxm,2015,388000000
sxm,2016,436000000
sxm,2017,516000000
sxm,2018,851000000
syc,1976,142300000
syc,1977,197300000
syc,1978,257500000
syc,1979,265500000
syc,1980,360900000
syc,1981,317100000
syc,1982,313200000
syc,1983,210400000
syc,1984,231500000
syc,1985,273500000
syc,1986,292700000
syc,1987,275900000
syc,1988,390300000
syc,1989,472500000
syc,1990,483400000
syc,1991,441800000
syc,1992,471100000
syc,1993,697200000
syc,1994,665500000
syc,1995,734100000
syc,1996,977200000
syc,1997,902900000
syc,1998,1107400000
syc,1999,1439500000
syc,2000,884700000
syc,2001,1482000000
syc,2002,1055729000
syc,2003,415519600
syc,2006,1708000000
syc,2007,2010000000
syc,2008,2461000000
syc,2009,3146000000
syc,2010,4287000000
syc,2011,4623000000
syc,2012,5811000000
syc,2013,5419771400
syc,2014,6738706000
syc,2015,6759491700
syc,2016,6896150100
syc,2017,7600464700
syc,2018,7643649100
syc,2019,7417000000
syc,2020,5953000000
syr,1960,420865300
syr,1961,488117100
syr,1962,668178000
syr,1963,569469900
syr,1964,600926300
syr,1965,524997000
syr,1966,632358300
syr,1967,676376500
syr,1968,829903200
syr,1969,1096159600
tcd,1960,10436622300
tcd,1961,12106456100
tcd,1962,10227943400
tcd,1963,13776293900
tcd,1964,14402587600
tcd,1965,11271592100
tcd,1966,13985086400
tcd,1967,17324752000
tcd,1968,16907261700
tcd,1969,20664544600
tcd,1970,20873225600
tcd,1971,21959813100
tcd,1972,21763669600
tcd,1973,21970333800
tcd,1974,29017886400
tcd,1975,38037540200
tcd,1976,35292516200
tcd,1977,42546735600
tcd,1978,40799280700
tcd,1982,8668897500
tcd,1983,8668897500
tcd,1984,19399286100
tcd,1985,33891768100
tcd,1986,30075223800
tcd,1987,31921448100
tcd,1988,31067979700
tcd,1989,36730747600
tcd,1990,31968475400
tcd,1991,34649063700
tcd,1992,37199396000
tcd,1993,40436493500
tcd,1994,109000000000
tcd,1995,95213961300
tcd,1996,166505207700
tcd,1997,175672427100
tcd,1998,174311489600
tcd,1999,129370598100
tcd,2000,229510602700
tcd,2001,504344364100
tcd,2002,833373106700
tcd,2003,829023611200
tcd,2004,566382458300
tcd,2005,725872910800
tcd,2006,861293281300
tcd,2007,923904390200
tcd,2008,1014235092500
tcd,2009,1320907353100
tcd,2010,1819982671300
tcd,2011,1633213870400
tcd,2012,1963743912000
tcd,2013,1871503650500
tcd,2014,2323801100000
tcd,2015,1842445776500
tcd,2016,1459605228000
tcd,2017,1236449000000
tcd,2018,1302709000000
tcd,2019,1419616500000
tcd,2020,1347433000000
tgo,1960,3200002800
tgo,1961,2500002600
tgo,1962,3300003600
tgo,1963,4500005400
tgo,1964,8200007700
tgo,1965,10300000300
tgo,1966,8699998200
tgo,1967,7199998000
tgo,1968,6599999000
tgo,1969,9200001000
tgo,1970,10599999500
tgo,1971,14899999700
tgo,1972,17500000300
tgo,1973,19700000800
tgo,1974,22100000800
tgo,1975,36600000500
tgo,1976,36800000000
tgo,1977,65600000000
tgo,1978,97999978500
tgo,1979,92599812100
tgo,1980,68299968500
tgo,1981,62299992100
tgo,1982,57599987700
tgo,1983,60099997700
tgo,1984,47200002000
tgo,1985,56969998300
tgo,1986,69179998200
tgo,1987,66219999200
tgo,1988,65821921300
tgo,1989,71299997700
tgo,1990,117805998100
tgo,1991,77357563900
tgo,1992,70404702200
tgo,1993,26119010300
tgo,1994,82071003100
tgo,1995,105420439600
tgo,1996,140699992100
tgo,1997,142497841200
tgo,1998,153928482800
tgo,1999,129450000400
tgo,2000,162159000000
tgo,2001,177490000000
tgo,2002,201054000000
tgo,2003,179632000000
tgo,2004,167615000000
tgo,2005,198398000000
tgo,2006,227132000000
tgo,2007,228050018400
tgo,2008,314036737600
tgo,2009,351163295000
tgo,2010,373793785400
tgo,2011,522148360700
tgo,2012,505857949200
tgo,2013,584636386700
tgo,2014,630633000000
tgo,2015,796488000000
tgo,2016,765363000000
tgo,2017,680189000000
tgo,2018,715422500000
tgo,2019,869077700000
tgo,2020,1029475300000
tha,1960,8458000000
tha,1961,8919000000
tha,1962,11737000000
tha,1963,14620000000
tha,1964,14988000000
tha,1965,17012000000
tha,1966,23908000000
tha,1967,25685000000
tha,1968,29435000000
tha,1969,33877000000
tha,1970,37731000000
tha,1971,37136000000
tha,1972,36872000000
tha,1973,59958000000
tha,1974,74365000000
tha,1975,81134000000
tha,1976,83109000000
tha,1977,108480000000
tha,1978,137496000000
tha,1979,152050000000
tha,1980,193060000000
tha,1981,225638000000
tha,1982,223155000000
tha,1983,276069000000
tha,1984,291215000000
tha,1985,298404000000
tha,1986,293236000000
tha,1987,362347000000
tha,1988,508354000000
tha,1989,651175000000
tha,1990,902978000000
tha,1991,1073877000000
tha,1992,1131345000000
tha,1993,1294149000000
tha,1994,1509125000000
tha,1995,1807783000000
tha,1996,1972923000000
tha,1997,1614446000000
tha,1998,943672000000
tha,1999,966271000000
tha,2000,1129688000000
tha,2001,1235360000000
tha,2002,1312244000000
tha,2003,1505369000000
tha,2004,1785958000000
tha,2005,2316361000000
tha,2006,2269152000000
tha,2007,2314095000000
tha,2008,2739920000000
tha,2009,1993201000000
tha,2010,2740584000000
tha,2011,3029285000000
tha,2012,3463042000000
tha,2013,3546128000000
tha,2014,3164559000000
tha,2015,3072443000000
tha,2016,3079362000000
tha,2017,3552216000000
tha,2018,4120322000000
tha,2019,4010285000000
tha,2020,3748882000000
tjk,1993,2768700
tjk,1994,6528500
tjk,1995,20010500
tjk,1996,68835900
tjk,1997,102027700
tjk,1998,158142900
tjk,1999,233155500
tjk,2000,168200000
tjk,2001,420022100
tjk,2002,313758400
tjk,2003,435035800
tjk,2004,726340800
tjk,2005,839400000
tjk,2006,1490500000
tjk,2007,3154100000
tjk,2008,4693900000
tjk,2009,5125100000
tjk,2010,5891700000
tjk,2011,8783600000
tjk,2012,8414200000
tjk,2013,10024600000
tjk,2014,11930500000
tjk,2015,22781700000
tjk,2016,22202300000
tjk,2017,19284900000
tjk,2018,26479100000
tjk,2019,27995900000
tjk,2020,20943000000
tkm,1987,900
tkm,1988,900
tkm,1989,1000
tkm,1990,1200
tkm,1991,2700
tkm,1993,740000
tkm,1996,766022000
tkm,1997,859400000
tkm,1998,1273400000
tkm,1999,1591200000
tkm,2000,1814400000
tkm,2001,2286800000
tkm,2002,2493600000
tkm,2003,3020000000
tkm,2004,3403636400
tkm,2005,4093668800
tkm,2006,4338990300
tkm,2007,5022000000
tkm,2008,15681990000
tkm,2009,26846726000
tkm,2010,33391538000
tkm,2011,43267016000
tkm,2012,47302896000
tls,2000,123035300
tls,2001,144210500
tls,2002,131022500
tls,2003,109383000
tls,2004,75371700
tls,2005,73044500
tls,2006,55090400
tls,2007,101305900
tls,2008,203134700
tls,2009,355155900
tls,2010,376650800
tls,2011,733142900
tls,2012,696505500
tls,2013,583049600
tls,2014,624349200
tls,2015,587382600
tls,2016,653528000
tls,2017,564623400
tls,2018,558849900
tls,2019,543595800
tls,2020,346512000
ton,1975,6851800
ton,1976,4834400
ton,1977,6218200
ton,1978,10717000
ton,1979,12454000
