geo,time,fm_lbl_bmny_gd_zs
nic,2001,28.38527
nic,2002,30.91564
nic,2003,32.24885
nic,2004,32.91503
nic,2005,31.53823
nic,2006,30.43564
nic,2007,31.29063
nic,2008,27.9425
nic,2009,31.15626
nic,2010,34.20801
nic,2011,32.87828
nic,2012,33.53153
nic,2013,36.23534
nic,2014,36.82588
nic,2015,38.85674
nic,2016,39.45425
nic,2017,42.01565
nic,2018,34.45187
nic,2019,36.01024
nic,2020,40.12545
nor,1960,51.19149
nor,1961,49.49704
nor,1962,49.08866
nor,1963,48.89489
nor,1964,47.90457
nor,1965,47.83014
nor,1966,48.0508
nor,1967,48.23816
nor,1968,50.66212
nor,1969,51.37688
nor,1970,51.01934
nor,1971,51.43882
nor,1972,52.08199
nor,1973,52.04344
nor,1974,49.93849
nor,1975,50.39075
nor,1976,47.80924
nor,1977,49.75653
nor,1978,50.07831
nor,1979,51.65777
nor,1980,48.29254
nor,1981,47.75118
nor,1982,47.86991
nor,1983,47.69947
nor,1984,50.45747
nor,1985,52.24768
nor,1986,51.88697
nor,1987,56.68344
nor,1988,56.84898
nor,1989,57.86237
nor,1990,57.71464
nor,1991,56.38316
nor,1992,59.44523
nor,1993,56.12684
nor,1994,56.19771
nor,1995,54.3323
nor,1996,53.04521
nor,1997,49.7241
nor,1998,56.33893
nor,1999,52.65614
nor,2000,48.04678
nor,2001,53.9188
nor,2002,58.04432
nor,2003,57.1194
nor,2004,55.4643
nor,2005,54.92595
nor,2006,52.65898
nor,2007,58.64968
nor,2008,54.50199
nor,2009,59.03629
nor,2010,58.90185
nor,2011,58.16793
nor,2012,57.26868
nor,2013,59.00048
nor,2014,61.22005
nor,2015,58.5115
nor,2016,65.36085
nor,2017,65.18619
nor,2018,63.5772
nor,2019,65.92565
nor,2020,77.26046
npl,1960,5.41183
npl,1961,6.32371
npl,1962,6.09739
npl,1963,7.25953
npl,1964,8.33366
npl,1965,9.37879
npl,1966,8.04603
npl,1967,9.37802
npl,1968,10.00976
npl,1969,11.55166
npl,1970,10.50753
npl,1971,12.28127
npl,1972,12.37246
npl,1973,16.48912
npl,1974,15.02889
npl,1975,13.03361
npl,1976,15.95033
npl,1977,19.43692
npl,1978,20.35881
npl,1979,20.98672
npl,1980,23.46409
npl,1981,23.87813
npl,1982,25.45179
npl,1983,28.06635
npl,1984,27.23026
npl,1985,27.71992
npl,1986,27.65702
npl,1987,29.54262
npl,1988,29.97477
npl,1989,31.2338
npl,1990,32.01449
npl,1991,32.82001
npl,1992,32.06109
npl,1993,34.84227
npl,1994,36.24207
npl,1995,38.0349
npl,1996,37.57735
npl,1997,43.19523
npl,1998,44.77937
npl,1999,47.92581
npl,2000,51.33647
npl,2001,51.52595
npl,2002,50.83245
npl,2003,52.29434
npl,2004,54.23225
npl,2005,54.19873
npl,2006,57.13534
npl,2007,60.86019
npl,2008,75.4001
npl,2009,80.66311
npl,2010,73.24216
npl,2011,66.34231
npl,2012,67.71798
npl,2013,74.31555
npl,2014,75.36052
npl,2015,86.3804
npl,2016,94.20586
npl,2017,89.40497
npl,2018,95.33178
npl,2019,97.16988
npl,2020,116.96748
nzl,1960,30.26099
nzl,1961,28.61084
nzl,1962,26.54982
nzl,1963,24.89863
nzl,1964,24.2606
nzl,1965,22.37416
nzl,1966,22.54241
nzl,1967,21.15012
nzl,1968,20.57903
nzl,1969,20.80332
nzl,1971,19.81853
nzl,1972,23.49479
nzl,1973,26.89273
nzl,1974,25.94125
nzl,1975,25.50518
nzl,1976,24.60412
nzl,1977,25.19172
nzl,1978,27.72188
nzl,1979,28.15752
nzl,1980,26.42157
nzl,1981,25.25736
nzl,1982,25.46365
nzl,1983,24.3501
nzl,1984,25.94273
nzl,1985,29.78538
nzl,1986,30.97931
nzl,1987,32.37088
nzl,1988,62.90062
nzl,1989,65.0412
nzl,1990,69.88864
nzl,1991,71.16961
nzl,1992,71.73728
nzl,1993,70.55028
nzl,1994,71.86435
nzl,1995,74.01004
nzl,1996,80.40059
nzl,1997,82.68979
nzl,1998,81.3663
nzl,1999,82.24686
nzl,2000,78.88131
nzl,2001,80.11108
nzl,2002,76.45711
nzl,2003,78.32012
nzl,2004,75.80689
nzl,2005,78.73163
nzl,2006,82.98468
nzl,2007,84.98315
nzl,2008,92.42644
nzl,2009,89.52495
nzl,2010,92.69817
nzl,2013,92.81808
nzl,2014,95.01422
nzl,2015,99.19441
nzl,2016,100.46664
nzl,2017,100.45864
nzl,2018,101.52508
nzl,2019,100.90647
nzl,2020,112.57781
omn,1972,31.78906
omn,1973,27.51181
omn,1974,14.99367
omn,1975,16.29163
omn,1976,18.61269
omn,1977,21.81633
omn,1978,24.36492
omn,1979,19.09407
omn,1980,15.73036
omn,1981,17.97515
omn,1982,21.8774
omn,1983,25.71455
omn,1984,25.40297
omn,1985,27.1119
omn,1986,31.21986
omn,1987,30.61504
omn,1988,30.20933
omn,1989,29.57534
omn,1990,26.0862
omn,1991,28.34168
omn,1992,26.61083
omn,1993,27.38496
omn,1994,28.26594
omn,1995,28.48727
omn,1996,27.81424
omn,1997,33.40457
omn,1998,39.60013
omn,1999,37.81819
omn,2000,32.0514
omn,2001,35.61549
omn,2002,36.30471
omn,2003,34.6215
omn,2004,31.4798
omn,2005,30.51164
omn,2006,31.71331
omn,2007,37.76669
omn,2008,32.16829
omn,2009,42.40676
omn,2010,35.15325
omn,2011,33.07253
omn,2012,32.46785
omn,2013,34.23309
omn,2014,37.20799
omn,2015,50.04743
omn,2016,53.39363
omn,2017,51.68578
pak,1960,40.61835
pak,1961,35.50859
pak,1962,37.01048
pak,1963,40.24805
pak,1964,43.48987
pak,1965,42.70586
pak,1966,46.74498
pak,1967,42.42784
pak,1968,44.28583
pak,1969,44.93482
pak,1970,43.45899
pak,1971,46.48442
pak,1972,50.72742
pak,1973,46.76436
pak,1974,35.39341
pak,1975,33.99584
pak,1976,38.32906
pak,1977,39.35625
pak,1978,40.05433
pak,1979,43.15599
pak,1980,41.55864
pak,1981,39.0148
pak,1982,40.79248
pak,1983,43.87687
pak,1984,39.85505
pak,1985,40.66128
pak,1986,43.30971
pak,1987,45.31106
pak,1988,41.36542
pak,1989,38.98096
pak,1990,39.1371
pak,1991,39.04106
pak,1992,42.53
pak,1993,45.3647
pak,1994,45.4103
pak,1995,43.57085
pak,1996,46.04129
pak,1997,48.20324
pak,1998,47.15023
pak,1999,44.82026
pak,2000,34.79942
pak,2001,36.51505
pak,2002,40.39062
pak,2003,43.58347
pak,2004,44.89164
pak,2005,45.47913
pak,2006,56.37157
pak,2007,58.86769
pak,2008,54.46764
pak,2009,51.62611
pak,2010,52.51285
pak,2011,48.10007
pak,2012,51.48117
pak,2013,52.24046
pak,2014,51.82739
pak,2015,53.32234
pak,2016,57.18099
pak,2017,57.2543
pak,2018,57.99092
pak,2019,58.86009
pak,2020,62.37815
pan,1960,13.08766
pan,1961,12.5704
pan,1962,13.32575
pan,1963,15.31577
pan,1964,13.51565
pan,1965,14.62782
pan,1966,16.03087
pan,1967,17.46946
pan,1968,18.55694
pan,1969,16.08934
pan,1970,18.97104
pan,1971,19.83047
pan,1972,23.47898
pan,1973,23.22612
pan,1974,24.25619
pan,1975,26.53057
pan,1976,26.68361
pan,1977,29.22657
pan,1978,29.42465
pan,1979,31.73394
pan,1980,31.87847
pan,1981,33.49787
pan,1982,34.13656
pan,1983,33.95312
pan,1984,34.90644
pan,1985,34.70296
pan,1986,35.24652
pan,1987,33.87688
pan,1988,28.6492
pan,1989,27.98358
pan,1990,35.17581
pan,1991,42.28484
pan,1992,46.70657
pan,1993,50.87035
pan,1994,55.22169
pan,1995,58.53859
pan,1996,60.92911
pan,1997,64.06243
pan,1998,68.26484
pan,1999,70.65695
pan,2000,76.11344
pan,2001,80.81877
pan,2002,76.42931
pan,2003,75.07816
pan,2004,73.98968
pan,2005,73.65159
pan,2006,81.28588
pan,2007,80.32575
pan,2008,77.91727
per,1960,16.37871
per,1961,17.62948
per,1962,17.71006
per,1963,18.75538
per,1964,19.44071
per,1965,20.22071
per,1966,19.46966
per,1967,18.51966
per,1968,16.71273
per,1969,16.90214
per,1970,19.9564
per,1971,19.35744
per,1972,21.6517
per,1973,22.28058
per,1974,23.62388
per,1975,21.46227
per,1976,20.22345
per,1977,18.3482
per,1978,18.53985
per,1979,19.39379
per,1980,24.35234
per,1981,23.5386
per,1982,24.34036
per,1983,26.63732
per,1984,28.0209
per,1985,26.50569
per,1986,22.15284
per,1987,22.45828
per,1988,26.05263
per,1989,22.4279
per,1990,24.0629
per,1991,16.27972
per,1992,18.19766
per,1993,20.29271
per,1994,19.5704
per,1995,20.73622
per,1996,25.23937
per,1997,28.89616
per,1998,32.30137
per,1999,35.39842
per,2000,33.16309
per,2001,32.99508
per,2002,32.60788
per,2003,30.09234
per,2004,27.85632
per,2005,29.6507
per,2006,27.67425
per,2007,32.51573
per,2008,36.18004
per,2009,36.66685
per,2010,38.75944
per,2011,38.15712
per,2012,40.85644
per,2013,44.48766
per,2014,45.07841
per,2015,48.20613
per,2016,46.22677
per,2017,47.57814
per,2018,47.17849
per,2019,49.02783
phl,1960,17.95766
phl,1961,20.43525
phl,1962,21.87549
phl,1963,21.32627
phl,1964,20.36708
phl,1965,19.79947
phl,1966,20.76672
phl,1967,23.45005
phl,1968,23.19551
phl,1969,23.29626
phl,1970,21.93488
phl,1971,21.03719
phl,1972,21.33885
phl,1973,20.68899
phl,1974,17.51259
phl,1975,17.26252
phl,1976,18.74951
phl,1977,21.06846
phl,1978,22.75552
phl,1979,21.081
phl,1980,21.1581
phl,1981,21.49332
phl,1982,22.60475
phl,1983,29.70655
phl,1984,24.64145
phl,1985,25.41473
phl,1986,24.26572
phl,1987,24.15466
phl,1988,25.42315
phl,1989,28.58217
phl,1990,30.04496
phl,1991,30.51923
phl,1992,31.86502
phl,1993,37.414
phl,1994,41.27705
phl,1995,45.40147
phl,1996,49.27716
phl,1997,54.27528
phl,1998,53.64684
phl,1999,57.05874
phl,2000,55.85324
phl,2001,56.44147
phl,2002,57.4146
phl,2003,55.21517
phl,2004,54.17609
phl,2005,52.0785
phl,2006,58.07852
phl,2007,57.92834
phl,2008,56.99872
phl,2009,59.41162
phl,2010,58.81293
phl,2011,57.38441
phl,2012,56.30499
phl,2013,66.8366
phl,2014,68.5702
phl,2015,70.91656
phl,2016,74.05652
phl,2017,75.41772
phl,2018,74.51519
phl,2019,76.59718
phl,2020,90.55607
png,1973,21.38843
png,1974,31.30578
png,1975,23.68638
png,1976,23.17846
png,1977,32.9963
png,1978,32.51734
png,1979,35.01837
png,1980,32.3837
png,1981,32.99637
png,1982,32.46358
png,1983,30.34044
png,1984,32.61194
png,1985,33.83198
png,1986,36.11398
png,1987,33.04814
png,1988,31.06684
png,1989,34.06445
png,1990,35.16046
png,1991,35.29121
png,1992,33.90253
png,1993,34.65026
png,1994,30.10386
png,1995,30.56949
png,1996,36.43721
png,1997,37.66153
png,1998,35.00832
png,1999,33.78235
png,2000,32.16745
png,2001,32.00637
png,2002,30.6224
png,2003,27.13778
png,2004,30.94187
png,2005,33.58474
png,2006,27.56673
png,2007,31.77926
png,2008,30.78272
png,2009,36.93021
png,2010,33.63411
png,2011,35.86442
png,2012,38.23801
png,2013,37.93666
png,2014,32.76041
png,2015,33.61955
png,2016,34.46761
png,2017,30.622
png,2018,26.91035
png,2019,26.61094
pol,1990,31.19026
pol,1991,29.79368
pol,1992,32.63677
pol,1993,32.74896
pol,1994,31.2939
pol,1995,30.97287
pol,1996,32.47016
pol,1997,34.633
pol,1998,37.31699
pol,1999,40.1659
pol,2000,40.38066
pol,2001,44.32343
pol,2002,41.7982
pol,2003,42.22616
pol,2004,39.78926
pol,2005,43.12045
pol,2006,46.3151
pol,2007,47.29433
pol,2008,51.82366
pol,2009,52.49394
pol,2010,54.16258
pol,2011,56.31672
pol,2012,56.75669
pol,2013,59.44548
pol,2014,61.88586
pol,2015,64.12633
pol,2016,67.90898
pol,2017,66.55672
pol,2018,68.14549
pol,2019,68.25491
pol,2020,78.32598
pry,1960,8.51861
pry,1961,9.69226
pry,1962,9.10051
pry,1963,10.18978
pry,1964,12.11615
pry,1965,13.02154
pry,1966,13.38285
pry,1967,16.65512
pry,1968,15.50212
pry,1969,16.91595
pry,1970,18.03019
pry,1971,18.20268
pry,1972,19.44385
pry,1973,19.37395
pry,1974,17.48647
pry,1975,19.47458
pry,1976,21.3711
pry,1977,22.81763
pry,1978,24.33596
pry,1979,22.64482
pry,1980,23.41955
pry,1981,22.12348
pry,1982,22.48006
pry,1983,23.35227
pry,1984,20.59128
pry,1985,18.86779
pry,1986,18.04296
pry,1987,17.69321
pry,1988,16.68858
pry,1989,18.8593
pry,1990,20.4062
pry,1991,23.59953
pry,1992,27.89367
pry,1993,30.30272
pry,1994,31.75202
pry,1995,26.90135
pry,1996,26.10125
pry,1997,25.47545
pry,1998,23.56655
pry,1999,24.36173
pry,2000,22.36723
pry,2001,27.63003
pry,2002,23.77296
pry,2003,21.95277
pry,2004,21.71237
pry,2005,20.90485
pry,2006,20.28567
pry,2007,22.19682
pry,2008,24.99554
pry,2009,29.25346
pry,2010,29.9452
pry,2011,31.7195
pry,2012,34.06733
pry,2013,36.46331
pry,2014,38.71548
pry,2015,41.89615
pry,2016,41.42202
pry,2017,42.81026
pry,2018,43.9718
pry,2019,46.95525
pry,2020,54.59297
pse,1998,55.29587
pse,1999,62.53759
pse,2000,77.37068
pse,2001,80.47865
pse,2002,86.5642
pse,2003,84.45741
pse,2004,75.95794
pse,2005,70.85783
pse,2006,72.05279
pse,2007,79.78696
pse,2008,71.82554
pse,2009,68.85263
pse,2010,63.00567
pse,2011,56.69243
pse,2012,55.45844
pse,2013,55.47121
pse,2014,57.43898
pse,2015,63.46423
pse,2016,63.33522
pse,2017,68.16224
pse,2018,70.11213
qat,1970,26.75597
qat,1971,25.14613
qat,1972,29.67158
qat,1973,24.49221
qat,1974,11.06379
qat,1975,17.70598
qat,1976,20.78098
qat,1977,24.90818
qat,1978,26.19802
qat,1979,21.22503
qat,1980,18.43135
qat,1981,23.71012
qat,1982,30.98145
qat,1983,36.05361
qat,1984,42.42747
qat,1985,50.47504
qat,1986,68.33524
qat,1987,68.85175
qat,1988,56.90641
qat,1989,60.34007
qat,1990,50.75631
qat,1991,55.54949
qat,1992,53.98674
qat,1993,64.83301
qat,1994,68.61677
qat,1995,62.86375
qat,1996,59.61063
qat,1997,52.51508
qat,1998,62.50495
qat,1999,57.59615
qat,2000,44.48241
qat,2001,62.36553
qat,2002,61.48414
qat,2003,53.38213
qat,2004,47.81381
qat,2005,48.67715
qat,2006,49.71465
qat,2007,52.98443
qat,2008,43.85427
qat,2009,60.41859
qat,2010,58.12244
qat,2011,50.75564
qat,2012,56.03115
qat,2013,62.99899
qat,2014,67.14446
qat,2015,88.56012
qat,2016,90.08568
qat,2017,102.88733
qat,2018,84.51594
qat,2019,90.03291
qat,2020,114.12132
rou,1981,40.60173
rou,1982,39.70443
rou,1983,37.31443
rou,1984,37.354
rou,1985,38.34043
rou,1986,40.5279
rou,1987,41.7992
rou,1988,45.44609
rou,1989,51.27137
rou,1990,62.19815
rou,1991,49.39739
rou,1992,35.15541
rou,1993,28.79256
rou,1994,26.12977
rou,1995,28.98576
rou,1996,32.84377
rou,1997,31.30415
rou,1998,33.16375
rou,1999,33.4843
rou,2000,32.1388
rou,2001,26.13132
rou,2002,29.53278
rou,2003,28.36959
rou,2004,33.02559
rou,2005,33.8164
rou,2006,32.29938
rou,2007,34.8064
rou,2008,32.24836
rou,2009,35.75357
rou,2010,38.363
rou,2011,38.62409
rou,2012,37.51307
rou,2013,38.04132
rou,2014,39.07274
rou,2015,40.20785
rou,2016,41.1358
rou,2017,40.79401
rou,2018,40.04034
rou,2019,39.9096
rou,2020,46.17029
rus,2001,23.90777
rus,2002,26.40679
rus,2003,29.99708
rus,2004,31.11904
rus,2005,33.38028
rus,2006,37.62204
rus,2007,42.97675
rus,2008,39.50786
rus,2009,49.29882
rus,2010,51.43911
rus,2011,47.38647
rus,2012,47.28942
rus,2013,51.20003
rus,2014,54.29533
rus,2015,61.82658
rus,2016,59.44583
rus,2017,59.52221
rus,2018,59.11864
rus,2019,59.07597
rus,2020,70.38103
rwa,1964,15.73846
rwa,1965,17.79436
rwa,1966,13.14152
rwa,1967,10.77651
rwa,1968,10.53484
rwa,1969,11.23317
rwa,1970,11.67985
rwa,1971,13.14125
rwa,1972,13.0956
rwa,1973,16.51189
rwa,1974,18.65516
rwa,1975,11.36517
rwa,1976,13.0055
rwa,1977,14.15385
rwa,1978,13.79469
rwa,1979,14.64656
rwa,1980,14.09955
rwa,1981,12.99552
rwa,1982,12.33556
rwa,1983,12.6969
rwa,1984,12.49511
rwa,1985,13.4184
rwa,1986,15.54882
rwa,1987,17.04307
rwa,1988,17.12947
rwa,1989,15.59565
rwa,1990,14.87096
rwa,1991,14.00244
rwa,1992,13.86146
rwa,1993,13.58129
rwa,1994,22.42756
rwa,1995,18.58994
rwa,1996,16.14489
rwa,1997,15.8288
rwa,1998,14.72461
rwa,1999,13.71192
rwa,2000,14.16543
rwa,2001,13.67186
rwa,2002,14.64357
rwa,2003,13.99057
rwa,2004,13.7884
rwa,2005,13.76998
rwa,2006,15.54394
rwa,2007,17.06078
rwa,2008,15.70814
rwa,2009,14.34268
rwa,2010,15.56324
rwa,2011,17.34404
rwa,2012,17.25595
rwa,2013,17.99236
rwa,2014,18.95946
rwa,2015,20.78901
rwa,2016,20.29922
rwa,2017,19.70814
rwa,2018,21.67988
rwa,2019,22.28161
rwa,2020,25.82815
sau,1968,14.85911
sau,1969,14.69088
sau,1970,12.99173
sau,1971,11.12323
sau,1972,12.587
sau,1973,12.29145
sau,1974,6.06373
sau,1975,10.80692
sau,1976,13.10517
sau,1977,17.42052
sau,1978,21.26786
sau,1979,17.55164
sau,1980,14.14699
sau,1981,16.52185
sau,1982,23.56446
sau,1983,30.71784
sau,1984,34.47856
sau,1985,39.0645
sau,1986,49.85983
sau,1987,52.08725
sau,1988,53.82133
sau,1989,50.25519
sau,1990,42.60043
sau,1991,43.41453
sau,1992,42.73433
sau,1993,45.54799
sau,1994,46.142
sau,1995,44.97322
sau,1996,43.5795
sau,1997,43.83311
sau,1998,51.29463
sau,1999,49.73696
sau,2000,44.33698
sau,2001,47.9532
sau,2002,53.64809
sau,2003,51.13737
sau,2004,50.01015
sau,2005,44.64606
sau,2006,46.87477
sau,2007,50.99315
sau,2008,48.10371
sau,2009,64.57072
sau,2010,55.16824
sau,2011,49.16938
sau,2012,52.23908
sau,2013,55.79304
sau,2014,61.5892
sau,2015,73.26664
sau,2016,74.73414
sau,2017,70.10221
sdn,1960,9.9949
sdn,1961,11.09206
sdn,1962,12.0973
sdn,1963,17.89373
sdn,1964,14.63591
sdn,1965,14.605
sdn,1966,16.04953
sdn,1967,16.69644
sdn,1968,16.76309
sdn,1969,17.90766
sdn,1970,17.76426
sdn,1971,17.57028
sdn,1972,19.21467
sdn,1973,19.16286
sdn,1974,20.14799
sdn,1975,19.64154
sdn,1976,19.68478
sdn,1977,22.54902
sdn,1978,24.46581
sdn,1979,27.04752
sdn,1980,28.24415
sdn,1981,29.86788
sdn,1982,30.4721
sdn,1983,29.07133
sdn,1984,27.38166
sdn,1985,32.82936
sdn,1986,30.9657
sdn,1987,29.39223
sdn,1988,21.89945
sdn,1989,22.5413
sdn,1990,21.33771
sdn,1991,17.6157
sdn,1992,18.94216
sdn,1993,18.70457
sdn,1994,10.79776
sdn,1995,8.59949
sdn,1996,10.14342
sdn,1997,8.57855
sdn,1998,9.08172
sdn,1999,9.38956
sdn,2000,10.99974
sdn,2001,10.61661
sdn,2002,11.7895
sdn,2003,12.94666
sdn,2004,13.6672
sdn,2005,15.71652
sdn,2006,18.1155
sdn,2007,16.45855
sdn,2008,16.93331
sdn,2009,21.16381
sdn,2010,20.97614
sdn,2011,20.19578
sdn,2012,26.01886
sdn,2013,21.15119
sdn,2014,17.63501
sdn,2015,18.34471
sdn,2016,18.84249
sdn,2017,23.45765
sdn,2018,32.73487
sdn,2019,35.24732
sdn,2020,31.93906
sen,1962,13.72404
sen,1963,11.6097
sen,1964,10.62404
sen,1965,10.11675
sen,1966,9.07819
sen,1967,8.49543
sen,1968,9.1437
sen,1969,9.18285
sen,1970,10.3927
sen,1971,10.31466
sen,1972,10.48493
sen,1973,12.60969
sen,1974,15.28901
sen,1975,14.19446
sen,1976,16.57317
sen,1977,18.14445
sen,1978,21.45735
sen,1979,18.54255
sen,1980,18.64762
sen,1981,19.48997
sen,1982,19.88879
sen,1983,20.07109
sen,1984,18.85366
sen,1985,17.49188
sen,1986,17.86873
sen,1987,17.07097
sen,1988,17.49699
sen,1989,18.16708
sen,1990,17.45165
sen,1991,18.1561
sen,1992,18.71787
sen,1993,16.12983
sen,1994,16.69701
sen,1995,15.87719
sen,1996,16.68809
sen,1997,16.47359
sen,1998,16.41995
sen,1999,17.5713
sen,2000,18.50168
sen,2001,15.14804
sen,2002,15.93897
sen,2003,20.26924
sen,2004,22.26236
sen,2005,22.28034
sen,2006,23.75537
sen,2007,24.47664
sen,2008,23.86723
sen,2009,26.74836
sen,2010,28.37067
sen,2011,28.97855
sen,2012,28.65144
sen,2013,29.8713
sen,2014,31.72897
sen,2015,35.28983
sen,2016,37.37748
sen,2017,37.79342
sen,2018,40.96284
sen,2019,41.6831
sen,2020,45.07821
sgp,1963,52.83019
sgp,1964,56.91948
sgp,1965,55.2688
sgp,1966,56.36992
sgp,1967,58.36566
sgp,1968,63.19311
sgp,1969,65.57377
sgp,1970,65.44997
sgp,1971,60.67909
sgp,1972,63.62092
sgp,1973,58.69791
sgp,1974,53.96138
sgp,1975,59.46666
sgp,1976,61.33276
sgp,1977,59.9638
sgp,1978,59.23413
sgp,1979,61.01357
sgp,1980,62.09992
sgp,1981,64.80957
sgp,1982,67.10769
sgp,1983,67.06868
sgp,1984,64.98859
sgp,1985,68.88417
sgp,1986,75.70055
sgp,1987,81.4279
sgp,1988,78.76883
sgp,1989,84.07643
sgp,1990,87.73299
sgp,1991,88.54026
sgp,1992,89.17548
sgp,1993,83.87194
sgp,1994,83.49666
sgp,1995,81.92616
sgp,1996,82.45199
sgp,1997,83.03535
sgp,1998,112.0642
sgp,1999,119.29642
sgp,2000,103.17909
sgp,2001,112.44574
sgp,2002,108.81736
sgp,2003,114.52551
sgp,2004,106.45209
sgp,2005,103.32569
sgp,2006,111.09885
sgp,2007,109.11666
sgp,2008,121.70857
sgp,2009,131.45033
sgp,2010,123.2786
sgp,2011,126.18065
sgp,2012,128.91278
sgp,2013,128.85084
sgp,2014,128.44557
sgp,2015,122.85926
sgp,2016,127.6393
sgp,2017,122.34723
sgp,2018,118.84674
sgp,2019,123.84868
sgp,2020,152.62994
slb,1978,28.13814
slb,1979,30.19847
slb,1980,25.66447
slb,1981,19.02308
slb,1982,21.21818
slb,1983,22.88173
slb,1984,27.80519
slb,1985,26.90653
slb,1986,28.02529
slb,1987,31.18424
slb,1988,34.80245
slb,1989,32.21742
slb,1990,25.80276
slb,1991,28.08414
slb,1992,27.41548
slb,1993,26.0488
slb,1994,23.57278
slb,1995,21.34866
slb,1996,21.61658
slb,1997,21.458
slb,1998,19.53734
slb,1999,19.50949
slb,2000,21.6757
slb,2001,19.26229
slb,2002,18.93813
slb,2003,20.71895
slb,2004,21.68759
slb,2005,26.26233
slb,2006,29.087
slb,2007,30.57318
slb,2008,28.93042
slb,2009,30.88309
slb,2010,30.37955
slb,2011,32.53025
slb,2012,34.97348
slb,2013,36.70348
slb,2014,36.89937
slb,2015,40.40757
slb,2016,43.27791
slb,2017,41.93647
slb,2018,41.86944
slb,2019,39.60296
slb,2020,42.67451
sle,1960,10.94054
sle,1961,11.65784
sle,1962,12.19988
sle,1963,12.0241
sle,1964,12.40823
sle,1965,11.5037
sle,1966,11.50261
sle,1967,12.48614
sle,1968,14.19875
sle,1969,13.45078
sle,1970,11.94723
sle,1971,13.78079
sle,1972,15.1636
sle,1973,15.17724
sle,1974,15.23852
sle,1975,14.9153
sle,1976,16.90725
sle,1977,17.17514
sle,1978,17.82347
sle,1979,18.29562
sle,1980,22.56945
sle,1981,20.71119
sle,1982,26.15394
sle,1983,29.44246
sle,1984,25.96629
sle,1985,27.78121
sle,1986,28.96349
sle,1987,16.67506
sle,1988,17.13599
sle,1989,18.35037
sle,1990,18.11019
sle,1991,13.62957
sle,1992,12.31879
sle,1993,11.6902
sle,1994,10.37288
sle,1995,10.09474
sle,1996,9.92591
sle,1997,15.17493
sle,1998,13.40205
sle,1999,16.0767
sle,2000,16.35745
sle,2001,13.18381
sle,2002,14.0111
sle,2003,13.82327
sle,2004,13.81084
sle,2005,14.86024
sle,2006,15.44246
sle,2007,15.67091
sle,2008,17.10477
sle,2009,20.68999
sle,2010,20.80949
sle,2011,21.61688
sle,2012,20.43324
sle,2013,17.52056
sle,2014,20.39788
sle,2015,24.15339
sle,2016,26.37392
sle,2017,23.74734
sle,2018,23.03852
sle,2019,23.23119
sle,2020,29.52301
slv,1965,19.98587
slv,1966,20.59213
slv,1967,20.03196
slv,1968,20.18262
slv,1969,21.41643
slv,1970,21.02426
slv,1971,22.19641
slv,1972,25.5468
slv,1973,26.55666
slv,1974,26.80289
slv,1975,28.71876
slv,1976,30.41507
slv,1977,27.24426
slv,1978,28.66226
slv,1979,28.24404
slv,1980,28.68784
slv,1981,32.98208
slv,1982,35.60496
slv,1983,38.26318
slv,1984,42.40454
slv,1985,52.75383
slv,1986,33.09044
slv,1987,33.36899
slv,1988,35.36617
slv,1989,38.40982
slv,1990,28.75414
slv,1991,31.34811
slv,1992,32.72213
slv,1993,38.00705
slv,1994,46.43381
slv,1995,44.74296
slv,1996,47.38896
slv,1997,49.13377
slv,1998,50.04367
slv,1999,52.77175
slv,2000,51.31958
slv,2001,62.27929
slv,2002,59.13395
slv,2003,57.6627
slv,2004,57.65042
slv,2005,55.90722
slv,2006,56.74735
slv,2007,62.63837
slv,2008,58.55819
slv,2009,61.15311
slv,2010,58.43208
slv,2011,52.04332
slv,2012,49.99709
slv,2013,49.79412
slv,2014,48.61805
slv,2015,50.11101
slv,2016,50.03039
slv,2017,53.84107
slv,2018,54.82236
slv,2019,59.03318
slv,2020,70.16071
som,1960,8.30101
som,1961,12.30825
som,1962,12.86284
som,1963,14.39212
som,1964,13.6688
som,1965,12.60842
som,1966,12.63599
som,1967,13.79849
som,1968,14.73828
som,1969,15.26322
som,1970,20.61376
som,1971,16.5729
som,1972,17.79164
som,1973,19.09699
som,1974,26.60155
som,1975,22.46289
som,1976,23.61328
som,1977,22.45028
som,1978,25.0192
som,1979,31.26173
som,1980,19.46287
som,1981,20.05088
som,1982,17.5779
som,1983,15.69159
som,1984,11.12609
som,1985,14.375
som,1986,13.96317
som,1987,22.7475
som,1988,21.17436
som,1989,28.23801
srb,1997,9.82958
srb,1998,10.16605
srb,1999,11.03092
srb,2000,14.97701
srb,2001,14.44679
srb,2002,17.35874
srb,2003,18.90291
srb,2004,21.15552
srb,2005,24.85447
srb,2006,29.18873
srb,2007,35.85072
srb,2008,34.11272
srb,2009,39.49921
srb,2010,41.86256
srb,2011,41.53747
srb,2012,43.09131
srb,2013,41.65976
srb,2014,44.83648
srb,2015,46.3397
srb,2016,48.5194
srb,2017,47.79616
srb,2018,51.36779
srb,2019,52.07715
srb,2020,60.60738
ssd,2011,11.02606
ssd,2012,18.68368
ssd,2013,11.90816
ssd,2014,19.13297
ssd,2015,39.46581
ssd,2016,65.45944
ssd,2017,23.9962
ssd,2018,23.54594
ssd,2019,18.73456
ssd,2020,26.42263
stp,2001,22.79248
stp,2002,24.79397
stp,2003,30.93753
stp,2004,26.28423
stp,2005,30.09133
