geo,time,fm_ast_prvt_zg_m3
slb,2019,2.9037
slb,2020,0.14843
sle,1961,7.23227
sle,1962,12.64957
sle,1963,15.70312
sle,1964,5.22214
sle,1965,-0.49558
sle,1966,-1.11751
sle,1967,0.09724
sle,1968,-1.77552
sle,1969,4.04817
sle,1970,7.35647
sle,1971,0.71676
sle,1972,4.26728
sle,1973,11.59087
sle,1974,16.19195
sle,1975,1.65582
sle,1976,2.81659
sle,1977,2.74279
sle,1978,13.30201
sle,1979,3.39673
sle,1980,9.28075
sle,1981,3.19798
sle,1982,5.41045
sle,1983,4.42284
sle,1984,-3.8018
sle,1985,3.37637
sle,1986,24.07125
sle,1987,8.29365
sle,1988,15.5542
sle,1989,25.42519
sle,1990,4.89246
sle,1991,27.61146
sle,1992,7.17936
sle,1993,11.00436
sle,1994,3.45813
sle,1995,1.55648
sle,1996,6.22994
sle,1997,6.21271
sle,1998,1.23267
sle,1999,-2.57065
sle,2000,1.5564
sle,2001,3.07672
sle,2002,6.2668
sle,2003,10.99108
sle,2004,9.51003
sle,2005,4.37544
sle,2006,4.14381
sle,2007,10.4242
sle,2008,13.6299
sle,2009,20.88477
sle,2010,6.92788
sle,2011,8.37656
sle,2012,1.66114
sle,2013,-0.30853
sle,2014,2.48006
sle,2015,0.95299
sle,2016,3.73027
sle,2017,1.09159
sle,2018,6.62971
sle,2019,5.67109
sle,2020,1.30387
slv,1961,-6.81522
slv,1962,-5.08242
slv,1963,9.80475
slv,1964,16.15458
slv,1965,7.04528
slv,1966,11.04321
slv,1967,2.1253
slv,1968,2.67346
slv,1969,13.4036
slv,1970,6.57281
slv,1971,14.79336
slv,1972,13.98684
slv,1973,24.9461
slv,1974,21.07082
slv,1975,10.94906
slv,1976,19.16333
slv,1977,19.22649
slv,1978,14.89691
slv,1979,11.92803
slv,1980,21.02851
slv,1981,4.99721
slv,1982,-18.38011
slv,1983,9.16152
slv,1984,8.56564
slv,1985,22.43547
slv,1986,-31.31821
slv,1987,6.75448
slv,1988,10.11842
slv,1989,7.198
slv,1990,-29.99006
slv,1991,9.78268
slv,1992,13.32811
slv,1993,17.23712
slv,1994,39.8164
slv,1995,22.70177
slv,1996,12.16519
slv,1997,15.11971
slv,1998,10.78242
slv,1999,7.796
slv,2000,8.04906
slv,2001,-6.57674
slv,2002,1.65451
slv,2003,7.15875
slv,2004,3.96078
slv,2005,8.9644
slv,2006,8.46845
slv,2007,7.82059
slv,2008,3.75394
slv,2009,-3.62382
slv,2010,0.08187
slv,2011,4.04505
slv,2012,3.4506
slv,2013,7.08652
slv,2014,4.27473
slv,2015,4.75915
slv,2016,5.08532
slv,2017,5.35435
slv,2018,6.25605
slv,2019,5.48821
slv,2020,1.93864
som,1961,10.09346
som,1962,17.50742
som,1963,7.37968
som,1964,26.19262
som,1965,13.29763
som,1966,1.27563
som,1967,4.08954
som,1968,9.93019
som,1969,7.18924
som,1970,19.39387
som,1971,-9.35983
som,1972,15.72462
som,1973,59.40246
som,1974,48.14048
som,1975,-51.16157
som,1976,-16.83397
som,1977,2.44004
som,1978,1.74416
som,1979,2.32409
som,1980,-0.83863
som,1981,4.39296
som,1982,23.72942
som,1983,13.08119
som,1984,26.06799
som,1985,4.29766
som,1986,0.55741
som,1987,86.24213
som,1988,28.83821
som,1989,100.06321
srb,1998,88.52701
srb,1999,73.16803
srb,2000,519.6624
srb,2001,105.83877
srb,2002,-71.6134
srb,2003,25.61466
srb,2004,40.88981
srb,2005,52.91452
srb,2006,18.46908
srb,2007,36.11103
srb,2008,29.65332
srb,2009,15.58763
srb,2010,25.58052
srb,2011,6.38597
srb,2012,10.24989
srb,2013,-5.22316
srb,2014,0.49571
srb,2015,3.03042
srb,2016,4.88448
srb,2017,3.02033
srb,2018,8.0245
srb,2019,6.78068
srb,2020,8.05124
ssd,2012,3.53597
ssd,2013,3.35882
ssd,2014,1.99644
ssd,2015,3.18518
ssd,2016,10.56593
ssd,2017,5.14899
ssd,2018,2.70672
ssd,2019,5.04719
ssd,2020,2.30912
stp,1996,10.37007
stp,1997,8.38029
stp,1998,12.96489
stp,1999,3.03473
stp,2000,1.77788
stp,2001,-23.66816
stp,2002,9.599
stp,2003,27.00062
stp,2004,27.2084
stp,2005,48.33296
stp,2006,33.2168
stp,2007,27.63067
stp,2008,18.50577
stp,2009,28.65907
stp,2010,28.20135
stp,2011,15.64975
stp,2012,13.77955
stp,2013,-0.16524
stp,2014,-0.91193
stp,2015,5.58557
stp,2016,4.50072
stp,2017,0.96561
stp,2018,-3.34035
stp,2019,1.95326
stp,2020,-0.5517
sur,1968,10.13635
sur,1969,12.92618
sur,1970,11.53089
sur,1971,9.43208
sur,1972,8.17512
sur,1973,2.03158
sur,1974,12.35405
sur,1975,3.20134
sur,1976,25.66683
sur,1977,13.89623
sur,1978,16.50257
sur,1979,11.18794
sur,1980,6.61333
sur,1981,13.1868
sur,1982,8.88121
sur,1983,0.55868
sur,1984,0.76658
sur,1985,5.40135
sur,1986,2.47562
sur,1987,2.36807
sur,1988,6.75376
sur,1989,7.30612
sur,1990,8.58433
sur,1991,9.49898
sur,1992,13.82464
sur,1993,12.09861
sur,1994,38.31448
sur,1995,48.09184
sur,1996,32.13076
sur,1997,16.49825
sur,1998,13.14691
sur,1999,16.63904
sur,2000,-4.73479
sur,2001,13.58568
sur,2002,43.62765
sur,2003,12.90969
sur,2004,12.74332
sur,2005,9.38964
sur,2006,14.29227
sur,2007,16.53534
sur,2008,16.48955
sur,2009,6.49337
sur,2010,5.69108
sur,2011,9.74625
sur,2012,8.30499
sur,2013,9.19239
sur,2014,4.63296
sur,2015,8.05373
sur,2016,15.0259
sur,2017,0.62086
sur,2018,-2.08597
sur,2019,0.45928
sur,2020,10.10359
swe,1961,4.09579
swe,1962,6.38015
swe,1963,10.01792
swe,1964,6.4467
swe,1965,8.5778
swe,1966,6.49793
swe,1967,10.02316
swe,1968,8.89754
swe,1969,3.57707
swe,1970,3.20953
swe,1971,5.96606
swe,1972,8.34496
swe,1973,8.33509
swe,1974,7.492
swe,1975,8.23724
swe,1976,9.12799
swe,1977,10.34805
swe,1978,8.63209
swe,1979,11.36554
swe,1980,7.91476
swe,1981,7.16115
swe,1982,9.38133
swe,1983,4.29871
swe,1984,8.72284
swe,1985,3.95404
swe,1986,13.01462
swe,1987,10.84042
swe,1988,23.81308
swe,1989,21.37369
swe,1990,13.40895
swe,1991,-0.89203
swe,1992,-0.16367
swe,1993,-22.02752
swe,1994,-3.64151
swe,1995,-1.148
swe,1996,3.52978
swe,1997,10.75135
swe,1998,7.33561
swe,1999,9.32827
swe,2000,12.35366
swe,2001,141.15513
swe,2002,8.1201
swe,2003,7.91617
swe,2004,12.76438
swe,2005,24.29232
swe,2006,19.56922
swe,2007,27.66399
swe,2008,16.04206
swe,2009,5.84194
swe,2010,11.13215
swe,2011,11.04679
swe,2012,7.32269
swe,2013,7.81721
swe,2014,7.11657
swe,2015,8.72306
swe,2016,9.93358
swe,2017,13.00138
swe,2018,8.77482
swz,1975,35.24637
swz,1976,4.82919
swz,1977,2.89994
swz,1978,29.71257
swz,1979,8.88375
swz,1980,10.83126
swz,1981,25.51681
swz,1982,5.70278
swz,1983,3.72404
swz,1984,4.80665
swz,1985,1.31563
swz,1986,2.10494
swz,1987,12.7309
swz,1988,15.7948
swz,1989,14.85636
swz,1990,20.54622
swz,1991,29.59888
swz,1992,2.50513
swz,1993,6.9022
swz,1994,15.50844
swz,1995,1.2538
swz,1996,4.70171
swz,1997,8.56215
swz,1998,3.73287
swz,1999,3.47525
swz,2000,3.86276
swz,2001,-7.46811
swz,2002,16.49489
swz,2003,22.22306
swz,2004,21.17
swz,2005,22.90456
swz,2006,22.49907
swz,2007,21.51754
swz,2008,6.49832
swz,2009,11.88505
swz,2010,-0.44295
swz,2011,19.43427
swz,2012,-1.5376
swz,2013,16.11488
swz,2014,8.0768
swz,2015,3.70399
swz,2016,9.27573
swz,2017,2.7461
swz,2018,3.633
swz,2019,3.26391
swz,2020,2.42947
syc,1972,32.45033
syc,1973,22.22222
syc,1974,3.61111
syc,1975,5.50336
syc,1976,29.77178
syc,1977,24.2227
syc,1978,12.39975
syc,1979,9.92408
syc,1980,2.01457
syc,1981,-1.32576
syc,1982,-3.70016
syc,1983,-1.87394
syc,1984,-5.30035
syc,1985,-4.34657
syc,1986,-3.33248
syc,1987,-0.4103
syc,1988,1.70301
syc,1989,5.30793
syc,1990,1.5942
syc,1991,1.74812
syc,1992,1.15363
syc,1993,1.78465
syc,1994,3.47301
syc,1995,3.21552
syc,1996,2.34295
syc,1997,3.78474
syc,1998,3.22854
syc,1999,1.67759
syc,2000,2.53618
syc,2001,2.39556
syc,2002,3.25958
syc,2003,5.48094
syc,2004,4.06462
syc,2005,1.85114
syc,2006,0.4026
syc,2007,8.73407
syc,2008,17.94929
syc,2009,-3.9527
syc,2010,8.53289
syc,2011,1.01873
syc,2012,2.35314
syc,2013,4.01359
syc,2014,9.58051
syc,2015,2.84751
syc,2016,3.9277
syc,2017,6.66676
syc,2018,4.50317
syc,2019,8.65658
syc,2020,8.53795
syr,1961,-4.54199
syr,1962,11.35714
syr,1963,8.12576
syr,1964,-0.51254
syr,1965,0.96221
syr,1966,8.62839
syr,1967,-32.77187
syr,1968,0.18451
syr,1969,0.6151
syr,1970,-2.06181
syr,1971,0.76883
syr,1972,0.30199
syr,1973,2.21211
syr,1974,0.99669
syr,1975,2.82048
syr,1976,3.8062
syr,1977,2.0962
syr,1978,2.62598
syr,1979,5.19874
syr,1980,2.86792
syr,1981,2.30074
syr,1982,3.57551
syr,1983,4.42783
syr,1984,1.53821
syr,1985,0.46813
syr,1986,1.23234
syr,1987,1.94435
syr,1988,3.94077
syr,1989,4.17702
syr,1990,3.38256
syr,1991,4.61806
syr,1992,5.27893
syr,1993,4.48592
syr,1994,3.04976
syr,1995,3.90177
syr,1996,0.93617
syr,1997,1.92436
syr,1998,-0.19433
syr,1999,0.65334
syr,2000,0.26728
syr,2001,0.34447
syr,2002,0.71585
syr,2003,3.03063
syr,2004,4.398
syr,2005,7.59296
syr,2006,2.85722
syr,2007,4.34171
syr,2008,9.41096
syr,2009,3.9646
syr,2010,7.04886
syr,2011,2.592
tcd,1961,29.29104
tcd,1962,-4.0636
tcd,1963,14.78992
tcd,1964,18.29268
tcd,1965,5.90909
tcd,1966,15.71219
tcd,1967,33.28244
tcd,1968,15.61194
tcd,1969,22.6573
tcd,1970,-18.7866
tcd,1971,-17.10454
tcd,1972,0.12267
tcd,1973,18.42261
tcd,1974,33.34897
tcd,1975,50.10919
tcd,1976,-18.34142
tcd,1977,20.37064
tcd,1978,32.0933
tcd,1979,23.69217
tcd,1980,-2.09111
tcd,1981,-22.09509
tcd,1982,-3.82968
tcd,1983,7.11132
tcd,1984,31.78891
tcd,1985,28.07007
tcd,1986,13.9837
tcd,1987,-1.14146
tcd,1988,-57.18284
tcd,1989,-2.53203
tcd,1990,1.79172
tcd,1991,1.17174
tcd,1992,-1.62368
tcd,1993,-14.23522
tcd,1994,6.06251
tcd,1995,6.4478
tcd,1996,2.31755
tcd,1997,-0.66257
tcd,1998,4.26166
tcd,1999,-0.14026
tcd,2000,0.41781
tcd,2001,16.46521
tcd,2002,2.64122
tcd,2003,4.55597
tcd,2004,3.44787
tcd,2005,8.41567
tcd,2006,-1.23924
tcd,2007,3.50564
tcd,2008,10.65057
tcd,2009,5.88604
tcd,2010,10.74281
tcd,2011,9.00135
tcd,2012,12.90281
tcd,2013,2.83584
tcd,2014,17.30359
tcd,2015,0.34657
tcd,2016,4.14382
tcd,2017,-1.73706
tcd,2018,4.67192
tcd,2019,0.60932
tgo,1963,10.32609
tgo,1964,11.28205
tgo,1965,-28.03532
tgo,1966,10.09174
tgo,1967,10.6961
tgo,1968,23.62984
tgo,1969,4.69462
tgo,1970,17.45714
tgo,1971,8.35962
tgo,1972,5.35006
tgo,1973,22.63472
tgo,1974,18.34862
tgo,1975,27.5174
tgo,1976,26.21119
tgo,1977,29.55036
tgo,1978,14.09584
tgo,1979,11.08339
tgo,1980,11.60442
tgo,1981,-3.36365
tgo,1982,7.67326
tgo,1983,-1.65741
tgo,1984,2.58829
tgo,1985,-0.70747
tgo,1986,14.00403
tgo,1987,3.03934
tgo,1988,2.22897
tgo,1989,-1.78067
tgo,1990,1.75955
tgo,1991,7.68835
tgo,1992,-0.15917
tgo,1993,-6.51824
tgo,1994,-0.70665
tgo,1995,17.58643
tgo,1996,4.83783
tgo,1997,7.773
tgo,1998,3.5211
tgo,1999,-7.90619
tgo,2000,0.48237
tgo,2001,-3.44634
tgo,2002,-1.56533
tgo,2003,17.56885
tgo,2004,-6.77852
tgo,2005,5.17359
tgo,2006,7.4795
tgo,2007,25.70903
tgo,2008,-3.08406
tgo,2009,7.10805
tgo,2010,9.20936
tgo,2011,21.33843
tgo,2012,11.53138
tgo,2013,23.56919
tgo,2014,-0.60579
tgo,2015,17.82611
tgo,2016,7.95391
tgo,2017,0.34579
tgo,2018,-0.8653
tgo,2019,2.59928
tgo,2020,1.56764
tha,1961,8.06712
tha,1962,8.13691
tha,1963,2.73
tha,1964,9.39886
tha,1965,10.24598
tha,1966,10.69614
tha,1967,9.29076
tha,1968,7.75253
tha,1969,9.34178
tha,1970,11.90044
tha,1971,6.49521
tha,1972,7.52649
tha,1973,21.13872
tha,1974,21.08953
tha,1975,16.36402
tha,1976,30.61953
tha,1977,25.0183
tha,1978,29.42553
tha,1979,19.12049
tha,1980,12.60444
tha,1981,17.47951
tha,1982,17.76729
tha,1983,28.27499
tha,1984,14.7789
tha,1985,9.37045
tha,1986,4.27946
tha,1987,17.31337
tha,1988,25.43953
tha,1989,31.99363
tha,1990,36.56406
tha,1991,24.82826
tha,1992,27.91367
tha,1993,32.14179
tha,1994,40.72788
tha,1995,40.2878
tha,1996,26.24024
tha,1997,26.83811
tha,1998,-13.40108
tha,1999,-21.14905
tha,2000,-14.66134
tha,2001,-6.28634
tha,2002,9.35613
tha,2003,5.38299
tha,2004,9.48472
tha,2005,7.06666
tha,2006,4.08911
tha,2007,4.16916
tha,2008,7.54834
tha,2009,2.13174
tha,2010,10.15466
tha,2011,14.15476
tha,2012,12.36203
tha,2013,8.40649
tha,2014,4.22616
tha,2015,5.00404
tha,2016,3.83149
tha,2017,4.18226
tha,2018,5.20674
tha,2019,2.16256
tha,2020,4.07015
tjk,1999,146.31349
tjk,2000,8.23616
tjk,2001,231.20391
tjk,2002,0.77069
tjk,2003,38.688
tjk,2004,-70.52631
tjk,2005,42.69099
tjk,2006,22.16531
tjk,2007,52.89064
tjk,2008,30.71939
tjk,2009,6.40573
tjk,2010,11.72016
tjk,2011,28.77298
tjk,2012,4.88659
tjk,2013,35.64053
tjk,2014,26.8361
tjk,2015,13.34012
tjk,2016,-4.88239
tjk,2017,-13.91085
tjk,2018,0.59247
tjk,2019,3.34096
tjk,2020,7.99959
tls,2003,45.72882
tls,2004,100.6391
tls,2005,26.60191
tls,2006,7.1208
tls,2007,-10.96941
tls,2008,1.35467
tls,2009,0.56644
tls,2010,2.2797
tls,2011,7.83803
tls,2012,8.46006
tls,2013,5.3352
tls,2014,1.99754
tls,2015,3.35113
tls,2016,-0.6086
tls,2017,7.03952
tls,2018,-1.18599
tls,2019,1.62365
tls,2020,3.38592
ton,1990,7.73115
ton,1991,-0.91393
ton,1992,1.10884
ton,1993,9.7195
ton,1994,27.01203
ton,1995,23.06087
ton,1996,4.37334
ton,1997,16.48248
ton,1998,13.7018
ton,1999,-1.53437
ton,2000,16.11434
ton,2001,10.14402
ton,2002,19.21066
ton,2003,14.93203
ton,2004,-3.81574
ton,2005,38.67499
ton,2006,6.21523
ton,2007,17.84979
ton,2008,4.48051
ton,2009,-9.82238
ton,2010,-10.3618
ton,2011,-10.32597
ton,2012,-2.0052
ton,2013,-1.32238
ton,2014,3.37127
ton,2015,9.72941
ton,2016,13.2161
ton,2017,7.3607
ton,2018,6.93688
ton,2019,2.27751
ton,2020,0.55298
tto,1961,0.8547
tto,1962,6.16955
tto,1963,0.84369
tto,1964,8.33651
tto,1965,10.38808
tto,1966,5.72838
tto,1967,8.68385
tto,1968,5.86743
tto,1969,19.03841
tto,1970,14.11708
tto,1971,6.36512
tto,1972,23.30418
tto,1973,11.45387
tto,1974,9.7472
tto,1975,20.73466
tto,1976,25.89498
tto,1977,27.59083
tto,1978,24.54869
tto,1979,13.75289
tto,1980,14.802
tto,1981,17.40618
tto,1982,15.21094
tto,1983,10.51671
tto,1984,5.08836
tto,1985,-2.77628
tto,1986,0.87401
tto,1987,2.59835
tto,1988,-2.71021
tto,1989,3.29157
tto,1990,2.70957
tto,1991,12.21537
tto,1992,1.02463
tto,1993,3.09155
tto,1994,-3.47647
tto,1995,8.98277
tto,1996,8.17888
tto,1997,13.161
tto,1998,9.01957
tto,1999,5.24369
tto,2000,8.76875
tto,2001,41.12612
tto,2002,1.71663
tto,2003,5.35151
tto,2004,13.75976
tto,2005,6.03573
tto,2006,10.15669
tto,2007,12.12183
tto,2008,5.29548
tto,2009,-5.00343
tto,2010,-0.03986
tto,2011,2.98886
tto,2012,1.61136
tto,2013,2.07706
tto,2014,3.45107
tto,2015,3.3664
tto,2016,1.93078
tto,2017,2.64472
tto,2018,2.25927
tto,2019,2.57457
tto,2020,-0.19508
tun,1961,12.0586
tun,1962,10.03703
tun,1963,17.49352
tun,1964,13.64365
tun,1965,13.87786
tun,1966,18.49761
tun,1967,11.15303
tun,1968,12.54674
tun,1969,5.38713
tun,1970,9.08237
tun,1971,11.94319
tun,1972,15.49335
tun,1973,18.14503
tun,1974,28.74044
tun,1975,28.40585
tun,1976,13.28376
tun,1977,16.18867
tun,1978,13.34834
tun,1979,9.6603
tun,1980,20.25974
tun,1981,29.77957
tun,1982,26.51543
tun,1983,23.14772
tun,1984,15.94859
tun,1985,17.32143
tun,1986,8.64045
tun,1987,9.10565
tun,1988,6.77706
tun,1989,26.74684
tun,1990,5.87964
tun,1991,9.14724
tun,1992,15.87375
tun,1993,7.91752
tun,1994,8.89734
tun,1995,10.43158
tun,1996,1.26514
tun,1997,13.19722
tun,1998,9.93729
tun,1999,10.2304
tun,2000,23.74128
tun,2001,0.03149
tun,2002,5.30777
tun,2003,4.80839
tun,2004,9.19465
tun,2005,8.3049
tun,2006,5.62442
tun,2007,6.72639
tun,2008,10.0009
tun,2009,7.72326
tun,2010,14.24456
tun,2011,11.43654
tun,2012,7.78472
tun,2013,6.36818
tun,2014,10.0699
tun,2015,5.31143
tun,2016,9.03709
tun,2017,10.62349
tun,2018,8.04153
tun,2019,1.49468
tun,2020,9.59426
tur,1961,-28.67133
tur,1962,19.85428
tur,1963,14.75
tur,1964,12.42647
tur,1965,16.65627
tur,1966,21.6273
tur,1967,14.0785
tur,1968,11.76688
tur,1969,18.46942
tur,1970,4.26539
tur,1971,10.18113
tur,1972,22.03517
tur,1973,22.99427
tur,1974,21.50403
tur,1975,32.93685
tur,1976,28.35391
tur,1977,25.1619
tur,1978,24.70931
tur,1979,39.40863
tur,1980,55.82775
tur,1981,64.08486
tur,1982,35.11967
tur,1983,35.28679
tur,1984,29.82058
tur,1985,39.61291
tur,1986,45.73217
tur,1987,37.47342
tur,1988,32.11441
tur,1989,42.76563
tur,1990,45.4786
tur,1991,45.70147
tur,1992,51.54044
tur,1993,53.60833
tur,1994,51.5609
tur,1995,66.94174
tur,1996,77.61014
tur,1997,77.92308
tur,1998,41.92542
tur,1999,26.3006
tur,2000,29.83166
tur,2001,12.68154
tur,2002,12.80331
tur,2003,10.90079
tur,2004,18.99927
tur,2005,24.69402
tur,2006,19.89919
tur,2007,16.16512
tur,2008,16.49891
tur,2009,8.15793
tur,2010,26.53299
tur,2011,26.35847
tur,2012,17.17351
tur,2013,33.55441
tur,2014,20.09191
tur,2015,23.26064
tur,2016,19.71949
tur,2017,24.23805
tur,2018,18.26364
tur,2019,14.7795
tur,2020,35.83921
tza,1967,-2.13079
tza,1968,-0.65891
tza,1969,1.14588
tza,1970,-6.68719
tza,1971,-5.11353
tza,1972,4.13428
tza,1973,-4.33699
tza,1974,3.18642
tza,1975,0.70147
tza,1976,-1.79372
tza,1977,1.89733
tza,1978,3.6146
tza,1979,0.55022
tza,1980,0.78441
tza,1981,0.46176
tza,1982,2.36494
tza,1983,0.72022
tza,1984,-1.7166
tza,1985,3.37357
tza,1986,1.34907
tza,1987,5.78926
tza,1988,3.26837
tza,1989,91.87513
tza,1990,22.63457
tza,1991,22.332
tza,1992,-8.79519
tza,1993,17.46814
tza,1994,8.71149
tza,1995,-3.85488
tza,1996,-11.14522
tza,1997,6.11056
tza,1998,7.88582
tza,1999,6.0667
tza,2000,2.55429
tza,2001,11.19449
tza,2002,11.9463
tza,2003,11.23977
tza,2004,11.24439
tza,2005,-40.88591
tza,2006,53.73417
tza,2007,16.13673
tza,2008,13.90238
tza,2009,4.58561
tza,2010,10.35697
tza,2011,13.01258
tza,2012,10.13374
tza,2013,7.92723
tza,2014,11.4234
tza,2015,15.03392
tza,2016,4.63791
tza,2017,3.12034
tza,2018,3.48501
tza,2019,4.87828
tza,2020,4.23762
uga,1967,1.72277
uga,1968,6.58872
uga,1969,12.61863
uga,1970,1.60282
uga,1971,1.47709
uga,1972,3.93939
uga,1973,9.78225
uga,1974,11.73031
uga,1975,3.76956
uga,1976,2.19313
uga,1977,9.44674
uga,1978,2.46875
uga,1979,1.59112
uga,1980,16.53139
uga,1981,31.69504
uga,1982,6.38396
uga,1983,22.3423
uga,1984,1.47708
uga,1985,34.37891
uga,1986,24.53906
uga,1993,23.28735
uga,1994,5.02722
uga,1995,9.61987
uga,1996,12.05027
uga,1997,-0.41986
uga,1998,11.4504
uga,1999,8.35433
uga,2000,5.05234
uga,2001,9.79732
uga,2002,7.83921
uga,2003,8.90564
uga,2004,7.91459
uga,2005,5.48041
uga,2006,14.76256
uga,2007,9.01661
uga,2008,27.98446
uga,2009,10.19542
uga,2010,21.60701
uga,2011,20.72522
uga,2012,8.87961
uga,2013,4.63591
uga,2014,9.64862
uga,2015,10.10228
uga,2016,4.86001
uga,2017,4.14663
uga,2018,7.28304
uga,2019,7.9522
uga,2020,5.24995
ukr,1993,78.28651
ukr,1994,111.25846
ukr,1995,7.69747
ukr,1996,4.6911
ukr,1997,12.4385
ukr,1998,45.71243
ukr,1999,20.3978
ukr,2000,35.64462
ukr,2001,24.07522
ukr,2002,28.98226
ukr,2003,39.70134
ukr,2004,22.16667
ukr,2005,43.97475
ukr,2006,51.14971
ukr,2007,68.12416
ukr,2008,70.96861
ukr,2009,-5.75683
ukr,2010,1.01882
ukr,2011,10.01592
ukr,2012,3.00859
ukr,2013,13.48177
ukr,2014,9.82463
ukr,2015,-1.4929
ukr,2016,-1.45678
ukr,2017,0.70722
ukr,2018,4.87127
ukr,2019,-6.26375
ukr,2020,-1.80649
ury,1961,17.00354
ury,1962,16.85998
ury,1963,25.60094
ury,1964,56.83646
ury,1965,58.32107
ury,1966,0.93261
ury,1967,49.50596
ury,1968,37.74873
ury,1969,15.83117
ury,1970,26.89047
ury,1971,34.48217
ury,1972,73.49157
ury,1973,54.53684
ury,1974,86.74603
ury,1975,91.83542
ury,1976,67.80696
ury,1977,67.91411
ury,1978,63.45829
ury,1979,91.99224
ury,1980,72.36383
ury,1981,38.07463
ury,1982,80.81418
ury,1983,11.84603
ury,1984,45.12423
ury,1985,76.6706
ury,1986,60.72912
ury,1987,41.13809
ury,1988,67.65345
ury,1989,56.28519
ury,1990,57.83515
ury,1991,36.89495
ury,1992,37.07791
ury,1993,29.10292
ury,1994,27.88024
ury,1995,35.22944
ury,1996,25.92965
ury,1997,24.96876
ury,1998,64.43639
ury,1999,11.23675
ury,2000,5.47237
ury,2001,21.25056
ury,2002,39.49852
ury,2003,-33.20021
ury,2004,-26.05008
ury,2005,0.24894
ury,2006,9.01788
ury,2007,7.33354
ury,2008,21.73705
ury,2009,-10.63133
ury,2010,11.99267
ury,2011,9.83697
ury,2012,7.59215
ury,2013,14.02311
ury,2014,10.15067
ury,2015,12.49854
ury,2016,0.878
ury,2017,0.09384
ury,2018,6.64026
ury,2019,5.88846
ury,2020,6.75437
usa,1961,5.48678
usa,1962,7.62608
usa,1963,8.69659
usa,1964,8.01557
usa,1965,9.03807
usa,1966,5.66485
usa,1967,5.417
usa,1968,7.31509
usa,1969,6.8114
usa,1970,4.24889
usa,1971,8.30648
usa,1972,12.28101
usa,1973,12.74545
usa,1974,8.11114
usa,1975,2.37597
usa,1976,7.9998
usa,1977,11.56531
usa,1978,11.7802
usa,1979,9.5316
usa,1980,4.79457
usa,1981,5.15652
usa,1982,1.81887
usa,1983,6.52618
usa,1984,10.73306
usa,1985,7.63286
usa,1986,6.46864
usa,1987,4.61034
usa,1988,6.57332
usa,1989,4.17024
usa,1990,-0.541
usa,1991,-2.84776
usa,1992,-1.08514
usa,1993,1.55248
usa,1994,4.5742
usa,1995,5.99888
usa,1996,5.02983
usa,1997,5.1894
usa,1998,5.30004
usa,1999,4.6142
usa,2000,7.14714
usa,2001,4.08233
usa,2002,2.52719
usa,2003,5.0159
usa,2004,7.50078
usa,2005,7.88587
usa,2006,7.3109
usa,2007,6.78344
usa,2008,1.74362
usa,2009,-7.96609
usa,2010,0.4772
usa,2011,0.24401
usa,2012,1.56343
usa,2013,1.22206
usa,2014,2.96583
usa,2015,3.64698
usa,2016,3.04602
usa,2017,2.68351
usa,2018,2.68553
usa,2019,2.35827
usa,2020,1.25607
uzb,2014,15.64019
uzb,2015,12.4838
uzb,2016,17.71859
uzb,2017,40.03316
uzb,2018,65.82875
uzb,2019,71.12954
uzb,2020,67.02273
vct,1976,0.44151
vct,1977,16.71177
vct,1978,19.7759
vct,1979,8.1202
vct,1980,14.18793
vct,1981,19.635
vct,1982,-3.25646
vct,1983,10.04828
vct,1984,-4.15321
vct,1985,10.64677
vct,1986,0.42195
vct,1987,10.53234
vct,1988,11.19393
vct,1989,9.90384
vct,1990,4.19358
vct,1991,8.75432
vct,1992,4.96733
vct,1993,1.75523
vct,1994,4.07037
vct,1995,12.33174
vct,1996,9.7541
vct,1997,8.5195
vct,1998,6.17589
vct,1999,8.23172
vct,2000,5.7222
vct,2001,1.57094
vct,2002,3.12696
vct,2003,0.43738
vct,2004,0.59568
vct,2005,3.50653
vct,2006,9.31336
vct,2007,10.67807
vct,2008,2.25537
vct,2009,1.50178
vct,2010,1.41353
vct,2011,1.14031
vct,2012,3.7866
vct,2013,0.9368
vct,2014,-0.15711
vct,2015,1.64521
vct,2016,0.39121
vct,2017,0.47798
vct,2018,-0.2138
vct,2019,0.674
vct,2020,2.10875
ven,1961,-417.85375
ven,1962,-75047.86934
ven,1963,4.95564
ven,1964,12.56341
ven,1965,8.97264
ven,1966,1.48119
ven,1967,6.85166
ven,1968,8.63514
ven,1969,5.70958
ven,1970,7.27795
ven,1971,7.61127
ven,1972,11.75908
ven,1973,18.26212
ven,1974,24.34002
ven,1975,36.49204
ven,1976,26.20486
ven,1977,14.52348
ven,1978,15.59382
ven,1979,3.55377
ven,1980,13.59361
ven,1981,6.87459
ven,1982,8.65693
ven,1983,3.43873
ven,1984,10.41138
ven,1985,7.23995
ven,1986,18.7966
ven,1987,25.12007
ven,1988,24.95795
ven,1989,14.68124
ven,1990,17.62409
ven,1991,26.46589
ven,1992,20.64959
ven,1993,7.71954
ven,1994,-4.13984
ven,1995,15.32655
ven,1996,35.05527
ven,1997,49.78866
ven,1998,8.11518
ven,1999,6.51952
ven,2000,14.3497
ven,2001,16.77706
ven,2002,-0.46553
ven,2003,5.15022
ven,2004,35.64366
ven,2005,34.00524
ven,2006,37.37965
ven,2007,39.39338
ven,2008,17.60962
ven,2009,10.0337
ven,2010,9.33468
ven,2011,26.36601
