geo,time,ne_gdi_stkb_cd
irq,2007,2296718301.59105
irq,2008,504962255.97642
irq,2009,1100007837.37708
irq,2010,-458623675.21368
irq,2011,-711392222.22222
irq,2012,-3392570410.87118
irq,2013,354487480.44597
irq,2014,-6279856946.82676
irq,2015,-9435355694.89879
irq,2016,5500273181.04907
irq,2017,6117013344.59459
irq,2018,32029987064.0457
irq,2019,47903320642.978
isl,1970,-3457954.54545
isl,1971,16434090.90909
isl,1972,-12279628.37072
isl,1973,-3806723.62144
isl,1974,25841920.96048
isl,1975,24637605.72544
isl,1976,-10330460.55882
isl,1977,33864333.48419
isl,1978,-15007930.36037
isl,1979,14525241.06636
isl,1980,16675004.16875
isl,1981,35021178.81565
isl,1982,73918147.59341
isl,1983,-43070829.37511
isl,1984,24799881.36444
isl,1985,-23561893.33545
isl,1986,-50943699.18402
isl,1987,-10755690.69116
isl,1988,43009252.80141
isl,1989,-10132920.06914
isl,1990,-30816316.02607
isl,1991,20903717.69077
isl,1992,2119108.39869
isl,1993,34130055.97368
isl,1994,3718224.76138
isl,1995,47177597.74438
isl,1996,380661.65414
isl,1997,1438558.73339
isl,1998,12768062.36903
isl,1999,1658941.07027
isl,2000,33987928.66592
isl,2001,-22258053.92067
isl,2002,208942.22996
isl,2003,-16053461.78415
isl,2004,-5411466.02803
isl,2005,-124269557.66516
isl,2006,115756982.04617
isl,2007,32649582.39013
isl,2008,118238604.90131
isl,2009,-1183030.51479
isl,2010,-23846513.49044
isl,2011,32822763.29313
isl,2012,4858798.03696
isl,2013,-21341420.46382
isl,2014,11684301.91067
isl,2015,12367828.78941
isl,2016,30821714.14598
isl,2017,-7681123.99301
isl,2018,71461277.94001
isl,2019,-43666812.54809
isl,2020,23382277.19843
isr,1970,116666666.66667
isr,1971,122500000
isr,1972,135000000
isr,1973,70000000
isr,1974,12500000
isr,1975,271666666.66667
isr,1976,181250000
isr,1977,411000000
isr,1978,444117647.05882
isr,1979,304400000
isr,1980,164705882.35294
isr,1981,-242894736.84211
isr,1982,204444444.44444
isr,1983,179501779.35943
isr,1984,428407230.55934
isr,1985,99665790.14335
isr,1986,269257292.64686
isr,1987,-128044023.57958
isr,1988,70681093.25161
isr,1989,134537152.9952
isr,1990,174231723.04335
isr,1991,814437716.64253
isr,1992,862809564.47481
isr,1993,1673331331.04837
isr,1994,1027573976.28774
isr,1995,934910171.68665
isr,1996,621102233.91923
isr,1997,699402214.87795
isr,1998,825766690.35025
isr,1999,1546395874.09716
isr,2000,2126234027.42011
isr,2001,2487777777.77778
isr,2002,971011017.77196
isr,2003,827891350.65106
isr,2004,1194154618.4739
isr,2005,2189788533.10159
isr,2006,1849464967.00929
isr,2007,2144837029.28361
isr,2008,937881828.31661
isr,2009,-543070467.66523
isr,2010,98439010.69143
isr,2011,1736967970.72031
isr,2012,1048065853.76873
isr,2013,-910205473.91938
isr,2014,1781151086.17425
isr,2015,2555236910.93864
isr,2016,1716693543.4875
isr,2017,3003345789.62707
isr,2018,2179008311.09961
isr,2019,1982332386.00856
isr,2020,6677973193.29001
ita,1970,796889714.9938
ita,1971,-1117468789.01373
ita,1972,-1774764276.22842
ita,1973,982484224.51013
ita,1974,5032706162.54838
ita,1975,-4701607354.68565
ita,1976,3706113049.54641
ita,1977,-679563309.19465
ita,1978,-599545973.0778
ita,1979,960118853.41412
ita,1980,5193900067.82727
ita,1981,-4155382388.00886
ita,1982,-2009355762.34789
ita,1983,-2657057623.6614
ita,1984,2407901697.15671
ita,1985,3662359801.2372
ita,1986,1303448499.80517
ita,1987,4492960860.47206
ita,1988,5444669741.14847
ita,1989,3090673158.34039
ita,1990,3522710084.03361
ita,1991,4209965662.55658
ita,1992,3553753338.57031
ita,1993,140087363.11062
ita,1994,2490437079.73103
ita,1995,7867229288.00666
ita,1996,2072405571.58991
ita,1997,4172919508.86767
ita,1998,3141407382.62518
ita,1999,4411994761.27414
ita,2000,1533935721.41177
ita,2001,1428349970.55118
ita,2002,2653563545.84314
ita,2003,4796911875.0196
ita,2004,5389331176.91121
ita,2005,-2086463795.79766
ita,2006,7354544548.94117
ita,2007,12957458717.3726
ita,2008,12058577012.7344
ita,2009,-13238298400.7422
ita,2010,11867550456.6667
ita,2011,17309241961.0895
ita,2012,-10842845517.4219
ita,2013,-6686941515.64708
ita,2014,5124691775.49018
ita,2015,3155343709.64844
ita,2016,7321167878.63815
ita,2017,11246879856.7059
ita,2018,14252821883.3725
ita,2019,5045919405.49019
ita,2020,-3423161738.52141
jam,1965,25619487.61025
jam,1966,28699426.01148
jam,1967,34382767.19138
jam,1968,38761550.46202
jam,1969,40441617.66471
jam,1970,2520100.80403
jam,1971,66642651.29683
jam,1972,34657980.45603
jam,1973,103723404.25532
jam,1974,51699483.00517
jam,1975,66549334.50665
jam,1976,44329556.70443
jam,1977,12869871.30129
jam,1978,44859548.57426
jam,1979,42101087.94198
jam,1980,38789715.95374
jam,1981,69271359.60481
jam,1982,31772762.9954
jam,1983,62208881.06821
jam,1984,46464441.51365
jam,1985,46072752.13183
jam,1986,22801124.53905
jam,1987,32679023.82124
jam,1988,17891629.92384
jam,1989,34084183.40703
jam,1990,24707683.74165
jam,1991,24496735.69442
jam,1992,11332604.53914
jam,1993,36074168.49042
jam,1994,17590574.83702
jam,1995,22508615.02301
jam,1996,15032489.57424
jam,1997,10591873.91433
jam,1998,11162790.69767
jam,1999,14189301.67634
jam,2000,23263550.43654
jam,2001,13131491.01123
jam,2002,15986483.77909
jam,2003,15517596.71221
jam,2004,10261907.40753
jam,2005,23281690.79667
jam,2006,42574292.0636
jam,2007,56827214.62824
jam,2008,52462882.88833
jam,2009,24119935.24025
jam,2010,40471993.58687
jam,2011,71332522.25139
jam,2012,43425449.97285
jam,2013,38915156.59192
jam,2014,63289598.81732
jam,2015,19466563.16417
jam,2016,13525720.45246
jam,2017,58992923.81872
jam,2018,4818753.5646
jam,2019,27829431.83702
jam,2020,24281318.90665
jor,1976,42469879.51807
jor,1977,21257212.26845
jor,1978,-3926701.57068
jor,1979,-40626040.62604
jor,1980,50688150.38604
jor,1981,96246973.36562
jor,1982,67801418.43972
jor,1983,148443954.83338
jor,1984,115474642.39272
jor,1985,76279776.98936
jor,1986,100000000
jor,1987,198227474.15066
jor,1988,51295752.07053
jor,1989,15837104.0724
jor,1990,235347295.46482
jor,1991,88852988.69144
jor,1992,234627831.71521
jor,1993,172030596.04561
jor,1994,85873765.56462
jor,1995,227026255.70776
jor,1996,76868829.33709
jor,1997,-4513399.15374
jor,1998,51480959.09732
jor,1999,-150070521.86178
jor,2000,105500705.21862
jor,2001,146967559.94358
jor,2002,110014104.37235
jor,2003,22143864.59803
jor,2004,296473906.91114
jor,2005,443159379.40762
jor,2006,434837799.71791
jor,2007,476445698.16643
jor,2008,481048330.2804
jor,2009,207042253.52113
jor,2010,531126760.56338
jor,2011,456338028.16901
jor,2012,992676056.33803
jor,2013,684366197.1831
jor,2014,617464788.73239
jor,2015,542816901.40845
jor,2016,628169014.08451
jor,2017,596150281.69014
jor,2018,589045352.11268
jor,2019,604454929.57747
jor,2020,596550140.84507
jpn,1994,1559567860.76992
jpn,1995,18176773024.763
jpn,1996,22218422472.6993
jpn,1997,23659630600.3179
jpn,1998,12632796380.2841
jpn,1999,-32527469826.2088
jpn,2000,-3463074917.29728
jpn,2001,1049133169.14742
jpn,2002,-15123456790.1235
jpn,2003,-2367736676.62927
jpn,2004,15377150092.8896
jpn,2005,7309137692.32305
jpn,2006,1511617008.8728
jpn,2007,16652583575.0105
jpn,2008,29452541856.3364
jpn,2009,-54010843207.3921
jpn,2010,-1689453305.78336
jpn,2011,11805978997.6016
jpn,2012,14506747629.7834
jpn,2013,-7240076172.13745
jpn,2014,-2359719823.47777
jpn,2015,8618351827.81598
jpn,2016,3748406374.17007
jpn,2017,10231251507.1938
jpn,2018,18491588561.25
jpn,2019,19449651390.8058
kaz,1992,268595041.32231
kaz,1993,-1845015514.36073
kaz,1994,546890682.08278
kaz,1995,54040045.88382
kaz,1996,-227031958.31408
kaz,1997,-145020712.51036
kaz,1998,19028572.23131
kaz,1999,269319873.19627
kaz,2000,150133712.50791
kaz,2001,696889239.02688
kaz,2002,804636897.89613
kaz,2003,820991096.15325
kaz,2004,529805564.74437
kaz,2005,1716662402.16737
kaz,2006,2999044328.86508
kaz,2007,5776348750.18563
kaz,2008,887793102.53102
kaz,2009,1871273052.21066
kaz,2010,1548873808.15039
kaz,2011,2953818967.02241
kaz,2012,5047093302.03705
kaz,2013,6359358361.18247
kaz,2014,9375480560.76258
kaz,2015,9268090270.84048
kaz,2016,7012613981.76292
kaz,2017,7764712378.18289
kaz,2018,7319557721.39604
kaz,2019,7557613077.87148
kaz,2020,6545506477.36681
ken,1964,6439997.4185
ken,1965,15679993.71461
ken,1966,45359981.81727
ken,1967,18479992.59222
ken,1968,20719991.69431
ken,1969,20159991.91879
ken,1970,75599969.69545
ken,1971,21559991.38264
ken,1972,11759995.29765
ken,1973,134519782.32303
ken,1974,197090817.45509
ken,1975,-67572768.07862
ken,1976,9178758.10773
ken,1977,123771216.17832
ken,1978,249955257.35235
ken,1979,-64746485.96754
ken,1980,449314791.63422
ken,1981,294888144.97889
ken,1982,182170005.02268
ken,1983,168043961.94239
ken,1984,164555332.97595
ken,1985,494078770.54279
ken,1986,154346103.33841
ken,1987,371703977.48462
ken,1988,417949974.92548
ken,1989,447617689.66216
ken,1990,301395170.21731
ken,1991,158172743.10289
ken,1992,27867448.03953
ken,1993,38699132.60565
ken,1994,30034468.85493
ken,1995,39276839.49772
ken,1996,-121089242.91209
ken,1997,-32384500.38991
ken,1998,143406878.29548
ken,1999,-9029351.79208
ken,2000,89608863.74228
ken,2001,82952429.32114
ken,2002,-275926962.97482
ken,2003,95976190.31942
ken,2004,113194011.15015
ken,2005,-196640552.9283
ken,2006,-204241839.20289
ken,2007,157313986.23837
ken,2008,268419508.11923
ken,2009,310269934.84331
ken,2010,189314580.25171
ken,2011,551734698.93301
ken,2012,343075088.48971
ken,2013,998572969.55862
ken,2014,727916271.43088
ken,2015,10185529.41836
ken,2016,-32396625.17093
ken,2017,629848497.59552
ken,2018,256315793.63011
ken,2019,381708010.58927
ken,2020,332152506.13429
kgz,1990,25000000
kgz,1991,-52777777.77778
kgz,1992,123750000
kgz,1993,-34015151.51515
kgz,1994,-57258741.25874
kgz,1995,-38765432.09877
kgz,1996,46862186.12098
kgz,1997,160230447.93317
kgz,1998,37535874.56902
kgz,1999,25442990.94159
kgz,2000,23806929.15762
kgz,2001,14951129.6432
kgz,2002,18153463.98601
kgz,2003,-38395537.41397
kgz,2004,-5988795.91215
kgz,2005,5084878.01072
kgz,2006,21614877.13216
kgz,2007,61916642.3252
kgz,2008,90888212.03786
kgz,2009,-62276099.487
kgz,2010,-34054690.27049
kgz,2011,91338183.37852
kgz,2012,213477433.01173
kgz,2013,292125413.67229
kgz,2014,292309441.40336
kgz,2015,113317747.94802
kgz,2016,118659898.36099
kgz,2017,79321355.60438
kgz,2018,326714148.5438
kgz,2019,377466173.18128
kgz,2020,273588576.99911
khm,1993,28328459.20417
khm,1994,34825186.42203
khm,1995,21868308.02187
khm,1996,71675665.76443
khm,1997,55125118.69124
khm,1998,-17241698.98829
khm,1999,35341230.10781
khm,2000,-28555869.09704
khm,2001,115792745.03058
khm,2002,42496295.63441
khm,2003,158280341.04046
khm,2004,-27424198.98912
khm,2005,84803783.45754
khm,2006,230682925.99768
khm,2007,123204130.14583
khm,2008,139720220.38462
khm,2009,128390015.07803
khm,2010,131937886.55339
khm,2011,144478778.04608
khm,2012,161636096.47905
khm,2013,161866876.18102
khm,2014,176169231.08359
khm,2015,183754978.00996
khm,2016,204298357.23535
khm,2017,220496264.75715
khm,2018,220464321.05772
khm,2019,237133527.482
khm,2020,221275867.6052
kir,1979,907668.23161
kir,1980,1490548.84992
kir,1981,98827.85567
kir,1982,1362207.1204
kir,1983,518018.01802
kir,1984,-87757.7885
kir,1985,43299.11307
kir,1986,175802.13904
kir,1987,210054.6142
kir,1988,390655.51996
kir,1989,197690.96948
kir,1990,195144.79744
kir,1991,194734.3823
kir,1992,183607.52056
kir,2008,502432.47777
kir,2009,-68632.03868
kir,2010,455879.65511
kir,2011,29912.32594
kir,2012,5140815.90391
kir,2013,2941687.58448
kir,2014,1061835.22625
kir,2015,-1543835.92517
kir,2016,-1152988.40321
kir,2017,534947.88473
kir,2018,181560.07173
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kna,2011,0
kna,2012,0
kor,1960,-28673358.17302
kor,1961,23078550.41061
kor,1962,6692333.43205
kor,1963,209308497.34037
kor,1964,132712387.75211
kor,1965,-15052552.55255
kor,1966,51816908.67546
kor,1967,4805559.66287
kor,1968,64015904.57256
kor,1969,255344253.19267
kor,1970,42825862.95724
kor,1971,160449373.46968
kor,1972,2545241.6707
kor,1973,234233781.88391
kor,1974,1052735678.78953
kor,1975,281818181.81818
kor,1976,373760330.57851
kor,1977,311570247.93388
kor,1978,494008264.46281
kor,1979,2008264462.80992
kor,1980,756465765.60262
kor,1981,2270678237.37574
kor,1982,1774908354.76282
kor,1983,1931292297.77635
kor,1984,2525372838.03568
kor,1985,2804418289.23473
kor,1986,3750638153.04328
kor,1987,3491131453.85803
kor,1988,8345523398.08878
kor,1989,9974533106.96095
kor,1990,6290409178.25251
kor,1991,7507193018.34049
kor,1992,6153589957.08704
kor,1993,4853177520.02691
kor,1994,9773974733.9598
kor,1995,10377688747.1314
kor,1996,11750885698.3032
kor,1997,8778395652.21962
kor,1998,-11454718004.3384
kor,1999,5074191214.81806
kor,2000,6588296668.31718
kor,2001,4657743282.28724
kor,2002,4474258446.63453
kor,2003,7134549055.47956
kor,2004,12037771103.2724
kor,2005,18991097401.302
kor,2006,26329126651.34389
kor,2007,34520578961.2845
kor,2008,27973950650.1857
kor,2009,-13848527327.2615
kor,2010,26600585955.2394
kor,2011,39665626056.5243
kor,2012,22531254249.9992
kor,2013,10866117265.6162
kor,2014,12359339492.9802
kor,2015,7602654802.71315
kor,2016,6349179539.29971
kor,2017,12609863585.7712
kor,2018,19173284870.5134
kor,2019,23269511716.36169
kor,2020,12248851063.8875
kos,2008,389629412.62634
kos,2009,94523478.7441
kos,2010,113148614.60957
kos,2011,310693207.12695
kos,2012,74324810.48439
kos,2013,56358082.08261
kos,2014,24138434.96745
kos,2015,136328636.41407
kos,2016,368251051.58291
kos,2017,339876863.98554
kos,2018,361093528.57818
kos,2019,277725033.5871
kos,2020,285521367.52137
kwt,1965,64407728.92747
kwt,1966,44805376.6452
kwt,1967,64407728.92747
kwt,1968,39204704.56455
kwt,1969,53206384.76617
kwt,1970,-5880705.68468
kwt,1971,8424599.83151
kwt,1972,27059896.62511
kwt,1973,22926500.33715
kwt,1974,125170532.06003
kwt,1975,90000000
kwt,1976,246580027.35978
kwt,1977,451500348.91835
kwt,1978,250817884.40567
kwt,1979,521345875.54269
kwt,1980,388457269.70033
kwt,1981,319225251.07604
kwt,1982,448419590.13546
kwt,1983,-65831903.94511
kwt,1984,-27929753.46167
kwt,1985,-201861702.12766
kwt,1986,80419821.05988
kwt,1987,134158593.46968
kwt,1988,416810035.84229
kwt,1989,362151123.21307
kwt,1990,-74305555.55556
kwt,1991,281392894.82941
kwt,1992,494205862.30402
kwt,1993,493377483.44371
kwt,1994,707070707.07071
kwt,2007,0
kwt,2008,0
kwt,2009,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,2000,0
lao,2001,0
lao,2002,0
lao,2003,0
lao,2004,0
lao,2005,0
lao,2006,0
lao,2007,0
lao,2008,0
lao,2009,0
lao,2010,0
lao,2011,0
lao,2012,0
lao,2013,0
lao,2014,0
lao,2015,0
lao,2016,0
lbn,1990,0
lbn,1991,0
lbn,1992,0
lbn,1993,0
lbn,1994,0
lbn,1995,0
lbn,1996,0
lbn,1997,0
lbn,1998,0
lbn,1999,0
lbn,2000,0
lbn,2001,0
lbn,2002,0
lbn,2003,0
lbn,2004,0
lbn,2005,0
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,0
lbn,2010,0
lbn,2011,0
lbn,2012,0
lbn,2013,0
lbn,2014,0
lbn,2015,0
lbn,2016,0
lbn,2017,0
lbn,2018,0
lbn,2019,0
lbr,1983,0
lby,1990,1371468926.55367
lby,1991,510509440.684
lby,1992,537997159.09091
lby,1993,50262812.08936
lby,1994,16360505.16648
lby,1995,128677349.91629
lby,1996,567994505.49451
lby,1997,138858754.61055
lby,1998,271599657.8272
lby,1999,99180681.32816
lby,2000,78094494.33815
lby,2001,99157164.10511
lby,2002,118110236.22047
lby,2003,2734375000
lby,2004,-769230769.23077
lby,2005,-2675022928.76796
lby,2006,165118757.61267
lby,2007,277522572.46951
lby,2008,0
lca,1980,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,0
lca,1987,0
lca,1988,0
lca,1989,0
lca,1990,0
lca,1991,0
lca,1992,0
lca,1993,0
lca,1994,0
lca,1995,0
lca,1996,0
lca,1997,0
lca,1998,0
lca,1999,0
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lca,2009,0
lca,2010,0
lca,2011,0
lca,2012,0
lka,1960,-12935699.13242
lka,1961,33381985.61491
lka,1962,-2832364.78794
lka,1963,26875258.06714
lka,1964,2664474.79737
lka,1965,-6302521.0084
lka,1966,1680672.26891
lka,1967,2263374.4856
lka,1968,22186944.0134
lka,1969,-3865546.21849
lka,1970,38655462.18487
lka,1971,43507588.53288
lka,1972,72361809.04523
lka,1973,5468750
lka,1974,114736842.10526
lka,1975,62910128.38802
lka,1976,35790725.32699
lka,1977,25253664.03608
lka,1978,2114029.46829
lka,1979,18047527.29608
lka,1980,98003629.76407
lka,1981,17194805.19481
lka,1982,11917347.42912
lka,1983,-8924776.88058
lka,1984,5896226.41509
lka,1985,8284241.53166
lka,1986,4889364.73947
lka,1987,5027173.91304
lka,1988,18893429.73908
lka,1989,13120665.74202
lka,1990,25911133.30005
lka,1991,22963500.12086
lka,1992,73009354.32352
lka,1993,37251655.62914
lka,1994,45528126.26467
lka,1995,18536585.36585
lka,1996,49846209.51692
lka,1997,3898960.84082
lka,1998,2715283.16524
lka,1999,1344845.69649
lka,2000,519413.06324
lka,2001,447627.57386
lka,2002,531779982.22873
lka,2003,374243680.06631
lka,2004,540498072.93211
lka,2005,843343283.58209
lka,2006,878896476.33052
lka,2007,1045278024.86278
lka,2008,922500641.5357
lka,2009,295872453.56032
lka,2010,3340139181.61757
lka,2011,3345842743.4672
lka,2012,6271243848.51814
lka,2013,2363518191.0451
lka,2014,3282775813.83023
lka,2015,4145511833.40706
lka,2016,300323763.90714
lka,2017,3670920022.38164
lka,2018,2416376331.13368
lka,2019,-506990474.13381
lka,2020,-345921438.13924
lso,1967,699986.00028
lso,1968,699986.00028
lso,1969,839983.20034
lso,1970,0
lso,1971,-1398210.29083
lso,1972,-1300897.61936
lso,1973,2881844.3804
lso,1974,0
lso,1975,-1352265.04395
lso,1976,-2299908.00368
lso,1977,-1149954.00184
lso,1978,6899724.01104
lso,1979,7125890.73634
lso,1980,6166923.47201
lso,1981,6712592.59259
lso,2007,23462145.51338
lso,2008,28496356.46153
lso,2009,37614855.37605
lso,2010,43559277.57589
lso,2011,-69648342.26367
lso,2012,-5619897.71067
lso,2013,39626549.35124
lso,2014,114908538.88894
lso,2015,49483231.31304
lso,2016,45359408.46507
lso,2017,-119560570.57057
lso,2018,-106203303.63687
lso,2019,27439688.82368
ltu,1995,190432843.38571
ltu,1996,44378075.09711
ltu,1997,227497626.24083
ltu,1998,55539059.12818
ltu,1999,-61018558.48079
ltu,2000,-36473888.64912
ltu,2001,-177596029.3483
ltu,2002,12592279.51536
ltu,2003,76189509.30626
ltu,2004,-7313710.87928
ltu,2005,223485508.14778
ltu,2006,299624796.08483
ltu,2007,1470752599.89053
ltu,2008,983439192.15571
ltu,2009,-1954635807.61746
ltu,2010,470213063.55914
ltu,2011,1524850196.7513
ltu,2012,1045712053.29526
ltu,2013,513652371.66882
ltu,2014,365264392.95685
ltu,2015,687247817.63359
ltu,2016,-279568305.40389
ltu,2017,-445910013.33882
ltu,2018,-315908874.23608
ltu,2019,-2126592960.43137
ltu,2020,-4288761353.33542
lux,1970,134439693.42477
lux,1971,43287659.92571
lux,1972,8600494.91339
lux,1973,-88206375.49162
lux,1974,-518011599.0058
lux,1975,-706175276.95514
lux,1976,-382281086.72936
lux,1977,-819480022.50985
lux,1978,70933777.37927
lux,1979,-653593835.9934
lux,1980,-619231618.15423
lux,1981,-301392872.66406
lux,1982,-131202542.82183
lux,1983,496634319.52663
lux,1984,782220050.26529
lux,1985,422845301.99062
lux,1986,376042983.56511
lux,1987,412767152.89033
lux,1988,783692814.04279
lux,1989,935076781.32678
lux,1990,1443435538.38725
lux,1991,1549606615.47549
lux,1992,1929271016.31117
lux,1993,386880830.22388
lux,1994,443931757.89727
lux,1995,-146911603.72195
lux,1996,-38177198.69707
lux,1997,139332431.21335
lux,1998,233364080.90687
lux,1999,115822189.69652
lux,2000,410609507.3051
lux,2001,71144331.52165
lux,2002,-206893422.28471
lux,2003,77301238.87922
lux,2004,21752119.81042
lux,2005,814650215.79455
lux,2006,338484330.84706
lux,2007,307298179.29922
lux,2008,256299731.00625
lux,2009,-1000206843.42109
lux,2010,707793499.75
lux,2011,34268546.3716
lux,2012,-254185160.42109
lux,2013,-201413085.00118
lux,2014,-40009129.62039
lux,2015,990597518.03359
lux,2016,402589517.36498
lux,2017,708636575.50706
lux,2018,590905941.38902
lux,2019,606797724.3451
lux,2020,807223113.88171
lva,1995,85872789.50371
lva,1996,75172281.77642
lva,1997,225506895.7174
lva,1998,132900035.74407
lva,1999,-57333653.61518
lva,2000,-39268829.66396
lva,2001,64177300.20148
lva,2002,341425648.02183
lva,2003,604589841.34793
lva,2004,650814361.90972
lva,2005,692074673.30429
lva,2006,1293133935.28969
lva,2007,1674943236.2194
lva,2008,1231947083.75968
lva,2009,66422018.34862
lva,2010,317728102.63518
lva,2011,755504317.61396
lva,2012,417730531.78108
lva,2013,19327919.4503
lva,2014,342912622.44706
lva,2015,516808885.42734
lva,2016,525884134.39494
lva,2017,434923863.89765
lva,2018,394984407.25804
lva,2019,28713401.70196
lva,2020,-707884033.89416
mac,1982,18471521.73215
mac,1983,56670507.22114
mac,1984,38828185.28014
mac,1985,39630944.6417
mac,1986,33320021.96376
mac,1987,54433319.184
mac,1988,61562569.95747
mac,1989,46801677.88994
mac,1990,16581473.63172
mac,1991,46849818.22271
mac,1992,44027445.02841
mac,1993,52964506.25031
mac,1994,73489692.59953
mac,1995,31878310.19855
mac,1996,67910222.93633
mac,1997,14168746.00329
mac,1998,-9023913.37043
mac,1999,10385515.33428
mac,2000,9220149.76514
mac,2001,2365096.15983
mac,2002,29875270.74464
mac,2003,39769610.53209
mac,2004,79030689.83571
mac,2005,80887768.22159
mac,2006,129977253.98055
mac,2007,111001879.06768
mac,2008,163214922.5072
mac,2009,27554074.87194
mac,2010,217190272.67501
mac,2011,534035070.21526
mac,2012,487740772.72557
mac,2013,371371709.66167
mac,2014,452354421.50468
mac,2015,241327489.04195
mac,2016,-19261797.85118
mac,2017,-121729379.51657
mac,2018,270795912.04707
mac,2019,163310823.36906
mac,2020,-94503761.37487
mar,1965,0
mar,1966,-46042881.13823
mar,1967,-12054144.84735
mar,1968,-21539373.57969
mar,1969,38731350.65705
mar,1970,140895168.46161
mar,1971,134455445.54455
mar,1972,84767866.45801
mar,1973,207455745.20928
mar,1974,441667810.88379
mar,1975,51079580.50586
mar,1976,43219514.40273
mar,1977,61288388.51509
mar,1978,71039431.68455
mar,1979,82070221.33313
mar,1980,920007874.81583
mar,1981,91750478.51053
mar,1982,452149759.25618
mar,1983,-227190527.75161
mar,1984,864756143.23818
mar,1985,819552419.75554
mar,1986,778681626.46632
mar,1987,627089793.28165
mar,1988,496542008.25913
mar,1989,899955231.96909
mar,1990,1592070866.14173
mar,1991,766822134.93212
mar,1992,979037655.18857
mar,1993,292403000.32262
mar,1994,745725904.59633
mar,1995,560724215.45668
mar,1996,1147413359.49242
mar,1997,846781295.26609
mar,1998,1496106055.55787
mar,1999,-175542756.31349
mar,2000,-239834829.66309
mar,2001,694569884.10157
mar,2002,372973369.02277
mar,2003,1618116926.38703
mar,2004,2171226195.30898
mar,2005,1117617992.10378
mar,2006,1189634737.82346
mar,2007,1367381565.61649
mar,2008,4321897216.88193
mar,2009,3143811048.64033
mar,2010,3186332747.23186
mar,2011,4340473924.27595
mar,2012,2379351907.65379
mar,2013,4147284516.09065
mar,2014,2957424788.55144
mar,2015,2460698667.59522
mar,2016,2438134081.06041
mar,2017,4396099876.18655
mar,2018,5913851333.35464
mar,2019,5152488795.99879
mar,2020,2295510066.54873
mda,1995,156408397.35959
mda,1996,76228913.04348
mda,1997,75591774.89177
mda,1998,64917132.21601
mda,1999,52038064.65099
mda,2000,109682709.47609
mda,2001,96813582.24267
mda,2002,88695130.03757
mda,2003,91385107.51223
mda,2004,134366863.23337
mda,2005,186395520.49271
mda,2006,149612827.56205
mda,2007,176119902.14087
mda,2008,316744707.46728
mda,2009,29672625.47706
mda,2010,92593113.59576
mda,2011,74603870.98973
mda,2012,49172597.71785
mda,2013,180849143.54721
mda,2014,30994471.2018
mda,2015,-54041342.29614
mda,2016,-18294251.09668
mda,2017,47369803.77318
mda,2018,148350959.04922
mda,2019,18053393.15281
mda,2020,-206572666.49725
mdg,1970,9002416.1849
mdg,1971,16959832.69954
mdg,1972,7539055.39121
mdg,1973,11216632.39439
mdg,1974,28251132.35668
mdg,1975,10265634.42413
mdg,1976,7533139.31339
mdg,1978,9749615.56503
mdg,1979,28206619.00767
mdg,2007,15903976.81982
mdg,2008,102449039.81033
mdg,2009,6112471.75527
mdg,2010,113952211.91894
mdg,2011,-154200397.95222
mdg,2012,-370157751.96043
mdg,2013,-402758878.66416
mdg,2014,-223842982.24992
mdg,2015,-336020223.43008
mdg,2016,-309398351.73449
mdg,2017,-307409601.65078
mdg,2018,-45276986.89945
mdg,2019,202577427.89551
mdg,2020,-178883200.91846
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2014,41741437.15378
mdv,2015,21351099.48394
mdv,2016,176527445.92801
mdv,2017,238895359.71924
mdv,2018,280450671.82992
mdv,2019,328240963.46379
mdv,2020,143078244.36166
mex,1960,208784000
mex,1961,287568000
mex,1962,150144000
mex,1963,324080000
mex,1964,384432000
mex,1965,627480000
mex,1966,428560000
mex,1967,278816000
mex,1968,69336000
mex,1969,155136000
mex,1970,983632000
mex,1971,888952000
mex,1972,611280000
mex,1973,1152840000
mex,1974,2374104000
mex,1975,2000648000
mex,1976,1114064935.06493
mex,1977,2614530973.45133
mex,1978,2598030701.75439
mex,1979,3403000000
mex,1980,4662000000
mex,1981,2489795918.36735
mex,1982,-70921985.8156
mex,1983,4771024146.54455
mex,1984,3373063170.441
mex,1985,3841961852.86104
mex,1986,-1199738476.62635
mex,1987,1136264693.07793
mex,1988,7396199023.36017
mex,1989,12697185456.0228
mex,1990,13823304415.843
mex,1991,14702833620.4612
mex,1992,13429582539.0158
mex,1993,10871738990.8846
mex,1994,17154780895.3809
mex,1995,16606002430.1337
