geo,time,sg_law_indx
mdv,1970,44.375
mdv,1971,44.375
mdv,1972,44.375
mdv,1973,44.375
mdv,1974,44.375
mdv,1975,44.375
mdv,1976,44.375
mdv,1977,44.375
mdv,1978,44.375
mdv,1979,44.375
mdv,1980,44.375
mdv,1981,44.375
mdv,1982,44.375
mdv,1983,44.375
mdv,1984,44.375
mdv,1985,44.375
mdv,1986,44.375
mdv,1987,44.375
mdv,1988,44.375
mdv,1989,44.375
mdv,1990,44.375
mdv,1991,44.375
mdv,1992,44.375
mdv,1993,44.375
mdv,1994,44.375
mdv,1995,44.375
mdv,1996,44.375
mdv,1997,44.375
mdv,1998,44.375
mdv,1999,44.375
mdv,2000,44.375
mdv,2001,44.375
mdv,2002,44.375
mdv,2003,44.375
mdv,2004,44.375
mdv,2005,44.375
mdv,2006,44.375
mdv,2007,44.375
mdv,2008,53.125
mdv,2009,61.875
mdv,2010,61.875
mdv,2011,61.875
mdv,2012,64.375
mdv,2013,64.375
mdv,2014,64.375
mdv,2015,70.625
mdv,2016,70.625
mdv,2017,73.75
mdv,2018,73.75
mdv,2019,73.75
mdv,2020,73.75
mdv,2021,73.75
mex,1970,55
mex,1971,55
mex,1972,55
mex,1973,55
mex,1974,55
mex,1975,58.125
mex,1976,58.125
mex,1977,58.125
mex,1978,58.125
mex,1979,58.125
mex,1980,58.125
mex,1981,58.125
mex,1982,58.125
mex,1983,58.125
mex,1984,61.25
mex,1985,61.25
mex,1986,61.25
mex,1987,61.25
mex,1988,61.25
mex,1989,61.25
mex,1990,61.25
mex,1991,67.5
mex,1992,67.5
mex,1993,67.5
mex,1994,67.5
mex,1995,67.5
mex,1996,67.5
mex,1997,67.5
mex,1998,67.5
mex,1999,67.5
mex,2000,72.5
mex,2001,72.5
mex,2002,72.5
mex,2003,72.5
mex,2004,72.5
mex,2005,72.5
mex,2006,72.5
mex,2007,75
mex,2008,75
mex,2009,77.5
mex,2010,77.5
mex,2011,77.5
mex,2012,77.5
mex,2013,85.625
mex,2014,88.75
mex,2015,88.75
mex,2016,88.75
mex,2017,88.75
mex,2018,88.75
mex,2019,88.75
mex,2020,88.75
mex,2021,88.75
mhl,1970,53.75
mhl,1971,53.75
mhl,1972,53.75
mhl,1973,53.75
mhl,1974,53.75
mhl,1975,53.75
mhl,1976,53.75
mhl,1977,53.75
mhl,1978,53.75
mhl,1979,53.75
mhl,1980,53.75
mhl,1981,53.75
mhl,1982,53.75
mhl,1983,53.75
mhl,1984,53.75
mhl,1985,53.75
mhl,1986,53.75
mhl,1987,53.75
mhl,1988,53.75
mhl,1989,53.75
mhl,1990,53.75
mhl,1991,53.75
mhl,1992,53.75
mhl,1993,53.75
mhl,1994,53.75
mhl,1995,53.75
mhl,1996,53.75
mhl,1997,53.75
mhl,1998,53.75
mhl,1999,53.75
mhl,2000,53.75
mhl,2001,53.75
mhl,2002,53.75
mhl,2003,53.75
mhl,2004,53.75
mhl,2005,53.75
mhl,2006,53.75
mhl,2007,53.75
mhl,2008,53.75
mhl,2009,53.75
mhl,2010,53.75
mhl,2011,53.75
mhl,2012,56.25
mhl,2013,56.25
mhl,2014,56.25
mhl,2015,56.25
mhl,2016,56.25
mhl,2017,56.25
mhl,2018,56.25
mhl,2019,56.25
mhl,2020,65.625
mhl,2021,65.625
mkd,1970,61.875
mkd,1971,61.875
mkd,1972,64.375
mkd,1973,64.375
mkd,1974,64.375
mkd,1975,64.375
mkd,1976,64.375
mkd,1977,64.375
mkd,1978,64.375
mkd,1979,64.375
mkd,1980,64.375
mkd,1981,64.375
mkd,1982,64.375
mkd,1983,64.375
mkd,1984,64.375
mkd,1985,64.375
mkd,1986,64.375
mkd,1987,64.375
mkd,1988,64.375
mkd,1989,64.375
mkd,1990,64.375
mkd,1991,64.375
mkd,1992,64.375
mkd,1993,64.375
mkd,1994,67.5
mkd,1995,67.5
mkd,1996,67.5
mkd,1997,67.5
mkd,1998,67.5
mkd,1999,70.625
mkd,2000,70.625
mkd,2001,70.625
mkd,2002,70.625
mkd,2003,70.625
mkd,2004,70.625
mkd,2005,70.625
mkd,2006,76.875
mkd,2007,76.875
mkd,2008,76.875
mkd,2009,79.375
mkd,2010,82.5
mkd,2011,82.5
mkd,2012,82.5
mkd,2013,82.5
mkd,2014,82.5
mkd,2015,85
mkd,2016,85
mkd,2017,85
mkd,2018,85
mkd,2019,85
mkd,2020,85
mkd,2021,85
mli,1970,41.25
mli,1971,41.25
mli,1972,41.25
mli,1973,41.25
mli,1974,41.25
mli,1975,41.25
mli,1976,41.25
mli,1977,41.25
mli,1978,41.25
mli,1979,41.25
mli,1980,41.25
mli,1981,41.25
mli,1982,41.25
mli,1983,41.25
mli,1984,41.25
mli,1985,41.25
mli,1986,41.25
mli,1987,41.25
mli,1988,41.25
mli,1989,41.25
mli,1990,41.25
mli,1991,41.25
mli,1992,41.25
mli,1993,46.25
mli,1994,46.25
mli,1995,46.25
mli,1996,46.25
mli,1997,46.25
mli,1998,46.25
mli,1999,46.25
mli,2000,49.375
mli,2001,49.375
mli,2002,49.375
mli,2003,49.375
mli,2004,49.375
mli,2005,49.375
mli,2006,49.375
mli,2007,49.375
mli,2008,49.375
mli,2009,49.375
mli,2010,49.375
mli,2011,49.375
mli,2012,54.375
mli,2013,54.375
mli,2014,54.375
mli,2015,54.375
mli,2016,54.375
mli,2017,54.375
mli,2018,60.625
mli,2019,60.625
mli,2020,60.625
mli,2021,60.625
mlt,1970,35
mlt,1971,35
mlt,1972,35
mlt,1973,35
mlt,1974,44.375
mlt,1975,44.375
mlt,1976,44.375
mlt,1977,44.375
mlt,1978,44.375
mlt,1979,44.375
mlt,1980,44.375
mlt,1981,47.5
mlt,1982,47.5
mlt,1983,47.5
mlt,1984,47.5
mlt,1985,47.5
mlt,1986,50
mlt,1987,46.875
mlt,1988,46.875
mlt,1989,46.875
mlt,1990,46.875
mlt,1991,46.875
mlt,1992,46.875
mlt,1993,46.875
mlt,1994,57.5
mlt,1995,57.5
mlt,1996,57.5
mlt,1997,57.5
mlt,1998,57.5
mlt,1999,57.5
mlt,2000,60
mlt,2001,60
mlt,2002,63.125
mlt,2003,66.25
mlt,2004,72.5
mlt,2005,72.5
mlt,2006,75
mlt,2007,75
mlt,2008,77.5
mlt,2009,77.5
mlt,2010,77.5
mlt,2011,77.5
mlt,2012,82.5
mlt,2013,82.5
mlt,2014,88.75
mlt,2015,88.75
mlt,2016,88.75
mlt,2017,88.75
mlt,2018,88.75
mlt,2019,88.75
mlt,2020,88.75
mlt,2021,88.75
mmr,1970,53.75
mmr,1971,53.75
mmr,1972,53.75
mmr,1973,53.75
mmr,1974,53.75
mmr,1975,53.75
mmr,1976,53.75
mmr,1977,53.75
mmr,1978,53.75
mmr,1979,53.75
mmr,1980,53.75
mmr,1981,53.75
mmr,1982,53.75
mmr,1983,53.75
mmr,1984,53.75
mmr,1985,53.75
mmr,1986,53.75
mmr,1987,53.75
mmr,1988,53.75
mmr,1989,53.75
mmr,1990,53.75
mmr,1991,53.75
mmr,1992,53.75
mmr,1993,53.75
mmr,1994,53.75
mmr,1995,53.75
mmr,1996,53.75
mmr,1997,53.75
mmr,1998,53.75
mmr,1999,53.75
mmr,2000,53.75
mmr,2001,53.75
mmr,2002,53.75
mmr,2003,53.75
mmr,2004,53.75
mmr,2005,53.75
mmr,2006,53.75
mmr,2007,53.75
mmr,2008,53.75
mmr,2009,53.75
mmr,2010,53.75
mmr,2011,53.75
mmr,2012,53.75
mmr,2013,58.75
mmr,2014,58.75
mmr,2015,58.75
mmr,2016,58.75
mmr,2017,58.75
mmr,2018,58.75
mmr,2019,58.75
mmr,2020,58.75
mmr,2021,58.75
mne,1970,58.125
mne,1971,58.125
mne,1972,58.125
mne,1973,58.125
mne,1974,58.125
mne,1975,58.125
mne,1976,58.125
mne,1977,58.125
mne,1978,58.125
mne,1979,58.125
mne,1980,58.125
mne,1981,58.125
mne,1982,58.125
mne,1983,58.125
mne,1984,58.125
mne,1985,58.125
mne,1986,58.125
mne,1987,58.125
mne,1988,58.125
mne,1989,58.125
mne,1990,58.125
mne,1991,61.25
mne,1992,61.25
mne,1993,61.25
mne,1994,61.25
mne,1995,61.25
mne,1996,61.25
mne,1997,61.25
mne,1998,61.25
mne,1999,61.25
mne,2000,61.25
mne,2001,61.25
mne,2002,61.25
mne,2003,64.375
mne,2004,67.5
mne,2005,67.5
mne,2006,67.5
mne,2007,67.5
mne,2008,70.625
mne,2009,70.625
mne,2010,70.625
mne,2011,73.125
mne,2012,75.625
mne,2013,78.75
mne,2014,78.75
mne,2015,78.75
mne,2016,78.75
mne,2017,78.75
mne,2018,78.75
mne,2019,78.75
mne,2020,85
mne,2021,85
mng,1970,61.875
mng,1971,61.875
mng,1972,61.875
mng,1973,61.875
mng,1974,61.875
mng,1975,61.875
mng,1976,61.875
mng,1977,61.875
mng,1978,61.875
mng,1979,61.875
mng,1980,61.875
mng,1981,61.875
mng,1982,61.875
mng,1983,61.875
mng,1984,61.875
mng,1985,61.875
mng,1986,61.875
mng,1987,61.875
mng,1988,61.875
mng,1989,61.875
mng,1990,61.875
mng,1991,67.5
mng,1992,67.5
mng,1993,67.5
mng,1994,67.5
mng,1995,67.5
mng,1996,67.5
mng,1997,67.5
mng,1998,67.5
mng,1999,67.5
mng,2000,67.5
mng,2001,67.5
mng,2002,67.5
mng,2003,67.5
mng,2004,67.5
mng,2005,67.5
mng,2006,67.5
mng,2007,67.5
mng,2008,67.5
mng,2009,70.625
mng,2010,70.625
mng,2011,80
mng,2012,80
mng,2013,80
mng,2014,80
mng,2015,80
mng,2016,80
mng,2017,82.5
mng,2018,85
mng,2019,85
mng,2020,85
mng,2021,85
moz,1970,33.75
moz,1971,33.75
moz,1972,33.75
moz,1973,33.75
moz,1974,33.75
moz,1975,33.75
moz,1976,33.75
moz,1977,33.75
moz,1978,33.75
moz,1979,33.75
moz,1980,33.75
moz,1981,33.75
moz,1982,33.75
moz,1983,33.75
moz,1984,33.75
moz,1985,33.75
moz,1986,36.25
moz,1987,36.25
moz,1988,36.25
moz,1989,36.25
moz,1990,36.25
moz,1991,36.25
moz,1992,36.25
moz,1993,36.25
moz,1994,36.25
moz,1995,36.25
moz,1996,36.25
moz,1997,36.25
moz,1998,36.25
moz,1999,36.25
moz,2000,36.25
moz,2001,36.25
moz,2002,36.25
moz,2003,36.25
moz,2004,36.25
moz,2005,59.375
moz,2006,59.375
moz,2007,59.375
moz,2008,76.875
moz,2009,76.875
moz,2010,79.375
moz,2011,79.375
moz,2012,79.375
moz,2013,79.375
moz,2014,79.375
moz,2015,79.375
moz,2016,79.375
moz,2017,79.375
moz,2018,82.5
moz,2019,82.5
moz,2020,82.5
moz,2021,82.5
mrt,1970,39.375
mrt,1971,39.375
mrt,1972,39.375
mrt,1973,39.375
mrt,1974,41.875
mrt,1975,41.875
mrt,1976,41.875
mrt,1977,41.875
mrt,1978,41.875
mrt,1979,41.875
mrt,1980,38.75
mrt,1981,38.75
mrt,1982,38.75
mrt,1983,38.75
mrt,1984,38.75
mrt,1985,38.75
mrt,1986,38.75
mrt,1987,38.75
mrt,1988,38.75
mrt,1989,38.75
mrt,1990,38.75
mrt,1991,38.75
mrt,1992,38.75
mrt,1993,38.75
mrt,1994,38.75
mrt,1995,38.75
mrt,1996,38.75
mrt,1997,38.75
mrt,1998,38.75
mrt,1999,38.75
mrt,2000,38.75
mrt,2001,38.75
mrt,2002,38.75
mrt,2003,38.75
mrt,2004,38.75
mrt,2005,41.875
mrt,2006,41.875
mrt,2007,41.875
mrt,2008,41.875
mrt,2009,41.875
mrt,2010,41.875
mrt,2011,41.875
mrt,2012,41.875
mrt,2013,41.875
mrt,2014,41.875
mrt,2015,48.125
mrt,2016,48.125
mrt,2017,48.125
mrt,2018,48.125
mrt,2019,48.125
mrt,2020,48.125
mrt,2021,48.125
mus,1970,43.75
mus,1971,43.75
mus,1972,43.75
mus,1973,43.75
mus,1974,43.75
mus,1975,43.75
mus,1976,43.75
mus,1977,50
mus,1978,50
mus,1979,50
mus,1980,55
mus,1981,60.625
mus,1982,60.625
mus,1983,60.625
mus,1984,60.625
mus,1985,60.625
mus,1986,60.625
mus,1987,60.625
mus,1988,60.625
mus,1989,60.625
mus,1990,60.625
mus,1991,60.625
mus,1992,60.625
mus,1993,60.625
mus,1994,60.625
mus,1995,60.625
mus,1996,60.625
mus,1997,60.625
mus,1998,63.125
mus,1999,69.375
mus,2000,69.375
mus,2001,69.375
mus,2002,69.375
mus,2003,69.375
mus,2004,69.375
mus,2005,69.375
mus,2006,69.375
mus,2007,69.375
mus,2008,69.375
mus,2009,83.75
mus,2010,83.75
mus,2011,83.75
mus,2012,83.75
mus,2013,86.875
mus,2014,86.875
mus,2015,86.875
mus,2016,89.375
mus,2017,89.375
mus,2018,89.375
mus,2019,89.375
mus,2020,89.375
mus,2021,89.375
mwi,1970,42.5
mwi,1971,42.5
mwi,1972,42.5
mwi,1973,42.5
mwi,1974,42.5
mwi,1975,42.5
mwi,1976,42.5
mwi,1977,42.5
mwi,1978,42.5
mwi,1979,42.5
mwi,1980,42.5
mwi,1981,42.5
mwi,1982,42.5
mwi,1983,42.5
mwi,1984,42.5
mwi,1985,42.5
mwi,1986,42.5
mwi,1987,42.5
mwi,1988,42.5
mwi,1989,42.5
mwi,1990,42.5
mwi,1991,42.5
mwi,1992,42.5
mwi,1993,42.5
mwi,1994,45
mwi,1995,45
mwi,1996,45
mwi,1997,45
mwi,1998,45
mwi,1999,45
mwi,2000,56.875
mwi,2001,56.875
mwi,2002,56.875
mwi,2003,56.875
mwi,2004,56.875
mwi,2005,60
mwi,2006,60
mwi,2007,62.5
mwi,2008,62.5
mwi,2009,62.5
mwi,2010,62.5
mwi,2011,62.5
mwi,2012,68.75
mwi,2013,75
mwi,2014,75
mwi,2015,77.5
mwi,2016,77.5
mwi,2017,77.5
mwi,2018,77.5
mwi,2019,77.5
mwi,2020,77.5
mwi,2021,77.5
mys,1970,41.875
mys,1971,41.875
mys,1972,41.875
mys,1973,41.875
mys,1974,41.875
mys,1975,41.875
mys,1976,41.875
mys,1977,41.875
mys,1978,41.875
mys,1979,41.875
mys,1980,41.875
mys,1981,41.875
mys,1982,41.875
mys,1983,41.875
mys,1984,41.875
mys,1985,44.375
mys,1986,44.375
mys,1987,44.375
mys,1988,44.375
mys,1989,44.375
mys,1990,44.375
mys,1991,44.375
mys,1992,44.375
mys,1993,44.375
mys,1994,44.375
mys,1995,46.875
mys,1996,46.875
mys,1997,46.875
mys,1998,46.875
mys,1999,46.875
mys,2000,46.875
mys,2001,46.875
mys,2002,46.875
mys,2003,46.875
mys,2004,46.875
mys,2005,46.875
mys,2006,46.875
mys,2007,46.875
mys,2008,46.875
mys,2009,46.875
mys,2010,46.875
mys,2011,46.875
mys,2012,50
mys,2013,50
mys,2014,50
mys,2015,50
mys,2016,50
mys,2017,50
mys,2018,50
mys,2019,50
mys,2020,50
mys,2021,50
nam,1970,33.75
nam,1971,33.75
nam,1972,33.75
nam,1973,33.75
nam,1974,33.75
nam,1975,33.75
nam,1976,33.75
nam,1977,33.75
nam,1978,33.75
nam,1979,33.75
nam,1980,33.75
nam,1981,33.75
nam,1982,33.75
nam,1983,33.75
nam,1984,33.75
nam,1985,33.75
nam,1986,33.75
nam,1987,33.75
nam,1988,33.75
nam,1989,33.75
nam,1990,33.75
nam,1991,33.75
nam,1992,45.625
nam,1993,45.625
nam,1994,45.625
nam,1995,48.125
nam,1996,71.25
nam,1997,71.25
nam,1998,71.25
nam,1999,71.25
nam,2000,71.25
nam,2001,71.25
nam,2002,71.25
nam,2003,71.25
nam,2004,73.75
nam,2005,73.75
nam,2006,73.75
nam,2007,73.75
nam,2008,86.25
nam,2009,86.25
nam,2010,86.25
nam,2011,86.25
nam,2012,86.25
nam,2013,86.25
nam,2014,86.25
nam,2015,86.25
nam,2016,86.25
nam,2017,86.25
nam,2018,86.25
nam,2019,86.25
nam,2020,86.25
nam,2021,86.25
ner,1970,36.25
ner,1971,36.25
ner,1972,36.25
ner,1973,38.75
ner,1974,38.75
ner,1975,38.75
ner,1976,38.75
ner,1977,38.75
ner,1978,38.75
ner,1979,38.75
ner,1980,38.75
ner,1981,38.75
ner,1982,38.75
ner,1983,38.75
ner,1984,38.75
ner,1985,38.75
ner,1986,38.75
ner,1987,38.75
ner,1988,38.75
ner,1989,38.75
ner,1990,38.75
ner,1991,38.75
ner,1992,38.75
ner,1993,38.75
ner,1994,38.75
ner,1995,38.75
ner,1996,38.75
ner,1997,47.5
ner,1998,47.5
ner,1999,47.5
ner,2000,47.5
ner,2001,47.5
ner,2002,47.5
ner,2003,47.5
ner,2004,53.75
ner,2005,53.75
ner,2006,53.75
ner,2007,53.75
ner,2008,53.75
ner,2009,53.75
ner,2010,53.75
ner,2011,53.75
ner,2012,53.75
ner,2013,53.75
ner,2014,53.75
ner,2015,53.75
ner,2016,53.75
ner,2017,53.75
ner,2018,56.875
ner,2019,56.875
ner,2020,56.875
ner,2021,56.875
nga,1970,49.375
nga,1971,49.375
nga,1972,54.375
nga,1973,54.375
nga,1974,54.375
nga,1975,54.375
nga,1976,54.375
nga,1977,54.375
nga,1978,54.375
nga,1979,54.375
nga,1980,54.375
nga,1981,54.375
nga,1982,54.375
nga,1983,54.375
nga,1984,54.375
nga,1985,54.375
nga,1986,54.375
nga,1987,54.375
nga,1988,54.375
nga,1989,54.375
nga,1990,54.375
nga,1991,54.375
nga,1992,54.375
nga,1993,54.375
nga,1994,54.375
nga,1995,54.375
nga,1996,54.375
nga,1997,54.375
nga,1998,54.375
nga,1999,54.375
nga,2000,54.375
nga,2001,54.375
nga,2002,54.375
nga,2003,54.375
nga,2004,54.375
nga,2005,54.375
nga,2006,54.375
nga,2007,56.875
nga,2008,56.875
nga,2009,56.875
nga,2010,56.875
nga,2011,56.875
nga,2012,63.125
nga,2013,63.125
nga,2014,63.125
nga,2015,63.125
nga,2016,63.125
nga,2017,63.125
nga,2018,63.125
nga,2019,63.125
nga,2020,63.125
nga,2021,63.125
nic,1970,58.75
nic,1971,58.75
nic,1972,58.75
nic,1973,58.75
nic,1974,58.75
nic,1975,58.75
nic,1976,58.75
nic,1977,58.75
nic,1978,58.75
nic,1979,58.75
nic,1980,58.75
nic,1981,58.75
nic,1982,55.625
nic,1983,55.625
nic,1984,55.625
nic,1985,55.625
nic,1986,55.625
nic,1987,55.625
nic,1988,60.625
nic,1989,60.625
nic,1990,60.625
nic,1991,60.625
nic,1992,60.625
nic,1993,60.625
nic,1994,60.625
nic,1995,60.625
nic,1996,60.625
nic,1997,63.75
nic,1998,63.75
nic,1999,63.75
nic,2000,63.75
nic,2001,63.75
nic,2002,63.75
nic,2003,63.75
nic,2004,63.75
nic,2005,63.75
nic,2006,63.75
nic,2007,63.75
nic,2008,72.5
nic,2009,72.5
nic,2010,72.5
nic,2011,72.5
nic,2012,72.5
nic,2013,72.5
nic,2014,75.625
nic,2015,86.25
nic,2016,86.25
nic,2017,86.25
nic,2018,86.25
nic,2019,86.25
nic,2020,86.25
nic,2021,86.25
nld,1970,65.625
nld,1971,65.625
nld,1972,65.625
nld,1973,65.625
nld,1974,65.625
nld,1975,68.75
nld,1976,68.75
nld,1977,68.75
nld,1978,68.75
nld,1979,68.75
nld,1980,71.875
nld,1981,71.875
nld,1982,71.875
nld,1983,71.875
nld,1984,71.875
nld,1985,71.875
nld,1986,75
nld,1987,75
nld,1988,75
nld,1989,78.125
nld,1990,83.125
nld,1991,83.125
nld,1992,83.125
nld,1993,83.125
nld,1994,86.25
nld,1995,86.25
nld,1996,86.25
nld,1997,86.25
nld,1998,86.25
nld,1999,89.375
nld,2000,89.375
nld,2001,89.375
nld,2002,89.375
nld,2003,89.375
nld,2004,89.375
nld,2005,89.375
nld,2006,89.375
nld,2007,92.5
nld,2008,92.5
nld,2009,95
nld,2010,95
nld,2011,95
nld,2012,95
nld,2013,95
nld,2014,95
nld,2015,97.5
nld,2016,97.5
nld,2017,97.5
nld,2018,97.5
nld,2019,97.5
nld,2020,97.5
nld,2021,97.5
nor,1970,63.75
nor,1971,63.75
nor,1972,63.75
nor,1973,63.75
nor,1974,63.75
nor,1975,63.75
nor,1976,63.75
nor,1977,73.75
nor,1978,73.75
nor,1979,80
nor,1980,80
nor,1981,80
nor,1982,80
nor,1983,80
nor,1984,80
nor,1985,80
nor,1986,80
nor,1987,80
nor,1988,80
nor,1989,80
nor,1990,80
nor,1991,80
nor,1992,85.625
nor,1993,88.125
nor,1994,88.125
nor,1995,88.125
nor,1996,88.125
nor,1997,88.125
nor,1998,88.125
nor,1999,88.125
nor,2000,88.125
nor,2001,88.125
nor,2002,88.125
nor,2003,94.375
nor,2004,94.375
nor,2005,94.375
nor,2006,94.375
nor,2007,94.375
nor,2008,94.375
nor,2009,96.875
nor,2010,96.875
nor,2011,96.875
nor,2012,96.875
nor,2013,96.875
nor,2014,96.875
nor,2015,96.875
nor,2016,96.875
nor,2017,96.875
nor,2018,96.875
nor,2019,96.875
nor,2020,96.875
nor,2021,96.875
npl,1970,39.375
npl,1971,39.375
npl,1972,39.375
npl,1973,39.375
npl,1974,39.375
npl,1975,39.375
npl,1976,39.375
npl,1977,39.375
npl,1978,39.375
npl,1979,39.375
npl,1980,39.375
npl,1981,39.375
npl,1982,39.375
npl,1983,39.375
npl,1984,39.375
npl,1985,39.375
npl,1986,39.375
npl,1987,39.375
npl,1988,39.375
npl,1989,39.375
npl,1990,39.375
npl,1991,39.375
npl,1992,39.375
npl,1993,39.375
npl,1994,39.375
npl,1995,39.375
npl,1996,39.375
npl,1997,39.375
npl,1998,39.375
npl,1999,39.375
npl,2000,39.375
npl,2001,39.375
npl,2002,44.375
npl,2003,44.375
npl,2004,44.375
npl,2005,44.375
npl,2006,44.375
npl,2007,46.875
npl,2008,46.875
npl,2009,49.375
npl,2010,49.375
npl,2011,49.375
npl,2012,49.375
npl,2013,49.375
npl,2014,49.375
npl,2015,55.625
npl,2016,55.625
npl,2017,55.625
npl,2018,71.875
npl,2019,80.625
npl,2020,80.625
npl,2021,80.625
nzl,1970,60.625
nzl,1971,60.625
nzl,1972,60.625
nzl,1973,60.625
nzl,1974,60.625
nzl,1975,60.625
nzl,1976,60.625
nzl,1977,66.25
nzl,1978,69.375
nzl,1979,69.375
nzl,1980,69.375
nzl,1981,71.875
nzl,1982,75
nzl,1983,75
nzl,1984,75
nzl,1985,75
nzl,1986,75
nzl,1987,81.25
nzl,1988,81.25
nzl,1989,81.25
nzl,1990,81.25
nzl,1991,81.25
nzl,1992,81.25
nzl,1993,81.25
nzl,1994,84.375
nzl,1995,84.375
nzl,1996,86.875
nzl,1997,86.875
nzl,1998,86.875
nzl,1999,86.875
nzl,2000,86.875
nzl,2001,86.875
nzl,2002,89.375
nzl,2003,89.375
nzl,2004,89.375
nzl,2005,89.375
nzl,2006,91.875
nzl,2007,91.875
nzl,2008,91.875
nzl,2009,91.875
nzl,2010,91.875
nzl,2011,91.875
nzl,2012,91.875
nzl,2013,91.875
nzl,2014,91.875
nzl,2015,91.875
nzl,2016,94.375
nzl,2017,94.375
nzl,2018,94.375
nzl,2019,94.375
nzl,2020,97.5
nzl,2021,97.5
omn,1970,26.25
omn,1971,26.25
omn,1972,26.25
omn,1973,26.25
omn,1974,26.25
omn,1975,26.25
omn,1976,26.25
omn,1977,26.25
omn,1978,26.25
omn,1979,26.25
omn,1980,26.25
omn,1981,26.25
omn,1982,26.25
omn,1983,26.25
omn,1984,26.25
omn,1985,26.25
omn,1986,26.25
omn,1987,26.25
omn,1988,26.25
omn,1989,26.25
omn,1990,26.25
omn,1991,26.25
omn,1992,29.375
omn,1993,29.375
omn,1994,29.375
omn,1995,29.375
omn,1996,29.375
omn,1997,29.375
omn,1998,29.375
omn,1999,29.375
omn,2000,29.375
omn,2001,29.375
omn,2002,29.375
omn,2003,35.625
omn,2004,35.625
omn,2005,35.625
omn,2006,35.625
omn,2007,35.625
omn,2008,35.625
omn,2009,35.625
omn,2010,35.625
omn,2011,35.625
omn,2012,35.625
omn,2013,35.625
omn,2014,35.625
omn,2015,35.625
omn,2016,35.625
omn,2017,35.625
omn,2018,35.625
omn,2019,35.625
omn,2020,35.625
omn,2021,38.75
pak,1970,38.125
pak,1971,38.125
pak,1972,38.125
pak,1973,38.125
pak,1974,38.125
pak,1975,38.125
pak,1976,44.375
pak,1977,44.375
pak,1978,44.375
pak,1979,44.375
pak,1980,44.375
pak,1981,44.375
pak,1982,44.375
pak,1983,44.375
pak,1984,44.375
pak,1985,41.25
pak,1986,41.25
pak,1987,38.125
pak,1988,38.125
pak,1989,38.125
pak,1990,38.125
pak,1991,38.125
pak,1992,38.125
pak,1993,38.125
pak,1994,38.125
pak,1995,38.125
pak,1996,38.125
pak,1997,38.125
pak,1998,38.125
pak,1999,38.125
pak,2000,38.125
pak,2001,38.125
pak,2002,38.125
pak,2003,38.125
pak,2004,38.125
pak,2005,38.125
pak,2006,38.125
pak,2007,38.125
pak,2008,38.125
pak,2009,38.125
pak,2010,44.375
pak,2011,44.375
pak,2012,44.375
pak,2013,46.875
pak,2014,46.875
pak,2015,46.875
pak,2016,46.875
pak,2017,50
pak,2018,52.5
pak,2019,52.5
pak,2020,55.625
pak,2021,55.625
pan,1970,47.5
pan,1971,47.5
pan,1972,47.5
pan,1973,47.5
pan,1974,47.5
pan,1975,47.5
pan,1976,47.5
pan,1977,47.5
pan,1978,47.5
pan,1979,47.5
pan,1980,47.5
pan,1981,47.5
pan,1982,47.5
pan,1983,47.5
pan,1984,47.5
pan,1985,47.5
pan,1986,47.5
pan,1987,47.5
pan,1988,47.5
pan,1989,47.5
pan,1990,47.5
pan,1991,47.5
pan,1992,47.5
pan,1993,47.5
pan,1994,55.625
pan,1995,65
pan,1996,68.125
pan,1997,68.125
pan,1998,68.125
pan,1999,68.125
pan,2000,68.125
pan,2001,68.125
pan,2002,70.625
pan,2003,70.625
pan,2004,70.625
pan,2005,73.75
pan,2006,73.75
pan,2007,73.75
pan,2008,73.75
pan,2009,73.75
pan,2010,73.75
pan,2011,73.75
pan,2012,73.75
pan,2013,73.75
pan,2014,76.875
pan,2015,76.875
pan,2016,76.875
pan,2017,79.375
pan,2018,79.375
pan,2019,79.375
pan,2020,79.375
pan,2021,79.375
per,1970,50
per,1971,50
per,1972,50
per,1973,50
per,1974,50
per,1975,50
per,1976,50
per,1977,50
per,1978,50
per,1979,50
per,1980,50
per,1981,50
per,1982,50
per,1983,50
per,1984,50
per,1985,66.25
per,1986,66.25
per,1987,66.25
per,1988,66.25
per,1989,66.25
per,1990,66.25
per,1991,66.25
per,1992,63.125
per,1993,63.125
per,1994,65.625
per,1995,65.625
per,1996,68.75
per,1997,77.5
per,1998,77.5
per,1999,80.625
per,2000,80.625
per,2001,80.625
per,2002,80.625
per,2003,86.875
per,2004,86.875
per,2005,86.875
per,2006,86.875
per,2007,90
per,2008,90
per,2009,90
per,2010,92.5
per,2011,92.5
per,2012,92.5
per,2013,92.5
per,2014,92.5
per,2015,92.5
per,2016,95
per,2017,95
per,2018,95
per,2019,95
per,2020,95
per,2021,95
phl,1970,34.375
phl,1971,34.375
phl,1972,34.375
phl,1973,36.875
phl,1974,39.375
phl,1975,39.375
phl,1976,39.375
phl,1977,39.375
phl,1978,39.375
phl,1979,39.375
phl,1980,39.375
phl,1981,39.375
phl,1982,39.375
phl,1983,39.375
phl,1984,39.375
phl,1985,39.375
phl,1986,39.375
phl,1987,39.375
phl,1988,55
phl,1989,58.125
phl,1990,58.125
phl,1991,58.125
phl,1992,61.25
phl,1993,61.25
phl,1994,61.25
phl,1995,67.5
phl,1996,67.5
phl,1997,70
phl,1998,70
phl,1999,70
phl,2000,70
phl,2001,70
phl,2002,70
phl,2003,70
