geo,time,bn_gsr_fcty_cd
tha,2020,-11440352996.77
tjk,2002,-41128400
tjk,2003,-70301800
tjk,2004,-57538400
tjk,2005,348168865.42357
tjk,2006,630381119.60186
tjk,2007,1010133807.90831
tjk,2008,1487987755.4882
tjk,2009,973892149.17034
tjk,2010,1327518579.8724
tjk,2011,1793861903.19381
tjk,2012,2111455295.3746
tjk,2013,2664325676.87772
tjk,2014,2183795866.58338
tjk,2015,1526221895.13781
tjk,2016,1164423901.64433
tjk,2017,1215338029.77159
tjk,2018,1225667834.19493
tjk,2019,1330529691.76055
tjk,2020,1364154914.61255
tls,2006,645176416.21837
tls,2007,1330868388.9378
tls,2008,2407926783.68503
tls,2009,1929792763.59145
tls,2010,2434821976.58286
tls,2011,3577316193.60658
tls,2012,3862092766.75116
tls,2013,3326690964.67918
tls,2014,2148611243.53
tls,2015,1289768200
tls,2016,536764000
tls,2017,734543409.04452
tls,2018,842632052.34144
tls,2019,1126451338.89751
tls,2020,620160200.93558
ton,1971,245280.03927
ton,1972,410473.52892
ton,1973,176691.44892
ton,1974,191581.94535
ton,1975,306194.13724
ton,1976,449977.18274
ton,1977,347519.0256
ton,1978,753329.16294
ton,1979,1521700.85342
ton,1980,2478801.17954
ton,1981,3900681.30351
ton,1982,3267100.98442
ton,1983,3054627.30124
ton,1984,3071169.48186
ton,1985,2830864.25453
ton,1986,2583628.84284
ton,1987,3574839.92823
ton,1988,4834122.26095
ton,1989,2311047.6715
ton,1990,4105625.70444
ton,1991,3520556.52972
ton,1992,2790580.55464
ton,1993,2785424.31073
ton,1994,3286890.78814
ton,2001,473821.10498
ton,2002,3405068.82673
ton,2003,1840306.43471
ton,2004,2927409.22718
ton,2005,27528.54718
ton,2006,5187455.75525
ton,2007,7168950.82775
ton,2008,7504439.32975
ton,2009,6419251.9706
ton,2010,1826174.34814
ton,2011,12253170.74342
ton,2012,11328596.95922
ton,2013,10898527.41601
ton,2014,3879701.77688
ton,2015,10669738.07812
ton,2016,8884835.82659
ton,2017,18493378.95292
ton,2018,26615671.92273
ton,2019,39765546.84375
ton,2020,37150870.85228
tto,1975,-81528341.81001
tto,1976,-103457346.14513
tto,1977,-186208333.41092
tto,1978,-71291666.69637
tto,1979,-247666666.76986
tto,1980,-305583333.46066
tto,1981,-198416666.74934
tto,1982,75125000.0313
tto,1983,-137208333.3905
tto,1984,-324708333.33333
tto,1985,-349387755.10204
tto,1986,-210583333.33333
tto,1987,-274888888.88889
tto,1988,-301970731.70732
tto,1989,-377647058.82353
tto,1990,-396776470.58824
tto,1991,-442070588.23529
tto,1992,-448094117.64706
tto,1993,-325821062.22463
tto,1994,-412055559.0327
tto,1995,-390060463.57509
tto,1996,-514016013.42422
tto,1997,-381193636.80206
tto,1998,-341282161.91413
tto,1999,-399900000
tto,2000,-628500033.25504
tto,2001,-539300028.84011
tto,2002,-479800000
tto,2003,-680900000
tto,2004,-397300000
tto,2005,-793000000
tto,2006,-956200000
tto,2007,-968800000
tto,2008,-1228000000
tto,2009,-1017100000
tto,2010,-1079500000
tto,2011,-2819923579.52663
tto,2012,-2296251401.55257
tto,2013,-1566855383.48116
tto,2014,-1723145597.62474
tto,2015,-239643073.36718
tto,2016,-425140605.11706
tto,2017,48920019.81008
tto,2018,-700470459.84767
tto,2019,-607050397.28498
tto,2020,2163232.22478
tun,1976,-165588012.74698
tun,1977,-179508101.59578
tun,1978,-211451627.94474
tun,1979,-260786666.07814
tun,1980,-259288603.25993
tun,1981,-301739050.33555
tun,1982,-294572003.46134
tun,1983,-268133379.53021
tun,1984,-253593649.56747
tun,1985,-360696827.96106
tun,1986,-363966478.98115
tun,1987,-427194424.75073
tun,1988,-465141130.69708
tun,1989,-448741863.7008
tun,1990,-455407969.63947
tun,1991,-552658972.82219
tun,1992,-544981720.87589
tun,1993,-555919932.91766
tun,1994,-674210064.54589
tun,1995,-715833994.18451
tun,1996,-964651696.35901
tun,1997,-862639308.56235
tun,1998,-856220773.23322
tun,1999,-888532951.16862
tun,2000,-941865979.25609
tun,2001,-849996090.25431
tun,2002,-884624402.13824
tun,2003,-956414319.43861
tun,2004,-1140777218.7132
tun,2005,-1478611617.80953
tun,2006,-1389230104.61862
tun,2007,-1766406742.84451
tun,2008,-2267028277.322
tun,2009,-2010627464.77569
tun,2010,-1924549392.20344
tun,2011,-1978571513.13531
tun,2012,-1720926013.86139
tun,2013,-1820013438.72302
tun,2014,-1428836496.9738
tun,2015,-1060702223.92149
tun,2016,-915302369.60941
tun,2017,-928526406.06756
tun,2018,-977873208.57366
tun,2019,-915849738.16637
tun,2020,-1101993285.58772
tur,1974,-177000000
tur,1975,-164000000
tur,1976,-300000000
tur,1977,-341000000
tur,1978,-440000000
tur,1979,-976000000
tur,1980,-1118000000
tur,1981,-1426000000
tur,1982,-1488000000
tur,1983,-1466000000
tur,1984,-1503000000
tur,1985,-1553000000
tur,1986,-1877000000
tur,1987,-2085000000
tur,1988,-2513000000
tur,1989,-2327000000
tur,1990,-2508000000
tur,1991,-2663000000
tur,1992,-2625000000
tur,1993,-2745000000
tur,1994,-3264000000
tur,1995,-3204000000
tur,1996,-2927000000
tur,1997,-3013000000
tur,1998,-2985000000
tur,1999,-3537000000
tur,2000,-4002000000
tur,2001,-5000000000
tur,2002,-4554000000
tur,2003,-5557000000
tur,2004,-5609000000
tur,2005,-5370000000
tur,2006,-5985000000
tur,2007,-6278000000
tur,2008,-7602000000
tur,2009,-7657000000
tur,2010,-6515000000
tur,2011,-7249000000
tur,2012,-6588000000
tur,2013,-8618000000
tur,2014,-8208000000
tur,2015,-9684000000
tur,2016,-9181000000
tur,2017,-11160000000
tur,2018,-11944000000
tur,2019,-12825000000
tur,2020,-9392000000
tur,2021,-11780000000
tuv,2001,12346630.95304
tuv,2002,11868818.47457
tuv,2003,6246949.54378
tuv,2004,8168802.91818
tuv,2005,7148153.34817
tuv,2006,12079462.13488
tuv,2007,12838262.73514
tuv,2008,17537306.08377
tuv,2009,14059021.02212
tuv,2010,10860404.08889
tuv,2011,12244029.74762
tuv,2012,9520266.07492
tuv,2013,31176706.97212
tuv,2014,26686535.38853
tuv,2015,31249852.83889
tuv,2016,37060673.60935
tuv,2017,35408665.27248
tuv,2018,50935478.16721
tuv,2019,33166176.67854
tza,1976,-18264785.6736
tza,1977,-20749870.5667
tza,1978,-5705357.2015
tza,1979,-8641017.4504
tza,1980,-13542214.194
tza,1981,-21367757.826
tza,1982,-24894611.6554
tza,1983,-27452323.6329
tza,1984,-87736194.1753
tza,1985,-97915091.8733
tza,1986,-99430379.9341
tza,1987,-158710955.019
tza,1988,-185227432.7096
tza,1989,-177056539.0611
tza,1990,-185044374.0278
tza,1991,-184543149.92
tza,1992,-228619926.0629
tza,1993,-150971928.8279
tza,1994,-122500427.3928
tza,1995,-110266559.8726
tza,1996,-55110837.7924
tza,1997,-123297215.835
tza,1998,-101835312.1834
tza,1999,-105100130.5355
tza,2000,-130100241.1039
tza,2001,-320783310.96
tza,2002,-97482075.56
tza,2003,-194607428
tza,2004,-229898287.44985
tza,2005,-355067467.48835
tza,2006,-22956123.72561
tza,2007,-282122555.03816
tza,2008,-314313439.86539
tza,2009,-297783040.17913
tza,2010,-577578625.41067
tza,2011,-645774214.80804
tza,2012,-574041213.67734
tza,2013,-705740862.29629
tza,2014,-529484677.31595
tza,2015,-724282242.08906
tza,2016,-955098825.26559
tza,2017,-935674481.93627
tza,2018,-639247881.6395
tza,2019,-1013705312.66734
tza,2020,-896348761.94871
uga,1980,-7369699.29994
uga,1981,-12398567.40994
uga,1982,-26296624.45994
uga,1983,-50937297.72006
uga,1984,-36856286.93
uga,1985,-19502147.1
uga,1986,-35967054.18005
uga,1987,-18010296.98
uga,1988,-25210146.65
uga,1989,-23320589.14
uga,1990,-47800000
uga,1991,-73870000
uga,1992,-84200000
uga,1993,-58940000
uga,1994,-57200000
uga,1995,-95600000
uga,1996,-49500000
uga,1997,-15230000
uga,1998,-9200000
uga,1999,-127400000
uga,2000,-112400000
uga,2001,-156973555.16222
uga,2002,-111018194.98503
uga,2003,-130382798.30571
uga,2004,-280343553.64241
uga,2005,-239309318.277
uga,2006,-229361792.13109
uga,2007,-231686055.57811
uga,2008,-250246800.78738
uga,2009,-365931762.38647
uga,2010,-261603009.54932
uga,2011,-401431635.08594
uga,2012,-456688159.26708
uga,2013,-538175966.54474
uga,2014,-563651184.21212
uga,2015,-434094674.87108
uga,2016,-609726857.06826
uga,2017,-857439087.38092
uga,2018,-961491489.64955
uga,2019,-731227491.18317
uga,2020,-658989176.80472
ukr,1994,-344000000
ukr,1995,-434000000
ukr,1996,-571000000
ukr,1997,-644000000
ukr,1998,-871000000
ukr,1999,-869000000
ukr,2000,-942000000
ukr,2001,-667000000
ukr,2002,-606000000
ukr,2003,-581000000
ukr,2004,-645000000
ukr,2005,-985000000
ukr,2006,-1722000000
ukr,2007,-659000000
ukr,2008,-1540000000
ukr,2009,-2440000000
ukr,2010,-2009000000
ukr,2011,-3796000000
ukr,2012,-2965000000
ukr,2013,-3033000000
ukr,2014,-1531000000
ukr,2015,3794000000
ukr,2016,951000000
ukr,2017,1648000000
ukr,2018,1294000000
ukr,2019,1924000000
ukr,2020,3549000000
ukr,2021,-5017000000
ury,1978,-76800000
ury,1979,-54900000
ury,1980,-100100000
ury,1981,-73800000
ury,1982,-196800000
ury,1983,-296000000
ury,1984,-361600000
ury,1985,-350900000
ury,1986,-291700000
ury,1987,-301800000
ury,1988,-324300000
ury,1989,-348900000
ury,1990,-321300000
ury,1991,-232400000
ury,1992,-187100000
ury,1993,-192400000
ury,1994,-242600000
ury,1995,-227000000
ury,1996,-188700000
ury,1997,-192700000
ury,1998,-197900000
ury,1999,-143800000
ury,2000,-60709254
ury,2001,-67822718.05061
ury,2002,108633901.08941
ury,2003,-488407836.38919
ury,2004,-587989782.90918
ury,2005,-494155476.9398
ury,2006,-428313195.85518
ury,2007,-515882289.43944
ury,2008,-916585880.2692
ury,2009,-1040249258.20411
ury,2010,-1501097706.58948
ury,2011,-1631373554.22904
ury,2012,-3852133563.10098
ury,2013,-3064923453.22303
ury,2014,-3737575381.30219
ury,2015,-2447937500.99049
ury,2016,-2660284883.61489
ury,2017,-3556796387.53761
ury,2018,-3653862818.52903
ury,2019,-2960636176.86975
ury,2020,-2875959767.99027
usa,1970,6680000000
usa,1971,7900000000
usa,1972,8920000000
usa,1973,12830000000
usa,1974,15520000000
usa,1975,12790000000
usa,1976,15970000000
usa,1977,17730000000
usa,1978,20310000000
usa,1979,30940000000
usa,1980,29580000000
usa,1981,32390000000
usa,1982,29180000000
usa,1983,30813000000
usa,1984,29999000000
usa,1985,19787000000
usa,1986,15481000000
usa,1987,14293000000
usa,1988,18675000000
usa,1989,19800000000
usa,1990,28560000000
usa,1991,24130000000
usa,1992,24236000000
usa,1993,25339000000
usa,1994,17134000000
usa,1995,20899300000
usa,1996,22324800000
usa,1997,12624800000
usa,1998,4280100000
usa,1999,9969000000
usa,2000,14626000000
usa,2001,23246000000
usa,2002,17505000000
usa,2003,29254000000
usa,2004,46580000000
usa,2005,44184000000
usa,2006,15979000000
usa,2007,64356000000
usa,2008,112019000000
usa,2009,115540000000
usa,2010,169911000000
usa,2011,202431000000
usa,2012,197928000000
usa,2013,195517000000
usa,2014,200311000000
usa,2015,185377000000
usa,2016,197021000000
usa,2017,259542000000
usa,2018,259133000000
usa,2019,231919000000
usa,2020,188463000000
uzb,2010,854753624.05073
uzb,2011,1134143879.36025
uzb,2012,793062273.94748
uzb,2013,1222104478.83187
uzb,2014,1114895824.98355
uzb,2015,1426648130.34697
uzb,2016,852686386.45309
uzb,2017,1212894214.70186
uzb,2018,1507545069.6
uzb,2019,736845118.95032
uzb,2020,-190733550.71893
vct,1978,0
vct,1979,-600000
vct,1980,-900000
vct,1981,-700000
vct,1982,-2700000
vct,1983,-2300000
vct,1984,-3000000
vct,1985,-2900000
vct,1986,-8444444.44444
vct,1987,-4259259.25926
vct,1988,-11259259.25926
vct,1989,-6851851.85185
vct,1990,-11044444.44444
vct,1991,-11359259.25926
vct,1992,-8270370.37037
vct,1993,-8214814.81481
vct,1994,-10914814.81481
vct,1995,-11437037.03704
vct,1996,-8996296.2963
vct,1997,-12629629.62963
vct,1998,-13714814.81481
vct,1999,-19459259.25926
vct,2000,-19174074.07407
vct,2001,-16483333.33333
vct,2002,-17602837.03704
vct,2003,-23833000
vct,2004,-29584952.96296
vct,2005,-29602231.85185
vct,2006,-25697817.03704
vct,2007,-22006282.59259
vct,2008,-22842477.77778
vct,2009,-13011318.88889
vct,2010,-12278934.81481
vct,2011,-12942372.59259
vct,2012,-3819157.40741
vct,2013,-3720771.11111
vct,2014,-29859396.51077
vct,2015,-18219602.54226
vct,2016,-5165443.69843
vct,2017,-3548755.25334
vct,2018,-481393.90862
vct,2019,-7421947.41367
vct,2020,-4646057.37038
ven,1970,-553000000
ven,1971,-738000000
ven,1972,-480000000
ven,1973,-688000000
ven,1974,-637000000
ven,1975,100000000
ven,1976,208000000
ven,1977,88000000
ven,1978,38000000
ven,1979,-3000000
ven,1980,329000000
ven,1981,574000000
ven,1982,-1530000000
ven,1983,-2113000000
ven,1984,-2062000000
ven,1985,-2233000000
ven,1986,-1602000000
ven,1987,-1619000000
ven,1988,-1771000000
ven,1989,-2368000000
ven,1990,-774000000
ven,1991,-598000000
ven,1992,-1746000000
ven,1993,-1715000000
ven,1994,-1904000000
ven,1995,-1943000000
ven,1996,-1725000000
ven,1997,-2517000000
ven,1998,-2534000000
ven,1999,-1453000000
ven,2000,-1388000000
ven,2001,-2020000000
ven,2002,-2756000000
ven,2003,-2337000000
ven,2004,-3673000000
ven,2005,-2202000000
ven,2006,-1045000000
ven,2007,515000000
ven,2008,-1567000000
ven,2009,-4646000000
ven,2010,-6208000000
ven,2011,-9079000000
ven,2012,-11099000000
ven,2013,-8707000000
ven,2014,-7425000000
ven,2015,-7661000000
ven,2016,-6918000000
vnm,1996,-384000000
vnm,1997,-543000000
vnm,1998,-677000000
vnm,1999,-429000000
vnm,2000,-451000000
vnm,2001,-477000000
vnm,2002,-721000000
vnm,2003,-811000000
vnm,2004,-891000000
vnm,2005,-1205000000
vnm,2006,-1429000000
vnm,2007,-2190000000
vnm,2008,-4401000000
vnm,2009,-3028000000
vnm,2010,-4564000000
vnm,2011,-5019000000
vnm,2012,-6229000000
vnm,2013,-7336000000
vnm,2014,-8844000000
vnm,2015,-12151000000
vnm,2016,-14144000000
vnm,2017,-16993000000
vnm,2018,-15817700000
vnm,2019,-15283000000
vnm,2020,-14817000000
vut,1982,-21110620.27402
vut,1983,-17208817.89594
vut,1984,-19122537.35815
vut,1985,-13486146.18733
vut,1986,-8145116.30833
vut,1987,-20717069.59986
vut,1988,-17609017.84582
vut,1989,-5757326.12114
vut,1990,-1400630.01229
vut,1991,-24297558.47214
vut,1992,-29950417.11617
vut,1993,-28526871.53243
vut,1994,-37419850.96299
vut,1995,-36713042.285
vut,1996,-31728284.27056
vut,1997,-30275928.21024
vut,1998,-8284983.01077
vut,1999,-5091768.8865
vut,2000,-12966382.89997
vut,2001,-4001493.7332
vut,2002,-11529438.11969
vut,2003,-14392110.67981
vut,2004,-18717696.1023
vut,2005,-26010870.2898
vut,2006,-20113111.962
vut,2007,-24740994.78458
vut,2008,-2234435.26341
vut,2009,-22147216.66183
vut,2010,-21518154.85669
vut,2011,-19021312.97675
vut,2012,-43113333.84524
vut,2013,-313366.59305
vut,2014,12168149.28409
vut,2015,13029768.4615
vut,2016,17459187.51727
vut,2017,2311413.1336
vut,2018,26576851.3122
vut,2019,74130012.1286
vut,2020,89679673.68984
wsm,1977,-114492.52792
wsm,1978,-1493889.65383
wsm,1979,-1621965.12164
wsm,1980,-2534518.77052
wsm,1981,-2659355.85802
wsm,1982,-2153507.83813
wsm,1983,-2698287.26582
wsm,1984,-1986784.30512
wsm,1985,-1897319.10909
wsm,1986,-1077933.2308
wsm,1987,527866.56287
wsm,1988,764262.63076
wsm,1989,2083524.51885
wsm,1990,5164833.81689
wsm,1991,4813257.41954
wsm,1992,3604577.69203
wsm,1993,-89542.82257
wsm,1994,-418139.82609
wsm,1995,234494.63206
wsm,1996,3013598.2529
wsm,1997,1383151.98457
wsm,1998,3575685.13752
wsm,1999,398254.05423
wsm,2004,-17829874.54878
wsm,2005,-38786226.6434
wsm,2006,-34268149.81989
wsm,2007,-39481045.00749
wsm,2008,-41036834.07477
wsm,2009,-24611466.89536
wsm,2010,-23751749.92704
wsm,2011,-31669552.15727
wsm,2012,-18747022.80053
wsm,2013,-38346077.47835
wsm,2014,-21057986.82609
wsm,2015,-14978456.45883
wsm,2016,-24525569.67923
wsm,2017,-21619070.15622
wsm,2018,-36497775.74539
wsm,2019,-31717915.12445
wsm,2020,-24175800.07236
yem,2005,-1612460079.64263
yem,2006,-1234320000
yem,2007,-1350220000
yem,2008,-1915330000
yem,2009,-1172114319.12
yem,2010,-1818983764.63789
yem,2011,-2337424541.87125
yem,2012,-1481364840.64518
yem,2013,-1694212045.46791
yem,2014,-1733990478.45271
yem,2015,-545278450.99671
yem,2016,-362517074
zaf,1960,-330399867.97221
zaf,1961,-372399851.18902
zaf,1962,-323399870.76941
zaf,1963,-323399870.76941
zaf,1964,-375199850.07014
zaf,1965,-415799833.84639
zaf,1966,-433999826.57367
zaf,1967,-449399820.41983
zaf,1968,-516599793.56672
zaf,1969,-599199760.55977
zaf,1970,-663599734.82555
zaf,1971,-655750255.58089
zaf,1972,-699997141.30415
zaf,1973,-926337883.50409
zaf,1974,-1248643443.51204
zaf,1975,-1551499585.35787
zaf,1976,-1501899998.694
zaf,1977,-1737649998.489
zaf,1978,-1952699998.302
zaf,1979,-2341237794.91378
zaf,1980,-3343073669.31143
zaf,1981,-3581131165.32633
zaf,1982,-3131037463.36693
zaf,1983,-3353971380.29219
zaf,1984,-3002058558.55566
zaf,1985,-2597318893.46691
zaf,1986,-2960750837.40952
zaf,1987,-3113914791.01987
zaf,1988,-3202380771.87571
zaf,1989,-3371873235.87863
zaf,1990,-4270889972.32867
zaf,1991,-3209588416.89027
zaf,1992,-2941058832.14316
zaf,1993,-2656592243.92961
zaf,1994,-2422050132.19099
zaf,1995,-2874999683.40376
zaf,1996,-3117269859.02357
zaf,1997,-3213486313.50599
zaf,1998,-3185048495.25115
zaf,1999,-3208493222.4029
zaf,2000,-3184442358.26607
zaf,2001,-3786681372.49808
zaf,2002,-2796594219.33934
zaf,2003,-4592265727.0374
zaf,2004,-4317809687.95112
zaf,2005,-4928998372.699
zaf,2006,-5158242618.11773
zaf,2007,-9843740740.96549
zaf,2008,-9131788336.78916
zaf,2009,-6699780975.10772
zaf,2010,-8123209917.45946
zaf,2011,-10858767506.7062
zaf,2012,-10920309401.6942
zaf,2013,-9692066337.99664
zaf,2014,-9425749148.03504
zaf,2015,-7874333364.42579
zaf,2016,-8240252247.54425
zaf,2017,-10588308158.2665
zaf,2018,-11458438568.1963
zaf,2019,-9710768505.80951
zaf,2020,-5719628277.03711
zmb,1978,-153700000
zmb,1979,-169500000
zmb,1980,-205000000
zmb,1981,-109600000
zmb,1982,-188300000
zmb,1983,-238100000
zmb,1984,-182600000
zmb,1985,-410400000
zmb,1986,-352300000
zmb,1987,-327800000
zmb,1988,-600700000
zmb,1989,-507700000
zmb,1990,-437400000
zmb,1991,-685800000
zmb,1997,-248800000
zmb,1998,-214200000
zmb,1999,-133700000
zmb,2000,-235700000
zmb,2001,-183300000
zmb,2002,-265003351.95531
zmb,2003,-165608346.97218
zmb,2004,-375400000
zmb,2005,-593790000
zmb,2006,-1166957000
zmb,2007,-1486126506.7
zmb,2008,-1399320000
zmb,2009,-418707000
zmb,2010,-1363012065
zmb,2011,-1156978041.63362
zmb,2012,-333475968.15542
zmb,2013,-1153266000
zmb,2014,-1516556280
zmb,2015,-349069539.41112
zmb,2016,-653955014.25519
zmb,2017,-1144710587.25527
zmb,2018,-407862251.63545
zmb,2019,-403908054.20031
zmb,2020,-510690725.25582
zwe,1977,-66765886.53926
zwe,1978,-54088175.40125
zwe,1979,-69214105.85056
zwe,1980,-61057770.65238
zwe,1981,-117759595.40435
zwe,1982,-210323891.03802
zwe,1983,-185030960.97128
zwe,1984,-115659296.21128
zwe,1985,-128898200.70813
zwe,1986,-188901046.19747
zwe,1987,-195152769.11817
zwe,1988,-216292826.6625
zwe,1989,-209834606.98209
zwe,1990,-263049014.08261
zwe,1991,-251628438.77014
zwe,1992,-275957086.51839
zwe,1993,-251763796.17882
zwe,1994,-293319217.426
zwe,2009,-132718395.18215
zwe,2010,-150161562.06234
zwe,2011,-246335687.75976
zwe,2012,-290180072.42099
zwe,2013,-290364281.28808
zwe,2014,-340812405.65071
zwe,2015,-366142105.21674
zwe,2016,-395305154.59235
zwe,2017,-387552618.32508
zwe,2018,-311268987.58636
zwe,2019,-338900874.11166
zwe,2020,-473017566.34427
