geo,time,sp_pop_65up_ma_in
mus,2011,42184
mus,2012,44777
mus,2013,47564
mus,2014,50520
mus,2015,53670
mus,2016,56560
mus,2017,59571
mus,2018,62612
mus,2019,65619
mus,2020,68552
mwi,1960,53912
mwi,1961,54970
mwi,1962,55996
mwi,1963,57026
mwi,1964,58097
mwi,1965,59243
mwi,1966,60719
mwi,1967,62290
mwi,1968,63801
mwi,1969,65079
mwi,1970,66032
mwi,1971,67042
mwi,1972,67826
mwi,1973,68543
mwi,1974,69408
mwi,1975,70538
mwi,1976,72235
mwi,1977,74119
mwi,1978,76220
mwi,1979,78592
mwi,1980,81270
mwi,1981,84430
mwi,1982,87760
mwi,1983,91325
mwi,1984,95204
mwi,1985,99456
mwi,1986,105624
mwi,1987,112650
mwi,1988,120044
mwi,1989,127200
mwi,1990,133691
mwi,1991,139047
mwi,1992,143249
mwi,1993,146838
mwi,1994,150570
mwi,1995,154990
mwi,1996,155272
mwi,1997,155588
mwi,1998,155604
mwi,1999,154939
mwi,2000,153362
mwi,2001,154035
mwi,2002,153852
mwi,2003,152907
mwi,2004,151277
mwi,2005,149007
mwi,2006,150965
mwi,2007,152355
mwi,2008,153265
mwi,2009,153833
mwi,2010,154120
mwi,2011,158968
mwi,2012,163955
mwi,2013,168762
mwi,2014,172950
mwi,2015,176342
mwi,2016,182260
mwi,2017,187436
mwi,2018,192168
mwi,2019,196830
mwi,2020,201641
mys,1960,142902
mys,1961,145237
mys,1962,147833
mys,1963,150502
mys,1964,152934
mys,1965,154997
mys,1966,160608
mys,1967,166041
mys,1968,171469
mys,1969,177182
mys,1970,183367
mys,1971,191657
mys,1972,199693
mys,1973,207194
mys,1974,213900
mys,1975,219721
mys,1976,226130
mys,1977,232081
mys,1978,237785
mys,1979,243418
mys,1980,249115
mys,1981,256498
mys,1982,263524
mys,1983,270235
mys,1984,276695
mys,1985,283065
mys,1986,290630
mys,1987,297897
mys,1988,304940
mys,1989,312143
mys,1990,319963
mys,1991,331216
mys,1992,342994
mys,1993,354823
mys,1994,366087
mys,1995,376686
mys,1996,388397
mys,1997,398910
mys,1998,409393
mys,1999,421605
mys,2000,436588
mys,2001,460049
mys,2002,483869
mys,2003,505946
mys,2004,526462
mys,2005,548142
mys,2006,578858
mys,2007,608675
mys,2008,635112
mys,2009,658076
mys,2010,679939
mys,2011,716178
mys,2012,754577
mys,2013,795048
mys,2014,837194
mys,2015,880950
mys,2016,927432
mys,2017,975371
mys,2018,1025149
mys,2019,1077100
mys,2020,1131464
nam,1960,10916
nam,1961,11131
nam,1962,11354
nam,1963,11572
nam,1964,11781
nam,1965,11979
nam,1966,12305
nam,1967,12614
nam,1968,12903
nam,1969,13164
nam,1970,13388
nam,1971,13743
nam,1972,14051
nam,1973,14304
nam,1974,14509
nam,1975,14664
nam,1976,14988
nam,1977,15252
nam,1978,15463
nam,1979,15626
nam,1980,15755
nam,1981,16096
nam,1982,16391
nam,1983,16684
nam,1984,17006
nam,1985,17375
nam,1986,17930
nam,1987,18525
nam,1988,19152
nam,1989,19758
nam,1990,20337
nam,1991,21041
nam,1992,21663
nam,1993,22194
nam,1994,22618
nam,1995,22932
nam,1996,23218
nam,1997,23332
nam,1998,23296
nam,1999,23125
nam,2000,22831
nam,2001,23933
nam,2002,25071
nam,2003,26269
nam,2004,27534
nam,2005,28857
nam,2006,29973
nam,2007,31087
nam,2008,32208
nam,2009,33327
nam,2010,34438
nam,2011,34408
nam,2012,34252
nam,2013,33977
nam,2014,33580
nam,2015,33075
nam,2016,33177
nam,2017,33209
nam,2018,33217
nam,2019,33240
nam,2020,33320
ncl,1960,1358
ncl,1961,1393
ncl,1962,1423
ncl,1963,1456
ncl,1964,1481
ncl,1965,1504
ncl,1966,1562
ncl,1967,1613
ncl,1968,1664
ncl,1969,1755
ncl,1970,1926
ncl,1971,2141
ncl,1972,2338
ncl,1973,2494
ncl,1974,2630
ncl,1975,2731
ncl,1976,2809
ncl,1977,2893
ncl,1978,2953
ncl,1979,2984
ncl,1980,3020
ncl,1981,3138
ncl,1982,3247
ncl,1983,3347
ncl,1984,3438
ncl,1985,3526
ncl,1986,3635
ncl,1987,3745
ncl,1988,3861
ncl,1989,3982
ncl,1990,4117
ncl,1991,4179
ncl,1992,4237
ncl,1993,4289
ncl,1994,4331
ncl,1995,4335
ncl,1996,4559
ncl,1997,4777
ncl,1998,4995
ncl,1999,5210
ncl,2000,5423
ncl,2001,5595
ncl,2002,5768
ncl,2003,5950
ncl,2004,6157
ncl,2005,6416
ncl,2006,6756
ncl,2007,7126
ncl,2008,7524
ncl,2009,7944
ncl,2010,8403
ncl,2011,8897
ncl,2012,9419
ncl,2013,9958
ncl,2014,10476
ncl,2015,10834
ncl,2016,11187
ncl,2017,11521
ncl,2018,11833
ncl,2019,12145
ncl,2020,12456
ner,1960,15081
ner,1961,16148
ner,1962,17135
ner,1963,18137
ner,1964,19284
ner,1965,20645
ner,1966,22305
ner,1967,24085
ner,1968,25930
ner,1969,27782
ner,1970,29605
ner,1971,31639
ner,1972,33641
ner,1973,35596
ner,1974,37505
ner,1975,39357
ner,1976,41525
ner,1977,43654
ner,1978,45759
ner,1979,47819
ner,1980,49786
ner,1981,52273
ner,1982,54752
ner,1983,57297
ner,1984,60022
ner,1985,63024
ner,1986,66435
ner,1987,70139
ner,1988,74131
ner,1989,78402
ner,1990,82923
ner,1991,87249
ner,1992,91811
ner,1993,96525
ner,1994,101251
ner,1995,105908
ner,1996,110168
ner,1997,114425
ner,1998,118710
ner,1999,123044
ner,2000,127448
ner,2001,131786
ner,2002,136277
ner,2003,141047
ner,2004,146293
ner,2005,152119
ner,2006,158636
ner,2007,165643
ner,2008,173094
ner,2009,180944
ner,2010,189206
ner,2011,198578
ner,2012,208203
ner,2013,218291
ner,2014,229105
ner,2015,240788
ner,2016,253632
ner,2017,267167
ner,2018,280993
ner,2019,294498
ner,2020,307388
nga,1960,560540
nga,1961,581038
nga,1962,600112
nga,1963,616782
nga,1964,629792
nga,1965,638670
nga,1966,657511
nga,1967,672904
nga,1968,685469
nga,1969,695973
nga,1970,704851
nga,1971,726150
nga,1972,745367
nga,1973,762922
nga,1974,779334
nga,1975,794975
nga,1976,821397
nga,1977,847201
nga,1978,871992
nga,1979,895246
nga,1980,916713
nga,1981,953135
nga,1982,987022
nga,1983,1018752
nga,1984,1049010
nga,1985,1078473
nga,1986,1116878
nga,1987,1153523
nga,1988,1188225
nga,1989,1220598
nga,1990,1250536
nga,1991,1291896
nga,1992,1329631
nga,1993,1364075
nga,1994,1395513
nga,1995,1424260
nga,1996,1466316
nga,1997,1504345
nga,1998,1538866
nga,1999,1570411
nga,2000,1599442
nga,2001,1644865
nga,2002,1685720
nga,2003,1722677
nga,2004,1756722
nga,2005,1788594
nga,2006,1849163
nga,2007,1906718
nga,2008,1960831
nga,2009,2010943
nga,2010,2057012
nga,2011,2128004
nga,2012,2194061
nga,2013,2254682
nga,2014,2309000
nga,2015,2357037
nga,2016,2427433
nga,2017,2491309
nga,2018,2550965
nga,2019,2609053
nga,2020,2667469
nic,1960,19596
nic,1961,20296
nic,1962,20974
nic,1963,21620
nic,1964,22223
nic,1965,22780
nic,1966,23594
nic,1967,24362
nic,1968,25108
nic,1969,25850
nic,1970,26589
nic,1971,27604
nic,1972,28605
nic,1973,29625
nic,1974,30665
nic,1975,31741
nic,1976,33058
nic,1977,34412
nic,1978,35784
nic,1979,37161
nic,1980,38533
nic,1981,40230
nic,1982,41893
nic,1983,43540
nic,1984,45226
nic,1985,46976
nic,1986,49018
nic,1987,51112
nic,1988,53244
nic,1989,55400
nic,1990,57576
nic,1991,60017
nic,1992,62431
nic,1993,64846
nic,1994,67287
nic,1995,69766
nic,1996,72561
nic,1997,75395
nic,1998,78247
nic,1999,81091
nic,2000,83902
nic,2001,87125
nic,2002,90260
nic,2003,93372
nic,2004,96545
nic,2005,99829
nic,2006,103154
nic,2007,106630
nic,2008,110065
nic,2009,113151
nic,2010,115773
nic,2011,117949
nic,2012,119695
nic,2013,121504
nic,2014,124077
nic,2015,127821
nic,2016,132711
nic,2017,138561
nic,2018,145203
nic,2019,152375
nic,2020,159935
nld,1960,479403
nld,1961,489370
nld,1962,500290
nld,1963,511138
nld,1964,521831
nld,1965,532533
nld,1966,543322
nld,1967,552714
nld,1968,561164
nld,1969,570136
nld,1970,579693
nld,1971,590379
nld,1972,599460
nld,1973,606972
nld,1974,613778
nld,1975,620889
nld,1976,632095
nld,1977,641194
nld,1978,649403
nld,1979,656711
nld,1980,663213
nld,1981,672910
nld,1982,678835
nld,1983,683179
nld,1984,688243
nld,1985,695335
nld,1986,706910
nld,1987,720165
nld,1988,733716
nld,1989,745753
nld,1990,756605
nld,1991,770986
nld,1992,783295
nld,1993,794019
nld,1994,803951
nld,1995,813655
nld,1996,827804
nld,1997,842450
nld,1998,857855
nld,1999,873089
nld,2000,887961
nld,2001,909059
nld,2002,928306
nld,2003,945782
nld,2004,962602
nld,2005,979487
nld,2006,1002468
nld,2007,1026690
nld,2008,1054986
nld,2009,1089160
nld,2010,1129153
nld,2011,1176636
nld,2012,1227452
nld,2013,1279318
nld,2014,1330506
nld,2015,1379368
nld,2016,1429733
nld,2017,1478206
nld,2018,1525161
nld,2019,1573720
nld,2020,1622520
nld_curacao,1960,2322
nld_curacao,1961,2316
nld_curacao,1962,2320
nld_curacao,1963,2312
nld_curacao,1964,2282
nld_curacao,1965,2224
nld_curacao,1966,2336
nld_curacao,1967,2455
nld_curacao,1968,2601
nld_curacao,1969,2795
nld_curacao,1970,3018
nld_curacao,1971,3168
nld_curacao,1972,3283
nld_curacao,1973,3370
nld_curacao,1974,3486
nld_curacao,1975,3553
nld_curacao,1976,3665
nld_curacao,1977,3757
nld_curacao,1978,3808
nld_curacao,1979,3862
nld_curacao,1980,3928
nld_curacao,1981,4020
nld_curacao,1982,4115
nld_curacao,1983,4189
nld_curacao,1984,4248
nld_curacao,1985,4318
nld_curacao,1986,4434
nld_curacao,1987,4525
nld_curacao,1988,4583
nld_curacao,1989,4629
nld_curacao,1990,4684
nld_curacao,1991,4773
nld_curacao,1992,4882
nld_curacao,1993,5021
nld_curacao,1994,5160
nld_curacao,1995,5301
nld_curacao,1996,5522
nld_curacao,1997,5722
nld_curacao,1998,5810
nld_curacao,1999,5798
nld_curacao,2000,5758
nld_curacao,2001,5718
nld_curacao,2002,5896
nld_curacao,2003,6202
nld_curacao,2004,6508
nld_curacao,2005,6889
nld_curacao,2006,7165
nld_curacao,2007,7427
nld_curacao,2008,7661
nld_curacao,2009,7866
nld_curacao,2010,8135
nld_curacao,2011,8452
nld_curacao,2012,8759
nld_curacao,2013,9149
nld_curacao,2014,9625
nld_curacao,2015,10147
nld_curacao,2016,10535
nld_curacao,2017,10850
nld_curacao,2018,11080
nld_curacao,2019,11228
nld_curacao,2020,11340
nor,1960,177544
nor,1961,181705
nor,1962,186087
nor,1963,190440
nor,1964,194601
nor,1965,198501
nor,1966,202719
nor,1967,206506
nor,1968,209953
nor,1969,213261
nor,1970,216445
nor,1971,220188
nor,1972,224048
nor,1973,227780
nor,1974,231332
nor,1975,234774
nor,1976,239531
nor,1977,244000
nor,1978,248176
nor,1979,251990
nor,1980,255448
nor,1981,259865
nor,1982,263576
nor,1983,266727
nor,1984,269630
nor,1985,272621
nor,1986,276664
nor,1987,280844
nor,1988,284729
nor,1989,287292
nor,1990,288453
nor,1991,290354
nor,1992,291459
nor,1993,291669
nor,1994,291054
nor,1995,289704
nor,1996,289419
nor,1997,288688
nor,1998,287693
nor,1999,286652
nor,2000,285367
nor,2001,285657
nor,2002,285878
nor,2003,286418
nor,2004,287567
nor,2005,289841
nor,2006,292952
nor,2007,297074
nor,2008,302533
nor,2009,309370
nor,2010,317956
nor,2011,330056
nor,2012,344126
nor,2013,358821
nor,2014,372776
nor,2015,384993
nor,2016,397643
nor,2017,408635
nor,2018,418268
nor,2019,428172
nor,2020,438479
npl,1960,116607
npl,1961,121170
npl,1962,124897
npl,1963,127999
npl,1964,130842
npl,1965,133593
npl,1966,138840
npl,1967,143959
npl,1968,148822
npl,1969,153259
npl,1970,157183
npl,1971,163603
npl,1972,169689
npl,1973,175302
npl,1974,180332
npl,1975,184715
npl,1976,191558
npl,1977,197780
npl,1978,203399
npl,1979,208457
npl,1980,212994
npl,1981,220256
npl,1982,227039
npl,1983,233269
npl,1984,238877
npl,1985,243849
npl,1986,251862
npl,1987,259064
npl,1988,265799
npl,1989,272571
npl,1990,279716
npl,1991,290070
npl,1992,301036
npl,1993,311947
npl,1994,321811
npl,1995,329995
npl,1996,342732
npl,1997,353630
npl,1998,363278
npl,1999,372690
npl,2000,382587
npl,2001,402465
npl,2002,425073
npl,2003,450847
npl,2004,479795
npl,2005,511758
npl,2006,541725
npl,2007,573834
npl,2008,606703
npl,2009,637428
npl,2010,663728
npl,2011,677717
npl,2012,682850
npl,2013,683671
npl,2014,686610
npl,2015,695978
npl,2016,702255
npl,2017,715553
npl,2018,733606
npl,2019,752921
npl,2020,771244
nzl,1960,90713
nzl,1961,90087
nzl,1962,90159
nzl,1963,89937
nzl,1964,89918
nzl,1965,89562
nzl,1966,92267
nzl,1967,94912
nzl,1968,96684
nzl,1969,98519
nzl,1970,100902
nzl,1971,103267
nzl,1972,105744
nzl,1973,108309
nzl,1974,111041
nzl,1975,113793
nzl,1976,117678
nzl,1977,121096
nzl,1978,124157
nzl,1979,126324
nzl,1980,128658
nzl,1981,130985
nzl,1982,133497
nzl,1983,136164
nzl,1984,138216
nzl,1985,140177
nzl,1986,142502
nzl,1987,146145
nzl,1988,148957
nzl,1989,152004
nzl,1990,155664
nzl,1991,165603
nzl,1992,169631
nzl,1993,173807
nzl,1994,178087
nzl,1995,182267
nzl,1996,187227
nzl,1997,191303
nzl,1998,194336
nzl,1999,196617
nzl,2000,199125
nzl,2001,201722
nzl,2002,206703
nzl,2003,212460
nzl,2004,217569
nzl,2005,222315
nzl,2006,229119
nzl,2007,235436
nzl,2008,241949
nzl,2009,249701
nzl,2010,258944
nzl,2011,266769
nzl,2012,275517
nzl,2013,285856
nzl,2014,299065
nzl,2015,313387
nzl,2016,328835
nzl,2017,343509
nzl,2018,357256
nzl,2019,370968
nzl,2020,387624
omn,1960,8064
omn,1961,8333
omn,1962,8608
omn,1963,8885
omn,1964,9152
omn,1965,9404
omn,1966,9732
omn,1967,10044
omn,1968,10351
omn,1969,10667
omn,1970,10991
omn,1971,11278
omn,1972,11575
omn,1973,11894
omn,1974,12252
omn,1975,12647
omn,1976,13000
omn,1977,13364
omn,1978,13732
omn,1979,14097
omn,1980,14437
omn,1981,14859
omn,1982,15272
omn,1983,15639
omn,1984,15922
omn,1985,16105
omn,1986,16376
omn,1987,16568
omn,1988,16757
omn,1989,17045
omn,1990,17490
omn,1991,17901
omn,1992,18490
omn,1993,19134
omn,1994,19690
omn,1995,20077
omn,1996,21325
omn,1997,22341
omn,1998,23206
omn,1999,24148
omn,2000,25386
omn,2001,26552
omn,2002,28062
omn,2003,29881
omn,2004,31910
omn,2005,34115
omn,2006,35586
omn,2007,37289
omn,2008,39236
omn,2009,41428
omn,2010,43893
omn,2011,44492
omn,2012,45110
omn,2013,45609
omn,2014,46001
omn,2015,46321
omn,2016,49243
omn,2017,52230
omn,2018,55286
omn,2019,58473
omn,2020,61819
pak,1960,1041857
pak,1961,1052063
pak,1962,1062923
pak,1963,1074161
pak,1964,1085334
pak,1965,1096456
pak,1966,1122753
pak,1967,1148930
pak,1968,1175085
pak,1969,1201375
pak,1970,1227927
pak,1971,1264683
pak,1972,1301421
pak,1973,1339196
pak,1974,1378957
pak,1975,1421283
pak,1976,1469851
pak,1977,1519813
pak,1978,1571609
pak,1979,1625519
pak,1980,1681669
pak,1981,1741142
pak,1982,1801798
pak,1983,1863556
pak,1984,1925912
pak,1985,1988581
pak,1986,2056076
pak,1987,2121545
pak,1988,2185602
pak,1989,2248968
pak,1990,2312198
pak,1991,2384050
pak,1992,2453966
pak,1993,2523152
pak,1994,2592918
pak,1995,2664466
pak,1996,2741216
pak,1997,2818562
pak,1998,2896369
pak,1999,2974315
pak,2000,3052360
pak,2001,3138451
pak,2002,3221010
pak,2003,3302355
pak,2004,3385348
pak,2005,3471869
pak,2006,3570942
pak,2007,3670168
pak,2008,3767866
pak,2009,3861157
pak,2010,3948677
pak,2011,4055250
pak,2012,4155879
pak,2013,4250844
pak,2014,4339650
pak,2015,4423061
pak,2016,4510974
pak,2017,4591714
pak,2018,4673114
pak,2019,4766059
pak,2020,4877562
pan,1960,20977
pan,1961,21701
pan,1962,22427
pan,1963,23154
pan,1964,23886
pan,1965,24636
pan,1966,25512
pan,1967,26391
pan,1968,27277
pan,1969,28174
pan,1970,29084
pan,1971,30094
pan,1972,31097
pan,1973,32118
pan,1974,33158
pan,1975,34235
pan,1976,35431
pan,1977,36654
pan,1978,37907
pan,1979,39193
pan,1980,40517
pan,1981,41962
pan,1982,43426
pan,1983,44906
pan,1984,46407
pan,1985,47941
pan,1986,49608
pan,1987,51272
pan,1988,52968
pan,1989,54715
pan,1990,56534
pan,1991,58488
pan,1992,60495
pan,1993,62582
pan,1994,64732
pan,1995,66979
pan,1996,69458
pan,1997,71980
pan,1998,74580
pan,1999,77301
pan,2000,80184
pan,2001,83185
pan,2002,86327
pan,2003,89623
pan,2004,93041
pan,2005,96606
pan,2006,100325
pan,2007,104118
pan,2008,108023
pan,2009,112097
pan,2010,116372
pan,2011,120694
pan,2012,125174
pan,2013,129879
pan,2014,134868
pan,2015,140225
pan,2016,145650
pan,2017,151411
pan,2018,157520
pan,2019,164006
pan,2020,170879
per,1960,159845
per,1961,165800
per,1962,171520
per,1963,176923
per,1964,181933
per,1965,186516
per,1966,192165
per,1967,197385
per,1968,202386
per,1969,207370
per,1970,212479
per,1971,219827
per,1972,227132
per,1973,234343
per,1974,241437
per,1975,248414
per,1976,256844
per,1977,265191
per,1978,273311
per,1979,280965
per,1980,288051
per,1981,297543
per,1982,306380
per,1983,314878
per,1984,323476
per,1985,332437
per,1986,344764
per,1987,357328
per,1988,370066
per,1989,382912
per,1990,395890
per,1991,410627
per,1992,425612
per,1993,441021
per,1994,457170
per,1995,474265
per,1996,493292
per,1997,513050
per,1998,533184
per,1999,553136
per,2000,572576
per,2001,598045
per,2002,622907
per,2003,647335
per,2004,671583
per,2005,695935
per,2006,721345
per,2007,746962
per,2008,773035
per,2009,799633
per,2010,826782
per,2011,859300
per,2012,894470
per,2013,933619
per,2014,978382
per,2015,1030126
per,2016,1081904
per,2017,1141084
per,2018,1207306
per,2019,1279423
per,2020,1356076
phl,1960,309720
phl,1961,324383
phl,1962,339417
phl,1963,354651
phl,1964,369930
phl,1965,385183
phl,1966,403034
phl,1967,420261
phl,1968,437480
phl,1969,455448
phl,1970,474615
phl,1971,498388
phl,1972,522431
phl,1973,546066
phl,1974,568512
phl,1975,589348
phl,1976,612607
phl,1977,633843
phl,1978,652983
phl,1979,669879
phl,1980,684572
phl,1981,701475
phl,1982,715948
phl,1983,728652
phl,1984,740415
phl,1985,751768
phl,1986,769942
phl,1987,787284
phl,1988,803088
phl,1989,816379
phl,1990,826927
phl,1991,843689
phl,1992,857568
phl,1993,870657
phl,1994,885761
phl,1995,904495
phl,1996,938927
phl,1997,975398
phl,1998,1012436
phl,1999,1048015
phl,2000,1081163
phl,2001,1122805
phl,2002,1161637
phl,2003,1198449
phl,2004,1234677
phl,2005,1271724
phl,2006,1340688
phl,2007,1411614
phl,2008,1483541
phl,2009,1557935
phl,2010,1638607
phl,2011,1702766
phl,2012,1768641
phl,2013,1836129
phl,2014,1906172
phl,2015,1980074
phl,2016,2078969
phl,2017,2184125
phl,2018,2294694
phl,2019,2408660
phl,2020,2524878
png,1960,28586
png,1961,28941
png,1962,29264
png,1963,29501
png,1964,29574
png,1965,29442
png,1966,30264
png,1967,30943
png,1968,31470
png,1969,31837
png,1970,32035
png,1971,33061
png,1972,33933
png,1973,34642
png,1974,35193
png,1975,35587
png,1976,36939
png,1977,38184
png,1978,39315
png,1979,40351
png,1980,41290
png,1981,42922
png,1982,44462
png,1983,45897
png,1984,47236
png,1985,48491
png,1986,50485
png,1987,52356
png,1988,54091
png,1989,55682
png,1990,57136
png,1991,59512
png,1992,61681
png,1993,63658
png,1994,65470
png,1995,67140
png,1996,69786
png,1997,72262
png,1998,74553
png,1999,76633
png,2000,78511
png,2001,81307
png,2002,83903
png,2003,86299
png,2004,88493
png,2005,90527
png,2006,93876
png,2007,97139
png,2008,100303
png,2009,103333
png,2010,106264
png,2011,109230
png,2012,111978
png,2013,114697
png,2014,117619
png,2015,120887
png,2016,126448
png,2017,132175
png,2018,138009
png,2019,143870
png,2020,149734
pol,1960,640948
pol,1961,669278
pol,1962,701741
pol,1963,739033
pol,1964,779394
pol,1965,818634
pol,1966,863007
pol,1967,907535
pol,1968,952050
pol,1969,997540
pol,1970,1042216
pol,1971,1089524
pol,1972,1142670
pol,1973,1195693
pol,1974,1245124
pol,1975,1288904
pol,1976,1331300
pol,1977,1368962
pol,1978,1395934
pol,1979,1408761
pol,1980,1406621
pol,1981,1392932
pol,1982,1363141
pol,1983,1327204
pol,1984,1297881
pol,1985,1281529
pol,1986,1296350
pol,1987,1320439
pol,1988,1349098
pol,1989,1377448
pol,1990,1403400
pol,1991,1446887
pol,1992,1485017
pol,1993,1518383
pol,1994,1548448
pol,1995,1575287
pol,1996,1617897
pol,1997,1657586
pol,1998,1693317
pol,1999,1723439
pol,2000,1730047
pol,2001,1773559
pol,2002,1813000
pol,2003,1845639
pol,2004,1867858
pol,2005,1878049
pol,2006,1892151
pol,2007,1893942
pol,2008,1893764
pol,2009,1904416
pol,2010,1925715
pol,2011,1981997
pol,2012,2053592
pol,2013,2135739
pol,2014,2221997
pol,2015,2308452
pol,2016,2414040
pol,2017,2517359
pol,2018,2617976
pol,2019,2719046
pol,2020,2818709
pri,1960,61942
pri,1961,64030
pri,1962,66239
pri,1963,68571
pri,1964,70958
pri,1965,73319
pri,1966,74922
pri,1967,76922
pri,1968,79511
pri,1969,82834
pri,1970,86893
pri,1971,87874
pri,1972,88847
pri,1973,89631
pri,1974,90051
pri,1975,90047
pri,1976,95566
pri,1977,101325
pri,1978,107520
pri,1979,114288
pri,1980,121641
pri,1981,124954
pri,1982,128457
pri,1983,132357
pri,1984,136519
pri,1985,140689
pri,1986,144427
pri,1987,148062
pri,1988,151960
pri,1989,156160
pri,1990,160393
pri,1991,162843
pri,1992,165024
pri,1993,167467
pri,1994,170255
pri,1995,173470
pri,1996,176705
pri,1997,180029
pri,1998,183187
pri,1999,186611
pri,2000,189942
pri,2001,192604
pri,2002,194832
pri,2003,196705
pri,2004,198467
pri,2005,200103
pri,2006,202344
pri,2007,204004
pri,2008,205454
pri,2009,206932
pri,2010,208709
pri,2011,214208
pri,2012,220121
pri,2013,226364
pri,2014,231178
pri,2015,235157
pri,2016,241716
pri,2017,246816
pri,2018,248036
pri,2019,260299
pri,2020,281671
prk,1960,117891
prk,1961,118567
prk,1962,120251
prk,1963,121925
prk,1964,122108
prk,1965,120323
prk,1966,126277
prk,1967,129527
prk,1968,130817
prk,1969,131624
prk,1970,132566
prk,1971,136467
prk,1972,140884
prk,1973,145589
prk,1974,150213
prk,1975,154770
prk,1976,164584
prk,1977,174211
prk,1978,183088
prk,1979,190772
prk,1980,197129
prk,1981,207377
prk,1982,215432
prk,1983,221860
prk,1984,227509
prk,1985,232891
prk,1986,239690
prk,1987,247085
prk,1988,254525
prk,1989,261158
prk,1990,266875
prk,1991,278635
prk,1992,289833
prk,1993,301026
prk,1994,313259
prk,1995,327323
prk,1996,340261
prk,1997,352474
prk,1998,365443
prk,1999,381384
prk,2000,401660
prk,2001,436689
prk,2002,474000
prk,2003,511825
prk,2004,548597
prk,2005,583801
prk,2006,623244
prk,2007,659606
prk,2008,692543
prk,2009,721987
prk,2010,748150
prk,2011,784682
prk,2012,819535
prk,2013,848643
prk,2014,866191
prk,2015,869969
prk,2016,867406
prk,2017,851597
prk,2018,833062
prk,2019,826445
prk,2020,839629
prt,1960,279855
prt,1961,286939
prt,1962,293031
prt,1963,297876
prt,1964,302048
prt,1965,305689
prt,1966,310339
prt,1967,316096
prt,1968,323076
prt,1969,328528
prt,1970,333515
prt,1971,338823
prt,1972,344308
prt,1973,350055
prt,1974,360945
prt,1975,381786
prt,1976,401469
prt,1977,415224
prt,1978,429348
prt,1979,442559
prt,1980,454379
prt,1981,466039
prt,1982,474464
prt,1983,481349
prt,1984,488789
prt,1985,497667
prt,1986,509921
prt,1987,522909
prt,1988,536464
prt,1989,549948
prt,1990,562664
prt,1991,573770
prt,1992,584881
prt,1993,596519
prt,1994,608891
prt,1995,622053
prt,1996,635204
prt,1997,649353
prt,1998,664459
prt,1999,680138
prt,2000,696554
prt,2001,711668
prt,2002,724820
prt,2003,735730
prt,2004,744638
prt,2005,752335
prt,2006,765855
prt,2007,779240
prt,2008,793014
prt,2009,808288
prt,2010,825624
prt,2011,841918
prt,2012,857033
prt,2013,871490
prt,2014,886070
prt,2015,901624
prt,2016,916298
prt,2017,931529
prt,2018,947538
prt,2019,965409
prt,2020,984337
pry,1960,26012
pry,1961,27117
pry,1962,28221
pry,1963,29346
pry,1964,30521
pry,1965,31772
pry,1966,32958
pry,1967,34173
pry,1968,35408
pry,1969,36665
pry,1970,37949
pry,1971,39302
pry,1972,40680
pry,1973,42081
pry,1974,43517
pry,1975,44987
pry,1976,46830
pry,1977,48627
pry,1978,50434
pry,1979,52334
pry,1980,54359
pry,1981,56427
pry,1982,58584
pry,1983,60822
pry,1984,63097
pry,1985,65414
pry,1986,67850
pry,1987,70261
pry,1988,72687
pry,1989,75190
pry,1990,77801
pry,1991,80966
pry,1992,84201
pry,1993,87396
pry,1994,90383
pry,1995,93091
