geo,time,bm_gsr_mrch_cd
kaz,2006,24069667025.0524
kaz,2007,33121879083.4058
kaz,2008,38352196453.5228
kaz,2009,28919473388.9327
kaz,2010,32891499209.2831
kaz,2011,40349828276.1253
kaz,2012,46657682104.853
kaz,2013,49165929610.2954
kaz,2014,42453772846.5366
kaz,2015,33199293519.5565
kaz,2016,26232437820.363
kaz,2017,30573204038.5213
kaz,2018,34247067479.2195
kaz,2019,40034183981.1412
kaz,2020,37019216448.83089
ken,1975,846906750.03975
ken,1976,809714663.80405
ken,1977,1112781043.53771
ken,1978,1631824876.27928
ken,1979,1594181556.36071
ken,1980,2344819454.00232
ken,1981,1833987627.30274
ken,1982,1467727796.12913
ken,1983,1197910080.43649
ken,1984,1348214827.78132
ken,1985,1269769465.70354
ken,1986,1454602229.29157
ken,1987,1622596464.28862
ken,1988,1802209938.52517
ken,1989,1963400920.97204
ken,1990,2005344443.10292
ken,1991,1697292653.25313
ken,1992,1594011412.25343
ken,1993,3968362034.08998
ken,1994,4506610817.65182
ken,1995,4810372856.97912
ken,1996,4723908602.89732
ken,1997,5843244997.28355
ken,1998,6992035012.68083
ken,1999,6921397354.66124
ken,2000,3021577321.15368
ken,2001,3215222186.80904
ken,2002,3141579312.09992
ken,2003,3553083383.37271
ken,2004,4334567878.44594
ken,2005,5586540335.98705
ken,2006,6752090872.17081
ken,2007,8368848724.93191
ken,2008,10635556299.7675
ken,2009,9461359993.96688
ken,2010,11442181202.6023
ken,2011,14188725280.0871
ken,2012,15526837454.1583
ken,2013,16089365754.5381
ken,2014,16929077539.8789
ken,2015,14348662810.2569
ken,2016,13439088965.0456
ken,2017,15988325202.9488
ken,2018,16286209290.9458
ken,2019,16553622710.5087
ken,2020,14481629961.2156
kgz,1993,446688000
kgz,1994,426107000
kgz,1995,530950000
kgz,1996,782890000
kgz,1997,646060000
kgz,1998,755724394
kgz,1999,550586699.611
kgz,2000,506216118.703
kgz,2001,449160466.82463
kgz,2002,571361500.68306
kgz,2003,723122278.37586
kgz,2004,903790117.76043
kgz,2005,1105543204.11068
kgz,2006,1792449195.836
kgz,2007,2613619104.25384
kgz,2008,3753530151.18672
kgz,2009,2813607242.24189
kgz,2010,2934924735.37809
kgz,2011,3896649000.90243
kgz,2012,5096603192.96284
kgz,2013,5530629164.779
kgz,2014,5203541235.40848
kgz,2015,3791400265.1306
kgz,2016,3708883850.86993
kgz,2017,4159459024.78568
kgz,2018,4898299051.06508
kgz,2019,4649359373.56276
kgz,2020,3446751732.2919
khm,1992,443400000
khm,1993,471056000
khm,1994,744400000
khm,1995,1186800000
khm,1996,1071800000
khm,1997,1064000000
khm,1998,1165791156.99056
khm,1999,1591881888.22271
khm,2000,1935729762.62205
khm,2001,2094019506.43534
khm,2002,2360546563.78424
khm,2003,2668090540.15818
khm,2004,3269467154.46253
khm,2005,3918271202.00642
khm,2006,4771236222.63185
khm,2007,4515901538.64897
khm,2008,5076687161.91342
khm,2009,4982125358.17478
khm,2010,6587517405.19446
khm,2011,8147785680.07719
khm,2012,9211596154.79179
khm,2013,10679623070.933
khm,2014,12021985931.9285
khm,2015,13285145515.2091
khm,2016,14119418262.4691
khm,2017,15501619464.0701
khm,2018,18806463875.6889
khm,2019,22241600937.203
khm,2020,21065984596.2998
khm,2021,30726238669.8653
kir,1979,17595886.48846
kir,1980,20797173.77905
kir,1981,26234908.56564
kir,1982,23097533.7067
kir,1983,17934892.78518
kir,1984,18148005.42066
kir,1985,15107252.98123
kir,1986,14373242.85586
kir,1987,17644134.49285
kir,1988,22065642.72181
kir,1989,22664143.24462
kir,1990,26934015.40915
kir,1991,25930943.51405
kir,1992,37166718.27895
kir,1993,28868594.27701
kir,1994,26470464.58876
kir,2006,60518876.01739
kir,2007,68232392.59543
kir,2008,72057319.08293
kir,2009,66864530.65703
kir,2010,70489892.49701
kir,2011,88680959.48074
kir,2012,104080054.59618
kir,2013,105337267.67415
kir,2014,104791592.19787
kir,2015,100447930.1403
kir,2016,107330120.49795
kir,2017,113732073.57577
kir,2018,100565992.21433
kir,2019,106452031.45107
kir,2020,107983048.89134
kna,1980,40803703.7037
kna,1981,43422222.22222
kna,1982,39822222.22222
kna,1983,46744444.44444
kna,1984,47233333.33333
kna,1985,46700000
kna,1986,55348148.14815
kna,1987,69955555.55556
kna,1988,81962962.96296
kna,1989,90185185.18519
kna,1990,97440740.74074
kna,1991,97048148.14815
kna,1992,84151851.85185
kna,1993,94566666.66667
kna,1994,98266666.66667
kna,1995,117122222.22222
kna,1996,131925925.92593
kna,1997,130955555.55556
kna,1998,130988888.88889
kna,1999,135188888.88889
kna,2000,172670370.37037
kna,2001,166580740.74074
kna,2002,177584466.66667
kna,2003,175641677.03704
kna,2004,160819499.25926
kna,2005,185212585.18518
kna,2006,219574230.74074
kna,2007,242953829.62963
kna,2008,311912635.55556
kna,2009,265692834.07407
kna,2010,252676000.74074
kna,2011,246358510.37037
kna,2012,227743385.18518
kna,2013,251254418.88889
kna,2014,290345466.43911
kna,2015,310437049.44919
kna,2016,334315393.71742
kna,2017,332406311.40842
kna,2018,354965145.01105
kna,2019,349766465.60207
kna,2020,290830774.84267
kor,1976,8404000000
kor,1977,10523000000
kor,1978,14491000000
kor,1979,19100000000
kor,1980,21578700000
kor,1981,24216100000
kor,1982,23051100000
kor,1983,23382800000
kor,1984,24631600000
kor,1985,23025100000
kor,1986,29027800000
kor,1987,37730400000
kor,1988,46937600000
kor,1989,55451100000
kor,1990,63550700000
kor,1991,74554200000
kor,1992,74929400000
kor,1993,78106900000
kor,1994,95840900000
kor,1995,126581700000
kor,1996,141773900000
kor,1997,139111700000
kor,1998,87925200000
kor,1999,110584200000
kor,2000,154131100000
kor,2001,137013100000
kor,2002,146542400000
kor,2003,172773800000
kor,2004,216880700000
kor,2005,252769500000
kor,2006,304596400000
kor,2007,350366700000
kor,2008,421163500000
kor,2009,315875500000
kor,2010,415902400000
kor,2011,559198700000
kor,2012,555075500000
kor,2013,538134300000
kor,2014,527251500000
kor,2015,422807500000
kor,2016,395464400000
kor,2017,466717300000
kor,2018,516179700000
kor,2019,476855800000
kor,2020,437304500000
kor,2021,573807400000
kos,2004,1297114276.46166
kos,2005,1423288359.63846
kos,2006,1584887257.6418
kos,2007,2078112357.86483
kos,2008,2725762138.00337
kos,2009,2551247801.23613
kos,2010,2695118180.23694
kos,2011,3291196507.29747
kos,2012,2989115254.82871
kos,2013,3038302385.28592
kos,2014,3158946793.73121
kos,2015,2695000820.0124
kos,2016,2876613870.93282
kos,2017,3225504842.2295
kos,2018,3668524736.74619
kos,2019,3616572170.87574
kos,2020,3494429391.96575
kwt,1975,2399732451.89812
kwt,1976,3300415641.34941
kwt,1977,4735383837.35469
kwt,1978,4326442852.60352
kwt,1979,4870351631.56002
kwt,1980,6755521489.15785
kwt,1981,6736365877.93847
kwt,1982,7811441757.38837
kwt,1983,6889059182.17258
kwt,1984,6549305716.53953
kwt,1985,5718973944.50959
kwt,1986,5265065659.97572
kwt,1987,4937859585.00089
kwt,1988,5999371033.68195
kwt,1989,6409570899.70848
kwt,1990,3809953025.60191
kwt,1991,5072667600
kwt,1992,7236821164.34836
kwt,1993,6940132905.4667
kwt,1994,6599572948.20804
kwt,1995,7254201821.19279
kwt,1996,7949004442.30225
kwt,1997,7746856848.81565
kwt,1998,7714377328.66896
kwt,1999,6707955376.65727
kwt,2000,6451474442.26722
kwt,2001,7047046611.8505
kwt,2002,8116763154.31757
kwt,2003,9880154932.58953
kwt,2004,12402443162.5382
kwt,2005,15053424657.5342
kwt,2006,16240131320.2003
kwt,2007,19962073760.4519
kwt,2008,22939171473.8437
kwt,2009,18528664731.3898
kwt,2010,19569216700.0927
kwt,2011,22597216655.6185
kwt,2012,24241446997.3105
kwt,2013,25576252706.6343
kwt,2014,27384704018.73809
kwt,2015,27342757605.5778
kwt,2016,26562436858.4095
kwt,2017,29526868427.4313
kwt,2018,31369500436.0877
kwt,2019,29436065811.251
kwt,2020,24835854373.5108
lao,1984,161900000
lao,1985,193200000
lao,1986,185700000
lao,1987,216200000
lao,1988,149400000
lao,1989,193800000
lao,1990,185500000
lao,1991,197900000
lao,1992,190400000
lao,1993,339300000
lao,1994,440200000
lao,1995,547200000
lao,1996,561700000
lao,1997,499500000
lao,1998,417200000
lao,1999,392400000
lao,2000,535280000
lao,2001,510280204.55
lao,2002,446911986.85
lao,2003,462122503.23
lao,2004,712723304
lao,2005,881971754.9
lao,2006,1060190675.845
lao,2007,1064627905.5
lao,2008,1403170718.975
lao,2009,1461082567.181
lao,2010,2060426109.28
lao,2011,2422863805.86
lao,2012,3046472472.22185
lao,2013,3050915816.29659
lao,2014,4975881674.76511
lao,2015,5675329168.26193
lao,2016,5372368487.52944
lao,2017,5667315552.36867
lao,2018,6314641257.63304
lao,2019,6271917701.34797
lao,2020,5370398178.29571
lbn,2002,6127505650.8659
lbn,2003,6808309054.67931
lbn,2004,8908043656.78885
lbn,2005,8959193225.20315
lbn,2006,9025040321.51216
lbn,2007,11463080000
lbn,2008,15530700000
lbn,2009,15394347263.1101
lbn,2010,17187759343.1869
lbn,2011,18856749194.47
lbn,2012,20539840756.7872
lbn,2013,20404520299.729
lbn,2014,20036058199.5676
lbn,2015,17196968038.243
lbn,2016,17709206185.351
lbn,2017,18214323183.965
lbn,2018,18453727531.1895
lbn,2019,17989505339.5223
lbn,2020,10403254183.3842
lbr,1979,9851691.01856
lbr,1980,10293132.91119
lbr,1981,9128156.98965
lbr,1982,8402469.58566
lbr,1983,8070849.82241
lbr,1984,7007082.52583
lbr,1985,5680603.47125
lbr,1986,5572934.71706
lbr,1987,6712070.13642
lbr,2004,278897108.32235
lbr,2005,306380338.27539
lbr,2006,441090864.3267
lbr,2007,498488742.1347
lbr,2008,728796039.46024
lbr,2009,559000446.00156
lbr,2010,515432538.80051
lbr,2011,968750096.48447
lbr,2012,1322169465.6331
lbr,2013,1188144395.096
lbr,2014,1816720663.3967
lbr,2015,1551395891.1133
lbr,2016,1201171781.0024
lbr,2017,997889262.63964
lbr,2018,1041143568.83246
lbr,2019,933833377.36
lby,1977,4929218293.23062
lby,1978,5763534005.16645
lby,1979,8647158795.77221
lby,1980,10367817039.3685
lby,1981,14563332304.4479
lby,1982,10975737489.4892
lby,1983,8978459965.211
lby,1984,8463687256.62457
lby,1985,5754037283.86471
lby,1986,4428720956.10721
lby,1987,5345949052.17835
lby,1988,5762053059.15978
lby,1989,6508642259.80492
lby,1990,7574762650.4537
lby,1991,8038020609.04528
lby,1992,7544573591.70917
lby,1993,8430851119.78768
lby,1994,6759514593.2634
lby,1995,5180500401.437
lby,1996,5844783308.09521
lby,1997,5927751920.36341
lby,1998,4929910224.18756
lby,1999,4301969973.7088
lby,2000,4129000000
lby,2001,4825000000
lby,2002,7408000000
lby,2003,7200000000
lby,2004,8768000000
lby,2005,11174000000
lby,2006,13219000000
lby,2007,17701400000
lby,2008,21658300000
lby,2009,22002000000
lby,2010,24559000000
lby,2011,11200000000
lby,2012,25590000000
lby,2013,34049500000
lby,2014,30418700000
lby,2015,16428500000
lby,2016,8667000000
lby,2017,10556200000
lby,2018,13786200000
lby,2019,17184400000
lca,1976,43634555.66465
lca,1977,53903703.7037
lca,1978,75266666.66667
lca,1979,91992592.59259
lca,1980,112548148.14815
lca,1981,117174074.07407
lca,1982,107351851.85185
lca,1983,97081481.48148
lca,1984,107714814.81481
lca,1985,113625925.92593
lca,1986,136222222.22222
lca,1987,156703703.7037
lca,1988,194481481.48148
lca,1989,240888888.88889
lca,1990,238774074.07407
lca,1991,261392592.59259
lca,1992,270837037.03704
lca,1993,264000000
lca,1994,265622222.22222
lca,1995,269377777.77778
lca,1996,267403703.7037
lca,1997,292374074.07407
lca,1998,295055555.55556
lca,1999,312007407.40741
lca,2000,312459259.25926
lca,2001,272074074.07407
lca,2002,271900000
lca,2003,354502222.22222
lca,2004,348013136.66667
lca,2005,418122001.11111
lca,2006,520978167.03704
lca,2007,541697641.85185
lca,2008,604820344.44444
lca,2009,457960988.51852
lca,2010,582991851.85185
lca,2011,613234972.96296
lca,2012,566366263.7037
lca,2013,496660750.37037
lca,2014,552043723.40741
lca,2015,501801620.15378
lca,2016,575931606.60444
lca,2017,576407916.41481
lca,2018,579723508.71111
lca,2019,526541852.05926
lca,2020,443964633.68889
lka,1975,686154651.2884
lka,1976,579529244.0004
lka,1977,655077080.2424
lka,1978,898657694.0053
lka,1979,1304308619.2248
lka,1980,1845133672.4483
lka,1981,1694474783.9628
lka,1982,1794298461.9186
lka,1983,1725591792.9709
lka,1984,1698726835.5832
lka,1985,1838465709.1602
lka,1986,1764263628.9703
lka,1987,1866020954.1398
lka,1988,2017541268.5212
lka,1989,2055147362.9482
lka,1990,2325550653.765
lka,1991,2808020864.5873
lka,1992,3016455971.5309
lka,1993,3527804384.9474
lka,1994,4293368801.85
lka,1995,4782616787.795
lka,1996,4894950499.4216
lka,1997,5278279335.1419
lka,1998,5313401639.67
lka,1999,5365458042.0324
lka,2000,6483560837.0544
lka,2001,5376924000
lka,2002,5495040000
lka,2003,6004782000
lka,2004,7199829000
lka,2005,7976865600
lka,2006,9227610000
lka,2007,10166850000
lka,2008,12682080000
lka,2009,9185940000
lka,2010,12105855000
lka,2011,18241929000
lka,2012,19190203466.2
lka,2013,18002755385.3388
lka,2014,19416766445.2883
lka,2015,18934596582.9319
lka,2016,19182844729.8152
lka,2017,20979796294.7312
lka,2018,22232726808.6915
lka,2019,19937080205.7571
lka,2020,16055375878.3924
lso,1975,151452096.61137
lso,1976,189404999.8353
lso,1977,210794999.8167
lso,1978,243109999.7886
lso,1979,316737341.00145
lso,1980,424480841.25922
lso,1981,448620609.28973
lso,1982,522587203.42975
lso,1983,572171389.17653
lso,1984,518098345.28101
lso,1985,381806888.98855
lso,1986,396085466.51068
lso,1987,529015226.72679
lso,1988,641958055.90967
lso,1989,680258698.44977
lso,1990,766852522.92368
lso,1991,913678612.36404
lso,1992,1036077818.8816
lso,1993,986242814.86417
lso,1994,957745809.57351
lso,1995,1114919467.68245
lso,1996,1111579105.23221
lso,1997,1127424390.41947
lso,1998,947889785.11161
lso,1999,855337097.05219
lso,2000,794974348.16513
lso,2001,750172662.32411
lso,2002,722640911.08463
lso,2003,1032129488.67559
lso,2004,1234152672.98407
lso,2005,1289423875.75545
lso,2006,1359066900.63481
lso,2007,1506165629.64158
lso,2008,1531654430.66058
lso,2009,1583339630.29539
lso,2010,1968700620.21483
lso,2011,2155352488.34327
lso,2012,2254109719.02472
lso,2013,1891838392.71112
lso,2014,1822624959.38976
lso,2015,1730306615.0185
lso,2016,1612431423.72652
lso,2017,1827326409.6529
lso,2018,1931540160.45952
lso,2019,1782601399.37226
lso,2020,1602295223.48087
lso,2021,1814030545.89911
ltu,1993,2180498314.87903
ltu,1994,2234062515.98057
ltu,1995,3404027500
ltu,1996,4309300000
ltu,1997,4745400000
ltu,1998,4870925000
ltu,1999,3961080000
ltu,2000,4501547500
ltu,2001,5242550000
ltu,2002,6146698171.82864
ltu,2003,7942275518.92741
ltu,2004,10983205779.745
ltu,2005,14124967480.2833
ltu,2006,17793788578.1152
ltu,2007,22358640703.1011
ltu,2008,29179648524.0556
ltu,2009,17008362276.4446
ltu,2010,21428253946.6609
ltu,2011,29096059317.7801
ltu,2012,28927922748.34529
ltu,2013,30711683373.1724
ltu,2014,28670334632.2373
ltu,2015,24163602362.5283
ltu,2016,23637927221.6911
ltu,2017,28068754572.5326
ltu,2018,32322643693.3986
ltu,2019,31683008258.8093
ltu,2020,29684180237.8707
lux,1999,11150346494.9524
lux,2000,11055163352.2575
lux,2001,11398126759.8368
lux,2002,11465824292.5437
lux,2003,13916121443.3433
lux,2004,17251379374.634
lux,2005,18668735920.71989
lux,2006,20486195154.2611
lux,2007,22954862141.971
lux,2008,27698175498.2238
lux,2009,20048687879.7387
lux,2010,23482538807.7082
lux,2011,28793994215.4196
lux,2012,25414193974.865
lux,2013,25846110407.4987
lux,2014,25421846785.03469
lux,2015,22390335343.6528
lux,2016,21658693503.6902
lux,2017,24158493873.2197
lux,2018,26214712522.4175
lux,2019,26124593414.7765
lux,2020,23766209277.0034
lux,2021,28429646091.3231
lva,1992,840184500
lva,1993,1051289000
lva,1994,1322331000
lva,1995,1947182000
lva,1996,2074463000
lva,1997,2400653000
lva,1998,2807300000
lva,1999,2630000000
lva,2000,2204241910.9965
lva,2001,2621790444.11953
lva,2002,3059241015.02583
lva,2003,4307143993.68454
lva,2004,6323851542.13565
lva,2005,8105412234.4598
lva,2006,11060060012.301
lva,2007,15033035018.2948
lva,2008,15399265369.3823
lva,2009,9293915414.01268
lva,2010,11015376244.733
lva,2011,15374725783.2319
lva,2012,16087712676.7277
lva,2013,16747823643.789
lva,2014,17263363914.5977
lva,2015,14290942926.636
lva,2016,13891165721.4805
lva,2017,15931743222.7224
lva,2018,17816962724.1118
lva,2019,17239786576.4611
lva,2020,17067069466.9855
lva,2021,22062546947.619
mac,2002,3285211304.4236
mac,2003,3649040639.94917
mac,2004,4525891136.30742
mac,2005,4817290835.5137
mac,2006,5801797583.70992
mac,2007,7287013503.1387
mac,2008,7300671388.3462
mac,2009,5495962651.62601
mac,2010,6650889399.39558
mac,2011,8818719477.02365
mac,2012,10416867697.4269
mac,2013,12209456943.1294
mac,2014,14176846601.0002
mac,2015,13928324303.07
mac,2016,11843543247.4392
mac,2017,12411539736.7905
mac,2018,12803237250.1539
mac,2019,12426467653.4804
mac,2020,11946191110.7294
mar,1975,2251703429.62235
mar,1976,2287233591.71528
mar,1977,2799696152.46435
mar,1978,2614317386.31005
mar,1979,3243797074.58398
mar,1980,3770976773.69698
mar,1981,3840460917.92065
mar,1982,3816356323.39351
mar,1983,3302057704.67973
mar,1984,3570724936.28126
mar,1985,3515033093.68828
mar,1986,3480828496.80918
mar,1987,3864473082.13381
mar,1988,4383523263.67529
mar,1989,5027467640.25697
mar,1990,6337519374.0452
mar,1991,6263560193.18789
mar,1992,6715605463.88885
mar,1993,6082242060.3003
mar,1994,6550566870.75499
mar,1995,7874841083.13559
mar,1996,7628378521.14881
mar,1997,7255927997.72718
mar,1998,7772258229.48281
mar,1999,8150100341.65716
mar,2000,9051825085.23369
mar,2001,8540592189.22452
mar,2002,9224203195.53565
mar,2003,11200871256.2244
mar,2004,14274575619.5353
mar,2005,16697907013.3234
mar,2006,19382954316.3371
mar,2007,25954017474.6566
mar,2008,36650596645.9544
mar,2009,28027355463.9439
mar,2010,29627263622.2719
mar,2011,37333019633.1331
mar,2012,38876982593.6204
mar,2013,39853614196.749
mar,2014,41032003259.4768
mar,2015,33307158475.339
mar,2016,36684161942.9415
mar,2017,39570959761.6803
mar,2018,44872285913.3977
mar,2019,44465870446.13
mar,2020,39170663008.82249
mda,1994,672374000
mda,1995,809230000
mda,1996,1082500000
mda,1997,1187410000
mda,1998,975410000
mda,1999,552380000
mda,2000,688000000
mda,2001,778660000
mda,2002,915800000
mda,2003,1309330000
mda,2004,1592930000
mda,2005,2118800000
mda,2006,2434030000
mda,2007,3408960000
mda,2008,4529680000
mda,2009,2986680000
mda,2010,3491690000
mda,2011,4727050000
mda,2012,4755380000
mda,2013,5036540000
mda,2014,4857200000
mda,2015,3630670000
mda,2016,3636470000
mda,2017,4424900000
mda,2018,5269050000
mda,2019,5429660000
mda,2020,5038680000
mdg,1974,238342776.13041
mdg,1975,331805836.14097
mdg,1976,261770701.29939
mdg,1977,311748574.15096
mdg,1978,404245418.95139
mdg,1979,662417487.79968
mdg,1980,764440342.60444
mdg,1981,510800379.736
mdg,1982,451540805.8148
mdg,1983,378256046.49407
mdg,1984,360119137.94075
mdg,1985,335754799.2196
mdg,1986,331075678.06665
mdg,1987,315250464.51597
mdg,1988,318639667.2131
mdg,1989,319918924.18632
mdg,1990,566443722.61536
mdg,1991,430193531.51425
mdg,1992,444584130.6175
mdg,1993,464838611.49321
mdg,1994,491361260.0294
mdg,1995,528287525.99752
mdg,1996,566057016.08412
mdg,1997,546093566.23102
mdg,1998,535393628.90482
mdg,1999,562214592.34298
mdg,2000,632674122.83029
mdg,2001,691235259.2
mdg,2002,896434638.40951
mdg,2003,748155468.7
mdg,2004,929324080.1
mdg,2005,1449112644.89593
mdg,2006,1533732814.52684
mdg,2007,2243651778.47012
mdg,2008,3212841577.29087
mdg,2009,2703564804.3952
mdg,2010,2195394617.26859
mdg,2011,2469788168.13102
mdg,2012,2630047181.82545
mdg,2013,2767097423.3345
mdg,2014,2740906880.0866
mdg,2015,2375412179.86454
mdg,2016,2426542335.62019
mdg,2017,3254302744.51615
mdg,2018,3493261049.59782
mdg,2019,3456452643.0548
mdg,2020,2848557491.6813
mdv,1977,9900000
mdv,1978,14800000
mdv,1979,21700000
mdv,1980,44000000
mdv,1981,41700000
mdv,1982,46000000
mdv,1983,57600000
mdv,1984,61000000
mdv,1985,58000000
mdv,1986,63000000
mdv,1987,66500000
mdv,1988,87300000
mdv,1989,111300000
mdv,1990,121200000
mdv,1991,141800000
mdv,1992,167900000
mdv,1993,177760000
mdv,1994,195053310.37592
mdv,1995,235763727.26305
mdv,1996,265519326.30579
mdv,1997,306985323.54841
mdv,1998,311495170.23103
mdv,1999,353902702.93009
mdv,2000,341961956.55925
mdv,2001,346255510.13425
mdv,2002,344716763.40613
mdv,2003,414289259.73119
mdv,2004,564798879.28819
mdv,2005,655480835.35137
mdv,2006,815342078.5675
mdv,2007,1304793082.43319
mdv,2008,1649024113.44004
mdv,2009,1081709976.37531
mdv,2010,1241838404.98787
mdv,2011,1716831030.81485
mdv,2012,1575799539.90625
mdv,2013,1702990425.17467
mdv,2014,1960851019.20738
mdv,2015,1894491132.34445
mdv,2016,2094867586.4408
mdv,2017,2226468853.78377
mdv,2018,2764166647.41204
mdv,2019,2753112352.99167
mdv,2020,1708303874.62814
mex,1979,12131000000
mex,1980,19340000000
mex,1981,24955000000
mex,1982,15035000000
mex,1983,9025000000
mex,1984,12167000000
mex,1985,14534000000
mex,1986,12433000000
mex,1987,13306000000
mex,1988,20273000000
mex,1989,25438000000
mex,1990,31271000000
mex,1991,38184000000
mex,1992,48193000000
mex,1993,48924000000
mex,1994,58879800000
mex,1995,46274200000
mex,1996,58964000000
mex,1997,73475800000
mex,1998,125538311762
mex,1999,142151199234
mex,2000,174761226010
mex,2001,168661014000
mex,2002,168912830349
mex,2003,170777886003
mex,2004,197137414753
mex,2005,222295368587
mex,2006,256631277000
mex,2007,282604374128
mex,2008,309501288484
mex,2009,234900589592
mex,2010,301802682721
mex,2011,351209140133
mex,2012,371150584184
mex,2013,381638213924
mex,2014,400446681937
mex,2015,395594899336
mex,2016,387392025651
mex,2017,420790004013
mex,2018,464849865242
mex,2019,455772065253
mex,2020,383172226938
mhl,2005,85128988.16573
mhl,2006,81969531.0575
mhl,2007,87929190.27797
mhl,2008,90009778.9382
mhl,2009,94309921.30525
mhl,2010,110315127.79981
mhl,2011,118673519.98292
mhl,2012,125308697.41731
mhl,2013,135843040.15458
mhl,2014,121125826.09925
mhl,2015,99050414.3357
mhl,2016,103762414.3357
mhl,2017,127473261.90886
mhl,2018,118971696.56547
mkd,1996,1205080000
mkd,1997,1197470000
mkd,1998,1372595475.2
mkd,1999,1306440207.2
mkd,2000,1506873965.2
mkd,2001,1297470380.4
mkd,2002,1535417158.2
mkd,2003,1769454122.2
mkd,2004,2357279552.71
mkd,2005,2642109121.5
mkd,2006,3206087491.49218
mkd,2007,4434403311.5124
mkd,2008,5838842774.55064
mkd,2009,4313809146.8
mkd,2010,4648949680.98
mkd,2011,5980121664.4
mkd,2012,5548963248.16329
mkd,2013,5629857304.39935
mkd,2014,6155835706.99797
mkd,2015,5395092976.64145
mkd,2016,5912020574.88049
mkd,2017,6629090432.9103
mkd,2018,7807389347.82024
mkd,2019,8163755301.20298
mkd,2020,7593634794.42463
mkd,2021,9888454702.39544
mli,1975,136202720.19801
mli,1976,111278279.96992
mli,1977,111120298.06584
mli,1978,199418707.5547
mli,1979,270306297.22417
mli,1980,308359225.16082
mli,1981,269015600.93218
mli,1982,232649255.36895
mli,1983,240903127.8612
mli,1984,257760114.03072
mli,1985,328449064.90705
mli,1986,338977761.55447
mli,1987,335400123.01513
mli,1988,387177067.75991
mli,1989,362122240.03401
mli,1990,455438989.85855
mli,1991,516896238.43569
mli,1992,526801357.6718
mli,1993,492367318.61313
mli,1994,449203693.61332
mli,1995,556788292.97751
mli,1996,551458625.3646
mli,1997,545713061.34451
mli,1998,558243934.83948
mli,1999,600349309.04602
mli,2000,592592611.75746
mli,2001,734125741.99487
mli,2002,710238728.6003
mli,2003,987469462.96964
mli,2004,1092809478.38286
mli,2005,1244039064.08191
mli,2006,1474487397.42535
mli,2007,1846902894.37612
mli,2008,2741591673.56102
mli,2009,1990289367.32657
mli,2010,2719857732.29039
mli,2011,2726187260.57831
mli,2012,2889292226.72295
mli,2013,3122743115.2315
mli,2014,3292040121.0256
mli,2015,3193598429.19674
mli,2016,3405227336.20301
mli,2017,3608762959.3341
mli,2018,3968039181.23072
mli,2019,4312877012.30168
mli,2020,4290024827.99779
mlt,1971,141977232.83648
mlt,1972,155931966.89857
mlt,1973,212854419.00104
mlt,1974,313633593.41854
mlt,1975,332394855.11083
mlt,1976,376585523.55209
mlt,1977,456774362.67689
mlt,1978,507287118.03993
mlt,1979,674254472.26896
mlt,1980,884702978.59083
mlt,1981,778120900.8121
mlt,1982,709220720.28296
mlt,1983,659499480.26916
mlt,1984,639215098.9809
mlt,1985,672059340.96836
mlt,1986,786529005.34002
mlt,1987,1024626739.67052
mlt,1988,1222281551.93084
mlt,1989,1327718674.00303
mlt,1990,1763686711.35026
mlt,1991,1906717093.20402
mlt,1992,2112952956.30089
mlt,1993,1965908892.74093
mlt,1994,2211477572.58846
mlt,1995,2746898621.68241
mlt,1996,2597205613.79634
mlt,1997,2372053187.52537
mlt,1998,2486828137.20016
mlt,1999,2660379601.09901
mlt,2000,3212074669.40825
mlt,2001,2550651219.66111
mlt,2002,2655394034.15649
mlt,2003,3208685496.3953
mlt,2004,3572494129.55932
mlt,2005,3691070046.10436
mlt,2006,4436435664.09962
mlt,2007,4974224931.17504
mlt,2008,5485767949.25334
mlt,2009,4361121107.1257
mlt,2010,5001408114.91993
mlt,2011,5639000571.91942
mlt,2012,5525458501.95909
mlt,2013,5283837315.47717
mlt,2014,4965782023.19596
mlt,2015,5176817493.75891
mlt,2016,5091039513.04673
mlt,2017,5123608458.07065
mlt,2018,5523982851.61586
mlt,2019,5703232733.27575
mlt,2020,5001826306.14136
mmr,1976,214668578.4035
mmr,1977,310075634.93383
mmr,1978,501659959.67321
mmr,1979,739198277.6945
mmr,1980,795718060.23598
mmr,1981,870646985.58164
mmr,1982,922590557.99453
mmr,1983,735334700.78996
mmr,1984,570123874.10762
mmr,1985,512860894.55146
mmr,1986,620949042.87461
mmr,1987,452738602.34711
mmr,1988,370183169.3475
mmr,1989,304321371.35119
mmr,1990,524255647.81612
mmr,1991,301532182.0535
mmr,1992,636205182.2951
mmr,1993,1260833636.1174
mmr,1994,1466749926.75361
mmr,1995,1756270610.18344
mmr,1996,1869065387.47038
mmr,1997,2106591106.72668
mmr,1998,2451203784.1189
mmr,1999,2159597809.77818
mmr,2000,2136889330.87648
mmr,2001,1989645539.48835
mmr,2002,1605960248.11777
mmr,2003,1572832885.22992
mmr,2004,1749960328.79457
mmr,2005,1518350280.0405
mmr,2006,2069598855.09829
mmr,2007,2653656468.55946
mmr,2008,2965449533.51446
mmr,2009,3315339249.0398
mmr,2010,3857489340.53499
mmr,2011,7490988035.65536
mmr,2012,7628622808.38421
mmr,2013,9517812464.25756
mmr,2014,11898723638.3403
mmr,2015,13772426798.6571
mmr,2016,12812432219.2493
mmr,2017,15577389766.7011
