geo,time,ny_gds_totl_cn
prt,1992,12597927000
prt,1993,11431943000
prt,1994,13147982000
prt,1995,15863437000
prt,1996,16318557000
prt,1997,18959555000
prt,1998,21323190000
prt,1999,22338836000
prt,2000,22771582000
prt,2001,24358293000
prt,2002,25293110000
prt,2003,24408146000
prt,2004,24289454000
prt,2005,23120860000
prt,2006,25094406000
prt,2007,27273872000
prt,2008,25120792000
prt,2009,24448314000
prt,2010,24213910000
prt,2011,25371799000
prt,2012,25592940000
prt,2013,26819618000
prt,2014,26764910000
prt,2015,29822785000
prt,2016,31665862000
prt,2017,35733163000
prt,2018,38478484000
prt,2019,40612603000
prt,2020,33294863000
pry,1962,4767000000
pry,1963,4717000000
pry,1964,5030000000
pry,1965,7986000000
pry,1966,7580000000
pry,1967,8149000000
pry,1968,7465000000
pry,1969,7999000000
pry,1970,10132000000
pry,1971,10045000000
pry,1972,14520000000
pry,1973,24732000000
pry,1974,32498174078.813
pry,1975,37047000000
pry,1976,45484000000
pry,1977,57197000000
pry,1978,75801000000
pry,1979,99303000000
pry,1980,126431000000
pry,1981,155990000000
pry,1982,132749000000
pry,1983,120895220270.88699
pry,1984,196653808393.37201
pry,1985,299851738102.34998
pry,1986,468974229322.64001
pry,1987,602260066862.80005
pry,1988,1144307609551.48999
pry,1989,1992252848066.41992
pry,1990,2212055896029.83008
pry,1991,2929766503000
pry,1992,3077970980200
pry,1993,3275840258800
pry,1994,3444480802500
pry,1995,4893226706500
pry,1996,4947685555200
pry,1997,5192077853600
pry,1998,7015432041200
pry,1999,7442456370500
pry,2000,7828546997900
pry,2001,9295414352000
pry,2002,13825003554200
pry,2003,16695795118100
pry,2004,18020775158200
pry,2005,20609483817600
pry,2006,22555422112000
pry,2007,26127016084600
pry,2008,28298114970300
pry,2009,26945537905600
pry,2010,34670628455300
pry,2011,37702128325400
pry,2012,33111446618700
pry,2013,43375045907300
pry,2014,44149681602500
pry,2015,46120719142000
pry,2016,53921991311400
pry,2017,56970473553800
pry,2018,55670291210100
pry,2019,53780042532000
pry,2020,58653602974500
pse,1994,-475700000
pse,1995,-607200000
pse,1996,-724000000
pse,1997,-775500000
pse,1998,-737500000
pse,1999,-761700000
pse,2000,-652100000
pse,2001,-878100000
pse,2002,-827900000
pse,2003,-870100000
pse,2004,-1252300000
pse,2005,-1535800000
pse,2006,-1649100000
pse,2007,-1842300000
pse,2008,-1899100000
pse,2009,-2018200000
pse,2010,-1844000000
pse,2011,-1908600000
pse,2012,-1757000000
pse,2013,-1746000000
pse,2014,-2009500000
pse,2015,-1870400000
pse,2016,-1753900000
pse,2017,-1520500000
pse,2018,-1770900000
pse,2019,-1834200000
pse,2020,-1960900000
pyf,2019,38340000000
qat,1994,9563000800
qat,1995,10691999700
qat,1996,13093998600
qat,1997,19553000000
qat,1998,16092000000
qat,1999,24013000000
qat,2000,42088000000
qat,2001,42094000000
qat,2002,45718000000
qat,2003,58335000000
qat,2004,80252000000
qat,2005,113048000000
qat,2006,152808000000
qat,2007,204433000000
qat,2008,312211000000
qat,2009,231711000000
qat,2010,318110195100
qat,2011,461382977800
qat,2012,505586948600
qat,2013,512726332000
qat,2014,516091577700
qat,2015,338418861100
qat,2016,305793354000.64093
qat,2017,338306673484.98401
qat,2018,411504857452.55902
qat,2019,372783550546.36707
qat,2020,273698569374.013
rou,1990,17840000
rou,1991,53140000
rou,1992,138660000
rou,1993,479990000
rou,1994,1132080000
rou,1995,1391600000
rou,1996,1734200000
rou,1997,3694400000
rou,1998,3913600000
rou,1999,6063500000
rou,2000,11585900000
rou,2001,17654900000
rou,2002,25107300000
rou,2003,29634500000
rou,2004,36894000000
rou,2005,36261000000
rou,2006,52531100000
rou,2007,73446700000
rou,2008,109203400000
rou,2009,110270100000
rou,2010,108337700000
rou,2011,124276900000
rou,2012,128747900000
rou,2013,155972900000
rou,2014,163062400000
rou,2015,173078300000
rou,2016,170805400000
rou,2017,179791800000
rou,2018,184289800000
rou,2019,206590000000
rou,2020,211554000000
rus,1988,151300000
rus,1989,199000000
rus,1990,195487000
rus,1991,511080000
rus,1992,9254300000
rus,1993,59544700000
rus,1994,183838800000
rus,1995,411922100000
rus,1996,571925100000
rus,1997,566414000000
rus,1998,625823000000
rus,1999,1537533500000
rus,2000,2828846300000
rus,2001,3056782400000
rus,2002,3346400000000
rus,2003,4149533779300
rus,2004,5549290860300
rus,2005,7171565489300
rus,2006,9107501375100
rus,2007,11278913228800
rus,2008,13733349187000
rus,2009,9537618574800
rus,2010,13793941189900
rus,2011,19230200000000
rus,2012,20830000000000
rus,2013,20552100000000
rus,2014,22294100000000
rus,2015,24556300000000
rus,2016,24217600000000
rus,2017,26553700000000
rus,2018,33156451089200
rus,2019,33279336407100
rus,2020,31904659428100
rwa,1960,500003400
rwa,1961,499999300
rwa,1962,279999000
rwa,1963,70001200
rwa,1964,499999200
rwa,1965,370000400
rwa,1966,103000100
rwa,1967,384000000
rwa,1968,308000100
rwa,1969,-10000100
rwa,1970,730001400
rwa,1971,550001100
rwa,1972,359998500
rwa,1973,1849999600
rwa,1974,369999300
rwa,1975,2750005200
rwa,1976,5569995800
rwa,1977,8359992300
rwa,1978,6150000600
rwa,1979,9929995200
rwa,1980,4529999800
rwa,1981,1679999000
rwa,1982,6784002000
rwa,1983,6190006299.99998
rwa,1984,13960001600
rwa,1985,14250995700
rwa,1986,14145996800
rwa,1987,6811695100
rwa,1988,6425501700
rwa,1989,4388802500
rwa,1990,13223985100
rwa,1991,7854999600
rwa,1992,7988432900.00003
rwa,1993,4033753200
rwa,1994,-80426174500
rwa,1995,-24626671600
rwa,1996,-24586276900
rwa,1997,-22683725800
rwa,1998,-17499975700
rwa,1999,-32657000000
rwa,2000,-35784000000
rwa,2001,-16340000000
rwa,2002,-24589000000
rwa,2003,-6752000000
rwa,2004,23105000000
rwa,2005,37766000000
rwa,2006,65377000000
rwa,2007,181527000000
rwa,2008,178005000000
rwa,2009,159398000000
rwa,2010,169208000000
rwa,2011,268714000000
rwa,2012,317413000000
rwa,2013,440993000000
rwa,2014,397065000000
rwa,2015,338320000000
rwa,2016,510158000000
rwa,2017,863025000000
rwa,2018,631965000000
rwa,2019,826792000000
rwa,2020,803399000000
sau,1968,9544823800
sau,1969,9628498000
sau,1970,12494015521.8011
sau,1971,19352040065.45869
sau,1972,25424423531.5159
sau,1973,36224693887.7223
sau,1974,130043451394.427
sau,1975,113523762738.765
sau,1976,149673243630.84698
sau,1977,145034026587.00201
sau,1978,120082169275.104
sau,1979,176293935266.104
sau,1980,323310148672.68201
sau,1981,335898456729.90698
sau,1982,196826397257.254
sau,1983,112208289771.78101
sau,1984,93283509974.32101
sau,1985,56002772411.716
sau,1986,33413451141.344
sau,1987,36738147637.2451
sau,1988,52252631471.684
sau,1989,53964409107.364
sau,1990,108570308980.455
sau,1991,108458887000
sau,1992,133920035800
sau,1993,129239796200
sau,1994,143200567400
sau,1995,160617023800
sau,1996,189921683300
sau,1997,198310522500
sau,1998,143798117800
sau,1999,200127600000
sau,2000,269782300400
sau,2001,243958629200
sau,2002,263065103000
sau,2003,334795418200
sau,2004,453631195500
sau,2005,643967287400
sau,2006,733049097800
sau,2007,802554265000
sau,2008,1080192769900
sau,2009,660288387400
sau,2010,941187734400
sau,2011,1347322650400
sau,2012,1423323133000
sau,2013,1332670076300
sau,2014,1187300797300
sau,2015,728566043400
sau,2016,758419539100
sau,2017,887576189000
sau,2018,1105115651100
sau,2019,1106635938800
sau,2020,745547683747.64001
sdn,1960,54500
sdn,1961,63400
sdn,1962,73300
sdn,1963,58900
sdn,1964,52700
sdn,1965,52900
sdn,1966,68600
sdn,1967,69800
sdn,1968,65200
sdn,1969,87400
sdn,1970,92200
sdn,1971,70700
sdn,1972,85200
sdn,1973,144000
sdn,1974,136700
sdn,1975,167900
sdn,1976,247100
sdn,1977,217000
sdn,1978,198700
sdn,1979,175000
sdn,1980,93900
sdn,1981,317100
sdn,1982,364000
sdn,1983,439800
sdn,1984,72000
sdn,1985,624100
sdn,1986,2747500
sdn,1987,3438500
sdn,1988,6826500
sdn,1989,8736500
sdn,1990,14685500
sdn,1991,39639000
sdn,1992,85383000
sdn,1993,166368400
sdn,1994,451048000
sdn,1995,745949000
sdn,1996,482814200
sdn,1997,1648054500
sdn,1998,1924061200
sdn,1999,2075675900
sdn,2000,6660634400
sdn,2001,9987293000
sdn,2002,11139700700
sdn,2003,13828870100
sdn,2004,18122398000
sdn,2005,18568663200
sdn,2006,22827418100
sdn,2007,31935566100
sdn,2008,39494253700
sdn,2009,36012729900
sdn,2010,38145212400
sdn,2011,49304013500
sdn,2012,46549852600
sdn,2013,75025445600
sdn,2014,153397646000
sdn,2015,189570412500
sdn,2016,227030719900
sdn,2017,341714201100
sdn,2018,482141711600
sdn,2019,701321241400
sdn,2020,1299439620100
sen,1960,35597603768.513
sen,1961,36990855225.899
sen,1962,32795013849.882
sen,1963,34496855042.112
sen,1964,36489461166.183
sen,1965,44494026080.7759
sen,1966,47753331308.98
sen,1967,52455293842.895
sen,1968,31445223177.998
sen,1969,34506875532.077
sen,1970,58101665590.825
sen,1971,51548068496.9919
sen,1972,71229932288.556
sen,1973,56645188046.934
sen,1974,103009166021.83099
sen,1975,103346943567.653
sen,1976,91989956585.455
sen,1977,97903302678.09299
sen,1978,62874047396.3079
sen,1979,75649067614.2469
sen,1980,28862386764.369
sen,1981,67229999132.0999
sen,1982,84904940960.3699
sen,1983,50587551715.2798
sen,1984,70126334937.23
sen,1985,107579337978.34
sen,1986,73022570005.72021
sen,1987,142178943440.95001
sen,1988,76486125659.6304
sen,1989,78414068545.8
sen,1990,63680583452.48
sen,1991,72062029900
sen,1992,64743999700
sen,1993,38855469100
sen,1994,131938626800
sen,1995,248045612800
sen,1996,219921401200
sen,1997,317342212000
sen,1998,359509842800
sen,1999,427433487000
sen,2000,393811781000
sen,2001,536257993700
sen,2002,447376834500
sen,2003,485161269500
sen,2004,434558778900
sen,2005,538836300900
sen,2006,414636312800
sen,2007,432422075000
sen,2008,387686174100
sen,2009,522261580600
sen,2010,605559321500
sen,2011,506262831600.00098
sen,2012,685060442400
sen,2013,760508122200.00098
sen,2014,1074751000000
sen,2015,1374254000000
sen,2016,1622013000000
sen,2017,1947086000000
sen,2018,2151522000000
sen,2019,2420180000000
sen,2020,2214927725700
sgp,1960,65700000
sgp,1961,15400000
sgp,1962,87000000
sgp,1963,195100000
sgp,1964,205500000
sgp,1965,322000000
sgp,1966,433400000
sgp,1967,535700000
sgp,1968,715900000
sgp,1969,1057100000
sgp,1970,1235900000
sgp,1971,1500900000
sgp,1972,2196200000
sgp,1973,2871500000
sgp,1974,3761700000
sgp,1975,4042300000
sgp,1976,4710500000
sgp,1977,5235300000
sgp,1978,6089300000
sgp,1979,7652700000
sgp,1980,10309600000
sgp,1981,12956700000
sgp,1982,14793600000
sgp,1983,17343000000
sgp,1984,19134100000
sgp,1985,17102600000
sgp,1986,16662600000
sgp,1987,18837800000
sgp,1988,23339900000
sgp,1989,27245600000
sgp,1990,32359600000
sgp,1991,37315400000
sgp,1992,40629900000
sgp,1993,46381000000
sgp,1994,54995700000
sgp,1995,63327000000
sgp,1996,68736500000
sgp,1997,76502700000
sgp,1998,73249600000
sgp,1999,71244800000
sgp,2000,78908300000
sgp,2001,67805400000
sgp,2002,69555400000
sgp,2003,73236700000
sgp,2004,92711300000
sgp,2005,106903900000
sgp,2006,122771800000
sgp,2007,147523700000
sgp,2008,136795100000
sgp,2009,143928300000
sgp,2010,176473100000
sgp,2011,190257100000
sgp,2012,198531600000
sgp,2013,203682300000
sgp,2014,210583000000
sgp,2015,222947600000
sgp,2016,234406200000
sgp,2017,258986200000
sgp,2018,281280200000
sgp,2019,276084800000
sgp,2020,256008900000
slb,1980,-195000000
slb,1981,-217000000
slb,1982,-241000000
slb,1983,-268000000
slb,1984,-298000000
slb,1985,-316000000
slb,1986,-202000000
slb,1987,-120000000
slb,1988,-366000000
slb,1989,-318000000
slb,1990,-273000000
slb,1991,-357000000
slb,1992,-226000000
slb,1993,-386000000
slb,1994,-353000000
slb,1995,-222000000
slb,1996,-320000000
slb,1997,-247000000
slb,1998,47000000
slb,1999,155000000
slb,2000,-157000000
slb,2001,-478000000
slb,2002,-110000000
slb,2003,378000000
slb,2004,354000000
slb,2005,72000000
slb,2006,-256000000
slb,2007,-302000000
slb,2008,-209000000
slb,2009,-108000000
slb,2010,-464000000
slb,2011,738000000
slb,2012,1119000000
slb,2013,446000000
slb,2014,427000000
slb,2015,892000000
slb,2016,1205000000
slb,2017,1446000000
slb,2018,990000000
slb,2019,304000000
slb,2020,69000000
sle,1964,30376600
sle,1965,31900000
sle,1966,36000000
sle,1967,13600000
sle,1968,23783300
sle,1969,74475000
sle,1970,68708500
sle,1971,49401100
sle,1972,53668800
sle,1973,128284600
sle,1974,141444000
sle,1975,74034600
sle,1976,68823700
sle,1977,91123200
sle,1978,209821000
sle,1979,197275800
sle,1980,9900000
sle,1981,30600000
sle,1982,51400000
sle,1983,62200000
sle,1984,298200000
sle,1985,17400100
sle,1986,1152200200
sle,1987,4260999600
sle,1988,6937999600
sle,1989,8132000000
sle,1990,13474000000
sle,1991,30320000000
sle,1992,23955000000
sle,1993,14885000000
sle,1994,67024100000
sle,1995,-14997000000
sle,1996,-31821000000
sle,1997,-35916000000
sle,1998,-19939000000
sle,1999,-69301000000
sle,2000,-268243000000
sle,2001,-170462553200
sle,2002,-222861249500
sle,2003,-188694531500
sle,2004,-44037999000
sle,2005,45053891700
sle,2006,189226173700
sle,2007,117141214200
sle,2008,-121045040700
sle,2009,-369416700700
sle,2010,1373871768800
sle,2011,-786592684600
sle,2012,2174038800
sle,2013,-3504145165700
sle,2014,-1809838263400
sle,2015,-2855468605000
sle,2016,-3361610785300
sle,2017,-963613000000
sle,2018,-2246358000000
sle,2019,-2631672700000
sle,2020,-3704238100000
slv,1965,111960000
slv,1966,106520000
slv,1967,114720000
slv,1968,98800100
slv,1969,110240000
slv,1970,153320000
slv,1971,161440000
slv,1972,191240000
slv,1973,220039900
slv,1974,236760000
slv,1975,319400100
slv,1976,427160100
slv,1977,709160000
slv,1978,525839900
slv,1979,620519900
slv,1980,507160000
slv,1981,252120200
slv,1982,255907400
slv,1983,232624100
slv,1984,189603900
slv,1985,124759300
slv,1986,334673700
slv,1987,207854400
slv,1988,264691900
slv,1989,213138300
slv,1990,57388931.66024
slv,1991,113114500
slv,1992,140891100
slv,1993,278897700
slv,1994,388186600
slv,1995,418659700
slv,1996,225765900
slv,1997,364892800
slv,1998,716563800
slv,1999,575922600
slv,2000,308000500
slv,2001,226233900
slv,2002,275035700
slv,2003,270054500
slv,2004,23455400
slv,2005,-84960000
slv,2006,-240120000
slv,2007,-967450000
slv,2008,-1261270000
slv,2009,-724160000
slv,2010,-548330000
slv,2011,-714640000
slv,2012,-598150000
slv,2013,-875690000
slv,2014,-587760000
slv,2015,-368210000
slv,2016,15870000
slv,2017,107880000
slv,2018,157850000
slv,2019,68270000
slv,2020,-113320000
smr,2015,506955480.69528
smr,2016,553952443.19
smr,2017,579502720.78
smr,2018,621184424.73
smr,2019,646134515.18831
som,1960,67500544
som,1961,34900096
som,1962,-73299584
som,1963,-7699456
som,1964,-73399296
som,1965,134099968
som,1966,70499968
som,1967,66400000
som,1968,113600000
som,1969,100600960
som,1970,147001088
som,1971,124998912
som,1972,254998784
som,1973,44000000
som,1974,127998976
som,1975,362802176
som,1976,817102336
som,1977,-1206098944
som,1978,-129001984
som,1979,-2540999680
som,1980,-2241998848
som,1981,-3525998592
som,1982,-3725979648
som,1983,-9337991168
som,1984,-13892009984
som,1985,14697103360
som,1986,3337404416
som,1987,14752104448
som,1988,18560090112
som,1989,-38681706496
som,1990,-216558993408
som,2013,-38721870399999.50781
som,2014,-44730639662500
som,2015,-50606170185000
som,2016,-55809519700000
som,2017,-65611612948093
som,2018,-75120322358215.01562
som,2019,-84765602500000
som,2020,-95444505000000
srb,1995,6322800000
srb,1996,9728500000
srb,1997,11287500000
srb,1998,7792800000
srb,1999,5745900000
srb,2000,18412400000
srb,2001,18426900000
srb,2002,24862699999.9999
srb,2003,64986000000
srb,2004,33574100000
srb,2005,103821300000
srb,2006,80946800000.0002
srb,2007,99999100000
srb,2008,134566000000
srb,2009,162691100000
srb,2010,174886200000
srb,2011,199540500000
srb,2012,209088800000
srb,2013,377525700000
srb,2014,351405300000
srb,2015,502257200000
srb,2016,600088800000
srb,2017,618443500000
srb,2018,711694000000
srb,2019,821666200000
srb,2020,875525600000
ssd,2008,14852521700
ssd,2009,10756914300
ssd,2010,14217356600
ssd,2011,21578208300
ssd,2012,7445715300
ssd,2013,-10823992800
ssd,2014,8296698200
ssd,2015,5838644600
sur,2006,3423000000
sur,2007,4277000000
sur,2008,4748000000
sur,2009,5329000000
sur,2010,6086000000
svk,1990,1866705000
svk,1991,2652312000
svk,1992,2298482000
svk,1993,2187433000
svk,1994,3763404000
svk,1995,4533516000
svk,1996,4593575000
svk,1997,5982903000
svk,1998,6246350000
svk,1999,7003813000
svk,2000,7814117000
svk,2001,7974807000
svk,2002,8829277000
svk,2003,10413288000
svk,2004,11632217000
svk,2005,13400867000
svk,2006,14837086000
svk,2007,18088541000
svk,2008,18271967000
svk,2009,13033483000
svk,2010,16348726000
svk,2011,18652251000
svk,2012,19032358000
svk,2013,19493319000
svk,2014,20080425000
svk,2015,21919090000
svk,2016,21032157000
svk,2017,21083573000
svk,2018,22339088000
svk,2019,22466785000
svk,2020,18672179000
svn,1995,2452679000
svn,1996,2898265000
svn,1997,3467381000
svn,1998,3915297000
svn,1999,4270304000
svn,2000,4755685000
svn,2001,5420921000
svn,2002,6225237000
svn,2003,6722099000
svn,2004,7556490000
svn,2005,8099653000
svn,2006,9517770000
svn,2007,11124452000
svn,2008,11673802000
svn,2009,9012250000
svn,2010,8516357000
svn,2011,8488798000
svn,2012,8033005000
svn,2013,8844988000
svn,2014,9832998000
svn,2015,10554389000
svn,2016,10905686000
svn,2017,12476185000
svn,2018,13614012000
svn,2019,14165881000
svn,2020,13710757000
swe,1960,23928900100
swe,1961,26550748600
swe,1962,28469221900
swe,1963,30643702700
swe,1964,36433159100
swe,1965,39480233800
swe,1966,41523482600
swe,1967,44690971100
swe,1968,45976430900
swe,1969,50111475900
swe,1970,58075505000
swe,1971,61063441000
swe,1972,65605047000
swe,1973,74204232000
swe,1974,80944183000
swe,1975,98125620000
swe,1976,102720300000
swe,1977,99433808000
swe,1978,110203236000
swe,1979,125280736000
swe,1980,144572546000
swe,1981,149330132000
swe,1982,158815507000
swe,1983,195919827000
swe,1984,239561997000
swe,1985,259584813000
swe,1986,282861812000
swe,1987,302621452000
swe,1988,340177777000
swe,1989,390964181000
swe,1990,421854876000
swe,1991,410186024000
swe,1992,384213352000
swe,1993,360831000000
swe,1994,420117000000
swe,1995,505183000000
swe,1996,511162000000
swe,1997,547216000000
swe,1998,587642000000
swe,1999,613665000000
swe,2000,673064000000
swe,2001,706412000000
swe,2002,712332000000
swe,2003,739465000000
swe,2004,810668000000
swe,2005,837073000000
swe,2006,937604000000
swe,2007,1027292000000
swe,2008,1030514000000
swe,2009,883262000000
swe,2010,1003153000000
swe,2011,1065645000000
swe,2012,1024259000000
swe,2013,1022988000000
swe,2014,1082146000000
swe,2015,1203089000000
swe,2016,1226394000000
swe,2017,1307024000000
swe,2018,1363674000000
swe,2019,1479962000000
swe,2020,1464247000000
swz,1960,5554900
swz,1961,6032900
swz,1962,7505700
swz,1963,11463900
swz,1964,16114700
swz,1965,15600000
swz,1966,8200000
swz,1967,900000
swz,1968,13200000
swz,1969,19600000
swz,1970,25200000
swz,1971,31300000
swz,1972,37900000
swz,1973,73100000
swz,1974,102600000
swz,1975,73600000
swz,1976,73500000
swz,1977,63400000
swz,1978,72700000
swz,1979,22800000
swz,1980,21100600
swz,1981,-28350000
swz,1982,-12655000
swz,1983,4900000
swz,1984,4900000
swz,1985,-79870000
swz,1986,91900000
swz,1987,173500000
swz,1988,317000000
swz,1989,386600100
swz,1990,151551400
swz,1991,136384300
swz,1992,35701900
swz,1993,-45888000
swz,1994,411638400
swz,1995,141204100
swz,1996,-292515100
swz,1997,191156600
swz,1998,130900000
swz,1999,38800000
swz,2000,1599230800
swz,2001,1877415900
swz,2002,2386207400
swz,2003,2727374300
swz,2004,2630096600
swz,2005,2899230100
swz,2006,3330412300
swz,2007,3635740000
swz,2008,2006327500
swz,2009,1763872900
swz,2010,1182125200
swz,2011,731550700
swz,2012,3474044900
swz,2013,4710889000
swz,2014,5307620100
swz,2015,5753272200
swz,2016,6995173800
swz,2017,5440493400
swz,2018,6976338800
swz,2019,9384565800
swz,2020,7425651200
sxm,2011,244200000
sxm,2012,401600000
sxm,2013,354900000
sxm,2014,430000000
sxm,2015,541000000
sxm,2016,503000000
sxm,2017,344000000
sxm,2018,72000000
syc,1976,83795000
syc,1977,177600000
syc,1978,250000000
syc,1979,216900000
syc,1980,255600000
syc,1981,172000000
syc,1982,86600000
syc,1983,127900000
syc,1984,266800000
syc,1985,335600000
syc,1986,384050000
syc,1987,433197500
syc,1988,487211100
syc,1989,498200000
syc,1990,399600000
syc,1991,370700000
syc,1992,391200000
syc,1993,447400000
syc,1994,593400000
syc,1995,560900000
syc,1996,742000000
syc,1997,592600000
syc,1998,599800000
syc,1999,853100000
syc,2000,769699900
syc,2001,699353300
syc,2002,1009533000
syc,2003,840556900
syc,2006,968015800
syc,2007,1926941400
syc,2008,1477127900
syc,2009,2100322800
syc,2010,2626000000
syc,2011,2562000000
syc,2012,2199372700
syc,2013,4418908500
syc,2014,4153118000
syc,2015,4729890000
syc,2016,4267277900
syc,2017,4590156800
syc,2018,3384917100
syc,2019,3764800000
syc,2020,4742000000
syr,1960,219333700
syr,1961,328238400
syr,1962,682415900
syr,1963,511003400
syr,1964,483299300
syr,1965,550998300
syr,1966,372177100
syr,1967,530925200
syr,1968,681183800
syr,1969,815650600
syr,1970,664000000
syr,1971,762000000
syr,1972,1111000000
syr,1973,1427000000
syr,1974,1578000000
syr,1975,2655000000
syr,1976,4242000000
syr,1977,3642000000
syr,1978,3709000000
syr,1979,3808000000
syr,1980,5542000000
syr,1981,4090000000
syr,1982,8936000000
syr,1983,7673000000
syr,1984,9359000000
syr,1985,8790000000
syr,1986,11467000000
syr,1987,6271000000
syr,1988,8835000000
syr,1989,33742000000
syr,1990,45437000000
syr,1991,32099000000
syr,1992,43847000000
syr,1993,53518000000
syr,1994,89217000000
syr,1995,116123000000
syr,1996,119813000000
syr,1997,145164000000
syr,1998,159549000000
syr,1999,156369000000
syr,2000,218939000000
syr,2001,260545000000
syr,2002,286494000000
syr,2003,280494000000
syr,2004,309760000000
syr,2005,376139000000
syr,2006,437427000000
syr,2007,428492000000
syr,2008,430664000000
syr,2009,405599000000
syr,2010,589078000000
syr,2011,314652000000
syr,2012,-216319000000
syr,2013,-431614000000
syr,2014,-1155721000000
syr,2015,-1012175859600
syr,2016,-1660465506300
syr,2017,-2213576120400
syr,2018,-1317592415500
syr,2019,-1022709000000
tcd,1960,14622212100
tcd,1961,15540038700
tcd,1962,12754241500
tcd,1963,15863347200
tcd,1964,14919066700
tcd,1965,16152902400
tcd,1966,19913434400
tcd,1967,24466304900
tcd,1968,24459559800
tcd,1969,28392877800
tcd,1970,27153178500
tcd,1971,30096906600
tcd,1972,31120734700
tcd,1973,24773524700
tcd,1974,31686445200
tcd,1975,32810628100
tcd,1976,31375221800
tcd,1977,30179386800
tcd,1978,32738026600
tcd,1982,2743686500
tcd,1983,1574024400
tcd,1984,-4838687800
tcd,1985,-42881176600
tcd,1986,-40880011700
tcd,1987,-27890494800
tcd,1988,-14749490500
tcd,1989,-22381515000
tcd,1990,-36321466100
tcd,1991,-8632231199.99988
tcd,1992,-11297454600
tcd,1993,-10780169100
tcd,1994,-13848422300
tcd,1995,12268639500
tcd,1996,75320722600
tcd,1997,63738595300
tcd,1998,42407630700
tcd,1999,-1702001900
tcd,2000,54068671700
tcd,2001,65909284100
tcd,2002,-565426893300
tcd,2003,294599200300
tcd,2004,572192904700
tcd,2005,1080242691800
tcd,2006,832405622000
tcd,2007,1100939880500
tcd,2008,1250622866000
tcd,2009,1022358956100
tcd,2010,1466348596300
tcd,2011,1465340950200
tcd,2012,1733936602700
tcd,2013,1518493145200
tcd,2014,1752221164000
tcd,2015,1394160574900
tcd,2016,1221495518400
tcd,2017,900699500000
tcd,2018,1188877950000
tcd,2019,1347615656200
tcd,2020,403904000000
tgo,1960,3065426000
tgo,1961,5263932500
tgo,1962,4764460100
tgo,1963,2951462900
tgo,1964,8002134000
tgo,1965,10699399200
tgo,1966,12768710600
tgo,1967,13083701200
tgo,1968,14338490400
tgo,1969,18630807600
tgo,1970,18214785000
tgo,1971,20376199100
tgo,1972,18176700400
tgo,1973,19812794400
tgo,1974,72177999900
tgo,1975,22989996000
tgo,1976,37950996500
tgo,1977,44601999400
tgo,1978,73999999000
tgo,1979,42835001300
tgo,1980,55599972300
tgo,1981,44699992100
tgo,1982,34599976900
tgo,1983,56399986700
tgo,1984,40599994400
tgo,1985,27170013200
tgo,1986,26179993600
tgo,1987,31019991000
tgo,1988,29087236100
tgo,1989,31710019600
tgo,1990,65217003500
tgo,1991,40785576000
tgo,1992,29101719500
tgo,1993,-812974100
tgo,1994,61853007900
tgo,1995,72920465400
tgo,1996,59299987400
tgo,1997,3997827100
tgo,1998,26428440600
tgo,1999,31049973700
tgo,2000,115731000000
tgo,2001,95122000000
tgo,2002,142736000000
tgo,2003,154748000000
tgo,2004,135430000000
tgo,2005,71440000000
tgo,2006,38921000000
tgo,2007,21382000000
tgo,2008,52756000000
tgo,2009,102498000000
tgo,2010,102821000000
tgo,2011,89076000000
tgo,2012,184159000000
tgo,2013,208635000000
tgo,2014,223191000000
tgo,2015,253511000000
tgo,2016,298294000000
tgo,2017,398138000000
tgo,2018,367704200000
tgo,2019,520106950000
tgo,2020,624441619999.98999
tha,1960,13807600800
tha,1961,15774103200
tha,1962,16058099200
tha,1963,16938604000
tha,1964,19802902800
tha,1965,24381903100
tha,1966,33857001000
tha,1967,31688998000
tha,1968,32865996100
tha,1969,38701000600
tha,1970,27631999500
tha,1971,30901000500
tha,1972,33922998700
tha,1973,51427996700
tha,1974,62980006100
tha,1975,60717985400
tha,1976,70826005900
tha,1977,88712007400
tha,1978,118634011800
tha,1979,128073986400
tha,1980,147463993700
tha,1981,166932012000
tha,1982,196411009700
tha,1983,202852007900
tha,1984,229033019100
tha,1985,256212023300
tha,1986,293049016600
tha,1987,371624982500
tha,1988,518085985900
tha,1989,649631051200
tha,1990,743209963100
tha,1991,897446083800
tha,1992,1000214027500
tha,1993,1208750000000
tha,1994,1358206000000
tha,1995,1579432000000
tha,1996,1702683000000
tha,1997,1644628000000
tha,1998,1657786000000
tha,1999,1592250000000
tha,2000,1637060000000
tha,2001,1631439000000
tha,2002,1798385000000
tha,2003,1986361000000
tha,2004,2156624000000
tha,2005,2322890000000
tha,2006,2692119000000
tha,2007,3042889000000
tha,2008,3108028000000
tha,2009,2989760000000
tha,2010,3461163000000
tha,2011,3493526000000
tha,2012,3753990000000
tha,2013,4014582000000
tha,2014,4033579000000
tha,2015,4333889000000
tha,2016,4833102000000
tha,2017,5385522000000
tha,2018,5716477000000
tha,2019,5757631000000
tha,2020,4614545000000
tjk,1993,4622800
tjk,1994,12103000
tjk,1995,19967800
tjk,1996,98600000
tjk,1997,152038200
tjk,1998,90705600
tjk,1999,146494000
tjk,2000,294570500
tjk,2001,238800300
tjk,2002,221063800
tjk,2003,387905100
tjk,2004,276500000
tjk,2005,-226600000
tjk,2006,272600000
tjk,2007,-2737700000
tjk,2008,-3699700000
tjk,2009,-3397300000
tjk,2010,-5501400000
