geo,time,fm_ast_doms_cn
qat,1984,4724800000
qat,1985,5565500000
qat,1986,7470620000
qat,1987,8309360000
qat,1988,8191070000
qat,1989,10262670000
qat,1990,9008860000
qat,1991,10779180000
qat,1992,12975840000
qat,1993,16872500000
qat,1994,17948190000
qat,1995,18120100000
qat,1996,19552100000
qat,1997,22075200000
qat,1998,25897400000
qat,1999,30169000000
qat,2000,25914300000
qat,2001,37703306000
qat,2002,39562477000
qat,2003,41596677000
qat,2004,49270202000
qat,2005,69154652000
qat,2006,92474561000
qat,2007,147179486000
qat,2008,216317801000
qat,2009,270771954000
qat,2010,326193187000
qat,2011,442188823000
qat,2012,542746856000
qat,2013,544247468000
qat,2014,614865807000
qat,2015,730264429000
qat,2016,816023479000
qat,2017,897859929000
qat,2018,928134471000
qat,2019,1069588124000
qat,2020,1180058141000
rou,1973,20317400
rou,1974,25218700
rou,1975,27666800
rou,1976,32359500
rou,1977,34316100
rou,1978,39529100
rou,1979,41948500
rou,1980,42756100
rou,1981,45926000
rou,1982,50373600
rou,1983,54411100
rou,1984,58928700
rou,1985,66590700
rou,1986,69695100
rou,1987,77364500
rou,1988,81310500
rou,1989,81040500
rou,1990,68395500
rou,1991,137515800
rou,1992,191156100
rou,1993,404593100
rou,1994,887230800
rou,1995,1699370000
rou,1996,3142170000
rou,1997,4731530000
rou,1998,8104820000
rou,1999,9728880000
rou,2000,11243960000
rou,2001,15163339400
rou,2002,21017926500
rou,2003,31313208700
rou,2004,41651479400
rou,2005,59839570000
rou,2006,82864665000
rou,2007,144561183883
rou,2008,206174274847
rou,2009,227982175730
rou,2010,254223514796
rou,2011,276273534130
rou,2012,277632991578
rou,2013,265552208546
rou,2014,253354917527
rou,2015,267407197197
rou,2016,259470970481
rou,2017,281796400860
rou,2018,311028765036
rou,2019,352842237777
rou,2020,375026992436
rus,2001,2301300000000
rus,2002,2908700000000
rus,2003,3681800000000
rus,2004,4368700000000
rus,2005,4497900000000
rus,2006,5795500000000
rus,2007,7951800000000
rus,2008,10078300000000
rus,2009,13241900000000
rus,2010,17468200000000
rus,2011,22155600000000
rus,2012,26579500000000
rus,2013,32234200000000
rus,2014,41333548000000
rus,2015,47825445400000
rus,2016,50346951950000
rus,2017,54037870050000
rus,2018,56060409550000
rus,2019,58149091450000
rus,2020,71196469950000
rwa,1964,391000000
rwa,1965,728000000
rwa,1966,1103900000
rwa,1967,1296200000
rwa,1968,1591300000
rwa,1969,1887700000
rwa,1970,1976500000
rwa,1971,2465400000
rwa,1972,2887900000
rwa,1973,3554800000
rwa,1974,5169100000
rwa,1975,4729200000
rwa,1976,4334300000
rwa,1977,4677300000
rwa,1978,5134300000
rwa,1979,3114400000
rwa,1980,3480900000
rwa,1981,5080300000
rwa,1982,8228800000
rwa,1983,12014500000
rwa,1984,13585500000
rwa,1985,16561100000
rwa,1986,17489000000
rwa,1987,21504000000
rwa,1988,26576400000
rwa,1989,31530600000
rwa,1990,36446800000
rwa,1991,31088400000
rwa,1992,41349000000
rwa,1993,50925500000
rwa,1994,47175000000
rwa,1995,44016400000
rwa,1996,43307000000
rwa,1997,69620600000
rwa,1998,78951000000
rwa,1999,89482280000
rwa,2000,88263000000
rwa,2001,88688790000
rwa,2002,86085540000
rwa,2003,120058680000
rwa,2004,104450742924
rwa,2005,108731788817
rwa,2006,126084988000
rwa,2007,179308658000
rwa,2008,235580548335
rwa,2009,219635103906
rwa,2010,283145952000
rwa,2011,303008849630.82001
rwa,2012,535845919496.25
rwa,2013,527954273340.37
rwa,2014,832650068557.65186
rwa,2015,1143786797285.26001
rwa,2016,1257465112995.3999
rwa,2017,1453550507704.86011
rwa,2018,1664837793649.28003
rwa,2019,1920521703607.77002
rwa,2020,2241980245111.2998
sau,1961,252000000
sau,1962,344000000
sau,1963,-562000000
sau,1964,-651000000
sau,1965,-927000000
sau,1966,-708000000
sau,1967,-1112000000
sau,1968,-219700000
sau,1969,594300000
sau,1970,393400000
sau,1971,-1760900000
sau,1972,-6373100000
sau,1973,-9461300000
sau,1974,-40424300000
sau,1975,-82670300000
sau,1976,-115096000000
sau,1977,-122647800000
sau,1978,-97535300000
sau,1979,-82049600000
sau,1980,-145401600000
sau,1981,-277519300000
sau,1982,-280596500000
sau,1983,-246507100000
sau,1984,-199179700000
sau,1985,-172531400000
sau,1986,-59162500000
sau,1987,3912500000
sau,1988,33646099999.9999
sau,1989,56743499999.9999
sau,1990,56301300000
sau,1991,74897399999.99989
sau,1992,106658703000
sau,1993,125517088000
sau,1994,154621400000
sau,1995,163262600000
sau,1996,159995800000
sau,1997,189238900000
sau,1998,224882200000
sau,1999,247808100000
sau,2000,245477200000
sau,2001,270116800000
sau,2002,289495578000
sau,2003,348504713000
sau,2004,391522967000
sau,2005,354758174000
sau,2006,300704534000
sau,2007,251019679000
sau,2008,-71201927000
sau,2009,8428340000
sau,2010,-2470601000
sau,2011,-103254664000
sau,2012,-280180917000
sau,2013,-220117716000
sau,2014,50065432000
sau,2015,502986840073.71997
sau,2016,823730709372.17798
sau,2017,1001436240106.25
sdn,1960,-11090
sdn,1961,2710
sdn,1962,18280
sdn,1963,62000
sdn,1964,67830
sdn,1965,75660
sdn,1966,92880
sdn,1967,108790
sdn,1968,125880
sdn,1969,142810
sdn,1970,175940
sdn,1971,205550
sdn,1972,246260
sdn,1973,275220
sdn,1974,357430
sdn,1975,566590
sdn,1976,726100
sdn,1977,955990
sdn,1978,1185630
sdn,1979,1454900
sdn,1980,1769560
sdn,1981,2378242.08328
sdn,1982,2760553.83577
sdn,1983,3574220
sdn,1984,4272390
sdn,1985,5829800
sdn,1986,8111300
sdn,1987,11274100
sdn,1988,15023800
sdn,1989,23688900
sdn,1990,32831200
sdn,1991,51130900
sdn,1992,-33373000
sdn,1993,188516000
sdn,1994,265998500
sdn,1995,398476000
sdn,1996,816882000
sdn,1997,990658000
sdn,1998,1194065000
sdn,1999,1509957000
sdn,2000,2809225088.78056
sdn,2001,3274210000
sdn,2002,4056301854.9
sdn,2003,5121973000
sdn,2004,5842431465.5897
sdn,2005,8747693032.8406
sdn,2006,16394151825.35
sdn,2007,18600579163.18
sdn,2008,20436457867.12
sdn,2009,26600486318.11
sdn,2010,33343768304.57
sdn,2011,42622384893.7
sdn,2012,60918924495.98
sdn,2013,75739116651.53998
sdn,2014,88674301962.11391
sdn,2015,105637939017.972
sdn,2016,133320137970.04201
sdn,2017,191828487590.04401
sdn,2018,309738770235.60999
sdn,2019,454123960646.16602
sdn,2020,872123089871.51697
sen,1962,23540000000
sen,1963,23600000000
sen,1964,26250000000
sen,1965,27890000000
sen,1966,22050000000
sen,1967,22560000000
sen,1968,30244000000
sen,1969,34905000000
sen,1970,37522000000
sen,1971,39866000000
sen,1972,47219000000
sen,1973,65677000000
sen,1974,90685000000
sen,1975,108805000000
sen,1976,136992000000
sen,1977,162725000000
sen,1978,213349000000
sen,1979,259048000000.03101
sen,1980,301701000000
sen,1981,379545999998.51398
sen,1982,456930999998.26599
sen,1983,489559999999.21802
sen,1984,509937000000
sen,1985,554195100000
sen,1986,553073200000
sen,1987,557510400000
sen,1988,595003500000
sen,1989,574778500000
sen,1990,523664500000
sen,1991,510647000000
sen,1992,505242000000
sen,1993,492735700000
sen,1994,528984200000
sen,1995,538122400000
sen,1996,575486800000
sen,1997,584497500000
sen,1998,621481900000
sen,1999,674067500000
sen,2000,782683000000
sen,2001,769924500000
sen,2002,730054100000
sen,2003,788948500000
sen,2004,842906742443
sen,2005,954167515060
sen,2006,1039496696454
sen,2007,1258687209293
sen,2008,1558209986183
sen,2009,1746510189833
sen,2010,2126017199038
sen,2011,2373045992712
sen,2012,2527721078962
sen,2013,2934985640892
sen,2014,3124305031829
sen,2015,3538056156105
sen,2016,4100080199643
sen,2017,4611160667362
sen,2018,4745834025739
sen,2019,5156510063074
sen,2020,6102589399282
sgp,1963,201000000
sgp,1964,316000000
sgp,1965,494000000
sgp,1966,612000000
sgp,1967,628000000
sgp,1968,840000000
sgp,1969,968000000
sgp,1970,1163000000
sgp,1971,1090000000
sgp,1972,1637000000
sgp,1973,2578000000
sgp,1974,2619000000
sgp,1975,3048000000
sgp,1976,4206000000
sgp,1977,4638000000
sgp,1978,5467000000
sgp,1979,6951000000
sgp,1980,10654000000
sgp,1981,20195000000
sgp,1982,20189000000
sgp,1983,28789000000
sgp,1984,33029000000
sgp,1985,30134000000
sgp,1986,30471000000
sgp,1987,33530000000
sgp,1988,34973000000
sgp,1989,36782000000
sgp,1990,41317000000
sgp,1991,47053000000
sgp,1992,49624000000
sgp,1993,55583000000
sgp,1994,62699000000
sgp,1995,73638000000
sgp,1996,86368000000
sgp,1997,103251000000
sgp,1998,122081000000
sgp,1999,120535000000
sgp,2000,126640000000
sgp,2001,144625000000
sgp,2002,121309500000
sgp,2003,134001000000
sgp,2004,137881300000
sgp,2005,129706700000
sgp,2006,144564000000
sgp,2007,186075800000
sgp,2008,206837000000
sgp,2009,241830100000
sgp,2010,260313600000
sgp,2011,305879900000
sgp,2012,343912200000
sgp,2013,419924600000
sgp,2014,492592200000
sgp,2015,487181900000
sgp,2016,554496600000
sgp,2017,629837300000
sgp,2018,670949900000
sgp,2019,675896400000
sgp,2020,701010700000
slb,1978,3849999.99945
slb,1979,8829472.86467
slb,1980,18161973.6295
slb,1981,25731142.61399
slb,1982,29848059.56482
slb,1983,27139816.8765
slb,1984,38962647.85981
slb,1985,62259840.43413
slb,1986,62677407.12888
slb,1987,71568382.71603
slb,1988,92654419.24923
slb,1989,132808695.10318
slb,1990,165519144.06618
slb,1991,213983296.81194
slb,1992,226503937.82688
slb,1993,264949479.6258
slb,1994,322871497.21552
slb,1995,362257169.48891
slb,1996,371056132.22947
slb,1997,386383414.42604
slb,1998,375151766.98121
slb,1999,373775099.46495
slb,2000,444016645.93678
slb,2001,464654000
slb,2002,506868000
slb,2003,498898000
slb,2004,345115000
slb,2005,437881000
slb,2006,659200127.64
slb,2007,968925031.11
slb,2008,1327205095.79
slb,2009,1210431930.14
slb,2010,870681540.84
slb,2011,368117665.65
slb,2012,277538893.06
slb,2013,180022320.19
slb,2014,331686151.66
slb,2015,683327477.79
slb,2016,1225500614.04
slb,2017,1184460046.08
slb,2018,1244228828.2
slb,2019,1537780461.51
slb,2020,1514636921.91
sle,1960,9460000
sle,1961,11020000
sle,1962,13020000
sle,1963,17040000
sle,1964,18390000
sle,1965,20260000
sle,1966,24030000
sle,1967,23140000
sle,1968,21100000
sle,1969,19110000
sle,1970,26090000
sle,1971,32150000
sle,1972,35400000
sle,1973,48980000
sle,1974,70220000
sle,1975,102310000
sle,1976,130290000
sle,1977,150820000
sle,1978,231080000
sle,1979,306990000
sle,1980,413140000
sle,1981,551340000
sle,1982,738430000
sle,1983,919130000
sle,1984,1171890000
sle,1985,2582710000
sle,1986,3791600000
sle,1987,5279870000
sle,1988,7686750000
sle,1989,11756820000
sle,1990,35682060000
sle,1991,44181500000
sle,1992,40615280000
sle,1993,40961030000
sle,1994,481757760000
sle,1995,426183760000
sle,1996,452792591000
sle,1997,501855900000
sle,1998,537571562378.73999
sle,1999,604813277303.25
sle,2000,723810654415.78003
sle,2001,770837507414.95984
sle,2002,789121524349.18005
sle,2003,877889302832.69983
sle,2004,872358604869.18994
sle,2005,870758227402.73999
sle,2006,973016319964.55005
sle,2007,554773607588.26001
sle,2008,895723135593.84998
sle,2009,1195142782818.73999
sle,2010,1777761160455.46997
sle,2011,2092062925130.79004
sle,2012,2313066330492.4502
sle,2013,2601936026954.22949
sle,2014,3291774944488.08984
sle,2015,3974143557708.95996
sle,2016,5039570741226.25977
sle,2017,6055439906417.07031
sle,2018,7360136806696.50879
sle,2019,8668701036851.75879
sle,2020,11105611297371.09961
slv,1960,146760000.0587
slv,1961,144012000.0576
slv,1962,145248000.0581
slv,1963,159860000.06394
slv,1964,178784000.07151
slv,1965,183208000.07328
slv,1966,213252000.0853
slv,1967,221088000.08843
slv,1968,231568000.09263
slv,1969,270256000.1081
slv,1970,278144000.11126
slv,1971,318580000.12743
slv,1972,364820000.14593
slv,1973,431400000.17256
slv,1974,554504000.2218
slv,1975,606228000.24249
slv,1976,701028000.28041
slv,1977,834568000.33383
slv,1978,965072000.38603
slv,1979,1209976000.48399
slv,1980,1547060000.61882
slv,1981,1880068000.75203
slv,1982,1729240000.6917
slv,1983,1821440000.72858
slv,1984,1975720000
slv,1985,2329960000
slv,1986,1226540000
slv,1987,1213260000
slv,1988,1293340000
slv,1989,1490760000
slv,1990,1156799501.868
slv,1991,1416707920.79208
slv,1992,1707775354.41658
slv,1993,2164094579.00807
slv,1994,3076225600
slv,1995,3845866818.96059
slv,1996,4358840434.03769
slv,1997,4944341861.79326
slv,1998,4992500399.77156
slv,1999,5545492518.56082
slv,2000,6933773194.84772
slv,2001,7136349059.30571
slv,2002,7047985611.25571
slv,2003,7761244227.73251
slv,2004,8103782129.64411
slv,2005,8898325004.33671
slv,2006,9371649526.3869
slv,2007,10224673312.638
slv,2008,10565584684.4417
slv,2009,10056303558.3161
slv,2010,10265557225.6748
slv,2011,10921710536.82
slv,2012,10629357256.3119
slv,2013,11985584390.6214
slv,2014,12398329966.73
slv,2015,13450665266.3639
slv,2016,13881496479.28
slv,2017,14420671279.59
slv,2018,15418642953.7839
slv,2019,16389140499.8799
slv,2020,17537548282.3805
som,1960,34800000
som,1961,40400000
som,1962,81500000
som,1963,125110000
som,1964,204620000
som,1965,214690000
som,1966,228510000
som,1967,272140000
som,1968,274590000
som,1969,295650000
som,1970,397690000
som,1971,325460000
som,1972,328520000
som,1973,627520000
som,1974,918080000
som,1975,803550000
som,1976,1110710000
som,1977,1182830000
som,1978,1715690000
som,1979,2957110000
som,1980,3879500000
som,1981,4545670000
som,1982,5023820000
som,1983,5261000000
som,1984,9616000000
som,1985,11519000000
som,1986,13902000000
som,1987,34492000000
som,1988,51067000000
som,1989,98930000000
srb,1997,32709000000
srb,1998,51067000000
srb,1999,77641000000
srb,2000,240796000000
srb,2001,270937000000
srb,2002,168454000000
srb,2003,228389100000
srb,2004,348616900000
srb,2005,490465300000
srb,2006,504960300000
srb,2007,722017800000
srb,2008,1071920700000
srb,2009,1301659900000
srb,2010,1722549000000
srb,2011,1817840000000
srb,2012,2053181000000
srb,2013,1919806000000
srb,2014,2048253400000
srb,2015,2203651000000
srb,2016,2368949500000
srb,2017,2420598320000
srb,2018,2607225215000
srb,2019,2691184576000
srb,2020,3139611165000
ssd,2011,-2061336263.26
ssd,2012,1957283686.73
ssd,2013,3755055596.23
ssd,2014,8851811177.07
ssd,2015,14572359088.4401
ssd,2016,66694784827.1607
ssd,2017,103123325042.24001
ssd,2018,138223452703.75201
ssd,2019,163084548888.16
ssd,2020,255020938504.10501
stp,1995,22359496400
stp,1996,27364644258
stp,1997,-2614948110
stp,1998,17863092000
stp,1999,16574200000
stp,2000,9159200000
stp,2001,16645431
stp,2002,31669276
stp,2003,114734300
stp,2004,210050990
stp,2005,56901950
stp,2006,353079888.30711
stp,2007,459993341.55649
stp,2008,333622481.96809
stp,2009,809572916.97688
stp,2010,1404242196.43203
stp,2011,1659200258.21556
stp,2012,1752303685.02657
stp,2013,1685652557.21209
stp,2014,1650892281.70783
stp,2015,1660556644.13354
stp,2016,1719212629.63797
stp,2017,1971588779.38905
stp,2018,2227983183.23779
stp,2019,2158285826.22251
stp,2020,2030289659.07812
sur,1967,58440
sur,1968,67230
sur,1969,78480
sur,1970,88080
sur,1971,106290
sur,1972,114470
sur,1973,141080
sur,1974,162070
sur,1975,164760
sur,1976,248840
sur,1977,363880
sur,1978,416310
sur,1979,451700
sur,1980,469810
sur,1981,613370
sur,1982,778500
sur,1983,1107170
sur,1984,1416760
sur,1985,1824060
sur,1986,2316610
sur,1987,2848760
sur,1988,3501340
sur,1989,4095420
sur,1990,4239590
sur,1991,5229250
sur,1992,6128650
sur,1993,8456120
sur,1994,10520010
sur,1995,14421300
sur,1996,43754600
sur,1997,74702700
sur,1998,135940614.05
sur,1999,217520326.873
sur,2000,396347189.105
sur,2001,268237970.52593
sur,2002,720986792.05388
sur,2003,879166171.41063
sur,2004,1158952671.89
sur,2005,1347019602.72
sur,2006,1634064554.735
sur,2007,1900071725.81495
sur,2008,2318997782.62305
sur,2009,2802824884.5401
sur,2010,3226838950.39791
sur,2011,3386812327.9507
sur,2012,4206752185.57774
sur,2013,5506763824.21
sur,2014,6694820995.57904
sur,2015,8895209601.1
sur,2016,10417755856.4483
sur,2017,11988901369.3252
sur,2018,11567995180.1485
sur,2019,13151705994.8073
sur,2020,21818430559.6248
svk,2006,28353950000
svk,2007,32338340000
svk,2008,37077350000
svk,2009,41807690000
svk,2010,43641220000
svk,2011,46516190000
svk,2012,45775540000
svk,2013,45998780000
svk,2014,49606030000
svk,2015,58131560000
svk,2016,63173050000
svk,2017,67275760000
svk,2018,71634800000
svk,2019,76738750000
svk,2020,83743330000
svn,2004,63606701.71925
svn,2005,18809150000
svn,2006,22722600000
svn,2007,28388370000
svn,2008,32765980000
svn,2009,33232720000
svn,2010,34795180000
svn,2011,34083820000
svn,2012,33400180000
svn,2013,30047320000
svn,2014,25618130000
svn,2015,27519900000
svn,2016,28675080000
svn,2017,29464360000
svn,2018,29493640000
svn,2019,31320070000
svn,2020,32882660000
swe,1960,40073000000
swe,1961,41628000000
swe,1962,44571000000
swe,1963,49243000000
swe,1964,52661000000
swe,1965,57693000000
swe,1966,62742999999.9995
swe,1967,70786999999.9995
swe,1968,79518000000
swe,1969,85301000000
swe,1970,89193000000
swe,1971,97389000000
swe,1972,109599000000
swe,1973,121551000000
swe,1974,138614000000
swe,1975,157569000000
swe,1976,169960000000
swe,1977,188738000000
swe,1978,227385000000
swe,1979,268927000000
swe,1980,307087000000
swe,1981,364027999998.87695
swe,1982,401619999998.87506
swe,1983,436496999999.87299
swe,1984,500616000000
swe,1985,504632000000
swe,1986,583268000000
swe,1987,665290000000
swe,1988,797047000000
swe,1989,942760000000
swe,1990,951272000000
swe,1991,940991000000
swe,1992,855334000000
swe,1993,872353000000
swe,1994,872048000000
swe,1995,834591000000
swe,1996,832934000000
swe,1997,909285000000
swe,1998,997787000000
swe,1999,972644000000
swe,2000,1101209000000
swe,2001,2607361000000
swe,2002,2775579000000
swe,2003,2888917000000
swe,2004,3046570000000
swe,2005,3404324000000
swe,2006,3747645000000
swe,2007,4277366000000
swe,2008,5106734000000
swe,2009,4907340000000
swe,2010,5169216000000
swe,2011,5575041000000
swe,2012,5768832000000
swe,2013,5626605000000
swe,2014,6168378000000
swe,2015,6336090000000
swe,2016,6806080000000
swe,2017,7586755000000
swe,2018,7402254000000
swz,1974,26632000
swz,1975,35720000
swz,1976,33225000
swz,1977,32537000
swz,1978,51468000
swz,1979,55960000
swz,1980,66718000
swz,1981,105546000
swz,1982,120986000
swz,1983,137082000
swz,1984,143288000
swz,1985,148119000
swz,1986,190163000
swz,1987,182800000
swz,1988,228906000
swz,1989,204471000
swz,1990,300826000
swz,1991,320700000
swz,1992,548657000
swz,1993,649910000
swz,1994,850112000
swz,1995,689847000
swz,1996,837378000
swz,1997,979883000
swz,1998,911242000
swz,1999,1053534000
swz,2000,1176498000
swz,2001,1265216000
swz,2002,1928451000
swz,2003,2334415000
swz,2004,2810792151
swz,2005,2832519589.78
swz,2006,2680676817.76
swz,2007,1389910680.31
swz,2008,453726709.15
swz,2009,2273195510.98
swz,2010,4667639394.45106
swz,2011,7660266854.63717
swz,2012,6472317987.48114
swz,2013,6750724560.1
swz,2014,7907019682.76328
swz,2015,8688037864.66365
swz,2016,12210885153.9427
swz,2017,14162371491.6319
swz,2018,16442650792.0143
swz,2019,17179826215.6923
swz,2020,17049310359.6164
syc,1971,22800000
syc,1972,36900000
syc,1973,52000000
syc,1974,56300000
syc,1975,60400000
syc,1976,86400000
syc,1977,112300000
syc,1978,141100000
syc,1979,169900000
syc,1980,190800000
syc,1981,237400000
syc,1982,273300000
syc,1983,308800000
syc,1984,340500000
syc,1985,407500000
syc,1986,459300000
syc,1987,491300000
syc,1988,617300000
syc,1989,749300000
syc,1990,832200000
syc,1991,918200000
syc,1992,1034900000
syc,1993,1302900000
syc,1994,1565700000
syc,1995,1745820000
syc,1996,1972766472.84
syc,1997,2253768087.12
syc,1998,2955738011.93
syc,1999,3440227456.63
syc,2000,3866637489.82
syc,2001,4275992766.3
syc,2002,4937151656.62
syc,2003,5172307466.98
syc,2004,5100606980.58
syc,2005,5191185393.6
syc,2006,4798598347.66
syc,2007,5281564443.7
syc,2008,6037361799.88
syc,2009,4965548139.41
syc,2010,5807148372.53
syc,2011,5795786811.8267
syc,2012,5306366676.63333
syc,2013,6023983471.2911
syc,2014,6018359209.21832
syc,2015,6532868787.36638
syc,2016,7643019697.18544
syc,2017,9017229442.57078
syc,2018,9100728044.43766
syc,2019,10965074515.3159
syc,2020,14611034089.345
syr,1960,1206500000
syr,1961,1379900000
syr,1962,1528800000
syr,1963,1687600000
syr,1964,1727200000
syr,1965,1861500000
syr,1966,1964000000
syr,1967,2062700000
syr,1968,2366100000
syr,1969,2845800000
syr,1970,3378600000
syr,1971,3819300000
syr,1972,4635500000
syr,1973,4373400000
syr,1974,6264400000
syr,1975,7589000000
syr,1976,12322100000
syr,1977,14623800000
syr,1978,18698000000
syr,1979,21271000000
syr,1980,31220600000
syr,1981,41062500000
syr,1982,50907000000
syr,1983,61012100000
syr,1984,73054200000
syr,1985,88940100000
syr,1986,97212700000
syr,1987,106682400000
syr,1988,126922700000
syr,1989,134677700000
syr,1990,151903100000
syr,1991,162923200000
syr,1992,191276600000
syr,1993,279995200000
syr,1994,246258400000
syr,1995,275323700000
syr,1996,269034800000
syr,1997,276720000000
syr,1998,266783800000
syr,1999,255190000000
syr,2000,235322000000
syr,2001,278932000000
syr,2002,279224000000
syr,2003,324429000000
syr,2004,387097327000
syr,2005,531207852000
syr,2006,572572090000
syr,2007,730512895801.67004
syr,2008,961934233018.64001
syr,2009,1099051014819.19995
syr,2010,1317992482402.78003
syr,2011,1620545022649.82007
tcd,1960,2670000000
tcd,1961,4300000000
tcd,1962,3970000000
tcd,1963,4020000000
tcd,1964,5030000000
tcd,1965,5810000000
tcd,1966,7760000000
tcd,1967,10280000000
tcd,1968,10877000000
tcd,1969,12811000000
tcd,1970,11095942464.8765
tcd,1971,9782286039.884
tcd,1972,11160406709.891
tcd,1973,13317268109.934
tcd,1974,18325172465.6337
tcd,1975,24116772821.0704
tcd,1976,23062991197.2677
tcd,1977,31340000000
tcd,1978,39220000000
tcd,1979,49400000000
tcd,1980,48676000000
tcd,1981,43583000000
tcd,1982,41615000000
tcd,1983,43183000000
tcd,1984,53930000000
tcd,1985,66449000000
tcd,1986,81463000000
tcd,1987,77668000000
tcd,1988,71202997405.85831
tcd,1989,57177000000
tcd,1990,54272000000
tcd,1991,63626000000
tcd,1992,70336000000
tcd,1993,60640000000
tcd,1994,78820000000
tcd,1995,71325000000
tcd,1996,91088000000
tcd,1997,91481000000
tcd,1998,93676000000
tcd,1999,101071000000
tcd,2000,121746000000
tcd,2001,163506000000
tcd,2002,158738000000
tcd,2003,182163000000
tcd,2004,184418000000
tcd,2005,224784000000
tcd,2006,168941000000
tcd,2007,33980000000
tcd,2008,-58891000000
tcd,2009,313930000000
tcd,2010,403596000000
tcd,2011,349593000000
tcd,2012,347576000000
tcd,2013,465364000000
tcd,2014,760434000000
tcd,2015,1143604000000
tcd,2016,1485648000000
tcd,2017,1466133000000
tcd,2018,1412009000000
tcd,2019,1605704000000
tgo,1962,1780000000
tgo,1963,2170000000
tgo,1964,2425000000
tgo,1965,1378000000
tgo,1966,1690000000
tgo,1967,1867000000
tgo,1968,3332900000
tgo,1969,3676600000
tgo,1970,3633200000
tgo,1971,5786000000
tgo,1972,7921000000
tgo,1973,11483000000
tgo,1974,13772000000
tgo,1975,26039000000
tgo,1976,33386000000
tgo,1977,46437000000
tgo,1978,57747000000
tgo,1979,63470000000
tgo,1980,71511999999.875
tgo,1981,78730999999.8728
tgo,1982,85074999999.832
tgo,1983,80380999999.7226
tgo,1984,74084000000
tgo,1985,67790800000
tgo,1986,101004500000
tgo,1987,101844300000
tgo,1988,106807400000
tgo,1989,83046500000
tgo,1990,94561700000
tgo,1991,103765700000
tgo,1992,96011000000
tgo,1993,97591700000
tgo,1994,118128500000
tgo,1995,169769200000
tgo,1996,187102300000
tgo,1997,200409200000
tgo,1998,221795000000
tgo,1999,206241700000
tgo,2000,206554200000
tgo,2001,214097628154.88901
tgo,2002,200905634337.91696
tgo,2003,218325185490.13599
tgo,2004,206645045552.306
tgo,2005,234259105601.651
tgo,2006,238828539127.51001
tgo,2007,277262840580.32501
tgo,2008,349105544843.41602
tgo,2009,440359725959.50702
tgo,2010,531666914959.09698
tgo,2011,627078229352.86096
tgo,2012,755392842220.85693
tgo,2013,923307409361.25195
tgo,2014,944641953017.62402
tgo,2015,1119411390298.6499
tgo,2016,1184688372726.90991
tgo,2017,1343372835401.22998
tgo,2018,1434877900547
tgo,2019,1346091945497
tgo,2020,1320995990400
tha,1960,9971000000
tha,1961,10693000000
tha,1962,12258000000
tha,1963,11816000000
tha,1964,12874000000
tha,1965,14660000000
tha,1966,17210000000
tha,1967,20611000000
tha,1968,29066120000
tha,1969,35573990000
tha,1970,45669130000
tha,1971,56683320000
tha,1972,67639100000
tha,1973,85700190000
tha,1974,101223700000
tha,1975,126678190000
tha,1976,173340400000
tha,1977,220585100000
tha,1978,284911500000
tha,1979,333478200000
tha,1980,399525000000
tha,1981,465202100000
tha,1982,567324400000
tha,1983,700289200000
tha,1984,814765400000
tha,1985,892843100000
tha,1986,966869800000
tha,1987,1120869000000
tha,1988,1312074500000
tha,1989,1609390071000
tha,1990,2054343661000
tha,1991,2411917280000
tha,1992,2931666096000
tha,1993,3672519865000
tha,1994,4742661230000
tha,1995,5916157867000
tha,1996,6748767587461.83984
tha,1997,8404012800000
tha,1998,8177068580000
tha,1999,7223856700000
tha,2000,6806782000000
tha,2001,6600125100000
tha,2002,6964893900000
tha,2003,7736887675772.25879
tha,2004,8081288675234.75
tha,2005,8453356806341.23047
tha,2006,8547619374506.30078
tha,2007,8884951030687.58984
tha,2008,9569015226890.34961
tha,2009,10015483120100.5
tha,2010,11019183508032.40039
tha,2011,12782144470166.59961
tha,2012,14722551462865.19922
tha,2013,15892419962872.19922
tha,2014,16731824526791.40039
tha,2015,17608728125797.80078
tha,2016,18397166205682.10156
tha,2017,19265400134845.89453
tha,2018,20197062824093.89453
tha,2019,20751468841241
tha,2020,22301560052521.69531
tjk,1998,226512484
tjk,1999,279604825
tjk,2000,320163582
tjk,2001,572782828
tjk,2002,609168344
tjk,2003,721359053
tjk,2004,426999745
tjk,2005,937668053
tjk,2006,1285368400
tjk,2007,2172244325
tjk,2008,3519789846.14847
tjk,2009,3090711460.93555
tjk,2010,1605609331.66361
tjk,2011,3813707605.00825
tjk,2012,4749535505.98035
tjk,2013,7669493183.45
tjk,2014,8642173610.12
tjk,2015,9790531901.314
tjk,2016,13477105821.91
tjk,2017,9356348843.01
tjk,2018,10491708494.63
tjk,2019,11857125334.32
tjk,2020,11087525940.47
tls,2002,-38571494.04
tls,2003,-34660268.93
tls,2004,-98438379.13
tls,2005,-45399298.14
tls,2006,28274576.14
tls,2007,-118126603.56
tls,2008,-127058751.98
tls,2009,-102654400
tls,2010,-221355828.23
tls,2011,-279841811.31
tls,2012,-681221459.09
tls,2013,-469009072.81
tls,2014,-14899705.08
tls,2015,-127066367.266
tls,2016,-211833000
tls,2017,-212773548.24
tls,2018,-281405583.38
tls,2019,-408540228.60951
tls,2020,-416305315.68944
ton,1989,40465000
ton,1990,44199000
ton,1991,50473000
ton,1992,49988000
ton,1993,55821000
ton,1994,69729000
ton,1995,80741000
ton,1996,84305000
