geo,time,en_co2_bldg_zs
svk,2014,15.06989
svn,1986,13.29243
svn,1987,12.62411
svn,1988,10.20848
svn,1989,11.51908
svn,1990,14.40177
svn,1991,19.52941
svn,1992,16.62651
svn,1993,17.99699
svn,1994,16.40212
svn,1995,17.34186
svn,1996,20.05384
svn,1997,18.44343
svn,1998,19.06977
svn,1999,21.5917
svn,2000,15.22048
svn,2001,17.40591
svn,2002,17.5613
svn,2003,16.56647
svn,2004,16.0105
svn,2005,14.04531
svn,2006,12.39722
svn,2007,9.26396
svn,2008,10.95238
svn,2009,11.70635
svn,2010,12.03883
svn,2011,10.3046
svn,2012,8.80968
svn,2013,8.3685
svn,2014,7.52351
swe,1960,26.85752
swe,1961,27.68678
swe,1962,29.93456
swe,1963,29.93886
swe,1964,28.6463
swe,1965,28.80507
swe,1966,28.23547
swe,1967,27.78927
swe,1968,27.31009
swe,1969,26.39581
swe,1970,32.19441
swe,1971,33.46745
swe,1972,33.62552
swe,1973,33.25751
swe,1974,29.36715
swe,1975,33.10973
swe,1976,32.42834
swe,1977,31.37444
swe,1978,30.93488
swe,1979,30.09866
swe,1980,28.78643
swe,1981,30.6181
swe,1982,27.55541
swe,1983,25.49591
swe,1984,21.95483
swe,1985,20.54137
swe,1986,21.59091
swe,1987,19.96208
swe,1988,19.41346
swe,1989,17.87
swe,1990,17.65271
swe,1991,16.63527
swe,1992,16.22933
swe,1993,15.37906
swe,1994,15.60321
swe,1995,15.49543
swe,1996,15.41667
swe,1997,15.28617
swe,1998,14.00105
swe,1999,14.09731
swe,2000,12.06465
swe,2001,12.17986
swe,2002,11.0184
swe,2003,10.78177
swe,2004,8.33811
swe,2005,7.25199
swe,2006,4.72002
swe,2007,4.49188
swe,2008,3.9823
swe,2009,5.50233
swe,2010,5.51694
swe,2011,5.16266
swe,2012,4.06711
swe,2013,3.58471
swe,2014,4.00855
syr,1971,15.46961
syr,1972,17.31518
syr,1973,15.41582
syr,1974,8.73926
syr,1975,11.50121
syr,1976,10.54898
syr,1977,11.82903
syr,1978,9.65517
syr,1979,9.75244
syr,1980,8.6039
syr,1981,9.37951
syr,1982,7.77577
syr,1983,6.85422
syr,1984,6.03448
syr,1985,6.40041
syr,1986,6.96233
syr,1987,5.96889
syr,1988,5.81253
syr,1989,14.44165
syr,1990,10.72741
syr,1991,10.47683
syr,1992,11.03253
syr,1993,11.3942
syr,1994,11.43246
syr,1995,11.18252
syr,1996,11.9778
syr,1997,12.57606
syr,1998,11.48721
syr,1999,11.9256
syr,2000,12.29397
syr,2001,11.41682
syr,2002,11.20603
syr,2003,8.3958
syr,2004,12.42938
syr,2005,13.73246
syr,2006,13.55214
syr,2007,12.60279
syr,2008,12.35735
syr,2009,10.62478
syr,2010,9.83021
syr,2011,10.14437
syr,2012,9.85401
syr,2013,10.82888
syr,2014,10.73631
tgo,1971,17.64706
tgo,1972,13.88889
tgo,1973,13.33333
tgo,1974,11.11111
tgo,1975,9.375
tgo,1976,11.11111
tgo,1977,8.82353
tgo,1978,8.82353
tgo,1979,7.31707
tgo,1980,8.10811
tgo,1981,8.33333
tgo,1982,11.62791
tgo,1983,10
tgo,1984,11.76471
tgo,1985,10
tgo,1986,8.33333
tgo,1987,7.69231
tgo,1988,7.84314
tgo,1989,9.80392
tgo,1990,10.34483
tgo,1991,9.61538
tgo,1992,13.51351
tgo,1993,8
tgo,1994,8.47458
tgo,1995,10.34483
tgo,1996,8.51064
tgo,1997,12.12121
tgo,1998,10.84337
tgo,1999,11.92661
tgo,2000,15.78947
tgo,2001,12.82051
tgo,2002,15.29412
tgo,2003,18.34862
tgo,2004,12.62136
tgo,2005,19.79167
tgo,2006,14.60674
tgo,2007,14.60674
tgo,2008,12.72727
tgo,2009,7.01754
tgo,2010,8.65385
tgo,2011,9.52381
tgo,2012,12.34568
tgo,2013,12.57485
tgo,2014,12.2093
tha,1971,5.7266
tha,1972,5.8566
tha,1973,5.69773
tha,1974,7.26744
tha,1975,6.62252
tha,1976,7.42431
tha,1977,6.84368
tha,1978,6.73333
tha,1979,7.04489
tha,1980,3.49837
tha,1981,3.80952
tha,1982,3.92031
tha,1983,3.1512
tha,1984,2.76389
tha,1985,2.92439
tha,1986,3.38866
tha,1987,3.18
tha,1988,3.62458
tha,1989,3.64158
tha,1990,3.01644
tha,1991,2.71051
tha,1992,2.71949
tha,1993,2.6839
tha,1994,2.59856
tha,1995,2.52947
tha,1996,2.55203
tha,1997,2.46614
tha,1998,2.48562
tha,1999,2.59013
tha,2000,2.84326
tha,2001,2.85
tha,2002,2.7094
tha,2003,2.65372
tha,2004,2.44569
tha,2005,2.5025
tha,2006,2.66277
tha,2007,2.80749
tha,2008,3.07199
tha,2009,3.35425
tha,2010,3.39287
tha,2011,3.72441
tha,2012,3.96719
tha,2013,3.02687
tha,2014,2.79238
tjk,1990,0
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1996,0
tjk,1997,0
tjk,1998,0
tjk,1999,0
tjk,2000,0
tjk,2001,0
tjk,2002,0
tjk,2003,0
tjk,2004,0
tjk,2005,0
tjk,2006,0
tjk,2007,0
tjk,2008,0
tjk,2009,0
tjk,2010,0
tjk,2011,0
tjk,2012,0
tjk,2013,0
tjk,2014,0
tkm,1990,19.40399
tkm,1991,19.37533
tkm,1992,9.98553
tkm,1993,18.18182
tkm,1994,32.11544
tkm,1995,33.62406
tkm,1996,29.08475
tkm,1997,34.15126
tkm,1998,32.30263
tkm,1999,32.43395
tkm,2000,20.84015
tkm,2001,19.37187
tkm,2002,18.25277
tkm,2003,20.30755
tkm,2004,21.52822
tkm,2005,21.14785
tkm,2006,21.84959
tkm,2007,25.6718
tkm,2008,23.83062
tkm,2009,26.69203
tkm,2010,26.95958
tkm,2011,26.22208
tkm,2012,26.07678
tkm,2013,25.86654
tkm,2014,25.8209
tto,1971,2.60708
tto,1972,2.55941
tto,1973,3.1746
tto,1974,2.6975
tto,1975,3.28228
tto,1976,3.28185
tto,1977,2.86195
tto,1978,3.06122
tto,1979,3.04054
tto,1980,2.66876
tto,1981,2.5
tto,1982,2.5641
tto,1983,2.71084
tto,1984,2.96296
tto,1985,2.55639
tto,1986,2.78184
tto,1987,1.81058
tto,1988,2.97927
tto,1989,1.84453
tto,1990,1.77215
tto,1991,1.92061
tto,1992,2.44798
tto,1993,2.41423
tto,1994,2.23325
tto,1995,1.83824
tto,1996,1.76678
tto,1997,1.97585
tto,1998,1.89873
tto,1999,1.89873
tto,2000,4.85149
tto,2001,3.9932
tto,2002,3.98162
tto,2003,2.93926
tto,2004,2.85714
tto,2005,2.39453
tto,2006,2.31481
tto,2007,2.03233
tto,2008,2.13655
tto,2009,2.37977
tto,2010,1.88004
tto,2011,1.70863
tto,2012,1.49728
tto,2013,2.30937
tto,2014,1.68031
tun,1971,14.51613
tun,1972,14.49275
tun,1973,14.89362
tun,1974,14.43515
tun,1975,14.2562
tun,1976,14.81481
tun,1977,13.41463
tun,1978,13.57827
tun,1979,12.15847
tun,1980,11.86869
tun,1981,12.28501
tun,1982,13.49306
tun,1983,12.17105
tun,1984,12.87234
tun,1985,13.25052
tun,1986,13.81048
tun,1987,14.34303
tun,1988,13.7037
tun,1989,13.20755
tun,1990,13.37162
tun,1991,14.04629
tun,1992,13.78012
tun,1993,15.54745
tun,1994,15.44598
tun,1995,16.03706
tun,1996,15.91063
tun,1997,16.01816
tun,1998,15.4133
tun,1999,15.2161
tun,2000,14.80431
tun,2001,14.54054
tun,2002,14.84881
tun,2003,15.38462
tun,2004,16.01891
tun,2005,15.76785
tun,2006,14.33532
tun,2007,13.97234
tun,2008,14.10926
tun,2009,10.97965
tun,2010,9.91842
tun,2011,10.34173
tun,2012,10.05539
tun,2013,10.65539
tun,2014,10.15594
tur,1960,24.8062
tur,1961,23.70506
tur,1962,23.20561
tur,1963,27.05766
tur,1964,24.41547
tur,1965,22.39627
tur,1966,20.95413
tur,1967,23.22515
tur,1968,24.23957
tur,1969,23.60319
tur,1970,23.37799
tur,1971,24.05943
tur,1972,25.01529
tur,1973,23.48815
tur,1974,23.00181
tur,1975,20.57689
tur,1976,21.16394
tur,1977,20.06369
tur,1978,18.67726
tur,1979,17.80639
tur,1980,20.425
tur,1981,19.01884
tur,1982,20.44341
tur,1983,20.53068
tur,1984,18.6574
tur,1985,19.39407
tur,1986,18.42284
tur,1987,20.52386
tur,1988,20.81648
tur,1989,18.41822
tur,1990,16.99835
tur,1991,16.84316
tur,1992,17.73293
tur,1993,16.25778
tur,1994,14.11637
tur,1995,15.74891
tur,1996,14.17782
tur,1997,14.49645
tur,1998,12.83211
tur,1999,12.52122
tur,2000,12.71119
tur,2001,12.12138
tur,2002,12.55775
tur,2003,13.76386
tur,2004,14.70929
tur,2005,15.66215
tur,2006,15.32649
tur,2007,14.92824
tur,2008,19.46017
tur,2009,18.33483
tur,2010,17.42784
tur,2011,17.57435
tur,2012,20.11101
tur,2013,17.08451
tur,2014,15.15744
tza,1971,12.85714
tza,1972,12.19512
tza,1973,14.37126
tza,1974,15.33333
tza,1975,12.14286
tza,1976,8.69565
tza,1977,15.82734
tza,1978,20.13423
tza,1979,16.44737
tza,1980,18.79195
tza,1981,17.68707
tza,1982,13.33333
tza,1983,13.13869
tza,1984,13.66906
tza,1985,13.0137
tza,1986,19.48052
tza,1987,18.83117
tza,1988,20.25316
tza,1989,20.625
tza,1990,20.35928
tza,1991,21.34146
tza,1992,19.5122
tza,1993,14.20118
tza,1994,13.48315
tza,1995,20.48193
tza,1996,24.18773
tza,1997,21.673
tza,1998,16.80672
tza,1999,11.46789
tza,2000,10.72797
tza,2001,13.76812
tza,2002,12.69841
tza,2003,13.06991
tza,2004,10.06565
tza,2005,9.70297
tza,2006,9.6475
tza,2007,10.76923
tza,2008,11.09023
tza,2009,10
tza,2010,11.58238
tza,2011,3.31633
tza,2012,5.53877
tza,2013,3.11284
tza,2014,2.89296
ukr,1990,7.97234
ukr,1991,6.99555
ukr,1992,9.05861
ukr,1993,11.13141
ukr,1994,12.86598
ukr,1995,13.5478
ukr,1996,16.47326
ukr,1997,14.76467
ukr,1998,13.75371
ukr,1999,14.94985
ukr,2000,14.70169
ukr,2001,14.15291
ukr,2002,14.3887
ukr,2003,14.12303
ukr,2004,14.97701
ukr,2005,14.20406
ukr,2006,15.54789
ukr,2007,13.27661
ukr,2008,12.94481
ukr,2009,14.02742
ukr,2010,13.86563
ukr,2011,13.62628
ukr,2012,13.58507
ukr,2013,13.87065
ukr,2014,13.27894
ury,1971,14.11765
ury,1972,13.10592
ury,1973,13.60153
ury,1974,14.11531
ury,1975,11.81989
ury,1976,12.08791
ury,1977,10.96654
ury,1978,10.98901
ury,1979,9.91597
ury,1980,10.67416
ury,1981,12.73486
ury,1982,12.78027
ury,1983,15.64246
ury,1984,15.57632
ury,1985,14.95017
ury,1986,14.86486
ury,1987,16.26506
ury,1988,12.88056
ury,1989,12.12121
ury,1990,16.11111
ury,1991,14.04358
ury,1992,13.5255
ury,1993,14.62264
ury,1994,14.50382
ury,1995,13.43964
ury,1996,11.50097
ury,1997,11.36802
ury,1998,11.96262
ury,1999,9.53125
ury,2000,13.16306
ury,2001,13.43612
ury,2002,14.21687
ury,2003,13.75921
ury,2004,10.38462
ury,2005,10.48544
ury,2006,8.88158
ury,2007,10.23339
ury,2008,7.22892
ury,2009,7.91946
ury,2010,9.89933
ury,2011,7.89474
ury,2012,6.72372
ury,2013,8.01688
ury,2014,8.45295
usa,1960,19.54037
usa,1961,19.80406
usa,1962,19.96034
usa,1963,19.0093
usa,1964,18.33901
usa,1965,18.13371
usa,1966,17.92121
usa,1967,18.0054
usa,1968,17.45669
usa,1969,17.52108
usa,1970,19.02232
usa,1971,19.0614
usa,1972,18.39059
usa,1973,17.04822
usa,1974,16.68741
usa,1975,17.03158
usa,1976,17.26468
usa,1977,16.1287
usa,1978,16.10599
usa,1979,14.8468
usa,1980,13.94842
usa,1981,13.18234
usa,1982,13.75752
usa,1983,13.36789
usa,1984,13.30866
usa,1985,12.71388
usa,1986,12.48216
usa,1987,12.29114
usa,1988,12.47818
usa,1989,12.34194
usa,1990,11.35462
usa,1991,11.64748
usa,1992,11.67849
usa,1993,11.82132
usa,1994,11.45992
usa,1995,11.43011
usa,1996,11.78233
usa,1997,11.11601
usa,1998,10.12765
usa,1999,10.42925
usa,2000,10.61436
usa,2001,10.37458
usa,2002,10.52557
usa,2003,10.79537
usa,2004,10.37484
usa,2005,10.02688
usa,2006,9.23601
usa,2007,9.65254
usa,2008,10.08905
usa,2009,10.7657
usa,2010,10.19029
usa,2011,10.23013
usa,2012,9.7121
usa,2013,10.67944
usa,2014,11.01192
uzb,1990,0
uzb,1991,0
uzb,1992,0
uzb,1993,0
uzb,1994,0
uzb,1995,31.04506
uzb,1996,33.63313
uzb,1997,37.34654
uzb,1998,35.60149
uzb,1999,36.24945
uzb,2000,35.73184
uzb,2001,35.81637
uzb,2002,36.58924
uzb,2003,36.08911
uzb,2004,35.9336
uzb,2005,36.37297
uzb,2006,36.36613
uzb,2007,36.41492
uzb,2008,38.14631
uzb,2009,33.95485
uzb,2010,34.19534
uzb,2011,36.34043
uzb,2012,37.28625
uzb,2013,33.49257
uzb,2014,33.50358
ven,1971,6.122
ven,1972,6.11943
ven,1973,5.88877
ven,1974,5.77778
ven,1975,6.11954
ven,1976,6.05551
ven,1977,5.73145
ven,1978,5.61278
ven,1979,5.09562
ven,1980,4.57109
ven,1981,5.60814
ven,1982,5.29398
ven,1983,5.50124
ven,1984,5.41049
ven,1985,6.71992
ven,1986,5.43184
ven,1987,5.57342
ven,1988,5.5248
ven,1989,5.55798
ven,1990,5.38692
ven,1991,4.41893
ven,1992,5.49032
ven,1993,4.80136
ven,1994,4.15757
ven,1995,4.47817
ven,1996,4.52393
ven,1997,3.67907
ven,1998,3.65171
ven,1999,5.19576
ven,2000,4.64796
ven,2001,4.53329
ven,2002,4.40949
ven,2003,3.80843
ven,2004,4.88283
ven,2005,5.11194
ven,2006,3.73011
ven,2007,8.28516
ven,2008,4.04066
ven,2009,3.94491
ven,2010,3.75576
ven,2011,4.11765
ven,2012,3.82222
ven,2013,4.37933
ven,2014,4.49706
vnm,1971,1.04359
vnm,1972,1.32075
vnm,1973,1.13701
vnm,1974,1.52672
vnm,1975,1.41593
vnm,1976,1.86916
vnm,1977,1.88383
vnm,1978,1.9403
vnm,1979,2.2567
vnm,1980,17.24832
vnm,1981,15.57592
vnm,1982,15.08516
vnm,1983,11.32075
vnm,1984,9.49914
vnm,1985,10.72863
vnm,1986,10.4134
vnm,1987,10.2873
vnm,1988,9.13876
vnm,1989,11.18048
vnm,1990,11.33487
vnm,1991,14.98829
vnm,1992,15.21493
vnm,1993,14.87447
vnm,1994,15.20718
vnm,1995,15.26412
vnm,1996,16.54257
vnm,1997,14.12476
vnm,1998,14.02636
vnm,1999,14.65111
vnm,2000,14.92537
vnm,2001,15.51547
vnm,2002,14.23824
vnm,2003,13.03483
vnm,2004,12.93573
vnm,2005,12.47945
vnm,2006,12.03783
vnm,2007,11.08141
vnm,2008,9.85636
vnm,2009,9.04122
vnm,2010,8.62083
vnm,2011,8.45609
vnm,2012,7.88841
vnm,2013,8.25258
vnm,2014,7.92687
yem,1971,14.16667
yem,1972,12.41379
yem,1973,9.13978
yem,1974,10.86957
yem,1975,21.71429
yem,1976,11.46789
yem,1977,12.32877
yem,1978,13.11475
yem,1979,12.92776
yem,1980,13.21839
yem,1981,12
yem,1982,14.78697
yem,1983,14.02715
yem,1984,14.60177
yem,1985,16.66667
yem,1986,12.45136
yem,1987,13.29787
yem,1988,13.7931
yem,1989,14.51104
yem,1990,10.95238
yem,1991,11.05651
yem,1992,12.61364
yem,1993,15.53273
yem,1994,16.56442
yem,1995,15.16437
yem,1996,15.61531
yem,1997,15.92664
yem,1998,14.92007
yem,1999,11.90476
yem,2000,12.14393
yem,2001,11.92281
yem,2002,13.46154
yem,2003,12.29216
yem,2004,11.54709
yem,2005,11.09931
yem,2006,11.11699
yem,2007,10.9
yem,2008,10.58824
yem,2009,15.00426
yem,2010,14.7966
yem,2011,13.42352
yem,2012,14.40873
yem,2013,15.07538
yem,2014,14.99531
zaf,1971,7.92539
zaf,1972,7.74237
zaf,1973,6.94911
zaf,1974,6.81597
zaf,1975,6.5724
zaf,1976,6.4293
zaf,1977,5.52794
zaf,1978,6.76425
zaf,1979,6.05817
zaf,1980,4.85651
zaf,1981,3.9238
zaf,1982,3.64301
zaf,1983,3.57727
zaf,1984,4.34329
zaf,1985,4.29283
zaf,1986,3.5908
zaf,1987,3.46811
zaf,1988,3.85538
zaf,1989,4.40823
zaf,1990,4.64277
zaf,1991,4.94805
zaf,1992,4.98343
zaf,1993,6.14035
zaf,1994,5.63392
zaf,1995,4.74302
zaf,1996,4.05446
zaf,1997,3.96451
zaf,1998,3.66819
zaf,1999,3.51856
zaf,2000,3.27618
zaf,2001,4.04778
zaf,2002,4.82529
zaf,2003,5.0481
zaf,2004,5.30059
zaf,2005,5.78044
zaf,2006,6.46326
zaf,2007,7.64868
zaf,2008,7.65341
zaf,2009,7.82134
zaf,2010,3.4125
zaf,2011,4.12369
zaf,2012,5.55324
zaf,2013,5.59151
zaf,2014,5.46905
zmb,1971,7.4184
zmb,1972,7.14286
zmb,1973,7.26392
zmb,1974,7.26392
zmb,1975,7.3903
zmb,1976,7.88863
zmb,1977,7.63158
zmb,1978,6.88705
zmb,1979,8.02469
zmb,1980,7.92683
zmb,1981,8.78378
zmb,1982,8.09859
zmb,1983,8.45588
zmb,1984,8.75912
zmb,1985,8.14815
zmb,1986,7.19424
zmb,1987,7.74908
zmb,1988,8.27815
zmb,1989,10.28939
zmb,1990,8.59375
zmb,1991,6.95971
zmb,1992,7.01107
zmb,1993,7.173
zmb,1994,7.88177
zmb,1995,7.5
zmb,1996,6.79012
zmb,1997,8.92019
zmb,1998,7.88177
zmb,1999,7.92683
zmb,2000,7.87879
zmb,2001,7.42857
zmb,2002,7.65027
zmb,2003,7.73196
zmb,2004,8.20513
zmb,2005,7.07547
zmb,2006,3.57143
zmb,2007,3.7594
zmb,2008,4.63576
zmb,2009,5.09554
zmb,2010,4.87805
zmb,2011,4.0404
zmb,2012,3.67647
zmb,2013,4.91228
zmb,2014,3.44828
zwe,1971,6.48276
zwe,1972,6.55022
zwe,1973,6.36704
zwe,1974,6.13577
zwe,1975,6.55509
zwe,1976,6.39098
zwe,1977,6.65702
zwe,1978,6.64781
zwe,1979,7.12251
zwe,1980,6.52447
zwe,1981,6.66667
zwe,1982,6.4433
zwe,1983,6.99126
zwe,1984,7.10843
zwe,1985,7.50257
zwe,1986,6.95334
zwe,1987,5.06944
zwe,1988,5.70207
zwe,1989,5.96808
zwe,1990,5.96923
zwe,1991,5.51839
zwe,1992,4.97238
zwe,1993,5.33893
zwe,1994,4.70361
zwe,1995,5.30152
zwe,1996,4.84429
zwe,1997,5.30643
zwe,1998,4.40529
zwe,1999,5.58079
zwe,2000,6.99774
zwe,2001,4.93736
zwe,2002,4.65686
zwe,2003,5.69431
zwe,2004,3.34378
zwe,2005,3.21324
zwe,2006,6.79916
zwe,2007,8.21206
zwe,2008,9.39597
zwe,2009,11.14206
zwe,2010,5.85049
zwe,2011,2.25836
zwe,2012,2.18531
zwe,2013,1.27551
zwe,2014,1.65361
