geo,time,ne_imp_gnfs_kd
mdg,1990,1138175522.58171
mdg,1991,910369996.64455
mdg,1992,916072985.6841
mdg,1993,1043980948.39188
mdg,1994,1042771480.98385
mdg,1995,1073614687.3298
mdg,1996,1116601240.54709
mdg,1997,1201931062.91673
mdg,1998,1264263392.42801
mdg,1999,1339825104.70059
mdg,2000,1562972754.38994
mdg,2001,1747068173.15326
mdg,2002,1309912825.3946
mdg,2003,2054752816.63742
mdg,2004,2237071886.11406
mdg,2005,2080541598.75907
mdg,2006,2149710091.70177
mdg,2007,2802512920.56612
mdg,2008,3840166550.96391
mdg,2009,3155717829.26419
mdg,2010,2969806199.23336
mdg,2011,3044961986.40725
mdg,2012,2939907212.62037
mdg,2013,3261553729.40785
mdg,2014,3488938954.20506
mdg,2015,3717317472.22259
mdg,2016,3897268132.36492
mdg,2017,4819930858.19119
mdg,2018,5356775790.92457
mdg,2019,5600592790.60295
mdg,2020,4671652412.47624
mdv,2014,2894897944.60112
mdv,2015,2924579124.44765
mdv,2016,3207276804.39467
mdv,2017,3470962964.09392
mdv,2018,3915506044.44302
mdv,2019,3905461244.11122
mdv,2020,2300634383.75826
mex,1960,12881962183.8801
mex,1961,12730675570.0982
mex,1962,12951899087.0895
mex,1963,14297475335.7933
mex,1964,16483599064.432
mex,1965,21733160685.4173
mex,1966,23420084748.81129
mex,1967,23330721993.775
mex,1968,24773110754.60749
mex,1969,24734779442.1879
mex,1970,26633449356.361
mex,1971,25490899197.0986
mex,1972,29426208653.58509
mex,1973,35545248297.8786
mex,1974,41880190199.3969
mex,1975,40243604846.04
mex,1976,37804486534.2893
mex,1977,30902310498.6715
mex,1978,37705310040.2882
mex,1979,48810075614.97569
mex,1980,66959835981.4787
mex,1981,78826026416.85478
mex,1982,48988806633.22949
mex,1983,32435023576.3375
mex,1984,38210807342.1336
mex,1985,42407703691.6926
mex,1986,39192199886.047
mex,1987,41206941049.7281
mex,1988,56337704917.9456
mex,1989,68313580402.3475
mex,1990,81801954983.8396
mex,1991,95527018355.7075
mex,1992,115455059897.15199
mex,1993,114011835564.80901
mex,1994,134242756127.61501
mex,1995,112841460118.69501
mex,1996,132563842167.26401
mex,1997,163203503638.94199
mex,1998,187364600251.776
mex,1999,208936642722.17801
mex,2000,251343534528.17999
mex,2001,249229681069.63599
mex,2002,252239885394.216
mex,2003,258572712025.535
mex,2004,275336543988.76599
mex,2005,290147287346.98499
mex,2006,315348317935.12299
mex,2007,330568361794.78601
mex,2008,341415885112.96198
mex,2009,286963515476.86298
mex,2010,335906034994.79797
mex,2011,354777336166.07599
mex,2012,373994081093.59698
mex,2013,381916429962.07098
mex,2014,404528789954.34698
mex,2015,428484066051.24799
mex,2016,440709720557.40198
mex,2017,468740693208.09601
mex,2018,498880052224.56201
mex,2019,495259168100.34198
mex,2020,423165608924.77698
mhl,2004,141670700
mhl,2005,145196600
mhl,2006,133620500
mhl,2007,139464700
mhl,2008,151541900
mhl,2009,158743200
mhl,2010,173745100
mhl,2011,161037700
mhl,2012,162022400
mhl,2013,181790600
mhl,2014,170133900
mhl,2015,168548700
mhl,2016,169395800
mhl,2017,188009400
mhl,2018,192879000
mhl,2019,265971700
mhl,2020,182334300
mkd,1990,1640614834.93407
mkd,1991,1112332875.32907
mkd,1992,1131018475.76485
mkd,1993,1352751060.2091
mkd,1994,1596383453.9563
mkd,1995,1739047996.6189
mkd,1996,1588850208.12629
mkd,1997,2008300256.94117
mkd,1998,2155987534.84803
mkd,1999,2158433118.43588
mkd,2000,2775759014.54008
mkd,2001,2506896316.20526
mkd,2002,2720549423.9861
mkd,2003,2559638680.83876
mkd,2004,3106453857.21546
mkd,2005,3406741222.5375
mkd,2006,3727004460.8824
mkd,2007,4285355000.55399
mkd,2008,4505111246.13814
mkd,2009,3952842201.93721
mkd,2010,4362618128.06388
mkd,2011,4710886544.83954
mkd,2012,5099020138.33039
mkd,2013,5209569173.43417
mkd,2014,5946555526.68184
mkd,2015,6537953908.28833
mkd,2016,7265374350.51097
mkd,2017,7645954769.91192
mkd,2018,8466610381.12968
mkd,2019,9320270549.61707
mkd,2020,8249386288.46393
mli,1967,385635633.20372
mli,1968,363910388.96465
mli,1969,391072914.38704
mli,1970,325890202.86781
mli,1971,358484176.68059
mli,1972,403742198.18707
mli,1973,389254837.22286
mli,1974,537721017.26149
mli,1975,510563751.25156
mli,1976,458056777.57096
mli,1977,445381636.9201
mli,1978,659023500.05648
mli,1979,702476330.1723
mli,1980,771277099.45096
mli,1981,748807603.11627
mli,1982,730605042.51591
mli,1983,843222319.74345
mli,1984,932670549.91276
mli,1985,1217209204.91751
mli,1986,1089005480.58919
mli,1987,1045924086.23426
mli,1988,1062979371.4286
mli,1989,1013779218.17901
mli,1990,1086882322.66904
mli,1991,1190863875.96007
mli,1992,1240971712.27823
mli,1993,1175737139.14808
mli,1994,1055279686.32941
mli,1995,1289502604.22845
mli,1996,1241620001.08467
mli,1997,1323012632.01343
mli,1998,1527418197.53479
mli,1999,1580171888.4566
mli,2000,1588877700.13488
mli,2001,1977269047.43766
mli,2002,1868853651.82151
mli,2003,2052116645.43339
mli,2004,2029136864.54839
mli,2005,2145825391.88169
mli,2006,2374713684.7502
mli,2007,2451279646.09122
mli,2008,2883353440.07982
mli,2009,2746949090.34903
mli,2010,3479867305.00932
mli,2011,3671728057.40362
mli,2012,3477621179.78569
mli,2013,4331991065.17268
mli,2014,4620617512.35953
mli,2015,5188953466.24568
mli,2016,5751521832.20899
mli,2017,4934805732.0298
mli,2018,4337694238.51233
mli,2019,4593618198.63218
mli,2020,4460403270.68589
mlt,2000,7829544102.96239
mlt,2001,6946735049.37313
mlt,2002,7102847553.53378
mlt,2003,7418528569.84356
mlt,2004,7345938533.22978
mlt,2005,7911391989.34872
mlt,2006,9242646399.64495
mlt,2007,9975769111.2837
mlt,2008,11725215244.6466
mlt,2009,11598720071.0085
mlt,2010,12551842116.9422
mlt,2011,13027890602.4631
mlt,2012,13519396982.1369
mlt,2013,13350890824.3648
mlt,2014,13470847664.4846
mlt,2015,16066164872.9613
mlt,2016,16225792578.939
mlt,2017,16964022709.8974
mlt,2018,17035603175.3777
mlt,2019,18376346243.7318
mlt,2020,17620965807.7925
mmr,2011,8573699541.90628
mmr,2012,8624548917.77131
mmr,2013,8836654766.26718
mmr,2014,11443634918.9787
mmr,2015,15435576036.426
mmr,2016,18818899603.3046
mmr,2017,20708105420.1874
mmr,2018,20246166987.6306
mmr,2019,18681949280.4249
mmr,2020,19709456490.8483
mne,2006,2002271796.78877
mne,2007,2879399531.46734
mne,2008,3379717028.61548
mne,2009,2441231559.41522
mne,2010,2366384417.18202
mne,2011,2374590795.40594
mne,2012,2389791726.03575
mne,2013,2315290992.17881
mne,2014,2351561276.87198
mne,2015,2454886325.82899
mne,2016,2830932533.73509
mne,2017,3069505310.17041
mne,2018,3353053239.62525
mne,2019,3444235890.44538
mne,2020,2752705797.58705
mng,2010,3008870206.28371
mng,2011,4499398356.03233
mng,2012,5193416861.02024
mng,2013,5585948983.26222
mng,2014,5966292733.46503
mng,2015,5283520131.61183
mng,2016,6210535648.66875
mng,2017,6925723444.52333
mng,2018,9190732785.84904
mng,2019,9984493439.81138
mng,2020,8437183240.88422
mnp,2002,1128687589.15835
mnp,2003,1085206847.36091
mnp,2004,1242824536.37661
mnp,2005,1059843081.31241
mnp,2006,914907275.32097
mnp,2007,675763195.43509
mnp,2008,481911554.92154
mnp,2009,404914407.98859
mnp,2010,423031383.73752
mnp,2011,413067047.07561
mnp,2012,432995720.39943
mnp,2013,473758915.83452
mnp,2014,503651925.82026
mnp,2015,635000000
mnp,2016,1018174037.08987
mnp,2017,966540656.20542
mnp,2018,725584878.74465
mnp,2019,708373751.78317
moz,1980,1553235612.75244
moz,1981,1417811641.06793
moz,1982,1501561940.32292
moz,1983,1220464235.37816
moz,1984,1136486546.49833
moz,1985,922211610.37128
moz,1986,1018292002.84537
moz,1987,1060419072.67113
moz,1988,1036091735.57883
moz,1989,1146338533.27532
moz,1990,1072132907.48285
moz,1991,1082611186.95177
moz,1992,999437865.47438
moz,1993,1009088666.25742
moz,1994,1254019390.30351
moz,1995,1232802556.0886
moz,1996,1130801954.84991
moz,1997,1136283418.71919
moz,1998,1224709771.09373
moz,1999,1730934668.69187
moz,2000,1684851419.89137
moz,2001,1326627319.64351
moz,2002,2714091936.08187
moz,2003,2840471931.22123
moz,2004,2885397406.06427
moz,2005,3045589035.89337
moz,2006,3080168377.58897
moz,2007,3480031401.44374
moz,2008,4040550041.58335
moz,2009,4555101885.10771
moz,2010,4641299520.09831
moz,2011,5880680792.38561
moz,2012,9814458910.69261
moz,2013,10836865889.9343
moz,2014,12113146351.8813
moz,2015,10022079582.3173
moz,2016,10819717794.3294
moz,2017,9424261235.98456
moz,2018,13517572393.922
moz,2019,13317138869.614
moz,2020,13263154518.4655
mrt,1961,185149230.36349
mrt,1962,216474340.48621
mrt,1963,206796659.97235
mrt,1964,207306026.31763
mrt,1965,221313185.01213
mrt,1966,221899880.60477
mrt,1967,274099617.37485
mrt,1968,285143366.15028
mrt,1969,281867502.38007
mrt,1970,305778020.88591
mrt,1971,311045586.91925
mrt,1972,439725137.24616
mrt,1973,409836866.30893
mrt,1974,679783507.62048
mrt,1975,751293471.26639
mrt,1976,1147185578.57902
mrt,1977,1001299263.23098
mrt,1978,795588146.94809
mrt,1979,744086619.46778
mrt,1980,753551013.8777
mrt,1981,930595631.84704
mrt,1982,1108111795.09251
mrt,1983,1078301206.30669
mrt,1984,1018107365.63223
mrt,1985,1028246434.61582
mrt,1986,1166718312.60022
mrt,1987,1028303849.82885
mrt,1988,935429370.07897
mrt,1989,867025599.6254
mrt,1990,908719481.13542
mrt,1991,770244038.34401
mrt,1992,652870214.31624
mrt,1993,621345067.24399
mrt,1994,591342179.21004
mrt,1995,694038429.42103
mrt,1996,704997901.17766
mrt,1997,661657365.07727
mrt,1998,703508542.90866
mrt,1999,744584008.48976
mrt,2000,918062988.20665
mrt,2001,1006534897.27221
mrt,2002,952049164.86166
mrt,2003,1199013047.80304
mrt,2004,1803248972.00241
mrt,2005,2279282044.16162
mrt,2006,1840506089.36568
mrt,2007,2072438984.09313
mrt,2008,2320722239.92292
mrt,2009,2177472741.44682
mrt,2010,2584997995.93917
mrt,2011,2951993515.51936
mrt,2012,3859459460.83038
mrt,2013,3678631643.28028
mrt,2014,3128481533.67832
mrt,2015,2907774615.61206
mrt,2016,2822679505.04629
mrt,2017,3238986029.7931
mrt,2018,3662851850.32571
mrt,2019,4092779987.42364
mrt,2020,4173847286.35895
mus,1976,1252399101.49553
mus,1977,1370157867.49712
mus,1978,1390015228.58426
mus,1979,1390015228.58426
mus,1980,1262096884.78054
mus,1981,1136949331.83742
mus,1982,1045974912.55943
mus,1983,1077395223.07136
mus,1984,1174334015.01882
mus,1985,1255205600.37459
mus,1986,1606720299.40837
mus,1987,2177106002.74558
mus,1988,2610341615.98084
mus,1989,2649452166.35693
mus,1990,2948964206.64007
mus,1991,2901101573.8581
mus,1992,2981986805.21462
mus,1993,3200579394.69256
mus,1994,3391136432.7695
mus,1995,3299865293.5957
mus,1996,3668991339.10681
mus,1997,4025091283.8122
mus,1998,4317049477.39743
mus,1999,4521985132.31215
mus,2000,4429815139.23586
mus,2001,4555597836.73516
mus,2002,4411493857.99351
mus,2003,4187584034.33721
mus,2004,4422796348.70017
mus,2005,4866887842.31713
mus,2006,5479603972.60144
mus,2007,5625758508.99907
mus,2008,5704104452.01521
mus,2009,5080987164.50191
mus,2010,5549963275.75114
mus,2011,5895667004.75427
mus,2012,5976996401.17449
mus,2013,5945456887.66419
mus,2014,6157178636.51658
mus,2015,6681832574.08712
mus,2016,6856457152.15614
mus,2017,7007479808.12232
mus,2018,6991890574.70589
mus,2019,7139876103.08321
mus,2020,5074903349.72973
mys,1960,3607029927.95253
mys,1961,3772446276.12687
mys,1962,4048536953.31015
mys,1963,4085428314.05206
mys,1964,3980704369.03979
mys,1965,4245489656.64189
mys,1966,4286546445.21959
mys,1967,4363304440.96282
mys,1968,4510274999.08475
mys,1969,4582867868.61618
mys,1970,5366513226.68696
mys,1971,5353422716.42269
mys,1972,5191576472.51269
mys,1973,6056739700.28227
mys,1974,8287481094.32644
mys,1975,6870731698.65994
mys,1976,7502050999.45771
mys,1977,8686147307.23795
mys,1978,9804194862.67367
mys,1979,11807637763.1106
mys,1980,14229382052.3175
mys,1981,15024927520.2928
mys,1982,17091442719.7391
mys,1983,18630173396.9566
mys,1984,19842234091.045
mys,1985,17890559471.0545
mys,1986,16733239891.2594
mys,1987,18151178754.9931
mys,1988,21729634769.3163
mys,1989,27314437336.33929
mys,1990,34494181728.1275
mys,1991,43189871207.2718
mys,1992,45942775982.5886
mys,1993,52850376443.4771
mys,1994,66398920829.5993
mys,1995,82134177467.6738
mys,1996,86146870541.54401
mys,1997,91164560414.79961
mys,1998,74067697631.5453
mys,1999,81891714838.04889
mys,2000,101852442171.297
mys,2001,93464854692.10089
mys,2002,99246537319.16528
mys,2003,103746147765.97099
mys,2004,124118113429.77901
mys,2005,135178081500.448
mys,2006,146222211240.55801
mys,2007,155033509589.04099
mys,2008,158660073742.159
mys,2009,138460352733.32501
mys,2010,159953141825.63101
mys,2011,170046578645.5
mys,2012,174998422583.53601
mys,2013,178015211266.16299
mys,2014,185116263525.79697
mys,2015,186603057995.13501
mys,2016,189279221354.5
mys,2017,208570180770.70801
mys,2018,211674258097.55496
mys,2019,206619382921.52097
mys,2020,189292024068.621
nam,1980,1291798617.79284
nam,1981,1487438938.52133
nam,1982,1321323810.34204
nam,1983,1147672012.63246
nam,1984,1161675690.89784
nam,1985,1197877107.47267
nam,1986,1271646784.41239
nam,1987,1437333308.42019
nam,1988,1385075863.23039
nam,1989,1364191090.33641
nam,1990,1342099542.65586
nam,1991,1389541797.47753
nam,1992,1464403630.90231
nam,1993,1450027845.61691
nam,1994,1504297207.66717
nam,1995,1641663384.21846
nam,1996,1899672302.51949
nam,1997,1964828203.06173
nam,1998,2115147723.15533
nam,1999,2144639504.96911
nam,2000,2032961025.44272
nam,2001,2323082402.34735
nam,2002,2465976288.56911
nam,2003,2725051752.89265
nam,2004,2453933349.04075
nam,2005,2476650055.04596
nam,2006,2880854819.79072
nam,2007,3808860565.40322
nam,2008,4519978967.30148
nam,2009,5203285088.21581
nam,2010,4670161752.51695
nam,2011,4636122033.89364
nam,2012,5544968579.05349
nam,2013,5927211761.47503
nam,2014,6986587571.23125
nam,2015,7012869677.60967
nam,2016,7288862725.66752
nam,2017,6552584702.52608
nam,2018,6633996403.65514
nam,2019,6406965115.8875
nam,2020,5463725207.61089
ncl,2015,3668090524.52101
ner,1990,755077917.06359
ner,1991,762888601.32504
ner,1992,444093825.44358
ner,1993,598926846.17033
ner,1994,860166974.8755
ner,1995,938777182.35278
ner,1996,952675354.19208
ner,1997,973929814.81929
ner,1998,998353999.9293
ner,1999,908515840.09586
ner,2000,976275923.32831
ner,2001,1070547281.11775
ner,2002,1078744387.83942
ner,2003,1078764114.61411
ner,2004,1150096065.92698
ner,2005,1227057118.45689
ner,2006,1217553969.92313
ner,2007,1277346715.39822
ner,2008,1701673585.62085
ner,2009,2249986473.71153
ner,2010,2508811214.32475
ner,2011,2587333153.08205
ner,2012,2475766938.30653
ner,2013,2616717638.03051
ner,2014,2747281033.00391
ner,2015,2949615171.68892
ner,2016,2525562332.40986
ner,2017,2817682428.13869
ner,2018,3081549403.70767
ner,2019,3273870641.59928
ner,2020,3362159278.30928
nga,1981,131727152423.205
nga,1982,97390000474.22121
nga,1983,63044279233.5104
nga,1984,43566279138.6662
nga,1985,46987568860.5608
nga,1986,32859206204.876
nga,1987,20654306770.1716
nga,1988,19290846763.5326
nga,1989,26380735966.5552
nga,1990,31539963743.5468
nga,1991,41174075660.2004
nga,1992,35009155806.0497
nga,1993,42304022467.3303
nga,1994,33166329620.8166
nga,1995,29228140221.915
nga,1996,43493954316.2194
nga,1997,58641548530.1937
nga,1998,54807733104.9181
nga,1999,36336110629.9875
nga,2000,40905428364.2846
nga,2001,65812442182.2337
nga,2002,69993745915.6476
nga,2003,107401833199.854
nga,2004,71729531743.1747
nga,2005,95844293821.01321
nga,2006,130315938689.909
nga,2007,163979571544.79099
nga,2008,133213702216.47501
nga,2009,112126087852.455
nga,2010,94988516724.94969
nga,2011,87547719952.79501
nga,2012,58751829009.3547
nga,2013,65928838428.9409
nga,2014,69864287299.4585
nga,2015,51924105525.48689
nga,2016,46544089964.2199
nga,2017,48755702301.1094
nga,2018,72724832761.8815
nga,2019,92547732731.27568
nga,2020,70988510170.64259
nic,1960,403579678.19014
nic,1961,438129328.41674
nic,1962,570241672.67724
nic,1963,638184584.36773
nic,1964,778168487.2236
nic,1965,899041544.21133
nic,1966,927484650.26987
nic,1967,1088871888.99719
nic,1968,926044236.197
nic,1969,853577207.0664
nic,1970,909449043.07583
nic,1971,902977323.50902
nic,1972,950754438.17939
nic,1973,1343439716.97336
nic,1974,1394807723.06481
nic,1975,1184994168.95822
nic,1976,1207513318.54809
nic,1977,1639799840.58475
nic,1978,1237802589.12255
nic,1979,1005348160.29318
nic,1980,1825734981.11723
nic,1981,1745376105.8691
nic,1982,1271905913.86179
nic,1983,1485614672.22176
nic,1984,1462953509.97683
nic,1985,1471433694.23679
nic,1986,1260321738.71241
nic,1987,1304426811.87309
nic,1988,1556864450.02318
nic,1989,1273127585.26503
nic,1990,1271043699.07229
nic,1991,1497995751.66278
nic,1992,1660942457.2222
nic,1993,1501242070.72525
nic,1994,1685764766.1582
nic,1995,1928028458.47005
nic,1996,2190304909.52171
nic,1997,2677795529.10038
nic,1998,2881842250.73397
nic,1999,3442379095.16321
nic,2000,3279054636.04429
nic,2001,3301920581.29529
nic,2002,3297386840.67942
nic,2003,3412432469.69144
nic,2004,3691916032.03841
nic,2005,4009411168.12813
nic,2006,4187474378.92091
nic,2007,4695999667.98132
nic,2008,5173465178.01158
nic,2009,4700840969.57104
nic,2010,5268027744.12766
nic,2011,5873944931.40204
nic,2012,6272629261.01777
nic,2013,6420068900.34105
nic,2014,6618625139.56617
nic,2015,7412975844.55989
nic,2016,7714582646.19475
nic,2017,7969222535.00468
nic,2018,6766001904.84282
nic,2019,6504885989.23107
nic,2020,6569709131.29601
nld,1969,64582685330.6972
nld,1970,73751700635.4812
nld,1971,78144537328.6624
nld,1972,82174009659.6769
nld,1973,90759894169.3374
nld,1974,89493738029.78819
nld,1975,87022612058.06911
nld,1976,95851988047.6804
nld,1977,99103536510.5621
nld,1978,105735244842.06799
nld,1979,111760099550.48199
nld,1980,112855723558.742
nld,1981,109898897224.02299
nld,1982,108715545141.01401
nld,1983,112739336766.028
nld,1984,119000399002.26601
nld,1985,125231674145.92999
nld,1986,128761601612.095
nld,1987,133327454635.927
nld,1988,144724399895.76199
nld,1989,156014769785.37601
nld,1990,162214777746.26801
nld,1991,172493079933.901
nld,1992,177412053187.38199
nld,1993,178111368067.21399
nld,1994,194201864627.51501
nld,1995,213930299733.88297
nld,1996,225278383155.52802
nld,1997,249890874035.19601
nld,1998,270731210813.444
nld,1999,297215800545.66901
nld,2000,330675201047.15894
nld,2001,338854368087.96503
nld,2002,339807400828.06
nld,2003,346734535828.414
nld,2004,368808639845.90802
nld,2005,388825730263.95294
nld,2006,418571117358.51697
nld,2007,451274595632.49493
nld,2008,448112640335.53107
nld,2009,413130575409.30798
nld,2010,448336415771.41498
nld,2011,465693858444.44397
nld,2012,475867683350.73102
nld,2013,486501901740.49695
nld,2014,502394147208.96198
nld,2015,575386728000.78101
nld,2016,564009782820.31201
nld,2017,598921271631.56201
nld,2018,627209464438.04297
nld,2019,647488252333.06091
nld,2020,611661516352.71899
nld_curacao,2015,2443240223.46369
nor,1970,26414756639.4543
nor,1971,28202294099.4109
nor,1972,27969536013.2272
nor,1973,32213619923.53
nor,1974,33624181047.8454
nor,1975,35018621473.5971
nor,1976,39560194275.0852
nor,1977,40400702697.1168
nor,1978,34020502221.7629
nor,1979,34329151596.5691
nor,1980,35254107677.9993
nor,1981,35787330784.3339
nor,1982,37627570528.0562
nor,1983,36508918053.1156
nor,1984,38608949054.459
nor,1985,42025421101.581
nor,1986,46951782577.245
nor,1987,43958540870.1043
nor,1988,42899286969.102
nor,1989,43803162137.0259
nor,1990,44900733698.4602
nor,1991,45091205952.2579
nor,1992,45856071096.41409
nor,1993,48065102821.1222
nor,1994,50859935930.55689
nor,1995,53827136509.2487
nor,1996,58556205435.5688
nor,1997,65852805621.5769
nor,1998,71623271675.1058
nor,1999,70508339361.37219
nor,2000,71928944920.9465
nor,2001,73179415107.9879
nor,2002,73906830629.32718
nor,2003,74816906065.9295
nor,2004,81555110054.769
nor,2005,88010581791.87758
nor,2006,95998511935.51711
nor,2007,105617608763.04601
nor,2008,108998615273.328
nor,2009,97757032138.0592
nor,2010,105984788674.17599
nor,2011,110166001860.08099
nor,2012,113313630257.311
nor,2013,118948930453.653
nor,2014,121330577658.36501
nor,2015,123677751369.226
nor,2016,126983362612.38
nor,2017,129368853983.673
nor,2018,131175736281.90601
nor,2019,137869918363.129
nor,2020,121414157280.149
npl,2001,3538417254.79191
npl,2002,3005631073.64259
npl,2003,3007411066.96661
npl,2004,3262715953.5508
npl,2005,3487527846.97762
npl,2006,3712727656.75627
npl,2007,3822093594.4721
npl,2008,4135194579.29963
npl,2009,4657576062.22533
npl,2010,5973704466.56697
npl,2011,5693876187.65827
npl,2012,5867083186.32559
npl,2013,6696390273.84523
npl,2014,8103225024.50514
npl,2015,8879788077.71288
npl,2016,9159599942.40464
npl,2017,11746708320.4403
npl,2018,13983160458.3977
npl,2019,14796312028.5644
npl,2020,12553504533.4686
nru,2015,108994092.68658
nzl,1970,7022498300.17957
nzl,1971,6886883662.54642
nzl,1972,7530025279.38074
nzl,1973,9135480744.08549
nzl,1974,10348476089.1926
nzl,1975,8113577991.2481
nzl,1976,7991661639.84728
nzl,1977,8087551038.19801
nzl,1978,8219740929.93253
nzl,1979,9249862096.61954
nzl,1980,8612200352.16792
nzl,1981,9557391865.26962
nzl,1982,9696431248.8014
nzl,1983,9619720009.0657
nzl,1984,10729292351.6798
nzl,1985,10892988371.4849
nzl,1986,11114218169.7728
nzl,1987,12077216827.3505
nzl,1988,12100110531.913
nzl,1989,14012030893.1467
nzl,1990,14191252985.582
nzl,1991,13666014400.53
nzl,1992,14680516745.4105
nzl,1993,15726415035.1296
nzl,1994,17974540699.803
nzl,1995,19106125978.4864
nzl,1996,20314893913.7711
nzl,1997,20504581321.15269
nzl,1998,21148211091.5462
nzl,1999,23103302358.8277
nzl,2000,23361670182.5346
nzl,2001,24359819383.1831
nzl,2002,26152041004.899
nzl,2003,29595198661.0645
nzl,2004,33550513781.621
nzl,2005,35184443940.7939
nzl,2006,34596412071.3401
nzl,2007,38244956153.3499
nzl,2008,37034225840.75729
nzl,2009,33568174480.0293
nzl,2010,37426682473.5438
nzl,2011,39886735124.392
nzl,2012,40415898464.05969
nzl,2013,43700765355.04449
nzl,2014,46943116163.113
nzl,2015,48010599905.85609
nzl,2016,50503357450.4437
nzl,2017,54153209783.9921
nzl,2018,56286214194.8081
nzl,2019,56869013755.4699
nzl,2020,47821566624.2438
omn,1998,9018145132.33172
omn,1999,8084323214.39608
omn,2000,8352134683.16483
omn,2001,9695286329.15565
omn,2002,10169941635.6452
omn,2003,11890932608.8076
omn,2004,14093936891.2525
omn,2005,15699392015.3499
omn,2006,14231060710.6319
omn,2007,18944263842.725
omn,2008,23056341549.4529
omn,2009,20456797638.5425
omn,2010,24643858219.7334
omn,2011,28848755974.7747
omn,2012,34556085278.9959
omn,2013,40113446638.2594
omn,2014,36906101107.3235
omn,2015,36777113133.9402
omn,2016,32375463295.232
omn,2017,36840312060.6581
omn,2018,35229257453.34
omn,2019,34036766229.5308
omn,2020,28411543727.644
pak,1960,11306318500.9223
pak,1961,11863792118.818
pak,1962,11958267532.3974
pak,1963,14076424116.253
pak,1964,15005445202.2942
pak,1965,16880138422.8734
pak,1966,15681011012.2245
pak,1967,17846405184.7346
pak,1968,19025243614.2452
pak,1969,15907512594.9451
pak,1970,23541955576.6803
pak,1971,21183976082.4085
pak,1972,14444638349.8309
pak,1973,12823091324.168
pak,1974,14826481244.5032
pak,1975,13883834935.4064
pak,1976,14850100455.3329
pak,1977,16434402229.2511
pak,1978,17556010303.064
pak,1979,22866086177.33
pak,1980,23781781803.9708
pak,1981,18813277217.097
pak,1982,18724251528.035
pak,1983,20803949002.269
pak,1984,22308611750.6622
pak,1985,24297770359.5811
pak,1986,23699720451.4771
pak,1987,24171802057.0541
pak,1988,23348764984.4173
pak,1989,25291895709.6501
pak,1990,24406781152.596
pak,1991,22601429091.4752
pak,1992,29572416096.6691
pak,1993,33962251404.33689
pak,1994,30297948649.247
pak,1995,31500709620.9057
pak,1996,35782744604.4596
pak,1997,34428275862.6145
pak,1998,32493017706.6151
pak,1999,30737931452.9658
pak,2000,30046313610.9231
pak,2001,30694173880.7952
pak,2002,31629250097.955
pak,2003,35177907207.8838
pak,2004,32160485291.619
pak,2005,44872498273.23
pak,2006,53255846864.5212
pak,2007,51088190689.2424
pak,2008,54082931329.4018
pak,2009,45480651269.2834
pak,2010,47457682448.9649
pak,2011,47401069502.5054
pak,2012,45933735328.56809
pak,2013,46765181577.315
pak,2014,46884122911.1625
pak,2015,46130526984.11449
pak,2016,53521494542.6213
pak,2017,64848703511.1236
pak,2018,76289765675.27621
pak,2019,79605232795.3248
pak,2020,73305824210.34489
pan,1960,1638508689.90839
pan,1961,1844009131.65379
pan,1962,2140721007.66935
pan,1963,2515457023.00569
pan,1964,2481390092.47316
pan,1965,2817663522.5546
pan,1966,3097891417.70936
pan,1967,3336359821.17634
pan,1968,3444055236.30727
pan,1969,3970443985.82355
pan,1970,4356169358.48732
pan,1971,4819218604.50234
pan,1972,5166763438.88808
pan,1973,5103854724.10404
pan,1974,5717472289.90591
pan,1975,5448305642.08206
pan,1976,5162638253.76471
pan,1977,4963599311.99524
pan,1978,5704065576.08087
pan,1979,5858759080.99109
pan,1980,6952957902.01714
pan,1981,6363562856.96056
pan,1982,5946110176.43907
pan,1983,5060573523.92218
pan,1984,5193098224.65912
pan,1985,7373978509.87424
pan,1986,7860581986.28005
pan,1987,6715942624.86298
pan,1988,5155549480.43012
pan,1989,6552155696.07617
pan,1990,7646163876.28008
pan,1991,11192558092.799
pan,1992,10530614339.4708
pan,1993,9535150100.58072
pan,1994,9209445348.97229
pan,1995,10034666219.7807
pan,1996,10833595358.461
pan,1997,11588908048.689
pan,1998,12490588033.5878
pan,1999,10660499941.6229
pan,2000,11760023561.4838
pan,2001,11248656715.3545
pan,2002,11326153698.5965
pan,2003,10927072625.1377
pan,2004,12495961952.9542
pan,2005,13890200277.9885
pan,2006,14966107159.3587
pan,2007,17615184141.9826
pan,2008,21781274149.7006
pan,2009,19341683340.9515
pan,2010,23030508144.4404
pan,2011,26670198034.514
pan,2012,29698242967.93629
pan,2013,29464640340.7941
pan,2014,28301074761.9012
pan,2015,28263800000
pan,2016,26896493961.1698
pan,2017,28052223368.5267
pan,2018,29196198518.5796
pan,2019,28226525238.0988
per,1960,2847364225.3155
per,1961,3462834274.25952
per,1962,3906329702.72337
per,1963,4319961274.93617
per,1964,4613794159.42924
per,1965,5393687049.1118
per,1966,6113508963.57673
per,1967,6778752106.2725
per,1968,6162595531.89742
per,1969,6124493370.47367
per,1970,6543960408.85047
per,1971,6839509606.92119
per,1972,6820973420.28261
per,1973,7660594022.46726
per,1974,9741109341.29031
per,1975,9462723278.99605
per,1976,8270571867.96281
per,1977,8299749198.7828
per,1978,6277245278.8842
per,1979,6229875024.14116
per,1980,8956410773.59034
per,1981,10599952655.5446
