geo,time,it_mlt_main
hti,1989,42200
hti,1990,45000
hti,1991,45010
hti,1992,45010
hti,1993,45010
hti,1994,50000
hti,1995,60000
hti,1996,60000
hti,1997,60000
hti,1998,65000
hti,1999,70000
hti,2000,72500
hti,2001,80000
hti,2002,130000
hti,2003,140000
hti,2004,140000
hti,2005,145300
hti,2006,150000
hti,2007,108340
hti,2008,108000
hti,2009,107000
hti,2010,50000
hti,2011,50000
hti,2012,50000
hti,2013,41000
hti,2014,41000
hti,2015,5692
hti,2016,5692
hti,2017,5922
hti,2018,5922
hti,2019,5952
hti,2020,6000
hun,1960,243400
hun,1961,243400
hun,1962,243400
hun,1963,243400
hun,1964,243400
hun,1965,303753
hun,1966,303753
hun,1967,303753
hun,1968,303753
hun,1969,303753
hun,1970,399065
hun,1971,399065
hun,1972,399065
hun,1973,399065
hun,1974,399065
hun,1975,508023
hun,1976,517000
hun,1977,523000
hun,1978,533000
hun,1979,561000
hun,1980,617200
hun,1981,636600
hun,1982,655200
hun,1983,676400
hun,1984,705400
hun,1985,738800
hun,1986,770100
hun,1987,812700
hun,1988,858200
hun,1989,915900
hun,1990,995839
hun,1991,1128129
hun,1992,1291133
hun,1993,1497577
hun,1994,1774100
hun,1995,2157202
hun,1996,2651215
hun,1997,3095300
hun,1998,3423000
hun,1999,3725779
hun,2000,3798254
hun,2001,3742152
hun,2002,3669200
hun,2003,3602912
hun,2004,3564000
hun,2005,3415715
hun,2006,3360371
hun,2007,3250635
hun,2008,3093996
hun,2009,3068685
hun,2010,2977234
hun,2011,2933313
hun,2012,2960633
hun,2013,2978018
hun,2014,3011253
hun,2015,3094228
hun,2016,3119735
hun,2017,3131598
hun,2018,3079730
hun,2019,3048754
hun,2020,2970347
idn,1960,82862
idn,1961,82862
idn,1962,82862
idn,1963,82862
idn,1964,82862
idn,1965,121000
idn,1966,121000
idn,1967,121000
idn,1968,121000
idn,1969,121000
idn,1970,143000
idn,1971,143000
idn,1972,143000
idn,1973,143000
idn,1974,143000
idn,1975,207500
idn,1976,219400
idn,1977,241000
idn,1978,275100
idn,1979,317100
idn,1980,375800
idn,1981,427185
idn,1982,475459
idn,1983,503253
idn,1984,536102
idn,1985,602356
idn,1986,677279
idn,1987,759127
idn,1988,828812
idn,1989,863814
idn,1990,1066222
idn,1991,1295002
idn,1992,1652378
idn,1993,1863947
idn,1994,2462831
idn,1995,3290854
idn,1996,4186030
idn,1997,4982466
idn,1998,5571644
idn,1999,6080193
idn,2000,6662605
idn,2001,7218938
idn,2002,7750035
idn,2003,8058139
idn,2004,10376381
idn,2005,13507830
idn,2006,14820733
idn,2007,19529507
idn,2008,30378071
idn,2009,34809627
idn,2010,40931063
idn,2011,38617480
idn,2012,37982855
idn,2013,30722651
idn,2014,26224974
idn,2015,10378037
idn,2016,10752912
idn,2017,11053303
idn,2018,8303511
idn,2019,9662135
idn,2020,9662135
ind,1960,332399
ind,1961,332399
ind,1962,332399
ind,1963,332399
ind,1964,332399
ind,1965,623394
ind,1966,623394
ind,1967,623394
ind,1968,623394
ind,1969,623394
ind,1970,981356
ind,1971,981356
ind,1972,981356
ind,1973,981356
ind,1974,981356
ind,1975,1465415
ind,1976,1613644
ind,1977,1726746
ind,1978,1867828
ind,1979,2016066
ind,1980,2149470
ind,1981,2295530
ind,1982,2466364
ind,1983,2668240
ind,1984,2897862
ind,1985,3165214
ind,1986,3487908
ind,1987,3800986
ind,1988,4174278
ind,1989,4588832
ind,1990,5074734
ind,1991,5809929
ind,1992,6796748
ind,1993,8025586
ind,1994,9795304
ind,1995,11978000
ind,1996,14542651
ind,1997,17801696
ind,1998,21593686
ind,1999,26511345
ind,2000,32436134
ind,2001,38536187
ind,2002,41420000
ind,2003,42000000
ind,2004,46198025
ind,2005,50176509
ind,2006,40770000
ind,2007,39250000
ind,2008,37900000
ind,2009,37060000
ind,2010,35090000
ind,2011,32835261
ind,2012,30940618
ind,2013,29032974
ind,2014,27000105
ind,2015,25520000
ind,2016,24404000
ind,2017,23234687
ind,2018,21868192
ind,2019,21004534
ind,2020,20052162
irl,1960,110625
irl,1961,110625
irl,1962,110625
irl,1963,110625
irl,1964,110625
irl,1965,165000
irl,1966,165000
irl,1967,165000
irl,1968,165000
irl,1969,165000
irl,1970,234000
irl,1971,234000
irl,1972,234000
irl,1973,234000
irl,1974,234000
irl,1975,330000
irl,1976,357000
irl,1977,386000
irl,1978,412000
irl,1979,436000
irl,1980,483000
irl,1981,536000
irl,1982,579600
irl,1983,613459
irl,1984,669267
irl,1985,703000
irl,1986,750805
irl,1987,796204
irl,1988,842677
irl,1989,916000
irl,1990,983000
irl,1991,1048000
irl,1992,1113000
irl,1993,1170000
irl,1994,1240000
irl,1995,1310000
irl,1996,1390000
irl,1997,1558000
irl,1998,1633000
irl,1999,1737000
irl,2000,1832000
irl,2001,1860000
irl,2002,1975000
irl,2003,1955000
irl,2004,2015000
irl,2005,2052000
irl,2006,2176646
irl,2007,2258626
irl,2008,2222651
irl,2009,2131901
irl,2010,2077978
irl,2011,2046567
irl,2012,2007746
irl,2013,2034473
irl,2014,2022522
irl,2015,1932059
irl,2016,1917742
irl,2017,1872309
irl,2018,1828617
irl,2019,1767393
irl,2020,1678651
irn,1960,116417
irn,1961,116417
irn,1962,116417
irn,1963,116417
irn,1964,116417
irn,1965,200000
irn,1966,200000
irn,1967,200000
irn,1968,200000
irn,1969,200000
irn,1970,285000
irn,1971,285000
irn,1972,285000
irn,1973,285000
irn,1974,285000
irn,1975,685000
irn,1976,814000
irn,1977,830000
irn,1978,850800
irn,1979,852840
irn,1980,915122
irn,1981,1025043
irn,1982,1055757
irn,1983,1120670
irn,1984,1202166
irn,1985,1318638
irn,1986,1480235
irn,1987,1661228
irn,1988,1879682
irn,1989,2029038
irn,1990,2199285
irn,1991,2456437
irn,1992,2997852
irn,1993,3597900
irn,1994,4319900
irn,1995,5090363
irn,1996,5824968
irn,1997,6503466
irn,1998,7354992
irn,1999,8371167
irn,2000,9486260
irn,2001,10896572
irn,2002,12887525
irn,2003,15340805
irn,2004,16342050
irn,2005,20339000
irn,2006,22626944
irn,2007,23835000
irn,2008,24800000
irn,2009,25804100
irn,2010,25815161
irn,2011,27766931
irn,2012,28758465
irn,2013,29688558
irn,2014,29376105
irn,2015,30418973
irn,2016,30869311
irn,2017,31069938
irn,2018,30481734
irn,2019,28954855
irn,2020,29093587
irq,1970,92000
irq,1971,92000
irq,1972,92000
irq,1973,92000
irq,1974,92000
irq,1980,250000
irq,1981,275000
irq,1982,300000
irq,1983,325446
irq,1984,390000
irq,1985,470000
irq,1986,560000
irq,1987,673965
irq,1988,677809
irq,1989,675000
irq,1990,712109
irq,1991,669830
irq,1992,714389
irq,1993,680210
irq,1994,649207
irq,1995,638593
irq,1996,639699
irq,1997,650616
irq,1998,649963
irq,1999,675000
irq,2000,675000
irq,2001,675000
irq,2002,1128300
irq,2003,1183300
irq,2004,1034240
irq,2005,1115000
irq,2006,1247512
irq,2007,1364512
irq,2008,1082300
irq,2009,1650136
irq,2010,1720591
irq,2011,1794000
irq,2012,1871000
irq,2013,1900000
irq,2014,1947700
irq,2015,1997000
irq,2016,2031000
irq,2017,3237858
irq,2018,2705028
irq,2019,2859094
irq,2020,2699758
isl,1960,33000
isl,1961,33000
isl,1962,33000
isl,1963,33000
isl,1964,33000
isl,1965,45366
isl,1966,45366
isl,1967,45366
isl,1968,45366
isl,1969,45366
isl,1970,57593
isl,1971,57593
isl,1972,57593
isl,1973,57593
isl,1974,57593
isl,1975,75500
isl,1976,73900
isl,1977,74800
isl,1978,77700
isl,1979,80700
isl,1980,84837
isl,1981,87867
isl,1982,91200
isl,1983,93937
isl,1984,97245
isl,1985,102657
isl,1986,113028
isl,1987,117371
isl,1988,121650
isl,1989,125136
isl,1990,130472
isl,1991,135559
isl,1992,140031
isl,1993,143597
isl,1994,148330
isl,1995,148675
isl,1996,156807
isl,1997,165390
isl,1998,173673
isl,1999,184973
isl,2000,196336
isl,2001,196528
isl,2002,187999
isl,2003,192552
isl,2004,190478
isl,2005,193852
isl,2006,188575
isl,2007,186668
isl,2008,199503
isl,2009,190165
isl,2010,193614
isl,2011,191118
isl,2012,180004
isl,2013,168023
isl,2014,171535
isl,2015,168149
isl,2016,164566
isl,2017,146213
isl,2018,124975
isl,2019,115992
isl,2020,107032
isr,1960,64811
isr,1961,64811
isr,1962,64811
isr,1963,64811
isr,1964,64811
isr,1965,172000
isr,1966,172000
isr,1967,172000
isr,1968,172000
isr,1969,172000
isr,1970,369000
isr,1971,369000
isr,1972,369000
isr,1973,369000
isr,1974,369000
isr,1975,597000
isr,1976,641800
isr,1977,686000
isr,1978,730800
isr,1979,786500
isr,1980,859500
isr,1981,922400
isr,1982,977400
isr,1983,1040300
isr,1984,1086000
isr,1985,1180000
isr,1986,1283000
isr,1987,1393000
isr,1988,1471900
isr,1989,1533584
isr,1990,1626449
isr,1991,1703457
isr,1992,1804000
isr,1993,1958100
isr,1994,2137900
isr,1995,2342618
isr,1996,2539117
isr,1997,2675000
isr,1998,2807000
isr,1999,2878000
isr,2000,2974000
isr,2001,3033000
isr,2002,3006000
isr,2003,2913000
isr,2004,2896000
isr,2005,2936295
isr,2006,3004653
isr,2007,3074602
isr,2008,3224000
isr,2009,3316000
isr,2010,3408000
isr,2011,3500000
isr,2012,3594000
isr,2013,3399000
isr,2014,3427000
isr,2015,3412000
isr,2016,3340223
isr,2017,3240000
isr,2018,3200000
isr,2019,3140000
isr,2020,3370000
ita,1960,3057645
ita,1961,3057650
ita,1962,3057650
ita,1963,3057650
ita,1964,3057650
ita,1965,4540000
ita,1966,4540000
ita,1967,4540000
ita,1968,4540000
ita,1969,4540000
ita,1970,6461000
ita,1971,6461000
ita,1972,6461000
ita,1973,6461000
ita,1974,6461000
ita,1975,9660000
ita,1976,10166000
ita,1977,10778000
ita,1978,11456000
ita,1979,12172000
ita,1980,13017000
ita,1981,13860000
ita,1982,14697780
ita,1983,15601029
ita,1984,16520763
ita,1985,17396112
ita,1986,18252972
ita,1987,19104828
ita,1988,20091532
ita,1989,21265518
ita,1990,22350000
ita,1991,23071000
ita,1992,23709000
ita,1993,24167000
ita,1994,24542000
ita,1995,24845000
ita,1996,25259000
ita,1997,25698000
ita,1998,25986120
ita,1999,26502000
ita,2000,27153000
ita,2001,27353000
ita,2002,27142000
ita,2003,26596000
ita,2004,25957000
ita,2005,25049000
ita,2006,26890339
ita,2007,22417000
ita,2008,22039000
ita,2009,22642679
ita,2010,22536367
ita,2011,22105471
ita,2012,21748814
ita,2013,21098033
ita,2014,20581426
ita,2015,20209324
ita,2016,20267173
ita,2017,20700659
ita,2018,20396603
ita,2019,19519434
ita,2020,19607341
jam,1960,19932
jam,1961,19932
jam,1962,19932
jam,1963,19932
jam,1964,19932
jam,1965,26300
jam,1966,26300
jam,1967,26300
jam,1968,26300
jam,1969,26300
jam,1970,35000
jam,1971,35000
jam,1972,35000
jam,1973,35000
jam,1974,35000
jam,1975,49700
jam,1976,50900
jam,1977,53500
jam,1978,53500
jam,1979,52945
jam,1980,52586
jam,1981,56204
jam,1982,60493
jam,1983,64213
jam,1984,66901
jam,1985,76678
jam,1986,81322
jam,1987,81713
jam,1988,85179
jam,1989,89091
jam,1990,105285
jam,1991,131566
jam,1992,167251
jam,1993,208480
jam,1994,250531
jam,1995,290262
jam,1996,357262
jam,1997,415610
jam,1998,462824
jam,1999,487325
jam,2000,493523
jam,2001,511302
jam,2002,434772
jam,2003,458675
jam,2004,423000
jam,2005,319000
jam,2006,342692
jam,2007,369656
jam,2008,316591
jam,2009,302451
jam,2010,263055
jam,2011,270068
jam,2012,253143
jam,2013,250340
jam,2014,254500
jam,2015,252849
jam,2016,310213
jam,2017,297027
jam,2018,363820
jam,2019,398048
jam,2020,436249
jor,1960,11606
jor,1961,11606
jor,1962,11606
jor,1963,11606
jor,1964,11606
jor,1966,11606
jor,1967,11606
jor,1968,11606
jor,1969,11606
jor,1970,18000
jor,1971,18000
jor,1972,18000
jor,1973,18000
jor,1974,18000
jor,1977,41012
jor,1978,44508
jor,1979,52356
jor,1980,60533
jor,1981,71641
jor,1982,86074
jor,1983,100000
jor,1984,113666
jor,1985,147873
jor,1986,156024
jor,1987,203059
jor,1988,222908
jor,1989,238292
jor,1990,245782
jor,1991,265211
jor,1992,278265
jor,1993,290086
jor,1994,316593
jor,1995,317007
jor,1996,345527
jor,1997,404333
jor,1998,510875
jor,1999,565273
jor,2000,620000
jor,2001,660000
jor,2002,674511
jor,2003,622572
jor,2004,637811
jor,2005,628000
jor,2006,614000
jor,2007,559000
jor,2008,518990
jor,2009,501238
jor,2010,485529
jor,2011,465388
jor,2012,434437
jor,2013,378411
jor,2014,375483
jor,2015,368938
jor,2016,404112
jor,2017,357203
jor,2018,369145
jor,2019,355537
jor,2020,391486
jpn,1960,3632938
jpn,1961,3632940
jpn,1962,3632940
jpn,1963,3632940
jpn,1964,3632940
jpn,1965,7399000
jpn,1966,7399000
jpn,1967,7399000
jpn,1968,7399000
jpn,1969,7399000
jpn,1970,16403000
jpn,1971,16403000
jpn,1972,16403000
jpn,1973,16403000
jpn,1974,16403000
jpn,1975,32377000
jpn,1976,34444000
jpn,1977,35837000
jpn,1978,37214000
jpn,1979,38611000
jpn,1980,39934000
jpn,1981,40275768
jpn,1982,41500868
jpn,1983,42879293
jpn,1984,43958545
jpn,1985,45299761
jpn,1986,46771989
jpn,1987,48419274
jpn,1988,50339604
jpn,1989,52453639
jpn,1990,54527953
jpn,1991,56259918
jpn,1992,57652436
jpn,1993,58830075
jpn,1994,60690000
jpn,1995,62292000
jpn,1996,64037000
jpn,1997,65735000
jpn,1998,62413286
jpn,1999,62053583
jpn,2000,61957097
jpn,2001,61325782
jpn,2002,60772460
jpn,2003,60219000
jpn,2004,59608000
jpn,2005,58053000
jpn,2006,56029000
jpn,2007,51235000
jpn,2008,48426826
jpn,2009,66794250
jpn,2010,65618748
jpn,2011,64668524
jpn,2012,64225254
jpn,2013,64019263
jpn,2014,63557374
jpn,2015,63705579
jpn,2016,64130388
jpn,2017,63954472
jpn,2018,63442828
jpn,2019,62743196
jpn,2020,61978594
kaz,1975,470000
kaz,1976,526360
kaz,1977,560000
kaz,1978,590000
kaz,1979,620000
kaz,1980,660000
kaz,1981,697518
kaz,1982,752159
kaz,1983,811033
kaz,1984,858278
kaz,1985,909333
kaz,1986,960314
kaz,1987,1023811
kaz,1988,1118939
kaz,1989,1225536
kaz,1990,1333454
kaz,1991,1425213
kaz,1992,1490384
kaz,1993,1975840
kaz,1994,1987001
kaz,1995,1962940
kaz,1996,1916592
kaz,1997,1805330
kaz,1998,1775382
kaz,1999,1759769
kaz,2000,1834226
kaz,2001,1939628
kaz,2002,2081858
kaz,2003,2228400
kaz,2004,2550000
kaz,2005,2708000
kaz,2006,2928400
kaz,2007,3236900
kaz,2008,3458440
kaz,2009,3856500
kaz,2010,4057600
kaz,2011,4265800
kaz,2012,4361400
kaz,2013,4392000
kaz,2014,4353400
kaz,2015,4147800
kaz,2016,3931100
kaz,2017,3686600
kaz,2018,3206100
kaz,2019,3072500
kaz,2020,3091000
ken,1965,28000
ken,1966,28000
ken,1967,28000
ken,1968,28000
ken,1969,28000
ken,1970,39000
ken,1971,39000
ken,1972,39000
ken,1973,39000
ken,1974,39000
ken,1975,53000
ken,1976,57000
ken,1977,62400
ken,1978,65300
ken,1979,69700
ken,1980,73900
ken,1981,80200
ken,1982,88100
ken,1983,95700
ken,1984,106100
ken,1985,118361
ken,1986,129453
ken,1987,137505
ken,1988,151964
ken,1989,162894
ken,1990,175050
ken,1991,200000
ken,1992,207442
ken,1993,214759
ken,1994,228522
ken,1995,256434
ken,1996,266780
ken,1997,271816
ken,1998,288251
ken,1999,290000
ken,2000,291706
ken,2001,309379
ken,2002,321482
ken,2003,328358
ken,2004,299255
ken,2005,286729
ken,2006,293364
ken,2007,463766
ken,2008,646356
ken,2009,664099
ken,2010,380748
ken,2011,283546
ken,2012,251567
ken,2013,204354
ken,2014,179990
ken,2015,85496
ken,2016,72801
ken,2017,69861
ken,2018,65644
ken,2019,70394
ken,2020,66646
kgz,1975,77048
kgz,1976,90000
kgz,1977,100000
kgz,1978,115000
kgz,1979,130000
kgz,1980,146261
kgz,1981,159050
kgz,1982,171174
kgz,1983,181279
kgz,1984,197060
kgz,1985,213951
kgz,1986,236304
kgz,1987,259611
kgz,1988,270694
kgz,1989,287912
kgz,1990,314052
kgz,1991,331776
kgz,1992,338699
kgz,1993,367400
kgz,1994,338899
kgz,1995,357000
kgz,1996,342023
kgz,1997,350900
kgz,1998,368430
kgz,1999,370636
kgz,2000,376092
kgz,2001,388222
kgz,2002,394770
kgz,2003,396168
kgz,2004,416430
kgz,2005,440383
kgz,2006,458876
kgz,2007,482005
kgz,2008,494503
kgz,2009,498328
kgz,2010,489052
kgz,2011,502020
kgz,2012,488853
kgz,2013,461277
kgz,2014,443184
kgz,2015,408037
kgz,2016,382149
kgz,2017,362288
kgz,2018,331140
kgz,2019,298855
kgz,2020,299000
khm,1960,1774
khm,1961,1774
khm,1962,1774
khm,1963,1774
khm,1964,1774
khm,1966,1774
khm,1967,1774
khm,1968,1774
khm,1969,1774
khm,1971,1774
khm,1972,1774
khm,1973,1774
khm,1974,1774
khm,1987,2510
khm,1988,2670
khm,1989,2896
khm,1990,3115
khm,1991,3885
khm,1992,4068
khm,1993,4215
khm,1994,6943
khm,1995,8528
khm,1996,15475
khm,1997,20044
khm,1998,24261
khm,1999,27704
khm,2000,30880
khm,2001,33494
khm,2002,35419
khm,2003,31379
khm,2004,32180
khm,2005,32971
khm,2006,25648
khm,2007,37529
khm,2008,43100
khm,2009,54200
khm,2010,358850
khm,2011,530000
khm,2012,584475
khm,2013,420942
khm,2014,361056
khm,2015,256387
khm,2016,227261
khm,2017,132911
khm,2018,88157
khm,2019,56445
khm,2020,55603
kir,1979,485
kir,1982,468
kir,1983,513
kir,1984,600
kir,1985,669
kir,1986,800
kir,1987,910
kir,1988,1000
kir,1989,1100
kir,1990,1200
kir,1991,1272
kir,1992,1374
kir,1993,1753
kir,1994,1923
kir,1995,2025
kir,1996,2112
kir,1997,2487
kir,1998,2802
kir,1999,3082
kir,2000,3353
kir,2001,3628
kir,2002,4474
kir,2003,4400
kir,2004,4300
kir,2005,4200
kir,2006,4000
kir,2007,4000
kir,2008,4000
kir,2009,8297
kir,2010,8397
kir,2011,8461
kir,2012,8000
kir,2013,6000
kir,2014,2000
kir,2015,1477
kir,2016,871
kir,2017,765
kir,2018,0
kir,2019,0
kir,2020,33
kna,1983,2200
kna,1984,2350
kna,1985,2950
kna,1986,4320
kna,1987,5270
kna,1988,7057
kna,1989,8125
kna,1990,9712
kna,1991,10168
kna,1992,11529
kna,1993,12232
kna,1994,13596
kna,1995,14410
kna,1996,15644
kna,1997,17181
kna,1998,18368
kna,1999,20059
kna,2000,21910
kna,2001,22500
kna,2002,23500
kna,2003,23500
kna,2004,20350
kna,2005,20300
kna,2006,20650
kna,2007,20450
kna,2008,20400
kna,2009,20500
kna,2010,19800
kna,2011,19800
kna,2012,20000
kna,2013,19200
kna,2014,19400
kna,2015,19748
kna,2016,17433
kna,2017,17293
kna,2018,15620
kna,2019,16146
kna,2020,15000
kor,1965,220635
kor,1966,220635
kor,1967,220635
kor,1968,220635
kor,1969,220635
kor,1970,481207
kor,1971,481207
kor,1972,481207
kor,1973,481207
kor,1974,481207
kor,1975,1058075
kor,1976,1270837
kor,1977,1537139
kor,1978,1879263
kor,1979,2292686
kor,1980,2704504
kor,1981,3263322
kor,1982,4079590
kor,1983,4809897
kor,1984,5594973
kor,1985,6517395
kor,1986,7520699
kor,1987,8625496
kor,1988,10306028
kor,1989,11791674
kor,1990,13276449
kor,1991,14572585
kor,1992,15593454
kor,1993,16686058
kor,1994,17646614
kor,1995,18600203
kor,1996,19600950
kor,1997,20421913
kor,1998,20088543
kor,1999,25619000
kor,2000,25863000
kor,2001,25775000
kor,2002,25735043
kor,2003,25127610
kor,2004,23567741
kor,2005,23905152
kor,2006,22431484
kor,2007,23006667
kor,2008,24357581
kor,2009,26893831
kor,2010,28543173
kor,2011,29468502
kor,2012,30099175
kor,2013,30333077
kor,2014,29481226
kor,2015,28882783
kor,2016,28035600
kor,2017,26844692
kor,2018,25906849
kor,2019,24727415
kor,2020,23858239
kos,2005,106300
kos,2006,106300
kos,2007,106300
kos,2008,106300
kos,2009,106300
kos,2010,106300
kwt,1960,3316
kwt,1961,3316
kwt,1962,3316
kwt,1963,3316
kwt,1964,3316
kwt,1965,13000
kwt,1966,13000
kwt,1967,13000
kwt,1968,13000
kwt,1969,13000
kwt,1970,38000
kwt,1971,38000
kwt,1972,38000
kwt,1973,38000
kwt,1974,38000
kwt,1975,89000
kwt,1976,103000
kwt,1977,114000
kwt,1978,126000
kwt,1979,139000
kwt,1980,157000
kwt,1981,170213
kwt,1982,191605
kwt,1983,203969
kwt,1984,210226
kwt,1985,221882
kwt,1986,235447
kwt,1987,254826
kwt,1988,281771
kwt,1989,310837
kwt,1990,331406
kwt,1991,321909
kwt,1992,345583
kwt,1993,357996
kwt,1994,372719
kwt,1995,382287
kwt,1996,391841
kwt,1997,411629
kwt,1998,427288
kwt,1999,455643
kwt,2000,467067
kwt,2001,472414
kwt,2002,481891
kwt,2003,486904
kwt,2004,496973
kwt,2005,504806
kwt,2006,516982
kwt,2007,538219
kwt,2008,519966
kwt,2009,528497
kwt,2010,519418
kwt,2011,514696
kwt,2012,510000
kwt,2013,508000
kwt,2014,494000
kwt,2015,480000
kwt,2016,533234
kwt,2017,542082
kwt,2018,515542
kwt,2019,583463
kwt,2020,583463
lao,1960,736
lao,1961,736
lao,1962,736
lao,1963,736
lao,1964,736
lao,1965,1000
lao,1966,1000
lao,1967,1000
lao,1968,1000
lao,1969,1000
lao,1970,1100
lao,1971,1100
lao,1972,1100
lao,1973,1100
lao,1974,1100
lao,1975,5400
lao,1976,5700
lao,1977,5700
lao,1978,5500
lao,1979,5500
lao,1980,5500
lao,1981,5500
lao,1982,5400
lao,1983,5600
lao,1984,5800
lao,1985,5961
lao,1986,6100
lao,1987,6231
lao,1988,6468
lao,1989,6265
lao,1990,6910
lao,1991,7266
lao,1992,8510
lao,1993,8598
lao,1994,18126
lao,1995,16602
lao,1996,19468
lao,1997,24553
lao,1998,28472
lao,1999,35107
lao,2000,40876
lao,2001,52625
lao,2002,61910
lao,2003,69760
lao,2004,75000
lao,2005,90806
lao,2006,92151
lao,2007,94828
lao,2008,127799
lao,2009,100228
lao,2010,103102
lao,2011,107643
lao,2012,450000
lao,2013,701712
lao,2014,920756
lao,2015,962497
lao,2016,1266605
lao,2017,1125469
lao,2018,1482276
lao,2019,1490831
lao,2020,1491000
lbn,1982,320000
lbn,1983,328400
lbn,1984,337100
lbn,1985,346000
lbn,1986,355100
lbn,1987,364500
lbn,1988,374100
lbn,1989,384000
lbn,1990,394100
lbn,1991,404500
lbn,1992,415200
lbn,1993,426100
lbn,1994,437300
lbn,1995,448800
lbn,1996,460579
lbn,1997,561651
lbn,1998,566000
lbn,1999,571000
lbn,2000,576000
lbn,2001,626000
lbn,2002,678840
lbn,2003,700000
lbn,2004,630000
lbn,2005,634740
lbn,2006,681381
lbn,2007,697540
lbn,2008,750000
lbn,2009,803740
lbn,2010,838000
lbn,2011,855000
lbn,2012,867000
lbn,2013,870000
lbn,2014,965723
lbn,2015,1012849
lbn,2016,1816262
lbn,2017,907881
lbn,2018,893529
lbn,2019,882175
lbn,2020,875480
lbr,1981,7000
lbr,1982,7000
lbr,1983,7000
lbr,1984,7290
lbr,1985,8240
lbr,1986,8037
lbr,1987,8037
lbr,1988,8597
lbr,1989,8748
lbr,1990,9380
lbr,1991,3300
lbr,1992,4500
lbr,1993,4500
lbr,1994,4500
lbr,1995,4500
lbr,1996,4500
lbr,1997,6371
lbr,1998,6500
lbr,1999,6600
lbr,2000,6700
lbr,2001,6800
lbr,2002,6900
lbr,2007,2048
lbr,2008,2000
lbr,2009,2374
lbr,2010,5806
lbr,2011,9289
lbr,2012,13734
lbr,2013,11000
lbr,2014,10040
lbr,2015,9000
lbr,2016,8000
lbr,2019,6000
lbr,2020,6000
lby,1960,8427
lby,1961,8427
lby,1962,8427
lby,1963,8427
lby,1964,8427
lby,1966,8427
lby,1967,8427
lby,1968,8427
lby,1969,8427
lby,1971,8427
lby,1972,8427
lby,1973,8427
lby,1974,8427
lby,1981,89300
lby,1982,99750
lby,1983,111400
lby,1984,124350
lby,1985,138900
lby,1986,155000
lby,1987,173100
lby,1988,199300
lby,1989,215850
lby,1990,220000
lby,1991,232980
lby,1992,235803
lby,1993,240000
lby,1994,264000
lby,1995,318000
lby,1996,380000
lby,1997,400000
lby,1998,500000
lby,1999,550000
lby,2000,605000
lby,2001,660000
lby,2002,720000
lby,2003,750000
lby,2004,799500
lby,2005,852300
lby,2006,909000
lby,2007,969000
lby,2008,920416
lby,2009,1063265
lby,2010,1228300
lby,2011,1000000
lby,2012,814000
lby,2013,789000
lby,2014,914491
lby,2015,1063265
lby,2016,1374408
lby,2017,1576000
lby,2019,1576000
lby,2020,1576000
lca,1970,2100
lca,1971,2100
lca,1972,2100
lca,1973,2100
lca,1974,2100
lca,1975,3600
lca,1976,3700
lca,1977,3900
lca,1978,4200
lca,1979,4600
lca,1980,4800
lca,1981,5000
lca,1982,4953
lca,1983,5000
lca,1984,6658
lca,1985,7564
lca,1986,8210
lca,1987,8902
lca,1988,10918
lca,1989,12521
lca,1990,17000
lca,1991,17170
lca,1992,20293
lca,1993,24223
lca,1994,25012
lca,1995,30576
lca,1996,33783
lca,1997,36992
lca,1998,40373
lca,1999,44465
lca,2000,48900
lca,2001,50000
lca,2002,51121
lca,2003,49000
lca,2004,42000
lca,2005,39000
lca,2006,39357
lca,2007,39688
lca,2008,40940
lca,2009,38561
lca,2010,37450
lca,2011,35904
lca,2012,36842
lca,2013,33500
lca,2014,32832
lca,2015,34874
lca,2016,35545
lca,2017,35014
lca,2018,36469
lca,2019,34281
lca,2020,38000
lie,1970,5319
lie,1971,5319
lie,1972,5319
lie,1973,5319
lie,1974,5319
lie,1975,7738
lie,1976,8246
lie,1977,8725
lie,1978,9158
lie,1979,9538
lie,1980,10038
lie,1981,10600
lie,1982,10986
lie,1983,11480
lie,1984,11959
lie,1985,12536
lie,1986,13156
lie,1987,13812
lie,1988,14612
lie,1989,15518
lie,1990,16538
lie,1991,17499
lie,1992,18455
lie,1993,18916
lie,1994,18554
lie,1995,19632
lie,1996,19916
lie,1997,19772
lie,1998,19762
lie,1999,19763
lie,2000,20072
lie,2001,20100
lie,2002,19923
lie,2003,19900
lie,2004,19981
lie,2005,20010
lie,2006,19755
lie,2007,19578
lie,2008,19600
lie,2009,19600
lie,2010,19600
lie,2011,19600
lie,2012,18470
lie,2013,18300
lie,2014,18043
lie,2015,17336
lie,2016,16385
lie,2017,15342
lie,2018,15243
lie,2019,13727
lie,2020,12607
lka,1960,22772
lka,1961,22772
lka,1962,22772
lka,1963,22772
lka,1964,22772
lka,1965,27700
lka,1966,27700
lka,1967,27700
lka,1968,27700
lka,1969,27700
lka,1970,37100
lka,1971,37100
lka,1972,37100
lka,1973,37100
lka,1974,37100
lka,1975,42500
lka,1976,43550
lka,1977,44625
lka,1978,45700
lka,1979,47400
lka,1980,54200
lka,1981,66013
lka,1982,70381
lka,1983,73500
lka,1984,80770
lka,1985,87686
lka,1986,92065
lka,1987,97333
lka,1988,103521
lka,1989,105483
lka,1990,121388
lka,1991,125834
lka,1992,135504
lka,1993,157774
lka,1994,180724
lka,1995,204350
lka,1996,255049
lka,1997,341622
lka,1998,523529
lka,1999,669113
lka,2000,767411
lka,2001,827195
lka,2002,883108
lka,2003,939013
