geo,time,fm_ast_nfrg_cn
pse,2000,2312672627
pse,2001,2328652485.17806
pse,2002,2567599394.97727
pse,2003,2794922280.01148
pse,2004,2889546813.50994
pse,2005,2863111055.74563
pse,2006,2865723821.964
pse,2007,4008812493.254
pse,2008,4738564657.422
pse,2009,4744542317.222
pse,2010,4750964653.534
pse,2011,4240167448.552
pse,2012,4230275474.695
pse,2013,4890932464.297
pse,2014,5024021960.868
pse,2015,4781298620
pse,2016,4740023547.612
pse,2017,4975771195.022
pse,2018,4945603328.22
pse,2019,5426429793.14
pse,2020,6336637299.801
qat,1966,229630000
qat,1967,175810000
qat,1968,209220000
qat,1969,248060000
qat,1970,258890000
qat,1971,349370000
qat,1972,443119499.995
qat,1973,457839499.995
qat,1974,743534995.92414
qat,1975,1299965960.30889
qat,1976,1707859743.84518
qat,1977,2001553225.60995
qat,1978,2428911186.10722
qat,1979,2636870174.85125
qat,1980,3359252391.36146
qat,1981,5093447680.63964
qat,1982,5267670935.18182
qat,1983,4261295891.04501
qat,1984,6964203817.308
qat,1985,7860944366.76922
qat,1986,7882040396.764
qat,1987,8826251008.328
qat,1988,8154245430.88
qat,1989,8177422414.528
qat,1990,8617317814.288
qat,1991,7476373105.348
qat,1992,10415897350
qat,1993,5965572326.3888
qat,1994,7181025132.96991
qat,1995,7713205997.66325
qat,1996,7661831702.7831
qat,1997,8062571801.72787
qat,1998,6925887086.98966
qat,1999,7919758839.60416
qat,2000,13711875202.5822
qat,2001,13849099961.3329
qat,2002,17406485744.203
qat,2003,25219379211.1385
qat,2004,30464501378.4989
qat,2005,46145122369.3794
qat,2006,58254660082.2186
qat,2007,56909922016.0553
qat,2008,42538357766.7708
qat,2009,42726333926.7669
qat,2010,60821008459.916
qat,2011,14914571315.6338
qat,2012,24676104076.4341
qat,2013,108956040901.422
qat,2014,126876987906.314
qat,2015,48720503139.9962
qat,2016,-59154926752.9871
qat,2017,-75242024627.5305
qat,2018,-90960226461.11688
qat,2019,-156522919947.48901
qat,2020,-250779050191.59201
rou,1973,-360300
rou,1974,-630400
rou,1975,-755800
rou,1976,-3440400
rou,1977,-5353900
rou,1978,-6453800
rou,1979,-10804800
rou,1980,-14729500
rou,1981,-13265400
rou,1982,-11806100
rou,1983,-13411500
rou,1984,-10618800
rou,1985,-7698700
rou,1986,-6619100
rou,1987,-5504200
rou,1988,1403100
rou,1989,5866300
rou,1990,942295.04423
rou,1991,-6392577.83342
rou,1992,1343950
rou,1993,51317257.34155
rou,1994,183876367.04352
rou,1995,97288313.521
rou,1996,17364192.76709
rou,1997,1372879999.41323
rou,1998,1462638298.81362
rou,1999,4137369287.62726
rou,2000,9298166762.89454
rou,2001,13100874534.5961
rou,2002,17892899110.2062
rou,2003,17814610224.4267
rou,2004,27557049505.3708
rou,2005,33623851885.6613
rou,2006,38795979749.9136
rou,2007,25080904174.3438
rou,2008,8604436911.66968
rou,2009,-15137097765.3971
rou,2010,-34399217422.228
rou,2011,-43647284881.0021
rou,2012,-24760305890.6664
rou,2013,29332502288.1955
rou,2014,81681244123.38579
rou,2015,102176738405.83501
rou,2016,129188896428.959
rou,2017,140639255380.617
rou,2018,156328624202.259
rou,2019,171118456350.897
rou,2020,226112004557.5
rus,2001,1046500000000
rus,2002,1519200000000
rus,2003,2057900000000
rus,2004,3154200000000
rus,2005,4846300000000
rus,2006,6882000000000
rus,2007,9912800000000
rus,2008,12197800000000
rus,2009,13942700000000
rus,2010,15041300000000
rus,2011,17392000000000
rus,2012,17314300000000
rus,2013,18180000000000
rus,2014,25226158585367
rus,2015,33040374662095
rus,2016,27562093837516.10156
rus,2017,29738697434910.5
rus,2018,39909532575917.60156
rus,2019,41051094056313.29688
rus,2020,52375840152519.79688
rwa,1964,264000000
rwa,1965,131000000
rwa,1966,-253000000
rwa,1967,-78000000
rwa,1968,-134600000
rwa,1969,-334500000
rwa,1970,320900000
rwa,1971,269600000
rwa,1972,305900000
rwa,1973,901900000
rwa,1974,816198261.68368
rwa,1975,1931554937.58852
rwa,1976,4543674765.08757
rwa,1977,6632559649.67726
rwa,1978,6320919445.04423
rwa,1979,11877484216.9005
rwa,1980,12586577754.0181
rwa,1981,11521127037.0255
rwa,1982,7324980792.91657
rwa,1983,5640225910.3423
rwa,1984,7288293245.02
rwa,1985,6825600912.721
rwa,1986,10792553697.764
rwa,1987,9763354192.488
rwa,1988,7225869999.71
rwa,1989,4593766152.28801
rwa,1990,406779351.32802
rwa,1991,9813819655.94302
rwa,1992,7541266237.50002
rwa,1993,2000650480.70282
rwa,1994,2632028074.09198
rwa,1995,27666448624.10049
rwa,1996,31633055721.60509
rwa,1997,40567767108.92071
rwa,1998,34034630753.3012
rwa,1999,38172961538.4181
rwa,2000,59120079005.3082
rwa,2001,73301903825.9127
rwa,2002,94489317725.5527
rwa,2003,92359153995.9818
rwa,2004,161255466975.52499
rwa,2005,212521307420.01001
rwa,2006,274671703932.10297
rwa,2007,341261064975.08801
rwa,2008,392785691081.34302
rwa,2009,429573426492.94
rwa,2010,506460779075.14801
rwa,2011,653887789044.23596
rwa,2012,532136450775.216
rwa,2013,726608008803.84497
rwa,2014,664698982022.28796
rwa,2015,619312043592.90698
rwa,2016,723052993370.54211
rwa,2017,775546829922.66785
rwa,2018,987073420285.52673
rwa,2019,1082385881009.42004
rwa,2020,1441170688627.48999
sau,1960,707000000
sau,1961,1073000000
sau,1962,1151000000
sau,1963,2447000000
sau,1964,2815000000
sau,1965,3402000000
sau,1966,3595000000
sau,1967,4311000000
sau,1968,3830299999.87625
sau,1969,3533599999.87625
sau,1970,3990099999.87625
sau,1971,7028590832.5746
sau,1972,12884190832.5746
sau,1973,16758095173.5907
sau,1974,78439703752.98289
sau,1975,138234295237.47299
sau,1976,184311997051.87296
sau,1977,214903303394.927
sau,1978,203474898561.168
sau,1979,216507796881.854
sau,1980,311062451901.02002
sau,1981,475366382571.17999
sau,1982,527218901078.22699
sau,1983,492845939353.13098
sau,1984,450790109901.08307
sau,1985,379018748524.586
sau,1986,347657210198.75
sau,1987,333215085212.5
sau,1988,317834577905
sau,1989,309920612603
sau,1990,304463556364.5
sau,1991,298934652327.375
sau,1992,286861447175
sau,1993,266367467250.10001
sau,1994,243482500508.23697
sau,1995,231239869976.72
sau,1996,262534546876.76599
sau,1997,271511095971.48401
sau,1998,217408893776.664
sau,1999,186714037589.207
sau,2000,219347872259.18201
sau,2001,220607137747.66199
sau,2002,208951693356.54901
sau,2003,263700857305.70496
sau,2004,375056468538.60095
sau,2005,598937773481.03101
sau,2006,912723453319.89685
sau,2007,1184583220102.30005
sau,2008,1694175419447.3999
sau,2009,1602183118604.95996
sau,2010,1761466564420.25
sau,2011,2143782151626.12964
sau,2012,2564010041236.58984
sau,2013,2827398909722.7998
sau,2014,2882207513529.39014
sau,2015,2529177117448.25977
sau,2016,2147148567162.1897
sau,2017,1998406398880.71997
sdn,1960,60040
sdn,1961,55870
sdn,1962,51500
sdn,1963,38944.05638
sdn,1964,21234.53976
sdn,1965,15543.33484
sdn,1966,7981.39568
sdn,1967,3631.94876
sdn,1968,-9273.801
sdn,1969,-7681.37338
sdn,1970,-18271.47666
sdn,1971,-33396.3057
sdn,1972,-43929.64964
sdn,1973,-35606.40737
sdn,1974,-47935.15479
sdn,1975,-173971.36586
sdn,1976,-210068.96518
sdn,1977,-210219.69331
sdn,1978,-226588.48332
sdn,1979,-297933.57205
sdn,1980,-346862.03835
sdn,1981,-1082043.81591
sdn,1982,-1543353.92612
sdn,1983,-2386400
sdn,1984,-2365900
sdn,1985,-3571960
sdn,1986,-4146300
sdn,1987,-7394600
sdn,1988,-9605900
sdn,1989,-9818900
sdn,1990,-12146700
sdn,1991,-24945700
sdn,1992,-367199615.51663
sdn,1993,-587315656.09175
sdn,1994,-1217426310.57531
sdn,1995,-2021464595.57524
sdn,1996,-4444235805.552
sdn,1997,-4936701850.2959
sdn,1998,-6867799780.1231
sdn,1999,-7243399622.50031
sdn,2000,-7211633699.49567
sdn,2001,-3380650000
sdn,2002,-2399204670.6
sdn,2003,-1543365000
sdn,2004,621803991.2213
sdn,2005,2763452896.6558
sdn,2006,1335881044.964
sdn,2007,809650656.71
sdn,2008,1016956271.7
sdn,2009,-1107339031.53
sdn,2010,-201683891.59
sdn,2011,-1605309797.23
sdn,2012,-211860955.044
sdn,2013,-3657848224.165
sdn,2014,-3644189464.1407
sdn,2015,-17936920282.622
sdn,2016,-27738621619.608
sdn,2017,-31054860057.0231
sdn,2018,-222529391128.70801
sdn,2019,-220616544397.92896
sdn,2020,-238711600496.62799
sen,1962,15350000000
sen,1963,11401000000
sen,1964,9081000000
sen,1965,7090000000
sen,1966,9514000000
sen,1967,7951000000
sen,1968,2927000000
sen,1969,-225000000
sen,1970,5208251399.9976
sen,1971,4402365379.98792
sen,1972,5828902819.98088
sen,1973,-3387272860.61383
sen,1974,-5907543331.63681
sen,1975,-13132415081.0636
sen,1976,-13993477985.688
sen,1977,-16186190640.9015
sen,1978,-42764490279.9838
sen,1979,-73951018211.27609
sen,1980,-102462637862.27
sen,1981,-152506041400.64301
sen,1982,-194238052595.15701
sen,1983,-223698670997.44501
sen,1984,-250694468352.50201
sen,1985,-278970621201.55103
sen,1986,-224832155122.89096
sen,1987,-219971883311.55301
sen,1988,-267897638524.19199
sen,1989,-222742975620.04297
sen,1990,-196889092744.42496
sen,1991,-188109058443.98999
sen,1992,-180878739437.82697
sen,1993,-217351022678.59601
sen,1994,-148638974090.022
sen,1995,-87744889620.07878
sen,1996,-64721678542.5612
sen,1997,16347241510.8554
sen,1998,58337328969.0888
sen,1999,96736856062.15511
sen,2000,101004706595.198
sen,2001,77777354003.91029
sen,2002,211566648464.43201
sen,2003,422507115158.55493
sen,2004,547056699291.82495
sen,2005,537426941631.41101
sen,2006,628669413978.85596
sen,2007,721984486269.58203
sen,2008,593585630980.22595
sen,2009,690796131148.27197
sen,2010,814685487143.53186
sen,2011,691069893786.86597
sen,2012,704661872416.68799
sen,2013,581100845602.81104
sen,2014,837130270286.66895
sen,2015,1118860058553.37988
sen,2016,1165086567237.22998
sen,2017,1308963805733.06006
sen,2018,1819380694324.47998
sen,2019,1973017057772.8501
sen,2020,1904700793089.21997
sgp,1963,1501000000
sgp,1964,1424000000
sgp,1965,1392000000
sgp,1966,1563000000
sgp,1967,1861000000
sgp,1968,2267000000
sgp,1969,2770000000
sgp,1970,3235000000
sgp,1971,3829000000
sgp,1972,4303000000
sgp,1973,4578000000
sgp,1974,5702000000
sgp,1975,6896000000
sgp,1976,7326000000
sgp,1977,7837000000
sgp,1978,9597000000
sgp,1979,11164495011.1207
sgp,1980,11873791978.2257
sgp,1981,12651718975.9275
sgp,1982,14390669045.5059
sgp,1983,13402301303.5803
sgp,1984,14797816891.1938
sgp,1985,19891895370.8667
sgp,1986,24958155977.64
sgp,1987,29090276035.6752
sgp,1988,33935838857.9168
sgp,1989,41891972303.2781
sgp,1990,48739099435.5024
sgp,1991,57679563430.4248
sgp,1992,68359726566
sgp,1993,76159600879.76961
sgp,1994,81797868235.8243
sgp,1995,86129363481.7861
sgp,1996,90226837788.1069
sgp,1997,92798755036.3882
sgp,1998,115473480425.291
sgp,1999,130913327780.33099
sgp,2000,126305832135.54601
sgp,2001,132837675270.644
sgp,2002,133132605241.08099
sgp,2003,149958961604.673
sgp,2004,174934797347.55499
sgp,2005,194939512235.34897
sgp,2006,225757889277.90601
sgp,2007,238653578451.966
sgp,2008,266180878491.927
sgp,2009,297637759928.29999
sgp,2010,308225183002.38599
sgp,2011,299868762016.09894
sgp,2012,302896665854.49103
sgp,2013,289676655683.46893
sgp,2014,289979248599.85797
sgp,2015,302210375103.56799
sgp,2016,313668821508.78802
sgp,2017,316428992250.224
sgp,2018,310790970427.73499
sgp,2019,308762073949.013
sgp,2020,407826985349.75897
slb,1978,24237000.00055
slb,1979,31083363.80052
slb,1980,23519991.07038
slb,1981,13150325.26406
slb,1982,19974886.26923
slb,1983,27793062.83767
slb,1984,41001353.28358
slb,1985,24577567.43053
slb,1986,41141532.01751
slb,1987,63302755.54246
slb,1988,79751580.75077
slb,1989,50252189.22025
slb,1990,34409255.65807
slb,1991,20810531.37704
slb,1992,72940107.67312
slb,1993,60560498.12112
slb,1994,52612392.39381
slb,1995,52273965.59068
slb,1996,112745565.71726
slb,1997,159084036.02803
slb,1998,228707674.02705
slb,1999,262314670.3167
slb,2000,158570373.94505
slb,2001,100214352.75023
slb,2002,141864722.57842
slb,2003,278467998.33423
slb,2004,588650481.85466
slb,2005,778240570.24841
slb,2006,861158338.77011
slb,2007,969922387.6613
slb,2008,844570280.18871
slb,2009,1232929081.90784
slb,2010,1993526089.39472
slb,2011,2865870574.05596
slb,2012,3424772336.173
slb,2013,3783839692.27247
slb,2014,3826942466.62472
slb,2015,4128810922.71189
slb,2016,4173177164.40529
slb,2017,4583196840.95504
slb,2018,5052530016.04135
slb,2019,4781150487.43529
slb,2020,5312680711.08893
sle,1960,10270000
sle,1961,9510000
sle,1962,10560000
sle,1963,5790000
sle,1964,8260000.38266
sle,1965,9697143.23866
sle,1966,8051428.7992
sle,1967,4481668.19838
sle,1968,15826668.18832
sle,1969,24926667.68557
sle,1970,27166664.87464
sle,1971,25783330.65198
sle,1972,35916702.59155
sle,1973,42075640.44295
sle,1974,36534693.21748
sle,1975,13742935.50938
sle,1976,-15613587.77018
sle,1977,-11129712.75188
sle,1978,-39022036.63798
sle,1979,-66209303.5454
sle,1980,-176597861.39171
sle,1981,-309031881.11957
sle,1982,-331345094.09637
sle,1983,-784727578.34219
sle,1984,-817033757.40462
sle,1985,-1896601973.94593
sle,1986,-10113941810.0541
sle,1987,-8869901001.34931
sle,1988,-14306497568.5351
sle,1989,-22101093840.9203
sle,1990,-68457772747.3697
sle,1991,-155449394562.34299
sle,1992,-200687859210.52496
sle,1993,-217969716883.96399
sle,1994,-354472915768.19098
sle,1995,-420773949286.396
sle,1996,-200862445058.509
sle,1997,-222292900538
sle,1998,-290595647135.98199
sle,1999,-421539031410.82294
sle,2000,-250427566322.746
sle,2001,-331242568603.38898
sle,2002,-274437940397.927
sle,2003,-360046501457.81
sle,2004,-205310455818.65799
sle,2005,-6864321086.92603
sle,2006,555822794776.901
sle,2007,674919413794.66602
sle,2008,678113905144.48596
sle,2009,832406702408.41602
sle,2010,839493348613.55884
sle,2011,1270386340272.56006
sle,2012,1628699662624.12012
sle,2013,1882963548572.1001
sle,2014,2395786238249.02979
sle,2015,2354852161439.08008
sle,2016,2439510948510.68018
sle,2017,2169214377036.04004
sle,2018,1940349183440.81006
sle,2019,2144444161968.79004
sle,2020,3204771123804.22949
slv,1960,15120000.00794
slv,1961,10054000.00986
slv,1962,15372000.00918
slv,1963,27760000.01926
slv,1964,28812000.01312
slv,1965,34672000.01464
slv,1966,21752000.005
slv,1967,20314000.00425
slv,1968,22648000.00702
slv,1969,9978000.00423
slv,1970,26788000.01878
slv,1971,24279462.91837
slv,1972,45164592.9261
slv,1973,34780003.01046
slv,1974,-17144935.50241
slv,1975,27306173.21681
slv,1976,88647514.32864
slv,1977,126025464.84723
slv,1978,92319700.23542
slv,1979,-45069939.0195
slv,1980,-326469705.923
slv,1981,-487728139.7955
slv,1982,-560858894.05802
slv,1983,-495089466.51009
slv,1984,-462703107.8
slv,1985,-375119083.49942
slv,1986,-222271443.4
slv,1987,-67341335.2
slv,1988,-80378315
slv,1989,-49449206.4
slv,1990,173453191.13624
slv,1991,286695544.55445
slv,1992,408955952.83533
slv,1993,656512886.12604
slv,1994,741980264.16326
slv,1995,534952174.23766
slv,1996,622846990.80459
slv,1997,820738045.06582
slv,1998,1225384982.76264
slv,1999,1401276373.85084
slv,2000,1428805581.87362
slv,2001,1463733648.34575
slv,2002,1306962653.06429
slv,2003,1073831486.14641
slv,2004,1042159663.52918
slv,2005,1137577532.78022
slv,2006,1427659611.48196
slv,2007,2209312867.35424
slv,2008,2149808998.94306
slv,2009,2928187579.98119
slv,2010,3201916775.57665
slv,2011,2434425392.38057
slv,2012,2738727598.92994
slv,2013,1848374216.01953
slv,2014,1581107046.55794
slv,2015,1402995190.16921
slv,2016,1608602208.63638
slv,2017,2328675055.38252
slv,2018,2402811147.46583
slv,2019,3097008057.40325
slv,2020,2750831046.0743
som,1960,66440000
som,1961,113770000
som,1962,106330000
som,1963,94700000
som,1964,29930000
som,1965,5800000
som,1966,16700000
som,1967,7730000
som,1968,35300000
som,1969,51505717.19898
som,1970,98359652.41618
som,1971,134142065.93407
som,1972,251047054.81818
som,1973,198940035.48841
som,1974,133658964.17162
som,1975,452049688.52584
som,1976,467235479.29611
som,1977,753704627.3174
som,1978,884565225.45933
som,1979,243851222.90528
som,1980,53673034.7354
som,1981,-37232760.02482
som,1982,-749054853.03715
som,1983,-2478424871.26588
som,1984,-4739444458
som,1985,-6118285784.6077
som,1986,-19155317844.5112
som,1987,-22152704970.29
som,1988,-61026264690.482
som,1989,-231046067203.18201
srb,1997,-19588000000
srb,1998,-27802000000
srb,1999,-20368000000
srb,2000,-96941000000
srb,2001,-110911953989.55901
srb,2002,145182992397.02802
srb,2003,219036820000
srb,2004,214593300000
srb,2005,276676300000
srb,2006,400763458780.44702
srb,2007,556421485188.45691
srb,2008,474680655580.78198
srb,2009,564064007665.42297
srb,2010,500628835858.06897
srb,2011,663244739768.07104
srb,2012,665644794488.71497
srb,2013,839459592203.11011
srb,2014,1028492991620.23999
srb,2015,1077871611756.54004
srb,2016,1154144221738.23999
srb,2017,984740465463.92395
srb,2018,1114043520174.86011
srb,2019,1285791087872.6499
srb,2020,1345638018837.37012
ssd,2011,6302965324.53
ssd,2012,4812331388.93173
ssd,2013,3346177326.03639
ssd,2014,1236431539.60569
ssd,2015,-10698729466.6027
ssd,2016,-48944959915.6144
ssd,2017,-73817615635.2457
ssd,2018,-82272563376.1169
ssd,2019,-53150175524.6048
ssd,2020,-91212107909.2382
stp,1995,10021450181.9209
stp,1996,20974298807.8436
stp,1997,102983194275.84801
stp,1998,139103684860.97101
stp,1999,156405671294.64099
stp,2000,169482319653.289
stp,2001,216465852.4792
stp,2002,256719967.68316
stp,2003,300001241.98178
stp,2004,268678406.92971
stp,2005,813219726.57682
stp,2006,737512497.52639
stp,2007,1029500225.20505
stp,2008,1417830420.89564
stp,2009,1278630727.47472
stp,2010,1382696315.70524
stp,2011,1275719853.87614
stp,2012,1629579803.53595
stp,2013,1659150641.34195
stp,2014,2198522979.68911
stp,2015,2526747607.46277
stp,2016,2105608855.25772
stp,2017,1582104510.96161
stp,2018,1639671799.90296
stp,2019,1760142424.16136
stp,2020,1590641247.43216
sur,1967,60730
sur,1968,67280
sur,1969,74620
sur,1970,87170
sur,1971,85500
sur,1972,99240
sur,1973,132740
sur,1974,143570
sur,1975,205220
sur,1976,242290
sur,1977,211190
sur,1978,281826.0307
sur,1979,333813.04025
sur,1980,397629.47207
sur,1981,424430.6623
sur,1982,359703.68006
sur,1983,162684.69896
sur,1984,56939.58381
sur,1985,40200.11657
sur,1986,-23068.64964
sur,1987,-31590
sur,1988,-85460
sur,1989,-104560
sur,1990,-94480
sur,1991,-168300
sur,1992,-141490
sur,1993,2210254.90361
sur,1994,24762760.51241
sur,1995,73630288.29422
sur,1996,72331807.10171
sur,1997,47837408.11079
sur,1998,46282652.2724
sur,1999,33603476.57807
sur,2000,33889117.25052
sur,2001,211250785.58006
sur,2002,572050582.43849
sur,2003,721482104.55869
sur,2004,964812419.43673
sur,2005,1034545128.87067
sur,2006,1428088697.50561
sur,2007,2133902437.95832
sur,2008,2678513010.03934
sur,2009,2983230925.4899
sur,2010,3074269074.12337
sur,2011,4402284727.94974
sur,2012,5171303929.36415
sur,2013,4585808193.49002
sur,2014,3839247672.75287
sur,2015,2996448952.98957
sur,2016,6447234904.46708
sur,2017,6365148499.17599
sur,2018,8430232362.35498
sur,2019,5867258971.58838
sur,2020,11674999354.5909
svk,2006,8420074629.7254
svk,2007,8621892894.2511
svk,2008,5669256653.1764
svk,2009,2175185341.6115
svk,2010,3783090699.0102
svk,2011,4356832269.0801
svk,2012,9576717990.59177
svk,2013,12066781555.6718
svk,2014,10864177944.4472
svk,2015,6750979165.10734
svk,2016,5292067939.7952
svk,2017,6266136035.81017
svk,2018,6027763741.87218
svk,2019,8003948311.93569
svk,2020,7524660070.70306
svn,2004,16424152.9912
svn,2005,2057860523.87334
svn,2006,-426272514.1193
svn,2007,-4088779142.9316
svn,2008,-6512791166.4704
svn,2009,-3354446513.464
svn,2010,-2615506256.8833
svn,2011,-1155963630.1178
svn,2012,-1571420095.17447
svn,2013,3656328602.78305
svn,2014,9685873044.60597
svn,2015,8854556329.22726
svn,2016,9275616318.43001
svn,2017,10280569890.9823
svn,2018,12877828771.9975
svn,2019,15343503522.7629
svn,2020,20077332118.3591
swe,1960,3368150571.26247
swe,1961,4317532553.33746
swe,1962,4767934403.35246
swe,1963,4645696989.14748
swe,1964,5585862803.31246
swe,1965,5648492817.45744
swe,1966,5998235077.03468
swe,1967,5921593049.06148
swe,1968,5710423991.73561
swe,1969,4063442477.79901
swe,1970,4738596278.13577
swe,1971,6262267544.34379
swe,1972,9251256886.30303
swe,1973,14986686418.8756
swe,1974,13311408031.667
swe,1975,17864618475.9743
swe,1976,14210586812.9909
swe,1977,16591685769.8914
swe,1978,14019628735.1387
swe,1979,1529964013.58055
swe,1980,-5340064762.48031
swe,1981,-17378038243.053
swe,1982,-27343139028.805
swe,1983,-29357162208.29449
swe,1984,-42269364217.5826
swe,1985,-32745403756.8452
swe,1986,-45067005394.9591
swe,1987,-66946982250.3616
swe,1988,-126697231626.235
swe,1989,-173180752782.69199
swe,1990,-270155487115.328
swe,1991,-243555765131.86301
swe,1992,-65869270865
swe,1993,-27851578868.1196
swe,1994,-44895462374.97569
swe,1995,8968771746.60229
swe,1996,68584544621.4244
swe,1997,-16523257833.5128
swe,1998,-155417601262.67099
swe,1999,-36017795666.7334
swe,2000,-131826925862.02299
swe,2001,-262741601319.06601
swe,2002,-221611060661.27097
swe,2003,-142061328917.04901
swe,2004,-164840323950.60001
swe,2005,-57013762701.9099
swe,2006,-15622912421.79
swe,2007,161685517379.5
swe,2008,17585679736.0498
swe,2009,442516670733.47998
swe,2010,607040993087.37
swe,2011,772899541609.85986
swe,2012,924810827727.06396
swe,2013,1158590260658.09009
swe,2014,1213446219945.66992
swe,2015,1344142899739.46997
swe,2016,1359626194382.72998
swe,2017,1190631929172.32007
swe,2018,723226118570.60193
swz,1974,19399881.24534
swz,1975,34708008.34786
swz,1976,56393243.6522
swz,1977,75567493.65481
swz,1978,81176556.87
swz,1979,68640429.22128
swz,1980,74771568.05301
swz,1981,57966443.46723
swz,1982,68448771.49877
swz,1983,91587519.44197
swz,1984,117064676.85589
swz,1985,178530732.43071
swz,1986,175228460.69869
swz,1987,240099859.11416
swz,1988,374725976.41296
swz,1989,503847998.57983
swz,1990,519105710.94711
swz,1991,618074619.98025
swz,1992,565543215
swz,1993,527569697.1581
swz,1994,514646991.71741
swz,1995,693614509.17034
swz,1996,851207303.37825
swz,1997,941992826.67888
swz,1998,1328067026.88524
swz,1999,1446429359.19698
swz,2000,1272683621.71566
swz,2001,1698984421.30107
swz,2002,1340104605.32498
swz,2003,1122624089.62332
swz,2004,1358443776.63896
swz,2005,1897425049.72104
swz,2006,3296461723.03856
swz,2007,5759661824.44435
swz,2008,8064544414.48993
swz,2009,7810827076.73613
swz,2010,5743846172.65395
swz,2011,4024347626.53263
swz,2012,6269429511.51034
swz,2013,7866020983.99414
swz,2014,7713813398.49366
swz,2015,8898367223.71624
swz,2016,8948137196.23603
swz,2017,7954259873.09701
swz,2018,7134599013.01411
swz,2019,6752420832.47145
swz,2020,7888931834.31187
syc,1971,25000000
syc,1972,31400000
syc,1973,18400000
syc,1974,22900000
syc,1975,38600000
syc,1976,63800000
syc,1977,71800000
syc,1978,78753796.50494
syc,1979,99128707.97572
syc,1980,163507407.29202
syc,1981,110421480.14137
syc,1982,81533567.63041
syc,1983,67962386.03785
syc,1984,71544243.78276
syc,1985,68272515.49149
syc,1986,61890091.7404
syc,1987,78118906.3313
syc,1988,56863110.231
syc,1989,50031086.53312
syc,1990,82836938.72048
syc,1991,158251765.41649
syc,1992,171652199.375
syc,1993,182307629.63943
syc,1994,135857782.95328
syc,1995,124559514.13393
syc,1996,96241650.61651
syc,1997,51883188.79947
syc,1998,-84358514.63851
syc,1999,-67233850.89733
syc,2000,-456521953.08157
syc,2001,-401840114.25327
syc,2002,-724121591.24148
syc,2003,-519775068.05022
syc,2004,-415964922.43824
syc,2005,-276887416.99588
syc,2006,530203588.42241
syc,2007,421377957.86624
syc,2008,2094457367.81876
syc,2009,2750682014.08693
syc,2010,3488938986.48422
syc,2011,4262388434.88611
syc,2012,5071971504.31842
syc,2013,7081314372.3833
syc,2014,9476695639.63437
syc,2015,9187808494.44073
syc,2016,9602724091.49744
syc,2017,10521099696.9541
syc,2018,11717791606.9705
syc,2019,12417230696.7659
syc,2020,17773423943.9493
syr,1960,45725000.05152
syr,1961,-67833199.95173
syr,1962,-37965399.93266
syr,1963,-125090399.93869
syr,1964,-84426999.88022
syr,1965,-58686999.91396
syr,1966,-9094999.94096
syr,1967,194155400.07967
syr,1968,186715600.0454
syr,1969,63910000.04579
syr,1970,-107789999.95421
syr,1971,-162500207.9267
syr,1972,-137590711.56046
syr,1973,1035946319.54931
syr,1974,1627346673.58582
syr,1975,1918646022.40967
syr,1976,-101525278.50552
syr,1977,564970483.08976
syr,1978,175429569.96119
syr,1979,1067771763.15842
syr,1980,-1633698985.94778
syr,1981,-3116923020.99114
syr,1982,-4080949678.00463
syr,1983,-5571661625.4061
syr,1984,-7613747654.7175
syr,1985,-12057114590.1809
syr,1986,-12948339795.85
syr,1987,-13790588635.19
syr,1988,-34148197890.35
syr,1989,-21744204971.08
syr,1990,-6756041838.49
syr,1991,13666705657.675
syr,1992,29939554343.75
syr,1993,108016408364.22
syr,1994,133177489078.733
syr,1995,169038257197.39499
syr,1996,212465653253.875
syr,1997,259890699494.30301
syr,1998,294449544168.15894
syr,1999,335447775300.61603
syr,2000,473449204401.30298
syr,2001,591128839675.54492
syr,2002,677246462956.37805
syr,2003,701785828702.33606
syr,2004,754612615108.73291
syr,2005,757225130372.17102
syr,2006,735494424648.37903
syr,2007,707323399633.25903
syr,2008,582976846435.18994
syr,2009,599993026798.89001
syr,2010,608319915462.02405
syr,2011,513840045164.31598
tcd,1960,2860000000
tcd,1961,1630000000
tcd,1962,2280000000
tcd,1963,2740000000
tcd,1964,2800000000
tcd,1965,2580000000
tcd,1966,1443000000
tcd,1967,-548000000
tcd,1968,-845469381.05115
tcd,1969,-1767920387.56375
tcd,1970,-5834084.8785
tcd,1971,2350713960.116
tcd,1972,1106627930.053
tcd,1973,-1019736853.29189
tcd,1974,149543174.93776
tcd,1975,-2752784839.98293
tcd,1976,146426245.89822
tcd,1977,-1753359299.78452
tcd,1978,-3053154873.99822
tcd,1979,-3591102115.52663
tcd,1980,-4167526463.03664
tcd,1981,-4590999896.58318
tcd,1982,-2876764461.40236
tcd,1983,4991235256.41709
tcd,1984,20402798665.4721
tcd,1985,13623439692.3036
tcd,1986,3209469456.51967
tcd,1987,9087197971.58507
tcd,1988,10581000000
tcd,1989,22459000000
tcd,1990,31853000000
tcd,1991,21617842275.4651
tcd,1992,14165414929.2654
tcd,1993,-4510000000
tcd,1994,6294000000
tcd,1995,40793000000
tcd,1996,47491000000
tcd,1997,39631000000
tcd,1998,35089019121.6314
tcd,1999,26713019814.1837
tcd,2000,23916992964.2971
tcd,2001,18058653504.5782
tcd,2002,71746394101.98689
tcd,2003,38798151338.1937
tcd,2004,48687590387.039
tcd,2005,72184260007.11591
tcd,2006,259527577280.94501
tcd,2007,406801435121.104
