geo,time,bn_kac_eoms_cd
jpn,2005,-16289224865.4493
jpn,2006,-31991518124.5721
jpn,2007,16104034734.9526
jpn,2008,43893285546.7232
jpn,2009,26924278396.0719
jpn,2010,30940309470.53889
jpn,2011,27464406540.1766
jpn,2012,-5948820009.97463
jpn,2013,-42951879862.327
jpn,2014,24340127339.9618
jpn,2015,46729914824.23009
jpn,2016,74234564233.7263
jpn,2017,-32871980974.545
jpn,2018,8046559770.06492
jpn,2019,55113878786.70609
jpn,2020,-18557442888.6184
kaz,1995,-792500000
kaz,1996,-1230700000
kaz,1997,-1622800000
kaz,1998,-1447000000
kaz,1999,-875300000
kaz,2000,-1061891906.96518
kaz,2001,-852375400.12947
kaz,2002,184198191.52645
kaz,2003,-977397414.2251
kaz,2004,-1041706904.75905
kaz,2005,1381543792.28576
kaz,2006,1240294396.43194
kaz,2007,3314194270.92192
kaz,2008,-2423694049.83978
kaz,2009,2638676206.28188
kaz,2010,6054433470.31022
kaz,2011,-398892301.09604
kaz,2012,-1081456713.07195
kaz,2013,-4054675034.75703
kaz,2014,-8592949831.34384
kaz,2015,-4543475071.44783
kaz,2016,-103428180.05105
kaz,2017,-2088925210.86731
kaz,2018,1321392444.24776
kaz,2019,1668791745.00606
kaz,2020,-10581873887.4313
ken,1975,-17567289.07463
ken,1976,-5315225.67894
ken,1977,-6282802.85168
ken,1978,5495062.36335
ken,1979,-833618.43206
ken,1980,-269534.96799
ken,1981,73279925.08297
ken,1982,52552913.41639
ken,1983,18254869.5313
ken,1984,11655436.16875
ken,1985,34079602.2427
ken,1986,-123260.92952
ken,1987,91889803.13886
ken,1988,6648973.63513
ken,1989,14193728.18686
ken,1990,1701959.28972
ken,1991,-10382484.52564
ken,1992,77723343.38674
ken,1993,-166392612.06987
ken,1994,182183161.90103
ken,1995,1671582689.86574
ken,1996,795673922.60976
ken,1997,1520143715.34124
ken,1998,2024767552.30947
ken,1999,2090273868.94361
ken,2000,-126694121.83638
ken,2001,129977796.59891
ken,2002,178629364.65039
ken,2003,-256911749.56254
ken,2004,-68905177.70755
ken,2005,-233546192.6309
ken,2006,242288040.01607
ken,2007,-257949938.10349
ken,2008,300514919.70944
ken,2009,74460994.81798
ken,2010,175442246.73738
ken,2011,-736486347.5144
ken,2012,-379148704.60192
ken,2013,-150429500.32899
ken,2014,159614319.42904
ken,2015,10632825.54014
ken,2016,-602772700.23051
ken,2017,-526579559.61742
ken,2018,-295412807.6314
ken,2019,545930457.99683
ken,2020,516984102.57366
kgz,1993,-123608000
kgz,1994,-14412000
kgz,1995,-109601000
kgz,1996,32902000
kgz,1997,-72503000
kgz,1998,103714174.35856
kgz,1999,-25757312.035
kgz,2000,-9625539.72489
kgz,2001,-11556548.10561
kgz,2002,-60070787.8869
kgz,2003,38023400.28339
kgz,2004,-68836253.61237
kgz,2005,2118681.72449
kgz,2006,110408378.79204
kgz,2007,-476221733.59207
kgz,2008,334304425.03218
kgz,2009,-27046895.30576
kgz,2010,91477560.91286
kgz,2011,-433772943.30275
kgz,2012,330017462.99074
kgz,2013,80823934.56788
kgz,2014,434556454.28177
kgz,2015,195861328.39074
kgz,2016,399684328.69754
kgz,2017,14469440.45212
kgz,2018,243514005.05001
kgz,2019,559277793.91443
kgz,2020,-103693838.29363
khm,1992,-36200000
khm,1993,-6402000
khm,1994,65200000
khm,1995,11400000
khm,1996,-78000000
khm,1997,-41200000
khm,1998,-73507509.71798
khm,1999,-11361736.00069
khm,2000,-13870996.01897
khm,2001,-13608670.79117
khm,2002,-45770421.02156
khm,2003,-83031679.60457
khm,2004,-88949078.4745
khm,2005,-33587931.6776
khm,2006,-11045008.2645
khm,2007,52405338.82132
khm,2008,28700154.40889
khm,2009,191265846.91799
khm,2010,-283422501.06638
khm,2011,-497149260.06178
khm,2012,-232994713.07187
khm,2013,-477942821.79569
khm,2014,82508928.2496
khm,2015,-512788593.50397
khm,2016,-295510366.3688
khm,2017,-232983217.1923
khm,2018,454817746.82076
khm,2019,6880213.98282
khm,2020,-441949696.29886
kir,1979,-12109886.55926
kir,1980,-1737557.46985
kir,1981,-7226953.1305
kir,1982,1628015.52849
kir,1983,127926.19929
kir,1984,-3195207.33736
kir,1985,-4761522.31999
kir,1986,-5016129.40147
kir,1987,-1804394.40407
kir,1988,-4219833.45161
kir,1989,-4724826.62456
kir,1990,-5009146.09554
kir,1991,-9637346.66574
kir,1992,-8983964.28838
kir,1993,769774.77968
kir,1994,-5112773.34261
kir,2006,7249332.59079
kir,2007,-4014085.10708
kir,2008,1309896.55195
kir,2009,9724409.41999
kir,2010,-11052455.2075
kir,2011,2948761.05614
kir,2012,-19463759.53599
kir,2013,6681862.1218
kir,2014,-3912660.44159
kir,2015,-4739563.14146
kir,2016,3397447.65674
kir,2017,-454525.07797
kir,2018,-1832818.26475
kir,2019,-793512.73813
kir,2020,7248080.57231
kna,1980,-3881481.48148
kna,1981,-903703.7037
kna,1982,3185185.18519
kna,1983,388888.88889
kna,1984,-1211111.11111
kna,1985,-529629.62963
kna,1986,1725925.92593
kna,1987,-2985185.18519
kna,1988,2140740.74074
kna,1989,-9888888.88889
kna,1990,-5144444.44444
kna,1991,8525925.92593
kna,1992,2640740.74074
kna,1993,31348148.14815
kna,1994,-71111.11111
kna,1995,17255555.55556
kna,1996,11670370.37037
kna,1997,14251851.85185
kna,1998,8693243.56481
kna,1999,-28977777.77778
kna,2000,-18118518.51852
kna,2001,-3437777.77778
kna,2002,4273577.10069
kna,2003,6277182.5463
kna,2004,-5562636.66667
kna,2005,17418956.66667
kna,2006,2676691.11111
kna,2007,-6591538.14815
kna,2008,840793.7037
kna,2009,-14490185.66454
kna,2010,-25908855.92593
kna,2011,15304057.48711
kna,2012,55303003.09073
kna,2013,36110882.77154
kna,2014,-21875385.4545
kna,2015,-47020651.67089
kna,2016,-25196416.55965
kna,2017,6103353.26122
kna,2018,-10015477.56928
kna,2019,18117931.73807
kna,2020,-22191564.21169
kor,1976,-242138540.192
kor,1977,-32712210.301
kor,1978,-312000000
kor,1979,-312000000
kor,1980,567500000
kor,1981,1476700000
kor,1982,1020100000
kor,1983,-117300000
kor,1984,147600000
kor,1985,-1822800000
kor,1986,343200000
kor,1987,2487600000
kor,1988,1019700000
kor,1989,1819700000
kor,1990,-725000000
kor,1991,826700000
kor,1992,1317400000
kor,1993,-1215600000
kor,1994,-1504000000
kor,1995,-1287300000
kor,1996,993200000
kor,1997,-6973800000
kor,1998,-6585100000
kor,1999,-3470000000
kor,2000,-693400000
kor,2001,6187600000
kor,2002,1502700000
kor,2003,5420500000
kor,2004,4759800000
kor,2005,6260900000
kor,2006,9940300000
kor,2007,6647900000
kor,2008,-8274200000
kor,2009,-5837100000
kor,2010,-6366800000
kor,2011,6394100000
kor,2012,-359600000
kor,2013,1307400000
kor,2014,3487100000
kor,2015,-2101200000
kor,2016,2047800000
kor,2017,9312300000
kor,2018,-1309800000
kor,2019,-479900000
kor,2020,5866800000
kor,2021,-11367500000
kos,2004,163392284.7432
kos,2005,221328510.947
kos,2006,305204331.28148
kos,2007,360925085.64904
kos,2008,241556691.2986
kos,2009,223516776.1436
kos,2010,259165886.44568
kos,2011,261054403.9461
kos,2012,63710007.40058
kos,2013,19945382.68519
kos,2014,286785972.29505
kos,2015,175366863.4557
kos,2016,295542306.96322
kos,2017,88124003.93027
kos,2018,219758963.82251
kos,2019,274611573.47395
kos,2020,-115989163.02832
kwt,1975,1034367436.16298
kwt,1976,2038391422.01477
kwt,1977,408282910.07406
kwt,1978,-1403367177.39913
kwt,1979,-3697993586.51883
kwt,1980,-2974501247.14289
kwt,1981,-5122220699.51871
kwt,1982,-41679546.94916
kwt,1983,-5873540497.94794
kwt,1984,979524836.4087
kwt,1985,-1891916380.48021
kwt,1986,1906435539.62519
kwt,1987,-836134653.56483
kwt,1988,842205611.06049
kwt,1989,469740193.3934
kwt,1990,-5207051359.83082
kwt,1991,-10989607200
kwt,1992,-8723745776.81579
kwt,1993,-4141617407.44888
kwt,1994,-6269190976.53802
kwt,1995,-5036057892.4955
kwt,1996,644604141.74972
kwt,1997,-1681232762.93446
kwt,1998,826891997.79863
kwt,1999,919797994.84037
kwt,2000,-844282520.68245
kwt,2001,-2897466971.72421
kwt,2002,-1853154292.40784
kwt,2003,-508369607.48788
kwt,2004,1571961179.55887
kwt,2005,2546260728.64384
kwt,2006,7087065110.17572
kwt,2007,-4731502660.481
kwt,2008,-10049470349.7932
kwt,2009,2345102010.03199
kwt,2010,7047329675.56136
kwt,2011,-5029092873.61738
kwt,2012,668453183.36009
kwt,2013,-1902628157.52356
kwt,2014,320660897.17037
kwt,2015,3142900894.21754
kwt,2016,-3538105849.11208
kwt,2017,20066287232.3144
kwt,2018,3113213891.7091
kwt,2019,-5363040777.02843
kwt,2020,-1240034208.59705
lao,1984,35300000
lao,1985,39200000
lao,1986,18700000
lao,1987,18600000
lao,1988,24100000
lao,1989,-22900000
lao,1990,-29300000
lao,1991,-49800000
lao,1992,-7800000
lao,1993,22700000
lao,1994,81300000
lao,1995,102300000
lao,1996,50600000
lao,1997,-70400000
lao,1998,-53900000
lao,1999,-162800000
lao,2000,-72090000
lao,2001,-55729041.85346
lao,2002,-139703482.63906
lao,2003,-108456695.12043
lao,2004,72167834.05448
lao,2005,8441804.44136
lao,2006,-402541937.67961
lao,2007,-735131121.87949
lao,2008,-409058186.35105
lao,2009,-522824746.86081
lao,2010,-402247097.64828
lao,2011,-321597114.57723
lao,2012,-73753271.28788
lao,2013,-938409155.25259
lao,2014,119837702.51819
lao,2015,-516067198.19199
lao,2016,-1342932146.57538
lao,2017,-740349014.54696
lao,2018,-698157775.7783
lao,2019,-514879508.77408
lao,2020,-742814261.52746
lbn,2002,4842777503.45624
lbn,2003,3800728835.38741
lbn,2004,-735302936.81354
lbn,2005,-610436465.84052
lbn,2006,-2817683003.5694
lbn,2007,-5996760465.308
lbn,2008,-1745833601.78719
lbn,2009,-3041697874.32851
lbn,2010,7036874279.36022
lbn,2011,2061256050.559
lbn,2012,837973750.348
lbn,2013,3080998515.849
lbn,2014,9960129.48
lbn,2015,-1981601272.435
lbn,2016,-2896141521.18
lbn,2017,1629245212.54
lbn,2018,7785076136.68831
lbn,2019,3617958543.8256
lbn,2020,-10428815913.2448
lbr,1979,-4545774.80659
lbr,1980,-3766253.02545
lbr,1981,-3933121.59241
lbr,1982,-5673152.79222
lbr,1983,-205700.50238
lbr,1984,-2891374.43579
lbr,1985,-2341599.69204
lbr,1986,-1579906.69135
lbr,1987,-211534.20785
lbr,2004,-57552226.11383
lbr,2005,-39250997.59685
lbr,2006,-98406801.41421
lbr,2007,-75957303.92181
lbr,2008,-42692229.8
lbr,2009,-288490726.34454
lbr,2010,-3575139820.02429
lbr,2011,-1313363414.52538
lbr,2012,-1270815236.12461
lbr,2013,-1705455028.41857
lbr,2014,-498785539.03692
lbr,2015,-733525337.96701
lbr,2016,-335808372.15169
lbr,2017,-175682250.767
lbr,2018,-62759731.06524
lbr,2019,156992747.74476
lby,1977,32764625.12461
lby,1978,56746979.59726
lby,1979,-252996950.70447
lby,1980,-102009537.56076
lby,1981,328658757.56068
lby,1982,170915343.43824
lby,1983,-235768596.20471
lby,1984,-1151820790.40143
lby,1985,-327306259.35222
lby,1986,795508367.61691
lby,1987,144767182.59567
lby,1988,242156001.27162
lby,1989,130506621.72225
lby,1990,-37432393.51735
lby,1991,301002765.95366
lby,1992,31610349.76287
lby,1993,-150803190.21015
lby,1994,219021132.77814
lby,1995,229824618.49233
lby,1996,-209707070.51372
lby,1997,711920423.54083
lby,1998,332567367.94983
lby,1999,-337637697.53059
lby,2000,-818000000
lby,2001,-1244000000
lby,2002,400000000
lby,2003,1996500000
lby,2004,1791000000
lby,2005,-1450000000
lby,2006,2030000000
lby,2007,1141200000
lby,2008,-1752700000
lby,2009,1321500000
lby,2010,-2136900000
lby,2011,2633000000
lby,2012,-2534800000
lby,2013,-2504000000
lby,2014,-2123999999.99999
lby,2015,2131900000
lby,2016,-1206400000
lby,2017,-790200000
lby,2018,-1234400000
lby,2019,-3876700000
lca,1976,9936241.17949
lca,1977,-4240740.74074
lca,1978,940740.74074
lca,1979,2466666.66667
lca,1980,2111111.11111
lca,1981,-8725925.92593
lca,1982,2862962.96296
lca,1983,-1985185.18519
lca,1984,103703.7037
lca,1985,2051851.85185
lca,1986,3251851.85185
lca,1987,1259259.25926
lca,1988,5718518.51852
lca,1989,9544444.44444
lca,1990,8262962.96296
lca,1991,15559259.25926
lca,1992,-18896296.2963
lca,1993,62140740.74074
lca,1994,-6051851.85185
lca,1995,-703703.7037
lca,1996,-6596296.2963
lca,1997,-9611111.11111
lca,1998,-11622222.22222
lca,1999,-651851.85185
lca,2000,9744444.44444
lca,2001,10117407.40741
lca,2002,-717414.44444
lca,2003,14321562.22222
lca,2004,7596514.07407
lca,2005,-13854724.07407
lca,2006,2962312.59259
lca,2007,45338.14815
lca,2008,-8444141.48148
lca,2009,-13846248.14815
lca,2010,24298746.66667
lca,2011,7851483.33333
lca,2012,8102697.40741
lca,2013,-22646593.33333
lca,2014,21128732.06242
lca,2015,50396955.58918
lca,2016,27119365.35389
lca,2017,-13073589.32352
lca,2018,18925583.92896
lca,2019,-135340341.27436
lca,2020,75089966.4911
lka,1975,-2357023.7751
lka,1976,65026.3
lka,1977,20676867.3769
lka,1978,-17675673.9845
lka,1979,49363493.2301
lka,1980,16227367.3184
lka,1981,23976265.1731
lka,1982,641647.0124
lka,1983,14837613.2388
lka,1984,-39682760.3902
lka,1985,-43026653.3066
lka,1986,-34367050.4293
lka,1987,-122463556.8262
lka,1988,37331870.99
lka,1989,-115024986.8777
lka,1990,-115056218.5987
lka,1991,225594022.4126
lka,1992,173322574.124
lka,1993,128012108.1162
lka,1994,106325055.0628
lka,1995,162375413.57
lka,1996,148173509.11
lka,1997,152475222.9
lka,1998,31701118.97
lka,1999,-24409995.37
lka,2000,192075725.82
lka,2001,31180000
lka,2002,137760000
lka,2003,-140740000
lka,2004,-184310000
lka,2005,-64783070
lka,2006,-96389000
lka,2007,-155460000
lka,2008,738560000
lka,2009,357560000
lka,2010,-867239000
lka,2011,-317363327.32
lka,2012,-385041578.69357
lka,2013,-594058285.17397
lka,2014,393374535.80279
lka,2015,-475781524.91126
lka,2016,-464714655.18407
lka,2017,175269614.61206
lka,2018,-592991549.55366
lka,2019,-639626796.0133
lka,2020,795432778.74701
lso,1975,1893151.20764
lso,1976,32544999.9717
lso,1977,8337499.99275
lso,1978,-13638999.98814
lso,1979,-11163595.82082
lso,1980,-11298945.56286
lso,1981,-10768262.02131
lso,1982,92044857.35881
lso,1983,83637479.91284
lso,1984,100060403.78066
lso,1985,19459396.56273
lso,1986,27121589.17995
lso,1987,11229470.88968
lso,1988,16850470.86033
lso,1989,5072974.24192
lso,1990,12153792.26555
lso,1991,130831417.99186
lso,1992,209239817.33163
lso,1993,151131101.09043
lso,1994,112806712.21527
lso,1995,121498994.35431
lso,1996,209400791.46322
lso,1997,289657262.83862
lso,1998,236714881.30683
lso,1999,129310354.14548
lso,2000,157416906.68886
lso,2001,178080516.00574
lso,2002,-153230151.87057
lso,2003,-46893866.26224
lso,2004,56732785.41317
lso,2005,-14606786.26649
lso,2006,160674869.87991
lso,2007,-29552475.67203
lso,2008,19394130.97297
lso,2009,-266511899.33987
lso,2010,-34075875.05335
lso,2011,-30041513.21106
lso,2012,-102730508.99693
lso,2013,-129021472.64778
lso,2014,-353218858.06229
lso,2015,-181609079.08955
lso,2016,-159751789.85551
lso,2017,28497289.21763
lso,2018,158153513.15252
lso,2019,-49470554.41519
lso,2020,150330640.6294
lso,2021,-7232053.93599
ltu,1993,92294110.8085
ltu,1994,-43440141.90744
ltu,1995,287612500
ltu,1996,54635000
ltu,1997,197550000
ltu,1998,284962500
ltu,1999,-42430000
ltu,2000,127192500
ltu,2001,153550000
ltu,2002,78594043.6212
ltu,2003,167167355.90692
ltu,2004,106460350.21861
ltu,2005,51097852.46474
ltu,2006,-340958922.49645
ltu,2007,-209367260.10178
ltu,2008,313866945.69158
ltu,2009,763553654.41769
ltu,2010,-523400321.20058
ltu,2011,182408586.00311
ltu,2012,-32620699.18111
ltu,2013,-1020722317.05203
ltu,2014,-1992821849.19475
ltu,2015,660846054.71081
ltu,2016,-523624150.29119
ltu,2017,-127806484.71542
ltu,2018,326562697.58755
ltu,2019,-649212089.77652
ltu,2020,-790347704.27275
lux,2002,1563159.69811
lux,2003,82511.37523
lux,2004,2052079.68718
lux,2005,-1393512.71938
lux,2006,-1025518.57111
lux,2007,2398886.68839
lux,2008,1820931.0076
lux,2009,2106047.56465
lux,2010,-978539.88869
lux,2011,5625992.74529
lux,2012,1200968434.41862
lux,2013,-1047305199.9009
lux,2014,-256643867.61787
lux,2015,-16803.88928
lux,2016,1871282.39578
lux,2017,-68039.97209
lux,2018,-128773.94393
lux,2019,2861149.8264
lux,2020,1800223.46007
lux,2021,-176522662.85223
lva,1992,-44844246
lva,1993,-186177000
lva,1994,-507815000
lva,1995,-651510000
lva,1996,-46240000
lva,1997,86522000
lva,1998,97103000
lva,1999,38200000
lva,2000,-58165893.34633
lva,2001,-1655550.57702
lva,2002,-51540127.82316
lva,2003,-9923786.70839
lva,2004,-1315569.51659
lva,2005,-299116693.83673
lva,2006,136903443.43771
lva,2007,-223463270.14656
lva,2008,-571661226.84659
lva,2009,437406877.54439
lva,2010,416676021.50072
lva,2011,203869573.99215
lva,2012,550965598.72829
lva,2013,382041725.22961
lva,2014,908127569.24429
lva,2015,143720672.4743
lva,2016,237448123.41537
lva,2017,-32895933.14073
lva,2018,292191405.76923
lva,2019,157363749.05303
lva,2020,523409729.54748
lva,2021,-156504608.94661
mac,2002,-909740509.26665
mac,2003,-175051072.0589
mac,2004,-868263019.11037
mac,2005,-1945108233.12535
mac,2006,701544664.89971
mac,2007,-7057533230.41126
mac,2008,-4727406521.41047
mac,2009,-1149539150.88305
mac,2010,-4201827567.64639
mac,2011,-3676041673.29376
mac,2012,1959015306.51706
mac,2013,-2593876089.63764
mac,2014,-6232902898.55591
mac,2015,-4545127338.87796
mac,2016,411068489.09563
mac,2017,-1381794070.38449
mac,2018,-5447847624.34067
mac,2019,-7014515522.92595
mac,2020,3548044007.49053
mar,1975,-353116450.16872
mar,1976,-897650935.72759
mar,1977,-1199774612.291
mar,1978,-903599096.61777
mar,1979,90276452.42359
mar,1980,21976972.93198
mar,1981,55165054.58105
mar,1982,-2871272.59991
mar,1983,22754644.83161
mar,1984,99347253.05995
mar,1985,42765328.66138
mar,1986,-38833889.64687
mar,1987,33739296.69557
mar,1988,14483155.27917
mar,1989,-13430456.74156
mar,1990,3882391.83646
mar,1991,-4134818.03929
mar,1992,-5856258.14386
mar,1993,-3548879.67873
mar,1994,-42596125.16524
mar,1995,386874562.30473
mar,1996,221779203.48605
mar,1997,170356022.74493
mar,1998,150274626.28084
mar,1999,117702026.03367
mar,2000,109066410.87858
mar,2001,226046682.39999
mar,2002,-194617647.28122
mar,2003,-313396623.80616
mar,2004,-291430158.84925
mar,2005,-408474128.85472
mar,2006,-523477175.09499
mar,2007,96367059.08393
mar,2008,-414283446.82748
mar,2009,-521474377.18269
mar,2010,-159596700.97396
mar,2011,-243712813.29142
mar,2012,-229077866.52267
mar,2013,436007131.07232
mar,2014,967959440.61759
mar,2015,686967064.57456
mar,2016,579782568.87568
mar,2017,842037794.55964
mar,2018,1273645969.86869
mar,2019,1077333332.89973
mar,2020,1674653765.68638
mda,1994,-113970000
mda,1995,-17940000
mda,1996,15130000
mda,1997,-8080000
mda,1998,-23200000
mda,1999,-3360000
mda,2000,-24530000
mda,2001,-2000000
mda,2002,-43220000
mda,2003,26500000
mda,2004,79090000
mda,2005,161380000
mda,2006,59080000
mda,2007,99950000
mda,2008,49450000
mda,2009,84430000
mda,2010,74078750.35667
mda,2011,72819609.27667
mda,2012,113740000
mda,2013,84820000
mda,2014,-47280000
mda,2015,-56140000
mda,2016,-68030000
mda,2017,76360000
mda,2018,46790000
mda,2019,17604000
mda,2020,-83951094.45277
mdg,1974,-3406677.29522
mdg,1975,-4759414.328
mdg,1976,10964656.07361
mdg,1977,-7041716.06321
mdg,1978,54906826.80122
mdg,1979,59561632.03763
mdg,1980,-54477792.97491
mdg,1981,6992232.57977
mdg,1982,85521691.37488
mdg,1983,1008249.13511
mdg,1984,9104424.53798
mdg,1985,8770105.48615
mdg,1986,-251352.56016
mdg,1987,-16460699.72716
mdg,1988,47722039.55161
mdg,1989,-44317287.07854
mdg,1990,408259.78708
mdg,1991,-47870717.46142
mdg,1992,-27736547.50621
mdg,1993,5314083.49695
mdg,1994,63276410.06596
mdg,1995,103171120.80704
mdg,1996,63650327.83407
mdg,1997,24282610.93395
mdg,1998,-24482677.40002
mdg,1999,24886314.35721
mdg,2000,37662463.51886
mdg,2001,-57168506.21338
mdg,2002,20382905.06881
mdg,2003,66927391.5
mdg,2004,-35154712.3
mdg,2005,121154308.59281
mdg,2006,73213253.58866
mdg,2007,-170135378.97632
mdg,2008,33486845.91664
mdg,2009,-22149190.74385
mdg,2010,-84965011.20171
mdg,2011,36061988.96895
mdg,2012,73813854.98271
mdg,2013,133672428.74957
mdg,2014,-97329964.53436
mdg,2015,60449125.4275
mdg,2016,-11731874.00838
mdg,2017,-36617180.44353
mdg,2018,-198591638.64455
mdg,2019,-61136358.80107
mdg,2020,99257731.5215
mdv,1977,-2400000
mdv,1978,-1700000
mdv,1979,-3300000
mdv,1980,6100000
mdv,1981,-3100000
mdv,1982,8200000
mdv,1983,13700000
mdv,1984,9500000
mdv,1985,11300000
mdv,1986,8117689.30973
mdv,1987,-1412768.92113
mdv,1988,6087576.00338
mdv,1989,-20148699.59063
mdv,1990,-18201444.53783
mdv,1991,2287239.92051
mdv,1992,-21373835.29572
mdv,1993,7384090.96183
mdv,1994,-10795988.94425
mdv,1995,-32126668.49939
mdv,1996,-16459258.95754
mdv,1997,-12205385.94899
mdv,1998,-20021746.99014
mdv,1999,11297527.7865
mdv,2000,-18516792.30054
mdv,2001,-4120395.53232
mdv,2002,15805221.91336
mdv,2003,10701032.04988
mdv,2004,46608981.16452
mdv,2005,33159036.36439
mdv,2006,108235279.75202
mdv,2007,79464003.24107
mdv,2008,311497576.69875
mdv,2009,38772251.93839
mdv,2010,122569586.72983
mdv,2011,-76698370.78292
mdv,2012,-51013431.0507
mdv,2013,119807998.39312
mdv,2014,-179625861.68734
mdv,2015,-236359555.01095
mdv,2016,263162809.26724
mdv,2017,236494655.38822
mdv,2018,-207219280.60756
mdv,2019,-442747258.12654
mdv,2020,155286245.8003
mex,1979,576000000
mex,1980,-280000000
mex,1981,-9129000000
mex,1982,-7453000000
mex,1983,-3104000000
mex,1984,-2105000000
mex,1985,-2915000000
mex,1986,-739000000
mex,1987,2969000000
mex,1988,-3210000000
mex,1989,3184000000
mex,1990,2582000000
mex,1991,-1898000000
mex,1992,-970000000
mex,1993,-3125000000
mex,1994,-3310960000
mex,1995,-4236450000
mex,1996,206747000
mex,1997,2395937000
mex,1998,-943869262
mex,1999,-53241049
mex,2000,1439072272
mex,2001,-3412654096
mex,2002,-1079095615.409
mex,2003,-4435293989.79144
mex,2004,-4562985263.74602
mex,2005,3679500647.76891
mex,2006,-4906721522.00003
mex,2007,-2285685100.99999
mex,2008,-6848016944.00006
mex,2009,-4061528756.99996
mex,2010,-22784369612
mex,2011,-11045270386
mex,2012,-8634425728.00002
mex,2013,-13045552171
mex,2014,-10384661078
mex,2015,-5000720219.00003
mex,2016,-8147563875.00009
mex,2017,-14470620446
mex,2018,-7102215653.99995
mex,2019,-12052446414
mex,2020,-7991236198.00005
mhl,2005,-7450759.99965
mhl,2006,-43804283.26955
mhl,2007,-14919726.63995
mhl,2008,-36629242.15037
mhl,2009,-28154255.55208
mhl,2010,14321594.12006
mhl,2011,-31314752.10976
mhl,2012,-18374941.7538
mhl,2013,-18382611.84961
mhl,2014,-17973591.3947
mhl,2015,27644507.84846
mhl,2016,37788038.20007
mhl,2017,30457284.05954
mhl,2018,-106564574.76531
mkd,1996,18820000
mkd,1997,-29860000
mkd,1998,-16200813.86893
mkd,1999,156996582.14104
mkd,2000,62909728.77286
mkd,2001,-1244694.68859
mkd,2002,-9222766.7987
mkd,2003,-32791647.63856
mkd,2004,17552783.11799
mkd,2005,-6164619.26539
mkd,2006,3960883.29633
mkd,2007,-51842275.50655
mkd,2008,-30889266.94629
mkd,2009,40386982.2436
mkd,2010,-643413.45963
mkd,2011,14829710.88543
mkd,2012,22341659.35719
mkd,2013,19986370.53002
mkd,2014,17074571.49054
mkd,2015,-2525657.45847
mkd,2016,-6148466.88086
mkd,2017,-12746076.55322
mkd,2018,8784082.36368
mkd,2019,61146458.21858
mkd,2020,34166215.96441
mkd,2021,87989854.30592
mli,1975,-9845417.59568
mli,1976,-7398392.28685
mli,1977,-12961634.72061
mli,1978,31478922.6789
mli,1979,-27152871.91894
mli,1980,-30783284.06544
mli,1981,22807254.87561
mli,1982,12811685.61286
mli,1983,-8127953.31842
mli,1984,520126.51748
mli,1985,-18363410.03987
mli,1986,-15679778.90145
mli,1987,1464048.15602
mli,1988,-17736233.15272
mli,1989,-26174867.59249
mli,1990,-8925135.0432
mli,1991,30559374.64406
mli,1992,-34228487.52515
mli,1993,-5473887.13133
mli,1994,6141878.89022
mli,1995,-11479551.37723
mli,1996,13783533.38336
mli,1997,-14160414.08285
mli,1998,-9997427.33942
mli,1999,10253896.46356
mli,2000,-5827870.33356
mli,2001,9261361.77437
mli,2002,-5306227.21235
mli,2003,46503051.71725
mli,2004,-25093960.96939
mli,2005,-24143761.20282
mli,2006,-37479019.1502
mli,2007,27035287.11097
mli,2008,44686094.50343
mli,2009,-74485413.27904
mli,2010,38440219.40463
mli,2011,-53445248.6977
mli,2012,-20497816.22864
mli,2013,-36445543.04294
mli,2014,-39055116.41694
mli,2015,-65110350.71084
mli,2016,-63400968.61216
mli,2017,60796193.31913
mli,2018,64475845.43662
mli,2019,57888090.91656
mli,2020,56549481.30237
mlt,1971,13018673.59919
mlt,1972,4193128.52164
mlt,1973,12201845.67522
mlt,1974,9598381.27087
mlt,1975,18971715.73346
mlt,1976,-1881751.52306
mlt,1977,1894346.76071
mlt,1978,1556891.41086
mlt,1979,9763718.05106
mlt,1980,-12158876.01466
mlt,1981,19653435.84637
mlt,1982,15528609.68119
mlt,1983,19886730.47095
mlt,1984,1518325.65079
mlt,1985,-16838784.6294
mlt,1986,6870360.12429
mlt,1987,-24602619.45537
mlt,1988,-43221133.01833
mlt,1989,68868053.11449
mlt,1990,2489065.10589
mlt,1991,-84769174.84551
mlt,1992,-16668582.836
mlt,1993,17437054.65668
mlt,1994,33356170.25865
mlt,1995,15472392.16534
mlt,1996,58810766.22221
mlt,1997,100584046.23865
mlt,1998,96708111.63806
mlt,1999,-86126512.58593
mlt,2000,5465951.72347
mlt,2001,259025004.32454
mlt,2002,-55975913.62693
mlt,2003,23487646.17622
mlt,2004,170821011.30921
mlt,2005,82759216.45557
mlt,2006,-54183134.48214
mlt,2007,-382689212.43406
mlt,2008,-332695945.29522
mlt,2009,462106756.01423
mlt,2010,188196884.94208
mlt,2011,184561144.81295
mlt,2012,990567979.23696
mlt,2013,-464390453.87511
mlt,2014,-556497366.9198
mlt,2015,-418918887.47364
mlt,2016,989821473.057
mlt,2017,467316722.03641
mlt,2018,-341607274.9748
mlt,2019,-912055906.79848
mlt,2020,-5497304.67407
mmr,1976,2880371.08155
mmr,1977,-3338172.82176
mmr,1978,-31320747.96721
mmr,1979,-12682182.142
mmr,1980,-4295878.26067
mmr,1981,-32819517.13465
mmr,1982,26857349.77707
mmr,1983,87781537.50012
mmr,1984,15412802.19051
mmr,1985,48219998.43397
