geo,time,nv_ind_manf_kd
mng,1998,294123654.04413
mng,1999,281230087.31146
mng,2000,270955489.16721
mng,2001,370229466.65986
mng,2002,463545720.8806
mng,2003,531169212.63821
mng,2004,513462709.09884
mng,2005,415367773.78057
mng,2006,466483577.49047
mng,2007,594770094.41966
mng,2008,610730738.7185
mng,2009,555568107.91244
mng,2010,589470458.44942
mng,2011,635786093.90394
mng,2012,691354371.60014
mng,2013,762251818.03781
mng,2014,794149879.65767
mng,2015,815194229.31183
mng,2016,756572990.26975
mng,2017,880518830.85152
mng,2018,1052590736.7737
mng,2019,1092752874.77722
mng,2020,1130407789.85349
moz,1991,233557700.58677
moz,1992,215090419.9318
moz,1993,202911577.00598
moz,1994,190635512.68387
moz,1995,205557426.20323
moz,1996,244335401.2067
moz,1997,321919040.0068
moz,1998,368434779.32187
moz,1999,422472143.06286
moz,2000,486430516.926
moz,2001,655225277.40035
moz,2002,712496796.8137
moz,2003,833839788.53802
moz,2004,948415690.43639
moz,2005,968053657.73521
moz,2006,994173077.79277
moz,2007,1029671088.81934
moz,2008,1046606742.16388
moz,2009,1068307224.83271
moz,2010,1094063407.2691
moz,2011,1115757590.34239
moz,2012,1123974845.97026
moz,2013,1161336035.94381
moz,2014,1214682912.78925
moz,2015,1306744855.87444
moz,2016,1353201062.37688
moz,2017,1388355726.3737
moz,2018,1413480777.61915
moz,2019,1432857197.26431
moz,2020,1411557357.42751
mrt,1985,370620215.29314
mrt,1986,391138564.69613
mrt,1987,391875735.83101
mrt,1988,377500618.05929
mrt,1989,366565699.45038
mrt,1990,335788176.67805
mrt,1991,362572613.58783
mrt,1992,391493540.43856
mrt,1993,412230005.07227
mrt,1994,376953991.19377
mrt,1995,391541915.58525
mrt,1996,421592885.96835
mrt,1997,460379799.46203
mrt,1998,410607221.519
mrt,1999,405775693.06264
mrt,2000,320694260.17293
mrt,2001,302203282.4697
mrt,2002,345707329.43933
mrt,2003,331492576.45926
mrt,2004,344364620.99504
mrt,2005,359427714.5917
mrt,2006,355022558.07213
mrt,2007,320049970.54734
mrt,2008,317300897.70656
mrt,2009,369444936.88634
mrt,2010,327202561.54785
mrt,2011,362244268.86258
mrt,2012,419131362.42888
mrt,2013,448225786.57439
mrt,2014,390370232.38554
mrt,2015,458709097.18116
mrt,2016,420125802.00374
mrt,2017,432992707.20783
mrt,2018,425314661.75475
mrt,2019,432892258.07305
mrt,2020,463249583.27914
mus,1976,255923111.53589
mus,1977,270118530.96422
mus,1978,290803281.47204
mus,1979,305809865.57598
mus,1980,284313946.97391
mus,1981,309054534.53438
mus,1982,325277869.07038
mus,1983,328614051.99227
mus,1984,368648250.47355
mus,1985,424946342.40835
mus,1986,510853062.90286
mus,1987,585437609.78584
mus,1988,632145555.24733
mus,1989,663323400.94126
mus,1990,714502132.90666
mus,1991,745326365.78223
mus,1992,794743937.11738
mus,1993,825813639.01683
mus,1994,858930506.22772
mus,1995,909363231.62653
mus,1996,968191324.22151
mus,1997,1025784804.93931
mus,1998,1088628619.65606
mus,1999,1110838781.53965
mus,2000,1194382450.19612
mus,2001,1253646907.33097
mus,2002,1223003765.79306
mus,2003,1236653465.12068
mus,2004,1244401956.63346
mus,2005,1200296181.20518
mus,2006,1260102047.64752
mus,2007,1293195493.94028
mus,2008,1331260053.32942
mus,2009,1363831924.73256
mus,2010,1390042858.30865
mus,2011,1400460939.59348
mus,2012,1429354853.15928
mus,2013,1496641814.52734
mus,2014,1523474114.86862
mus,2015,1524273534.01775
mus,2016,1529120930.69788
mus,2017,1552204154.55677
mus,2018,1562352868.18788
mus,2019,1569509221.8581
mus,2020,1289789481.26874
mwi,1975,209978030.68298
mwi,1976,202201067.59615
mwi,1977,209978030.68298
mwi,1978,219828849.96206
mwi,1979,230716603.64621
mwi,1980,230198129.34612
mwi,1981,238493553.58941
mwi,1982,237715855.02003
mwi,1983,254565953.53741
mwi,1984,260787534.73206
mwi,1985,269082958.97535
mwi,1986,275045289.08772
mwi,1987,277637605.9107
mwi,1988,286710727.14615
mwi,1989,311078551.33743
mwi,1990,346074891.79995
mwi,1991,356444184.86869
mwi,1992,367072701.66254
mwi,1993,328706346.81747
mwi,1994,338448957.33008
mwi,1995,357134669.69352
mwi,1996,355000931.73229
mwi,1997,358428861.5554
mwi,1998,363943084.64733
mwi,1999,370576016.45338
mwi,2000,359409738.98559
mwi,2001,308502104.1458
mwi,2002,215666099.74155
mwi,2003,252153864.16782
mwi,2004,259761437.49046
mwi,2005,270872696.33793
mwi,2006,292000766.81914
mwi,2007,341932897.94993
mwi,2008,379639435.11461
mwi,2009,489997801.60569
mwi,2010,545667399.71845
mwi,2011,553115455.21585
mwi,2012,517716065.618
mwi,2013,563322098.11946
mwi,2014,594464492.36816
mwi,2015,611908131.57093
mwi,2016,628058095.70314
mwi,2017,644535909.5906
mwi,2018,687979977.15687
mwi,2019,740607034.09698
mys,1970,1881095195.87408
mys,1971,2117930848.16844
mys,1972,2333412345.803
mys,1973,2858850559.58807
mys,1974,3155218659.17918
mys,1975,3248399906.20494
mys,1976,3849548008.97325
mys,1977,4257215547.75872
mys,1978,4651941386.8122
mys,1979,5179321040.25654
mys,1980,5656874672.82209
mys,1981,5924123355.32386
mys,1982,6256081749.43743
mys,1983,6748518080.32086
mys,1984,7578089766.39493
mys,1985,7288192516.66982
mys,1986,7836926049.10307
mys,1987,8887156138.75464
mys,1988,10396943515.3271
mys,1989,12509980433.6992
mys,1990,14422672611.0272
mys,1991,16441625455.0727
mys,1992,17592782760.807
mys,1993,20157982404.0881
mys,1994,22450889400.0281
mys,1995,25001145653.5817
mys,1996,29546556866.6043
mys,1997,32535690655.70309
mys,1998,28170148447.8301
mys,1999,31458140506.464
mys,2000,37218908643.0023
mys,2001,35629632371.7803
mys,2002,37097775840.8147
mys,2003,40497277416.2368
mys,2004,44368114292.2616
mys,2005,46673360047.5192
mys,2006,50140965651.4546
mys,2007,54659015417.1311
mys,2008,54272572212.4583
mys,2009,49759342641.51009
mys,2010,53064712499.0654
mys,2011,55950159496.2877
mys,2012,58420446140.1195
mys,2013,60413822200.8259
mys,2014,64100920073.9224
mys,2015,67181922929.2024
mys,2016,70131382398.16701
mys,2017,74372866472.3701
mys,2018,78054584428.14819
mys,2019,80983870071.33321
mys,2020,78843558483.52649
nam,1980,387593568.73073
nam,1981,407055773.49441
nam,1982,449845119.17142
nam,1983,451374132.64748
nam,1984,458355011.8359
nam,1985,470432933.00403
nam,1986,500708895.771
nam,1987,510842374.05246
nam,1988,504218050.77844
nam,1989,522043822.77411
nam,1990,565665863.69575
nam,1991,529239343.57509
nam,1992,590342418.43206
nam,1993,643798965.99104
nam,1994,685047586.14801
nam,1995,672003050.7922
nam,1996,563361887.60975
nam,1997,664669117.13334
nam,1998,723736568.36336
nam,1999,696942135.86505
nam,2000,722019337.20957
nam,2001,764875988.79047
nam,2002,795191089.82371
nam,2003,905421366.41334
nam,2004,908656657.79116
nam,2005,977222762.17018
nam,2006,1003661331.01483
nam,2007,1089396315.76087
nam,2008,1143082635.32553
nam,2009,1166221527.8802
nam,2010,1253761999.3945
nam,2011,1325019251.81844
nam,2012,1234439950.6284
nam,2013,1288970959.25291
nam,2014,1337179802.66886
nam,2015,1294158400.5465
nam,2016,1423342961.83016
nam,2017,1399894037.37026
nam,2018,1394678611.07445
nam,2019,1460298240.16643
nam,2020,1193328693.74859
ncl,2015,512481101.15223
ner,1990,378748674.31042
ner,1991,354154604.55725
ner,1992,359893220.90989
ner,1993,350875395.23702
ner,1994,347596185.91679
ner,1995,379568476.6623
ner,1996,400063534.70254
ner,1997,413180371.98346
ner,1998,411799666.8359
ner,1999,403980224.9519
ner,2000,379966351.66216
ner,2001,390122429.89672
ner,2002,399373401.44026
ner,2003,405835379.45156
ner,2004,423599884.56197
ner,2005,417461224.93171
ner,2006,431423773.50206
ner,2007,433385927.00989
ner,2008,450676411.59146
ner,2009,471772997.83571
ner,2010,493893436.63052
ner,2011,490026958.74709
ner,2012,573135954.61446
ner,2013,688102692.53045
ner,2014,707934233.07431
ner,2015,738468132.48114
ner,2016,778992589.62568
ner,2017,835236745.1456
ner,2018,865818292.49996
ner,2019,931789367.32815
ner,2020,962356828.18862
nga,1981,40687530212.7408
nga,1982,34735799646.6244
nga,1983,24652131730.4571
nga,1984,22873768382.8498
nga,1985,24066749066.5689
nga,1986,21863297459.4748
nga,1987,25648545570.9061
nga,1988,29530493950.6931
nga,1989,24867900673.5592
nga,1990,26658228866.47589
nga,1991,29025959372.886
nga,1992,32526619294.7997
nga,1993,26831055250.7838
nga,1994,23445531241.8697
nga,1995,20197618093.3858
nga,1996,20840201613.5196
nga,1997,21266819395.42789
nga,1998,20265486770.1703
nga,1999,20735164373.4944
nga,2000,20770260456.6565
nga,2001,21257023726.3482
nga,2002,25026190091.6784
nga,2003,22321350331.5999
nga,2004,22084210647.5068
nga,2005,22592801306.58689
nga,2006,22776440475.8388
nga,2007,22798073027.73289
nga,2008,23481377086.647
nga,2009,24328597546.3764
nga,2010,24937271257.7977
nga,2011,29379947597.5679
nga,2012,33334270980.0821
nga,2013,40600175301.7238
nga,2014,46578049451.0554
nga,2015,45897943559.5486
nga,2016,43916237623.0774
nga,2017,43823309986.6535
nga,2018,44740997872.0683
nga,2019,45084131157.1945
nga,2020,43842092064.5348
nic,1960,225970961.23347
nic,1961,250855862.82579
nic,1962,293262081.60625
nic,1963,349268547.47284
nic,1964,391983511.93062
nic,1965,439237037.84506
nic,1966,461111669.08347
nic,1967,525454268.2378
nic,1968,551018410.32024
nic,1969,591680216.02382
nic,1970,647084627.81962
nic,1971,677897446.41656
nic,1972,709188820.81335
nic,1973,744401265.31216
nic,1974,841331970.70804
nic,1975,861091694.05679
nic,1976,896659196.08452
nic,1977,987661984.47578
nic,1978,988217726.69496
nic,1979,717880011.63002
nic,1980,823115975.74592
nic,1981,847970002.77051
nic,1982,848479433.13809
nic,1983,896242389.42013
nic,1984,899823839.27709
nic,1985,857525681.48369
nic,1986,875170496.94276
nic,1987,861168880.47612
nic,1988,643364242.40786
nic,1989,631230537.28903
nic,1990,621474173.88559
nic,1991,661302369.22559
nic,1992,627340339.78753
nic,1993,627633648.37259
nic,1994,632419209.88065
nic,1995,677955455.12683
nic,1996,729192641.9598
nic,1997,785930187.92651
nic,1998,777900209.79325
nic,1999,831988777.99912
nic,2000,867766422.83633
nic,2001,918563770.63052
nic,2002,937604731.08343
nic,2003,960492634.97674
nic,2004,1047071320.91861
nic,2005,1105837732.71958
nic,2006,1176740089.78229
nic,2007,1220759233.38983
nic,2008,1237534626.16601
nic,2009,1169718844.59376
nic,2010,1273804885.65696
nic,2011,1399212337.6266
nic,2012,1542201665.81877
nic,2013,1642975297.71793
nic,2014,1767321207.29483
nic,2015,1811190364.38478
nic,2016,1877605514.74154
nic,2017,1931255682.67208
nic,2018,1960664565.25862
nic,2019,1953909384.22159
nic,2020,1908108597.42009
nld,1969,32310048664.355
nld,1970,33437460993.5906
nld,1971,34277166977.525
nld,1972,35932798755.609
nld,1973,38190428928.3754
nld,1974,40200219440.1727
nld,1975,37848022155.1996
nld,1976,40138964342.99409
nld,1977,39906789894.52769
nld,1978,40576760377.4285
nld,1979,41622703726.9851
nld,1980,41434656825.2047
nld,1981,41045599473.02969
nld,1982,40630779231.5344
nld,1983,41894887210.2875
nld,1984,44706015640.7484
nld,1985,46050279268.7719
nld,1986,47605143976.6164
nld,1987,48524327697.44489
nld,1988,49851955289.1863
nld,1989,52137044796.4828
nld,1990,53941562109.3597
nld,1991,54355932998.1344
nld,1992,54957753870.7543
nld,1993,54566216757.2687
nld,1994,57469699931.2324
nld,1995,59685878702.4051
nld,1996,60701924008.098
nld,1997,62233534435.2679
nld,1998,65160582553.5156
nld,1999,67918233572.16129
nld,2000,71672400250.5992
nld,2001,73493986309.78551
nld,2002,73084897811.88318
nld,2003,72368630684.59529
nld,2004,75147715273.2621
nld,2005,77566795104.79489
nld,2006,79433599361.83859
nld,2007,83858094895.84099
nld,2008,83348155004.71948
nld,2009,74947926396.56009
nld,2010,78185430645.27219
nld,2011,81723274485.91209
nld,2012,80956745315.166
nld,2013,80200269440.72179
nld,2014,82108815791.73669
nld,2015,82695324276.95309
nld,2016,84474982953.51558
nld,2017,89614129054.52419
nld,2018,93173078049.36951
nld,2019,93547595235.11279
nld,2020,91161972764.7968
nld_curacao,2015,282154965.88397
nor,1970,17605290895.9388
nor,1971,18016492714.6843
nor,1972,18853901002.3768
nor,1973,19966229203.2655
nor,1974,20743990906.2726
nor,1975,20212131859.0472
nor,1976,20112431538.7
nor,1977,20116027694.5334
nor,1978,19749467810.2718
nor,1979,20619489511.2122
nor,1980,20380159140.2294
nor,1981,20011243153.87
nor,1982,20029471943.7842
nor,1983,19578836416.2447
nor,1984,20720801901.4157
nor,1985,21609176397.6439
nor,1986,21533905135.8892
nor,1987,21957879508.112
nor,1988,20873080500.155
nor,1989,20031828045.882
nor,1990,19796217836.1062
nor,1991,19289035858.2205
nor,1992,19480996176.501
nor,1993,19828583238.607
nor,1994,20379415107.988
nor,1995,20440177741.0354
nor,1996,21342316833.7295
nor,1997,22385698046.9154
nor,1998,22218910819.4688
nor,1999,22330019634.1841
nor,2000,22189149529.813
nor,2001,22017774103.54449
nor,2002,21872687816.472
nor,2003,22557569494.6781
nor,2004,23580613826.5992
nor,2005,24484612999.8967
nor,2006,25070662395.37049
nor,2007,25968089283.869
nor,2008,26671199751.9892
nor,2009,24711418828.1492
nor,2010,25148413764.5965
nor,2011,25588632840.7564
nor,2012,26126568151.2865
nor,2013,27007130308.98
nor,2014,27817505425.2351
nor,2015,26519293169.3707
nor,2016,25385388033.4814
nor,2017,25462767386.5867
nor,2018,25927787537.4599
nor,2019,26391195618.4768
nor,2020,25729626950.5012
npl,1973,147391831.37169
npl,1974,160815183.97563
npl,1975,159192179.15934
npl,1976,164530492.89308
npl,1977,181986694.67454
npl,1978,179506143.54634
npl,1979,174320079.4261
npl,1980,178803744.55577
npl,1981,185654068.76539
npl,1982,201183165.44381
npl,1983,210444374.49395
npl,1984,246064347.09735
npl,1985,305351433.4354
npl,1986,351683124.0744
npl,1987,359830702.21875
npl,1988,380382022.57254
npl,1989,353507213.64188
npl,1990,388164775.25588
npl,1991,456750282.60389
npl,1992,602920100.70976
npl,1993,640374597.32443
npl,1994,719296570.88986
npl,1995,733402809.45452
npl,1996,799677808.56177
npl,1997,856102765.51595
npl,1998,885409692.07289
npl,1999,932227812.16734
npl,2000,999354050.0178
npl,2001,1035330796.49772
npl,2002,980206958.88575
npl,2003,980638245.6348
npl,2004,1001744340.91605
npl,2005,1027971966.34218
npl,2006,1048511997.76532
npl,2007,1075278731.62775
npl,2008,1065952155.67972
npl,2009,1054819566.47006
npl,2010,1086060900.35381
npl,2011,1130052148.75612
npl,2012,1195039254.32603
npl,2013,1229582668.39548
npl,2014,1303958166.2624
npl,2015,1304777736.33058
npl,2016,1180718098.6062
npl,2017,1379397330.92179
npl,2018,1506394194.26978
npl,2019,1604651274.90511
npl,2020,1467081128.78154
nru,2013,0
nru,2014,0
nru,2015,0
nzl,1977,13975702505.2738
nzl,1978,13920061367.876
nzl,1979,14437614323.8202
nzl,1980,14263624540.1768
nzl,1981,15360555100.333
nzl,1982,15502749350.5814
nzl,1983,15909903589.6721
nzl,1984,17186122491.6752
nzl,1985,16311757875.8347
nzl,1986,16332071340.1559
nzl,1987,15575171812.6188
nzl,1988,15449758189.6477
nzl,1989,15322577450.7924
nzl,1990,14751149078.6102
nzl,1991,14385506023.4662
nzl,1992,15031122578.8455
nzl,1993,16024718701.5115
nzl,1994,17126064959.2915
nzl,1995,17223216583.2738
nzl,1996,17496124409.4214
nzl,1997,17533218501.0199
nzl,1998,17050993218.1523
nzl,1999,17800827071.6017
nzl,2000,18263622448.0901
nzl,2001,18500319043.219
nzl,2002,20114802559.3194
nzl,2003,20636771212.8872
nzl,2004,21298285534.964
nzl,2005,21496121619.9725
nzl,2006,20861986436.3047
nzl,2007,21084552380.6203
nzl,2008,19289896964.7309
nzl,2009,18481771997.4198
nzl,2010,18835933680.8522
nzl,2011,18776759706.4105
nzl,2012,19018755557.1053
nzl,2013,19201576735.9961
nzl,2014,19617562370.3342
nzl,2015,20067992817.1691
nzl,2016,20559933053.2262
nzl,2017,20989167175.16
nzl,2018,21527033595.4253
nzl,2019,21452844714.866
omn,1998,952169340.58136
omn,1999,1042723220.13106
omn,2000,2011935216.42647
omn,2001,3069402840.27074
omn,2002,3481658389.02704
omn,2003,3681863982.29066
omn,2004,3711296371.95303
omn,2005,4131491949.11669
omn,2006,5147708082.75499
omn,2007,5289140400.13213
omn,2008,5643852355.71025
omn,2009,6292602189.49614
omn,2010,6548742487.26322
omn,2011,6452470290.65586
omn,2012,6580750511.39299
omn,2013,6903311994.87127
omn,2014,6617969144.10202
omn,2015,7017945383.61508
omn,2016,7290633899.26326
omn,2017,7331078146.80707
omn,2018,7936501238.874
omn,2019,7887372643.69807
omn,2020,8159564910.91013
pak,1960,1006768755.39028
pak,1961,1135414739.67575
pak,1962,1285022855.00443
pak,1963,1429000843.48293
pak,1964,1591425182.22083
pak,1965,1749418952.02965
pak,1966,1899767420.14189
pak,1967,2007301426.14088
pak,1968,2135246979.02095
pak,1969,2319448745.91457
pak,1970,2582309646.65552
pak,1971,2748589079.98292
pak,1972,2782940221.42726
pak,1973,3025887417.9501
pak,1974,3218054667.45131
pak,1975,3234981315.69158
pak,1976,3279787150.75754
pak,1977,3339030423.04974
pak,1978,3680052614.97506
pak,1979,3974775441.5447
pak,1980,4382508543.40603
pak,1981,4848489232.23359
pak,1982,5515308512.18934
pak,1983,5903228913.15111
pak,1984,6368707935.36717
pak,1985,6883906554.97527
pak,1986,7403637526.80605
pak,1987,7960917137.47067
pak,1988,8755662192.53191
pak,1989,9102408494.85048
pak,1990,9623434045.81139
pak,1991,9983904858.63596
pak,1992,10704717204.2527
pak,1993,11180036429.7125
pak,1994,11688372923.0402
pak,1995,11984751485.9139
pak,1996,12432103141.1788
pak,1997,12422910095.2379
pak,1998,13283689776.4896
pak,1999,13824137183.478
pak,2000,14036224596.1916
pak,2001,15509154927.4608
pak,2002,16140479384.3185
pak,2003,17316379409.9747
pak,2004,20152705495.3401
pak,2005,23382270797.04449
pak,2006,25578628750.019
pak,2007,27889083220.0313
pak,2008,29590902881.4603
pak,2009,28355193423.1566
pak,2010,28744134811.9388
pak,2011,29462712371.2617
pak,2012,30076869528.1021
pak,2013,31534169212.7822
pak,2014,33315510689.11629
pak,2015,34609781049.1571
pak,2016,35885443496.5919
pak,2017,37976468659.111
pak,2018,40037601110.4114
pak,2019,39762564156.9884
pak,2020,36825587272.0813
pan,1970,1221832248.74045
pan,1971,1299576451.39439
pan,1972,1359084408.59735
pan,1973,1444507100.01828
pan,1974,1463703156.56514
pan,1975,1410913877.03331
pan,1976,1446426722.21003
pan,1977,1463703156.56514
pan,1978,1486738457.4955
pan,1979,1650865162.66625
pan,1980,1718051608.63619
pan,1981,1674389299.15819
pan,1982,1734475061.31789
pan,1983,1697221855.70475
pan,1984,1813387607.42331
pan,1985,1915132875.44591
pan,1986,1928351776.19517
pan,1987,2060940980.59542
pan,1988,1597880084.31679
pan,1989,1618709837.24823
pan,1990,1841828212.53694
pan,1991,2034503239.62053
pan,1992,2220769056.69643
pan,1993,2361369674.33036
pan,1994,2461913161.27232
pan,1995,2466719909.59821
pan,1996,2509000675.11161
pan,1997,2590690067.07589
pan,1998,2648553386.38393
pan,1999,2676690854.79911
pan,2000,2485174434.70982
pan,2001,2328830059.82143
pan,2002,2267630952.79018
pan,2003,2190638603.57143
pan,2004,2236248614.73214
pan,2005,2330191482.58929
pan,2006,2420503666.07143
pan,2007,2556609709.82143
pan,2008,2650043973.21429
pan,2009,2610120535.71429
pan,2010,2719993861.60714
pan,2011,2872977790.17857
pan,2012,3107150558.03571
pan,2013,3227591852.67857
pan,2014,3341994308.03571
pan,2015,3456900000
pan,2016,3496655691.96429
pan,2017,3588244754.46429
pan,2018,3624310044.64286
pan,2019,3585728571.42857
pan,2020,2796989062.5
per,1960,4763024088.54984
per,1961,5133507626.43572
per,1962,5555294910.05422
per,1963,5868600227.50529
per,1964,6280596719.95344
per,1965,6693768107.34204
per,1966,7211896776.07674
per,1967,7496221351.66358
per,1968,7638775271.10382
per,1969,7724934233.40286
per,1970,8389924769.69275
per,1971,8867323747.15881
per,1972,9050998989.5145
per,1973,9640012986.3225
per,1974,10452257021.8144
per,1975,10778877815.2571
per,1976,11168942935.4837
per,1977,10980176481.7194
per,1978,10537241089.173
per,1979,10973910375.3704
per,1980,11603262431.8003
per,1981,11681197129.5162
per,1982,11544126053.1314
per,1983,9449288374.32417
per,1984,9990523310.22088
per,1985,10440508072.41
per,1986,12068912459.8619
per,1987,13615074201.4829
per,1988,12089277305.4962
per,1989,10195738293.1513
per,1990,9604374506.46244
per,1991,10197304819.7386
per,1992,9955668093.65445
per,1993,10434241966.061
per,1994,11977270654.5075
per,1995,12654401771.8486
per,1996,12876456915.592
per,1997,13458421542.7574
per,1998,13090287794.7524
per,1999,12908962342.2776
per,2000,13625648255.9469
per,2001,13743921013.2847
per,2002,14656422750.3609
per,2003,15227813323.0623
per,2004,16361586940.5883
per,2005,17438965600.9732
per,2006,18706677241.7096
per,2007,20680892373.2981
per,2008,22442059889.0199
per,2009,20991456269.2215
per,2010,23115666321.5397
per,2011,25042102392.2169
per,2012,25361282184.3702
per,2013,26691654888.5968
per,2014,26397931153.4864
per,2015,26170393166.6876
per,2016,26154336269.1682
per,2017,26299631610.1362
per,2018,27830128085.8846
per,2019,27452595178.35609
per,2020,23774782383.1274
phl,2000,33416354113.6588
phl,2001,34316188325.8622
phl,2002,35607267734.2506
phl,2003,37057415940.55689
phl,2004,38584379764.8387
phl,2005,41069963779.7715
phl,2006,42235489788.9343
phl,2007,43454203169.9033
phl,2008,45706030097.7518
phl,2009,43738567871.4884
phl,2010,47050205271.2787
phl,2011,48807422782.1388
phl,2012,51578561701.1981
phl,2013,53939924920.2652
phl,2014,58063865689.8356
phl,2015,61068655469.5535
phl,2016,65246897489.4544
phl,2017,70488467487.3943
phl,2018,74115037454.3289
phl,2019,76922234012.21011
phl,2020,69405023481.01421
plw,2000,5829600
plw,2001,7474700
plw,2002,10740600
plw,2003,4132800
plw,2004,2013000
plw,2005,2019000
plw,2006,1809300
plw,2007,1794100
plw,2008,2096900
plw,2009,1821100
plw,2010,1688600
plw,2011,1859500
plw,2012,2211100
plw,2013,2367200
plw,2014,2390000
plw,2015,2646500
plw,2016,2833500
plw,2017,2833500
plw,2018,2833500
plw,2019,2833500
plw,2020,2540379.31034
png,2006,337323398.8273
png,2007,381879934.72889
png,2008,400609900.97884
png,2009,392579867.65144
png,2010,422232648.21869
png,2011,441841375.41472
png,2012,439647295.52068
png,2013,447138796.86343
png,2014,443321029.2947
png,2015,386050935.64643
png,2016,400558447.02744
png,2017,415341574.39322
png,2018,387325690.41242
png,2019,385099251.55199
pol,1995,29834460803.8201
pol,1996,29515585621.4352
pol,1997,29352434009.8156
pol,1998,29412123623.8228
pol,1999,30198169518.5038
pol,2000,30241941902.109
pol,2001,29877967900.252
pol,2002,30618119113.9408
pol,2003,34297121634.169
pol,2004,38739090064.9954
pol,2005,40592120970.9511
pol,2006,47286642790.8211
pol,2007,53941371534.6863
pol,2008,58451784056.2409
pol,2009,59507627006.2343
pol,2010,64495821727.0195
pol,2011,69573418225.22881
pol,2012,71404165008.6218
pol,2013,71520360790.5558
pol,2014,77454569571.5612
pol,2015,83505239421.67398
pol,2016,87626740947.07518
pol,2017,89477118981.2973
pol,2018,95423265685.10408
pol,2019,99156652075.8721
pol,2020,92003183446.08041
pri,2015,49519600000
prt,1995,19509644711.9019
prt,1996,21708070167.3117
prt,1997,23091778088.1098
prt,1998,23673773074.8871
prt,1999,23954221319.7117
prt,2000,24480302404.366
prt,2001,24852016960.5476
prt,2002,24715978475.5152
prt,2003,24445189649.9164
prt,2004,24598197025.098
prt,2005,24305975738.991
prt,2006,24574345826.4883
prt,2007,25119639236.3566
prt,2008,24510082839.8633
prt,2009,21874835502.3371
prt,2010,23419959796.5148
prt,2011,23556940257.9914
prt,2012,22737709224.9406
prt,2013,22916471722.85229
prt,2014,23537152095.5871
prt,2015,24203865048.641
prt,2016,24706457745.4008
prt,2017,26194489834.7656
prt,2018,27127184094.0633
prt,2019,27281254382.5941
prt,2020,25098143533.6137
pry,1962,951545064.80997
pry,1963,981730669.78777
pry,1964,1029755358.9667
pry,1965,1078768524.98138
pry,1966,1101854734.45011
pry,1967,1237125894.34548
pry,1968,1284782055.85463
pry,1969,1343132333.54569
pry,1970,1384160120.77313
pry,1971,1428677348.62887
pry,1972,1637571623.79618
pry,1973,1761266602.7222
pry,1974,1968738020.97199
pry,1975,1954248762.25103
pry,1976,2025246609.92906
pry,1977,2390623774.997
pry,1978,2642735847.74358
pry,1979,2787958983.58463
pry,1980,3151255156.36387
pry,1981,3313038517.4649
pry,1982,3244348545.45616
pry,1983,3152460774.17556
pry,1984,3313373040.21422
pry,1985,3499887341.07075
pry,1986,3435716590.0314
pry,1987,3448839602.98581
pry,1988,3863041154.74402
pry,1989,3718589653.43057
pry,1990,4022509183.45201
pry,1991,4150589186.12464
pry,1992,4381921200.61281
pry,1993,4590758404.75395
pry,1994,4629092863.73077
pry,1995,4778426401.12478
pry,1996,4847202514.01727
pry,1997,4949860471.05111
pry,1998,4929586584.15718
pry,1999,4904457626.81945
pry,2000,4768385203.72137
pry,2001,4790476876.59682
pry,2002,4781788400.60268
pry,2003,4824851244.9066
pry,2004,4925378603.22297
pry,2005,4916973984.32492
pry,2006,4996581340.89844
pry,2007,4995940906.02318
pry,2008,5360699801.49226
pry,2009,5156226641.82437
pry,2010,5408676494.94319
pry,2011,5626634354.4184
pry,2012,5801559265.12607
pry,2013,6246337122.76086
pry,2014,6682893289.17594
pry,2015,7030976493.12935
pry,2016,7352627815.46056
pry,2017,7809699190.90761
pry,2018,7993746486.16373
pry,2019,7900035476.47562
pry,2020,7859236344.94011
pse,1994,986994015.3
pse,1995,982503899.31
pse,1996,802899259.62
pse,1997,797411340.08
pse,1998,867756490.62
pse,1999,822855330.7
pse,2000,786269200.39
pse,2001,777455269
pse,2002,592362709.77
pse,2003,799905848.96
pse,2004,845500000
pse,2005,1071300000
pse,2006,728700000
pse,2007,702800000
pse,2008,1022000000
pse,2009,1112000000
pse,2010,1339000000
pse,2011,1329300000
pse,2012,1504400000
pse,2013,1582100000
pse,2014,1437900000
pse,2015,1302400000
pse,2016,1499600000
pse,2017,1756800000
pse,2018,1762800000
pse,2019,1779000000
pse,2020,1549800000
qat,2000,3874123557.36687
qat,2001,4402489879.97554
qat,2002,4861082576.39053
qat,2003,5212388942.54803
qat,2004,5551128596.86978
qat,2005,6020224829.11087
qat,2006,6305321318.30388
qat,2007,6732215779.50453
qat,2008,8002395627.28038
qat,2009,9101330043.53815
qat,2010,10703872361.829
qat,2011,11770920971.2199
qat,2012,12348742218.6682
qat,2013,12988012012.3656
qat,2014,13561848126.3388
qat,2015,14419966675.8242
qat,2016,14561203643.4248
qat,2017,14441270121.3431
qat,2018,15415019542.0452
qat,2019,15149321462.3094
qat,2020,14133269638.9348
rou,1995,19335558822.5413
rou,1996,20751073752.2276
rou,1997,19278938225.3539
rou,1998,18001025027.5698
rou,1999,17648150284.6931
rou,2000,19125272660.7345
rou,2001,21254877912.3928
rou,2002,22530672802.5658
rou,2003,23807968160.63
rou,2004,25976100131.9645
rou,2005,26924351707.7765
rou,2006,29135600065.278
rou,2007,28995262186.0448
rou,2008,33674118253.3953
rou,2009,31682423653.4991
rou,2010,32003523782.2098
rou,2011,34198796569.8112
rou,2012,29241118263.1542
