geo,time,bx_gsr_trvl_zs
tuv,2010,57.99279
tuv,2011,56.24671
tuv,2012,59.37418
tuv,2013,66.35056
tuv,2014,66.32108
tuv,2015,76.47755
tuv,2016,63.02059
tuv,2017,66.5693
tuv,2018,67.60879
tuv,2019,77.71743
tza,1976,7.76014
tza,1977,8.36158
tza,1978,9.86056
tza,1979,13.30435
tza,1980,12.56467
tza,1981,12.21424
tza,1982,14.01693
tza,1983,16.79325
tza,1984,12.48455
tza,1985,18.75339
tza,1986,24.68124
tza,1987,27.5964
tza,1988,28.73198
tza,1989,36.51341
tza,1990,36.44321
tza,1991,32.77863
tza,1992,41.07669
tza,1993,42.05171
tza,1994,43.77346
tza,1995,86.10046
tza,1996,77.80799
tza,1997,68.69671
tza,1998,71.93251
tza,1999,77.24471
tza,2000,60.04144
tza,2001,67.19205
tza,2002,69.01614
tza,2003,68.218
tza,2004,65.80774
tza,2005,64.89245
tza,2006,62.18429
tza,2007,63.91239
tza,2008,64.47436
tza,2009,62.5362
tza,2010,61.32248
tza,2011,58.82621
tza,2012,61.4661
tza,2013,58.73227
tza,2014,59.19088
tza,2015,55.73818
tza,2016,59.22265
tza,2017,58.72586
tza,2018,61.0104
tza,2019,60.83794
tza,2020,32.72043
uga,1980,40.40404
uga,1981,4.96614
uga,1993,31.59581
uga,1994,62.71451
uga,1995,75.09615
uga,1996,81.13338
uga,1997,82.00705
uga,1998,81.92648
uga,1999,77.2449
uga,2000,77.48593
uga,2001,76.26121
uga,2002,76.32673
uga,2003,70.35612
uga,2004,71.55311
uga,2005,72.1952
uga,2006,63.11838
uga,2007,60.08095
uga,2008,59.88274
uga,2009,64.94048
uga,2010,60.11097
uga,2011,53.94021
uga,2012,53.42409
uga,2013,44.63616
uga,2014,44.24857
uga,2015,50.29957
uga,2016,57.52352
uga,2017,57.17789
uga,2018,61.55109
uga,2019,62.70985
uga,2020,41.37662
ukr,1994,6.20128
ukr,1995,6.49881
ukr,1996,4.74618
ukr,1997,5.43369
ukr,1998,7.01403
ukr,1999,7.35824
ukr,2000,8.60826
ukr,2001,11.94995
ukr,2002,14.29349
ukr,2003,15.87167
ukr,2004,28.82883
ukr,2005,29.92722
ukr,2006,28.61013
ukr,2007,30.15613
ukr,2008,29.8984
ukr,2009,23.92613
ukr,2010,20.66896
ukr,2011,20.18901
ukr,2012,21.92041
ukr,2013,22.47822
ukr,2014,10.83042
ukr,2015,8.69635
ukr,2016,8.66003
ukr,2017,8.85347
ukr,2018,9.12478
ukr,2019,9.27569
ukr,2020,2.28733
ukr,2021,5.09903
ury,1978,60.49383
ury,1979,66.04285
ury,1980,63.74332
ury,1981,60.08493
ury,1982,37.73585
ury,1983,32.24299
ury,1984,57.56579
ury,1985,58.28996
ury,1986,61.07557
ury,1987,50.99157
ury,1988,58.23068
ury,1989,52.59757
ury,1990,51.16089
ury,1991,55.76801
ury,1992,45.92095
ury,1993,43.44782
ury,1994,47.4938
ury,1995,44.94556
ury,1996,51.24759
ury,1997,53.31788
ury,1998,52.67986
ury,1999,51.73589
ury,2000,55.8685
ury,2001,54.38843
ury,2002,45.4935
ury,2003,44.68396
ury,2004,44.43533
ury,2005,45.33226
ury,2006,43.08426
ury,2007,44.11861
ury,2008,46.17833
ury,2009,56.93095
ury,2010,56.1307
ury,2011,60.48925
ury,2012,48.29324
ury,2013,46.64284
ury,2014,44.89112
ury,2015,43.30174
ury,2016,46.63119
ury,2017,49.32999
ury,2018,47.88134
ury,2019,42.11875
ury,2020,28.57501
usa,1970,20.34934
usa,1971,19.76562
usa,1972,21.1236
usa,1973,20.07042
usa,1974,19.45113
usa,1975,20.14574
usa,1976,20.81218
usa,1977,19.81344
usa,1978,20.25388
usa,1979,21.73504
usa,1980,22.27129
usa,1981,26.46288
usa,1982,23.40991
usa,1983,21.45749
usa,1984,28.45291
usa,1985,28.77567
usa,1986,29.61049
usa,1987,29.37909
usa,1988,31.45111
usa,1989,33.30974
usa,1990,34.0863
usa,1991,34.47583
usa,1992,36.07183
usa,1993,36.48832
usa,1994,34.5834
usa,1995,34.14078
usa,1996,34.14049
usa,1997,33.64989
usa,1998,32.34843
usa,1999,32.06689
usa,2000,32.50454
usa,2001,30.42182
usa,2002,27.64191
usa,2003,25.85554
usa,2004,24.85887
usa,2005,24.68308
usa,2006,22.72564
usa,2007,21.57112
usa,2008,21.64038
usa,2009,21.19864
usa,2010,22.38916
usa,2011,22.05737
usa,2012,22.47606
usa,2013,23.76664
usa,2014,23.81137
usa,2015,25.05672
usa,2016,24.69658
usa,2017,23.56367
usa,2018,23.29321
usa,2019,22.75085
usa,2020,10.31847
uzb,2010,19.45594
uzb,2011,18.66807
uzb,2012,13.55575
uzb,2013,23.14396
uzb,2014,21.12161
uzb,2015,22.08351
uzb,2016,24.0563
uzb,2017,30.59719
uzb,2018,41.62132
uzb,2019,47.84158
uzb,2020,20.30255
vct,1978,100
vct,1979,93.43066
vct,1980,94.35028
vct,1981,94.17989
vct,1982,92.35669
vct,1983,88.20225
vct,1984,81.67539
vct,1985,91.14583
vct,1986,74.27386
vct,1987,78.35821
vct,1988,72.30431
vct,1989,71.58672
vct,1990,65.61854
vct,1991,62.9555
vct,1992,69.71849
vct,1993,70.50543
vct,1994,69.42221
vct,1995,71.11554
vct,1996,66.23123
vct,1997,70.04691
vct,1998,68.34041
vct,1999,66.29119
vct,2000,64.45025
vct,2001,66.82182
vct,2002,66.38652
vct,2003,68.69004
vct,2004,65.79875
vct,2005,65.76441
vct,2006,66.29697
vct,2007,68.38393
vct,2008,62.77208
vct,2009,62.99636
vct,2010,62.36829
vct,2011,65.78425
vct,2012,67.01452
vct,2013,65.64647
vct,2014,84.85608
vct,2015,87.15484
vct,2016,84.58496
vct,2017,84.45782
vct,2018,86.77336
vct,2019,85.43093
vct,2020,69.96273
ven,1970,35.97122
ven,1971,41.21622
ven,1972,45.91195
ven,1973,48.17814
ven,1974,53.84615
ven,1975,48.64865
ven,1976,31.67155
ven,1977,33.33333
ven,1978,32.59141
ven,1979,29.71619
ven,1980,35.06494
ven,1981,24.70277
ven,1982,29.683
ven,1983,28.65065
ven,1984,52.03488
ven,1985,52.19573
ven,1986,53.62319
ven,1987,48.14815
ven,1988,34.8503
ven,1989,41.7382
ven,1990,41.82125
ven,1991,41.36253
ven,1992,33.45893
ven,1993,41.50665
ven,1994,49.52801
ven,1995,50.38576
ven,1996,55.66751
ven,1997,42.33687
ven,1998,49.26419
ven,1999,42.84661
ven,2000,35.6661
ven,2001,44.56522
ven,2002,42.67453
ven,2003,37.52834
ven,2004,44.90161
ven,2005,48.29123
ven,2006,49.6124
ven,2007,47.88657
ven,2008,47.09648
ven,2009,46.08209
ven,2010,44.96753
ven,2011,38.70293
ven,2012,39.07407
ven,2013,38.71841
ven,2014,39.24883
ven,2015,35.1682
ven,2016,36.80934
vut,1982,57.60045
vut,1983,58.09348
vut,1984,56.15385
vut,1985,49.55921
vut,1986,46.85573
vut,1987,38.89256
vut,1988,44.34463
vut,1989,56.38276
vut,1990,64.08287
vut,1991,52.5915
vut,1992,55.23714
vut,1993,56.11188
vut,1994,51.84442
vut,1995,55.59214
vut,1996,59.85173
vut,1997,60.59263
vut,1998,52.9644
vut,1999,43.57102
vut,2000,43.22696
vut,2001,38.66931
vut,2002,57.85654
vut,2003,57.75254
vut,2004,61.30562
vut,2005,61.5536
vut,2006,63.39048
vut,2007,63.8354
vut,2008,72.41239
vut,2009,76.69101
vut,2010,78.45702
vut,2011,78.79061
vut,2012,79.97964
vut,2013,81.4308
vut,2014,80.64405
vut,2015,82.15554
vut,2016,79.27521
vut,2017,82.27975
vut,2018,79.93389
vut,2019,82.2099
vut,2020,56.55442
wsm,1977,52.63158
wsm,1978,52.08333
wsm,1979,66.66667
wsm,1980,45.16129
wsm,1981,42.04398
wsm,1982,43.21608
wsm,1983,51.59011
wsm,1984,54.31089
wsm,1985,63.36207
wsm,1986,64.08451
wsm,1987,57.60184
wsm,1988,63.97926
wsm,1989,65.21243
wsm,1990,57.73246
wsm,1991,51.34255
wsm,1992,42.73703
wsm,1993,52.92007
wsm,1994,57.43119
wsm,1995,62.44465
wsm,1996,61.22818
wsm,1997,58.84537
wsm,1998,62.44035
wsm,1999,73.19216
wsm,2004,73.25521
wsm,2005,56.26023
wsm,2006,62.88498
wsm,2007,60.88572
wsm,2008,65.70519
wsm,2009,71.26813
wsm,2010,72.92922
wsm,2011,74.28665
wsm,2012,78.2051
wsm,2013,65.951
wsm,2014,73.98389
wsm,2015,71.61871
wsm,2016,70.0141
wsm,2017,69.05085
wsm,2018,74.28277
wsm,2019,72.11544
wsm,2020,29.72803
yem,2005,48.56458
yem,2006,32.92763
yem,2007,58.71626
yem,2008,73.50196
yem,2009,72.66525
yem,2010,71.56771
yem,2011,61.54652
yem,2012,53.76777
yem,2013,54.47286
yem,2014,60.12218
yem,2015,23.34124
yem,2016,21.47616
zaf,1960,63.12849
zaf,1961,64.13043
zaf,1962,61.97917
zaf,1963,62.03704
zaf,1964,60.63348
zaf,1965,59.82906
zaf,1966,60
zaf,1967,57.70492
zaf,1968,55.8209
zaf,1969,56.35359
zaf,1970,56.42857
zaf,1971,59.04477
zaf,1972,56.47473
zaf,1973,57.88461
zaf,1974,59.20187
zaf,1975,61.04004
zaf,1976,58.43806
zaf,1977,58.42788
zaf,1978,56.10425
zaf,1979,55.22153
zaf,1980,56.67294
zaf,1981,56.36405
zaf,1982,56.60351
zaf,1983,63.88655
zaf,1984,62.66574
zaf,1985,54.93288
zaf,1986,53.41683
zaf,1987,58.80173
zaf,1988,60.89327
zaf,1989,56.47264
zaf,1990,53.44618
zaf,1991,57.93978
zaf,1992,54.00036
zaf,1993,56.83064
zaf,1994,55.02804
zaf,1995,46.03413
zaf,1996,51.58767
zaf,1997,52.84384
zaf,1998,52.89471
zaf,1999,53.73706
zaf,2000,53.04698
zaf,2001,53.02119
zaf,2002,57.19602
zaf,2003,65.96572
zaf,2004,63.85462
zaf,2005,63.53995
zaf,2006,63.2301
zaf,2007,60.02759
zaf,2008,57.61308
zaf,2009,58.7589
zaf,2010,56.10118
zaf,2011,54.43125
zaf,2012,55.86803
zaf,2013,53.99937
zaf,2014,54.29739
zaf,2015,53.091
zaf,2016,52.91654
zaf,2017,53.32572
zaf,2018,52.63326
zaf,2019,52.7569
zaf,2020,30.13522
zmb,1978,11.09139
zmb,1979,13.07359
zmb,1980,13.87054
zmb,1981,20.28796
zmb,1982,20.37798
zmb,1983,18.76268
zmb,1984,16.82119
zmb,1985,11.16006
zmb,1986,15.10638
zmb,1987,13.20755
zmb,1988,8.77797
zmb,1989,14.65416
zmb,1990,11.98502
zmb,1991,12.54524
zmb,1997,25.916
zmb,1998,38.96484
zmb,1999,49.53096
zmb,2000,57.82106
zmb,2001,55.40128
zmb,2002,55.32431
zmb,2003,53.15152
zmb,2004,39.55997
zmb,2005,81.315
zmb,2006,89.91584
zmb,2007,89.27012
zmb,2008,87.66847
zmb,2009,89.72696
zmb,2010,86.13595
zmb,2011,83.40188
zmb,2012,52.32302
zmb,2013,72.7565
zmb,2014,75.39869
zmb,2015,76.62654
zmb,2016,77.12007
zmb,2017,75.44477
zmb,2018,77.86285
zmb,2019,80.96504
zmb,2020,74.07092
zwe,1977,10.2439
zwe,1978,12.31423
zwe,1979,9.33333
zwe,1980,14.58716
zwe,1981,18.09144
zwe,1982,14.82435
zwe,1983,17.52503
zwe,1984,17.76179
zwe,1985,9.09399
zwe,1986,26.93387
zwe,1987,25.99486
zwe,1988,28.1641
zwe,1989,22.71101
zwe,1990,24.28133
zwe,1991,27.35413
zwe,1992,35.37795
zwe,1993,36.99875
zwe,1994,46.67276
zwe,2009,48.21618
zwe,2010,42.8347
zwe,2011,44.31783
zwe,2012,47.17176
zwe,2013,47.99854
zwe,2014,47.43333
zwe,2015,45.20052
zwe,2016,44.68809
zwe,2017,31.29432
zwe,2018,36.37607
zwe,2019,46.23328
zwe,2020,18.88809
