geo,time,fm_lbl_bmny_cn
jam,2005,311741038000
jam,2006,359988569000
jam,2007,412605514000
jam,2008,433872227000
jam,2009,476856588000
jam,2010,503488432000
jam,2011,527819898000
jam,2012,573738157000
jam,2013,647270725000
jam,2014,690943468000
jam,2015,783508949000
jam,2016,888742328156.87012
jam,2017,992867126936.43994
jam,2018,1090525662053.12
jam,2019,1192442396915.05005
jam,2020,1410391259463.3501
jor,1960,30960000
jor,1961,35600000
jor,1962,43040000
jor,1963,48030000
jor,1964,53666000
jor,1965,64309000
jor,1966,76024000
jor,1967,94138000
jor,1968,108834000
jor,1969,118841000
jor,1970,129255000
jor,1971,135144000
jor,1972,146578000
jor,1973,176421000
jor,1974,220531000
jor,1975,292139000
jor,1976,387492000
jor,1977,473922000
jor,1978,607567000
jor,1979,767180000
jor,1980,980252000
jor,1981,1183641000
jor,1982,1406890000
jor,1983,1617911000
jor,1984,1762176000
jor,1985,1879120000
jor,1986,2078752000
jor,1987,2404209000
jor,1988,2777968000
jor,1989,3237646000
jor,1990,3505382000
jor,1991,4059362000
jor,1992,4195007000
jor,1993,4384061000
jor,1994,4530186000
jor,1995,4789693000
jor,1996,4746115000
jor,1997,5108807000
jor,1998,5431429000
jor,1999,6273344000
jor,2000,6751567000
jor,2001,7298631000
jor,2002,7925640000
jor,2003,9242463000
jor,2004,10209370000
jor,2005,12395640000
jor,2006,13986737000
jor,2007,15724600000
jor,2008,19041580000
jor,2009,23666710000
jor,2010,25849580000
jor,2011,26546950000
jor,2012,26004840000
jor,2013,29685940000
jor,2014,28450581885.418
jor,2015,30595776713.447
jor,2016,31924675287.131
jor,2017,31910444404.805
jor,2018,31960368736.331
jor,2019,33600074149.169
jor,2020,35527131079.188
jpn,1960,8081000000000
jpn,1961,9352000000000
jpn,1962,15059000000000
jpn,1963,18667000000000
jpn,1964,21522000000000
jpn,1965,25394000000000
jpn,1966,29523000000000
jpn,1967,34098000000000
jpn,1968,39154000000000
jpn,1969,46399000000000
jpn,1970,77668000000000
jpn,1971,96452000000000
jpn,1972,120535000000000
jpn,1973,143398000000000
jpn,1974,163561000000000
jpn,1975,191309000000000
jpn,1976,220972000000000
jpn,1977,251302000000000
jpn,1978,287519000000000
jpn,1979,319584000000000
jpn,1980,350418000000000
jpn,1981,391677000000000
jpn,1982,428079000000000
jpn,1983,464412000000000
jpn,1984,500947000000000
jpn,1985,544753000000000
jpn,1986,594777000000000
jpn,1987,650850000000000
jpn,1988,709958000000000
jpn,1989,788005000000000
jpn,1990,842001000000000
jpn,1991,888721000000000
jpn,1992,917964000000000
jpn,1993,958532000000000
jpn,1994,998667000000000
jpn,1995,1039341000000000
jpn,1996,1078877000000000
jpn,1997,1141560600000000
jpn,1998,1177364400000000
jpn,1999,1210357000000000
jpn,2000,1226522100000000
jpn,2001,1015077200000000
jpn,2002,1024450900000000
jpn,2003,1029988100000000
jpn,2004,1036393400000000
jpn,2005,1038666600000000
jpn,2006,1031254300000000
jpn,2007,1038223800000000
jpn,2008,1047133500000000
jpn,2009,1069190200000000
jpn,2010,1088591300000000
jpn,2011,1120357000000000
jpn,2012,1145104700000000
jpn,2013,1185468200000000
jpn,2014,1219322600000000
jpn,2015,1255809900000000
jpn,2016,1304250200000000
jpn,2017,1349607100000000
jpn,2018,1381142000000000
jpn,2019,1409903500000000
jpn,2020,1513115700000000
kaz,1993,8198000000
kaz,1994,55417000000
kaz,1995,115384000000
kaz,1996,139452000000
kaz,1997,172998977000
kaz,1998,148549173000
kaz,1999,273880260000
kaz,2000,397015082000
kaz,2001,556626269000
kaz,2002,723924545747.04004
kaz,2003,971749473935.43005
kaz,2004,1650115432836.90991
kaz,2005,2065348405431.83008
kaz,2006,3677560964517.40967
kaz,2007,4629829467469.54004
kaz,2008,6267200983087.16016
kaz,2009,7487305711639.67871
kaz,2010,8482828474168.70996
kaz,2011,9752235604226.78711
kaz,2012,10522812381546.69922
kaz,2013,11598118000701.19922
kaz,2014,12801495279469
kaz,2015,17125874621538.59961
kaz,2016,19798591595829.60156
kaz,2017,19456330356201.89453
kaz,2018,20813371383577
kaz,2019,21322070308710.5
kaz,2020,24917784651574
ken,1966,1885000000
ken,1967,2086000000
ken,1968,2317000000
ken,1969,2747590000
ken,1970,3505430000
ken,1971,3769480000
ken,1972,4295170000
ken,1973,5356070000
ken,1974,5454180000
ken,1975,6556640000
ken,1976,8193000000
ken,1977,12199340000
ken,1978,14155080000
ken,1979,16010710000
ken,1980,16136020000
ken,1981,18276240000
ken,1982,21369710000
ken,1983,22425810000
ken,1984,25293220000
ken,1985,26898400000
ken,1986,35693900000
ken,1987,39666700000
ken,1988,42855600000
ken,1989,48392900000
ken,1990,58099200000
ken,1991,69470800000
ken,1992,96579300000
ken,1993,123653800000
ken,1994,152314120000
ken,1995,196485943000
ken,1996,246246119000
ken,1997,295974693000
ken,1998,304650456000
ken,1999,324415249000
ken,2000,340337217644.95001
ken,2001,359533472192.34998
ken,2002,395087055077.09998
ken,2003,441657148498.70001
ken,2004,501155715514.04999
ken,2005,550812085969.15002
ken,2006,644295397506.44995
ken,2007,775880137611.6499
ken,2008,896520484867.76404
ken,2009,1044063756335.14001
ken,2010,1277533897163.1499
ken,2011,1522207881390.41992
ken,2012,1741288952397.34009
ken,2013,2007328740028.15991
ken,2014,2539697667353.91016
ken,2015,2947822254507.45996
ken,2016,3062504636415.47021
ken,2017,3338385085696.4502
ken,2018,3676329175321.06006
ken,2019,3897552194820.76953
ken,2020,4414885385927.88965
kgz,1995,2777262000
kgz,1996,3188317000
kgz,1997,4214340000
kgz,1998,4953070000
kgz,1999,6621050000
kgz,2000,7397199000
kgz,2001,8234000000
kgz,2002,11023548000
kgz,2003,14701486000
kgz,2004,19416256000
kgz,2005,21338371300
kgz,2006,32045553200
kgz,2007,43389864744.5
kgz,2008,46752160393.36
kgz,2009,57141977679.33
kgz,2010,69224720790.53999
kgz,2011,79544863928.55
kgz,2012,98499911314.47
kgz,2013,120922728121.64
kgz,2014,124577185394.17
kgz,2015,143142891773.29999
kgz,2016,164017336848.85599
kgz,2017,193390631403.37
kgz,2018,204071109316.66
kgz,2019,230260572831.63
kgz,2020,285248160383.90002
khm,1993,333469000000
khm,1994,452046000000
khm,1995,649106000000
khm,1996,911618000000
khm,1997,1062871000000
khm,1998,1230067000000
khm,1999,1442503000000
khm,2000,1830507200000
khm,2001,2206206370252.91992
khm,2002,2892110269214.5
khm,2003,3338433376842.7002
khm,2004,4284832596891.87988
khm,2005,4962544067341.87988
khm,2006,6974652737783.91992
khm,2007,11287533657941.09961
khm,2008,11902257700000
khm,2009,16137411200000
khm,2010,19574664800000
khm,2011,20345513205254
khm,2012,28363734858512.39844
khm,2013,34553453959318.5
khm,2014,45436650983439.89844
khm,2015,53159602880895.10156
khm,2016,64323108036945.10156
khm,2017,79209386422454.09375
khm,2018,100240470021974
khm,2019,118436428209088
khm,2020,136542097848588
kna,1979,85532000
kna,1980,96642000
kna,1981,116836000
kna,1982,130917000
kna,1983,150689000
kna,1984,153705000
kna,1985,194084000.12207
kna,1986,232559000
kna,1987,216449999.87793
kna,1988,271229000
kna,1989,335276000
kna,1990,369222000
kna,1991,396499000
kna,1992,464903000
kna,1993,513239000
kna,1994,546546000
kna,1995,637405561
kna,1996,670431854
kna,1997,746990649
kna,1998,836260095
kna,1999,890427831
kna,2000,1105014612
kna,2001,1159892559
kna,2002,1223592095
kna,2003,1340301474
kna,2004,1560312833
kna,2005,1666720513
kna,2006,1908592915
kna,2007,2122079218
kna,2008,2127017412
kna,2009,2230621603
kna,2010,2373714257.53213
kna,2011,2603083909.75987
kna,2012,2914770933.52895
kna,2013,3236440777.98179
kna,2014,3582469917.39203
kna,2015,3756463000
kna,2016,3739970000
kna,2017,3647740000
kna,2018,3553848570.02
kna,2019,3016592410
kna,2020,2771547080.1
kor,1960,28252000000
kor,1961,41223000000
kor,1962,51657000000
kor,1963,55425000000
kor,1964,63629000000
kor,1965,97105000000
kor,1966,156978000000
kor,1967,253902000000
kor,1968,437662000000
kor,1969,704569000000
kor,1970,897782000000
kor,1971,1084920000000
kor,1972,1451786000000
kor,1973,1980463000000
kor,1974,2456500000000
kor,1975,3150010000000
kor,1976,4204780000000
kor,1977,5874320000000
kor,1978,7928630000000
kor,1979,9877840000000
kor,1980,12534450000000
kor,1981,15671190000000
kor,1982,19904200000000
kor,1983,22938130000000
kor,1984,24705580000000
kor,1985,28565330000000
kor,1986,33833070000000
kor,1987,40279550000000
kor,1988,48939080000000
kor,1989,58637070000000
kor,1990,68707500000000
kor,1991,83745800000000
kor,1992,96258700000000
kor,1993,112219100000000
kor,1994,133178700000000
kor,1995,153945500000000
kor,1996,178311600000000
kor,1997,203531500000000
kor,1998,258538300000000
kor,1999,329317400000000
kor,2000,413048900000000
kor,2001,764979288000000
kor,2002,872075556000000
kor,2003,898069427000000
kor,2004,954722520159534.125
kor,2005,1021448643977580
kor,2006,1149262113000000
kor,2007,1273611866000000
kor,2008,1425887495000000
kor,2009,1566849999000000
kor,2010,1660530025000000
kor,2011,1751458357000000
kor,2012,1835641598400000
kor,2013,1920795017400000
kor,2014,2077234034400000
kor,2015,2247375043400000
kor,2016,2407459074000000
kor,2017,2530353622000000
kor,2018,2700362359000000
kor,2019,2913609579000000
kor,2020,3199835655000000
kos,2001,499677741.42824
kos,2002,438671121.68
kos,2003,526653002.94
kos,2004,719534879.86
kos,2005,865433187.76
kos,2006,912762265
kos,2007,1126582674
kos,2008,1387664243
kos,2009,1538120460
kos,2010,1745951308
kos,2011,1899601758
kos,2012,2034918519
kos,2013,2384370288
kos,2014,2291015771
kos,2015,2427884624
kos,2016,2643585662.46824
kos,2017,2811619010.70383
kos,2018,3037831977.02426
kos,2019,3419716401
kos,2020,3943475422.9758
kwt,1960,117000000
kwt,1961,146400000
kwt,1962,176100000
kwt,1963,177600000
kwt,1964,204900000
kwt,1965,215900000
kwt,1966,305200000
kwt,1967,321600000
kwt,1968,386400000
kwt,1969,379100000
kwt,1970,365900000
kwt,1971,418800000
kwt,1972,493600000
kwt,1973,536300000
kwt,1974,684600000
kwt,1975,891100000
kwt,1976,1220100000
kwt,1977,1568700000
kwt,1978,1950400000
kwt,1979,2262700000
kwt,1980,2857600000
kwt,1981,4041600000
kwt,1982,4550300000
kwt,1983,4898100000
kwt,1984,5169500000
kwt,1985,5089800000
kwt,1986,5110500000
kwt,1987,5240300000
kwt,1988,5599700000
kwt,1989,5867200000
kwt,1991,6016700000
kwt,1992,6058500000
kwt,1993,6396500000
kwt,1994,6742900000
kwt,1995,7374800000
kwt,1996,7330900000
kwt,1997,7616000000
kwt,1998,7556500000
kwt,1999,7678000000
kwt,2000,8163200000
kwt,2001,9208521900
kwt,2002,9646309000
kwt,2003,10401246100
kwt,2004,11685218000
kwt,2005,13086248500
kwt,2006,15920579100
kwt,2007,18959946200
kwt,2008,21950203500
kwt,2009,24895757500
kwt,2010,25634183600
kwt,2011,27746637800
kwt,2012,29540683400
kwt,2013,32423720500
kwt,2014,33620427800
kwt,2015,34239348800
kwt,2016,35778745500
kwt,2017,37147850400
kwt,2018,38606413600
kwt,2019,38129244000
kwt,2020,39142868900
lao,1989,41114000000
lao,1990,44339000000
lao,1991,51315000000
lao,1992,76462000000
lao,1993,125848000000
lao,1994,166033000000
lao,1995,193266000000
lao,1996,244929000000
lao,1997,406000000000
lao,1998,865932000000
lao,1999,1544504000000
lao,2000,2255603000000
lao,2001,2564990000000
lao,2002,3529400000000
lao,2003,4237920000000
lao,2004,5154850000000
lao,2005,5560340000000
lao,2006,7046120000000
lao,2007,9774230000000
lao,2008,11563950000000
lao,2009,15311420000000
lao,2010,21302620000000
lbn,1964,2662000000
lbn,1965,3214500000
lbn,1966,3436900000
lbn,1967,3353300000
lbn,1968,3470400000
lbn,1969,3726300000
lbn,1970,4266700000
lbn,1971,5275300000
lbn,1972,6382900000
lbn,1973,7733000000
lbn,1974,9578500000
lbn,1975,10648000000
lbn,1976,11192800000
lbn,1977,14341700000
lbn,1978,17215400000
lbn,1979,21862000000
lbn,1980,28826300000
lbn,1981,40397200000
lbn,1982,48556800000
lbn,1983,61719900000
lbn,1984,76277400000
lbn,1985,119102100000
lbn,1986,323897300000
lbn,1987,1471309000000
lbn,1988,2174612000000
lbn,1989,2465205000000
lbn,1990,3822324000000
lbn,1991,5499499000000
lbn,1992,11775791000000
lbn,1993,15678459000000
lbn,1994,19651322000000
lbn,1995,22883336000000
lbn,1996,28915060000000
lbn,1997,34569570000000
lbn,1998,40138770000000
lbn,1999,44825100000000
lbn,2000,49234800000000
lbn,2001,52910400000000
lbn,2002,57177460000000
lbn,2003,64635698000000
lbn,2004,71159786000000
lbn,2005,74357720000000
lbn,2006,80155043000000
lbn,2007,90109761000000
lbn,2008,103423997000000
lbn,2009,123718553000000
lbn,2010,138694683000000
lbn,2011,146282664000000
lbn,2012,156478806000000
lbn,2013,167248217000000
lbn,2014,177123895000000
lbn,2015,186095008800000
lbn,2016,199926894744000
lbn,2017,208336267125208
lbr,1974,3163111.79034
lbr,1975,1591774.86359
lbr,1976,2344487.12491
lbr,1977,2632910.18393
lbr,1978,3251014.96862
lbr,1979,3331981.87186
lbr,1980,2556056.22711
lbr,1981,2263046.47915
lbr,1982,2825055.84286
lbr,1983,3126679.09115
lbr,1984,3149655.60149
lbr,1985,3707918.09067
lbr,1986,4399646.76886
lbr,1987,5059182.48955
lbr,1988,5551982.37749
lbr,1989,6722040.26306
lbr,1991,7634619.08985
lbr,1992,9132549.8657
lbr,1993,15127029.28917
lbr,1994,16900053.73197
lbr,1995,20393318.39615
lbr,1996,19122284.49426
lbr,1997,18331817.28297
lbr,1998,46010528.21779
lbr,1999,50860664.63815
lbr,2000,61653419.71762
lbr,2001,58501508.97269
lbr,2002,48297260.14018
lbr,2003,54990210.12156
lbr,2004,86656299.01653
lbr,2005,111713588.94899
lbr,2006,147944490.60627
lbr,2007,184529574.31858
lbr,2008,254083219.46644
lbr,2009,319285088.36337
lbr,2010,410038667.00908
lbr,2011,533623085.29417
lbr,2012,545374423.65553
lbr,2013,668874501.15
lbr,2014,615677662.22841
lbr,2015,669304970.49806
lbr,2016,614892964.0579
lbr,2017,680309617.90991
lbr,2018,700940239.45389
lby,1960,29100000
lby,1961,35000000
lby,1962,41100000
lby,1963,48420000
lby,1964,61970000
lby,1965,93540000
lby,1966,119890000
lby,1967,149220000
lby,1968,188910000
lby,1969,249400000
lby,1970,296410000
lby,1971,430860000
lby,1972,518120000
lby,1973,672790000
lby,1974,1052610000
lby,1975,1103710000
lby,1976,1433240000
lby,1977,1798650000
lby,1978,2066070000
lby,1979,2807160000
lby,1980,3554760000
lby,1981,4114230000
lby,1982,3789560000
lby,1983,3599030000
lby,1984,3605260000
lby,1985,4580380000
lby,1986,4287390000
lby,1987,4415960000
lby,1988,4211930000
lby,1989,4687253000
lby,1990,5577009000
lby,1991,5516345000
lby,1992,6426200000
lby,1993,6808230000
lby,1994,7761430000
lby,1995,8503200000
lby,1996,8590500000
lby,1997,8272300000
lby,1998,8587100000
lby,1999,9222700000
lby,2000,9509100000
lby,2001,9919500000
lby,2002,10525200000
lby,2003,11209400000
lby,2004,12752900000
lby,2005,16452000000
lby,2006,18768200000
lby,2007,25908200000
lby,2008,38653000000
lby,2009,45383600000
lby,2010,45123400000
lby,2011,55953209204
lby,2012,62993600000
lby,2013,66958700000
lby,2014,66731910036.783
lby,2015,75078100000
lby,2016,91650600000
lby,2017,105602913121
lby,2018,105471282738
lby,2019,103269019276
lby,2020,119749103217
lca,1975,82085000
lca,1976,100504000
lca,1977,106479000
lca,1978,127372000
lca,1979,149625000
lca,1980,167236000
lca,1981,196435000
lca,1982,214552000
lca,1983,245777000
lca,1984,274030999.99911
lca,1985,328638000.00003
lca,1986,412205000
lca,1987,479337000
lca,1988,587287000
lca,1989,684940000
lca,1990,765456000
lca,1991,826273000
lca,1992,849541000
lca,1993,901252000
lca,1994,959834407
lca,1995,1063182042
lca,1996,1115408734
lca,1997,1162194292
lca,1998,1296526613
lca,1999,1402334788
lca,2000,1488536980
lca,2001,1555229273
lca,2002,1576016951
lca,2003,1744837826
lca,2004,1884260836
lca,2005,2118968570
lca,2006,2488344849
lca,2007,2661163382
lca,2008,2865783790
lca,2009,2952554988
lca,2010,3006326252.25245
lca,2011,3102609712.62035
lca,2012,3204350619.43144
lca,2013,3300174303.87324
lca,2014,3393617964.17244
lca,2015,3577491000
lca,2016,3613380000
lca,2017,3717260000
lca,2018,3901634655.8
lca,2019,3576173280
lca,2020,3122368804
lka,1960,1554000000
lka,1961,1622000000
lka,1962,1729000000
lka,1963,2182600000
lka,1964,2230000000
lka,1965,2311300000
lka,1966,2264600000
lka,1967,2517200000
lka,1968,2741700000
lka,1969,2886200000
lka,1970,3127900000
lka,1971,3460700000
lka,1972,4002000000
lka,1973,4115900000
lka,1974,4608200000
lka,1975,4769600000
lka,1976,6319300000
lka,1977,8823700000
lka,1978,11593000000
lka,1979,16550900000
lka,1980,21302700000
lka,1981,25536100000
lka,1982,32013500000
lka,1983,38711600000
lka,1984,44911900000
lka,1985,50655500000
lka,1986,52800800000
lka,1987,60952900000
lka,1988,70012100000
lka,1989,75859023008
lka,1990,90932137608.08
lka,1991,110820554614.53
lka,1992,129442182500
lka,1993,159610530603.94199
lka,1994,191001600629.47
lka,1995,259441700000
lka,1996,288655900000
lka,1997,333668100000
lka,1998,377741100000
lka,1999,428319000000
lka,2000,483421400000
lka,2001,549128700000
lka,2002,622478700000
lka,2003,717834936000
lka,2004,858636919000
lka,2005,1022265660297.22998
lka,2006,1204542052612.47998
lka,2007,1404015833111.63989
lka,2008,1522760630929.58008
lka,2009,1806147327870.06006
lka,2010,2091402120721.8501
lka,2011,3136752212997.33008
lka,2012,3689690616609.62939
lka,2013,4288473308226.87988
lka,2014,4910589183753.87988
lka,2015,5747102790260
lka,2016,6677336447424.21973
lka,2017,7839493796980.92969
lka,2018,8734015233540.62109
lka,2019,9460994862276.86133
lso,1980,118605000
lso,1981,148934000
lso,1982,190604000
lso,1983,224589000
lso,1984,258217000
lso,1985,314266000
lso,1986,358278000
lso,1987,395673000
lso,1988,500943000
lso,1989,571477000
lso,1990,627129000
lso,1991,691332000
lso,1992,764508000
lso,1993,935173000
lso,1994,1037007000
lso,1995,1138743538
lso,1996,1334021264
lso,1997,1530998181
lso,1998,1768834466
lso,1999,1677843000
lso,2000,1700900000
lso,2001,1992711000
lso,2002,2168179000
lso,2003,2297850000
lso,2004,2375548000
lso,2005,2592569000
lso,2006,3507904000
lso,2007,4081458000
lso,2008,4883557000
lso,2009,5273720473.3
lso,2010,6453250796.17
lso,2011,6659644207.32
lso,2012,7148680579.44
lso,2013,8661613008.42
lso,2014,9003837323.68085
lso,2015,10134561485.5955
lso,2016,9644191129.58975
lso,2017,12105974458.4848
lso,2018,13400596765.1585
lso,2019,12195220748.0744
lso,2020,14282899615.7805
mac,1984,7953742000
mac,1985,9249347000
mac,1986,11074189000
mac,1987,14277953000
mac,1988,20001134000
mac,1989,24251434000
mac,1990,30645508000
mac,1991,41950694000
mac,1992,50802194000
mac,1993,54313457000
mac,1994,61213272000
mac,1995,69443544000
mac,1996,74332666000
mac,1997,78182868000
mac,1998,80627597000
mac,1999,86096345000
mac,2000,84917791000
mac,2001,91550005000
mac,2002,98959342000
mac,2003,111090046000
mac,2004,120947033000
mac,2005,135659793000
mac,2006,168911862000
mac,2007,185540565000
mac,2008,189790344000
mac,2009,212233314000
mac,2010,243053843000
mac,2011,297963895000
mac,2012,374931002000
mac,2013,441410532000
mac,2014,487471794000
mac,2015,472829009000
mac,2016,532475286000
mac,2017,591465630000
mac,2018,651452054000
mac,2019,687520576000
mac,2020,692358396000
mar,1960,2870000000
mar,1961,3021000000
mar,1962,3490000000
mar,1963,3724000000
mar,1964,3783000000
mar,1965,4043000000
mar,1966,4011000000
mar,1967,4381290000
mar,1968,4938060000
mar,1969,5475710000
mar,1970,5907550000
mar,1971,6669410000
mar,1972,7882840000
mar,1973,9191870000
mar,1974,11885810000
mar,1975,14274220000
mar,1976,16858300000
mar,1977,20181300000
mar,1978,23744250000
mar,1979,27032990000
mar,1980,29960630000
mar,1981,34887600000
mar,1982,38754830000
mar,1983,45608180000
mar,1984,50270320000
mar,1985,56881000000
mar,1986,66494000000
mar,1987,73091000000
mar,1988,84205000000
mar,1989,94504000000
mar,1990,114802000000
mar,1991,134092000000
mar,1992,146507000000
mar,1993,158145000000
mar,1994,174242000000
mar,1995,186516000000
mar,1996,198780000000
mar,1997,230964000000
mar,1998,244909000000
mar,1999,269985921906
mar,2000,292784000000
mar,2001,345819941348.23602
mar,2002,381494324996.87097
mar,2003,411502762507.01501
mar,2004,445879623376.82202
mar,2005,508563091358.83093
mar,2006,600555083282.44299
mar,2007,705935283353.00806
mar,2008,799905705454.73999
mar,2009,855954890264.19482
mar,2010,891865670889.48401
mar,2011,949287067490.55005
mar,2012,992175962578.52405
mar,2013,1022815973402.16003
mar,2014,1086226987072.33997
mar,2015,1148038755845.38989
mar,2016,1202413574764.40991
mar,2017,1269097276754.07007
mar,2018,1320624269176.58008
mar,2019,1370518255153.48999
mar,2020,1485118133004.46997
mda,1991,18210047
mda,1992,83394623
mda,1993,349243600
mda,1994,753205300
mda,1995,1245215800
mda,1996,1430082100
mda,1997,1922856800
mda,1998,1763937305
mda,1999,2520019270
mda,2000,3571467413
mda,2001,4789818921
mda,2002,6538273476
mda,2003,8523676329
mda,2004,11772993043
mda,2005,15826816618
mda,2006,19558100418
mda,2007,27344237138
mda,2008,31680771857
mda,2009,32684464343.63
mda,2010,37136736024.8
mda,2011,41074108797.87
mda,2012,49626191007.4724
mda,2013,62782500671.4496
mda,2014,65972988383.7651
mda,2015,64005378833.5477
mda,2016,70548727123.49271
mda,2017,77055880000
mda,2018,83194003896
mda,2019,89950706570
mda,2020,107630958872.13
mdg,1962,5308000000
mdg,1963,5518000000
mdg,1964,6066000000
mdg,1965,6482000000
mdg,1966,7034000000
mdg,1967,8137200000
mdg,1968,8729800000
mdg,1969,9541400000
mdg,1970,11032400000
mdg,1971,11710400000
mdg,1972,13088400000
mdg,1973,13604200000
mdg,1974,16435600000
mdg,1975,16742800000
mdg,1976,19415800000
mdg,1977,22062000000
mdg,1978,25524000000
mdg,1979,28131000000
mdg,1980,33925400000
mdg,1981,42043000000
mdg,1982,45782400000
mdg,1983,41619200000
mdg,1984,51618400000
mdg,1985,58467800000
mdg,1986,73448400000
mdg,1987,86999000000
mdg,1988,106519000000
mdg,1989,142402400000
mdg,1990,148783600000
mdg,1991,195066000000
mdg,1992,238487800000
mdg,1993,296250600000
mdg,1994,451930800000
mdg,1995,525214800000
mdg,1996,609006200000
mdg,1997,735788600000
mdg,1998,781353600000
mdg,1999,931215800000
mdg,2000,1090951600000
mdg,2001,1350904600000
mdg,2002,1458394795623.12012
mdg,2003,1586936868561.19995
mdg,2004,1987223448800
mdg,2005,2031867593539.47998
mdg,2006,2660033971159.81982
mdg,2007,3226837927411
mdg,2008,3621700242123.77979
mdg,2009,3987969312825.77979
mdg,2010,4456826087139.37988
mdg,2011,5211743463298.08984
mdg,2012,5606323982182.7998
mdg,2013,5810825628717.37988
mdg,2014,6437135469779.26953
mdg,2015,7501016703961.83984
mdg,2016,8887147176337.78906
mdg,2017,10495624676875.59961
mdg,2018,11750579777837.69922
mdg,2019,12570558928264
mdg,2020,13959402774982.19922
mdv,1976,61815000
mdv,1977,63167000
mdv,1978,66806000
mdv,1979,90423000
mdv,1980,142912000
mdv,1981,156813000
mdv,1982,139421000
mdv,1983,137130000
mdv,1984,181520000
mdv,1985,235109000
mdv,1986,294737000
mdv,1987,329807000
mdv,1988,376839000
mdv,1989,451857000
mdv,1990,535871000
mdv,1991,668539000
mdv,1992,752510000
mdv,1993,1022690000
mdv,1994,1268070000
mdv,1995,1463440000
mdv,1996,1845890000
mdv,1997,2276340000
mdv,1998,2799860000
mdv,1999,2898630000
mdv,2000,3019560000
mdv,2001,3254291217.14
mdv,2002,3956718577.38
mdv,2003,4636454529.29
mdv,2004,6090812887.94
mdv,2005,6737210185.29161
mdv,2006,8008651939.9926
mdv,2007,9938819714.64
mdv,2008,12110272374.31
mdv,2009,13855275390.68
mdv,2010,15883970112.31
mdv,2011,19062239077.37
mdv,2012,20001611515.55
mdv,2013,23676728450.85
mdv,2014,27197055754.29
mdv,2015,30491924283.62
mdv,2016,30436282609.07
mdv,2017,32005875289.08
mdv,2018,33088326226.59
mdv,2019,36241416260.43
mdv,2020,41384961351.07
mex,1960,37390000
mex,1961,42310000
mex,1962,47890000
mex,1963,55880000
mex,1964,65280000
mex,1965,71250000
mex,1966,77690000
mex,1967,86960000
mex,1968,97850000
mex,1969,115820000
mex,1970,135240000
mex,1971,152780000
mex,1972,178700000
mex,1973,223400000
mex,1974,272450000
mex,1975,344310000
mex,1976,531020000
mex,1977,554300000
mex,1978,748400000
mex,1979,1016500000
mex,1980,1404900000
mex,1981,2110600000
mex,1982,3258000000
mex,1983,5327000000
mex,1984,9008000000
mex,1985,12788000000
mex,1986,21870000000
mex,1987,52818000000
mex,1988,45947000000
mex,1989,90012000000
mex,1990,165429000000
mex,1991,246834000000
mex,1992,305019000000
mex,1993,356566000000
mex,1994,428265000000
mex,1995,564692000000
mex,1996,717222000000
mex,1997,1124959358815.44995
mex,1998,1321252340224.3999
mex,1999,1568959735203.43994
mex,2000,1498553751318.48999
mex,2001,1780943253860.28003
mex,2002,1871265757815.76001
mex,2003,2046095973009.72949
mex,2004,2313031831230.56982
mex,2005,2543606305828.93994
mex,2006,2713839602516.20947
mex,2007,2989234193650.33984
mex,2008,3255244371112.75977
mex,2009,3630392917007.35986
mex,2010,4093769148366.48975
mex,2011,4502269208349.36914
mex,2012,4956275583767.51953
mex,2013,5366634527970
mex,2014,6020968846000
mex,2015,6754859008600
mex,2016,7588052757340
mex,2017,8439789279220
mex,2018,8822023710873.73047
mex,2019,9236663552931.67969
mex,2020,10478072481817.19922
mkd,1993,43694000000
mkd,1994,19592000000
mkd,1995,19949000000
mkd,1996,19907000000
mkd,1997,24664000000
mkd,1998,27873000000
mkd,1999,36575000000
mkd,2000,44712000000
mkd,2001,74502000000
mkd,2002,68487000000
mkd,2003,81154115091
mkd,2004,94550286034.5
mkd,2005,109402898289
mkd,2006,136542100291
mkd,2007,177384535918
mkd,2008,198348210381.5
mkd,2009,201660973144.53101
mkd,2010,225085857910.15601
mkd,2011,245181134277.34399
mkd,2012,252693923828.125
mkd,2013,259276279541.01599
mkd,2014,282407893310.54694
mkd,2015,304073890380.85901
mkd,2016,322198916503.90601
mkd,2017,336988518554.68799
mkd,2018,373435521484.37506
mkd,2019,404028100097.65601
mkd,2020,436230867187.5
mli,1962,6700000000
mli,1963,7364500000
mli,1964,8566500000
mli,1965,9323000000
mli,1966,11271500000
mli,1967,12343500000
mli,1968,11775000000
mli,1969,12204000000
mli,1970,13640500000
mli,1971,14682500000
mli,1972,16410500000
mli,1973,17852000000
mli,1974,27134500000
mli,1975,32525000000
mli,1976,36251000000
mli,1977,41822500000
mli,1978,51488500000
mli,1979,60110000000
mli,1980,62798499999.998
mli,1981,64698499999.998
mli,1982,72298499999.998
mli,1983,87268499999.998
mli,1984,117390000000
mli,1985,127579300000
mli,1986,135309500000
mli,1987,129921900000
mli,1988,140649600000
mli,1989,141990800000
mli,1990,135040700000
mli,1991,152719000000
mli,1992,157246000000
mli,1993,170408000000
mli,1994,237224200000
mli,1995,254555300000
mli,1996,316834200000
mli,1997,345042600000
mli,1998,359453300000
mli,1999,363071700000
mli,2000,408455900000
mli,2001,491705500000
mli,2002,617791500000
mli,2003,751194600000
mli,2004,724168648347
mli,2005,809291192660
mli,2006,888883464104
