geo,time,ne_dab_totl_kd
pse,2016,21027500000
pse,2017,20680800000
pse,2018,21149300000
pse,2019,21505900000
pse,2020,18781900000
qat,2015,128720175357.14301
rou,1990,86347451635.19569
rou,1991,72556356559.65302
rou,1992,70564921776.99631
rou,1993,72418165614.214
rou,1994,77696100978.8073
rou,1995,84692439692.01459
rou,1996,88775704998.99449
rou,1997,85308698208.07089
rou,1998,87178133239.6096
rou,1999,84160473866.1468
rou,2000,88687811478.56779
rou,2001,96085816997.8698
rou,2002,100534286419.91499
rou,2003,106129603014.647
rou,2004,120953715826.951
rou,2005,130938977327.705
rou,2006,148567158442.73401
rou,2007,171862839439.77499
rou,2008,187372387462.19696
rou,2009,167220493557.427
rou,2010,161159477554.79401
rou,2011,163875324453.43399
rou,2012,165172491693.85999
rou,2013,165080585040.957
rou,2014,171321485725.67999
rou,2015,179191751753.75101
rou,2016,187975926631.00601
rou,2017,204661339981.85001
rou,2018,216762854909.08701
rou,2019,229017490491.57297
rou,2020,224114288226.61496
rus,1990,1264786427969.87012
rus,1991,1213317240559.09009
rus,1992,921672955252.31104
rus,1993,785070847567.25903
rus,1994,686303461269.60718
rus,1995,651322333538.21497
rus,1996,628895203621.97083
rus,1997,633894779925.50098
rus,1998,545046888184.61902
rus,1999,533319612569.46802
rus,2000,625619182584.62195
rus,2001,683719114158.05701
rus,2002,713973256822.34998
rus,2003,772173337957.49292
rus,2004,850475054429.54004
rus,2005,928784403369.55603
rus,2006,1037589953202
rus,2007,1185686888214.5
rus,2008,1294500107807.21997
rus,2009,1096343169084.64001
rus,2010,1193424507023.83008
rus,2011,1304054012819.43994
rus,2012,1382146270547.97998
rus,2013,1400006721393.98999
rus,2014,1385848231648.34009
rus,2015,1262500882048.38989
rus,2016,1245851991951.6001
rus,2017,1297242516473.15991
rus,2018,1326044748417.27002
rus,2019,1366008864692.63989
rus,2020,1305319361612.54004
rwa,1960,807242767.96784
rwa,1961,776130055.70627
rwa,1962,904704105.84123
rwa,1963,842763825.63856
rwa,1964,690088046.64664
rwa,1965,752581801.45523
rwa,1966,820879527.383
rwa,1967,872433864.1125
rwa,1968,940314098.54532
rwa,1969,1054845943.56242
rwa,1970,1088906240.51453
rwa,1971,1112509175.16906
rwa,1972,1118244801.11613
rwa,1973,1103101980.00349
rwa,1974,1156397062.32398
rwa,1975,1127590268.17095
rwa,1976,1297469739.56898
rwa,1977,1374217439.42195
rwa,1978,1490669377.60172
rwa,1979,1642243680.31959
rwa,1980,1810027708.61151
rwa,1981,1924634489.18846
rwa,1982,1964077683.56131
rwa,1983,2128102483.45959
rwa,1984,1958112125.39781
rwa,1985,1984811861.05624
rwa,1986,2157919891.29043
rwa,1987,2094749530.0262
rwa,1988,2265418648.58314
rwa,1989,2259755432.3419
rwa,1990,2206796985.18084
rwa,1991,2448190222.55369
rwa,1992,2542962097.27882
rwa,1993,2438041331.93844
rwa,1994,1618077116.06008
rwa,1995,1746636665.3313
rwa,1996,1916440660.99735
rwa,1997,2257279468.59885
rwa,1998,2424345680.57088
rwa,1999,2886024267.64051
rwa,2000,3216217485.52612
rwa,2001,3360844873.64448
rwa,2002,3801147776.33491
rwa,2003,3750258555.32518
rwa,2004,4035955627.4081
rwa,2005,4422153164.25005
rwa,2006,4958956711.65221
rwa,2007,5229059293.63914
rwa,2008,5794946147.39922
rwa,2009,6305430605.78499
rwa,2010,6707715041.85751
rwa,2011,7272353951.87098
rwa,2012,8025581844.06953
rwa,2013,8372651598.18359
rwa,2014,9032718229.51563
rwa,2015,10140012024.567
rwa,2016,10715729083.8972
rwa,2017,10667622409.8366
rwa,2018,11545223757.0369
rwa,2019,12690070728.1354
rwa,2020,12401034230.3009
sau,2000,241515475494.41501
sau,2001,240598693699.29297
sau,2002,253696088810.474
sau,2003,261730268818.93701
sau,2004,287838282405.66199
sau,2005,319697037909.43799
sau,2006,364583437231.36707
sau,2007,407029780227.922
sau,2008,462908794251.28302
sau,2009,473464600843.09198
sau,2010,501212360071.71295
sau,2011,541651683348.78998
sau,2012,583123656931.29602
sau,2013,610237630759.00696
sau,2014,658538192095.00696
sau,2015,683566596960
sau,2016,625400738192.69299
sau,2017,632320637952.479
sau,2018,632789603122.79797
sau,2019,672280858580.51404
sau,2020,622867499840.65295
sdn,1960,27718589033.6939
sdn,1961,39946351024.75169
sdn,1962,44291297009.0556
sdn,1963,37999062434.0617
sdn,1964,40115780267.7635
sdn,1965,35183052554.7753
sdn,1966,37394685154.4712
sdn,1967,37626400440.9176
sdn,1968,38282745302.3331
sdn,1969,39418550753.4079
sdn,1970,40188905236.79169
sdn,1971,35414871066.2784
sdn,1972,33156054064.0316
sdn,1973,45459850878.4014
sdn,1974,58856527003.195
sdn,1975,76754725260.2265
sdn,1976,86807612168.17551
sdn,1977,71671303994.91721
sdn,1978,61099720649.2336
sdn,1979,52192761759.9537
sdn,1980,55683304140.6447
sdn,1981,53697137822.4646
sdn,1982,96597324353.3188
sdn,1983,92140189578.42641
sdn,1984,88771893151.38318
sdn,1985,62695397727.2107
sdn,1986,56528932717.1581
sdn,1987,66524633186.3899
sdn,1988,62285931744.52969
sdn,1989,62742955474.8585
sdn,1990,60168777739.75089
sdn,1991,55609168096.1776
sdn,1992,65676210075.3213
sdn,1993,68294980781.2586
sdn,1994,69265550485.5542
sdn,1995,70945034819.5827
sdn,1996,110817511603.03
sdn,1997,150193506956.008
sdn,1998,176716771996.909
sdn,1999,172222974645.62601
sdn,2000,260645065560.27896
sdn,2001,273405692728.00296
sdn,2002,306361839876.29401
sdn,2003,329621236963.48798
sdn,2004,360166812600.43799
sdn,2005,389557468728.26099
sdn,2006,440899527956.40894
sdn,2007,466616608924.172
sdn,2008,485054573893.80603
sdn,2009,357264316299.99493
sdn,2010,319443041501.70099
sdn,2011,296101791544.52893
sdn,2012,134180624229.44501
sdn,2013,93246022615.1293
sdn,2014,63541501710.95049
sdn,2015,51747573262.6263
sdn,2016,47544242938.5358
sdn,2017,44208798567.3242
sdn,2018,43123291551.221
sdn,2019,42361630631.489
sdn,2020,40601612399.3434
sen,1965,4196676452.1068
sen,1966,4243817522.27917
sen,1967,4319292660.69859
sen,1968,4376854149.7152
sen,1969,3982683721.72308
sen,1970,4372252288.03604
sen,1971,4467629996.02867
sen,1972,4566180959.82784
sen,1973,4490331493.31979
sen,1974,4661470147.05218
sen,1975,4982928847.81418
sen,1976,5368671569.00816
sen,1977,5366737091.44965
sen,1978,5472515685.19886
sen,1979,5730951816.24522
sen,1980,6013426544.18254
sen,1981,6413850526.27551
sen,1982,6403148276.67998
sen,1983,6034909995.6343
sen,1984,6519363771.31869
sen,1985,6924641610.16563
sen,1986,7186587266.02279
sen,1987,7524729781.84604
sen,1988,7518832379.90883
sen,1989,7489909036.84314
sen,1990,7706809573.96762
sen,1991,7966891530.28018
sen,1992,8197489958.10084
sen,1993,8398989879.96845
sen,1994,7576261236.93467
sen,1995,7998038558.55813
sen,1996,8174870772.54919
sen,1997,8587642676.89941
sen,1998,9097804659.32424
sen,1999,10495400713.6995
sen,2000,10692117889.6702
sen,2001,11784762979.4263
sen,2002,11476650366.7565
sen,2003,12467846604.3536
sen,2004,12764627006.3895
sen,2005,13539180569.1977
sen,2006,13947351975.7678
sen,2007,14722854748.2164
sen,2008,14993754242.0985
sen,2009,15330456980.7595
sen,2010,15759508034.7289
sen,2011,16106322635.2785
sen,2012,16696124154.2404
sen,2013,17491363890.9365
sen,2014,18874992202.2696
sen,2015,20042106744.5046
sen,2016,21416035262.4928
sen,2017,23576578574.7946
sen,2018,25163287431.62189
sen,2019,26024691472.8832
sen,2020,27062930585.796
sgp,2015,223925734652.31296
slb,1980,1519234786.25953
slb,1981,1491971997.49726
slb,1982,1467077035.86671
slb,1983,1524135329.15238
slb,1984,1526781724.18195
slb,1985,1478967380.88629
slb,1986,1149448374.03826
slb,1987,987201350.71334
slb,1988,1428944345.38381
slb,1989,1354820891.50262
slb,1990,1402825590.28466
slb,1991,1236063690.58751
slb,1992,1153204085.11136
slb,1993,1438212964.07415
slb,1994,1620547987.56668
slb,1995,1629528649.77301
slb,1996,1361612821.51714
slb,1997,1367409528.22715
slb,1998,1049929538.93377
slb,1999,1031161721.60517
slb,2000,929643022.52099
slb,2001,883684412.74724
slb,2002,801429931.0167
slb,2003,730711761.81716
slb,2004,762257497.55298
slb,2005,868220948.65259
slb,2006,1002190798.05237
slb,2007,1138578747.96468
slb,2008,1134462699.4044
slb,2009,1212572444.30662
slb,2010,1448126161.59951
slb,2011,1346372311.70559
slb,2012,1271368772.27807
slb,2013,1379898582.95471
slb,2014,1349397270.10054
slb,2015,1400305760.16779
slb,2016,1548642367.6159
slb,2017,1549230339.28701
slb,2018,1513798445.82122
slb,2019,1705025120.95198
slb,2020,1658701465.00572
sle,2001,2092131156.53839
sle,2002,2603979837.36399
sle,2003,2774379905.71487
sle,2004,2845096916.33075
sle,2005,2949054233.70142
sle,2006,2992315320.70553
sle,2007,3197059354.23996
sle,2008,3463566526.34445
sle,2009,3812834247.9671
sle,2010,4032354971.56099
sle,2011,5358485325.22134
sle,2012,5411823869.37764
sle,2013,6384272254.50732
sle,2014,5483837780.8843
sle,2015,5436383025.0985
sle,2016,6025927508.77831
sle,2017,6021384298.28229
sle,2018,6541217920.03688
sle,2019,6648074581.2134
sle,2020,6881831069.03392
slv,1990,14708833449.3244
slv,1991,15092515958.1656
slv,1992,16551417355.2241
slv,1993,17597358106.4582
slv,1994,18796106042.101
slv,1995,20232565765.9576
slv,1996,19708015012.996
slv,1997,20104354139.2393
slv,1998,20880062205.5315
slv,1999,21113898601.8513
slv,2000,21523626743.2004
slv,2001,21993201719.6329
slv,2002,22099571187.9982
slv,2003,22547218385.552
slv,2004,22762634555.7767
slv,2005,23741294566.5213
slv,2006,25126786595.663
slv,2007,26400377560.3865
slv,2008,26242725009.8896
slv,2009,23854256249.83929
slv,2010,24310986343.3678
slv,2011,25292827421.0494
slv,2012,26038521248.0708
slv,2013,27022896363.4563
slv,2014,26598041761.74129
slv,2015,27560550000
slv,2016,28040384819.5437
slv,2017,28517431650.6957
slv,2018,29139364269.38449
slv,2019,30123476127.3246
slv,2020,27745418129.8662
smr,2015,1028474310.84224
smr,2016,1067579970.45475
smr,2017,1094488810.43756
smr,2018,1105286893.80644
smr,2019,1170551428.21451
srb,1995,22640527504.7788
srb,1996,24302721569.9207
srb,1997,26084326199.6226
srb,1998,25370372461.9063
srb,1999,23283171098.6586
srb,2000,25030966969.1519
srb,2001,27957418740.5048
srb,2002,30625205865.4406
srb,2003,31864030383.5461
srb,2004,37022021558.9302
srb,2005,36774740006.85529
srb,2006,40322382953.0797
srb,2007,45589206896.0971
srb,2008,48301909084.0273
srb,2009,43923736198.1574
srb,2010,42419493681.7347
srb,2011,43700334281.8231
srb,2012,42955363213.0647
srb,2013,42818112973.3671
srb,2014,42476083726.4287
srb,2015,42448207632.6561
srb,2016,43076147805.7883
srb,2017,44743031206.6676
srb,2018,47651014151.8184
srb,2019,50664021824.0419
srb,2020,50203743121.3822
ssd,2008,12490721127.2138
ssd,2009,12148267691.1682
ssd,2010,13853302638.7401
ssd,2011,12950709139.8473
ssd,2012,12470453218.2674
ssd,2013,13259927590.5435
ssd,2014,13013932861.7452
ssd,2015,11067809278.0645
svk,1992,42158659476.366
svk,1993,43227322321.384
svk,1994,41450765842.86369
svk,1995,45158234233.248
svk,1996,52238835947.1203
svk,1997,54464661932.8769
svk,1998,56563533015.6367
svk,1999,53327304706.7488
svk,2000,53741269513.8055
svk,2001,57677874506.36169
svk,2002,59811154912.3984
svk,2003,59713406826.7343
svk,2004,63269588696.4304
svk,2005,68323031583.7156
svk,2006,72616024321.3824
svk,2007,77643484635.79489
svk,2008,82707950533.64841
svk,2009,76791540724.6769
svk,2010,81098384621.27029
svk,2011,81403198878.68588
svk,2012,77728806177.08389
svk,2013,77718631943.87689
svk,2014,80406072986.80389
svk,2015,85915839664.28391
svk,2016,87336599768.06441
svk,2017,90187274566.4859
svk,2018,93372607300.05501
svk,2019,97012196801.30388
svk,2020,91769433291.4398
svn,1990,23513308663.5676
svn,1991,21219773544.1476
svn,1992,20535222952.3512
svn,1993,23238107305.2027
svn,1994,24599034707.3304
svn,1995,27216647446.973
svn,1996,28010341931.3332
svn,1997,29418139596.0125
svn,1998,30693068653.9879
svn,1999,33225258886.6683
svn,2000,33640869101.3418
svn,2001,34161169623.8359
svn,2002,34989345549.8109
svn,2003,36630256310.8621
svn,2004,38426355749.4379
svn,2005,39064527592.8933
svn,2006,40914536043.7988
svn,2007,44611835748.5406
svn,2008,46153189917.916
svn,2009,41970788987.1351
svn,2010,41630622320.4855
svn,2011,41542247399.7215
svn,2012,39226276820.1402
svn,2013,38508284400.3074
svn,2014,38993377859.7562
svn,2015,39658259007.02769
svn,2016,40859026004.368
svn,2017,42464368001.1715
svn,2018,44591638175.8797
svn,2019,46046624533.3101
svn,2020,43944684537.8949
swe,1970,220664623882.944
swe,1971,217862045924.79501
swe,1972,221771390232.71399
swe,1973,226820552966.37201
swe,1974,237434152649.98599
swe,1975,247273750176.47601
swe,1976,253328480077.03
swe,1977,245219195106.32999
swe,1978,239753233043.61896
swe,1979,253243927207.08301
swe,1980,258179342210.46896
swe,1981,254618510465.867
swe,1982,256168325721.22296
swe,1983,253985961600.34296
swe,1984,263069333950.08801
swe,1985,274801431799.39496
swe,1986,282141201716.01801
swe,1987,294436291338.83093
swe,1988,303535879050.87
swe,1989,315948864911.401
swe,1990,317116354872.92902
swe,1991,310349566011.37201
swe,1992,305869247680.92401
swe,1993,289139303063.31598
swe,1994,298479254054.28998
swe,1995,305377665197.98999
swe,1996,308689286668.026
swe,1997,314587204718.04999
swe,1998,329288964057.71002
swe,1999,340524979279.89001
swe,2000,355472267852.51599
swe,2001,357872194584.97998
swe,2002,362138309466.22302
swe,2003,368415843452.48999
swe,2004,376870063444.19293
swe,2005,387270259693.69696
swe,2006,403770985996.67297
swe,2007,423315160363.13293
swe,2008,423059909547.78894
swe,2009,407403182573.39203
swe,2010,431649876025.12598
swe,2011,445157896182.39203
swe,2012,441993402562.724
swe,2013,449437763546.02197
swe,2014,464701714881.20398
swe,2015,485860738925.22601
swe,2016,500035398810.62799
swe,2017,513844432353.94
swe,2018,522631320152.35602
swe,2019,523618890654.82294
swe,2020,506298350423.32898
swz,1980,1366877229.18913
swz,1981,1432764953.44118
swz,1982,1507926879.53863
swz,1983,1787654526.14623
swz,1984,1737472805.2694
swz,1985,1468086393.44574
swz,1986,1299548349.43097
swz,1987,1579026804.42215
swz,1988,1570146594.53073
swz,1989,1690491709.43381
swz,1990,1877166998.83407
swz,1991,1967673164.7949
swz,1992,2170285023.26528
swz,1993,2264956224.90735
swz,1994,2162107053.48126
swz,1995,2333706629.20402
swz,1996,2462165681.95204
swz,1997,2467640084.66685
swz,1998,2589694170.94384
swz,1999,2494346828.44246
swz,2000,2604290470.96668
swz,2001,2682990666.65486
swz,2002,2749521991.10659
swz,2003,2839238964.88024
swz,2004,2926699639.51243
swz,2005,3127285617.7725
swz,2006,3241416243.04713
swz,2007,3286517653.98071
swz,2008,3377440416.57972
swz,2009,3571484097.2033
swz,2010,3726890784.19173
swz,2011,3803332795.38327
swz,2012,3820770383.84496
swz,2013,3925969502.76736
swz,2014,4010329891.77081
swz,2015,4120379537.5913
swz,2016,4164242132.2865
swz,2017,4325472513.07971
swz,2018,4512451225.70152
swz,2019,4457990601.06496
swz,2020,4490482500.08191
sxm,2011,1136012480.02839
sxm,2012,1117406324.55732
sxm,2013,1197441467.7931
sxm,2014,1280220550.49269
sxm,2015,1167597765.36313
sxm,2016,1181747486.03352
sxm,2017,1216210806.70391
sxm,2018,1348478818.9676
syc,2012,1243938191.8081
syc,2013,1199515248.88019
syc,2014,1504524288.66699
syc,2015,1529937366.21125
syc,2016,1543494348.759
syc,2017,1723812745.46555
tcd,2007,7724257487.94991
tcd,2008,8058836733.84148
tcd,2009,9716267021.49823
tcd,2010,10999558344.403
tcd,2011,10526599771.3635
tcd,2012,11862067384.851
tcd,2013,12688917841.7105
tcd,2014,13747042481.2411
tcd,2015,11708640410.1949
tcd,2016,10624623988.9226
tcd,2017,10091692643.2736
tcd,2018,10207249681.1371
tcd,2019,10448113626.3427
tcd,2020,10322951299.7315
tgo,1960,671996033.84954
tgo,1961,676575134.15112
tgo,1962,717556487.4775
tgo,1963,818344866.27983
tgo,1964,991174177.10038
tgo,1965,1120864328.35481
tgo,1966,1176759858.22725
tgo,1967,1170183369.44078
tgo,1968,1198194806.57459
tgo,1969,1337776521.66308
tgo,1970,1424421386.43036
tgo,1971,1133303470.40366
tgo,1972,1245209593.72943
tgo,1973,1319289021.80288
tgo,1974,1409945502.12726
tgo,1975,1558037075.8275
tgo,1976,1714263507.9223
tgo,1977,2252023366.88468
tgo,1978,2394433741.87977
tgo,1979,2418009629.45292
tgo,1980,2037001160.21903
tgo,1981,2046707232.29237
tgo,1982,1968977490.32412
tgo,1983,1723076135.12996
tgo,1984,1892810728.05348
tgo,1985,2158378585.20223
tgo,1986,2337170511.02502
tgo,1987,2242620961.91479
tgo,1988,2375889367.6845
tgo,1989,2453843111.32636
tgo,1990,2631091789.9875
tgo,1991,2341962601.43799
tgo,1992,2301691469.82169
tgo,1993,1609932097.12976
tgo,1994,1867067918.16949
tgo,1995,2046133360.57231
tgo,1996,2500329109.85267
tgo,1997,2582207875.83781
tgo,1998,2883477020.96051
tgo,1999,2848316930.43725
tgo,2000,2824101783.89142
tgo,2001,2897867990.276
tgo,2002,2987564052.81661
tgo,2003,3184733887.08158
tgo,2004,3175228601.60592
tgo,2005,2943636013.39205
tgo,2006,2990723149.5193
tgo,2007,3018694102.8833
tgo,2008,3145573563.70417
tgo,2009,3287586123.98826
tgo,2010,3512473861.5711
tgo,2011,3900921059.83269
tgo,2012,3907198531.73739
tgo,2013,4366780275.68909
tgo,2014,4579415220.7824
tgo,2015,5099280004.10005
tgo,2016,5253713660.89756
tgo,2017,5206956946.26374
tgo,2018,5509932036.59022
tgo,2019,5854104633.81769
tgo,2020,6088676689.22222
tha,2015,364463423821.16199
tjk,2015,10544693417.2738
tls,2000,1717409684.70316
tls,2001,2097868961.86645
tls,2002,2077980061.91158
tls,2003,1708846587.32823
tls,2004,1460037907.46499
tls,2005,1285590617.94883
tls,2006,1315563019.85644
tls,2007,1640416895.40535
tls,2008,1831294370.63142
tls,2009,2296882522.10943
tls,2010,2361798017.09695
tls,2011,2618809764.36356
tls,2012,2528870678.7294
tls,2013,2275522610.80517
tls,2014,2463119495.82905
tls,2015,2452823300
tls,2016,2576329382.61886
tls,2017,2460173099.63369
tls,2018,2469894899.64192
tls,2019,2509381300.52978
tls,2020,2337327231.7895
ton,2015,645487983.11976
tun,1965,4269707823.44087
tun,1966,4286675751.01494
tun,1967,4374707507.28148
tun,1968,4411223244.96609
tun,1969,4577724610.77487
tun,1970,4900699366.76312
tun,1971,5162793394.50412
tun,1972,6098124354.77719
tun,1973,6167573378.72367
tun,1974,6815977111.08024
tun,1975,7478068687.13902
tun,1976,7979605158.31148
tun,1977,8512517732.66598
tun,1978,9116152874.02934
tun,1979,9617766340.64704
tun,1980,10430068043.8324
tun,1981,11446725016.3651
tun,1982,11685255600.8739
tun,1983,11970043922.3723
tun,1984,12766852475.3977
tun,1985,12493592575.872
tun,1986,11984215917.7784
tun,1987,12057928208.1997
tun,1988,11841015841.5327
tun,1989,12617217389.7109
tun,1990,14016006771.1441
tun,1991,14195549551.3866
tun,1992,15583692037.1126
tun,1993,15868867047.3083
tun,1994,15658727875.2039
tun,1995,16209119545.2692
tun,1996,17160816986.1338
tun,1997,18010612357.2594
tun,1998,18935762489.8042
tun,1999,19858682249.1843
tun,2000,20795102926.1827
tun,2001,22980434645.1876
tun,2002,23496941221.4519
tun,2003,24327002599.9184
tun,2004,25326768760.1958
tun,2005,26298816323.4095
tun,2006,27801623572.5938
tun,2007,29420318362.5612
tun,2008,30755092016.721
tun,2009,32106579323.0016
tun,2010,44341710492.5131
tun,2011,43758796192.2742
tun,2012,46139213690.2652
tun,2013,47990569984.7934
tun,2014,49561673886.4692
tun,2015,50563574407.9695
tun,2016,51404362925.936
tun,2017,54161449562.7253
tun,2018,54716203515.3376
tur,2015,881827630330.88196
tza,1990,14056503522.3657
tza,1991,14849516259.243
tza,1992,14779661345.7967
tza,1993,14375866559.0249
tza,1994,14406628731.8974
tza,1995,14308311703.9835
tza,1996,14428212193.3832
tza,1997,15356210353.0273
tza,1998,17355766953.5602
tza,1999,18155708929.6743
tza,2000,18521735027.2392
tza,2001,19385764274.67789
tza,2002,20779146818.8934
tza,2003,22093958107.395
tza,2004,23814821834.63729
tza,2005,26447531948.5379
tza,2006,29268403802.2347
tza,2007,31594059540.48809
tza,2008,33021435229.1454
tza,2009,34261373026.82
tza,2010,37027642706.18929
tza,2011,41239022724.4461
tza,2012,41852684299.9109
tza,2013,45892513701.4143
tza,2014,48456717200.2809
tza,2015,50480882186.9236
tza,2016,52737976807.2785
tza,2017,55774691093.1123
tza,2018,59685860194.5761
tza,2019,61223878929.4934
tza,2020,63295307682.1895
uga,1982,5816735404.43966
uga,1983,6190403224.43877
uga,1984,6068594777.19219
uga,1985,5880010830.76229
uga,1986,5900486126.48939
uga,1987,6396827518.95578
uga,1988,7017547046.72291
uga,1989,7256703602.37302
uga,1990,7665840692.30996
uga,1991,7994490407.73501
uga,1992,8135174547.00956
uga,1993,8693316862.44053
uga,1994,9223240662.90726
uga,1995,10971864929.3119
uga,1996,11749648038.5497
uga,1997,11982569585.696
uga,1998,12752953908.755
uga,1999,13757842378.4134
uga,2000,13683487026.2047
uga,2001,14214505455.5721
uga,2002,15377203566.7344
uga,2003,16220307808.2354
uga,2004,16886072755.7109
uga,2005,18006068495.8405
uga,2006,20340540753.7642
uga,2007,22265062474.7238
uga,2008,22716733121.3298
uga,2009,25708477609.5576
uga,2010,27291677694.2043
uga,2011,29949347725.1354
uga,2012,30991151224.37149
uga,2013,31908571111.7728
uga,2014,32461501450.3273
uga,2015,35219661633.4173
uga,2016,36370797291.5674
uga,2017,36864458468.0934
uga,2018,40473795367.4134
uga,2019,43556235450.6032
uga,2020,44645072440.1703
ukr,1990,157764329785.32001
ukr,1991,137820026903.961
ukr,1992,123192446103.01199
ukr,1993,92860192920.2377
ukr,1994,70973647346.4973
ukr,1995,61870896901.25649
ukr,1996,54422681100.6383
ukr,1997,54319981171.9603
ukr,1998,54711497219.9112
ukr,1999,53177405761.2922
ukr,2000,55603577402.5182
ukr,2001,61910413734.5342
ukr,2002,63467097736.0182
ukr,2003,72035230470.9662
ukr,2004,77862198890.50099
ukr,2005,89595295244.21939
ukr,2006,102274603147.726
ukr,2007,119837606204.545
ukr,2008,128459039107.39999
ukr,2009,95114865903.18311
ukr,2010,102249577321.57899
ukr,2011,114777500400.19701
ukr,2012,120176265964.255
ukr,2013,122174656807.967
ukr,2014,105963592724.95599
ukr,2015,93408012012.067
ukr,2016,101174666844.12199
ukr,2017,108445171085.55499
ukr,2018,114066108930.54201
ukr,2019,117044919528.786
ukr,2020,108872747872.04201
ury,1965,15124331129.4871
ury,1966,15871730841.3982
ury,1967,15921567926.9291
ury,1968,15731455288.4443
ury,1969,17335658430.2854
ury,1970,18547944113.1719
ury,1971,18595875308.6324
ury,1972,17724521611.7562
ury,1973,17829659728.388
ury,1974,18122538047.7551
ury,1975,19450828589.4621
ury,1976,20086494093.418
ury,1977,20579186574.298
ury,1978,21970972607.7516
ury,1979,24176745375.4772
ury,1980,25883817575.5214
ury,1981,26006674452.9837
ury,1982,23207976867.9215
ury,1983,18072443281.0343
ury,1984,17401717837.6298
ury,1985,17455809619.4584
ury,1986,19469853625.7742
ury,1987,22329250741.4477
ury,1988,22286171138.4192
ury,1989,22378295823.6971
ury,1990,21558050059.9264
ury,1991,23386107319.2049
ury,1992,26352805695.6498
ury,1993,27901998463.8714
ury,1994,30447034204.2128
ury,1995,29921043204.9578
ury,1996,31727453568.3235
ury,1997,33605372552.7142
ury,1998,35476990192.9731
ury,1999,34499266877.8952
ury,2000,33409307847.1449
ury,2001,32111053507.71749
ury,2002,28643813607.7818
ury,2003,28219122357.4802
ury,2004,29668334145.662
ury,2005,31424949651.4789
ury,2006,33622132427.4048
ury,2007,35937634914.2072
ury,2008,40303269948.33649
ury,2009,40189310764.8534
ury,2010,44136919181.7423
ury,2011,47377839198.167
ury,2012,50680940744.5621
ury,2013,53369939343.0884
ury,2014,54587394923.0896
ury,2015,53472771412.5749
ury,2016,53249222800.54569
ury,2017,54257282581.8902
ury,2018,54783267617.5524
ury,2019,54591109261.67631
ury,2020,52452671307.3787
usa,1970,5305301814000
usa,1971,5483024863000
usa,1972,5772312348000
usa,1973,6033362216000
usa,1974,5973314172000
usa,1975,5963352983000
usa,1976,6314838727000
usa,1977,6622410473999.99023
usa,1978,6952778013999.99023
usa,1979,7117374716000
usa,1980,7021286027000
usa,1981,7185302713000
usa,1982,7153304089000
usa,1983,7559143026000
usa,1984,8136572911000
usa,1985,8510316780000
usa,1986,8831710414000
usa,1987,9112054205000
usa,1988,9418542602000
usa,1989,9707494568000
usa,1990,9861448637000
usa,1991,9810843576000
usa,1992,10151265200000
usa,1993,10478068359000
usa,1994,10921291204000
usa,1995,11196184000000
usa,1996,11617048093000
usa,1997,12146724504000
usa,1998,12811565891000
usa,1999,13520337031000
usa,2000,14164394344000
usa,2001,14342969303000
usa,2002,14674943829000
usa,2003,15135654794000
usa,2004,15777885313000
usa,2005,16340816335000
usa,2006,16779871260000
usa,2007,17024771742000
usa,2008,16887318402000
usa,2009,16313148080000
usa,2010,16804940634000
usa,2011,17036466777000
usa,2012,17391420942000
usa,2013,17668751010000
usa,2014,18116603920000
usa,2015,18732222000000
usa,2016,19066462755000
usa,2017,19516180237000
usa,2018,20123147039000
usa,2019,20607128298000
usa,2020,19982012683000
uzb,2015,90388168932.25751
vnm,1994,48186877673.01209
vnm,1995,52510277749.9923
vnm,1996,57717046174.7396
vnm,1997,61434500020.394
vnm,1998,65105646051.52489
vnm,1999,66262875019.4131
vnm,2000,69337410929.5173
vnm,2001,73472252377.2321
vnm,2002,79827171555.8681
vnm,2003,86906863832.08791
vnm,2004,93829714945.797
vnm,2005,101594287107.231
vnm,2006,110365645226.19
vnm,2007,126015141596.509
vnm,2008,135159725285.423
vnm,2009,139396644893.078
vnm,2010,152031777210.33801
vnm,2011,153631352340.905
vnm,2012,160301138929.41901
vnm,2013,168931634614.29099
vnm,2014,180618402957.315
vnm,2015,197051213229.31696
vnm,2016,212754879523.53601
vnm,2017,229829251305.21497
vnm,2018,246992038491.97
vnm,2019,265315177947.56296
vnm,2020,270318999176.75201
vut,2002,508807427.61184
vut,2003,509398687.32961
vut,2004,545653780.25879
vut,2005,562284181.93373
vut,2006,610438430.33848
vut,2007,654096222.49742
vut,2008,726427311.75234
vut,2009,749069196.91331
vut,2010,755181670.85913
vut,2011,727989256.75864
vut,2012,716610374.55551
vut,2013,759339391.34021
vut,2014,763582242.40003
vut,2015,861241297.30285
vut,2016,845194901.22137
vut,2017,911096848.76753
vut,2018,970239698.35775
vut,2019,1022222523.03343
vut,2020,1070088926.74428
zaf,1960,47869702266.2559
zaf,1961,49173073992.8668
zaf,1962,51146058536.1482
zaf,1963,55968561917.4111
zaf,1964,61518923561.9684
zaf,1965,65546967594.6868
zaf,1966,67007683775.1332
zaf,1967,72002036157.5405
zaf,1968,75543053686.64409
zaf,1969,81480205371.2377
zaf,1970,88898369067.22549
zaf,1971,94740828192.86
zaf,1972,94296524267.92979
zaf,1973,102124774397.877
zaf,1974,110435143534.98199
zaf,1975,115618950437.284
zaf,1976,114941225226.502
zaf,1977,113958686407.09399
zaf,1978,114641988214.27299
