geo,time,bm_trf_pwkr_cd_dt
tha,1985,68969841
tha,1986,59374298.1
tha,1987,58762561.8
tha,1988,91089347.84
tha,1989,122093620.3
tha,1990,197948154.88076
tha,1991,53479264.65936
tha,2009,3265400000
tha,2010,3026910000
tha,2011,2921350000
tha,2012,2893154437
tha,2013,3288960339.22959
tha,2014,3620432108.44106
tha,2015,3992380815.21228
tha,2016,4155202827.76699
tha,2017,4396768857.84787
tha,2018,4923627285.38676
tha,2019,8912892000.24464
tha,2020,7878509446.59947
tjk,2002,13370900
tjk,2003,64440600
tjk,2004,118972100
tjk,2005,68289513.9236
tjk,2006,101469459.414
tjk,2007,157517777.04
tjk,2008,170624379.305
tjk,2009,106075258.662
tjk,2010,183618062.18
tjk,2011,201178009.88
tjk,2012,263465923.1098
tjk,2013,240393237.045
tjk,2014,303612594.02
tjk,2015,165138264.25
tjk,2016,87127370
tjk,2017,215552296.85
tjk,2018,252025144.01
tjk,2019,190464767.39
tjk,2020,108394959.67
tkm,1996,7250000
tkm,1997,4400000.095
tls,2006,524060.41212
tls,2007,3323008.37082
tls,2008,15584032.86302
tls,2009,85570678.05895
tls,2010,103374566.06987
tls,2011,104752310.554
tls,2012,107023350.42
tls,2013,7770793.38
tls,2014,27615779.9
tls,2015,158813100
tls,2016,237380400
tls,2017,265601245.9
tls,2018,285678509.31
tls,2019,293383664.29
tls,2020,397625978.04238
ton,1971,42016.4354
ton,1972,48828.0915
ton,1973,214453.9356
ton,1974,142273.0237
ton,1975,103416.4205
ton,1976,354385.9422
ton,1977,494532.8832
ton,1978,565790.9513
ton,1979,637048.9597
ton,1980,708307.0278
ton,1981,779565.0363
ton,1982,850823.0448
ton,1983,1501176.953
ton,1984,1701748.133
ton,1985,979246.4972
ton,1986,2905546.904
ton,1987,3992139.339
ton,1988,982477.3669
ton,1989,1812820.315
ton,1990,860948.12445
ton,1991,773626.72441
ton,1992,1038676.82031
ton,1993,1718659.87357
ton,2001,5629488.89389
ton,2002,15253015.84708
ton,2003,12714937.11934
ton,2004,9662539.51839
ton,2005,11020859.51534
ton,2006,14110858.2261
ton,2007,9222498.17227
ton,2008,13334186.50996
ton,2009,8834718.68785
ton,2010,8115332.62584
ton,2011,6163833.09891
ton,2012,4555313.27013
ton,2013,6827657.79969
ton,2014,5694681.8839
ton,2015,14221511.36707
ton,2016,25551135.85775
ton,2017,27134480.67647
ton,2018,20924979.1587
ton,2019,28880062.92028
ton,2020,29091644.26742
tto,1975,11752247.81
tto,1976,8046682.358
tto,1977,11375000
tto,1978,14708333.02
tto,1979,17458333.97
tto,1980,31416666.03
tto,1981,51500000
tto,1982,59958332.06
tto,1983,73875000
tto,1984,80125000
tto,1985,53673469.54
tto,1986,28694444.66
tto,1987,21000000
tto,1988,24507316.59
tto,1989,19482353.21
tto,1990,2000000
tto,1991,2752941.17647
tto,1992,3788235.29412
tto,1993,1495020.64686
tto,1994,1316471.43461
tto,1995,1311410.17926
tto,2011,200801102.09795
tto,2012,223359863.77755
tto,2013,215938588.68501
tto,2014,253005294.70206
tto,2015,289580106.26014
tto,2016,372027289.6501
tto,2017,378969976.47479
tto,2018,358572056.45829
tto,2019,251772738.31697
tto,2020,137193937.6577
tun,1976,20990030.29
tun,1977,23312740.33
tun,1978,28834312.44
tun,1979,22142263.41
tun,1980,22224737.17
tun,1981,22276037.22
tun,1982,16929426.19
tun,1983,16205863.95
tun,1984,15447328.57
tun,1985,16776596.07
tun,1986,8815796.852
tun,1987,9654110.909
tun,1988,5828836.441
tun,1989,9480462.074
tun,1990,5692599.62049
tun,1991,5407622.04327
tun,1992,7914672.29488
tun,1993,6973905.9685
tun,1994,10874355.87977
tun,1995,21147237.64208
tun,1996,11300499.10538
tun,1997,19893149.67335
tun,1998,7903576.36831
tun,1999,7587093.51093
tun,2000,21157330.28538
tun,2001,20921483.61817
tun,2002,12941948.7949
tun,2003,17152281.47334
tun,2004,12926881.4902
tun,2005,15646275.98078
tun,2006,16453485.09607
tun,2007,15218225.45086
tun,2008,15744942.74874
tun,2009,12886263.9092
tun,2010,13343579.71217
tun,2011,19037020.37482
tun,2012,18439178.98702
tun,2013,19573346.19074
tun,2014,28450675.18812
tun,2015,26457656.27987
tun,2016,27420431.09201
tun,2017,29263151.36861
tun,2018,26975291.53968
tun,2019,26274238.06981
tun,2020,22934488.55202
tur,2005,108000000
tur,2006,124000000
tur,2007,124000000
tur,2008,126000000
tur,2009,157000000
tur,2010,190000000
tur,2011,268000000
tur,2012,404000000
tur,2013,689000000
tur,2014,815000000
tur,2015,850000000
tur,2016,1108000000
tur,2017,1063000000
tur,2018,1533000000
tur,2019,1659000000
tur,2020,1344000000
tuv,2001,371358.3414
tuv,2002,434649.73344
tuv,2003,302221.75143
tuv,2004,498620.1533
tuv,2005,704863.53292
tuv,2006,1223669.05123
tuv,2007,1358076.60205
tuv,2008,1368083.91362
tuv,2009,1383529.52461
tuv,2010,1911742.93819
tuv,2011,2390233.4233
tuv,2012,2662843.81113
tuv,2013,48269.85879
tuv,2014,45070.89817
tuv,2015,37563.19268
tuv,2016,37168.808
tuv,2017,38321.28031
tuv,2018,37357.70042
tuv,2019,34758.27079
tza,1976,6804527.76
tza,1977,5308106.422
tza,1978,6094358.921
tza,1995,509776.4495
tza,1996,810377.429
tza,1997,645295.672
tza,1998,4017023.7051
tza,1999,15400019.127
tza,2000,20300037.6204
tza,2001,29674900
tza,2002,26991637.5
tza,2003,27101500
tza,2004,33886400.99319
tza,2005,33223895.37502
tza,2006,29654900.30602
tza,2007,39371684.098
tza,2008,47747833.42999
tza,2009,46611927.75554
tza,2010,123023671.66677
tza,2011,133400000
tza,2012,162402671.05826
tza,2013,129703911.32575
tza,2014,98283104.93025
tza,2015,103818117.80511
tza,2016,108374755.87572
tza,2017,114385281.80476
tza,2018,99054685.01918
tza,2019,87214900.10969
tza,2020,86974410.9336
uga,1980,4099999.905
uga,1981,500000
uga,1999,229300000
uga,2000,353000000
uga,2001,354682787.23514
uga,2002,357648054.73339
uga,2003,181806184.12832
uga,2004,194093350.61109
uga,2005,197011480.80964
uga,2006,206068761.9584
uga,2007,235713817.42632
uga,2008,381043892.11907
uga,2009,482615626.42248
uga,2010,331099938.25682
uga,2011,395371393.19833
uga,2012,325374046.28046
uga,2013,367618755.01658
uga,2014,301772021.2537
uga,2015,278222282.50354
uga,2016,349353415.86699
uga,2017,344724544.18267
uga,2018,399985495.00554
uga,2019,373066640.87072
uga,2020,195228440.48816
ukr,1996,1000000
ukr,1997,4000000
ukr,1998,3000000
ukr,1999,3000000
ukr,2000,5000000
ukr,2002,4000000
ukr,2003,4000000
ukr,2004,6000000
ukr,2005,186000000
ukr,2006,255000000
ukr,2007,353000000
ukr,2008,714000000
ukr,2009,613000000
ukr,2010,703000000
ukr,2011,849000000
ukr,2012,1003000000
ukr,2013,1716000000
ukr,2014,1702000000
ukr,2015,627000000
ukr,2016,559000000
ukr,2017,584000000
ukr,2018,565000000
ukr,2019,575000000
ukr,2020,843000000
ury,1979,1299999.952
ury,2003,1421609
ury,2004,1770000
ury,2005,2176000
ury,2006,2843000
ury,2007,3536000
ury,2008,4678000
ury,2009,5629000
ury,2010,6651000
ury,2011,7211000
ury,2012,10013756.30795
ury,2013,100492128.28255
ury,2014,93965893.17603
ury,2015,87384745.16959
ury,2016,85258958.7457
ury,2017,101050222.55834
ury,2018,109274299.84154
ury,2019,116799722.85006
ury,2020,106386581.29198
usa,1970,650000000
usa,1971,700000000
usa,1972,670000000
usa,1973,710000000
usa,1974,680000000
usa,1975,590000000
usa,1976,650000000
usa,1977,1060000000
usa,1978,1170000000
usa,1979,1220000000
usa,1980,1360000000
usa,1981,4720000000
usa,1982,5140000000
usa,1983,5450000000
usa,1984,5990000000
usa,1985,6330000000
usa,1986,8660000000
usa,1987,8806000000
usa,1988,9005000000
usa,1989,10220000000
usa,1990,11850000000
usa,1991,13919000000
usa,1992,16156300000
usa,1993,18041200000
usa,1994,20365700000
usa,1995,22181400000
usa,1996,23723200000
usa,1997,25593600000
usa,1998,27426700000
usa,1999,33346000000
usa,2000,34397000000
usa,2001,38219000000
usa,2002,40109000000
usa,2003,40943000000
usa,2004,44357000000
usa,2005,47751000000
usa,2006,50974000000
usa,2007,53039000000
usa,2008,55679000000
usa,2009,50555000000
usa,2010,50527000000
usa,2011,50854000000
usa,2012,52371000000
usa,2013,55003000000
usa,2014,57239000000
usa,2015,60719000000
usa,2016,62870000000
usa,2017,64114000000
usa,2018,66836000000
usa,2019,71372000000
usa,2020,69918000000
uzb,2010,260825190
uzb,2011,341066130
uzb,2012,402304500
uzb,2013,676778600
uzb,2014,607071500
uzb,2015,335516240
uzb,2016,159289200
uzb,2017,174311760
uzb,2018,244064391.29
uzb,2019,273754343.043
uzb,2020,336883579.166
vct,1986,3155555.487
vct,1987,5133333.206
vct,1988,3859259.367
vct,1989,3048148.155
vct,1990,3051851.85185
vct,1991,800000
vct,1993,2962962.96296
vct,1994,2625925.92593
vct,1995,2337037.03704
vct,1996,2188888.88889
vct,1997,3696296.2963
vct,1998,3844444.44444
vct,1999,3633333.33333
vct,2000,4459259.25926
vct,2001,4545555.55556
vct,2002,3801851.85185
vct,2003,3653200
vct,2004,3939251.85185
vct,2005,4716666.66667
vct,2006,5090422.22222
vct,2007,5605837.77778
vct,2008,5265628.14815
vct,2009,5286984.81481
vct,2010,5615745.18519
vct,2011,5741076.66667
vct,2012,6164354.07407
vct,2013,6444994.81481
vct,2014,11544080.60207
vct,2015,10052444.71558
vct,2016,12403062.64766
vct,2017,12273181.14509
vct,2018,10815235.01448
vct,2019,10590574.72222
vct,2020,8881947.9395
ven,1970,87000000
ven,1971,80000000
ven,1972,90000000
ven,1973,106000000
ven,1974,136000000
ven,1975,144000000
ven,1976,170000000
ven,1977,232000000
ven,1978,372000000
ven,1979,389000000
ven,1980,418000000
ven,1981,383000000
ven,1982,615000000
ven,1983,187000000
ven,1984,208000000
ven,1985,217000000
ven,1986,185000000
ven,1987,215000000
ven,1988,211000000
ven,1989,368000000
ven,1990,701000000
ven,1991,677000000
ven,1992,858000000
ven,1993,729000000
ven,1994,609000000
ven,1995,203000000
ven,1996,290000000
ven,1997,211000000
ven,1998,261000000
ven,1999,195000000
ven,2000,331000000
ven,2001,406000000
ven,2002,383000000
ven,2003,209000000
ven,2004,214000000
ven,2005,211000000
ven,2006,257000000
ven,2007,662000000
ven,2008,841000000
ven,2009,582000000
ven,2010,805000000
ven,2011,782000000
ven,2012,899000000
ven,2013,1117000000
ven,2014,193000000
ven,2015,105000000
ven,2016,54000000
vnm,2014,46000000
vut,1982,17088064.19
vut,1983,12026044.85
vut,1984,14647955.89
vut,1985,15122900.96
vut,1986,13905146.6
vut,1987,17753858.57
vut,1988,16217096.33
vut,1989,15611820.22
vut,1990,12392464.43357
vut,1991,12985765.725
vut,1992,12784758.02579
vut,1993,9229367.62038
vut,1994,10734383.49734
vut,1995,11454298.80011
vut,1996,33633049.61754
vut,1997,30329271.58877
vut,1998,14112241.2638
vut,1999,14604007.69375
vut,2000,17194271.88336
vut,2001,16109883.78618
vut,2002,2148163.93129
vut,2003,2719771.82586
vut,2004,2979821.69577
vut,2005,3001021.45534
vut,2006,3138417.38299
vut,2007,2625059.27753
vut,2008,2549130.44199
vut,2009,2694966.43274
vut,2010,3076580.16847
vut,2011,3534769.4602
vut,2012,2382241.23182
vut,2013,2444150.9776
vut,2014,3714947.69399
vut,2015,3331006.95081
vut,2016,4552015.08131
vut,2017,5230341.69998
vut,2018,10268357.51318
vut,2019,14061546.93644
vut,2020,27937080.96485
wsm,1985,195967.2272
wsm,1986,219164.8483
wsm,1987,249793.9914
wsm,1988,2235107.66
wsm,1989,2722237.11
wsm,1990,3052144.041
wsm,1991,3092153.25134
wsm,1992,4318194.8729
wsm,1993,2931554.14773
wsm,1994,3558133.2371
wsm,1995,4115785.09376
wsm,1996,5860676.92578
wsm,1997,3106231.15179
wsm,1998,2934504.40603
wsm,1999,3119656.75811
wsm,2000,4667156.219
wsm,2001,6214655.876
wsm,2002,7762155.533
wsm,2003,9309655.19
wsm,2004,10857154.7249
wsm,2005,15535586.72996
wsm,2006,20918751.40446
wsm,2007,10205979.01379
wsm,2008,8592645.19823
wsm,2009,8453372.80618
wsm,2010,8947643.19452
wsm,2011,12405220.00862
wsm,2012,11039604.57412
wsm,2013,18219957.63292
wsm,2014,12467914.79275
wsm,2015,15747451.09491
wsm,2016,17712737.94591
wsm,2017,18966688.9976
wsm,2018,17312561.11087
wsm,2019,19773166.06397
wsm,2020,21185319.41645
yem,1990,106400001.5
yem,1991,125400001.5
yem,1992,93800003.05
yem,1993,94300003.05
yem,1994,68400001.53
yem,1995,61200000.76
yem,1996,59599998.47
yem,1997,41400001.53
yem,1998,42700000.76
yem,1999,27000000
yem,2000,60504001.62
yem,2001,63604000.09
yem,2002,64304000.85
yem,2003,59994068.15
yem,2004,108315467.8
yem,2005,109495910
yem,2006,120440000
yem,2007,318720000
yem,2008,336840000
yem,2009,336840000
yem,2010,338320000
yem,2011,333420000
yem,2012,337707048
yem,2013,333295533
yem,2014,335395533
yem,2015,333389518
yem,2016,332700000
zaf,1970,236599899.3
zaf,1971,283822326.7
zaf,1972,279514373.8
zaf,1973,423839386
zaf,1974,566159301.8
zaf,1975,666929443.4
zaf,1976,576150024.4
zaf,1977,629049987.8
zaf,1978,696900024.4
zaf,1979,805829650.9
zaf,1980,1016783813
zaf,1981,1049835815
zaf,1982,952328369.1
zaf,1983,1079986450
zaf,1984,934106750.5
zaf,1985,721691406.3
zaf,1986,843415832.5
zaf,1987,1069280151
zaf,1988,1070528687
zaf,1989,1093382080
zaf,1990,1115615401.06931
zaf,1991,802710419.59701
zaf,1992,738430488.60432
zaf,1993,631943781.99188
zaf,1994,571592532.23325
zaf,1995,566617152.3038
zaf,1996,518459412.81009
zaf,1997,581840215.56912
zaf,1998,616228476.38986
zaf,1999,641272393.3361
zaf,2000,614277481.87113
zaf,2001,520760001.24293
zaf,2002,505532298.704
zaf,2003,705751528.17224
zaf,2004,934598613.50628
zaf,2005,1041844333.33376
zaf,2006,1055126655.0932
zaf,2007,1172716921.71143
zaf,2008,1118933008.99575
zaf,2009,1143855053.34513
zaf,2010,1352799185.48405
zaf,2011,1422697864.68309
zaf,2012,1319944369.44932
zaf,2013,1181980418.6965
zaf,2014,1093585875.83944
zaf,2015,980097838.52221
zaf,2016,896798664.32497
zaf,2017,1033489764.49071
zaf,2018,1097843691.03595
zaf,2019,1052038112.59502
zaf,2020,920781830.14988
zmb,1978,70300003.05
zmb,1979,113900001.5
zmb,1980,82400001.53
zmb,1981,69400001.53
zmb,1982,36799999.24
zmb,1983,39000000
zmb,1984,25799999.24
zmb,1985,23700000.76
zmb,1986,41900001.53
zmb,1987,19100000.38
zmb,1988,23600000.38
zmb,1989,25700000.76
zmb,1990,14900000
zmb,1991,18700000
zmb,1997,59000000
zmb,1998,39200000
zmb,1999,21800000
zmb,2000,24100000
zmb,2001,28400000
zmb,2002,37500000
zmb,2003,71500000
zmb,2004,76100000
zmb,2005,93662000
zmb,2006,115457000
zmb,2007,123930000
zmb,2008,138885000
zmb,2009,65617000
zmb,2010,68063986
zmb,2011,70413825.16
zmb,2012,96922000
zmb,2013,77324470.74196
zmb,2014,81199881.13544
zmb,2015,72104698.87074
zmb,2016,63405836.43786
zmb,2017,121370620.67368
zmb,2018,132001364.06393
zmb,2019,103806723.85359
zmb,2020,88510886.08242
zwe,1977,40218498.23
zwe,1978,42233234.41
zwe,1979,94783645.63
zwe,1980,134977966.3
zwe,1981,122062927.2
zwe,1982,110731514
zwe,1983,83272193.91
zwe,1984,62716938.02
zwe,1985,15254607.2
zwe,1986,20079193.12
zwe,1987,16780281.07
zwe,1988,15489000.32
zwe,1989,15853200.91
zwe,1990,9116352.21617
zwe,1991,7196323.32027
zwe,1992,9136897.74793
zwe,1993,6691332.06688
zwe,1994,6239535.57884
zwe,2009,8559307.80131
zwe,2010,9021510.42258
zwe,2011,9445521.41244
zwe,2012,9889460.91883
zwe,2013,10354265.58201
zwe,2014,10840916.06437
zwe,2015,11350439.11939
zwe,2016,13844871.1233
zwe,2017,18574999.616
zwe,2018,29278892.4472
zwe,2019,13480565.662
zwe,2020,21707094.032
