geo,time,pa_nus_pppc_rf
tca,2011,1.02841
tca,2012,1.10173
tca,2013,1.07932
tca,2014,1.07937
tca,2015,1.08652
tca,2016,1.07165
tca,2017,1.01791
tca,2018,1.02483
tca,2019,1.0283
tca,2020,1.07153
tcd,1990,0.43509
tcd,1991,0.41866
tcd,1992,0.37996
tcd,1993,0.34239
tcd,1994,0.24542
tcd,1995,0.291
tcd,1996,0.31078
tcd,1997,0.27772
tcd,1998,0.29005
tcd,1999,0.25321
tcd,2000,0.22608
tcd,2001,0.24412
tcd,2002,0.25856
tcd,2003,0.30391
tcd,2004,0.35712
tcd,2005,0.42605
tcd,2006,0.45904
tcd,2007,0.50404
tcd,2008,0.57649
tcd,2009,0.49071
tcd,2010,0.4905
tcd,2011,0.54776
tcd,2012,0.55891
tcd,2013,0.62446
tcd,2014,0.60837
tcd,2015,0.42637
tcd,2016,0.41661
tcd,2017,0.41962
tcd,2018,0.44986
tcd,2019,0.43096
tcd,2020,0.41144
tgo,1990,0.51798
tgo,1991,0.49647
tgo,1992,0.53414
tgo,1993,0.44776
tgo,1994,0.30373
tgo,1995,0.36758
tgo,1996,0.37119
tgo,1997,0.32612
tgo,1998,0.34955
tgo,1999,0.33397
tgo,2000,0.31154
tgo,2001,0.30045
tgo,2002,0.32796
tgo,2003,0.37403
tgo,2004,0.39289
tgo,2005,0.40347
tgo,2006,0.39323
tgo,2007,0.43875
tgo,2008,0.51626
tgo,2009,0.49359
tgo,2010,0.46669
tgo,2011,0.48515
tgo,2012,0.46596
tgo,2013,0.48725
tgo,2014,0.48249
tgo,2015,0.40857
tgo,2016,0.41099
tgo,2017,0.41285
tgo,2018,0.42709
tgo,2019,0.40393
tgo,2020,0.41149
tha,1990,0.35019
tha,1991,0.35917
tha,1992,0.36862
tha,1993,0.38467
tha,1994,0.39689
tha,1995,0.41492
tha,1996,0.41701
tha,1997,0.34566
tha,1998,0.28011
tha,1999,0.29423
tha,2000,0.27492
tha,2001,0.24752
tha,2002,0.25628
tha,2003,0.26615
tha,2004,0.27685
tha,2005,0.28217
tha,2006,0.30563
tha,2007,0.33472
tha,2008,0.35767
tha,2009,0.34557
tha,2010,0.38471
tha,2011,0.40625
tha,2012,0.3941
tha,2013,0.40034
tha,2014,0.38448
tha,2015,0.3691
tha,2016,0.36069
tha,2017,0.37846
tha,2018,0.39378
tha,2019,0.40642
tha,2020,0.39417
tjk,1990,0.1885
tjk,1991,0.10092
tjk,1992,0.22169
tjk,1993,0.1975
tjk,1994,0.22695
tjk,1995,0.20571
tjk,1996,0.2056
tjk,1997,0.17541
tjk,1998,0.23596
tjk,1999,0.18461
tjk,2000,0.13201
tjk,2001,0.14806
tjk,2002,0.14863
tjk,2003,0.16743
tjk,2004,0.19733
tjk,2005,0.19975
tjk,2006,0.22178
tjk,2007,0.2633
tjk,2008,0.33216
tjk,2009,0.30609
tjk,2010,0.32191
tjk,2011,0.33942
tjk,2012,0.35243
tjk,2013,0.3462
tjk,2014,0.33428
tjk,2015,0.31056
tjk,2016,0.25911
tjk,2017,0.26089
tjk,2018,0.24396
tjk,2019,0.23857
tjk,2020,0.22268
tkm,1990,0.26783
tkm,1991,0.26865
tkm,1992,0.30921
tkm,1993,0.29561
tkm,1994,0.28193
tkm,1995,0.2884
tkm,1996,0.29096
tkm,1997,0.33234
tkm,1998,0.32631
tkm,1999,0.25967
tkm,2000,0.25384
tkm,2001,0.25101
tkm,2002,0.26936
tkm,2003,0.30253
tkm,2004,0.28757
tkm,2005,0.29238
tkm,2006,0.3243
tkm,2007,0.35043
tkm,2008,0.45605
tkm,2009,0.44744
tkm,2010,0.45249
tkm,2011,0.50022
tkm,2012,0.55363
tkm,2013,0.57337
tkm,2014,0.59019
tkm,2015,0.46986
tkm,2016,0.4608
tkm,2017,0.46372
tkm,2018,0.45833
tkm,2019,0.47001
tls,2000,0.33184
tls,2001,0.36299
tls,2002,0.37663
tls,2003,0.39487
tls,2004,0.3442
tls,2005,0.33994
tls,2006,0.33782
tls,2007,0.35687
tls,2008,0.37546
tls,2009,0.37919
tls,2010,0.41592
tls,2011,0.45453
tls,2012,0.43665
tls,2013,0.48729
tls,2014,0.45293
tls,2015,0.45757
tls,2016,0.43243
tls,2017,0.40897
tls,2018,0.39425
tls,2019,0.41897
tls,2020,0.34838
ton,1990,0.54314
ton,1991,0.57473
ton,1992,0.58114
ton,1993,0.55291
ton,1994,0.72172
ton,1995,0.70159
ton,1996,0.71961
ton,1997,0.67607
ton,1998,0.58122
ton,1999,0.57469
ton,2000,0.573
ton,2001,0.47783
ton,2002,0.45272
ton,2003,0.48075
ton,2004,0.5471
ton,2005,0.60172
ton,2006,0.65291
ton,2007,0.64774
ton,2008,0.69986
ton,2009,0.66448
ton,2010,0.7652
ton,2011,0.79291
ton,2012,0.87623
ton,2013,0.82184
ton,2014,0.77205
ton,2015,0.75097
ton,2016,0.67108
ton,2017,0.6979
ton,2018,0.72209
ton,2019,0.73753
ton,2020,0.69077
tto,1990,0.58825
tto,1991,0.57795
tto,1992,0.526
tto,1993,0.44405
tto,1994,0.44476
tto,1995,0.45204
tto,1996,0.44781
tto,1997,0.40761
tto,1998,0.39267
tto,1999,0.4037
tto,2000,0.44236
tto,2001,0.44972
tto,2002,0.41868
tto,2003,0.45077
tto,2004,0.47766
tto,2005,0.52489
tto,2006,0.51725
tto,2007,0.56651
tto,2008,0.6922
tto,2009,0.49425
tto,2010,0.54648
tto,2011,0.61623
tto,2012,0.63724
tto,2013,0.67012
tto,2014,0.68256
tto,2015,0.66483
tto,2016,0.61579
tto,2017,0.61398
tto,2018,0.63383
tto,2019,0.61802
tto,2020,0.61644
tun,1990,0.45379
tun,1991,0.44941
tun,1992,0.48309
tun,1993,0.43532
tun,1994,0.44203
tun,1995,0.48791
tun,1996,0.48578
tun,1997,0.43667
tun,1998,0.43309
tun,1999,0.42361
tun,2000,0.37035
tun,2001,0.35878
tun,2002,0.36558
tun,2003,0.40665
tun,2004,0.4234
tun,2005,0.41064
tun,2006,0.40341
tun,2007,0.41674
tun,2008,0.4521
tun,2009,0.42178
tun,2010,0.40831
tun,2011,0.42359
tun,2012,0.40644
tun,2013,0.41271
tun,2014,0.41216
tun,2015,0.37827
tun,2016,0.35697
tun,2017,0.32826
tun,2018,0.31572
tun,2019,0.30039
tun,2020,0.32538
tur,1990,0.45426
tur,1991,0.43357
tur,1992,0.42246
tur,1993,0.43436
tur,1994,0.32628
tur,1995,0.38664
tur,1996,0.38052
tur,1997,0.36449
tur,1998,0.49433
tur,1999,0.46911
tur,2000,0.45046
tur,2001,0.33867
tur,2002,0.39228
tur,2003,0.49074
tur,2004,0.55572
tur,2005,0.62116
tur,2006,0.58929
tur,2007,0.6534
tur,2008,0.67611
tur,2009,0.58363
tur,2010,0.6124
tur,2011,0.57682
tur,2012,0.56785
tur,2013,0.56219
tur,2014,0.50469
tur,2015,0.42737
tur,2016,0.41093
tur,2017,0.37937
tur,2018,0.33813
tur,2019,0.3395
tur,2020,0.31343
tuv,1990,0.64214
tuv,1991,0.63623
tuv,1992,0.62959
tuv,1993,0.58393
tuv,1994,0.58602
tuv,1995,0.61194
tuv,1996,0.7149
tuv,1997,0.65742
tuv,1998,0.56536
tuv,1999,0.60742
tuv,2000,0.60237
tuv,2001,0.55694
tuv,2002,0.59501
tuv,2003,0.71304
tuv,2004,0.83142
tuv,2005,0.84981
tuv,2006,0.84691
tuv,2007,0.91527
tuv,2008,0.9317
tuv,2009,0.86567
tuv,2010,1.03301
tuv,2011,1.14484
tuv,2012,1.13672
tuv,2013,1.06361
tuv,2014,1.02441
tuv,2015,0.88489
tuv,2016,0.87519
tuv,2017,0.91719
tuv,2018,0.9162
tuv,2019,0.9103
tuv,2020,0.89043
tza,1990,0.26316
tza,1991,0.29025
tza,1992,0.26192
tza,1993,0.23392
tza,1994,0.2389
tza,1995,0.26322
tza,1996,0.30563
tza,1997,0.34306
tza,1998,0.35686
tza,1999,0.35018
tza,2000,0.34485
tza,2001,0.32302
tza,2002,0.30918
tza,2003,0.30633
tza,2004,0.30394
tza,2005,0.3027
tza,2006,0.27955
tza,2007,0.29864
tza,2008,0.35456
tza,2009,0.3479
tza,2010,0.35602
tza,2011,0.35062
tza,2012,0.41338
tza,2013,0.44212
tza,2014,0.45912
tza,2015,0.40364
tza,2016,0.38982
tza,2017,0.3971
tza,2018,0.39317
tza,2019,0.39157
tza,2020,0.38723
uga,1990,0.59502
uga,1991,0.42079
uga,1992,0.34221
uga,1993,0.34779
uga,1994,0.39655
uga,1995,0.50235
uga,1996,0.47497
uga,1997,0.46049
uga,1998,0.45592
uga,1999,0.3789
uga,2000,0.37099
uga,2001,0.32548
uga,2002,0.31173
uga,2003,0.30737
uga,2004,0.33676
uga,2005,0.35741
uga,2006,0.33817
uga,2007,0.36237
uga,2008,0.3967
uga,2009,0.39648
uga,2010,0.39382
uga,2011,0.36848
uga,2012,0.39234
uga,2013,0.40217
uga,2014,0.42306
uga,2015,0.39801
uga,2016,0.352
uga,2017,0.35998
uga,2018,0.35417
uga,2019,0.35099
uga,2020,0.35829
ukr,1990,0.20592
ukr,1991,0.20733
ukr,1992,0.21508
ukr,1993,0.21739
ukr,1994,0.22098
ukr,1995,0.22618
ukr,1996,0.22808
ukr,1997,0.26
ukr,1998,0.21888
ukr,1999,0.16302
ukr,2000,0.15436
ukr,2001,0.16856
ukr,2002,0.17615
ukr,2003,0.18684
ukr,2004,0.21034
ukr,2005,0.26273
ukr,2006,0.29723
ukr,2007,0.35557
ukr,2008,0.43144
ukr,2009,0.32603
ukr,2010,0.35967
ukr,2011,0.40066
ukr,2012,0.41264
ukr,2013,0.3769
ukr,2014,0.28898
ukr,2015,0.20903
ukr,2016,0.19624
ukr,2017,0.22245
ukr,2018,0.24511
ukr,2019,0.27434
ukr,2020,0.28533
ury,1990,0.50048
ury,1991,0.56346
ury,1992,0.58659
ury,1993,0.65023
ury,1994,0.69123
ury,1995,0.75864
ury,1996,0.75017
ury,1997,0.74223
ury,1998,0.74372
ury,1999,0.70634
ury,2000,0.6704
ury,2001,0.62471
ury,2002,0.43395
ury,2003,0.37415
ury,2004,0.39424
ury,2005,0.45136
ury,2006,0.47458
ury,2007,0.51867
ury,2008,0.61575
ury,2009,0.61121
ury,2010,0.71309
ury,2011,0.7908
ury,2012,0.83395
ury,2013,0.88728
ury,2014,0.83768
ury,2015,0.77229
ury,2016,0.74443
ury,2017,0.8123
ury,2018,0.79293
ury,2019,0.73679
ury,2020,0.67731
usa,1990,1
usa,1991,1
usa,1992,1
usa,1993,1
usa,1994,1
usa,1995,1
usa,1996,1
usa,1997,1
usa,1998,1
usa,1999,1
usa,2000,1
usa,2001,1
usa,2002,1
usa,2003,1
usa,2004,1
usa,2005,1
usa,2006,1
usa,2007,1
usa,2008,1
usa,2009,1
usa,2010,1
usa,2011,1
usa,2012,1
usa,2013,1
usa,2014,1
usa,2015,1
usa,2016,1
usa,2017,1
usa,2018,1
usa,2019,1
usa,2020,1
uzb,1990,0.2611
uzb,1991,0.25983
uzb,1992,0.27068
uzb,1993,0.27394
uzb,1994,0.27861
uzb,1995,0.285
uzb,1996,0.28753
uzb,1997,0.28383
uzb,1998,0.27356
uzb,1999,0.29459
uzb,2000,0.2236
uzb,2001,0.17404
uzb,2002,0.14002
uzb,2003,0.13796
uzb,2004,0.14842
uzb,2005,0.16006
uzb,2006,0.17514
uzb,2007,0.20057
uzb,2008,0.23899
uzb,2009,0.25026
uzb,2010,0.31856
uzb,2011,0.35093
uzb,2012,0.37408
uzb,2013,0.38392
uzb,2014,0.4047
uzb,2015,0.41226
uzb,2016,0.39793
uzb,2017,0.2802
uzb,2018,0.22019
uzb,2019,0.23293
uzb,2020,0.22636
vct,1990,0.58243
vct,1991,0.60863
vct,1992,0.62249
vct,1993,0.58646
vct,1994,0.58811
vct,1995,0.58358
vct,1996,0.59352
vct,1997,0.59102
vct,1998,0.60321
vct,1999,0.60543
vct,2000,0.59091
vct,2001,0.61696
vct,2002,0.61355
vct,2003,0.58347
vct,2004,0.59098
vct,2005,0.59002
vct,2006,0.58994
vct,2007,0.62282
vct,2008,0.61106
vct,2009,0.60117
vct,2010,0.62059
vct,2011,0.6059
vct,2012,0.61109
vct,2013,0.60861
vct,2014,0.59105
vct,2015,0.59448
vct,2016,0.56796
vct,2017,0.58905
vct,2018,0.57667
vct,2019,0.57309
vct,2020,0.57285
ven,1990,0.25799
ven,1991,0.25025
ven,1992,0.26057
ven,1993,0.25242
ven,1994,0.24615
ven,1995,0.30732
ven,1996,0.27558
ven,1997,0.30973
ven,1998,0.3249
ven,1999,0.3654
ven,2000,0.41212
ven,2001,0.40923
ven,2002,0.33407
ven,2003,0.32006
ven,2004,0.35434
ven,2005,0.40306
ven,2006,0.44898
ven,2007,0.50478
ven,2008,0.64507
ven,2009,0.69033
ven,2010,0.82587
ven,2011,0.62504
vnm,1990,0.10379
vnm,1991,0.14075
vnm,1992,0.13
vnm,1993,0.15697
vnm,1994,0.17448
vnm,1995,0.19863
vnm,1996,0.21214
vnm,1997,0.20978
vnm,1998,0.19882
vnm,1999,0.19719
vnm,2000,0.19629
vnm,2001,0.18966
vnm,2002,0.18838
vnm,2003,0.19516
vnm,2004,0.20298
vnm,2005,0.23221
vnm,2006,0.24263
vnm,2007,0.25725
vnm,2008,0.30582
vnm,2009,0.30796
vnm,2010,0.31279
vnm,2011,0.33717
vnm,2012,0.34411
vnm,2013,0.35206
vnm,2014,0.35339
vnm,2015,0.34167
vnm,2016,0.33351
vnm,2017,0.33059
vnm,2018,0.33038
vnm,2019,0.32397
vnm,2020,0.32204
vut,1990,0.66041
vut,1991,0.73833
vut,1992,0.73079
vut,1993,0.67952
vut,1994,0.71095
vut,1995,0.73554
vut,1996,0.73996
vut,1997,0.72319
vut,1998,0.70283
vut,1999,0.70554
vut,2000,0.66125
vut,2001,0.63512
vut,2002,0.67146
vut,2003,0.75698
vut,2004,0.82276
vut,2005,0.81992
vut,2006,0.81623
vut,2007,0.90813
vut,2008,0.965
vut,2009,0.93242
vut,2010,1.03014
vut,2011,1.12342
vut,2012,1.05964
vut,2013,1.05101
vut,2014,1.01913
vut,2015,0.9518
vut,2016,0.96131
vut,2017,1.00021
vut,2018,0.98664
vut,2019,0.95302
vut,2020,0.95325
wsm,1990,0.32225
wsm,1991,0.31862
wsm,1992,0.32881
wsm,1993,0.31046
wsm,1994,0.51801
wsm,1995,0.48374
wsm,1996,0.49258
wsm,1997,0.54927
wsm,1998,0.50171
wsm,1999,0.46487
wsm,2000,0.44202
wsm,2001,0.41058
wsm,2002,0.40862
wsm,2003,0.45147
wsm,2004,0.52125
wsm,2005,0.53757
wsm,2006,0.55596
wsm,2007,0.57429
wsm,2008,0.60541
wsm,2009,0.59596
wsm,2010,0.66502
wsm,2011,0.69556
wsm,2012,0.73389
wsm,2013,0.73299
wsm,2014,0.70692
wsm,2015,0.69904
wsm,2016,0.64915
wsm,2017,0.65626
wsm,2018,0.6405
wsm,2019,0.62541
wsm,2020,0.60097
yem,1990,0.23327
yem,1991,0.22293
yem,1992,0.21954
yem,1993,0.17126
yem,1994,0.12197
yem,1995,0.11554
yem,1996,0.14731
yem,1997,0.16256
yem,1998,0.14025
yem,1999,0.16095
yem,2000,0.18729
yem,2001,0.18038
yem,2002,0.18528
yem,2003,0.19309
yem,2004,0.21301
yem,2005,0.23616
yem,2006,0.2529
yem,2007,0.27069
yem,2008,0.31842
yem,2009,0.28412
yem,2010,0.3207
yem,2011,0.38109
yem,2012,0.41434
yem,2013,0.43572
zaf,1990,0.48684
zaf,1991,0.51031
zaf,1992,0.55344
zaf,1993,0.5331
zaf,1994,0.52747
zaf,1995,0.56059
zaf,1996,0.5017
zaf,1997,0.49728
zaf,1998,0.44299
zaf,1999,0.42236
zaf,2000,0.39709
zaf,2001,0.33766
zaf,2002,0.30553
zaf,2003,0.4447
zaf,2004,0.53775
zaf,2005,0.55939
zaf,2006,0.54083
zaf,2007,0.54795
zaf,2008,0.49438
zaf,2009,0.51977
zaf,2010,0.63111
zaf,2011,0.65784
zaf,2012,0.62215
zaf,2013,0.54877
zaf,2014,0.5138
zaf,2015,0.45686
zaf,2016,0.41874
zaf,2017,0.48274
zaf,2018,0.493
zaf,2019,0.4636
zaf,2020,0.42333
zmb,1990,0.27717
zmb,1991,0.27585
zmb,1992,0.25846
zmb,1993,0.24319
zmb,1994,0.2911
zmb,1995,0.28849
zmb,1996,0.25202
zmb,1997,0.28531
zmb,1998,0.23283
zmb,1999,0.21105
zmb,2000,0.21016
zmb,2001,0.22204
zmb,2002,0.21424
zmb,2003,0.22987
zmb,2004,0.26542
zmb,2005,0.32148
zmb,2006,0.44277
zmb,2007,0.4385
zmb,2008,0.50853
zmb,2009,0.39545
zmb,2010,0.46855
zmb,2011,0.50329
zmb,2012,0.51512
zmb,2013,0.52485
zmb,2014,0.49794
zmb,2015,0.39013
zmb,2016,0.37619
zmb,2017,0.44051
zmb,2018,0.4205
zmb,2019,0.36078
zmb,2020,0.28492
zwe,1990,0.74447
zwe,1991,0.67132
zwe,1992,0.56362
zwe,1993,0.52969
zwe,1994,0.49842
zwe,1995,0.50301
zwe,1996,0.53835
zwe,1997,0.51366
zwe,1998,0.37055
zwe,1999,0.39453
zwe,2000,0.38832
zwe,2001,0.37949
zwe,2002,0.38372
zwe,2003,0.40988
zwe,2004,0.42951
zwe,2005,0.43793
zwe,2006,0.41649
zwe,2007,0.40923
zwe,2008,0.40683
zwe,2009,0.50338
zwe,2010,0.51798
zwe,2011,0.52034
zwe,2012,0.54925
zwe,2013,0.55842
zwe,2014,0.54925
zwe,2015,0.5393
zwe,2016,0.52186
zwe,2017,0.32542
zwe,2018,0.31232
zwe,2019,0.34802
zwe,2020,0.34334
