geo,time,sp_pop_totl_ma_zs
rwa,2009,48.9982
rwa,2010,49.01597
rwa,2011,49.03424
rwa,2012,49.05297
rwa,2013,49.07136
rwa,2014,49.08854
rwa,2015,49.10384
rwa,2016,49.11701
rwa,2017,49.12848
rwa,2018,49.13894
rwa,2019,49.14957
rwa,2020,49.16097
sau,1960,50.21847
sau,1961,50.23668
sau,1962,50.2795
sau,1963,50.33813
sau,1964,50.40117
sau,1965,50.463
sau,1966,50.52416
sau,1967,50.59136
sau,1968,50.67296
sau,1969,50.77888
sau,1970,50.91476
sau,1971,51.07829
sau,1972,51.26632
sau,1973,51.48151
sau,1974,51.72665
sau,1975,52.00151
sau,1976,52.3026
sau,1977,52.62272
sau,1978,52.95197
sau,1979,53.27767
sau,1980,53.58921
sau,1981,53.87354
sau,1982,54.1302
sau,1983,54.37311
sau,1984,54.62066
sau,1985,54.88097
sau,1986,55.15971
sau,1987,55.44218
sau,1988,55.69567
sau,1989,55.8811
sau,1990,55.9766
sau,1991,55.98916
sau,1992,55.93624
sau,1993,55.8234
sau,1994,55.65829
sau,1995,55.45179
sau,1996,55.19568
sau,1997,54.9046
sau,1998,54.6368
sau,1999,54.46559
sau,2000,54.43563
sau,2001,54.56285
sau,2002,54.8152
sau,2003,55.13187
sau,2004,55.43636
sau,2005,55.68031
sau,2006,55.85531
sau,2007,55.9812
sau,2008,56.0754
sau,2009,56.16294
sau,2010,56.26063
sau,2011,56.36292
sau,2012,56.46353
sau,2013,56.57478
sau,2014,56.71132
sau,2015,56.87974
sau,2016,57.08805
sau,2017,57.3246
sau,2018,57.55415
sau,2019,57.73091
sau,2020,57.82554
sdn,1960,49.9466
sdn,1961,49.95071
sdn,1962,49.9554
sdn,1963,49.96058
sdn,1964,49.96656
sdn,1965,49.97314
sdn,1966,49.98045
sdn,1967,49.98825
sdn,1968,49.99651
sdn,1969,50.00494
sdn,1970,50.01353
sdn,1971,50.02224
sdn,1972,50.03093
sdn,1973,50.03961
sdn,1974,50.04814
sdn,1975,50.05652
sdn,1976,50.06464
sdn,1977,50.07247
sdn,1978,50.08001
sdn,1979,50.08721
sdn,1980,50.09408
sdn,1981,50.10061
sdn,1982,50.10673
sdn,1983,50.11258
sdn,1984,50.11817
sdn,1985,50.12355
sdn,1986,50.12874
sdn,1987,50.13363
sdn,1988,50.1382
sdn,1989,50.14231
sdn,1990,50.14587
sdn,1991,50.14888
sdn,1992,50.15133
sdn,1993,50.15307
sdn,1994,50.15405
sdn,1995,50.15425
sdn,1996,50.15275
sdn,1997,50.14959
sdn,1998,50.14623
sdn,1999,50.14466
sdn,2000,50.14564
sdn,2001,50.15114
sdn,2002,50.15946
sdn,2003,50.16375
sdn,2004,50.15564
sdn,2005,50.13069
sdn,2006,50.08671
sdn,2007,50.02853
sdn,2008,49.9669
sdn,2009,49.91559
sdn,2010,49.88356
sdn,2011,49.87304
sdn,2012,49.87962
sdn,2013,49.89679
sdn,2014,49.91589
sdn,2015,49.93099
sdn,2016,49.94106
sdn,2017,49.94798
sdn,2018,49.95259
sdn,2019,49.95641
sdn,2020,49.96046
sen,1960,49.68396
sen,1961,49.74879
sen,1962,49.80936
sen,1963,49.86851
sen,1964,49.93013
sen,1965,49.99602
sen,1966,50.06501
sen,1967,50.1347
sen,1968,50.20389
sen,1969,50.27143
sen,1970,50.33543
sen,1971,50.3979
sen,1972,50.45626
sen,1973,50.49964
sen,1974,50.51505
sen,1975,50.49557
sen,1976,50.43947
sen,1977,50.35379
sen,1978,50.25344
sen,1979,50.15741
sen,1980,50.07851
sen,1981,50.01971
sen,1982,49.97685
sen,1983,49.94565
sen,1984,49.91968
sen,1985,49.89465
sen,1986,49.86917
sen,1987,49.84399
sen,1988,49.81943
sen,1989,49.7961
sen,1990,49.77363
sen,1991,49.7533
sen,1992,49.73311
sen,1993,49.70627
sen,1994,49.6645
sen,1995,49.60342
sen,1996,49.5215
sen,1997,49.42326
sen,1998,49.31783
sen,1999,49.21691
sen,2000,49.12837
sen,2001,49.05445
sen,2002,48.99264
sen,2003,48.94028
sen,2004,48.89341
sen,2005,48.84935
sen,2006,48.80847
sen,2007,48.77214
sen,2008,48.73979
sen,2009,48.71069
sen,2010,48.68469
sen,2011,48.66081
sen,2012,48.63982
sen,2013,48.62523
sen,2014,48.62119
sen,2015,48.62992
sen,2016,48.65179
sen,2017,48.68413
sen,2018,48.72267
sen,2019,48.76201
sen,2020,48.79849
sgp,1960,52.67924
sgp,1961,52.50083
sgp,1962,52.26468
sgp,1963,52.00416
sgp,1964,51.76354
sgp,1965,51.57118
sgp,1966,51.4332
sgp,1967,51.33936
sgp,1968,51.27825
sgp,1969,51.2345
sgp,1970,51.19651
sgp,1971,51.16298
sgp,1972,51.13746
sgp,1973,51.11762
sgp,1974,51.10105
sgp,1975,51.08635
sgp,1976,51.06983
sgp,1977,51.05085
sgp,1978,51.03218
sgp,1979,51.01796
sgp,1980,51.01012
sgp,1981,51.01424
sgp,1982,51.02679
sgp,1983,51.02919
sgp,1984,50.99987
sgp,1985,50.92727
sgp,1986,50.80469
sgp,1987,50.64633
sgp,1988,50.48476
sgp,1989,50.36338
sgp,1990,50.31033
sgp,1991,50.32672
sgp,1992,50.39686
sgp,1993,50.50667
sgp,1994,50.63807
sgp,1995,50.77621
sgp,1996,50.931
sgp,1997,51.0983
sgp,1998,51.23944
sgp,1999,51.309
sgp,2000,51.28423
sgp,2001,51.14347
sgp,2002,50.91035
sgp,2003,50.66469
sgp,2004,50.51812
sgp,2005,50.54419
sgp,2006,50.76371
sgp,2007,51.12074
sgp,2008,51.52692
sgp,2009,51.88315
sgp,2010,52.13511
sgp,2011,52.2784
sgp,2012,52.34125
sgp,2013,52.34925
sgp,2014,52.33792
sgp,2015,52.33207
sgp,2016,52.33488
sgp,2017,52.33812
sgp,2018,52.34187
sgp,2019,52.34401
sgp,2020,52.3432
slb,1960,53.64922
slb,1961,53.48602
slb,1962,53.29974
slb,1963,53.10545
slb,1964,52.93825
slb,1965,52.81292
slb,1966,52.73875
slb,1967,52.69992
slb,1968,52.66968
slb,1969,52.62869
slb,1970,52.5518
slb,1971,52.43887
slb,1972,52.30484
slb,1973,52.16278
slb,1974,52.03465
slb,1975,51.932
slb,1976,51.85741
slb,1977,51.80364
slb,1978,51.7615
slb,1979,51.72836
slb,1980,51.69508
slb,1981,51.66028
slb,1982,51.6273
slb,1983,51.59566
slb,1984,51.55982
slb,1985,51.52832
slb,1986,51.49336
slb,1987,51.45972
slb,1988,51.42656
slb,1989,51.40006
slb,1990,51.38023
slb,1991,51.36433
slb,1992,51.35514
slb,1993,51.35154
slb,1994,51.35496
slb,1995,51.36302
slb,1996,51.37977
slb,1997,51.40185
slb,1998,51.41873
slb,1999,51.4206
slb,2000,51.40126
slb,2001,51.36042
slb,2002,51.30192
slb,2003,51.23239
slb,2004,51.15811
slb,2005,51.08615
slb,2006,51.01624
slb,2007,50.94537
slb,2008,50.88524
slb,2009,50.83699
slb,2010,50.80618
slb,2011,50.79166
slb,2012,50.79415
slb,2013,50.80523
slb,2014,50.82025
slb,2015,50.83075
slb,2016,50.83834
slb,2017,50.84288
slb,2018,50.84536
slb,2019,50.84672
slb,2020,50.84775
sle,1960,48.95739
sle,1961,48.96313
sle,1962,48.96965
sle,1963,48.97695
sle,1964,48.9859
sle,1965,48.99646
sle,1966,49.00881
sle,1967,49.02257
sle,1968,49.03701
sle,1969,49.04999
sle,1970,49.06131
sle,1971,49.07045
sle,1972,49.07757
sle,1973,49.08464
sle,1974,49.09342
sle,1975,49.10518
sle,1976,49.12014
sle,1977,49.13776
sle,1978,49.15706
sle,1979,49.17631
sle,1980,49.19475
sle,1981,49.21205
sle,1982,49.22848
sle,1983,49.24491
sle,1984,49.26232
sle,1985,49.28098
sle,1986,49.30057
sle,1987,49.3211
sle,1988,49.34161
sle,1989,49.36215
sle,1990,49.38269
sle,1991,49.40381
sle,1992,49.42599
sle,1993,49.44896
sle,1994,49.47215
sle,1995,49.4948
sle,1996,49.51638
sle,1997,49.53684
sle,1998,49.55657
sle,1999,49.57653
sle,2000,49.59645
sle,2001,49.61615
sle,2002,49.63484
sle,2003,49.65246
sle,2004,49.66898
sle,2005,49.68504
sle,2006,49.70094
sle,2007,49.71682
sle,2008,49.73269
sle,2009,49.74809
sle,2010,49.76288
sle,2011,49.77665
sle,2012,49.78995
sle,2013,49.80308
sle,2014,49.8167
sle,2015,49.83121
sle,2016,49.84655
sle,2017,49.86261
sle,2018,49.87873
sle,2019,49.89436
sle,2020,49.90907
slv,1960,49.22802
slv,1961,49.28369
slv,1962,49.34359
slv,1963,49.40548
slv,1964,49.46621
slv,1965,49.52363
slv,1966,49.57683
slv,1967,49.62478
slv,1968,49.66398
slv,1969,49.69006
slv,1970,49.70126
slv,1971,49.6969
slv,1972,49.67869
slv,1973,49.64913
slv,1974,49.61102
slv,1975,49.56662
slv,1976,49.51678
slv,1977,49.46205
slv,1978,49.40385
slv,1979,49.34374
slv,1980,49.28296
slv,1981,49.22152
slv,1982,49.15989
slv,1983,49.09974
slv,1984,49.04329
slv,1985,48.99173
slv,1986,48.94554
slv,1987,48.90372
slv,1988,48.86455
slv,1989,48.82541
slv,1990,48.7844
slv,1991,48.7413
slv,1992,48.69617
slv,1993,48.64782
slv,1994,48.59505
slv,1995,48.53697
slv,1996,48.47317
slv,1997,48.40405
slv,1998,48.32989
slv,1999,48.25146
slv,2000,48.16959
slv,2001,48.08444
slv,2002,47.99613
slv,2003,47.90626
slv,2004,47.81639
slv,2005,47.72789
slv,2006,47.6413
slv,2007,47.5571
slv,2008,47.47573
slv,2009,47.39801
slv,2010,47.32434
slv,2011,47.25535
slv,2012,47.19102
slv,2013,47.13109
slv,2014,47.07512
slv,2015,47.02248
slv,2016,46.97334
slv,2017,46.92786
slv,2018,46.886
slv,2019,46.84791
slv,2020,46.8136
som,1960,49.47998
som,1961,49.47083
som,1962,49.46241
som,1963,49.45506
som,1964,49.44871
som,1965,49.44358
som,1966,49.44781
som,1967,49.46241
som,1968,49.47404
som,1969,49.46615
som,1970,49.43234
som,1971,49.35215
som,1972,49.23895
som,1973,49.16211
som,1974,49.21461
som,1975,49.43338
som,1976,49.79745
som,1977,50.21157
som,1978,50.57538
som,1979,50.82544
som,1980,50.95177
som,1981,50.96792
som,1982,50.90211
som,1983,50.78186
som,1984,50.64723
som,1985,50.53122
som,1986,50.44292
som,1987,50.3743
som,1988,50.32337
som,1989,50.28289
som,1990,50.24708
som,1991,50.21676
som,1992,50.19429
som,1993,50.17708
som,1994,50.16201
som,1995,50.1469
som,1996,50.13126
som,1997,50.11572
som,1998,50.10103
som,1999,50.08792
som,2000,50.07678
som,2001,50.0674
som,2002,50.05903
som,2003,50.05057
som,2004,50.04088
som,2005,50.02913
som,2006,50.01528
som,2007,49.9998
som,2008,49.98336
som,2009,49.96691
som,2010,49.95101
som,2011,49.93578
som,2012,49.9212
som,2013,49.90774
som,2014,49.8959
som,2015,49.88588
som,2016,49.87787
som,2017,49.87165
som,2018,49.86665
som,2019,49.86235
som,2020,49.85829
srb,1960,49.19501
srb,1961,49.2358
srb,1962,49.27505
srb,1963,49.31153
srb,1964,49.34343
srb,1965,49.36975
srb,1966,49.39004
srb,1967,49.40513
srb,1968,49.41629
srb,1969,49.42535
srb,1970,49.43369
srb,1971,49.44185
srb,1972,49.44946
srb,1973,49.45579
srb,1974,49.45987
srb,1975,49.46099
srb,1976,49.45888
srb,1977,49.45412
srb,1978,49.44811
srb,1979,49.4425
srb,1980,49.43843
srb,1981,49.43645
srb,1982,49.43595
srb,1983,49.43548
srb,1984,49.43322
srb,1985,49.4278
srb,1986,49.41866
srb,1987,49.40622
srb,1988,49.39153
srb,1989,49.3762
srb,1990,49.36133
srb,1991,49.34786
srb,1992,49.33504
srb,1993,49.32079
srb,1994,49.30196
srb,1995,49.27642
srb,1996,49.2431
srb,1997,49.2031
srb,1998,49.159
srb,1999,49.11496
srb,2000,49.07466
srb,2001,49.03914
srb,2002,49.00834
srb,2003,48.98362
srb,2004,48.96647
srb,2005,48.95757
srb,2006,48.95793
srb,2007,48.96702
srb,2008,48.98139
srb,2009,48.99639
srb,2010,49.00837
srb,2011,49.01616
srb,2012,49.02021
srb,2013,49.0209
srb,2014,49.01935
srb,2015,49.01635
srb,2016,49.01174
srb,2017,49.00532
srb,2018,48.99748
srb,2019,48.9892
srb,2020,48.981
ssd,1960,50.22697
ssd,1961,50.17725
ssd,1962,50.13068
ssd,1963,50.08719
ssd,1964,50.04702
ssd,1965,50.01001
ssd,1966,49.976
ssd,1967,49.94496
ssd,1968,49.9163
ssd,1969,49.89024
ssd,1970,49.86639
ssd,1971,49.84479
ssd,1972,49.82531
ssd,1973,49.80759
ssd,1974,49.7916
ssd,1975,49.77706
ssd,1976,49.76402
ssd,1977,49.75242
ssd,1978,49.74199
ssd,1979,49.73247
ssd,1980,49.72393
ssd,1981,49.71611
ssd,1982,49.70935
ssd,1983,49.70376
ssd,1984,49.69946
ssd,1985,49.69661
ssd,1986,49.69516
ssd,1987,49.69516
ssd,1988,49.69631
ssd,1989,49.69863
ssd,1990,49.70215
ssd,1991,49.70707
ssd,1992,49.71347
ssd,1993,49.72189
ssd,1994,49.73198
ssd,1995,49.74354
ssd,1996,49.75594
ssd,1997,49.76862
ssd,1998,49.78154
ssd,1999,49.79492
ssd,2000,49.80903
ssd,2001,49.8239
ssd,2002,49.83928
ssd,2003,49.85565
ssd,2004,49.87342
ssd,2005,49.8924
ssd,2006,49.91235
ssd,2007,49.93253
ssd,2008,49.95153
ssd,2009,49.96826
ssd,2010,49.98226
ssd,2011,49.99366
ssd,2012,50.00304
ssd,2013,50.01096
ssd,2014,50.01807
ssd,2015,50.0248
ssd,2016,50.03132
ssd,2017,50.03763
ssd,2018,50.0437
ssd,2019,50.04948
ssd,2020,50.05494
stp,1960,55.62416
stp,1961,55.27037
stp,1962,54.75666
stp,1963,54.1199
stp,1964,53.42108
stp,1965,52.7187
stp,1966,52.04921
stp,1967,51.42051
stp,1968,50.87108
stp,1969,50.43379
stp,1970,50.11667
stp,1971,49.90962
stp,1972,49.81907
stp,1973,49.7955
stp,1974,49.77202
stp,1975,49.72454
stp,1976,49.64961
stp,1977,49.54712
stp,1978,49.44411
stp,1979,49.36442
stp,1980,49.32455
stp,1981,49.31623
stp,1982,49.34056
stp,1983,49.37366
stp,1984,49.41163
stp,1985,49.43389
stp,1986,49.43172
stp,1987,49.42
stp,1988,49.40594
stp,1989,49.39001
stp,1990,49.39477
stp,1991,49.41164
stp,1992,49.43166
stp,1993,49.45855
stp,1994,49.48001
stp,1995,49.48397
stp,1996,49.48019
stp,1997,49.45925
stp,1998,49.43818
stp,1999,49.41771
stp,2000,49.40393
stp,2001,49.39624
stp,2002,49.39098
stp,2003,49.40195
stp,2004,49.43279
stp,2005,49.49324
stp,2006,49.58312
stp,2007,49.69603
stp,2008,49.81475
stp,2009,49.91386
stp,2010,49.98392
stp,2011,50.02628
stp,2012,50.03928
stp,2013,50.03801
stp,2014,50.02887
stp,2015,50.02632
stp,2016,50.02731
stp,2017,50.03235
stp,2018,50.03649
stp,2019,50.04046
stp,2020,50.04312
sur,1960,49.99305
sur,1961,49.92447
sur,1962,49.87627
sur,1963,49.83891
sur,1964,49.81843
sur,1965,49.80741
sur,1966,49.80527
sur,1967,49.81347
sur,1968,49.8327
sur,1969,49.85808
sur,1970,49.88802
sur,1971,49.92417
sur,1972,49.96426
sur,1973,50.01219
sur,1974,50.06733
sur,1975,50.13056
sur,1976,50.19877
sur,1977,50.26996
sur,1978,50.34501
sur,1979,50.42305
sur,1980,50.50691
sur,1981,50.59365
sur,1982,50.68283
sur,1983,50.76515
sur,1984,50.83159
sur,1985,50.87647
sur,1986,50.89367
sur,1987,50.88798
sur,1988,50.86827
sur,1989,50.84668
sur,1990,50.83064
sur,1991,50.82528
sur,1992,50.82561
sur,1993,50.82541
sur,1994,50.81487
sur,1995,50.78816
sur,1996,50.74173
sur,1997,50.68224
sur,1998,50.61826
sur,1999,50.5589
sur,2000,50.51238
sur,2001,50.48261
sur,2002,50.46493
sur,2003,50.45457
sur,2004,50.44908
sur,2005,50.43857
sur,2006,50.42589
sur,2007,50.41306
sur,2008,50.39759
sur,2009,50.383
sur,2010,50.37023
sur,2011,50.35717
sur,2012,50.34522
sur,2013,50.33337
sur,2014,50.3228
sur,2015,50.31245
sur,2016,50.30245
sur,2017,50.29229
sur,2018,50.28291
sur,2019,50.27066
sur,2020,50.25655
svk,1960,49.3606
svk,1961,49.3926
svk,1962,49.41561
svk,1963,49.42965
svk,1964,49.435
svk,1965,49.4317
svk,1966,49.42009
svk,1967,49.40116
svk,1968,49.37738
svk,1969,49.352
svk,1970,49.32713
svk,1971,49.30398
svk,1972,49.28217
svk,1973,49.26177
svk,1974,49.24263
svk,1975,49.22424
svk,1976,49.20725
svk,1977,49.19141
svk,1978,49.17532
svk,1979,49.15654
svk,1980,49.13381
svk,1981,49.1068
svk,1982,49.07593
svk,1983,49.04246
svk,1984,49.00798
svk,1985,48.97388
svk,1986,48.94034
svk,1987,48.90732
svk,1988,48.87474
svk,1989,48.84244
svk,1990,48.8103
svk,1991,48.77836
svk,1992,48.74697
svk,1993,48.71677
svk,1994,48.68817
svk,1995,48.66149
svk,1996,48.63729
svk,1997,48.61534
svk,1998,48.59509
svk,1999,48.57565
svk,2000,48.55661
svk,2001,48.53762
svk,2002,48.51922
svk,2003,48.50262
svk,2004,48.48945
svk,2005,48.48112
svk,2006,48.47772
svk,2007,48.47912
svk,2008,48.48464
svk,2009,48.49331
svk,2010,48.50464
svk,2011,48.5181
svk,2012,48.53343
svk,2013,48.5506
svk,2014,48.56987
svk,2015,48.5909
svk,2016,48.61405
svk,2017,48.63842
svk,2018,48.66167
svk,2019,48.68072
svk,2020,48.69328
svn,1960,47.9043
svn,1961,47.89152
svn,1962,47.86745
svn,1963,47.8464
svn,1964,47.84825
svn,1965,47.88507
svn,1966,47.9629
svn,1967,48.07388
svn,1968,48.19925
svn,1969,48.31522
svn,1970,48.40278
svn,1971,48.45917
svn,1972,48.48898
svn,1973,48.49519
svn,1974,48.48355
svn,1975,48.45867
svn,1976,48.41796
svn,1977,48.36346
svn,1978,48.31144
svn,1979,48.28225
svn,1980,48.28896
svn,1981,48.33805
svn,1982,48.42126
svn,1983,48.51898
svn,1984,48.60532
svn,1985,48.66207
svn,1986,48.6859
svn,1987,48.6839
svn,1988,48.66287
svn,1989,48.63367
svn,1990,48.60487
svn,1991,48.57504
svn,1992,48.54335
svn,1993,48.51931
svn,1994,48.51378
svn,1995,48.53425
svn,1996,48.58869
svn,1997,48.6725
svn,1998,48.76778
svn,1999,48.84941
svn,2000,48.90069
svn,2001,48.9117
svn,2002,48.89152
svn,2003,48.86201
svn,2004,48.85666
svn,2005,48.89746
svn,2006,48.9935
svn,2007,49.13231
svn,2008,49.29139
svn,2009,49.43812
svn,2010,49.55039
svn,2011,49.62155
svn,2012,49.65915
svn,2013,49.67423
svn,2014,49.68188
svn,2015,49.69349
svn,2016,49.71158
svn,2017,49.73244
svn,2018,49.75479
svn,2019,49.77663
svn,2020,49.79624
swe,1960,49.87802
swe,1961,49.88688
swe,1962,49.89815
swe,1963,49.91078
swe,1964,49.9233
swe,1965,49.93391
swe,1966,49.94318
swe,1967,49.95065
swe,1968,49.95313
swe,1969,49.94693
swe,1970,49.92952
swe,1971,49.89979
swe,1972,49.85924
swe,1973,49.81174
swe,1974,49.76296
swe,1975,49.7169
swe,1976,49.67554
swe,1977,49.63807
swe,1978,49.60326
swe,1979,49.56869
swe,1980,49.53309
swe,1981,49.49559
swe,1982,49.45768
swe,1983,49.42241
swe,1984,49.39418
swe,1985,49.37579
swe,1986,49.36868
swe,1987,49.3714
swe,1988,49.38034
swe,1989,49.39056
swe,1990,49.39849
swe,1991,49.40313
swe,1992,49.40571
swe,1993,49.40692
swe,1994,49.40832
swe,1995,49.41099
swe,1996,49.41513
swe,1997,49.42049
swe,1998,49.42798
swe,1999,49.43864
swe,2000,49.45327
swe,2001,49.47178
swe,2002,49.49417
swe,2003,49.52085
swe,2004,49.55217
swe,2005,49.58817
swe,2006,49.62899
swe,2007,49.67355
swe,2008,49.71993
swe,2009,49.76582
swe,2010,49.80928
swe,2011,49.84981
swe,2012,49.88751
swe,2013,49.92226
swe,2014,49.95421
swe,2015,49.98343
swe,2016,50.00977
swe,2017,50.03316
swe,2018,50.05422
swe,2019,50.07375
swe,2020,50.0922
swz,1960,48.46068
swz,1961,48.4785
swz,1962,48.50395
swz,1963,48.52958
swz,1964,48.54377
swz,1965,48.54129
swz,1966,48.52405
swz,1967,48.49225
swz,1968,48.44407
swz,1969,48.37429
swz,1970,48.28163
swz,1971,48.16354
swz,1972,48.02588
swz,1973,47.89007
swz,1974,47.78018
swz,1975,47.7118
swz,1976,47.68717
swz,1977,47.69818
swz,1978,47.72339
swz,1979,47.73735
swz,1980,47.72443
swz,1981,47.68333
swz,1982,47.62278
swz,1983,47.55395
swz,1984,47.48726
swz,1985,47.43054
swz,1986,47.38439
swz,1987,47.3469
swz,1988,47.32402
swz,1989,47.32285
swz,1990,47.34522
swz,1991,47.38964
swz,1992,47.45114
swz,1993,47.5279
swz,1994,47.61707
swz,1995,47.71319
swz,1996,47.82053
swz,1997,47.93381
swz,1998,48.03137
swz,1999,48.08798
swz,2000,48.08709
swz,2001,48.02636
swz,2002,47.91542
swz,2003,47.77043
swz,2004,47.61592
swz,2005,47.47165
swz,2006,47.34083
swz,2007,47.22386
swz,2008,47.14176
swz,2009,47.11592
swz,2010,47.16066
swz,2011,47.28305
swz,2012,47.47393
swz,2013,47.71057
swz,2014,47.96324
swz,2015,48.20758
swz,2016,48.43805
swz,2017,48.65524
swz,2018,48.85107
swz,2019,49.01784
swz,2020,49.15133
syc,1960,48.8741
syc,1961,48.98493
syc,1962,49.09229
syc,1963,49.19858
syc,1964,49.29725
syc,1965,49.40902
syc,1966,49.53621
syc,1967,49.67086
syc,1968,49.80199
syc,1969,49.93546
syc,1970,50.07733
syc,1971,50.21037
syc,1972,50.34557
syc,1973,50.46547
syc,1974,50.55426
syc,1975,50.60922
syc,1976,50.61923
syc,1977,50.58336
syc,1978,50.54346
syc,1979,50.50834
syc,1980,50.48387
syc,1981,50.48333
syc,1982,50.50793
syc,1983,50.53096
syc,1984,50.52448
syc,1985,50.47727
syc,1986,50.38104
syc,1987,50.24019
syc,1988,50.09081
syc,1989,49.95791
syc,1990,49.88664
syc,1991,49.87683
syc,1992,49.91674
syc,1993,49.99527
syc,1994,50.04772
syc,1995,50.0724
syc,1996,50.04962
syc,1997,50.00319
syc,1998,49.94182
syc,1999,49.8786
syc,2000,49.82592
syc,2001,49.77855
syc,2002,49.73774
syc,2003,49.73953
syc,2004,49.81119
syc,2005,49.96954
syc,2006,50.24908
syc,2007,50.60611
syc,2008,51.00608
syc,2009,51.35921
syc,2010,51.59467
syc,2011,51.70327
syc,2012,51.70072
syc,2013,51.62907
syc,2014,51.5348
syc,2015,51.45977
syc,2016,51.40997
syc,2017,51.37526
syc,2018,51.34509
syc,2019,51.32646
syc,2020,51.29042
syr,1960,51.1175
syr,1961,51.05543
syr,1962,50.99644
syr,1963,50.94099
syr,1964,50.88962
syr,1965,50.84285
syr,1966,50.80006
syr,1967,50.761
syr,1968,50.72613
syr,1969,50.69577
syr,1970,50.6703
syr,1971,50.65003
syr,1972,50.63422
syr,1973,50.61988
syr,1974,50.60385
syr,1975,50.58428
syr,1976,50.56029
syr,1977,50.53384
syr,1978,50.50863
syr,1979,50.48966
syr,1980,50.47959
syr,1981,50.47892
syr,1982,50.48545
syr,1983,50.49629
syr,1984,50.50808
syr,1985,50.51843
syr,1986,50.52688
syr,1987,50.53409
syr,1988,50.54044
syr,1989,50.54653
syr,1990,50.55276
syr,1991,50.56063
syr,1992,50.57018
syr,1993,50.57848
syr,1994,50.58182
syr,1995,50.57895
syr,1996,50.5647
syr,1997,50.54229
syr,1998,50.52736
syr,1999,50.53915
syr,2000,50.58733
syr,2001,50.67942
syr,2002,50.80379
syr,2003,50.92822
syr,2004,51.00976
syr,2005,51.02223
syr,2006,50.95799
syr,2007,50.83849
syr,2008,50.69821
syr,2009,50.57426
syr,2010,50.4858
syr,2011,50.43554
syr,2012,50.41319
syr,2013,50.40756
syr,2014,50.39968
syr,2015,50.37379
syr,2016,50.32532
syr,2017,50.26029
syr,2018,50.18579
syr,2019,50.11414
syr,2020,50.05564
tcd,1960,48.86744
tcd,1961,48.85894
tcd,1962,48.85526
tcd,1963,48.85685
tcd,1964,48.86406
tcd,1965,48.87731
tcd,1966,48.8962
tcd,1967,48.9199
tcd,1968,48.9473
tcd,1969,48.97598
tcd,1970,49.00511
tcd,1971,49.03369
tcd,1972,49.06186
tcd,1973,49.09014
tcd,1974,49.11981
tcd,1975,49.15151
tcd,1976,49.18556
tcd,1977,49.2212
tcd,1978,49.25758
tcd,1979,49.29296
tcd,1980,49.32628
tcd,1981,49.35708
tcd,1982,49.3857
tcd,1983,49.41299
tcd,1984,49.44018
tcd,1985,49.46764
tcd,1986,49.49582
tcd,1987,49.52384
tcd,1988,49.55088
tcd,1989,49.57599
tcd,1990,49.59876
tcd,1991,49.61889
tcd,1992,49.6371
tcd,1993,49.65403
tcd,1994,49.67088
tcd,1995,49.68816
tcd,1996,49.70605
tcd,1997,49.72406
tcd,1998,49.74181
tcd,1999,49.7585
tcd,2000,49.77384
tcd,2001,49.78763
tcd,2002,49.80006
tcd,2003,49.81148
tcd,2004,49.82252
tcd,2005,49.83342
tcd,2006,49.84431
tcd,2007,49.855
tcd,2008,49.86514
tcd,2009,49.87402
tcd,2010,49.88141
tcd,2011,49.88716
tcd,2012,49.89162
tcd,2013,49.89528
tcd,2014,49.89875
tcd,2015,49.90255
tcd,2016,49.90665
tcd,2017,49.91092
tcd,2018,49.9151
tcd,2019,49.91899
tcd,2020,49.92232
tgo,1960,49.27422
tgo,1961,49.28004
tgo,1962,49.28629
tgo,1963,49.29322
tgo,1964,49.3003
tgo,1965,49.30831
tgo,1966,49.31686
tgo,1967,49.32555
tgo,1968,49.33345
tgo,1969,49.34071
tgo,1970,49.34692
tgo,1971,49.35262
tgo,1972,49.3578
tgo,1973,49.36241
tgo,1974,49.3671
tgo,1975,49.37196
tgo,1976,49.37608
tgo,1977,49.3799
tgo,1978,49.38394
tgo,1979,49.38932
tgo,1980,49.39565
tgo,1981,49.40359
tgo,1982,49.41182
tgo,1983,49.41833
tgo,1984,49.42016
tgo,1985,49.416
tgo,1986,49.40658
tgo,1987,49.39365
tgo,1988,49.376
tgo,1989,49.35365
tgo,1990,49.32663
tgo,1991,49.29368
tgo,1992,49.25708
tgo,1993,49.22403
tgo,1994,49.2045
tgo,1995,49.20388
tgo,1996,49.22413
tgo,1997,49.26057
tgo,1998,49.30535
tgo,1999,49.34821
tgo,2000,49.38336
tgo,2001,49.40903
tgo,2002,49.42823
tgo,2003,49.44388
tgo,2004,49.46073
tgo,2005,49.48103
tgo,2006,49.50545
tgo,2007,49.53217
tgo,2008,49.55945
tgo,2009,49.58498
tgo,2010,49.60752
tgo,2011,49.62667
tgo,2012,49.64322
tgo,2013,49.65804
tgo,2014,49.67234
tgo,2015,49.68698
tgo,2016,49.70202
tgo,2017,49.71713
tgo,2018,49.73195
tgo,2019,49.74595
tgo,2020,49.75885
tha,1960,50.07483
tha,1961,50.07721
tha,1962,50.07907
tha,1963,50.08106
tha,1964,50.08403
tha,1965,50.08842
tha,1966,50.09416
tha,1967,50.10061
tha,1968,50.10716
tha,1969,50.11304
tha,1970,50.11769
tha,1971,50.12046
tha,1972,50.12126
tha,1973,50.12081
tha,1974,50.11999
tha,1975,50.1191
tha,1976,50.11841
