geo,time,bm_gsr_totl_cd
jpn,2005,641783495290.72302
jpn,2006,715392537164.90198
jpn,2007,778376723260.18896
jpn,2008,927845205397.95996
jpn,2009,686431528417.53503
jpn,2010,838536967901.875
jpn,2011,1020793146007.15002
jpn,2012,1069006694608.93005
jpn,2013,1015384829591.59998
jpn,2014,1064432398858.04004
jpn,2015,880636231453.32092
jpn,2016,860289224084.85413
jpn,2017,932182349418.22705
jpn,2018,1037883368091.30005
jpn,2019,1029082930160.72998
jpn,2020,897251662965.64612
kaz,1995,6291800000
kaz,1996,7832100000
kaz,1997,8688900000
kaz,1998,8217600000
kaz,1999,7357500000
kaz,2000,10362562034.1937
kaz,2001,12046787248.5999
kaz,2002,12946795262.1404
kaz,2003,15324920859.5104
kaz,2004,22248917513.4968
kaz,2005,32007939120.0339
kaz,2006,44007203673.0214
kaz,2007,61750759839.3428
kaz,2008,72686683389.4174
kaz,2009,54596821092.27329
kaz,2010,66336970487.3552
kaz,2011,81299845640.1304
kaz,2012,91208863886.25751
kaz,2013,90717533542.69208
kaz,2014,81216469275.0517
kaz,2015,57973382493.6012
kaz,2016,51785994411.48689
kaz,2017,61252726332.08289
kaz,2018,70823673775.8118
kaz,2019,76761690509.091
kaz,2020,62192125972.5299
ken,1975,1279960852.80972
ken,1976,1281679712.86121
ken,1977,1632803802.64589
ken,1978,2295137818.536
ken,1979,2219038655.44278
ken,1980,3094665734.94197
ken,1981,2575076462.41784
ken,1982,2067508520.50328
ken,1983,1752617720.84431
ken,1984,1966022322.32115
ken,1985,1911135408.62468
ken,1986,2147575175.06541
ken,1987,2447234519.0447
ken,1988,2697680184.36815
ken,1989,2896657992.72166
ken,1990,3128201174.49737
ken,1991,2764707307.97008
ken,1992,2531999317.12717
ken,1993,5175520814.29606
ken,1994,5909583320.25372
ken,1995,6195020991.8872
ken,1996,5859745448.64559
ken,1997,7361748205.58013
ken,1998,8662274730.93609
ken,1999,8580583623.03483
ken,2000,3940728235.80521
ken,2001,4216166910.09868
ken,2002,4045871362.73667
ken,2003,4407401991.56413
ken,2004,5461336762.76387
ken,2005,6920519264.88687
ken,2006,8340533502.15737
ken,2007,10363997276.5536
ken,2008,12780516365.3009
ken,2009,11514181187.4468
ken,2010,13823154749.0092
ken,2011,16732037757.802
ken,2012,18577628889.1517
ken,2013,19229569802.9957
ken,2014,21643221814.6663
ken,2015,18561956034.4248
ken,2016,17284322343.7647
ken,2017,20785185560.7681
ken,2018,21771490072.459
ken,2019,22230623833.2464
ken,2020,19642732051.5066
kgz,1993,503109000
kgz,1994,519220000
kgz,1995,765223000
kgz,1996,1075758000
kgz,1997,888685000
kgz,1998,1023082415.97759
kgz,1999,790184193.40379
kgz,2000,753365339.94992
kgz,2001,645391451.82205
kgz,2002,782390101.94901
kgz,2003,949950537.56844
kgz,2004,1236351637.82869
kgz,2005,1500535579.83656
kgz,2006,2341976241.23024
kgz,2007,3311354006.00968
kgz,2008,4911790699.63879
kgz,2009,3763109520.84912
kgz,2010,4138542771.17669
kgz,2011,5551269953.47633
kgz,2012,6619476015.91814
kgz,2013,7104239455.38307
kgz,2014,6791574691.54606
kgz,2015,5134770674.79099
kgz,2016,5129796815.23145
kgz,2017,5505624667.50552
kgz,2018,6158830279.96959
kgz,2019,6482371828.72252
kgz,2020,4327895002.53095
khm,1992,527600000
khm,1993,608194000
khm,1994,933100000
khm,1995,1441600000
khm,1996,1384900000
khm,1997,1310500000
khm,1998,1494229607.05997
khm,1999,2033518329.01245
khm,2000,2453470094.13362
khm,2001,2636714648.46911
khm,2002,2970491568.8382
khm,2003,3324968903.24302
khm,2004,4053486236.93099
khm,2005,4921190869.46114
khm,2006,5971310658.19668
khm,2007,5808916667.74709
khm,2008,6559927432.21873
khm,2009,6330325678.31098
khm,2010,8172965698.9935
khm,2011,10250576751.7915
khm,2012,11716685980.7726
khm,2013,13560526790.7822
khm,2014,15369259026.9964
khm,2015,16879307937.7608
khm,2016,17977258615.5512
khm,2017,19829140193.7208
khm,2018,23770324749.6579
khm,2019,27811763469.5394
khm,2020,24809156817.2984
kir,1979,23568115.01773
kir,1980,29823135.8128
kir,1981,37755055.66903
kir,1982,33675070.11237
kir,1983,26769908.53485
kir,1984,26873615.57045
kir,1985,26751961.57077
kir,1986,26813965.7091
kir,1987,32193420.99735
kir,1988,37766767.15129
kir,1989,40234172.16029
kir,1990,48804242.3312
kir,1991,45388693.46261
kir,1992,57882052.26753
kir,1993,50205363.94299
kir,1994,46723422.45572
kir,2006,95323305.40027
kir,2007,113730490.4388
kir,2008,125546678.3922
kir,2009,120221022.93696
kir,2010,125966153.6653
kir,2011,159928530.50829
kir,2012,176058020.71284
kir,2013,178727693.5605
kir,2014,189486337.29201
kir,2015,184294022.68002
kir,2016,200806219.27856
kir,2017,199299153.27167
kir,2018,173411537.91413
kir,2019,179333588.18655
kir,2020,151399589.40624
kna,1980,48585185.18519
kna,1981,52859259.25926
kna,1982,53159259.25926
kna,1983,58266666.66667
kna,1984,57203703.7037
kna,1985,58618518.51852
kna,1986,76477777.77778
kna,1987,96329629.62963
kna,1988,115496296.2963
kna,1989,132114814.81481
kna,1990,140133333.33333
kna,1991,141462962.96296
kna,1992,138203703.7037
kna,1993,154722222.22222
kna,1994,159044444.44445
kna,1995,189914814.81482
kna,1996,212003703.7037
kna,1997,219874074.07407
kna,1998,223207407.40741
kna,1999,240159259.25926
kna,2000,284370370.37037
kna,2001,281048518.51852
kna,2002,299853954.81481
kna,2003,305243366.66667
kna,2004,288119086.2963
kna,2005,325946587.77778
kna,2006,366311930
kna,2007,392002759.25926
kna,2008,481158793.33333
kna,2009,410536222.96296
kna,2010,400942445.55556
kna,2011,397729985.92592
kna,2012,376409782.22222
kna,2013,397191065.92593
kna,2014,596699242.64492
kna,2015,616579426.8356
kna,2016,639881295.17518
kna,2017,619985912.92673
kna,2018,661961837.50108
kna,2019,659071020.01367
kna,2020,473260642.24189
kor,1976,10113000000
kor,1977,13284000000
kor,1978,18717000000
kor,1979,24120000000
kor,1980,28020100000
kor,1981,32037700000
kor,1982,30931700000
kor,1983,30918000000
kor,1984,32745300000
kor,1985,30757900000
kor,1986,37380000000
kor,1987,46323200000
kor,1988,56485500000
kor,1989,67230200000
kor,1990,77092400000
kor,1991,90129000000
kor,1992,91676300000
kor,1993,96384000000
kor,1994,118163600000
kor,1995,157989800000
kor,1996,177458500000
kor,1997,175534100000
kor,1998,121488200000
kor,1999,147732900000
kor,2000,198721800000
kor,2001,181047500000
kor,2002,193098800000
kor,2003,223891100000
kor,2004,279791100000
kor,2005,331799700000
kor,2006,394356700000
kor,2007,459473800000
kor,2008,541743400000
kor,2009,415901400000
kor,2010,535492600000
kor,2011,683084400000
kor,2012,681686900000
kor,2013,669251600000
kor,2014,665517300000
kor,2015,555578800000
kor,2016,529517600000
kor,2017,617288000000
kor,2018,679146900000
kor,2019,636055800000
kor,2020,566029100000
kor,2021,727037400000
kos,2004,1656663179.06762
kos,2005,1804183174.80962
kos,2006,1988274031.64861
kos,2007,2531200873.38562
kos,2008,3235388050.83286
kos,2009,3134767106.90814
kos,2010,3379017018.15052
kos,2011,4062558865.99255
kos,2012,3592355515.43688
kos,2013,3651038640.29991
kos,2014,3912988629.4541
kos,2015,3386627121.23884
kos,2016,3575388762.28525
kos,2017,3943881789.35047
kos,2018,4675634561.0562
kos,2019,4584239397.07729
kos,2020,4332565844.96578
kwt,1975,3289288446.99829
kwt,1976,4398274108.57549
kwt,1977,6340598697.47492
kwt,1978,6475121613.85452
kwt,1979,7551577901.23757
kwt,1980,10462549162.8359
kwt,1981,10380746991.8817
kwt,1982,12055808955.0445
kwt,1983,11191290364.6648
kwt,1984,11092274354.3661
kwt,1985,10470377297.2446
kwt,1986,9738650861.26228
kwt,1987,9559925824.4494
kwt,1988,10808902650.8869
kwt,1989,11321419443.6699
kwt,1990,8015115009.27354
kwt,1991,10845377400
kwt,1992,12488802593.7058
kwt,1993,12141588252.7947
kwt,1994,12103659808.4925
kwt,1995,13859043682.5947
kwt,1996,14250427417.6348
kwt,1997,14343223042.2115
kwt,1998,14556580478.7074
kwt,1999,12865017454.262
kwt,2000,11988528176.5728
kwt,2001,12925780804.1998
kwt,2002,14324435185.6681
kwt,2003,16867468686.2002
kwt,2004,20597896165.59209
kwt,2005,24608904109.589
kwt,2006,28411011274.2696
kwt,2007,37238142919.0304
kwt,2008,41935678662.8792
kwt,2009,33449568372.9949
kwt,2010,36619973402.8244
kwt,2011,43032909036.4835
kwt,2012,46642212366.9659
kwt,2013,47974435916.4999
kwt,2014,52565461248.9125
kwt,2015,53278648797.5498
kwt,2016,53966954163.4576
kwt,2017,60383791951.7666
kwt,2018,71090388421.28889
kwt,2019,63948913313
kwt,2020,47270631671.8725
lao,1984,222500000
lao,1985,238500000
lao,1986,221000000
lao,1987,255700000
lao,1988,178600000
lao,1989,222700000
lao,1990,215100000
lao,1991,249900000
lao,1992,266300000
lao,1993,420800000
lao,1994,601500000
lao,1995,681700000
lao,1996,701200000
lao,1997,737500000
lao,1998,638300000
lao,1999,545900000
lao,2000,638000000
lao,2001,592471327.7814
lao,2002,521301818.31217
lao,2003,535947518.10652
lao,2004,802940677.79667
lao,2005,1003290075.6551
lao,2006,1173020811.72915
lao,2007,1202436443.14357
lao,2008,1588788624.29572
lao,2009,1685466699.2803
lao,2010,2457008933.63794
lao,2011,2881054641.98092
lao,2012,3998565403.31309
lao,2013,4370420784.44006
lao,2014,6397512879.8046
lao,2015,7113067130.08055
lao,2016,6848883857.09569
lao,2017,7354687741.71989
lao,2018,8421091987.68069
lao,2019,8696904760.28044
lao,2020,6911190071.86523
lbn,2002,10744319190.2689
lbn,2003,18129461310.279
lbn,2004,19014601166.7239
lbn,2005,18768315456.2863
lbn,2006,20011591634.5825
lbn,2007,23818924004.78
lbn,2008,31275511688.67
lbn,2009,31705346884.796
lbn,2010,32178695877.5283
lbn,2011,32895857628.1031
lbn,2012,33925307254.05
lbn,2013,35536667883.74
lbn,2014,36280253866.88
lbn,2015,33770856161.22
lbn,2016,34273982239.03
lbn,2017,35407018962.4592
lbn,2018,36710643251.2854
lbn,2019,35615845468.912
lbn,2020,17583875066.4755
lbr,1979,11630378.83961
lbr,1980,12375203.46457
lbr,1981,10846823.64223
lbr,1982,11979225.60355
lbr,1983,13756970.39102
lbr,1984,11786064.66206
lbr,1985,10245355.26324
lbr,1986,11253538.1883
lbr,1987,12364679.73158
lbr,2004,1226277211.34032
lbr,2005,1317691629.28362
lbr,2006,1882389949.187
lbr,2007,1924177255.56883
lbr,2008,2310662449.41226
lbr,2009,1850046407.65772
lbr,2010,2008338942.40514
lbr,2011,2636213102.08921
lbr,2012,2781007939.91724
lbr,2013,2423900079.66771
lbr,2014,2411310151.16617
lbr,2015,1772744612.81251
lbr,2016,1623466669.17868
lbr,2017,1487530206.29801
lbr,2018,1386187326.28834
lbr,2019,1372197048.13452
lby,1977,7689553515.06853
lby,1978,8582305104.80392
lby,1979,11873629921.4447
lby,1980,14017529136.5333
lby,1981,18837922825.445
lby,1982,14617315192.2707
lby,1983,12726437534.6772
lby,1984,11883683005.2506
lby,1985,8068487736.99304
lby,1986,6064760484.56605
lby,1987,7131972083.96916
lby,1988,7836126208.77959
lby,1989,8377123253.15815
lby,1990,9452738770.50558
lby,1991,11236130470.6983
lby,1992,9202163505.6771
lby,1993,10206320487.752
lby,1994,7881316148.82962
lby,1995,6057229903.40672
lby,1996,6911862626.50616
lby,1997,6968618202.51075
lby,1998,5883127432.51709
lby,1999,5525744923.37908
lby,2000,6176000000
lby,2001,7442000000
lby,2002,10460000000
lby,2003,9946000000
lby,2004,12076000000
lby,2005,15641000000
lby,2006,18558000000
lby,2007,22825500000
lby,2008,29887200000
lby,2009,28948300000
lby,2010,33034400000
lby,2011,16740400000
lby,2012,36909700000
lby,2013,45329000000
lby,2014,39150700000
lby,2015,21545500000
lby,2016,12035700000
lby,2017,16268900000
lby,2018,20228300000
lby,2019,25883700000
lca,1976,50396401.08625
lca,1977,62300000
lca,1978,88600000
lca,1979,106000000
lca,1980,135400000
lca,1981,141700000
lca,1982,136300000
lca,1983,128600000
lca,1984,149200000
lca,1985,154900000
lca,1986,187670370.37037
lca,1987,212374074.07407
lca,1988,271348148.14815
lca,1989,328651851.85185
lca,1990,352122222.22222
lca,1991,376225925.92592
lca,1992,394366666.66667
lca,1993,392029629.62963
lca,1994,408111111.11111
lca,1995,440577777.77778
lca,1996,427500000
lca,1997,453637037.03704
lca,1998,472918518.51852
lca,1999,501529629.62963
lca,2000,494229629.62963
lca,2001,452311111.11111
lca,2002,440877939.62963
lca,2003,555391358.88889
lca,2004,575484670
lca,2005,675464707.77778
lca,2006,772807642.96296
lca,2007,827774724.81482
lca,2008,900384247.40741
lca,2009,709622694.07407
lca,2010,844695451.48148
lca,2011,852315752.96296
lca,2012,811724444.81481
lca,2013,739262115.92593
lca,2014,987768207.18383
lca,2015,1010756190.60921
lca,2016,1062497174.40311
lca,2017,1111147037.85091
lca,2018,1141082684.62159
lca,2019,1146049849.92323
lca,2020,733667840.1854
lka,1975,829151107.3182
lka,1976,707085116.5774
lka,1977,796348789.3776
lka,1978,1115375328.1133
lka,1979,1591974713.0682
lka,1980,2269386558.2484
lka,1981,2182527594.319
lka,1982,2322691899.6964
lka,1983,2314614678.4857
lka,1984,2274174810.0446
lka,1985,2505714665.1349
lka,1986,2469925016.7889
lka,1987,2610062341.0347
lka,1988,2805438685.291
lka,1989,2842221240.0306
lka,1990,3224493797.6468
lka,1991,3802983305.794
lka,1992,4085778186.0022
lka,1993,4636439203.231
lka,1994,5657652385.3714
lka,1995,6342323614.6464
lka,1996,6477489420.1993
lka,1997,6973746645.0078
lka,1998,7069557957.0178
lka,1999,7198491436.2856
lka,2000,8553893340.1707
lka,2001,7500950000
lka,2002,7407150000
lka,2003,8025320000
lka,2004,9467940000
lka,2005,10440959690
lka,2006,12321220000
lka,2007,13575480000
lka,2008,16889300000
lka,2009,12317800000
lka,2010,16158620000
lka,2011,23367560000
lka,2012,23116841752.8012
lka,2013,23391183951.525
lka,2014,25104952770.5926
lka,2015,25146568842.0975
lka,2016,25770303382.73709
lka,2017,27892795103.2123
lka,2018,29474021186.34
lka,2019,27275430961.5346
lka,2020,20570869583.7692
lso,1975,174981261.62064
lso,1976,214474999.8135
lso,1977,240694999.7907
lso,1978,278759999.7576
lso,1979,358066397.87004
lso,1980,482387937.26888
lso,1981,512888331.82958
lso,1982,883972127.21632
lso,1983,956117969.54473
lso,1984,856264155.81773
lso,1985,636667436.4
lso,1986,674537406.6788
lso,1987,940516345.11026
lso,1988,1040044002.07872
lso,1989,1090072558.50754
lso,1990,1233659325.88453
lso,1991,1401273159.45689
lso,1992,1570863335.08584
lso,1993,1505184575.83904
lso,1994,1507648500.28999
lso,1995,1672069816.07488
lso,1996,1602298767.57709
lso,1997,1616894635.00926
lso,1998,1348636840.27224
lso,1999,1151326231.78203
lso,2000,1136457634.89563
lso,2001,1085651215.70321
lso,2002,1058988558.47047
lso,2003,1504462023.45538
lso,2004,1797678422.82618
lso,2005,1702180931.19259
lso,2006,1796165058.56905
lso,2007,1988742474.06577
lso,2008,2034790015.36038
lso,2009,2138485924.27589
lso,2010,2499496519.1191
lso,2011,2839388133.93455
lso,2012,2888232483.72806
lso,2013,2423923948.24418
lso,2014,2306807845.07086
lso,2015,2187850108.73799
lso,2016,2123764311.87308
lso,2017,2416941571.90521
lso,2018,2563423139.81577
lso,2019,2368721735.2125
lso,2020,2100422172.28765
lso,2021,2393086537.04965
ltu,1993,2437626938.94234
ltu,1994,2623321272.69241
ltu,1995,3965875000
ltu,1996,5129012500
ltu,1997,5921932500
ltu,1998,6121987500
ltu,1999,5124515000
ltu,2000,5543532500
ltu,2001,6315425000
ltu,2002,7444096251.16868
ltu,2003,9903484945.11458
ltu,2004,13646109376.5033
ltu,2005,17320304155.4874
ltu,2006,21892862962.01229
ltu,2007,28415675210.39709
ltu,2008,36383824826.6267
ltu,2009,20283836533.9779
ltu,2010,26105017245.0866
ltu,2011,35825378640.3905
ltu,2012,35841315578.3342
ltu,2013,38241602554.0028
ltu,2014,36024672949.6051
ltu,2015,31423871997.0462
ltu,2016,31282410156.8885
ltu,2017,36863803175.257
ltu,2018,42409326356.8434
ltu,2019,42567900190.68649
ltu,2020,39330850237.3863
lux,1999,71396933850.2052
lux,2000,76312420355.60989
lux,2001,79066971537.63341
lux,2002,98161214935.89488
lux,2003,107993389160.36099
lux,2004,129684836469.936
lux,2005,153549684366.11099
lux,2006,197615107256.55896
lux,2007,246635469360.75201
lux,2008,288017084088.448
lux,2009,213583200079.99301
lux,2010,236451061197.953
lux,2011,317620038233.65399
lux,2012,344830476834.729
lux,2013,401306477055.75201
lux,2014,417971776657.43201
lux,2015,401662038798.72803
lux,2016,420912975448.83295
lux,2017,435971525797.42706
lux,2018,469440755900.854
lux,2019,461548909023.48999
lux,2020,461278660677.07397
lux,2021,493489620621.48895
lva,1992,997625070
lva,1993,1266105000
lva,1994,1661196000
lva,1995,2245688000
lva,1996,2919699000
lva,1997,3188653000
lva,1998,3784603000
lva,1999,3552900000
lva,2000,2934176066.41341
lva,2001,3361867511.39648
lva,2002,3864301466.15404
lva,2003,5554044360.18756
lva,2004,8256240662.77057
lva,2005,10716218206.2981
lva,2006,14840990438.5348
lva,2007,20510000703.7888
lva,2008,21459555016.2894
lva,2009,11544378814.6547
lva,2010,14392809308.658
lva,2011,19743026650.6764
lva,2012,20633819396.2935
lva,2013,21326757397.5275
lva,2014,21762196194.4648
lva,2015,18518260074.463
lva,2016,18263654507.8419
lva,2017,20832408827.8164
lva,2018,23691325216.8682
lva,2019,22920387250
lva,2020,21507863054.5182
lva,2021,28118211141.1255
mac,2002,4930599705.80276
mac,2003,5426515902.37117
mac,2004,6828809633.39519
mac,2005,8075707841.77367
mac,2006,10652554264.3995
mac,2007,12072883618.124
mac,2008,14200456860.2584
mac,2009,11052008290.4252
mac,2010,13595572899.8586
mac,2011,18937101892.6427
mac,2012,23386685875.7263
mac,2013,27468775545.1467
mac,2014,31255718752.7946
mac,2015,27426717666.036
mac,2016,25048055154.8988
mac,2017,28125061847.2774
mac,2018,31644022144.5334
mac,2019,32545631946.5813
mac,2020,17337341009.2697
mar,1975,3055818597.76804
mar,1976,3601691440.37714
mar,1977,4264680983.51274
mar,1978,4246635754.38343
mar,1979,5164137937.07555
mar,1980,5807058675.57903
mar,1981,6013963819.61537
mar,1982,5824318273.06378
mar,1983,4808668991.96099
mar,1984,4942983509.74871
mar,1985,5125137546.7909
mar,1986,5340616713.78367
mar,1987,5787617871.27395
mar,1988,6545013795.58176
mar,1989,7422997732.92319
mar,1990,8853107076.16464
mar,1991,9004829697.18201
mar,1992,9635067273.76543
mar,1993,9106855422.85394
mar,1994,9674753591.73896
mar,1995,11333527772.4083
mar,1996,10908255443.0608
mar,1997,10327689553.8764
mar,1998,10962145103.5674
mar,1999,11324995199.8686
mar,2000,12084556443.1067
mar,2001,11817738250.3279
mar,2002,12752628036.931
mar,2003,15224550035.5528
mar,2004,18901606281.7972
mar,2005,21615514675.5552
mar,2006,25082714599.7405
mar,2007,32735532657.5399
mar,2008,44909700080.0981
mar,2009,37346258443.26569
mar,2010,39108944424.22649
mar,2011,48763626006.4242
mar,2012,49912582618.4159
mar,2013,49667376897.6727
mar,2014,53142926849.3451
mar,2015,43623670536.9472
mar,2016,47516912886.8718
mar,2017,52159293930.102
mar,2018,58182159895.2894
mar,2019,56758647442.2695
mar,2020,48585703439.2518
mda,1994,777435000
mda,1995,1037900000
mda,1996,1293060000
mda,1997,1464030000
mda,1998,1276190000
mda,1999,826360000
mda,2000,1008410000
mda,2001,1066450000
mda,2002,1246050000
mda,2003,1714160000
mda,2004,2082350000
mda,2005,2672840000
mda,2006,3128670000
mda,2007,4358900000
mda,2008,5670320000
mda,2009,3976460000
mda,2010,4468330000
mda,2011,5921970000
mda,2012,5904560000
mda,2013,6294540000
mda,2014,6165140000
mda,2015,4846600000
mda,2016,4783900000
mda,2017,5697610000
mda,2018,6851810000
mda,2019,7030110000
mda,2020,6399848905.54723
mdg,1974,370870831.88359
mdg,1975,502164872.52836
mdg,1976,413936691.695
mdg,1977,455920587.42198
mdg,1978,584875141.34185
mdg,1979,958580299.03649
mdg,1980,1121409512.55817
mdg,1981,827184862.33661
mdg,1982,752392169.27468
mdg,1983,671507862.91064
mdg,1984,666469738.93035
mdg,1985,636169624.68252
mdg,1986,696666625.51623
mdg,1987,725673704.03162
mdg,1988,761335316.91509
mdg,1989,757011108.94562
mdg,1990,984588750.76967
mdg,1991,844520965.91404
mdg,1992,883679965.66462
mdg,1993,970303574.20449
mdg,1994,1031973729.64541
mdg,1995,1160808149.16431
mdg,1996,1149611101.01114
mdg,1997,1046947461.50105
mdg,1998,1074001505.12782
mdg,1999,1081512307.49032
mdg,2000,1218839063.32944
mdg,2001,1308416893.37123
mdg,2002,1778734768.71004
mdg,2003,1460004314.2
mdg,2004,1655036797.3
mdg,2005,2294820673.42226
mdg,2006,2510854658.89487
mdg,2007,3539042393.78545
mdg,2008,4916677131.27461
mdg,2009,4090326394.3286
mdg,2010,3654022519.67817
mdg,2011,4124161122.1614
mdg,2012,4348701944.69179
mdg,2013,4614698261.84292
mdg,2014,4396925157.07623
mdg,2015,3966854229.78282
mdg,2016,4067079519.86397
mdg,2017,4943717590.92012
mdg,2018,5334227038.08979
mdg,2019,5276373324.85435
mdg,2020,4249606624.40537
mdv,1977,10900000
mdv,1978,16200000
mdv,1979,48300000
mdv,1980,89800000
mdv,1981,97100000
mdv,1982,99400000
mdv,1983,106600000
mdv,1984,107800000
mdv,1985,98500000
mdv,1986,106136000
mdv,1987,111795000
mdv,1988,127449200
mdv,1989,156492800
mdv,1990,177720800
mdv,1991,202570216
mdv,1992,237300000
mdv,1993,256976040
mdv,1994,281896967.1095
mdv,1995,336962302.65101
mdv,1996,381296125.57484
mdv,1997,436110097.06902
mdv,1998,447127446.73924
mdv,1999,502082942.32455
mdv,2000,491987185.90259
mdv,2001,501501385.42434
mdv,2002,496918344.71403
mdv,2003,579172984.24757
mdv,2004,767164942.71625
mdv,2005,910370155.16638
mdv,2006,1102828593.67565
mdv,2007,1942990829.04254
mdv,2008,2380766319.61873
mdv,2009,1758234843.16053
mdv,2010,2008492594.33067
mdv,2011,2596073898.73699
mdv,2012,2422758747.54904
mdv,2013,2767478244.44491
mdv,2014,3114865486.52015
mdv,2015,3111617987.87736
mdv,2016,3564144750.50071
mdv,2017,3891253806.29403
mdv,2018,4613508941.19123
mdv,2019,4671589694.21984
mdv,2020,2769478536.16654
mex,1979,21687000000
mex,1980,33496000000
mex,1981,45065000000
mex,1982,34859000000
mex,1983,24212000000
mex,1984,29876000000
mex,1985,31206000000
mex,1986,26937000000
mex,1987,27598000000
mex,1988,36646000000
mex,1989,44579000000
mex,1990,53183000000
mex,1991,60931000000
mex,1992,72150000000
mex,1993,74694000000
mex,1994,87527880000
mex,1995,72391910000
mex,1996,86442093000
mex,1997,101662614000
mex,1998,156114032000
mex,1999,172883322112
mex,2000,211598972810
mex,2001,203897027197
mex,2002,203018879824.81
mex,2003,205226359720.27802
mex,2004,233484689341.79095
mex,2005,266377923024.138
mex,2006,304190332274
mex,2007,335085642999
mex,2008,361128253451
mex,2009,280355347732
mex,2010,350745775733
mex,2011,411547816470
mex,2012,438826104093
mex,2013,463096112660
mex,2014,478069495672
mex,2015,466628994536
mex,2016,458057842459
mex,2017,498571829101
mex,2018,551646415921
mex,2019,547257876345
mex,2020,457354499826
mhl,2005,145362105.97807
mhl,2006,143577776.37424
mhl,2007,154401153.31808
mhl,2008,152103180.29267
mhl,2009,170251740.70604
mhl,2010,179220101.86471
mhl,2011,197450751.37848
mhl,2012,246556840.19807
mhl,2013,256732590.1893
mhl,2014,210299803.17755
mhl,2015,178226797.79996
mhl,2016,190708401.05323
mhl,2017,202149649.51697
mhl,2018,200411421.5737
mkd,1996,1589350000
mkd,1997,1561070000
mkd,1998,1660722133.03838
mkd,1999,1640297686.43789
mkd,2000,1889667396.18496
mkd,2001,1642340300.54742
mkd,2002,1909133125.42286
mkd,2003,2274217548.40605
mkd,2004,2977543725.51168
mkd,2005,3392855988.19646
mkd,2006,3932456829.13954
mkd,2007,5798627429.95066
mkd,2008,7206301920.42752
mkd,2009,5378427915.79416
mkd,2010,5788875376.574
mkd,2011,7346883122.43508
mkd,2012,6922305203.90944
mkd,2013,7148832626.44174
mkd,2014,7802578261.83179
mkd,2015,7021046392.3193
mkd,2016,7658287614.24903
mkd,2017,8443546238.38028
mkd,2018,9936065689.4826
mkd,2019,10359349109.232
mkd,2020,9402348310.27436
mkd,2021,12153542091.7672
mli,1975,260343637.32265
mli,1976,206569984.93099
mli,1977,226351640.12606
mli,1978,363385200.43301
mli,1979,445887865.94282
mli,1980,537038892.37215
mli,1981,470508390.91156
mli,1982,419503562.35224
mli,1983,435305287.41331
mli,1984,449930199.93287
mli,1985,610867181.98083
mli,1986,670505462.41543
mli,1987,690456008.16072
mli,1988,736851812.87954
mli,1989,671518579.12124
mli,1990,888877338.19086
mli,1991,900296986.95582
mli,1992,1011440472.43184
mli,1993,896410819.70714
mli,1994,815879266.77211
mli,1995,1040251702.81247
mli,1996,1004407309.19074
mli,1997,966428986.54355
mli,1998,991657327.29435
mli,1999,1079065406.70634
mli,2000,1047224227.34369
mli,2001,1345457541.80833
mli,2002,1382277234.12884
mli,2003,1655527265.11753
mli,2004,1846813505.50023
mli,2005,2108985041.81513
mli,2006,2478438917.04163
mli,2007,2989321363.64032
mli,2008,4188273153.51606
mli,2009,3364346430.27406
mli,2010,4239661128.19389
mli,2011,4376880668.57129
mli,2012,4494553484.43514
mli,2013,5795737234.36646
mli,2014,5949809860.52778
mli,2015,5580554734.04562
mli,2016,6124140250.7029
mli,2017,6237654970.11927
mli,2018,6767469867.10467
mli,2019,7396063979.88286
mli,2020,7232296611.41081
mlt,1971,193806291.88232
mlt,1972,211228849.27772
mlt,1973,277930929.26888
mlt,1974,401834934.82656
mlt,1975,426993547.26121
mlt,1976,478435324.73763
mlt,1977,591272982.6875
mlt,1978,679064137.03861
mlt,1979,919742240.40991
mlt,1980,1185200914.38183
mlt,1981,1072663840.66752
mlt,1982,983883004.01896
mlt,1983,889584326.99701
mlt,1984,868916079.57838
mlt,1985,913344204.26559
mlt,1986,1110962677.87594
mlt,1987,1409295930.91971
mlt,1988,1688042153.19826
mlt,1989,1834185814.61581
mlt,1990,2362280122.09321
mlt,1991,2535935095.16849
mlt,1992,2828350596.27706
mlt,1993,2707470258.12909
mlt,1994,3058141106.61992
mlt,1995,3714346703.79861
mlt,1996,3619468902.96888
mlt,1997,3411199707.40603
mlt,1998,3795272767.32908
mlt,1999,4642889031.89196
mlt,2000,5002136895.26281
mlt,2001,4134509263.69948
mlt,2002,4312068719.99504
mlt,2003,5060772163.9012
mlt,2004,7838474483.12827
mlt,2005,10140650676.5761
mlt,2006,14356637078.7148
mlt,2007,21678559471.8296
mlt,2008,28418723816.9924
mlt,2009,24099842331.1526
mlt,2010,22805930406.14429
mlt,2011,29403484499.7667
mlt,2012,28162957188.7695
mlt,2013,29270565201.8151
mlt,2014,29665257032.3213
mlt,2015,27290658497.9613
mlt,2016,27598257846.0426
mlt,2017,29195461467.62429
mlt,2018,30471224083.20449
mlt,2019,30366269863.13589
mlt,2020,30379669818.5673
mmr,1976,255831060.21561
mmr,1977,360242460.56644
mmr,1978,552649516.33373
mmr,1979,836766504.64551
mmr,1980,931317522.02103
mmr,1981,1033310080.43018
mmr,1982,1094384285.38437
mmr,1983,883849265.62628
mmr,1984,723373853.62312
mmr,1985,665776022.86477
mmr,1986,788598455.81228
mmr,1987,582069005.02907
