geo,time,ne_con_prvt_kd
esp,2013,667927869669.14001
esp,2014,679211615766.797
esp,2015,699231666365.23401
esp,2016,718065647683.59302
esp,2017,739779924466.01501
esp,2018,752317420130.07812
esp,2019,759727856726.56189
esp,2020,668564730068.35901
est,1993,4363929444.3289
est,1994,4402082264.09883
est,1995,4625490451.2164
est,1996,5079123672.65156
est,1997,5752257376.80351
est,1998,5959021761.04883
est,1999,5981909902.46953
est,2000,6402926773.45898
est,2001,6847780419.39062
est,2002,7508875908.67929
est,2003,8238166498.27734
est,2004,8908407702.32343
est,2005,9775078178.03867
est,2006,11033598649.8746
est,2007,11963832009.5809
est,2008,11421816100.7914
est,2009,9828862924.92461
est,2010,9704060476.93554
est,2011,10002029039.816
est,2012,10438775475.0559
est,2013,10824905932.2254
est,2014,11215705219.6387
est,2015,11764721045.2551
est,2016,12288362311.0629
est,2017,12590502642.4121
est,2018,13136263157.2074
est,2019,13674340295.2351
est,2020,13329024379.2601
eth,2011,34591043010.1191
eth,2012,35773033015.7011
eth,2013,39292647104.1703
eth,2014,41856886494.3615
eth,2015,46016307027.409
eth,2016,47772617170.9774
eth,2017,51905144809.6334
eth,2018,57419539652.8779
eth,2019,75228240930.91249
eth,2020,91705573095.892
fin,1970,41811121206.0711
fin,1971,42537477134.0734
fin,1972,46081598598.6484
fin,1973,48800326795.57809
fin,1974,49653647612.1934
fin,1975,51188847313.5645
fin,1976,52154541814.768
fin,1977,51848620263.4875
fin,1978,53056795478.3984
fin,1979,56145608357.0734
fin,1980,57558200226.9531
fin,1981,58401430023.82809
fin,1982,61401552880.07809
fin,1983,63309915051.9531
fin,1984,65398018312.1094
fin,1985,68065287301.1719
fin,1986,70873464427.3438
fin,1987,74200893586.32809
fin,1988,78323843487.89059
fin,1989,81983017001.17181
fin,1990,81742252703.9062
fin,1991,79270257983.59369
fin,1992,75952814440.62498
fin,1993,73929062928.12498
fin,1994,75851848767.57809
fin,1995,79588688183.20309
fin,1996,82587701526.5625
fin,1997,85476873093.75
fin,1998,89600932508.20309
fin,1999,92597726825.7812
fin,2000,94543812435.9375
fin,2001,97080158903.9062
fin,2002,99506663595.70308
fin,2003,103612970803.90601
fin,2004,107499594459.76601
fin,2005,110912456111.328
fin,2006,115260637129.687
fin,2007,119297045025.78101
fin,2008,121644774302.34399
fin,2009,118091004513.672
fin,2010,121629241121.875
fin,2011,125149725523.828
fin,2012,125631254118.35899
fin,2013,124975532000
fin,2014,125733329304.297
fin,2015,127753752278.125
fin,2016,130857059833.203
fin,2017,131846745331.64101
fin,2018,134104604064.062
fin,2019,135086522972.26601
fin,2020,128687962132.03101
fji,2015,2678203661.32723
fra,1960,286609246417.46503
fra,1961,302784125649.24701
fra,1962,324720408527.34698
fra,1963,347552390399.77301
fra,1964,366480014495.15002
fra,1965,380578652047.18701
fra,1966,398243395950.77502
fra,1967,417451412815.33197
fra,1968,435100579379.83899
fra,1969,463028588464.75696
fra,1970,484237185108.89801
fra,1971,511293973938.59003
fra,1972,537146854739.948
fra,1973,567393667323.70996
fra,1974,583050042556.271
fra,1975,594435991433.84705
fra,1976,626844720951.35291
fra,1977,642873840368.05798
fra,1978,667839923020.35205
fra,1979,690483863982.36682
fra,1980,698707605703.55396
fra,1981,712514723625.43604
fra,1982,735740590784.42896
fra,1983,741840245523.39014
fra,1984,746658105538.60901
fra,1985,760585391473.13599
fra,1986,788415486378.31006
fra,1987,814250563935.82495
fra,1988,841293999777.87805
fra,1989,868063719899.32703
fra,1990,890633111580.70801
fra,1991,896451261818.57312
fra,1992,906532049630.92993
fra,1993,906004643787.88403
fra,1994,921181458701.78101
fra,1995,937045903105.74683
fra,1996,955413853505.63074
fra,1997,960555500448.6947
fra,1998,998840239082.28613
fra,1999,1033438703240.72998
fra,2000,1071325105665.83997
fra,2001,1098307345214.90002
fra,2002,1121177158592.15991
fra,2003,1137831598364.51001
fra,2004,1160031583276.52002
fra,2005,1188078648975.02002
fra,2006,1213543206921.73999
fra,2007,1245551375657.41992
fra,2008,1252054929702.5
fra,2009,1255871387763.1499
fra,2010,1279526745143.08008
fra,2011,1287430037351.19995
fra,2012,1281982406724.12988
fra,2013,1288513777366.87988
fra,2014,1299076351180.76001
fra,2015,1318289931253.90991
fra,2016,1341753909864.84009
fra,2017,1361593923135.06006
fra,2018,1374967099470.29004
fra,2019,1399285608266.88989
fra,2020,1300389301026.47998
fro,2015,1235437506.50277
gab,1960,466069844.29143
gab,1961,504376975.3514
gab,1962,561837623.75331
gab,1963,734219633.70839
gab,1964,776783062.49326
gab,1965,898088944.78567
gab,1966,800608798.7342
gab,1967,1010676788.1454
gab,1968,1026538085.58773
gab,1969,1069485354.27505
gab,1970,1126017254.9165
gab,1971,1216116087.10105
gab,1972,1309114296.13172
gab,1973,1521224938.34104
gab,1974,1281592030.10602
gab,1975,1339242431.70664
gab,1976,1553824088.73808
gab,1977,1725363285.49757
gab,1978,2379242193.65648
gab,1979,2152487913.14069
gab,1980,2178697328.6596
gab,1981,2401604282.64759
gab,1982,2148553327.57127
gab,1983,2635220289.58632
gab,1984,2411916703.96007
gab,1985,2273095647.23869
gab,1986,2823223663.68168
gab,1987,2370667018.49644
gab,1988,2087075431.12091
gab,1989,2827983242.91336
gab,1990,2741914187.66917
gab,1991,2689035661.69283
gab,1992,2625785668.34134
gab,1993,2604562045.54636
gab,1994,2327992309.08937
gab,1995,2366930043.44838
gab,1996,2142415809.99353
gab,1997,2126837889.67378
gab,1998,2573887588.0988
gab,1999,2722260671.37731
gab,2000,2843947959.38135
gab,2001,2835540613.88926
gab,2002,2896452013.3823
gab,2003,2904608721.62903
gab,2004,2986231364.59268
gab,2005,3135893369.96808
gab,2006,3329666272.72094
gab,2007,3448950628.02548
gab,2008,3562232456.1752
gab,2009,3740868656.47639
gab,2010,4021773297.43476
gab,2011,4311981296.25603
gab,2012,4580229652.77147
gab,2013,4953564171.87944
gab,2014,5227991627.02066
gab,2015,5442339283.5426
gab,2016,5567513087.14293
gab,2017,5590896642.18227
gab,2018,5568533055.62209
gab,2019,5621184370.79526
gab,2020,5508760683.4862
gbr,1970,603012369200.63
gbr,1971,622225110568.16602
gbr,1972,661805292287.99805
gbr,1973,698455266616.99805
gbr,1974,687116842872.76001
gbr,1975,686200532212.45398
gbr,1976,689580205697.651
gbr,1977,686838721633.12195
gbr,1978,723600440680.18091
gbr,1979,755194560058.65503
gbr,1980,754556369110.20996
gbr,1981,755784210453.35388
gbr,1982,764037563618.08606
gbr,1983,796099714645.79004
gbr,1984,814529897709.14893
gbr,1985,846177180696.75293
gbr,1986,900870573520.18811
gbr,1987,950451456811.875
gbr,1988,1024178477398.41003
gbr,1989,1059924150927.77002
gbr,1990,1070258128042.76001
gbr,1991,1048176629559.88
gbr,1992,1064699783944.29004
gbr,1993,1110863118613.30005
gbr,1994,1149956744379.04004
gbr,1995,1174840566090.8501
gbr,1996,1218264601417.46997
gbr,1997,1280090453558.51001
gbr,1998,1334079265852.63989
gbr,1999,1392914516021.76001
gbr,2000,1454009236384.48999
gbr,2001,1498287935012.6001
gbr,2002,1546068593510.25
gbr,2003,1596579862878.37988
gbr,2004,1644021530416.42993
gbr,2005,1679127329386.30005
gbr,2006,1706502383644.17993
gbr,2007,1743929417805.34009
gbr,2008,1740731974591.12988
gbr,2009,1694221099518.3999
gbr,2010,1723601378840.46997
gbr,2011,1720991425743.26001
gbr,2012,1751660162517.32007
gbr,2013,1792458444469.55005
gbr,2014,1839595592296.71997
gbr,2015,1905788123441.73999
gbr,2016,1975897737635.27002
gbr,2017,2008103429490.95996
gbr,2018,2055463221893.17993
gbr,2019,2081465069813.33008
gbr,2020,1863447138908.1001
geo,2010,8952663068.32607
geo,2011,9754543389.71653
geo,2012,10161851177.2976
geo,2013,10420257848.9816
geo,2014,11016214845.5461
geo,2015,11433657956.1979
geo,2016,10786980277.6572
geo,2017,11583792937.5123
geo,2018,12256954655.9033
geo,2019,13141134197.2285
geo,2020,14293831636.1455
gha,2006,18916497818.9025
gha,2007,20058473239.4319
gha,2008,23091705051.9361
gha,2009,23588052829.632
gha,2010,27670178887.6991
gha,2011,29311023323.0285
gha,2012,31177710526.4616
gha,2013,37357597060.5212
gha,2014,35469226324.433
gha,2015,36235507241.69489
gha,2016,35455603947.3616
gha,2017,36912881478.0672
gha,2018,38329243354.4293
gha,2019,43618189124.2672
gha,2020,44180672347.3182
gin,2006,5752260121.57907
gin,2007,6114129672.94352
gin,2008,5927821595.52225
gin,2009,5919526422.20667
gin,2010,5796674541.39035
gin,2011,6031712338.14159
gin,2012,6519804645.29294
gin,2013,7129925507.51245
gin,2014,6998376803.31066
gin,2015,7492954734.89492
gin,2016,8015143585.97297
gin,2017,8094931505.99621
gin,2018,8378728880.78743
gin,2019,8689242660.05142
gin,2020,7016699582.40506
gmb,2004,854489656.53303
gmb,2005,860209869.80262
gmb,2006,828512541.22617
gmb,2007,890254109.22317
gmb,2008,967975539.06044
gmb,2009,1007072409.57278
gmb,2010,1075373855.17252
gmb,2011,1009775079.14511
gmb,2012,997153874.63744
gmb,2013,1110267893.44726
gmb,2014,1115820955.78763
gmb,2015,1125436164.60658
gmb,2016,1131679255.22408
gmb,2017,1239514259.76421
gmb,2018,1359718086.70509
gmb,2019,1414551820.19969
gmb,2020,1380242702.59522
gnb,2000,574269135.63785
gnb,2001,652847642.39765
gnb,2002,667405523.20072
gnb,2003,626520745.88689
gnb,2004,672817840.75718
gnb,2005,648312688.51306
gnb,2006,686036042.58255
gnb,2007,693121462.97486
gnb,2008,733746860.54832
gnb,2009,753064774.76445
gnb,2010,848744760.1307
gnb,2011,825999137.7048
gnb,2012,825151440.0934
gnb,2013,839218211.81348
gnb,2014,804443592.98642
gnb,2015,893972441.51291
gnb,2016,990814512.86068
gnb,2017,1155790631.85156
gnb,2018,1006843443.98637
gnb,2019,1018265055.424
gnb,2020,978586099.29071
gnq,2005,1655766364.58017
gnq,2006,2780182519.13829
gnq,2007,3051233224.07504
gnq,2008,3372734513.60685
gnq,2009,3426214124.67911
gnq,2010,3713444966.72371
gnq,2011,3862501368.26495
gnq,2012,4125188186.94286
gnq,2013,4871690266.86208
gnq,2014,5052363758.65759
gnq,2015,5152384518.76785
gnq,2016,5292891669.9451
gnq,2017,5473807200.3461
gnq,2018,5658895239.61196
gnq,2019,5851743760.00405
gnq,2020,6049995639.14851
grc,1960,25572536185.03749
grc,1961,27368954941.4232
grc,1962,28463317766.3806
grc,1963,30054700093.8969
grc,1964,33124320285.736
grc,1965,35451163647.8402
grc,1966,37928391496.6526
grc,1967,40610845944.8439
grc,1968,43793087131.6946
grc,1969,46555757253.8037
grc,1970,49686096426.1925
grc,1971,52373884746.6542
grc,1972,55519876372.1476
grc,1973,58905507248.8355
grc,1974,58314268910.1664
grc,1975,62671409245.1175
grc,1976,66248483242.5441
grc,1977,72082050162.02409
grc,1978,77784586937.6601
grc,1979,82245089493.50191
grc,1980,82619203926.0659
grc,1981,82054174500.8992
grc,1982,84835448158.49921
grc,1983,86614410060.96629
grc,1984,86945237957.6156
grc,1985,87389474714.38
grc,1986,86095115866.664
grc,1987,88389547472.49948
grc,1988,93742764100.13821
grc,1989,99634807896.51871
grc,1990,102244271263.98
grc,1991,105198891887.07201
grc,1992,107589853333.418
grc,1993,106766709048.40199
grc,1994,108843226774.95399
grc,1995,111589518600.62601
grc,1996,114574448896.864
grc,1997,119686419698.64301
grc,1998,125151277732.362
grc,1999,129528168506.27901
grc,2000,132796738006.416
grc,2001,137608736465.03299
grc,2002,144606646183.16699
grc,2003,151161801453.759
grc,2004,156613999945.396
grc,2005,161664554770.62701
grc,2006,166161887606.87299
grc,2007,172934971180.41501
grc,2008,179132780086.758
grc,2009,176141150551.686
grc,2010,164658823836.866
grc,2011,150389446230.82401
grc,2012,139004430453.58899
grc,2013,134250815672.789
grc,2014,134113668784.379
grc,2015,133645720627.629
grc,2016,132830975355.19501
grc,2017,136146335232.955
grc,2018,138527620617.38199
grc,2019,141014093371.40399
grc,2020,129943779830.466
grl,2003,821396197.73727
grl,2004,899332300.34963
grl,2005,957369123.7552
grl,2006,983912459.82111
grl,2007,995654679.12164
grl,2008,996592083.18345
grl,2009,1003795293.3426
grl,2010,999979894.35419
grl,2011,1003910413.13966
grl,2012,994569263.89218
grl,2013,983665774.54169
grl,2014,990655190.792
grl,2015,992464216.17444
grl,2016,1007215995.88393
grl,2017,1015948654.7755
grl,2018,1019912064.93157
grl,2019,1039054842.61479
gtm,1960,6666767429.13496
gtm,1961,6960727830.05456
gtm,1962,7358310219.78802
gtm,1963,7837307031.50078
gtm,1964,8238702644.55979
gtm,1965,8481268092.23449
gtm,1966,8775234722.45707
gtm,1967,9208136446.47649
gtm,1968,9621059219.43686
gtm,1969,10156798752.0147
gtm,1970,10741660838.961
gtm,1971,11357979532.9783
gtm,1972,12100187227.9925
gtm,1973,12783305814.4011
gtm,1974,13256874640.3267
gtm,1975,13646015154.9359
gtm,1976,14560918223.3377
gtm,1977,15725269585.2695
gtm,1978,16511993532.0669
gtm,1979,17215824245.7827
gtm,1980,17798383702.6638
gtm,1981,18039389053.1887
gtm,1982,17497508165.2165
gtm,1983,17251897579.9869
gtm,1984,17446084048.6634
gtm,1985,17384680893.8415
gtm,1986,17528978324.1998
gtm,1987,18212084426.5768
gtm,1988,18958897356.2956
gtm,1989,19528407593.0122
gtm,1990,19925224541.2505
gtm,1991,20798288881.58509
gtm,1992,21778054794.8134
gtm,1993,22714636428.2555
gtm,1994,23815159119.3402
gtm,1995,25064265814.4808
gtm,1996,25766065720.8669
gtm,1997,26796707924.9535
gtm,1998,28021315841.4782
gtm,1999,29019071536.724
gtm,2000,30036372928.3563
gtm,2001,31171784483.4191
gtm,2002,32221419059.7943
gtm,2003,33465081038.8482
gtm,2004,34754017200.2084
gtm,2005,36241060474.964
gtm,2006,37938287059.1148
gtm,2007,39983198446.2758
gtm,2008,41722288855.186
gtm,2009,41599069582.8966
gtm,2010,43032916855.7416
gtm,2011,44599432934.36169
gtm,2012,46000436815.9206
gtm,2013,47703889856.1717
gtm,2014,49869045765.89249
gtm,2015,52433759601.8185
gtm,2016,54568779420.6287
gtm,2017,56355053476.7723
gtm,2018,58353090297.25809
gtm,2019,60997028756.6887
gtm,2020,60330342313.891
gum,2002,2959395334.74705
gum,2003,2748294456.22539
gum,2004,2880730384.7319
gum,2005,3012170554.37746
gum,2006,2924543774.61375
gum,2007,2944458951.83278
gum,2008,3033081490.45744
gum,2009,3058971220.84217
gum,2010,3034077249.31839
gum,2011,3076894880.33929
gum,2012,3192402908.20963
gum,2013,3213313844.28961
gum,2014,3226258709.48197
gum,2015,3287000000
gum,2016,3336787943.04756
gum,2017,3426406240.53317
gum,2018,3412465616.47985
gum,2019,3428397758.25507
gum,2020,3259118751.89336
hkg,1961,7006204191.66627
hkg,1962,7757207487.38033
hkg,1963,8516403120.74438
hkg,1964,9273492152.99844
hkg,1965,10482213056.5569
hkg,1966,11757642995.2653
hkg,1967,11923245249.1901
hkg,1968,13118156212.1386
hkg,1969,14249049908.0222
hkg,1970,15748715831.5504
hkg,1971,17775149065.9728
hkg,1972,19124427076.9262
hkg,1973,21645326405.223
hkg,1974,21255488166.4785
hkg,1975,22044527315.5675
hkg,1976,23706167457.7754
hkg,1977,27669620412.8405
hkg,1978,32395194836.1446
hkg,1979,35456905482.7358
hkg,1980,39772863023.5404
hkg,1981,42797005950.3366
hkg,1982,45036556997.0539
hkg,1983,48515140596.6345
hkg,1984,51354721859.516
hkg,1985,53589123436.8532
hkg,1986,58185258925.2874
hkg,1987,64380772789.7897
hkg,1988,70413610235.2422
hkg,1989,73108421188.5088
hkg,1990,77686416500.71809
hkg,1991,84878937857.22409
hkg,1992,92163096362.01503
hkg,1993,99394706872.451
hkg,1994,105854131042.67799
hkg,1995,107578618118.00101
hkg,1996,111585841562.79601
hkg,1997,117767545486.688
hkg,1998,111294545442.64101
hkg,1999,112458091455.73
hkg,2000,117536404531.563
hkg,2001,119182362198.841
hkg,2002,117935254341.72301
hkg,2003,116098649273.99001
hkg,2004,124373378434.06
hkg,2005,128780622022.964
hkg,2006,136630519959.185
hkg,2007,148446562618.55499
hkg,2008,151266248204.28601
hkg,2009,151537297547.10599
hkg,2010,160802363295.664
hkg,2011,174298069240.073
hkg,2012,181448926707.95901
hkg,2013,189831794725.008
hkg,2014,196171727798.94
hkg,2015,205512397120.66901
hkg,2016,209613832448.43896
hkg,2017,221122194312.354
hkg,2018,232820267309.565
hkg,2019,230958148961.72198
hkg,2020,208051787725.37601
hnd,1960,1956919054.3354
hnd,1961,2042335092.49928
hnd,1962,2119555556.36341
hnd,1963,2264161670.9342
hnd,1964,2421516660.74948
hnd,1965,2518223153.88022
hnd,1966,2596172047.15655
hnd,1967,2644434752.39724
hnd,1968,2856244562.44851
hnd,1969,2872271433.19492
hnd,1970,2983184659.26537
hnd,1971,2899407791.07155
hnd,1972,3074246453.05128
hnd,1973,3409353891.38274
hnd,1974,3336504451.76151
hnd,1975,3469454559.09095
hnd,1976,4004898191.74691
hnd,1977,4564017313.04952
hnd,1978,4691478074.14905
hnd,1979,4631431012.50792
hnd,1980,4993780011.62725
hnd,1981,5030290462.10886
hnd,1982,5128570165.29205
hnd,1983,5052104882.20793
hnd,1984,5427312907.91199
hnd,1985,5443731129.35497
hnd,1986,5762336475.5388
hnd,1987,5849823781.40982
hnd,1988,5971869721.22727
hnd,1989,6286915872.55282
hnd,1990,6308730292.6519
hnd,1991,6623891256.71482
hnd,1992,6767751616.63134
hnd,1993,7064542542.71609
hnd,1994,7097378985.60207
hnd,1995,7217587921.6217
hnd,1996,7594518138.3862
hnd,1997,7833099006.62764
hnd,1998,8186492612.23262
hnd,1999,8115423527.80459
hnd,2000,8663619904.89429
hnd,2001,9056979824.37553
hnd,2002,9435861857.67521
hnd,2003,9851277304.00398
hnd,2004,10341768799.2948
hnd,2005,10976671755.6414
hnd,2006,11930547458.9315
hnd,2007,12654889537.6843
hnd,2008,13033553426.783
hnd,2009,13042738445.7721
hnd,2010,13518614279.5965
hnd,2011,14005339917.1018
hnd,2012,14604042417.3577
hnd,2013,15154282461.1725
hnd,2014,15541534343.0259
hnd,2015,16147906334.1378
hnd,2016,16793739463.0814
hnd,2017,17667372544.2281
hnd,2018,18645106334.3423
hnd,2019,19517040186.97589
hnd,2020,18298360386.2306
hrv,1995,20765005713.4444
hrv,1996,21151276845.0983
hrv,1997,23658709714.0889
hrv,1998,23360252209.2773
hrv,1999,22675159918.9562
hrv,2000,23704123591.3564
hrv,2001,24940648884.1642
hrv,2002,27313580196.3386
hrv,2003,28583255698.815
hrv,2004,29884734734.7977
hrv,2005,31253271968.6946
hrv,2006,31655466759.30009
hrv,2007,33246204873.9947
hrv,2008,34249802601.60789
hrv,2009,31218977932.6758
hrv,2010,30743429767.406
hrv,2011,31070340015.1134
hrv,2012,30333608309.492
hrv,2013,29860404408.619
hrv,2014,29127341114.5469
hrv,2015,29235073301.396
hrv,2016,30150788654.1148
hrv,2017,31093742075.6603
hrv,2018,32134355481.23109
hrv,2019,33443738512.8312
hrv,2020,31658637304.8298
hti,1988,6801984770.6662
hti,1989,6320423936.11437
hti,1990,6750500406.85203
hti,1991,6454749702.27265
hti,1992,6033018822.58507
hti,1993,6656196558.85244
hti,1994,5962380413.15917
hti,1995,7059680300.94768
hti,1996,8135005446.00738
hti,1997,8409729306.34314
hti,1998,8695688676.61614
hti,1999,9515256697.31964
hti,2000,11067331156.8429
hti,2001,11098347308.1266
hti,2002,11176352441.8137
hti,2003,11384510360.6728
hti,2004,11220476831.6889
hti,2005,11515556918.9206
hti,2006,11667068142.7866
hti,2007,12024064342.5348
hti,2008,12080861930.5372
hti,2009,13234145612.6144
hti,2010,12352618269.7538
hti,2011,12786670244.4186
hti,2012,12929209795.4014
hti,2013,13659068948.9006
hti,2014,13656184139.9556
hti,2015,14265666244.4833
hti,2016,15062913994.7923
hti,2017,15822548031.4365
hti,2018,16472038923.2037
hti,2019,16303121352.7309
hti,2020,15643553633.4179
hun,1991,43212098892.8964
hun,1992,43977749928.8482
hun,1993,45902487741.3119
hun,1994,46110994313.2288
hun,1995,42730240842.00729
hun,1996,41686284266.9578
hun,1997,42534037392.713
hun,1998,44590006533.4324
hun,1999,47557011804.9278
hun,2000,49031870620.1391
hun,2001,51256907091.0116
hun,2002,55297675709.0564
hun,2003,59958003454.6642
hun,2004,61164773164.59769
hun,2005,62914118478.8737
hun,2006,63888920909.6686
hun,2007,64552871577.7792
hun,2008,63731363160.3913
hun,2009,59448879024.1021
hun,2010,58719278995.4624
hun,2011,59218622967.2523
hun,2012,57885036649.8707
hun,2013,57796597245.2185
hun,2014,59185970125.2092
hun,2015,61423253649.3247
hun,2016,64308130990.8442
hun,2017,67523632230.4064
hun,2018,70968874012.15401
hun,2019,74517204406.9344
hun,2020,73495006846.67909
idn,1960,28379740817.1326
idn,1961,30603458466.2585
idn,1962,32736040146.1585
idn,1963,31441909383.1435
idn,1964,31687976500.0547
idn,1965,32444405044.6294
idn,1966,31970498004.6582
idn,1967,34795713050.6737
idn,1968,37976358376.6774
idn,1969,40209189622.729
idn,1970,41348389238.0587
idn,1971,43198449413.3552
idn,1972,46114800428.6065
idn,1973,47390703997.7803
idn,1974,53948262951.6052
idn,1975,56176982264.1691
idn,1976,59665971618.54929
idn,1977,63638690996.8232
idn,1978,68801445587.27409
idn,1979,77810299018.04228
idn,1980,87721323781.71948
idn,1981,102379629495.69299
idn,1982,105822125371.287
idn,1983,113771521019.655
idn,1984,118314355991.924
idn,1985,119537092224.884
idn,1986,122152751782.13699
idn,1987,126190827313.047
idn,1988,131085156647.269
idn,1989,136526066966.604
idn,1990,150009284323.91501
idn,1991,160962177412.672
idn,1992,165556503649.79501
idn,1993,175206160077.435
idn,1994,188920314423.457
idn,1995,212694741715.32297
idn,1996,233370620194.26801
idn,1997,251621322402.314
idn,1998,236100521148.43097
idn,1999,247039646957.58701
idn,2000,250950401459.34799
idn,2001,259718950409.28101
idn,2002,269681302779.82199
idn,2003,280179708296.99298
idn,2004,294096704742.46094
idn,2005,305723422759.255
idn,2006,315424921511.104
idn,2007,331217433244.36798
idn,2008,348891693032.86401
idn,2009,365844146803.12097
idn,2010,383184215442.94
idn,2011,402573410367.67798
idn,2012,424779789530.62598
idn,2013,448048824030.95801
idn,2014,471722493430.62598
idn,2015,494560912117.70001
idn,2016,519509211600.45001
idn,2017,545389268091.88397
idn,2018,573405321646.91394
idn,2019,602996963347.91602
idn,2020,586908779721.78699
ind,1960,117175915890.295
ind,1961,119173572928.606
ind,1962,120726104065.923
ind,1963,125217161659.01401
ind,1964,132697363323.35699
ind,1965,132814827102.786
ind,1966,134540849151.16701
ind,1967,142152424779.345
ind,1968,145886536504.341
ind,1969,151304939724.50101
ind,1970,156443207286.48401
ind,1971,159487219307.33701
ind,1972,160555598748.52301
ind,1973,164495658481.53
ind,1974,164371626003.91
ind,1975,173706132528.379
ind,1976,177169768445.48001
ind,1977,191616654133.17599
ind,1978,203327870221.01999
ind,1979,198767261705.89896
ind,1980,216658077216.121
ind,1981,226079608819.43701
ind,1982,228340700845.60199
ind,1983,246063607350.88199
ind,1984,253156044160.328
ind,1985,263721659364.742
ind,1986,272043812890.17096
ind,1987,281367747928.72803
ind,1988,298930092343.59497
ind,1989,313764140531.96094
ind,1990,327778377576.33698
ind,1991,334849406107.19501
ind,1992,343484498295.638
ind,1993,358415513392.10199
ind,1994,375834926064.14203
ind,1995,398715338775.79401
ind,1996,429710118778.59198
ind,1997,442556974976.49597
ind,1998,471328442268.35907
ind,1999,499982164026.67499
ind,2000,517179497427.40601
ind,2001,547966662253.41693
ind,2002,563695927794.77502
ind,2003,597096717542.776
ind,2004,627973338762.96399
ind,2005,674793118016.65601
ind,2006,708099391491.646
ind,2007,759660105017.06592
ind,2008,793481672136.25293
ind,2009,833161923103.92212
ind,2010,889153807746.55811
ind,2011,955146677713.72302
ind,2012,1007401385097.97998
ind,2013,1080973696307.37
ind,2014,1150089593081.59009
ind,2015,1241269974014.97998
ind,2016,1342186768839.3999
ind,2017,1425923225209.28003
ind,2018,1533624177825.96997
ind,2019,1618680355822.83008
ind,2020,1470711241780.8501
irl,1970,21875689827.2629
irl,1971,22583955147.5836
irl,1972,23746679166.9301
irl,1973,25451293720.1094
irl,1974,25869270525.7785
irl,1975,26082505589.2019
irl,1976,26820647872.6414
irl,1977,28636283614.1953
irl,1978,31245414127.789
irl,1979,32630807398.6679
irl,1980,32770762464.2043
irl,1981,33327436147.7918
irl,1982,30975255505.5121
irl,1983,31239124299.2121
irl,1984,31866875597.5988
irl,1985,33329951413.5148
irl,1986,34000790645.0089
irl,1987,35131215634.5965
irl,1988,36706968032.1199
irl,1989,39099731327.4
irl,1990,39652421859.7101
irl,1991,40368099835.6531
irl,1992,41533419005.6507
irl,1993,42740336032.9437
irl,1994,44605529277.2703
irl,1995,46142952442.4742
irl,1996,49312281562.10889
irl,1997,52702025403.0824
irl,1998,56884770282.8593
irl,1999,62280115114.955
irl,2000,68754630988.65581
irl,2001,72009689950.32339
irl,2002,74627879636.66908
irl,2003,76711339585.3781
irl,2004,79639731323.73628
irl,2005,85233235158.09758
irl,2006,90677287606.09169
irl,2007,96729583896.82961
irl,2008,96914434291.9722
irl,2009,91754821006.6703
irl,2010,92032032802.3929
irl,2011,90893615991.45421
irl,2012,90298372311.24989
irl,2013,90670693770.9828
irl,2014,93134668932.1218
irl,2015,95981090967.63348
irl,2016,100860490115.33099
irl,2017,102888997000.08
irl,2018,106716674455.086
irl,2019,110134370254.313
irl,2020,97906184593.8992
irn,1960,16972653977.2743
irn,1961,17036635492.3452
irn,1962,17378361317.1794
irn,1963,17587188986.7379
irn,1964,16965875113.4983
irn,1965,17744527561.2451
irn,1966,19371100881.20309
irn,1967,21424412504.6255
irn,1968,21118605804.7974
irn,1969,22810573339.3158
irn,1970,25162348908.8024
irn,1971,28871004296.9751
irn,1972,30493692366.6225
irn,1973,34547425852.7424
irn,1974,42215569928.23129
irn,1975,55431365160.9606
irn,1976,55220557892.7269
irn,1977,59149733820.11929
irn,1978,60306881464.0718
irn,1979,62351688716.6615
irn,1980,59538427292.27769
irn,1981,61312103681.9688
irn,1982,65798240144.56
irn,1983,75316614965.5513
irn,1984,79344201840.2879
irn,1985,80682880354.90099
irn,1986,72519105361.28091
irn,1987,68065417226.3918
irn,1988,68545076464.1861
irn,1989,68722319102.15199
irn,1990,83360187459.6118
irn,1991,90802070202.03859
irn,1992,94958076552.9296
irn,1993,97950572721.8994
irn,1994,93626907457.3945
irn,1995,87947714620.0381
irn,1996,91452187882.7256
irn,1997,99100854245.33928
irn,1998,102029327448.754
irn,1999,102154336749.09
irn,2000,112958354600.045
irn,2001,119873126766.524
irn,2002,133166342206.103
irn,2003,135168796879.584
irn,2004,147072268442.72501
irn,2005,157534343756.92099
irn,2006,169443184322.565
irn,2007,191054392220.14896
irn,2008,184224567282.29501
irn,2009,188036808114.40302
irn,2010,196247723974.39401
irn,2011,204870996197.97601
irn,2012,200371825277.44901
irn,2013,196629037851.48401
irn,2014,200655972482.423
irn,2015,193623727096.68701
irn,2016,200988055374.59695
irn,2017,206001447230.43497
irn,2018,200564911216.01096
irn,2019,185110278582.138
irn,2020,184386466138.703
irq,2007,53608664326.1031
irq,2008,54398564770.9285
irq,2009,69737125595.5943
irq,2010,71858517991.9491
irq,2011,72048600163.05409
irq,2012,90249758248.09039
irq,2013,91960245670.04482
irq,2014,98243424598.0726
irq,2015,92858247854.31888
irq,2016,95782819121.56543
irq,2017,97427454858.93228
irq,2018,99628207289.67888
irq,2019,101161889696.722
isl,1990,5022847766.46677
isl,1991,5173923267.71275
isl,1992,5006494612.12156
isl,1993,4774182301.27197
