geo,time,en_atm_noxe_eg_zs
nic,1992,6.77083
nic,1993,6.28019
nic,1994,6.46766
nic,1995,7.40741
nic,1996,7.65027
nic,1997,7.29167
nic,1998,7.89474
nic,1999,7.04225
nic,2000,6.88073
nic,2001,7.33945
nic,2002,6.72269
nic,2003,6.22568
nic,2004,7.05394
nic,2005,6.51341
nic,2006,6.53846
nic,2007,6.56371
nic,2008,6.61479
nld,1970,2.86367
nld,1971,2.62945
nld,1972,2.59697
nld,1973,2.50678
nld,1974,2.0924
nld,1975,2.20412
nld,1976,2.4048
nld,1977,2.38852
nld,1978,2.50462
nld,1979,2.46566
nld,1980,2.98377
nld,1981,2.74467
nld,1982,3.01452
nld,1983,2.92659
nld,1984,2.67536
nld,1985,2.79736
nld,1986,2.95978
nld,1987,2.57579
nld,1988,3.39189
nld,1989,3.72822
nld,1990,2.20065
nld,1991,2.30769
nld,1992,2.48883
nld,1993,2.74143
nld,1994,2.98223
nld,1995,3.31384
nld,1996,3.58774
nld,1997,3.64964
nld,1998,3.79661
nld,1999,3.72414
nld,2000,3.9886
nld,2001,4.25691
nld,2002,4.52065
nld,2003,4.49882
nld,2004,4.3609
nld,2005,4.37406
nld,2006,4.32473
nld,2007,4.95303
nld,2008,7.2904
nor,1970,1.80772
nor,1971,1.74667
nor,1972,1.77995
nor,1973,1.59904
nor,1974,1.52411
nor,1975,1.69273
nor,1976,2.39516
nor,1977,2.55762
nor,1978,2.55727
nor,1979,2.7173
nor,1980,2.72171
nor,1981,2.7489
nor,1982,2.93471
nor,1983,3.07167
nor,1984,3.22231
nor,1985,3.54931
nor,1986,4.01749
nor,1987,4.3313
nor,1988,4.6023
nor,1989,4.98523
nor,1990,3.46232
nor,1991,3.55649
nor,1992,4.01891
nor,1993,3.82883
nor,1994,3.97351
nor,1995,4.16667
nor,1996,4.37637
nor,1997,4.59519
nor,1998,4.56522
nor,1999,4.56432
nor,2000,4.34783
nor,2001,4.62555
nor,2002,4.42105
nor,2003,4.56522
nor,2004,4.43038
nor,2005,3.7422
nor,2006,4.02685
nor,2007,4.47059
nor,2008,4.93506
npl,1970,15.98704
npl,1971,16.26569
npl,1972,16.2012
npl,1973,16.06178
npl,1974,15.9371
npl,1975,15.93644
npl,1976,15.76928
npl,1977,15.68016
npl,1978,15.55728
npl,1979,15.63957
npl,1980,15.5855
npl,1981,15.37999
npl,1982,15.27721
npl,1983,15.03108
npl,1984,14.76462
npl,1985,14.74055
npl,1986,14.70648
npl,1987,14.3574
npl,1988,14.10632
npl,1989,13.71603
npl,1990,8.37321
npl,1991,8.96226
npl,1992,9.64706
npl,1993,9.90783
npl,1994,10.17699
npl,1995,10.42553
npl,1996,11.54639
npl,1997,12.62525
npl,1998,13.51351
npl,1999,14.64355
npl,2000,15.77947
npl,2001,15.68998
npl,2002,15.99229
npl,2003,16.05416
npl,2004,15.5303
npl,2005,15.44256
npl,2006,16.72727
npl,2007,17.93961
npl,2008,18.90971
nru,1970,0
nru,1971,0
nru,1972,0
nru,1973,0
nru,1974,0
nru,1975,0
nru,1976,0
nru,1977,0
nru,1978,0
nru,1979,0
nru,1980,0
nru,1981,0
nru,1982,0
nru,1983,0
nru,1984,0
nru,1985,0
nru,1986,0
nru,1987,0
nru,1988,0
nru,1989,0
nzl,1970,1.48582
nzl,1971,1.55974
nzl,1972,1.58335
nzl,1973,1.60221
nzl,1974,1.74038
nzl,1975,1.7523
nzl,1976,1.7549
nzl,1977,1.81037
nzl,1978,1.77048
nzl,1979,1.58606
nzl,1980,1.52873
nzl,1981,1.50589
nzl,1982,1.57701
nzl,1983,1.61148
nzl,1984,1.63379
nzl,1985,1.61043
nzl,1986,1.5356
nzl,1987,1.58496
nzl,1988,1.64318
nzl,1989,1.74226
nzl,1990,1.33422
nzl,1991,1.35685
nzl,1992,1.50995
nzl,1993,1.52144
nzl,1994,1.61074
nzl,1995,1.56965
nzl,1996,1.61834
nzl,1997,1.69377
nzl,1998,1.8018
nzl,1999,1.82063
nzl,2000,2.10027
nzl,2001,1.94892
nzl,2002,1.91693
nzl,2003,2.00753
nzl,2004,2.2339
nzl,2005,2.21498
nzl,2006,2.17391
nzl,2007,2.12202
nzl,2008,2.1262
omn,1970,25.38107
omn,1971,24.57896
omn,1972,22.90192
omn,1973,21.28851
omn,1974,19.90492
omn,1975,39.20574
omn,1976,39.07241
omn,1977,36.8325
omn,1978,32.75444
omn,1979,29.60889
omn,1980,19.4084
omn,1981,20.03802
omn,1982,17.7534
omn,1983,18.73797
omn,1984,15.3124
omn,1985,11.10061
omn,1986,12.73115
omn,1987,12.09787
omn,1988,12.68339
omn,1989,12.35377
omn,1990,3.7037
omn,1991,3.57143
omn,1992,3.33333
omn,1993,3.125
omn,1994,2.94118
omn,1995,2.85714
omn,1996,2.77778
omn,1997,2.7027
omn,1998,2.5
omn,1999,2.43902
omn,2000,2.5
omn,2001,2.32558
omn,2002,2.32558
omn,2003,2.32558
omn,2004,2.17391
omn,2005,1.96078
omn,2006,3.84615
omn,2007,3.77358
omn,2008,3.50877
pak,1970,11.18971
pak,1971,10.60171
pak,1972,9.75877
pak,1973,9.88703
pak,1974,9.41238
pak,1975,9.18055
pak,1976,8.76252
pak,1977,8.57696
pak,1978,8.15995
pak,1979,7.70944
pak,1980,7.89903
pak,1981,7.82526
pak,1982,7.45851
pak,1983,8.18851
pak,1984,8.19901
pak,1985,7.93111
pak,1986,10.47615
pak,1987,11.47681
pak,1988,11.81201
pak,1989,11.50097
pak,1990,1.60149
pak,1991,1.61765
pak,1992,1.56304
pak,1993,1.59052
pak,1994,1.48011
pak,1995,1.41048
pak,1996,1.49083
pak,1997,1.52735
pak,1998,1.56207
pak,1999,1.58688
pak,2000,1.62665
pak,2001,1.58446
pak,2002,1.51478
pak,2003,1.44998
pak,2004,1.38238
pak,2005,1.31228
pak,2006,1.29116
pak,2007,1.31409
pak,2008,1.27809
pan,1970,3.77287
pan,1971,3.68617
pan,1972,3.56342
pan,1973,3.76083
pan,1974,3.84536
pan,1975,3.95427
pan,1976,4.20812
pan,1977,4.31601
pan,1978,4.4004
pan,1979,4.15778
pan,1980,4.18407
pan,1981,4.13224
pan,1982,4.03864
pan,1983,4.28104
pan,1984,4.1519
pan,1985,3.90902
pan,1986,3.6231
pan,1987,3.60962
pan,1988,3.40417
pan,1989,3.57916
pan,1990,5.30973
pan,1991,5.35714
pan,1992,5.88235
pan,1993,5.78512
pan,1994,5.9322
pan,1995,5.98291
pan,1996,5.78512
pan,1997,6.25
pan,1998,6.08696
pan,1999,5.40541
pan,2000,5.45455
pan,2001,5.78512
pan,2002,5.78512
pan,2003,5.6
pan,2004,6.55738
pan,2005,6.50407
pan,2006,6.34921
pan,2007,7.31707
pan,2008,7.03125
per,1970,5.19402
per,1971,5.10356
per,1972,5.14773
per,1973,5.26126
per,1974,5.22524
per,1975,5.18115
per,1976,5.14128
per,1977,5.13726
per,1978,4.9882
per,1979,4.95261
per,1980,4.94821
per,1981,4.89403
per,1982,5.04976
per,1983,5.07121
per,1984,5.34589
per,1985,5.22565
per,1986,4.39909
per,1987,4.17763
per,1988,4.03829
per,1989,3.96538
per,1990,4.98339
per,1991,5.45145
per,1992,5.6701
per,1993,5.63847
per,1994,5.30303
per,1995,4.74138
per,1996,4.48179
per,1997,4.26997
per,1998,3.99467
per,1999,3.58515
per,2000,3.33745
per,2001,3.21384
per,2002,3.01568
per,2003,2.86738
per,2004,2.86055
per,2005,2.7381
per,2006,2.56112
per,2007,2.33593
per,2008,2.26501
phl,1970,9.61318
phl,1971,9.53572
phl,1972,9.30695
phl,1973,8.53109
phl,1974,9.26486
phl,1975,9.89245
phl,1976,11.95445
phl,1977,11.47001
phl,1978,10.78883
phl,1979,10.80418
phl,1980,10.35018
phl,1981,10.13966
phl,1982,10.3165
phl,1983,9.63615
phl,1984,10.37836
phl,1985,9.71386
phl,1986,8.79452
phl,1987,8.20115
phl,1988,8.85816
phl,1989,9.44751
phl,1990,8.0089
phl,1991,9.03686
phl,1992,9.08059
phl,1993,9.02256
phl,1994,9.234
phl,1995,9.18473
phl,1996,8.56327
phl,1997,8.125
phl,1998,8.99316
phl,1999,8.4172
phl,2000,8.36331
phl,2001,8.26737
phl,2002,8.57909
phl,2003,7.99012
phl,2004,7.72262
phl,2005,8.06846
phl,2006,8.41121
phl,2007,8.09485
phl,2008,8.52713
plw,1970,0
plw,1971,0
plw,1972,0
plw,1973,0
plw,1974,0
plw,1975,0
plw,1976,0
plw,1977,0
plw,1978,0
plw,1979,0
plw,1980,0
plw,1981,0
plw,1982,0
plw,1983,0
plw,1984,0
plw,1985,0
plw,1986,0
plw,1987,0
plw,1988,0
plw,1989,0
png,1970,10.28245
png,1971,12.79169
png,1972,4.10397
png,1973,8.55594
png,1974,12.17902
png,1975,12.25237
png,1976,7.59577
png,1977,4.08502
png,1978,8.49669
png,1979,5.6074
png,1980,5.90426
png,1981,7.36318
png,1982,1.41957
png,1983,3.59405
png,1984,6.86822
png,1985,6.95207
png,1986,4.05489
png,1987,2.37506
png,1988,7.37633
png,1989,6.67914
png,1990,3.30033
png,1991,3.28947
png,1992,3.27869
png,1993,3.26797
png,1994,3.25733
png,1995,3.02115
png,1996,3.07692
png,1997,2.97619
png,1998,3.02115
png,1999,2.89855
png,2000,2.77778
png,2001,2.71739
png,2002,2.89474
png,2003,2.87958
png,2004,2.76382
png,2005,3.14961
png,2006,2.86458
png,2007,2.94118
png,2008,2.97297
pol,1970,4.52894
pol,1971,4.37788
pol,1972,4.57692
pol,1973,4.2698
pol,1974,4.39566
pol,1975,4.53091
pol,1976,4.84196
pol,1977,5.12927
pol,1978,5.31953
pol,1979,5.43271
pol,1980,5.39106
pol,1981,5.68349
pol,1982,5.70925
pol,1983,5.6259
pol,1984,5.84735
pol,1985,6.05186
pol,1986,6.28812
pol,1987,6.39431
pol,1988,6.2356
pol,1989,5.88066
pol,1990,8.90851
pol,1991,9.1212
pol,1992,9.60623
pol,1993,10.38688
pol,1994,10.39933
pol,1995,10.38697
pol,1996,10.93496
pol,1997,10.99164
pol,1998,10.86681
pol,1999,11.00129
pol,2000,10.75042
pol,2001,10.6383
pol,2002,10.67708
pol,2003,10.64639
pol,2004,10.8165
pol,2005,10.65474
pol,2006,9.93109
pol,2007,9.42511
pol,2008,9.89733
pri,1970,0
pri,1971,0
pri,1972,0
pri,1973,0
pri,1974,0
pri,1975,0
pri,1976,0
pri,1977,0
pri,1978,0
pri,1979,0
pri,1980,0
pri,1981,0
pri,1982,0
pri,1983,0
pri,1984,0
pri,1985,0
pri,1986,0
pri,1987,0
pri,1988,0
pri,1989,0
prk,1970,8.21075
prk,1971,9.67635
prk,1972,8.77038
prk,1973,7.3038
prk,1974,9.43625
prk,1975,9.388
prk,1976,8.04777
prk,1977,6.78032
prk,1978,6.12124
prk,1979,6.69509
prk,1980,6.60266
prk,1981,6.93245
prk,1982,7.17704
prk,1983,5.86772
prk,1984,7.23357
prk,1985,7.61703
prk,1986,7.20921
prk,1987,6.59948
prk,1988,6.82309
prk,1989,7.5429
prk,1990,19.46721
prk,1991,17.2888
prk,1992,15.69767
prk,1993,13.87833
prk,1994,12.40602
prk,1995,13.37719
prk,1996,14.72868
prk,1997,15.56886
prk,1998,15.61462
prk,1999,16.27907
prk,2000,17.53555
prk,2001,16.74208
prk,2002,16.44444
prk,2003,15.58442
prk,2004,14.46809
prk,2005,13.27801
prk,2006,13.75
prk,2007,14.40678
prk,2008,14.58333
prt,1970,4.94317
prt,1971,5.10573
prt,1972,4.98558
prt,1973,5.09316
prt,1974,4.9592
prt,1975,5.10686
prt,1976,4.66352
prt,1977,4.28637
prt,1978,4.41193
prt,1979,4.48994
prt,1980,5.23205
prt,1981,5.42252
prt,1982,5.54291
prt,1983,5.87668
prt,1984,6.34677
prt,1985,6.51425
prt,1986,6.64325
prt,1987,6.83147
prt,1988,7.74798
prt,1989,8.7662
prt,1990,11.30221
prt,1991,12.09068
prt,1992,12.6615
prt,1993,13.72032
prt,1994,14.66667
prt,1995,15.08951
prt,1996,15.80247
prt,1997,16.0401
prt,1998,15.32847
prt,1999,17.3913
prt,2000,17.8744
prt,2001,19.43005
prt,2002,15.49637
prt,2003,15.83113
prt,2004,15.6962
prt,2005,17.23238
prt,2006,17.75956
prt,2007,16.7979
prt,2008,17.2043
pry,1970,1.06378
pry,1971,1.51003
pry,1972,1.23913
pry,1973,1.53903
pry,1974,1.4356
pry,1975,1.20732
pry,1976,1.08195
pry,1977,1.4026
pry,1978,1.29087
pry,1979,1.2692
pry,1980,1.31442
pry,1981,1.41459
pry,1982,1.37141
pry,1983,1.38132
pry,1984,1.65684
pry,1985,1.55654
pry,1986,1.51941
pry,1987,1.31945
pry,1988,1.75936
pry,1989,1.77046
pry,1990,1.41509
pry,1991,1.88147
pry,1992,2.43902
pry,1993,3.12094
pry,1994,4.19355
pry,1995,3.81679
pry,1996,3.93443
pry,1997,3.75204
pry,1998,3.38164
pry,1999,3.09598
pry,2000,3.00158
pry,2001,2.59918
pry,2002,2.63523
pry,2003,2.54777
pry,2004,2.81294
pry,2005,2.64201
pry,2006,2.77411
pry,2007,2.56709
pry,2008,2.79188
pyf,1970,3.94646
pyf,1971,4.03328
pyf,1972,4.17053
pyf,1973,4.57617
pyf,1974,4.95618
pyf,1975,4.66914
pyf,1976,4.05822
pyf,1977,3.88265
pyf,1978,3.84202
pyf,1979,4.06094
pyf,1980,6.50984
pyf,1981,8.41486
pyf,1982,9.64746
pyf,1983,10.80292
pyf,1984,10.99924
pyf,1985,12.48165
pyf,1986,16.7317
pyf,1987,16.95924
pyf,1988,17.15061
pyf,1989,17.10048
qat,1970,51.44736
qat,1971,54.45073
qat,1972,56.11765
qat,1973,54.90557
qat,1974,40.97683
qat,1975,17.68247
qat,1976,17.3071
qat,1977,17.85271
qat,1978,16.32109
qat,1979,7.92197
qat,1980,5.39536
qat,1981,4.44084
qat,1982,2.12691
qat,1983,1.78695
qat,1984,2.29506
qat,1985,2.38687
qat,1986,2.13805
qat,1987,2.16867
qat,1988,2.13342
qat,1989,2.31379
qat,1990,57.14286
qat,1991,53.33333
qat,1992,56.25
qat,1993,55.55556
qat,1994,50
qat,1995,52.17391
qat,1996,60
qat,1997,60
qat,1998,60
qat,1999,60
qat,2000,57.14286
qat,2001,66.66667
qat,2002,66.66667
qat,2003,70.37037
qat,2004,72.41379
qat,2005,74.19355
qat,2006,78.37838
qat,2007,76.92308
qat,2008,79.31034
rou,1970,1.71734
rou,1971,1.59049
rou,1972,1.63785
rou,1973,1.66476
rou,1974,1.49552
rou,1975,1.53899
rou,1976,1.65852
rou,1977,1.62455
rou,1978,1.62028
rou,1979,1.63609
rou,1980,1.68793
rou,1981,1.47533
rou,1982,1.4884
rou,1983,1.55721
rou,1984,1.41755
rou,1985,1.50678
rou,1986,1.60641
rou,1987,1.64766
rou,1988,1.90564
rou,1989,3.53284
rou,1990,3.25967
rou,1991,3.93215
rou,1992,4.30189
rou,1993,4.04889
rou,1994,4.55326
rou,1995,4.50297
rou,1996,5.42833
rou,1997,5.82524
rou,1998,5.60386
rou,1999,5.25232
rou,2000,5.33333
rou,2001,5.27344
rou,2002,5.93312
rou,2003,5.97166
rou,2004,5.61594
rou,2005,4.35177
rou,2006,4.9049
rou,2007,5.48355
rou,2008,6.59341
rus,1970,9.84342
rus,1971,9.6484
rus,1972,8.52549
rus,1973,9.47893
rus,1974,9.75712
rus,1975,11.51977
rus,1976,11.54076
rus,1977,11.75018
rus,1978,12.18251
rus,1979,12.24345
rus,1980,12.30871
rus,1981,12.19166
rus,1982,12.18967
rus,1983,12.11636
rus,1984,11.78186
rus,1985,11.44145
rus,1986,11.17713
rus,1987,11.15248
rus,1988,11.40664
rus,1989,11.89467
rus,1990,8.93731
rus,1991,9.11585
rus,1992,7.78619
rus,1993,7.84916
rus,1994,7.72834
rus,1995,8.3058
rus,1996,8.61697
rus,1997,8.50188
rus,1998,8.90144
rus,1999,9.53252
rus,2000,9.48703
rus,2001,9.20188
rus,2002,9.30451
rus,2003,9.17176
rus,2004,10.23733
rus,2005,10.47141
rus,2006,10.91528
rus,2007,10.34754
rus,2008,9.53241
rwa,1970,9.94646
rwa,1971,10.95365
rwa,1972,11.29985
rwa,1973,11.25495
rwa,1974,12.27256
rwa,1975,11.81352
rwa,1976,12.43187
rwa,1977,12.32278
rwa,1978,12.29678
rwa,1979,9.74797
rwa,1980,10.17915
rwa,1981,10.65116
rwa,1982,10.55775
rwa,1983,10.59908
rwa,1984,12.16116
rwa,1985,11.4511
rwa,1986,12.11155
rwa,1987,11.68615
rwa,1988,12.4684
rwa,1989,13.49889
rwa,1990,9.375
rwa,1991,8.16327
rwa,1992,8.42105
rwa,1993,8.79121
rwa,1994,8.04598
rwa,1995,9.09091
rwa,1996,8.53659
rwa,1997,8.13953
rwa,1998,7.77778
rwa,1999,7.21649
rwa,2000,7.07071
rwa,2001,6.66667
rwa,2002,6.36364
rwa,2003,5.88235
rwa,2004,5.51181
rwa,2005,5.22388
rwa,2006,4.79452
rwa,2007,4.54545
rwa,2008,4.32099
sau,1970,22.98624
sau,1971,25.60606
sau,1972,28.39888
sau,1973,32.13204
sau,1974,30.4543
sau,1975,24.78713
sau,1976,27.36041
sau,1977,26.52965
sau,1978,23.37352
sau,1979,23.04675
sau,1980,26.69306
sau,1981,20.06459
sau,1982,17.94734
sau,1983,14.72651
sau,1984,10.98811
sau,1985,10.11165
sau,1986,9.6907
sau,1987,9.00924
sau,1988,9.50266
sau,1989,9.08125
sau,1990,6.23557
sau,1991,6.18102
sau,1992,6.39659
sau,1993,7.07965
sau,1994,7.72834
sau,1995,8.95141
sau,1996,9.1358
sau,1997,8.83721
sau,1998,8.98876
sau,1999,9.39597
sau,2000,9.20771
sau,2001,9.35551
sau,2002,9.5723
sau,2003,9.72222
sau,2004,9.75143
sau,2005,10.51587
sau,2006,11.17647
sau,2007,11.36364
sau,2008,13.76344
sdn,1970,0.97685
sdn,1971,1.01105
sdn,1972,1.04247
sdn,1973,1.00391
sdn,1974,1.30663
sdn,1975,1.16913
sdn,1976,1.12978
sdn,1977,0.97947
sdn,1978,1.20006
sdn,1979,1.12537
sdn,1980,0.92908
sdn,1981,1.13894
sdn,1982,0.98397
sdn,1983,1.10382
sdn,1984,1.12575
sdn,1985,1.30889
sdn,1986,1.35014
sdn,1987,1.31391
sdn,1988,1.46506
sdn,1989,1.33387
sdn,1990,2.24654
sdn,1991,2.07051
sdn,1992,1.82292
sdn,1993,1.68317
sdn,1994,1.50376
sdn,1995,1.39018
sdn,1996,1.32979
sdn,1997,1.29199
sdn,1998,1.22599
sdn,1999,1.20482
sdn,2000,1.13723
sdn,2001,1.43037
sdn,2002,1.50376
sdn,2003,1.62728
sdn,2004,1.75573
sdn,2005,1.83083
sdn,2006,2.09709
sdn,2007,2.11756
sdn,2008,2.28951
sen,1970,3.28149
sen,1971,3.31644
sen,1972,3.47426
sen,1973,3.5697
sen,1974,4.1243
sen,1975,3.96007
sen,1976,3.89024
sen,1977,3.59341
sen,1978,3.98281
sen,1979,3.9008
sen,1980,3.69084
sen,1981,4.14341
sen,1982,3.79212
sen,1983,4.16643
sen,1984,4.31241
sen,1985,4.41273
sen,1986,4.08066
sen,1987,3.9141
sen,1988,4.08616
sen,1989,3.84854
sen,1990,18.87202
sen,1991,19.79167
sen,1992,21.09533
sen,1993,22.02729
sen,1994,22.91667
sen,1995,24.20857
sen,1996,24.16226
sen,1997,25.62278
sen,1998,27.01252
sen,1999,26.28952
sen,2000,25.15244
sen,2001,27.60835
sen,2002,29.91597
sen,2003,32.80142
sen,2004,30.57325
sen,2005,30.70988
sen,2006,30.37594
sen,2007,32.49211
sen,2008,31.62651
sgp,1970,4.58468
sgp,1971,4.61573
sgp,1972,4.97885
sgp,1973,5.00415
sgp,1974,5.22991
sgp,1975,5.1941
sgp,1976,5.29131
sgp,1977,5.30137
sgp,1978,5.36991
sgp,1979,5.63727
sgp,1980,5.43033
sgp,1981,5.72751
sgp,1982,5.90193
sgp,1983,5.65886
sgp,1984,6.13088
sgp,1985,6.04778
sgp,1986,5.9762
sgp,1987,5.69055
sgp,1988,6.05882
sgp,1989,6.48634
sgp,1990,50
sgp,1991,6.04396
sgp,1992,3.46821
sgp,1993,2.35756
sgp,1994,1.92878
sgp,1995,1.67064
sgp,1996,1.74622
sgp,1997,1.81818
sgp,1998,1.77384
sgp,1999,1.83983
sgp,2000,2.62605
sgp,2001,2.82302
sgp,2002,3.0303
sgp,2003,3.12862
sgp,2004,3.35731
sgp,2005,3.61146
sgp,2006,3.84123
sgp,2007,4.09511
sgp,2008,4.21769
slb,1970,0.07262
slb,1971,0.07455
slb,1972,0.06747
slb,1973,0.06243
slb,1974,0.06406
slb,1975,0.06096
slb,1976,0.0609
slb,1977,0.06097
slb,1978,0.05422
slb,1979,0.06219
slb,1980,0.06477
slb,1981,0.08181
slb,1982,0.07364
slb,1983,0.07587
slb,1984,0.0783
slb,1985,0.06989
slb,1986,0.0837
slb,1987,0.07486
slb,1988,0.08448
slb,1989,0.09781
slb,1990,0
slb,1991,0
slb,1992,0
slb,1993,0
slb,1994,0
slb,1995,0
slb,1996,0
slb,1997,0
slb,1998,0
slb,1999,0
slb,2000,0
slb,2001,0
slb,2002,0
slb,2003,0
slb,2004,50
slb,2005,50
slb,2006,33.33333
slb,2007,33.33333
slb,2008,33.33333
sle,1970,9.46116
sle,1971,9.71879
sle,1972,9.87275
sle,1973,9.01182
sle,1974,11.42698
sle,1975,10.50158
sle,1976,10.26831
sle,1977,8.74007
sle,1978,10.44591
sle,1979,9.42543
sle,1980,7.60219
sle,1981,8.82284
sle,1982,7.66614
sle,1983,8.46736
sle,1984,8.57998
sle,1985,9.56069
sle,1986,9.57065
sle,1987,9.16141
sle,1988,9.83296
sle,1989,8.88231
sle,1990,7.07071
sle,1991,7.07071
sle,1992,7
sle,1993,6.93069
sle,1994,6.86275
sle,1995,6.93069
sle,1996,11.86441
sle,1997,13.7931
sle,1998,14.28571
sle,1999,14.81481
sle,2000,15.38462
sle,2001,11.26761
sle,2002,10.38961
sle,2003,7.82609
sle,2004,7.14286
sle,2005,7.5
sle,2006,5.17241
sle,2007,5.38922
sle,2008,7.43802
slv,1970,6.47397
slv,1971,6.1587
slv,1972,6.28934
slv,1973,6.51962
slv,1974,6.86962
slv,1975,7.06394
slv,1976,6.62929
slv,1977,6.45642
slv,1978,6.2254
slv,1979,7.15977
slv,1980,7.16741
slv,1981,6.78288
slv,1982,8.06795
slv,1983,7.84379
slv,1984,8.82435
slv,1985,7.83531
slv,1986,6.81744
slv,1987,6.16555
slv,1988,5.69644
slv,1989,5.9702
slv,1990,10.07752
slv,1991,11.19403
slv,1992,12.40876
slv,1993,13.97059
slv,1994,15.67164
slv,1995,16.8
slv,1996,13.98601
slv,1997,13.19444
slv,1998,13.95349
slv,1999,12.68657
slv,2000,13.6
slv,2001,12.12121
slv,2002,11.81102
slv,2003,11.11111
slv,2004,9.70149
slv,2005,8.21918
slv,2006,8.51064
slv,2007,7.89474
slv,2008,7.5
som,1970,1.98256
som,1971,2.0798
som,1972,2.04706
som,1973,2.17258
som,1974,2.48898
som,1975,2.27379
som,1976,2.43779
som,1977,2.26509
som,1978,2.20465
som,1979,2.3763
som,1980,2.55526
som,1981,2.54049
som,1982,2.61561
som,1983,2.83449
som,1984,2.85938
som,1985,2.8021
som,1986,2.85626
som,1987,2.79683
som,1988,2.65436
som,1989,2.72898
som,1990,1.46413
som,1991,1.72117
som,1992,2.14844
som,1993,1.89329
som,1994,1.69231
som,1995,1.64425
som,1996,1.75182
som,1997,1.71429
som,1998,1.89229
som,1999,1.90616
som,2000,2.03193
som,2001,1.98582
som,2002,2.0979
som,2003,2.07756
som,2004,2.18579
som,2005,2.1419
som,2006,2.42165
som,2007,2.7439
som,2008,2.7439
srb,1990,3.80228
srb,1991,3.93375
srb,1992,4.78589
srb,1993,4.66321
srb,1994,4.65116
srb,1995,3.89908
srb,1996,3.84615
srb,1997,3.42612
srb,1998,3.66972
srb,1999,3.92157
srb,2000,4.37158
srb,2001,3.83693
srb,2002,3.87409
srb,2003,4.09207
srb,2004,3.18725
srb,2005,3.34728
srb,2006,3.75276
srb,2007,6.97211
srb,2008,11.06383
ssd,1990,0
ssd,1991,0
ssd,1992,0
ssd,1993,0
ssd,1994,0
ssd,1995,0
ssd,1996,0
ssd,1997,0
ssd,1998,0
ssd,1999,0
ssd,2000,0
ssd,2001,0
ssd,2002,0
ssd,2003,0
ssd,2004,0
ssd,2005,0
ssd,2006,0
ssd,2007,0
ssd,2008,0
stp,1970,5.55292
stp,1971,5.72139
stp,1972,6.44908
stp,1973,6.39126
stp,1974,7.23886
stp,1975,7.66027
stp,1976,6.91923
stp,1977,7.54346
stp,1978,8.42261
stp,1979,9.21653
stp,1980,9.48216
stp,1981,8.15243
stp,1982,9.5677
stp,1983,9.98721
stp,1984,9.98594
stp,1985,9.96127
stp,1986,10.40198
stp,1987,10.32579
stp,1988,7.71294
stp,1989,7.56993
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,0
stp,2001,0
stp,2002,0
stp,2003,0
stp,2004,0
stp,2005,0
stp,2006,0
stp,2007,50
stp,2008,50
sur,1970,1.9203
sur,1971,2.27885
sur,1972,2.13793
sur,1973,2.57148
sur,1974,2.21442
sur,1975,2.35782
sur,1976,2.1388
sur,1977,2.55757
sur,1978,2.38982
sur,1979,2.27211
sur,1980,2.2375
sur,1981,2.30439
sur,1982,2.03805
sur,1983,1.82889
sur,1984,2.15169
sur,1985,2.21572
sur,1986,2.08772
sur,1987,1.83338
sur,1988,2.00124
sur,1989,2.08166
sur,1990,5.55556
sur,1991,5.55556
sur,1992,5.26316
sur,1993,5.55556
sur,1994,5.55556
sur,1995,5.26316
sur,1996,4.7619
sur,1997,4.7619
sur,1998,5
sur,1999,4.7619
sur,2000,4.7619
sur,2001,4.7619
sur,2002,10
sur,2003,10
sur,2004,8
sur,2005,10
sur,2006,8.33333
sur,2007,9.09091
sur,2008,7.14286
svk,1970,3.70422
svk,1971,3.60842
svk,1972,3.45752
svk,1973,3.51923
svk,1974,3.26787
svk,1975,3.39263
svk,1976,3.33287
svk,1977,3.1242
svk,1978,9.69083
svk,1979,9.05956
svk,1980,10.77333
svk,1981,11.04454
svk,1982,11.10929
svk,1983,10.7749
svk,1984,10.55942
svk,1985,10.85453
svk,1986,9.71675
svk,1987,10.55378
svk,1988,10.67704
svk,1989,10.15932
svk,1990,6.73317
svk,1991,7.6412
svk,1992,7.29927
svk,1993,7.72358
svk,1994,6.40569
svk,1995,6.52921
svk,1996,6.05096
svk,1997,6.27063
svk,1998,6.36042
svk,1999,7.75862
svk,2000,6.97674
svk,2001,7.19424
svk,2002,6.52174
svk,2003,6.78571
svk,2004,6.66667
svk,2005,7.31707
svk,2006,6.28931
svk,2007,6.73401
svk,2008,6.99301
svn,1970,2.80232
svn,1971,2.75404
svn,1972,2.70117
svn,1973,2.78736
svn,1974,2.89709
svn,1975,3.24638
svn,1976,3.17716
svn,1977,3.19872
svn,1978,3.41051
svn,1979,3.14896
svn,1980,2.81456
svn,1981,3.38276
svn,1982,3.15195
svn,1983,3.08113
svn,1984,2.7548
svn,1985,3.08755
svn,1986,3.68476
svn,1987,3.71458
svn,1988,4.13934
svn,1989,4.46466
svn,1990,12.17391
svn,1991,13.33333
svn,1992,13.82979
svn,1993,16.48352
svn,1994,19.38776
svn,1995,25
svn,1996,29.78723
svn,1997,28
svn,1998,26.80412
svn,1999,25.53191
svn,2000,25.7732
svn,2001,25.7732
svn,2002,18.60465
svn,2003,18.60465
