geo,time,bn_gsr_gnfs_cd
jam,1988,-139200000
jam,1989,-434500000
jam,1990,-173000000
jam,1991,-69800000
jam,1992,-35000000
jam,1993,-377910000
jam,1994,-26300000
jam,1995,-335200000
jam,1996,-541500000
jam,1997,-665100000
jam,1998,-653700000
jam,1999,-531100000
jam,2000,-838300000
jam,2001,-1235100000
jam,2002,-1555635000
jam,2003,-1391056367.27278
jam,2004,-1365268208.68813
jam,2005,-1973546537.94346
jam,2006,-2315799601.46387
jam,2007,-3416441707.94729
jam,2008,-4374789039.06333
jam,2009,-2318012641.57243
jam,2010,-2449403098.03721
jam,2011,-3541151131.14738
jam,2012,-3327364252.56852
jam,2013,-3181127085.86494
jam,2014,-3051487394.97016
jam,2015,-2296499439.40425
jam,2016,-1837864661.5875
jam,2017,-2356661275.44044
jam,2018,-2100002951.90477
jam,2019,-2339206908.15065
jam,2020,-2549762551.55838
jor,1972,-214759762.98906
jor,1973,-244087372.99158
jor,1974,-350210862.38455
jor,1975,-562241044.10342
jor,1976,-744013255.91851
jor,1977,-959770210.68848
jor,1978,-1119891306.36454
jor,1979,-1611339531.74241
jor,1980,-1652370330.54965
jor,1981,-2308152626.88924
jor,1982,-2391820851.04052
jor,1983,-2155056602.36291
jor,1984,-1919955270.24323
jor,1985,-1757678736.83417
jor,1986,-1518076283.99433
jor,1987,-1473602454.3704
jor,1988,-1331132245.52556
jor,1989,-597098146.49642
jor,1990,-1057576465.54587
jor,1991,-943964083.09054
jor,1992,-1655213821.88733
jor,1993,-1672340504.99392
jor,1994,-1410120691.61033
jor,1995,-1424008291.76841
jor,1996,-1752609308.88575
jor,1997,-1613399153.73766
jor,1998,-1560225669.95769
jor,1999,-1456417489.42172
jor,2000,-2256768734.10437
jor,2001,-2245311306.57059
jor,2002,-1831623568.03474
jor,2003,-2137408095.90973
jor,2004,-3408385738.18054
jor,2005,-5145482725.34556
jor,2006,-5029732778.56135
jor,2007,-6313059604.6278
jor,2008,-6529453560.05693
jor,2009,-5397612676.05634
jor,2010,-5489577464.78873
jor,2011,-7557323943.66197
jor,2012,-8668169014.08451
jor,2013,-9944366197.1831
jor,2014,-9460140845.07042
jor,2015,-8655633802.8169
jor,2016,-8292112676.05634
jor,2017,-8735492957.74648
jor,2018,-7823098591.5493
jor,2019,-5793354929.57747
jor,2020,-8066830985.91549
jpn,1996,21309371596.6489
jpn,1997,47450014246.5314
jpn,1998,72968602319.86238
jpn,1999,69164578262.6967
jpn,2000,69091201723.8882
jpn,2001,26480675041.2366
jpn,2002,51601038995.8407
jpn,2003,72487452621.77078
jpn,2004,94230374346.55119
jpn,2005,69911671152.1859
jpn,2006,63045444315.06049
jpn,2007,83502740418.595
jpn,2008,17341178492.6407
jpn,2009,23251948662.5674
jpn,2010,78197081417.2455
jpn,2011,-39544359231.2281
jpn,2012,-101198487543.672
jpn,2013,-125128284733.983
jpn,2014,-128605076447.10201
jpn,2015,-23275907631.1959
jpn,2016,40443851155.2432
jpn,2017,37636176718.9342
jpn,2018,1405006849.05243
jpn,2019,-8615189108.46219
jpn,2020,-6200074045.77719
kaz,1995,-126600000
kaz,1996,-589000000
kaz,1997,-558900000
kaz,1998,-1051000000
kaz,1999,172000000
kaz,2000,1256354847.95967
kaz,2001,-533514773.94767
kaz,2002,-153214258.79162
kaz,2003,1496098062.27504
kaz,2004,3544189463.7045
kaz,2005,4927561278.71502
kaz,2006,8557548407.46396
kaz,2007,6782975764.60506
kaz,2008,26685482104.8588
kaz,2009,9025869411.94212
kaz,2010,21250595042.4373
kaz,2011,38208846919.3135
kaz,2012,30923105550.1114
kaz,2013,27847237822.5202
kaz,2014,29775459519.154
kaz,2015,6906805627.09522
kaz,2016,5490963204.18881
kaz,2017,13150037119.6353
kaz,2018,20917754328.7097
kaz,2019,14413566370.4415
kaz,2020,7187482924.98357
ken,1975,-175945251.81723
ken,1976,3226907.14726
ken,1977,119373254.1819
ken,1978,-563951846.16676
ken,1979,-401856288.94081
ken,1980,-839062355.34332
ken,1981,-575407677.1975
ken,1982,-258003675.97105
ken,1983,-43270801.85196
ken,1984,-101083157.72538
ken,1985,-60917289.00883
ken,1986,-4437393.4628
ken,1987,-426084265.74507
ken,1988,-460525945.08399
ken,1989,-643675851.54268
ken,1990,-476548601.12038
ken,1991,-130246378.00581
ken,1992,-21696732.03967
ken,1993,-1296327284.1063
ken,1994,-1453451893.3539
ken,1995,-2395870743.78202
ken,1996,-2000541131.73103
ken,1997,-2970948723.01666
ken,1998,-4064850081.25341
ken,1999,-4119475591.48757
ken,2000,-987045307.05615
ken,2001,-1036959028.42705
ken,2002,-651650569.83269
ken,2003,-649327981.08631
ken,2004,-1007314078.38763
ken,2005,-1396557727.51619
ken,2006,-2225255504.46472
ken,2007,-2996292597.17752
ken,2008,-4268606184.72251
ken,2009,-3916599433.31789
ken,2010,-4548254403.349
ken,2011,-6360094807.3639
ken,2012,-6710092038.32959
ken,2013,-7318030034.44673
ken,2014,-9035500582.89971
ken,2015,-7061017154.87046
ken,2016,-6258694417.05957
ken,2017,-8631632052.48828
ken,2018,-8603298972.28314
ken,2019,-8937167193.20538
ken,2020,-8078134855.6016
kgz,1993,-149128000
kgz,1994,-124588000
kgz,1995,-277981000
kgz,1996,-469238000
kgz,1997,-141433000
kgz,1998,-333505457.67639
kgz,1999,-178190622.86445
kgz,2000,-81431570.32278
kgz,2001,-10874448.14168
kgz,2002,-78193781.96978
kgz,2003,-134184764.26229
kgz,2004,-183454392.47873
kgz,2005,-449548169.4794
kgz,2006,-967418638.0973
kgz,2007,-1195504624.43461
kgz,2008,-1982519089.12262
kgz,2009,-1227974555.58166
kgz,2010,-1534283797.18631
kgz,2011,-1656613019.86043
kgz,2012,-2917630516.89051
kgz,2013,-2824203575.16016
kgz,2014,-3169531477.13418
kgz,2015,-2422081515.14236
kgz,2016,-2339826753.14385
kgz,2017,-2502182816.81419
kgz,2018,-3126812246.84984
kgz,2019,-2562487005.2788
kgz,2020,-1615431956.90655
khm,1992,-192800000
khm,1993,-243998000
khm,1994,-339600000
khm,1995,-405500000
khm,1996,-480200000
khm,1997,-355600000
khm,1998,-406960201.62019
khm,1999,-459298865.33455
khm,2000,-437693298.43478
khm,2001,-345516600.7759
khm,2002,-362074311.7923
khm,2003,-467199795.04638
khm,2004,-390066228.00589
khm,2005,-533988077.7141
khm,2006,-558177789.38334
khm,2007,-652116570.22624
khm,2008,-956406008.96664
khm,2009,-859163588.45271
khm,2010,-1674511916.47717
khm,2011,-1764889739.11411
khm,2012,-1927523603.86086
khm,2013,-1932612476.26817
khm,2014,-2126397118.17364
khm,2015,-2236506647.05702
khm,2016,-2244081820.13336
khm,2017,-2414809586.58477
khm,2018,-3448790454.64354
khm,2019,-4443118496.52217
khm,2020,-2800991774.65827
khm,2021,-12703915190.5135
kir,1979,4061964.90275
kir,1980,-22084970.30487
kir,1981,-26963464.50215
kir,1982,-25554264.92788
kir,1983,-18089845.6463
kir,1984,-11548730.72224
kir,1985,-17294564.20244
kir,1986,-18536416.35164
kir,1987,-24050889.94384
kir,1988,-25701840.62661
kir,1989,-27284588.76216
kir,1990,-35244342.56096
kir,1991,-27567547.56713
kir,1992,-37271003.64876
kir,1993,-29703650.31009
kir,1994,-20796185.46507
kir,2006,-82729603.88578
kir,2007,-90093150.14762
kir,2008,-98821582.43945
kir,2009,-97231145.0692
kir,2010,-103518494.46143
kir,2011,-131487736.27325
kir,2012,-146136824.00341
kir,2013,-151874727.24251
kir,2014,-159903554.35598
kir,2015,-156193181.73048
kir,2016,-161482389.69617
kir,2017,-165762053.96
kir,2018,-151369620.26205
kir,2019,-144633338.51428
kir,2020,-127542338.76061
kna,1980,-14418518.51852
kna,1981,-16351851.85185
kna,1982,-20422222.22222
kna,1983,-26140740.74074
kna,1984,-15937037.03704
kna,1985,-13844444.44444
kna,1986,-14677777.77778
kna,1987,-22222222.22222
kna,1988,-31703703.7037
kna,1989,-40196296.2963
kna,1990,-49981481.48148
kna,1991,-35007407.40741
kna,1992,-12329629.62963
kna,1993,-25366666.66667
kna,1994,-22181481.48148
kna,1995,-53681481.48148
kna,1996,-65659259.25926
kna,1997,-55918518.51852
kna,1998,-48033333.33333
kna,1999,-59237037.03704
kna,2000,-98748148.14815
kna,2001,-88886296.2963
kna,2002,-102975565.92593
kna,2003,-90626918.51852
kna,2004,-47700502.96296
kna,2005,-53470834.44444
kna,2006,-84981350
kna,2007,-113299621.85185
kna,2008,-202315128.88889
kna,2009,-191369195.55556
kna,2010,-155919122.22222
kna,2011,-119148409.25926
kna,2012,-90075811.48148
kna,2013,-83082462.22222
kna,2014,82306461.10472
kna,2015,3957918.69136
kna,2016,-52263075.93245
kna,2017,-36999422.96146
kna,2018,16494955.94621
kna,2019,-3995916.37286
kna,2020,-49394883.13131
kor,1976,-254000000
kor,1977,282000000
kor,1978,-916000000
kor,1979,-3506000000
kor,1980,-5277100000
kor,1981,-4164300000
kor,1982,-3179100000
kor,1983,-1510900000
kor,1984,629200000
kor,1985,76200000
kor,1986,4437900000
kor,1987,9745300000
kor,1988,12575300000
kor,1989,3724100000
kor,1990,-3188400000
kor,1991,-8166700000
kor,1992,-3272400000
kor,1993,1663700000
kor,1994,-4433100000
kor,1995,-8398700000
kor,1996,-21978300000
kor,1997,-7989200000
kor,1998,42495100000
kor,1999,26488500000
kor,2000,14546800000
kor,2001,7140200000
kor,2002,8587300000
kor,2003,17292900000
kor,2004,34122600000
kor,2005,23508300000
kor,2006,11474300000
kor,2007,19396600000
kor,2008,5435400000
kor,2009,38717900000
kor,2010,33959500000
kor,2011,15957800000
kor,2012,43531800000
kor,2013,73930200000
kor,2014,82854900000
kor,2015,105649200000
kor,2016,99123300000
kor,2017,76858800000
kor,2018,80717400000
kor,2019,52966800000
kor,2020,65934700000
kor,2021,73098900000
kos,2004,-1245676355.21509
kos,2005,-1352154274.85575
kos,2006,-1436521228.20796
kos,2007,-1794549825.1542
kos,2008,-2334268089.79619
kos,2009,-1991888229.96532
kos,2010,-2069194853.74307
kos,2011,-2292999083.86576
kos,2012,-1995451460.27642
kos,2013,-1964452983.30081
kos,2014,-2113818726.68872
kos,2015,-1828854778.56379
kos,2016,-1824923277.65928
kos,2017,-1842030133.35536
kos,2018,-2219858288.70392
kos,2019,-2142138007.16652
kos,2020,-2499807658.92246
kwt,1975,5847623905.77473
kwt,1976,5957848753.60692
kwt,1977,4044443527.99859
kwt,1978,4755451471.60118
kwt,1979,12161405522.7884
kwt,1980,12034891239.9948
kwt,1981,7773005781.41249
kwt,1982,458475016.44076
kwt,1983,1832050599.24311
kwt,1984,2789956947.83995
kwt,1985,1705717228.7985
kwt,1986,-856863627.01566
kwt,1987,236845009.16429
kwt,1988,-1336777416.70452
kwt,1989,2212544389.1718
kwt,1990,1098958243.05351
kwt,1991,-8090939999.99999
kwt,1992,-3785519082.19919
kwt,1993,-22528596.40881
kwt,1994,1568977012.74039
kwt,1995,1600615339.48443
kwt,1996,3416735943.05681
kwt,1997,3164673436.11193
kwt,1998,-1876913582.30483
kwt,1999,1905295846.45505
kwt,2000,9928881106.01984
kwt,2001,5499187539.7399
kwt,2002,3059415591.40768
kwt,2003,8442962174.2591
kwt,2004,12874109263.658
kwt,2005,26309246575.34249
kwt,2006,38018965888.7457
kwt,2007,39388987316.627
kwt,2008,60186155950.0603
kwt,2009,33617908084.96889
kwt,2010,40785388310.1042
kwt,2011,71341369915.81599
kwt,2012,83140620592.61148
kwt,2013,75344353477.90649
kwt,2014,59888079430.48
kwt,2015,10251823889.8115
kwt,2016,-764648397.85645
kwt,2017,2727186902.31875
kwt,2018,16994114744.044
kwt,2019,13179758591.1804
kwt,2020,3401190923.62185
lao,1984,-160500000
lao,1985,-161200000
lao,1986,-140100000
lao,1987,-163700000
lao,1988,-100500000
lao,1989,-133800000
lao,1990,-109500000
lao,1991,-111100000
lao,1992,-110100000
lao,1993,-140200000
lao,1994,-278800000
lao,1995,-340700000
lao,1996,-342500000
lao,1997,-287700000
lao,1998,-115200000
lao,1999,-111300000
lao,2000,-72370000
lao,2001,-54781547.64044
lao,2002,1114497.24086
lao,2003,-27618794.42237
lao,2004,-201992257.09149
lao,2005,-163625276.12734
lao,2006,7830650.50192
lao,2007,92364486.30428
lao,2008,-17544486.47342
lao,2009,-146773678.28263
lao,2010,-66147825.34072
lao,2011,-349954012.21562
lao,2012,-947984437.71027
lao,2013,-1061035240.42977
lao,2014,-2085058723.52544
lao,2015,-2256435633.5029
lao,2016,-1315153029.36057
lao,2017,-1129953098.02734
lao,2018,-1170848452.23378
lao,2019,-532984843.00245
lao,2020,645254075.77078
lbn,2002,-3750637038.39986
lbn,2003,-2029255852.32613
lbn,2004,-5303811527.64921
lbn,2005,-3624286958.87424
lbn,2006,-3268959080.97316
lbn,2007,-5113518255.85431
lbn,2008,-6900257996.04925
lbn,2009,-8340024499.3839
lbn,2010,-9492875256.63481
lbn,2011,-7627030601.1031
lbn,2012,-11906832865.14
lbn,2013,-13342449921.08
lbn,2014,-14397923871.79
lbn,2015,-11426359325.52
lbn,2016,-12107086798.8
lbn,2017,-13130161154.6992
lbn,2018,-13620787416.3051
lbn,2019,-12938275542.2226
lbn,2020,-6428931066.56175
lbr,1979,585718.0234
lbr,1980,1352319.55402
lbr,1981,1251110.92498
lbr,1982,600791.649
lbr,1983,-521116.77082
lbr,1984,1414767.43069
lbr,1985,2605583.85148
lbr,1986,2702485.73026
lbr,1987,893650.65981
lbr,2004,-741498032.96727
lbr,2005,-816363861.28042
lbr,2006,-1224602723.23438
lbr,2007,-1204938606.29377
lbr,2008,-1381364966.30785
lbr,2009,-1250093005.49901
lbr,2010,-542982118.27666
lbr,2011,-1022636892.84458
lbr,2012,-1525627322.62742
lbr,2013,-1175575181.52593
lbr,2014,-1799126585.07449
lbr,2015,-1364407090.27854
lbr,2016,-1057421109.4909
lbr,2017,-802605177.28622
lbr,2018,-718141890.17484
lbr,2019,-689782526.89475
lby,1977,4311419330.82955
lby,1978,2841064555.90782
lby,1979,5523034901.15908
lby,1980,9412913189.42081
lby,1981,-2426602789.63596
lby,1982,623537003.92676
lby,1983,1215660713.0956
lby,1984,531999338.67513
lby,1985,2887320851.33406
lby,1986,414716996.74887
lby,1987,-878703131.56909
lby,1988,-1617056187.68234
lby,1989,-598461311.37592
lby,1990,2508323501.45322
lby,1991,66612446.43875
lby,1992,1541093344.05543
lby,1993,-1005683148.65633
lby,1994,263227232.97192
lby,1995,1758242034.5012
lby,1996,1338599608.39925
lby,1997,1528643518.39234
lby,1998,-299417565.99985
lby,1999,2044152624.70471
lby,2000,7186000000
lby,2001,4959000000
lby,2002,1300000000
lby,2003,4523000000
lby,2004,7180000000
lby,2005,15860000000
lby,2006,22179000000
lby,2007,26712000000
lby,2008,36155300000
lby,2009,10375000000
lby,2010,18658700000
lby,2011,3513800000
lby,2012,28592400000
lby,2013,3676800000
lby,2014,-18495600000
lby,2015,-9742900000
lby,2016,-4700400000
lby,2017,3857000000
lby,2018,11115300000
lby,2019,3400700000
lca,1976,-18499460.57936
lca,1977,-21900000
lca,1978,-33600000
lca,1979,-39700000
lca,1980,-48200000
lca,1981,-60700000
lca,1982,-48800000
lca,1983,-25400000
lca,1984,-34200000
lca,1985,-30100000
lca,1986,-13077777.77778
lca,1987,-23077777.77778
lca,1988,-14681481.48148
lca,1989,-59737037.03704
lca,1990,-38437037.03704
lca,1991,-55870370.37037
lca,1992,-36285185.18519
lca,1993,-25951851.85185
lca,1994,-32177777.77778
lca,1995,-16151851.85185
lca,1996,-36722222.22222
lca,1997,-55622222.22222
lca,1998,-37362962.96296
lca,1999,-87577777.77778
lca,2000,-69074074.07407
lca,2001,-74891851.85185
lca,2002,-81771339.62963
lca,2003,-109585192.22222
lca,2004,-36061901.85185
lca,2005,-69931712.22222
lca,2006,-266477927.03704
lca,2007,-290259991.48148
lca,2008,-284221764.07407
lca,2009,-104008397.40741
lca,2010,-178556764.07407
lca,2011,-243381925.92593
lca,2012,-152361185.92593
lca,2013,-69778115.55556
lca,2014,62745861.15236
lca,2015,144144514.92603
lca,2016,-5937958.02165
lca,2017,78536302.1419
lca,2018,129914867.47716
lca,2019,240988469.7729
lca,2020,-226641744.12614
lka,1975,-171681373.8559
lka,1976,-50879695.6785
lka,1977,86308173.3729
lka,1978,-130072244.6591
lka,1979,-403068736.7304
lka,1980,-903830667.2428
lka,1981,-711812306.3826
lka,1982,-880462228.8387
lka,1983,-773726419.7325
lka,1984,-344442208.2904
lka,1985,-734401855.8813
lka,1986,-750171751.8296
lka,1987,-677220149.5346
lka,1988,-748400069.3584
lka,1989,-770314416.1237
lka,1990,-672036980.3035
lka,1991,-1020584082.667
lka,1992,-916867186.3656
lka,1993,-982090623.2259
lka,1994,-1383429808.0017
lka,1995,-1364588928.5271
lka,1996,-1238558366.8694
lka,1997,-1066913536.9816
lka,1998,-950476666.3776
lka,1999,-1218639916.6956
lka,2000,-1726747410.74
lka,2001,-954050000
lka,2002,-1111890000
lka,2003,-1139960000
lka,2004,-1823850000
lka,2005,-2178712930
lka,2006,-3113711000
lka,2007,-3353700000
lka,2008,-5579000000
lka,2009,-2731500000
lka,2010,-4118500000
lka,2011,-8611150000
lka,2012,-8155171568.40896
lka,2013,-6428657223.05667
lka,2014,-6406606457.70637
lka,2015,-6063314670.16749
lka,2016,-5993868514.63866
lka,2017,-6317047992.80595
lka,2018,-6576794257.39769
lka,2019,-5147667481.61963
lka,2020,-5188536224.2702
lso,1975,-144961292.47089
lso,1976,-180434999.8431
lso,1977,-206309999.8206
lso,1978,-223214999.8059
lso,1979,-294291387.70214
lso,1980,-384420943.35454
lso,1981,-424235338.68064
lso,1982,-799963788.20182
lso,1983,-883836587.02769
lso,1984,-788812986.5599
lso,1985,-586879528.67314
lso,1986,-619262958.71523
lso,1987,-853943397.46843
lso,1988,-922647894.84611
lso,1989,-961263164.81567
lso,1990,-1091703366.09348
lso,1991,-1242789922.45174
lso,1992,-1359406133.62537
lso,1993,-1268699669.18
lso,1994,-1254994660.83306
lso,1995,-1403220771.24047
lso,1996,-1296869414.5681
lso,1997,-1259501731.94434
lso,1998,-989065054.0485
lso,1999,-882346234.2195
lso,2000,-776449268.34442
lso,2001,-599806159.18865
lso,2002,-511704023.04062
lso,2003,-773874928.42555
lso,2004,-909160364.55817
lso,2005,-988959799.0368
lso,2006,-979837907.2789
lso,2007,-1009626072.41391
lso,2008,-1003160132.24148
lso,2009,-1237994110.89642
lso,2010,-1491804085.89417
lso,2011,-1422432824.75721
lso,2012,-1692012056.56378
lso,2013,-1380546984.28954
lso,2014,-1246176379.63859
lso,2015,-1074561959.77444
lso,2016,-1060147584.24177
lso,2017,-1219166910.17056
lso,2018,-1171096748.32859
lso,2019,-1148455417.3635
lso,2020,-1091603885.05212
lso,2021,-1200775007.25201
ltu,1993,-209804274.60199
ltu,1994,-259391613.39811
ltu,1995,-710845000
ltu,1996,-775360000
ltu,1997,-1013010000
ltu,1998,-1277812500
ltu,1999,-1099182500
ltu,2000,-723685000
ltu,2001,-651350000
ltu,2002,-766120811.30857
ltu,2003,-1089789247.60832
ltu,2004,-1598121430.9982
ltu,2005,-1868987718.20348
ltu,2006,-3115787811.15726
ltu,2007,-5220795621.51124
ltu,2008,-5654887514.59833
ltu,2009,-650343011.5369
ltu,2010,-747170031.54834
ltu,2011,-1165213981.29822
ltu,2012,252898478.55366
ltu,2013,669878259.48699
ltu,2014,874522115.9206
ltu,2015,-417504207.66257
ltu,2016,303592241.1498
ltu,2017,1132856868.75395
ltu,2018,960984454.96602
ltu,2019,2869558804.57982
ltu,2020,5268274456.49229
lux,1999,2707728858.73993
lux,2000,4300157936.63004
lux,2001,3839304674.94335
lux,2002,6396647837.18107
lux,2003,7733253423.25688
lux,2004,8995309608.54018
lux,2005,10106312065.8446
lux,2006,14231810557.3008
lux,2007,17047832259.0177
lux,2008,18120548851.8924
lux,2009,18274145605.5272
lux,2010,19192833467.6216
lux,2011,21113444604.7633
lux,2012,22463816774.2647
lux,2013,25960453249.3215
lux,2014,28145998212.6824
lux,2015,27107783705.7212
lux,2016,27371078299.9216
lux,2017,26124456890.5775
lux,2018,27322949815.1036
lux,2019,25927412047.10929
lux,2020,27293107746.7496
lux,2021,30439178200.06549
lva,1992,93807284
lva,1993,331695000
lva,1994,59849000
lva,1995,-105545000
lva,1996,-414448000
lva,1997,-477332000
lva,1998,-827403000
lva,1999,-691300000
lva,2000,-435668393.16279
lva,2001,-641750345.07656
lva,2002,-769682764.4015
lva,2003,-1304378201.18982
lva,2004,-2116991636.50794
lva,2005,-2437937341.59298
lva,2006,-4448701322.29233
lva,2007,-5712673161.39345
lva,2008,-4265771521.22892
lva,2009,-288813246.92326
lva,2010,-470556347.61905
lva,2011,-1660157661.64096
lva,2012,-1559361830.79715
lva,2013,-1366226218.96361
lva,2014,-926625577.15694
lva,2015,-472480179.7235
lva,2016,90127369.8511
lva,2017,-197744947.20312
lva,2018,-231753681.92308
lva,2019,-240617727.73269
lva,2020,398440229.46162
lva,2021,-815228808.2251
mac,2002,2517060254.16958
mac,2003,2880750414.6615
mac,2004,4325196312.76566
mac,2005,3939937615.24287
mac,2006,4210051772.21794
mac,2007,4996212153.58356
mac,2008,6893080923.88625
mac,2009,9383147903.40091
mac,2010,15506387499.9443
mac,2011,21293068830.6609
mac,2012,24977405438.47689
mac,2013,30864735567.9244
mac,2014,28904863218.7461
mac,2015,17350450010.7472
mac,2016,18523407221.942
mac,2017,23267517033.6086
mac,2018,27326546508.8069
mac,2019,27962865120.8945
mac,2020,588886072.1276
mar,1975,-963112162.82915
mar,1976,-1782630217.20746
mar,1977,-2235671070.98756
mar,1978,-1798558201.87345
mar,1979,-2044043539.25003
mar,1980,-1974523574.39856
mar,1981,-2228024145.09251
mar,1982,-2230109550.84928
mar,1983,-1257290602.91038
mar,1984,-1351790654.51716
mar,1985,-1199205664.16558
mar,1986,-1076178019.36627
mar,1987,-828186823.53926
mar,1988,-102324844.83777
mar,1989,-1251153075.39788
mar,1990,-1543978703.46311
mar,1991,-1572953695.78076
mar,1992,-1909140154.89803
mar,1993,-1608287745.31519
mar,1994,-1822070986.65992
mar,1995,-2198534134.93753
mar,1996,-1232693099.97628
mar,1997,-1117023286.5382
mar,1998,-1455059864.3905
mar,1999,-1335316226.02495
mar,2000,-2093220551.79848
mar,2001,-1111415357.4612
mar,2002,-1114913759.85845
mar,2003,-1728414693.05363
mar,2004,-3227630251.1006
mar,2005,-3951168994.58638
mar,2006,-4440744115.62965
mar,2007,-7420593636.53739
mar,2008,-12774727823.0575
mar,2009,-10926909415.6859
mar,2010,-9953278186.70668
mar,2011,-14062623475.6277
mar,2012,-14674780975.466
mar,2013,-14810418460.9486
mar,2014,-13690326430.4099
mar,2015,-7927842023.52507
mar,2016,-10739249607.2905
mar,2017,-10551433764.5562
mar,2018,-12131482383.3643
mar,2019,-10049378708.9168
mar,2020,-8740429281.40988
mda,1994,-100040000
mda,1995,-122020000
mda,1996,-320020000
mda,1997,-376410000
mda,1998,-434630000
mda,1999,-179360000
mda,2000,-330530000
mda,2001,-352940000
mda,2002,-418140000
mda,2003,-667300000
mda,2004,-775140000
mda,2005,-1212240000
mda,2006,-1603240000
mda,2007,-2319790000
mda,2008,-3219160000
mda,2009,-1998580000
mda,2010,-2255498750.35667
mda,2011,-2825503937.83667
mda,2012,-2959960000
mda,2013,-2986360000
mda,2014,-2913560000
mda,2015,-1991460000
mda,2016,-1858100000
mda,2017,-2254560000
mda,2018,-2938010944.00102
mda,2019,-2960434072.75082
mda,2020,-2711948905.54723
mdg,1974,-65391586.13025
mdg,1975,-98314568.52046
mdg,1976,-63486195.66286
mdg,1977,-62683484.03088
mdg,1978,-133212204.49111
mdg,1979,-441282588.74286
mdg,1980,-559166504.08822
mdg,1981,-341404547.75295
mdg,1982,-275064751.26256
mdg,1983,-195354077.81407
mdg,1984,-124964774.53535
mdg,1985,-153076896.95122
mdg,1986,-138214337.19932
mdg,1987,-119218490.85309
mdg,1988,-165850966.04853
mdg,1989,-95887741.18106
mdg,1990,-338246579.98769
mdg,1991,-195531121.95972
mdg,1992,-230197249.59316
mdg,1993,-294631181.96556
mdg,1994,-218482760.4194
mdg,1995,-237896771.05267
mdg,1996,-199830019.56293
mdg,1997,-291886333.46881
mdg,1998,-299147369.90093
mdg,1999,-288555844.21785
mdg,2000,-331675856.24242
mdg,2001,-187176039.13115
mdg,2002,-514975119.35351
mdg,2003,-554939573.6
mdg,2004,-649266259.8
mdg,2005,-825540136.86456
mdg,2006,-699600735.16513
mdg,2007,-1148264719.95286
mdg,2008,-2093613078.0813
mdg,2009,-1943005638.6842
mdg,2010,-1256939994.21206
mdg,2011,-1147933209.13189
mdg,2012,-1073173357.26468
mdg,2013,-1009674021.90093
mdg,2014,-456652748.46933
mdg,2015,-356772598.17422
mdg,2016,-175422309.68064
mdg,2017,-344018352.1241
mdg,2018,-413526829.36709
mdg,2019,-600924910.64506
mdg,2020,-1155969596.69181
mdv,1977,-900000
mdv,1978,-3400000
mdv,1979,-4900000
mdv,1980,-21900000
mdv,1981,-19100000
mdv,1982,-17100000
mdv,1983,-19800000
mdv,1984,-10700000
mdv,1985,6100000
mdv,1986,10347965.33207
mdv,1987,16321085.39662
mdv,1988,12214179.72563
mdv,1989,9919074.59517
mdv,1990,19873000
mdv,1991,329673.07343
mdv,1992,2061370.7547
mdv,1993,-21591676
mdv,1994,14956279.87812
mdv,1995,5354152.36593
mdv,1996,15509758.05516
mdv,1997,647985.41125
mdv,1998,16565685.733
mdv,1999,-27767024.7343
mdv,2000,5501077.66658
mdv,2001,8194762.03157
mdv,2002,39477199.07092
mdv,2003,49360518.82495
mdv,2004,-33598121.03728
mdv,2005,-384035397.05372
mdv,2006,-269390064.68964
mdv,2007,168193991.82619
mdv,2008,-107214252.28651
mdv,2009,232165795.76164
mdv,2010,314232523.77739
mdv,2011,146924690.07404
mdv,2012,339502569.87909
mdv,2013,508336313.14302
mdv,2014,545048446.10955
mdv,2015,375920282.87938
mdv,2016,-50674148.13353
mdv,2017,-182305987.28507
mdv,2018,-517540624.21998
mdv,2019,-348340286.31405
mdv,2020,-662128038.33817
mex,1979,-1851000000
mex,1980,-4979000000
mex,1981,-7383000000
mex,1982,5117000000
mex,1983,13715000000
mex,1984,12790000000
mex,1985,7683000000
mex,1986,4416000000
mex,1987,8913000000
mex,1988,2414000000
mex,1989,-267000000
mex,1990,-3110000000
mex,1991,-9369000000
mex,1992,-18618000000
mex,1993,-16010000000
mex,1994,-21185140000
mex,1995,7152710000
mex,1996,6435885000
mex,1997,-807196000
mex,1998,-9180703000
mex,1999,-8350321000
mex,2000,-11941767041
mex,2001,-14109446485
mex,2002,-12898222470.1008
mex,2003,-11652711062
mex,2004,-15684214222.4388
mex,2005,-14730763431
mex,2006,-14010492461
mex,2007,-18239117345
mex,2008,-26144758555
mex,2009,-14923532183
mex,2010,-14359102684
mex,2011,-16795470144
mex,2012,-14615026104
mex,2013,-14967437474
mex,2014,-16086982125
mex,2015,-24391315335
mex,2016,-22039256993
mex,2017,-20744534502
mex,2018,-25246812498
mex,2019,-3113817466
mex,2020,22924379384
mhl,2005,-101535553.80353
mhl,2006,-101522072.15663
mhl,2007,-112966755.32216
mhl,2008,-109409778.15641
mhl,2009,-127001064.71814
mhl,2010,-109599716.73376
mhl,2011,-99845558.28292
mhl,2012,-69463864.98475
mhl,2013,-89919355.87079
mhl,2014,-92772881.85708
mhl,2015,-111262525.77884
mhl,2016,-123815949.98146
mhl,2017,-82892728.29541
mhl,2018,-45818482.89559
mkd,1996,-471490000
mkd,1997,-532200000
mkd,1998,-575445204.13081
mkd,1999,-457074064.24089
mkd,2000,-642125700.12204
mkd,2001,-545893559.08925
