geo,time,ne_con_prvt_zs
isr,2016,54.89739
isr,2017,54.58122
isr,2018,54.50475
isr,2019,54.00297
isr,2020,49.50507
ita,1970,58.94404
ita,1971,59.12549
ita,1972,59.3875
ita,1973,59.43436
ita,1974,58.82798
ita,1975,60.39939
ita,1976,59.37902
ita,1977,59.08829
ita,1978,57.84817
ita,1979,58.31076
ita,1980,59.58086
ita,1981,59.62762
ita,1982,59.80135
ita,1983,59.05736
ita,1984,59.14306
ita,1985,59.11685
ita,1986,59.1282
ita,1987,58.87587
ita,1988,58.39283
ita,1989,58.90815
ita,1990,57.73547
ita,1991,58.01192
ita,1992,58.97033
ita,1993,58.48845
ita,1994,59.00373
ita,1995,58.86245
ita,1996,58.49776
ita,1997,59.10438
ita,1998,59.70388
ita,1999,60.43898
ita,2000,60.54953
ita,2001,59.49359
ita,2002,59.12576
ita,2003,59.38966
ita,2004,58.98887
ita,2005,59.31496
ita,2006,59.37981
ita,2007,59.06569
ita,2008,59.42887
ita,2009,60.43305
ita,2010,60.7253
ita,2011,61.11647
ita,2012,61.29866
ita,2013,60.90149
ita,2014,60.60625
ita,2015,60.76861
ita,2016,60.12423
ita,2017,60.25255
ita,2018,60.18812
ita,2019,59.88018
ita,2020,57.83979
jam,1960,69.13394
jam,1961,66.7479
jam,1962,67.38222
jam,1963,66.73569
jam,1964,70.68141
jam,1965,68.87961
jam,1966,62.40745
jam,1967,62.67741
jam,1968,60.90567
jam,1969,61.20681
jam,1970,60.91748
jam,1971,62.62477
jam,1972,67.25731
jam,1973,61.78848
jam,1974,68.02519
jam,1975,66.23212
jam,1976,69.78564
jam,1977,65.66023
jam,1978,61.66854
jam,1979,62.32914
jam,1980,63.82645
jam,1981,67.68735
jam,1982,67.77795
jam,1983,64.96453
jam,1984,66.43693
jam,1985,70.63806
jam,1986,65.84615
jam,1987,65.16932
jam,1988,66.17102
jam,1989,69.25092
jam,1990,64.89285
jam,1991,65.84523
jam,1992,66.37469
jam,1993,58.8976
jam,1994,66.7439
jam,1995,69.8414
jam,1996,69.75056
jam,1997,68.63338
jam,1998,70.33085
jam,1999,71.33194
jam,2000,74.5118
jam,2001,73.56209
jam,2002,74.25699
jam,2003,74.46034
jam,2004,74.87718
jam,2005,78.78765
jam,2006,78.17032
jam,2007,80.32829
jam,2008,89.13423
jam,2009,80.33111
jam,2010,81.92319
jam,2011,85.84342
jam,2012,85.46243
jam,2013,85.34756
jam,2014,85.23961
jam,2015,81.10626
jam,2016,77.70021
jam,2017,78.29443
jam,2018,76.10074
jam,2019,76.18721
jam,2020,76.18721
jor,1976,79.78142
jor,1977,82.41599
jor,1978,83.81946
jor,1979,86.15776
jor,1980,78.53709
jor,1981,77.36591
jor,1982,85.25971
jor,1983,86.02933
jor,1984,82.56271
jor,1985,88.56343
jor,1986,80.11665
jor,1987,76.43531
jor,1988,72.85209
jor,1989,69.59806
jor,1990,74.93676
jor,1991,72.4307
jor,1992,76.60412
jor,1993,71.90508
jor,1994,67.34034
jor,1995,64.60577
jor,1996,70.24542
jor,1997,70.99301
jor,1998,73.29799
jor,1999,72.30712
jor,2000,80.61762
jor,2001,81.04323
jor,2002,76.41053
jor,2003,76.93751
jor,2004,81.56179
jor,2005,87.82051
jor,2006,85.02006
jor,2007,86.6536
jor,2008,74.38456
jor,2009,68.53958
jor,2010,65.94342
jor,2011,73.78608
jor,2012,77.25789
jor,2013,83.99601
jor,2014,81.64119
jor,2015,79.61074
jor,2016,79.27531
jor,2017,82.30355
jor,2018,83.66698
jor,2019,83.77295
jor,2020,87.55479
jpn,1970,46.50217
jpn,1971,47.65765
jpn,1972,48.04726
jpn,1973,47.6859
jpn,1974,48.31391
jpn,1975,50.82853
jpn,1976,51.14517
jpn,1977,51.31446
jpn,1978,51.31796
jpn,1979,52.23139
jpn,1980,52.35132
jpn,1981,51.9431
jpn,1982,53.05596
jpn,1983,53.4912
jpn,1984,52.88679
jpn,1985,52.52009
jpn,1986,52.16061
jpn,1987,52.16885
jpn,1988,51.28239
jpn,1989,51.21397
jpn,1990,51.16688
jpn,1991,50.67732
jpn,1992,51.45961
jpn,1993,52.56056
jpn,1994,52.72983
jpn,1995,52.74382
jpn,1996,52.44951
jpn,1997,52.60381
jpn,1998,52.99932
jpn,1999,54.09736
jpn,2000,53.66877
jpn,2001,54.42206
jpn,2002,55.06246
jpn,2003,54.89713
jpn,2004,54.73026
jpn,2005,54.80194
jpn,2006,55.02902
jpn,2007,54.83529
jpn,2008,55.7638
jpn,2009,57.61412
jpn,2010,56.86857
jpn,2011,57.22007
jpn,2012,57.67912
jpn,2013,58.13846
jpn,2014,57.63158
jpn,2015,55.7708
jpn,2016,54.7015
jpn,2017,54.61369
jpn,2018,54.84329
jpn,2019,54.45159
jpn,2020,53.39778
kaz,1993,70.87391
kaz,1994,77.6555
kaz,1995,71.10403
kaz,1996,67.29933
kaz,1997,70.51732
kaz,1998,73.27391
kaz,1999,72.4102
kaz,2000,61.88657
kaz,2001,57.9122
kaz,2002,54.59901
kaz,2003,54.4849
kaz,2004,53.53302
kaz,2005,49.85697
kaz,2006,45.72168
kaz,2007,45.10141
kaz,2008,44.41181
kaz,2009,47.52282
kaz,2010,45.38048
kaz,2011,42.19122
kaz,2012,44.93675
kaz,2013,49.89659
kaz,2014,48.4825
kaz,2015,53.71781
kaz,2016,54.54432
kaz,2017,52.58799
kaz,2018,52.09806
kaz,2019,52.27886
kaz,2020,52.94669
ken,1960,71.89795
ken,1961,71.19351
ken,1962,71.93427
ken,1963,72.51946
ken,1964,68.90945
ken,1965,70.06173
ken,1966,66.12163
ken,1967,66.60611
ken,1968,64.64039
ken,1969,62.75318
ken,1970,60.18404
ken,1971,64.65345
ken,1972,62.17114
ken,1973,59.01173
ken,1974,64.42915
ken,1975,68.22094
ken,1976,61.60567
ken,1977,55.64815
ken,1978,60.49577
ken,1979,64.50519
ken,1980,62.0256
ken,1981,61.73568
ken,1982,63.50303
ken,1983,61.14428
ken,1984,64.22484
ken,1985,58.24235
ken,1986,59.92227
ken,1987,62.25329
ken,1988,61.542
ken,1989,68.88508
ken,1990,62.38967
ken,1991,63.51438
ken,1992,67.30425
ken,1993,63.12597
ken,1994,62.41639
ken,1995,69.26174
ken,1996,76.06955
ken,1997,77.17954
ken,1998,77.69401
ken,1999,78.58003
ken,2000,78.29077
ken,2001,79.57031
ken,2002,78.61447
ken,2003,77.11918
ken,2004,75.52469
ken,2005,75.39939
ken,2006,76.23178
ken,2007,74.85466
ken,2008,75.32756
ken,2009,72.47434
ken,2010,72.82572
ken,2011,76.01176
ken,2012,75.20152
ken,2013,76.49696
ken,2014,76.06805
ken,2015,75.51676
ken,2016,76.40732
ken,2017,77.91296
ken,2018,77.10291
ken,2019,77.48774
ken,2020,75.50604
kgz,1987,64.82085
kgz,1988,63.63636
kgz,1989,67.2
kgz,1990,71.26168
kgz,1991,64.10811
kgz,1992,70.7271
kgz,1993,75.69238
kgz,1994,78.38958
kgz,1995,75.01099
kgz,1996,82.10417
kgz,1997,68.92755
kgz,1998,88.24419
kgz,1999,77.64689
kgz,2000,65.68407
kgz,2001,64.82246
kgz,2002,67.53199
kgz,2003,77.90975
kgz,2004,76.04289
kgz,2005,84.54487
kgz,2006,95.12566
kgz,2007,87.48641
kgz,2008,92.53851
kgz,2009,78.28055
kgz,2010,84.59554
kgz,2011,83.40248
kgz,2012,95.80061
kgz,2013,97.18065
kgz,2014,95.99882
kgz,2015,90.54657
kgz,2016,82.79943
kgz,2017,82.0795
kgz,2018,82.48577
kgz,2019,76.36093
kgz,2020,74.66592
khm,1960,69.05829
khm,1961,68.88889
khm,1962,70.56277
khm,1963,66.27451
khm,1964,65.69343
khm,1965,71.38158
khm,1966,70.3125
khm,1967,68.84273
khm,1968,71.58177
khm,1969,73.6211
khm,1970,66.91729
khm,1993,101.13952
khm,1994,95.02336
khm,1995,94.82552
khm,1996,98.00932
khm,1997,90.32234
khm,1998,95.62292
khm,1999,89.83333
khm,2000,88.80799
khm,2001,84.75951
khm,2002,83.89719
khm,2003,83.57214
khm,2004,85.13127
khm,2005,84.29423
khm,2006,80.9621
khm,2007,78.14816
khm,2008,79.44406
khm,2009,76.1601
khm,2010,81.29185
khm,2011,82.85971
khm,2012,80.08426
khm,2013,78.63731
khm,2014,77.55072
khm,2015,76.80515
khm,2016,76.11975
khm,2017,73.39148
khm,2018,70.68094
khm,2019,69.46822
khm,2020,69.67699
kir,1972,56.50139
kir,1973,50.40043
kir,1974,32.60071
kir,1975,37.41236
kir,1976,47.4019
kir,1977,48.9998
kir,1978,51.29873
kir,1979,55.82774
kir,1980,66.79706
kir,1981,64.95
kir,1982,48.3725
kir,1983,49.21667
kir,1984,44.45745
kir,1985,47.96957
kir,1986,47.73542
kir,1987,50.08333
kir,1988,44.91273
kir,1989,51.43077
kir,1990,53.00588
kir,1991,48.50328
kir,1992,48.60308
kir,2008,92.38066
kir,2009,92.23106
kir,2010,90.00866
kir,2011,92.48756
kir,2012,87.94794
kir,2013,88.19703
kir,2014,88.37912
kir,2015,85.85405
kir,2016,85.42523
kir,2017,89.8645
kir,2018,75.50259
kor,1960,85.13568
kor,1961,83.8576
kor,1962,83.11923
kor,1963,80.58588
kor,1964,82.77363
kor,1965,83.4482
kor,1966,78.59615
kor,1967,79.15531
kor,1968,75.43623
kor,1969,72.21082
kor,1970,73.73597
kor,1971,75.4043
kor,1972,72.75113
kor,1973,68.72433
kor,1974,68.86275
kor,1975,69.10069
kor,1976,64.36557
kor,1977,61.05674
kor,1978,59.69787
kor,1979,59.99482
kor,1980,62.72281
kor,1981,62.77758
kor,1982,61.58264
kor,1983,58.45585
kor,1984,56.55181
kor,1985,55.94595
kor,1986,53.24734
kor,1987,50.76164
kor,1988,48.87999
kor,1989,50.60223
kor,1990,50.22906
kor,1991,50.33163
kor,1992,50.92776
kor,1993,51.11487
kor,1994,51.75157
kor,1995,51.96232
kor,1996,53.24971
kor,1997,53.39929
kor,1998,50.31458
kor,1999,52.61228
kor,2000,54.5001
kor,2001,55.40027
kor,2002,56.09577
kor,2003,54.0668
kor,2004,51.59404
kor,2005,52.31731
kor,2006,53.03072
kor,2007,52.47595
kor,2008,52.53397
kor,2009,51.67045
kor,2010,50.43518
kor,2011,51.19877
kor,2012,51.26771
kor,2013,50.50609
kor,2014,49.93591
kor,2015,48.54056
kor,2016,47.9558
kor,2017,47.54547
kor,2018,48.02337
kor,2019,48.63262
kor,2020,46.42413
kos,2008,94.94049
kos,2009,95.37561
kos,2010,93.43268
kos,2011,87.49684
kos,2012,87.39922
kos,2013,86.1509
kos,2014,88.58916
kos,2015,85.07707
kos,2016,81.7572
kos,2017,79.23684
kos,2018,79.81104
kos,2019,80.08456
kos,2020,84.8984
kwt,1965,26.43525
kwt,1966,27.16628
kwt,1967,32.11009
kwt,1968,31.23028
kwt,1969,30.94034
kwt,1970,38.61444
kwt,1971,30.39514
kwt,1972,29.19399
kwt,1973,27.34867
kwt,1974,14.78626
kwt,1975,21.76083
kwt,1976,26.8198
kwt,1977,33.63612
kwt,1978,34.65047
kwt,1979,26.02854
kwt,1980,30.85519
kwt,1981,38.13307
kwt,1982,53.39407
kwt,1983,44.27758
kwt,1984,42.56612
kwt,1985,47.81378
kwt,1986,52.74631
kwt,1987,45.00099
kwt,1988,53.40713
kwt,1989,51.26909
kwt,1990,56.75874
kwt,1991,93.01233
kwt,1992,38.33004
kwt,1993,43.46431
kwt,1994,41.39567
kwt,1995,42.6552
kwt,1996,44.53553
kwt,1997,46.47268
kwt,1998,58.28243
kwt,1999,52.08131
kwt,2000,41.52961
kwt,2001,46.29813
kwt,2002,49.5893
kwt,2003,42.74139
kwt,2004,37.422
kwt,2005,32.15291
kwt,2006,28.56988
kwt,2007,30.4402
kwt,2008,28.1377
kwt,2009,33.49893
kwt,2010,28.89187
kwt,2011,24.24464
kwt,2012,23.65303
kwt,2013,25.14511
kwt,2014,28.98051
kwt,2015,41.54926
kwt,2016,45.22881
kwt,2017,43.29531
kwt,2018,39.76246
kwt,2019,41.356
lao,1984,90.89431
lao,1985,89.95305
lao,1986,88.50711
lao,1987,89.44327
lao,1988,93.90971
lao,2000,87.63607
lao,2001,90.12247
lao,2002,71.80617
lao,2003,78.14117
lao,2004,76.75621
lao,2005,71.6416
lao,2006,68.00935
lao,2007,71.75572
lao,2008,76.08635
lao,2009,69.44679
lao,2010,74.59157
lao,2011,65.80287
lao,2012,76.5107
lao,2013,74.11167
lao,2014,72.56874
lao,2015,71.23015
lao,2016,65.69453
lbn,1990,116.85489
lbn,1991,105.29544
lbn,1992,117.86828
lbn,1993,114.99535
lbn,1994,105.29544
lbn,1995,102.69405
lbn,1996,93.23968
lbn,1997,86.76701
lbn,1998,82.09109
lbn,1999,82.91195
lbn,2000,84.08148
lbn,2001,83.93656
lbn,2002,82.9939
lbn,2003,84.82246
lbn,2004,83.34583
lbn,2005,82.00842
lbn,2006,84.81645
lbn,2007,85.67803
lbn,2008,88.13887
lbn,2009,84.1765
lbn,2010,87.89328
lbn,2011,89.99858
lbn,2012,92.47344
lbn,2013,92.34593
lbn,2014,94.59607
lbn,2015,90.83049
lbn,2016,88.61878
lbn,2017,89.9942
lbn,2018,90.66851
lbn,2019,91.78148
lbn,2020,102.73036
lby,1990,48.43005
lby,1991,57.37668
lby,1992,53.84132
lby,1993,64.17703
lby,1994,60.12842
lby,1995,58.76404
lby,1996,55.90312
lby,1997,59.14199
lby,1998,63.34955
lby,1999,51.02481
lby,2000,40.6183
lby,2001,43.57558
lby,2002,53.58681
lby,2003,33.92931
lby,2004,35.21307
lby,2005,24.45677
lby,2006,24.03391
lby,2007,25.89588
lby,2008,22.3456
lka,1960,77.03402
lka,1961,72.38802
lka,1962,73.2943
lka,1963,73.43146
lka,1964,75.26997
lka,1965,75.16475
lka,1966,75.05952
lka,1967,74.9543
lka,1968,74.84907
lka,1969,74.74385
lka,1970,74.63861
lka,1971,74.53338
lka,1972,74.42815
lka,1973,74.32297
lka,1974,74.21774
lka,1975,74.1125
lka,1976,74.00728
lka,1977,73.90205
lka,1978,73.79684
lka,1979,73.6916
lka,1980,73.58638
lka,1981,73.48115
lka,1982,73.37592
lka,1983,73.27071
lka,1984,73.16548
lka,1985,73.06026
lka,1986,72.95502
lka,1987,72.84979
lka,1988,72.74459
lka,1989,72.63936
lka,1990,72.53412
lka,1991,72.4289
lka,1992,72.32368
lka,1993,72.21845
lka,1994,72.11323
lka,1995,72.00801
lka,1996,71.90278
lka,1997,71.79756
lka,1998,71.69233
lka,1999,71.5871
lka,2000,71.48187
lka,2001,71.37661
lka,2002,71.27143
lka,2003,71.84823
lka,2004,70.93758
lka,2005,69.01408
lka,2006,67.66228
lka,2007,67.15218
lka,2008,69.95054
lka,2009,64.44741
lka,2010,68.45092
lka,2011,71.26754
lka,2012,65.1788
lka,2013,67.59366
lka,2014,67.38582
lka,2015,67.35852
lka,2016,70.97697
lka,2017,67.09507
lka,2018,68.40767
lka,2019,69.84089
lka,2020,70.72563
lso,1960,108.09717
lso,1961,107.84314
lso,1962,107.35786
lso,1963,110.41667
lso,1964,109.16442
lso,1965,108.67347
lso,1966,122.96296
lso,1967,117.00921
lso,1968,116.63249
lso,1969,113.37012
lso,1970,118.32994
lso,1971,121.93784
lso,1972,128.93891
lso,1973,129.72652
lso,1974,140
lso,1975,156.96203
lso,1976,171.65109
lso,1977,163.65259
lso,1978,134.94392
lso,1979,152.3946
lso,1980,130.24903
lso,1981,139.2173
lso,2007,96.6275
lso,2008,88.97155
lso,2009,95.35078
lso,2010,94.63706
lso,2011,90.84306
lso,2012,91.38946
lso,2013,83.64588
lso,2014,77.05814
lso,2015,76.55638
lso,2016,77.1791
lso,2017,89.5242
lso,2018,81.78179
lso,2019,79.62505
ltu,1995,63.84013
ltu,1996,64.10295
ltu,1997,61.2955
ltu,1998,61.1386
ltu,1999,64.9221
ltu,2000,64.9251
ltu,2001,65.21116
ltu,2002,64.28493
ltu,2003,64.24979
ltu,2004,64.98807
ltu,2005,64.43353
ltu,2006,64.16632
ltu,2007,63.32998
ltu,2008,64.80277
ltu,2009,67.8375
ltu,2010,64.03197
ltu,2011,62.40319
ltu,2012,62.17499
ltu,2013,62.36739
ltu,2014,61.94443
ltu,2015,62.5146
ltu,2016,63.07194
ltu,2017,62.20322
ltu,2018,61.45638
ltu,2019,60.26792
ltu,2020,58.72811
lux,1970,47.16847
lux,1971,51.2068
lux,1972,50.03441
lux,1973,45.65778
lux,1974,43.06484
lux,1975,53.95423
lux,1976,52.86753
lux,1977,55.6258
lux,1978,54.11107
lux,1979,54.01324
lux,1980,54.85521
lux,1981,56.8456
lux,1982,56.31495
lux,1983,55.6934
lux,1984,54.29536
lux,1985,54.98419
lux,1986,51.84062
lux,1987,52.57636
lux,1988,51.11353
lux,1989,48.43744
lux,1990,48.2471
lux,1991,48.24761
lux,1992,46.5089
lux,1993,44.69556
lux,1994,44.39196
lux,1995,44.4369
lux,1996,43.95749
lux,1997,42.56974
lux,1998,43.58551
lux,1999,41.37308
lux,2000,40.06793
lux,2001,40.8188
lux,2002,41.58206
lux,2003,41.60291
lux,2004,40.07724
lux,2005,38.33606
lux,2006,36.22368
lux,2007,34.38942
lux,2008,34.1551
lux,2009,35.41863
lux,2010,34.38317
lux,2011,34.42262
lux,2012,34.30686
lux,2013,33.27113
lux,2014,32.71863
lux,2015,32.53443
lux,2016,32.63401
lux,2017,33.18991
lux,2018,33.45466
lux,2019,33.54486
lux,2020,30.68447
lva,1995,65.52718
lva,1996,68.03523
lva,1997,66.95941
lva,1998,63.80062
lva,1999,65.18213
lva,2000,62.59224
lva,2001,61.94198
lva,2002,61.62282
lva,2003,61.60287
lva,2004,62.38394
lva,2005,61.34364
lva,2006,63.57043
lva,2007,59.83913
lva,2008,57.65596
lva,2009,60.46711
lva,2010,63.3027
lva,2011,61.37606
lva,2012,60.32996
lva,2013,62.1688
lva,2014,61.07803
lva,2015,59.59843
lva,2016,60.36323
lva,2017,60.32901
lva,2018,59.24575
lva,2019,58.14953
lva,2020,56.24008
mac,1982,61.18375
mac,1983,59.21722
mac,1984,54.37458
mac,1985,56.45709
mac,1986,55.52659
mac,1987,49.17416
mac,1988,50.05162
mac,1989,48.36914
mac,1990,46.16743
mac,1991,46.82461
mac,1992,42.0123
mac,1993,41.36816
mac,1994,42.03507
mac,1995,41.51081
mac,1996,44.24913
mac,1997,45.36326
mac,1998,47.75803
mac,1999,49.21648
mac,2000,46.40512
mac,2001,45.92103
mac,2002,43.79939
mac,2003,39.72516
mac,2004,33.67337
mac,2005,32.28148
mac,2006,29.45872
mac,2007,27.62365
mac,2008,28.09315
mac,2009,28.39182
mac,2010,23.69943
mac,2011,21.34627
mac,2012,20.65579
mac,2013,19.54102
mac,2014,20.45832
mac,2015,26.4787
mac,2016,26.65536
mac,2017,24.59175
mac,2018,23.93078
mac,2019,25.05578
mac,2020,46.55301
mar,1960,77.03206
mar,1961,80.49711
mar,1962,79.52551
mar,1963,77.47052
mar,1964,76.12273
mar,1965,76.1126
mar,1966,77.60374
mar,1967,76.56331
mar,1968,76.17638
mar,1969,74.31138
mar,1970,73.43439
mar,1971,72.51489
mar,1972,72.98565
mar,1973,72.73912
mar,1974,68.14341
mar,1975,69.39386
mar,1976,67.94551
mar,1977,67.16063
mar,1978,67.46872
mar,1979,67.03625
mar,1980,60.49194
mar,1981,62.14962
mar,1982,60.76389
mar,1983,64.28137
mar,1984,62.12993
mar,1985,60.41768
mar,1986,61.28965
mar,1987,61.14351
mar,1988,58.15095
mar,1989,57.62885
mar,1990,58.7502
mar,1991,62.24578
mar,1992,61.7438
mar,1993,61.13251
mar,1994,62.41616
mar,1995,62.93975
mar,1996,63.15491
mar,1997,61.36161
mar,1998,60.27508
mar,1999,60.72904
mar,2000,61.62713
mar,2001,57.4978
mar,2002,57.84698
mar,2003,56.8615
mar,2004,56.54206
mar,2005,57.24992
mar,2006,57.24165
mar,2007,57.94388
mar,2008,58.33179
mar,2009,58.62271
mar,2010,58.75935
mar,2011,59.54904
mar,2012,60.41025
mar,2013,59.9322
mar,2014,60.05299
mar,2015,57.51971
mar,2016,58.45727
mar,2017,57.90602
mar,2018,58.00591
mar,2019,57.30817
mar,2020,58.30397
mda,1995,56.98496
mda,1996,68.36164
mda,1997,68.5405
mda,1998,76.18102
mda,1999,74.68379
mda,2000,88.3597
mda,2001,86.74557
mda,2002,83.02452
mda,2003,90.57268
mda,2004,89.04722
mda,2005,93.43291
mda,2006,93.90834
mda,2007,93.5055
mda,2008,93.14203
mda,2009,89.71331
mda,2010,90.21318
mda,2011,92.92842
mda,2012,93.15205
mda,2013,91.25774
mda,2014,90.22734
mda,2015,87.43991
mda,2016,86.16329
mda,2017,85.62849
mda,2018,84.78296
mda,2019,84.22892
mda,2020,82.52315
mdg,1960,85.36762
mdg,1961,83.65147
mdg,1962,82.36348
mdg,1963,83.85609
mdg,1964,83.42443
mdg,1965,84.29115
mdg,1966,81.88797
mdg,1967,79.37093
mdg,1968,78.96963
mdg,1969,78.76646
mdg,1970,79.40777
mdg,1971,80.54895
mdg,1972,81.58582
mdg,1973,83.289
mdg,1974,84.81998
mdg,1975,86.05832
mdg,1976,83.01374
mdg,1977,84.50009
mdg,1978,85.43117
mdg,1979,87.4474
mdg,1980,39.49587
mdg,1981,50.64734
mdg,1982,63.09826
mdg,1983,64.54318
mdg,1984,59.50984
mdg,1985,69.28167
mdg,1986,68.15454
mdg,1987,62.09216
mdg,1988,73.8502
mdg,1989,48.22365
mdg,1990,59.80211
mdg,1991,61.56585
mdg,1992,54.65892
mdg,1993,55.3505
mdg,1994,59.05511
mdg,1995,83.15842
mdg,1996,81.79782
mdg,1997,79.94588
mdg,1998,75.2459
mdg,1999,74.92866
mdg,2000,75.32661
mdg,2001,69.5138
mdg,2002,80.68542
mdg,2003,75.25434
mdg,2004,69.95714
mdg,2005,75.04311
mdg,2006,69.94303
mdg,2007,65.56335
mdg,2008,66.11988
mdg,2009,71.92951
mdg,2010,73.98267
mdg,2011,73.57555
mdg,2012,73.91375
mdg,2013,77.66369
mdg,2014,73.11493
mdg,2015,73.3069
mdg,2016,71.52229
mdg,2017,71.60919
mdg,2018,72.02005
mdg,2019,70.89672
mdg,2020,76.82038
mdv,2014,36.73852
mdv,2015,41.07775
mdv,2016,44.03007
mdv,2017,47.04577
mdv,2018,47.04364
mdv,2019,46.72936
mdv,2020,50.77259
mex,1960,77.2135
mex,1961,76.87514
mex,1962,77.15158
mex,1963,74.70986
mex,1964,74.74857
mex,1965,73.13626
mex,1966,73.22039
mex,1967,73.25753
mex,1968,74.10272
mex,1969,72.98325
mex,1970,71.96437
mex,1971,73.22071
mex,1972,71.78166
mex,1973,70.47599
mex,1974,69.81601
mex,1975,68.72032
mex,1976,68.0788
mex,1977,66.31079
mex,1978,66.06047
mex,1979,64.40284
mex,1980,61.64982
mex,1981,61.00112
mex,1982,57.97279
mex,1983,58.02111
mex,1984,60.12444
mex,1985,60.96454
mex,1986,65.85322
mex,1987,62.58836
mex,1988,68.206
mex,1989,69.34357
mex,1990,69.96679
mex,1991,70.79627
mex,1992,71.9009
mex,1993,69.38592
mex,1994,68.63278
mex,1995,66.22609
mex,1996,66.87265
mex,1997,66.69487
mex,1998,66.67118
mex,1999,67.27672
mex,2000,67.93825
mex,2001,68.89998
mex,2002,69.66197
mex,2003,70.22713
mex,2004,68.3223
mex,2005,68.62799
mex,2006,67.26352
mex,2007,67.16553
mex,2008,66.93264
mex,2009,65.82855
mex,2010,65.34937
mex,2011,64.80669
mex,2012,64.72456
mex,2013,66.4688
mex,2014,65.86055
mex,2015,65.41197
mex,2016,65.52222
mex,2017,65.21908
mex,2018,64.77696
mex,2019,64.88881
mex,2020,63.74667
mhl,2004,79.49301
mhl,2005,81.84645
mhl,2006,78.55688
mhl,2007,81.21866
mhl,2008,82.47927
mhl,2009,80.00242
mhl,2010,76.46332
mhl,2011,76.38594
mhl,2012,75.98105
mhl,2013,78.85224
mhl,2014,77.9966
mhl,2015,76.69403
mhl,2016,72.54943
mhl,2017,75.95586
mhl,2018,73.43658
mhl,2019,73.6824
mhl,2020,66.12571
mkd,1990,63.76767
mkd,1991,62.03192
mkd,1992,66.4622
mkd,1993,67.99058
mkd,1994,71.97857
mkd,1995,66.95111
mkd,1996,74.05188
mkd,1997,81.22701
mkd,1998,84.69718
mkd,1999,83.32126
mkd,2000,75.45627
mkd,2001,71.89383
mkd,2002,77.34868
mkd,2003,79.74797
mkd,2004,81.01116
mkd,2005,80.19563
mkd,2006,79.0494
mkd,2007,77.34446
mkd,2008,78.60517
mkd,2009,76.7475
mkd,2010,75.54265
mkd,2011,73.91003
mkd,2012,73.8911
mkd,2013,71.75164
mkd,2014,69.80466
mkd,2015,68.84252
mkd,2016,66.91818
mkd,2017,66.65216
mkd,2018,65.85255
mkd,2019,65.50255
mkd,2020,66.36542
mli,1967,82.66287
mli,1968,78.34965
mli,1969,77.76837
mli,1970,78.27723
mli,1971,78.53684
mli,1972,78.72286
mli,1973,85.28482
mli,1974,101.67259
mli,1975,92.19747
mli,1976,86.83905
mli,1977,79.81343
mli,1978,90.33163
mli,1979,87.94629
mli,1980,114.41687
mli,1981,115.5031
mli,1982,115.3783
mli,1983,116.15662
mli,1984,117.8146
mli,1985,94.41658
mli,1986,85.51655
mli,1987,77.6162
mli,1988,81.50028
mli,1989,74.81857
mli,1990,78.54729
mli,1991,85.42666
mli,1992,83.90299
mli,1993,86.80835
mli,1994,85.94756
mli,1995,85.96198
mli,1996,84.29493
mli,1997,77.24768
mli,1998,69.12422
mli,1999,76.94658
mli,2000,76.8723
mli,2001,72.08806
mli,2002,70.54791
mli,2003,70.71107
mli,2004,70.86731
mli,2005,73.41927
mli,2006,69.6641
mli,2007,70.52563
mli,2008,73.08951
mli,2009,70.43991
mli,2010,72.59757
mli,2011,69.94459
mli,2012,70.74042
mli,2013,78.73561
mli,2014,79.11025
mli,2015,78.41977
mli,2016,76.67422
mli,2017,75.8668
mli,2018,74.76451
mli,2019,73.97333
mli,2020,73.40612
mlt,1970,79.41616
mlt,1971,78.29966
mlt,1972,80.21491
mlt,1973,79.37662
mlt,1974,82.91961
mlt,1975,72.99044
mlt,1976,67.93719
mlt,1977,73.31759
mlt,1978,68.44878
mlt,1979,64.47484
mlt,1980,65.93857
mlt,1981,65.27955
mlt,1982,67.50287
mlt,1983,68.34552
mlt,1984,70.20904
mlt,1985,71.38365
mlt,1986,68.39679
mlt,1987,65.2025
mlt,1988,65.16052
mlt,1989,64.7416
mlt,1990,63.95164
mlt,1991,62.48806
mlt,1992,61.93415
mlt,1993,60.8489
mlt,1994,60.27262
mlt,1995,61.51917
mlt,1996,63.8539
mlt,1997,62.98913
mlt,1998,62.43837
mlt,1999,63.38683
mlt,2000,63.40795
mlt,2001,64.40392
mlt,2002,60.78063
mlt,2003,61.0363
mlt,2004,63.20082
mlt,2005,64.32133
mlt,2006,64.61377
mlt,2007,62.07397
mlt,2008,59.8749
mlt,2009,61.19483
mlt,2010,58.6031
mlt,2011,61.24759
mlt,2012,59.44819
mlt,2013,57.4471
mlt,2014,53.8405
mlt,2015,49.00569
mlt,2016,48.12659
mlt,2017,45.48201
mlt,2018,46.24318
mlt,2019,45.67287
mlt,2020,45.27289
mmr,2011,53.54983
mmr,2012,49.50238
mmr,2013,47.98215
mmr,2014,46.89014
mmr,2015,46.88148
mmr,2016,55.2115
mmr,2017,55.77828
mmr,2018,55.81841
mmr,2019,52.10583
mne,2000,69.97201
mne,2001,74.9561
mne,2002,80.89525
mne,2003,74.19729
mne,2004,73.12932
mne,2005,69.85979
mne,2006,93.83558
mne,2007,88.10075
mne,2008,89.90617
mne,2009,81.95957
mne,2010,81.82817
