geo,time,ne_gdi_ftot_cn
mys,1970,2071000000
mys,1971,2701000000
mys,1972,3211000000
mys,1973,4219000000
mys,1974,5798000000
mys,1975,5602000000
mys,1976,6206000000
mys,1977,7465000000
mys,1978,9381000000
mys,1979,12250000000
mys,1980,16597000000
mys,1981,20759000000
mys,1982,22745000000
mys,1983,25213000000
mys,1984,25391000000
mys,1985,23124000000
mys,1986,18865000000
mys,1987,17904000000
mys,1988,22726000000
mys,1989,30599000000
mys,1990,39348000000
mys,1991,49126000000
mys,1992,55191000000
mys,1993,66937000000
mys,1994,78664000000
mys,1995,96967000000
mys,1996,107825000000
mys,1997,121494000000
mys,1998,75982000000
mys,1999,65841000000
mys,2000,90141000000
mys,2001,88580000000
mys,2002,89995000000
mys,2003,93864000000
mys,2004,99336000000
mys,2005,121237000000
mys,2006,131024000000
mys,2007,149064000000
mys,2008,158381000000
mys,2009,156660000000
mys,2010,184292000000
mys,2011,202251000000
mys,2012,246343000000
mys,2013,269699000000
mys,2014,287393000000
mys,2015,304423412000
mys,2016,318895206000
mys,2017,343941537000
mys,2018,350365000000
mys,2019,347022000000
mys,2020,296558000000
nam,1980,473478620.40027
nam,1981,485211196.91581
nam,1982,464937999.94482
nam,1983,406788537.54598
nam,1984,376245818.35131
nam,1985,439130125.84571
nam,1986,495887298.63392
nam,1987,588992957.98242
nam,1988,764720293.52924
nam,1989,979969303.98066
nam,1990,1330564585.76286
nam,1991,1142529000
nam,1992,1742582800
nam,1993,1983501800
nam,1994,2274544100
nam,1995,2841056900
nam,1996,3565714400
nam,1997,3316725500
nam,1998,4358557600
nam,1999,4800654800
nam,2000,4498130100
nam,2001,6391224700
nam,2002,7065864000
nam,2003,7120687100
nam,2004,7921852000
nam,2005,8594374200
nam,2006,11685831800
nam,2007,13554009600
nam,2008,17750522300
nam,2009,21024941000
nam,2010,20884233300
nam,2011,20453174300
nam,2012,27514249100
nam,2013,36520628900
nam,2014,47379250000
nam,2015,45247871100
nam,2016,34420824200
nam,2017,30764164100
nam,2018,30543613300
nam,2019,28753818400
nam,2020,25685712900
ncl,1990,82390482944
ncl,1998,77339592973.23351
ncl,1999,92260180787.36368
ncl,2000,96475789415.62669
ncl,2001,101386587569.161
ncl,2002,116663470357.661
ncl,2003,149647397135.431
ncl,2004,142165595276.43399
ncl,2005,170218880933.185
ncl,2006,231521469834.41501
ncl,2007,277145848526.03802
ncl,2008,303824000000
ncl,2009,278987000000
ncl,2010,363022000000
ncl,2011,380315000000
ncl,2012,376108000000
ncl,2013,344539000000
ncl,2014,334161000000
ncl,2015,330185000000
ncl,2016,278860000000
ncl,2017,270308000000
ner,1980,134999998500
ner,1981,137600008200
ner,1982,100800004100
ner,1983,91199995900
ner,1984,62699999200
ner,1985,64199999500
ner,1986,58900000800
ner,1987,63400001500
ner,1988,87499997200
ner,1989,93699997700
ner,1990,91215400634.0905
ner,1991,74471245400
ner,1992,66297492800
ner,1993,79057132900
ner,1994,107695478900
ner,1995,111400211300
ner,1996,135000645600
ner,1997,139506809500
ner,1998,160395996200
ner,1999,146030114900
ner,2000,205362565400
ner,2001,231689959700
ner,2002,253076658500
ner,2003,255376094400
ner,2004,282621658500
ner,2005,421114857700
ner,2006,472708221200
ner,2007,515877139100
ner,2008,830670237400
ner,2009,983010074100
ner,2010,1238080129800
ner,2011,1304880933400
ner,2012,1386382754600
ner,2013,1494563004300
ner,2014,1651162401600
ner,2015,1866822000000
ner,2016,1664525000000
ner,2017,1675311627400
ner,2018,2026963779000
ner,2019,2294206079700
ner,2020,2457048793600
nga,1981,124524261473.86301
nga,1982,128096702859.905
nga,1983,120263599843.68401
nga,1984,97781479337.77271
nga,1985,87144849444.4438
nga,1986,108865248034.451
nga,1987,122462173138.924
nga,1988,138096770139.85999
nga,1989,217749865260.039
nga,1990,262765568177.50601
nga,1991,285589987200
nga,1992,396608835000
nga,1993,559145666000
nga,1994,744092305800
nga,1995,1153471381700
nga,1996,1494750892100
nga,1997,1697767819900
nga,1998,1948654372500
nga,1999,2098535642100
nga,2000,2404816237700
nga,2001,2473472552400
nga,2002,3078783700800
nga,2003,3846234880800
nga,2004,4723719874100
nga,2005,5772637187800
nga,2006,7948121108000
nga,2007,6997618204700
nga,2008,7535271352800
nga,2009,9177084568000
nga,2010,9183059450000
nga,2011,9897197180000
nga,2012,10281951750000
nga,2013,11478080090000
nga,2014,13595842150000
nga,2015,14112169841500
nga,2016,15104184373700
nga,2017,16908133137100
nga,2018,24550243168300
nga,2019,35863979283700
nga,2020,44187032411800
nic,2006,28939000000
nic,2007,35063000000
nic,2008,44357000000
nic,2009,34290000000
nic,2010,39607000000
nic,2011,53959000000
nic,2012,69599000000
nic,2013,76964000000
nic,2014,84297000000
nic,2015,101751000000
nic,2016,105119000000
nic,2017,110867000000
nic,2018,92000000000
nic,2019,70912000000
nic,2020,80497000000
nld,1969,14593823500
nld,1970,17612299000
nld,1971,20097463000
nld,1972,20834975000
nld,1973,22707538000
nld,1974,23883863000
nld,1975,25809648000
nld,1976,28096043000
nld,1977,32056230000
nld,1978,34764060000
nld,1979,35966454000
nld,1980,39730044000
nld,1981,38460308000
nld,1982,38541771000
nld,1983,39675736000
nld,1984,42892981000
nld,1985,45998350000
nld,1986,48664905000
nld,1987,49774974000
nld,1988,55335095000
nld,1989,57663851000
nld,1990,60095792000
nld,1991,61832583000
nld,1992,63837659000
nld,1993,63326072000
nld,1994,64789147000
nld,1995,68972000000
nld,1996,74340000000
nld,1997,80015000000
nld,1998,86138000000
nld,1999,96130000000
nld,2000,101856000000
nld,2001,106706000000
nld,2002,105657000000
nld,2003,105636000000
nld,2004,107404000000
nld,2005,112454000000
nld,2006,122994000000
nld,2007,144226000000
nld,2008,143141000000
nld,2009,133128000000
nld,2010,125898000000
nld,2011,130965000000
nld,2012,122505000000
nld,2013,121237000000
nld,2014,118138000000
nld,2015,152533000000
nld,2016,141675000000
nld,2017,148670000000
nld,2018,158093000000
nld,2019,172808000000
nld,2020,170428000000
nld_curacao,2005,1044800000
nld_curacao,2006,1092200000
nld_curacao,2007,1217500000
nld_curacao,2008,1422500000
nld_curacao,2009,1402000000
nld_curacao,2010,1450300000
nld_curacao,2011,1336700000
nld_curacao,2012,1318300000
nld_curacao,2013,1373500000
nld_curacao,2014,1390300000
nld_curacao,2015,1236500000
nld_curacao,2016,1298300000
nor,1970,25616000000
nor,1971,31455000000
nor,1972,33003000000
nor,1973,39061000000
nor,1974,47812000000
nor,1975,59732000000
nor,1976,72741000000
nor,1977,82244000000
nor,1978,77504000000
nor,1979,82030000000
nor,1980,88788000000
nor,1981,102829000000
nor,1982,114558000000
nor,1983,129938000000
nor,1984,139380000000
nor,1985,146121000000
nor,1986,167645000000
nor,1987,184881000000
nor,1988,197072000000
nor,1989,190278000000
nor,1990,171231000000
nor,1991,171843000000
nor,1992,169753000000
nor,1993,182209000000
nor,1994,194027000000
nor,1995,206488000000
nor,1996,230155000000
nor,1997,268797000000
nor,1998,308420000000
nor,1999,297010000000
nor,2000,298800000000
nor,2001,305493000000
nor,2002,303273000000
nor,2003,306005000000
nor,2004,350289000000
nor,2005,405383000000
nor,2006,464307000000
nor,2007,554438000000
nor,2008,589599000000
nor,2009,564867000000
nor,2010,537688000000
nor,2011,600817000000
nor,2012,665383000000
nor,2013,724129000000
nor,2014,749617000000
nor,2015,741527000000
nor,2016,780832000000
nor,2017,809386000000
nor,2018,850304000000
nor,2019,957750000000
nor,2020,932072000000
npl,1975,2223000100
npl,1976,2443000100
npl,1977,2580999900
npl,1978,3294000100
npl,1979,3263000100
npl,1980,3680999900
npl,1981,4298999800
npl,1982,5464999900
npl,1983,6576000000
npl,1984,6906999800
npl,1985,9710000000
npl,1986,10124000000
npl,1987,12459000000
npl,1988,15321000000
npl,1989,16176000000
npl,1990,16671000000
npl,1991,22780000000
npl,1992,29277000000
npl,1993,37278000000
npl,1994,42032000000
npl,1995,48370000000
npl,1996,56081000000
npl,1997,60794000000
npl,1998,65375000000
npl,1999,65269000000
npl,2000,73324000000
npl,2001,84750000000
npl,2002,89889000000
npl,2003,98073000000
npl,2004,109181000000
npl,2005,117539000000
npl,2006,135532000000
npl,2007,153337000000
npl,2008,178446000000
npl,2009,211039000000
npl,2010,264888000000
npl,2011,373938847207.40497
npl,2012,421842328380.31201
npl,2013,482065120074.16095
npl,2014,563759175326.0769
npl,2015,667804681112.57898
npl,2016,748685124936.81604
npl,2017,940850487669.39502
npl,2018,1120863887157.57007
npl,2019,1304902165566.04004
npl,2020,1112901470728.97998
nzl,1970,1357230000
nzl,1971,1578000000
nzl,1972,1964000000
nzl,1973,2289000000
nzl,1974,2814000000
nzl,1975,3439000000
nzl,1976,3757000000
nzl,1977,3817000000
nzl,1978,4177000000
nzl,1979,4426000000
nzl,1980,5218000000
nzl,1981,7245000000
nzl,1982,8537000000
nzl,1983,9557000000
nzl,1984,11014000000
nzl,1985,13196000000
nzl,1986,13963000000
nzl,1987,15175000000
nzl,1988,14906000000
nzl,1989,16055000000
nzl,1990,15738000000
nzl,1991,13416000000
nzl,1992,13998000000
nzl,1993,16519000000
nzl,1994,19293000000
nzl,1995,21581000000
nzl,1996,22591000000
nzl,1997,23216000000
nzl,1998,21962000000
nzl,1999,24769000000
nzl,2000,24987000000
nzl,2001,27656000000
nzl,2002,29655000000
nzl,2003,33607000000
nzl,2004,37431000000
nzl,2005,40320000000
nzl,2006,41132000000
nzl,2007,44639000000
nzl,2008,42996000000
nzl,2009,39198000000
nzl,2010,40162000000
nzl,2011,42531000000
nzl,2012,45145000000
nzl,2013,49689000000
nzl,2014,54540000000
nzl,2015,58639000000
nzl,2016,61594000000
nzl,2017,67364000000
nzl,2018,72902000000
nzl,2019,75885000000
nzl,2020,74024000000
omn,1967,12100000
omn,1968,9900000
omn,1969,9300000
omn,1970,14700000
omn,1971,35600000
omn,1972,42000000
omn,1973,44400000
omn,1974,174100000
omn,1975,258000000
omn,1976,321199900
omn,1977,310800100
omn,1978,280999900
omn,1979,318000100
omn,1980,464300000
omn,1981,569899800
omn,1982,709199900
omn,1990,554800000
omn,1991,655000000
omn,1992,783000000
omn,1993,842300000
omn,1994,782000000
omn,1995,795000000
omn,1996,804500000
omn,1997,1074500000
omn,1998,1670353200
omn,1999,1338266400
omn,2000,1158894700
omn,2001,1275845700
omn,2002,1444000500
omn,2003,1823081200
omn,2004,2320377700
omn,2005,2631123700
omn,2006,3415581200
omn,2007,4638599100
omn,2008,7170338600
omn,2009,6196720200
omn,2010,5414372500
omn,2011,8508100000
omn,2012,9293800000
omn,2013,10354800000
omn,2014,10631300000
omn,2015,10293300000
omn,2016,11352300000
omn,2017,10359500000
omn,2018,10728100000
omn,2019,9803400000
omn,2020,8219600000
pak,1960,1880000000
pak,1961,2565000000
pak,1962,2965000000
pak,1963,3805000000
pak,1964,5055000000
pak,1965,6064000000
pak,1966,5507000000
pak,1967,5890000000
pak,1968,5819000000
pak,1969,5699000000
pak,1970,6835000000
pak,1971,7045000000
pak,1972,6813000000
pak,1973,7647000000
pak,1974,10614000000
pak,1975,16218000000
pak,1976,22770000000
pak,1977,26421000000
pak,1978,28960000000
pak,1979,31605000000
pak,1980,39376000000
pak,1981,47707000000
pak,1982,54589000000
pak,1983,61761000000
pak,1984,69212000000
pak,1985,77925000000
pak,1986,87545000000
pak,1987,100040000000
pak,1988,111266000000
pak,1989,133170000000
pak,1990,148076000000
pak,1991,177057000000
pak,1992,225194000000
pak,1993,256416000000
pak,1994,280540000000
pak,1995,317845000000
pak,1996,368424000000
pak,1997,396859000000
pak,1998,402845000000
pak,1999,409357000000
pak,2000,678045000000
pak,2001,731161000000
pak,2002,714234000000
pak,2003,809956000000
pak,2004,920283000000
pak,2005,1148902000000
pak,2006,1456889000000
pak,2007,1588048000000
pak,2008,1872870000000
pak,2009,2105285000000
pak,2010,2111791000000
pak,2011,2288325000000
pak,2012,2701458000000
pak,2013,2990126000000
pak,2014,3280822000000
pak,2015,3871396000000
pak,2016,4095629882000
pak,2017,4644865920000
pak,2018,5449469000000
pak,2019,5345373000000
pak,2020,5704695000000
pan,1960,68950600
pan,1961,90287100
pan,1962,95902000
pan,1963,108479300
pan,1964,98597100
pan,1965,112409700
pan,1966,159574600
pan,1967,171478100
pan,1968,194836000
pan,1969,224931700
pan,1970,286583000
pan,1971,335167500
pan,1972,407278300
pan,1973,475778000
pan,1974,508824300
pan,1975,585968600
pan,1976,665957900
pan,1977,487924200
pan,1978,663441200
pan,1979,723515300
pan,1980,946303700
pan,1981,1192958700
pan,1982,1313476000
pan,1983,1021424300
pan,1984,834541500
pan,1985,901555600
pan,1986,1032989600
pan,1987,1174908200
pan,1988,463045700
pan,1989,343933600
pan,1990,490716000
pan,1991,944141900
pan,1992,1327203100
pan,1993,1817270600
pan,1994,1976699200
pan,1995,2224327100
pan,1996,2447648400
pan,1997,2633854200
pan,1998,3181265300
pan,1999,3331246300
pan,2000,3207977800
pan,2001,2337931600
pan,2002,2169317000
pan,2003,2876221400
pan,2004,3063469600
pan,2005,3389622900
pan,2006,4084930200
pan,2007,5934600000
pan,2008,7936700000
pan,2009,7856200000
pan,2010,8718300000
pan,2011,10800800000
pan,2012,14340600000
pan,2013,17915600000
pan,2014,20284300000
pan,2015,21329900000
pan,2016,22208100000
pan,2017,24467835227.4159
pan,2018,25087379291.2956
pan,2019,24882858344.5322
pan,2020,12824186090.0927
per,1960,19.75997
per,1961,25.47859
per,1962,31.3825
per,1963,31.21829
per,1964,32.05045
per,1965,40.00945
per,1966,46.97242
per,1967,47.08294
per,1968,48.51975
per,1969,52.38807
per,1970,45.64614
per,1971,53.38278
per,1972,59.24051
per,1973,90.85019
per,1974,133.29115
per,1975,162.24828
per,1976,200.15779
per,1977,273.1032
per,1978,416.78355
per,1979,803.7502
per,1980,1360.92986
per,1981,2721.85971
per,1982,4625.5347
per,1983,6695.89371
per,1984,13089.92284
per,1985,31417.2436
per,1986,59610.55254
per,1987,112407.33158
per,1988,744937.11498
per,1989,15790784.4622
per,1990,890699057.77571
per,1991,4416780600
per,1992,7385017400
per,1993,12690492500
per,1994,20901000000
per,1995,28813000000
per,1996,30154000000
per,1997,36402000000
per,1998,37643000000
per,1999,36074000000
per,2000,35521000000
per,2001,32794000000
per,2002,32239000000
per,2003,34576000000
per,2004,38267000000
per,2005,42783000000
per,2006,51628000000
per,2007,63892000000
per,2008,82630000000
per,2009,80572000000
per,2010,98000000000
per,2011,110450000000
per,2012,127259000000
per,2013,137524000000
per,2014,139891000000
per,2015,139551000000
per,2016,138905000000
per,2017,141778000000
per,2018,153072000000
per,2019,159715000000
per,2020,138996000000
phl,2000,716186338500
phl,2001,736938214400
phl,2002,798060776800
phl,2003,878846561300
phl,2004,987296770300
phl,2005,1075851758400
phl,2006,1226166884100
phl,2007,1358595762700
phl,2008,1536293593000
phl,2009,1561912012400
phl,2010,1917688743200
phl,2011,1924101257300
phl,2012,2204382537900
phl,2013,2504476267700
phl,2014,2755231402700
phl,2015,3100015356300
phl,2016,3782584487000
phl,2017,4245610147900
phl,2018,4983346471400
phl,2019,5300100183200
phl,2020,3817050877100
png,1960,27600000
png,1961,27400000
png,1962,30700000
png,1963,37800000
png,1964,46500000
png,1965,58400000
png,1966,72600000
png,1967,81100000
png,1968,87300000
png,1969,136900000
png,1970,229300000
png,1971,258899900
png,1972,185800000
png,1973,130200000
png,1974,158500000
png,1975,175000000
png,1976,200600000
png,1977,239300000
png,1978,268500000
png,1979,326200100
png,1980,394200000
png,1981,450700000
png,1982,576700000
png,1983,636899900
png,1984,547700000
png,1985,446900100
png,1986,539200000
png,1987,551200000
png,1988,737000000
png,1989,790700000
png,1990,772900100
png,1991,1010100000
png,1992,914100000
png,1993,900800000
png,1994,1039935100
png,1995,1210166700
png,1996,1170689600
png,1997,1081792400
png,1998,1090704100
png,1999,1068417500
png,2000,1987698400
png,2001,2199837400
png,2002,2263893000
png,2003,2281216800
png,2004,2294294100
pol,1995,60097000000
pol,1996,83712000000
pol,1997,115633000000
pol,1998,145219000000
pol,1999,163481000000
pol,2000,177338000000
pol,2001,159756000000
pol,2002,149512000000
pol,2003,153692000000
pol,2004,171054000000
pol,2005,187141000000
pol,2006,218217000000
pol,2007,266776000000
pol,2008,297042000000
pol,2009,294210000000
pol,2010,293168000000
pol,2011,324075000000
pol,2012,322452000000
pol,2013,311695000000
pol,2014,339389000000
pol,2015,361490000000
pol,2016,335011000000
pol,2017,348735000000
pol,2018,386448000000
pol,2019,419543000000
pol,2020,386266000000
pri,1960,355000000
pri,1963,489000000
pri,1964,584000000
pri,1965,720000000
pri,1966,747000000
pri,1967,919000000
pri,1968,975000000
pri,1969,1099000000
pri,1970,1403000000
pri,1971,1593700000
pri,1972,1761000000
pri,1973,1600600000
pri,1974,1695600000
pri,1975,2078900000
pri,1976,1835800000
pri,1977,1554400000
pri,1978,1730000000
pri,1979,1914900000
pri,1980,2067200000
pri,1981,2162300000
pri,1982,1851200000
pri,1983,1722200000
pri,1984,2100300000
pri,1985,2345500000
pri,1986,2327300000
pri,1987,3030100000
pri,1988,3891800000
pri,1989,4402900000
pri,1990,4770737000
pri,1991,5006211000
pri,1992,5042167000
pri,1993,5552223000
pri,1994,5882727000
pri,1995,6558877000
pri,1996,7589911000
pri,1997,8528672000
pri,1998,9118100000
pri,1999,11477500000
pri,2000,11852528000
pri,2001,11684050000
pri,2002,11355645000
pri,2003,11362160000
pri,2004,11961153000
pri,2005,11901543000
pri,2006,11833382000
pri,2007,11674420000
pri,2008,10974300000
pri,2009,9699000000
pri,2010,8918500000
pri,2011,9605100000
pri,2012,10356100000
pri,2013,9672700000
pri,2014,9031300000
pri,2015,8804300000
pri,2016,8304300000
pri,2017,8256100000
pri,2018,15233300000
pri,2019,15028800000
pri,2020,11877300000
prt,1970,289088000
prt,1971,344620000
prt,1972,439583000
prt,1973,529579000
prt,1974,617494000
prt,1975,684376000
prt,1976,822551000
prt,1977,1160790000
prt,1978,1538605000
prt,1979,1847916000
prt,1980,2512234000
prt,1981,3241477000
prt,1982,4023871000
prt,1983,4701112000
prt,1984,4646422000
prt,1985,5376365000
prt,1986,6839788000
prt,1987,8866402000
prt,1988,11293441000
prt,1989,12911958000
prt,1990,14966426000
prt,1991,16355012000
prt,1992,17518595000
prt,1993,17277220000
prt,1994,18732764000
prt,1995,20727208000
prt,1996,22478121000
prt,1997,26603350000
prt,1998,30453171000
prt,1999,32999910000
prt,2000,35959962000
prt,2001,37177356000
prt,2002,36860405000
prt,2003,34706370000
prt,2004,35662765000
prt,2005,36667811000
prt,2006,37463228000
prt,2007,39500651000
prt,2008,40928990000
prt,2009,37191083000
prt,2010,36952801000
prt,2011,32437360000
prt,2012,26631461000
prt,2013,25150310000
prt,2014,26012731000
prt,2015,27886485000
prt,2016,28893362000
prt,2017,32887733000
prt,2018,35953444000
prt,2019,38815157000
prt,2020,38183105000
pry,1962,5237000000
pry,1963,4939000000
pry,1964,5643000000
pry,1965,7988000000
pry,1966,9085000000
pry,1967,10094000000
pry,1968,10036000000
pry,1969,10813000000
pry,1970,10883000000
pry,1971,11800000000
pry,1972,13270000000
pry,1973,20411000000
pry,1974,30897165502.8955
pry,1975,39543000000
pry,1976,48746000000
pry,1977,62922000000
pry,1978,81256000000
pry,1979,116142000000
pry,1980,152654000000
pry,1981,194219000000
pry,1982,176871000000
pry,1983,164523372618.82001
pry,1984,228975177423.92096
pry,1985,279497747154.90399
pry,1986,409629389787.11102
pry,1987,553472623879.46301
pry,1988,677365452549.34302
pry,1989,882016666207.80603
pry,1990,1202483717707.1499
pry,1991,1642759738000
pry,1992,1873214881000
pry,1993,2476531087000
pry,1994,3273132603000
pry,1995,3562879842500
pry,1996,3930957728300
pry,1997,4160755706000
pry,1998,4202097259800
pry,1999,4390245758000
pry,2000,4766841512200
pry,2001,5448276813700
pry,2002,6250947265300
pry,2003,8768732086000
pry,2004,10524892360700
pry,2005,12701186673700
pry,2006,14588022903400
pry,2007,16071337249800
pry,2008,20328342469200
pry,2009,20576565548600
pry,2010,27485957714600
pry,2011,29638270370600
pry,2012,28761996235400
pry,2013,31701551633200
pry,2014,35633856357500
pry,2015,36564211684700
pry,2016,39045918716900
pry,2017,42054473374200
pry,2018,45997292871600
pry,2019,44281379318200
pry,2020,48548504808200
pse,1994,1104500000
pse,1995,1182500000
pse,1996,1180700000
pse,1997,1231900000
pse,1998,1306100000
pse,1999,1682000000
pse,2000,1321800000
pse,2001,1163200000
pse,2002,902500000
pse,2003,1108900000
pse,2004,1111600000
pse,2005,1223000000
pse,2006,1120600000
pse,2007,1160700000
pse,2008,1313500000
pse,2009,1471100000
pse,2010,1824900000
pse,2011,2357700000
pse,2012,2499200000
pse,2013,2936200000
pse,2014,2960400000
pse,2015,3304600000
pse,2016,3693800000
pse,2017,4193400000
pse,2018,4365200000
pse,2019,4324000000
pse,2020,3388300000
pyf,2019,132500000000
rou,1990,16980000
rou,1991,31700000
rou,1992,115680000
rou,1993,358370000
rou,1994,1009570000
rou,1995,1610500000
rou,1996,2608100000
rou,1997,5568100000
rou,1998,6961700000
rou,1999,9949300000
rou,2000,15462800000
rou,2001,24698800000
rou,2002,32683100000
rou,2003,43642300000
rou,2004,54554000000
rou,2005,67019400000
rou,2006,91230200000
rou,2007,150450200000
rou,2008,201285500000
rou,2009,138019700000
rou,2010,137797100000
rou,2011,152265100000
rou,2012,162950000000
rou,2013,156846100000
rou,2014,163152200000
rou,2015,176498300000
rou,2016,175235200000
rou,2017,192239200000
rou,2018,200357700000
rou,2019,239410700000
rou,2020,259152300000
rus,1989,182000000
rus,1990,184900000
rus,1991,325400000
rus,1992,4550000000
rus,1993,34970000000
rus,1994,133210000000
rus,1995,301100000000
rus,1996,401600000000
rus,1997,428500000000
rus,1998,424700000000
rus,1999,693900000000
rus,2000,1232000000000
rus,2001,1689300000000
rus,2002,1939300000000
rus,2003,2432300000000
rus,2004,3130500000000
rus,2005,3836900000000
rus,2006,4980600000000
rus,2007,6980400000000
rus,2008,9200800000000
rus,2009,8535700000000
rus,2010,10014400000000
rus,2011,12817300000000
rus,2012,14683900000000
rus,2013,16013200000000
rus,2014,16926000000000
rus,2015,17125600000000
rus,2016,18733900000000
rus,2017,20189100000000
rus,2018,21452100000000
rus,2019,23087200000000
rus,2020,23272500000000
rwa,1965,730000100
rwa,1966,1053000000
rwa,1967,1166000000
rwa,1968,1220000000
rwa,1969,1270000000
rwa,1970,1580000000
rwa,1971,2010000000
rwa,1972,2160000000
rwa,1973,2300000000
rwa,1974,3000000000
rwa,1975,6960001000
rwa,1976,7990002200
rwa,1977,9139998700
rwa,1978,11320000500
rwa,1979,14270000100
rwa,1980,13189999600
rwa,1981,15980000300
rwa,1982,18781999100
rwa,1983,20739000300
rwa,1984,24661999600
rwa,1985,27047000100
rwa,1986,26801000400
rwa,1987,26925000700
rwa,1988,25546999800
rwa,1989,25737001000
rwa,1990,31271999500
rwa,1991,33549000700
rwa,1992,42488000500
rwa,1993,47623000100
rwa,1994,16551000100
rwa,1995,45475999700
rwa,1996,60949000200
rwa,1997,77099999200
rwa,1998,92000002000
rwa,1999,86257000000
rwa,2000,99101000000
rwa,2001,111384000000
rwa,2002,117915000000
rwa,2003,151406000000
rwa,2004,197039000000
rwa,2005,247909000000
rwa,2006,268771000000
rwa,2007,362571000000
rwa,2008,583969000000
rwa,2009,653868000000
rwa,2010,709620000000
rwa,2011,847469000000
rwa,2012,1064301000000
rwa,2013,1197317000000
rwa,2014,1272882000000
rwa,2015,1473709000000
rwa,2016,1857715000000
rwa,2017,1747643000000
rwa,2018,1905524000000
rwa,2019,2504165000000
rwa,2020,2432609000000
sau,1968,2784803800
sau,1969,2964620000
sau,1970,3068627496.61907
sau,1971,3515388434.84558
sau,1972,4892016776.99918
sau,1973,7744889001.6509
sau,1974,14242206507.5095
sau,1975,28616717549.1241
sau,1976,48358222173.1202
sau,1977,66767184579.6548
sau,1978,81836235900.99878
sau,1979,93679580444.7084
sau,1980,113438270887.063
sau,1981,132261671221.149
sau,1982,130766965525.21001
sau,1983,120238082755.282
sau,1984,106050468175.22
sau,1985,83872772411.71649
sau,1986,72695451141.3446
sau,1987,71660147637.2453
sau,1988,62555631471.6838
sau,1989,66392409107.364
sau,1990,83250639699.7052
sau,1991,100480260100
sau,1992,103954756400
sau,1993,108824208900
sau,1994,93002172900
sau,1995,103316031200
sau,1996,102848000000
sau,1997,109241000000
sau,1998,112959000000
sau,1999,118196000000
sau,2000,123324000000
sau,2001,126095240000
sau,2002,128066000000
sau,2003,148097824600
sau,2004,185872452400
sau,2005,237691035100
sau,2006,288680412300
sau,2007,368687204600
sau,2008,444499255700
sau,2009,414452290500
sau,2010,483921252000
sau,2011,568793034000
sau,2012,614905602100
sau,2013,662455341500
sau,2014,714253380000
sau,2015,732432297900
sau,2016,631837975500
sau,2017,632232292600
sau,2018,618793405000
sau,2019,657029935200
sau,2020,596918047100
sdn,1976,337000
sdn,1977,318000
sdn,1978,331500
sdn,1979,398500
sdn,1980,482300
sdn,1981,891000
sdn,1982,1434900
sdn,1983,1716800
sdn,1984,1804200
sdn,1985,1976100
sdn,1986,2868500
sdn,1987,4385000
sdn,1988,5950000
sdn,1989,7750000
sdn,1990,15800000
sdn,1991,32300000
sdn,1992,84750000
sdn,1993,215050000
sdn,1994,394800000
sdn,1995,445000000
sdn,1996,1354362800
sdn,1997,1651910500
sdn,1998,2310213600
sdn,1999,2790488300
sdn,2000,5852280000
sdn,2001,9916367700
sdn,2002,12234776000
sdn,2003,14615240800
sdn,2004,19275698800
sdn,2005,24395324300
sdn,2006,28542529500
sdn,2007,32392235300
sdn,2008,35533574300
sdn,2009,37103092300
sdn,2010,43189414300
sdn,2011,45344000000
sdn,2012,55544791800
sdn,2013,83725629200
sdn,2014,153563862000
sdn,2015,189776476900
sdn,2016,227222881000
sdn,2017,342873128500
sdn,2018,483098884000
sdn,2019,700493381800
sdn,2020,1295912756300
sen,1965,16907328576.9818
sen,1966,26112218447.1255
sen,1967,30436495696.4882
sen,1968,23821018949.6459
sen,1969,26444868738.4374
sen,1970,34222966362.2958
sen,1971,37569161712.4736
sen,1972,42221064089.5604
sen,1973,44625179242.3905
sen,1974,61578543546.0662
sen,1975,67816375909.1418
sen,1976,70849782616.756
sen,1977,71808278286.1786
sen,1978,77543499827.21899
sen,1979,97985227118.4821
sen,1980,114311944580.94099
sen,1981,141724404800.61301
sen,1982,222083941174.30701
sen,1983,230956593712.05399
sen,1984,250829430202.47296
sen,1985,261965260976.96097
sen,1986,206892771723.444
sen,1987,242129738966.229
sen,1988,265272357746.78101
sen,1989,276904663073.94501
sen,1990,293740656063.724
sen,1991,300722931800
sen,1992,315471496900
sen,1993,305849615100
sen,1994,479101688400
sen,1995,483126483600
sen,1996,550004798400
sen,1997,558838423400
sen,1998,719431390600
sen,1999,742075786600
sen,2000,821039052000
sen,2001,903418081900
sen,2002,993088905500
sen,2003,885302948700
sen,2004,929807740400
sen,2005,1061895445600
sen,2006,1296453268000
sen,2007,1410518401200
sen,2008,1697515199100
sen,2009,1510472098700
sen,2010,1477019538700
sen,2011,1764287190500
sen,2012,1866711305500
sen,2013,2071446558300
sen,2014,2295145000000
sen,2015,2418811000000
sen,2016,2699905000000
sen,2017,3148612000000
sen,2018,3636546000000
sen,2019,3951520000000
sen,2020,3914905794400
sgp,1960,204900000
sgp,1961,297300000
sgp,1962,359500000
sgp,1963,446100000
sgp,1964,547100000
sgp,1965,625000000
sgp,1966,655300000
sgp,1967,738000000
sgp,1968,996800000
sgp,1969,1325700000
sgp,1970,1888500000
sgp,1971,2507400000
sgp,1972,3092600000
sgp,1973,3606300000
sgp,1974,4812600000
sgp,1975,4790100000
sgp,1976,5246900000
sgp,1977,5421700000
