geo,time,ne_con_govt_cn
pry,1995,1578138580000
pry,1996,1938033327000
pry,1997,2210210536000
pry,1998,2598294273900
pry,1999,2726204125800
pry,2000,3212471039100
pry,2001,3307325008600
pry,2002,3454108650500
pry,2003,3921518069300
pry,2004,4362816420000
pry,2005,5385755605100
pry,2006,6284971695900
pry,2007,6894005445600
pry,2008,7980159229100
pry,2009,10144986926100
pry,2010,11697590614900
pry,2011,14234419663100
pry,2012,17262850819600
pry,2013,18797225765000
pry,2014,20808024402600
pry,2015,22246308830100
pry,2016,23254050548900
pry,2017,24339398684200
pry,2018,26562950437900
pry,2019,28274607616000
pry,2020,30289386965600
pse,1994,513700000
pse,1995,604400000
pse,1996,743900000
pse,1997,832700000
pse,1998,907100000
pse,1999,1000900000
pse,2000,1098900000
pse,2001,1116400000
pse,2002,985800000
pse,2003,906000000
pse,2004,1242500000
pse,2005,1385200000
pse,2006,1399200000
pse,2007,1640400000
pse,2008,1832800000
pse,2009,2342700000
pse,2010,2500800000
pse,2011,2892300000
pse,2012,3126900000
pse,2013,3381700000
pse,2014,3523200000
pse,2015,3494500000
pse,2016,3625300000
pse,2017,3346700000
pse,2018,3579400000
pse,2019,3539800000
pse,2020,3646600000
pyf,1991,64107999200
pyf,1992,62025998300
pyf,1993,64491999200
pyf,1994,68034998300
pyf,1995,72145002500
pyf,1996,74794000400
pyf,1997,77081002000
pyf,1998,89116999700
pyf,1999,95301001200
pyf,2000,90500997100
pyf,2019,200800000000
qat,1994,9249999900
qat,1995,9436000300
qat,1996,10885999600
qat,1997,12236000000
qat,1998,11789000000
qat,1999,11573000000
qat,2000,12715000000
qat,2001,11891000000
qat,2002,11783000000
qat,2003,13197000000
qat,2004,15094000000
qat,2005,23172000000
qat,2006,32616000000
qat,2007,35990000000
qat,2008,42696000000
qat,2009,55652000000
qat,2010,63689000000
qat,2011,67416000000
qat,2012,83298000000
qat,2013,105291661000
qat,2014,116105350300
qat,2015,119084757900
qat,2016,107941030700
qat,2017,103273567500
qat,2018,108649425900
qat,2019,118534658100
qat,2020,115409925027.817
rou,1990,11430000
rou,1991,33390000
rou,1992,86110000
rou,1993,247320000
rou,1994,685180000
rou,1995,932200000
rou,1996,1329300000
rou,1997,3236400000
rou,1998,4401200000
rou,1999,9216300000
rou,2000,13634400000
rou,2001,18544000000
rou,2002,22573200000
rou,2003,30792800000
rou,2004,36036700000
rou,2005,46586300000
rou,2006,54579000000
rou,2007,65516200000
rou,2008,85731700000
rou,2009,85498200000
rou,2010,81747400000
rou,2011,79766000000
rou,2012,86220800000
rou,2013,90709700000
rou,2014,97127900000
rou,2015,99785900000
rou,2016,115201800000
rou,2017,134766900000
rou,2018,160149200000
rou,2019,187172400000
rou,2020,199028200000
rus,1988,91700000
rus,1989,115300000
rus,1990,133900000
rus,1991,230900000
rus,1992,2634300000
rus,1993,34369200700
rus,1994,116650000000
rus,1995,272500000000
rus,1996,391400000000
rus,1997,493500000000
rus,1998,492600000000
rus,1999,703200000000
rus,2000,1102500000000
rus,2001,1469900000000
rus,2002,1942400000000
rus,2003,2366400000000
rus,2004,2889800000000
rus,2005,3645900000000
rus,2006,4680400000000
rus,2007,5751000000000
rus,2008,7359900000000
rus,2009,8066700000000
rus,2010,8671300000000
rus,2011,10595400000000
rus,2012,12236300000000
rus,2013,13630300000000
rus,2014,14247000000000
rus,2015,14760800000000
rus,2016,15809800000000
rus,2017,16730900000000
rus,2018,18394300000000
rus,2019,20067200000000
rus,2020,22148600000000
rwa,1960,599999900
rwa,1961,619999900
rwa,1962,659999900
rwa,1963,699999900
rwa,1964,699999900
rwa,1965,1050000000
rwa,1966,1498000000
rwa,1967,1803000100
rwa,1968,1482000000
rwa,1969,1660000000
rwa,1970,1920000000
rwa,1971,2200000000
rwa,1972,2430000100
rwa,1973,2780000000
rwa,1974,3449999900
rwa,1975,8780001300
rwa,1976,10330000400
rwa,1977,12410000400
rwa,1978,12800000000
rwa,1979,12620000300
rwa,1980,13489999900
rwa,1981,24560099300
rwa,1982,16906000400
rwa,1983,16711999500
rwa,1984,16245999600
rwa,1985,19576000500
rwa,1986,20349999100
rwa,1987,23157999600
rwa,1988,24704999400
rwa,1989,24455999500
rwa,1990,21646999600
rwa,1991,28867999700
rwa,1992,39330000900
rwa,1993,40625000400
rwa,1994,18635999200
rwa,1995,34977001500
rwa,1996,48733999100
rwa,1997,53499998200
rwa,1998,62400000000
rwa,1999,117633000000
rwa,2000,129568000000
rwa,2001,142381000000
rwa,2002,160171000000
rwa,2003,195702000000
rwa,2004,227196000000
rwa,2005,268601000000
rwa,2006,294489000000
rwa,2007,315211000000
rwa,2008,347826000000
rwa,2009,411144000000
rwa,2010,467097000000
rwa,2011,496744000000
rwa,2012,608829000000
rwa,2013,650302000000
rwa,2014,802669000000
rwa,2015,851468000000
rwa,2016,1031861000000
rwa,2017,1154711000000
rwa,2018,1223128000000
rwa,2019,1471606000000
rwa,2020,1572695000000
sau,1968,3054950900
sau,1969,3396843500
sau,1970,3836993301.61963
sau,1971,4300251272.12774
sau,1972,5098135053.26921
sau,1973,7843650411.25264
sau,1974,13593304562.5905
sau,1975,23908456879.8732
sau,1976,38076460596.8769
sau,1977,47920632648.0968
sau,1978,66216742787.2617
sau,1979,81404203914.08189
sau,1980,86981300757.97121
sau,1981,121863869030.52499
sau,1982,137555095020.92499
sau,1983,132834398445.123
sau,1984,127048449084.87399
sau,1985,120051365031.767
sau,1986,111633244259.31
sau,1987,113039587836.806
sau,1988,102240128573.799
sau,1989,119957958629.978
sau,1990,127824058919.834
sau,1991,169128253500
sau,1992,152692062300
sau,1993,130975994600
sau,1994,122552382500
sau,1995,125922647300
sau,1996,144783000000
sau,1997,161795000000
sau,1998,155192000000
sau,1999,154095000000
sau,2000,183804000000
sau,2001,188695000000
sau,2002,184517000000
sau,2003,198148000000
sau,2004,221798000000
sau,2005,262650000000
sau,2006,311082000000
sau,2007,322086000000
sau,2008,345098000000
sau,2009,357014734900
sau,2010,400172763000
sau,2011,488062000000
sau,2012,551178529600
sau,2013,628522000000
sau,2014,739155816800
sau,2015,736139186300
sau,2016,624632171000
sau,2017,630978138700
sau,2018,726100622800
sau,2019,709170604200
sau,2020,749112154500
sdn,1960,38100
sdn,1961,44700
sdn,1962,52100
sdn,1963,59400
sdn,1964,69300
sdn,1965,78400
sdn,1966,99400
sdn,1967,108700
sdn,1968,122400
sdn,1969,140200
sdn,1970,153700
sdn,1971,153000
sdn,1972,155900
sdn,1973,173000
sdn,1974,194200
sdn,1975,218900
sdn,1976,254200
sdn,1977,304700
sdn,1978,369000
sdn,1979,521500
sdn,1980,714700
sdn,1981,776000
sdn,1982,819300
sdn,1983,1013900
sdn,1984,1310900
sdn,1985,2296500
sdn,1986,3483000
sdn,1987,4631000
sdn,1988,4500000
sdn,1989,6700000
sdn,1990,8750000
sdn,1991,26700000
sdn,1992,49800000
sdn,1993,79100000
sdn,1994,179150000
sdn,1995,441400000
sdn,1996,627000000
sdn,1997,997000000
sdn,1998,1406249000
sdn,1999,1747809000
sdn,2000,2861003100
sdn,2001,3536884100
sdn,2002,4055153300
sdn,2003,4785080900
sdn,2004,7168782400
sdn,2005,8980216400
sdn,2006,10327248900
sdn,2007,12847318200
sdn,2008,13208872800
sdn,2009,13737227800
sdn,2010,18820002000
sdn,2011,22937286900
sdn,2012,33488438900
sdn,2013,49562889500
sdn,2014,69475864200
sdn,2015,96485833400
sdn,2016,132589052800
sdn,2017,155858431600
sdn,2018,303039283600
sdn,2019,494490607500
sdn,2020,1140083230300
sen,1960,12762053647.3228
sen,1961,12583563689.7328
sen,1962,13342146668.2639
sen,1963,14502334027.6929
sen,1964,15350162104.7961
sen,1965,16108746161.3201
sen,1966,16451485433.7028
sen,1967,16794224706.0855
sen,1968,54666915082.9294
sen,1969,52610479328.8559
sen,1970,55866502476.38049
sen,1971,60664852409.5159
sen,1972,63749505980.7376
sen,1973,68547855913.8731
sen,1974,78144555660.3669
sen,1975,96652476728.3663
sen,1976,112247114041
sen,1977,121843813787.494
sen,1978,142579540185.87
sen,1979,173660181415.10999
sen,1980,219500211234.703
sen,1981,239120374647.858
sen,1982,243568768307.83896
sen,1983,239362888920.39401
sen,1984,254964095909.90799
sen,1985,277710411649.78699
sen,1986,305306964648.44702
sen,1987,317929559334.45697
sen,1988,322180378456.70203
sen,1989,333457164337.255
sen,1990,343859918580.99597
sen,1991,329431587800
sen,1992,329896919800
sen,1993,311309334800
sen,1994,373025481800
sen,1995,388865064000
sen,1996,429626634600
sen,1997,438297856500
sen,1998,454116410800
sen,1999,505839176700
sen,2000,516151737600
sen,2001,543549103500
sen,2002,591833567800
sen,2003,612142603900
sen,2004,673751327500
sen,2005,722596318200
sen,2006,786516051500
sen,2007,910091930600
sen,2008,961273435000
sen,2009,1030232119500
sen,2010,1129730880200
sen,2011,1245032344900
sen,2012,1314159618400
sen,2013,1364186323000
sen,2014,1440315000000
sen,2015,1502661000000
sen,2016,1583205000000
sen,2017,1662226000000
sen,2018,1769959000000
sen,2019,1879548000000
sen,2020,2160371481100
sgp,1960,162400000
sgp,1961,208200000
sgp,1962,237600000
sgp,1963,276900000
sgp,1964,282600000
sgp,1965,309200000
sgp,1966,353000000
sgp,1967,385300000
sgp,1968,450900000
sgp,1969,562500000
sgp,1970,695800000
sgp,1971,864700000
sgp,1972,994900000
sgp,1973,1124600000
sgp,1974,1310200000
sgp,1975,1438200000
sgp,1976,1557300000
sgp,1977,1730800000
sgp,1978,1979800000
sgp,1979,2056600000
sgp,1980,2496200000
sgp,1981,2849600000
sgp,1982,3643100000
sgp,1983,4076900000
sgp,1984,4428200000
sgp,1985,5473200000
sgp,1986,5181900000
sgp,1987,5244200000
sgp,1988,5266600000
sgp,1989,5967200000
sgp,1990,6707300000
sgp,1991,7264100000
sgp,1992,7495200000
sgp,1993,8825300000
sgp,1994,9196400000
sgp,1995,10269700000
sgp,1996,12157300000
sgp,1997,13022800000
sgp,1998,13621000000
sgp,1999,13728400000
sgp,2000,17398300000
sgp,2001,18678700000
sgp,2002,19619200000
sgp,2003,19417400000
sgp,2004,20062900000
sgp,2005,21053500000
sgp,2006,23396100000
sgp,2007,24914000000
sgp,2008,27704300000
sgp,2009,28041700000
sgp,2010,31689500000
sgp,2011,32455300000
sgp,2012,32665200000
sgp,2013,37502600000
sgp,2014,38422800000
sgp,2015,43152800000
sgp,2016,45278700000
sgp,2017,48248700000
sgp,2018,50712700000
sgp,2019,52607500000
sgp,2020,58241300000
sle,1964,18500000
sle,1965,19800000
sle,1966,19800000
sle,1967,19700000
sle,1968,21300000
sle,1969,22500000
sle,1970,24700000
sle,1971,31500000
sle,1972,31800000
sle,1973,41700000
sle,1974,49300000
sle,1975,63500000
sle,1976,59000000
sle,1977,71200000
sle,1978,76800000
sle,1979,95500000
sle,1980,97300000
sle,1981,90100000
sle,1982,137600000
sle,1983,166600000
sle,1984,189200000
sle,1985,345400000
sle,1986,497600000
sle,1987,2106000000
sle,1988,2300000000
sle,1989,4064000000
sle,1990,7674000000
sle,1991,22445000000
sle,1992,28866000000
sle,1993,44066000000
sle,1994,57247000000
sle,1995,57869000000
sle,1996,94255000000
sle,1997,75162000000
sle,1998,93896000000
sle,1999,138465000000
sle,2000,190675000000
sle,2001,282007000000
sle,2002,366310000000
sle,2003,384807000000
sle,2004,405514000000
sle,2005,471496000000
sle,2006,563878000000
sle,2007,557136000000
sle,2008,721134000000
sle,2009,873435696600
sle,2010,1066554619900
sle,2011,1289135635200
sle,2012,1684736774500
sle,2013,1855846522400
sle,2014,1621292479500
sle,2015,2194054501000
sle,2016,2874922098700
sle,2017,2874360000000
sle,2018,2994093000000
sle,2019,3146501200000
sle,2020,3230875600000
slv,1965,76040000
slv,1966,81000000
slv,1967,89320000
slv,1968,95080000
slv,1969,109640000
slv,1970,121480000
slv,1971,120600000
slv,1972,134840000
slv,1973,151080000
slv,1974,181120000
slv,1975,210880000
slv,1976,279880000
slv,1977,330320000
slv,1978,394040000
slv,1979,455920000
slv,1980,499960000
slv,1981,544080000
slv,1982,536332000
slv,1983,555035500
slv,1984,587194800
slv,1985,588696900
slv,1986,534863200
slv,1987,544061300
slv,1988,533441800
slv,1989,533153800
slv,1990,476010767.00607
slv,1991,534498500
slv,1992,571447900
slv,1993,618925000
slv,1994,711544700
slv,1995,871680700
slv,1996,1047553800
slv,1997,1112449500
slv,1998,1293488500
slv,1999,1411813500
slv,2000,1542145200
slv,2001,1695807500
slv,2002,1774974200
slv,2003,1828674800
slv,2004,1889985700
slv,2005,2056960000
slv,2006,2293480000
slv,2007,2440200000
slv,2008,2646000000
slv,2009,2834160000
slv,2010,2898460000
slv,2011,3195890000
slv,2012,3369910000
slv,2013,3585820000
slv,2014,3604600000
slv,2015,3866710000
slv,2016,3947180000
slv,2017,4029920000
slv,2018,4191870000
slv,2019,4366000000
slv,2020,4775690000
smr,2015,255739020.58
smr,2016,261282103.38
smr,2017,268830572
smr,2018,272089549
smr,2019,281822553
som,1960,108299904
som,1961,118399848
som,1962,113399928
som,1963,129299904
som,1964,142999840
som,1965,144400000
som,1966,171200000
som,1967,180600000
som,1968,201200000
som,1969,216700000
som,1970,233000000
som,1971,229000000
som,1972,596000000
som,1973,622000128
som,1974,724000000
som,1975,908999872
som,1976,860999872
som,1977,970100224
som,1978,1540000000
som,1979,3579998976
som,1980,2712999936
som,1981,4864000000
som,1982,3866000896
som,1983,6952002048
som,1984,10579999744
som,2013,5187342200000
som,2014,6392981516666.66992
som,2015,7210377810000
som,2016,8924910795000
som,2017,11110455460000
som,2018,11737550368471
som,2019,14837740000000
som,2020,17028021000000
srb,1995,10948700000
srb,1996,21384600000
srb,1997,32204800000
srb,1998,38823900000
srb,1999,42786000000
srb,2000,84006800000
srb,2001,186512300000
srb,2002,265131200000
srb,2003,313132600000
srb,2004,345433700000
srb,2005,360361700000
srb,2006,444700700000
srb,2007,523267200000
srb,2008,585331800000
srb,2009,595590000000
srb,2010,622120500000
srb,2011,684218100000
srb,2012,722931600000
srb,2013,737622700000
srb,2014,751122900000
srb,2015,708160000000
srb,2016,724405000000
srb,2017,768398600000
srb,2018,839044300000
srb,2019,901124200000
srb,2020,962220600000
ssd,2008,4474329200
ssd,2009,4363965200
ssd,2010,5487140200
ssd,2011,5623680500
ssd,2012,5132939600
ssd,2013,15006667200
ssd,2014,7563796700
ssd,2015,34234524300
sur,2006,913000000
sur,2007,816000000
sur,2008,1057000000
sur,2009,1402000000
sur,2010,1598000000
svk,1990,2636353000
svk,1991,2848770000
svk,1992,3631734000
svk,1993,3965527000
svk,1994,4083408000
svk,1995,4702038000
svk,1996,5574435000
svk,1997,5622559000
svk,1998,6187926000
svk,1999,6024215000
svk,2000,6567355000
svk,2001,7180630000
svk,2002,7607378000
svk,2003,8590902000
svk,2004,8695097000
svk,2005,9331001000
svk,2006,10578575000
svk,2007,10827781000
svk,2008,12026101000
svk,2009,12814836000
svk,2010,13199987000
svk,2011,13148378000
svk,2012,13125932000
svk,2013,13465238000
svk,2014,14017179000
svk,2015,14862878000
svk,2016,15343073000
svk,2017,16000112000
svk,2018,16658736000
svk,2019,18385724000
svk,2020,19761840000
svn,1990,140431000
svn,1991,272476000
svn,1992,849349000
svn,1993,1241609000
svn,1994,1535724000
svn,1995,1882251000
svn,1996,2152458000
svn,1997,2442053000
svn,1998,2707838000
svn,1999,3066209000
svn,2000,3480416000
svn,2001,3981623000
svn,2002,4393050000
svn,2003,4808525000
svn,2004,5201094000
svn,2005,5504857000
svn,2006,5870258000
svn,2007,6121739000
svn,2008,6887416000
svn,2009,7308174000
svn,2010,7425342000
svn,2011,7620330000
svn,2012,7379498000
svn,2013,7159937000
svn,2014,7108369000
svn,2015,7313288000
svn,2016,7698593000
svn,2017,7936745000
svn,2018,8380557000
svn,2019,8880563000
svn,2020,9644865000
swe,1960,12339478200
swe,1961,13395118000
swe,1962,15354305300
swe,1963,17145390800
swe,1964,19013522900
swe,1965,21602091700
swe,1966,25003152900
swe,1967,28046997600
swe,1968,31334990200
swe,1969,34371830700
swe,1970,39879168000
swe,1971,45191388000
swe,1972,49969283000
swe,1973,55510642000
swe,1974,64159883000
swe,1975,77270829000
swe,1976,91326347000
swe,1977,109770525000
swe,1978,124303333000
swe,1979,141143539000
swe,1980,163529105000
swe,1981,180695509000
swe,1982,196628164000
swe,1983,215329498000
swe,1984,233412457000
swe,1985,250706938000
swe,1986,270494931000
swe,1987,284284287000
swe,1988,302450297000
swe,1989,338861363000
swe,1990,389967336000
swe,1991,430962180000
swe,1992,447939469000
swe,1993,453766000000
swe,1994,466381000000
swe,1995,485877000000
swe,1996,505460000000
swe,1997,518199000000
swe,1998,546269000000
swe,1999,575080000000
swe,2000,590765000000
swe,2001,619352000000
swe,2002,661318000000
swe,2003,695156000000
swe,2004,708152000000
swe,2005,729742000000
swe,2006,768844000000
swe,2007,801733000000
swe,2008,840695000000
swe,2009,868671000000
swe,2010,894552000000
swe,2011,929635000000
swe,2012,963851000000
swe,2013,1001409000000
swe,2014,1041477000000
swe,2015,1095716000000
swe,2016,1164040000000
swe,2017,1203561000000
swe,2018,1258227000000
swe,2019,1300440000000
swe,2020,1333198000000
swz,1960,5900000
swz,1961,7800000
swz,1962,8800000
swz,1963,8800000
swz,1964,8800000
swz,1965,8800000
swz,1966,9200000
swz,1967,11800000
swz,1968,8600000
swz,1969,10400000
swz,1970,10900000
swz,1971,13000000
swz,1972,17700000
swz,1973,20200000
swz,1974,26400000
swz,1975,36800000
swz,1976,43300000
swz,1977,54200000
swz,1978,70200000
swz,1979,74900000
swz,1980,114109400
swz,1981,133800000
swz,1982,141000000
swz,1983,133495000
swz,1984,150392500
swz,1985,166662500
swz,1986,205922500
swz,1987,231022500
swz,1988,276042500
swz,1989,318662500
swz,1990,412300000
swz,1991,474700000
swz,1992,490100000
swz,1993,781000000
swz,1994,874000000
swz,1995,951000000
swz,1996,1185800000
swz,1997,1639200000
swz,1998,1800900000
swz,1999,1864300000
swz,2000,1787490800
swz,2001,1952289400
swz,2002,2059786400
swz,2003,2575521000
swz,2004,3184406000
swz,2005,3455627000
swz,2006,3847502900
swz,2007,4415992200
swz,2008,5682839800
swz,2009,6732119100
swz,2010,7082935100
swz,2011,6922898900
swz,2012,7344474600
swz,2013,8238178700
swz,2014,9252570300
swz,2015,11372312500
swz,2016,13754794900
swz,2017,14762851600
swz,2018,14251890600
swz,2019,14087801800
swz,2020,14976366200
syc,1976,81500000
syc,1977,117100000
syc,1978,149500000
syc,1979,211400000
syc,1980,270000000
syc,1981,308500000
syc,1982,338000000
syc,1983,326000000
syc,1984,327700000
syc,1985,417400000
syc,1986,402200000
syc,1987,479600000
syc,1988,486000000
syc,1989,573400000
syc,1990,544400000
syc,1991,558400000
syc,1992,674600000
syc,1993,724100000
syc,1994,721000000
syc,1995,665000000
syc,1996,736000000
syc,1997,836000000
syc,1998,1000000000
syc,1999,896000000
syc,2000,1260712900
syc,2001,1428540800
syc,2002,1009016700
syc,2003,1281849100
syc,2006,2213307900
syc,2007,2444000000
syc,2008,2505000000
syc,2009,3328000000
syc,2010,3194000000
syc,2011,3620000000
syc,2012,3990000000
syc,2013,2876219600
syc,2014,3381818300
syc,2015,3727716500
syc,2016,4122037000
syc,2017,4316302600
syc,2018,5045949100
syc,2019,5056000000
syc,2020,5097000000
syr,1960,464296900
syr,1961,468308100
syr,1962,535495800
syr,1963,574605100
syr,1964,663854300
syr,1965,716000000
syr,1966,737999900
syr,1967,833999900
syr,1968,1065000000
syr,1969,1116000000
syr,1970,1192000000
syr,1971,1432000000
syr,1972,1638000000
syr,1973,2125000000
syr,1974,2815000000
syr,1975,4343000000
syr,1976,4960000000
syr,1977,5293000000
syr,1978,6470000000
syr,1979,8424000000
syr,1980,11870000000
syr,1981,13656000000
syr,1982,15103000000
syr,1983,16154000000
syr,1984,17079000000
syr,1985,19875000000
syr,1986,21440000000
syr,1987,22945000000
syr,1988,24529000000
syr,1989,33433000000
syr,1990,38502000000
syr,1991,47582000000
syr,1992,53588000000
syr,1993,56239000000
syr,1994,68019000000
syr,1995,76709000000
syr,1996,81316000000
syr,1997,84994000000
syr,1998,88521000000
syr,1999,86857000000
syr,2000,112244000000
syr,2001,121723000000
syr,2002,124785000000
syr,2003,144072000000
syr,2004,197909000000
syr,2005,206631000000
syr,2006,194937000000
syr,2007,248300000000
syr,2008,274879000000
syr,2009,301815000000
syr,2010,377671000000
syr,2011,415848000000
syr,2012,440533000000
syr,2013,561497000000
syr,2014,708819497600
syr,2015,799997069600
syr,2016,1025154018500
syr,2017,1376709146400
syr,2018,1529397000000
syr,2019,1748555000000
tcd,1960,9707507700
tcd,1961,10376909800
tcd,1962,11548510200
tcd,1963,12218009600
tcd,1964,13054909400
tcd,1965,14059100000
tcd,1966,15565400000
tcd,1967,17406490000
tcd,1968,18410700000
tcd,1969,21758100000
tcd,1970,24268600000
tcd,1971,26611800000
tcd,1972,28787600000
tcd,1973,31298200000
tcd,1974,30461000000
tcd,1975,32971890000
tcd,1976,34478190000
tcd,1977,38830000000
tcd,1978,44890000000
tcd,1982,15000000000
tcd,1983,19192000000
tcd,1984,40227000000
tcd,1985,54515000000
tcd,1986,51425000000
tcd,1987,55335010000
tcd,1988,56112000000
tcd,1989,68812010000
tcd,1990,47554000000
tcd,1991,47201400000
tcd,1992,45817000000
tcd,1993,41629700000
tcd,1994,52900000000
tcd,1995,52460000000
tcd,1996,64920700000
tcd,1997,58849400000
tcd,1998,57937000000
tcd,1999,65446530000
tcd,2000,76112000000
tcd,2001,93850400000
tcd,2002,106746260000
tcd,2003,120689549200
tcd,2004,114485000000
tcd,2005,145754558000
tcd,2006,177485000000
tcd,2007,248400525000
tcd,2008,290505515000
tcd,2009,331771398100
tcd,2010,355523469200
tcd,2011,371923080000
tcd,2012,434176000000
tcd,2013,506967454800
tcd,2014,428546000000
tcd,2015,333092984200
tcd,2016,252027344800
tcd,2017,251157000000
tcd,2018,224951050000
tcd,2019,237836100000
tcd,2020,292060616700
tgo,1960,3493906400
tgo,1961,3202751500
tgo,1962,3202751500
tgo,1963,4221804500
tgo,1964,4949700600
tgo,1965,5235380200
tgo,1966,5833698800
tgo,1967,5833698800
tgo,1968,6132871200
tgo,1969,6581621200
tgo,1970,11069100000
tgo,1971,14958199800
tgo,1972,17201909800
tgo,1973,16603610100
tgo,1974,18996899800
tgo,1975,28719800300
tgo,1976,33207199700
tgo,1977,33999999000
tgo,1978,35000000500
tgo,1979,48314998800
tgo,1980,53700001800
tgo,1981,49899999200
tgo,1982,51600011300
tgo,1983,50299998200
tgo,1984,49400000500
tgo,1985,44700000300
tgo,1986,64499998700
tgo,1987,67699998700
tgo,1988,55300001800
tgo,1989,59390001200
tgo,1990,62960001000
tgo,1991,79200002000
tgo,1992,55443333100
tgo,1993,56194998300
tgo,1994,71765598200
tgo,1995,79228002300
tgo,1996,90099998700
tgo,1997,90099998700
tgo,1998,101700001800
tgo,1999,94400004100
tgo,2000,132302000000
tgo,2001,145904000000
tgo,2002,125213000000
tgo,2003,133224000000
tgo,2004,131514000000
tgo,2005,156401000000
tgo,2006,184259000000
tgo,2007,173668000000
tgo,2008,184611000000
tgo,2009,181994000000
tgo,2010,226751000000
tgo,2011,308421000000
tgo,2012,302606000000
tgo,2013,321867000000
tgo,2014,373694000000
tgo,2015,444658000000
tgo,2016,494158000000
tgo,2017,477266000000
tgo,2018,590128700000
tgo,2019,579829800000
tgo,2020,601917200000
tha,1960,5342000000
tha,1961,5626000000
tha,1962,6280000000
tha,1963,6924000000
tha,1964,7478000000
tha,1965,8334000000
tha,1966,9288000000
tha,1967,10360000000
tha,1968,12736000000
tha,1969,14058000000
tha,1970,16578000000
tha,1971,17676000000
tha,1972,18572000000
tha,1973,21635000000
tha,1974,26085000000
tha,1975,31290000000
tha,1976,38009000000
tha,1977,42923000000
tha,1978,54583000000
tha,1979,66798000000
tha,1980,81433000000
tha,1981,97007000000
tha,1982,110167000000
tha,1983,118577000000
tha,1984,130100000000
tha,1985,142923000000
tha,1986,144564000000
tha,1987,147224000000
tha,1988,156710000000
tha,1989,176798000000
tha,1990,205354000000
tha,1991,231127000000
tha,1992,280203000000
tha,1993,359018000000
tha,1994,407728000000
tha,1995,474507000000
tha,1996,537348000000
tha,1997,569186000000
tha,1998,614234000000
tha,1999,649934000000
tha,2000,688277000000
tha,2001,720212000000
tha,2002,759991000000
tha,2003,816546000000
tha,2004,911963000000
tha,2005,1039643000000
tha,2006,1134277000000
tha,2007,1263961000000
tha,2008,1392163000000
tha,2009,1543460000000
tha,2010,1707775000000
tha,2011,1825136000000
tha,2012,2020794000000
tha,2013,2113370000000
tha,2014,2238086000000
tha,2015,2353042000000
tha,2016,2460687000000
tha,2017,2524405000000
tha,2018,2647479000000
tha,2019,2734485000000
tha,2020,2780439000000
tjk,1993,1549000
tjk,1994,3517300
tjk,1995,11033000
tjk,1996,51882000
tjk,1997,85533400
tjk,1998,97594400
tjk,1999,133506000
tjk,2000,148129500
tjk,2001,221999700
tjk,2002,290236200
tjk,2003,393494900
tjk,2004,726800000
tjk,2005,1052200000
tjk,2006,1036600000
tjk,2007,1140100000
tjk,2008,1652700000
tjk,2009,2570800000
tjk,2010,2798500000
tjk,2011,4105700000
tjk,2012,4644000000
tjk,2013,5352200000
tjk,2014,6317100000
tjk,2015,5892500000
tjk,2016,6441600000
tjk,2017,7336800000
tjk,2018,7973600000
tjk,2019,8824300000
tjk,2020,9578000000
tkm,1987,500
tkm,1988,600
tkm,1989,600
tkm,1990,700
tkm,1991,1300
tkm,1993,216000
tkm,1994,1480000
tkm,1995,15560000
tkm,1996,120540000
tkm,1997,397000000
tkm,1998,534000000
tkm,1999,620000000
tkm,2000,967000000
tkm,2001,1058000000
tkm,2002,1169000000
tkm,2003,1664000000
tkm,2004,2055000000
tkm,2005,2616000000
tkm,2006,2605000000
tkm,2007,2659000000
tkm,2008,3478000000
tkm,2009,4287000000
tkm,2010,4588000000
tkm,2011,5525000000
tkm,2012,5954000000
tkm,2013,6773000000
tkm,2014,8167000000
tkm,2015,9282000000
tkm,2016,9343000000
tkm,2017,10350000000
tls,2000,489187900
tls,2001,650995700
tls,2002,693550100
tls,2003,501539400
tls,2004,343200000
tls,2005,243339800
tls,2006,373997600
tls,2007,570977600
tls,2008,723735600
tls,2009,842692200
tls,2010,909808800
tls,2011,935217900
tls,2012,977112000
tls,2013,870052000
tls,2014,950541100
tls,2015,937368400
tls,2016,912230700
tls,2017,873578500
tls,2018,879929600
tls,2019,956807900
tls,2020,957899700
ton,1975,3226400
ton,1976,4711200
ton,1977,4708600
ton,1978,5343800
ton,1979,5962100
ton,1980,6936000
ton,1981,7596000
ton,1982,10343000
ton,1983,9661000
ton,1984,11585000
ton,1985,13729000
ton,1986,16106000
ton,1987,19428000
ton,1988,20334000
ton,1989,23303000
ton,1990,28152000
ton,1991,35026000
ton,1992,34977000
ton,1993,33877000
ton,1994,40905000
ton,1995,43369000
ton,1996,47569000
ton,1997,51133000
ton,1998,51991000
ton,1999,58514000
ton,2000,60373000
ton,2001,68377600
ton,2002,67327600
ton,2003,74811200
ton,2004,75876600
ton,2005,79206500
ton,2006,124259600
ton,2007,109009900
ton,2008,122054300
ton,2009,131579300
ton,2010,128610500
ton,2011,139221900
ton,2012,155080800
ton,2013,156688900
ton,2014,160899900
ton,2015,181008000
ton,2016,190481100
ton,2017,204180900
ton,2018,206155800
ton,2019,236463800
ton,2020,269143600
tun,1965,79000000
tun,1966,79000000
tun,1967,79000000
tun,1968,109300000
tun,1969,118100000
tun,1970,127400000
tun,1971,138000000
tun,1972,155600000
tun,1973,174400000
tun,1974,204700000
tun,1975,254500000
tun,1976,293100000
tun,1977,354700000
tun,1978,406100000
