geo,time,ny_tax_nind_cn
swz,1968,2400000
swz,1969,8000000
swz,1970,7300000
swz,1971,9400000
swz,1972,11500000
swz,1973,16000000
swz,1974,22800000
swz,1975,52200000
swz,1976,49000000
swz,1977,49400000
swz,1978,34200000
swz,1979,46900000
swz,1980,59313800
swz,1981,75500000
swz,1982,112700000
swz,1983,117500000
swz,1984,130700000
swz,1985,144000000
swz,1986,148000000
swz,1987,166500000
swz,1988,224300000
swz,1989,269000000
swz,1990,422700100
swz,1991,450100100
swz,1992,517700100
swz,1993,575100100
swz,1994,740200100
swz,1995,991900100
swz,1996,1084900100
swz,1997,1291000200
swz,1998,1424900000
swz,1999,1611600000
swz,2000,492601700
swz,2001,614779400
swz,2002,758944200
swz,2003,815636500
swz,2004,745817900
swz,2005,790835900
swz,2006,831434300
swz,2007,905978000
swz,2008,1142453400
swz,2009,1300007100
swz,2010,1445559700
swz,2011,1656471900
swz,2012,2375830300
swz,2013,2714975800
swz,2014,2988721700
swz,2015,3206999800
swz,2016,3240481000
swz,2017,3636858400
swz,2018,4116120600
swz,2019,4385624000
swz,2020,5361427200
sxm,2011,154100000
sxm,2012,179600000
sxm,2013,179900000
sxm,2014,180400000
sxm,2015,186300000
sxm,2016,181000000
sxm,2017,156200000
syc,1990,466200000
syc,1991,436700000
syc,1992,537400000
syc,1993,642700000
syc,1994,399100000
syc,1995,302000000
syc,1996,306300000
syc,1997,321700000
syc,1998,348700000
syc,1999,318600000
syc,2000,620264100
syc,2001,634332500
syc,2002,686660000
syc,2003,896455100
syc,2004,889220100
syc,2005,866263700
syc,2006,835237700
syc,2007,915965800
syc,2008,1297636500
syc,2009,1768082000
syc,2010,1965475800
syc,2011,2282510300
syc,2012,2623147700
syc,2013,2622803900
syc,2014,3008276100
syc,2015,3140152000
syc,2016,3313784700
syc,2017,3839100000
syc,2018,3996900000
syc,2019,3996900000
syc,2020,3512000000
tca,2000,35068700
tca,2001,38647900
tca,2002,44126600
tca,2003,51808600
tca,2004,60650200
tca,2005,79531700
tca,2006,105194800
tca,2007,111387300
tca,2008,105075400
tca,2009,93860600
tca,2010,96559000
tca,2011,106452100
tca,2012,113167000
tca,2013,115453000
tca,2014,145928000
tca,2015,172548000
tca,2016,176550000
tca,2017,172834000
tca,2018,194302000
tca,2019,213840000
tca,2020,170837000
tcd,1960,2681267700
tcd,1961,2788518700
tcd,1962,3324772100
tcd,1963,4075527200
tcd,1964,4719032300
tcd,1965,5148033800
tcd,1966,5364308100
tcd,1967,5722096700
tcd,1968,4968979600
tcd,1969,7391874200
tcd,1970,8423892200
tcd,1971,8564241200
tcd,1972,6376710600
tcd,1973,5856116200
tcd,1974,7510735600
tcd,1975,6437880800
tcd,1976,6926414300
tcd,1977,-2176623900
tcd,1978,-2291381100
tcd,1979,-2368987300
tcd,1980,-3114821100
tcd,1981,-3126269600
tcd,1982,-3583189800
tcd,1983,2203937200
tcd,1984,12439192500
tcd,1985,12355657800
tcd,1986,10738856200
tcd,1987,14081106000
tcd,1988,18831745600
tcd,1989,21520178000
tcd,1990,22490099000
tcd,1991,14338560500
tcd,1992,14361958000
tcd,1993,13950046500
tcd,1994,10700000000
tcd,1995,15700000000
tcd,1996,30700000000
tcd,1997,36100000000
tcd,1998,45700000000
tcd,1999,39900000000
tcd,2000,37500000000
tcd,2001,45400000000
tcd,2002,54100000000
tcd,2003,62060088200
tcd,2004,56900000000
tcd,2005,65872000000
tcd,2006,64767000000
tcd,2007,98252332200
tcd,2008,109996512800
tcd,2009,119249501000
tcd,2010,141122034900
tcd,2011,206600000000
tcd,2012,21600040000
tcd,2013,230644000000
tcd,2014,258146184000
tcd,2015,188560000000
tcd,2016,581760000000
tcd,2017,188792600000
tcd,2018,187855000000
tcd,2019,176886156200
tcd,2020,-370847000000
tgo,2012,223184585800
tgo,2013,348921781000
tgo,2014,327728000000
tgo,2015,397854000000
tgo,2016,302795000000
tgo,2017,326126000000
tgo,2018,333970850000
tgo,2019,400381047000
tgo,2020,401465831000
tjk,1985,0
tjk,1986,0
tjk,1987,0
tjk,1988,0
tjk,1989,0
tjk,1990,0
tjk,1991,2000
tjk,1992,-50000
tjk,1993,700700
tjk,1994,3647000
tjk,1995,3156700
tjk,1996,23390000
tjk,1997,49768200
tjk,1998,77817900
tjk,1999,97974200
tjk,2000,149700000
tjk,2001,230300000
tjk,2002,332800000
tjk,2003,508400000
tjk,2004,679700000
tjk,2005,831200000
tjk,2006,1059700000
tjk,2007,1603600000
tjk,2008,2235900000
tjk,2009,2286500000
tjk,2010,2781700000
tjk,2011,3727500000
tjk,2012,4455800000
tjk,2013,5137100000
tjk,2014,6235600000
tjk,2015,5370200000
tjk,2016,5660100000
tjk,2017,6337100000
tjk,2018,7019100000
tjk,2019,7692700000
tjk,2020,7522900000
tkm,1992,-4000
tkm,1993,132000
tkm,1994,680000
tkm,1995,7340000
tkm,1996,81600000
tkm,1997,138220000
tkm,1998,108600000
tkm,1999,206600000
tkm,2000,392000000
tkm,2001,372600000
tkm,2002,444000000
tkm,2003,686600000
tkm,2004,824200000
tkm,2005,261400000
tkm,2006,313600000
tkm,2007,309200000
tkm,2008,750642100
tkm,2009,906704900
tkm,2010,891258000
tls,2000,5073800
tls,2001,7669600
tls,2002,11729700
tls,2003,14923200
tls,2004,15620200
tls,2005,12166400
tls,2006,-1464300
tls,2007,9479100
tls,2008,-1868400
tls,2009,-18015400
tls,2010,-6147500
tls,2011,-2963700
tls,2012,-10839900
tls,2013,-13868300
tls,2014,-8744500
tls,2015,9599500
tls,2016,4763000
tls,2017,-4159300
tls,2018,-26260500
tls,2019,14662600
tls,2020,45276100
ton,1980,6190000
ton,1981,7266000
ton,1982,8674000
ton,1983,9679000
ton,1984,10093000
ton,1985,13480000
ton,1986,15775000
ton,1987,18349000
ton,1988,20752000
ton,1989,20768000
ton,1990,23482000
ton,1991,28806000
ton,1992,25996000
ton,1993,31435000
ton,1994,34427000
ton,1995,35493000
ton,1996,36015000
ton,1997,37230000
ton,1998,36096000
ton,1999,37046000
ton,2000,41581000
ton,2001,44247400
ton,2002,55746700
ton,2003,65921100
ton,2004,63799100
ton,2005,72341900
ton,2006,90156700
ton,2007,95651200
ton,2008,110800000
ton,2009,85000000
ton,2010,84400000
ton,2011,91400000
ton,2012,101000000
ton,2013,100400000
ton,2014,107700000
ton,2015,121067800
ton,2016,143372400
ton,2017,164480300
ton,2018,183120300
ton,2019,186572500
ton,2020,184890900
tto,1960,0
tto,1961,0
tto,1962,0
tto,1963,0
tto,1964,0
tto,1965,0
tto,1975,0
tto,1976,0
tto,1977,0
tto,1978,0
tto,1979,0
tto,1980,0
tto,1981,0
tto,1982,0
tto,1983,0
tto,1984,0
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,0
tto,1989,0
tto,1990,926600000
tto,1991,1054500000
tto,1992,968100000
tto,1993,901600000
tto,1994,1259000000
tto,1995,1344800000
tto,1996,1413900000
tto,1997,1624000000
tto,1998,2154000000
tto,1999,1946000000
tto,2000,2027300000
tto,2001,2178700000
tto,2002,2400900000
tto,2003,2364400000
tto,2004,3170900000
tto,2005,3079100000
tto,2006,4324100000
tto,2007,5335300000
tto,2008,5933000000
tto,2009,5147300000
tto,2010,6032300000
tto,2011,4917000000
tto,2012,6532478900
tto,2013,6670045400
tto,2014,5879200000
tto,2015,7880200000
tto,2016,6485700000
tto,2017,5736700000
tto,2018,7100000000
tto,2019,7134740700
tun,1965,64500000
tun,1966,74100000
tun,1967,75700000
tun,1968,77400000
tun,1969,93200000
tun,1970,102400000
tun,1971,115000000
tun,1972,137000000
tun,1973,156700000
tun,1974,192600000
tun,1975,205400000
tun,1976,253600000
tun,1977,322500000
tun,1978,357900000
tun,1979,415000000
tun,1980,476400000
tun,1981,521300000
tun,1982,577700000
tun,1983,831600000
tun,1984,821300000
tun,1985,889600000
tun,1986,916800000
tun,1987,996400000
tun,1988,1093700000
tun,1989,1079800000
tun,1990,1228700000
tun,1991,1501300000
tun,1992,1828700000
tun,1993,1953300000
tun,1994,2060600100
tun,1995,2185100000
tun,1996,2405600000
tun,1997,2496400000
tun,1998,2833000000
tun,1999,3131600000
tun,2000,3447600000
tun,2001,3737200000
tun,2002,3625100000
tun,2003,3713000000
tun,2004,3904800000
tun,2005,3958800000
tun,2006,3935000000
tun,2007,3976700000
tun,2008,3922700000
tun,2009,5159600000
tun,2010,5114350764.58877
tun,2011,3414994324.99824
tun,2012,3313157134.89769
tun,2013,3851212417.10999
tun,2014,5797842000
tun,2015,6242638041.77759
tun,2016,7399133114.73222
tun,2017,7265479182.04063
tun,2018,7843191233.93002
tun,2019,8609875807.97436
tun,2020,8497510912.38533
tur,1960,1300
tur,1961,1500
tur,1962,1600
tur,1963,1800
tur,1964,2200
tur,1965,3100
tur,1966,3700
tur,1967,4100
tur,1968,4600
tur,1969,4600
tur,1970,5300
tur,1971,7000
tur,1972,8900
tur,1973,11000
tur,1974,14500
tur,1975,19900
tur,1976,26500
tur,1977,31300
tur,1978,41500
tur,1979,64900
tur,1980,70600
tur,1981,114200
tur,1982,153300
tur,1983,289400
tur,1984,495900
tur,1985,984400
tur,1986,1503600
tur,1987,2651600
tur,1988,4245600
tur,1989,6854000
tur,1990,13396900
tur,1991,22206000
tur,1992,40713000
tur,1993,81229200
tur,1994,135892100
tur,1995,284130100
tur,1996,458588400
tur,1997,972011200
tur,1998,5682438500
tur,1999,9383239900
tur,2000,17853933800
tur,2001,26547824100
tur,2002,42159002200
tur,2003,57929561500
tur,2004,72765040100
tur,2005,85392571300
tur,2006,98973238000
tur,2007,100204181100
tur,2008,109143878800
tur,2009,108109417400
tur,2010,140103425200
tur,2011,167781300700
tur,2012,184259346700
tur,2013,224388004800
tur,2014,236275920700
tur,2015,277920703800
tur,2016,309629285300
tur,2017,353894905600
tur,2018,389174706900
tur,2019,429862880000
tur,2020,560227700000
tuv,2000,2920700
tuv,2001,3512000
tuv,2002,3425200
tuv,2003,3224500
tuv,2004,2874800
tuv,2005,2787800
tuv,2006,2620000
tuv,2007,2784000
tuv,2008,3166000
tuv,2009,2715000
tuv,2010,2361000
tuv,2011,2542000
tuv,2012,4632100
tuv,2013,5376500
tuv,2014,6250800
tuv,2015,7479300
tza,1990,70687000000
tza,1991,96680000000
tza,1992,93958000000
tza,1993,117774000000
tza,1994,173542000000
tza,1995,223859000000
tza,1996,315083000000
tza,1997,421859000000
tza,1998,468048709000
tza,1999,477363061300
tza,2000,589345789000
tza,2001,681619467600
tza,2002,784724435900
tza,2003,926319742700
tza,2004,1112644656400
tza,2005,1523093179100
tza,2006,1852226281400
tza,2007,2181359383600
tza,2008,2601722706200
tza,2009,2970562490800
tza,2010,3371182697100
tza,2011,3905724354300
tza,2012,4635323000000
tza,2013,5470981215800
tza,2014,6410207578300
tza,2015,7864579414200
tza,2016,8938666759500
tza,2017,9787724200600
tza,2018,10169738000000
tza,2019,11285542000000
tza,2020,11936453000000
uga,1960,1606000
uga,1961,1642700
uga,1962,1807900
uga,1963,3101800
uga,1964,4918900
uga,1965,3880000
uga,1966,4910000
uga,1967,6780000
uga,1968,7840000
uga,1969,8680000
uga,1970,4600000
uga,1971,4600000
uga,1972,4600000
uga,1973,4600000
uga,1974,4600000
uga,1975,4600000
uga,1976,4600000
uga,1977,4600000
uga,1978,4600000
uga,1979,4600000
uga,1980,4600000
uga,1981,4600000
uga,1982,283000000
uga,1983,527000000
uga,1984,774833100
uga,1985,1479737300
uga,1986,2638546100
uga,1987,4384260800
uga,1988,16780899100
uga,1989,37980000000
uga,1990,80098000000
uga,1991,119495000000
uga,1992,156692088500
uga,1993,244449408000
uga,1994,330831000000
uga,1995,445059000000
uga,1996,556701000000
uga,1997,610522000000
uga,1998,687450000000
uga,1999,779851697300
uga,2000,597671445800
uga,2001,638522890400
uga,2002,640150332400
uga,2003,781251873000
uga,2004,834674764100
uga,2005,979522646000
uga,2006,1106969979800
uga,2007,1211544482800
uga,2008,1457943462700
uga,2009,2689065601814.12012
uga,2010,2759750888917.49023
uga,2011,3456342426687.37012
uga,2012,4597990095033.51953
uga,2013,4658690917472.40039
uga,2014,5379490078467.41992
uga,2015,6495009273477.75
uga,2016,6777775564547.36035
uga,2017,7630630959940.70117
uga,2018,8644543986200
uga,2019,9822120953621.29883
uga,2020,9418446704561.75
ukr,1987,57000
ukr,1988,61000
ukr,1989,44900
ukr,1990,73600
ukr,1991,-240600
ukr,1992,-1227600
ukr,1993,8830000
ukr,1994,1238220400
ukr,1995,5773490600
ukr,1996,9430001600
ukr,1997,12298002200
ukr,1998,15625003500
ukr,1999,21977002400
ukr,2000,25808000000
ukr,2001,23700000000
ukr,2002,24616000000
ukr,2003,27127000000
ukr,2004,32067000000
ukr,2005,52851000000
ukr,2006,70030000000
ukr,2007,85937000000
ukr,2008,123880000000
ukr,2009,116864000000
ukr,2010,128410000000
ukr,2011,182278000000
ukr,2012,196939000000
ukr,2013,186293000000
ukr,2014,204196000000
ukr,2015,299157000000
ukr,2016,362139000000
ukr,2017,464321000000
ukr,2018,542406000000
ukr,2019,555570000000
ukr,2020,596874000000
ury,1983,4836000
ury,1984,9166000
ury,1985,16048000
ury,1986,35088000
ury,1987,64135000
ury,1988,108440000
ury,1989,179456000
ury,1990,408390000
ury,1991,833006000
ury,1992,1479467000
ury,1993,2077039000
ury,1994,3126957000
ury,1995,4091121000
ury,1996,6088434000
ury,1997,26594064700
ury,1998,30993161900
ury,1999,29873545000
ury,2000,30106935900
ury,2001,31626531800
ury,2002,31729947200
ury,2003,40825072100
ury,2004,51611299900
ury,2005,56449884600
ury,2006,67417611600
ury,2007,76833271600
ury,2008,82651643500
ury,2009,87166325700
ury,2010,101718788500
ury,2011,117899750500
ury,2012,129308884500
ury,2013,144772928800
ury,2014,161697822300
ury,2015,173947376400
ury,2016,189587984600
ury,2017,209174238700
ury,2018,228542005600
ury,2019,246814541000
ury,2020,260380749500
usa,1997,319253019000
usa,1998,334927816000
usa,1999,346753049000
usa,2000,366923542000
usa,2001,358121013000
usa,2002,383625131000
usa,2003,405028344000
usa,2004,442347093000
usa,2005,471698368000
usa,2006,511478257000
usa,2007,518022793000
usa,2008,521960279000
usa,2009,471536467000
usa,2010,509119399000
usa,2011,544499516000
usa,2012,572832043000
usa,2013,609931736000
usa,2014,643818276000
usa,2015,662068580000
usa,2016,668596273000
usa,2017,694599343000
usa,2018,755656036000
usa,2019,774147989000
uzb,1987,2080000
uzb,1988,1230000
uzb,1989,0
uzb,1990,-345700
uzb,1991,-193400
uzb,1992,-3972100
uzb,1993,480674000
uzb,1994,5340100000
uzb,1995,39797500000
uzb,1996,80661600000
uzb,1997,120931600000
uzb,1998,203926752000
uzb,1999,285800000000
uzb,2000,407600000000
uzb,2001,584100000000
uzb,2002,938000000000
uzb,2003,1345100000000
uzb,2004,1724900000000
uzb,2005,1690100000000
uzb,2006,2138600000000
uzb,2007,2859100000000
uzb,2008,3854600000000
uzb,2009,4764200000000
uzb,2010,9463633200000
uzb,2011,11627502900000
uzb,2012,14316821300000
uzb,2013,15928401700000
uzb,2014,18380404500000
uzb,2015,20146866800000
uzb,2016,22431460800000
uzb,2017,34791995003000
uzb,2018,45575797000000
uzb,2019,45262672100000
uzb,2020,44372178900000
vct,1977,14700000
vct,1978,17960000
vct,1979,21930000
vct,1980,24500000
vct,1981,32100000
vct,1982,40700000
vct,1983,40800000
vct,1984,48910000
vct,1985,58870000
vct,1986,65700000
vct,1987,70870000
vct,1988,84680000
vct,1989,81580000
vct,1990,88200000
vct,1991,87100000
vct,1992,90390000
vct,1993,97310000
vct,1994,97700000
vct,1995,114030000
vct,1996,121090000
vct,1997,124950000
vct,1998,131300000
vct,1999,142610000
vct,2000,143070000
vct,2001,155780000
vct,2002,169400000
vct,2003,180130000
vct,2004,190240000
vct,2005,194030000
vct,2006,237100000
vct,2007,270010000
vct,2008,308020000
vct,2009,297520000
vct,2010,284360000
vct,2011,271490000
vct,2012,279340000
vct,2013,280120000
vct,2014,298720000
vct,2015,318730000
vct,2016,344910000
vct,2017,357980000
vct,2018,369250000
vct,2019,381030000
vct,2020,378390000
ven,1968,2274100
ven,1969,2370800
ven,1970,2757900
ven,1971,2806300
ven,1972,2612800
ven,1973,2612800
ven,1974,3290100
ven,1975,4451400
ven,1976,4548100
ven,1977,5032000
ven,1978,4451400
ven,1979,6290000
ven,1980,7741500
ven,1981,8128600
ven,1982,9386600
ven,1983,19644100
ven,1984,18176100
ven,1985,21294900
ven,1986,5687100
ven,1987,31645300
ven,1988,18329000
ven,1989,47406100
ven,1990,32236600
ven,1991,58292600
ven,1992,86919700
ven,1993,132858700
ven,1994,353680300
ven,1995,759163900
ven,1996,1678279800
ven,1997,3693754000
ven,1998,4334274000
ven,1999,4706007000
ven,2000,5241597000
ven,2001,6120684000
ven,2002,6735602000
ven,2003,7142245000
ven,2004,16785687000
ven,2005,24769563000
ven,2006,31774879000
ven,2007,37346953000
ven,2008,43574401000
ven,2009,53841517000
ven,2010,73052147000
ven,2011,104774819000
ven,2012,135905487000
ven,2013,194752808000
ven,2014,330640928000
vnm,2010,270746000000000
vnm,2011,318438000000000
vnm,2012,323049000000000
vnm,2013,362375000000000
vnm,2014,395755000000000
vnm,2015,420310000000000
vnm,2016,452103000000000
vnm,2017,500374000000000
vnm,2018,552444000000000
vnm,2019,598627000000000
vnm,2020,616568000000000
vut,1998,3609000000
vut,1999,4472000000
vut,2000,4601000000
vut,2001,4727000000
vut,2002,4263000000
vut,2003,4349000000
vut,2004,4675000000
vut,2005,5176000000
vut,2006,5742000000
vut,2007,7130000000
vut,2008,8394000000
vut,2009,8208000000
vut,2010,6966000000
vut,2011,7611000000
vut,2012,7637000000
vut,2013,8087000000
vut,2014,8432000000
vut,2015,8718000000
vut,2016,8489000000
vut,2017,10444000000
vut,2018,11912000000
yem,1990,21531000000
yem,1991,26676000000
yem,1992,33382000000
yem,1993,40805000000
yem,1994,44066000000
yem,1995,65753000000
yem,1996,85720000000
yem,1997,96219000000
yem,1998,97132000000
yem,1999,113720000000
yem,2000,134626000000
yem,2001,155667000000
yem,2002,197792000000
yem,2003,217438000000
yem,2004,238194000000
yem,2005,278403000000
yem,2006,338538772800
yem,2007,396193165600
yem,2008,972210012000
yem,2009,202806267400
yem,2010,1400853994000
yem,2011,1119776779200
yem,2012,1218246025200
yem,2013,1825353695500
yem,2014,1938743000000
yem,2015,3249653078100
yem,2016,2069463515200
yem,2017,3260521480900
yem,2018,4934114173700
zaf,1960,270000000
zaf,1961,262000000
zaf,1962,283000000
zaf,1963,316000000
zaf,1964,368000000
zaf,1965,378000000
zaf,1966,410000000
zaf,1967,464000000
zaf,1968,522000000
zaf,1969,683000000
zaf,1970,771000000
zaf,1971,864000000
zaf,1972,932000000
zaf,1973,1083000000
zaf,1974,1221000000
zaf,1975,1415000000
zaf,1976,1666000000
zaf,1977,2080000000
zaf,1978,2564000000
zaf,1979,3125000000
zaf,1980,3758000000
zaf,1981,4614000000
zaf,1982,6277000000
zaf,1983,6793000000
zaf,1984,8560000000
zaf,1985,10255000000
zaf,1986,12132000000
zaf,1987,13995000000
zaf,1988,18695000000
zaf,1989,24130000000
zaf,1990,26665000000
zaf,1991,28573000000
zaf,1992,28671000000
zaf,1993,35291000000
zaf,1994,41973000000
zaf,1995,47746000000
zaf,1996,52484000000
zaf,1997,58563000000
zaf,1998,67550000000
zaf,1999,74810000000
zaf,2000,83930000000
zaf,2001,91792000000
zaf,2002,105389000000
zaf,2003,117387000000
zaf,2004,144673000000
zaf,2005,170015000000
zaf,2006,197333000000
zaf,2007,225160000000
zaf,2008,233710000000
zaf,2009,229723000000
zaf,2010,254028000000
zaf,2011,291929000000
zaf,2012,329897000000
zaf,2013,366269000000
zaf,2014,395082000000
zaf,2015,439035000000
zaf,2016,470714000000
zaf,2017,485740000000
zaf,2018,537275000000
zaf,2019,565747000000
zaf,2020,523203000000
zmb,1965,64000
zmb,1966,75000
zmb,1967,80600
zmb,1968,95100
zmb,1969,116000
zmb,1970,107700
zmb,1971,99900
zmb,1972,112500
zmb,1973,134100
zmb,1974,158100
zmb,1975,132200
zmb,1976,162700
zmb,1977,189800
zmb,1978,246400
zmb,1979,237000
zmb,1980,221000
zmb,1981,357300
zmb,1982,345200
zmb,1983,632100
zmb,1984,547500
zmb,1985,722200
zmb,1986,1329400
zmb,1987,2085400
zmb,1988,1805000
zmb,1989,5465400
zmb,1990,13213800
zmb,1991,20210500
zmb,1992,60867000
zmb,1993,157454000
zmb,1994,313329400
zmb,1995,392940100
zmb,1996,519508100
zmb,1997,688131200
zmb,1998,791053500
zmb,1999,933889900
zmb,2000,1304558500
zmb,2001,1776027500
zmb,2002,2036309700
zmb,2003,2442540700
zmb,2004,2947126900
zmb,2005,3571738600
zmb,2006,4082606100
zmb,2007,4799256000
zmb,2008,5719680900
zmb,2009,5157699300
zmb,2010,5379621000
zmb,2011,6296766900
zmb,2012,7185926000
zmb,2013,9200910300
zmb,2014,11298691900
zmb,2015,9427726100
zmb,2016,10182300500
zmb,2017,16197739800
zmb,2018,21818618400
zmb,2019,22814528300
zmb,2020,10460505800
zwe,1960,46966100
zwe,1961,50879900
zwe,1962,52184600
zwe,1963,57403000
zwe,1964,66535300
zwe,1965,88713700
zwe,1966,48286100
zwe,1967,63286300
zwe,1968,73201000
zwe,1969,77721500
zwe,1970,74291600
zwe,1971,81597300
zwe,1972,93145200
zwe,1973,141685600
zwe,1974,53288200
zwe,1975,105253600
zwe,1976,99744000
zwe,1977,152700700
zwe,1978,86773000
zwe,1979,193144100
zwe,1980,263624300
zwe,1981,509720700
zwe,1982,694643600
zwe,1983,907685400
zwe,1984,607797100
zwe,1985,484077200
zwe,1986,568829600
zwe,1987,600636800
zwe,1988,742656500
zwe,1989,849976400
zwe,1990,876583500
zwe,1991,973745600
zwe,1992,603062400
zwe,1993,567830700
zwe,1994,687607400
zwe,1995,825813000
zwe,1996,954071000
zwe,1997,1008350300
zwe,1998,851560300
zwe,1999,1321562400
zwe,2000,950482200
zwe,2001,657867700
zwe,2002,660313400
zwe,2003,621327100
zwe,2004,448209300
zwe,2005,442714300
zwe,2006,282290600
zwe,2007,98062200
zwe,2008,86000000
zwe,2009,1154918900
zwe,2010,1334035600
zwe,2011,1551251600
zwe,2012,1870991400
zwe,2013,1939839400
zwe,2014,1840738800
zwe,2015,2044311800
zwe,2016,1878042600
zwe,2017,2027288800
zwe,2018,3081569700
zwe,2019,11621836800
zwe,2020,77278238400
