geo,time,ny_adj_svnx_cd
tun,1984,1017824102.90785
tun,1985,823688037.04105
tun,1986,748758017.44465
tun,1987,1151788980.16751
tun,1988,1318408368.6479
tun,1989,1262974719.89699
tun,1990,1672851949.99261
tun,1991,1764739809.07652
tun,1992,979339882.302
tun,1993,571999006.91118
tun,1994,975263670.32071
tun,1995,899758509.66837
tun,1996,1389352008.66379
tun,1997,1599332907.42398
tun,1998,1946043073.8323
tun,1999,2065638799.36439
tun,2000,1577730602.12006
tun,2001,1947958970.93559
tun,2002,1443107152.01478
tun,2003,2007854379.90631
tun,2004,2451367611.80315
tun,2005,1918897892.69396
tun,2006,2110810819.67204
tun,2007,2144803841.80226
tun,2008,1382206427.10052
tun,2009,2300560276.66901
tun,2010,2197717226.3345
tun,2011,-364490297.61965
tun,2012,-608469917.6739
tun,2013,-293566493.83977
tun,2014,1463277454.90203
tun,2015,1721650512.12243
tun,2016,2168892052.21068
tun,2017,2603028133.71416
tun,2018,3075059463.31812
tun,2019,3202889637.80913
tur,1974,6771944157.05948
tur,1975,8553783658.41191
tur,1976,10438643038.9282
tur,1977,10730044551.9433
tur,1978,12379711012.9662
tur,1979,18591742348.1958
tur,1980,10229696964.8212
tur,1981,13191714330.8714
tur,1982,11218653279.4972
tur,1983,9204807068.61389
tur,1984,8863565861.98271
tur,1985,13401497597.4632
tur,1986,17795990272.4118
tur,1987,6425066987.67542
tur,1988,10210436381.8149
tur,1989,10427052601.953
tur,1990,10821074541.7672
tur,1991,5901080467.63573
tur,1992,6634584468.32754
tur,1993,9908122442.95924
tur,1994,4458664530.05596
tur,1995,7859480144.92497
tur,1996,13166335529.5822
tur,1997,11669240229.6273
tur,1998,32957667535.9381
tur,1999,17241281734.1758
tur,2000,17322080305.2172
tur,2001,9237719621.60107
tur,2002,12417402373.2273
tur,2003,14918611475.9177
tur,2004,31103122050.2183
tur,2005,47934394562.8196
tur,2006,58524106137.07449
tur,2007,68671579432.3218
tur,2008,85108256578.9594
tur,2009,49485248348.4774
tur,2010,69713040660.92999
tur,2011,91695835883.4668
tur,2012,99892822451.1955
tur,2013,117831044809.939
tur,2014,119594626730.83701
tur,2015,110592228527.039
tur,2016,105103449106.685
tur,2017,109914586101.944
tur,2018,120250350776.289
tur,2019,95009778018.98143
tza,1990,-30388209.71697
tza,1991,-164408998.12772
tza,1992,-61750792.16543
tza,1993,-170788579.52989
tza,1994,-245733157.07631
tza,1995,39779446.3653
tza,1996,140720236.99759
tza,1997,190986952.79514
tza,1998,1277865780.13321
tza,1999,905783032.46349
tza,2000,1217541442.59252
tza,2001,1199543054.54236
tza,2002,1689502244.12498
tza,2003,2124241591.71533
tza,2004,2839774242.09001
tza,2005,3151652494.23734
tza,2006,3619866751.72544
tza,2007,4007430232.52784
tza,2008,6171642536.6508
tza,2009,6279265522.92402
tza,2010,5219258509.60867
tza,2011,4290410817.90721
tza,2012,6472497744.33958
tza,2013,8051539127.35348
tza,2014,9398405939.38059
tza,2015,7805230314.18484
tza,2016,9500790954.6678
tza,2017,11581386341.1869
uga,1982,-626139771.86682
uga,1983,-415200226.12253
uga,1984,-334721802.76811
uga,1985,-305560996.88953
uga,1986,-435933990.21435
uga,1987,-452650728.91097
uga,1988,-399559276.62657
uga,1989,-430990558.96568
uga,1990,-595626894.99858
uga,1991,-509824051.57347
uga,1992,-394031769.68407
uga,1993,-186177521.50847
uga,1994,-86441796.10931
uga,1995,-392204604.81323
uga,1996,14880572.43216
uga,1997,258651803.53289
uga,1998,-68336805.41747
uga,1999,100470021.17547
uga,2000,-60844154.83586
uga,2001,-50537691.2939
uga,2002,-6214333.67303
uga,2003,-315466416.30957
uga,2004,293553549.10188
uga,2005,431873215.64458
uga,2006,125653599.61528
uga,2007,-353371938.76372
uga,2008,163491063.68749
uga,2009,445661068.26852
uga,2010,412638865.71673
uga,2011,-878647962.81231
uga,2012,-1595935255.70025
uga,2013,-265201007.90475
uga,2014,1075906163.87152
uga,2015,-1291017472.54572
uga,2016,660875634.87093
uga,2017,1189436162.12074
uga,2018,2345020359.99321
uga,2019,3504497787.32118
ukr,1995,-2813755351.50487
ukr,1996,-3964617341.11697
ukr,1997,-3426673864.90784
ukr,1998,-4316215368.26001
ukr,1999,-3910896975.77134
ukr,2000,-2953616160.41811
ukr,2001,-1614863593.22764
ukr,2002,-153835641.6064
ukr,2003,-41011205.30614
ukr,2004,5619719130.86802
ukr,2005,6142362664.84567
ukr,2006,7666660168.47584
ukr,2007,15634028295.9088
ukr,2008,16238662904.9236
ukr,2009,-460383057.38566
ukr,2010,1057856261.55806
ukr,2011,1245088376.96476
ukr,2012,291107245.91044
ukr,2013,-7450757475.10291
ukr,2014,-4882548808.29108
ukr,2015,2061285210.24389
ukr,2016,3156151568.60805
ukr,2017,3935327386.8776
ukr,2018,1942548123.90432
ukr,2019,-1682387493.8595
ury,1978,667819368.40071
ury,1979,879859823.84433
ury,1980,120348543.21217
ury,1981,1202558017.80491
ury,1982,856402628.57486
ury,1983,257903298.36975
ury,1984,210757666.92204
ury,1985,163879788.66243
ury,1986,372507751.47617
ury,1987,461366043.5184
ury,1988,711818715.31909
ury,1989,602986621.80076
ury,1990,724125698.40278
ury,1991,1054100207.09586
ury,1992,967468164.95739
ury,1993,1166815456.37693
ury,1994,1283967269.49269
ury,1995,1397313239.88986
ury,1996,1510344448.64562
ury,1997,1672057651.51213
ury,1998,1830941042.95225
ury,1999,1179894919.40401
ury,2000,988913162.66341
ury,2001,1009982909.31342
ury,2002,1186095299.05729
ury,2003,912504350.32735
ury,2004,1271915462.12853
ury,2005,1852961230.77417
ury,2006,1853449512.48113
ury,2007,2407003168.82668
ury,2008,2702360953.27869
ury,2009,3525974837.59727
ury,2010,4165473815.7265
ury,2011,5533849074.14839
ury,2012,3490022499.2662
ury,2013,5124562104.39836
ury,2014,4257144216.82879
ury,2015,4850898477.30268
ury,2016,4649985266.46914
ury,2017,3998176908.65593
ury,2018,3672121251.56295
ury,2019,4322623543.36438
usa,1970,159021684765.431
usa,1971,165830099780.461
usa,1972,190776610246.20096
usa,1973,236330102626.42001
usa,1974,195182476004.85901
usa,1975,180838506939.77399
usa,1976,216818151906.87799
usa,1977,250408218342.08301
usa,1978,313491597413.92902
usa,1979,285432914615.56799
usa,1980,237119221563.63297
usa,1981,346424373192.65894
usa,1982,327643953418.74103
usa,1983,278773573543.31799
usa,1984,433880899740.52002
usa,1985,399259470434.57898
usa,1986,298147988049.362
usa,1987,440312814692.67798
usa,1988,443406432347.45801
usa,1989,417620873902.25696
usa,1990,375756854995.34497
usa,1991,397159205426.76495
usa,1992,425392925493.02698
usa,1993,384447415979.46198
usa,1994,500551151610.40894
usa,1995,559742712828.78894
usa,1996,662392609349.18396
usa,1997,831509270757.11694
usa,1998,902624179728.66797
usa,1999,900640320384.24805
usa,2000,918030267111.51196
usa,2001,826558061191.05103
usa,2002,730031293044.84497
usa,2003,675269616306.18994
usa,2004,716508039183.12695
usa,2005,759100409346.89404
usa,2006,975472375005.2019
usa,2007,727809346052.32898
usa,2008,294722632098.08002
usa,2009,135985039328.123
usa,2010,464612165720.38
usa,2011,665796645919.80396
usa,2012,1018621996835.73999
usa,2013,1087690146889.83997
usa,2014,1333356928603.1001
usa,2015,1424144853162.12012
usa,2016,1157711135108.52002
usa,2017,1176428262245.19995
usa,2018,1214499412758.87012
usa,2019,1268138094598.32007
uzb,2014,15343115810.5223
uzb,2015,15228370990.2926
uzb,2016,14344232617.3595
uzb,2017,13401020695.3957
uzb,2018,10738067364.302
uzb,2019,14873300590.3981
ven,1970,1217798259.88536
ven,1971,1129504788.28848
ven,1972,1333294641.31103
ven,1973,1768883014.78392
ven,1974,1723375055.25332
ven,1975,2321627252.99054
ven,1976,1983433523.30104
ven,1977,3145767185.27315
ven,1978,1410826923.6456
ven,1979,-3312078851.60019
ven,1980,-2006699313.36761
ven,1981,-271342215.60793
ven,1982,-241771479.56712
ven,1983,-6787603383.73546
ven,1984,8285391652.19996
ven,1985,10587477099.1926
ven,1986,6824097074.76627
ven,1987,6710207904.84055
ven,1988,7149341333.86678
ven,1989,4432375082.63205
ven,1990,6555087682.27231
ven,1991,6998549954.78334
ven,1992,6246053146.84781
ven,1993,3857752121.11119
ven,1994,6601430160.85633
ven,1995,10895515241.1689
ven,1996,13702456650.6868
ven,1997,18389947536.6917
ven,1998,16021299430.0399
ven,1999,18809320602.4348
ven,2000,27296419959.6609
ven,2001,23504172523.3858
ven,2002,15627464607.7902
ven,2003,12081309607.3066
ven,2004,23392444938.1319
ven,2005,36557903903.88689
ven,2006,48300828519.335
ven,2007,57030963707.9918
ven,2008,95265923062.6201
ven,2009,64853799255.8347
ven,2010,115837522727.032
ven,2011,86077540951.00391
ven,2012,87293147918.65829
ven,2013,60294933010.4003
ven,2014,34349963924.74369
vnm,1996,3529818252.34561
vnm,1997,4061106122.89184
vnm,1998,4746372787.16644
vnm,1999,5428327055.413
vnm,2000,8438528787.26801
vnm,2001,8786911201.01495
vnm,2002,9639731163.64463
vnm,2003,9658471526.91352
vnm,2004,10343606672.7204
vnm,2005,7137169434.2941
vnm,2006,7686169160.73278
vnm,2007,9010398170.06018
vnm,2008,7149097868.81939
vnm,2009,-808074210.94567
vnm,2010,13772439178.2475
vnm,2011,12648475263.3157
vnm,2012,19959612599.733
vnm,2013,22389001483.0542
vnm,2014,24472589022.78749
vnm,2015,20597367419.5196
vnm,2016,23264477303.0073
vnm,2017,19944589634.8286
vnm,2018,23468523751.803
vnm,2019,24019219020.0617
vut,1983,16613220.488
vut,1984,31726858.58045
vut,1985,18322077.62419
vut,1986,16503345.8514
vut,1987,24210590.29285
vut,1988,19638656.02903
vut,1989,24700172.22552
vut,1990,37593401.05719
vut,1991,33073203.33023
vut,1992,21514403.03475
vut,1993,22640978.64285
vut,1994,22699627.91313
vut,1995,23335507.77571
vut,1996,3097719.87834
vut,1997,30038734.45317
vut,1998,-6710536.02503
vut,1999,-10448422.78908
vut,2000,6591685.96591
vut,2001,11403136.66673
vut,2002,22955528.29869
vut,2003,27578874.52691
vut,2004,44467329.5575
vut,2005,56715112.88639
vut,2006,90790362.24907
vut,2007,106275245.02435
vut,2008,187119996.49354
vut,2009,127827360.53041
vut,2010,108216010.78644
vut,2011,128376767.87001
vut,2012,111173105.41604
vut,2013,167942998.3251
vut,2014,222201386.01703
zaf,1971,2837508859.7815
zaf,1972,3140547673.34387
zaf,1973,5833891776.11844
zaf,1974,7853906987.43284
zaf,1975,5229066737.2136
zaf,1976,3896997028.4497
zaf,1977,4198381496.89066
zaf,1978,5344247382.32901
zaf,1979,6603973302.42118
zaf,1980,11412442458.7357
zaf,1981,8397207361.32732
zaf,1982,3686755072.02853
zaf,1983,3633011210.63862
zaf,1984,3779489140.89381
zaf,1985,-148434147.53112
zaf,1986,-732865875.57454
zaf,1987,-478443301.90161
zaf,1988,88984827.21614
zaf,1989,1129891342.03146
zaf,1990,-1511742055.45662
zaf,1991,179266833.53668
zaf,1992,3160575963.17278
zaf,1993,3495132986.33086
zaf,1994,2322964355.88303
zaf,1995,6479255766.28299
zaf,1996,2455264945.19717
zaf,1997,3256650176.27234
zaf,1998,1403064694.16704
zaf,1999,1493633999.06288
zaf,2000,681795779.95342
zaf,2001,-2223844786.66401
zaf,2002,1153587350.14921
zaf,2003,5099457820.74863
zaf,2004,4870436507.97568
zaf,2005,6294300291.75126
zaf,2006,8591135296.36961
zaf,2007,4908776136.14309
zaf,2008,-6134610062.51828
zaf,2009,4908839956.90239
zaf,2010,11514590739.4858
zaf,2011,12630782597.6354
zaf,2012,4984275726.01813
zaf,2013,1620987256.74945
zaf,2014,3113765858.27337
zaf,2015,6796126306.80162
zaf,2016,1881087181.38016
zaf,2017,5765053300.62488
zaf,2018,968619743.66867
zaf,2019,-984123511.53651
zmb,2010,1823775479.18949
zmb,2011,2221242848.45137
zmb,2012,4367465676.41124
zmb,2013,4454167263.70082
zmb,2014,4509649800.76826
zmb,2015,3973633814.13331
zmb,2016,3135118120.90608
zmb,2017,5013659258.21866
zmb,2018,6142204395.45521
zmb,2019,5639879380.21022
zwe,1977,554266638.34567
zwe,1978,330127246.87434
zwe,1979,225274846.76426
zwe,1980,555468439.60813
zwe,1981,848238469.97249
zwe,1982,786970253.02096
zwe,1983,529683294.96925
zwe,1984,1128794497.24483
zwe,1985,1086861931.22573
zwe,1986,1460268909.46839
zwe,1987,1478072937.37753
zwe,1988,2043096085.21381
zwe,1989,1765669780.60788
zwe,1990,2016606868.47613
zwe,1991,2290184484.90601
zwe,1992,1757818179.82879
zwe,1993,3248058772.17488
zwe,1994,3672243754.49651
zwe,2009,-1988697070.56868
zwe,2010,-2004266305.81002
zwe,2011,-2210168398.37003
zwe,2012,-4285684544.65934
zwe,2013,-2626591529.51944
zwe,2014,-2486648659.09107
zwe,2015,-3395278254.28883
zwe,2016,-2102422846.44199
zwe,2017,-2550156624.36278
