geo,time,ne_gdi_totl_cd
mng,2000,329821984.0042
mng,2001,319205163.26219
mng,2002,344135176.92039
mng,2003,514687410.6442
mng,2004,621189320.83558
mng,2005,947022506.67851
mng,2006,1225140256.77054
mng,2007,1639162551.15342
mng,2008,2449818434.00461
mng,2009,1575512730.8135
mng,2010,3025833928.85908
mng,2011,6053372782.86055
mng,2012,6871489046.68602
mng,2013,6703214949.53008
mng,2014,4300712944.83142
mng,2015,2848482820.05687
mng,2016,2530273633.1309
mng,2017,3146470328.52016
mng,2018,5189260483.85913
mng,2019,5056305300.04152
mng,2020,2979924237.34661
moz,1991,946075775.53154
moz,1992,757545617.10244
moz,1993,780085772.54659
moz,1994,685855065.74372
moz,1995,986219518.4114
moz,1996,829436128.10682
moz,1997,997428202.64042
moz,1998,1260860087.91875
moz,1999,2415976462.02378
moz,2000,2130548728.59094
moz,2001,1650514239.06953
moz,2002,2066500582.81949
moz,2003,1884024980.763
moz,2004,1932367339.34716
moz,2005,1923277295.00022
moz,2006,1981737842.90259
moz,2007,2143639179.88568
moz,2008,2635782383.97406
moz,2009,2183554699.9633
moz,2010,2436323361.82756
moz,2011,4145965886.41649
moz,2012,8098332967.9625
moz,2013,9164091901.10317
moz,2014,9363858206.78921
moz,2015,6579635908.20984
moz,2016,5562918919.9476
moz,2017,4386924416.87649
moz,2018,7430034720.66812
moz,2019,7052597020.93655
mrt,1961,39375028.25906
mrt,1962,49594604.73114
mrt,1963,30959053.3709
mrt,1964,18334973.49774
mrt,1965,18034401.91058
mrt,1966,18567685.75482
mrt,1967,30739004.73037
mrt,1968,43445130.36366
mrt,1969,33608590.91035
mrt,1970,34559130.56549
mrt,1971,38880604.76824
mrt,1972,60382461.93671
mrt,1973,21605317.12114
mrt,1974,50018891.29618
mrt,1975,123013176.9612
mrt,1976,166654411.03519
mrt,1977,158451945.2795
mrt,1978,126465177.52673
mrt,1979,123204818.0486
mrt,1980,192545605.5829
mrt,1981,234877730.24159
mrt,1982,265063829.74194
mrt,1983,214894587.93788
mrt,1984,183522493.88667
mrt,1985,198771352.91746
mrt,1986,246919639.78918
mrt,1987,266094802.70401
mrt,1988,276753496.16952
mrt,1989,188384574.18976
mrt,1990,210233842.17988
mrt,1991,312240768.31084
mrt,1992,312617946.15464
mrt,1993,184930698.80635
mrt,1994,667242816.10358
mrt,1995,297832686.02429
mrt,1996,262574266.51703
mrt,1997,219193581.95097
mrt,1998,198403828.60417
mrt,1999,221246790.19063
mrt,2000,201011417.90451
mrt,2001,218407324.67756
mrt,2002,169598920.28748
mrt,2003,440490708.28423
mrt,2004,832871934.51248
mrt,2005,1435870335.09036
mrt,2006,1019115837.67684
mrt,2007,1223190400.13612
mrt,2008,1719164175.09435
mrt,2009,1246209043.85477
mrt,2010,1815375499.28596
mrt,2011,2614772906.7509
mrt,2012,3308046497.20181
mrt,2013,3435104109.98996
mrt,2014,2755464530.51449
mrt,2015,2371864527.89277
mrt,2016,2001376390.22508
mrt,2017,2576768156.42458
mrt,2018,3222551397.17901
mrt,2019,3475173141.49596
mrt,2020,3306025763.44086
mus,1976,216867469.87952
mus,1977,246696835.31851
mus,1978,312008177.43741
mus,1979,378085318.87573
mus,1980,234634254.25868
mus,1981,288479829.91104
mus,1982,195907105.08163
mus,1983,190411918.47055
mus,1984,229342840.37304
mus,1985,252549781.4473
mus,1986,320798431.65211
mus,1987,481356090.13682
mus,1988,662092471.18182
mus,1989,678959724.06195
mus,1990,801628149.49373
mus,1991,806264804.53352
mus,1992,937194021.795
mus,1993,996618166.36446
mus,1994,1130750506.67023
mus,1995,1033540356.48758
mus,1996,1091277984.85634
mus,1997,1230616394.31456
mus,1998,1074881472.28115
mus,1999,1159970129.99389
mus,2000,1211612706.47934
mus,2001,956443072.78239
mus,2002,1067601692.14338
mus,2003,1377316043.94029
mus,2004,1604769052.85743
mus,2005,1470872702.24639
mus,2006,1477752249.42523
mus,2007,2117827021.39958
mus,2008,2532158522.18411
mus,2009,2169537982.09
mus,2010,2711503228.90815
mus,2011,2758273531.66585
mus,2012,2844891846.9218
mus,2013,2672418847.34898
mus,2014,2519169475.14173
mus,2015,2115258994.71428
mus,2016,2189725366.39853
mus,2017,2423161472.56202
mus,2018,2751986185.1101
mus,2019,2780949159.23154
mus,2020,1987983805.5857
mys,1960,227035149.61453
mys,1961,257742061.9365
mys,1962,329282634.26107
mys,1963,477590487.39057
mys,1964,501764014.11211
mys,1965,543577681.95479
mys,1966,569057885.79642
mys,1967,522344178.75343
mys,1968,545211028.35489
mys,1969,498170652.03188
mys,1970,676532078.9233
mys,1971,880647380.66376
mys,1972,1085614980.84835
mys,1973,1811484467.72807
mys,1974,2705330065.22371
mys,1975,2173967355.0966
mys,1976,2413833805.47687
mys,1977,3133303538.78032
mys,1978,4362694300.51814
mys,1979,6133704989.94699
mys,1980,7449584271.21136
mys,1981,8748318215.35524
mys,1982,10001712768.6906
mys,1983,11401369922.0265
mys,1984,11391449052.7394
mys,1985,8605316149.81877
mys,1986,7206941969.47393
mys,1987,7428163200.50802
mys,1988,9298151825.26348
mys,1989,11604400472.534
mys,1990,14246367703.0574
mys,1991,18571428571.4286
mys,1992,20923155456.0804
mys,1993,26211879880.3465
mys,1994,30686633135.1928
mys,1995,38710925039.8724
mys,1996,41834009062.7236
mys,1997,42975370856.6967
mys,1998,19250662454.1378
mys,1999,17715000000
mys,2000,25198947368.4211
mys,2001,22637631578.9474
mys,2002,24986842105.2632
mys,2003,25085789473.6842
mys,2004,28754210526.3158
mys,2005,32146497319.849
mys,2006,36936644675.8628
mys,2007,45308645566.6744
mys,2008,49528748725.9428
mys,2009,36074053057.1712
mys,2010,59639564124.057
mys,2011,69089869281.0457
mys,2012,80964775964.776
mys,2013,83848741629.3757
mys,2014,84439793455.3454
mys,2015,76617238765.843
mys,2016,78312878528.55389
mys,2017,81524673518.7424
mys,2018,85742112958.78668
mys,2019,76868074834.03741
mys,2020,66502200547.1631
nam,1980,579342336.28358
nam,1981,518522304.82855
nam,1982,386490387.57257
nam,1983,392458250.25651
nam,1984,257483831.46907
nam,1985,159469594.50121
nam,1986,147183706.97015
nam,1987,294991010.63622
nam,1988,374754360.6697
nam,1989,375832759.08043
nam,1990,754890251.49238
nam,1991,462164306.66715
nam,1992,632782784.01122
nam,1993,497073048.32145
nam,1994,699115495.0997
nam,1995,769759945.96234
nam,1996,816829483.86947
nam,1997,736242860.24306
nam,1998,865626033.31946
nam,1999,793465668.22162
nam,2000,668408556.44255
nam,2001,791597117.03759
nam,2002,622561490.22361
nam,2003,955158168.86327
nam,2004,1259743796.15152
nam,2005,1425745605.36921
nam,2006,1777356991.91677
nam,2007,2126907958.15378
nam,2008,2364811178.30265
nam,2009,2334468120.80537
nam,2010,2718371212.63795
nam,2011,2761912260.27397
nam,2012,3485172471.86897
nam,2013,3540171577.72741
nam,2014,4324608951.47977
nam,2015,3463627353.10785
nam,2016,2362049378.60329
nam,2017,2291016828.26005
nam,2018,2040864015.89856
nam,2019,1898547188.61604
nam,2020,1529637144.43641
ncl,1981,165973488.20753
ncl,1982,164026874.48938
ncl,1983,137837667.24245
ncl,1984,115801514.12038
ncl,1985,119974850.0133
ncl,1986,250935430.53817
ncl,1990,794244257.82691
ncl,1998,756301054.95162
ncl,1999,815790962.11807
ncl,2000,784548399.88711
ncl,2001,755820536.93258
ncl,2002,916238175.21138
ncl,2003,1446529830.37116
ncl,2004,1568230209.37788
ncl,2005,1862027604.7801
ncl,2006,2364056156.30433
ncl,2007,3313898832.76053
ncl,2008,3745190381.46849
ncl,2009,2963025944.27895
ncl,2010,3974593701.84249
ncl,2011,4312935179.384
ncl,2012,3952243489.40076
ncl,2013,3993969007.69123
ncl,2014,3786412652.75289
ncl,2015,3034125396.66918
ncl,2016,2550701437.07228
ncl,2017,2549627490.87697
ner,1960,30098283.19534
ner,1961,33561926.70557
ner,1962,52517520.84269
ner,1963,72210772.8299
ner,1964,62940628.63225
ner,1965,53669107.14847
ner,1966,55074845.00062
ner,1967,57694912.49829
ner,1968,62299269.24154
ner,1969,38945518.28239
ner,1970,64014805.18851
ner,1971,53949335.13463
ner,1972,82220356.81806
ner,1973,141363962.45309
ner,1974,154486803.95522
ner,1975,150111399.26715
ner,1976,151264851.9254
ner,1977,254189537.43431
ner,1978,407989777.79885
ner,1979,544885903.45315
ner,1980,705226621.50061
ner,1981,440508399.65186
ner,1982,415390709.49035
ner,1983,226207522.84381
ner,1984,45999979.40299
ner,1985,183634084.04431
ner,1986,220902967.00114
ner,1987,260201258.34923
ner,1988,434449485.34186
ner,1989,298111358.54459
ner,1990,396361926.45575
ner,1991,397265169.33829
ner,1992,287872509.83975
ner,1993,199380613.47085
ner,1994,251610764.28207
ner,1995,277072332.1962
ner,1996,352848790.46604
ner,1997,312174682.27733
ner,1998,386634969.5009
ner,1999,284220476.98901
ner,2000,294615894.78012
ner,2001,337737215.31348
ner,2002,406924156.121
ner,2003,472806214.34067
ner,2004,469948417.33385
ner,2005,847532932.05002
ner,2006,942163288.32278
ner,2007,1084040131.52438
ner,2008,1929744926.90583
ner,2009,2093318924.10142
ner,2010,2562665191.97978
ner,2011,2773404384.43743
ner,2012,2763428351.78021
ner,2013,3038070904.08658
ner,2014,3379470848.53226
ner,2015,3133391981.248
ner,2016,2861878119.27528
ner,2017,2909833323.54556
ner,2018,3712391434.09851
ner,2019,3953525936.87437
ner,2020,4291195049.2194
nga,1981,147009674330.53699
nga,1982,122687279920.537
nga,1983,73552439596.70268
nga,1984,43317103653
nga,1985,34211332024.4404
nga,1986,30116137459.5336
nga,1987,26331546462.406
nga,1988,21668687241.6558
nga,1989,23096630581.7537
nga,1990,28739848391.2505
nga,1991,23776129684.5084
nga,1992,20924326477.3219
nga,1993,12346639258.2781
nga,1994,14238169537.1079
nga,1995,16408715527.2882
nga,1996,18706802122.5
nga,1997,20953990957.6041
nga,1998,22177408112.5
nga,1999,22764535463.6927
nga,2000,23688652505.0321
nga,2001,22894548959.6903
nga,2002,26309802598.6455
nga,2003,30830262524.9183
nga,2004,36985102714.3158
nga,2005,46128794699.34329
nga,2006,65791757183.9315
nga,2007,58555598719.0014
nga,2008,67545569382.2184
nga,2009,65048063825.9167
nga,2010,63479384302.274
nga,2011,66259228469.0491
nga,2012,68137680098.91769
nga,2013,75815120505.2144
nga,2014,86389642605.1875
nga,2015,75406337121.6035
nga,2016,62181498801.3414
nga,2017,58144239836.057
nga,2018,78698428099.3846
nga,2019,113893799699.692
nga,2020,127089444456.34
nic,1960,33317265.04762
nic,1961,35697065.66667
nic,1962,45692260.7619
nic,1963,50927822.80952
nic,1964,67110515.7619
nic,1965,118514288.78571
nic,1966,139471430.85714
nic,1967,137957142.92857
nic,1968,123428574.64286
nic,1969,141885717
nic,1970,144400000.57143
nic,1971,146428570.14286
nic,1972,113171424.21429
nic,1973,262257137.5
nic,1974,479042870.64286
nic,1975,340657149.07143
nic,1976,320071429
nic,1977,573971441.78571
nic,1978,264328569.14286
nic,1979,-87694737.47368
nic,1980,367347378.47368
nic,1981,577650010.6
nic,1982,462895631.78261
nic,1983,616750021.79167
nic,1984,690310330.24138
nic,1985,620997672.86046
nic,1986,487476816.24172
nic,1987,608441434.58786
nic,1988,703794809.3483
nic,1989,278237570.44927
nic,1990,194580645.16129
nic,1991,309319587.62887
nic,1992,375140000
nic,1993,341911764.70588
nic,1994,677267336.30952
nic,1995,783753054.44887
nic,1996,955454712.50741
nic,1997,1153928800.49957
nic,1998,1197031496.58385
nic,1999,1602517163.42083
nic,2000,1361345941.68637
nic,2001,1293892329.54968
nic,2002,1171911775.4386
nic,2003,1184273311.70551
nic,2004,1397369610.79724
nic,2005,1636291233.64788
nic,2006,1910851588.15528
nic,2007,2323766159.85039
nic,2008,2855114882.89739
nic,2009,1925317731.50766
nic,2010,2175600756.68184
nic,2011,3028321954.3085
nic,2012,3266147697.97891
nic,2013,3394235280.79344
nic,2014,3430962020.73277
nic,2015,4270530656.5701
nic,2016,4145312882.14947
nic,2017,4124102772.29634
nic,2018,3135783375.37873
nic,2019,2227059601.40935
nic,2020,2420469336.4704
nld,1969,9655699764.80955
nld,1970,11342197601.5097
nld,1971,12634682330.8271
nld,1972,14076361576.49
nld,1973,18496302222.9229
nld,1974,21463761783.7528
nld,1975,22994905019.1704
nld,1976,24939764127.3546
nld,1977,30208176349.1066
nld,1978,36821339376.6551
nld,1979,40865708008.34889
nld,1980,46081969629.7938
nld,1981,33972990373.5759
nld,1982,31196138483.12289
nld,1983,31524638251.8724
nld,1984,30415072115.3846
nld,1985,30881013800.4246
nld,1986,45630064759.84889
nld,1987,55444637728.4595
nld,1988,62850730293.2322
nld,1989,63964096435.623
nld,1990,77172379281.13278
nld,1991,76416809288.0717
nld,1992,84659085213.03259
nld,1993,75196828429.04601
nld,1994,81572216975.42081
nld,1995,98277518528.6852
nld,1996,101636601307.19
nld,1997,95212333408.62889
nld,1998,100495445456.565
nld,1999,103790639376.448
nld,2000,94226028638.43159
nld,2001,98049042529.52768
nld,2002,99551892967.05901
nld,2003,118845366601.961
nld,2004,133791645369.112
nld,2005,140181603710.50601
nld,2006,154304306220
nld,2007,198134121563.53
nld,2008,212560934121.09399
nld,2009,180589454072.26599
nld,2010,171354182033.33401
nld,2011,181413528112.841
nld,2012,157085971755.46899
nld,2013,162365086530.19699
nld,2014,159810673348.23499
nld,2015,172062149565.23401
nld,2016,160634886638.522
nld,2017,171716057548.23599
nld,2018,191561450080.784
nld,2019,201120312533.33301
nld,2020,198694150720.62296
nld_curacao,2011,1302905027.93296
nld_curacao,2012,1294469273.74302
nld_curacao,2013,1242625698.32402
nld_curacao,2014,971899441.34078
nld_curacao,2015,1053519553.07263
nld_curacao,2016,1080111731.84358
nor,1970,4216634700.1918
nor,1971,4979662410.18155
nor,1972,5407698612.67114
nor,1973,7481529015.92147
nor,1974,9907756737.72948
nor,1975,12311503950.7165
nor,1976,13977091542.1974
nor,1977,15817225509.5332
nor,1978,13928237605.6311
nor,1979,15196777314.824
nor,1980,18228660511.8238
nor,1981,17660074919.4181
nor,1982,18018128292.5318
nor,1983,16256647113.6451
nor,1984,17082276542.3023
nor,1985,17989578002.1402
nor,1986,25883538209.7989
nor,1987,29673320964.7495
nor,1988,30956575111.2475
nor,1989,28112969802.3028
nor,1990,29449494384.7149
nor,1991,27021703250.0887
nor,1992,28144661678.3329
nor,1993,26557279993.2338
nor,1994,29146593742.9154
nor,1995,36645409773.9614
nor,1996,37282396353.3753
nor,1997,40444623519.09969
nor,1998,43650978780.9307
nor,1999,39926915581.0852
nor,2000,37398600286.3051
nor,2001,35868189552.5874
nor,2002,40041333700.744
nor,2003,44821615208.6099
nor,2004,57386363636.3636
nor,2005,69887155607.2953
nor,2006,83567430184.14861
nor,2007,109781462715.59399
nor,2008,120931560283.688
nor,2009,95536949573.0166
nor,2010,109073762581.00101
nor,2011,129136255295.998
nor,2012,134584615384.61501
nor,2013,145592340425.53201
nor,2014,138466067177.995
nor,2015,106046295339.465
nor,2016,103658809523.81
nor,2017,110889985895.62801
nor,2018,122611743006.45599
nor,2019,120896931818.18201
nor,2020,109781785998.761
npl,1965,47381546.13466
npl,1966,43837773.98609
npl,1967,42000262.50164
npl,1968,43924338.17434
npl,1969,38222222.22222
npl,1970,51654320.98765
npl,1971,68444444.44444
npl,1972,75061728.39506
npl,1973,89223898.35301
npl,1974,106694560.66946
npl,1975,228413836.05934
npl,1976,219831618.33489
npl,1977,221519992
npl,1978,293240120.32031
npl,1979,292833325
npl,1980,355833341.66667
npl,1981,400666666.66667
npl,1982,410782055.14714
npl,1983,480446500.67051
npl,1984,481707443.49718
npl,1985,590951269.57793
npl,1986,577687510.55154
npl,1987,626606222.53504
npl,1988,777329403.76332
npl,1989,758167508.46072
npl,1990,657525501.25577
npl,1991,794235033.25942
npl,1992,704209354.12027
npl,1993,826104166.66667
npl,1994,911102040.81633
npl,1995,1109056224.8996
npl,1996,1230099909.17348
npl,1997,1246431702.61266
npl,1998,1206263115.41566
npl,1999,1031066961.00074
npl,2000,1335920081.07717
npl,2001,1342159084.35374
npl,2002,1225073093.63888
npl,2003,1355314973.28817
npl,2004,1784380687.53922
npl,2005,2150547408.75716
npl,2006,2428409658.11127
npl,2007,2961929420.10995
npl,2008,3803230882.10187
npl,2009,4071736571.34309
npl,2010,6124409681.22786
npl,2011,5999757982.01977
npl,2012,6207675580.83583
npl,2013,6576992101.99175
npl,2014,7043634551.56857
npl,2015,7619431906.25789
npl,2016,6925850371.95359
npl,2017,10813661320.2262
npl,2018,13094879867.1774
npl,2019,14145811137.1123
npl,2020,9558646584.7055
nzl,1970,1579511703.43823
nzl,1971,1934218118.86901
nzl,1972,2287311618.86242
nzl,1973,3484068456.93613
nzl,1974,4880033094.31881
nzl,1975,3559972893.60741
nzl,1976,3717848791.894
nzl,1977,3900464105.85563
nzl,1978,4108486622.07358
nzl,1979,4904337373.53501
nzl,1980,5003860258.63733
nzl,1981,6169344767.29664
nzl,1982,6398397669.33722
nzl,1983,6527339642.4816
nzl,1984,6286943897.12745
nzl,1985,6671099744.24552
nzl,1986,7684305027.46092
nzl,1987,9137728257.50542
nzl,1988,9527858293.07568
nzl,1989,10264544001.8938
nzl,1990,9313332934.91902
nzl,1991,7499437317.12807
nzl,1992,7774351339.85538
nzl,1993,9928101321.82954
nzl,1994,12490994566.2128
nzl,1995,15118889479.2774
nzl,1996,16234216733.7311
nzl,1997,15150349870.7685
nzl,1998,11701668508.8689
nzl,1999,13651979864.0303
nzl,2000,11595310235.8056
nzl,2001,12364808304.0348
nzl,2002,15155502981.9114
nzl,2003,21293514107.7318
nzl,2004,26268907563.0252
nzl,2005,29162852918.3975
nzl,2006,26500875429.609
nzl,2007,33989858161.2405
nzl,2008,30257257327.6165
nzl,2009,23953401211.8184
nzl,2010,29559734877.2992
nzl,2011,34601540430.1705
nzl,2012,37215108385.6858
nzl,2013,42260671654.5756
nzl,2014,46290407322.4015
nzl,2015,41400303352.56889
nzl,2016,43903865230.33009
nzl,2017,49384388562.9024
nzl,2018,51653741257.33009
nzl,2019,50024540887.7543
nzl,2020,47221949018.3585
omn,1967,33416183.37476
omn,1968,23758099.35205
omn,1969,22318214.54284
omn,1970,35277177.82577
omn,1971,85659287.77671
omn,1972,109431995.83116
omn,1973,126603934.98717
omn,1974,504053271.56919
omn,1975,746960046.3231
omn,1976,918066010.4227
omn,1977,839316155.1824
omn,1978,791835263.46265
omn,1979,971047770.70064
omn,1980,1333526635.7846
omn,1981,1666473943.2542
omn,1982,2009264910.24899
omn,1983,2100752750.43428
omn,1984,2643890851.18703
omn,1985,2759409380.42849
omn,1986,2351832460.73298
omn,1987,1467620286.08583
omn,1988,1329259297.78934
omn,1989,1155266319.89597
omn,1990,1442912873.86216
omn,1991,1703511053.31599
omn,1992,2036410923.27698
omn,1993,2190637191.15735
omn,1994,2033810143.04291
omn,1995,2067620286.08583
omn,1996,2092327698.30949
omn,1997,2794538361.50845
omn,1998,4766431729.51886
omn,1999,3402560728.21847
omn,2000,2998489986.9961
omn,2001,3348158387.51625
omn,2002,3828040572.17165
omn,2003,5019304031.20936
omn,2004,6909371651.49545
omn,2005,6659692327.69831
omn,2006,10104633289.987
omn,2007,14339812483.7451
omn,2008,22217254876.46289
omn,2009,13649289206.762
omn,2010,13022844213.264
omn,2011,21437191157.3472
omn,2012,26406241872.5618
omn,2013,29100130039.0117
omn,2014,26532119635.8908
omn,2015,28628348504.5514
omn,2016,27111313394.0182
omn,2017,27364629388.8166
omn,2018,28984655396.619
omn,2019,23657477243.173
omn,2020,15346684005.2016
pak,1960,507349853.00294
pak,1961,581898362.03276
pak,1962,669466610.66779
pak,1963,852372952.54095
pak,1964,1093658126.83746
pak,1965,1347333053.33893
pak,1966,1238555228.89542
pak,1967,1416211675.76648
pak,1968,1291684166.31667
pak,1969,1315833683.32633
pak,1970,1583578328.43343
pak,1971,1657286854.26291
pak,1972,1319614258.65335
pak,1973,817837888.96245
pak,1974,1173131313.13131
pak,1975,1840202020.20202
pak,1976,2300000000
pak,1977,2769797979.79798
pak,1978,3026262626.26263
pak,1979,3369191919.19192
pak,1980,4179393939.39394
pak,1981,5273434343.43434
pak,1982,5919146919.43128
pak,1983,5390708661.41732
pak,1984,5691674087.26625
pak,1985,5707453825.85752
pak,1986,5985430874.14755
pak,1987,6381590445.67434
pak,1988,6930561093.7055
pak,1989,7596925116.24751
pak,1990,7576123030.89796
pak,1991,8621542120.41557
pak,1992,9842174290.26856
pak,1993,10716889616.6085
pak,1994,10143573753.1622
pak,1995,11245267690.3079
pak,1996,12028706762.1568
pak,1997,11187545796.9636
pak,1998,11014941458.1916
pak,1999,9801844394.48525
pak,2000,14417762744.6243
pak,2001,13830333218.8251
pak,2002,12876956804.1572
