geo,time,ne_con_totl_zs
rou,1999,89.00073
rou,2000,85.67398
rou,2001,84.96065
rou,2002,83.51149
rou,2003,84.55874
rou,2004,84.92204
rou,2005,87.35942
rou,2006,84.6742
rou,2007,82.74648
rou,2008,79.77095
rou,2009,79.22937
rou,2010,79.50147
rou,2011,77.76362
rou,2012,78.24466
rou,2013,75.43609
rou,2014,75.65157
rou,2015,75.68886
rou,2016,77.6331
rou,2017,79.0427
rou,2018,80.63631
rou,2019,80.49148
rou,2020,79.95791
rus,1988,71.68258
rus,1989,65.27051
rus,1990,69.6543
rus,1991,63.45513
rus,1992,51.31878
rus,1993,65.28208
rus,1994,69.8995
rus,1995,71.16446
rus,1996,71.51519
rus,1997,75.82025
rus,1998,76.20104
rus,1999,68.12235
rus,2000,61.27863
rus,2001,65.8215
rus,2002,69.10207
rus,2003,68.58373
rus,2004,67.40924
rus,2005,66.81331
rus,2006,66.16475
rus,2007,66.07592
rus,2008,66.72869
rus,2009,75.42308
rus,2010,70.21297
rus,2011,68.01045
rus,2012,69.41416
rus,2013,71.84092
rus,2014,71.79033
rus,2015,70.44522
rus,2016,71.71373
rus,2017,71.08801
rus,2018,68.07633
rus,2019,69.536
rus,2020,70.17349
rwa,1960,91.59658
rwa,1961,91.80329
rwa,1962,95.52002
rwa,1963,98.90623
rwa,1964,92.3077
rwa,1965,95.02688
rwa,1966,99.0547
rwa,1967,97.59338
rwa,1968,98.21138
rwa,1969,100.05299
rwa,1970,96.6803
rwa,1971,97.52586
rwa,1972,98.4141
rwa,1973,92.41803
rwa,1974,98.7099
rwa,1975,94.7887
rwa,1976,90.99726
rwa,1977,88.32892
rwa,1978,92.41209
rwa,1979,89.67454
rwa,1980,95.80517
rwa,1981,98.63014
rwa,1982,94.81971
rwa,1983,95.64663
rwa,1984,91.22625
rwa,1985,91.79553
rwa,1986,91.69539
rwa,1987,96.02657
rwa,1988,96.49129
rwa,1989,97.72318
rwa,1990,93.80496
rwa,1991,96.71702
rwa,1992,97.06054
rwa,1993,98.5815
rwa,1994,148.50795
rwa,1995,107.26146
rwa,1996,105.7969
rwa,1997,104.063
rwa,1998,102.81667
rwa,1999,104.53655
rwa,2000,104.44131
rwa,2001,101.8767
rwa,2002,102.63269
rwa,2003,100.58763
rwa,2004,98.31548
rwa,2005,97.69108
rwa,2006,96.42856
rwa,2007,91.84166
rwa,2008,93.71239
rwa,2009,95.05422
rwa,2010,95.25959
rwa,2011,93.49476
rwa,2012,93.24587
rwa,2013,91.27411
rwa,2014,92.93409
rwa,2015,94.4961
rwa,2016,92.54329
rwa,2017,88.78348
rwa,2018,92.38785
rwa,2019,91.12386
rwa,2020,91.75695
sau,1968,49.35089
sau,1969,52.30111
sau,1970,48.36695
sau,1971,39.96956
sau,1972,36.52721
sau,1973,34.61762
sau,1974,19.33592
sau,1975,31.00108
sau,1976,33.75527
sau,1977,44.5422
sau,1978,55.99312
sau,1979,53.1056
sau,1980,40.93505
sau,1981,46.11548
sau,1982,62.53309
sau,1983,74.85742
sau,1984,77.87174
sau,1985,85.11824
sau,1986,89.62381
sau,1987,88.55264
sau,1988,84.19075
sau,1989,84.88665
sau,1990,75.35436
sau,1991,78.09691
sau,1992,73.91477
sau,1993,74.0464
sau,1994,71.71235
sau,1995,70.07989
sau,1996,68.03691
sau,1997,68.09335
sau,1998,73.87427
sau,1999,66.99953
sau,2000,62.0389
sau,2001,64.67007
sau,2002,63.00184
sau,2003,58.63039
sau,2004,53.24756
sau,2005,47.67775
sau,2006,48.06562
sau,2007,48.51551
sau,2008,44.58384
sau,2009,58.9658
sau,2010,52.48392
sau,2011,46.47419
sau,2012,48.42856
sau,2013,52.40339
sau,2014,58.1393
sau,2015,70.30518
sau,2016,68.64102
sau,2017,65.62711
sau,2018,62.53155
sau,2019,62.78496
sau,2020,71.60297
sdn,1960,86.10403
sdn,1961,85.11038
sdn,1962,84.15135
sdn,1963,87.4814
sdn,1964,89.09806
sdn,1965,89.4998
sdn,1966,86.72857
sdn,1967,87.52903
sdn,1968,88.83944
sdn,1969,86.4138
sdn,1970,87.39232
sdn,1971,91.12701
sdn,1972,90.14573
sdn,1973,86.5609
sdn,1974,90.08342
sdn,1975,90.00238
sdn,1976,88.19849
sdn,1977,91.68964
sdn,1978,93.52389
sdn,1979,95.15625
sdn,1980,97.9021
sdn,1981,94.72371
sdn,1982,95.6229
sdn,1983,95.88941
sdn,1984,99.46988
sdn,1985,96.64563
sdn,1986,89.1104
sdn,1987,90.52233
sdn,1988,89.44516
sdn,1989,90.93127
sdn,1990,90.29927
sdn,1991,87.09832
sdn,1992,87.53775
sdn,1993,88.24142
sdn,1994,87.82662
sdn,1995,90.71475
sdn,1996,95.71974
sdn,1997,91.04636
sdn,1998,91.48293
sdn,1999,92.3059
sdn,2000,78.86605
sdn,2001,75.43618
sdn,2002,76.67377
sdn,2003,75.18763
sdn,2004,73.62917
sdn,2005,78.33475
sdn,2006,76.77589
sdn,2007,73.35089
sdn,2008,70.85547
sdn,2009,73.16782
sdn,2010,77.6919
sdn,2011,76.41752
sdn,2012,79.38425
sdn,2013,76.11228
sdn,2014,65.1922
sdn,2015,62.98139
sdn,2016,64.49625
sdn,2017,60.5846
sdn,2018,63.36267
sdn,2019,64.15345
sdn,2020,67.98566
sen,1960,85.53534
sen,1961,85.75765
sen,1962,87.66904
sen,1963,87.45307
sen,1964,87.47445
sen,1965,84.99551
sen,1966,84.41158
sen,1967,82.89327
sen,1968,90.2994
sen,1969,89.34025
sen,1970,83.79798
sen,1971,86.02478
sen,1972,82.56308
sen,1973,86.36145
sen,1974,79.61496
sen,1975,82.9626
sen,1976,86.5852
sen,1977,86.43657
sen,1978,91.50616
sen,1979,91.29412
sen,1980,96.97108
sen,1981,93.95948
sen,1982,93.56298
sen,1983,96.28077
sen,1984,95.39511
sen,1985,93.72975
sen,1986,96.08943
sen,1987,92.7076
sen,1988,95.99908
sen,1989,96.1388
sen,1990,96.83543
sen,1991,96.47919
sen,1992,96.8519
sen,1993,98.13762
sen,1994,95.27986
sen,1995,92.14495
sen,1996,93.44621
sen,1997,91.00051
sen,1998,90.63287
sen,1999,89.46615
sen,2000,90.77856
sen,2001,88.749
sen,2002,90.79554
sen,2003,90.4589
sen,2004,91.82221
sen,2005,90.71709
sen,2006,93.21524
sen,2007,93.54411
sen,2008,94.84246
sen,2009,93.12207
sen,2010,92.40843
sen,2011,93.96944
sen,2012,92.40246
sen,2013,91.86093
sen,2014,89.00515
sen,2015,86.92264
sen,2016,85.62478
sen,2017,84.02954
sen,2018,83.24372
sen,2019,82.27671
sen,2020,84.38529
sgp,1960,96.95467
sgp,1961,99.34208
sgp,1962,96.56031
sgp,1963,93.05447
sgp,1964,92.49233
sgp,1965,89.20767
sgp,1966,87.08736
sgp,1967,85.86506
sgp,1968,83.59683
sgp,1969,79.19627
sgp,1970,78.97879
sgp,1971,78.34168
sgp,1972,73.54709
sgp,1973,72.37774
sgp,1974,70.68364
sgp,1975,70.55584
sgp,1976,68.60378
sgp,1977,67.98608
sgp,1978,66.793
sgp,1979,63.80196
sgp,1980,60.14782
sgp,1981,57.31187
sgp,1982,56.46534
sgp,1983,54.43008
sgp,1984,54.14829
sgp,1985,58.14628
sgp,1986,59.25287
sgp,1987,58.64323
sgp,1988,56.31874
sgp,1989,55.55983
sgp,1990,54.09484
sgp,1991,52.49036
sgp,1992,52.1552
sgp,1993,52.63528
sgp,1994,51.13899
sgp,1995,49.11994
sgp,1996,49.37552
sgp,1997,48.54
sgp,1998,48.94605
sgp,1999,51.28644
sgp,2000,52.35938
sgp,2001,57.8549
sgp,2002,58.02281
sgp,2003,56.94945
sgp,2004,52.3171
sgp,2005,49.74502
sgp,2006,48.01303
sgp,2007,45.90209
sgp,2008,50.06414
sgp,2009,49.0329
sgp,2010,46.02941
sgp,2011,45.85245
sgp,2012,46.16391
sgp,2013,47.07768
sgp,2014,47.21541
sgp,2015,47.34899
sgp,2016,46.77089
sgp,2017,45.37483
sgp,2018,44.53423
sgp,2019,45.94393
sgp,2020,45.42504
slb,1980,228.28947
slb,1981,228.40237
slb,1982,228.87701
slb,1983,228.84615
slb,1984,229.00433
slb,1985,228.97959
slb,1986,178.59922
slb,1987,138.58521
slb,1988,199.45652
slb,1989,180.30303
slb,1990,150.27624
slb,1991,157.76699
slb,1992,128.6802
slb,1993,140.25026
slb,1994,126.62142
slb,1995,113.88368
slb,1996,117.57276
slb,1997,112.62136
slb,1998,97.86751
slb,1999,93.43499
slb,2000,107.34675
slb,2001,122.11939
slb,2002,104.70488
slb,2003,85.71429
slb,2004,88.10484
slb,2005,97.99499
slb,2006,106.24543
slb,2007,106.36325
slb,2008,103.85822
slb,2009,101.82186
slb,2010,106.79455
slb,2011,90.80145
slb,2012,87.22603
slb,2013,95.24571
slb,2014,95.66497
slb,2015,91.37748
slb,2016,89.00246
slb,2017,87.64419
slb,2018,92.09391
slb,2019,97.63111
slb,2020,99.45656
sle,1964,86.6577
sle,1965,87.57304
sle,1966,86.57718
sle,1967,94.61599
sle,1968,91.34786
sle,1969,78.13257
sle,1970,81.0202
sle,1971,85.82876
sle,1972,85.59879
sle,1973,72.68126
sle,1974,74.50743
sle,1975,87.94489
sle,1976,89.60404
sle,1977,88.51084
sle,1978,79.1414
sle,1979,83.17586
sle,1980,99.14323
sle,1981,97.63195
sle,1982,96.79651
sle,1983,96.68461
sle,1984,89.07492
sle,1985,99.60137
sle,1986,85.393
sle,1987,81.03863
sle,1988,79.77554
sle,1989,85.42757
sle,1990,86.30496
sle,1991,86.83816
sle,1992,92.94593
sle,1993,96.58836
sle,1994,87.47262
sle,1995,102.28058
sle,1996,103.66998
sle,1997,104.30395
sle,1998,101.89656
sle,1999,105.73824
sle,2000,120.16392
sle,2001,107.87053
sle,2002,108.47136
sle,2003,105.79931
sle,2004,101.12545
sle,2005,99.05533
sle,2006,96.61099
sle,2007,98.18203
sle,2008,101.6204
sle,2009,104.44649
sle,2010,86.60371
sle,2011,106.1464
sle,2012,99.98684
sle,2013,116.43797
sle,2014,107.97659
sle,2015,113.33444
sle,2016,114.54346
sle,2017,103.50846
sle,2018,106.93286
sle,2019,107.16474
sle,2020,109.27495
slv,1965,87.24422
slv,1966,88.54032
slv,1967,88.24831
slv,1968,90.21549
slv,1969,89.49495
slv,1970,86.46683
slv,1971,86.38924
slv,1972,84.8669
slv,1973,84.74403
slv,1974,85.78769
slv,1975,83.04778
slv,1976,81.65341
slv,1977,75.89236
slv,1978,83.18905
slv,1979,82.08475
slv,1980,85.80958
slv,1981,92.66495
slv,1982,92.47152
slv,1983,93.36563
slv,1984,94.82195
slv,1985,96.71718
slv,1986,91.12663
slv,1987,94.74856
slv,1988,93.68259
slv,1989,95.12516
slv,1990,98.80875
slv,1991,97.8464
slv,1992,97.57644
slv,1993,95.82505
slv,1994,94.94508
slv,1995,95.30753
slv,1996,97.64492
slv,1997,96.43022
slv,1998,93.44806
slv,1999,94.8962
slv,2000,97.38649
slv,2001,98.15808
slv,2002,97.82824
slv,2003,97.96091
slv,2004,99.8291
slv,2005,100.57804
slv,2006,101.50076
slv,2007,105.68695
slv,2008,107.01216
slv,2009,104.11417
slv,2010,102.97231
slv,2011,103.52321
slv,2012,102.7969
slv,2013,103.98205
slv,2014,102.60146
slv,2015,101.57098
slv,2016,99.9344
slv,2017,99.56812
slv,2018,99.39337
slv,2019,99.74618
slv,2020,100.45993
smr,2015,60.37245
smr,2016,58.24055
smr,2017,57.17361
smr,2018,55.68377
smr,2019,55.24583
som,1960,94.76334
som,1961,97.45069
som,1962,105.04193
som,1963,100.4987
som,1964,104.47693
som,1965,92.29709
som,1966,96.16515
som,1967,96.57961
som,1968,94.45312
som,1969,95.30889
som,1970,93.49034
som,1971,94.70411
som,1972,91.23806
som,1973,98.61848
som,1974,95.65132
som,1975,91.89233
som,1976,83.92101
som,1977,117.5305
som,1978,101.57685
som,1979,128.23961
som,1980,112.90582
som,1981,115.99092
som,1982,112.80185
som,1983,126.63659
som,1984,122.2907
som,1985,83.1764
som,1986,97.23175
som,1987,91.22316
som,1988,93.46245
som,1989,106.91387
som,1990,112.45465
som,2013,143.89555
som,2014,144.02667
som,2015,142.65007
som,2016,143.7623
som,2017,150.64172
som,2018,153.60063
som,2019,152.21816
som,2020,153.19237
srb,1995,89.38903
srb,1996,91.69659
srb,1997,92.56458
srb,1998,96.00736
srb,1999,97.4587
srb,2000,95.76063
srb,2001,97.87522
srb,2002,97.745
srb,2003,94.98044
srb,2004,97.80016
srb,2005,94.37848
srb,2006,96.28861
srb,2007,96.03728
srb,2008,95.37327
srb,2009,94.6696
srb,2010,94.61985
srb,2011,94.47603
srb,2012,94.51219
srb,2013,90.83942
srb,2014,91.55387
srb,2015,88.36026
srb,2016,86.74772
srb,2017,87.00936
srb,2018,85.97076
srb,2019,84.84528
srb,2020,84.08776
ssd,2008,51.30996
ssd,2009,61.92482
ssd,2010,57.75724
ssd,2011,51.5727
ssd,2012,78.8461
ssd,2013,119.91239
ssd,2014,79.85677
ssd,2015,86.49789
sur,2006,52.49792
sur,2007,46.94207
sur,2008,51.04145
sur,2009,49.906
sur,2010,49.25373
svk,1990,81.40702
svk,1991,77.02588
svk,1992,80.80837
svk,1993,84.49218
svk,1994,77.85626
svk,1995,77.06606
svk,1996,79.15125
svk,1997,75.53616
svk,1998,76.59516
svk,1999,75.49705
svk,2000,75.31948
svk,2001,76.79417
svk,2002,76.34772
svk,2003,74.89534
svk,2004,74.80852
svk,2005,73.45609
svk,2006,73.6751
svk,2007,71.36228
svk,2008,73.3608
svk,2009,79.66553
svk,2010,76.13051
svk,2011,73.90458
svk,2012,74.05652
svk,2013,73.7348
svk,2014,73.61057
svk,2015,72.56278
svk,2016,74.03894
svk,2017,75.03214
svk,2018,75.0206
svk,2019,76.11137
svk,2020,79.72162
svn,1995,76.77565
svn,1996,76.14064
svn,1997,74.94039
svn,1998,74.49612
svn,1999,75.21097
svn,2000,74.77508
svn,2001,74.36638
svn,2002,73.56432
svn,2003,73.75542
svn,2004,72.64935
svn,2005,72.17911
svn,2006,69.75638
svn,2007,68.28242
svn,2008,69.21928
svn,2009,75.142
svn,2010,76.58019
svn,2011,77.09356
svn,2012,77.84199
svn,2013,75.7368
svn,2014,73.87224
svn,2015,72.83482
svn,2016,73.03457
svn,2017,70.99327
svn,2018,70.31672
svn,2019,70.72966
svn,2020,70.77722
swe,1960,70.76621
swe,1961,70.18272
swe,1962,70.51948
swe,1963,70.68263
swe,1964,68.74432
swe,1965,69.22155
swe,1966,70.24029
swe,1967,70.49144
swe,1968,71.3926
swe,1969,71.28846
swe,1970,70.52901
swe,1971,71.3405
swe,1972,71.86014
swe,1973,71.39823
swe,1974,72.37962
swe,1975,71.4881
swe,1976,73.61087
swe,1977,76.51379
swe,1978,76.64804
swe,1979,76.31609
swe,1980,75.94437
swe,1981,77.25903
swe,1982,77.89954
swe,1983,75.66684
swe,1984,73.479
swe,1985,73.56321
swe,1986,73.6158
swe,1987,73.91991
swe,1988,73.17736
swe,1989,72.17517
swe,1990,72.78031
swe,1991,75.26616
swe,1992,76.79632
swe,1993,78.23042
swe,1994,76.22728
swe,1995,73.50587
swe,1996,73.87277
swe,1997,73.27093
swe,1998,72.70469
swe,1999,72.90057
swe,2000,72.05059
swe,2001,71.78563
swe,2002,72.58507
swe,2003,72.64838
swe,2004,71.35645
swe,2005,71.44153
swe,2006,69.96465
swe,2007,69.06006
swe,2008,69.7996
swe,2009,73.56427
swe,2010,71.92863
swe,2011,71.41437
swe,2012,72.63597
swe,2013,73.23892
swe,2014,72.89709
swe,2015,71.76159
swe,2016,72.2223
swe,2017,71.7406
swe,2018,71.75668
swe,2019,70.69161
swe,2020,70.62579
swz,1960,77.82909
swz,1961,80.3699
swz,1962,77.12074
swz,1963,70.34986
swz,1964,65.28104
swz,1965,68.9243
swz,1966,85.06375
swz,1967,98.31461
swz,1968,76.84211
swz,1969,73.97078
swz,1970,68.53933
swz,1971,67.93033
swz,1972,66.40071
swz,1973,52.53247
swz,1974,42.87305
swz,1975,65.47842
swz,1976,68.98734
swz,1977,76.02118
swz,1978,75.45577
swz,1979,93.4275
swz,1980,95.00116
swz,1981,105.65981
swz,1982,102.16807
swz,1983,99.20802
swz,1984,99.32831
swz,1985,109.95265
swz,1986,91.0455
swz,1987,85.41159
swz,1988,79.85127
swz,1989,78.84889
swz,1990,94.74523
swz,1991,95.72792
swz,1992,99.02564
swz,1993,101.03469
swz,1994,91.83197
swz,1995,97.70861
swz,1996,104.24504
swz,1997,97.58352
swz,1998,98.49844
swz,1999,99.58971
swz,2000,86.74166
swz,2001,85.86213
swz,2002,84.19383
swz,2003,83.59403
swz,2004,85.30149
swz,2005,85.65495
swz,2006,85.05697
swz,2007,85.12567
swz,2008,92.62736
swz,2009,94.18619
swz,2010,96.36238
swz,2011,97.90998
swz,2012,91.34053
swz,2013,89.38741
swz,2014,88.94272
swz,2015,88.89144
swz,2016,87.53803
swz,2017,90.72995
swz,2018,88.70606
swz,2019,85.55389
swz,2020,88.65135
sxm,2011,85.42612
sxm,2012,77.24259
sxm,2013,80.61715
sxm,2014,80.70884
sxm,2015,75.88052
sxm,2016,77.76304
sxm,2017,83.87248
sxm,2018,96.60697
syc,1976,77.07983
syc,1977,63.99027
syc,1978,57.96907
syc,1979,73.08599
syc,1980,72.86336
syc,1981,82.41668
syc,1982,91.0648
syc,1983,87.11854
syc,1984,75.02107
syc,1985,72.14707
syc,1986,70.08607
syc,1987,68.96638
syc,1988,68.11469
syc,1989,71.05171
syc,1990,79.68583
syc,1991,81.27872
syc,1992,82.3879
syc,1993,81.78042
syc,1994,75.87216
syc,1995,76.82327
syc,1996,70.32237
syc,1997,79.05711
syc,1998,81.26386
syc,1999,74.3683
syc,2000,78.09183
syc,2001,80.81283
syc,2002,73.58903
syc,2003,77.94566
syc,2006,82.74581
syc,2007,72.17815
syc,2008,83.85123
syc,2009,81.78858
syc,2010,77.56514
syc,2011,80.58503
syc,2012,84.85215
syc,2013,72.40687
syc,2014,75.73998
syc,2015,74.20974
syc,2016,77.54352
syc,2017,77.99288
syc,2018,84.27865
syc,2019,83.05121
syc,2020,74.57918
syr,1960,92.85693
syr,1961,90.30022
syr,1962,83.34754
syr,1963,88.85661
syr,1964,90.55478
syr,1965,89.15357
syr,1966,92.62578
syr,1967,90.37307
syr,1968,88.58606
syr,1969,88.11525
syr,1970,90.23529
syr,1971,90.49045
syr,1972,87.96055
syr,1973,85.52885
syr,1974,90.04102
syr,1975,87.10977
syr,1976,82.84328
syr,1977,86.5176
syr,1978,88.54858
syr,1979,90.22938
syr,1980,89.19056
syr,1981,93.78202
syr,1982,87.00936
syr,1983,89.53077
syr,1984,87.57798
syr,1985,89.43827
syr,1986,88.52531
syr,1987,95.08973
syr,1988,95.2512
syr,1989,83.84716
syr,1990,83.06662
syr,1991,89.69746
syr,1992,88.20144
syr,1993,87.06529
syr,1994,82.3717
syr,1995,79.66233
syr,1996,82.65734
syr,1997,80.52977
syr,1998,79.81527
syr,1999,80.90947
syr,2000,75.79776
syr,2001,73.25022
syr,2002,71.81617
syr,2003,73.8872
syr,2004,75.54959
syr,2005,75.03123
syr,2006,74.66254
syr,2007,78.79632
syr,2008,82.40795
syr,2009,83.9093
syr,2010,79.21769
syr,2011,90.3265
syr,2012,107.15141
syr,2013,114.69294
syr,2014,131.99657
syr,2015,121.38706
syr,2016,127.14495
syr,2017,126.61452
syr,2018,113.74186
syr,2019,108.59108
tcd,1960,80.98269
tcd,1961,81.0281
tcd,1962,85.44463
tcd,1963,82.58478
tcd,1964,84.4773
tcd,1965,84.19053
tcd,1966,81.27176
tcd,1967,77.8901
tcd,1968,78.23678
tcd,1969,76.84231
tcd,1970,79.06572
tcd,1971,78.22099
tcd,1972,78.90748
tcd,1973,82.82643
tcd,1974,79.82625
tcd,1975,82.2928
tcd,1976,84.83863
tcd,1977,86.86705
tcd,1978,86.97578
tcd,1982,98.99931
tcd,1983,99.50378
tcd,1984,101.20483
tcd,1985,109.23924
tcd,1986,111.05477
tcd,1987,107.97664
tcd,1988,103.34009
tcd,1989,104.89366
tcd,1990,107.6731
tcd,1991,101.6301
tcd,1992,102.26807
tcd,1993,102.60178
tcd,1994,102.1141
tcd,1995,98.3001
tcd,1996,90.83959
tcd,1997,92.93041
tcd,1998,95.88013
tcd,1999,100.18013
tcd,2000,94.51708
tcd,2001,94.73996
tcd,2002,140.81475
tcd,2003,81.47817
tcd,2004,75.467
tcd,2005,69.18789
tcd,2006,78.55147
tcd,2007,73.40884
tcd,2008,73.02163
tcd,2009,76.60168
tcd,2010,72.22044
tcd,2011,74.45443
tcd,2012,72.53925
tcd,2013,76.26519
tcd,2014,74.54409
tcd,2015,78.46524
tcd,2016,79.58731
tcd,2017,84.48887
tcd,2018,80.95588
tcd,2019,79.67261
tcd,2020,93.51998
tgo,1960,89.6787
tgo,1961,83.01958
tgo,1962,85.29488
tgo,1963,91.59128
tgo,1964,80.33874
tgo,1965,76.68976
tgo,1966,75.95347
tgo,1967,77.04614
tgo,1968,76.06262
tgo,1969,73.23155
tgo,1970,74.05299
tgo,1971,74.17464
tgo,1972,78.51455
tgo,1973,78.13157
tgo,1974,46.49518
tgo,1975,82.62283
tgo,1976,74.35743
tgo,1977,76.64817
tgo,1978,60.21505
tgo,1979,77.41961
tgo,1980,76.84299
tgo,1981,82.90631
tgo,1982,87.18519
tgo,1983,80.6717
tgo,1984,87.06182
tgo,1985,92.06715
tgo,1986,92.87425
tgo,1987,91.73682
tgo,1988,92.91742
tgo,1989,92.65295
tgo,1990,85.2904
tgo,1991,90.97704
tgo,1992,93.50571
tgo,1993,100.23276
tgo,1994,88.66242
tgo,1995,88.84285
tgo,1996,92.08968
tgo,1997,99.54305
tgo,1998,97.17783
tgo,1999,96.80029
tgo,2000,89.07738
tgo,2001,91.23892
tgo,2002,87.94418
tgo,2003,87.38777
tgo,2004,88.63633
tgo,2005,94.06117
tgo,2006,96.8319
tgo,2007,98.32221
tgo,2008,96.44108
tgo,2009,93.55051
tgo,2010,93.94058
tgo,2011,95.11883
tgo,2012,90.68748
tgo,2013,90.22541
tgo,2014,90.11963
tgo,2015,89.74378
tgo,2016,91.65466
tgo,2017,89.27885
tgo,2018,90.69209
tgo,2019,87.70581
tgo,2020,85.67747
tha,1960,76.38822
tha,1961,75.31134
tha,1962,76.75774
tha,1963,77.03134
tha,1964,75.51991
tha,1965,73.29179
tha,1966,69.16709
tha,1967,72.98005
tha,1968,74.01589
tha,1969,72.21013
tha,1970,81.25373
tha,1971,79.85593
tha,1972,80.05703
tha,1973,76.84467
tha,1974,77.44269
tha,1975,79.98088
tha,1976,79.55959
tha,1977,78.01437
tha,1978,75.69971
tha,1979,77.08463
tha,1980,77.74068
tha,1981,78.04555
tha,1982,76.66133
tha,1983,77.97455
tha,1984,76.82016
tha,1985,75.74898
tha,1986,74.14419
tha,1987,71.41155
tha,1988,66.78519
tha,1989,65.01703
tha,1990,65.96315
tha,1991,64.19718
tha,1992,64.66816
tha,1993,62.9607
tha,1994,63.18317
tha,1995,62.55153
tha,1996,63.2932
tha,1997,65.08451
tha,1998,64.73961
tha,1999,66.75767
tha,2000,67.7097
tha,2001,69.47729
tha,2002,68.82987
tha,2003,68.55682
tha,2004,68.98855
tha,2005,69.4935
tha,2006,67.95342
tha,2007,66.47435
tha,2008,67.98135
tha,2009,69.04583
tha,2010,67.97635
tha,2011,69.10272
tha,2012,69.62138
tha,2013,68.91573
tha,2014,69.51258
tha,2015,68.46585
tha,2016,66.87464
tha,2017,65.22927
tha,2018,65.07679
tha,2019,65.92732
tha,2020,70.60478
tjk,1993,34.61941
tjk,1994,40.08416
tjk,1995,71.39284
tjk,1996,68.02853
tjk,1997,70.66032
tjk,1998,91.15326
tjk,1999,89.10825
tjk,2000,83.51315
tjk,2001,90.68569
tjk,2002,93.45054
tjk,2003,91.85313
tjk,2004,95.51668
tjk,2005,103.14434
tjk,2006,97.07987
tjk,2007,121.38093
tjk,2008,120.894
tjk,2009,116.46896
tjk,2010,122.26647
tjk,2011,124.43409
tjk,2012,127.72412
tjk,2013,129.91538
tjk,2014,117.20892
tjk,2015,82.79349
tjk,2016,91.45706
tjk,2017,91.82594
tjk,2018,87.63594
tjk,2019,87.39625
tjk,2020,96.41177
tkm,1987,72
tkm,1988,70.37037
tkm,1989,75
tkm,1990,73.33333
tkm,1991,66.10169
tkm,1993,43.51297
tkm,1997,91.87953
tkm,1998,95.5178
tkm,1999,91.21635
tkm,2000,54.99493
tkm,2001,67.00315
tkm,2002,58.62303
tkm,2003,70.84428
tkm,2004,76.04923
tkm,2005,61.2362
tkm,2006,43.97458
tkm,2007,45.92682
tkm,2008,44.33104
tkm,2009,21.69277
tkm,2010,12.17321
tkm,2011,14.42496
tkm,2012,21.01897
tls,2000,220.79938
tls,2001,218.55072
tls,2002,236.85956
tls,2003,186.27675
tls,2004,175.29182
tls,2005,144.60264
tls,2006,168.27517
tls,2007,190.10325
tls,2008,185.23936
tls,2009,190.50425
tls,2010,174.56958
tls,2011,157.63845
tls,2012,154.24772
tls,2013,126.69502
tls,2014,130.46533
tls,2015,116.99874
tls,2016,114.07274
tls,2017,116.61421
tls,2018,121.3724
tls,2019,100.34796
tls,2020,107.26575
ton,1975,101.89555
ton,1976,110.02571
ton,1977,103.11366
ton,1978,109.5739
ton,1979,112.55809
ton,1980,107.60054
ton,1981,112.30914
ton,1982,105.81439
ton,1983,121.16668
ton,1984,112.38612
ton,1985,115.71781
ton,1986,120.03215
ton,1987,111.50493
ton,1988,120.84505
ton,1989,117.25707
ton,1990,112.73207
ton,1991,120.91744
ton,1992,107.61907
ton,1993,109.56175
ton,1994,107.89268
ton,1995,109.1507
ton,1996,109.28584
ton,1997,111.89854
ton,1998,116.03365
ton,1999,107.90461
ton,2000,108.92158
ton,2001,109.47097
ton,2002,114.01575
ton,2003,113.04445
ton,2004,114.49312
ton,2005,117.51356
ton,2006,115.46714
ton,2007,120.99307
ton,2008,122.6786
ton,2009,126.5964
ton,2010,116.87166
ton,2011,109.7216
ton,2012,108.59249
ton,2013,117.05134
ton,2014,119.0947
ton,2015,122.31501
ton,2016,117.05769
ton,2017,116.39991
ton,2018,120.26582
ton,2019,115.81209
ton,2020,122.90105
tun,1965,67.44186
tun,1966,67.15462
tun,1967,68.12281
tun,1968,66.99075
tun,1969,68.08919
tun,1970,81.60402
tun,1971,78.81298
tun,1972,76.67447
tun,1973,79.07583
tun,1974,71.03631
tun,1975,73.85437
tun,1976,74.27315
tun,1977,77.88676
tun,1978,77.01598
tun,1979,73.55921
tun,1980,76.00339
tun,1981,76.13888
tun,1982,78.80276
tun,1983,74.8593
tun,1984,75.46628
tun,1985,75.86738
tun,1986,80.51924
tun,1987,77.50551
tun,1988,78.92987
tun,1989,79.40437
tun,1990,79.9791
tun,1991,78.96631
tun,1992,77.7357
tun,1993,78.28071
tun,1994,78.29554
tun,1995,79.20513
tun,1996,76.48783
tun,1997,77.81366
tun,1998,78.02276
tun,1999,77.32677
tun,2000,77.27989
tun,2001,77.73952
tun,2002,79.96183
tun,2003,80.10019
tun,2004,79.22757
tun,2005,78.70722
tun,2006,78.4344
tun,2007,78.20694
tun,2008,77.50465
tun,2009,78.64861
tun,2010,78.28512
tun,2011,82.95986
tun,2012,83.62801
tun,2013,85.50102
tun,2014,86.34766
tun,2015,88.7099
tun,2016,90.02702
tun,2017,91.07305
tun,2018,89.83051
tur,1960,64.75771
tur,1961,65.64673
tur,1962,65.25529
tur,1963,64.37768
tur,1964,63.41948
tur,1965,62.76695
tur,1966,62.01734
tur,1967,61.43466
tur,1968,61.07937
tur,1969,61.01598
tur,1970,62.54453
tur,1971,67.6701
tur,1972,67.27776
