geo,time,se_prm_enrr
mwi,1975,62.06259
mwi,1976,62.68688
mwi,1977,61.67499
mwi,1978,59.93789
mwi,1979,60.61896
mwi,1980,64.43551
mwi,1981,64.79484
mwi,1982,68.64827
mwi,1983,64.93047
mwi,1984,60.14826
mwi,1985,61.79892
mwi,1986,61.50069
mwi,1987,63.09632
mwi,1988,62.61459
mwi,1989,69.1897
mwi,1990,74.97911
mwi,1991,78.09628
mwi,1992,93.92475
mwi,1993,99.86947
mwi,1994,106.61019
mwi,1995,156.40424
mwi,1996,151.78616
mwi,1998,137.33725
mwi,1999,136.61578
mwi,2000,139.63976
mwi,2001,143.95921
mwi,2002,140.36774
mwi,2004,132.80894
mwi,2005,130.48244
mwi,2006,129.77274
mwi,2007,126.55218
mwi,2008,133.6265
mwi,2009,131.95912
mwi,2010,138.75146
mwi,2011,140.62019
mwi,2012,141.43549
mwi,2013,146.91495
mwi,2014,147.39578
mwi,2015,146.39682
mwi,2016,144.53294
mwi,2017,145.48888
mwi,2018,142.45782
mwi,2019,144.81099
mys,1970,87.61685
mys,1975,94.30661
mys,1977,95.40692
mys,1978,96.33513
mys,1979,95.91126
mys,1980,95.5107
mys,1981,95.26627
mys,1982,95.64086
mys,1983,96.33176
mys,1984,95.90206
mys,1985,96.1061
mys,1987,94.68926
mys,1988,94.78854
mys,1989,94.60777
mys,1990,94.39872
mys,1991,95.36952
mys,1992,96.53317
mys,1993,97.1476
mys,1994,97.25382
mys,1995,97.47978
mys,1996,97.81769
mys,1998,96.14421
mys,1999,95.85945
mys,2000,98.6782
mys,2001,98.07515
mys,2002,96.59542
mys,2003,97.37121
mys,2004,99.72312
mys,2005,99.99204
mys,2006,98.69443
mys,2007,97.95006
mys,2008,97.9803
mys,2009,98.65876
mys,2010,99.75795
mys,2011,101.08029
mys,2012,102.74181
mys,2013,104.66016
mys,2014,104.36137
mys,2015,103.81867
mys,2016,104.99918
mys,2017,105.2916
mys,2018,104.936
mys,2019,104.38252
nam,1986,118.41081
nam,1987,121.06844
nam,1988,119.36763
nam,1989,115.17382
nam,1990,115.39239
nam,1991,122.64756
nam,1992,122.50528
nam,1993,121.04021
nam,1994,123.26924
nam,1995,120.67511
nam,1996,119.20381
nam,1997,118.34979
nam,1998,117.72451
nam,1999,114.51095
nam,2000,114.46131
nam,2001,115.25127
nam,2002,115.99497
nam,2003,116.02151
nam,2004,113.60326
nam,2005,113.30325
nam,2006,112.38396
nam,2007,114.28141
nam,2008,114.0259
nam,2009,114.49538
nam,2010,115.19313
nam,2012,118.8832
nam,2013,121.06017
nam,2017,124.17917
nam,2018,124.24839
ner,1971,11.71429
ner,1972,12.14388
ner,1973,12.55196
ner,1974,13.29953
ner,1975,14.15344
ner,1976,16.27729
ner,1977,17.87938
ner,1978,19.20975
ner,1979,19.75576
ner,1980,21.51488
ner,1981,23.00365
ner,1982,23.23785
ner,1983,23.18262
ner,1984,23.23464
ner,1985,22.6739
ner,1986,24.21814
ner,1987,25.06424
ner,1988,24.76583
ner,1989,25.65437
ner,1990,26.18664
ner,1991,27.1665
ner,1992,26.4829
ner,1993,26.74557
ner,1994,27.54578
ner,1995,27.77572
ner,1996,28.00826
ner,1997,28.82353
ner,1998,29.0066
ner,1999,30.73197
ner,2000,32.35606
ner,2001,35.37176
ner,2002,39.53921
ner,2003,42.72102
ner,2004,46.6409
ner,2005,48.35649
ner,2006,48.98726
ner,2007,51.37997
ner,2008,55.21143
ner,2009,59.0119
ner,2010,62.70836
ner,2011,66.51894
ner,2012,68.39437
ner,2013,69.14922
ner,2014,69.57597
ner,2015,71.59591
ner,2016,73.43233
ner,2017,74.7362
ner,2019,66.41541
nga,1970,40.94025
nga,1971,44.41631
nga,1972,48.73132
nga,1973,50.35062
nga,1976,49.09172
nga,1977,60.1015
nga,1978,76.34329
nga,1979,89.74936
nga,1980,94.83936
nga,1981,103.06889
nga,1982,112.76102
nga,1983,113.07883
nga,1984,111.8358
nga,1985,106.28301
nga,1986,93.49089
nga,1987,89.7366
nga,1988,85.38942
nga,1989,83.04525
nga,1990,86.49156
nga,1991,85.64646
nga,1992,89.70445
nga,1993,93.81847
nga,1994,93.60667
nga,1995,89.30061
nga,1996,78.66348
nga,1999,94.1129
nga,2000,98.6895
nga,2001,96.37557
nga,2002,98.00531
nga,2003,99.46706
nga,2004,100.67699
nga,2005,101.36508
nga,2006,102.10813
nga,2007,93.31004
nga,2008,84.13864
nga,2009,85.38784
nga,2010,85.11785
nga,2011,90.67124
nga,2012,92.09114
nga,2013,94.11853
nga,2014,90.10355
nga,2016,84.72564
nga,2018,87.45423
nic,1970,66.69885
nic,1971,69.20528
nic,1972,68.79611
nic,1973,70.29873
nic,1974,70.02013
nic,1975,72.05459
nic,1976,74.62518
nic,1977,73.82734
nic,1978,71.83278
nic,1979,77.37382
nic,1980,85.84137
nic,1982,86.56393
nic,1983,88.32375
nic,1984,85.27759
nic,1985,87.09674
nic,1986,84.22903
nic,1987,86.08434
nic,1988,86.17237
nic,1989,83.31939
nic,1990,86.28695
nic,1991,89.75634
nic,1992,91.83084
nic,1993,94.66945
nic,1994,97.16339
nic,1995,96.27486
nic,1996,95.72513
nic,1997,97.34269
nic,1998,97.64762
nic,1999,103.1704
nic,2000,103.88035
nic,2001,107.49241
nic,2002,114.54247
nic,2003,115.51947
nic,2004,118.11106
nic,2005,119.47575
nic,2006,123.80701
nic,2007,123.14758
nic,2008,122.77132
nic,2010,120.64043
nld,1971,101.33342
nld,1972,100.18875
nld,1973,99.09472
nld,1974,98.22417
nld,1975,97.88492
nld,1976,98.91972
nld,1977,99.33774
nld,1978,99.75303
nld,1979,100.19802
nld,1980,100.38784
nld,1981,100.05591
nld,1982,98.50322
nld,1983,96.54855
nld,1984,95.00353
nld,1985,94.61734
nld,1986,99.19976
nld,1987,100.9223
nld,1988,102.64921
nld,1989,103.19864
nld,1990,102.92741
nld,1991,102.23717
nld,1992,97.36736
nld,1993,96.85743
nld,1994,107.19801
nld,1995,107.2268
nld,1996,107.35431
nld,1997,107.68104
nld,1998,108.17529
nld,1999,108.08065
nld,2000,107.98899
nld,2001,107.59439
nld,2002,107.4584
nld,2003,107.49457
nld,2004,106.8912
nld,2005,106.73933
nld,2006,107.04435
nld,2007,107.72906
nld,2008,108.27075
nld,2009,108.4438
nld,2010,108.27608
nld,2011,107.49659
nld,2012,105.83011
nld,2015,102.6976
nld,2016,103.28676
nld,2017,104.22962
nld,2018,105.22103
nld,2019,106.09582
nld_curacao,2013,160.99635
nld_curacao,2020,103.7995
nor,1971,103.7633
nor,1972,103.89482
nor,1973,100.3707
nor,1974,101.02825
nor,1975,101.34733
nor,1976,100.78665
nor,1977,100.89462
nor,1978,100.00277
nor,1979,99.5219
nor,1980,99.46073
nor,1981,99.44947
nor,1982,99.14911
nor,1983,98.28252
nor,1984,97.78194
nor,1985,96.81066
nor,1986,96.81138
nor,1987,97.47347
nor,1988,98.15071
nor,1989,99.13679
nor,1990,100.18482
nor,1991,100.37564
nor,1992,100.02529
nor,1993,99.03752
nor,1994,98.72787
nor,1995,98.48692
nor,1996,98.55949
nor,1997,84.33405
nor,1998,100.2591
nor,1999,100.75639
nor,2000,100.85066
nor,2001,100.86467
nor,2002,100.19949
nor,2003,99.98498
nor,2004,99.3522
nor,2005,98.5115
nor,2006,98.59501
nor,2007,99.07673
nor,2008,99.26473
nor,2009,99.15568
nor,2010,99.08012
nor,2011,99.40241
nor,2012,99.88345
nor,2013,100.22356
nor,2014,99.82749
nor,2015,99.90493
nor,2016,100.22588
nor,2017,100.26021
nor,2018,100.07763
nor,2019,100.21533
npl,1970,25.55388
npl,1981,71.17301
npl,1982,73.51919
npl,1983,78.69425
npl,1984,82.06718
npl,1985,82.69572
npl,1986,82.64868
npl,1987,84.37722
npl,1988,88.5672
npl,1989,103.24145
npl,1990,111.04977
npl,1991,112.06721
npl,1992,114.98951
npl,1993,114.17284
npl,1994,114.93724
npl,1995,114.82707
npl,1996,118.93545
npl,1997,116.68733
npl,1999,115.71459
npl,2000,119.40479
npl,2001,112.24543
npl,2002,117.25163
npl,2003,114.84274
npl,2004,115.77968
npl,2005,114.50927
npl,2006,127.21974
npl,2007,127.29527
npl,2008,125.27331
npl,2009,137.67992
npl,2010,144.45193
npl,2011,149.95676
npl,2012,148.18983
npl,2013,145.36263
npl,2014,143.24789
npl,2015,144.17767
npl,2016,144.48885
npl,2017,143.91954
npl,2019,142.14346
nru,1971,87.7551
nru,1972,101.23172
nru,1973,100.91047
nru,1974,104.66165
nru,1985,110.51028
nru,1998,113.5929
nru,2000,109.9654
nru,2001,112.43919
nru,2002,109.58712
nru,2003,97.10452
nru,2004,109.44882
nru,2005,131.59041
nru,2006,102.20103
nru,2007,91.34615
nru,2008,93.58209
nru,2012,99.77047
nru,2014,116.45756
nru,2016,126.43357
nru,2019,121.70492
nru,2020,95.65499
nzl,1970,110.55664
nzl,1971,108.65749
nzl,1972,107.06721
nzl,1973,105.85282
nzl,1974,105.32563
nzl,1975,106.73169
nzl,1976,108.1348
nzl,1977,109.01904
nzl,1978,109.22726
nzl,1979,108.74027
nzl,1980,107.11984
nzl,1981,104.74889
nzl,1982,104.28908
nzl,1983,103.62047
nzl,1984,104.49931
nzl,1985,105.35615
nzl,1986,105.00762
nzl,1987,105.69157
nzl,1988,104.71137
nzl,1989,104.04299
nzl,1990,104.7387
nzl,1991,102.56854
nzl,1992,100.93142
nzl,1993,100.16312
nzl,1994,100.03378
nzl,1995,101.5194
nzl,1996,100.21506
nzl,1997,101.45097
nzl,1998,101.8014
nzl,1999,100.5263
nzl,2000,99.54072
nzl,2001,97.79587
nzl,2002,97.38499
nzl,2003,98.43256
nzl,2004,98.53342
nzl,2005,99.71795
nzl,2006,100.18019
nzl,2007,100.60348
nzl,2008,100.97975
nzl,2009,101.06332
nzl,2010,101.11094
nzl,2011,99.77766
nzl,2012,98.34792
nzl,2013,97.944
nzl,2014,97.6213
nzl,2015,97.94278
nzl,2016,98.82145
nzl,2017,99.97476
nzl,2018,101.07142
nzl,2019,101.6777
omn,1971,2.83066
omn,1972,12.09158
omn,1973,18.6058
omn,1974,25.94052
omn,1975,34.43909
omn,1976,37.19462
omn,1977,41.11442
omn,1978,44.69651
omn,1979,47.42845
omn,1980,48.73026
omn,1981,51.1833
omn,1982,53.98807
omn,1983,58.51059
omn,1984,63.50353
omn,1985,68.60771
omn,1986,72.64837
omn,1987,76.17791
omn,1988,78.59402
omn,1989,80.63408
omn,1990,82.00969
omn,1991,83.65322
omn,1992,85.42452
omn,1993,86.37481
omn,1994,86.18001
omn,1995,86.42099
omn,1996,88.2807
omn,1997,89.47204
omn,1998,90.33039
omn,1999,91.68318
omn,2000,92.48259
omn,2001,93.01798
omn,2002,92.71776
omn,2003,91.91731
omn,2005,92.6362
omn,2006,91.6885
omn,2007,93.70794
omn,2008,95.97791
omn,2009,103.15225
omn,2011,102.55039
omn,2012,104.61211
omn,2013,109.10664
omn,2014,109.69539
omn,2015,108.30457
omn,2016,108.2739
omn,2017,106.36469
omn,2018,103.39206
omn,2019,102.93972
omn,2020,104.52114
pak,1971,49.25872
pak,1972,49.09184
pak,1973,51.42518
pak,1974,53.79641
pak,1975,54.17545
pak,1976,55.35583
pak,1977,56.73809
pak,1978,50.02855
pak,1979,49.7938
pak,1980,49.23823
pak,1981,50.31394
pak,1982,51.14029
pak,1983,53.25252
pak,1984,53.42463
pak,1985,55.03565
pak,1986,55.4156
pak,1987,57.53265
pak,1988,57.85666
pak,1989,58.14043
pak,1990,58.62931
pak,2000,70.88539
pak,2001,70.79137
pak,2002,70.8949
pak,2003,72.72244
pak,2004,77.11121
pak,2005,81.27757
pak,2006,77.92785
pak,2007,83.10394
pak,2008,83.24307
pak,2009,83.8986
pak,2010,84.59361
pak,2011,80.85918
pak,2012,80.37719
pak,2013,79.65858
pak,2014,84.30747
pak,2015,85.08992
pak,2016,91.31746
pak,2017,90.58917
pak,2018,94.3282
pak,2019,95.48414
pan,1970,99.48288
pan,1971,108.98558
pan,1972,112.82007
pan,1973,114.9222
pan,1974,115.63009
pan,1975,115.38172
pan,1976,114.57567
pan,1977,112.77646
pan,1978,111.51716
pan,1979,108.39687
pan,1980,105.69097
pan,1981,103.28139
pan,1982,102.32832
pan,1983,100.86728
pan,1984,101.03628
pan,1985,100.68766
pan,1986,101.0454
pan,1987,101.14074
pan,1988,100.24655
pan,1989,101.09471
pan,1990,100.67081
pan,1991,99.73393
pan,1992,99.816
pan,1993,100.1241
pan,1994,99.43287
pan,1995,99.43069
pan,1996,100.96162
pan,1999,104.39654
pan,2000,105.66807
pan,2001,106.88965
pan,2002,108.83784
pan,2003,107.53756
pan,2004,108.6108
pan,2005,107.2102
pan,2006,107.44276
pan,2007,108.53408
pan,2008,107.40144
pan,2009,105.73111
pan,2010,105.11061
pan,2011,104.5327
pan,2012,103.29118
pan,2013,102.20577
pan,2014,99.13537
pan,2015,96.07713
pan,2016,93.12198
pan,2017,94.38599
pan,2020,93.23813
per,1970,103.30281
per,1971,103.96686
per,1972,104.4425
per,1973,107.07237
per,1974,108.52305
per,1975,110.16853
per,1976,112.31022
per,1977,111.90067
per,1978,112.01892
per,1979,110.47984
per,1980,109.93208
per,1981,110.83361
per,1982,114.16681
per,1983,112.76138
per,1984,112.99557
per,1985,118.89581
per,1986,113.79203
per,1987,114.11244
per,1988,114.3987
per,1989,114.71785
per,1990,114.96592
per,1991,113.54001
per,1992,111.0181
per,1993,111.97506
per,1994,113.69475
per,1995,114.94902
per,1996,114.39902
per,1997,113.37355
per,1998,116.28668
per,1999,117.31676
per,2000,117.18726
per,2001,116.73724
per,2002,116.167
per,2003,114.60995
per,2004,113.8539
per,2005,113.72672
per,2006,113.91453
per,2007,114.34937
per,2008,111.39893
per,2009,110.16584
per,2010,109.86989
per,2011,108.01226
per,2012,102.40935
per,2013,103.74295
per,2014,101.13567
per,2015,100.23685
per,2016,103.06028
per,2017,103.51957
per,2018,106.94512
per,2019,113.47723
per,2020,120.98461
phl,1971,113.26966
phl,1972,111.01848
phl,1973,108.6619
phl,1974,108.99312
phl,1975,109.89475
phl,1976,110.11151
phl,1977,110.85167
phl,1978,109.34572
phl,1979,111.45397
phl,1980,108.33304
phl,1981,111.34045
phl,1982,109.29736
phl,1983,107.92189
phl,1984,107.09532
phl,1985,105.59703
phl,1986,104.76088
phl,1987,105.48216
phl,1988,107.49319
phl,1989,109.16727
phl,1990,110.17366
phl,1991,109.40233
phl,1992,108.10682
phl,1993,107.38409
phl,1994,105.59366
phl,1995,104.99595
phl,1996,108.66677
phl,1997,109.13372
phl,1998,108.27501
phl,1999,109.04415
phl,2000,109.43647
phl,2001,108.72484
phl,2002,108.01923
phl,2003,107.869
phl,2004,106.85699
phl,2005,105.97534
phl,2006,103.94519
phl,2007,104.2242
phl,2008,105.80785
phl,2009,107.76158
phl,2014,113.05352
phl,2015,112.25093
phl,2016,110.17393
phl,2017,107.50977
phl,2018,101.86222
phl,2019,99.14772
plw,1999,108.31909
plw,2000,109.34685
plw,2003,113.23446
plw,2004,109.95851
plw,2005,115.1148
plw,2006,116.52602
plw,2007,120.90838
plw,2013,113.13269
plw,2014,112.56868
plw,2020,102.28341
png,1970,43.14613
png,1971,43.21747
png,1972,43.9961
png,1973,45.87687
png,1974,47.1159
png,1975,47.7759
png,1976,49.07013
png,1977,48.45157
png,1978,48.8763
png,1979,50.20907
png,1980,52.71567
png,1981,51.35787
png,1982,52.07606
png,1984,54.81653
png,1986,55.50648
png,1987,55.6175
png,1988,56.10976
png,1989,57.66093
png,1990,56.15911
png,1991,56.00511
png,1992,57.80369
png,1993,61.37594
png,1994,64.04086
png,1995,64.83742
png,1996,65.25664
png,1997,65.99827
png,1998,70.09003
png,2000,65.31853
png,2001,59.70505
png,2002,57.84833
png,2003,54.60187
png,2004,54.55797
png,2005,55.60483
png,2006,54.09699
png,2008,57.95456
png,2012,101.87532
png,2016,108.54586
png,2018,115.98981
pol,1971,100.51709
pol,1972,101.23035
pol,1973,102.28294
pol,1974,102.75745
pol,1975,102.33239
pol,1976,101.87251
pol,1977,101.23871
pol,1978,100.77059
pol,1979,100.53219
pol,1980,100.60144
pol,1981,101.00024
pol,1982,101.90059
pol,1983,102.68176
pol,1984,103.18731
pol,1985,103.2184
pol,1986,102.86345
pol,1987,102.7406
pol,1988,102.20658
pol,1989,100.49169
pol,1990,99.19509
pol,1991,98.85026
pol,1992,98.49343
pol,1993,99.67345
pol,1994,99.1912
pol,1995,97.61652
pol,1996,97.68398
pol,1997,99.26991
pol,1998,100.08759
pol,1999,99.083
pol,2000,98.55718
pol,2001,98.12753
pol,2002,97.06549
pol,2003,96.00685
pol,2004,95.18025
pol,2005,94.52988
pol,2006,94.56269
pol,2007,94.68037
pol,2008,94.79737
pol,2009,95.52591
pol,2010,96.52896
pol,2011,97.48154
pol,2012,99.98213
pol,2013,100.33445
pol,2014,100.14114
pol,2017,100.0159
pol,2018,96.88519
pol,2019,97.17278
pri,1971,119.97249
pri,1972,122.18016
pri,1973,122.45029
pri,1974,120.70232
pri,1975,114.88746
pri,1976,112.05781
pri,1977,114.18925
pri,1982,96.24106
pri,2009,96.70389
pri,2010,97.41122
pri,2011,89.72271
pri,2012,91.09881
pri,2013,90.86944
prk,2009,99.38559
prk,2018,89.31642
prt,1971,113.23761
prt,1972,114.51144
prt,1973,115.42524
prt,1974,117.07701
prt,1975,116.7756
prt,1976,120.22827
prt,1977,120.83974
prt,1978,121.61753
prt,1979,120.77081
prt,1980,120.81341
prt,1981,120.51457
prt,1982,118.79587
prt,1983,119.06384
prt,1984,118.2509
prt,1985,127.05202
prt,1986,125.48577
prt,1987,127.95666
prt,1988,126.54926
prt,1990,121.70243
prt,1991,119.56881
prt,1992,122.20979
prt,1993,120.0607
prt,1994,121.20715
prt,1995,120.98411
prt,1996,121.03276
prt,1998,122.48754
prt,1999,122.14681
prt,2000,123.12032
prt,2001,122.93484
prt,2002,119.0269
prt,2003,119.46276
prt,2004,118.56912
prt,2005,118.08152
prt,2006,118.0026
prt,2007,117.00543
prt,2008,115.68991
prt,2009,113.17334
prt,2010,111.58922
prt,2011,110.76992
prt,2012,109.61748
prt,2013,109.51831
prt,2014,108.10259
prt,2015,106.96263
prt,2016,105.73752
prt,2017,106.18313
prt,2018,106.82673
prt,2019,107.39288
pry,1970,98.61119
pry,1971,99.68851
pry,1972,95.78933
pry,1973,98.76956
pry,1974,97.38716
pry,1975,94.7966
pry,1976,96.20332
pry,1977,97.00011
pry,1978,98.83082
pry,1979,100.18771
pry,1980,102.44097
pry,1981,104.20899
pry,1982,103.12416
pry,1983,105.11724
pry,1984,104.32115
pry,1985,103.26938
pry,1986,101.51354
pry,1987,101.54973
pry,1988,102.53933
pry,1989,103.79713
pry,1990,105.05504
pry,1991,106.60225
pry,1992,104.32279
pry,1993,111.373
pry,1994,111.02043
pry,1995,112.70847
pry,1996,115.02725
pry,1997,114.65508
pry,1998,119.92465
pry,1999,117.87382
pry,2000,118.77401
pry,2001,117.94737
pry,2002,116.56947
pry,2003,112.4251
pry,2004,111.07866
pry,2005,110.92735
pry,2006,108.18252
pry,2007,106.07358
pry,2008,104.26692
pry,2009,102.91809
pry,2010,102.64548
pry,2011,101.51272
pry,2012,104.37317
pry,2020,84.61205
pse,1995,92.09108
pse,1996,93.48618
pse,1997,95.3249
pse,1999,96.32379
pse,2000,96.50395
pse,2001,95.26218
pse,2002,93.35211
pse,2003,91.70968
pse,2004,88.50025
pse,2005,88.22532
pse,2006,87.16483
pse,2007,87.25619
pse,2008,88.53648
pse,2009,89.61544
pse,2010,91.32157
pse,2011,93.12973
pse,2012,95.7831
pse,2013,96.44393
pse,2014,97.72579
pse,2015,97.51143
pse,2016,97.45101
pse,2017,98.91653
pse,2018,98.60411
pse,2019,97.73134
pse,2020,96.42719
pyf,1981,120.84711
pyf,1982,118.86754
pyf,1983,119.16136
pyf,1984,112.22941
pyf,1985,109.45951
pyf,1988,130.43208
pyf,1989,129.42091
pyf,1990,128.31805
pyf,1991,126.69744
pyf,1992,123.00947
pyf,1993,123.16929
pyf,1994,120.98917
pyf,1995,118.85486
pyf,1996,113.37445
qat,1971,107.98476
qat,1972,115.19637
qat,1973,117.14914
qat,1974,115.99129
qat,1975,120.98035
qat,1976,122.2435
qat,1977,123.49577
qat,1978,122.31921
qat,1979,121.75578
qat,1980,120.91562
qat,1981,117.29059
qat,1982,120.21081
qat,1983,119.1748
qat,1984,113.43755
qat,1985,110.74262
qat,1986,110.14257
qat,1987,105.33333
qat,1988,103.64862
qat,1989,102.03878
qat,1990,98.54535
qat,1991,91.2159
qat,1992,87.76333
qat,1993,86.34412
qat,1994,91.00707
qat,1995,91.76363
qat,1996,95.42203
qat,1997,99.30035
qat,1998,106.36084
qat,1999,106.88199
qat,2000,105.00009
qat,2001,104.5982
qat,2002,108.28278
qat,2003,111.29659
qat,2004,106.06346
qat,2005,106.16923
qat,2006,97.01276
qat,2007,105.5746
qat,2008,104.48442
qat,2009,105.09685
qat,2010,102.56994
qat,2011,103.94051
qat,2012,101.28726
qat,2013,97.62521
qat,2014,99.05127
qat,2015,102.57652
qat,2016,103.03264
qat,2017,103.28074
qat,2018,103.84244
qat,2019,103.53806
qat,2020,103.91966
rou,1971,114.53191
rou,1972,115.42608
rou,1973,108.76593
rou,1974,106.65459
rou,1981,93.81602
rou,1986,94.29472
rou,1987,93.07526
rou,1988,91.96176
rou,1989,91.21571
rou,1990,90.47954
rou,1991,86.21981
rou,1992,86.7277
rou,1993,88.07065
rou,1994,90.68691
rou,1995,95.81785
rou,1996,97.32371
rou,1997,97.22119
rou,1998,96.29061
rou,1999,94.43898
rou,2000,94.94425
rou,2001,96.7596
rou,2002,100.37038
rou,2003,104.71555
rou,2004,111.81211
rou,2005,109.73966
rou,2006,105.84921
rou,2007,104.44129
rou,2008,99.51621
rou,2009,99.84015
rou,2010,99.96772
rou,2011,99.60194
rou,2012,98.58544
rou,2015,89.17204
rou,2016,86.90768
rou,2017,85.15087
rou,2018,87.32538
rou,2019,87.50295
rus,1971,104.59285
rus,1972,101.43466
rus,1973,99.95528
rus,1974,98.9965
rus,1975,98.96062
rus,1976,99.99155
rus,1977,101.93163
rus,1978,104.30718
rus,1979,105.7189
rus,1980,105.79528
rus,1981,102.97784
rus,1982,102.43818
rus,1983,101.73691
rus,1984,102.17938
rus,1985,103.71282
rus,1986,104.9669
rus,1987,107.643
rus,1988,108.61105
rus,1989,108.00441
rus,1990,107.99112
rus,1991,110.33984
rus,1992,110.44136
rus,1993,109.48143
rus,1994,107.17647
rus,1995,107.87065
rus,1996,108.48346
rus,1997,106.3218
rus,1998,103.74802
rus,1999,102.9471
rus,2000,102.79093
rus,2001,106.08295
rus,2002,113.94554
rus,2003,121.05115
rus,2005,95.22629
rus,2006,94.99946
rus,2007,95.68133
rus,2008,97.58452
rus,2009,99.36153
rus,2011,101.07623
rus,2012,101.02063
rus,2013,99.76958
rus,2014,97.69432
rus,2015,99.07291
rus,2016,99.81439
rus,2017,102.58246
rus,2018,104.67882
rus,2019,104.17363
rwa,1971,64.31122
rwa,1972,61.159
rwa,1973,59.4609
rwa,1974,58.13838
rwa,1975,55.41824
rwa,1976,56.36957
rwa,1977,59.40799
rwa,1978,61.51218
rwa,1979,66.15331
rwa,1980,69.18955
rwa,1981,73.3718
rwa,1982,74.12302
rwa,1983,70.86061
rwa,1984,69.20039
rwa,1985,68.2393
rwa,1986,68.73487
rwa,1987,70.45646
rwa,1988,71.54192
rwa,1989,72.3657
rwa,1990,72.05039
rwa,1991,74.18782
rwa,1992,80.41597
rwa,1997,110.3703
rwa,1998,114.29418
rwa,1999,107.75032
rwa,2000,112.1345
rwa,2001,109.92126
rwa,2002,113.04974
rwa,2003,120.32339
rwa,2004,128.66866
rwa,2005,133.61311
rwa,2006,142.59753
rwa,2007,148.4635
rwa,2008,147.74614
rwa,2009,149.27136
rwa,2010,148.23029
rwa,2011,147.70758
rwa,2012,147.56596
rwa,2013,144.30566
rwa,2014,140.38753
rwa,2015,139.62436
rwa,2016,141.27869
rwa,2017,137.68181
rwa,2018,133.04155
rwa,2019,131.31187
sau,1979,57.91337
sau,2005,95.70171
sau,2007,100.43782
sau,2008,102.71981
sau,2009,104.66942
sau,2010,106.62243
sau,2011,106.62138
sau,2012,110.06095
sau,2013,116.41608
sau,2014,119.03267
sau,2015,110.39302
sau,2016,105.12706
sau,2017,99.45812
sau,2018,99.7699
sau,2019,100.71274
sau,2020,100.21947
sdn,2001,59.73646
sdn,2002,59.81577
sdn,2003,61.0954
sdn,2004,62.22172
sdn,2005,63.33872
sdn,2006,67.79275
sdn,2007,67.29325
sdn,2008,72.8198
sdn,2009,72.34952
sdn,2010,71.72598
sdn,2011,69.47705
sdn,2012,70.88316
sdn,2013,72.01494
sdn,2014,72.26756
sdn,2015,73.14597
sdn,2016,75.90737
sdn,2017,76.81606
sdn,2018,78.9529
sen,1971,38.83407
sen,1972,38.63038
sen,1973,39.16791
sen,1974,39.79682
sen,1975,40.08356
sen,1976,39.62929
sen,1977,42.41078
sen,1978,40.94925
sen,1979,42.17658
sen,1980,43.15188
sen,1981,44.69703
sen,1982,46.46946
sen,1983,49.01208
sen,1984,50.74337
sen,1985,52.06006
sen,1986,53.95483
sen,1987,54.57331
sen,1988,55.30954
sen,1989,54.61414
sen,1990,54.65079
sen,1991,54.81524
sen,1992,54.20213
sen,1993,53.4125
sen,1994,54.36904
sen,1995,55.3206
sen,1996,59.11264
sen,1997,63.2572
sen,1998,66.7361
sen,1999,65.91855
sen,2000,69.26343
sen,2001,71.21804
sen,2002,72.17027
sen,2003,76.04982
sen,2004,78.12049
sen,2005,79.9345
sen,2006,80.02203
sen,2007,83.55875
sen,2008,84.08726
sen,2009,83.89463
sen,2010,84.03488
sen,2011,86.98813
sen,2012,86.80446
sen,2013,84.59473
sen,2014,85.5735
sen,2015,84.93398
sen,2019,82.07385
sen,2020,83.00921
sgp,2016,100.77321
sgp,2017,100.62695
sgp,2018,100.26187
sgp,2019,100.69258
slb,1970,73.97489
slb,1971,84.17247
slb,1972,81.88164
slb,1973,77.6002
slb,1974,75.59548
slb,1975,77.66341
slb,1976,83.48834
slb,1977,79.16842
slb,1978,77.16651
slb,1979,74.19133
slb,1980,75.14315
slb,1981,71.44113
slb,1982,70.60234
slb,1983,76.85525
slb,1984,79.39988
slb,1985,77.31139
slb,1986,77.23528
slb,1987,81.21766
slb,1990,88.1869
slb,1991,89.7058
slb,1992,96.09978
slb,1993,101.27693
slb,1994,104.71352
slb,1995,107.97536
slb,1996,92.42767
slb,1997,107.77864
slb,1999,89.20461
slb,2000,86.2889
slb,2002,94.82242
slb,2005,100.62318
slb,2006,106.19116
slb,2007,107.25635
slb,2010,114.65614
slb,2011,115.62614
slb,2012,112.8037
slb,2013,114.00751
slb,2014,113.42943
slb,2015,113.59386
slb,2016,114.37427
slb,2017,112.6239
slb,2018,106.20649
slb,2019,104.28966
sle,1971,34.99288
sle,1972,36.05162
sle,1973,33.4645
sle,1974,34.88648
sle,1975,35.81575
sle,1976,37.68209
sle,1977,38.77862
sle,1978,39.21665
sle,1980,49.61685
sle,1981,50.17793
sle,1982,53.62926
sle,1983,52.65176
sle,1984,55.8568
sle,1985,59.34815
sle,1986,58.76109
sle,1988,54.7654
sle,1989,49.51597
sle,1990,47.64499
sle,1991,43.99342
sle,2000,59.55328
sle,2001,72.87275
sle,2011,113.78105
sle,2012,116.58758
sle,2013,118.2061
sle,2015,116.09913
sle,2016,118.24678
sle,2017,124.47629
sle,2018,112.75457
sle,2019,143.72517
sle,2020,141.32532
slv,1970,83.05052
slv,1971,84.94828
slv,1972,83.88986
slv,1973,88.91706
slv,1974,90.8003
