geo,time,ne_dab_totl_kn
nzl,1985,107385288000
nzl,1986,109647352000
nzl,1987,110769623000
nzl,1988,112530144000
nzl,1989,117471624000
nzl,1990,116104579000
nzl,1991,110620139000
nzl,1992,112609095000
nzl,1993,119459027000
nzl,1994,127085253000
nzl,1995,133646969000
nzl,1996,138811265000
nzl,1997,142078154000
nzl,1998,143571842000
nzl,1999,151126801000
nzl,2000,152282502000
nzl,2001,158610087000
nzl,2002,166251044000
nzl,2003,179145003000
nzl,2004,190175236000
nzl,2005,199567703000
nzl,2006,201675855000
nzl,2007,213306046000
nzl,2008,209514805000
nzl,2009,204857598000
nzl,2010,211411596000
nzl,2011,219685398000
nzl,2012,224345819000
nzl,2013,234219408000
nzl,2014,244736170000
nzl,2015,253052000000
nzl,2016,265474013000
nzl,2017,280034814000
nzl,2018,292454606000
nzl,2019,299567670000
nzl,2020,300345930000
omn,1998,11146306285.5989
omn,1999,10178476260.2414
omn,2000,9303567450.97444
omn,2001,9957060123.17382
omn,2002,10492068223.9492
omn,2003,11337743500.4974
omn,2004,13312106159.9733
omn,2005,11340795101.094
omn,2006,15418708710.5701
omn,2007,18989651408.5272
omn,2008,21631881882.2692
omn,2009,20810229542.3304
omn,2010,20775946330.056
omn,2011,22799000000
omn,2012,26534100000
omn,2013,28513500000
omn,2014,27609000000
omn,2015,29360200000
omn,2016,29666800000
omn,2017,31637000000
omn,2018,30975000000
omn,2019,29772300000
omn,2020,31180600000
pak,1986,3735799312564.39062
pak,1987,3913098411067.41992
pak,1988,4191716917003.40967
pak,1989,4379427663715.72021
pak,1990,4534549407399.33984
pak,1991,4518194399500
pak,1992,4957437348300
pak,1993,5167990294300
pak,1994,5213930230400
pak,1995,5538856634100
pak,1996,5915301023200
pak,1997,5991555957800
pak,1998,6133107774200
pak,1999,6306902049400
pak,2000,6423888000000
pak,2001,6585946000000
pak,2002,6705970000000
pak,2003,6981499000000
pak,2004,7406971000000
pak,2005,8193449000000
pak,2006,8825290140000
pak,2007,9132769984600
pak,2008,9432530945700
pak,2009,9432427739400
pak,2010,9472086207100
pak,2011,9691907750500
pak,2012,10166139224000
pak,2013,10473049000000
pak,2014,10970445000000
pak,2015,11526350000000
pak,2016,12406131000000
pak,2017,13442887674500
pak,2018,14405233000000
pak,2019,14482604000000
pak,2020,14113107000000
pan,1960,2034849170.50772
pan,1961,2270319010.42679
pan,1962,2447872936.6558
pan,1963,2720925492.98707
pan,1964,2785286399.49886
pan,1965,3052697817.22199
pan,1966,3358641045.24197
pan,1967,3610439117.27228
pan,1968,3830963806.31503
pan,1969,4291975315.42919
pan,1970,4714793555.43814
pan,1971,5331062330.57658
pan,1972,5736180550.84757
pan,1973,5911377839.11687
pan,1974,6116419107.41679
pan,1975,6045476210.7709
pan,1976,6061195176.58855
pan,1977,5656010367.60547
pan,1978,6431877074.86207
pan,1979,6826778556.13607
pan,1980,7423103610.55783
pan,1981,8502238539.92205
pan,1982,8246872207.83701
pan,1983,7555274421.12048
pan,1984,8246059971.07405
pan,1985,8707935363.56956
pan,1986,9447178065.15885
pan,1987,9486875996.94142
pan,1988,7430598137.35048
pan,1989,8315906069.702
pan,1990,8966146465.91904
pan,1991,10286376300
pan,1992,11477017900
pan,1993,12224995300
pan,1994,12520795200
pan,1995,12660800800
pan,1996,13120125300
pan,1997,13892127100
pan,1998,15880176600
pan,1999,16134795700
pan,2000,15640825900
pan,2001,14836859700
pan,2002,15432413700
pan,2003,16986076900
pan,2004,17910969400
pan,2005,19108413700
pan,2006,20417070000
pan,2007,22775300000
pan,2008,25791400000
pan,2009,24201800000
pan,2010,27874200000
pan,2011,30251500000
pan,2012,33809400000
pan,2013,36677900000
pan,2014,39007900000
pan,2015,40900600000
pan,2016,42526300000
pan,2017,44764600000
pan,2018,46171200000
pan,2019,46574200000
per,1960,64306000000
per,1961,68729000000
per,1962,76445000000
per,1963,81542000000
per,1964,86853000000
per,1965,93754000000
per,1966,102955000000
per,1967,107769000000
per,1968,104066000000
per,1969,108202000000
per,1970,111932000000
per,1971,118859000000
per,1972,120891000000
per,1973,135985000000
per,1974,153583000000
per,1975,158593000000
per,1976,156573000000
per,1977,154213000000
per,1978,140822000000
per,1979,141996000000
per,1980,162717000000
per,1981,177608000000
per,1982,174301000000
per,1983,152406000000
per,1984,152198000000
per,1985,151608000000
per,1986,175686000000
per,1987,197050000000
per,1988,177493000000
per,1989,146510000000
per,1990,144216000000
per,1991,149400000000
per,1992,149350000000
per,1993,157453000000
per,1994,178384000000
per,1995,198772000000
per,1996,200858000000
per,1997,213482000000
per,1998,210266000000
per,1999,203051000000
per,2000,206214000000
per,2001,204852000000
per,2002,213281000000
per,2003,219923000000
per,2004,226356000000
per,2005,237109000000
per,2006,263809000000
per,2007,296176000000
per,2008,336810000000
per,2009,328818000000
per,2010,376385000000
per,2011,408576000000
per,2012,441634000000
per,2013,471216000000
per,2014,485241000000
per,2015,496902000000
per,2016,504227000000
per,2017,514804000000
per,2018,535444000000
per,2019,550558000000
per,2020,495035000000
phl,1960,1570603795192.77002
phl,1961,1676781398265.22998
phl,1962,1750449926094.20996
phl,1963,1891934325070.27002
phl,1964,1989993032697.62012
phl,1965,2091319143624.32007
phl,1966,2170421387059.06006
phl,1967,2310475108222.41016
phl,1968,2403991028766.25
phl,1969,2505265054352.75
phl,1970,2553875263790.95996
phl,1971,2662760698216.47021
phl,1972,2773053723867.7002
phl,1973,2977144358275.37988
phl,1974,3236546444008.91016
phl,1975,3528599793050.62012
phl,1976,3809295543344.2998
phl,1977,3953355595208.50977
phl,1978,4180259967549.43994
phl,1979,4373619244693.95996
phl,1980,4476568289560.25
phl,1981,4575782573250
phl,1982,4815370214180
phl,1983,4894303920900
phl,1984,4398518820690
phl,1985,4124552857940
phl,1986,4273594921140
phl,1987,4521256697440
phl,1988,4851814614710
phl,1989,5212751603950
phl,1990,5597903105100
phl,1991,5480842934340
phl,1992,5672868010710
phl,1993,5887291314539.99023
phl,1994,6130474946730
phl,1995,6323273735199.99023
phl,1996,6655833596150.00977
phl,1997,7032124299529.99023
phl,1998,7052656660640
phl,1999,7049767328760
phl,2000,7318668929561.46875
phl,2001,7751180570603.34082
phl,2002,8096829157177.59863
phl,2003,8438855011689.34082
phl,2004,8909419694077.11914
phl,2005,9157789944585.10156
phl,2006,9396057612204.41992
phl,2007,9916794554293.16016
phl,2008,10592335951449.5
phl,2009,10794349653302.69922
phl,2010,11647101228175.59961
phl,2011,12069679512209.19922
phl,2012,12967300537482.19922
phl,2013,13998142947066.69922
phl,2014,14843250013113.80078
phl,2015,16026753473303.90039
phl,2016,17663203041808
phl,2017,18924035438646
phl,2018,20408827243719
phl,2019,21559672172846.10156
phl,2020,18933367458382.89453
png,1961,2341110500
png,1962,2497426400
png,1963,2659542300
png,1964,2973103500
png,1965,3395651900
png,1966,3702319700
png,1967,3886002100
png,1968,4086778100
png,1969,4695293800
png,1970,5602688900
png,1971,5892489700
png,1972,5347062000
png,1973,4850865400
png,1974,4997633700
png,1975,5060781500
png,1976,4910034600
png,1977,5120245700
png,1978,5398030800
png,1979,5674879100
png,1980,5803224100
png,1981,5700754800
png,1982,5722243100
png,1983,5831280400
png,1984,5704589700
png,1985,5606431400
png,1986,5549279900
png,1987,5796531100
png,1988,6257875800
png,1989,5900173300
png,1990,5414131400
png,1991,6091267500
png,1992,6541171600
png,1993,6513058400
png,1994,7189552100
png,1995,6358953900
png,1996,7511099400
png,1997,7902039100
png,1998,7396090400
png,1999,7408091100
png,2000,6657553800
png,2001,6444453300
png,2002,7289659800
png,2003,6304183900
png,2004,6766952300
pol,1995,806039000000
pol,1996,878166000000
pol,1997,949517000000
pol,1998,1004358000000
pol,1999,1057852000000
pol,2000,1094221000000
pol,2001,1087220000000
pol,2002,1106831000000
pol,2003,1132405000000
pol,2004,1200569000000
pol,2005,1228740000000
pol,2006,1313244000000
pol,2007,1430313000000
pol,2008,1507167000000
pol,2009,1507571000000
pol,2010,1571034000000
pol,2011,1631228000000
pol,2012,1621606000000
pol,2013,1612183000000
pol,2014,1689305000000
pol,2015,1751471000000
pol,2016,1791900000000
pol,2017,1880108000000
pol,2018,1984649000000
pol,2019,2055341000000
pol,2020,1985500000000
pri,1960,1786100000
pri,1964,2458800000
pri,1965,2747800000
pri,1966,2938500000
pri,1967,3038300000
pri,1968,3285500000
pri,1969,3595600000
pri,1970,4050000000
pri,1971,4286300000
pri,1972,4734100000
pri,1973,4969200000
pri,1974,4686400000
pri,1975,4743500000
pri,1976,7981900000
pri,1977,5061500000
pri,1978,5326000000
pri,1979,5455600000
pri,1980,5535900000
pri,1981,5460200000
pri,1982,5181300000
pri,1983,5368300000
pri,1984,5822200000
pri,1985,6027000000
pri,1986,6214200000
pri,1987,6759900000
pri,1988,7194100000
pri,1989,7459100000
pri,1990,7642500000
pri,1991,7492800000
pri,1992,7754600000
pri,1993,8125200000
pri,1994,8471300000
pri,1995,7995400000
pri,1996,9492500000
pri,1997,10141200000
pri,1998,10443800000
pri,1999,11406500000
pri,2000,11551600000
pri,2001,11697500000
pri,2002,11854600000
pri,2003,12203052600
pri,2004,13078025500
pri,2005,13325277000
pri,2006,13406408000
pri,2007,13442176000
pri,2008,13093600000
pri,2009,12651800000
pri,2010,12607500000
pri,2011,12823600000
pri,2012,13162800000
pri,2013,13150700000
pri,2014,12882200000
pri,2015,12438100000
pri,2016,12000400000
pri,2017,12019600000
pri,2018,12733700000
pri,2019,13181100000
pri,2020,11840900000
prt,1970,59838186000
prt,1971,64834125000
prt,1972,69173965000
prt,1973,78540506000
prt,1974,83469947000
prt,1975,76049494000
prt,1976,81433909000
prt,1977,87043279000
prt,1978,87396282000
prt,1979,89510672000
prt,1980,94842581000
prt,1981,98019526000
prt,1982,100276176000
prt,1983,96069223000
prt,1984,90752249000
prt,1985,91914280000
prt,1986,98987846000
prt,1987,107597800000
prt,1988,118288612000
prt,1989,122264805000
prt,1990,130683549000
prt,1991,136230162000
prt,1992,140817650000
prt,1993,139245208000
prt,1994,144384559000
prt,1995,146926490000
prt,1996,152130689000
prt,1997,160125314000
prt,1998,171034121000
prt,1999,180463181000
prt,2000,186355800000
prt,2001,189296101000
prt,2002,188996887000
prt,2003,184995246000
prt,2004,190645269000
prt,2005,193192347000
prt,2006,194790075000
prt,2007,199549820000
prt,2008,201828592000
prt,2009,194855241000
prt,2010,198304815000
prt,2011,187226142000
prt,2012,173890607000
prt,2013,170640373000
prt,2014,174177234000
prt,2015,178384474000
prt,2016,182378429000
prt,2017,188451375000
prt,2018,194435708000
prt,2019,200419639000
prt,2020,189230398000
pry,1962,16121651993785.90039
pry,1963,16860686233149.19922
pry,1964,17596106679765
pry,1965,18624713075137.80078
pry,1966,19089953448740.19922
pry,1967,20859126180209.80078
pry,1968,21853194477565.80078
pry,1969,22893971502790.5
pry,1970,23974856867866.30078
pry,1971,25393844297529
pry,1972,26907476484687.69531
pry,1973,28787217264072.30078
pry,1974,31541990730142.39844
pry,1975,34186218829735.30078
pry,1976,37197995382683
pry,1977,42378236726954.49219
pry,1978,47235277774470.79688
pry,1979,49075042628440.89844
pry,1980,57615158006844.20312
pry,1981,65097809475497.20312
pry,1982,64063932468451.20312
pry,1983,60973102255826.49219
pry,1984,62575979956592.29688
pry,1985,61962534012699.60156
pry,1986,64846605979973.89844
pry,1987,70956165120981.29688
pry,1988,71604311617126.09375
pry,1989,73136275329430.5
pry,1990,81116178690547.39062
pry,1991,85348360925800
pry,1992,88480754798300
pry,1993,91926585188000
pry,1994,98377109871300
pry,1995,101712936948200
pry,1996,101266654673100
pry,1997,104797142642800
pry,1998,102057808130500
pry,1999,100065928755000
pry,2000,95844989027100
pry,2001,98646475000800
pry,2002,97235346435300
pry,2003,104047203716700
pry,2004,108594920587900
pry,2005,109173628231500
pry,2006,114140912931900
pry,2007,120214882583200
pry,2008,130665481539000
pry,2009,130810618967500
pry,2010,149396460974300
pry,2011,156769108677700
pry,2012,155757453810400
pry,2013,163671407457100
pry,2014,176849669997400
pry,2015,178325083429500
pry,2016,180743056718100
pry,2017,191241662734800
pry,2018,203572108113600
pry,2019,203905502119600
pry,2020,198420952068700
pse,1994,7820148296.13
pse,1995,8332807342.84
pse,1996,8420950506.52
pse,1997,9500486187.36
pse,1998,10585726601.81
pse,1999,12046236152.02
pse,2000,10601995625.01
pse,2001,9821577657.39
pse,2002,8710429726.09
pse,2003,9977602039.23
pse,2004,11227798549.77
pse,2005,12458594479.96
pse,2006,11977339666.86
pse,2007,12152341616.31
pse,2008,12818935483
pse,2009,13895198414.78
pse,2010,14253352778.55
pse,2011,16170300000
pse,2012,17907800000
pse,2013,18054800000
pse,2014,18296500000
pse,2015,19348200000
pse,2016,21027500000
pse,2017,20680800000
pse,2018,21149300000
pse,2019,21505900000
pse,2020,18781900000
qat,2016,533563220030.742
qat,2017,510542803992.31403
qat,2018,533569231880.08093
qat,2019,550836224508.62
qat,2020,510925042967.02002
rou,1990,208853192074.87399
rou,1991,176092145200
rou,1992,170901655400
rou,1993,175225845800
rou,1994,187575955500
rou,1995,204528700000
rou,1996,214612100000
rou,1997,206310000000
rou,1998,211090200000
rou,1999,204122900000
rou,2000,214461000000
rou,2001,232000600000
rou,2002,242846000000
rou,2003,256219900000
rou,2004,291849800000
rou,2005,316380300000
rou,2006,357780000000
rou,2007,412954100000
rou,2008,450004600000
rou,2009,402954600000
rou,2010,388171000000
rou,2011,394445400000
rou,2012,398104900000
rou,2013,397911100000
rou,2014,413139900000
rou,2015,431981700000
rou,2016,453614700000
rou,2017,494074400000
rou,2018,523582600000
rou,2019,552826000000
rou,2020,540396500000
rus,1990,82826975494513.79688
rus,1991,79469153491500
rus,1992,60276739993500
rus,1993,51278364357000
rus,1994,44768853553000
rus,1995,42474676485600
rus,1996,41005511349500
rus,1997,41322732285200
rus,1998,35477321544300
rus,1999,34709802600800
rus,2000,40767769080300
rus,2001,44565198144000
rus,2002,46524559235400
rus,2003,50327804200000
rus,2004,55435381352100
rus,2005,60540370984600
rus,2006,67647283227800
rus,2007,77325040879700
rus,2008,84426005655800
rus,2009,71402226178300
rus,2010,77770097041100
rus,2011,85014000000000
rus,2012,90103400000000
rus,2013,91243400000000
rus,2014,90301400000000
rus,2015,82254600000000
rus,2016,81171900000000
rus,2017,84526900000000
rus,2018,86391700000000
rus,2019,88996100000000
rus,2020,85050000000000
rwa,1960,648415744100.823
rwa,1961,623533704095.64001
rwa,1962,727116484052.60095
rwa,1963,677231394741.08899
rwa,1964,554743867548.81201
rwa,1965,605269420948.72498
rwa,1966,660120971313.22498
rwa,1967,701016730909.42896
rwa,1968,755777200833.46094
rwa,1969,847350717437.70593
rwa,1970,874895820832.38
rwa,1971,894490674040.70996
rwa,1972,900178574958.93201
rwa,1973,888120957593.09583
rwa,1974,931312745923.23291
rwa,1975,909799021194.99072
rwa,1976,1046412877024.84998
rwa,1977,1108908604566.02002
rwa,1978,1202057288832.98999
rwa,1979,1322156704505.31006
rwa,1980,1459448605732.87012
rwa,1981,1550974481470.86011
rwa,1982,1588294100520.25
rwa,1983,1717518946001.96997
rwa,1984,1585332036453.58008
rwa,1985,1608217503821.78003
rwa,1986,1745999924436.1001
rwa,1987,1695184855526.02002
rwa,1988,1831981042790.8999
rwa,1989,1825554751371.57007
rwa,1990,1780332369057.68994
rwa,1991,1973673918900
rwa,1992,2050290929300
rwa,1993,1967560876000
rwa,1994,1299299726200
rwa,1995,1406186748000
rwa,1996,1542867668300
rwa,1997,1818540046900
rwa,1998,1955220476100
rwa,1999,2327687000000
rwa,2000,2594775000000
rwa,2001,2710707000000
rwa,2002,3064915000000
rwa,2003,3025953000000
rwa,2004,3257340000000
rwa,2005,3570502000000
rwa,2006,4008254000000
rwa,2007,4233822000000
rwa,2008,4701086000000
rwa,2009,5111783000000
rwa,2010,5438327000000
rwa,2011,5896641000000
rwa,2012,6515484000000
rwa,2013,6800077000000
rwa,2014,7333970000000
rwa,2015,8238329000000
rwa,2016,8709174000000
rwa,2017,8665132000000
rwa,2018,9368838000000
rwa,2019,10310235000000
rwa,2020,10083606000000
sau,2000,786786862300
sau,2001,782796086800
sau,2002,828129573300
sau,2003,853706349200
sau,2004,940510403900
sau,2005,1045692611200
sau,2006,1195746449800
sau,2007,1337917777200
sau,2008,1526077903400
sau,2009,1557859694000
sau,2010,1652171202400
sau,2011,1786097716100
sau,2012,1920111129300
sau,2013,2007220448600
sau,2014,2165153192700
sau,2015,2248544527700
sau,2016,2054837135700
sau,2017,2074709342300
sau,2018,2071645912400
sau,2019,2207796021300
sau,2020,2038491910537.01001
sdn,1960,4697237286.47638
sdn,1961,4760689445.50997
sdn,1962,5014918453.80405
sdn,1963,4895422255.96373
sdn,1964,5014830504.82865
sdn,1965,5295195540.51121
sdn,1966,5001093004.95241
sdn,1967,4880850470.75716
sdn,1968,4928893525.82579
sdn,1969,4787084392.35239
sdn,1970,5045349278.11158
sdn,1971,5190318234.23193
sdn,1972,4768994511.21467
sdn,1973,4815631217.62887
sdn,1974,5761415607.28788
sdn,1975,6780129677.73093
sdn,1976,7858231712.44033
sdn,1977,8512705433.24965
sdn,1978,8132285066.54953
sdn,1979,7689745337.57735
sdn,1980,8105403849.31878
sdn,1981,8563460716.55942
sdn,1982,9783977555.52054
sdn,1983,10011611677.8472
sdn,1984,9822030722.84041
sdn,1985,9023836199.50696
sdn,1986,8327491708.45271
sdn,1987,8306785141.86738
sdn,1988,8589309018.88602
sdn,1989,8829243932.27603
sdn,1990,8970185671.12168
sdn,1991,9603087538.78247
sdn,1992,10212333065.5052
sdn,1993,10821739155.0528
sdn,1994,11211393197.5362
sdn,1995,11249008373.7485
sdn,1996,12111356893.2477
sdn,1997,13309142936.4544
sdn,1998,14283642291.1492
sdn,1999,14698656371.6091
sdn,2000,15771422701.0066
sdn,2001,17248478051.6004
sdn,2002,18097548615.9666
sdn,2003,19152550500
sdn,2004,21450706500
sdn,2005,22908554000
sdn,2006,24990781100
sdn,2007,25752436500
sdn,2008,26671144800
sdn,2009,25371812800
sdn,2010,26290499200
sdn,2011,23481914800
sdn,2012,19670966400
sdn,2013,20120301000
sdn,2014,21107968300
sdn,2015,21560423600
sdn,2016,22484902000
sdn,2017,22866721200
sdn,2018,22295921600
sdn,2019,21810280400
sdn,2020,21000398700
sen,1965,2487971164787.35986
sen,1966,2513488504477.93994
sen,1967,2559074040249.56006
sen,1968,2593998354340.3501
sen,1969,2362449456495.72021
sen,1970,2595358607373.72021
sen,1971,2652566329758.56006
sen,1972,2714074145346.97998
sen,1973,2667912650982.00977
sen,1974,2769318979450.97021
sen,1975,2959805729054.54004
sen,1976,3185637538666.81982
sen,1977,3183042068030.66943
sen,1978,3243838265497.91992
sen,1979,3396367606453.1001
sen,1980,3567892284858.22949
sen,1981,3815082652443.43018
sen,1982,3798417164380.43994
sen,1983,3573949590741.91992
sen,1984,3867654100924.44971
sen,1985,4116786100168.2998
sen,1986,4264515937564.56006
sen,1987,4466545083613.44043
sen,1988,4458050277886.25
sen,1989,4435331447684.90039
sen,1990,4569055880753.44043
sen,1991,4726356899100
sen,1992,4864310872500
sen,1993,4980813227400
sen,1994,4482582581700
sen,1995,4737182436500
sen,1996,4841254989900
sen,1997,5092330725200
sen,1998,5393332217400
sen,1999,6224350208600
sen,2000,6338451574800
sen,2001,6998402921200
sen,2002,6804474367900
sen,2003,7402594386900
sen,2004,7577084116800
sen,2005,8043268034800
sen,2006,8280736053000
sen,2007,8745653362100
sen,2008,8901665123800
sen,2009,9099103857600
sen,2010,9355599227600
sen,2011,9563855484300
sen,2012,9916856100800
sen,2013,10396090360800
sen,2014,11230145000000
sen,2015,11930523000000
sen,2016,12755390120800
sen,2017,14065021923900
sen,2018,15021383692600
sen,2019,15534085439300
sen,2020,16156254750700
slb,1980,10865000000
slb,1981,10670000000
slb,1982,10492000000
slb,1983,10900000000
slb,1984,10919000000
slb,1985,10577000000
slb,1986,8177000000
slb,1987,6950000000
slb,1988,10148000000
slb,1989,9582000000
slb,1990,9950000000
slb,1991,8770000000
slb,1992,8174000000
slb,1993,10198000000
slb,1994,11499000000
slb,1995,11578000000
slb,1996,9669000000
slb,1997,9704000000
slb,1998,7359000000
slb,1999,7284000000
slb,2000,6584000000
slb,2001,6259000000
slb,2002,5694000000
slb,2003,5153000000
slb,2004,5385000000
slb,2005,6125000000
slb,2006,7051000000
slb,2007,7978000000
slb,2008,7949000000
slb,2009,8487000000
slb,2010,9996000000
slb,2011,9407000000
slb,2012,8897000000
slb,2013,9683000000
slb,2014,9496000000
slb,2015,9824000000
slb,2016,10848000000
slb,2017,10832000000
slb,2018,10671000000
slb,2019,12034000000
slb,2020,11788000000
sle,2001,4164553000000
sle,2002,5184880000000
sle,2003,5529391000000
sle,2004,5668692000000
sle,2005,5893209000000
sle,2006,5973807000000
sle,2007,6375662000000
sle,2008,6899651000000
sle,2009,7596981078400
sle,2010,8306935592100
sle,2011,11075912308700
sle,2012,11062793395000
sle,2013,12876018187000
sle,2014,11092381452200
sle,2015,10948814433700
sle,2016,12128728230700
sle,2017,12133139000000
sle,2018,13044979000000
sle,2019,13182376000000
sle,2020,13635112000000
slv,1990,14862458402.7749
slv,1991,15266375900
slv,1992,16767741300
slv,1993,17836865700
slv,1994,19061183500
slv,1995,20532054500
slv,1996,19942490600
slv,1997,20348219600
slv,1998,21187657300
slv,1999,21406948300
slv,2000,21818047000
slv,2001,22297169500
slv,2002,22398333200
slv,2003,22867624200
slv,2004,23074785400
slv,2005,24071598800
slv,2006,25494928700
slv,2007,26773745900
slv,2008,26596917900
slv,2009,24119473300
slv,2010,24593668600
slv,2011,25602593000
slv,2012,26357016500
slv,2013,27358712500
slv,2014,26906120000
slv,2015,27893463500
slv,2016,28384278700
slv,2017,28872731800
slv,2018,29517358500
slv,2019,30524889900
slv,2020,28114967200
smr,2015,839954021.29422
smr,2016,877363489.82438
smr,2017,903808397.9874
smr,2018,914973846.59347
smr,2019,974305723.06533
som,1960,52598896896
som,1961,51734498304
som,1962,59927696384
som,1963,58643495936
som,1964,57013096704
som,1965,47635000832
som,1966,54185200384
som,1967,57797095424
som,1968,57517403648
som,1969,56809697280
som,1970,59095396352
som,1971,63492693504
som,1972,61449400320
som,1973,64590098432
som,1974,54371102720
som,1975,72078397952
som,1976,70953590784
som,1977,107227019264
som,1978,104833853440
som,1979,110585876480
som,1980,105573890048
som,1981,110467788800
som,1982,119598610432
som,1983,113700843520
som,1984,116079405056
som,1985,123400419328
som,1986,122511087616
som,1987,125164740608
som,1988,112711580672
som,1989,125540478976
srb,1995,2463548300000
srb,1996,2644414600000
srb,1997,2838273800000
srb,1998,2760586600000
srb,1999,2533475200000
srb,2000,2723655500000
srb,2001,3042088100000
srb,2002,3332374000000
srb,2003,3467172500000
srb,2004,4028421900000
srb,2005,4001514500000
srb,2006,4387538800000
srb,2007,4960631100000
srb,2008,5255804700000
srb,2009,4779407700000
srb,2010,4615728200000
srb,2011,4755098700000
srb,2012,4674037200000
srb,2013,4659103100000
srb,2014,4621886200000
srb,2015,4618853200000
srb,2016,4687180300000
srb,2017,4868556700000
srb,2018,5184979400000
srb,2019,5512830000000
srb,2020,5462746400000
ssd,2008,22395000000
ssd,2009,21353000000
ssd,2010,23983000000
ssd,2011,22662000000
ssd,2012,20892000000
ssd,2013,22314000000
ssd,2014,21893372700
ssd,2015,18790098000
svk,1992,37997449000
svk,1993,38960631000
svk,1994,37359427000
svk,1995,40700955000
svk,1996,47082676000
svk,1997,49088805000
svk,1998,50980510000
svk,1999,48063709000
svk,2000,48436814000
svk,2001,51984862000
svk,2002,53907580000
svk,2003,53819480000
svk,2004,57024654000
svk,2005,61579304000
svk,2006,65448563000
svk,2007,69979795000
svk,2008,74544380000
svk,2009,69211941000
svk,2010,73093684000
svk,2011,73368412000
svk,2012,70056695000
svk,2013,70047525000
svk,2014,72469706000
svk,2015,77435639000
svk,2016,78716165000
svk,2017,81285468000
svk,2018,84156397000
svk,2019,87436746000
svk,2020,82711462000
svn,1990,21192461000
svn,1991,19125306000
svn,1992,18508323000
svn,1993,20944423000
svn,1994,22171022000
svn,1995,24530267000
svn,1996,25245621000
svn,1997,26514464000
svn,1998,27663553000
svn,1999,29945807000
svn,2000,30320395000
svn,2001,30789340000
svn,2002,31535772000
svn,2003,33014719000
svn,2004,34633537000
svn,2005,35208719000
svn,2006,36876125000
svn,2007,40208488000
svn,2008,41597705000
svn,2009,37828122000
svn,2010,37521531000
svn,2011,37441879000
svn,2012,35354503000
svn,2013,34707379000
svn,2014,35144592000
svn,2015,35743847000
svn,2016,36826094000
svn,2017,38272983000
svn,2018,40190284000
svn,2019,41501658000
svn,2020,39607187000
swe,1970,1861270980000
swe,1971,1837631681000
swe,1972,1870606378000
swe,1973,1913195262000
swe,1974,2002719286000
swe,1975,2085714725000
swe,1976,2136785408000
swe,1977,2068384880000
swe,1978,2022280360000
swe,1979,2136072218000
swe,1980,2177701658000
swe,1981,2147666609000
swe,1982,2160739054000
swe,1983,2142331160000
swe,1984,2218947960000
swe,1985,2317906338000
swe,1986,2379816129000
swe,1987,2483523253000
swe,1988,2560276827000
swe,1989,2664978387000
swe,1990,2674825979000
swe,1991,2617749192000
swe,1992,2579958420000
swe,1993,2438844000000
swe,1994,2517625000000
swe,1995,2575812000000
swe,1996,2603745000000
swe,1997,2653493000000
swe,1998,2777500000000
swe,1999,2872274000000
swe,2000,2998352000000
swe,2001,3018595000000
swe,2002,3054579000000
swe,2003,3107529000000
swe,2004,3178839000000
swe,2005,3266563000000
swe,2006,3405744000000
swe,2007,3570596000000
swe,2008,3568443000000
swe,2009,3436381000000
swe,2010,3640898000000
swe,2011,3754836000000
swe,2012,3728144000000
swe,2013,3790936000000
swe,2014,3919685000000
swe,2015,4098158000000
swe,2016,4217719000000
swe,2017,4334196000000
swe,2018,4408312000000
swe,2019,4416642000000
swe,2020,4270546000000
swz,1980,13926345268.194
swz,1981,14590634576.1216
swz,1982,15359039138.9463
swz,1983,18193647633.6769
swz,1984,17685638737.4979
swz,1985,14948224493.108
swz,1986,13231300646.9211
swz,1987,16063945922.1123
swz,1988,15966616121.9746
swz,1989,17190013429.6593
swz,1990,19095566266.5994
swz,1991,20016433408.9091
swz,1992,22078563837.3441
swz,1993,23047267906.149
swz,1994,21997016709.6071
swz,1995,23751468388.7998
swz,1996,25068727712.8528
swz,1997,25123704045.2051
swz,1998,26367598965.8862
swz,1999,25413065956.36209
swz,2000,26542087659.1511
swz,2001,27342793443.5719
swz,2002,28024209500
swz,2003,28942473400
swz,2004,29833082600
swz,2005,31881220500
swz,2006,33046503700
swz,2007,33507694600
swz,2008,34437146800
swz,2009,36415899300
swz,2010,38001957700
swz,2011,38784416700
swz,2012,38962790600
swz,2013,40034470900
swz,2014,40894403800
swz,2015,42015628700
swz,2016,42460327400
swz,2017,44106342200
swz,2018,46000750400
swz,2019,45444376100
swz,2020,45778953300
sxm,2011,1569600000
sxm,2012,1541400000
sxm,2013,1654000000
sxm,2014,1767000000
sxm,2015,1608483000
sxm,2016,1632084800
sxm,2017,1677498691.2
sxm,2018,1839734281.05792
syc,1985,2806444300
syc,1986,2539684800
syc,1987,2615535400
syc,1988,2900059400
syc,1989,3137292300
syc,1990,3514045600
syc,1991,3431242300
syc,1992,3969592000
syc,1993,4725991500
syc,1994,4406671000
syc,1995,4667250600
syc,1996,5000237300
syc,1997,5762665100
syc,1998,6720059400
syc,1999,6756948300
syc,2000,5191622600
syc,2001,5865676800
syc,2002,5361832000
syc,2003,4694839400
syc,2006,6350307900
syc,2012,8132000000
syc,2013,7955000000
syc,2014,9873407000
syc,2015,10034383400
syc,2016,10077972700
syc,2017,11297435500
tcd,1985,1898446497000
tcd,1986,1831609972000
tcd,1987,1743662928500
