geo,time,ag_lnd_crel_ha
rus,2014,42205520
rus,2015,42839695
rus,2016,44423536
rus,2017,44246538
rus,2018,41983108
rwa,1961,156078
rwa,1962,177538
rwa,1963,96643
rwa,1964,125565
rwa,1965,122197
rwa,1966,182777
rwa,1967,189575
rwa,1968,174838
rwa,1969,171526
rwa,1970,200340
rwa,1971,188410
rwa,1972,188298
rwa,1973,194685
rwa,1974,204573
rwa,1975,204120
rwa,1976,213264
rwa,1977,226108
rwa,1978,240745
rwa,1979,234282
rwa,1980,224918
rwa,1981,259000
rwa,1982,263465
rwa,1983,268100
rwa,1984,278248
rwa,1985,274494
rwa,1986,239046
rwa,1987,227840
rwa,1988,239754
rwa,1989,226488
rwa,1990,254072
rwa,1991,270800
rwa,1992,248915
rwa,1993,160023
rwa,1994,125642
rwa,1995,124965
rwa,1996,145237
rwa,1997,197883
rwa,1998,199695
rwa,1999,217025
rwa,2000,282557
rwa,2001,311824
rwa,2002,299934
rwa,2003,315218
rwa,2004,332474
rwa,2005,349211
rwa,2006,325616
rwa,2007,351042
rwa,2008,318784
rwa,2009,319252
rwa,2010,343854
rwa,2011,370378
rwa,2012,378340
rwa,2013,433049
rwa,2014,409388
rwa,2015,425231
rwa,2016,453636
rwa,2017,494596
rwa,2018,494472
sau,1961,273500
sau,1962,273600
sau,1963,287289
sau,1964,294300
sau,1965,305300
sau,1966,311500
sau,1967,311619
sau,1968,378866
sau,1969,323918
sau,1970,339000
sau,1971,428283
sau,1972,153949
sau,1973,200715
sau,1974,411165
sau,1975,345154
sau,1976,428044
sau,1977,391414
sau,1978,404923
sau,1979,437890
sau,1980,453072
sau,1981,274344
sau,1982,261949
sau,1983,316424
sau,1984,446241
sau,1985,630297
sau,1986,640821
sau,1987,713448
sau,1988,894572
sau,1989,962137
sau,1990,974551
sau,1991,1088941
sau,1992,1121897
sau,1993,1130013
sau,1994,1068834
sau,1995,705226
sau,1996,563212
sau,1997,656378
sau,1998,621825
sau,1999,686373
sau,2000,616368
sau,2001,659115
sau,2002,704804
sau,2003,697306
sau,2004,682180
sau,2005,632549
sau,2006,602875
sau,2007,577940
sau,2008,465724
sau,2009,325371
sau,2010,284169
sau,2011,257875
sau,2012,210023
sau,2013,164474
sau,2014,292816
sau,2015,279564
sau,2016,266968
sau,2017,255159
sau,2018,245861
sdn,2012,5631780
sdn,2013,10031765
sdn,2014,11812534
sdn,2015,7174020
sdn,2016,12424860
sdn,2017,8843354
sdn,2018,11130949
sen,1961,961167
sen,1962,988000
sen,1963,1082000
sen,1964,1166000
sen,1965,1228453
sen,1966,1121438
sen,1967,1344165
sen,1968,1164745
sen,1969,1207337
sen,1970,1121847
sen,1971,1118734
sen,1972,1034919
sen,1973,1203764
sen,1974,1295224
sen,1975,1114837
sen,1976,1033300
sen,1977,1066813
sen,1978,1208722
sen,1979,1076913
sen,1980,1234834
sen,1981,1336682
sen,1982,1142154
sen,1983,912518
sen,1984,1158770
sen,1985,1523172
sen,1986,1164530
sen,1987,1252580
sen,1988,1217422
sen,1989,1259076
sen,1990,1229004
sen,1991,1241350
sen,1992,1218608
sen,1993,1416921
sen,1994,1407542
sen,1995,1360824
sen,1996,1286885
sen,1997,1117874
sen,1998,1093579
sen,1999,1442567
sen,2000,1166613
sen,2001,1152810
sen,2002,1205316
sen,2003,1331210
sen,2004,1081184
sen,2005,1192930
sen,2006,1124322
sen,2007,1068876
sen,2008,1481557
sen,2009,1614337
sen,2010,1477513
sen,2011,1136905
sen,2012,1227966
sen,2013,1130646
sen,2014,1125682
sen,2015,1563993
sen,2016,1389573
sen,2017,1326618
sen,2018,1341597
slb,1961,115
slb,1962,120
slb,1963,125
slb,1964,130
slb,1965,135
slb,1966,138
slb,1967,140
slb,1968,868
slb,1969,1024
slb,1970,708
slb,1971,1141
slb,1972,395
slb,1973,394
slb,1974,394
slb,1975,599
slb,1976,1297
slb,1977,1940
slb,1978,2663
slb,1979,2997
slb,1980,3869
slb,1981,4029
slb,1982,3191
slb,1983,2567
slb,1984,2446
slb,1985,2170
slb,1986,2355
slb,1987,0
slb,1988,0
slb,1989,0
slb,1990,259
slb,1991,537
slb,1992,549
slb,1993,562
slb,1994,575
slb,1995,590
slb,1996,567
slb,1997,501
slb,1998,330
slb,1999,720
slb,2000,973
slb,2001,448
slb,2002,493
slb,2003,607
slb,2004,800
slb,2005,1000
slb,2006,970
slb,2007,933
slb,2008,1100
slb,2009,1100
slb,2010,1251
slb,2011,1235
slb,2012,1278
slb,2013,1353
slb,2014,1455
slb,2015,1544
slb,2016,1685
slb,2017,1555
slb,2018,1598
sle,1961,316421
sle,1962,288000
sle,1963,298877
sle,1964,298951
sle,1965,332400
sle,1966,352300
sle,1967,373900
sle,1968,343900
sle,1969,332484
sle,1970,349112
sle,1971,378400
sle,1972,370600
sle,1973,373700
sle,1974,393500
sle,1975,403500
sle,1976,429800
sle,1977,440400
sle,1978,455400
sle,1979,430400
sle,1980,440500
sle,1981,431500
sle,1982,433500
sle,1983,413500
sle,1984,365392
sle,1985,389365
sle,1986,390805
sle,1987,402881
sle,1988,447300
sle,1989,463700
sle,1990,468600
sle,1991,453670
sle,1992,432919
sle,1993,456667
sle,1994,401700
sle,1995,341100
sle,1996,354500
sle,1997,387200
sle,1998,335570
sle,1999,250092
sle,2000,206336
sle,2001,335200
sle,2002,468407
sle,2003,490300
sle,2004,614005
sle,2005,737800
sle,2006,860000
sle,2007,508556
sle,2008,561336
sle,2009,593516
sle,2010,655146
sle,2011,718355
sle,2012,817744
sle,2013,773060
sle,2014,853046
sle,2015,732469
sle,2016,888456
sle,2017,878798
sle,2018,895640
slv,1961,297088
slv,1962,302463
slv,1963,277880
slv,1964,267679
slv,1965,317394
slv,1966,334946
slv,1967,323746
slv,1968,340795
slv,1969,318623
slv,1970,342020
slv,1971,350854
slv,1972,346430
slv,1973,329609
slv,1974,350000
slv,1975,395500
slv,1976,372897
slv,1977,389466
slv,1978,414995
slv,1979,433861
slv,1980,427881
slv,1981,405455
slv,1982,368889
slv,1983,364687
slv,1984,374920
slv,1985,385140
slv,1986,389760
slv,1987,415730
slv,1988,417690
slv,1989,411435
slv,1990,425367
slv,1991,446040
slv,1992,486290
slv,1993,457590
slv,1994,451850
slv,1995,438445
slv,1996,409220
slv,1997,445424
slv,1998,415065
slv,1999,380695
slv,2000,361354
slv,2001,397822
slv,2002,328728
slv,2003,320104
slv,2004,330716
slv,2005,339950
slv,2006,334321
slv,2007,328871
slv,2008,357174
slv,2009,362998
slv,2010,355322
slv,2011,370766
slv,2012,392041
slv,2013,384707
slv,2014,403081
slv,2015,373447
slv,2016,390803
slv,2017,354029
slv,2018,343550
som,1961,521000
som,1962,515000
som,1963,520000
som,1964,511000
som,1965,507000
som,1966,502000
som,1967,535000
som,1968,515000
som,1969,519000
som,1970,480250
som,1971,445100
som,1972,645670
som,1973,387050
som,1974,395070
som,1975,511100
som,1976,614300
som,1977,616800
som,1978,582100
som,1979,616600
som,1980,575200
som,1981,723200
som,1982,758500
som,1983,558700
som,1984,769600
som,1985,687500
som,1986,636900
som,1987,783000
som,1988,860200
som,1989,825300
som,1990,732500
som,1991,455800
som,1992,413840
som,1993,364500
som,1994,987400
som,1995,576080
som,1996,559040
som,1997,634648
som,1998,479290
som,1999,513271
som,2000,535373
som,2001,527960
som,2002,573983
som,2003,585518
som,2004,630641
som,2005,546473
som,2006,527219
som,2007,325163
som,2008,413598
som,2009,551531
som,2010,618634
som,2011,259997
som,2012,323821
som,2013,397538
som,2014,440268
som,2015,447098
som,2016,280660
som,2017,343687
som,2018,330887
srb,2006,1889198
srb,2007,1936905
srb,2008,1936956
srb,2009,1957015
srb,2010,1874470
srb,2011,1911492
srb,2012,1723345
srb,2013,1768890
srb,2014,1821731
srb,2015,1766790
srb,2016,1765433
srb,2017,1717348
srb,2018,1720321
ssd,2012,1141000
ssd,2013,1173000
ssd,2014,1013451
ssd,2015,1253626
ssd,2016,1118911
ssd,2017,1040095
ssd,2018,1004675
stp,1961,270
stp,1962,270
stp,1963,270
stp,1964,270
stp,1965,270
stp,1966,290
stp,1967,300
stp,1968,300
stp,1969,305
stp,1970,310
stp,1971,310
stp,1972,325
stp,1973,340
stp,1974,350
stp,1975,360
stp,1976,330
stp,1977,330
stp,1978,330
stp,1979,300
stp,1980,300
stp,1981,330
stp,1982,330
stp,1983,400
stp,1984,450
stp,1985,480
stp,1986,600
stp,1987,750
stp,1988,850
stp,1989,1000
stp,1990,1400
stp,1991,1700
stp,1992,1800
stp,1993,1824
stp,1994,1900
stp,1995,1800
stp,1996,2000
stp,1997,1800
stp,1998,700
stp,1999,708
stp,2000,1000
stp,2001,1150
stp,2002,1210
stp,2003,1220
stp,2004,1235
stp,2005,1240
stp,2006,1100
stp,2007,1300
stp,2008,1300
stp,2009,1300
stp,2010,967
stp,2011,517
stp,2012,437
stp,2013,370
stp,2014,410
stp,2015,414
stp,2016,375
stp,2017,282
stp,2018,462
sur,1961,26340
sur,1962,27730
sur,1963,27948
sur,1964,30913
sur,1965,33838
sur,1966,29624
sur,1967,34016
sur,1968,35576
sur,1969,32686
sur,1970,39261
sur,1971,40279
sur,1972,37549
sur,1973,45134
sur,1974,44473
sur,1975,47646
sur,1976,48494
sur,1977,49810
sur,1978,55340
sur,1979,59013
sur,1980,65139
sur,1981,71028
sur,1982,72706
sur,1983,73465
sur,1984,74992
sur,1985,75043
sur,1986,75313
sur,1987,71295
sur,1988,69661
sur,1989,69967
sur,1990,52132
sur,1991,60168
sur,1992,68835
sur,1993,58809
sur,1994,60195
sur,1995,61531
sur,1996,61830
sur,1997,53555
sur,1998,50185
sur,1999,48493
sur,2000,42016
sur,2001,50822
sur,2002,40081
sur,2003,52453
sur,2004,49046
sur,2005,45582
sur,2006,44252
sur,2007,42105
sur,2008,43666
sur,2009,54502
sur,2010,53568
sur,2011,56944
sur,2012,51390
sur,2013,58293
sur,2014,62247
sur,2015,59283
sur,2016,62749
sur,2017,59340
sur,2018,56282
svk,1993,834438
svk,1994,859786
svk,1995,847947
svk,1996,827694
svk,1997,852581
svk,1998,859622
svk,1999,733641
svk,2000,812784
svk,2001,825820
svk,2002,820036
svk,2003,794179
svk,2004,818080
svk,2005,794635
svk,2006,732875
svk,2007,784432
svk,2008,799375
svk,2009,769436
svk,2010,683483
svk,2011,741475
svk,2012,792817
svk,2013,759838
svk,2014,779581
svk,2015,749217
svk,2016,753845
svk,2017,717472
svk,2018,743154
svn,1992,114161
svn,1993,111997
svn,1994,105253
svn,1995,102222
svn,1996,100669
svn,1997,96802
svn,1998,96430
svn,1999,92550
svn,2000,103468
svn,2001,105516
svn,2002,100414
svn,2003,100272
svn,2004,100723
svn,2005,96469
svn,2006,97121
svn,2007,100222
svn,2008,106523
svn,2009,101836
svn,2010,95740
svn,2011,95970
svn,2012,100733
svn,2013,99981
svn,2014,100906
svn,2015,100003
svn,2016,99384
svn,2017,99498
svn,2018,99291
swe,1961,1383378
swe,1962,1373709
swe,1963,1378086
swe,1964,1379055
swe,1965,1393007
swe,1966,1377911
swe,1967,1395251
swe,1968,1445593
swe,1969,1486969
swe,1970,1539265
swe,1971,1526409
swe,1972,1524870
swe,1973,1530306
swe,1974,1548414
swe,1975,1529855
swe,1976,1585361
swe,1977,1598264
swe,1978,1551823
swe,1979,1516953
swe,1980,1508788
swe,1981,1488238
swe,1982,1509809
swe,1983,1479999
swe,1984,1535382
swe,1985,1489500
swe,1986,1487000
swe,1987,1353240
swe,1988,1288380
swe,1989,1269920
swe,1990,1285220
swe,1991,1148597
swe,1992,1119160
swe,1993,1101400
swe,1994,1149108
swe,1995,1099201
swe,1996,1216724
swe,1997,1268680
swe,1998,1282813
swe,1999,1153160
swe,2000,1228922
swe,2001,1174253
swe,2002,1129270
swe,2003,1153890
swe,2004,1125672
swe,2005,1023976
swe,2006,961840
swe,2007,981900
swe,2008,1077700
swe,2009,1032100
swe,2010,948800
swe,2011,988100
swe,2012,991000
swe,2013,973014
swe,2014,1022750
swe,2015,1017980
swe,2016,1001680
swe,2017,992871
swe,2018,921000
swz,1961,106902
swz,1962,104139
swz,1963,84012
swz,1964,83290
swz,1965,83507
swz,1966,97312
swz,1967,103299
swz,1968,107470
swz,1969,110564
swz,1970,112262
swz,1971,71851
swz,1972,74080
swz,1973,82959
swz,1974,80018
swz,1975,71254
swz,1976,72110
swz,1977,57209
swz,1978,57209
swz,1979,75732
swz,1980,75733
swz,1981,58822
swz,1982,62007
swz,1983,46126
swz,1984,85606
swz,1985,87228
swz,1986,72740
swz,1987,80845
swz,1988,106843
swz,1989,94572
swz,1990,85651
swz,1991,60053
swz,1992,61510
swz,1993,61944
swz,1994,67516
swz,1995,70091
swz,1996,68653
swz,1997,73022
swz,1998,62801
swz,1999,76550
swz,2000,69743
swz,2001,58996
swz,2002,69013
swz,2003,68826
swz,2004,55594
swz,2005,57510
swz,2006,48028
swz,2007,48400
swz,2008,61175
swz,2009,59167
swz,2010,71529
swz,2011,57420
swz,2012,62765
swz,2013,88588
swz,2014,89073
swz,2015,79701
swz,2016,76244
swz,2017,78553
swz,2018,79881
syr,1961,2161829
syr,1962,2268047
syr,1963,2478681
syr,1964,2349417
syr,1965,2001153
syr,1966,1275734
syr,1967,1944724
syr,1968,1625577
syr,1969,1931088
syr,1970,2551385
syr,1971,1934659
syr,1972,2039861
syr,1973,2470303
syr,1974,2319546
syr,1975,2786752
syr,1976,2840392
syr,1977,2632432
syr,1978,2665306
syr,1979,2619295
syr,1980,2734701
syr,1981,2676133
syr,1982,2882717
syr,1983,2879931
syr,1984,2471315
syr,1985,2719482
syr,1986,2713741
syr,1987,2823735
syr,1988,3011928
syr,1989,4196100
syr,1990,4134422
syr,1991,3566069
syr,1992,3712601
syr,1993,3618156
syr,1994,3510258
syr,1995,3668529
syr,1996,3232309
syr,1997,3395691
syr,1998,3326405
syr,1999,3078578
syr,2000,3058195
syr,2001,3049377
syr,2002,2975861
syr,2003,3115150
syr,2004,3186202
syr,2005,3290415
syr,2006,3147586
syr,2007,3088482
syr,2008,2993982
syr,2009,2774850
syr,2010,3166445
syr,2011,2876585
syr,2012,2799861
syr,2013,2670152
syr,2014,2536078
syr,2015,3169877
syr,2016,2246720
syr,2017,2489610
syr,2018,1422088
tcd,1961,1275850
tcd,1962,1277450
tcd,1963,1252300
tcd,1964,1212024
tcd,1965,1214842
tcd,1966,1068544
tcd,1967,1084300
tcd,1968,1077780
tcd,1969,983533
tcd,1970,958400
tcd,1971,1045708
tcd,1972,1005090
tcd,1973,912800
tcd,1974,919800
tcd,1975,1020981
tcd,1976,1155128
tcd,1977,1183800
tcd,1978,1243000
tcd,1979,1118000
tcd,1980,1048000
tcd,1981,556000
tcd,1982,581344
tcd,1983,860635
tcd,1984,704640
tcd,1985,1129349
tcd,1986,1086801
tcd,1987,989599
tcd,1988,1100319
tcd,1989,1123227
tcd,1990,1075428
tcd,1991,1312746
tcd,1992,1337553
tcd,1993,1231725
tcd,1994,1573818
tcd,1995,1559514
tcd,1996,1459652
tcd,1997,1693957
tcd,1998,1885248
tcd,1999,1857717
tcd,2000,1750631
tcd,2001,2081892
tcd,2002,1807131
tcd,2003,1956034
tcd,2004,1807113
tcd,2005,2433082
tcd,2006,2605749
tcd,2007,2467216
tcd,2008,2486704
tcd,2009,2642645
tcd,2010,4257228
tcd,2011,2622188
tcd,2012,3393562
tcd,2013,3187331
tcd,2014,3212184
tcd,2015,3058448
tcd,2016,3401981
tcd,2017,3292418
tcd,2018,3384176
tgo,1961,373973
tgo,1962,388664
tgo,1963,427890
tgo,1964,453100
tgo,1965,524855
tgo,1966,647800
tgo,1967,533743
tgo,1968,428552
tgo,1969,322000
tgo,1970,397011
tgo,1971,385290
tgo,1972,290500
tgo,1973,325030
tgo,1974,266655
tgo,1975,273280
tgo,1976,281600
tgo,1977,306000
tgo,1978,356800
tgo,1979,383200
tgo,1980,465000
tgo,1981,399530
tgo,1982,354900
tgo,1983,389400
tgo,1984,492800
tgo,1985,441058
tgo,1986,464532
tgo,1987,510490
tgo,1988,597000
tgo,1989,616400
tgo,1990,648006
tgo,1991,609500
tgo,1992,573150
tgo,1993,721432
tgo,1994,793232
tgo,1995,696140
tgo,1996,846231
tgo,1997,762596
tgo,1998,747243
tgo,1999,715842
tgo,2000,699716
tgo,2001,708237
tgo,2002,708594
tgo,2003,699168
tgo,2004,729829
tgo,2005,735748
tgo,2006,783163
tgo,2007,782496
tgo,2008,817193
tgo,2009,853985
tgo,2010,880827
tgo,2011,862697
tgo,2012,1140181
tgo,2013,1198660
tgo,2014,1136766
tgo,2015,1010255
tgo,2016,1116964
tgo,2017,1142113
tgo,2018,1168582
tha,1961,6427204
tha,1962,6870641
tha,1963,6897698
tha,1964,6860640
tha,1965,6862581
tha,1966,8008240
tha,1967,7019560
tha,1968,7576759
tha,1969,7974893
tha,1970,7639240
tha,1971,8123480
tha,1972,7764720
tha,1973,8878000
tha,1974,8590640
tha,1975,9737720
tha,1976,9422400
tha,1977,9883153
tha,1978,10405794
tha,1979,10244661
tha,1980,10785702
tha,1981,10845041
tha,1982,10491858
tha,1983,11431549
tha,1984,11660448
tha,1985,12051539
tha,1986,11201914
tha,1987,10673443
tha,1988,11876093
tha,1989,11778072
tha,1990,10536438
tha,1991,10657182
tha,1992,10587015
tha,1993,10386331
tha,1994,10519979
tha,1995,10533970
tha,1996,10747055
tha,1997,11242739
tha,1998,11025860
tha,1999,11295454
tha,2000,11228129
tha,2001,11455364
tha,2002,10941834
tha,2003,11434393
tha,2004,11282003
tha,2005,11475657
tha,2006,11338742
tha,2007,11865365
tha,2008,11933267
tha,2009,12454714
tha,2010,13307769
tha,2011,13314312
tha,2012,13310893
tha,2013,13050208
tha,2014,12011254
tha,2015,11076663
tha,2016,10054306
tha,2017,11836978
tha,2018,11745384
tjk,1992,273460
tjk,1993,276741
tjk,1994,244591
tjk,1995,264600
tjk,1996,372924
tjk,1997,425697
tjk,1998,397173
tjk,1999,383936
tjk,2000,415790
tjk,2001,341685
tjk,2002,363922
tjk,2003,412366
tjk,2004,400077
tjk,2005,417165
tjk,2006,413620
tjk,2007,371533
tjk,2008,424794
tjk,2009,448764
tjk,2010,443519
tjk,2011,410754
tjk,2012,406573
tjk,2013,420585
tjk,2014,394424
tjk,2015,406030
tjk,2016,408238
tjk,2017,394543
tjk,2018,357993
tkm,1992,330991
tkm,1993,432300
tkm,1994,429000
tkm,1995,648000
tkm,1996,661000
tkm,1997,640000
tkm,1998,595000
tkm,1999,690000
tkm,2000,825000
tkm,2001,790000
tkm,2002,842500
tkm,2003,963000
tkm,2004,950000
tkm,2005,1037000
tkm,2006,1061000
tkm,2007,862900
tkm,2008,938200
tkm,2009,904600
tkm,2010,903100
tkm,2011,880800
tkm,2012,1095720
tkm,2013,1489665
tkm,2014,1136468
tkm,2015,1348355
tkm,2016,1547635
tkm,2017,1099208
tkm,2018,1112516
tls,1961,24400
tls,1962,29000
tls,1963,27100
tls,1964,24300
tls,1965,20745
tls,1966,22087
tls,1967,24700
tls,1968,23500
tls,1969,21000
tls,1970,23100
tls,1971,17800
tls,1972,17500
tls,1973,20900
tls,1974,24000
tls,1975,30000
tls,1976,35000
tls,1977,41000
tls,1978,50000
tls,1979,57000
tls,1980,63000
tls,1981,59000
tls,1982,62500
tls,1983,65000
tls,1984,66928
tls,1985,69673
tls,1986,70572
tls,1987,69739
tls,1988,63675
tls,1989,62036
tls,1990,82559
tls,1991,90917
tls,1992,77751
tls,1993,76924
tls,1994,78116
tls,1995,74222
tls,1996,77798
tls,1997,76975
tls,1998,45720
tls,1999,66867
tls,2000,72000
tls,2001,91764
tls,2002,88396
tls,2003,93950
tls,2004,75000
tls,2005,98000
tls,2006,116000
tls,2007,103400
tls,2008,125068
tls,2009,110338
tls,2010,106803
tls,2011,57260
tls,2012,87086
tls,2013,70818
tls,2014,65443
tls,2015,82756
tls,2016,82697
tls,2017,74399
tls,2018,73659
tto,1961,5340
tto,1962,5585
tto,1963,5475
tto,1964,5370
tto,1965,5060
tto,1966,4950
tto,1967,4730
tto,1968,4580
tto,1969,4265
tto,1970,4096
tto,1971,4687
tto,1972,5337
tto,1973,5220
tto,1974,7441
tto,1975,9264
tto,1976,8598
tto,1977,8457
tto,1978,5929
tto,1979,6233
tto,1980,3974
tto,1981,2021
tto,1982,2083
tto,1983,2021
tto,1984,2812
tto,1985,2951
tto,1986,3081
tto,1987,3750
tto,1988,3850
tto,1989,5850
tto,1990,5085
tto,1991,6172
tto,1992,7100
tto,1993,6500
tto,1994,6229
tto,1995,4052
tto,1996,6496
tto,1997,4711
tto,1998,4700
tto,1999,2400
tto,2000,3175
tto,2001,3500
tto,2002,4300
tto,2003,3050
tto,2004,3000
tto,2005,3300
tto,2006,3081
tto,2007,3682
tto,2008,3582
tto,2009,3153
tto,2010,3275
tto,2011,3735
tto,2012,3820
tto,2013,3907
tto,2014,4653
tto,2015,4319
tto,2016,3318
tto,2017,2606
tto,2018,1694
tun,1961,1125063
tun,1962,1116346
tun,1963,1592000
tun,1964,1437000
tun,1965,1545000
tun,1966,1173000
tun,1967,1103800
tun,1968,1159000
tun,1969,954400
tun,1970,1272700
tun,1971,1170700
tun,1972,1360000
tun,1973,1367100
tun,1974,1362300
tun,1975,1364500
tun,1976,1469000
tun,1977,1235100
tun,1978,1436700
tun,1979,1640800
tun,1980,1307200
tun,1981,1298800
tun,1982,1183100
tun,1983,1631400
tun,1984,1469400
tun,1985,1934000
tun,1986,1031000
tun,1987,1662000
tun,1988,480900
tun,1989,1019900
tun,1990,1445789
tun,1991,1665779
tun,1992,1463200
tun,1993,1602707
tun,1994,759800
tun,1995,583404
tun,1996,2001482
tun,1997,1021969
tun,1998,1309688
tun,1999,1496256
tun,2000,1139599
tun,2001,811227
tun,2002,446230
tun,2003,1529832
tun,2004,1652500
tun,2005,1479967
tun,2006,1311684
tun,2007,1247966
tun,2008,834169
tun,2009,1367536
tun,2010,657256
tun,2011,1369998
tun,2012,1377200
tun,2013,1169000
tun,2014,1301380
tun,2015,1214848
tun,2016,858742
tun,2017,1253233
tun,2018,1583354
tur,1961,12865300
tur,1962,12965000
tur,1963,13016700
tur,1964,12930000
tur,1965,12960000
tur,1966,12973750
tur,1967,13013600
tur,1968,13131500
tur,1969,13304450
tur,1970,13159450
tur,1971,13292700
tur,1972,13043800
tur,1973,12687975
tur,1974,13187320
tur,1975,13606050
tur,1976,13547370
tur,1977,13574950
tur,1978,13352750
tur,1979,13696200
tur,1980,13163000
tur,1981,13638000
tur,1982,13421685
tur,1983,13322299
tur,1984,13350004
tur,1985,13719650
tur,1986,13747458
tur,1987,13699650
tur,1988,13729100
tur,1989,13488604
tur,1990,13640120
tur,1991,13893896
tur,1992,13716404
tur,1993,14066559
tur,1994,14045855
tur,1995,13692013
tur,1996,13884759
tur,1997,13827451
tur,1998,13895547
tur,1999,13752041
tur,2000,13600074
tur,2001,13571630
tur,2002,13747990
tur,2003,13340979
tur,2004,13779950
tur,2005,13841315
tur,2006,13011934
tur,2007,12136070
tur,2008,11256039
tur,2009,11954939
tur,2010,12014528
tur,2011,11850262
tur,2012,11280479
tur,2013,11506517
tur,2014,11551358
tur,2015,11679276
tur,2016,11359619
tur,2017,11090361
tur,2018,10871307
tza,1961,1260100
tza,1962,1241100
tza,1963,1437150
tza,1964,1408250
tza,1965,1401160
tza,1966,1771160
tza,1967,1651350
tza,1968,1695350
tza,1969,1701150
tza,1970,1748150
tza,1971,1736508
tza,1972,1796602
tza,1973,1741245
tza,1974,1800000
tza,1975,2032000
tza,1976,2368000
tza,1977,2623500
tza,1978,2752000
tza,1979,2767000
tza,1980,2901800
tza,1981,2834200
tza,1982,2103220
tza,1983,2209160
tza,1984,2472780
tza,1985,2650260
tza,1986,3353760
tza,1987,3166190
tza,1988,3003270
tza,1989,3213620
tza,1990,2628757
tza,1991,3126123
tza,1992,3253187
tza,1993,3190865
tza,1994,2563969
tza,1995,2733286
tza,1996,3068876
tza,1997,3055237
tza,1998,3726193
tza,1999,2270084
tza,2000,2514775
tza,2001,2220331
tza,2002,3354160
tza,2003,4789490
tza,2004,4893210
tza,2005,4896810
tza,2006,4330825
tza,2007,4485537
tza,2008,5736322
tza,2009,5229954
tza,2010,5244863
tza,2011,5721440
tza,2012,6175739
tza,2013,6253484
tza,2014,6468944
tza,2015,6187163
tza,2016,6539722
tza,2017,6501990
tza,2018,6570362
uga,1961,992094
uga,1962,998093
uga,1963,984982
uga,1964,1043983
uga,1965,1161700
uga,1966,1178424
uga,1967,1185086
uga,1968,1203000
uga,1969,1370000
uga,1970,1212621
uga,1971,1331000
uga,1972,1250900
uga,1973,1249800
uga,1974,1286300
uga,1975,1294800
uga,1976,1380994
uga,1977,1262676
uga,1978,1277200
uga,1979,787000
uga,1980,723000
uga,1981,746000
uga,1982,835000
uga,1983,865000
uga,1984,906000
uga,1985,796853
uga,1986,895624
uga,1987,854620
uga,1988,972000
uga,1989,1079083
uga,1990,1055000
uga,1991,1098949
uga,1992,1139000
uga,1993,1220000
uga,1994,1295000
uga,1995,1292000
uga,1996,1318000
uga,1997,1334000
uga,1998,1366000
uga,1999,1333000
uga,2000,1372000
uga,2001,1407000
uga,2002,1445000
uga,2003,1495000
uga,2004,1549000
uga,2005,1605000
uga,2006,1679000
uga,2007,1725000
uga,2008,1712000
uga,2009,1572000
uga,2010,1653000
uga,2011,1701960
uga,2012,1747786
uga,2013,1756453
uga,2014,1760185
uga,2015,1782799
uga,2016,1821729
uga,2017,1861796
uga,2018,1832931
ukr,1992,12546365
ukr,1993,12991634
ukr,1994,12060817
ukr,1995,12880700
ukr,1996,11664800
ukr,1997,13811700
ukr,1998,12183048
ukr,1999,11963131
ukr,2000,12207514
ukr,2001,14246649
ukr,2002,13801680
ukr,2003,12067200
ukr,2004,14409100
ukr,2005,14204100
ukr,2006,13806906
ukr,2007,13117187
ukr,2008,15127168
ukr,2009,15118548
ukr,2010,14188229
ukr,2011,14988910
ukr,2012,14492405
ukr,2013,15552166
ukr,2014,14405800
ukr,2015,14399520
ukr,2016,14020400
ukr,2017,14061107
ukr,2018,14242355
ury,1961,873465
ury,1962,816183
ury,1963,751016
ury,1964,843744
ury,1965,922903
ury,1966,814721
ury,1967,598729
ury,1968,893847
ury,1969,807290
ury,1970,758691
ury,1971,730278
ury,1972,538106
ury,1973,770491
ury,1974,850469
ury,1975,838851
ury,1976,884290
ury,1977,686104
ury,1978,622719
ury,1979,622343
ury,1980,551803
ury,1981,667965
ury,1982,523037
ury,1983,577940
ury,1984,553590
ury,1985,558337
ury,1986,479865
ury,1987,486047
ury,1988,513101
ury,1989,566841
ury,1990,514422
ury,1991,443794
ury,1992,569815
ury,1993,601593
ury,1994,510162
ury,1995,567998
ury,1996,675241
ury,1997,668300
ury,1998,570871
ury,1999,563089
ury,2000,475185
ury,2001,514724
ury,2002,481734
ury,2003,486923
ury,2004,525466
ury,2005,542700
ury,2006,554350
ury,2007,596233
ury,2008,680977
ury,2009,967870
ury,2010,930701
ury,2011,843705
ury,2012,1130824
ury,2013,931600
ury,2014,952500
ury,2015,861938
ury,2016,840212
ury,2017,673181
ury,2018,676217
usa,1961,64869558
usa,1962,60548008
usa,1963,62420208
usa,1964,60977008
usa,1965,60379266
usa,1966,61141626
usa,1967,65847777
usa,1968,63042026
usa,1969,59258754
usa,1970,59229150
usa,1971,63782293
usa,1972,58369291
usa,1973,64531443
usa,1974,68262068
usa,1975,72020441
usa,1976,73082438
usa,1977,72223053
usa,1978,67303432
usa,1979,68371362
usa,1980,71550444
usa,1981,77733138
usa,1982,76214787
usa,1983,58729146
usa,1984,71957016
usa,1985,72873500
usa,1986,67107716
usa,1987,59233504
usa,1988,55714416
usa,1989,63533008
usa,1990,65700000
