geo,time,nv_ind_totl_kd_zg
lca,2017,4.2707
lca,2018,-3.40637
lca,2019,-1.44668
lca,2020,-9.88739
lka,1961,0.68612
lka,1962,6.07896
lka,1963,3.51641
lka,1964,5.20243
lka,1965,0.56796
lka,1966,8.16835
lka,1967,8.93011
lka,1968,15.67824
lka,1969,10.29091
lka,1970,9.29711
lka,1971,0.14197
lka,1972,-1.37633
lka,1973,5.85422
lka,1974,-3.84178
lka,1975,1.4271
lka,1976,7.90859
lka,1977,-3.93899
lka,1978,15.05835
lka,1979,10.12343
lka,1980,4.71951
lka,1981,2.33599
lka,1982,2.3752
lka,1983,1.58419
lka,1984,6.8459
lka,1985,4.96123
lka,1986,6.08684
lka,1987,6.16264
lka,1988,4.25196
lka,1989,3.32202
lka,1990,7.7343
lka,1991,3.7918
lka,1992,6.55009
lka,1993,9.35822
lka,1994,7.83536
lka,1995,6.92963
lka,1996,5.23407
lka,1997,7.397
lka,1998,5.69392
lka,1999,4.78801
lka,2000,7.22747
lka,2001,-2.25145
lka,2002,0.83513
lka,2003,4.66602
lka,2004,5.41134
lka,2005,7.98632
lka,2006,8.11695
lka,2007,7.6065
lka,2008,5.91815
lka,2009,4.21201
lka,2010,8.44424
lka,2011,9.25057
lka,2012,9.03369
lka,2013,4.10096
lka,2014,4.70159
lka,2015,2.20914
lka,2016,5.69327
lka,2017,4.69739
lka,2018,1.26582
lka,2019,2.63755
lka,2020,-6.91537
lso,1971,11.81299
lso,1972,0.33027
lso,1973,23.41016
lso,1974,14.03309
lso,1975,-1.24603
lso,1976,16.16166
lso,1977,11.64123
lso,1978,-5.18727
lso,1979,6.08718
lso,1980,11.56179
lso,1981,-8.30039
lso,1982,42.33131
lso,1983,-14.16882
lso,1984,12.26433
lso,1985,3.82114
lso,1986,2.58269
lso,1987,6.24408
lso,1988,30.47195
lso,1989,20.7682
lso,1990,17.92018
lso,1991,48.17383
lso,1992,11.44964
lso,1993,4.06406
lso,1994,9.20544
lso,1995,11.71949
lso,1996,7.50008
lso,1997,-2.20065
lso,1998,1.69592
lso,1999,5.68435
lso,2000,14.35082
lso,2001,5.73621
lso,2002,6.38502
lso,2003,7.5467
lso,2004,0.11626
lso,2005,2.3071
lso,2006,6.45039
lso,2007,4.03735
lso,2008,8.62903
lso,2009,-6.16857
lso,2010,7.40398
lso,2011,3.16238
lso,2012,5.21425
lso,2013,-10.40145
lso,2014,-4.62561
lso,2015,3.91391
lso,2016,1.9747
lso,2017,-3.25997
lso,2018,3.64516
lso,2019,-1.30317
lso,2020,-10.05451
ltu,1996,5.18226
ltu,1997,6.97628
ltu,1998,13.68791
ltu,1999,-4.59389
ltu,2000,1.59864
ltu,2001,12.57637
ltu,2002,6.91442
ltu,2003,17.58548
ltu,2004,11.32856
ltu,2005,9.48116
ltu,2006,13.02646
ltu,2007,11.19971
ltu,2008,1.73806
ltu,2009,-24.85731
ltu,2010,4.02017
ltu,2011,10.36746
ltu,2012,1.72755
ltu,2013,4.63303
ltu,2014,5.85943
ltu,2015,1.15869
ltu,2016,0.76198
ltu,2017,5.25156
ltu,2018,4.42898
ltu,2019,4.60224
ltu,2020,1.24618
lux,1996,0.56973
lux,1997,6.47218
lux,1998,3.89045
lux,1999,7.78129
lux,2000,4.09504
lux,2001,-1.47011
lux,2002,4.38141
lux,2003,8.2738
lux,2004,0.97705
lux,2005,-0.31832
lux,2006,0.20118
lux,2007,14.42601
lux,2008,-12.54245
lux,2009,-11.20225
lux,2010,2.87791
lux,2011,-4.99817
lux,2012,2.66038
lux,2013,6.47789
lux,2014,4.56008
lux,2015,9.78909
lux,2016,6.14831
lux,2017,-7.46721
lux,2018,1.05753
lux,2019,11.71958
lux,2020,-5.45493
lva,1996,3.41426
lva,1997,13.27572
lva,1998,6.83195
lva,1999,-0.33389
lva,2000,2.63653
lva,2001,4.79248
lva,2002,11.11276
lva,2003,6.69976
lva,2004,7.68905
lva,2005,6.99827
lva,2006,14.56109
lva,2007,6.14447
lva,2008,-4.28125
lva,2009,-23.84622
lva,2010,-6.38243
lva,2011,4.72193
lva,2012,5.91904
lva,2013,-0.70602
lva,2014,-2.33739
lva,2015,5.05771
lva,2016,0.02752
lva,2017,7.22021
lva,2018,3.14476
lva,2019,2.49479
lva,2020,-0.19101
mac,2009,-34.67071
mac,2010,-18.15958
mac,2011,3.12977
mac,2012,10.61879
mac,2013,2.91994
mac,2014,32.5643
mac,2015,14.22468
mac,2016,-17.04471
mac,2017,-19.42583
mac,2018,-8.36842
mac,2019,5.53563
mac,2020,-9.6358
mar,1968,3.84528
mar,1969,7.8038
mar,1970,3.38338
mar,1971,7.96777
mar,1972,5.70933
mar,1973,5.675
mar,1974,6.48329
mar,1975,12.47896
mar,1976,9.54268
mar,1977,7.81421
mar,1978,-1.31649
mar,1979,6.62973
mar,1980,-1.98151
mar,1981,2.96083
mar,1982,0.68846
mar,1983,1.07122
mar,1984,3.54883
mar,1985,3.17709
mar,1986,-0.2611
mar,1987,0.77941
mar,1988,9.75848
mar,1989,-2.61451
mar,1990,8.0151
mar,1991,0.49187
mar,1992,2.51844
mar,1993,-0.94655
mar,1994,3.31076
mar,1995,2.87047
mar,1996,2.93029
mar,1997,5.8056
mar,1998,3.8429
mar,1999,2.21049
mar,2000,4.08531
mar,2001,4.13491
mar,2002,2.73884
mar,2003,3.86803
mar,2004,3.624
mar,2005,4.75898
mar,2006,4.4065
mar,2007,6.44602
mar,2008,5.8997
mar,2009,-6.57674
mar,2010,10.24042
mar,2011,6.30158
mar,2012,0.76429
mar,2013,0.59268
mar,2014,3.47955
mar,2015,1.79663
mar,2016,0.64485
mar,2017,3.55837
mar,2018,2.98648
mar,2019,3.59622
mar,2020,-3.83643
mco,2011,5.93472
mco,2012,2.05777
mco,2013,18.56107
mco,2014,-3.16088
mda,1996,-1.65752
mda,1997,-13.0986
mda,1998,-16.34182
mda,1999,-5.9418
mda,2000,15.68619
mda,2001,5.60907
mda,2002,3.16015
mda,2003,17.87322
mda,2004,8.11285
mda,2005,2.61982
mda,2006,-3.79187
mda,2007,-1.13592
mda,2008,1.8
mda,2009,-19.87
mda,2010,5.82229
mda,2011,7.48894
mda,2012,0.9396
mda,2013,5.96612
mda,2014,8.87786
mda,2015,2.45469
mda,2016,0.61725
mda,2017,3.84245
mda,2018,8.5007
mda,2019,6.11301
mda,2020,-1.58756
mdg,1996,-14.32771
mdg,1997,2.51298
mdg,1998,2.83067
mdg,1999,1.70684
mdg,2000,7.58688
mdg,2001,8.60978
mdg,2002,-22.76364
mdg,2003,10.09407
mdg,2004,4.63008
mdg,2005,3.06262
mdg,2006,3.4169
mdg,2007,4.84593
mdg,2008,15.76547
mdg,2009,-11.38354
mdg,2010,2.47318
mdg,2011,1.78847
mdg,2012,6.64644
mdg,2013,14.68774
mdg,2014,5.55427
mdg,2015,7.76531
mdg,2016,5.24575
mdg,2017,6.1655
mdg,2018,4.19644
mdg,2019,8.1279
mdg,2020,-21.5559
mdv,1996,-0.71095
mdv,1997,23.19075
mdv,1998,20.86492
mdv,1999,12.85806
mdv,2000,-3.75793
mdv,2001,11.40857
mdv,2002,5.32104
mdv,2003,15.88722
mdv,2004,23.9554
mdv,2005,14.26651
mdv,2006,12.4967
mdv,2007,14.14583
mdv,2008,10.11361
mdv,2009,-25.22304
mdv,2010,7.31112
mdv,2011,15.25106
mdv,2012,4.08436
mdv,2013,-5.97897
mdv,2014,16.16152
mdv,2015,18.14234
mdv,2016,8.90103
mdv,2017,13.00223
mdv,2018,15.52732
mdv,2019,1.93765
mdv,2020,-25.38584
mex,1966,8.70887
mex,1967,7.40226
mex,1968,7.95702
mex,1969,7.68171
mex,1970,6.81766
mex,1971,1.29603
mex,1972,9.42577
mex,1973,10.13562
mex,1974,5.97784
mex,1975,4.57492
mex,1976,4.82619
mex,1977,1.52475
mex,1978,10.3478
mex,1979,10.93357
mex,1980,7.86665
mex,1981,8.85829
mex,1982,-2.61136
mex,1983,-9.89584
mex,1984,4.95635
mex,1985,5.48532
mex,1986,-5.906
mex,1987,2.8163
mex,1988,2.77351
mex,1989,6.13515
mex,1990,6.71187
mex,1991,3.36134
mex,1992,4.37308
mex,1993,0.2862
mex,1994,5.55482
mex,1995,-10.88295
mex,1996,11.82052
mex,1997,7.8931
mex,1998,5.97298
mex,1999,1.53723
mex,2000,4.39686
mex,2001,-2.18348
mex,2002,-1.50315
mex,2003,1.75963
mex,2004,3.85303
mex,2005,2.15027
mex,2006,4.12957
mex,2007,0.92654
mex,2008,-1.04944
mex,2009,-7.47572
mex,2010,4.53613
mex,2011,2.84918
mex,2012,2.84455
mex,2013,-0.22316
mex,2014,2.57299
mex,2015,1.10143
mex,2016,0.31653
mex,2017,-0.24929
mex,2018,0.43799
mex,2019,-1.81473
mex,2020,-9.94387
mhl,1998,22.17313
mhl,1999,5.49009
mhl,2000,-2.19269
mhl,2001,7.44653
mhl,2002,8.75097
mhl,2003,-10.75614
mhl,2004,24.58731
mhl,2005,-17.43389
mhl,2006,35.13399
mhl,2007,-4.07004
mhl,2008,-11.276
mhl,2009,6.46759
mhl,2010,20.08087
mhl,2011,-4.24837
mhl,2012,-27.46533
mhl,2013,13.04164
mhl,2014,-0.09435
mhl,2015,-12.9259
mhl,2016,-2.84919
mhl,2017,-0.69127
mhl,2018,7.9359
mhl,2019,15.22502
mhl,2020,-4.67765
mkd,1991,-15.26123
mkd,1992,-13.51215
mkd,1993,-12.84224
mkd,1994,-8.49929
mkd,1995,12.00888
mkd,1996,1.18506
mkd,1997,3.14223
mkd,1998,3.20375
mkd,1999,4.59225
mkd,2000,4.06409
mkd,2001,-2.74152
mkd,2002,2.32125
mkd,2003,9.99458
mkd,2004,2.65072
mkd,2005,7.76226
mkd,2006,6.9452
mkd,2007,-10.31592
mkd,2008,5.48814
mkd,2009,5.17114
mkd,2010,8.14592
mkd,2011,20.55759
mkd,2012,-5.02795
mkd,2013,7.64211
mkd,2014,8.59042
mkd,2015,6.24535
mkd,2016,-2.88608
mkd,2017,1.52601
mkd,2018,-1.99653
mkd,2019,3.0845
mkd,2020,-5.73042
mli,1968,0.93441
mli,1969,2.77908
mli,1970,9.90975
mli,1971,-21.42219
mli,1972,13.60279
mli,1973,2.11117
mli,1974,0
mli,1975,8.96449
mli,1976,5.69709
mli,1977,11.97528
mli,1978,-1.60452
mli,1979,-15.76048
mli,1980,1.0875
mli,1981,1.98766
mli,1982,-7.23142
mli,1983,19.61111
mli,1984,8.5128
mli,1985,8.34395
mli,1986,5.12998
mli,1987,1.24314
mli,1988,0.60004
mli,1989,0.66149
mli,1990,4.54318
mli,1991,13.07028
mli,1992,2.23894
mli,1993,1.96296
mli,1994,-8.58654
mli,1995,10.57252
mli,1996,7.52
mli,1997,23.3139
mli,1998,8.14196
mli,1999,2.73732
mli,2000,21.40239
mli,2001,19.78789
mli,2002,17.30937
mli,2003,0.09708
mli,2004,4.98392
mli,2005,8.51537
mli,2006,1.2482
mli,2007,1.14686
mli,2008,1.1487
mli,2009,3.27771
mli,2010,-0.35693
mli,2011,4.06693
mli,2012,-8.61874
mli,2013,-0.38222
mli,2014,8.08131
mli,2015,-0.41594
mli,2016,0.53769
mli,2017,6.75141
mli,2018,5.54153
mli,2019,3.68631
mli,2020,-0.06952
mmr,2002,10.90608
mmr,2003,29.04561
mmr,2004,26.81468
mmr,2005,21.10736
mmr,2006,20.59801
mmr,2007,25.11258
mmr,2008,23.43245
mmr,2009,18.2128
mmr,2010,18.04835
mmr,2011,28.27643
mmr,2012,21.40289
mmr,2013,9.06011
mmr,2014,9.77052
mmr,2015,11.79699
mmr,2016,10.12644
mmr,2017,8.7124
mmr,2018,8.32614
mmr,2019,8.38963
mmr,2020,3.79187
mne,2001,-1.50978
mne,2002,-3.56616
mne,2003,-0.75089
mne,2004,7.40064
mne,2005,0.15842
mne,2006,7.89734
mne,2007,-0.41259
mne,2008,11.7507
mne,2009,-18.91299
mne,2010,4.17353
mne,2011,-0.21161
mne,2012,-8.08349
mne,2013,8.71341
mne,2014,-0.02994
mne,2015,2.06548
mne,2016,8.35643
mne,2017,8.43658
mne,2018,15.87836
mne,2019,4.25188
mne,2020,-10.70184
mng,1982,9.15582
mng,1983,7.84917
mng,1984,11.27363
mng,1985,5.57871
mng,1986,6.58973
mng,1987,4.50143
mng,1988,6.97928
mng,1989,5.4
mng,1990,-27.70835
mng,1991,-14.81592
mng,1992,-9.56449
mng,1993,-7.57309
mng,1994,2.29151
mng,1995,28.40795
mng,1996,-1.93479
mng,1997,0.12285
mng,1998,2.78548
mng,1999,0.81189
mng,2000,1.48673
mng,2001,12.76943
mng,2002,3.45853
mng,2003,6.64052
mng,2004,15.25724
mng,2005,4.21815
mng,2006,6.29286
mng,2007,7.0208
mng,2008,-0.7894
mng,2009,-0.41219
mng,2010,4.29383
mng,2011,8.7735
mng,2012,14.83878
mng,2013,14.64154
mng,2014,12.65384
mng,2015,9.94249
mng,2016,-2.35578
mng,2017,1.39047
mng,2018,8.48383
mng,2019,3.08362
mng,2020,-4.395
moz,1985,-17.14907
moz,1986,5.4893
moz,1987,-12.72566
moz,1988,0.08412
moz,1989,2.1737
moz,1990,-9.3
moz,1991,3.5
moz,1992,-8.64679
moz,1993,-2.18194
moz,1994,-0.94072
moz,1995,10.52885
moz,1996,15.38273
moz,1997,29.05544
moz,1998,28.59126
moz,1999,20.16869
moz,2000,12.4988
moz,2001,25.49379
moz,2002,10.4713
moz,2003,15.13905
moz,2004,16.28382
moz,2005,4.77828
moz,2006,7.58379
moz,2007,7.08579
moz,2008,6.99245
moz,2009,7.93031
moz,2010,3.76867
moz,2011,6.66472
moz,2012,5.13253
moz,2013,5.75629
moz,2014,8.74846
moz,2015,10.9894
moz,2016,6.47037
moz,2017,9.59054
moz,2018,4.17464
moz,2019,-0.42313
moz,2020,-5.77193
mrt,1962,-21.26209
mrt,1963,-28.46632
mrt,1964,43.985
mrt,1965,37.37889
mrt,1966,9.13104
mrt,1967,6.53767
mrt,1968,12.64846
mrt,1969,1.01684
mrt,1970,9.6044
mrt,1971,5.85623
mrt,1972,-9.82544
mrt,1973,-3.14328
mrt,1974,15.36935
mrt,1975,-9.65741
mrt,1976,11.76568
mrt,1977,-10.91891
mrt,1978,4.28644
mrt,1979,10.63357
mrt,1980,-6.50598
mrt,1981,-0.04657
mrt,1982,-4.05732
mrt,1983,-5.78567
mrt,1984,33.61792
mrt,1985,4.12211
mrt,1986,8.71092
mrt,1987,-2.71483
mrt,1988,0.90971
mrt,1989,12.35914
mrt,1990,-6.69521
mrt,1991,-0.52874
mrt,1992,-0.52874
mrt,1993,6.34981
mrt,1994,5.49773
mrt,1995,1.11986
mrt,1996,2.21052
mrt,1997,5.00661
mrt,1998,0.69783
mrt,1999,-7.20704
mrt,2000,-15.20963
mrt,2001,-8.08195
mrt,2002,2.46071
mrt,2003,3.31743
mrt,2004,8.74377
mrt,2005,11.26411
mrt,2006,37.37505
mrt,2007,-12.66868
mrt,2008,-10.06341
mrt,2009,-5.25647
mrt,2010,-5.97115
mrt,2011,2.44786
mrt,2012,0.59128
mrt,2013,7.65337
mrt,2014,-0.14845
mrt,2015,3.51839
mrt,2016,0.08456
mrt,2017,-7.54246
mrt,2018,1.20346
mrt,2019,5.58109
mrt,2020,2.71456
mus,1977,8.15815
mus,1978,6.96087
mus,1979,1.88731
mus,1980,-9.11775
mus,1981,5.21902
mus,1982,4.01611
mus,1983,0.678
mus,1984,10.10993
mus,1985,14.0657
mus,1986,17.9216
mus,1987,13.28946
mus,1988,8.99945
mus,1989,6.20015
mus,1990,8.27441
mus,1991,5.24179
mus,1992,6.97539
mus,1993,4.6533
mus,1994,4.58724
mus,1995,4.61333
mus,1996,6.21706
mus,1997,4.92182
mus,1998,6.64886
mus,1999,3.48836
mus,2000,7.44824
mus,2001,4.47317
mus,2002,-2.34656
mus,2003,3.41435
mus,2004,0.78453
mus,2005,-3.50741
mus,2006,4.43551
mus,2007,5.1801
mus,2008,5.1378
mus,2009,3.00966
mus,2010,2.74599
mus,2011,-0.04081
mus,2012,0.73161
mus,2013,1.1742
mus,2014,-0.51961
mus,2015,-0.73515
mus,2016,0.64732
mus,2017,2.91361
mus,2018,2.83352
mus,2019,2.7321
mus,2020,-19.22293
mwi,1968,4.83642
mwi,1969,5.97014
mwi,1970,3.96927
mwi,1971,5.17242
mwi,1972,17.5644
mwi,1973,-1.19522
mwi,1974,7.7621
mwi,1975,17.58652
mwi,1976,-3.18217
mwi,1977,5.09449
mwi,1978,12.04065
mwi,1979,0.76762
mwi,1980,1.45429
mwi,1981,-2.93516
mwi,1982,0.14065
mwi,1983,3.23033
mwi,1984,-0.47619
mwi,1985,7.58715
mwi,1986,-1.7789
mwi,1987,2.652
mwi,1988,5.73409
mwi,1989,7.98569
mwi,1990,9.32671
mwi,1991,3.93741
mwi,1992,2.42836
mwi,1993,-7.44429
mwi,1994,2.40779
mwi,1995,4.88801
mwi,1996,8.2425
mwi,1997,-0.3313
mwi,1998,2.1725
mwi,1999,3.26865
mwi,2000,-0.97852
mwi,2001,-10.71938
mwi,2002,-7.30569
mwi,2003,11.04991
mwi,2004,5.01294
mwi,2005,7.22815
mwi,2006,9.94432
mwi,2007,14.16145
mwi,2008,8.5
mwi,2009,18.9001
mwi,2010,8.30751
mwi,2011,1.94826
mwi,2012,-0.54676
mwi,2013,3.29998
mwi,2014,4.69529
mwi,2015,3.50001
mwi,2016,2.4
mwi,2017,2.19995
mwi,2018,7.18443
mwi,2019,7.66855
mwi,2020,1.19996
mys,1971,8.83008
mys,1972,7.50061
mys,1973,3.80972
mys,1974,0.16549
mys,1975,-0.29373
mys,1976,18.50602
mys,1977,5.3052
mys,1978,9.76235
mys,1979,14.63252
mys,1980,3.58528
mys,1981,1.01711
mys,1982,7.12978
mys,1983,12.25418
mys,1984,11.97702
mys,1985,-2.79247
mys,1986,4.55259
mys,1987,3.92394
mys,1988,12.09923
mys,1989,2.51036
mys,1990,8.37117
mys,1991,9.732
mys,1992,6.76816
mys,1993,7.56137
mys,1994,9.96511
mys,1995,16.51939
mys,1996,12.19176
mys,1997,6.76891
mys,1998,-9.30683
mys,1999,8.23511
mys,2000,10.73635
mys,2001,-2.50254
mys,2002,4.18955
mys,2003,7.39087
mys,2004,6.9787
mys,2005,3.13328
mys,2006,4.30751
mys,2007,0.78926
mys,2008,-0.87435
mys,2009,-6.67165
mys,2010,4.85568
mys,2011,2.47481
mys,2012,4.93275
mys,2013,3.64698
mys,2014,5.87431
mys,2015,5.23351
mys,2016,4.3438
mys,2017,4.66616
mys,2018,3.33515
mys,2019,2.58996
mys,2020,-6.2327
nam,1981,-4.30409
nam,1982,-3.02531
nam,1983,-2.77763
nam,1984,-1.17524
nam,1985,0.93975
nam,1986,5.35572
nam,1987,2.01172
nam,1988,2.18006
nam,1989,0.34316
nam,1990,1.62973
nam,1991,1.94698
nam,1992,14.88082
nam,1993,-12.83219
nam,1994,9.38108
nam,1995,2.26616
nam,1996,-6.09013
nam,1997,7.04493
nam,1998,4.62278
nam,1999,1.94296
nam,2000,1.88458
nam,2001,0.51994
nam,2002,10.60394
nam,2003,4.74089
nam,2004,17.04778
nam,2005,0.32571
nam,2006,14.94492
nam,2007,5.21347
nam,2008,3.76311
nam,2009,-14.87376
nam,2010,11.91336
nam,2011,2.37155
nam,2012,6.51753
nam,2013,5.24499
nam,2014,5.31527
nam,2015,1.32639
nam,2016,-6.16316
nam,2017,-0.7106
nam,2018,5.25337
nam,2019,-2.33832
nam,2020,-13.70511
ner,1991,-3.45187
ner,1992,2.44451
ner,1993,-3.11509
ner,1994,1.30916
ner,1995,1.97912
ner,1996,4.30832
ner,1997,3.14146
ner,1998,0.13963
ner,1999,-7.49503
ner,2000,0.98636
ner,2001,3.81109
ner,2002,3.26053
ner,2003,3.55506
ner,2004,1.07462
ner,2005,-1.47109
ner,2006,4.08977
ner,2007,-1.7845
ner,2008,2.24001
ner,2009,15.92743
ner,2010,10.30672
ner,2011,1.2821
ner,2012,27.3141
ner,2013,7.21651
ner,2014,2.41037
ner,2015,-0.39314
ner,2016,-1.97017
ner,2017,6.81903
ner,2018,5.99991
ner,2019,9.02983
ner,2020,1.69524
nga,1982,-13.3094
nga,1983,-18.97455
nga,1984,1.65321
nga,1985,4.48094
nga,1986,-4.79868
nga,1987,5.41287
nga,1988,8.13046
nga,1989,-0.75648
nga,1990,18.05893
nga,1991,-2.13073
nga,1992,6.12634
nga,1993,-6.81127
nga,1994,-5.91836
nga,1995,-3.01155
nga,1996,5.64915
nga,1997,1.89875
nga,1998,0.39213
nga,1999,-4.12969
nga,2000,7.45976
nga,2001,5.59592
nga,2002,1.28806
nga,2003,12.15991
nga,2004,1.76133
nga,2005,1.69544
nga,2006,-1.96396
nga,2007,-1.9277
nga,2008,-2.04413
nga,2009,2.50558
nga,2010,5.23244
nga,2011,8.39109
nga,2012,2.4277
nga,2013,2.16288
nga,2014,6.75716
nga,2015,-2.24282
nga,2016,-8.85037
nga,2017,2.14593
nga,2018,1.87126
nga,2019,2.31211
nga,2020,-5.84694
nic,1961,10.37875
nic,1962,26.61861
nic,1963,10.34182
nic,1964,11.26139
nic,1965,11.53158
nic,1966,13.50895
nic,1967,4.1284
nic,1968,-0.69508
nic,1969,3.10587
nic,1970,2.86933
nic,1971,3.06096
nic,1972,4.90274
nic,1973,7.27552
nic,1974,25.65665
nic,1975,-2.76201
nic,1976,6.10813
nic,1977,13.05912
nic,1978,-19.48586
nic,1979,-41.95452
nic,1980,26.33076
nic,1981,4.22323
nic,1982,-6.87599
nic,1983,7.26607
nic,1984,1.78863
nic,1985,-1.14855
nic,1986,2.43628
nic,1987,0.83596
nic,1988,-19.06334
nic,1989,-4.56365
nic,1990,-2.78752
nic,1991,1.94445
nic,1992,-0.79508
nic,1993,0.60653
nic,1994,5.0764
nic,1995,7.75019
nic,1996,5.10324
nic,1997,3.13088
nic,1998,1.31042
nic,1999,14.18438
nic,2000,1.98944
nic,2001,5.34072
nic,2002,-1.93357
nic,2003,1.99923
nic,2004,9.90885
nic,2005,5.04132
nic,2006,3.48307
nic,2007,0.11519
nic,2008,-0.6984
nic,2009,-10.45341
nic,2010,5.5084
nic,2011,10.68375
nic,2012,13.96637
nic,2013,10.97863
nic,2014,5.99217
nic,2015,6.39617
nic,2016,2.61659
nic,2017,2.14101
nic,2018,-1.13213
nic,2019,-5.88541
nic,2020,-1.27953
nld,1970,3.061
nld,1971,0.91217
nld,1972,1.63078
nld,1973,3.65452
nld,1974,1.81117
nld,1975,-4.93115
nld,1976,3.67172
nld,1977,-0.65057
nld,1978,-1.68147
nld,1979,-0.9973
nld,1980,-0.53588
nld,1981,-4.39612
nld,1982,-4.77778
nld,1983,1.69675
nld,1984,4.76616
nld,1985,3.31676
nld,1986,-0.19275
nld,1987,1.87793
nld,1988,4.73096
nld,1989,3.90403
nld,1990,1.85158
nld,1991,1.70119
nld,1992,-0.00296
nld,1993,-0.79547
nld,1994,3.41404
nld,1995,1.97072
nld,1996,2.11982
nld,1997,0.49272
nld,1998,3.54917
nld,1999,3.89804
nld,2000,3.70751
nld,2001,2.3258
nld,2002,-0.42815
nld,2003,-1.61894
nld,2004,2.77642
nld,2005,2.01222
nld,2006,2.00578
nld,2007,4.31766
nld,2008,2.03238
nld,2009,-7.89912
nld,2010,1.55149
nld,2011,1.66038
nld,2012,-2.34192
nld,2013,0.02824
nld,2014,-0.2762
nld,2015,0.19595
nld,2016,2.30466
nld,2017,4.64447
nld,2018,2.85468
nld,2019,1.0215
nld,2020,-2.4921
nor,1971,4.16753
nor,1972,5.00588
nor,1973,4.24375
nor,1974,4.96632
nor,1975,7.94328
nor,1976,5.17173
nor,1977,2.87894
nor,1978,11.1355
nor,1979,4.24662
nor,1980,5.90123
nor,1981,-1.65787
nor,1982,1.19151
nor,1983,7.03891
nor,1984,8.83224
nor,1985,3.98111
nor,1986,3.8121
nor,1987,4.76294
nor,1988,0.56097
nor,1989,5.7936
nor,1990,1.30308
nor,1991,2.90814
nor,1992,5.66495
nor,1993,1.28978
nor,1994,7.14853
nor,1995,5.35717
nor,1996,5.7736
nor,1997,6.14566
nor,1998,-1.37373
nor,1999,-0.01938
nor,2000,3.67007
nor,2001,1.54059
nor,2002,0.91955
nor,2003,0.35453
nor,2004,3.0258
nor,2005,0.57719
nor,2006,-1.99277
nor,2007,-0.50325
nor,2008,-0.70541
nor,2009,-3.73824
nor,2010,-2.75351
nor,2011,-1.29173
nor,2012,1.90704
nor,2013,-0.77412
nor,2014,1.44567
nor,2015,1.90386
nor,2016,0.531
nor,2017,3.20577
nor,2018,-1.85384
nor,2019,-1.06734
nor,2020,4.18074
npl,1974,-3.471
npl,1975,-8.36067
npl,1976,12.12979
npl,1977,28.54425
npl,1978,10.41099
npl,1979,2.91826
npl,1980,-2.6285
npl,1981,11.82924
npl,1982,8.44631
npl,1983,-3.4052
npl,1984,7.87864
npl,1985,28.42272
npl,1986,11.02421
npl,1987,2.24871
npl,1988,9.22099
npl,1989,5.07035
npl,1990,2.79381
npl,1991,12.53369
npl,1992,16.82635
npl,1993,4.75824
npl,1994,9.02715
npl,1995,3.9641
npl,1996,8.30216
npl,1997,6.36376
npl,1998,2.31077
npl,1999,5.98828
npl,2000,8.20711
npl,2001,3.6
npl,2002,0.86459
npl,2003,3.09312
npl,2004,1.43283
npl,2005,3.01206
npl,2006,4.47044
npl,2007,3.945
npl,2008,1.74325
npl,2009,-0.59
npl,2010,3.99959
npl,2011,4.33211
npl,2012,4.12706
npl,2013,2.78063
npl,2014,7.47417
npl,2015,2.00197
npl,2016,-4.13316
npl,2017,17.1374
npl,2018,10.36449
npl,2019,7.3793
npl,2020,-3.69434
nru,2014,-3.60578
nru,2015,-17.07593
nzl,1978,-1.69603
nzl,1979,1.57175
nzl,1980,-1.0739
nzl,1981,7.41172
nzl,1982,1.19712
nzl,1983,3.91228
nzl,1984,7.12925
nzl,1985,-3.31454
nzl,1986,1.07871
nzl,1987,-2.34977
nzl,1988,-1.88302
nzl,1989,-0.13407
nzl,1990,-4.29773
nzl,1991,-4.12285
nzl,1992,2.51709
nzl,1993,6.79396
nzl,1994,6.45358
nzl,1995,2.69371
nzl,1996,3.00081
nzl,1997,1.1192
nzl,1998,-2.01053
nzl,1999,5.11061
nzl,2000,0.97394
nzl,2001,0.96699
nzl,2002,8.02527
nzl,2003,3.18399
nzl,2004,4.04086
nzl,2005,1.42473
nzl,2006,0.04407
nzl,2007,5.90498
nzl,2008,-6.15854
nzl,2009,-1.15202
nzl,2010,0.48036
nzl,2011,-1.64849
nzl,2012,2.07516
nzl,2013,1.87487
nzl,2014,4.21133
nzl,2015,3.49473
nzl,2016,2.78731
nzl,2017,3.8096
nzl,2018,2.66071
nzl,2019,1.18421
omn,1999,0.16139
omn,2000,9.09703
omn,2001,4.33228
omn,2002,-2.95864
omn,2003,-5.8758
omn,2004,-2.3768
omn,2005,2.53486
omn,2006,1.87188
omn,2007,-0.48282
omn,2008,9.10844
omn,2009,8.67657
omn,2010,5.31229
omn,2011,1.26573
omn,2012,6.21373
omn,2013,3.22907
omn,2014,-1.16406
omn,2015,5.67536
omn,2016,5.97559
omn,2017,-2.2137
omn,2018,0.45933
omn,2019,-2.31095
omn,2020,-2.86552
pak,1961,17.83244
pak,1962,9.32579
pak,1963,12.40956
pak,1964,14.93197
pak,1965,11.19999
pak,1966,8.0215
pak,1967,3.55981
pak,1968,5.10072
pak,1969,11.97468
pak,1970,15.24812
pak,1971,6.39052
pak,1972,-1.48566
pak,1973,10.34841
pak,1974,8.41188
pak,1975,1.9561
pak,1976,4.90301
pak,1977,2.94656
pak,1978,9.51441
pak,1979,7.62437
pak,1980,10.76872
pak,1981,9.38161
pak,1982,10.73858
