geo,time,ny_gnp_atls_cd
png,2020,24324340814.9873
pol,1992,79918125613.1443
pol,1993,95196705957.28
pol,1994,106280652980.211
pol,1995,125293712548.173
pol,1996,148329772790.548
pol,1997,163904798337.90601
pol,1998,168554896509.18399
pol,1999,171586824088.42899
pol,2000,178721574428.315
pol,2001,180100076219.44
pol,2002,187258841992.34695
pol,2003,210077804253.07401
pol,2004,238827971610.82297
pol,2005,280210341569.28497
pol,2006,322635015795.76099
pol,2007,378818284706.21893
pol,2008,456578354421.79797
pol,2009,477016291387.85297
pol,2010,484835771249.92401
pol,2011,490459986149.73499
pol,2012,501055254302.00098
pol,2013,509339044317.89203
pol,2014,515344897353.27802
pol,2015,505436782601.68896
pol,2016,482833728066.94897
pol,2017,483360926521.21295
pol,2018,537429113753.92706
pol,2019,583168756380.68604
pol,2020,578462141100.15405
pri,1962,2014297246.46645
pri,1963,2242600579.26979
pri,1964,2459473205.18261
pri,1965,2754081750.58047
pri,1966,3037962270.43722
pri,1967,3280464281.74832
pri,1968,3636274950.73955
pri,1969,4192115716.74577
pri,1970,4745683711.04572
pri,1971,5281085564.71804
pri,1972,5918292189.99277
pri,1973,6854354498.23291
pri,1974,7623267078.4717
pri,1975,7964976628.41248
pri,1976,8059054953.20605
pri,1977,8466474016.26511
pri,1978,9322925013.96309
pri,1979,10754020300.4211
pri,1980,11933774222.7521
pri,1981,12599535878.4324
pri,1982,12364841834.2141
pri,1983,12144372334.4072
pri,1984,13272156572.9208
pri,1985,14452535838.6845
pri,1986,16194887064.3602
pri,1987,18410135889.2911
pri,1988,20348081792.9318
pri,1989,21215213385.9415
pri,1990,21029496481.3108
pri,1991,22433562527.1195
pri,1992,24228112867.3948
pri,1993,25654196901.1973
pri,1994,26897017347.44189
pri,1995,28820089595.0636
pri,1996,30289089135.33689
pri,1997,31973962042.5744
pri,1998,32852059828.3192
pri,1999,36457505440.4888
pri,2000,40191416200.6996
pri,2001,41824360366.9629
pri,2002,43000194334.2412
pri,2003,46570771994.9176
pri,2004,54580406956.6671
pri,2005,56348853380.7049
pri,2006,57180718713.3814
pri,2007,60006677116.9751
pri,2008,61529115692.4923
pri,2009,62025470735.1029
pri,2010,62977342848.7652
pri,2011,65001694660.1495
pri,2012,67902788184.086
pri,2013,68861354214.5605
pri,2014,68166124319.9671
pri,2015,67441254456.81689
pri,2016,67145380096.7624
pri,2017,66496592925.9058
pri,2018,67329830874.9094
pri,2019,70446780654.16991
pri,2020,69453737504.0029
prt,1962,3665313748.04087
prt,1963,3914398641.06191
prt,1964,4236344676.06943
prt,1965,4677174574.17822
prt,1966,5046435618.88352
prt,1967,5666847595.11477
prt,1968,6459785418.05721
prt,1969,6937445251.37107
prt,1970,8222319974.02615
prt,1971,9280804482.24308
prt,1972,10982046528.5142
prt,1973,14663886161.2934
prt,1974,18079251819.8932
prt,1975,20097866939.639
prt,1976,21755451593.6705
prt,1977,22987181657.9077
prt,1978,24142052081.211
prt,1979,27689119059.1126
prt,1980,32758908361.7518
prt,1981,33739868922.79309
prt,1982,32051668207.1239
prt,1983,28137900642.8797
prt,1984,25187173889.3672
prt,1985,25375557175.99829
prt,1986,30917216699.8942
prt,1987,41746617941.7968
prt,1988,56458369812.8333
prt,1989,63206805617.822
prt,1990,71206697100.51311
prt,1991,81503026646.39349
prt,1992,98169502823.7657
prt,1993,100615264747.237
prt,1994,104426458204.368
prt,1995,112422132756.155
prt,1996,121789879705.02499
prt,1997,125066032423.905
prt,1998,123871819658.51199
prt,1999,125278200082.561
prt,2000,125366641319.935
prt,2001,122790185416.567
prt,2002,122735089292.802
prt,2003,139029114458.39301
prt,2004,169755430956.078
prt,2005,195410684655.039
prt,2006,204279994911.21399
prt,2007,219949201471.18799
prt,2008,239004033609.867
prt,2009,242936332935.46097
prt,2010,243471333636.02399
prt,2011,240357686941.634
prt,2012,222546806827.142
prt,2013,223593645797.88696
prt,2014,220530413732.01801
prt,2015,211897453449.207
prt,2016,205925074667.336
prt,2017,206625042001.064
prt,2018,226844749865.17496
prt,2019,238594851550.30301
prt,2020,224554737087.76801
pry,1995,8015431297.59637
pry,1996,9000592036.1302
pry,1997,9189068454.55267
pry,1998,8832368958.57973
pry,1999,8341183290.1668
pry,2000,7669826424.98563
pry,2001,7640911738.65531
pry,2002,7342517315.26841
pry,2003,6910098372.08305
pry,2004,7746203869.95219
pry,2005,8848927362.12945
pry,2006,10905627854.9549
pry,2007,13925407593.8333
pry,2008,18710187904.6198
pry,2009,21296278608.1738
pry,2010,25428067108.2471
pry,2011,28372393236.168
pry,2012,30520577847.3675
pry,2013,35873508893.2909
pry,2014,38317640035.6225
pry,2015,37707883330.5819
pry,2016,36583990949.7707
pry,2017,36904802958.1342
pry,2018,38984519762.9027
pry,2019,38802492887.7919
pry,2020,36969627315.1114
pse,1996,3796525524.69851
pse,1997,4399230357.88844
pse,1998,4930189239.88894
pse,1999,5134330322.77805
pse,2000,4537628374.32916
pse,2001,4093011292.87271
pse,2002,3665299309.25292
pse,2003,4329075170.07942
pse,2004,5317262912.33878
pse,2005,5925214466.89009
pse,2006,5827071355.68683
pse,2007,6263577711.63268
pse,2008,7323323551.88988
pse,2009,8299405726.06907
pse,2010,9508077000.71717
pse,2011,11175431624.7764
pse,2012,12759178234.8466
pse,2013,14150619727.8472
pse,2014,14857577287.3258
pse,2015,15666018698.7977
pse,2016,17032319937.8168
pse,2017,17506623960.981
pse,2018,19140221314.9104
pse,2019,20027337570.9214
pse,2020,17802587913.5492
pyf,1967,209265805.70256
pyf,1968,260480912.35305
pyf,1969,259519975.78207
pyf,1970,265349356.08741
pyf,1971,301905812.60818
pyf,1972,314482373.92975
pyf,1973,406920597.83904
pyf,1974,581265473.37598
pyf,1975,669148773.91405
pyf,1976,757181212.77297
pyf,1977,824251722.90272
pyf,1978,975371902.84166
pyf,1979,1187497565.73396
pyf,1980,1401245114.34037
pyf,1981,1516754644.33347
pyf,1982,1485982855.77016
pyf,1983,1371000945.03278
pyf,1984,1382803166.52413
pyf,1985,1475943275.72182
pyf,1986,1864021937.35493
pyf,1987,2426385251.12031
pyf,1988,2936870475.97924
pyf,1989,2924144886.67093
pyf,1990,3053325182.62978
pyf,1991,3264862062.72025
pyf,1992,3577471934.02109
pyf,1993,3664241466.20521
pyf,1994,3742663408.03894
pyf,1995,3906625537.25889
pyf,1996,3952369363.23184
pyf,1997,3912540484.07768
pyf,1998,3857842070.0529
pyf,1999,3820460789.89239
pyf,2000,3794351014.69483
qat,2002,18198823117.0831
qat,2003,20918483071.6221
qat,2004,27237816484.7136
qat,2005,33109790414.0317
qat,2006,51961403403.9
qat,2007,70705101873.8564
qat,2008,94215526753.5621
qat,2009,101373147863.07201
qat,2010,118091415842.47701
qat,2011,136293375594.991
qat,2012,160048433725.86099
qat,2013,185505224224.63696
qat,2014,198914939341.22198
qat,2015,188422945058.14001
qat,2016,171351029461.957
qat,2017,155078880446.10699
qat,2018,163645577536.396
qat,2019,173360494768.40799
qat,2020,161301512516.43399
rou,1992,28476548399.44609
rou,1993,27167562745.3795
rou,1994,28864928391.8647
rou,1995,33734597662.9091
rou,1996,37108467224.0684
rou,1997,35919558479.0927
rou,1998,35513144666.3628
rou,1999,36068605481.0106
rou,2000,38357283055.3283
rou,2001,39039801006.7256
rou,2002,42368883675.3695
rou,2003,48648130563.5952
rou,2004,63520999112.176
rou,2005,82697830091.6797
rou,2006,103781665499.229
rou,2007,133443315100.295
rou,2008,180756183479.55096
rou,2009,187693579573.396
rou,2010,175004992782.548
rou,2011,174271302316.082
rou,2012,175770090609.82901
rou,2013,186233006035.48697
rou,2014,193056534463.93799
rou,2015,190181948498.772
rou,2016,189492664416.03101
rou,2017,198110938275.302
rou,2018,222576467790.46497
rou,2019,244427884384.71799
rou,2020,242701599782.81799
rus,1991,510749676619.992
rus,1992,458309304014.31696
rus,1993,433096140706.79901
rus,1994,393237276197.84399
rus,1995,392144977855.37799
rus,1996,385878359594.48499
rus,1997,391428625071.01099
rus,1998,314757207129.19501
rus,1999,258146068832.396
rus,2000,250287006783.15799
rus,2001,259632793044.513
rus,2002,305720879876.88898
rus,2003,373993534494.81299
rus,2004,490861883544.31897
rus,2005,638631920697.16895
rus,2006,830471202264.07202
rus,2007,1079919677891.42004
rus,2008,1367973725982.52002
rus,2009,1318479449474.04004
rus,2010,1425184111274.6001
rus,2011,1581315059114
rus,2012,1931707927294.78003
rus,2013,2179428224723.20972
rus,2014,2137992977428.67993
rus,2015,1725234228654.27002
rus,2016,1426946217861.26001
rus,2017,1352318413599.26001
rus,2018,1505175390064.48999
rus,2019,1651796775268.48999
rus,2020,1565766697682.52002
rwa,1962,131295150.02842
rwa,1963,122716381.80821
rwa,1964,114092736.09531
rwa,1965,138215711.32593
rwa,1966,146734495.83655
rwa,1967,157400472.25993
rwa,1968,167856010.75753
rwa,1969,199047175.77275
rwa,1970,218140408.06719
rwa,1971,227911412.20459
rwa,1972,248411595.55308
rwa,1973,290136997.95331
rwa,1974,336606641.35209
rwa,1975,429043041.16056
rwa,1976,588069787.46612
rwa,1977,744241385.21471
rwa,1978,872534719.02596
rwa,1979,1139966426.24974
rwa,1980,1380359827.63756
rwa,1981,1508009182.95593
rwa,1982,1472803806.5368
rwa,1983,1481100732.02399
rwa,1984,1449985600.79038
rwa,1985,1596555055.54828
rwa,1986,1895272887.07973
rwa,1987,2147002259.84387
rwa,1988,2496516450.45931
rwa,1989,2545220119.32517
rwa,1990,2532923226.75428
rwa,1991,2275168083.21109
rwa,1992,2284750430.27139
rwa,1993,1962893645.25803
rwa,1994,901148786.61822
rwa,1995,1251231064.96037
rwa,1996,1348683837.03114
rwa,1997,1689794960.59883
rwa,1998,1839418214.39936
rwa,1999,2063570744.96015
rwa,2000,2188397104.6764
rwa,2001,2188817163.76952
rwa,2002,2173485203.9666
rwa,2003,2142487495.78256
rwa,2004,2376644515.99714
rwa,2005,2829015958.39772
rwa,2006,3226586722.95731
rwa,2007,3785957482.81126
rwa,2008,4646827920.67959
rwa,2009,5423670822.4204
rwa,2010,6058951871.30042
rwa,2011,6715587196.26133
rwa,2012,7427466839.32616
rwa,2013,7832938787.16851
rwa,2014,8176484876.67432
rwa,2015,8553002584.24952
rwa,2016,8653062207.30798
rwa,2017,8797068454.09724
rwa,2018,9594704047.875
rwa,2019,10446279180.2175
rwa,2020,10072471224.9267
sau,1970,5435692598.24335
sau,1971,6128158722.45503
sau,1972,7324436351.96521
sau,1973,10730761573.3193
sau,1974,22275862288.866
sau,1975,33423861811.71189
sau,1976,62580535531.2451
sau,1977,72020337370.2094
sau,1978,76856499526.62419
sau,1979,102047237227.202
sau,1980,138323543509.64401
sau,1981,170441683864.56299
sau,1982,153462144179.565
sau,1983,132483447967.452
sau,1984,125790084150.541
sau,1985,118168416911.52699
sau,1986,126013591402.097
sau,1987,111202572878.203
sau,1988,114980828299.12801
sau,1989,110870511760.11099
sau,1990,119902484018.94
sau,1991,139442059068.49399
sau,1992,146898301851.091
sau,1993,142927060373.83801
sau,1994,140700001556.63199
sau,1995,145558308991.92099
sau,1996,152920314761.388
sau,1997,159683414570.586
sau,1998,158553248018.20999
sau,1999,154452768308.48499
sau,2000,168380094204.98199
sau,2001,180566440598.76001
sau,2002,182489618865.50101
sau,2003,212909508163.569
sau,2004,255448434419.17999
sau,2005,301363349177.54401
sau,2006,346984360099.77399
sau,2007,397982342504.11499
sau,2008,477856258766.58398
sau,2009,476649743170.08307
sau,2010,514151560449.02002
sau,2011,590301258934.88892
sau,2012,700815526780.55396
sau,2013,764395043844.30383
sau,2014,789987737533.21985
sau,2015,752172439563.38306
sau,2016,701163876117.11804
sau,2017,661786907038.47803
sau,2018,728347794365.72302
sau,2019,782798198511.76892
sau,2020,763641105036.10303
sdn,1962,1504395485.41558
sdn,1963,1537847051.8111
sdn,1964,1569262104.58498
sdn,1965,1724514325.35931
sdn,1966,1717571910.68679
sdn,1967,1794367906.20652
sdn,1968,1942253799.41615
sdn,1969,2096387949.79334
sdn,1970,2363507017.18725
sdn,1971,2606351100.62092
sdn,1972,2751918325.13927
sdn,1973,3345852888.11147
sdn,1974,4581752354.2213
sdn,1975,6075500351.76038
sdn,1976,7254485362.25397
sdn,1977,8161073080.61399
sdn,1978,8193533040.95955
sdn,1979,8966082912.61781
sdn,1980,9100878189.73381
sdn,1981,9918237393.39466
sdn,1982,9667036147.28033
sdn,1983,9059103408.92682
sdn,1984,8277045507.4271
sdn,1985,8833204208.37155
sdn,1986,12410912055.0738
sdn,1987,18699343665.995
sdn,1988,18919952644.0318
sdn,1989,17908115130.9589
sdn,1990,13612807847.6013
sdn,1991,11770051228.651
sdn,1992,9292605382.11104
sdn,1993,8579165752.81823
sdn,1994,8976559566.44782
sdn,1995,11683286769.2558
sdn,1996,11894839235.452
sdn,1997,11849065576.2228
sdn,1998,10649747208.3156
sdn,1999,10890159356.9108
sdn,2000,11328696111.7119
sdn,2001,12896550079.3156
sdn,2002,15126576012.7867
sdn,2003,18896005837.7899
sdn,2004,23278563378.6258
sdn,2005,29248418117.1102
sdn,2006,36744554058.8191
sdn,2007,47537135305.6247
sdn,2008,57456274010.8238
sdn,2009,57608797747.3027
sdn,2010,55407998842.5098
sdn,2011,51489031700.8602
sdn,2012,41279323892.59769
sdn,2013,40029645367.0423
sdn,2014,43851218696.811
sdn,2015,47421486582.6357
sdn,2016,47072397102.7486
sdn,2017,42957144540.38969
sdn,2018,35221858673.6496
sdn,2019,29534214202.3377
sdn,2020,23381005493.6176
sen,1968,1356704838.58972
sen,1969,1285196345.3374
sen,1970,1376590537.92767
sen,1971,1384351725.64872
sen,1972,1561522711.82142
sen,1973,1738230859.56535
sen,1974,2163995722.58033
sen,1975,2754003533.72049
sen,1976,3045515103.6523
sen,1977,3061388212.99179
sen,1978,3101006929.54455
sen,1979,3901832083.82566
sen,1980,4684105712.64566
sen,1981,4801075107.16518
sen,1982,4526743340.26426
sen,1983,3670219297.71106
sen,1984,3512030875.46581
sen,1985,3613521615.75455
sen,1986,4288144530.90927
sen,1987,5690223714.11767
sen,1988,6725173634.27889
sen,1989,6896017532.461
sen,1990,6945199135.06569
sen,1991,7190000046.20324
sen,1992,7844456813.81939
sen,1993,7669860074.36306
sen,1994,6513914478.86026
sen,1995,6402606442.92636
sen,1996,6241682580.13075
sen,1997,6453873576.59743
sen,1998,6483995782.33466
sen,1999,6557173285.24228
sen,2000,6523781777.88717
sen,2001,6513175942.28111
sen,2002,6411404574.98562
sen,2003,7664907906.01252
sen,2004,9373269325.84869
sen,2005,10958743618.6566
sen,2006,11689066637.749
sen,2007,12811517993.137
sen,2008,14924504395.5669
sen,2009,16365881065.5502
sen,2010,16910019884.9092
sen,2011,16952275775.8527
sen,2012,17631206061.5809
sen,2013,18525773337.9845
sen,2014,19372502724.7158
sen,2015,19230447945.899
sen,2016,19105732528.844
sen,2017,19680082093.6204
sen,2018,22064434208.7057
sen,2019,23306020396.1288
sen,2020,23970606619.8105
sgp,1962,853588861.79621
sgp,1963,947665256.52495
sgp,1964,930854018.26177
sgp,1965,1020494245.84356
sgp,1966,1145754952.48294
sgp,1967,1298390301.23745
sgp,1968,1500623503.70232
sgp,1969,1736156458.37996
sgp,1970,2003242982.16178
sgp,1971,2301908060.8529
sgp,1972,2764338361.91571
sgp,1973,3510699052.28763
sgp,1974,4649875359.51842
sgp,1975,6011197003.9972
sgp,1976,6721745599.80405
sgp,1977,7020758429.24386
sgp,1978,7927109802.27202
sgp,1979,9514842027.02059
sgp,1980,11412010612.9298
sgp,1981,13630795028.4887
sgp,1982,15033042256.5128
sgp,1983,16529849501.6005
sgp,1984,18921248373.9051
sgp,1985,19422971867.0141
sgp,1986,20043107026.9032
sgp,1987,22422574305.0686
sgp,1988,26530712797.0596
sgp,1989,30245650516.9719
sgp,1990,34878931073.7133
sgp,1991,40673939870.3661
sgp,1992,49330229658.9034
sgp,1993,58697000933.4732
sgp,1994,71044178393.2016
sgp,1995,83282660630.2206
sgp,1996,94028332129.2532
sgp,1997,105248468580.62399
sgp,1998,94291118869.12019
sgp,1999,92488073542.70641
sgp,2000,95391709635.07719
sgp,2001,91562793183.8329
sgp,2002,91854448717.4328
sgp,2003,96445818781.58121
sgp,2004,108967447783.134
sgp,2005,122933258130.746
sgp,2006,143244275427.69601
sgp,2007,165244248916.53601
sgp,2008,180175454772.87897
sgp,2009,186113891513.367
sgp,2010,228091987032.68799
sgp,2011,250305666349.91501
sgp,2012,274861487563.78601
sgp,2013,294123051721.45697
sgp,2014,308396902808.14899
sgp,2015,294239182789.06097
sgp,2016,297497143971.73602
sgp,2017,305668366340.83002
sgp,2018,320865294961.98694
sgp,2019,333046641895.95599
sgp,2020,312256356080.172
slb,1982,186618561.55213
slb,1983,181621359.79604
slb,1984,175489949.95159
slb,1985,166274688.71451
slb,1986,161242120.71091
slb,1987,170444540.04479
slb,1988,177201129.08009
slb,1989,179829871.89069
slb,1990,197981770.25074
slb,1991,213054643.00095
slb,1992,263773167.5537
slb,1993,290298191.90618
slb,1994,349660643.16196
slb,1995,430783767.86936
slb,1996,487639335.23435
slb,1997,497922926.82852
slb,1998,481191978.70762
slb,1999,464744860.96375
slb,2000,403602163.78834
slb,2001,391638181.74099
slb,2002,360034065.97324
slb,2003,382487017.26106
slb,2004,414182495.72785
slb,2005,460405597.14207
slb,2006,500329450.38877
slb,2007,553239436.24867
slb,2008,618371596.50177
slb,2009,673259416.50828
slb,2010,775018870.45694
slb,2011,878173893.07481
slb,2012,1014352744.83913
slb,2013,1235000933.48919
slb,2014,1288538827.19343
slb,2015,1282826316.57056
slb,2016,1328692286.03587
slb,2017,1412121394.09002
slb,2018,1541058515.00513
slb,2019,1585348128.74309
slb,2020,1579457856.45203
sle,1964,379372595.53846
sle,1965,394473233.66791
sle,1966,393918526.35762
sle,1967,375679899.0615
sle,1968,371951397.36538
sle,1969,405281257.44534
sle,1970,434366554.17206
sle,1971,455979947.74447
sle,1972,472163063.75603
sle,1973,547504039.31632
sle,1974,669161265.89556
sle,1975,754347018.05133
sle,1976,691596414.1545
sle,1977,675666575.26199
sle,1978,774550036.2649
sle,1979,1030655981.91387
sle,1980,1242542009.63154
sle,1981,1247961687.02837
sle,1982,1248897608.74406
sle,1983,1075899503.70504
sle,1984,1088018821.88594
sle,1985,915095179.08169
sle,1986,684228800.53998
sle,1987,711558361.68846
sle,1988,726205321.9845
sle,1989,885504198.87767
sle,1990,802290037.75958
sle,1991,756358268.03192
sle,1992,573043776.15
sle,1993,685030429.96616
sle,1994,700446000.38354
sle,1995,779168549.15092
sle,1996,890632420.91584
sle,1997,847597491.23483
sle,1998,744423517.89787
sle,1999,679236768.5689
sle,2000,659079807.07208
sle,2001,711152806.46578
sle,2002,1013331979.90023
sle,2003,1416027903.68565
sle,2004,1513521200.53234
sle,2005,1635060502.33095
sle,2006,1766216016.3029
sle,2007,2180664503.6689
sle,2008,2573200045.36669
sle,2009,2747690343.15304
sle,2010,2687442928.46987
sle,2011,2804879453.52486
sle,2012,3588251581.01244
sle,2013,4533244167.9824
sle,2014,4877344089.52318
sle,2015,3979817204.09393
sle,2016,3584258435.08239
sle,2017,3873980153.64612
sle,2018,3732587813.40718
sle,2019,4158883999.26249
sle,2020,4061437813.18186
slv,1967,1004209161.53872
slv,1968,1043600821.74394
slv,1969,1087098227.54262
slv,1970,1143196976.86955
slv,1971,1215713916.22845
slv,1972,1337356672.76852
slv,1973,1526057028.358
slv,1974,1769255333.54284
slv,1975,2000412810.00859
slv,1976,2244816912.9813
slv,1977,2645818918.39752
slv,1978,3142248166.49502
slv,1979,3510493033.39081
slv,1980,3378193658.98233
slv,1981,3462678068.31891
slv,1982,3292230383.49644
slv,1983,3237189348.03095
slv,1984,3382634604.39498
slv,1985,3557672281.49155
slv,1986,3785700312.36859
slv,1987,4157317741.6178
slv,1988,4438097000.6292
slv,1989,4465097805.08085
slv,1990,4739749287.35612
slv,1991,4994288124.47689
slv,1992,5723741510.56337
slv,1993,6407435789.33369
slv,1994,7188338481.24936
slv,1995,8313019721.49886
slv,1996,9045000961.92245
slv,1997,9725746173.66537
slv,1998,10150796194.7024
slv,1999,10587396547.7341
slv,2000,11209909097.7939
slv,2001,11575739685.992
slv,2002,11942491886.5306
slv,2003,12738311030.1784
slv,2004,13675886879.9692
slv,2005,14619457417.7207
slv,2006,15610021685.6152
slv,2007,16379999146.761
slv,2008,17571374899.8671
slv,2009,17341215034.5479
slv,2010,17817071870.5659
slv,2011,19000250077.9752
slv,2012,20044231102.802
slv,2013,20964102322.5354
slv,2014,21429401277.1547
slv,2015,21763069936.576
slv,2016,22296891668.02629
slv,2017,23009498650.6544
slv,2018,24506654738.1172
slv,2019,25698362543.2668
slv,2020,23515700566.7788
som,1962,201595282.56583
som,1963,215558361.79539
som,1964,211934458.22931
som,1965,219937974.05452
som,1966,259385420.71188
som,1967,283517213.28446
som,1968,292004113.52671
som,1969,299978036.46235
som,1970,328808527.92904
som,1971,348295862.11924
som,1972,410501606.21945
som,1973,477907675.51575
som,1974,479307839.19951
som,1975,734816628.71906
som,1976,781949332.85773
som,1977,760476150.26947
som,1978,687345714.37476
som,1979,621583652.69982
som,1980,655764491.42498
som,1981,719867699.72148
som,1982,743052890.02091
som,1983,685504409.29272
som,1984,705036381.39276
som,1985,799197125.15704
som,1986,884085460.0744
som,1987,1020791697.75919
som,1988,1066837510.02268
som,1989,1054085091.78075
som,1990,959218668.85845
som,2015,5470283071.26926
som,2016,5698142324.75274
som,2017,5610570226.07914
som,2018,6038118179.47267
som,2019,6517096093.82278
som,2020,6738681334.43315
srb,1997,22701789915.958
srb,1998,22596216323.7699
srb,1999,19716956262.1448
srb,2000,12094853402.0135
srb,2001,11546283217.8122
srb,2002,11380021183.4464
srb,2003,17893884108.749
srb,2004,24284459529.90269
srb,2005,28519827765.87
srb,2006,31127271884.1895
srb,2007,35684067236.8066
srb,2008,44331289702.6318
srb,2009,47239274031.9246
srb,2010,45374058734.439
srb,2011,44766678216.3242
srb,2012,43799728232.0243
srb,2013,46261724750.5522
srb,2014,44499132030.1142
srb,2015,42314100453.2151
srb,2016,40231437484.8218
srb,2017,39098948223.92889
srb,2018,44765251761.5647
srb,2019,48889150067.1439
srb,2020,51274082483.9929
ssd,2011,7921679352.52903
ssd,2012,8584908541.7114
ssd,2013,12051428873.9028
ssd,2014,13158858189.8063
ssd,2015,11669229567.3347
stp,2003,90675292.15569
stp,2004,107789301.04981
stp,2005,129415751.8411
stp,2006,151350561.40386
stp,2007,159480673.81026
stp,2008,175043247.58556
stp,2009,186242590.39214
stp,2010,203738016.18608
stp,2011,218344518.06054
stp,2012,231347397.75045
stp,2013,274932466.54533
stp,2014,319254670.38466
stp,2015,329641153.48009
stp,2016,343204471.73955
stp,2017,351282218.16529
stp,2018,393797147.74523
stp,2019,420168740.03413
stp,2020,452067593.9
sur,1962,82434092.54731
sur,1963,73171526.2456
sur,1964,81617930.44632
sur,1965,121881276.53354
sur,1966,152632517.95758
sur,1967,175582048.06265
sur,1968,184918807.017
sur,1969,193740552.95207
sur,1970,211252160.3975
sur,1971,226981425.21995
sur,1972,252859189.471
sur,1973,281985723.13475
sur,1974,352759745.52757
sur,1975,475635247.93631
sur,1976,507604870.83522
sur,1977,587877138.96933
sur,1978,690279153.97177
sur,1979,779505214.95719
sur,1980,824246425.21141
sur,1981,949461539.3113
sur,1982,907216517.60529
sur,1983,838804906.32021
sur,1984,851945693.01548
sur,1985,876224936.99321
sur,1986,919313043.87465
sur,1987,961166867.38877
sur,1988,1160646433.88289
sur,1989,886712699.29783
sur,1990,576721316.91097
sur,1991,468974798.08415
sur,1992,436983534.73806
sur,1993,417064075.03553
sur,1994,478956424.9216
sur,1995,585013520.81034
sur,1996,729363599.12808
sur,1997,834489869.97482
sur,1998,944667450.30697
sur,1999,908170673.60332
sur,2000,929683323.78851
sur,2001,796422432.45117
sur,2002,928634466.46964
sur,2003,1071714237.6621
sur,2004,1392461561.964
sur,2005,1658308807.19036
sur,2006,2038939608.243
sur,2007,2580898694.16056
sur,2008,3271821456.5585
sur,2009,3641823423.77597
sur,2010,4032001175.69999
sur,2011,4240262224.21978
sur,2012,4626191254.44938
sur,2013,4898303142.72528
sur,2014,5123441781.2611
sur,2015,4971042996.34367
sur,2016,3920642966.61199
sur,2017,3387527493.87033
sur,2018,3437525444.54403
sur,2019,3597831097.00701
sur,2020,2709682592.98649
svk,1995,22645679475.2368
svk,1996,26993296175.2952
svk,1997,29154303903.4774
svk,1998,29268352444.0574
svk,1999,29034300388.9524
svk,2000,29845120121.7415
svk,2001,30798584609.3102
svk,2002,32455284682.3732
svk,2003,37500890064.3341
svk,2004,48686150983.63689
svk,2005,61091197356.2361
svk,2006,69598371529.18269
svk,2007,80320407628.722
svk,2008,92993314600.83821
svk,2009,92370487973.64468
svk,2010,94613027802.09081
svk,2011,94530419078.9917
svk,2012,96039907762.78668
svk,2013,98531048964.84488
svk,2014,99042226678.64439
svk,2015,96024226714.5518
svk,2016,91161834757.7247
svk,2017,90395534827.89999
svk,2018,99914796387.83321
svk,2019,105013669277.467
svk,2020,103284085220.21899
svn,1997,22325006001.9959
svn,1998,21807467168.7009
svn,1999,22455405677.64
svn,2000,22413932465.10049
svn,2001,21815822902.4476
svn,2002,21770301556.2786
svn,2003,25205597037.4847
svn,2004,31173357006.2214
svn,2005,36623155601.3624
svn,2006,39772117174.756
svn,2007,43990126094.1577
svn,2008,49846384068.6032
svn,2009,49876204953.4994
svn,2010,50427467373.8459
svn,2011,50552250602.6108
svn,2012,47858307549.4214
svn,2013,47878543424.9116
svn,2014,48698546434.7081
svn,2015,45948067560.8312
svn,2016,44991600710.3652
svn,2017,45754228735.5118
svn,2018,51106823598.3087
svn,2019,54250991508.7578
svn,2020,53268437066.2249
swe,1962,17459283285.3687
swe,1963,18953143232.1621
swe,1964,21007859278.236
swe,1965,22921710219.0826
swe,1966,24885564129.5082
swe,1967,27249000814.5152
swe,1968,29866017510.7618
swe,1969,32673080038.7883
swe,1970,37720247336.98
swe,1971,40423931186.0258
swe,1972,46092087141.2194
swe,1973,57368933200.8187
swe,1974,70004487692.5499
swe,1975,83268970358.89209
swe,1976,88142391676.0117
swe,1977,93189502876.90048
swe,1978,103122464882.80499
swe,1979,122664689501.28
swe,1980,143740160918.80899
swe,1981,145850334322.93799
swe,1982,131177178127.429
swe,1983,112840370148.939
swe,1984,108542048725.593
swe,1985,109209944206.263
swe,1986,128275962238.718
swe,1987,162571584244.92099
swe,1988,204111961888.71301
swe,1989,221539365503.70096
swe,1990,237620759934.15897
swe,1991,250839440029.28101
swe,1992,271623799571.733
swe,1993,245890760113.78799
swe,1994,243135144583.93896
swe,1995,247729632993.341
swe,1996,268740224720.98999
swe,1997,277719734319.10199
swe,1998,275381080002.59894
swe,1999,277286825157.336
swe,2000,280487113179.99902
swe,2001,264345841408.08896
swe,2002,259642909857.32101
swe,2003,293386797020.46094
swe,2004,357822259473.53101
swe,2005,413324116112.03699
swe,2006,446298370664.68097
swe,2007,478521828887.18597
swe,2008,513744929348.77197
swe,2009,489502405617.51294
swe,2010,512315180166.24097
swe,2011,535794524390.34601
swe,2012,562529914050.698
swe,2013,593346155375.41296
swe,2014,599863549334.54602
swe,2015,572426384655.005
swe,2016,539460644709.06097
swe,2017,533338506156.62598
swe,2018,566178268213.36304
swe,2019,579809719846.27002
swe,2020,559623730597.23901
swz,1972,136660806.33564
swz,1973,173492121.92414
swz,1974,226281621.09381
swz,1990,1064364397.67856
swz,1991,1143536768.51993
swz,1992,1359835175.69582
swz,1993,1406346262.15851
swz,1994,1423323340.69382
swz,1995,1684829720.06359
swz,1996,1825438222.31822
swz,1997,1883700120.19614
swz,1998,1701530424.48719
swz,1999,1719884856.26338
