geo,time,nv_srv_totl_kd
gtm,1996,12920254813.408
gtm,1997,13430343504.7621
gtm,1998,14128331133.8418
gtm,1999,14649273152.8119
gtm,2000,15299095483.2317
gtm,2001,22045953863.96289
gtm,2002,22778414440.988
gtm,2003,23511233826.46049
gtm,2004,24443351759.21569
gtm,2005,25381323069.5958
gtm,2006,26816503878.2211
gtm,2007,28564804317.435
gtm,2008,29959576900.5227
gtm,2009,30353208722.83649
gtm,2010,31481678177.83649
gtm,2011,32704477523.0237
gtm,2012,33882034601.8671
gtm,2013,35152927489.5753
gtm,2014,36547448447.4328
gtm,2015,38212784788.6294
gtm,2016,39373593324.1427
gtm,2017,40722382822.2389
gtm,2018,42184681623.14831
gtm,2019,43803498172.2984
gtm,2020,42968357877.1339
guy,1960,577177328.97159
guy,1961,602486767.48749
guy,1962,577017487.08778
guy,1963,510599556.30881
guy,1964,563671104.42537
guy,1965,630166364.67601
guy,1966,674654341.437
guy,1967,697453267.25261
guy,1968,692452144.34339
guy,1969,715698150.60312
guy,1970,758158664.71474
guy,1971,801294308.65076
guy,1972,814428916.36596
guy,1973,925566605.00331
guy,1974,770148153.56458
guy,1975,800453013.7552
guy,1976,980031327.51568
guy,1977,981140062.139
guy,1978,937363703.10325
guy,1979,928588673.92707
guy,1980,880679852.80329
guy,1981,986258630.47906
guy,1982,883330823.19006
guy,1983,865422105.35782
guy,1984,815646492.73895
guy,1985,790994147.41464
guy,1986,753192267.50661
guy,1987,670208726.08635
guy,1988,722416799.9727
guy,1989,713406178.28106
guy,1990,725159163.09624
guy,1991,723983864.86585
guy,1992,733386252.04216
guy,1993,758459286.71222
guy,1994,816048911.65735
guy,1995,864627916.5527
guy,1996,928094034.68874
guy,1997,989209555.14228
guy,1998,1008406096.62143
guy,1999,983724829.0779
guy,2000,1036221494.57752
guy,2001,1047582712.81746
guy,2002,1044056817.30905
guy,2003,1065995723.08957
guy,2004,1090285224.5219
guy,2005,1175298481.81959
guy,2006,1270497658.51598
guy,2007,1377764595.03773
guy,2008,1457758097.83448
guy,2009,1543711642.02765
guy,2010,1633452401.62263
guy,2011,1696733420.36741
guy,2012,1812654702.5189
guy,2013,1842861045.20092
guy,2014,1895049482.64146
guy,2015,1887622276.02906
guy,2016,1934627406.59928
guy,2017,1988770372.09572
guy,2018,2046842700.48894
guy,2019,2131846902.48353
guy,2020,1930555896.20752
hkg,2000,152218062229.099
hkg,2001,155011839270.29199
hkg,2002,159536027783.258
hkg,2003,166660953760.94601
hkg,2004,182778581325.74301
hkg,2005,196956631975.23599
hkg,2006,210380298084.72296
hkg,2007,225302375053.04297
hkg,2008,230798823871.89801
hkg,2009,226806200436.58096
hkg,2010,242483132773.14096
hkg,2011,255057424746.15399
hkg,2012,259537826233.23801
hkg,2013,266648862777.98401
hkg,2014,273211149014.492
hkg,2015,277940736345.10693
hkg,2016,284249599283.966
hkg,2017,294285538533.43494
hkg,2018,303371110989.95697
hkg,2019,301278044069.94501
hkg,2020,281423688215.71503
hnd,1960,878564827.87102
hnd,1961,891589377.94068
hnd,1962,927850931.50455
hnd,1963,974472876.63189
hnd,1964,1024203025.95593
hnd,1965,1086516233.3073
hnd,1966,1146310840.09854
hnd,1967,1177836282.11683
hnd,1968,1237778798.13776
hnd,1969,1300681589.8529
hnd,1970,1391261707.0577
hnd,1971,1409022397.58216
hnd,1972,1539268177.73458
hnd,1973,1629552457.2072
hnd,1974,1657673616.38639
hnd,1975,1805680173.79095
hnd,1976,2002528818.04774
hnd,1977,2154975572.17444
hnd,1978,2243918010.01778
hnd,1979,2374399370.97782
hnd,1980,2498210885.048
hnd,1981,2531355315.58754
hnd,1982,2494015877.81928
hnd,1983,2520317996.44022
hnd,1984,2599695295.18353
hnd,1985,2750478869.984
hnd,1986,2852485438.50077
hnd,1987,3016486960.82443
hnd,1988,3167077143.84296
hnd,1989,3316422019.57907
hnd,1990,3263027503.33086
hnd,1991,3249794891.3463
hnd,1992,3441929154.15803
hnd,1993,3765047124.35402
hnd,1994,3691303363.76136
hnd,1995,3849869025.10316
hnd,1996,3960490924.83929
hnd,1997,4272935850.2073
hnd,1998,4563872399.16862
hnd,1999,4737944139.8778
hnd,2000,5214838669.26124
hnd,2001,5474337506.06465
hnd,2002,5778905824.08644
hnd,2003,6118965033.56157
hnd,2004,6637712160.55482
hnd,2005,7253546100.30735
hnd,2006,7957543538.81269
hnd,2007,8747401374.50762
hnd,2008,9383519953.55129
hnd,2009,9470469264.86909
hnd,2010,9939434707.02717
hnd,2011,10380994204.2237
hnd,2012,10838193591.9521
hnd,2013,11234751062.7878
hnd,2014,11697751568.2612
hnd,2015,12257251065.5928
hnd,2016,12731632169.1674
hnd,2017,13218887514.1162
hnd,2018,13733625895.2923
hnd,2019,14348669649.5713
hnd,2020,13624956119.8595
hrv,1995,19162906557.7884
hrv,1996,20295276586.6137
hrv,1997,21425320551.6953
hrv,1998,21984048861.3133
hrv,1999,21346047434.4486
hrv,2000,21608349855.0024
hrv,2001,22499828770.8833
hrv,2002,23636456384.2526
hrv,2003,25042993529.53609
hrv,2004,25756402919.3096
hrv,2005,26948903311.9851
hrv,2006,28099698717.0342
hrv,2007,29721151476.089
hrv,2008,30207181791.3991
hrv,2009,28803400095.0783
hrv,2010,29207114597.8832
hrv,2011,29587426286.7309
hrv,2012,29318802997.321
hrv,2013,29095111956.0295
hrv,2014,29056534493.0791
hrv,2015,29813039571.5846
hrv,2016,30646012466.0744
hrv,2017,31693433932.7732
hrv,2018,32591092348.7502
hrv,2019,33677812102.0423
hrv,2020,30926267119.0399
hti,1988,4628215463.71464
hti,1989,4488363881.31437
hti,1990,4843763201.25951
hti,1991,5089605615.64259
hti,1992,5007355284.31237
hti,1993,4770401860.35914
hti,1994,4244327207.79022
hti,1995,4436308268.82109
hti,1996,4921477238.23713
hti,1997,5169556928.25478
hti,1998,5358258921.24904
hti,1999,5575895719.49719
hti,2000,5797832182.49544
hti,2001,5866861287.6087
hti,2002,5963111947.81746
hti,2003,6126819873.23917
hti,2004,6059640971.70307
hti,2005,6114189713.41512
hti,2006,6155596341.21461
hti,2007,6330871871.34018
hti,2008,6716370702.2815
hti,2009,7112692692.26302
hti,2010,6776671331.93634
hti,2011,7132632381.4813
hti,2012,7179706825.12116
hti,2013,7443691478.46801
hti,2014,7604679314.43968
hti,2015,7787256143.79771
hti,2016,7976280192.47556
hti,2017,8154395083.96033
hti,2018,8306288561.55783
hti,2019,8480710592.05518
hti,2020,8380159510.589
hun,1995,43266920247.3755
hun,1996,43613406961.238
hun,1997,43672694727.6096
hun,1998,44409268524.0708
hun,1999,45224447566.9677
hun,2000,47714118478.8738
hun,2001,49529066614.1606
hun,2002,52149731950.2743
hun,2003,54340887651.8128
hun,2004,55430216677.2574
hun,2005,58204630682.0724
hun,2006,60825965471.2574
hun,2007,60777091817.09969
hun,2008,61374712931.7212
hun,2009,59517621472.6178
hun,2010,60689883919.7014
hun,2011,61896585610.3389
hun,2012,62356589369.3
hun,2013,64502551618.5908
hun,2014,66335392408.6886
