geo,time,fi_res_xgld_cd
mkd,2020,3707335437.58233
mkd,2021,3726098880.05035
mlt,1960,59300000
mlt,1961,59300000
mlt,1962,66700000
mlt,1963,69100000
mlt,1964,71500000
mlt,1965,78900000
mlt,1966,90200000
mlt,1967,89500000
mlt,1968,138700000
mlt,1969,127010000
mlt,1970,148200000
mlt,1971,184745165.85207
mlt,1972,261712599.76105
mlt,1973,310413933.30239
mlt,1974,386678314.32878
mlt,1975,485778082.94711
mlt,1976,607805088.84758
mlt,1977,719551824.52438
mlt,1978,925140092.27017
mlt,1979,1012716612.91501
mlt,1980,990101943.77293
mlt,1981,1073844544.59639
mlt,1982,1083623988.23186
mlt,1983,1112297497.84076
mlt,1984,990223144.77227
mlt,1985,986943497.3638
mlt,1986,1145363582.98778
mlt,1987,1414600204.28719
mlt,1988,1364710682.1332
mlt,1989,1355148332.32581
mlt,1990,1431763124.72436
mlt,1991,1333286634.05284
mlt,1992,1268341551.28082
mlt,1993,1362442867.70356
mlt,1994,1849634580.43249
mlt,1995,1604472882.05634
mlt,1996,1619839724.37276
mlt,1997,1487565730.32252
mlt,1998,1662710867.13178
mlt,1999,1788027024.62699
mlt,2000,1470184013.84209
mlt,2001,1666165881.29433
mlt,2002,2209325929.85996
mlt,2003,2728692460.61478
mlt,2004,2731984057.53772
mlt,2005,2576428779.69299
mlt,2006,2976773160.26694
mlt,2007,3785427062.06583
mlt,2008,368291199.3265
mlt,2009,532092639.96192
mlt,2010,535797024.40955
mlt,2011,499787920.74216
mlt,2012,688260045.96048
mlt,2013,584888291.28618
mlt,2014,615634496.55437
mlt,2015,568517422.67945
mlt,2016,673601487.75248
mlt,2017,829102350.76218
mlt,2018,1020768779.12178
mlt,2019,910201561.12223
mlt,2020,919117709.38104
mlt,2021,1143866494.25072
mmr,1960,121690000
mmr,1961,94990000
mmr,1962,112100000
mmr,1963,142700000
mmr,1964,131000000
mmr,1965,96910000
mmr,1966,100310000
mmr,1967,71420000
mmr,1968,68920000
mmr,1969,45620000
mmr,1970,31400000
mmr,1971,48843428.69556
mmr,1972,40201731.72586
mmr,1973,91889486.71414
mmr,1974,182368054.27747
mmr,1975,132800388.66966
mmr,1976,118329919.49533
mmr,1977,103286050.25155
mmr,1978,96352051.90827
mmr,1979,203265114.41842
mmr,1980,260574473.90107
mmr,1981,229022524.86582
mmr,1982,104342784.03974
mmr,1983,89360100.51548
mmr,1984,62112456.50988
mmr,1985,33921968.36555
mmr,1986,33100000
mmr,1987,27241866.10677
mmr,1988,77434569.5792
mmr,1989,263378232.18651
mmr,1990,312796688.05395
mmr,1991,258385956.02855
mmr,1992,280113750.05156
mmr,1993,302916579.4862
mmr,1994,422048837.30436
mmr,1995,561146420.30657
mmr,1996,229188718.95455
mmr,1997,249813064.01926
mmr,1998,314918680.96281
mmr,1999,265462974.83773
mmr,2000,222987555.09085
mmr,2001,400458801.13005
mmr,2002,469988328.50431
mmr,2003,550224170.68002
mmr,2004,672134265.91211
mmr,2005,770729162.73619
mmr,2006,1235606375.35429
mmr,2007,3088878881.68998
mmr,2008,3717455596.43089
mmr,2009,5251693589.24314
mmr,2010,5716855816.89603
mmr,2011,7003907903.01112
mmr,2012,6964023905.37492
mmr,2013,8554063723.11893
mmr,2014,4227646938.8808
mmr,2015,4350888942.14029
mmr,2016,4618587873.75254
mmr,2017,4910970480.80223
mmr,2018,5346885782.45813
mmr,2019,5468336044.05248
mmr,2020,7228120715.09329
mne,2007,688838319.20995
mne,2008,435670237.195
mne,2009,572613016.57537
mne,2010,556155216.85142
mne,2011,392694640.34694
mne,2012,458665566.35886
mne,2013,584205748.26154
mne,2014,662568377.65156
mne,2015,681847411.61703
mne,2016,793654021.99248
mne,2017,1015962460.25023
mne,2018,1202486372.13988
mne,2019,1529177036.35033
mne,2020,2134820419.92713
mne,2021,1981678244.5027
mng,1992,16352500.10313
mng,1993,59735712.5202
mng,1994,81387888.03845
mng,1995,117028100.51016
mng,1996,107436413.62491
mng,1997,175711634.05077
mng,1998,94086532.95129
mng,1999,136489707.25688
mng,2000,178768461.29191
mng,2001,155631285.12037
mng,2002,218505216.16462
mng,2003,196882127.1684
mng,2004,193737293.02141
mng,2005,333150649.73473
mng,2006,583395917.9359
mng,2007,801746766.06474
mng,2008,561481849.4465
mng,2009,1294473002.02796
mng,2010,2196704534.64351
mng,2011,2275162784.48304
mng,2012,3930109864.82685
mng,2013,2095810238.98785
mng,2014,1540359614.36218
mng,2015,1246502182.72512
mng,2016,1239996362.4199
mng,2017,2839235472.592
mng,2018,2779931759.30349
mng,2019,3239308410.83181
mng,2020,4049334798.04225
mng,2021,3814096564.17754
moz,1984,55294036.60245
moz,1985,45886268.12738
moz,1986,56746936.21958
moz,1987,118022757.85183
moz,1988,173596742.63997
moz,1989,203495525.24997
moz,1990,231744264.26662
moz,1991,240557217.23955
moz,1992,233365000.20625
moz,1993,187240821.66336
moz,1994,177505720.92385
moz,1995,195318936.1525
moz,1996,344062454.70441
moz,1997,517354652.81724
moz,1998,608498397.65602
moz,1999,654007640.52675
moz,2000,723179361.33355
moz,2001,713224219.87002
moz,2002,802498122.58633
moz,2003,937499604.23193
moz,2004,1130955247.48723
moz,2005,1053820108.82852
moz,2006,1155731241.59491
moz,2007,1444691332.98989
moz,2008,1577732160.97306
moz,2009,2099266029.78412
moz,2010,2159394787.79537
moz,2011,2468771604.1521
moz,2012,2770241526.17886
moz,2013,3142333833.19953
moz,2014,3009982304.35887
moz,2015,2411423723.09729
moz,2016,2022453331.38461
moz,2017,3179155885.14058
moz,2018,3077657824.29144
moz,2019,3695275442.82857
moz,2020,3852177123.54481
moz,2021,3550512861.43429
mrt,1962,7900000
mrt,1963,10100000
mrt,1964,10450000
mrt,1965,9850000
mrt,1966,7770000
mrt,1967,8800000
mrt,1968,7420000
mrt,1969,3570000
mrt,1970,3180000
mrt,1971,7504576.30064
mrt,1972,13459437.60182
mrt,1973,42243163.04197
mrt,1974,103811969.24728
mrt,1975,47725239.40206
mrt,1976,81982579.49993
mrt,1977,50016680.43428
mrt,1978,79498929.10302
mrt,1979,113673011.81867
mrt,1980,139900000
mrt,1981,161803629.21212
mrt,1982,139111031.07455
mrt,1983,105932869.18362
mrt,1984,77529406.28709
mrt,1985,59216783.83128
mrt,1986,48219151.59077
mrt,1987,71808358.75101
mrt,1988,55567284.7896
mrt,1989,82418274.76542
mrt,1990,54110914.62634
mrt,1991,67614434.47911
mrt,1992,61182500.30938
mrt,1993,44559476.52234
mrt,1994,39673889.0472
mrt,1995,85456192.10141
mrt,1996,141217938.77762
mrt,1997,200751636.37149
mrt,1998,48755773.68126
mrt,1999,35280000
mrt,2000,46246077.9554
mrt,2001,36653570.37157
mrt,2002,70141786.02172
mrt,2003,27022883.30011
mrt,2004,33727016.72916
mrt,2005,64468252.97935
mrt,2006,187185036.06378
mrt,2007,197825712.521
mrt,2008,188595949.42706
mrt,2009,225351721.08311
mrt,2010,271688466.19626
mrt,2011,484718210.55557
mrt,2012,949499710.79316
mrt,2013,984050730.46093
mrt,2014,621518343.48094
mrt,2015,810079358.34609
mrt,2016,835289254.48738
mrt,2017,858912970.85433
mrt,2018,919552858.83082
mrt,2019,1028702420.51919
mrt,2020,1493184646.02741
mus,1960,17120000
mus,1961,18340000
mus,1962,18550000
mus,1963,19370000
mus,1964,19090000
mus,1965,19950000
mus,1966,19280000
mus,1967,13280000
mus,1968,16340000
mus,1969,33050000
mus,1970,46190000
mus,1971,51697737.37373
mus,1972,70118316.06386
mus,1973,66825994.34439
mus,1974,131073692.64338
mus,1975,165977215.01422
mus,1976,89513781.77261
mus,1977,66318133.2331
mus,1978,45820529.1984
mus,1979,29177225.96301
mus,1980,90660000
mus,1981,35059948.32793
mus,1982,37956313.7479
mus,1983,17884695.59766
mus,1984,23578020.95698
mus,1985,29944920.91388
mus,1986,136027134.41709
mus,1987,343470003.26292
mus,1988,441979445.30419
mus,1989,517830245.22301
mus,1990,737597596.13606
mus,1991,893234274.98605
mus,1992,820067623.02859
mus,1993,757027853.77327
mus,1994,747574042.97499
mus,1995,863310604.048
mus,1996,896105091.68402
mus,1997,693250742.03402
mus,1998,559006137.22605
mus,1999,730978607.28447
mus,2000,897435313.17996
mus,2001,835621197.51268
mus,2002,1227371781.41042
mus,2003,1577284274.66079
mus,2004,1605920912.54706
mus,2005,1339904337.82123
mus,2006,1269634204.14132
mus,2007,1780302289.90601
mus,2008,1742653924.22182
mus,2009,2178769753.10442
mus,2010,2441835607.0817
mus,2011,2582676512.87377
mus,2012,2836687539.14535
mus,2013,3340205403.76468
mus,2014,3614701310.24131
mus,2015,3956976708.3633
mus,2016,4504179661.12085
mus,2017,5465932736.63058
mus,2018,5840628543.70215
mus,2019,6753393625.78251
mus,2020,6535003556.38291
mus,2021,7834980059.81864
mwi,1965,25227000
mwi,1966,21410000
mwi,1967,22500000
mwi,1968,22510000
mwi,1969,21010000
mwi,1970,29200000
mwi,1971,31920015.20582
mwi,1972,36237163.02813
mwi,1973,66642983.90744
mwi,1974,81791077.93013
mwi,1975,61458203.27941
mwi,1976,26217493.81907
mwi,1977,87490937.76384
mwi,1978,74796198.18688
mwi,1979,69507863.0291
mwi,1980,68388262.37793
mwi,1981,49054452.83768
mwi,1982,22661186.83769
mwi,1983,15401337.48956
mwi,1984,56600058.32732
mwi,1985,44948488.57645
mwi,1986,24603615.52481
mwi,1987,51831054.34891
mwi,1988,145573286.7274
mwi,1989,100312268.51
mwi,1990,137160824.7144
mwi,1991,153203034.37326
mwi,1992,39949511.73567
mwi,1993,56875551.8585
mwi,1994,42796672.19588
mwi,1995,110007112.28994
mwi,1996,220537333.98648
mwi,1997,142179549.18005
mwi,1998,255440895.5283
mwi,1999,246425647.54058
mwi,2000,242980756.22923
mwi,2001,202505202.4024
mwi,2002,161474518.62277
mwi,2003,122037174.6866
mwi,2004,128050843.22418
mwi,2005,158645871.48527
mwi,2006,133771791.84607
mwi,2007,216611430.86794
mwi,2008,242775848.99983
mwi,2009,149356594.70946
mwi,2010,307358138.60284
mwi,2011,197429644.13814
mwi,2012,223175827.88478
mwi,2013,413104344.0643
mwi,2014,600619340.09829
mwi,2015,681580478.27105
mwi,2016,610774217.59892
mwi,2017,768401046.22597
mwi,2018,766154761.93125
mwi,2019,846839844.26618
mwi,2020,594498493.62321
mys,1960,471000000
mys,1961,472000000
mys,1962,528390000
mys,1963,547200000
mys,1964,586400000
mys,1965,467750000
mys,1966,493230000
mys,1967,425690000
mys,1968,450010000
mys,1969,556620000
mys,1970,616260000
mys,1971,754658541.97889
mys,1972,907123174.75829
mys,1973,1275223716.90599
mys,1974,1547074244.74273
mys,1975,1456140830.38929
mys,1976,2404130148.52637
mys,1977,2783852971.30345
mys,1978,3243313192.26701
mys,1979,3914949362.02125
mys,1980,4387359182.04393
mys,1981,4098037852.13357
mys,1982,3767777977.84825
mys,1983,3783721248.25914
mys,1984,3723276350.732
mys,1985,4911839191.56415
mys,1986,6027385429.28088
mys,1987,7435328845.63549
mys,1988,6526499091.65534
mys,1989,7782965043.236
mys,1990,9754081703.20525
mys,1991,10885603985.1807
mys,1992,17227521663.2062
mys,1993,27249214748.10609
mys,1994,25422898220.8837
mys,1995,23774418341.4396
mys,1996,27009401287.2574
mys,1997,20788220334.0206
mys,1998,25559370024.57
mys,1999,30588151965.9178
mys,2000,28329830063.5298
mys,2001,29522298173.9213
mys,2002,33360665887.9318
mys,2003,43821705990.9861
mys,2004,65881086884.2326
mys,2005,69857980074.6077
mys,2006,82132321883.17419
mys,2007,101019281444.72301
mys,2008,91148849564.9209
mys,2009,95431679214.866
mys,2010,104883688469.784
mys,2011,131780414231.728
mys,2012,137783902665.94101
mys,2013,133444437251.858
mys,2014,114571975075.85699
mys,2015,93978542267.74861
mys,2016,93071810074.15329
mys,2017,100877834680.702
mys,2018,99850469255.37021
mys,2019,101725971168.985
mys,2020,105279990229.36301
mys,2021,114640742599.99699
nam,1992,49717500.10313
nam,1993,133694471.16939
nam,1994,202621731.25665
nam,1995,220986649.54632
nam,1996,193866390.03095
nam,1997,250531564.96913
nam,1998,260253246.03113
nam,1999,305489557.29346
nam,2000,259836317.57679
nam,2001,234251046.83366
nam,2002,323133447.62276
nam,2003,325217778.01777
nam,2004,345060355.2671
nam,2005,312104907.41147
nam,2006,449578847.2003
nam,2007,896022010.40735
nam,2008,1292948220.14149
nam,2009,2050927526.8344
nam,2010,1695691125.42722
nam,2011,1786689867.90836
nam,2012,1745866242.29235
nam,2013,1511161812.62397
nam,2014,1177201629.8477
nam,2015,1688180787.14781
nam,2016,1833673822.03675
nam,2017,2432221196.06343
nam,2018,2149916908.24883
nam,2019,2049238535.99938
nam,2020,2171154726.06938
nam,2021,2764022333.73113
nga,1960,343000000
nga,1961,287000000
nga,1962,269000000
nga,1963,190000000
nga,1964,208000000
nga,1965,219000000
nga,1966,195260000
nga,1967,92260000
nga,1968,97270000
nga,1969,112360000
nga,1970,202160000
nga,1971,408251560.76896
nga,1972,355471038.55759
nga,1973,558758429.45263
nga,1974,5602478427.07708
nga,1975,5585609562.30902
nga,1976,5179842119.24904
nga,1977,4232234051.42271
nga,1978,1886654603.51189
nga,1979,5547898026.01849
nga,1980,10234800373.239
nga,1981,3895367135.50454
nga,1982,1612543479.02942
nga,1983,989896299.03879
nga,1984,1462311804.67395
nga,1985,1667219244.28822
nga,1986,1081354727.04366
nga,1987,1165255358.99218
nga,1988,651148026.53712
nga,1989,1765591373.82711
nga,1990,3864294618.08766
nga,1991,4435100130.16922
nga,1992,967110000.4125
nga,1993,1372067195.7463
nga,1994,1385879649.19862
nga,1995,1443416271.06349
nga,1996,4075717078.01769
nga,1997,7581882901.75295
nga,1998,7100827100.24429
nga,1999,5450323690.52047
nga,2000,9910901047.5379
nga,2001,10456642866.0477
nga,2002,7331336989.09119
nga,2003,7128436636.0012
nga,2004,16955637969.1635
nga,2005,28279620717.2055
nga,2006,42298313133.3081
nga,2007,51333378335.6826
nga,2008,53000575306.5368
nga,2009,42382717738.1048
nga,2010,32339472715.6973
nga,2011,32639987435.7376
nga,2012,43830638131.6587
nga,2013,42847532137.5804
nga,2014,34241737874.48709
nga,2015,28283230144.31
nga,2016,27232964319.33789
nga,2017,39608525296.3652
nga,2018,42838869124.791
nga,2019,38335890478.7729
nga,2020,36729565817.615
nic,1960,11380000
nic,1961,13140000
nic,1962,16610000
nic,1963,31590000
nic,1964,38610000
nic,1965,56940000
nic,1966,57230000
nic,1967,31280000
nic,1968,47650000
nic,1969,43720000
nic,1970,48590000
nic,1971,58105439.99131
nic,1972,80113162.15922
nic,1973,116258232.10916
nic,1974,104491229.25596
nic,1975,121589909.86555
nic,1976,146051555.34853
nic,1977,148329466.50379
nic,1978,50774133.77844
nic,1979,146616346.64281
nic,1980,64520000
nic,1981,111429837.27922
nic,1982,171170734.56032
nic,1987,17414186.61068
nic,1988,38100000
nic,1989,115800000
nic,1990,106628453.14478
nic,1991,134128608.61978
nic,1992,130482500.30938
nic,1993,55043953.87102
nic,1994,141007983.90664
nic,1995,136202424.45684
nic,1996,197324475.43398
nic,1997,377939004.1449
nic,1998,350405885.5417
nic,1999,509713757.78729
nic,2000,488462847.06207
nic,2001,379930152.96915
nic,2002,448133642.76081
nic,2003,502061661.81993
nic,2004,668198634.90663
nic,2005,727807750.90758
nic,2006,921891810.93881
nic,2007,1103322447.10909
nic,2008,1140842519.60378
nic,2009,1573082251.39172
nic,2010,1798981293.19797
nic,2011,1892248423.80235
nic,2012,1887214938.20452
nic,2013,1992960773.02599
nic,2014,2276176780.7117
nic,2015,2492262791.93881
nic,2016,2447771381.81086
nic,2017,2757785586.66498
nic,2018,2261143360.12993
nic,2019,2397444668.92872
nic,2020,3211903361.95717
nic,2021,4046556203.71439
nld,1960,409630000
nld,1961,373640000
nld,1962,361640000
nld,1963,497600000
nld,1964,657900000
nld,1965,657200000
nld,1966,717940000
nld,1967,907660000
nld,1968,765730000
nld,1969,809490000
nld,1970,1454330000
nld,1971,1723670051.91648
nld,1972,2726313448.02814
nld,1973,4252739852.76161
nld,1974,4630400853.53764
nld,1975,4884353236.26624
nld,1976,5177801642.43799
nld,1977,5742423548.22825
nld,1978,5087845255.40119
nld,1979,7590774184.40249
nld,1980,11645310360.446
nld,1981,9339082036.99989
nld,1982,10132475330.6239
nld,1983,10170680313.5305
nld,1984,9236747881.72668
nld,1985,10781983743.4095
nld,1986,11191295720.0347
nld,1987,16003065527.9547
nld,1988,16074828248.8461
nld,1989,16508496570.0318
nld,1990,17483662887.1406
nld,1991,17797510477.907
nld,1992,21937303876.1395
nld,1993,31343727621.6455
nld,1994,34532363729.20989
nld,1995,33713766516.0362
nld,1996,26766996986.33369
nld,1997,24865299069.0169
nld,1998,21417781345.0856
nld,1999,9885739246.57154
nld,2000,9642506096.92982
nld,2001,9034321707.96264
nld,2002,9563259232.80909
nld,2003,11167016093.5686
nld,2004,10654802011.4761
nld,2005,8985960846.69697
nld,2006,10802424563.5363
nld,2007,10269699023.4142
nld,2008,11476397025.0888
nld,2009,17870503511.1936
nld,2010,18471183450.9493
nld,2011,20264123069.4659
nld,2012,22050302189.2564
nld,2013,22591403546.113
nld,2014,19307045590.6256
nld,2015,17341291383.3571
nld,2016,13341855978.2734
nld,2017,12892609300.0802
nld,2018,13194707104.824
nld,2019,13330656622.8042
nld,2020,16733754575.3332
nld,2021,28629843991.37009
nor,1960,277420000
nor,1961,272920000
nor,1962,273430000
nor,1963,323330000
nor,1964,356240000
nor,1965,445150000
nor,1966,509360000
nor,1967,658840000
nor,1968,678700000
nor,1969,684960000
nor,1970,787880000
nor,1971,1118396932.98572
nor,1972,1287751343.76011
nor,1973,1533464817.15745
nor,1974,1886631069.33791
nor,1975,2196468249.67229
nor,1976,2189428090.0551
nor,1977,2195606229.52943
nor,1978,2860683415.9221
nor,1979,4215234649.03879
nor,1980,6047998630.79088
nor,1981,6252869092.90229
nor,1982,6873507374.9192
nor,1983,6629180679.16001
nor,1984,9365042718.23684
nor,1985,13916739455.1845
nor,1986,12524557361.8094
nor,1987,14276550775.2983
nor,1988,13267744639.4208
nor,1989,13784839106.8941
nor,1990,15332279113.9691
nor,1991,13232029418.2437
nor,1992,11940371897.6446
nor,1993,19622424597.968
nor,1994,19025518659.5008
nor,1995,22517826603.7626
nor,1996,26516704227.8296
nor,1997,23400343743.2537
nor,1998,19048098632.0912
nor,1999,23807272580.0503
nor,2000,27597385931.5661
nor,2001,23277534836.1791
nor,2002,31999835842.7747
nor,2003,37219980260.0565
nor,2004,44307531918.0843
nor,2005,46985905052.1739
nor,2006,56841568846.0479
nor,2007,60839629829.3958
nor,2008,50949819414.80489
nor,2009,48859300062.3353
nor,2010,53215083706.0825
nor,2011,49397087253.2418
nor,2012,51856399587.6549
nor,2013,58283142155.4752
nor,2014,64800723856.6031
nor,2015,57455936481.5608
nor,2016,60445172369.6599
nor,2017,65923863904.4306
nor,2018,63145471060.2407
nor,2019,66946037549.85169
nor,2020,75258813465.02809
nor,2021,84270941751.08459
npl,1960,17400000
npl,1961,22300000
npl,1962,22200000
npl,1963,33200000
npl,1964,46060000
npl,1965,56460000
npl,1966,41680000
npl,1967,43080000
npl,1968,54200000
npl,1969,75540000
npl,1970,88700000
npl,1971,96093154.55631
npl,1972,98358873.03139
npl,1973,117517757.41169
npl,1974,121313541.31754
npl,1975,95727903.82598
npl,1976,127511464.49147
npl,1977,139487953.9409
npl,1978,145081731.55136
npl,1979,159160195.16978
npl,1980,182755265.9753
npl,1981,201922901.97945
npl,1982,199248136.30784
npl,1983,133345631.58263
npl,1984,81955809.21755
npl,1985,55993936.73111
npl,1986,86745613.00503
npl,1987,178171487.74986
npl,1988,220278121.67781
npl,1989,211574718.11181
npl,1990,295279865.13209
npl,1991,396953586.8057
npl,1992,467416280.06105
npl,1993,640207576.1076
npl,1994,693599085.40547
npl,1995,586439799.14616
npl,1996,571350266.0217
npl,1997,626242276.61802
npl,1998,756293368.90942
npl,1999,845076570.94309
npl,2000,945404440.30988
npl,2001,1037710713.87279
npl,2002,1017630236.33951
npl,2003,1222483430.83775
npl,2004,1462174023.77965
npl,2005,1498984966.98396
npl,2006,1935487672.74692
npl,2007,2014032856.18907
npl,2008,2457914115.29929
npl,2009,2768556665.84134
npl,2010,2936928714.36241
npl,2011,3630830966.28124
npl,2012,4306561131.5806
npl,2013,5293479759.17911
npl,2014,6027138206.15087
npl,2015,7936841788.67798
npl,2016,8497522915.44336
npl,2017,9167122497.60232
npl,2018,8070410725.84012
npl,2019,8398189508.74835
npl,2020,11076694632.1564
npl,2021,9193553327.22338
nzl,1960,252000000
nzl,1961,180250000
nzl,1962,250260000
nzl,1963,212260000
nzl,1964,257270000
nzl,1965,173000000
nzl,1966,179000000
nzl,1967,218000000
nzl,1968,161000000
nzl,1969,209000000
nzl,1970,256880000
nzl,1971,491968242.85866
nzl,1972,832180337.78642
nzl,1973,1045105615.69589
nzl,1974,638636661.93329
nzl,1975,426901407.13271
nzl,1976,490794239.65075
nzl,1977,442531023.81023
nzl,1978,450997133.96649
nzl,1979,450737429.37353
nzl,1980,352086600.56002
nzl,1981,673880461.92109
nzl,1982,635908375.897
nzl,1983,777644087.3503
nzl,1984,1786675227.17011
nzl,1985,1595722319.8594
nzl,1986,3771167785.89165
