geo,time,ne_gdi_totl_kn
tgo,1969,208877268902.84
tgo,1970,232635498933.92801
tgo,1971,257384663985.33401
tgo,1972,283123049471.73297
tgo,1973,296982041880.55298
tgo,1974,303911522419.49701
tgo,1975,445472745334.03802
tgo,1976,364297452895.26898
tgo,1977,646430186132.61597
tgo,1978,759863952429.14893
tgo,1979,717705431566.67395
tgo,1980,472201272123.77698
tgo,1981,458244588037.20898
tgo,1982,379932071382.28497
tgo,1983,302394892718.36603
tgo,1984,308597880974.63202
tgo,1985,373729083126.01898
tgo,1986,485038252881.69598
tgo,1987,465042013652.91602
tgo,1988,452001456239.34601
tgo,1989,462997355116.43799
tgo,1990,581192177612.79504
tgo,1991,371244654700
tgo,1992,337090155700
tgo,1993,127420073500
tgo,1994,238402957200
tgo,1995,271302585700
tgo,1996,325151389300
tgo,1997,302715946500
tgo,1998,379303080100
tgo,1999,353889798100
tgo,2000,365214246100
tgo,2001,372097064900
tgo,2002,404545790500
tgo,2003,449471783900
tgo,2004,464347330600
tgo,2005,352841751900
tgo,2006,314311552800
tgo,2007,280945194800
tgo,2008,309326172200
tgo,2009,348607056800
tgo,2010,372236379200
tgo,2011,458057461300
tgo,2012,447947385700
tgo,2013,607662631200
tgo,2014,600754482600
tgo,2015,748391981500
tgo,2016,765363000000
tgo,2017,690563000000
tgo,2018,734343100000
tgo,2019,884032200000
tgo,2020,1016610800000
tha,2002,1312244000000
tha,2003,1473529000000
tjk,1993,1012976300
tjk,1994,744001100
tjk,1995,511308400
tjk,1996,331521200
tjk,1997,297388200
tjk,1998,245412000
tjk,1999,286006900
tjk,2000,168200000
tjk,2001,188848000
tjk,2002,177711900
tjk,2003,194203500
tjk,2004,253513200
tjk,2005,143803800
tjk,2006,130982900
tjk,2007,236956200
tjk,2008,239083400
tjk,2009,236565400
tjk,2010,250523500
tjk,2011,264481700
tjk,2012,278439800
tjk,2013,292397900
tkm,1987,4500000000
tkm,1988,4200000000
tkm,1989,4300000000
tkm,1990,4600000000
tkm,1991,1600000000
tkm,1997,2167953200
tkm,1998,2720683700
tkm,1999,2762663400
tkm,2000,2869124300
tkm,2001,3154214800
tkm,2002,3174251500
tkm,2003,3428293400
tkm,2004,3644104000
tkm,2005,4093668800
tkm,2006,3880202800
tls,2000,199179200
tls,2001,220111700
tls,2002,228865500
tls,2003,180609000
tls,2004,122318900
tls,2005,112611200
tls,2006,82481500
tls,2007,142810400
tls,2008,267481300
tls,2009,469499000
tls,2010,482638400
tls,2011,816621700
tls,2012,734793000
tls,2013,576231500
tls,2014,618409800
tls,2015,587382700
tls,2016,679635600
tls,2017,587145300
tls,2018,582606700
tls,2019,556847200
tls,2020,367920100
ton,2016,233801100
ton,2017,283715460.38851
ton,2018,217949813.6486
ton,2019,235087151.83218
ton,2020,225496760.15463
tun,1965,3659141184.53992
tun,1966,3608496769.04467
tun,1967,3766923503.91285
tun,1968,3709785823.00669
tun,1969,3646415195.95087
tun,1970,3538632876.57794
tun,1971,3698877609.81598
tun,1972,4708134939.84048
tun,1973,3910806028.85059
tun,1974,4826305948.73922
tun,1975,4774622262.94265
tun,1976,5269121833.0329
tun,1977,5375865216.56179
tun,1978,5956590329.99024
tun,1979,6330062402.91092
tun,1980,6389537271.39456
tun,1981,7350227500.18307
tun,1982,7299842735.03451
tun,1983,7140376841.35077
tun,1984,7761098699.31657
tun,1985,6784046485.19928
tun,1986,5515592444.06643
tun,1987,5418977988.2309
tun,1988,4756182405.9258
tun,1989,6263834953.12697
tun,1990,7603450915.48845
tun,1991,7554624200
tun,1992,9049031100
tun,1993,8842037300
tun,1994,7711492700
tun,1995,8099248900
tun,1996,8985400600
tun,1997,9455746700
tun,1998,9873833900
tun,1999,10265831300
tun,2000,10532416500
tun,2001,11835317100
tun,2002,11485474600
tun,2003,11314252900
tun,2004,11455114400
tun,2005,11689528800
tun,2006,12642251700
tun,2007,13516465900
tun,2008,14054880000
tun,2009,14832703100
tun,2010,21366800181.9551
tun,2011,17219316000.509
tun,2012,18747239682.1482
tun,2013,19782994677.4649
tun,2014,20011919173.62469
tun,2015,19522077060.3758
tun,2016,18831879298.3451
tun,2017,22414099532.23989
tun,2018,21775942436.2251
tza,1990,5173054424961.96973
tza,1991,5778929515000
tza,1992,5670729905600
tza,1993,5028769375200
tza,1994,5090893116500
tza,1995,4341728841700
tza,1996,4228960415800
tza,1997,4246703539900
tza,1998,4836696633400
tza,1999,5160298761600
tza,2000,5487254259700
tza,2001,6205721887200
tza,2002,6733693122600
tza,2003,7746817772900
tza,2004,8602292814300
tza,2005,10352811874300
tza,2006,12062708089900
tza,2007,13906125512500
tza,2008,17102126616700
tza,2009,18451580225800
tza,2010,18922117987300
tza,2011,21571014975000
tza,2012,23424588249800
tza,2013,29019242993900
tza,2014,31803806022400
tza,2015,30907601921800
tza,2016,33795169164100
tza,2017,38338083114600
tza,2018,41476040740100
tza,2019,42192319279800
tza,2020,44900255939800
uga,1982,2500801754701.22949
uga,1983,2425969259261.62012
uga,1984,2424044738875.1001
uga,1985,2363299281464.75
uga,1986,2421784547094.2998
uga,1987,3314582768191.74023
uga,1988,4085498456876.37988
uga,1989,3888044950182.60938
uga,1990,3945959573210.99023
uga,1991,4059204143800
uga,1992,3877258687300
uga,1993,4092312600100
uga,1994,4514084569300
uga,1995,6408091904400
uga,1996,6852152499300
uga,1997,6670083963100
uga,1998,6917787580100
uga,1999,7883427066800
uga,2000,7332573930500
uga,2001,7620469764100
uga,2002,8117279052700
uga,2003,9214484426200
uga,2004,10192535284000
uga,2005,11462260143700
uga,2006,13794582764600
uga,2007,15997784753100
uga,2008,16959774780800
uga,2009,17376724723500
uga,2010,19030445977500
uga,2011,20697892520500
uga,2012,21343380882600
uga,2013,24124360969400
uga,2014,23611454408500
uga,2015,23382919504700
uga,2016,26160368591400
uga,2017,26710854761800
uga,2018,29314861229200
uga,2019,32155459307800
uga,2020,32202481135300
ukr,1990,2116637609998.80005
ukr,1991,1726730712171.31006
ukr,1992,1467721018891.87988
ukr,1993,1019668624381.25
ukr,1994,601235575101.771
ukr,1995,416072511479.65997
ukr,1996,321704057926.22198
ukr,1997,328351047150.01801
ukr,1998,336969017417.755
ukr,1999,337305974732.01898
ukr,2000,378120000000
ukr,2001,442914000000
ukr,2002,434992000000
ukr,2003,538821000000
ukr,2004,566833000000
ukr,2005,645012000000
ukr,2006,763671000000
ukr,2007,957403000000
ukr,2008,973086000000
ukr,2009,423761000000
ukr,2010,478555000000
ukr,2011,557343000000
ukr,2012,522985000000
ukr,2013,449562000000
ukr,2014,324077000000
ukr,2015,362965000000
ukr,2016,518201000000
ukr,2017,530657000000
ukr,2018,516190000000
ukr,2019,467274000000
ukr,2020,250458864000
ury,1965,70122996182.72189
ury,1966,67716825440.3027
ury,1967,77742114971.77939
ury,1968,70628505423.5639
ury,1969,90280395603.10068
ury,1970,101071800925.12399
ury,1971,103286240885.78101
ury,1972,80528287683.7856
ury,1973,68679575231.7596
ury,1974,83549752099.5323
ury,1975,113730071011.496
ury,1976,142260463006.39499
ury,1977,162480927993.00201
ury,1978,185342106837.51801
ury,1979,222342985705.96896
ury,1980,238673531716.35101
ury,1981,223745050375.93097
ury,1982,187131057415.98901
ury,1983,97497105690.17688
ury,1984,81482232207.4361
ury,1985,72807027353.68571
ury,1986,85287465505.29102
ury,1987,100968977591.121
ury,1988,103579058925.642
ury,1989,101381119082.985
ury,1990,92449847829.67841
ury,1991,122756046500
ury,1992,140104689300
ury,1993,153333399400
ury,1994,172993276000
ury,1995,180619739700
ury,1996,178742882900
ury,1997,193461127800
ury,1998,206717935900
ury,1999,174024823800
ury,2000,161588687800
ury,2001,155336534400
ury,2002,123198698300
ury,2003,133388743000
ury,2004,155777715600
ury,2005,169970910500
ury,2006,190580289300
ury,2007,204634289900
ury,2008,255791439800
ury,2009,227108269600
ury,2010,261597213300
ury,2011,287414563300
ury,2012,329071758500
ury,2013,344781018700
ury,2014,344817079300
ury,2015,313636106900
ury,2016,301339825600
ury,2017,290822854300
ury,2018,276915229000
ury,2019,262564814500
ury,2020,283539220300
usa,1970,850729174000
usa,1971,897093649000
usa,1972,967219517000
usa,1973,1054147594000
usa,1974,1003246325000
usa,1975,878676859000
usa,1976,1010230394000
usa,1977,1121565903000
usa,1978,1241352810000
usa,1979,1289183577000
usa,1980,1189863572000
usa,1981,1270429768000
usa,1982,1141150333000
usa,1983,1240092877000
usa,1984,1534521970000
usa,1985,1571395992000
usa,1986,1599858020000
usa,1987,1655843609000
usa,1988,1683808924000
usa,1989,1744807281000
usa,1990,1726887205000
usa,1991,1636159628000
usa,1992,1726239092000
usa,1993,1819100777000
usa,1994,1983454033000
usa,1995,2040271281000
usa,1996,2195163120000
usa,1997,2403303953000
usa,1998,2611439601000
usa,1999,2819082684000
usa,2000,2990989313000
usa,2001,2871575719000
usa,2002,2885142547000
usa,2003,3004344596000
usa,2004,3239430355000
usa,2005,3421131273000
usa,2006,3525722254000
usa,2007,3468630206000
usa,2008,3253096732000
usa,2009,2713216215000
usa,2010,2996951956000
usa,2011,3123365174000
usa,2012,3362707741000
usa,2013,3519603027000
usa,2014,3674285395000
usa,2015,3859763000000
usa,2016,3841496573000
usa,2017,3985429591000
usa,2018,4188872899000
usa,2019,4328251495000
usa,2020,4157006460000
ven,1960,4356566155.37455
ven,1961,4245566398.2644
ven,1962,4643431942.33394
ven,1963,4635328567.0498
ven,1964,6281041417.49489
ven,1965,6254593612.36398
ven,1966,5565170780.01407
ven,1967,5780547555.21494
ven,1968,7583654415.45288
ven,1969,7721106013.394
ven,1970,10190907108.8957
ven,1971,8095580639.90964
ven,1972,8788250503.39714
ven,1973,8983064145.03305
ven,1974,9026355875.68419
ven,1975,11201772830.2319
ven,1976,13474596217.5496
ven,1977,17078645250.6004
ven,1978,16862185976.4678
ven,1979,13398834951.6187
ven,1980,11245064405.6639
ven,1981,11223418462.7287
ven,1982,11970203493.9926
ven,1983,5909340869.11353
ven,1984,7957371416.89167
ven,1985,8290069407.69064
ven,1986,8672228472.78024
ven,1987,9895007407.3496
ven,1988,11403188256.2908
ven,1989,5408129273.09964
ven,1990,4983544290.24123
ven,1991,8980683100
ven,1992,12410590100
ven,1993,10093176100
ven,1994,7132769400
ven,1995,9736559100
ven,1996,8661297300
ven,1997,11605686000
ven,1998,12110400000
ven,1999,10826100000
ven,2000,11552117000
ven,2001,13119481000
ven,2002,8660815000
ven,2003,5586396000
ven,2004,10688713000
ven,2005,13945154000
ven,2006,19001654000
ven,2007,24353317000
ven,2008,24886989900
ven,2009,20138673000
ven,2010,20348139000
ven,2011,23439554000
ven,2012,29079179000
ven,2013,25022546000
ven,2014,19286297000
vnm,1989,50532560369400
vnm,1990,46645061149500
vnm,1991,51095645647500
vnm,1992,73705102000600
vnm,1993,100261062057600
vnm,1994,140857274235000
vnm,1995,164907969095300
vnm,1996,188373334685200
vnm,1997,206035077526600
vnm,1998,232055416018800
vnm,1999,234839542755000
vnm,2000,258580542417200
vnm,2001,286424957473400
vnm,2002,322872633058300
vnm,2003,361172255593700
vnm,2004,399242702882800
vnm,2005,443761000000000
vnm,2006,496274000000000
vnm,2007,629267000000000
vnm,2008,668774000000000
vnm,2009,697614000000000
vnm,2010,770211000000000
vnm,2011,717544000000000
vnm,2012,734577000000000
vnm,2013,774611000000000
vnm,2014,843552000000000
vnm,2015,919809000000000
vnm,2016,1009123000000000
vnm,2017,1108017000000000
vnm,2018,1199095000000000
vnm,2019,1293944000000000
vnm,2020,1347255000000000
vut,2002,7274000000
vut,2003,6548000000
vut,2004,9550000000
vut,2005,10288000000
vut,2006,13878000000
vut,2007,16807000000
vut,2008,22812000000
vut,2009,22610000000
vut,2010,21537000000
vut,2011,17642000000
vut,2012,15277000000
vut,2013,17782000000
vut,2014,16497000000
vut,2015,24170000000
vut,2016,18431000000
vut,2017,23601000000
vut,2018,27106000000
vut,2019,29173000000
vut,2020,34856000000
zaf,1960,109158942404.91499
zaf,1961,110635431321.756
zaf,1962,106462345104.43401
zaf,1963,135308442019.38499
zaf,1964,159216255433.30801
zaf,1965,180852142891.48697
zaf,1966,168406511469.56699
zaf,1967,202163281674.27802
zaf,1968,195432963984.77802
zaf,1969,219104118444.978
zaf,1970,257281151996.457
zaf,1971,283821138884.57001
zaf,1972,249208452130.55896
zaf,1973,283844804779.94202
zaf,1974,330599410631.92902
zaf,1975,336366000470.98901
zaf,1976,298774040443.99298
zaf,1977,282465608988.52094
zaf,1978,274956946295.664
zaf,1979,301915030668.68903
zaf,1980,399184490192.93402
zaf,1981,439215352215.24597
zaf,1982,348181856121.612
zaf,1983,360920681691.75598
zaf,1984,361493922268.55298
zaf,1985,294441866818.89001
zaf,1986,257032660095.04697
zaf,1987,246939155718.74399
zaf,1988,301020985732.40002
zaf,1989,309535448978.58197
zaf,1990,273012398559.23697
zaf,1991,272103891131.332
zaf,1992,255312938364.65701
zaf,1993,254734438700
zaf,1994,308159744900
zaf,1995,352009050500
zaf,1996,355626403200
zaf,1997,366097854900
zaf,1998,378325677500
zaf,1999,366484630300
zaf,2000,379358510900
zaf,2001,381174071100
zaf,2002,415083079600
zaf,2003,462572871800
zaf,2004,536476541900
zaf,2005,571256959300
zaf,2006,644190598600
zaf,2007,699781044700
zaf,2008,761349580900
zaf,2009,697231491600
zaf,2010,702558374800
zaf,2011,784985029600
zaf,2012,779368231800
zaf,2013,818371243100
zaf,2014,792012689300
zaf,2015,823735420100
zaf,2016,754658511100
zaf,2017,777120247600
zaf,2018,771707000300
zaf,2019,768558187100
zaf,2020,578489708500
zmb,2010,29045700000
zwe,2009,1232079500
zwe,2010,1985058500
zwe,2011,2041489700
zwe,2012,1687006800
zwe,2013,1594706300
zwe,2014,1797715000
zwe,2015,1899355000
zwe,2016,1911437500
zwe,2017,1993520500
zwe,2018,5192695500
