geo,time,dt_tds_dppg_cd
tgo,2004,4345417.7
tgo,2005,8292355.8
tgo,2006,17222125.1
tgo,2007,5307867.2
tgo,2008,191352574.3
tgo,2009,52612914.4
tgo,2010,35802448.2
tgo,2011,14810102
tgo,2012,22540845.1
tgo,2013,49703269.7
tgo,2014,47525107
tgo,2015,43538830.4
tgo,2016,65106854.1
tgo,2017,74214454.2
tgo,2018,83389472.4
tgo,2019,87743336.1
tgo,2020,85927339.7
tha,1970,39180629.9
tha,1971,40379489.4
tha,1972,43043753.1
tha,1973,53243793.8
tha,1974,58776376.7
tha,1975,72308102.1
tha,1976,86870650.1
tha,1977,122260495.9
tha,1978,187682638.6
tha,1979,313296044.8
tha,1980,440759809.6
tha,1981,634222806
tha,1982,806594948.5
tha,1983,943769065.7
tha,1984,1245749247.9
tha,1985,1479474036
tha,1986,1918726098.5
tha,1987,1926344786
tha,1988,2655309781.7
tha,1989,2380277667.9
tha,1990,3271233315.5
tha,1991,1826854121.5
tha,1992,2096355079.5
tha,1993,2161483852.4
tha,1994,2661602883.8
tha,1995,2772624783.5
tha,1996,2198965151.7
tha,1997,2012107122.3
tha,1998,2286799935.4
tha,1999,4097000055.1
tha,2000,4604097044.6
tha,2001,5141988315
tha,2002,7617620907.7
tha,2003,7318428579.1
tha,2004,4905241381.6
tha,2005,3115094753
tha,2006,3159596374.4
tha,2007,2045359367.6
tha,2008,2410147568
tha,2009,1031130310
tha,2010,1002157532.2
tha,2011,1425204570.6
tha,2012,1043257333
tha,2013,1488908320.5
tha,2014,695400001.9
tha,2015,1388842946.6
tha,2016,791562653.9
tha,2017,785049928.1
tha,2018,1607498487.4
tha,2019,1964942464.8
tha,2020,1376296535.6
tjk,1993,844000
tjk,1997,33465000
tjk,1998,59362000
tjk,1999,17120076.6
tjk,2000,20759140.1
tjk,2001,32325249.1
tjk,2002,33323919.2
tjk,2003,38355484.8
tjk,2004,55931371.1
tjk,2005,45769278.5
tjk,2006,54548679.5
tjk,2007,47290234.5
tjk,2008,78130963.8
tjk,2009,58835273.9
tjk,2010,59967289.4
tjk,2011,62833916.1
tjk,2012,104250167.1
tjk,2013,128964297.1
tjk,2014,132213929.8
tjk,2015,126094968.7
tjk,2016,147390988.2
tjk,2017,149978396.3
tjk,2018,199951739.5
tjk,2019,203831430.5
tjk,2020,167853533.8
tkm,1993,10369957.6
tkm,1994,97721218
tkm,1995,102369428.1
tkm,1996,181643348.1
tkm,1997,244182429.3
tkm,1998,292987333.3
tkm,1999,310151999
tkm,2000,448611787.3
tkm,2001,508253556
tkm,2002,511199854.2
tkm,2003,409260235.2
tkm,2004,372123896.2
tkm,2005,226433191.3
tkm,2006,220276989.3
tkm,2007,194245986.2
tkm,2008,170387025.6
tkm,2009,171311313.6
tkm,2010,184731369.5
tkm,2011,255603604.9
tkm,2012,300554020.4
tkm,2013,436157464.1
tkm,2014,1546680857.6
tkm,2015,1455707751.2
tkm,2016,1497147912.9
tkm,2017,1705069329.8
tkm,2018,1800624350.9
tkm,2019,2147374641.2
tkm,2020,2078660287
tls,2013,47000
tls,2014,176000
tls,2015,302000
tls,2016,810000
tls,2017,1731000
tls,2018,3162000
tls,2019,7060000
tls,2020,8053618.3
ton,1985,775009.4
ton,1986,909083.5
ton,1987,1120227.9
ton,1988,1231744.2
ton,1989,1233733.8
ton,1990,1512493.5
ton,1991,1624321.5
ton,1992,1557114.8
ton,1993,1675142.2
ton,1994,2668722.9
ton,1995,3142396.5
ton,1996,3364058.5
ton,1997,4059820.7
ton,1998,3636811.7
ton,1999,4147091.4
ton,2000,4548140.6
ton,2001,2649728.4
ton,2002,3404342.7
ton,2003,3589220
ton,2004,4226221.5
ton,2005,4890272.3
ton,2006,4008947.3
ton,2007,4683705.6
ton,2008,5449485.7
ton,2009,3838590.3
ton,2010,5010669.1
ton,2011,5996957.6
ton,2012,6373058.1
ton,2013,6601215.5
ton,2014,6538248.5
ton,2015,6429938.9
ton,2016,6180709.2
ton,2017,5573529.1
ton,2018,10234801.1
ton,2019,5467980.6
ton,2020,5987027.1
tun,1970,65422520
tun,1971,71128908.5
tun,1972,95660889.6
tun,1973,89406950.6
tun,1974,93454598.4
tun,1975,103480238.3
tun,1976,101318816.6
tun,1977,149093248.9
tun,1978,217993285.5
tun,1979,317427207
tun,1980,430165341.1
tun,1981,525886598.2
tun,1982,496829141.9
tun,1983,575813232
tun,1984,650903248.3
tun,1985,673325591
tun,1986,793267107.1
tun,1987,988355199.5
tun,1988,967547671.9
tun,1989,1000363169.3
tun,1990,1220007258.8
tun,1991,1130072062.6
tun,1992,1213267791.1
tun,1993,1220958878.7
tun,1994,1347465373.9
tun,1995,1366599555.1
tun,1996,1324926192
tun,1997,1259379072.3
tun,1998,1273554784.7
tun,1999,1369972892.5
tun,2000,1743203993.9
tun,2001,1243114392.4
tun,2002,1371583780.5
tun,2003,1507126485.9
tun,2004,1915027662.4
tun,2005,1720324022.5
tun,2006,2189759773.5
tun,2007,2127851632.8
tun,2008,1704399474.4
tun,2009,1847188222.8
tun,2010,1958952531
tun,2011,2334766616.7
tun,2012,2127116448.1
tun,2013,1887499882.1
tun,2014,1769168319
tun,2015,1587234451.4
tun,2016,1658106460.6
tun,2017,2233574009.2
tun,2018,1949227435.9
tun,2019,2504218842.4
tun,2020,2396733722.5
tur,1970,144710196.7
tur,1971,161557801.6
tur,1972,219979548
tur,1973,206349305.3
tur,1974,240378394.7
tur,1975,262294021.3
tur,1976,312159774.4
tur,1977,364938173.7
tur,1978,468651397.7
tur,1979,716912400.7
tur,1980,1052882991.9
tur,1981,1729510716.1
tur,1982,2293048606.3
tur,1983,2310229297
tur,1984,2263829475.2
tur,1985,3552883092.4
tur,1986,3398357984.6
tur,1987,4635150456.3
tur,1988,6163559092.5
tur,1989,6107376067.2
tur,1990,6507454324.8
tur,1991,7011286662
tur,1992,7464745051.9
tur,1993,6911318518
tur,1994,7654166678.7
tur,1995,9112941572.1
tur,1996,8375395709.7
tur,1997,8702553783.9
tur,1998,10544925496
tur,1999,8513569727
tur,2000,9735514971
tur,2001,11512350344.2
tur,2002,10070128056
tur,2003,12457852540
tur,2004,12149372192.4
tur,2005,12594774255.8
tur,2006,10737006281.8
tur,2007,11866287155.9
tur,2008,13071851763.8
tur,2009,11427659169.7
tur,2010,10719504050.2
tur,2011,11288408662.7
tur,2012,10453087005.7
tur,2013,9628924457.3
tur,2014,11747306717.9
tur,2015,10928039897.8
tur,2016,12936226081.3
tur,2017,16213722444.1
tur,2018,15698823933.2
tur,2019,18390459520.9
tur,2020,18012756376
tza,1970,3795467.9
tza,1971,4761429.1
tza,1972,6394070.7
tza,1973,7983341.2
tza,1974,10860555.5
tza,1975,19719388.7
tza,1976,23807001.2
tza,1977,33525279.9
tza,1978,50231675.2
tza,1979,63427397.6
tza,1980,73735327.9
tza,1981,80223138.5
tza,1982,88083289.5
tza,1983,92211376
tza,1984,70844947.6
tza,1985,136325593.8
tza,1986,97964409.1
tza,1987,116906418.6
tza,1988,126434532.5
tza,1989,155523598.5
tza,1990,136474943
tza,1991,172946897.6
tza,1992,222986433.6
tza,1993,200149624.4
tza,1994,162685829.3
tza,1995,201973343.3
tza,1996,239198344.4
tza,1997,125286338.2
tza,1998,186521082.8
tza,1999,182550951.4
tza,2000,145125453.2
tza,2001,131196711.9
tza,2002,91743148.4
tza,2003,73188908.7
tza,2004,86395172.8
tza,2005,70630699.7
tza,2006,72053000.3
tza,2007,42150030.6
tza,2008,34813137.7
tza,2009,54246453.9
tza,2010,85418747.2
tza,2011,76373414.4
tza,2012,87392523.3
tza,2013,212296949.8
tza,2014,191397518.7
tza,2015,344412754.6
tza,2016,616019459.9
tza,2017,700762163.2
tza,2018,918917612.8
tza,2019,1137580827.6
tza,2020,1198080634.7
uga,1970,9039288.9
uga,1971,9496535.8
uga,1972,9517049.9
uga,1973,24524860.9
uga,1974,13951504
uga,1975,10458687.6
uga,1976,7310030.7
uga,1977,16025295.4
uga,1978,9736424
uga,1979,17085729.6
uga,1980,35855845.9
uga,1981,45432117.1
uga,1982,43179302.1
uga,1983,48327867.2
uga,1984,57292643.1
uga,1985,56152239.9
uga,1986,58021868.1
uga,1987,67098383.2
uga,1988,101834548.9
uga,1989,96876662.6
uga,1990,83733081.3
uga,1991,100448075.5
uga,1992,76348533.4
uga,1993,123232633.4
uga,1994,119919740.3
uga,1995,102897086
uga,1996,93461946.5
uga,1997,97625983.6
uga,1998,93405847.4
uga,1999,88592812
uga,2000,46850022.7
uga,2001,30299748.7
uga,2002,48782080
uga,2003,63375952.1
uga,2004,70197882.1
uga,2005,131572920.2
uga,2006,93728200
uga,2007,61961264.5
uga,2008,67302576.3
uga,2009,67157910.5
uga,2010,60976831.6
uga,2011,61758767.3
uga,2012,66132465.1
uga,2013,79828120.9
uga,2014,95571857.1
uga,2015,86319365.4
uga,2016,101540301.7
uga,2017,177491407.8
uga,2018,321666974.2
uga,2019,280980636
uga,2020,311912536.4
ukr,1992,7260228.7
ukr,1993,160592520.6
ukr,1994,255401221.5
ukr,1995,1035645932.2
ukr,1996,1074464151.3
ukr,1997,1098570022.7
ukr,1998,1298024507.9
ukr,1999,1278863038.5
ukr,2000,1759313418.5
ukr,2001,869737874
ukr,2002,1144040679
ukr,2003,1362319326.2
ukr,2004,1549887618.9
ukr,2005,1793890945.3
ukr,2006,1895840498.2
ukr,2007,1891295055.7
ukr,2008,1968347511.4
ukr,2009,2865370721.7
ukr,2010,2039422917.2
ukr,2011,2464225980.2
ukr,2012,3427139958.7
ukr,2013,7686355834.1
ukr,2014,3826033664.4
ukr,2015,14868894965.5
ukr,2016,3332748037.3
ukr,2017,4957665666.7
ukr,2018,5066388326.7
ukr,2019,4683261476.9
ukr,2020,6763775953.4
uzb,1992,4683683.6
uzb,1993,29637471.5
uzb,1994,132058314
uzb,1995,227552741.4
uzb,1996,280004523.8
uzb,1997,474655265.8
uzb,1998,330848833.5
uzb,1999,471928904.4
uzb,2000,631297955.5
uzb,2001,644514721.3
uzb,2002,634741672.7
uzb,2003,719350564.3
uzb,2004,677547945.5
uzb,2005,627042031.9
uzb,2006,718144761.9
uzb,2007,635959629.4
uzb,2008,574498805.9
uzb,2009,468297672.8
uzb,2010,432833337.5
uzb,2011,363084148.1
uzb,2012,367829398
uzb,2013,351010116.4
uzb,2014,374878643.9
uzb,2015,358181996.9
uzb,2016,432249147.2
uzb,2017,459272316.3
uzb,2018,526708667.5
uzb,2019,686979346.3
uzb,2020,897451575.8
vct,1970,82000
vct,1971,55192.7
vct,1972,42679.4
vct,1973,56634.9
vct,1974,56133.1
vct,1975,56010.6
vct,1976,74961.3
vct,1977,110432.4
vct,1978,134245.1
vct,1979,226255.2
vct,1980,422055.8
vct,1981,621053.7
vct,1982,1401532.6
vct,1983,1394309.5
vct,1984,1917986.3
vct,1985,2433885.7
vct,1986,2707033.3
vct,1987,2907902.3
vct,1988,3466130.9
vct,1989,3531062.9
vct,1990,4229039.3
vct,1991,4822998.5
vct,1992,5904670.4
vct,1993,7717043.8
vct,1994,7267345.4
vct,1995,7150878.3
vct,1996,8402613.5
vct,1997,9893979
vct,1998,10013286.4
vct,1999,12571151.4
vct,2000,11215940.6
vct,2001,11979783.8
vct,2002,11816296.4
vct,2003,13768803.3
vct,2004,19311572.1
vct,2005,23637119.5
vct,2006,33320195.7
vct,2007,27777151.7
vct,2008,30707524.1
vct,2009,36108139.5
vct,2010,36233746.7
vct,2011,35077988.2
vct,2012,36573540.2
vct,2013,32649267.1
vct,2014,29831299.8
vct,2015,32465567.9
vct,2016,30633319.5
vct,2017,32573977.9
vct,2018,37389650.5
vct,2019,36118104.9
vct,2020,31611274.1
ven,1970,89084219.6
ven,1971,134222824.4
ven,1972,220951921.4
ven,1973,315940632.7
ven,1974,511176657.3
ven,1975,546740065.5
ven,1976,414600807.3
ven,1977,836783297.1
ven,1978,760281702.7
ven,1979,1545129468.4
ven,1980,2964561905.5
ven,1981,2599342173.4
ven,1982,3271216707.4
ven,1983,2728095875.6
ven,1984,2786941491.2
ven,1985,2389382319.5
ven,1986,3095399338
ven,1987,2775058871.2
ven,1988,3273592776.3
ven,1989,2573857594
ven,1990,4168942958.9
ven,1991,2199182206.7
ven,1992,1829222628.5
ven,1993,2300768975
ven,1994,2124019100.5
ven,1995,3760865060.5
ven,1996,3547922319.5
ven,1997,3648990821.5
ven,1998,5517475145.7
ven,1999,5205170510
ven,2000,4964558248.6
ven,2001,6640002211.5
ven,2002,6988397407
ven,2003,8220678540.8
ven,2004,7776829453.4
ven,2005,6134480525.8
ven,2006,5067084455.6
ven,2007,7520866228.8
ven,2008,6112902450.7
ven,2009,4099490910.8
ven,2010,4481391173.7
ven,2011,6887858048.3
ven,2012,6169343469.3
ven,2013,7938559608.6
ven,2014,8447500764.1
ven,2015,9623713386.2
ven,2016,4978648001.7
ven,2017,3356750732.3
ven,2018,3592450000
ven,2019,1121297000
ven,2020,915586000
vnm,1981,274000
vnm,1982,260000
vnm,1983,968000
vnm,1984,1487000
vnm,1985,1475000
vnm,1986,1487000
vnm,1987,1448000
vnm,1988,2953000
vnm,1989,199852658.7
vnm,1990,145660015.2
vnm,1991,136205107
vnm,1992,212178654.6
vnm,1993,261257704.3
vnm,1994,268661410.3
vnm,1995,307149866.9
vnm,1996,301448791.8
vnm,1997,773634656.7
vnm,1998,975387269.6
vnm,1999,1349541012.7
vnm,2000,1234276124.7
vnm,2001,1145250494.5
vnm,2002,1120018083.8
vnm,2003,743524345.9
vnm,2004,701690798.8
vnm,2005,800757710.7
vnm,2006,806870249.3
vnm,2007,1038689770.3
vnm,2008,1237821747.6
vnm,2009,1394086241.2
vnm,2010,1618330289.8
vnm,2011,1888941827
vnm,2012,2219332200.4
vnm,2013,2665359869.5
vnm,2014,3510485758.1
vnm,2015,2704950826.4
vnm,2016,3409214205.1
vnm,2017,3269070026.3
vnm,2018,3603127094.8
vnm,2019,3837040998.8
vnm,2020,4553428421.5
vut,1981,491746.1
vut,1982,477519
vut,1983,559073
vut,1984,570400.5
vut,1985,555773.5
vut,1986,958856.9
vut,1987,2618772.6
vut,1988,1287095.3
vut,1989,1259346.6
vut,1990,1694401.9
vut,1991,1188714
vut,1992,1432515
vut,1993,1396683.8
vut,1994,1352296
vut,1995,1310234.2
vut,1996,1339025.7
vut,1997,1147240.6
vut,1998,897496.2
vut,1999,1340127.7
vut,2000,1531702.2
vut,2001,1464742.1
vut,2002,1575301
vut,2003,1790741.5
vut,2004,2417699.2
vut,2005,1810277
vut,2006,3124793.6
vut,2007,3025328.1
vut,2008,3668889.4
vut,2009,4908772.8
vut,2010,5163516.4
vut,2011,4893216.5
vut,2012,4824643.3
vut,2013,6347225.5
vut,2014,6977639.2
vut,2015,6288512.3
vut,2016,8050409.4
vut,2017,8534259
vut,2018,16200447.5
vut,2019,8983649.6
vut,2020,14448157.3
wsm,1970,75000
wsm,1971,72000
wsm,1972,197608.1
wsm,1973,699702.6
wsm,1974,1117804.4
wsm,1975,1060970.5
wsm,1976,3328949.5
wsm,1977,2115254.4
wsm,1978,2876305.7
wsm,1979,3724424.7
wsm,1980,4566807.3
wsm,1981,3416348
wsm,1982,2872623.7
wsm,1983,3842398.6
wsm,1984,4238030.9
wsm,1985,5246053
wsm,1986,5445055.8
wsm,1987,3948167.8
wsm,1988,4158479.5
wsm,1989,4407934
wsm,1990,4449779.4
wsm,1991,4118001.5
wsm,1992,4556735.8
wsm,1993,4060577
wsm,1994,5091986.7
wsm,1995,4542497.5
wsm,1996,4650210.1
wsm,1997,4641902.9
wsm,1998,4126757.3
wsm,1999,4662496.9
wsm,2000,5474122
wsm,2001,4717313.4
wsm,2002,4744081.5
wsm,2003,5363142.6
wsm,2004,6075495.3
wsm,2005,5766598.8
wsm,2006,6956489.3
wsm,2007,6915208.9
wsm,2008,8047625.1
wsm,2009,8472306.2
wsm,2010,10565098.2
wsm,2011,11877140.3
wsm,2012,13332258.4
wsm,2013,14889304
wsm,2014,19057452.3
wsm,2015,19358656.6
wsm,2016,21345317.3
wsm,2017,24007348.2
wsm,2018,27957461.8
wsm,2019,26965836
wsm,2020,21879316
yem,1971,366733.7
yem,1972,326000
yem,1973,4835605.8
yem,1974,4143955.1
yem,1975,4390500
yem,1976,14298356.3
yem,1977,10765021.9
yem,1978,12864255.9
yem,1979,18664501.3
yem,1980,34809965.5
yem,1981,76606853.7
yem,1982,71502974
yem,1983,58662716.2
yem,1984,82237105.3
yem,1985,94479070.2
yem,1986,128534779.7
yem,1987,216021101.4
yem,1988,254850244.5
yem,1989,207199288
yem,1990,107873864.2
yem,1991,151055403.8
yem,1992,102996836.9
yem,1993,98654077.6
yem,1994,80892386.1
yem,1995,90686043.4
yem,1996,78938474.8
yem,1997,86135382.5
yem,1998,189294258.9
yem,1999,121973254.8
yem,2000,126480412.1
yem,2001,180636545.7
yem,2002,140143088.1
yem,2003,151216031.8
yem,2004,175950885.6
yem,2005,148944062.7
yem,2006,167709689.5
yem,2007,178090064.2
yem,2008,204172425
yem,2009,212101469.9
yem,2010,228721180.2
yem,2011,249792824.9
yem,2012,254247038.4
yem,2013,269332220.8
yem,2014,361087453.8
yem,2015,356037900.4
yem,2016,128845570.1
yem,2017,78892000
yem,2018,83895000
yem,2019,84041000
yem,2020,86051000
zaf,1994,1483784193.3
zaf,1995,1765460839
zaf,1996,2234915596.5
zaf,1997,2149536340.8
zaf,1998,2656440911.7
zaf,1999,1184782139.7
zaf,2000,2322439993.5
zaf,2001,2664826228.9
zaf,2002,1910923344.8
zaf,2003,2333032922
zaf,2004,2000170798.5
zaf,2005,4082310789.3
zaf,2006,4341717109.7
zaf,2007,2725258984.1
zaf,2008,3161463021.6
zaf,2009,3183635801.8
zaf,2010,3238789974.3
zaf,2011,3773749359
zaf,2012,5977821241.7
zaf,2013,8435097170.5
zaf,2014,4428844206.6
zaf,2015,15887545887.9
zaf,2016,5689213712
zaf,2017,5529709378.4
zaf,2018,15697798985
zaf,2019,8573262063.9
zaf,2020,11653070138.2
zmb,1970,64004365.5
zmb,1971,81264136.1
zmb,1972,115450725.3
zmb,1973,370734822.7
zmb,1974,116194423.5
zmb,1975,96036042.2
zmb,1976,120953519.1
zmb,1977,196898802.4
zmb,1978,240684084.6
zmb,1979,256372354.8
zmb,1980,287637789.2
zmb,1981,292546424.5
zmb,1982,173424540.9
zmb,1983,119288986.1
zmb,1984,112561593.9
zmb,1985,86567344.7
zmb,1986,155960753.4
zmb,1987,166579979.9
zmb,1988,188357562.2
zmb,1989,171839513.2
zmb,1990,171106568.8
zmb,1991,490426704.8
zmb,1992,242611824.9
zmb,1993,229264287.2
zmb,1994,309155121.4
zmb,1995,365880803.1
zmb,1996,229274637.5
zmb,1997,226450451.6
zmb,1998,182873883.8
zmb,1999,125413805.7
zmb,2000,155405273.1
zmb,2001,125879598
zmb,2002,144427914.4
zmb,2003,438953991.5
zmb,2004,121495219.4
zmb,2005,99742027.9
zmb,2006,71631768.5
zmb,2007,41405459.3
zmb,2008,75271350.9
zmb,2009,71257881.3
zmb,2010,57925403
zmb,2011,68217114.2
zmb,2012,139225571.6
zmb,2013,227061081
zmb,2014,172120423.5
zmb,2015,285705315.3
zmb,2016,471563164.7
zmb,2017,493258139.3
zmb,2018,726103292
zmb,2019,922829225.5
zmb,2020,597150777.9
zwe,1970,9428900
zwe,1971,10428098.8
zwe,1972,11431172.9
zwe,1973,16147891.4
zwe,1974,14545263.8
zwe,1975,7948809.9
zwe,1976,7388741.7
zwe,1977,5927940.3
zwe,1978,8369053.3
zwe,1979,14559686.7
zwe,1980,49880187.5
zwe,1981,65281441.3
zwe,1982,140176201
zwe,1983,435432019.7
zwe,1984,273762502.2
zwe,1985,322843512.4
zwe,1986,339583992.4
zwe,1987,375070375.6
zwe,1988,409512087.5
zwe,1989,346540467.8
zwe,1990,371628824.7
zwe,1991,361387805
zwe,1992,474569662.1
zwe,1993,483895375.6
zwe,1994,434274797.6
zwe,1995,478620727
zwe,1996,464918984.1
zwe,1997,445845198.5
zwe,1998,420971480.2
zwe,1999,460619978.5
zwe,2000,214397446.7
zwe,2001,44622118.7
zwe,2002,9497302.6
zwe,2003,35522276.5
zwe,2004,72428148.8
zwe,2005,34890170.6
zwe,2006,13624944.2
zwe,2007,48927490.8
zwe,2008,7749743.2
zwe,2009,14174858.6
zwe,2010,15529950.6
zwe,2011,22151935.8
zwe,2012,20743673.6
zwe,2013,121018647.1
zwe,2014,134992831.5
zwe,2015,154031919.5
zwe,2016,151876794.1
zwe,2017,138585680.8
zwe,2018,89821183.8
zwe,2019,64428680.5
zwe,2020,37949874.6
