geo,time,en_co2_tran_zs
svk,1996,8.56865
svk,1997,10.00974
svk,1998,10.53562
svk,1999,10.91939
svk,2000,11.00868
svk,2001,14.29336
svk,2002,16.64408
svk,2003,15.05348
svk,2004,16.37669
svk,2005,17.47651
svk,2006,16.7535
svk,2007,18.74475
svk,2008,20.69452
svk,2009,19.3865
svk,2010,20.68866
svk,2011,21.67428
svk,2012,20.71063
svk,2013,20.35872
svk,2014,20.66144
svn,1986,15.81459
svn,1987,17.30496
svn,1988,18.54781
svn,1989,18.35853
svn,1990,19.35007
svn,1991,19.45098
svn,1992,20.56225
svn,1993,23.26807
svn,1994,26.0771
svn,1995,27.29211
svn,1996,29.34051
svn,1997,29.82341
svn,1998,25.18272
svn,1999,24.84429
svn,2000,25.10669
svn,2001,24.79839
svn,2002,25.18224
svn,2003,25.7849
svn,2004,26.50919
svn,2005,27.89644
svn,2006,28.77925
svn,2007,32.67766
svn,2008,36.07143
svn,2009,33.59788
svn,2010,33.72168
svn,2011,36.09851
svn,2012,37.52522
svn,2013,37.20113
svn,2014,41.53605
swe,1960,16.58654
swe,1961,18.42046
swe,1962,17.81718
swe,1963,17.34811
swe,1964,18.10952
swe,1965,17.4733
swe,1966,16.61356
swe,1967,17.26882
swe,1968,16.65249
swe,1969,15.75316
swe,1970,15.71944
swe,1971,16.88613
swe,1972,17.22669
swe,1973,18.01748
swe,1974,19.54759
swe,1975,19.52917
swe,1976,19.24959
swe,1977,20.7192
swe,1978,22.75951
swe,1979,21.65605
swe,1980,22.83486
swe,1981,24.75442
swe,1982,27.25769
swe,1983,30.57325
swe,1984,32.59904
swe,1985,31.129
swe,1986,32.38636
swe,1987,33.94242
swe,1988,37.38755
swe,1989,40.42069
swe,1990,38.12908
swe,1991,36.85004
swe,1992,36.55643
swe,1993,35.0722
swe,1994,35.11158
swe,1995,35.73436
swe,1996,32.19551
swe,1997,36.1358
swe,1998,36.04265
swe,1999,37.55124
swe,2000,40.81201
swe,2001,41.32942
swe,2002,40.48929
swe,2003,40.08892
swe,2004,42.14955
swe,2005,45.65085
swe,2006,47.92963
swe,2007,50.3002
swe,2008,50.83838
swe,2009,52.17391
swe,2010,47.11121
swe,2011,49.64639
swe,2012,51.32181
swe,2013,52.23048
swe,2014,53.28701
syr,1971,26.51934
syr,1972,31.90661
syr,1973,35.09128
syr,1974,27.65043
syr,1975,30.38741
syr,1976,33.36921
syr,1977,34.39364
syr,1978,34.48276
syr,1979,27.00675
syr,1980,29.38312
syr,1981,27.20058
syr,1982,24.23146
syr,1983,22.65985
syr,1984,21.73321
syr,1985,25.60164
syr,1986,23.89127
syr,1987,23.5393
syr,1988,22.71797
syr,1989,28.25357
syr,1990,26.59809
syr,1991,25.52048
syr,1992,25.28289
syr,1993,26.53928
syr,1994,25.58693
syr,1995,24.10026
syr,1996,25.70844
syr,1997,26.0794
syr,1998,24.78678
syr,1999,21.90919
syr,2000,22.85869
syr,2001,20.6737
syr,2002,21.90955
syr,2003,19.61519
syr,2004,24.34087
syr,2005,25.48176
syr,2006,25.53379
syr,2007,25.33982
syr,2008,24.73101
syr,2009,22.57324
syr,2010,21.94817
syr,2011,22.6179
syr,2012,21.94995
syr,2013,24.16444
syr,2014,23.97534
tgo,1971,61.76471
tgo,1972,58.33333
tgo,1973,66.66667
tgo,1974,66.66667
tgo,1975,75
tgo,1976,70.37037
tgo,1977,70.58824
tgo,1978,67.64706
tgo,1979,73.17073
tgo,1980,86.48649
tgo,1981,86.11111
tgo,1982,83.72093
tgo,1983,76.66667
tgo,1984,52.94118
tgo,1985,76.66667
tgo,1986,85.41667
tgo,1987,86.53846
tgo,1988,82.35294
tgo,1989,84.31373
tgo,1990,74.13793
tgo,1991,61.53846
tgo,1992,72.97297
tgo,1993,68
tgo,1994,54.23729
tgo,1995,67.24138
tgo,1996,70.21277
tgo,1997,65.15152
tgo,1998,57.83133
tgo,1999,53.21101
tgo,2000,45.26316
tgo,2001,37.17949
tgo,2002,56.47059
tgo,2003,64.22018
tgo,2004,62.13592
tgo,2005,63.54167
tgo,2006,65.16854
tgo,2007,71.91011
tgo,2008,79.09091
tgo,2009,84.64912
tgo,2010,76.92308
tgo,2011,78.30688
tgo,2012,77.77778
tgo,2013,77.24551
tgo,2014,77.32558
tha,1971,35.22167
tha,1972,34.37329
tha,1973,34.76581
tha,1974,31.87984
tha,1975,32.92337
tha,1976,34.38407
tha,1977,33.20868
tha,1978,31.23333
tha,1979,31.67082
tha,1980,28.5206
tha,1981,30.99846
tha,1982,31.33033
tha,1983,33.70916
tha,1984,36.0358
tha,1985,34.33191
tha,1986,35.15445
tha,1987,35.3
tha,1988,35.45789
tha,1989,36.61227
tha,1990,33.79899
tha,1991,31.48189
tha,1992,30.55612
tha,1993,31.91759
tha,1994,31.78175
tha,1995,33.42622
tha,1996,32.51448
tha,1997,31.57535
tha,1998,30.09449
tha,1999,29.85566
tha,2000,29.01701
tha,2001,28.35625
tha,2002,28.2805
tha,2003,28.90294
tha,2004,28.35767
tha,2005,27.43756
tha,2006,25.4128
tha,2007,26.55176
tha,2008,24.65492
tha,2009,27.19112
tha,2010,25.58972
tha,2011,27.135
tha,2012,26.2931
tha,2013,25.23338
tha,2014,24.71666
tjk,1990,6.62432
tjk,1991,7.17797
tjk,1992,4.93992
tjk,1993,5.77689
tjk,1994,6.80272
tjk,1995,7.31707
tjk,1996,6.30631
tjk,1997,5.6
tjk,1998,4.34783
tjk,1999,2.37154
tjk,2000,1.83486
tjk,2001,4.24528
tjk,2002,5.76923
tjk,2003,4.78469
tjk,2004,5.2
tjk,2005,5.10638
tjk,2006,6.27451
tjk,2007,8.36013
tjk,2008,8.47458
tjk,2009,10.38961
tjk,2010,11.73913
tjk,2011,11.98347
tjk,2012,30.98592
tjk,2013,26.34561
tjk,2014,33.47639
tkm,1990,22.00314
tkm,1991,23.26628
tkm,1992,24.89146
tkm,1993,27.08174
tkm,1994,13.04882
tkm,1995,12
tkm,1996,15.22034
tkm,1997,9.0084
tkm,1998,10.72368
tkm,1999,11.66386
tkm,2000,17.7305
tkm,2001,17.47163
tkm,2002,18.37865
tkm,2003,18.52103
tkm,2004,17.75059
tkm,2005,17.96631
tkm,2006,17.5
tkm,2007,16.44572
tkm,2008,16.88519
tkm,2009,14.45735
tkm,2010,14.5167
tkm,2011,16.13791
tkm,2012,16.1985
tkm,2013,16.96442
tkm,2014,17.55224
tto,1971,13.59404
tto,1972,15.17367
tto,1973,19.75309
tto,1974,17.14836
tto,1975,19.69365
tto,1976,17.95367
tto,1977,19.19192
tto,1978,21.42857
tto,1979,22.12838
tto,1980,22.13501
tto,1981,20.83333
tto,1982,22.79202
tto,1983,24.54819
tto,1984,25.33333
tto,1985,25.26316
tto,1986,25.18302
tto,1987,23.95543
tto,1988,17.35751
tto,1989,17.25955
tto,1990,17.08861
tto,1991,18.18182
tto,1992,16.64627
tto,1993,15.50191
tto,1994,15.88089
tto,1995,16.42157
tto,1996,16.3722
tto,1997,16.46542
tto,1998,16.35021
tto,1999,16.56118
tto,2000,16.23762
tto,2001,13.93373
tto,2002,12.94028
tto,2003,10.97322
tto,2004,13.01587
tto,2005,12.2577
tto,2006,13.52881
tto,2007,12.84065
tto,2008,13.93405
tto,2009,15.07189
tto,2010,14.32408
tto,2011,14.34353
tto,2012,14.11071
tto,2013,13.98693
tto,2014,13.78716
tun,1971,23.92473
tun,1972,23.6715
tun,1973,25.29551
tun,1974,24.68619
tun,1975,25.82645
tun,1976,26.70565
tun,1977,24.91289
tun,1978,24.60064
tun,1979,22.40437
tun,1980,22.34848
tun,1981,23.21867
tun,1982,23.95965
tun,1983,22.36842
tun,1984,22.87234
tun,1985,23.29193
tun,1986,22.17742
tun,1987,22.0662
tun,1988,21.01852
tun,1989,20.41166
tun,1990,20.42658
tun,1991,20.43097
tun,1992,19.87952
tun,1993,21.60584
tun,1994,22.40754
tun,1995,22.80827
tun,1996,22.478
tun,1997,22.76265
tun,1998,22.4363
tun,1999,22.73535
tun,2000,22.85876
tun,2001,22.32432
tun,2002,22.89417
tun,2003,23.89525
tun,2004,23.16176
tun,2005,23.57473
tun,2006,22.61905
tun,2007,22.88984
tun,2008,22.09026
tun,2009,27.02319
tun,2010,29.4547
tun,2011,28.77698
tun,2012,27.05582
tun,2013,25.5814
tun,2014,25.30988
tur,1960,32.91592
tur,1961,33.94272
tur,1962,33.02752
tur,1963,31.78906
tur,1964,32.05935
tur,1965,33.19221
tur,1966,32.80734
tur,1967,30.49358
tur,1968,29.5704
tur,1969,26.68187
tur,1970,26.97662
tur,1971,26.57561
tur,1972,25.05607
tur,1973,26.21801
tur,1974,25.96745
tur,1975,27.45262
tur,1976,26.47368
tur,1977,27.76239
tur,1978,26.66028
tur,1979,25.84369
tur,1980,23.40277
tur,1981,23.69975
tur,1982,23.2792
tur,1983,22.6918
tur,1984,21.74607
tur,1985,20.70448
tur,1986,21.35462
tur,1987,22.09721
tur,1988,23.4829
tur,1989,21.4824
tur,1990,21.89884
tur,1991,20.52253
tur,1992,20.19066
tur,1993,23.07417
tur,1994,22.64546
tur,1995,23.17876
tur,1996,21.99227
tur,1997,19.48369
tur,1998,17.92538
tur,1999,18.83558
tur,2000,17.258
tur,2001,18.23958
tur,2002,18.20589
tur,2003,17.31329
tur,2004,17.2542
tur,2005,17.0822
tur,2006,17.38477
tur,2007,17.86643
tur,2008,16.85919
tur,2009,17.23614
tur,2010,16.3426
tur,2011,15.44296
tur,2012,16.86325
tur,2013,20.1338
tur,2014,19.83328
tza,1971,50.71429
tza,1972,51.82927
tza,1973,48.50299
tza,1974,50.66667
tza,1975,53.57143
tza,1976,54.34783
tza,1977,51.79856
tza,1978,44.96644
tza,1979,46.71053
tza,1980,46.30872
tza,1981,46.2585
tza,1982,45.92593
tza,1983,45.9854
tza,1984,45.32374
tza,1985,43.83562
tza,1986,41.55844
tza,1987,42.85714
tza,1988,42.40506
tza,1989,41.25
tza,1990,41.91617
tza,1991,39.63415
tza,1992,41.46341
tza,1993,42.01183
tza,1994,39.88764
tza,1995,36.14458
tza,1996,43.3213
tza,1997,44.86692
tza,1998,58.40336
tza,1999,53.21101
tza,2000,55.9387
tza,2001,63.4058
tza,2002,69.84127
tza,2003,70.21277
tza,2004,52.51641
tza,2005,53.46535
tza,2006,51.76252
tza,2007,53.26923
tza,2008,56.76692
tza,2009,57.64706
tza,2010,56.28059
tza,2011,61.35204
tza,2012,60.12085
tza,2013,59.14397
tza,2014,57.56991
ukr,1990,7.96798
ukr,1991,10.1427
ukr,1992,7.23628
ukr,1993,7.19026
ukr,1994,7.85307
ukr,1995,8.41778
ukr,1996,8.76596
ukr,1997,11.019
ukr,1998,10.95662
ukr,1999,9.27148
ukr,2000,9.12203
ukr,2001,9.55162
ukr,2002,9.86711
ukr,2003,8.78472
ukr,2004,10.16402
ukr,2005,10.40724
ukr,2006,10.02255
ukr,2007,12.97132
ukr,2008,13.53845
ukr,2009,13.394
ukr,2010,12.73144
ukr,2011,12.05539
ukr,2012,11.4268
ukr,2013,11.8293
ukr,2014,11.41033
ury,1971,33.72549
ury,1972,33.03411
ury,1973,34.48276
ury,1974,32.60437
ury,1975,31.14447
ury,1976,32.41758
ury,1977,33.0855
ury,1978,32.23443
ury,1979,32.26891
ury,1980,31.08614
ury,1981,34.44676
ury,1982,34.97758
ury,1983,41.62011
ury,1984,42.05607
ury,1985,43.52159
ury,1986,44.93243
ury,1987,41.86747
ury,1988,33.25527
ury,1989,32.25108
ury,1990,42.22222
ury,1991,38.98305
ury,1992,38.3592
ury,1993,45.99057
ury,1994,55.97964
ury,1995,49.8861
ury,1996,45.22417
ury,1997,48.55491
ury,1998,50.28037
ury,1999,43.4375
ury,2000,47.74067
ury,2001,53.96476
ury,2002,53.01205
ury,2003,52.08845
ury,2004,43.07692
ury,2005,44.66019
ury,2006,39.30921
ury,2007,46.31957
ury,2008,35.87684
ury,2009,37.31544
ury,2010,52.18121
ury,2011,44.87535
ury,2012,40.3423
ury,2013,48.8045
ury,2014,55.3429
usa,1960,23.7314
usa,1961,24.10399
usa,1962,24.20425
usa,1963,24.08145
usa,1964,24.15595
usa,1965,23.56003
usa,1966,23.38522
usa,1967,23.5982
usa,1968,24.16302
usa,1969,24.43222
usa,1970,24.58928
usa,1971,25.33949
usa,1972,25.50304
usa,1973,25.72211
usa,1974,25.95908
usa,1975,27.40294
usa,1976,27.00462
usa,1977,26.88117
usa,1978,27.90541
usa,1979,27.15472
usa,1980,27.01129
usa,1981,27.26186
usa,1982,28.41033
usa,1983,28.96478
usa,1984,28.57633
usa,1985,28.63492
usa,1986,29.36796
usa,1987,29.34098
usa,1988,29.36962
usa,1989,29.23173
usa,1990,29.71108
usa,1991,29.37074
usa,1992,29.57454
usa,1993,29.36267
usa,1994,29.9947
usa,1995,30.3086
usa,1996,30.155
usa,1997,29.68513
usa,1998,30.29005
usa,1999,31.00218
usa,2000,30.44089
usa,2001,30.68362
usa,2002,31.45786
usa,2003,31.49313
usa,2004,31.44397
usa,2005,31.69825
usa,2006,32.23705
usa,2007,31.76582
usa,2008,30.99053
usa,2009,31.68772
usa,2010,31.3326
usa,2011,31.74601
usa,2012,33.62544
usa,2013,33.08297
usa,2014,33.39799
uzb,1990,4.97911
uzb,1991,6.72057
uzb,1992,5.99136
uzb,1993,5.42083
uzb,1994,5.66783
uzb,1995,7.67929
uzb,1996,9.78875
uzb,1997,9.79057
uzb,1998,9.08446
uzb,1999,9.16996
uzb,2000,9.07336
uzb,2001,8.88696
uzb,2002,8.62299
uzb,2003,9.36385
uzb,2004,8.49697
uzb,2005,8.14822
uzb,2006,7.96565
uzb,2007,7.91629
uzb,2008,8.25083
uzb,2009,8.82887
uzb,2010,8.23202
uzb,2011,7.52719
uzb,2012,7.27695
uzb,2013,7.16585
uzb,2014,6.84372
ven,1971,26.122
ven,1972,27.47415
ven,1973,26.4631
ven,1974,30.43556
ven,1975,34.43354
ven,1976,36.28259
ven,1977,36.85663
ven,1978,37.49813
ven,1979,34.00576
ven,1980,32.39352
ven,1981,33.19924
ven,1982,33.26306
ven,1983,32.87784
ven,1984,31.72195
ven,1985,32.27209
ven,1986,32.68528
ven,1987,33.64297
ven,1988,34.47992
ven,1989,30.23586
ven,1990,30.51518
ven,1991,32.76292
ven,1992,31.49265
ven,1993,31.85267
ven,1994,32.13931
ven,1995,31.57349
ven,1996,30.52779
ven,1997,27.31941
ven,1998,27.75967
ven,1999,30.35126
ven,2000,29.33379
ven,2001,29.78672
ven,2002,29.10588
ven,2003,29.64204
ven,2004,29.76722
ven,2005,30.7883
ven,2006,29.8559
ven,2007,33.21002
ven,2008,27.88305
ven,2009,29.01658
ven,2010,28.10987
ven,2011,28.5195
ven,2012,31.33037
ven,2013,28.40472
ven,2014,32.33757
vnm,1971,17.24985
vnm,1972,18.23899
vnm,1973,15.91814
vnm,1974,15.82235
vnm,1975,13.45133
vnm,1976,6.45709
vnm,1977,3.84615
vnm,1978,4.1791
vnm,1979,4.72496
vnm,1980,13.3557
vnm,1981,10.66754
vnm,1982,10.40146
vnm,1983,10.92053
vnm,1984,10.70812
vnm,1985,16.46586
vnm,1986,16.74516
vnm,1987,17.23818
vnm,1988,18.99522
vnm,1989,20.43133
vnm,1990,23.9931
vnm,1991,23.06792
vnm,1992,25
vnm,1993,32.68593
vnm,1994,32.46476
vnm,1995,26.48452
vnm,1996,25.89835
vnm,1997,24.04507
vnm,1998,22.85501
vnm,1999,24.41023
vnm,2000,23.90321
vnm,2001,23.13999
vnm,2002,24.2085
vnm,2003,25.95357
vnm,2004,25.96678
vnm,2005,24.32672
vnm,2006,23.57204
vnm,2007,24.99165
vnm,2008,23.60575
vnm,2009,25.5914
vnm,2010,24.21286
vnm,2011,23.96688
vnm,2012,23.72936
vnm,2013,22.16582
vnm,2014,22.28037
yem,1971,55
yem,1972,63.44828
yem,1973,67.2043
yem,1974,67.93478
yem,1975,58.28571
yem,1976,70.18349
yem,1977,67.12329
yem,1978,65.98361
yem,1979,66.92015
yem,1980,66.66667
yem,1981,67.14286
yem,1982,61.40351
yem,1983,62.66968
yem,1984,60.84071
yem,1985,59.67078
yem,1986,64.20233
yem,1987,62.41135
yem,1988,61.24795
yem,1989,61.35647
yem,1990,63.65079
yem,1991,63.02211
yem,1992,61.47727
yem,1993,56.61104
yem,1994,54.60123
yem,1995,41.99364
yem,1996,38.88314
yem,1997,36.38996
yem,1998,36.23446
yem,1999,35.79365
yem,2000,32.98351
yem,2001,33.35631
yem,2002,29.18956
yem,2003,29.86936
yem,2004,29.26009
yem,2005,29.58046
yem,2006,27.36898
yem,2007,23.6
yem,2008,23.71765
yem,2009,34.73998
yem,2010,31.96245
yem,2011,34.6514
yem,2012,31.45809
yem,2013,34.79899
yem,2014,34.6298
zaf,1971,18.28251
zaf,1972,17.71965
zaf,1973,16.96369
zaf,1974,15.31031
zaf,1975,15.44071
zaf,1976,13.62882
zaf,1977,13.20077
zaf,1978,15.00257
zaf,1979,12.74026
zaf,1980,12.27565
zaf,1981,12.09953
zaf,1982,12.24367
zaf,1983,12.60217
zaf,1984,12.57148
zaf,1985,11.85125
zaf,1986,11.87514
zaf,1987,11.70807
zaf,1988,12.2901
zaf,1989,12.22396
zaf,1990,12.1155
zaf,1991,12.38897
zaf,1992,12.77084
zaf,1993,12.44543
zaf,1994,12.62594
zaf,1995,13.53994
zaf,1996,12.72721
zaf,1997,12.40054
zaf,1998,11.94986
zaf,1999,12.88923
zaf,2000,12.54144
zaf,2001,11.37549
zaf,2002,11.25696
zaf,2003,11.19024
zaf,2004,10.9874
zaf,2005,11.60117
zaf,2006,11.85688
zaf,2007,12.45146
zaf,2008,11.52147
zaf,2009,11.70698
zaf,2010,11.82082
zaf,2011,12.79686
zaf,2012,12.38196
zaf,2013,13.05868
zaf,2014,12.04929
zmb,1971,18.69436
zmb,1972,18.25397
zmb,1973,17.67554
zmb,1974,16.70702
zmb,1975,17.09007
zmb,1976,17.86543
zmb,1977,17.89474
zmb,1978,17.35537
zmb,1979,17.59259
zmb,1980,26.52439
zmb,1981,28.37838
zmb,1982,26.05634
zmb,1983,27.94118
zmb,1984,28.46715
zmb,1985,27.40741
zmb,1986,25.89928
zmb,1987,28.04428
zmb,1988,28.80795
zmb,1989,23.79421
zmb,1990,30.07812
zmb,1991,35.53114
zmb,1992,34.31734
zmb,1993,27.8481
zmb,1994,39.90148
zmb,1995,40
zmb,1996,38.88889
zmb,1997,34.2723
zmb,1998,34.48276
zmb,1999,40.85366
zmb,2000,44.24242
zmb,2001,44
zmb,2002,44.2623
zmb,2003,44.3299
zmb,2004,47.17949
zmb,2005,46.69811
zmb,2006,51.53061
zmb,2007,34.58647
zmb,2008,34.43709
zmb,2009,37.57962
zmb,2010,40.2439
zmb,2011,37.37374
zmb,2012,33.45588
zmb,2013,34.38596
zmb,2014,35.10972
zwe,1971,28.68966
zwe,1972,33.18777
zwe,1973,28.46442
zwe,1974,25.19582
zwe,1975,29.98605
zwe,1976,23.30827
zwe,1977,25.03618
zwe,1978,23.76238
zwe,1979,22.93447
zwe,1980,23.46299
zwe,1981,25.03145
zwe,1982,22.42268
zwe,1983,24.7191
zwe,1984,21.92771
zwe,1985,19.52724
zwe,1986,19.39616
zwe,1987,14.51389
zwe,1988,15.11048
zwe,1989,14.64261
zwe,1990,12.86154
zwe,1991,8.86288
zwe,1992,12.20994
zwe,1993,11.81764
zwe,1994,11.27577
zwe,1995,14.38038
zwe,1996,14.74048
zwe,1997,15.99402
zwe,1998,15.56535
zwe,1999,20.31149
zwe,2000,14.44695
zwe,2001,13.48563
zwe,2002,13.72549
zwe,2003,13.98601
zwe,2004,12.74817
zwe,2005,12.85297
zwe,2006,13.38912
zwe,2007,12.78586
zwe,2008,13.69128
zwe,2009,15.04178
zwe,2010,13.00108
zwe,2011,20.59621
zwe,2012,22.55245
zwe,2013,24.40476
zwe,2014,22.28024
