geo,time,ny_gds_totl_cd
bra,2010,458561705060.09601
bra,2011,550881252537.25403
bra,2012,494476228080.93597
bra,2013,479535829664.83698
bra,2014,439309861120.12799
bra,2015,293010525051.39001
bra,2016,275984102154.43402
bra,2017,316621339075.83698
bra,2018,296910742213.09601
bra,2019,284636780649.37701
bra,2020,242603639431.82599
brb,1975,37004108.70749
brb,1976,37936420.80048
brb,1977,61885090.69165
brb,1978,69682792.22393
brb,1979,85864863.52111
brb,1980,346343161.13956
brb,1981,340327151.5935
brb,1982,372395962.81012
brb,1983,407099885.6461
brb,1984,442201561.17934
brb,1985,488092278.62576
brb,1986,445483020.93174
brb,1987,488788345.84597
brb,1988,594292248.79431
brb,1989,657684084.9202
brb,1990,325510863.62054
brb,1991,296574354.89484
brb,1992,285700000
brb,1993,314920698.05598
brb,1994,375677422.56252
brb,1995,263411723.76075
brb,1996,303733903.44553
brb,1997,285138964.8486
brb,1998,390792025.05842
brb,1999,375478546.21389
brb,2000,368300000
brb,2001,305200000
brb,2002,352100000
brb,2003,441300000
brb,2004,365200000
brb,2005,373250000
brb,2006,704003950
brb,2007,714641750
brb,2008,532408650
brb,2009,616581450
brb,2010,308489250
brb,2011,294484750
brb,2012,347028400
brb,2013,288607150
brb,2014,319550500
brb,2015,455852100
brb,2016,522435250
brb,2017,531717100
brb,2018,490385150
brb,2019,537363650
brb,2020,325000000
brn,1974,810127621.15803
brn,1975,837683970.8177
brn,1976,1145823215.15299
brn,1977,1431007624.82578
brn,1978,1647405452.94635
brn,1979,2398188172.53748
brn,1980,4175976088.17486
brn,1981,3767453968.85502
brn,1982,3601635514.01869
brn,1983,3044912446.75816
brn,1989,1464676306.2093
brn,1990,1812965517.24138
brn,1991,1873118777.49479
brn,1992,1914057704.11295
brn,1993,1462433469.4888
brn,1994,1395836061.28061
brn,1995,1732750105.82757
brn,1996,1847517730.49645
brn,1997,1847386853.44828
brn,1998,1209966539.19694
brn,1999,1696755162.24189
brn,2000,2961873723.89791
brn,2001,2478784952.83809
brn,2002,2759753546.29733
brn,2003,3187708472.04684
brn,2004,4045155839.54562
brn,2005,5635941119.92309
brn,2006,7126628485.11549
brn,2007,7007564196.13828
brn,2008,9380115721.14028
brn,2009,5618589302.90114
brn,2010,8654198753.20865
brn,2011,12689402973.2093
brn,2012,12914777688.8604
brn,2013,11683983375.9591
brn,2014,10768429360.6946
brn,2015,7131464470.14328
brn,2016,5999959675.66785
brn,2017,6433622782.24346
brn,2018,7640749277.18882
brn,2019,7341943996.48145
brn,2020,6100121919.00792
btn,1990,52755506.96652
btn,1991,46444155.67282
btn,1992,25488013.11728
btn,1993,54148527.38603
btn,1994,88064086.70704
btn,1995,102568051.18717
btn,1996,68467891.61727
btn,1997,44788292.48141
btn,1998,38786841.9777
btn,1999,44693362.74965
btn,2000,115949942.14508
btn,2001,171567332.06188
btn,2002,170632258.79449
btn,2003,191260186.77544
btn,2004,204001484.99559
btn,2005,189748340.13605
btn,2006,352281033.83583
btn,2007,295277521.55459
btn,2008,424667605.25179
btn,2009,357089025.37532
btn,2010,529824263.32617
btn,2011,698409477.07867
btn,2012,794320608.11569
btn,2013,433460664.05223
btn,2014,604318056.02209
btn,2015,529984413.55595
btn,2016,708817336.92684
btn,2017,757385257.73322
btn,2018,612612462.43941
btn,2019,599123995.406
btn,2020,395612880.34447
bwa,1960,-3051591.19585
bwa,1961,-3281936.47684
bwa,1962,-3425907.7527
bwa,1963,-3674821.75311
bwa,1964,-3130210.51164
bwa,1965,-2582716.7388
bwa,1966,69735.00697
bwa,1967,-418410.04184
bwa,1968,-6066945.60669
bwa,1969,6545049.43601
bwa,1970,8724176.43774
bwa,1971,28074115.66536
bwa,1972,45678053.83023
bwa,1973,67785621.66835
bwa,1974,73509933.77483
bwa,1975,77079107.50507
bwa,1976,66352345.90616
bwa,1977,67992874.10926
bwa,1978,117483699.58947
bwa,1979,213926380.3681
bwa,1980,282938754.50335
bwa,1981,231743755.22888
bwa,1982,232883364.08663
bwa,1983,338864071.47415
bwa,1984,400685459.02649
bwa,1985,424208977.18911
bwa,1986,566627640.89192
bwa,1987,829114301.03044
bwa,1988,1326944110.24828
bwa,1989,1517122437.83811
bwa,1990,1615936576.1892
bwa,1991,1565715275.02968
bwa,1992,1535336777.74091
bwa,1993,1525135157.44295
bwa,1994,1411532444.312
bwa,1995,1443510569.223
bwa,1996,1863696528.48806
bwa,1997,1825627259.77868
bwa,1998,1581698573.08502
bwa,1999,2187224288.55635
bwa,2000,2418087733.74103
bwa,2001,2308857768.95159
bwa,2002,2188896614.93726
bwa,2003,2960661770.94487
bwa,2004,3554446802.61672
bwa,2005,4214793050.20814
bwa,2006,4484106632.59181
bwa,2007,4677632599.20506
bwa,2008,3894178148.20782
bwa,2009,2899462579.13936
bwa,2010,3976298928.4032
bwa,2011,5402513278.3481
bwa,2012,4132520371.70342
bwa,2013,4385588160.35433
bwa,2014,4340894152.24875
bwa,2015,3008579326.68575
bwa,2016,4649313837.00877
bwa,2017,4689390571.54454
bwa,2018,4698823529.41177
bwa,2019,4015507767.82975
bwa,2020,2883862013.58216
caf,1960,9788125.86385
caf,1961,14678259.12164
caf,1962,12652346.25464
caf,1963,11019644.39931
caf,1964,13875993.76722
caf,1965,16322469.23112
caf,1966,10989973.07049
caf,1967,2032561.66949
caf,1968,20903012.42463
caf,1969,11473938.74302
caf,1970,15808968.49565
caf,1971,22410142.85118
caf,1972,22007389.66685
caf,1973,35191366.83159
caf,1974,-274269.67566
caf,1975,-18888754.71332
caf,1976,21774942.92751
caf,1977,12344732.18585
caf,1978,2573149.20638
caf,1979,-20365448.54871
caf,1980,-70555584.63761
caf,1981,-6509531.28364
caf,1982,-40239594.31088
caf,1983,-4180023.93286
caf,1984,1272188.98349
caf,1985,49785982.82075
caf,1986,26297559.46982
caf,1987,23118648.44415
caf,1988,40480352.07196
caf,1989,69057764.32776
caf,1990,56187946.44038
caf,1991,56638104.20801
caf,1992,41013737.48639
caf,1993,64771972.00478
caf,1994,85856621.89099
caf,1995,90179593.8843
caf,1996,31557861.91209
caf,1997,75302902.63632
caf,1998,51046543.12437
caf,1999,81926526.44774
caf,2000,56306231.8226
caf,2001,44958888.38035
caf,2002,53948689.08828
caf,2003,75743130.72447
caf,2004,19864390.19256
caf,2005,23301428.08636
caf,2006,36080143.80077
caf,2007,22696543.97092
caf,2008,5919816.86104
caf,2009,122896195.84473
caf,2010,215836399.08544
caf,2011,228930674.80731
caf,2012,21958401.06174
caf,2013,-15867597.38214
caf,2014,42581648.91942
caf,2015,47409413.58231
caf,2016,28771243.47121
caf,2017,61699096.60922
caf,2018,-48746368.91222
caf,2019,18234016.25844
caf,2020,19546194.13954
can,1961,8239187847.1082
can,1962,9068675322.43724
can,1963,9910175524.42865
can,1964,11515761592.3398
can,1965,13326219173.9185
can,1966,15333977462.3074
can,1967,15464154042.674
can,1968,16404856180.3282
can,1969,18039077992.03609
can,1970,19651287204.5172
can,1971,22178477916.4191
can,1972,25208287705.8289
can,1973,32075783421.6578
can,1974,40757368098.15951
can,1975,39107328942.1943
can,1976,48490372210.95329
can,1977,47724992007.5223
can,1978,49547218374.6822
can,1979,59811047464.5723
can,1980,67495632911.3924
can,1981,78427725414.96371
can,1982,72547620977.54718
can,1983,77693930542.03181
can,1984,85068334491.5451
can,1985,85815452215.30579
can,1986,83450161928.75139
can,1987,99966817496.22928
can,1988,122314942715.528
can,1989,132687500000
can,1990,126249571477.545
can,1991,112359256349.83
can,1992,104115992388.517
can,1993,105032168048.98801
can,1994,118448301113.064
can,1995,134502331681.72501
can,1996,141812981298.13
can,1997,152416582406.47101
can,1998,146327603640.04001
can,1999,165745439859.99899
can,2000,196314726281.05896
can,2001,187675619834.71097
can,2002,184150895303.63901
can,2003,218764542145.457
can,2004,265544965411.22198
can,2005,312258623535.23694
can,2006,347391572637.51801
can,2007,382206498463.83002
can,2008,400970009372.07098
can,2009,281282477473.53699
can,2010,348152185438.93903
can,2011,411593269608.474
can,2012,419095232931.83197
can,2013,430899815528.16895
can,2014,432244615988.95502
can,2015,331741927460.00598
can,2016,312744611963.98102
can,2017,351630630469.63
can,2018,370814212372.40997
can,2019,373126678149.36798
can,2020,332261202791.40002
che,1980,39286374052.6347
che,1981,36031956521.7391
che,1982,36573703886.1252
che,1983,35128006764.804
che,1984,35044245648.3806
che,1985,36127003784.9497
che,1986,52303395964.2003
che,1987,65646070278.97
che,1988,73199952162.91939
che,1989,72156873892.04718
che,1990,93765398070.83209
che,1991,89480998605.29988
che,1992,88735397525.2453
che,1993,86275925825.66318
che,1994,97779853769.10141
che,1995,112918435517.97
che,1996,105708584142.395
che,1997,90727722731.3443
che,1998,95188468064.56061
che,1999,92569778325.12321
che,2000,90536190194.2207
che,2001,92611509836.4541
che,2002,98550062876.9408
che,2003,113642475681.295
che,2004,129468899879.373
che,2005,138863977674.26901
che,2006,156379722443.771
che,2007,182363978673.77496
che,2008,212499137660.41901
che,2009,195872999724.29001
che,2010,217462051267.81799
che,2011,263002019698.64001
che,2012,251789163473.617
che,2013,258076611723.55399
che,2014,269666365314.45096
che,2015,255303454930.38101
che,2016,253014298088.298
che,2017,253699540126.77399
che,2018,273235886012.306
che,2019,271746917561.82199
che,2020,279471588571.02301
chl,1960,453882766.70574
chl,1961,508022542.26674
chl,1962,595205337.75196
chl,1963,700091558.34777
chl,1964,792330759.29665
chl,1965,949464446.56541
chl,1966,1236635674.00382
chl,1967,1224699197.96543
chl,1968,1227959281.88417
chl,1969,1462794964.00316
chl,1970,1560477765.14616
chl,1971,1466169861.70041
chl,1972,1028313886.98534
chl,1973,1019749094.79972
chl,1974,3538612500.20599
chl,1975,848432323.68953
chl,1976,1769525748.04529
chl,1977,1762476923.87614
chl,1978,2313427614.09314
chl,1979,3261603751.35391
chl,1980,4895772404.81405
chl,1981,4077373150.81615
chl,1982,2292134302.39285
chl,1983,2849172585.81724
chl,1984,3298041140.13069
chl,1985,3572957184.8043
chl,1986,4145362121.31473
chl,1987,5589040585.31471
chl,1988,7740860786.03535
chl,1989,8900093195.59648
chl,1990,9398444724.03404
chl,1991,10224420365.3857
chl,1992,11570777830.2719
chl,1993,11860725992.2805
chl,1994,14488661265.4101
chl,1995,20281452783.7286
chl,1996,20581205693.1982
chl,1997,21895161781.1447
chl,1998,19305238079.5687
chl,1999,17331185646.3039
chl,2000,18580987939.4096
chl,2001,17050030370.7782
chl,2002,17118446787.1095
chl,2003,19699692368.5632
chl,2004,29415908281.1461
chl,2005,37557190795.7529
chl,2006,54651596910.8033
chl,2007,60026098718.5677
chl,2008,51872756935.9158
chl,2009,49652852918.79449
chl,2010,64613894608.4574
chl,2011,70532215774.70039
chl,2012,70577213564.3385
chl,2013,69738165887.44099
chl,2014,63025474834.8588
chl,2015,57482346486.9678
chl,2016,57153313669.6192
chl,2017,62269207616.536
chl,2018,65108652567.3032
chl,2019,61918649264.123
chl,2020,63415140583.5034
chn,1960,22158874835.4862
chn,1961,9724613112.35681
chn,1962,7150465326.18409
chn,1963,9551685843.69161
chn,1964,15998484746.9331
chn,1965,23483135888.3744
chn,1966,25967628527.9064
chn,1967,21001854967.90969
chn,1968,19231391294.9874
chn,1969,24541109253.3918
chn,1970,33430994796.4904
chn,1971,36716927808.9203
chn,1972,40606663467.10609
chn,1973,50633817739.0168
chn,1974,52008582367.938
chn,1975,62117317781.4819
chn,1976,52610987957.1443
chn,1977,64305787216.062
chn,1978,58743258467.4797
chn,1979,66150858300
chn,1980,67495989500
chn,1981,65779071686.5079
chn,1982,68568971469.4656
chn,1983,75085127996.16859
chn,1984,88994888903.5714
chn,1985,108101540816.327
chn,1986,105661789478.261
chn,1987,101593543706.278
chn,1988,118333692506.173
chn,1989,124211785334.008
chn,1990,131175016059.27299
chn,1991,145993192404.181
chn,1992,171981787252.74701
chn,1993,185235464637.90201
chn,1994,236005914755.125
chn,1995,300707176560.04901
chn,1996,345088669312.742
chn,1997,388022631269.75293
chn,1998,406972810124.28894
chn,1999,409468872135.58307
chn,2000,441284115819.48199
chn,2001,509864433026.06
chn,2002,573757981213
chn,2003,696955776634.04602
chn,2004,875286685868.93506
chn,2005,1042753836715.77002
chn,2006,1305267421338.44995
chn,2007,1739799738915.54004
chn,2008,2307559872551.7002
chn,2009,2546756295620.22021
chn,2010,3109727393306.06006
chn,2011,3763721029714.45996
chn,2012,4168624598830.84961
chn,2013,4620865173423.92969
chn,2014,4973336436566.07031
chn,2015,5089322076836.60938
chn,2016,5050622949702.75977
chn,2017,5555982160738.58984
chn,2018,6244652135111.84961
chn,2019,6280520248262.98047
chn,2020,6651399837699.98047
civ,1960,158892828.60873
civ,1961,168339464.91908
civ,1962,156378551.99236
civ,1963,223356087.18437
civ,1964,306763615.63124
civ,1965,262791799.5078
civ,1966,302427882.14186
civ,1967,294714413.64645
civ,1968,391008954.02293
civ,1969,397752572.50522
civ,1970,424380199.78792
civ,1971,405292808.41382
civ,1972,469392970.45244
civ,1973,644714956.13067
civ,1974,900688694.48748
civ,1975,879554854.60745
civ,1976,1327890149.215
civ,1977,2106808115.2004
civ,1978,2279134077.15021
civ,1979,2277154918.9175
civ,1980,2071662393.34039
civ,1981,1587964233.07566
civ,1982,1534967287.90653
civ,1983,1343861714.24373
civ,1984,1722138185.54562
civ,1985,1906900771.70833
civ,1986,1957850007.17574
civ,1987,1626833268.89304
civ,1988,1563743076.17102
civ,1989,1159383440.18008
civ,1990,1216374472.205
civ,1991,1089515739.60084
civ,1992,1023832286.45542
civ,1993,1472339420.17766
civ,1994,2072891325.84793
civ,1995,2520650127.49715
civ,1996,2950039344.23646
civ,1997,3401276633.0813
civ,1998,4117618761.78834
civ,1999,3058635445.96305
civ,2000,2736707526.42616
civ,2001,2697396131.92941
civ,2002,3402141067.55313
civ,2003,3865781002.8167
civ,2004,3969190594.23994
civ,2005,3552455832.81385
civ,2006,4088588853.16187
civ,2007,3818545469.12117
civ,2008,6224983282.10673
civ,2009,6403296072.07437
civ,2010,7409034367.18309
civ,2011,8234277782.01399
civ,2012,7302102975.26991
civ,2013,9782656101.81988
civ,2014,12334791795.1978
civ,2015,11673659367.702
civ,2016,11231962708.4186
civ,2017,11050901505.1406
civ,2018,11849598476.1809
civ,2019,12416378938.0981
civ,2020,14244406053.1354
cmr,1965,97934856.60095
cmr,1966,91583142.02632
cmr,1967,110568684.50481
cmr,1968,113505688.81589
cmr,1969,123480218.15614
cmr,1970,202240843.53613
cmr,1971,154707838.74722
cmr,1972,188074093.07552
cmr,1973,315403386.07703
cmr,1974,425417534.43119
cmr,1975,489004446.76919
cmr,1976,372880820.92316
cmr,1977,873902073.71631
cmr,1978,1248804111.92439
cmr,1979,1264093729.55074
cmr,1980,1451299452.95239
cmr,1981,1297420411.32515
cmr,1982,1954466629.21557
cmr,1983,1865477133.88232
cmr,1984,2090848162.07189
cmr,1985,2278992106.85055
cmr,1986,3084234743.61829
cmr,1987,2739532611.33586
cmr,1988,2565904037.69437
cmr,1989,2209974198.79044
cmr,1990,2546785254.28186
cmr,1991,2608585872.94391
cmr,1992,1996283945.32811
cmr,1993,3298535778.03001
cmr,1994,2013068857.30614
cmr,1995,2617792027.18069
cmr,1996,2304795886.40382
cmr,1997,2429312872.49254
cmr,1998,2272861390.0322
cmr,1999,2230830481.51723
cmr,2000,2005326572.49707
cmr,2001,1941420617.51423
cmr,2002,2102487608.42377
cmr,2003,2671093798.83407
cmr,2004,3412292806.13193
cmr,2005,3543799924.2876
cmr,2006,3979190049.26252
cmr,2007,4575091800.68182
cmr,2008,4668995278.25112
cmr,2009,4343132567.45683
cmr,2010,4326280317.29549
cmr,2011,4799798531.60306
cmr,2012,4739825257.27329
cmr,2013,5482664189.24008
cmr,2014,5863836162.21978
cmr,2015,4731041560.91634
cmr,2016,5775279545.11399
cmr,2017,6118095253.18489
cmr,2018,6564877085.37186
cmr,2019,6052328766.65569
cmr,2020,5937863325.37623
cod,1994,621075630.2521
cod,1995,797905982.90598
cod,1996,1589676962.93344
cod,1997,380691335.4652
cod,1998,-62103098.5565
cod,1999,431666554.54545
cod,2000,1969565217.3913
cod,2001,419333333.33333
cod,2002,825814803.45867
cod,2003,312286166.61084
cod,2004,862881021.29867
cod,2005,640537960.32141
cod,2006,1457225586.55228
cod,2007,1959920606.83913
cod,2008,1017210870.87705
cod,2009,977945248.48423
cod,2010,4368362377.865
cod,2011,4838543441.24844
cod,2012,2222156443.29196
cod,2013,5643204076.07546
cod,2014,6534559481.93431
cod,2015,5946953942.88244
cod,2016,5224628350.13424
cod,2017,8092322270.71248
cod,2018,8106729158.62236
cod,2019,8797023123.99724
cod,2020,11360849752.8148
cog,1960,-15764371.22094
cog,1961,685281.45789
cog,1962,6388358.02798
cog,1963,2353504.9737
cog,1964,3740144.19439
cog,1965,10609609.43614
cog,1966,19944749.60301
cog,1967,14634025.10707
cog,1968,6866786.51225
cog,1969,5000734.83544
cog,1970,3256091.48174
cog,1971,21063624.83676
cog,1972,23013329.76227
cog,1973,109471520.1777
cog,1974,168671518.4979
cog,1975,86322373.36412
cog,1976,36409282.71224
cog,1977,52913546.82869
cog,1978,87742489.29085
cog,1979,296631290.71231
cog,1980,608198932.20515
cog,1981,599856948.72708
cog,1982,1004545705.65451
cog,1983,935795813.03063
cog,1984,1017721057.52875
cog,1985,671321775.95866
cog,1986,288777924.29623
cog,1987,524847897.83838
cog,1988,416319427.6988
cog,1989,664872951.08147
cog,1990,1361334613.94235
cog,1991,929523815.26294
cog,1992,1344682534.55528
cog,1993,1100375730.05757
cog,1994,686229439.34012
cog,1995,797241702.06696
cog,1996,1049240312.42938
cog,1997,874965588.39644
cog,1998,591360209.42728
cog,1999,1130486651.02808
cog,2000,2095809984.25813
cog,2001,1458491282.94641
cog,2002,1575051758.56536
cog,2003,2014417574.21227
cog,2004,2305018245.03449
cog,2005,3748795424.78493
cog,2006,4646400840.25305
cog,2007,4336244446.72571
cog,2008,6470789872.29495
cog,2009,4619670244.56237
cog,2010,7905202543.22329
cog,2011,9298640016.73356
cog,2012,11065152075.1788
cog,2013,10759657264.4543
cog,2014,9956404533.80943
cog,2015,5011368152.86637
cog,2016,3394867470.57181
cog,2017,4456033734.61329
cog,2018,6453591671.63909
cog,2019,5698904833.3985
cog,2020,2583679936.62111
col,1960,829687897.51319
col,1961,868779910.44776
col,1962,897633991.18994
col,1963,840513655.55556
col,1964,993450322.22222
col,1965,988000000
col,1966,797629629.62963
col,1967,1040898343.52403
col,1968,1075946647.67949
col,1969,1122811271.411
col,1970,1363951811.40955
col,1971,1201607360.54743
col,1972,1611445714.25958
col,1973,2117836218.85566
col,1974,2519214019.03943
col,1975,2462307008.32592
col,1976,3177806600.37469
col,1977,4365179935.93334
col,1978,4911318582.939
col,1979,5566379855.36437
col,1980,6576442046.35107
col,1981,6206789602.34322
col,1982,6316344650.45299
col,1983,6627613099.57835
col,1984,7033144047.4124
col,1985,7091714876.57023
col,1986,8681468417.71474
col,1987,8740970467.83951
col,1988,9575419999.04403
col,1989,9552590437.17082
col,1990,11269320670.569
col,1991,11686388121.0015
col,1992,11672124687.5459
col,1993,12713700553.1038
col,1994,16028292918.0476
col,1995,17917733823.8184
col,1996,16037009474.1136
col,1997,16009346898.4415
col,1998,13618566997.7268
col,1999,11569640591.8171
col,2000,14042875100.6082
col,2001,12674630023.6055
col,2002,13616898659.0869
col,2003,14495495894.6572
col,2004,20043270730.3536
col,2005,26467207351.5639
col,2006,30311213306.593
col,2007,39631585901.46049
col,2008,50308193076.9016
col,2009,45736930453.891
col,2010,58189070340.1134
col,2011,73949504352.8916
col,2012,77492524747.81709
col,2013,77832375928.8994
col,2014,75404352424.16678
col,2015,49050635277.4116
col,2016,46380601008.7944
col,2017,51794660260.329
col,2018,55009567940.4978
col,2019,50754814724.4132
col,2020,33657778935.9047
com,1980,-85195.88901
com,1981,-84643.12435
com,1982,-76079.5305
com,1983,-81351.42029
com,1984,-77811.57241
com,1985,-84583.68799
com,1986,-118393.43003
com,1987,-143078.65333
com,1988,-154442.38409
com,1989,-147332.83679
com,1990,-179973.37129
com,1991,-184328.85686
com,1992,-196456.5287
com,1993,-194236.33689
com,1994,-136888.00256
com,1995,-168288.51383
com,1996,-169420.84137
com,1997,-155340.83493
com,1998,-155946.72318
com,1999,-160251.3434
com,2000,-148313.35796
com,2001,-160204.39168
com,2002,-180670.24432
com,2003,-232224.96115
com,2004,-268012.79888
