geo,time,fi_res_totl_mo
zaf,1993,1.30157
zaf,1994,1.30339
zaf,1995,1.4327
zaf,1996,0.74918
zaf,1997,1.81152
zaf,1998,1.76143
zaf,1999,2.54962
zaf,2000,2.38389
zaf,2001,2.45317
zaf,2002,2.50169
zaf,2003,1.92765
zaf,2004,2.68936
zaf,2005,3.16114
zaf,2006,3.23728
zaf,2007,3.46398
zaf,2008,3.32808
zaf,2009,5.12662
zaf,2010,4.5406
zaf,2011,4.1918
zaf,2012,4.33172
zaf,2013,4.30464
zaf,2014,4.42516
zaf,2015,4.72421
zaf,2016,5.43701
zaf,2017,5.22546
zaf,2018,4.81356
zaf,2019,5.40602
zaf,2020,7.1266
zmb,1978,0.97515
zmb,1979,1.64639
zmb,1980,1.2452
zmb,1981,0.96029
zmb,1982,1.16875
zmb,1983,1.28114
zmb,1984,0.60365
zmb,1985,1.94794
zmb,1986,0.80169
zmb,1987,1.16882
zmb,1988,1.0583
zmb,1989,0.85526
zmb,1990,1.03359
zmb,1991,1.27479
zmb,1997,1.75669
zmb,1998,0.55244
zmb,1999,0.4028
zmb,2000,1.87435
zmb,2001,1.20672
zmb,2002,3.40597
zmb,2003,1.49119
zmb,2004,1.56694
zmb,2005,2.11194
zmb,2006,1.99159
zmb,2007,2.192
zmb,2008,1.92837
zmb,2009,5.03509
zmb,2010,3.60505
zmb,2011,3.1999
zmb,2012,3.80157
zmb,2013,2.64629
zmb,2014,3.14074
zmb,2015,3.85993
zmb,2016,3.26165
zmb,2017,2.51169
zmb,2018,1.77174
zmb,2019,2.04879
zmb,2020,2.26274
zwe,1977,1.16855
zwe,1978,2.26292
zwe,1979,4.04339
zwe,1980,2.65832
zwe,1981,1.86757
zwe,1982,1.74969
zwe,1983,2.0563
zwe,1984,2.05767
zwe,1985,2.68084
zwe,1986,2.44684
zwe,1987,2.69844
zwe,1988,2.26307
zwe,1989,1.63772
zwe,1990,1.55026
zwe,1991,1.38924
zwe,1992,1.76997
zwe,1993,3.2279
zwe,1994,2.47953
zwe,2009,2.61353
zwe,2010,1.33181
zwe,2011,0.83151
zwe,2012,0.79539
zwe,2013,0.65624
zwe,2014,0.52843
zwe,2015,0.6876
zwe,2016,0.74171
zwe,2017,0.531
zwe,2018,0.13106
zwe,2019,0.31548
zwe,2020,0.06715
