geo,time,ne_con_prvt_kn
chn,2016,28345669441300
chn,2017,31048447983400
chn,2018,33632115045500
chn,2019,35795491047500
chn,2020,34899494416700
civ,2008,11966475084700
civ,2009,12417674889200
civ,2010,12990567920100
civ,2011,12440896176400
civ,2012,13637089110700
civ,2013,14212876606800
civ,2014,15665487178900
civ,2015,17816561000000
civ,2016,19800831000000
civ,2017,21240356336800
cmr,1960,1974686265976.93994
cmr,1961,2001415477927.29004
cmr,1962,2063891257199.95996
cmr,1963,2122178992974.21997
cmr,1964,2181176367838.1897
cmr,1965,2168682789150.29004
cmr,1966,2227650309544.70947
cmr,1967,1927312213510.4895
cmr,1968,2138135283258.65991
cmr,1969,2174875363136.84009
cmr,1970,2202684999272.12939
cmr,1971,2406215953972.99023
cmr,1972,2368791348463.4502
cmr,1973,2355253547693.22021
cmr,1974,2575390000404.7998
cmr,1975,3014311984814.27002
cmr,1976,2796083371000.25977
cmr,1977,3347535084656.7998
cmr,1978,3719566019865.06006
cmr,1979,3998904056418.43018
cmr,1980,3428843241952.33984
cmr,1981,4066036374748.31982
cmr,1982,4635544455213.32031
cmr,1983,4601199168870.99023
cmr,1984,4629519700450.51953
cmr,1985,4899001498500.96973
cmr,1986,6079358355515.96973
cmr,1987,6357652752180.7998
cmr,1988,5607657707019.99023
cmr,1989,4859771326046.46973
cmr,1990,4756539755198.67969
cmr,1991,4641733310169.83008
cmr,1992,4184099720403.31055
cmr,1993,4856456805600
cmr,1994,5071169938800
cmr,1995,5101993117100
cmr,1996,5380282335500
cmr,1997,5799687869900
cmr,1998,6166998805100
cmr,1999,6541085643500
cmr,2000,7012519778600
cmr,2001,7372964338400
cmr,2002,7663602756200
cmr,2003,8189521491000
cmr,2004,8668802970600
cmr,2005,9139186199400
cmr,2006,9376934069100
cmr,2007,9575494796100
cmr,2008,10085127842100
cmr,2009,10547341608500
cmr,2010,10717441256100
cmr,2011,11073749587500
cmr,2012,11645854738500
cmr,2013,12314798058600
cmr,2014,13015728589700
cmr,2015,13854025899000
cmr,2016,14186558000000
cmr,2017,14853616000000
cmr,2018,15614523515600
cmr,2019,16247310048900
cmr,2020,16321813725800
cod,1993,4139088020000
cod,1994,4320017275000
cod,1995,4390510453400
cod,1996,4216548616300
cod,1997,3970151817000
cod,1998,4208374856800
cod,1999,3972961314200
cod,2000,4022268051600
cod,2001,3990582884000
cod,2002,3594224018400
cod,2003,4442647602600
cod,2004,4647106425600
cod,2005,4972640000000
cod,2006,4978069000000
cod,2007,5343258445700
cod,2008,5373525028600
cod,2009,5493700000000
cod,2010,5872676269200
cod,2011,5510854698600
cod,2012,6401258669900
cod,2013,7212028850300
cod,2014,7772732590400
cod,2015,8289718190300
cod,2016,8488992522600
cod,2017,8690649092400
cod,2018,8562398639900
cod,2019,10047677269600
cod,2020,9242004662600
cog,1960,303959691703.55701
cog,1961,300881616567.17297
cog,1962,275487526564.01898
cog,1963,250862945422.25601
cog,1964,255480037865.811
cog,1965,256249563143.82401
cog,1966,235151680027.23697
cog,1967,224773425428.30301
cog,1968,255021795043.45801
cog,1969,286258097319.01501
cog,1970,301189341810.66901
cog,1971,297585248341.34601
cog,1972,295144563989.74103
cog,1973,289629508840.11102
cog,1974,279609336957.73102
cog,1975,284134256502.328
cog,1976,335532194375.57599
cog,1977,292317726989.07098
cog,1978,329220079945.44598
cog,1979,290889456431.80298
cog,1980,349493106074.04401
cog,1981,417488191491.54895
cog,1982,614540023754.79504
cog,1983,509672289286.97906
cog,1984,546307305841.95599
cog,1985,567100152924.21997
cog,1986,528504667971.026
cog,1987,535522253962.59497
cog,1988,537423239946.56201
cog,1989,539621414195.40698
cog,1990,503629840548.534
cog,1991,581047346800
cog,1992,450188077500
cog,1993,512526378500
cog,1994,611367022700
cog,1995,726264186600
cog,1996,830173873100
cog,1997,820539417700
cog,1998,461108547200
cog,1999,887692744000
cog,2000,865262240500
cog,2001,1060159849100
cog,2002,783746244000
cog,2003,874492468500
cog,2004,939451894400
cog,2005,1090411000000
cog,2006,1162152000000
cog,2007,1249705385678.81006
cog,2008,1362630051283.55005
cog,2009,1395450449866.8999
cog,2010,1417215271771.17993
cog,2011,1499416473217.71997
cog,2012,1530649309061.75
cog,2013,1530072237231.88989
cog,2014,1648266265435.34009
cog,2015,1739776343592.20996
cog,2016,1705536158144.41992
cog,2017,1544540010025.95996
cog,2018,1615628867880.92993
cog,2019,1641920201404.23999
cog,2020,1572959552950
col,1960,63720072931989.69531
col,1961,68084871769116.60156
col,1962,73370687127204.89062
col,1963,76929597723139.29688
col,1964,84492915512816.40625
col,1965,82690934317628.78125
col,1966,88563610465666.28125
col,1967,90443240106758.5
col,1968,96472101837724.5
col,1969,103738660640954
col,1970,110300419722478
col,1971,118727073956138
col,1972,125624288236216
col,1973,131717981718586
col,1974,139665765061193
col,1975,143798298063583
col,1976,153827573545973
col,1977,160039634089619
col,1978,173479943765210
col,1979,180958679209399
col,1980,188944281073658
col,1981,194451050745967
col,1982,197323784942661
col,1983,198214239225206
col,1984,203889964370871
col,1985,207715528853355
col,1986,214435929265967
col,1987,222529584049233
col,1988,230849658812782
col,1989,238307274822801
col,1990,245495740834566
col,1991,249353230043100
col,1992,256920372421000
col,1993,272592466023800
col,1994,288738027871600
col,1995,304455843251500
col,1996,307631190090200
col,1997,315035030663000
col,1998,312492809683300
col,1999,295629926451700
col,2000,301534034779700
col,2001,306202347901200
col,2002,312326704326500
col,2003,321516333636600
col,2004,333938348134400
col,2005,348741000000000
col,2006,370953000000000
col,2007,395261000000000
col,2008,411526000000000
col,2009,418556000000000
col,2010,439704000000000
col,2011,463891000000000
col,2012,490026000000000
col,2013,512699000000000
col,2014,534484000000000
col,2015,551013000000000
col,2016,559739000000000
col,2017,571235000000000
col,2018,589723000000000
col,2019,613001000000000
col,2020,578589211410007
com,1980,133589682786.814
com,1981,138752822046.66901
com,1982,147610276466.59299
com,1983,154726611409.944
com,1984,161086279392.798
com,1985,164759648754.65201
com,1986,167836062867.396
com,1987,170585198883.039
com,1988,175169710467.22101
com,1989,169598128142.18399
com,1990,178233033456.07999
com,1991,168616293900
com,1992,183000820800
com,1993,188501711000
com,1994,178555075100
com,1995,185001144500
com,1996,182611543100
com,1997,189971399100
com,1998,192408102400
com,1999,196110272200
com,2000,217384474400
com,2001,222455897200
com,2002,227627519500
com,2003,232417038100
com,2004,236878519300
com,2005,243599711800
com,2006,250047561600
com,2007,250192000000
com,2008,261700832000
com,2009,272953967800
com,2010,278140093200
com,2011,290934537400
com,2012,303444722600
com,2013,313761843100
com,2014,318468270800
com,2015,320835830700
com,2016,331180401600
com,2017,345083815500
com,2018,353406486300
com,2019,366222503000
com,2020,367844121400
cpv,2007,76770164100
cpv,2008,78008480000
cpv,2009,82752529300
cpv,2010,81728609400
cpv,2011,83496523500
cpv,2012,86293466600
cpv,2013,87845766300
cpv,2014,88890010200
cpv,2015,91717538500
cpv,2016,93964814300
cpv,2017,100674736100
cpv,2018,102177949300
cpv,2019,108184125900
cpv,2020,95940980500
cri,1960,1878444737787.1001
cri,1961,2209168803770.72021
cri,1962,2227951363454.14014
cri,1963,2395956168662.72021
cri,1964,2520544001738.74023
cri,1965,3006814089623.33008
cri,1966,3012005249334.83008
cri,1967,3171609814282.97021
cri,1968,3365192879160.93994
cri,1969,3514320739964.06006
cri,1970,3859485668417.85986
cri,1971,3903374564160.5498
cri,1972,4083649383232.66943
cri,1973,4252598035661.50977
cri,1974,4468739049104.00977
cri,1975,4565766543348.0498
cri,1976,4756046142955.07031
cri,1977,5404657952726.58984
cri,1978,5856288847627.16992
cri,1979,5996544544559.71973
cri,1980,5887718960062.25977
cri,1981,5385309084711
cri,1982,4868363962167.54004
cri,1983,5140947039382.34961
cri,1984,5513577921946.08008
cri,1985,5750766728400.66016
cri,1986,6052797838887.98047
cri,1987,6278566093977.25977
cri,1988,6413536246476.28027
cri,1989,6742372618019.34961
cri,1990,7021751395220.12988
cri,1991,6954927011954.9502
cri,1992,7625299293812.63086
cri,1993,8349717299971.99023
cri,1994,8781267915390.13965
cri,1995,8975740319378.88867
cri,1996,9131208348610.99023
cri,1997,9569923576176.35938
cri,1998,10004431945497.90039
cri,1999,10178890324971.09961
cri,2000,10277129787061.59961
cri,2001,10518755696439.30078
cri,2002,11100498158485.30078
cri,2003,11640907866597.40039
cri,2004,11938244608495.09961
cri,2005,12513165763937.30078
cri,2006,13158695281334.90039
cri,2007,14168286185654.19922
cri,2008,15011553899807.80078
cri,2009,15052513168669.80078
cri,2010,15939174540256
cri,2011,17029066275417.59961
cri,2012,18264512638703.39844
cri,2013,18612827133750.5
cri,2014,19510053466685
cri,2015,20422262552431.30078
cri,2016,21188840474716.10156
cri,2017,22365798520190.89453
cri,2018,22801739263973.69531
cri,2019,23211377464167.19922
cri,2020,22098800346466
cub,1970,9226959021.38133
cub,1971,10017863741.8441
cub,1972,10501232825.0849
cub,1973,10863227354.6294
cub,1974,10973635557.225
cub,1975,12009031856.4715
cub,1976,12653179388.072
cub,1977,13761659716.3875
cub,1978,14681293380.4873
cub,1979,14860041523.1702
cub,1980,14085337897.6231
cub,1981,16828620889.5556
cub,1982,18437101344.1819
cub,1983,19483862554.57109
cub,1984,21104674139.568
cub,1985,20816639833.0751
cub,1986,21018308023.8014
cub,1987,21426623818.8472
cub,1988,21917100843.6081
cub,1989,22263173408.2362
cub,1990,20797468853.6056
cub,1991,18668002000
cub,1992,15336244200
cub,1993,13599657000
cub,1994,14369979600
cub,1995,14581357800
cub,1996,15152700000
cub,1997,15503100000
cub,1998,15794300000
cub,1999,16601800000
cub,2000,16948900000
cub,2001,17596700000
cub,2002,17971800000
cub,2003,19086100000
cub,2004,19380000000
cub,2005,19453300000
cub,2006,23093100000
cub,2007,23443400000
cub,2008,23029500000
cub,2009,23236000000
cub,2010,25061000000
cub,2011,25412000000
cub,2012,26239000000
cub,2013,27593000000
cub,2014,28858000000
cub,2015,30980000000
cub,2016,32263000000
cub,2017,32804000000
cub,2018,33540000000
cub,2019,33253000000
cub,2020,30364000000
cyp,1975,1374329200.70662
cyp,1976,1601596259.86868
cyp,1977,1893892654.45632
cyp,1978,2103729371.21743
cyp,1979,2228424566.1901
cyp,1980,2354795661.8351
cyp,1981,2395019928.53815
cyp,1982,2670221118.45025
cyp,1983,2864303075.41469
cyp,1984,2993356121.04431
cyp,1985,3170342873.33322
cyp,1986,3225315956.54332
cyp,1987,3400962051.90798
cyp,1988,3758287675.89852
cyp,1989,4017733893.96856
cyp,1990,4377406224.19564
cyp,1991,4811492900
cyp,1992,4964345000
cyp,1993,4734061500
cyp,1994,5057531500
cyp,1995,6527499000
cyp,1996,6769774000
cyp,1997,6938204000
cyp,1998,7438418000
cyp,1999,7749112000
cyp,2000,8370778000
cyp,2001,8834824000
cyp,2002,9107245000
cyp,2003,9504294000
cyp,2004,10187956000
cyp,2005,10586296000
cyp,2006,11000847000
cyp,2007,12073216000
cyp,2008,13064892000
cyp,2009,12212301000
cyp,2010,12771030000
cyp,2011,12658498000
cyp,2012,12309677000
cyp,2013,11447440000
cyp,2014,11440735000
cyp,2015,11797564000
cyp,2016,12403304000
cyp,2017,13001098000
cyp,2018,13668564000
cyp,2019,14073288000
cyp,2020,13376443000
cze,1990,1421742547000
cze,1991,1117096053000
cze,1992,1215525926000
cze,1993,1230645460000
cze,1994,1282111348000
cze,1995,1340862000000
cze,1996,1440837000000
cze,1997,1483101000000
cze,1998,1477170000000
cze,1999,1524395000000
cze,2000,1547610000000
cze,2001,1594132000000
cze,2002,1643448000000
cze,2003,1727588000000
cze,2004,1777272000000
cze,2005,1840853000000
cze,2006,1909916000000
cze,2007,1988982000000
cze,2008,2048546000000
cze,2009,2038889000000
cze,2010,2066547000000
cze,2011,2074671000000
cze,2012,2052268000000
cze,2013,2070934000000
cze,2014,2100073000000
cze,2015,2181310000000
cze,2016,2263832000000
cze,2017,2355377000000
cze,2018,2438002000000
cze,2019,2503511000000
cze,2020,2334200000000
deu,1970,701007602000
deu,1971,739438343000
deu,1972,779265622000
deu,1973,801641279000
deu,1974,800186008000
deu,1975,830026083000
deu,1976,865616517000
deu,1977,902423170000
deu,1978,934792860000
deu,1979,965286455000
deu,1980,979858918000
deu,1981,976208365000
deu,1982,966389635000
deu,1983,979984799000
deu,1984,999118735000
deu,1985,1017623265000
deu,1986,1056520542000
deu,1987,1094159008000
deu,1988,1123237555000
deu,1989,1157351348000
deu,1990,1206193237000
deu,1991,1258811560000
deu,1992,1295679840000
deu,1993,1296641620000
deu,1994,1314915470000
deu,1995,1335273180000
deu,1996,1356592660000
deu,1997,1366691370000
deu,1998,1386407890000
deu,1999,1422474690000
deu,2000,1445878040000
deu,2001,1463190100000
deu,2002,1442992690000
deu,2003,1449083980000
deu,2004,1458381200000
deu,2005,1469441680000
deu,2006,1489158200000
deu,2007,1485631670000
deu,2008,1490600870000
deu,2009,1489318500000
deu,2010,1499898090000
deu,2011,1527629460000
deu,2012,1550551910000
deu,2013,1556162310000
deu,2014,1572512590000
deu,2015,1602969000000
deu,2016,1642081440000
deu,2017,1665324490000
deu,2018,1689208730000
deu,2019,1715657720000
deu,2020,1615151560000
dji,2013,211930000000
dji,2014,231703000000
dji,2015,256036000000
dji,2016,285001000000
dji,2017,315192000000
dji,2018,330309000000
dji,2019,346824450000
dji,2020,329483227500
dnk,1966,397666072300
dnk,1967,424427031000
dnk,1968,439670903200
dnk,1969,464794891100
dnk,1970,476327035000
dnk,1971,480322439000
dnk,1972,480567416000
dnk,1973,516930991000
dnk,1974,505210318000
dnk,1975,521085491000
dnk,1976,560824311000
dnk,1977,571950104000
dnk,1978,581839411000
dnk,1979,587843241000
dnk,1980,574690237000
dnk,1981,567471850000
dnk,1982,575462825000
dnk,1983,586469111000
dnk,1984,607096395000
dnk,1985,634349866000
dnk,1986,679577060000
dnk,1987,666640473000
dnk,1988,654422933000
dnk,1989,656504816000
dnk,1990,661762587000
dnk,1991,672500277000
dnk,1992,689752623000
dnk,1993,683815342000
dnk,1994,729345231000
dnk,1995,741589657000
dnk,1996,759795769000
dnk,1997,782176970000
dnk,1998,800576867000
dnk,1999,799618394000
dnk,2000,802710077000
dnk,2001,804543879000
dnk,2002,816177031000
dnk,2003,827066874000
dnk,2004,865502527000
dnk,2005,897511128000
dnk,2006,923967632000
dnk,2007,940313010000
dnk,2008,944924228000
dnk,2009,912493344000
dnk,2010,919643712000
dnk,2011,922179784000
dnk,2012,926905235000
dnk,2013,929495046000
dnk,2014,937966473000
dnk,2015,959357262000
dnk,2016,982597851000
dnk,2017,1005081587000
dnk,2018,1040158199000
dnk,2019,1052913398000
dnk,2020,1039009557000
dom,1960,102715072423.713
dom,1961,103135059246.086
dom,1962,125319974199.13699
dom,1963,137023378831.2
dom,1964,147848584550.10999
dom,1965,125854576974.869
dom,1966,150064632759.25299
dom,1967,156273987718.92899
dom,1968,158255085458.83301
dom,1969,169679853301.535
dom,1970,199635227727.89096
dom,1971,208973146111.05096
dom,1972,218282825497.28
dom,1973,241365660799.53601
dom,1974,258121890351.99301
dom,1975,274888592256.82001
dom,1976,289686686373.11603
dom,1977,306231293644.63
dom,1978,305787212998.05798
dom,1979,298641927567.289
dom,1980,358605148526.03101
dom,1981,358716113761.88702
dom,1982,374101183129.98798
dom,1983,384277709156.052
dom,1984,393409639954.28497
dom,1985,386612977355.59106
dom,1986,403057023394.26599
dom,1987,451723409257.48096
dom,1988,486154545979.01501
dom,1989,511531645041.51001
dom,1990,465046692196.37799
dom,1991,478533046100
dom,1992,541344171300
dom,1993,564118963700
dom,1994,564210982800
dom,1995,598599354400
dom,1996,620071215800
dom,1997,669485082500
dom,1998,690172301200
dom,1999,730686200300
dom,2000,755130345800
dom,2001,766738807400
dom,2002,795418938500
dom,2003,774636184000
dom,2004,795698797200
dom,2005,895961752400
dom,2006,977249580100
dom,2007,1033940421000
dom,2008,1090213372000
dom,2009,1151205738600
dom,2010,1230327136600
dom,2011,1283611562900
dom,2012,1307994428400
dom,2013,1337071438000
dom,2014,1408028048800
dom,2015,1498655556700
dom,2016,1589108840900
dom,2017,1658236024200
dom,2018,1752416142300
dom,2019,1833469697900
dom,2020,1771596515500
dza,1960,723561007518.35803
dza,1961,549540005205.09998
dza,1962,439632005494.03296
dza,1963,778515007373.89185
dza,1964,851787009397.85791
dza,1965,897582009831.61584
dza,1966,724185498689.71387
dza,1967,727585444815.67883
dza,1968,785384255984.31982
dza,1969,846583016770.05103
dza,1970,938381157865.52612
dza,1971,992780023074.44604
dza,1972,1166176608194.95996
dza,1973,1183176271329.68994
dza,1974,1478970304043.05005
dza,1975,1645566919608.13989
dza,1976,1778164353037.37012
dza,1977,1971960402952.4895
dza,1978,1971960402952.4895
dza,1979,2162356721695.21997
dza,1980,2386752081432.58984
dza,1981,2597025824695.35986
dza,1982,2647242867689.18945
dza,1983,2816577091584.02002
dza,1984,2963504352535.79004
dza,1985,3150175500227.81982
dza,1986,3122197868437.31982
dza,1987,2944241900384.49023
dza,1988,2685986649092.62012
dza,1989,2985876133580.08984
dza,1990,2880665290405.62939
dza,1991,2668403157400
dza,1992,2796980694800
dza,1993,2726318546400
dza,1994,2710903397800
dza,1995,2767160307400
dza,1996,2700676231900
dza,1997,2642396036000
dza,1998,2697797604600
dza,1999,2777439576200
dza,2000,2844098126100
dza,2001,2978749639300
dza,2002,3101589218400
dza,2003,3239581712300
dza,2004,3445054358800
dza,2005,3599728819200
dza,2006,3715281425200
dza,2007,3911911900100
dza,2008,4179263565400
dza,2009,4433491514300
dza,2010,4681118722100
dza,2011,4960689052100
dza,2012,5210992100000
dza,2013,5471541705000
dza,2014,5712289540000
dza,2015,5935068832100
dza,2016,6130926103500
dza,2017,6241282773400
dza,2018,6416038691100
dza,2019,6550775503600
dza,2020,6360803014000
ecu,1960,5113819473.78751
ecu,1961,5384274934.24926
ecu,1962,5749304756.98569
ecu,1963,5915830477.60963
ecu,1964,6423912528.1752
ecu,1965,6586526000
ecu,1966,6632800000
ecu,1967,6853378000
ecu,1968,7179543000
ecu,1969,7570704000
ecu,1970,8225326000
ecu,1971,8652315000
ecu,1972,8475469000
ecu,1973,8890552000
ecu,1974,10295239000
ecu,1975,11745626000
ecu,1976,12605686000
ecu,1977,13074275000
ecu,1978,13374165000
ecu,1979,14432128000
ecu,1980,15564002000
ecu,1981,16711277000
ecu,1982,17239445000
ecu,1983,16597196000
ecu,1984,16898495000
ecu,1985,17579845000
ecu,1986,17622999000
ecu,1987,18746550000
ecu,1988,18224855000
ecu,1989,18251104000
ecu,1990,19371508000
ecu,1991,20154879000
ecu,1992,20362667000
ecu,1993,21007352000
ecu,1994,21948075000
ecu,1995,22822546000
ecu,1996,23111177000
ecu,1997,24488299000
ecu,1998,26174031000
ecu,1999,22981748000
ecu,2000,23166539000
ecu,2001,24899399000
ecu,2002,26661336000
ecu,2003,27461589000
ecu,2004,29228969000
ecu,2005,30523141000
ecu,2006,31851533000
ecu,2007,33201278000
ecu,2008,34994856000
ecu,2009,34648396000
ecu,2010,37320635000
ecu,2011,39234629000
ecu,2012,40361880000
ecu,2013,41942278000
ecu,2014,43088841000
ecu,2015,43049246000
ecu,2016,42011566000
ecu,2017,43577555000
ecu,2018,44487042000
ecu,2019,44615593000
ecu,2020,41498189000
egy,1960,323561449419.83301
egy,1961,336325828738.81
egy,1962,355254469289.87903
egy,1963,377919025739.18494
egy,1964,400801510615.88898
egy,1965,423092475475.37097
egy,1966,448808029908.23694
egy,1967,458147819653.83093
egy,1968,470725403177.896
egy,1969,485949260463.21295
egy,1970,506498456762.37506
egy,1971,521148944213.61401
egy,1972,535633218679.18298
egy,1973,546555786308.95599
egy,1974,538957478392.59198
egy,1975,537208772137.55902
egy,1976,609415487284.18701
egy,1977,624331572237.06494
egy,1978,617424842962.17004
egy,1979,583243424466.45898
egy,1980,648801405836.15698
egy,1981,644500446860.20605
egy,1982,660457463690.05701
egy,1983,715765361753.98804
egy,1984,761680492298.40491
egy,1985,799251562376.45886
egy,1986,831807076982.927
egy,1987,865092126930.71814
egy,1988,907021383222.06702
egy,1989,948324110396.41882
egy,1990,990759409436.11292
egy,1991,1030471716500
egy,1992,1064328386100
egy,1993,1096310927200
egy,1994,1142540715700
egy,1995,1180572014100
egy,1996,1227665910700
egy,1997,1279301644300
egy,1998,1330022270000
egy,1999,1389904474600
egy,2000,1459412976000
egy,2001,1517523581900
egy,2002,1547885355800
egy,2003,1583882689700
egy,2004,1617110997800
egy,2005,1695197522100
egy,2006,1804297133900
egy,2007,1929457094700
egy,2008,2040028727200
egy,2009,2155610077600
egy,2010,2244353653200
egy,2011,2368523091600
egy,2012,2522035163800
egy,2013,2606183855000
egy,2014,2720745487800
egy,2015,2804521014100
egy,2016,2934942156300
egy,2017,3057900000000
egy,2018,3087900000000
egy,2019,3117300000000
egy,2020,3345200000000
eri,1992,8757505700
eri,1993,7891971900
eri,1994,9675858200
eri,1995,8639530900
eri,1996,9476534800
eri,1997,11142060900
eri,1998,8374280400
eri,1999,6366010700
eri,2000,4877921400
eri,2001,5427458400
eri,2002,6267966800
eri,2003,6523665700
eri,2004,7518823700
eri,2005,6919492600
eri,2006,6531504900
eri,2007,6103283200
eri,2008,5334767700
eri,2009,5938584900
eri,2010,5573776700
eri,2011,31168921100
esp,1970,224665549000
esp,1971,236124599000
esp,1972,255722865000
esp,1973,275668731000
esp,1974,289727225000
esp,1975,294942906000
esp,1976,311459790000
esp,1977,316131401000
esp,1978,318977692000
esp,1979,323123705000
esp,1980,329798635000
esp,1981,326503590000
esp,1982,326634508000
esp,1983,327904579000
esp,1984,327251691000
esp,1985,334724200000
esp,1986,346114038000
esp,1987,366715720000
esp,1988,384653142000
esp,1989,405526861000
esp,1990,419762883000
esp,1991,431880420000
esp,1992,441267387000
esp,1993,432871654000
esp,1994,437565987000
esp,1995,445064000000
esp,1996,455973000000
esp,1997,468872000000
esp,1998,489542000000
esp,1999,513031000000
esp,2000,535791000000
esp,2001,556557000000
esp,2002,573679000000
esp,2003,587252000000
esp,2004,611078000000
esp,2005,636335000000
esp,2006,661692000000
esp,2007,684152000000
esp,2008,679349000000
esp,2009,654942000000
esp,2010,657361000000
esp,2011,641177000000
esp,2012,619901000000
esp,2013,602001000000
esp,2014,612171000000
esp,2015,630215000000
esp,2016,647190000000
esp,2017,666761000000
esp,2018,678061000000
esp,2019,684740000000
esp,2020,602575000000
est,1993,3933194000
est,1994,3967581000
est,1995,4168938000
est,1996,4577796000
est,1997,5184489000
est,1998,5370845000
est,1999,5391474000
est,2000,5770935000
est,2001,6171880000
est,2002,6767723000
est,2003,7425030000
est,2004,8029116000
est,2005,8810243000
est,2006,9944543000
est,2007,10782959000
est,2008,10294442000
est,2009,8858719000
est,2010,8746235000
est,2011,9014793000
est,2012,9408431000
est,2013,9756449000
est,2014,10108675000
est,2015,10603501000
est,2016,11075457000
est,2017,11347775000
est,2018,11839667000
est,2019,12324634000
est,2020,12013402000
eth,2011,754679889400
eth,2012,780467608100
eth,2013,857255751500
eth,2014,913200288900
eth,2015,1003947220900
eth,2016,1042265000000
eth,2017,1132425204200
eth,2018,1252733889000
eth,2019,1641269982200
eth,2020,2000759322033.8999
fin,1970,37684214000
fin,1971,38338876000
fin,1972,41533180000
fin,1973,43983560000
fin,1974,44752655000
fin,1975,46136325000
fin,1976,47006702000
fin,1977,46730976000
fin,1978,47819900000
fin,1979,50603836000
fin,1980,51877000000
fin,1981,52637000000
fin,1982,55341000000
fin,1983,57061000000
fin,1984,58943000000
fin,1985,61347000000
fin,1986,63878000000
fin,1987,66877000000
fin,1988,70593000000
fin,1989,73891000000
fin,1990,73674000000
fin,1991,71446000000
fin,1992,68456000000
fin,1993,66632000000
fin,1994,68365000000
fin,1995,71733000000
fin,1996,74436000000
fin,1997,77040000000
fin,1998,80757000000
fin,1999,83458000000
fin,2000,85212000000
fin,2001,87498000000
fin,2002,89685000000
fin,2003,93386000000
fin,2004,96889000000
fin,2005,99965000000
fin,2006,103884000000
fin,2007,107522000000
fin,2008,109638000000
fin,2009,106435000000
fin,2010,109624000000
fin,2011,112797000000
fin,2012,113231000000
fin,2013,112640000000
fin,2014,113323000000
fin,2015,115144000000
fin,2016,117941000000
fin,2017,118833000000
fin,2018,120868000000
fin,2019,121753000000
fin,2020,115986000000
fra,1960,258319888700
fra,1961,272898249500
fra,1962,292669342800
fra,1963,313247726400
fra,1964,330307126300
fra,1965,343014177900
fra,1966,358935348400
fra,1967,376247465300
fra,1968,392154596000
fra,1969,417326010700
fra,1970,436441243000
fra,1971,460827430000
fra,1972,484128539000
fra,1973,511389883000
fra,1974,525500918000
fra,1975,535763033000
fra,1976,564972905000
fra,1977,579419893000
fra,1978,601921734000
fra,1979,622330637000
fra,1980,629742666000
fra,1981,642186972000
fra,1982,663120363000
fra,1983,668617960000
fra,1984,672960280000
fra,1985,685512893000
fra,1986,710596058000
fra,1987,733881121000
fra,1988,758255273000
fra,1989,782382726000
fra,1990,802724438000
fra,1991,807968316000
fra,1992,817054094000
fra,1993,816578745000
fra,1994,830257554000
fra,1995,844556121000
fra,1996,861111089000
fra,1997,865745237000
fra,1998,900251135000
fra,1999,931434607000
fra,2000,965581486000
fra,2001,989900482000
fra,2002,1010512963000
fra,2003,1025523550000
fra,2004,1045532317000
fra,2005,1070811037000
fra,2006,1093762152000
fra,2007,1122611000000
fra,2008,1128472630000
fra,2009,1131912390000
fra,2010,1153232879000
fra,2011,1160356088000
fra,2012,1155446158000
fra,2013,1161332859000
fra,2014,1170852869000
fra,2015,1188170000000
fra,2016,1209318000000
fra,2017,1227199733000
fra,2018,1239252929000
fra,2019,1261171114000
fra,2020,1172036226000
gab,1960,218101290600
gab,1961,236027433700
gab,1962,262916625800
gab,1963,343584232400
gab,1964,363502145700
gab,1965,420268250200
gab,1966,374651598700
gab,1967,472954675300
gab,1968,480377102400
gab,1969,500474636800
gab,1970,526929213600
gab,1971,569091717400
gab,1972,612611008900
gab,1973,711869962000
gab,1974,599731733800
gab,1975,626709722500
gab,1976,727125007700
gab,1977,807398212800
gab,1978,1113386329200
gab,1979,1007274762800
gab,1980,1019539678500
gab,1981,1123850856200
gab,1982,1005433540500
gab,1983,1233173425000
gab,1984,1128676640200
gab,1985,1063714163000
gab,1986,1321151179900
gab,1987,1109373504100
gab,1988,976664443500
gab,1989,1323378464900
gab,1990,1283101729000
gab,1991,1258356779500
gab,1992,1228758414900
gab,1993,1218826642700
gab,1994,1089403516100
gab,1995,1107624755300
gab,1996,1002561437700
gab,1997,995271619300
gab,1998,1204472273200
gab,1999,1273904701300
gab,2000,1330849287800
gab,2001,1326915000000
gab,2002,1355419000000
gab,2003,1359236000000
gab,2004,1397432000000
gab,2005,1467467590000
gab,2006,1558145244200
gab,2007,1613965358200
gab,2008,1666976539300
gab,2009,1750570846700
gab,2010,1882022528200
gab,2011,2017827794000
gab,2012,2143356861100
gab,2013,2318061878900
gab,2014,2446482507000
gab,2015,2546788289700
gab,2016,2605364420400
gab,2017,2616306951000
gab,2018,2605841723200
gab,2019,2630480347500
gab,2020,2577870740600
gbr,1970,394699020000
gbr,1971,407274633000
gbr,1972,433181662000
gbr,1973,457170737000
gbr,1974,449749223000
gbr,1975,449149456000
gbr,1976,451361606000
gbr,1977,449567180000
gbr,1978,473629397000
gbr,1979,494309185000
gbr,1980,493891460000
gbr,1981,494695138000
gbr,1982,500097333000
gbr,1983,521083469000
gbr,1984,533146862000
gbr,1985,553861448000
gbr,1986,589660761000
gbr,1987,622113704000
gbr,1988,670371392000
gbr,1989,693768561000
gbr,1990,700532619000
gbr,1991,686079274000
gbr,1992,696894430000
gbr,1993,727110432000
gbr,1994,752698988000
gbr,1995,768986581000
gbr,1996,797409587000
gbr,1997,837877419000
gbr,1998,873215552000
