geo,time,ny_gns_ictr_cd
gin,1992,648915052.41068
gin,1993,772890605.61264
gin,1994,739891635.76127
gin,1995,763322410.81024
gin,1996,618868649.94822
gin,1997,675695049.4716
gin,1998,488359353.44806
gin,1999,534352020.95896
gin,2000,482527063.86932
gin,2001,428218149.27821
gin,2002,368687675.33523
gin,2003,661216219.68652
gin,2004,459058422.85992
gin,2005,274979163.68846
gin,2006,57815908.13304
gin,2007,-231396651.36959
gin,2008,297382828.156
gin,2009,-368037315.37
gin,2010,451293705.25619
gin,2011,230202645.71466
gin,2012,439879824.93559
gin,2013,-651641019.30447
gin,2014,-317090907.95155
gin,2015,-649386955.02554
gin,2016,-104821279.43934
gin,2017,1179429808.91297
gin,2018,988552977.10825
gin,2019,1135728488.12733
gin,2020,3763852152.11716
gmb,1978,6539021.47415
gmb,1979,23575413.73002
gmb,1980,39428823.72703
gmb,1981,53137990.24045
gmb,1982,42924767.30187
gmb,1983,21433229.89343
gmb,1984,21523900.97106
gmb,1985,51647652.43603
gmb,1986,54487316.586
gmb,1987,93319461.01412
gmb,1988,80307743.7556
gmb,1989,49599153.67184
gmb,1990,69294374.52729
gmb,1991,60409554.02746
gmb,1992,83594527.07211
gmb,1993,-1194404.11245
gmb,1994,-17461917.49021
gmb,1995,74301271.03815
gmb,1996,-28089966.63664
gmb,1997,60585115.54689
gmb,2003,47697508.70272
gmb,2004,58194697.98865
gmb,2005,36810148.01931
gmb,2006,123825819.76646
gmb,2007,118395096.00498
gmb,2008,5017835.88984
gmb,2009,76971410.31776
gmb,2010,-5450935.40164
gmb,2011,88622339.98768
gmb,2012,222465309.74097
gmb,2013,76865666.52102
gmb,2014,140278472.577
gmb,2015,260370072.20721
gmb,2016,295622918.3951
gmb,2017,281168693.22
gmb,2018,261898396.14277
gmb,2019,324322094.32959
gmb,2020,606729072.06935
gnb,1982,-24983531.82797
gnb,1983,-17175988.0748
gnb,1984,-5198546.38629
gnb,1985,-20093746.87526
gnb,1986,18010316.09967
gnb,1987,22355577.28718
gnb,1988,24025601.6605
gnb,1989,14788069.18783
gnb,1990,35317508.0418
gnb,1991,10069279.86029
gnb,1992,16903249.70284
gnb,1993,17545448.13811
gnb,1994,17556312.48469
gnb,1995,24565333.0305
gnb,1996,17767183.82235
gnb,1997,38784220.10816
gnb,2001,3610495.05398
gnb,2002,24180194.64902
gnb,2003,30800995.77787
gnb,2004,41883593.55102
gnb,2005,15796680.01011
gnb,2006,24022179.41135
gnb,2007,62803433.47083
gnb,2008,83038023.26261
gnb,2009,41449219.96728
gnb,2010,-24587978.60977
gnb,2011,119448554.18733
gnb,2012,21544671.67575
gnb,2013,11029836.14785
gnb,2014,126638584.82538
gnb,2015,105756198.75163
gnb,2016,91338093.28878
gnb,2017,113696474.65911
gnb,2018,202008718.12101
gnb,2019,166317185.64057
gnb,2020,194226011.67529
grc,2006,42015672060.7482
grc,2007,40615874527.0467
grc,2008,35948611637.9423
grc,2009,19643006925.6265
grc,2010,21897962954.0528
grc,2011,13191219651.8315
grc,2012,19005862883.1703
grc,2013,25037881113.9541
grc,2014,25464949678.3059
grc,2015,20907260139.5603
grc,2016,20415636845.653
grc,2017,19332563216.1852
grc,2018,20612615615.04
grc,2019,21105436384.5595
grc,2020,13806724180.6544
gtm,1977,1069000100
gtm,1978,1059200200
gtm,1979,1112400400
gtm,1980,1100400100
gtm,1981,910700200
gtm,1982,842099500
gtm,1983,778900200
gtm,1984,714499800
gtm,1985,866643304.34783
gtm,1986,713531324.20091
gtm,1987,542879680
gtm,1988,664869618.32061
gtm,1989,772566583.80682
gtm,1990,780107392.21544
gtm,1991,1161493473.72189
gtm,1992,1199099330.83201
gtm,1993,1256364939.48965
gtm,1994,1402738910.14049
gtm,1995,1634052407.66874
gtm,1996,1533116036.24902
gtm,1997,1799172863.10339
gtm,1998,2328289178.03078
gtm,1999,2159667863.18769
gtm,2000,2407100082.44023
gtm,2001,1835960804.09899
gtm,2002,2804961508.38196
gtm,2003,3093477963.10596
gtm,2004,3694088485.49676
gtm,2005,3696672678.44745
gtm,2006,4270690569.01586
gtm,2007,4852257859.06976
gtm,2008,4468252759.52381
gtm,2009,4751827499.61772
gtm,2010,4737666761.63816
gtm,2011,5216757235.75051
gtm,2012,5732335826.97712
gtm,2013,6147432002.01303
gtm,2014,6809787989.78299
gtm,2015,8441880497.93698
gtm,2016,9791729038.24642
gtm,2017,10593545952.2152
gtm,2018,10715658437.5061
gtm,2019,12799198761.8495
gtm,2020,14303699641.8922
guy,1977,29998431.37101
guy,1978,71609411.76217
guy,1979,83992116.8629
guy,1980,80295726.2742
guy,1981,-16782231.40079
guy,1982,-32503657.81717
guy,1983,-57499966.667
guy,1984,17374757.17643
guy,1985,25941586.71971
guy,1992,48326492.40608
guy,1993,78779665.89862
guy,1994,56023948.66233
guy,1995,114906975.35211
guy,1996,170606272.79202
guy,1997,131890728.99769
guy,1998,109399584.10566
guy,1999,88169767.63784
guy,2000,68362336.23856
guy,2001,47825005.01813
guy,2002,48485156.68843
guy,2003,83060427.39182
guy,2004,151967833.2766
guy,2005,144151565.97874
hkg,1998,51853129583.1233
hkg,1999,52077899065.5362
hkg,2000,54896127408.3294
hkg,2001,53574772293.05969
hkg,2002,51690369762.2348
hkg,2003,53524466313.6336
hkg,2004,54629016169.378
hkg,2005,59810807472.1278
hkg,2006,67694370721.6056
hkg,2007,72824942374.09251
hkg,2008,78991034761.09729
hkg,2009,67918911490.4028
hkg,2010,70630441108.37421
hkg,2011,73811290861.53369
hkg,2012,70380524191.3875
hkg,2013,70438269224.9463
hkg,2014,73489230617.44
hkg,2015,76908354650.97078
hkg,2016,81695761031.4792
hkg,2017,90949941787.9886
hkg,2018,93077303206.98828
hkg,2019,87266344324.7406
hkg,2020,88463524835.92751
hnd,1974,166549999.99325
hnd,1975,100700000
hnd,1976,154249950
hnd,1977,256099950
hnd,1978,430529591.04212
hnd,1979,474624748.2351
hnd,1980,328990783.06972
hnd,1981,229207675.30608
hnd,1982,116520602.63018
hnd,1983,117730510.06617
hnd,1984,215506066.81091
hnd,1985,358728635.52521
hnd,1986,324721885.0154
hnd,1987,572663223.3483
hnd,1988,764951452.54541
hnd,1989,479263812.2429
hnd,1990,676181713.42775
hnd,1991,642438262.45604
hnd,1992,623746683.27907
hnd,1993,988057738.52458
hnd,1994,1103140174.57901
hnd,1995,1172322221.06361
hnd,1996,1065751604.72973
hnd,1997,1349662228.13688
hnd,1998,1522362725.25849
hnd,1999,1712088257.83972
hnd,2000,1442757958.09043
hnd,2001,1429478365.92897
hnd,2002,1462428676.02274
hnd,2003,1541962932.22239
hnd,2004,1784446610.55074
hnd,2005,2326631861.28387
hnd,2006,2736323398.09631
hnd,2007,2963025725.7753
hnd,2008,2978265862.11318
hnd,2009,2750303170.29902
hnd,2010,2780072850.88699
hnd,2011,3310393186.8494
hnd,2012,2968461478.55466
hnd,2013,2356269808.75065
hnd,2014,2911609537.43032
hnd,2015,4125846095.41781
hnd,2016,4431842113.70416
hnd,2017,5353149081.62716
hnd,2018,4715833835.09622
hnd,2019,5124180372.24098
hnd,2020,5178297243.99069
hrv,1995,2766931992.32977
hrv,1996,4167731720.75978
hrv,1997,3901946009.97082
hrv,1998,4490251431.67917
hrv,1999,3728686787.35599
hrv,2000,4033746042.4855
hrv,2001,4412441828.62364
hrv,2002,4904972612.33851
hrv,2003,6561181547.3863
hrv,2004,8635080060.13646
hrv,2005,8900187979.26039
hrv,2006,10733422197.5304
hrv,2007,12703473570.7084
hrv,2008,13984329951.4813
hrv,2009,11561125390.0119
hrv,2010,11299972397.9269
hrv,2011,11329792261.5697
hrv,2012,9380803369.75645
hrv,2013,10620984769.1346
hrv,2014,10733200846.981
hrv,2015,11330171837.7879
hrv,2016,11478831561.862
hrv,2017,13562076105.0685
hrv,2018,15013442980.5115
hrv,2019,15183149680.7714
hrv,2020,12524345877.9925
hti,1988,204614063.2328
hti,1989,266293629.54452
hti,1990,91892000
hti,1991,396246885.2081
hti,1992,249761429.56856
hti,1993,-85584243.85932
hti,1994,-20993479.46989
hti,1995,743672883.1542
hti,1996,782586612.23167
hti,1997,774067144.78256
hti,1998,960351763.62099
hti,1999,1103762885.13558
hti,2000,470308566.15736
hti,2001,393394185.42874
hti,2002,413875614.30265
hti,2003,557171028.51097
hti,2004,593852030.44636
hti,2005,850931366.50934
hti,2006,890696691.1886
hti,2007,1059564822.37338
hti,2008,1163772187.18422
hti,2009,1339854640.97723
hti,2010,2861648712.66648
hti,2011,2404567172.80119
hti,2012,1951017752.30015
hti,2013,2047674224.19012
hti,2014,1750482531.59287
hti,2015,1819070546.05812
hti,2016,1810883703.9378
hti,2017,2429405490.41739
hti,2018,2231888212.6303
hti,2019,2459735715.53086
hti,2020,2768330398.2462
hun,1993,4766152822.83916
hun,1994,6775803570.26512
hun,1995,8976332375.83691
hun,1996,9682435541.79074
hun,1997,10170404686.313
hun,1998,10396663908.6194
hun,1999,9181456701.95456
hun,2000,9090220530.93358
hun,2001,10628305455.7855
hun,2002,12537202874.843
hun,2003,13462858550.5741
hun,2004,17384496821.7225
hun,2005,18763447030.0359
hun,2006,20922735880.6591
hun,2007,23501862505.3121
hun,2008,28020725360.5814
hun,2009,25924237813.253
hun,2010,27428255954.5624
hun,2011,29716859782.2228
hun,2012,27134593166.0726
hun,2013,33220063255.085
hun,2014,34609962637.8619
hun,2015,31708897815.1081
hun,2016,33101419370.9376
hun,2017,35366860345.4275
hun,2018,42934988024.2531
hun,2019,45187848505.0322
hun,2020,40204367809.0214
idn,1981,17272603257.1927
idn,1982,14002797794.1625
idn,1983,19383845601.7183
idn,1984,19563944398.833
idn,1985,20066120331.6686
idn,1986,16811753111.0523
idn,1987,18300739051.934
idn,1988,19655436167.3698
idn,1989,24733257014.25249
idn,1990,23832458695.1763
idn,1991,25741973823.7814
idn,1992,29830823047.2137
idn,1993,45819015941.6407
idn,1994,52840682286.2432
idn,1995,56876843818.5607
idn,1996,63227142167.9546
idn,1997,62633964995.97729
idn,1998,21401270650.5339
idn,1999,18482704556.4897
idn,2000,43378907116.96729
idn,2001,43641239161.3264
idn,2002,45036000741.30969
idn,2003,48560454639.2249
idn,2004,53330353478.0647
idn,2005,69576095447.3938
idn,2006,93975864967.08147
idn,2007,108828385953.397
idn,2008,145172356504.92001
idn,2009,156782422805.02499
idn,2010,247122859809.20599
idn,2011,296644989943.89801
idn,2012,293584084759.41199
idn,2013,283993632363.20898
idn,2014,273203170734.59799
idn,2015,259318190070.50296
idn,2016,278843504763.96503
idn,2017,313606446443.78699
idn,2018,330197069971.71301
idn,2019,345810968015.08398
idn,2020,313396708862.60693
ind,1975,12898058463.4799
ind,1976,16399409632.3393
ind,1977,18715092068.8766
ind,1978,20675030946.1923
ind,1979,24125234737.4635
ind,1980,27065165255.844
ind,1981,30586763950.2768
ind,1982,31725012569.7022
ind,1983,33513623564.513
ind,1984,33511588137.0136
ind,1985,39058065125.2317
ind,1986,39311168684.7079
ind,1987,47386948466.0428
ind,1988,53851103965.18191
ind,1989,59636070209.7305
ind,1990,68091088741.5323
ind,1991,58774830818.15929
ind,1992,66999236894.52889
ind,1993,67263075467.8264
ind,1994,84931289606.5063
ind,1995,97158642229.16408
ind,1996,106270534629.53101
ind,1997,114573364766.114
ind,1998,109085806423.09399
ind,1999,117630251987.435
ind,2000,122340201605.67599
ind,2001,127476223165.606
ind,2002,144756707218.439
ind,2003,185171845931.54001
ind,2004,236377433904.84296
ind,2005,282359125440.79999
ind,2006,341883498789.90002
ind,2007,450330717850.34998
ind,2008,434648577006.25
ind,2009,477945637415.35602
ind,2010,608346815624.84204
ind,2011,640470191445.53003
ind,2012,644448718447.60718
ind,2013,636942142803.22095
ind,2014,682414885119.10498
ind,2015,682696809365.36902
ind,2016,707499424127.41504
ind,2017,840696012512.80603
ind,2018,845919831045.96802
ind,2019,857848022456.87585
ind,2020,817570035144.55298
irl,2005,57306730518.0295
irl,2006,63600078025.7444
irl,2007,64686446082.7953
irl,2008,51914641483.7944
irl,2009,36522452468.0879
irl,2010,37539500426.7249
irl,2011,36621561596.459
irl,2012,35604769920.1404
irl,2013,49227629609.1282
irl,2014,61769495896.6323
irl,2015,88038947760.4153
irl,2016,100320472030.802
irl,2017,115410092618.998
irl,2018,130655996170.65199
irl,2019,141250506441.06
irl,2020,159208852432.798
irn,1976,27210313808.3784
irn,1977,29247654315.5124
irn,1978,19465216413.47
irn,1979,25949577014.5964
irn,1980,20970377742.1963
irn,1981,15425715232.8067
irn,1982,25168565859.7178
irn,1983,33795731045.9497
irn,1984,31689311936.9176
irn,1985,30860862788.42509
irn,1986,27410429936.2404
irn,1987,22348884994.1902
irn,1988,12087696191.2474
irn,1989,22284556835.0668
irn,1990,29005277070.5349
irn,1993,22771282492.8529
irn,1994,25494455099.5887
irn,1995,33942064575.9648
irn,1996,48371838776.8922
irn,1997,41164859643.3531
irn,1998,32428822269.4011
irn,1999,41876098177.325
irn,2000,41577176587.3844
irq,2005,19943053668.47829
irq,2006,26711057656.4992
irq,2007,34509715702.6549
irq,2008,69107635956.619
irq,2009,30898511227.3033
irq,2010,49835898119.6581
irq,2011,79404275555.5556
irq,2012,90931755794.12988
irq,2013,97105937669.12521
irq,2014,86742299828.4734
irq,2015,41812835384.3928
irq,2016,40724610829.1032
irq,2017,60100857685.8108
irq,2018,91586049883.74547
irq,2019,88724711759.7292
isl,1976,501404095.07603
isl,1977,673900452.55695
isl,1978,723835896.86843
isl,1979,776361089.05275
isl,1980,941236651.65916
isl,1981,887557019.46236
isl,1982,733156883.7793
isl,1983,608673750.94595
isl,1984,613186019.61904
isl,1985,592492325.03849
isl,1986,873729000.44278
isl,1987,1122004640.46001
isl,1988,1230428246.61738
isl,1989,1136521635.36214
isl,1990,1277650348.58209
isl,1991,1309053686.46148
isl,1992,1320211740.30952
isl,1993,1274289413.42581
isl,1994,1328106960.55837
isl,1995,1420732122.17356
isl,1996,1500683620.15936
isl,1997,1560757983.88854
isl,1998,1643623253.53747
isl,1999,1515813438.98296
isl,2000,1277430247.95961
isl,2001,1519433325.8571
isl,2002,2014728708.30899
isl,2003,1978736803.60371
isl,2004,2162120087.28091
isl,2005,2052021090.84179
isl,2006,1904667991.50523
isl,2007,3065706003.09542
isl,2008,281664079.17977
isl,2009,400911437.4191
isl,2010,539343784.40108
isl,2011,1049923784.77186
isl,2012,1256963380.78379
isl,2013,2779883599.10464
isl,2014,3120368068.66395
isl,2015,3441314429.60416
isl,2016,4693729768.18239
isl,2017,5536482369.37065
isl,2018,5160160539.74962
isl,2019,5975539261.5162
isl,2020,3698992790.00409
isr,1970,1125000000
isr,1971,1637000000
isr,1972,2503000000
isr,1973,2943500000
isr,1974,3000000000
isr,1975,2608666666.66667
isr,1976,3323000000
isr,1977,3828000000
isr,1978,3391058823.52941
isr,1979,4777400000
isr,1980,4893117647.05882
isr,1981,4438684210.52632
isr,1982,4612917283.95062
isr,1983,5509435587.18861
isr,1984,5314895497.95362
isr,1985,6613102943.42183
isr,1986,8039234077.16091
isr,1987,6794433174.46382
isr,1988,8852490036.90037
isr,1989,9632981006.05301
isr,1990,12457397133.2209
isr,1991,16357858058.0054
isr,1992,18727385881.0134
isr,1993,17594537889.1205
isr,1994,18838126412.2746
isr,1995,21453797157.3739
isr,1996,23729365817.5894
isr,1997,25542748576.564
isr,1998,26195217139.0227
isr,1999,26047746713.53
isr,2000,28514922819.0224
isr,2001,27657764605.1787
isr,2002,24131577808.2654
isr,2003,25821015669.3968
isr,2004,29344595002.23109
isr,2005,34177335381.1529
isr,2006,38864318959.5583
isr,2007,43979907251.5275
isr,2008,46844553455.9643
isr,2009,45932625763.548
isr,2010,52594580933.2772
isr,2011,59766049779.4164
isr,2012,56454874838.2899
isr,2013,67665071470.4437
isr,2014,76672634239.119
isr,2015,75351922348.9559
isr,2016,79085976186.6738
isr,2017,87868328322.8799
isr,2018,92501537583.1741
isr,2019,99166293519.7433
isr,2020,112258115758.541
ita,1970,30704175960.187
ita,1971,31783756334.4289
ita,1972,35995884455.1846
ita,1973,43838188626.6965
ita,1974,51357957682.6251
ita,1975,54774543618.6066
ita,1976,57587665354.8474
ita,1977,66015886025.91489
ita,1978,82088679005.66998
ita,1979,102911732703.93201
ita,1980,118155647905.883
ita,1981,96940381521.98109
ita,1982,94830047700.82739
ita,1983,100907770702.243
ita,1984,100123577190.06599
ita,1985,101619838761.235
ita,1986,141436515726.03299
ita,1987,176627646956.28799
ita,1988,196004341967.42496
ita,1989,197570152103.96896
ita,1990,249326252917.39001
ita,1991,252481280261.23096
ita,1992,254250585001.48001
ita,1993,212810081841.15302
ita,1994,220687616378.05301
ita,1995,259612369992.12601
ita,1996,293564096893.03802
ita,1997,278453863734.27197
ita,1998,274707765410.168
ita,1999,263400874032.052
ita,2000,236098268453.19601
ita,2001,245247910754.84296
ita,2002,268973071196.18301
ita,2003,321823485698.18799
ita,2004,375327932459.29797
ita,2005,376836839958.79102
ita,2006,399425466860.04498
ita,2007,461991195329.67297
ita,2008,457457539309.67499
ita,2009,387808925177.00293
ita,2010,368959002676.30707
ita,2011,404934677745.58398
ita,2012,366279257750.43597
ita,2013,385545952625.65601
ita,2014,407492048518.34399
ita,2015,340174637660.11499
ita,2016,378357109845.20203
ita,2017,404325604462.07697
ita,2018,440413415951.85907
ita,2019,429712979477.72498
ita,2020,403028180378.47107
jam,1976,249357806.62193
jam,1977,398306605.43395
jam,1978,394658117.55156
jam,1979,391558260.67808
jam,1980,335452958.46637
jam,1981,340026830.67374
jam,1982,338492716.70939
jam,1983,506875990.86282
jam,1984,279967215.91921
jam,1985,274310844.56831
jam,1986,437950377.9705
jam,1987,534517355.25593
jam,1988,931962783.02124
jam,1989,937323616.69847
jam,1990,874448527.23672
jam,1991,755781489.61282
jam,1992,921864706.4716
jam,1993,1857921622.05494
jam,1994,1413470901.80409
jam,1995,1562287743.19122
jam,1996,1754168088.01819
jam,1997,1835534121.36875
jam,1998,1637246101.23119
jam,1999,1657174388.82272
jam,2000,1509222047.33202
jam,2001,1596303605.5074
jam,2002,1552136224.05036
jam,2003,1685556839.08633
jam,2004,2108796863.31715
jam,2005,1689418817.83965
jam,2006,2080177871.46665
jam,2007,1990654372.66152
jam,2008,849408491.36459
jam,2009,1569909943.40442
jam,2010,1774090260.42995
jam,2011,1239911517.33839
jam,2012,1629608846.95911
jam,2013,1703333170.87996
jam,2014,1970783698.81916
jam,2015,2586875149.1073
jam,2016,2985304381.36584
jam,2017,3192774875.72287
jam,2018,3501729671.57004
jam,2019,3594575301.65425
jam,2020,3920014235.00603
jor,1976,534375261.23008
jor,1977,745263558.56797
jor,1978,486723476.73322
jor,1979,932852744.51496
jor,1980,1711924119.29855
jor,1981,1879581466.03484
jor,1982,1393160136.4506
jor,1983,1148575304.95354
jor,1984,1130948797.82782
jor,1985,720739505.52973
jor,1986,1122862415.5935
jor,1987,980072738.82883
jor,1988,1133694666.36878
jor,1989,1190283417.13551
jor,1990,872225496.52757
jor,1991,629295820.62484
jor,1992,899149193.64525
jor,1993,1380570992.39076
jor,1994,1638512738.46176
jor,1995,1961146409.50146
jor,1996,1893944569.81665
jor,1997,1893669252.46826
jor,1998,1759165585.33145
jor,1999,2019940056.41749
jor,2000,1919098589.56276
jor,2001,1865018833.79788
jor,2002,2419265884.85913
jor,2003,3323305359.66149
jor,2004,3163435543.01834
jor,2005,2028016502.11566
jor,2006,2542120169.25247
jor,2007,2196766204.00218
jor,2008,6115474236.78801
jor,2009,6739859154.92957
jor,2010,7625774647.88733
jor,2011,6416760563.38028
jor,2012,5104788732.39437
jor,2013,5661830985.9155
jor,2014,6902816901.40845
jor,2015,6176338028.16902
jor,2016,5826760563.38029
jor,2017,4481814084.50704
jor,2018,4549005070.42254
jor,2019,4491061690.14085
jor,2020,1742776478.87324
jpn,1996,1645758860171.76001
jpn,1997,1491945786445.11011
jpn,1998,1326002809122.75
jpn,1999,1421014298169.81006
jpn,2000,1541725190294.65991
jpn,2001,1300293020667.09009
jpn,2002,1192295625478.87012
jpn,2003,1297832616798.47998
jpn,2004,1434460230621.53003
jpn,2005,1426001551771.23999
jpn,2006,1372028755699.96997
jpn,2007,1389651221993.46997
jpn,2008,1462660517086.84009
jpn,2009,1339887611248.67993
jpn,2010,1519090085600.73999
jpn,2011,1594474663419.33008
jpn,2012,1561551737538.43994
jpn,2013,1316244379643.18994
jpn,2014,1262057738147.20996
jpn,2015,1252533266696.73999
jpn,2016,1437418561520.84009
jpn,2017,1444224962650.62988
jpn,2018,1461900658935.72998
jpn,2019,1510901570748.07007
kaz,1995,3037995463.85042
kaz,1996,4007800338.4678
kaz,1997,3559920216.07291
kaz,1998,3354299144.73592
kaz,1999,2312616841.31881
kaz,2000,3872629706.50596
kaz,2001,5496066860.69879
kaz,2002,7454010961.4215
kaz,2003,8793999752.18709
kaz,2004,11830563536.5598
kaz,2005,16254438542.6936
kaz,2006,25163107991.09069
kaz,2007,30815777153.2913
kaz,2008,40146726879.1642
kaz,2009,33915696307.7012
kaz,2010,44990514434.21609
kaz,2011,63165531544.639
kaz,2012,61889611707.8359
kaz,2013,68595210125.0665
kaz,2014,66737482915.6195
kaz,2015,50971217405.6254
kaz,2016,32811160379.3602
kaz,2017,43259570237.867
kaz,2018,49840969977.5424
kaz,2019,48453151326.8773
kaz,2020,45027549972.9423
ken,1975,399507444.13798
ken,1976,605599850.89826
ken,1977,1137445466.85932
ken,1978,964953403.90061
ken,1979,888498389.60301
ken,1980,1255421349.02325
ken,1981,1348926084.46565
ken,1982,1039603463.60519
ken,1983,1211913773.98214
ken,1984,1111021651.05939
ken,1985,1470858684.27856
ken,1986,1535800508.36439
ken,1987,1455309953.35874
ken,1988,1686328679.05179
ken,1989,1209112640.84223
ken,1990,1628039291.9831
ken,1991,1579120148.11308
ken,1992,1241596367.49573
ken,1993,2137161658.10529
ken,1994,2415966779.59521
ken,1995,2154642180.9581
ken,1996,1985248502.08424
ken,1997,2134032912.58323
ken,1998,2291484659.58882
ken,1999,2384016833.91005
ken,2000,1636516590.29922
ken,2001,1269595991.72998
ken,2002,1121909409.57189
ken,2003,1412164586.51144
ken,2004,1925218551.8329
ken,2005,2599451494.49524
ken,2006,4147899017.7163
ken,2007,5324872066.98338
ken,2008,5529579585.18339
ken,2009,2804555990.59992
ken,2010,3231355911.47025
ken,2011,3061514309.37543
ken,2012,3665147311.06575
ken,2013,3092355309.90204
ken,2014,4143539660.62252
ken,2015,4771319196.25323
ken,2016,10440755396.0921
ken,2017,10944249034.8186
ken,2018,13338888749.6846
ken,2019,13942673278.7872
ken,2020,15138066643.6216
kgz,1993,143125333.33333
kgz,1994,74749412.58741
kgz,1995,129783681.06996
kgz,1996,33181109.50131
kgz,1997,246544659.36915
kgz,1998,-130842432.85701
kgz,1999,34362656.45383
kgz,2000,200878122.09594
kgz,2001,261863590.75106
kgz,2002,271242159.83185
kgz,2003,192965067.32289
kgz,2004,340714256.62519
kgz,2005,361656141.06931
kgz,2006,309767487.5197
kgz,2007,793486207.43287
kgz,2008,752276943.07658
kgz,2009,1179877005.65394
kgz,2010,955678073.89087
kgz,2011,1078759942.00748
kgz,2012,841551605.08168
kgz,2013,668726907.58379
kgz,2014,860838111.06484
kgz,2015,812949289.95313
kgz,2016,1529881903.3955
kgz,2017,2054348643.40118
kgz,2018,2198411549.18571
kgz,2019,2133586966.20473
kgz,2020,2516715871.53482
khm,1995,193283053.0439
khm,1996,163923934.8377
khm,1997,294067032.65112
khm,1998,225731334.02556
khm,1999,457972020.44821
khm,2000,522366451.71839
khm,2001,650360405.2844
khm,2002,707711160.41733
khm,2003,756442378.08884
khm,2004,768448159.23113
khm,2005,965314539.64569
khm,2006,1444975421.10522
khm,2007,1660030463.78498
khm,2008,1730183654.74254
khm,2009,1955952388.23711
khm,2010,1967726340.53624
khm,2011,2098461805.74139
khm,2012,2650717361.79916
khm,2013,3207764042.10424
khm,2014,3568452601.02193
khm,2015,3743230450.26438
khm,2016,4069584765.41692
khm,2017,5135949488.22681
khm,2018,6218161558.15701
khm,2019,7347464490.18415
khm,2020,7076034450.17109
kir,1979,21424768.09662
kir,1980,11136783.8647
kir,1981,9660747.13491
kir,1982,22519015.77091
kir,1983,28179968.36136
kir,1984,20374488.11693
kir,1985,9847775.13511
kir,1986,10059581.99305
kir,1987,15725495.84089
kir,1988,21239101.67333
kir,1989,18437476.6464
kir,1990,21459997.05554
kir,1991,47834372.35005
kir,1992,45826315.75857
kir,2008,10492086.38104
kir,2009,3214145.35114
kir,2010,22774940.78594
kir,2011,16969872.33154
kir,2012,50199512.93215
kir,2013,51691907.9353
kir,2014,111584741.34496
kir,2015,130354508.71181
kir,2016,83212901.41862
kir,2017,128083494.50479
kir,2018,129514951.97668
kor,1976,7638148760.33058
kor,1977,10976512396.6942
kor,1978,16416247933.8843
kor,1979,20523917355.37189
kor,1980,16417063505.2599
kor,1981,17881855971.1026
kor,1982,20702811675.8768
kor,1983,26402044795.35929
kor,1984,31295922975.7562
kor,1985,32456032190.0646
kor,1986,41385983294.5714
kor,1987,57951447972.81689
kor,1988,82665248890.59019
kor,1989,95609967628.74928
kor,1990,110587550367.356
kor,1991,129077492329.72
kor,1992,135574242131.55701
kor,1993,149990291264.15601
kor,1994,175695226435.995
kor,1995,213503593679.25601
kor,1996,219452430107.52701
kor,1997,204621188259.10101
kor,1998,144605647710.92599
kor,1999,175998694653.522
kor,2000,195287397672.77399
kor,2001,174909103410.561
kor,2002,197296493962.065
kor,2003,231769280781.46399
kor,2004,281277786333.95001
kor,2005,315675177014.875
kor,2006,346408870833.026
kor,2007,392280132232.46094
kor,2008,348993311481.664
kor,2009,314157588451.98999
kor,2010,400934467725.75201
kor,2011,434508680313.82703
kor,2012,443153063704.55402
kor,2013,477710140554.98199
kor,2014,519319053757.97498
kor,2015,532788098590.16095
kor,2016,551821094353.38599
kor,2017,601075488578.29199
kor,2018,618443020081.78101
kor,2019,574371209740.14404
kor,2020,590795033240.37695
kos,2008,1146114362.89213
kos,2009,1135781716.30571
kos,2010,1085456755.51693
kos,2011,1435688230.62748
kos,2012,1589225307.09258
kos,2013,1783630480.3194
kos,2014,1457856666.48466
kos,2015,1364123810.79289
kos,2016,1706890056.57554
kos,2017,2102649039.42417
kos,2018,2256105214.04876
kos,2019,2281456120.15435
kos,2020,2051459926.07501
kwt,1975,8161153994.12584
kwt,1976,9102576069.53248
kwt,1977,7851562189.00798
kwt,1978,9264782855.59516
kwt,1979,17411924779.5825
kwt,1980,19869019672.2968
kwt,1981,17864690962.3051
kwt,1982,10403322100.7878
kwt,1983,10691574322.0519
kwt,1984,11555749466.551
kwt,1985,9478079372.70667
kwt,1986,10104346338.3616
kwt,1987,11695528920.9107
kwt,1988,10144009235.1285
kwt,1989,12595879993.0069
kwt,1990,3627265566.16765
kwt,1991,-26010016894.4777
kwt,1992,4547585639.99074
kwt,1993,7468177215.86902
kwt,1994,7805743915.0955
kwt,1995,10254255773.6844
kwt,1996,12572854896.3595
kwt,1997,12936938907.7785
kwt,1998,7000397809.87531
kwt,1999,9447205616.7409
kwt,2000,18692650906.005
kwt,2001,13312559127.7243
kwt,2002,10787201458.0967
kwt,2003,17382306757.4023
kwt,2004,28967763827.6213
kwt,2005,47561301369.863
kwt,2006,67920098729.3606
kwt,2007,65629999690.1267
kwt,2008,86229922697.8253
kwt,2009,45485421580.1261
kwt,2010,59463382455.9651
kwt,2011,88405596573.0271
kwt,2012,99118851278.48288
kwt,2013,95976705308.828
kwt,2014,81589569340.96629
kwt,2015,35419441192.4164
kwt,2016,27851877273.7731
kwt,2017,42843894986.2022
kwt,2018,54860206429.16489
kwt,2019,43950997194.2716
lao,1984,87814285.71429
lao,1985,80711031.11111
