geo,time,nv_ind_totl_kn
mys,1990,141218723589.20001
mys,1991,154962123900
mys,1992,165450213500
mys,1993,177960517500
mys,1994,195694471900
mys,1995,228022009800
mys,1996,255821899200
mys,1997,273138257100
mys,1998,247717732700
mys,1999,268117559400
mys,2000,296903587600
mys,2001,289473470200
mys,2002,301601098400
mys,2003,323892044500
mys,2004,346495500100
mys,2005,357352157700
mys,2006,372745147800
mys,2007,375687078800
mys,2008,372402277500
mys,2009,347556899500
mys,2010,364433164000
mys,2011,373452192500
mys,2012,391873665000
mys,2013,406165204500
mys,2014,430024604500
mys,2015,452530000000
mys,2016,472187000000
mys,2017,494220000000
mys,2018,510703000000
mys,2019,523930000000
mys,2020,491275000000
nam,1980,15988771906.3114
nam,1981,15300600058.3504
nam,1982,14837709687.8384
nam,1983,14425572730.7573
nam,1984,14256036927.1824
nam,1985,14390007644.8175
nam,1986,15160695904.6065
nam,1987,15465687280.7983
nam,1988,15802848150.7689
nam,1989,15857077754.7672
nam,1990,16115505176.0133
nam,1991,16429270300
nam,1992,18874080300
nam,1993,16452122100
nam,1994,17995509600
nam,1995,18403316700
nam,1996,17282530700
nam,1997,18500072300
nam,1998,19355290400
nam,1999,19731356700
nam,2000,20103210300
nam,2001,20207735700
nam,2002,22350551200
nam,2003,23410165300
nam,2004,27401078700
nam,2005,27490326300
nam,2006,31598734700
nam,2007,33246124800
nam,2008,34497212400
nam,2009,29366178700
nam,2010,32864678100
nam,2011,33644080100
nam,2012,35836844700
nam,2013,37716483800
nam,2014,39721215700
nam,2015,40248074800
nam,2016,37767523300
nam,2017,37499146300
nam,2018,39469114900
nam,2019,38546199200
nam,2020,33263401300
ner,1990,621473306131.74402
ner,1991,600020849853.87695
ner,1992,614688404142.35095
ner,1993,595540330879.66296
ner,1994,603336917105.55603
ner,1995,615277693380.28406
ner,1996,641785830114.38794
ner,1997,661947251369.04395
ner,1998,662871537790.92297
ner,1999,613189134533.74097
ner,2000,619237415602.90601
ner,2001,642837099606.08105
ner,2002,663796975257.16101
ner,2003,687395373592.66003
ner,2004,694782243494.99902
ner,2005,684561381148.78406
ner,2006,712558342940.76501
ner,2007,699842739211.58997
ner,2008,715519287771.93201
ner,2009,829483133601.23804
ner,2010,914975605566.02686
ner,2011,926706490595.84705
ner,2012,1179828046104.8999
ner,2013,1264970479853.18994
ner,2014,1295460930241.71997
ner,2015,1290368000000
ner,2016,1264945533200
ner,2017,1351202533200
ner,2018,1432273441600
ner,2019,1561605342900
ner,2020,1588078312700
nga,1981,11753403063340.09961
nga,1982,10189095727705.19922
nga,1983,8255760473486.9502
nga,1984,8392245887294.25879
nga,1985,8768297206529.76953
nga,1986,8347534251205.56934
nga,1987,8799375766616.91016
nga,1988,9514805136148.96875
nga,1989,9442827316529.99023
nga,1990,11148100575269.59961
nga,1991,10910564310500
nga,1992,11578982176500
nga,1993,10790306040400
nga,1994,10151696681400
nga,1995,9845973745800
nga,1996,10402187645500
nga,1997,10599698951400
nga,1998,10641263519800
nga,1999,10201812073100
nga,2000,10962842989800
nga,2001,11576315218800
nga,2002,11725424678400
nga,2003,13151225900700
nga,2004,13382861830400
nga,2005,13609760023000
nga,2006,13342470028900
nga,2007,13085266627300
nga,2008,12817786138100
nga,2009,13138946250300
nga,2010,13826433898900
nga,2011,14986622000000
nga,2012,15350451931300
nga,2013,15682464550300
nga,2014,16742153431700
nga,2015,16366656929000
nga,2016,14918146528800
nga,2017,15238280046400
nga,2018,15523427555000
nga,2019,15882346431900
nga,2020,14953715192500
nic,1960,6885379964.10313
nic,1961,7599996035.04609
nic,1962,9623009195.79662
nic,1963,10618203199.8345
nic,1964,11813960695.3135
nic,1965,13176296675.4741
nic,1966,14956276136.6359
nic,1967,15573730491.3277
nic,1968,15465479861.6944
nic,1969,15945817448.896
nic,1970,16403354811.2365
nic,1971,16905455746.6768
nic,1972,17734285478.161
nic,1973,19024546666.8415
nic,1974,23905607364.7251
nic,1975,23245331569.6939
nic,1976,24665187214.7946
nic,1977,27886244507.2872
nic,1978,22452371057.95029
nic,1979,13032587392.2235
nic,1980,16464166502.7093
nic,1981,17159485832.3363
nic,1982,15979600782.665
nic,1983,17140690493.328
nic,1984,17447274649.6204
nic,1985,17246883623.6392
nic,1986,17667065675.5319
nic,1987,17814755761.236
nic,1988,14418669096.9597
nic,1989,13760651497.9184
nic,1990,13377070709.7921
nic,1991,13637181300
nic,1992,13528754500
nic,1993,13610809800
nic,1994,14301748600
nic,1995,15410161800
nic,1996,16196579600
nic,1997,16703675300
nic,1998,16922564400
nic,1999,19322925000
nic,2000,19707342700
nic,2001,20759856200
nic,2002,20358448900
nic,2003,20765461300
nic,2004,22823080100
nic,2005,23973664600
nic,2006,24808684340.6444
nic,2007,24837261252.4122
nic,2008,24663796787.5037
nic,2009,22085588361.742
nic,2010,23302149827.9183
nic,2011,25791693983.2304
nic,2012,29393856347.2336
nic,2013,32620898725.47309
nic,2014,34575597522.4354
nic,2015,36787109855.3186
nic,2016,37749679490.426
nic,2017,38557905271.592
nic,2018,38121380356.7355
nic,2019,35877779371.0228
nic,2020,35418713991.3463
nld,1969,81453987600
nld,1970,83947298000
nld,1971,84713041000
nld,1972,86094521000
nld,1973,89240864000
nld,1974,90857167000
nld,1975,86376861000
nld,1976,89548374000
nld,1977,88965803000
nld,1978,87469871000
nld,1979,86597530000
nld,1980,86133475000
nld,1981,82346945000
nld,1982,78412588000
nld,1983,79743050000
nld,1984,83543728000
nld,1985,86314669000
nld,1986,86148301000
nld,1987,87766106000
nld,1988,91918282000
nld,1989,95506798000
nld,1990,97275180000
nld,1991,98930014000
nld,1992,98927087000
nld,1993,98140150000
nld,1994,101490698000
nld,1995,103490797000
nld,1996,105684620000
nld,1997,106205352000
nld,1998,109974765000
nld,1999,114261629000
nld,2000,118497891000
nld,2001,121253910000
nld,2002,120734767000
nld,2003,118780147000
nld,2004,122077988000
nld,2005,124534466000
nld,2006,127032357000
nld,2007,132517186000
nld,2008,135210439000
nld,2009,124530003000
nld,2010,126462075000
nld,2011,128561830000
nld,2012,125551009000
nld,2013,125586466000
nld,2014,125239595000
nld,2015,125485000000
nld,2016,128377000000
nld,2017,134339432000
nld,2018,138174398000
nld,2019,139585844000
nld,2020,136107226000
nor,1970,279950000000
nor,1971,291617000000
nor,1972,306215000000
nor,1973,319210000000
nor,1974,335063000000
nor,1975,361678000000
nor,1976,380383000000
nor,1977,391334000000
nor,1978,434911000000
nor,1979,453380000000
nor,1980,480135000000
nor,1981,472175000000
nor,1982,477801000000
nor,1983,511433000000
nor,1984,556604000000
nor,1985,578763000000
nor,1986,600826000000
nor,1987,629443000000
nor,1988,632974000000
nor,1989,669646000000
nor,1990,678372000000
nor,1991,698100000000
nor,1992,737647000000
nor,1993,747161000000
nor,1994,800572000000
nor,1995,843460000000
nor,1996,892158000000
nor,1997,946987000000
nor,1998,933978000000
nor,1999,933797000000
nor,2000,968068000000
nor,2001,982982000000
nor,2002,992021000000
nor,2003,995538000000
nor,2004,1025661000000
nor,2005,1031581000000
nor,2006,1011024000000
nor,2007,1005936000000
nor,2008,998840000000
nor,2009,961501000000
nor,2010,935026000000
nor,2011,922948000000
nor,2012,940549000000
nor,2013,933268000000
nor,2014,946760000000
nor,2015,964785000000
nor,2016,969908000000
nor,2017,1001001000000
nor,2018,982444000000
nor,2019,971958000000
nor,2020,1012593000000
npl,1973,24461543607.8989
npl,1974,23612482605.0157
npl,1975,21638319979.4277
npl,1976,24263002201.816
npl,1977,31188694763.6018
npl,1978,34435745929.5522
npl,1979,35440669911.9764
npl,1980,34509113168.3699
npl,1981,38591277720.9048
npl,1982,41850817529.7556
npl,1983,40425712774.7075
npl,1984,43610709429.1205
npl,1985,56006060720.5771
npl,1986,62180288149.707
npl,1987,63578544985.9369
npl,1988,69441113097.1468
npl,1989,72962024000.7459
npl,1990,75000445199.57849
npl,1991,84400770609.7907
npl,1992,98602337208.96841
npl,1993,103294076716.373
npl,1994,112618593012.95
npl,1995,117082905179.451
npl,1996,126803313439.605
npl,1997,134872768263.841
npl,1998,137989363448.961
npl,1999,146252552823.29401
npl,2000,158255656464.34799
npl,2001,163952859992.75699
npl,2002,165370377684.95001
npl,2003,170485476904.41901
npl,2004,172928243241.90799
npl,2005,178136952120.29599
npl,2006,186100459532.56799
npl,2007,193442131353.453
npl,2008,196814307875.918
npl,2009,195653102345.04901
npl,2010,203478424070.34601
npl,2011,212293333618.49496
npl,2012,221054804751.61801
npl,2013,227201510718.91199
npl,2014,244182926600.49799
npl,2015,249071385426.55701
npl,2016,238776878792.94101
npl,2017,279697037861.70001
npl,2018,308686201137.85901
npl,2019,331465080449.21997
npl,2020,319219621025.86102
nru,2013,12851600
nru,2014,12388200
nru,2015,10272800
nzl,1977,31386298000
nzl,1978,30853978000
nzl,1979,31338926000
nzl,1980,31002377000
nzl,1981,33300186000
nzl,1982,33698830000
nzl,1983,35017224000
nzl,1984,37513688000
nzl,1985,36270281000
nzl,1986,36661533000
nzl,1987,35800072000
nzl,1988,35125950000
nzl,1989,35078856000
nzl,1990,33571262000
nzl,1991,32187168000
nzl,1992,32997347000
nzl,1993,35239173000
nzl,1994,37513361000
nzl,1995,38523862000
nzl,1996,39679891000
nzl,1997,40123988000
nzl,1998,39317282000
nzl,1999,41326634000
nzl,2000,41729132000
nzl,2001,42132648000
nzl,2002,45513906000
nzl,2003,46963063000
nzl,2004,48860774000
nzl,2005,49556909000
nzl,2006,49578751000
nzl,2007,52506368000
nzl,2008,49272742000
nzl,2009,48705110000
nzl,2010,48939068000
nzl,2011,48132311000
nzl,2012,49131132000
nzl,2013,50052276000
nzl,2014,52160142000
nzl,2015,53983000000
nzl,2016,55487673000
nzl,2017,57601534000
nzl,2018,59134141000
nzl,2019,59834411000
omn,1998,11902371392.1669
omn,1999,11921580851.5173
omn,2000,13006090334.2807
omn,2001,13569550063.7386
omn,2002,13168076148.6344
omn,2003,12394346620.2907
omn,2004,12099757796.6633
omn,2005,12406469350.9396
omn,2006,12638703056.2498
omn,2007,12577681199.4035
omn,2008,13723311262.7599
omn,2009,14914024479.518
omn,2010,15706300000
omn,2011,15905100000
omn,2012,16893400000
omn,2013,17438900000
omn,2014,17235900000
omn,2015,18214100000
omn,2016,19302500000
omn,2017,18875200000
omn,2018,18961900000
omn,2019,18523700000
omn,2020,17992900000
pak,1960,67727917459.8681
pak,1961,79805458109.54781
pak,1962,87247949865.03741
pak,1963,98075034912.7627
pak,1964,112719566431.912
pak,1965,125344149460.05901
pak,1966,135398631513.224
pak,1967,140218563640.41299
pak,1968,147370721102.069
pak,1969,165017891958.12399
pak,1970,190180010887.94296
pak,1971,202333495681.05701
pak,1972,199327516512.62201
pak,1973,219954752994.66501
pak,1974,238457073194.30896
pak,1975,243121523659.67599
pak,1976,255041785960.05801
pak,1977,262556733932.03696
pak,1978,287537457555.802
pak,1979,309460374722.66901
pak,1980,342785281915.98694
pak,1981,374944076543.85602
pak,1982,415207743949.31097
pak,1983,435711065790.85907
pak,1984,466482828374.47998
pak,1985,503024706020.50403
pak,1986,543770329141.53003
pak,1987,590781430408.59497
pak,1988,648803921213.75
pak,1989,678979915584.33118
pak,1990,722637397384.55505
pak,1991,759741528900
pak,1992,814169434000
pak,1993,854044852900
pak,1994,887213008000
pak,1995,923969080700
pak,1996,967613151700
pak,1997,964467030000
pak,1998,1023446770700
pak,1999,1073811493100
pak,2000,1087467000000
pak,2001,1150636000000
pak,2002,1166111000000
pak,2003,1247508000000
pak,2004,1464252000000
pak,2005,1559565000000
pak,2006,1616157000000
pak,2007,1741085000000
pak,2008,1888600000000
pak,2009,1790263000000
pak,2010,1851564000000
pak,2011,1935022000000
pak,2012,1984316000000
pak,2013,1999207000000
pak,2014,2089776000000
pak,2015,2198027000000
pak,2016,2323169000000
pak,2017,2428902000000
pak,2018,2540894000000
pak,2019,2501345000000
pak,2020,2407093000000
pan,1970,1019313787.00826
pan,1971,1145797945.31087
pan,1972,1189974441.85935
pan,1973,1323898925.26255
pan,1974,1284372570.81233
pan,1975,1323898925.26255
pan,1976,1372260500.82776
pan,1977,1266702030.83898
pan,1978,1424342190.07156
pan,1979,1530830786.22339
pan,1980,1683820803.35773
pan,1981,1778348931.02833
pan,1982,1864876859.422
pan,1983,1594345422.83641
pan,1984,1660872999.65286
pan,1985,1780875206.85957
pan,1986,1858771415.8902
pan,1987,1888245643.93647
pan,1988,1490975134.26967
pan,1989,1434974032.56138
pan,1990,1574345071.25919
pan,1991,1802770400
pan,1992,1974563000
pan,1993,2275831800
pan,1994,2373307300
pan,1995,2406571200
pan,1996,2492255900
pan,1997,2635941900
pan,1998,2740518000
pan,1999,3032991100
pan,2000,2955055000
pan,2001,2662298500
pan,2002,2635842700
pan,2003,2819871200
pan,2004,3005075800
pan,2005,3104692300
pan,2006,3385829200
pan,2007,3617200000
pan,2008,4185600000
pan,2009,4320000000
pan,2010,4635900000
pan,2011,5442200000
pan,2012,6602300000
pan,2013,7689000000
pan,2014,8477000000
pan,2015,9338100000
pan,2016,9978300000
pan,2017,10672300000
pan,2018,10949100000
pan,2019,11316700000
pan,2020,7806300000
per,1960,24906000000
per,1961,27414000000
per,1962,28244000000
per,1963,29287000000
per,1964,31220000000
per,1965,32893000000
per,1966,35728000000
per,1967,36634000000
per,1968,37287000000
per,1969,37660000000
per,1970,40844000000
per,1971,41601000000
per,1972,43471000000
per,1973,46082000000
per,1974,50157000000
per,1975,49943000000
per,1976,51973000000
per,1977,54208000000
per,1978,58522000000
per,1979,64458000000
per,1980,67507000000
per,1981,67580000000
per,1982,67869000000
per,1983,57876000000
per,1984,60582000000
per,1985,62456000000
per,1986,66658000000
per,1987,70987000000
per,1988,62575000000
per,1989,55630000000
per,1990,52405000000
per,1991,54527000000
per,1992,53685000000
per,1993,57649000000
per,1994,64412000000
per,1995,68421000000
per,1996,70101000000
per,1997,75459000000
per,1998,75696000000
per,1999,76700000000
per,2000,78151000000
per,2001,80744000000
per,2002,87336000000
per,2003,90753000000
per,2004,96614000000
per,2005,104618000000
per,2006,110858000000
per,2007,120521000000
per,2008,131924000000
per,2009,129837000000
per,2010,139921000000
per,2011,146385000000
per,2012,152440000000
per,2013,161421000000
per,2014,160781000000
per,2015,163521000000
per,2016,170512000000
per,2017,174027000000
per,2018,178979000000
per,2019,178771000000
per,2020,155491000000
phl,1960,455407733629.53198
phl,1961,480329130426.69598
phl,1962,499641986378.84894
phl,1963,548757342664.50598
phl,1964,572592285040.69299
phl,1965,604890874168.07898
phl,1966,635776579429.82605
phl,1967,686780042013.83899
phl,1968,718818457442.93896
phl,1969,752954205276.97986
phl,1970,794067753265.5249
phl,1971,851745513381.052
phl,1972,913744352958.5249
phl,1973,1035872943982.12
phl,1974,1099641671558.44995
phl,1975,1190354814954.66992
phl,1976,1325444635245
phl,1977,1424094343848.25
phl,1978,1502743423041.01001
phl,1979,1610676240141
phl,1980,1689782718580.81006
phl,1981,1771436103990.44995
phl,1982,1810251054090.76001
phl,1983,1828844590284.55005
phl,1984,1626985400984.38989
phl,1985,1373795748592.3501
phl,1986,1406262749437.46997
phl,1987,1461896120173.01001
phl,1988,1586594545497.93994
phl,1989,1700405895948.16992
phl,1990,1740358892034.48999
phl,1991,1696934690902.30005
phl,1992,1688626371159.01001
phl,1993,1717526125526.6001
phl,1994,1816046574435.66968
phl,1995,1934300418070.4895
phl,1996,2057153139400.05005
phl,1997,2182131682816.9895
phl,1998,2124077041027.69995
phl,1999,2094359325232.77002
phl,2000,2233331887279.3501
phl,2001,2263212778372.72949
phl,2002,2346382796373.5498
phl,2003,2462870600499.43018
phl,2004,2571406334583.27979
phl,2005,2701284749635.75
phl,2006,2802098632947.64014
phl,2007,2940674679845.70947
phl,2008,3101573652467.58984
phl,2009,3057652291534.81982
phl,2010,3358023287584.16943
phl,2011,3411809200706.66016
phl,2012,3674109760798.20947
phl,2013,3924518746628.14014
phl,2014,4218871831168.45996
phl,2015,4493389958990.87988
phl,2016,4861341752284.48926
phl,2017,5202581583137.28027
phl,2018,5582525289316.91016
phl,2019,5887868696886.7002
phl,2020,5112114594890.05957
plw,2000,33482728.45151
plw,2001,43371541.76444
plw,2002,54741236.8035
plw,2003,40823702.33443
plw,2004,38915619.54586
plw,2005,41651919.18557
plw,2006,37209888.68499
plw,2007,34787689.39479
plw,2008,27590058.37196
plw,2009,20957930.91381
plw,2010,22046894.08249
plw,2011,22722916.7134
plw,2012,21450902.49954
plw,2013,18928879.53661
plw,2014,19509012.43264
plw,2015,27345047.80578
plw,2016,27400000
plw,2017,25400000
plw,2018,25000000
plw,2019,26400000
plw,2020,31300000
png,1980,1160338400
png,1981,1028525100
png,1982,1036680400
png,1983,1133216900
png,1984,1063801300
png,1985,1212305300
png,1986,1345446000
png,1987,1322307500
png,1988,1394757600
png,1989,1198270100
png,1990,1168493500
png,1991,1518604900
png,1992,2067670300
png,1993,2642908200
png,1994,2670408800
png,1995,2440920700
png,1996,2687288500
png,1997,2229639700
png,1998,2446800000
png,1999,2452300000
png,2000,2430700000
png,2001,2423400000
png,2002,2414200000
png,2003,2525900000
png,2004,2573900000
png,2006,10619106886.555
png,2007,11129658046.0668
png,2008,10759185761.7288
png,2009,12385258880.2418
png,2010,13872716316.6228
png,2011,12701249899.3975
png,2012,12422769090.1675
png,2013,12665602278.5901
png,2014,17621493260.0081
png,2015,22268783789.8248
png,2016,24951682192.6576
png,2017,26119495401.9481
png,2018,24152273594.6161
png,2019,25969818636.0577
pol,1995,259756000000
pol,1996,263447000000
pol,1997,269849000000
pol,1998,277355000000
pol,1999,283509000000
pol,2000,280363000000
pol,2001,277654000000
pol,2002,272889000000
pol,2003,287467000000
pol,2004,308970000000
pol,2005,322751000000
pol,2006,352721000000
pol,2007,383976000000
pol,2008,402763000000
pol,2009,415256000000
pol,2010,447220000000
pol,2011,488906000000
pol,2012,492925000000
pol,2013,489254000000
pol,2014,516852000000
pol,2015,542618000000
pol,2016,549726000000
pol,2017,567358000000
pol,2018,606239000000
pol,2019,619611000000
pol,2020,587607000000
prt,1995,33317301000
prt,1996,35792178000
prt,1997,38071798000
prt,1998,39610992000
prt,1999,40429720000
prt,2000,42061678000
prt,2001,42949856000
prt,2002,42161498000
prt,2003,41312952000
prt,2004,41674730000
prt,2005,40637746000
prt,2006,40839669000
prt,2007,41699487000
prt,2008,40596303000
prt,2009,37213559000
prt,2010,37803195000
prt,2011,37156001000
prt,2012,34991140000
prt,2013,34219565000
prt,2014,34267226000
prt,2015,34980056000
prt,2016,35415182000
prt,2017,36882198000
prt,2018,38494582000
prt,2019,38998165000
prt,2020,36887528000
pry,1962,5390499406572.17969
pry,1963,5655554299708.83008
pry,1964,5908263267143.58008
pry,1965,6229307311953.34961
pry,1966,6496163605896
pry,1967,7287648594301.7793
pry,1968,7407400552566.13086
pry,1969,7801495587431.60938
pry,1970,8091638457781.99023
pry,1971,8505815115824.44922
pry,1972,9600502969882.16992
pry,1973,10444747393353.80078
pry,1974,11698645035249.40039
pry,1975,12009213092365.19922
pry,1976,12774686750883.80078
pry,1977,15320795964318.09961
pry,1978,17550426032820.59961
pry,1979,19533147803803.89453
pry,1980,22710633374818.69531
pry,1981,24633415389641.60156
pry,1982,23958427128406.5
pry,1983,23085521968887.60156
pry,1984,23783232051597.60156
pry,1985,24986976196189.69531
pry,1986,26798810449752.19922
pry,1987,28917127187112
pry,1988,31545628979208
pry,1989,32115563647075.5
pry,1990,34473018701291.60156
pry,1991,36092957607500
pry,1992,36253301624200
pry,1993,37915344550600
pry,1994,39405759736400
pry,1995,42006339726700
pry,1996,42754349796600
pry,1997,44473529839200
pry,1998,44085900522200
pry,1999,43494932068900
pry,2000,42673404444000
pry,2001,40880060392500
pry,2002,40433365543500
pry,2003,42509427772300
pry,2004,43727985818500
pry,2005,43702335543200
pry,2006,45042174526400
pry,2007,45515478215600
pry,2008,48832700149900
pry,2009,48233119662300
pry,2010,50091042333500
pry,2011,52672648651100
pry,2012,54359547164700
pry,2013,57671674428500
pry,2014,59962587639900
pry,2015,62292720245700
pry,2016,66499598342300
pry,2017,68812405100600
pry,2018,70086048689300
pry,2019,67971999933500
pry,2020,69129096000000
pse,1994,1425152776.64
pse,1995,1361422657.38
pse,1996,1245696709.39
pse,1997,1276026831.17
pse,1998,1463621474.08
pse,1999,1731256868.68
pse,2000,1319484898.34
pse,2001,1269052867.53
pse,2002,1004682799.1
pse,2003,1280995514.43
pse,2004,1409100000
pse,2005,1702200000
pse,2006,1324900000
pse,2007,1309300000
pse,2008,1562900000
pse,2009,1885400000
pse,2010,2250900000
pse,2011,2527500000
pse,2012,2678700000
pse,2013,2949600000
pse,2014,2416400000
pse,2015,2295000000
pse,2016,2609700000
pse,2017,2913000000
pse,2018,2977400000
pse,2019,2963800000
pse,2020,2384500000
qat,2000,93285372100
qat,2001,96388871000
qat,2002,104884734700
qat,2003,109900084800
qat,2004,128096144500
qat,2005,136317879800
qat,2006,159702645800
qat,2007,185787117700
qat,2008,225519515100
qat,2009,243012284100
qat,2010,304965987900
qat,2011,346825170000
qat,2012,357805806000
qat,2013,365845024000
qat,2014,372776453600
qat,2015,380580301800
qat,2016,390047242100
qat,2017,397822902300
qat,2018,402949595100
qat,2019,396641401608.15997
qat,2020,384658830453.13098
rou,1995,73349000000
rou,1996,77268900000
rou,1997,70064600000
rou,1998,65469200000
rou,1999,64113500000
rou,2000,67490900000
rou,2001,73353900000
rou,2002,78292500000
rou,2003,82247700000
rou,2004,88606200000
rou,2005,92558500000
rou,2006,102609200000
rou,2007,109414800000
rou,2008,130408800000
rou,2009,124897600000
rou,2010,119403500000
rou,2011,116839300000
rou,2012,102376800000
rou,2013,106333100000
rou,2014,111001400000
rou,2015,114804500000
rou,2016,121928800000
rou,2017,127584400000
rou,2018,129193900000
rou,2019,129209300000
rou,2020,123321900000
rus,1990,28662964535627.89453
rus,1991,26573106135000
rus,1992,20834373003700
rus,1993,18074257768200
rus,1994,14484526451300
rus,1995,13825238005500
rus,1996,13054773639200
rus,1997,13169605067700
rus,1998,12503292225500
rus,1999,13688974901000
rus,2000,15350999593800
rus,2001,16236872451700
rus,2002,16847691079600
rus,2003,18372529790400
rus,2004,20156374409500
rus,2005,20980270694700
rus,2006,21921567854700
rus,2007,22975391424200
rus,2008,23400699140300
rus,2009,20964597624100
rus,2010,22350679701300
rus,2011,23779532633100
rus,2012,24636203686500
rus,2013,24735575136000
rus,2014,24758296065300
rus,2015,24564251223900
rus,2016,24977559735600
rus,2017,25428942439900
rus,2018,26161930919600
rus,2019,26548668289800
rus,2020,25698259765500
rwa,1965,156421085624.492
rwa,1966,159906232188.33701
rwa,1967,162886578031.51501
rwa,1968,166541753589.47501
rwa,1969,170291762406.76501
rwa,1970,175008059030.81299
rwa,1971,179844713423.76999
rwa,1972,184842084170.33496
rwa,1973,191480101443.276
rwa,1974,196182952953.95401
rwa,1975,201654643619.24896
rwa,1976,208234395141.51999
rwa,1977,225168395375.51801
rwa,1978,236403187529.74896
rwa,1979,249662056658.866
rwa,1980,319456206596.172
rwa,1981,294931605332.80493
rwa,1982,324151464397.40802
rwa,1983,381646946175.77502
rwa,1984,369013800678.49103
rwa,1985,386559420141.60999
rwa,1986,403958745546.34802
rwa,1987,391144621943.242
rwa,1988,375050594378.98999
rwa,1989,385413107906.58307
rwa,1990,393824114594.07397
rwa,1991,303810668500
rwa,1992,347048699300
rwa,1993,302749617900
rwa,1994,104912808800
rwa,1995,155687731200
rwa,1996,182234985000
rwa,1997,214660223500
rwa,1998,236668909400
rwa,1999,315072000000
rwa,2000,320069000000
rwa,2001,361247000000
rwa,2002,387137000000
rwa,2003,405169000000
rwa,2004,467971000000
rwa,2005,511300000000
rwa,2006,571277000000
rwa,2007,622837000000
rwa,2008,716869000000
rwa,2009,726345000000
rwa,2010,787355000000
rwa,2011,927612000000
rwa,2012,1004823000000
rwa,2013,1098776000000
rwa,2014,1126714000000
rwa,2015,1227548000000
rwa,2016,1309652000000
rwa,2017,1329889000000
rwa,2018,1445965000000
rwa,2019,1685851000000
rwa,2020,1614398000000
sau,1968,227733336000
sau,1969,239161591200
sau,1970,390997405670.96002
sau,1971,481603546357.44397
sau,1972,603073048275.90796
sau,1973,758129826999.15796
sau,1974,862322285741.21484
sau,1975,733941628118.84497
sau,1976,896519915385.5
sau,1977,955524297485.06482
sau,1978,878364052422.99805
sau,1979,1003412149158.19995
sau,1980,1053790077240.22998
sau,1981,1054343193636.98999
sau,1982,748007171493.56006
sau,1983,561235059077.18396
sau,1984,517475791421.90601
sau,1985,428792548891.68201
sau,1986,578079005007.58704
sau,1987,518348697220.96301
sau,1988,617113187668.15918
sau,1989,607927185872.81702
sau,1990,745948010817.52405
sau,1991,905659164900
sau,1992,932241422400
sau,1993,908740512600
sau,1994,917317111100
sau,1995,924026630000
sau,1996,949787793300
sau,1997,943449321400
sau,1998,971780243900
sau,1999,907257312100
sau,2000,970829346600
sau,2001,942636064400
sau,2002,889056821500
sau,2003,1027885830200
sau,2004,1107558082300
sau,2005,1161041567600
sau,2006,1166298359900
sau,2007,1152195837600
sau,2008,1212201564100
sau,2009,1127836688700
sau,2010,1156460194900
sau,2011,1294747748400
sau,2012,1358637179400
sau,2013,1361659038600
sau,2014,1404211233400
sau,2015,1475038839500
sau,2016,1509663430800
sau,2017,1473475939300
sau,2018,1513395124500
sau,2019,1474120742800
sau,2020,1388230535700
sdn,1965,449782170.2732
sdn,1966,560100835.793
sdn,1967,542947310.76942
sdn,1968,540728094.63054
sdn,1969,518812181.02043
sdn,1970,507207081.09028
sdn,1971,493382572.64813
sdn,1972,461988436.15637
sdn,1973,475720413.13503
sdn,1974,539202191.16195
sdn,1975,627697666.90824
sdn,1976,710182348.80333
sdn,1977,699270657.73002
sdn,1978,653497208.76139
sdn,1979,672685079.36998
sdn,1980,733254040.02806
sdn,1981,806399103.86362
sdn,1982,902569593.19217
sdn,1983,1019209638.94114
sdn,1984,958549781.99096
sdn,1985,962876349.30819
sdn,1986,891620870.29616
sdn,1987,1047994426.63715
sdn,1988,1060444236.87121
sdn,1989,1046228441.53356
sdn,1990,1044374157.1748
sdn,1991,1233064471.41897
sdn,1992,1219378471.6124
sdn,1993,1318270751.81655
sdn,1994,1253019525.97015
sdn,1995,1328071776.76834
sdn,1996,1581306922.81747
sdn,1997,1693955515.19806
sdn,1998,1842837774.27203
sdn,1999,2057597722.20872
sdn,2000,3071066947.69769
sdn,2001,3366500000
sdn,2002,4009000000
sdn,2003,3975300000
sdn,2004,4356900000
sdn,2005,4736000000
sdn,2006,5403700000
sdn,2007,6574500000
sdn,2008,6493520000
sdn,2009,6413537500
sdn,2010,6701496300
sdn,2011,6473022400
sdn,2012,5339083900
sdn,2013,5490027600
sdn,2014,5797359200
sdn,2015,5946122100
sdn,2016,6037498600
sdn,2017,6083063000
sdn,2018,5967484800
sdn,2019,5925712400
sdn,2020,5587946800
sen,1960,357576398105.27502
sen,1961,380090812257.94098
sen,1962,407307005710.17798
sen,1963,400281649369.25507
sen,1964,430356369615.83295
sen,1965,445246075576.41296
sen,1966,454426407089.59802
sen,1967,474873508973.10797
sen,1968,492816884061.34998
sen,1969,504083654431.672
sen,1970,547481584993.95697
sen,1971,561252082159.54602
sen,1972,572518852529.87
sen,1973,561252082159.54797
sen,1974,625514402335.09204
sen,1975,641371338566.1969
sen,1976,710641112123.89795
sen,1977,746945150238.51184
sen,1978,679761815537.94897
sen,1979,755048047510.30005
sen,1980,724275701093.85693
sen,1981,752110131417.61499
sen,1982,791521995003.53796
sen,1983,783017420636.224
sen,1984,820029375101.46094
sen,1985,823253117557.56799
sen,1986,855499787079.75183
sen,1987,939316926585.01282
sen,1988,961297537173.99023
sen,1989,953935985222.73083
sen,1990,979637703724.43811
