geo,time,sp_pop_80up_ma_5y
blr,1982,1.22286
blr,1983,1.23335
blr,1984,1.22554
blr,1985,1.19909
blr,1986,1.24605
blr,1987,1.27693
blr,1988,1.29147
blr,1989,1.28832
blr,1990,1.26407
blr,1991,1.29913
blr,1992,1.32089
blr,1993,1.31892
blr,1994,1.27515
blr,1995,1.18093
blr,1996,1.15399
blr,1997,1.10041
blr,1998,1.04042
blr,1999,0.98612
blr,2000,0.93359
blr,2001,0.9793
blr,2002,1.01435
blr,2003,1.05081
blr,2004,1.09834
blr,2005,1.14971
blr,2006,1.29663
blr,2007,1.44396
blr,2008,1.5741
blr,2009,1.6607
blr,2010,1.68588
blr,2011,1.77269
blr,2012,1.80216
blr,2013,1.79384
blr,2014,1.77159
blr,2015,1.74114
blr,2016,1.84825
blr,2017,1.94038
blr,2018,1.98506
blr,2019,1.95936
blr,2020,1.87209
blz,1960,0.41572
blz,1961,0.44876
blz,1962,0.47548
blz,1963,0.48822
blz,1964,0.49581
blz,1965,0.49838
blz,1966,0.52769
blz,1967,0.54749
blz,1968,0.55919
blz,1969,0.56246
blz,1970,0.56028
blz,1971,0.5935
blz,1972,0.62173
blz,1973,0.63591
blz,1974,0.63624
blz,1975,0.63643
blz,1976,0.66759
blz,1977,0.70488
blz,1978,0.75296
blz,1979,0.7895
blz,1980,0.8223
blz,1981,0.83368
blz,1982,0.82802
blz,1983,0.80684
blz,1984,0.77599
blz,1985,0.73188
blz,1986,0.72467
blz,1987,0.7195
blz,1988,0.71813
blz,1989,0.7286
blz,1990,0.737
blz,1991,0.75648
blz,1992,0.7769
blz,1993,0.80435
blz,1994,0.82971
blz,1995,0.84612
blz,1996,0.81039
blz,1997,0.7654
blz,1998,0.72019
blz,1999,0.67313
blz,2000,0.62723
blz,2001,0.62614
blz,2002,0.61258
blz,2003,0.58637
blz,2004,0.55793
blz,2005,0.52782
blz,2006,0.55971
blz,2007,0.60452
blz,2008,0.65872
blz,2009,0.72105
blz,2010,0.78536
blz,2011,0.84365
blz,2012,0.88919
blz,2013,0.92589
blz,2014,0.95779
blz,2015,0.98648
blz,2016,1.01278
blz,2017,1.03366
blz,2018,1.0477
blz,2019,1.0562
blz,2020,1.0543
bol,1960,0.39738
bol,1961,0.4195
bol,1962,0.42922
bol,1963,0.42495
bol,1964,0.4061
bol,1965,0.3718
bol,1966,0.39653
bol,1967,0.41048
bol,1968,0.41148
bol,1969,0.39839
bol,1970,0.37095
bol,1971,0.39214
bol,1972,0.40399
bol,1973,0.4044
bol,1974,0.39248
bol,1975,0.36812
bol,1976,0.38538
bol,1977,0.39456
bol,1978,0.39549
bol,1979,0.3885
bol,1980,0.37354
bol,1981,0.39596
bol,1982,0.4144
bol,1983,0.42918
bol,1984,0.43954
bol,1985,0.44462
bol,1986,0.4725
bol,1987,0.49318
bol,1988,0.50776
bol,1989,0.51701
bol,1990,0.52105
bol,1991,0.55261
bol,1992,0.57742
bol,1993,0.59376
bol,1994,0.60071
bol,1995,0.59819
bol,1996,0.62787
bol,1997,0.65153
bol,1998,0.6703
bol,1999,0.68477
bol,2000,0.69505
bol,2001,0.73149
bol,2002,0.76116
bol,2003,0.78596
bol,2004,0.80781
bol,2005,0.82719
bol,2006,0.87885
bol,2007,0.92436
bol,2008,0.96228
bol,2009,0.99138
bol,2010,1.0119
bol,2011,1.06652
bol,2012,1.1142
bol,2013,1.15502
bol,2014,1.18908
bol,2015,1.217
bol,2016,1.27232
bol,2017,1.32212
bol,2018,1.36895
bol,2019,1.41556
bol,2020,1.46353
bra,1960,0.25493
bra,1961,0.27037
bra,1962,0.28088
bra,1963,0.28538
bra,1964,0.28321
bra,1965,0.27427
bra,1966,0.28848
bra,1967,0.29798
bra,1968,0.30221
bra,1969,0.30077
bra,1970,0.29354
bra,1971,0.31046
bra,1972,0.32197
bra,1973,0.32844
bra,1974,0.33066
bra,1975,0.3286
bra,1976,0.35209
bra,1977,0.37086
bra,1978,0.38286
bra,1979,0.38647
bra,1980,0.38148
bra,1981,0.40061
bra,1982,0.41303
bra,1983,0.41937
bra,1984,0.42079
bra,1985,0.41781
bra,1986,0.44328
bra,1987,0.46363
bra,1988,0.47775
bra,1989,0.4852
bra,1990,0.48609
bra,1991,0.51694
bra,1992,0.54156
bra,1993,0.55825
bra,1994,0.56578
bra,1995,0.56424
bra,1996,0.59127
bra,1997,0.61117
bra,1998,0.6244
bra,1999,0.6317
bra,2000,0.6337
bra,2001,0.66813
bra,2002,0.6971
bra,2003,0.7212
bra,2004,0.74179
bra,2005,0.75948
bra,2006,0.81212
bra,2007,0.86087
bra,2008,0.90286
bra,2009,0.93538
bra,2010,0.95819
bra,2011,1.01144
bra,2012,1.05526
bra,2013,1.09274
bra,2014,1.12811
bra,2015,1.16358
bra,2016,1.23919
bra,2017,1.31286
bra,2018,1.38043
bra,2019,1.43739
bra,2020,1.48312
brb,1960,0.6074
brb,1961,0.62443
brb,1962,0.6362
brb,1963,0.63309
brb,1964,0.60852
brb,1965,0.56473
brb,1966,0.58678
brb,1967,0.60368
brb,1968,0.60701
brb,1969,0.59561
brb,1970,0.57299
brb,1971,0.60824
brb,1972,0.65876
brb,1973,0.72803
brb,1974,0.79841
brb,1975,0.84935
brb,1976,0.87004
brb,1977,0.87692
brb,1978,0.89967
brb,1979,0.95944
brb,1980,1.05008
brb,1981,1.16195
brb,1982,1.25909
brb,1983,1.33096
brb,1984,1.36975
brb,1985,1.37943
brb,1986,1.50244
brb,1987,1.60373
brb,1988,1.68294
brb,1989,1.73271
brb,1990,1.75324
brb,1991,1.88612
brb,1992,2.01242
brb,1993,2.13892
brb,1994,2.25438
brb,1995,2.34768
brb,1996,2.46098
brb,1997,2.55356
brb,1998,2.63146
brb,1999,2.6928
brb,2000,2.74967
brb,2001,2.83117
brb,2002,2.89596
brb,2003,2.95515
brb,2004,3.01052
brb,2005,3.06304
brb,2006,3.12911
brb,2007,3.18127
brb,2008,3.22648
brb,2009,3.2576
brb,2010,3.27951
brb,2011,3.32948
brb,2012,3.35998
brb,2013,3.38673
brb,2014,3.41258
brb,2015,3.44752
brb,2016,3.52714
brb,2017,3.60504
brb,2018,3.67804
brb,2019,3.73884
brb,2020,3.78548
brn,1960,0.21581
brn,1961,0.26502
brn,1962,0.30759
brn,1963,0.34193
brn,1964,0.3567
brn,1965,0.35785
brn,1966,0.3614
brn,1967,0.34988
brn,1968,0.3287
brn,1969,0.30106
brn,1970,0.27848
brn,1971,0.30201
brn,1972,0.31779
brn,1973,0.33175
brn,1974,0.33632
brn,1975,0.33723
brn,1976,0.35552
brn,1977,0.36922
brn,1978,0.37946
brn,1979,0.38035
brn,1980,0.37152
brn,1981,0.38419
brn,1982,0.38435
brn,1983,0.37612
brn,1984,0.36127
brn,1985,0.34078
brn,1986,0.35857
brn,1987,0.37817
brn,1988,0.40483
brn,1989,0.42967
brn,1990,0.44342
brn,1991,0.44464
brn,1992,0.43099
brn,1993,0.40469
brn,1994,0.37243
brn,1995,0.33474
brn,1996,0.34492
brn,1997,0.35551
brn,1998,0.3686
brn,1999,0.38281
brn,2000,0.38933
brn,2001,0.40055
brn,2002,0.41231
brn,2003,0.42544
brn,2004,0.44316
brn,2005,0.46613
brn,2006,0.48593
brn,2007,0.50312
brn,2008,0.51712
brn,2009,0.52968
brn,2010,0.54255
brn,2011,0.56493
brn,2012,0.58104
brn,2013,0.59096
brn,2014,0.599
brn,2015,0.60511
brn,2016,0.63331
brn,2017,0.66054
brn,2018,0.68595
brn,2019,0.70539
brn,2020,0.71987
btn,1960,0.15464
btn,1961,0.16639
btn,1962,0.17496
btn,1963,0.17886
btn,1964,0.17272
btn,1965,0.16264
btn,1966,0.17533
btn,1967,0.18329
btn,1968,0.18615
btn,1969,0.18369
btn,1970,0.17575
btn,1971,0.18856
btn,1972,0.19468
btn,1973,0.20131
btn,1974,0.20205
btn,1975,0.19635
btn,1976,0.20865
btn,1977,0.21784
btn,1978,0.22486
btn,1979,0.22519
btn,1980,0.22288
btn,1981,0.23588
btn,1982,0.24857
btn,1983,0.25456
btn,1984,0.25641
btn,1985,0.25291
btn,1986,0.26939
btn,1987,0.28263
btn,1988,0.28995
btn,1989,0.29459
btn,1990,0.29471
btn,1991,0.32041
btn,1992,0.34357
btn,1993,0.36366
btn,1994,0.38198
btn,1995,0.39464
btn,1996,0.42087
btn,1997,0.44387
btn,1998,0.46354
btn,1999,0.47904
btn,2000,0.48961
btn,2001,0.52129
btn,2002,0.54946
btn,2003,0.57231
btn,2004,0.59305
btn,2005,0.60883
btn,2006,0.6552
btn,2007,0.69781
btn,2008,0.7369
btn,2009,0.77286
btn,2010,0.80676
btn,2011,0.86134
btn,2012,0.91319
btn,2013,0.96115
btn,2014,1.00452
btn,2015,1.04396
btn,2016,1.10557
btn,2017,1.15945
btn,2018,1.20832
btn,2019,1.25496
btn,2020,1.29997
bwa,1960,0.29354
bwa,1961,0.31263
bwa,1962,0.3223
bwa,1963,0.32033
bwa,1964,0.30716
bwa,1965,0.28305
bwa,1966,0.30025
bwa,1967,0.30846
bwa,1968,0.30671
bwa,1969,0.29332
bwa,1970,0.26944
bwa,1971,0.28583
bwa,1972,0.2942
bwa,1973,0.29152
bwa,1974,0.27569
bwa,1975,0.24521
bwa,1976,0.25396
bwa,1977,0.25216
bwa,1978,0.24434
bwa,1979,0.23203
bwa,1980,0.21356
bwa,1981,0.23061
bwa,1982,0.24004
bwa,1983,0.24185
bwa,1984,0.23649
bwa,1985,0.22294
bwa,1986,0.24024
bwa,1987,0.25088
bwa,1988,0.25265
bwa,1989,0.24384
bwa,1990,0.22412
bwa,1991,0.23836
bwa,1992,0.24556
bwa,1993,0.24353
bwa,1994,0.23107
bwa,1995,0.20728
bwa,1996,0.21798
bwa,1997,0.22218
bwa,1998,0.22174
bwa,1999,0.2194
bwa,2000,0.21334
bwa,2001,0.23897
bwa,2002,0.25807
bwa,2003,0.26784
bwa,2004,0.2673
bwa,2005,0.25341
bwa,2006,0.27316
bwa,2007,0.28497
bwa,2008,0.28714
bwa,2009,0.27749
bwa,2010,0.256
bwa,2011,0.27546
bwa,2012,0.29013
bwa,2013,0.29959
bwa,2014,0.30204
bwa,2015,0.2971
bwa,2016,0.31191
bwa,2017,0.3217
bwa,2018,0.32968
bwa,2019,0.33865
bwa,2020,0.35019
caf,1960,0.497
caf,1961,0.5297
caf,1962,0.54985
caf,1963,0.55435
caf,1964,0.54128
caf,1965,0.50949
caf,1966,0.5318
caf,1967,0.54082
caf,1968,0.53531
caf,1969,0.51245
caf,1970,0.47329
caf,1971,0.4913
caf,1972,0.49584
caf,1973,0.48722
caf,1974,0.46734
caf,1975,0.43468
caf,1976,0.45931
caf,1977,0.47303
caf,1978,0.47325
caf,1979,0.45789
caf,1980,0.42688
caf,1981,0.44481
caf,1982,0.45036
caf,1983,0.4425
caf,1984,0.42153
caf,1985,0.38897
caf,1986,0.40718
caf,1987,0.41463
caf,1988,0.40922
caf,1989,0.39023
caf,1990,0.3571
caf,1991,0.37387
caf,1992,0.38081
caf,1993,0.37593
caf,1994,0.35893
caf,1995,0.32962
caf,1996,0.34395
caf,1997,0.34798
caf,1998,0.34106
caf,1999,0.32246
caf,2000,0.29192
caf,2001,0.30563
caf,2002,0.3104
caf,2003,0.30439
caf,2004,0.2874
caf,2005,0.25838
caf,2006,0.27248
caf,2007,0.27794
caf,2008,0.27314
caf,2009,0.25727
caf,2010,0.22969
caf,2011,0.24397
caf,2012,0.25013
caf,2013,0.24629
caf,2014,0.23102
caf,2015,0.20318
caf,2016,0.21847
caf,2017,0.22736
caf,2018,0.22803
caf,2019,0.21986
caf,2020,0.20217
can,1960,1.13632
can,1961,1.18968
can,1962,1.22893
can,1963,1.25363
can,1964,1.26242
can,1965,1.25306
can,1966,1.29368
can,1967,1.31947
can,1968,1.33
can,1969,1.32318
can,1970,1.29687
can,1971,1.32902
can,1972,1.33951
can,1973,1.3296
can,1974,1.30103
can,1975,1.25536
can,1976,1.2854
can,1977,1.30065
can,1978,1.3027
can,1979,1.29398
can,1980,1.27634
can,1981,1.32918
can,1982,1.37089
can,1983,1.39921
can,1984,1.41337
can,1985,1.41434
can,1986,1.47036
can,1987,1.51071
can,1988,1.53699
can,1989,1.55331
can,1990,1.56306
can,1991,1.6432
can,1992,1.71162
can,1993,1.76262
can,1994,1.79171
can,1995,1.79959
can,1996,1.86552
can,1997,1.91378
can,1998,1.94982
can,1999,1.98043
can,2000,2.00944
can,2001,2.11721
can,2002,2.21824
can,2003,2.31042
can,2004,2.39085
can,2005,2.45858
can,2006,2.57644
can,2007,2.68244
can,2008,2.77942
can,2009,2.8674
can,2010,2.94564
can,2011,3.04554
can,2012,3.12739
can,2013,3.19199
can,2014,3.23879
can,2015,3.2708
can,2016,3.34361
can,2017,3.39845
can,2018,3.44385
can,2019,3.48901
can,2020,3.54122
chanisl,1960,1.64086
chanisl,1961,1.69647
chanisl,1962,1.74035
chanisl,1963,1.74757
chanisl,1964,1.71758
chanisl,1965,1.65012
chanisl,1966,1.70224
chanisl,1967,1.72356
chanisl,1968,1.71987
chanisl,1969,1.67897
chanisl,1970,1.60213
chanisl,1971,1.65506
chanisl,1972,1.67556
chanisl,1973,1.66282
chanisl,1974,1.63116
chanisl,1975,1.57529
chanisl,1976,1.65325
chanisl,1977,1.71293
chanisl,1978,1.75049
chanisl,1979,1.75243
chanisl,1980,1.73147
chanisl,1981,1.83238
chanisl,1982,1.90614
chanisl,1983,1.95804
chanisl,1984,1.9931
chanisl,1985,2.00068
chanisl,1986,2.11226
chanisl,1987,2.19784
chanisl,1988,2.25553
chanisl,1989,2.27112
chanisl,1990,2.26023
chanisl,1991,2.37998
chanisl,1992,2.47766
chanisl,1993,2.53533
chanisl,1994,2.53477
chanisl,1995,2.48126
chanisl,1996,2.53269
chanisl,1997,2.53087
chanisl,1998,2.49852
chanisl,1999,2.45075
chanisl,2000,2.40121
chanisl,2001,2.50055
chanisl,2002,2.58229
chanisl,2003,2.64058
chanisl,2004,2.65976
chanisl,2005,2.6507
chanisl,2006,2.76175
chanisl,2007,2.84913
chanisl,2008,2.9172
chanisl,2009,2.95659
chanisl,2010,2.98416
chanisl,2011,3.10456
chanisl,2012,3.20212
chanisl,2013,3.26669
chanisl,2014,3.3031
chanisl,2015,3.3286
chanisl,2016,3.46123
chanisl,2017,3.5871
chanisl,2018,3.70023
chanisl,2019,3.78985
chanisl,2020,3.855
che,1960,1.18182
che,1961,1.242
che,1962,1.27946
che,1963,1.29105
che,1964,1.27472
che,1965,1.23109
che,1966,1.28353
che,1967,1.31421
che,1968,1.32199
che,1969,1.30691
che,1970,1.26992
che,1971,1.33458
che,1972,1.38085
che,1973,1.40777
che,1974,1.41583
che,1975,1.4064
che,1976,1.50154
che,1977,1.58029
che,1978,1.64184
che,1979,1.68633
che,1980,1.71433
che,1981,1.82281
che,1982,1.91037
che,1983,1.97494
che,1984,2.01698
che,1985,2.03794
che,1986,2.15553
che,1987,2.24974
che,1988,2.31866
che,1989,2.36174
che,1990,2.37981
che,1991,2.48878
che,1992,2.57229
che,1993,2.62055
che,1994,2.62312
che,1995,2.57979
che,1996,2.63223
che,1997,2.64951
che,1998,2.64697
che,1999,2.64112
che,2000,2.6391
che,2001,2.74168
che,2002,2.83738
che,2003,2.91994
che,2004,2.98179
che,2005,3.02201
che,2006,3.12316
che,2007,3.20226
che,2008,3.26625
che,2009,3.32103
che,2010,3.37046
che,2011,3.46147
che,2012,3.53963
che,2013,3.60658
che,2014,3.66112
che,2015,3.70526
che,2016,3.81104
che,2017,3.89925
che,2018,3.9803
che,2019,4.06615
che,2020,4.16592
chl,1960,0.40118
chl,1961,0.4153
chl,1962,0.42343
chl,1963,0.42631
chl,1964,0.42465
chl,1965,0.41851
chl,1966,0.43986
chl,1967,0.45615
chl,1968,0.46626
chl,1969,0.46926
chl,1970,0.46458
chl,1971,0.49062
chl,1972,0.50986
chl,1973,0.5213
chl,1974,0.5244
chl,1975,0.51885
chl,1976,0.54621
chl,1977,0.56665
chl,1978,0.57904
chl,1979,0.58264
chl,1980,0.57736
chl,1981,0.60396
chl,1982,0.62336
chl,1983,0.63527
chl,1984,0.63993
chl,1985,0.63736
chl,1986,0.66834
chl,1987,0.6918
chl,1988,0.70744
chl,1989,0.71575
chl,1990,0.717
chl,1991,0.75219
chl,1992,0.78064
chl,1993,0.80056
chl,1994,0.81073
chl,1995,0.81138
chl,1996,0.84789
chl,1997,0.87779
chl,1998,0.90145
chl,1999,0.91952
chl,2000,0.93318
chl,2001,0.98433
chl,2002,1.02815
chl,2003,1.06855
chl,2004,1.11155
chl,2005,1.15979
chl,2006,1.25001
chl,2007,1.3393
chl,2008,1.42148
chl,2009,1.49025
chl,2010,1.54409
chl,2011,1.62261
chl,2012,1.6883
chl,2013,1.74233
chl,2014,1.7864
chl,2015,1.82256
chl,2016,1.88491
chl,2017,1.9384
chl,2018,1.98523
chl,2019,2.02747
chl,2020,2.06784
chn,1960,0.1076
chn,1961,0.12684
chn,1962,0.1412
chn,1963,0.14775
chn,1964,0.1438
chn,1965,0.12621
chn,1966,0.14298
chn,1967,0.15695
chn,1968,0.16809
chn,1969,0.17633
chn,1970,0.18052
chn,1971,0.20416
chn,1972,0.22482
chn,1973,0.24011
chn,1974,0.24815
chn,1975,0.24806
chn,1976,0.27004
chn,1977,0.2858
chn,1978,0.29516
chn,1979,0.29844
chn,1980,0.29529
chn,1981,0.32657
chn,1982,0.35198
chn,1983,0.36907
chn,1984,0.37611
chn,1985,0.37254
chn,1986,0.40325
chn,1987,0.42495
chn,1988,0.43808
chn,1989,0.44452
chn,1990,0.44507
chn,1991,0.48862
chn,1992,0.52728
chn,1993,0.55899
chn,1994,0.58176
chn,1995,0.59339
chn,1996,0.65666
chn,1997,0.70757
chn,1998,0.74157
chn,1999,0.75633
chn,2000,0.75135
chn,2001,0.79421
chn,2002,0.82428
chn,2003,0.84184
chn,2004,0.84681
chn,2005,0.83856
chn,2006,0.89403
chn,2007,0.93652
chn,2008,0.96497
chn,2009,0.98017
chn,2010,0.98181
chn,2011,1.05401
chn,2012,1.11288
chn,2013,1.1555
chn,2014,1.18027
chn,2015,1.18649
chn,2016,1.27002
chn,2017,1.34154
chn,2018,1.39566
chn,2019,1.42691
chn,2020,1.43408
civ,1960,0.21016
civ,1961,0.22266
civ,1962,0.2314
civ,1963,0.23589
civ,1964,0.23593
civ,1965,0.23176
civ,1966,0.24253
civ,1967,0.24832
civ,1968,0.24893
civ,1969,0.24414
civ,1970,0.23402
civ,1971,0.24395
civ,1972,0.24939
civ,1973,0.24984
civ,1974,0.24557
civ,1975,0.23668
civ,1976,0.24556
civ,1977,0.2493
civ,1978,0.24801
civ,1979,0.24196
civ,1980,0.23137
civ,1981,0.2405
civ,1982,0.24497
civ,1983,0.24455
civ,1984,0.23918
civ,1985,0.22927
civ,1986,0.2402
civ,1987,0.24597
civ,1988,0.24641
civ,1989,0.24159
civ,1990,0.23171
civ,1991,0.24343
civ,1992,0.24991
civ,1993,0.2508
civ,1994,0.24606
civ,1995,0.23585
civ,1996,0.24845
civ,1997,0.255
civ,1998,0.25479
civ,1999,0.24743
civ,2000,0.23297
civ,2001,0.2463
civ,2002,0.25253
civ,2003,0.25052
civ,2004,0.23955
civ,2005,0.21909
civ,2006,0.2338
civ,2007,0.24156
civ,2008,0.24111
civ,2009,0.2318
civ,2010,0.21295
civ,2011,0.23046
civ,2012,0.2415
civ,2013,0.24506
civ,2014,0.24085
civ,2015,0.2286
civ,2016,0.24818
civ,2017,0.2615
civ,2018,0.2675
civ,2019,0.26579
civ,2020,0.25615
cmr,1960,0.29802
cmr,1961,0.31929
cmr,1962,0.33253
cmr,1963,0.33665
cmr,1964,0.33114
cmr,1965,0.31589
cmr,1966,0.33578
cmr,1967,0.34755
cmr,1968,0.34976
cmr,1969,0.34191
cmr,1970,0.32381
cmr,1971,0.34274
cmr,1972,0.35289
cmr,1973,0.35333
cmr,1974,0.34347
cmr,1975,0.32359
cmr,1976,0.34095
cmr,1977,0.34968
cmr,1978,0.3486
cmr,1979,0.33755
cmr,1980,0.31675
cmr,1981,0.33288
cmr,1982,0.34034
cmr,1983,0.33835
cmr,1984,0.32689
cmr,1985,0.30633
cmr,1986,0.32147
cmr,1987,0.32876
cmr,1988,0.32728
cmr,1989,0.31688
cmr,1990,0.29795
cmr,1991,0.31268
cmr,1992,0.31955
cmr,1993,0.31748
cmr,1994,0.30653
cmr,1995,0.28685
cmr,1996,0.30112
cmr,1997,0.30739
cmr,1998,0.30462
cmr,1999,0.29231
cmr,2000,0.27056
cmr,2001,0.28382
cmr,2002,0.28903
cmr,2003,0.28527
cmr,2004,0.27231
cmr,2005,0.25024
cmr,2006,0.26257
cmr,2007,0.26766
cmr,2008,0.26453
cmr,2009,0.25292
cmr,2010,0.23289
cmr,2011,0.2454
cmr,2012,0.25114
cmr,2013,0.24929
cmr,2014,0.23973
cmr,2015,0.22264
cmr,2016,0.23646
cmr,2017,0.24441
cmr,2018,0.24541
cmr,2019,0.23904
cmr,2020,0.22531
cod,1960,0.24392
cod,1961,0.24675
cod,1962,0.24385
cod,1963,0.23463
cod,1964,0.21857
cod,1965,0.19538
cod,1966,0.20295
cod,1967,0.20563
cod,1968,0.20336
cod,1969,0.1964
cod,1970,0.18427
cod,1971,0.19709
cod,1972,0.20568
cod,1973,0.20874
cod,1974,0.20554
cod,1975,0.19564
cod,1976,0.20781
cod,1977,0.21516
cod,1978,0.21696
cod,1979,0.21273
cod,1980,0.20231
cod,1981,0.2145
cod,1982,0.22185
cod,1983,0.22373
cod,1984,0.21985
cod,1985,0.20987
cod,1986,0.22249
cod,1987,0.23047
cod,1988,0.23308
cod,1989,0.22984
cod,1990,0.22054
cod,1991,0.23243
cod,1992,0.23952
cod,1993,0.24147
cod,1994,0.23845
cod,1995,0.2308
cod,1996,0.24382
cod,1997,0.25163
cod,1998,0.25334
cod,1999,0.24838
cod,2000,0.23633
cod,2001,0.24916
cod,2002,0.25689
cod,2003,0.25898
cod,2004,0.25532
cod,2005,0.24596
cod,2006,0.25929
cod,2007,0.26797
cod,2008,0.27148
cod,2009,0.26974
cod,2010,0.26286
cod,2011,0.27651
cod,2012,0.2855
cod,2013,0.28948
cod,2014,0.28852
cod,2015,0.28287
cod,2016,0.29704
cod,2017,0.30653
cod,2018,0.31113
cod,2019,0.31101
cod,2020,0.30647
cog,1960,0.24012
cog,1961,0.25592
cog,1962,0.26477
cog,1963,0.26434
cog,1964,0.25475
cog,1965,0.23407
cog,1966,0.24919
cog,1967,0.25706
cog,1968,0.25641
cog,1969,0.24506
cog,1970,0.22357
cog,1971,0.23538
cog,1972,0.23943
cog,1973,0.23722
cog,1974,0.22702
cog,1975,0.21019
cog,1976,0.22777
cog,1977,0.23832
cog,1978,0.2397
cog,1979,0.23126
cog,1980,0.21234
cog,1981,0.22621
cog,1982,0.23241
cog,1983,0.23054
cog,1984,0.22012
cog,1985,0.2005
cog,1986,0.2127
cog,1987,0.21816
cog,1988,0.21565
cog,1989,0.20452
cog,1990,0.18476
cog,1991,0.19663
cog,1992,0.20231
cog,1993,0.20089
cog,1994,0.19193
cog,1995,0.17446
cog,1996,0.18633
cog,1997,0.19256
cog,1998,0.19265
cog,1999,0.18595
cog,2000,0.1719
cog,2001,0.18316
cog,2002,0.18938
cog,2003,0.18955
cog,2004,0.18321
cog,2005,0.17058
cog,2006,0.18086
cog,2007,0.18614
cog,2008,0.18564
cog,2009,0.1798
cog,2010,0.16817
cog,2011,0.18012
cog,2012,0.18756
cog,2013,0.18958
cog,2014,0.18623
cog,2015,0.1777
cog,2016,0.19177
cog,2017,0.20201
cog,2018,0.20762
cog,2019,0.20849
cog,2020,0.20441
col,1960,0.27327
col,1961,0.28535
col,1962,0.29234
col,1963,0.29411
col,1964,0.29098
col,1965,0.28298
col,1966,0.2989
col,1967,0.31112
col,1968,0.31819
col,1969,0.31906
col,1970,0.31354
col,1971,0.32877
col,1972,0.33983
col,1973,0.34602
col,1974,0.34691
col,1975,0.34225
col,1976,0.35732
col,1977,0.36768
col,1978,0.37407
col,1979,0.37774
col,1980,0.37928
col,1981,0.40107
col,1982,0.42078
col,1983,0.43701
col,1984,0.44845
col,1985,0.45497
col,1986,0.48014
col,1987,0.5004
col,1988,0.51654
col,1989,0.52991
col,1990,0.54098
col,1991,0.57325
col,1992,0.60175
col,1993,0.62512
col,1994,0.64219
col,1995,0.65307
col,1996,0.68255
col,1997,0.70708
col,1998,0.72725
col,1999,0.74387
col,2000,0.7579
col,2001,0.79407
col,2002,0.82533
col,2003,0.85288
col,2004,0.87854
col,2005,0.90382
col,2006,0.95169
col,2007,0.99604
col,2008,1.03666
col,2009,1.07339
col,2010,1.1069
col,2011,1.16482
col,2012,1.21675
col,2013,1.26326
col,2014,1.30491
col,2015,1.34255
col,2016,1.39525
col,2017,1.44227
col,2018,1.48427
col,2019,1.5214
col,2020,1.55504
com,1960,0.27136
com,1961,0.28677
com,1962,0.29248
com,1963,0.29081
com,1964,0.27506
com,1965,0.24691
com,1966,0.25921
com,1967,0.2622
com,1968,0.26113
com,1969,0.24933
com,1970,0.22585
com,1971,0.23848
com,1972,0.2431
com,1973,0.24467
com,1974,0.23486
com,1975,0.21658
com,1976,0.22832
com,1977,0.2331
com,1978,0.23411
com,1979,0.22889
com,1980,0.21656
com,1981,0.22935
com,1982,0.23619
com,1983,0.23622
com,1984,0.23493
com,1985,0.22606
com,1986,0.24083
com,1987,0.25392
com,1988,0.25979
com,1989,0.26009
com,1990,0.2505
com,1991,0.2662
com,1992,0.27533
com,1993,0.27935
com,1994,0.2757
com,1995,0.26591
com,1996,0.28143
com,1997,0.29012
com,1998,0.29251
com,1999,0.28761
com,2000,0.27561
com,2001,0.28921
com,2002,0.29725
com,2003,0.29769
com,2004,0.29065
com,2005,0.27726
com,2006,0.29063
com,2007,0.29823
com,2008,0.29895
com,2009,0.29209
com,2010,0.27961
com,2011,0.29198
com,2012,0.29922
com,2013,0.29982
com,2014,0.29508
com,2015,0.28463
com,2016,0.29955
com,2017,0.30912
com,2018,0.3125
com,2019,0.30871
com,2020,0.2975
cpv,1960,0.72852
cpv,1961,0.74385
cpv,1962,0.73568
cpv,1963,0.70278
cpv,1964,0.65269
cpv,1965,0.58329
cpv,1966,0.58317
cpv,1967,0.57661
cpv,1968,0.55321
cpv,1969,0.50658
cpv,1970,0.43761
cpv,1971,0.42989
cpv,1972,0.40973
cpv,1973,0.38237
cpv,1974,0.35423
cpv,1975,0.32562
cpv,1976,0.35161
cpv,1977,0.37804
cpv,1978,0.39517
cpv,1979,0.40056
cpv,1980,0.38462
cpv,1981,0.40421
cpv,1982,0.41039
cpv,1983,0.41316
cpv,1984,0.42276
cpv,1985,0.43387
cpv,1986,0.49193
cpv,1987,0.54604
cpv,1988,0.5846
cpv,1989,0.59851
cpv,1990,0.58742
cpv,1991,0.60869
cpv,1992,0.61058
cpv,1993,0.59967
cpv,1994,0.57572
cpv,1995,0.54178
cpv,1996,0.55709
cpv,1997,0.56705
cpv,1998,0.56678
cpv,1999,0.55202
cpv,2000,0.52376
cpv,2001,0.53659
cpv,2002,0.53454
cpv,2003,0.52568
cpv,2004,0.51694
cpv,2005,0.51534
cpv,2006,0.56316
cpv,2007,0.60597
cpv,2008,0.64003
cpv,2009,0.66578
cpv,2010,0.68071
cpv,2011,0.73869
cpv,2012,0.78145
cpv,2013,0.80527
cpv,2014,0.80979
cpv,2015,0.79599
cpv,2016,0.83011
cpv,2017,0.84895
cpv,2018,0.84767
cpv,2019,0.81765
cpv,2020,0.7599
cri,1960,0.30625
cri,1961,0.31909
cri,1962,0.32843
cri,1963,0.33305
cri,1964,0.3326
cri,1965,0.32759
cri,1966,0.34329
