geo,time,sp_pop_totl_fe_zs
rou,1972,50.82778
rou,1973,50.80343
rou,1974,50.78017
rou,1975,50.75828
rou,1976,50.73759
rou,1977,50.71832
rou,1978,50.70144
rou,1979,50.68818
rou,1980,50.67926
rou,1981,50.67538
rou,1982,50.67609
rou,1983,50.67955
rou,1984,50.68329
rou,1985,50.68565
rou,1986,50.68578
rou,1987,50.6847
rou,1988,50.68499
rou,1989,50.69018
rou,1990,50.70276
rou,1991,50.72346
rou,1992,50.7514
rou,1993,50.78529
rou,1994,50.82308
rou,1995,50.86304
rou,1996,50.90487
rou,1997,50.94869
rou,1998,50.99329
rou,1999,51.03724
rou,2000,51.07944
rou,2001,51.11832
rou,2002,51.15363
rou,2003,51.18736
rou,2004,51.22247
rou,2005,51.26098
rou,2006,51.30495
rou,2007,51.35277
rou,2008,51.39789
rou,2009,51.43098
rou,2010,51.44546
rou,2011,51.43749
rou,2012,51.41026
rou,2013,51.37303
rou,2014,51.33927
rou,2015,51.31858
rou,2016,51.31469
rou,2017,51.32476
rou,2018,51.34374
rou,2019,51.36327
rou,2020,51.37714
rus,1960,55.21231
rus,1961,55.09587
rus,1962,54.98275
rus,1963,54.87489
rus,1964,54.77483
rus,1965,54.6842
rus,1966,54.60255
rus,1967,54.52882
rus,1968,54.46312
rus,1969,54.40555
rus,1970,54.35583
rus,1971,54.31462
rus,1972,54.28057
rus,1973,54.249
rus,1974,54.21378
rus,1975,54.17068
rus,1976,54.11762
rus,1977,54.05599
rus,1978,53.98934
rus,1979,53.92289
rus,1980,53.86023
rus,1981,53.80341
rus,1982,53.7509
rus,1983,53.69856
rus,1984,53.64057
rus,1985,53.57351
rus,1986,53.49604
rus,1987,53.4115
rus,1988,53.32664
rus,1989,53.25039
rus,1990,53.18901
rus,1991,53.14432
rus,1992,53.1146
rus,1993,53.09805
rus,1994,53.09149
rus,1995,53.09257
rus,1996,53.10064
rus,1997,53.11625
rus,1998,53.1395
rus,1999,53.17069
rus,2000,53.20968
rus,2001,53.25646
rus,2002,53.3096
rus,2003,53.36568
rus,2004,53.42019
rus,2005,53.46957
rus,2006,53.51208
rus,2007,53.54782
rus,2008,53.57732
rus,2009,53.602
rus,2010,53.62292
rus,2011,53.64009
rus,2012,53.65309
rus,2013,53.66217
rus,2014,53.66774
rus,2015,53.67015
rus,2016,53.66965
rus,2017,53.6666
rus,2018,53.66176
rus,2019,53.65607
rus,2020,53.65022
rwa,1960,50.88601
rwa,1961,50.89006
rwa,1962,50.89509
rwa,1963,50.90002
rwa,1964,50.90293
rwa,1965,50.90229
rwa,1966,50.89759
rwa,1967,50.89004
rwa,1968,50.88099
rwa,1969,50.87221
rwa,1970,50.86485
rwa,1971,50.85901
rwa,1972,50.85417
rwa,1973,50.84942
rwa,1974,50.84388
rwa,1975,50.83663
rwa,1976,50.82802
rwa,1977,50.81813
rwa,1978,50.80736
rwa,1979,50.79509
rwa,1980,50.78185
rwa,1981,50.76966
rwa,1982,50.75941
rwa,1983,50.74803
rwa,1984,50.7325
rwa,1985,50.7121
rwa,1986,50.68322
rwa,1987,50.65069
rwa,1988,50.62898
rwa,1989,50.63403
rwa,1990,50.67575
rwa,1991,50.76479
rwa,1992,50.90412
rwa,1993,51.0813
rwa,1994,51.25435
rwa,1995,51.37016
rwa,1996,51.39701
rwa,1997,51.35167
rwa,1998,51.27179
rwa,1999,51.1972
rwa,2000,51.14568
rwa,2001,51.11587
rwa,2002,51.09856
rwa,2003,51.08894
rwa,2004,51.08014
rwa,2005,51.06793
rwa,2006,51.05246
rwa,2007,51.03619
rwa,2008,51.01925
rwa,2009,51.0018
rwa,2010,50.98403
rwa,2011,50.96576
rwa,2012,50.94703
rwa,2013,50.92864
rwa,2014,50.91146
rwa,2015,50.89616
rwa,2016,50.88299
rwa,2017,50.87152
rwa,2018,50.86106
rwa,2019,50.85043
rwa,2020,50.83903
sau,1960,49.78153
sau,1961,49.76332
sau,1962,49.7205
sau,1963,49.66187
sau,1964,49.59883
sau,1965,49.537
sau,1966,49.47584
sau,1967,49.40864
sau,1968,49.32704
sau,1969,49.22112
sau,1970,49.08524
sau,1971,48.92171
sau,1972,48.73368
sau,1973,48.51849
sau,1974,48.27335
sau,1975,47.99849
sau,1976,47.6974
sau,1977,47.37728
sau,1978,47.04803
sau,1979,46.72233
sau,1980,46.41079
sau,1981,46.12646
sau,1982,45.8698
sau,1983,45.62689
sau,1984,45.37934
sau,1985,45.11903
sau,1986,44.84029
sau,1987,44.55782
sau,1988,44.30433
sau,1989,44.1189
sau,1990,44.0234
sau,1991,44.01084
sau,1992,44.06376
sau,1993,44.1766
sau,1994,44.34171
sau,1995,44.54821
sau,1996,44.80432
sau,1997,45.0954
sau,1998,45.3632
sau,1999,45.53441
sau,2000,45.56437
sau,2001,45.43715
sau,2002,45.1848
sau,2003,44.86813
sau,2004,44.56364
sau,2005,44.31969
sau,2006,44.14469
sau,2007,44.0188
sau,2008,43.9246
sau,2009,43.83706
sau,2010,43.73937
sau,2011,43.63708
sau,2012,43.53647
sau,2013,43.42522
sau,2014,43.28868
sau,2015,43.12026
sau,2016,42.91195
sau,2017,42.6754
sau,2018,42.44585
sau,2019,42.26909
sau,2020,42.17446
sdn,1960,50.0534
sdn,1961,50.04929
sdn,1962,50.0446
sdn,1963,50.03942
sdn,1964,50.03344
sdn,1965,50.02686
sdn,1966,50.01955
sdn,1967,50.01175
sdn,1968,50.00349
sdn,1969,49.99506
sdn,1970,49.98647
sdn,1971,49.97776
sdn,1972,49.96907
sdn,1973,49.96039
sdn,1974,49.95186
sdn,1975,49.94348
sdn,1976,49.93536
sdn,1977,49.92753
sdn,1978,49.91999
sdn,1979,49.91279
sdn,1980,49.90592
sdn,1981,49.89939
sdn,1982,49.89327
sdn,1983,49.88742
sdn,1984,49.88183
sdn,1985,49.87645
sdn,1986,49.87126
sdn,1987,49.86637
sdn,1988,49.8618
sdn,1989,49.85769
sdn,1990,49.85413
sdn,1991,49.85112
sdn,1992,49.84867
sdn,1993,49.84693
sdn,1994,49.84595
sdn,1995,49.84575
sdn,1996,49.84725
sdn,1997,49.85041
sdn,1998,49.85377
sdn,1999,49.85534
sdn,2000,49.85436
sdn,2001,49.84886
sdn,2002,49.84054
sdn,2003,49.83625
sdn,2004,49.84436
sdn,2005,49.86931
sdn,2006,49.91329
sdn,2007,49.97147
sdn,2008,50.0331
sdn,2009,50.08441
sdn,2010,50.11644
sdn,2011,50.12696
sdn,2012,50.12038
sdn,2013,50.10321
sdn,2014,50.08411
sdn,2015,50.06901
sdn,2016,50.05894
sdn,2017,50.05202
sdn,2018,50.04741
sdn,2019,50.04359
sdn,2020,50.03954
sen,1960,50.31604
sen,1961,50.25121
sen,1962,50.19064
sen,1963,50.13149
sen,1964,50.06987
sen,1965,50.00398
sen,1966,49.93499
sen,1967,49.8653
sen,1968,49.79611
sen,1969,49.72857
sen,1970,49.66457
sen,1971,49.6021
sen,1972,49.54374
sen,1973,49.50036
sen,1974,49.48495
sen,1975,49.50443
sen,1976,49.56053
sen,1977,49.64621
sen,1978,49.74656
sen,1979,49.84259
sen,1980,49.92149
sen,1981,49.98029
sen,1982,50.02315
sen,1983,50.05435
sen,1984,50.08032
sen,1985,50.10535
sen,1986,50.13083
sen,1987,50.15601
sen,1988,50.18057
sen,1989,50.2039
sen,1990,50.22637
sen,1991,50.2467
sen,1992,50.26689
sen,1993,50.29373
sen,1994,50.3355
sen,1995,50.39658
sen,1996,50.4785
sen,1997,50.57674
sen,1998,50.68217
sen,1999,50.78309
sen,2000,50.87163
sen,2001,50.94555
sen,2002,51.00736
sen,2003,51.05972
sen,2004,51.10659
sen,2005,51.15065
sen,2006,51.19153
sen,2007,51.22786
sen,2008,51.26021
sen,2009,51.28931
sen,2010,51.31531
sen,2011,51.33919
sen,2012,51.36018
sen,2013,51.37477
sen,2014,51.37881
sen,2015,51.37008
sen,2016,51.34821
sen,2017,51.31587
sen,2018,51.27733
sen,2019,51.23799
sen,2020,51.20151
sgp,1960,47.32076
sgp,1961,47.49917
sgp,1962,47.73532
sgp,1963,47.99584
sgp,1964,48.23646
sgp,1965,48.42882
sgp,1966,48.5668
sgp,1967,48.66064
sgp,1968,48.72175
sgp,1969,48.7655
sgp,1970,48.80349
sgp,1971,48.83702
sgp,1972,48.86254
sgp,1973,48.88238
sgp,1974,48.89895
sgp,1975,48.91365
sgp,1976,48.93017
sgp,1977,48.94915
sgp,1978,48.96782
sgp,1979,48.98204
sgp,1980,48.98988
sgp,1981,48.98576
sgp,1982,48.97321
sgp,1983,48.97081
sgp,1984,49.00013
sgp,1985,49.07273
sgp,1986,49.19531
sgp,1987,49.35367
sgp,1988,49.51524
sgp,1989,49.63662
sgp,1990,49.68967
sgp,1991,49.67328
sgp,1992,49.60314
sgp,1993,49.49333
sgp,1994,49.36193
sgp,1995,49.22379
sgp,1996,49.069
sgp,1997,48.9017
sgp,1998,48.76056
sgp,1999,48.691
sgp,2000,48.71577
sgp,2001,48.85653
sgp,2002,49.08965
sgp,2003,49.33531
sgp,2004,49.48188
sgp,2005,49.45581
sgp,2006,49.23629
sgp,2007,48.87926
sgp,2008,48.47308
sgp,2009,48.11685
sgp,2010,47.86489
sgp,2011,47.7216
sgp,2012,47.65875
sgp,2013,47.65075
sgp,2014,47.66208
sgp,2015,47.66793
sgp,2016,47.66512
sgp,2017,47.66188
sgp,2018,47.65813
sgp,2019,47.65599
sgp,2020,47.6568
slb,1960,46.35078
slb,1961,46.51398
slb,1962,46.70026
slb,1963,46.89455
slb,1964,47.06175
slb,1965,47.18708
slb,1966,47.26125
slb,1967,47.30008
slb,1968,47.33032
slb,1969,47.37131
slb,1970,47.4482
slb,1971,47.56113
slb,1972,47.69516
slb,1973,47.83722
slb,1974,47.96535
slb,1975,48.068
slb,1976,48.14259
slb,1977,48.19636
slb,1978,48.2385
slb,1979,48.27164
slb,1980,48.30492
slb,1981,48.33972
slb,1982,48.3727
slb,1983,48.40434
slb,1984,48.44018
slb,1985,48.47168
slb,1986,48.50664
slb,1987,48.54028
slb,1988,48.57344
slb,1989,48.59994
slb,1990,48.61977
slb,1991,48.63567
slb,1992,48.64486
slb,1993,48.64846
slb,1994,48.64504
slb,1995,48.63698
slb,1996,48.62023
slb,1997,48.59815
slb,1998,48.58127
slb,1999,48.5794
slb,2000,48.59874
slb,2001,48.63958
slb,2002,48.69808
slb,2003,48.76761
slb,2004,48.84189
slb,2005,48.91385
slb,2006,48.98376
slb,2007,49.05463
slb,2008,49.11476
slb,2009,49.16301
slb,2010,49.19382
slb,2011,49.20834
slb,2012,49.20585
slb,2013,49.19477
slb,2014,49.17975
slb,2015,49.16925
slb,2016,49.16166
slb,2017,49.15712
slb,2018,49.15464
slb,2019,49.15328
slb,2020,49.15225
sle,1960,51.04261
sle,1961,51.03687
sle,1962,51.03035
sle,1963,51.02305
sle,1964,51.0141
sle,1965,51.00354
sle,1966,50.99119
sle,1967,50.97743
sle,1968,50.96299
sle,1969,50.95001
sle,1970,50.93869
sle,1971,50.92955
sle,1972,50.92243
sle,1973,50.91536
sle,1974,50.90658
sle,1975,50.89482
sle,1976,50.87986
sle,1977,50.86224
sle,1978,50.84294
sle,1979,50.82369
sle,1980,50.80525
sle,1981,50.78795
sle,1982,50.77152
sle,1983,50.75509
sle,1984,50.73768
sle,1985,50.71902
sle,1986,50.69943
sle,1987,50.6789
sle,1988,50.65839
sle,1989,50.63785
sle,1990,50.61731
sle,1991,50.59619
sle,1992,50.57401
sle,1993,50.55104
sle,1994,50.52785
sle,1995,50.5052
sle,1996,50.48362
sle,1997,50.46316
sle,1998,50.44343
sle,1999,50.42347
sle,2000,50.40355
sle,2001,50.38385
sle,2002,50.36516
sle,2003,50.34754
sle,2004,50.33102
sle,2005,50.31496
sle,2006,50.29906
sle,2007,50.28318
sle,2008,50.26731
sle,2009,50.25191
sle,2010,50.23712
sle,2011,50.22335
sle,2012,50.21005
sle,2013,50.19692
sle,2014,50.1833
sle,2015,50.16879
sle,2016,50.15345
sle,2017,50.13739
sle,2018,50.12127
sle,2019,50.10564
sle,2020,50.09093
slv,1960,50.77198
slv,1961,50.71631
slv,1962,50.65641
slv,1963,50.59452
slv,1964,50.53379
slv,1965,50.47637
slv,1966,50.42317
slv,1967,50.37522
slv,1968,50.33602
slv,1969,50.30994
slv,1970,50.29874
slv,1971,50.3031
slv,1972,50.32131
slv,1973,50.35087
slv,1974,50.38898
slv,1975,50.43338
slv,1976,50.48322
slv,1977,50.53795
slv,1978,50.59615
slv,1979,50.65626
slv,1980,50.71704
slv,1981,50.77848
slv,1982,50.84011
slv,1983,50.90026
slv,1984,50.95671
slv,1985,51.00827
slv,1986,51.05446
slv,1987,51.09628
slv,1988,51.13545
slv,1989,51.17459
slv,1990,51.2156
slv,1991,51.2587
slv,1992,51.30383
slv,1993,51.35218
slv,1994,51.40495
slv,1995,51.46303
slv,1996,51.52683
slv,1997,51.59595
slv,1998,51.67011
slv,1999,51.74854
slv,2000,51.83041
slv,2001,51.91556
slv,2002,52.00387
slv,2003,52.09374
slv,2004,52.18361
slv,2005,52.27211
slv,2006,52.3587
slv,2007,52.4429
slv,2008,52.52427
slv,2009,52.60199
slv,2010,52.67566
slv,2011,52.74465
slv,2012,52.80898
slv,2013,52.86891
slv,2014,52.92488
slv,2015,52.97752
slv,2016,53.02666
slv,2017,53.07214
slv,2018,53.114
slv,2019,53.15209
slv,2020,53.1864
som,1960,50.52002
som,1961,50.52917
som,1962,50.53759
som,1963,50.54494
som,1964,50.55129
som,1965,50.55642
som,1966,50.55219
som,1967,50.53759
som,1968,50.52596
som,1969,50.53385
som,1970,50.56766
som,1971,50.64785
som,1972,50.76105
som,1973,50.83789
som,1974,50.78539
som,1975,50.56662
som,1976,50.20255
som,1977,49.78843
som,1978,49.42462
som,1979,49.17456
som,1980,49.04823
som,1981,49.03208
som,1982,49.09789
som,1983,49.21814
som,1984,49.35277
som,1985,49.46878
som,1986,49.55708
som,1987,49.6257
som,1988,49.67663
som,1989,49.71711
som,1990,49.75292
som,1991,49.78324
som,1992,49.80571
som,1993,49.82292
som,1994,49.83799
som,1995,49.8531
som,1996,49.86874
som,1997,49.88428
som,1998,49.89897
som,1999,49.91208
som,2000,49.92322
som,2001,49.9326
som,2002,49.94097
som,2003,49.94943
som,2004,49.95912
som,2005,49.97087
som,2006,49.98472
som,2007,50.0002
som,2008,50.01664
som,2009,50.03309
som,2010,50.04899
som,2011,50.06422
som,2012,50.0788
som,2013,50.09226
som,2014,50.1041
som,2015,50.11412
som,2016,50.12213
som,2017,50.12835
som,2018,50.13335
som,2019,50.13765
som,2020,50.14171
srb,1960,50.80499
srb,1961,50.7642
srb,1962,50.72495
srb,1963,50.68847
srb,1964,50.65657
srb,1965,50.63025
srb,1966,50.60996
srb,1967,50.59487
srb,1968,50.58371
srb,1969,50.57465
srb,1970,50.56631
srb,1971,50.55815
srb,1972,50.55054
srb,1973,50.54421
srb,1974,50.54013
srb,1975,50.53901
srb,1976,50.54112
srb,1977,50.54588
srb,1978,50.55189
srb,1979,50.5575
srb,1980,50.56157
srb,1981,50.56355
srb,1982,50.56405
srb,1983,50.56452
srb,1984,50.56678
srb,1985,50.5722
srb,1986,50.58134
srb,1987,50.59378
srb,1988,50.60847
srb,1989,50.6238
srb,1990,50.63867
srb,1991,50.65214
srb,1992,50.66496
srb,1993,50.67921
srb,1994,50.69804
srb,1995,50.72358
srb,1996,50.7569
srb,1997,50.7969
srb,1998,50.841
srb,1999,50.88504
srb,2000,50.92534
srb,2001,50.96086
srb,2002,50.99166
srb,2003,51.01638
srb,2004,51.03353
srb,2005,51.04243
srb,2006,51.04207
srb,2007,51.03298
srb,2008,51.01861
srb,2009,51.00361
srb,2010,50.99163
srb,2011,50.98384
srb,2012,50.97979
srb,2013,50.9791
srb,2014,50.98065
srb,2015,50.98365
srb,2016,50.98826
srb,2017,50.99468
srb,2018,51.00252
srb,2019,51.0108
srb,2020,51.019
ssd,1960,49.77303
ssd,1961,49.82275
ssd,1962,49.86932
ssd,1963,49.91281
ssd,1964,49.95298
ssd,1965,49.98999
ssd,1966,50.024
ssd,1967,50.05504
ssd,1968,50.0837
ssd,1969,50.10976
ssd,1970,50.13361
ssd,1971,50.15521
ssd,1972,50.17469
ssd,1973,50.19241
ssd,1974,50.2084
ssd,1975,50.22294
ssd,1976,50.23598
ssd,1977,50.24758
ssd,1978,50.25801
ssd,1979,50.26753
ssd,1980,50.27607
ssd,1981,50.28389
ssd,1982,50.29065
ssd,1983,50.29624
ssd,1984,50.30054
ssd,1985,50.30339
ssd,1986,50.30484
ssd,1987,50.30484
ssd,1988,50.30369
ssd,1989,50.30137
ssd,1990,50.29785
ssd,1991,50.29293
ssd,1992,50.28653
ssd,1993,50.27811
ssd,1994,50.26802
ssd,1995,50.25646
ssd,1996,50.24406
ssd,1997,50.23138
ssd,1998,50.21846
ssd,1999,50.20508
ssd,2000,50.19097
ssd,2001,50.1761
ssd,2002,50.16072
ssd,2003,50.14435
ssd,2004,50.12658
ssd,2005,50.1076
ssd,2006,50.08765
ssd,2007,50.06747
ssd,2008,50.04847
ssd,2009,50.03174
ssd,2010,50.01774
ssd,2011,50.00634
ssd,2012,49.99696
ssd,2013,49.98904
ssd,2014,49.98193
ssd,2015,49.9752
ssd,2016,49.96868
ssd,2017,49.96237
ssd,2018,49.9563
ssd,2019,49.95052
ssd,2020,49.94506
stp,1960,44.37584
stp,1961,44.72963
stp,1962,45.24334
stp,1963,45.8801
stp,1964,46.57892
stp,1965,47.2813
stp,1966,47.95079
stp,1967,48.57949
stp,1968,49.12892
stp,1969,49.56621
stp,1970,49.88333
stp,1971,50.09038
stp,1972,50.18093
stp,1973,50.2045
stp,1974,50.22798
stp,1975,50.27546
stp,1976,50.35039
stp,1977,50.45288
stp,1978,50.55589
stp,1979,50.63558
stp,1980,50.67545
stp,1981,50.68377
stp,1982,50.65944
stp,1983,50.62634
stp,1984,50.58837
stp,1985,50.56611
stp,1986,50.56828
stp,1987,50.58
stp,1988,50.59406
stp,1989,50.60999
stp,1990,50.60523
stp,1991,50.58836
stp,1992,50.56834
stp,1993,50.54145
stp,1994,50.51999
stp,1995,50.51603
stp,1996,50.51981
stp,1997,50.54075
stp,1998,50.56182
stp,1999,50.58229
stp,2000,50.59607
stp,2001,50.60376
stp,2002,50.60902
stp,2003,50.59805
stp,2004,50.56721
stp,2005,50.50676
stp,2006,50.41688
stp,2007,50.30397
stp,2008,50.18525
stp,2009,50.08614
stp,2010,50.01608
stp,2011,49.97372
stp,2012,49.96072
stp,2013,49.96199
stp,2014,49.97113
stp,2015,49.97368
stp,2016,49.97269
stp,2017,49.96765
stp,2018,49.96351
stp,2019,49.95954
stp,2020,49.95688
sur,1960,50.00695
sur,1961,50.07553
sur,1962,50.12373
sur,1963,50.16109
sur,1964,50.18157
sur,1965,50.19259
sur,1966,50.19473
sur,1967,50.18653
sur,1968,50.1673
sur,1969,50.14192
sur,1970,50.11198
sur,1971,50.07583
sur,1972,50.03574
sur,1973,49.98781
sur,1974,49.93267
sur,1975,49.86944
sur,1976,49.80123
sur,1977,49.73004
sur,1978,49.65499
sur,1979,49.57695
sur,1980,49.49309
sur,1981,49.40635
sur,1982,49.31717
sur,1983,49.23485
sur,1984,49.16841
sur,1985,49.12353
sur,1986,49.10633
sur,1987,49.11202
sur,1988,49.13173
sur,1989,49.15332
sur,1990,49.16936
sur,1991,49.17472
sur,1992,49.17439
sur,1993,49.17459
sur,1994,49.18513
sur,1995,49.21184
sur,1996,49.25827
sur,1997,49.31776
sur,1998,49.38174
sur,1999,49.4411
sur,2000,49.48762
sur,2001,49.51739
sur,2002,49.53507
sur,2003,49.54543
sur,2004,49.55092
sur,2005,49.56143
sur,2006,49.57411
sur,2007,49.58694
sur,2008,49.60241
sur,2009,49.617
sur,2010,49.62977
sur,2011,49.64283
sur,2012,49.65478
sur,2013,49.66663
sur,2014,49.6772
sur,2015,49.68755
sur,2016,49.69755
sur,2017,49.70771
sur,2018,49.71709
sur,2019,49.72934
sur,2020,49.74345
svk,1960,50.6394
svk,1961,50.6074
svk,1962,50.58439
svk,1963,50.57035
svk,1964,50.565
svk,1965,50.5683
svk,1966,50.57991
svk,1967,50.59884
svk,1968,50.62262
svk,1969,50.648
svk,1970,50.67287
svk,1971,50.69602
svk,1972,50.71783
svk,1973,50.73823
svk,1974,50.75737
svk,1975,50.77576
svk,1976,50.79275
svk,1977,50.80859
svk,1978,50.82468
svk,1979,50.84346
svk,1980,50.86619
svk,1981,50.8932
svk,1982,50.92407
svk,1983,50.95754
svk,1984,50.99202
svk,1985,51.02612
svk,1986,51.05966
svk,1987,51.09268
svk,1988,51.12526
svk,1989,51.15756
svk,1990,51.1897
svk,1991,51.22164
svk,1992,51.25303
svk,1993,51.28323
svk,1994,51.31183
svk,1995,51.33851
svk,1996,51.36271
svk,1997,51.38466
svk,1998,51.40491
svk,1999,51.42435
svk,2000,51.44339
svk,2001,51.46238
svk,2002,51.48078
svk,2003,51.49738
svk,2004,51.51055
svk,2005,51.51888
svk,2006,51.52228
svk,2007,51.52088
svk,2008,51.51536
svk,2009,51.50669
svk,2010,51.49536
svk,2011,51.4819
svk,2012,51.46657
svk,2013,51.4494
svk,2014,51.43013
svk,2015,51.4091
svk,2016,51.38595
svk,2017,51.36158
svk,2018,51.33833
svk,2019,51.31928
svk,2020,51.30672
svn,1960,52.0957
svn,1961,52.10848
svn,1962,52.13255
svn,1963,52.1536
svn,1964,52.15175
svn,1965,52.11493
svn,1966,52.0371
svn,1967,51.92612
svn,1968,51.80075
svn,1969,51.68478
svn,1970,51.59722
svn,1971,51.54083
svn,1972,51.51102
svn,1973,51.50481
svn,1974,51.51645
svn,1975,51.54133
svn,1976,51.58204
svn,1977,51.63654
svn,1978,51.68856
svn,1979,51.71775
svn,1980,51.71104
svn,1981,51.66195
svn,1982,51.57874
svn,1983,51.48102
svn,1984,51.39468
svn,1985,51.33793
svn,1986,51.3141
svn,1987,51.3161
svn,1988,51.33713
svn,1989,51.36633
svn,1990,51.39513
svn,1991,51.42496
svn,1992,51.45665
svn,1993,51.48069
svn,1994,51.48622
svn,1995,51.46575
svn,1996,51.41131
svn,1997,51.3275
svn,1998,51.23222
svn,1999,51.15059
svn,2000,51.09931
svn,2001,51.0883
svn,2002,51.10848
svn,2003,51.13799
svn,2004,51.14334
svn,2005,51.10254
svn,2006,51.0065
svn,2007,50.86769
svn,2008,50.70861
svn,2009,50.56188
svn,2010,50.44961
svn,2011,50.37845
svn,2012,50.34085
svn,2013,50.32577
svn,2014,50.31812
svn,2015,50.30651
svn,2016,50.28842
svn,2017,50.26756
svn,2018,50.24521
svn,2019,50.22337
svn,2020,50.20376
swe,1960,50.12198
swe,1961,50.11312
swe,1962,50.10185
swe,1963,50.08922
swe,1964,50.0767
swe,1965,50.06609
swe,1966,50.05682
swe,1967,50.04935
swe,1968,50.04687
swe,1969,50.05307
swe,1970,50.07048
swe,1971,50.10021
swe,1972,50.14076
swe,1973,50.18826
swe,1974,50.23704
swe,1975,50.2831
swe,1976,50.32446
swe,1977,50.36193
swe,1978,50.39674
swe,1979,50.43131
swe,1980,50.46691
swe,1981,50.50441
swe,1982,50.54232
swe,1983,50.57759
swe,1984,50.60582
swe,1985,50.62421
swe,1986,50.63132
swe,1987,50.6286
swe,1988,50.61966
swe,1989,50.60944
swe,1990,50.60151
swe,1991,50.59687
swe,1992,50.59429
swe,1993,50.59308
swe,1994,50.59168
swe,1995,50.58901
swe,1996,50.58487
swe,1997,50.57951
swe,1998,50.57202
swe,1999,50.56136
swe,2000,50.54673
swe,2001,50.52822
swe,2002,50.50583
swe,2003,50.47915
swe,2004,50.44783
swe,2005,50.41183
swe,2006,50.37101
swe,2007,50.32645
swe,2008,50.28007
swe,2009,50.23418
swe,2010,50.19072
swe,2011,50.15019
swe,2012,50.11249
swe,2013,50.07774
swe,2014,50.04579
swe,2015,50.01657
swe,2016,49.99023
swe,2017,49.96684
swe,2018,49.94578
swe,2019,49.92625
swe,2020,49.9078
swz,1960,51.53932
swz,1961,51.5215
swz,1962,51.49605
swz,1963,51.47042
swz,1964,51.45623
swz,1965,51.45871
swz,1966,51.47595
swz,1967,51.50775
swz,1968,51.55593
swz,1969,51.62571
swz,1970,51.71837
swz,1971,51.83646
swz,1972,51.97412
swz,1973,52.10993
swz,1974,52.21982
swz,1975,52.2882
swz,1976,52.31283
swz,1977,52.30182
swz,1978,52.27661
swz,1979,52.26265
swz,1980,52.27557
swz,1981,52.31667
swz,1982,52.37722
swz,1983,52.44605
swz,1984,52.51274
swz,1985,52.56946
swz,1986,52.61561
swz,1987,52.6531
swz,1988,52.67598
swz,1989,52.67715
swz,1990,52.65478
swz,1991,52.61036
swz,1992,52.54886
swz,1993,52.4721
swz,1994,52.38293
swz,1995,52.28681
swz,1996,52.17947
swz,1997,52.06619
swz,1998,51.96863
swz,1999,51.91202
swz,2000,51.91291
swz,2001,51.97364
swz,2002,52.08458
swz,2003,52.22957
swz,2004,52.38408
swz,2005,52.52835
swz,2006,52.65917
swz,2007,52.77614
swz,2008,52.85824
swz,2009,52.88408
swz,2010,52.83934
swz,2011,52.71695
swz,2012,52.52607
swz,2013,52.28943
swz,2014,52.03676
swz,2015,51.79242
swz,2016,51.56195
swz,2017,51.34476
swz,2018,51.14893
swz,2019,50.98216
swz,2020,50.84867
syc,1960,51.1259
syc,1961,51.01507
syc,1962,50.90771
syc,1963,50.80142
syc,1964,50.70275
syc,1965,50.59098
syc,1966,50.46379
syc,1967,50.32914
syc,1968,50.19801
syc,1969,50.06454
syc,1970,49.92267
syc,1971,49.78963
syc,1972,49.65443
syc,1973,49.53453
syc,1974,49.44574
syc,1975,49.39078
syc,1976,49.38077
syc,1977,49.41664
syc,1978,49.45654
syc,1979,49.49166
syc,1980,49.51613
syc,1981,49.51667
syc,1982,49.49207
syc,1983,49.46904
syc,1984,49.47552
syc,1985,49.52273
syc,1986,49.61896
syc,1987,49.75981
syc,1988,49.90919
syc,1989,50.04209
syc,1990,50.11336
syc,1991,50.12317
syc,1992,50.08326
syc,1993,50.00473
syc,1994,49.95228
syc,1995,49.9276
syc,1996,49.95038
syc,1997,49.99681
syc,1998,50.05818
syc,1999,50.1214
syc,2000,50.17408
syc,2001,50.22145
syc,2002,50.26226
syc,2003,50.26047
syc,2004,50.18881
syc,2005,50.03046
syc,2006,49.75092
syc,2007,49.39389
syc,2008,48.99392
syc,2009,48.64079
syc,2010,48.40533
syc,2011,48.29673
syc,2012,48.29928
syc,2013,48.37093
syc,2014,48.4652
syc,2015,48.54023
syc,2016,48.59003
syc,2017,48.62474
syc,2018,48.65491
syc,2019,48.67354
syc,2020,48.70958
syr,1960,48.8825
syr,1961,48.94457
syr,1962,49.00356
syr,1963,49.05901
syr,1964,49.11038
syr,1965,49.15715
syr,1966,49.19994
syr,1967,49.239
syr,1968,49.27387
syr,1969,49.30423
syr,1970,49.3297
syr,1971,49.34997
syr,1972,49.36578
syr,1973,49.38012
syr,1974,49.39615
syr,1975,49.41572
syr,1976,49.43971
syr,1977,49.46616
syr,1978,49.49137
syr,1979,49.51034
syr,1980,49.52041
syr,1981,49.52108
syr,1982,49.51455
syr,1983,49.50371
syr,1984,49.49192
syr,1985,49.48157
syr,1986,49.47312
syr,1987,49.46591
syr,1988,49.45956
syr,1989,49.45347
syr,1990,49.44724
syr,1991,49.43937
syr,1992,49.42982
syr,1993,49.42152
syr,1994,49.41818
syr,1995,49.42105
syr,1996,49.4353
syr,1997,49.45771
syr,1998,49.47264
syr,1999,49.46085
syr,2000,49.41267
syr,2001,49.32058
syr,2002,49.19621
syr,2003,49.07178
syr,2004,48.99024
syr,2005,48.97777
syr,2006,49.04201
