geo,time,se_sec_ages
kor,1988,12
kor,1989,12
kor,1990,12
kor,1991,12
kor,1992,12
kor,1993,12
kor,1994,12
kor,1995,12
kor,1996,12
kor,1997,12
kor,1998,12
kor,1999,12
kor,2000,12
kor,2001,12
kor,2002,12
kor,2003,12
kor,2004,12
kor,2005,12
kor,2006,12
kor,2007,12
kor,2008,12
kor,2009,12
kor,2010,12
kor,2011,12
kor,2012,12
kor,2013,12
kor,2014,12
kor,2015,12
kor,2016,12
kor,2017,12
kor,2018,12
kor,2019,12
kor,2020,12
kor,2021,12
kwt,1970,10
kwt,1971,10
kwt,1972,10
kwt,1973,10
kwt,1974,10
kwt,1975,10
kwt,1976,10
kwt,1977,10
kwt,1978,10
kwt,1979,10
kwt,1980,10
kwt,1981,10
kwt,1982,10
kwt,1983,10
kwt,1984,10
kwt,1985,10
kwt,1986,10
kwt,1987,10
kwt,1988,10
kwt,1989,10
kwt,1990,10
kwt,1991,10
kwt,1992,10
kwt,1993,10
kwt,1994,10
kwt,1995,10
kwt,1996,10
kwt,1997,10
kwt,1998,10
kwt,1999,10
kwt,2000,10
kwt,2001,10
kwt,2002,10
kwt,2003,10
kwt,2004,10
kwt,2005,11
kwt,2006,11
kwt,2007,11
kwt,2008,11
kwt,2009,11
kwt,2010,11
kwt,2011,11
kwt,2012,11
kwt,2013,11
kwt,2014,11
kwt,2015,11
kwt,2016,11
kwt,2017,11
kwt,2018,11
kwt,2019,11
kwt,2020,11
kwt,2021,11
lao,1970,12
lao,1971,12
lao,1972,12
lao,1973,12
lao,1974,12
lao,1975,12
lao,1976,12
lao,1977,11
lao,1978,11
lao,1979,11
lao,1980,11
lao,1981,11
lao,1982,11
lao,1983,11
lao,1984,11
lao,1985,11
lao,1986,11
lao,1987,11
lao,1988,11
lao,1989,11
lao,1990,11
lao,1991,11
lao,1992,11
lao,1993,11
lao,1994,11
lao,1995,11
lao,1996,11
lao,1997,11
lao,1998,11
lao,1999,11
lao,2000,11
lao,2001,11
lao,2002,11
lao,2003,11
lao,2004,11
lao,2005,11
lao,2006,11
lao,2007,11
lao,2008,11
lao,2009,11
lao,2010,11
lao,2011,11
lao,2012,11
lao,2013,11
lao,2014,11
lao,2015,11
lao,2016,11
lao,2017,11
lao,2018,11
lao,2019,11
lao,2020,11
lao,2021,11
lbn,1970,11
lbn,1971,11
lbn,1972,11
lbn,1973,11
lbn,1974,11
lbn,1975,11
lbn,1976,11
lbn,1977,11
lbn,1978,11
lbn,1979,11
lbn,1980,11
lbn,1981,11
lbn,1982,11
lbn,1983,11
lbn,1984,11
lbn,1985,11
lbn,1986,11
lbn,1987,11
lbn,1988,11
lbn,1989,11
lbn,1990,11
lbn,1991,11
lbn,1992,11
lbn,1993,11
lbn,1994,11
lbn,1995,11
lbn,1996,11
lbn,1997,11
lbn,1998,11
lbn,1999,11
lbn,2000,11
lbn,2001,12
lbn,2002,12
lbn,2003,12
lbn,2004,12
lbn,2005,12
lbn,2006,12
lbn,2007,12
lbn,2008,12
lbn,2009,12
lbn,2010,12
lbn,2011,12
lbn,2012,12
lbn,2013,12
lbn,2014,12
lbn,2015,12
lbn,2016,12
lbn,2017,12
lbn,2018,12
lbn,2019,12
lbn,2020,12
lbn,2021,12
lbr,1970,12
lbr,1971,12
lbr,1972,12
lbr,1973,12
lbr,1974,12
lbr,1975,12
lbr,1976,12
lbr,1977,12
lbr,1978,12
lbr,1979,12
lbr,1980,12
lbr,1981,12
lbr,1982,13
lbr,1983,13
lbr,1984,13
lbr,1985,13
lbr,1986,13
lbr,1987,13
lbr,1988,13
lbr,1989,13
lbr,1990,13
lbr,1991,13
lbr,1992,13
lbr,1993,13
lbr,1994,13
lbr,1995,13
lbr,1996,13
lbr,1997,13
lbr,1998,12
lbr,1999,12
lbr,2000,12
lbr,2001,12
lbr,2002,12
lbr,2003,12
lbr,2004,12
lbr,2005,12
lbr,2006,12
lbr,2007,12
lbr,2008,12
lbr,2009,12
lbr,2010,12
lbr,2011,12
lbr,2012,12
lbr,2013,12
lbr,2014,12
lbr,2015,12
lbr,2016,12
lbr,2017,12
lbr,2018,12
lbr,2019,12
lbr,2020,12
lbr,2021,12
lby,1970,12
lby,1971,12
lby,1972,12
lby,1973,12
lby,1974,12
lby,1975,12
lby,1976,12
lby,1977,12
lby,1978,12
lby,1979,12
lby,1980,12
lby,1981,12
lby,1982,12
lby,1983,12
lby,1984,12
lby,1985,12
lby,1986,12
lby,1987,12
lby,1988,12
lby,1989,12
lby,1990,12
lby,1991,12
lby,1992,12
lby,1993,12
lby,1994,12
lby,1995,12
lby,1996,12
lby,1997,12
lby,1998,12
lby,1999,12
lby,2000,12
lby,2001,12
lby,2002,12
lby,2003,12
lby,2004,12
lby,2005,12
lby,2006,12
lby,2007,12
lby,2008,12
lby,2009,12
lby,2010,12
lby,2011,12
lby,2012,12
lby,2013,12
lby,2014,12
lby,2015,12
lby,2016,12
lby,2017,12
lby,2018,12
lby,2019,12
lby,2020,12
lby,2021,12
lca,1970,12
lca,1971,12
lca,1972,12
lca,1973,12
lca,1974,12
lca,1975,12
lca,1976,12
lca,1977,12
lca,1978,12
lca,1979,12
lca,1980,12
lca,1981,12
lca,1982,12
lca,1983,12
lca,1984,12
lca,1985,12
lca,1986,12
lca,1987,12
lca,1988,12
lca,1989,12
lca,1990,12
lca,1991,12
lca,1992,12
lca,1993,12
lca,1994,12
lca,1995,12
lca,1996,12
lca,1997,12
lca,1998,12
lca,1999,12
lca,2000,12
lca,2001,12
lca,2002,12
lca,2003,12
lca,2004,12
lca,2005,12
lca,2006,12
lca,2007,12
lca,2008,12
lca,2009,12
lca,2010,12
lca,2011,12
lca,2012,12
lca,2013,12
lca,2014,12
lca,2015,12
lca,2016,12
lca,2017,12
lca,2018,12
lca,2019,12
lca,2020,12
lca,2021,12
lie,1970,11
lie,1971,11
lie,1972,11
lie,1973,11
lie,1974,11
lie,1975,11
lie,1976,11
lie,1977,11
lie,1978,11
lie,1979,11
lie,1980,11
lie,1981,11
lie,1982,11
lie,1983,11
lie,1984,11
lie,1985,11
lie,1986,11
lie,1987,11
lie,1988,11
lie,1989,11
lie,1990,11
lie,1991,11
lie,1992,11
lie,1993,11
lie,1994,11
lie,1995,11
lie,1996,11
lie,1997,11
lie,1998,11
lie,1999,12
lie,2000,12
lie,2001,12
lie,2002,12
lie,2003,12
lie,2004,12
lie,2005,12
lie,2006,12
lie,2007,12
lie,2008,12
lie,2009,12
lie,2010,12
lie,2011,12
lie,2012,12
lie,2013,12
lie,2014,12
lie,2015,12
lie,2016,12
lie,2017,12
lie,2018,12
lie,2019,12
lie,2020,12
lie,2021,12
lka,1970,11
lka,1971,11
lka,1972,11
lka,1973,11
lka,1974,11
lka,1975,11
lka,1976,11
lka,1977,11
lka,1978,11
lka,1979,11
lka,1980,11
lka,1981,11
lka,1982,11
lka,1983,11
lka,1984,11
lka,1985,11
lka,1986,11
lka,1987,11
lka,1988,11
lka,1989,11
lka,1990,11
lka,1991,11
lka,1992,11
lka,1993,11
lka,1994,11
lka,1995,11
lka,1996,11
lka,1997,11
lka,1998,10
lka,1999,10
lka,2000,10
lka,2001,10
lka,2002,10
lka,2003,10
lka,2004,10
lka,2005,10
lka,2006,10
lka,2007,10
lka,2008,10
lka,2009,10
lka,2010,10
lka,2011,10
lka,2012,10
lka,2013,10
lka,2014,10
lka,2015,10
lka,2016,10
lka,2017,10
lka,2018,10
lka,2019,10
lka,2020,10
lka,2021,10
lso,1970,13
lso,1971,13
lso,1972,13
lso,1973,13
lso,1974,13
lso,1975,13
lso,1976,13
lso,1977,13
lso,1978,13
lso,1979,13
lso,1980,13
lso,1981,13
lso,1982,13
lso,1983,13
lso,1984,13
lso,1985,13
lso,1986,13
lso,1987,13
lso,1988,13
lso,1989,13
lso,1990,13
lso,1991,13
lso,1992,13
lso,1993,13
lso,1994,13
lso,1995,13
lso,1996,13
lso,1997,13
lso,1998,13
lso,1999,13
lso,2000,13
lso,2001,13
lso,2002,13
lso,2003,13
lso,2004,13
lso,2005,13
lso,2006,13
lso,2007,13
lso,2008,13
lso,2009,13
lso,2010,13
lso,2011,13
lso,2012,13
lso,2013,13
lso,2014,13
lso,2015,13
lso,2016,13
lso,2017,13
lso,2018,13
lso,2019,13
lso,2020,13
lso,2021,13
ltu,1970,11
ltu,1971,11
ltu,1972,11
ltu,1973,11
ltu,1974,11
ltu,1975,11
ltu,1976,11
ltu,1977,11
ltu,1978,11
ltu,1979,11
ltu,1980,11
ltu,1981,11
ltu,1982,11
ltu,1983,11
ltu,1984,11
ltu,1985,11
ltu,1986,11
ltu,1987,11
ltu,1988,11
ltu,1989,11
ltu,1990,11
ltu,1991,11
ltu,1992,11
ltu,1993,11
ltu,1994,11
ltu,1995,11
ltu,1996,11
ltu,1997,11
ltu,1998,11
ltu,1999,11
ltu,2000,11
ltu,2001,11
ltu,2002,11
ltu,2003,11
ltu,2004,11
ltu,2005,11
ltu,2006,11
ltu,2007,11
ltu,2008,11
ltu,2009,11
ltu,2010,11
ltu,2011,11
ltu,2012,11
ltu,2013,11
ltu,2014,11
ltu,2015,11
ltu,2016,11
ltu,2017,11
ltu,2018,11
ltu,2019,11
ltu,2020,11
ltu,2021,11
lux,1970,12
lux,1971,12
lux,1972,12
lux,1973,12
lux,1974,12
lux,1975,12
lux,1976,12
lux,1977,12
lux,1978,12
lux,1979,12
lux,1980,12
lux,1981,12
lux,1982,12
lux,1983,12
lux,1984,12
lux,1985,12
lux,1986,12
lux,1987,12
lux,1988,12
lux,1989,12
lux,1990,12
lux,1991,12
lux,1992,12
lux,1993,12
lux,1994,12
lux,1995,12
lux,1996,12
lux,1997,12
lux,1998,12
lux,1999,12
lux,2000,12
lux,2001,12
lux,2002,12
lux,2003,12
lux,2004,12
lux,2005,12
lux,2006,12
lux,2007,12
lux,2008,12
lux,2009,12
lux,2010,12
lux,2011,12
lux,2012,12
lux,2013,12
lux,2014,12
lux,2015,12
lux,2016,12
lux,2017,12
lux,2018,12
lux,2019,12
lux,2020,12
lux,2021,12
lva,1970,11
lva,1971,11
lva,1972,11
lva,1973,11
lva,1974,11
lva,1975,11
lva,1976,11
lva,1977,11
lva,1978,11
lva,1979,11
lva,1980,11
lva,1981,11
lva,1982,11
lva,1983,11
lva,1984,11
lva,1985,11
lva,1986,11
lva,1987,11
lva,1988,11
lva,1989,11
lva,1990,11
lva,1991,11
lva,1992,11
lva,1993,11
lva,1994,11
lva,1995,11
lva,1996,11
lva,1997,11
lva,1998,11
lva,1999,11
lva,2000,11
lva,2001,11
lva,2002,11
lva,2003,11
lva,2004,11
lva,2005,11
lva,2006,11
lva,2007,13
lva,2008,13
lva,2009,13
lva,2010,13
lva,2011,13
lva,2012,13
lva,2013,13
lva,2014,13
lva,2015,13
lva,2016,13
lva,2017,13
lva,2018,13
lva,2019,13
lva,2020,13
lva,2021,13
mac,1970,12
mac,1971,12
mac,1972,12
mac,1973,12
mac,1974,12
mac,1975,12
mac,1976,12
mac,1977,12
mac,1978,12
mac,1979,12
mac,1980,12
mac,1981,12
mac,1982,12
mac,1983,12
mac,1984,12
mac,1985,12
mac,1986,12
mac,1987,12
mac,1988,12
mac,1989,12
mac,1990,12
mac,1991,12
mac,1992,12
mac,1993,12
mac,1994,12
mac,1995,12
mac,1996,12
mac,1997,12
mac,1998,12
mac,1999,12
mac,2000,12
mac,2001,12
mac,2002,12
mac,2003,12
mac,2004,12
mac,2005,12
mac,2006,12
mac,2007,12
mac,2008,12
mac,2009,12
mac,2010,12
mac,2011,12
mac,2012,12
mac,2013,12
mac,2014,12
mac,2015,12
mac,2016,12
mac,2017,12
mac,2018,12
mac,2019,12
mac,2020,12
mac,2021,12
mar,1970,12
mar,1971,12
mar,1972,12
mar,1973,12
mar,1974,12
mar,1975,12
mar,1976,12
mar,1977,12
mar,1978,12
mar,1979,12
mar,1980,12
mar,1981,12
mar,1982,12
mar,1983,12
mar,1984,12
mar,1985,12
mar,1986,12
mar,1987,12
mar,1988,12
mar,1989,12
mar,1990,12
mar,1991,13
mar,1992,13
mar,1993,13
mar,1994,13
mar,1995,13
mar,1996,13
mar,1997,13
mar,1998,12
mar,1999,12
mar,2000,12
mar,2001,12
mar,2002,12
mar,2003,12
mar,2004,12
mar,2005,12
mar,2006,12
mar,2007,12
mar,2008,12
mar,2009,12
mar,2010,12
mar,2011,12
mar,2012,12
mar,2013,12
mar,2014,12
mar,2015,12
mar,2016,12
mar,2017,12
mar,2018,12
mar,2019,12
mar,2020,12
mar,2021,12
mco,1970,11
mco,1971,11
mco,1972,11
mco,1973,11
mco,1974,11
mco,1975,11
mco,1976,11
mco,1977,11
mco,1978,11
mco,1979,11
mco,1980,11
mco,1981,11
mco,1982,11
mco,1983,11
mco,1984,11
mco,1985,11
mco,1986,11
mco,1987,11
mco,1988,11
mco,1989,11
mco,1990,11
mco,1991,11
mco,1992,11
mco,1993,11
mco,1994,11
mco,1995,11
mco,1996,11
mco,1997,11
mco,1998,11
mco,1999,11
mco,2000,11
mco,2001,11
mco,2002,11
mco,2003,11
mco,2004,11
mco,2005,11
mco,2006,11
mco,2007,11
mco,2008,11
mco,2009,11
mco,2010,11
mco,2011,11
mco,2012,11
mco,2013,11
mco,2014,11
mco,2015,11
mco,2016,11
mco,2017,11
mco,2018,11
mco,2019,11
mco,2020,11
mco,2021,11
mda,1970,11
mda,1971,11
mda,1972,11
mda,1973,11
mda,1974,11
mda,1975,11
mda,1976,11
mda,1977,11
mda,1978,11
mda,1979,11
mda,1980,11
mda,1981,11
mda,1982,11
mda,1983,11
mda,1984,11
mda,1985,11
mda,1986,11
mda,1987,11
mda,1988,11
mda,1989,11
mda,1990,11
mda,1991,11
mda,1992,11
mda,1993,11
mda,1994,11
mda,1995,11
mda,1996,11
mda,1997,11
mda,1998,11
mda,1999,11
mda,2000,11
mda,2001,11
mda,2002,11
mda,2003,11
mda,2004,11
mda,2005,11
mda,2006,11
mda,2007,11
mda,2008,11
mda,2009,11
mda,2010,11
mda,2011,11
mda,2012,11
mda,2013,11
mda,2014,11
mda,2015,11
mda,2016,11
mda,2017,11
mda,2018,11
mda,2019,11
mda,2020,11
mda,2021,11
mdg,1970,12
mdg,1971,12
mdg,1972,12
mdg,1973,12
mdg,1974,12
mdg,1975,12
mdg,1976,12
mdg,1977,11
mdg,1978,11
mdg,1979,11
mdg,1980,11
mdg,1981,11
mdg,1982,11
mdg,1983,11
mdg,1984,11
mdg,1985,11
mdg,1986,11
mdg,1987,11
mdg,1988,11
mdg,1989,11
mdg,1990,11
mdg,1991,11
mdg,1992,11
mdg,1993,11
mdg,1994,11
mdg,1995,11
mdg,1996,11
mdg,1997,11
mdg,1998,11
mdg,1999,11
mdg,2000,11
mdg,2001,11
mdg,2002,11
mdg,2003,11
mdg,2004,11
mdg,2005,11
mdg,2006,11
mdg,2007,11
mdg,2008,11
mdg,2009,11
mdg,2010,11
mdg,2011,11
mdg,2012,11
mdg,2013,11
mdg,2014,11
mdg,2015,11
mdg,2016,11
mdg,2017,11
mdg,2018,11
mdg,2019,11
mdg,2020,11
mdg,2021,11
mdv,1970,11
mdv,1971,11
mdv,1972,11
mdv,1973,11
mdv,1974,11
mdv,1975,11
mdv,1976,11
mdv,1977,11
mdv,1978,11
mdv,1979,11
mdv,1980,11
mdv,1981,11
mdv,1982,11
mdv,1983,11
mdv,1984,11
mdv,1985,11
mdv,1986,11
mdv,1987,11
mdv,1988,11
mdv,1989,11
mdv,1990,11
mdv,1991,11
mdv,1992,11
mdv,1993,11
mdv,1994,11
mdv,1995,11
mdv,1996,11
mdv,1997,11
mdv,1998,13
mdv,1999,13
mdv,2000,13
mdv,2001,13
mdv,2002,13
mdv,2003,13
mdv,2004,13
mdv,2005,13
mdv,2006,13
mdv,2007,13
mdv,2008,13
mdv,2009,13
mdv,2010,13
mdv,2011,13
mdv,2012,13
mdv,2013,13
mdv,2014,13
mdv,2015,13
mdv,2016,13
mdv,2017,13
mdv,2018,13
mdv,2019,13
mdv,2020,13
mdv,2021,13
mex,1970,12
mex,1971,12
mex,1972,12
mex,1973,12
mex,1974,12
mex,1975,12
mex,1976,12
mex,1977,12
mex,1978,12
mex,1979,12
mex,1980,12
mex,1981,12
mex,1982,12
mex,1983,12
mex,1984,12
mex,1985,12
mex,1986,12
mex,1987,12
mex,1988,12
mex,1989,12
mex,1990,12
mex,1991,12
mex,1992,12
mex,1993,12
mex,1994,12
mex,1995,12
mex,1996,12
mex,1997,12
mex,1998,12
mex,1999,12
mex,2000,12
mex,2001,12
mex,2002,12
mex,2003,12
mex,2004,12
mex,2005,12
mex,2006,12
mex,2007,12
mex,2008,12
mex,2009,12
mex,2010,12
mex,2011,12
mex,2012,12
mex,2013,12
mex,2014,12
mex,2015,12
mex,2016,12
mex,2017,12
mex,2018,12
mex,2019,12
mex,2020,12
mex,2021,12
mhl,1970,12
mhl,1971,12
mhl,1972,12
mhl,1973,12
mhl,1974,12
mhl,1975,12
mhl,1976,12
mhl,1977,12
mhl,1978,12
mhl,1979,12
mhl,1980,12
mhl,1981,12
mhl,1982,12
mhl,1983,12
mhl,1984,12
mhl,1985,12
mhl,1986,12
mhl,1987,12
mhl,1988,12
mhl,1989,12
mhl,1990,12
mhl,1991,12
mhl,1992,12
mhl,1993,12
mhl,1994,12
mhl,1995,12
mhl,1996,12
mhl,1997,12
mhl,1998,12
mhl,1999,12
mhl,2000,12
mhl,2001,12
mhl,2002,12
mhl,2003,12
mhl,2004,12
mhl,2005,12
mhl,2006,12
mhl,2007,12
mhl,2008,12
mhl,2009,12
mhl,2010,12
mhl,2011,12
mhl,2012,12
mhl,2013,12
mhl,2014,12
mhl,2015,12
mhl,2016,12
mhl,2017,12
mhl,2018,12
mhl,2019,12
mhl,2020,12
mhl,2021,12
mkd,1970,11
mkd,1971,11
mkd,1972,11
mkd,1973,11
mkd,1974,11
mkd,1975,11
mkd,1976,11
mkd,1977,11
mkd,1978,11
mkd,1979,11
mkd,1980,11
mkd,1981,11
mkd,1982,11
mkd,1983,11
mkd,1984,11
mkd,1985,11
mkd,1986,11
mkd,1987,11
mkd,1988,11
mkd,1989,11
mkd,1990,11
mkd,1991,11
mkd,1992,11
mkd,1993,11
mkd,1994,11
mkd,1995,11
mkd,1996,11
mkd,1997,11
mkd,1998,11
mkd,1999,11
mkd,2000,11
mkd,2001,11
mkd,2002,11
mkd,2003,11
mkd,2004,11
mkd,2005,11
mkd,2006,11
mkd,2007,11
mkd,2008,11
mkd,2009,11
mkd,2010,11
mkd,2011,11
mkd,2012,11
mkd,2013,11
mkd,2014,11
mkd,2015,11
mkd,2016,11
mkd,2017,11
mkd,2018,11
mkd,2019,11
mkd,2020,11
mkd,2021,11
mli,1970,13
mli,1971,13
mli,1972,13
mli,1973,13
mli,1974,13
mli,1975,13
mli,1976,13
mli,1977,13
mli,1978,13
mli,1979,13
mli,1980,13
mli,1981,13
mli,1982,13
mli,1983,13
mli,1984,13
mli,1985,13
mli,1986,13
mli,1987,13
mli,1988,13
mli,1989,13
mli,1990,13
mli,1991,13
mli,1992,13
mli,1993,13
mli,1994,13
mli,1995,13
mli,1996,13
mli,1997,13
mli,1998,13
mli,1999,13
mli,2000,13
mli,2001,13
mli,2002,13
mli,2003,13
mli,2004,13
mli,2005,13
mli,2006,13
mli,2007,13
mli,2008,13
mli,2009,13
mli,2010,13
mli,2011,13
mli,2012,13
mli,2013,13
mli,2014,13
mli,2015,13
mli,2016,13
mli,2017,13
mli,2018,13
mli,2019,13
mli,2020,13
mli,2021,13
mlt,1970,11
mlt,1971,11
mlt,1972,11
mlt,1973,11
mlt,1974,11
mlt,1975,11
mlt,1976,11
mlt,1977,11
mlt,1978,11
mlt,1979,11
mlt,1980,11
mlt,1981,11
mlt,1982,11
mlt,1983,11
mlt,1984,11
mlt,1985,11
mlt,1986,11
mlt,1987,11
mlt,1988,11
mlt,1989,11
mlt,1990,11
mlt,1991,11
mlt,1992,11
mlt,1993,11
mlt,1994,11
mlt,1995,11
mlt,1996,11
mlt,1997,11
mlt,1998,11
mlt,1999,11
mlt,2000,11
mlt,2001,11
mlt,2002,11
mlt,2003,11
mlt,2004,11
mlt,2005,11
mlt,2006,11
mlt,2007,11
mlt,2008,11
mlt,2009,11
mlt,2010,11
mlt,2011,11
mlt,2012,11
mlt,2013,11
mlt,2014,11
mlt,2015,11
mlt,2016,11
mlt,2017,11
mlt,2018,11
mlt,2019,11
mlt,2020,11
mlt,2021,11
mmr,1970,10
mmr,1971,10
mmr,1972,10
mmr,1973,10
mmr,1974,10
mmr,1975,10
mmr,1976,10
mmr,1977,10
mmr,1978,10
mmr,1979,10
mmr,1980,10
mmr,1981,10
mmr,1982,10
mmr,1983,10
mmr,1984,10
mmr,1985,10
mmr,1986,10
mmr,1987,10
mmr,1988,10
mmr,1989,10
mmr,1990,10
mmr,1991,10
mmr,1992,10
mmr,1993,10
mmr,1994,10
mmr,1995,10
mmr,1996,10
mmr,1997,10
mmr,1998,10
mmr,1999,10
mmr,2000,10
mmr,2001,10
mmr,2002,10
mmr,2003,10
mmr,2004,10
mmr,2005,10
mmr,2006,10
mmr,2007,10
mmr,2008,10
mmr,2009,10
mmr,2010,10
mmr,2011,10
mmr,2012,10
mmr,2013,10
mmr,2014,10
mmr,2015,10
mmr,2016,10
mmr,2017,10
mmr,2018,10
mmr,2019,10
mmr,2020,10
mmr,2021,10
mne,1970,11
mne,1971,11
mne,1972,11
mne,1973,11
mne,1974,11
mne,1975,11
mne,1976,11
mne,1977,11
mne,1978,11
mne,1979,11
mne,1980,11
mne,1981,11
mne,1982,11
mne,1983,11
mne,1984,11
mne,1985,11
mne,1986,11
mne,1987,11
mne,1988,11
mne,1989,11
mne,1990,11
mne,1991,11
mne,1992,11
mne,1993,11
mne,1994,11
mne,1995,11
mne,1996,11
mne,1997,11
mne,1998,11
mne,1999,11
mne,2000,11
mne,2001,11
mne,2002,11
mne,2003,11
mne,2004,11
mne,2005,11
mne,2006,11
mne,2007,11
mne,2008,11
mne,2009,11
mne,2010,11
mne,2011,11
mne,2012,11
mne,2013,11
mne,2014,11
mne,2015,11
mne,2016,11
mne,2017,11
mne,2018,11
mne,2019,11
mne,2020,11
mne,2021,11
mng,1970,12
mng,1971,12
mng,1972,12
mng,1973,11
mng,1974,11
mng,1975,11
mng,1976,11
mng,1977,11
mng,1978,11
mng,1979,11
mng,1980,11
mng,1981,11
mng,1982,11
mng,1983,11
mng,1984,11
mng,1985,11
mng,1986,11
mng,1987,11
mng,1988,11
mng,1989,11
mng,1990,11
mng,1991,11
mng,1992,11
mng,1993,11
mng,1994,11
mng,1995,11
mng,1996,11
mng,1997,12
mng,1998,12
mng,1999,12
mng,2000,12
mng,2001,12
mng,2002,12
mng,2003,12
mng,2004,12
mng,2005,12
mng,2006,12
mng,2007,12
mng,2008,12
mng,2009,11
mng,2010,11
mng,2011,11
mng,2012,11
mng,2013,11
mng,2014,11
mng,2015,11
mng,2016,11
mng,2017,11
mng,2018,11
mng,2019,11
mng,2020,11
mng,2021,11
moz,1970,11
moz,1971,11
moz,1972,11
moz,1973,11
moz,1974,11
moz,1975,10
moz,1976,10
moz,1977,10
moz,1978,10
moz,1979,10
moz,1980,10
moz,1981,10
moz,1982,10
moz,1983,11
moz,1984,11
moz,1985,11
moz,1986,11
moz,1987,12
moz,1988,12
moz,1989,12
moz,1990,12
moz,1991,12
moz,1992,12
moz,1993,12
moz,1994,12
moz,1995,12
moz,1996,12
moz,1997,12
moz,1998,13
moz,1999,13
moz,2000,13
moz,2001,13
moz,2002,13
moz,2003,13
moz,2004,13
moz,2005,13
moz,2006,13
moz,2007,13
moz,2008,13
moz,2009,13
moz,2010,13
moz,2011,13
moz,2012,13
moz,2013,13
moz,2014,13
moz,2015,13
moz,2016,13
moz,2017,13
moz,2018,13
moz,2019,13
moz,2020,13
moz,2021,13
mrt,1970,13
mrt,1971,13
mrt,1972,13
mrt,1973,13
mrt,1974,13
mrt,1975,13
mrt,1976,13
mrt,1977,13
mrt,1978,13
mrt,1979,13
mrt,1980,12
mrt,1981,12
mrt,1982,12
mrt,1983,12
mrt,1984,12
mrt,1985,12
mrt,1986,12
mrt,1987,12
mrt,1988,12
mrt,1989,12
mrt,1990,12
mrt,1991,12
mrt,1992,12
mrt,1993,12
mrt,1994,12
mrt,1995,12
mrt,1996,12
mrt,1997,12
mrt,1998,12
mrt,1999,12
mrt,2000,12
mrt,2001,12
mrt,2002,12
mrt,2003,12
mrt,2004,12
mrt,2005,12
mrt,2006,12
mrt,2007,12
mrt,2008,12
mrt,2009,12
mrt,2010,12
mrt,2011,12
mrt,2012,12
mrt,2013,12
mrt,2014,12
mrt,2015,12
mrt,2016,12
mrt,2017,12
mrt,2018,12
mrt,2019,12
mrt,2020,12
mrt,2021,12
mus,1970,11
mus,1971,11
mus,1972,11
mus,1973,11
mus,1974,11
mus,1975,11
mus,1976,11
mus,1977,11
mus,1978,11
mus,1979,11
mus,1980,11
mus,1981,11
mus,1982,11
mus,1983,11
mus,1984,11
mus,1985,11
mus,1986,11
mus,1987,11
mus,1988,11
mus,1989,11
mus,1990,11
mus,1991,11
mus,1992,11
mus,1993,11
mus,1994,11
mus,1995,11
mus,1996,11
mus,1997,11
mus,1998,11
mus,1999,11
mus,2000,11
mus,2001,11
mus,2002,11
mus,2003,11
mus,2004,11
mus,2005,11
mus,2006,11
mus,2007,11
mus,2008,11
mus,2009,11
mus,2010,11
mus,2011,11
mus,2012,11
mus,2013,11
mus,2014,11
mus,2015,11
mus,2016,11
mus,2017,11
mus,2018,11
mus,2019,11
mus,2020,11
mus,2021,11
mwi,1970,12
mwi,1971,12
mwi,1972,12
mwi,1973,12
mwi,1974,12
mwi,1975,12
mwi,1976,12
mwi,1977,12
mwi,1978,12
mwi,1979,12
mwi,1980,12
mwi,1981,12
mwi,1982,12
mwi,1983,12
mwi,1984,12
mwi,1985,12
mwi,1986,12
mwi,1987,12
mwi,1988,12
mwi,1989,12
mwi,1990,12
mwi,1991,12
mwi,1992,12
mwi,1993,12
mwi,1994,12
mwi,1995,12
mwi,1996,12
mwi,1997,14
mwi,1998,12
mwi,1999,12
mwi,2000,12
mwi,2001,12
mwi,2002,12
mwi,2003,12
mwi,2004,12
mwi,2005,12
mwi,2006,12
mwi,2007,12
mwi,2008,12
mwi,2009,12
mwi,2010,12
mwi,2011,12
mwi,2012,12
mwi,2013,12
mwi,2014,12
mwi,2015,12
mwi,2016,12
mwi,2017,12
mwi,2018,12
mwi,2019,12
mwi,2020,12
mwi,2021,12
mys,1970,12
mys,1971,12
mys,1972,12
mys,1973,12
mys,1974,12
mys,1975,12
mys,1976,12
mys,1977,12
mys,1978,12
mys,1979,12
mys,1980,12
mys,1981,12
mys,1982,12
mys,1983,12
mys,1984,12
mys,1985,12
mys,1986,12
mys,1987,12
mys,1988,12
mys,1989,12
mys,1990,12
mys,1991,12
mys,1992,12
mys,1993,12
mys,1994,12
mys,1995,12
mys,1996,12
mys,1997,12
mys,1998,12
mys,1999,12
mys,2000,12
mys,2001,12
mys,2002,12
mys,2003,12
mys,2004,12
mys,2005,12
mys,2006,12
mys,2007,12
mys,2008,12
mys,2009,12
mys,2010,12
mys,2011,12
mys,2012,12
mys,2013,12
mys,2014,12
mys,2015,12
mys,2016,12
mys,2017,12
mys,2018,12
mys,2019,12
mys,2020,12
mys,2021,12
nam,1970,14
nam,1971,14
nam,1972,14
nam,1973,14
nam,1974,14
nam,1975,14
nam,1976,14
nam,1977,14
nam,1978,14
nam,1979,14
nam,1980,14
nam,1981,14
nam,1982,14
nam,1983,14
nam,1984,14
nam,1985,14
nam,1986,14
nam,1987,14
nam,1988,14
nam,1989,14
nam,1990,14
nam,1991,14
nam,1992,14
nam,1993,14
