geo,time,ny_trf_nctr_cd
mdg,2014,730168252.125
mdg,2015,530833196.75625
mdg,2016,690620717.82398
mdg,2017,729907007.32644
mdg,2018,971843408.99922
mdg,2019,793011400.89277
mdg,2020,-854298617.40497
mdv,2011,-235699595.94576
mdv,2012,-251846213.42289
mdv,2013,-272031028.13226
mdv,2014,-307771891.49827
mdv,2015,-345152814.92617
mdv,2016,-628824809.34905
mdv,2017,-468801826.21694
mdv,2018,-492585453.64763
mdv,2019,-581477675.20478
mdv,2020,-185626175.94091
mex,1965,120080000
mex,1966,128760000
mex,1967,145512000
mex,1968,166080000
mex,1969,180720000
mex,1970,216728000
mex,1971,261216000
mex,1972,286552000
mex,1973,351168000
mex,1974,418888000
mex,1975,475432000
mex,1976,502357142.85714
mex,1977,541920353.9823
mex,1978,623521929.82456
mex,1979,691605263.15789
mex,1980,833182608.69565
mex,1981,1020395918.36735
mex,1982,1042732269.50355
mex,1983,1172729392.17319
mex,1984,1361339094.15971
mex,1985,1985277150.64227
mex,1986,1575293069.6306
mex,1987,1919052967.63895
mex,1988,2256619990.32159
mex,1989,2544146983.54662
mex,1990,3978309002.34658
mex,1991,2991253014.8423
mex,1992,3386304985.62151
mex,1993,3581858711.0027
mex,1994,3676897277.11771
mex,1995,3955645698.97498
mex,1996,4529715372.26623
mex,1997,5243162088.77944
mex,1998,6049884960.59545
mex,1999,6299439354.00192
mex,2000,6995774038.66492
mex,2001,9324128533.65874
mex,2002,10297698943.662
mex,2003,15607097228.6588
mex,2004,18795174463.9376
mex,2005,22097114673.4692
mex,2006,25912167773.7816
mex,2007,26302281711.5353
mex,2008,25321381977.9509
mex,2009,21491925851.9258
mex,2010,21422953545.4258
mex,2011,22858005924.3518
mex,2012,22454571547.8948
mex,2013,21518137018.4779
mex,2014,23371482038.74369
mex,2015,24352690761.7852
mex,2016,27140626175.3848
mex,2017,30047815602.4622
mex,2018,32935967845.0242
mex,2019,35662858707.6144
mex,2020,40073915543.43369
mhl,1997,25118800
mhl,1998,30145000
mhl,1999,26401600
mhl,2000,34494600
mhl,2001,42766000
mhl,2002,39127500
mhl,2003,40975300
mhl,2004,40623000
mhl,2005,50167000
mhl,2006,47539300
mhl,2007,57081800
mhl,2008,52570200
mhl,2009,53849700
mhl,2010,52582200
mhl,2011,51180300
mhl,2012,52056200
mhl,2013,56819400
mhl,2014,49930200
mhl,2015,54383000
mhl,2016,52914400
mhl,2017,50269600
mhl,2018,54492100
mhl,2019,61075100
mhl,2020,80786000
mkd,1990,84000000
mkd,1991,-28000000
mkd,1992,30000000
mkd,1993,85800004.31034
mkd,1994,123805217.82947
mkd,1995,164893334.00208
mkd,1996,181964278.12141
mkd,1997,290784103.11278
mkd,1998,349755920.21549
mkd,1999,463625333.46924
mkd,2000,608913779.00246
mkd,2001,337799053.75156
mkd,2002,497338459.48239
mkd,2003,729378115.43326
mkd,2004,773417930.41475
mkd,2005,1043886295.06307
mkd,2006,1225134913.05649
mkd,2007,1371577847.43057
mkd,2008,1446139580.15367
mkd,2009,1593069107.90329
mkd,2010,1788841905.20034
mkd,2011,2065912601.62602
mkd,2012,2082612291.00674
mkd,2013,2055775386.73098
mkd,2014,2104218194.07327
mkd,2015,1754783101.7464
mkd,2016,1744758717.21121
mkd,2017,1939697288.05188
mkd,2018,2135351996.1771
mkd,2019,1978117174.30552
mkd,2020,1613355422.45444
mli,1967,13446415.03344
mli,1968,12962627.54747
mli,1970,-2899998.95081
mli,1971,921653.92863
mli,1972,1631509.00933
mli,1973,-2026609.18519
mli,1974,1683714.942
mli,1975,7838947.16557
mli,1976,7198124.71621
mli,1977,18194418.17944
mli,1978,29026434.05291
mli,1979,29381216.10593
mli,1980,34551389.62514
mli,1981,27600851.2126
mli,1982,19780319.83202
mli,1983,18107012.62235
mli,1984,67511585.49982
mli,1985,162933573.65445
mli,1986,139468655.25108
mli,1987,135428580.555
mli,1988,156793212.69095
mli,1989,161116718.91163
mli,1990,225794235.65709
mli,1991,248954475.20471
mli,1992,288399477.50198
mli,1993,225171458.8925
mli,1994,227844181.01585
mli,1995,192728413.7033
mli,1996,196161867.26615
mli,1997,129353732.24596
mli,1998,114585984.06645
mli,1999,106747589.48446
mli,2000,127717508.90582
mli,2001,133799472.00983
mli,2002,163840569.83466
mli,2003,207966890.84325
mli,2004,193425062.19896
mli,2005,328472442.24861
mli,2006,453279527.97504
mli,2007,589796938.13593
mli,2008,456669651.56951
mli,2009,488100548.38504
mli,2010,877608712.75195
mli,2011,856660634.74777
mli,2012,795400560.52584
mli,2013,2035926552.88646
mli,2014,1939150820.85875
mli,2015,1636276748.07518
mli,2016,1726074195.89015
mli,2017,1488092878.28764
mli,2018,1568632298.5202
mli,2019,1437447739.84445
mli,2020,1719519268.71049
mlt,2004,-104960139.51171
mlt,2005,-54269369.48141
mlt,2006,-86289047.79827
mlt,2007,-122677251.57405
mlt,2008,-44116009.96045
mlt,2009,-40031953.32037
mlt,2010,-38723319.6341
mlt,2011,-33005289.53229
mlt,2012,-23616857.25299
mlt,2013,-59895072.38677
mlt,2014,-57329613.39179
mlt,2015,-101213469.43304
mlt,2016,-153959486.38477
mlt,2017,-158756213.28513
mlt,2018,-188496339.15919
mlt,2019,-181818873.83858
mlt,2020,-167770873.78641
mmr,1977,16082370.93447
mmr,1978,17187706.57846
mmr,1979,57206031.36914
mmr,1980,74322111.6947
mmr,1981,80276535.14315
mmr,1982,71954162.37218
mmr,1983,77306768.18595
mmr,1984,80264482.3188
mmr,1985,63645232.81229
mmr,1986,92199598.1322
mmr,1987,126213757.85392
mmr,1988,96889908.79538
mmr,1989,55846651.8519
mmr,1990,42840407.58442
mmr,1991,53133264.99029
mmr,1992,68545683.69412
mmr,1993,288474277.48316
mmr,1994,356961792.90415
mmr,1995,547286307.90159
mmr,1996,599803513.05696
mmr,1997,578583688.82777
mmr,1998,655384183.31046
mmr,1999,441830100.10965
mmr,2000,293604221.24062
mmr,2001,236054295.78587
mmr,2002,178149185.76357
mmr,2003,105077481.17592
mmr,2004,133604119.83795
mmr,2005,158041672.8228
mmr,2006,123700569.52871
mmr,2007,193422304.91621
mmr,2008,271205984.1178
mmr,2009,405935705.39283
mmr,2010,315158290.44776
mmr,2011,293138004.9317
mmr,2012,539241276.38768
mmr,2013,960411287.84418
mmr,2014,1309226973.22925
mmr,2015,1477976142.01329
mmr,2016,1980599457.31486
mmr,2017,2034894593.37222
mmr,2018,2169670011.80633
mmr,2019,2296175272.86857
mmr,2020,2944546961.73475
mne,2000,63979310.9818
mne,2001,113394232.49149
mne,2002,77880536.4057
mne,2003,65232387.19891
mne,2004,77447231.18947
mne,2005,182260042.2833
mne,2006,113168611.21566
mne,2007,81274568.84752
mne,2008,107015966.01728
mne,2009,118611975.54876
mne,2010,239762826.46162
mne,2011,277600222.71715
mne,2012,297312218.93871
mne,2013,301163436.00637
mne,2014,279989120.33966
mne,2015,214192857.93501
mne,2016,234550331.85841
mne,2017,257424498.53505
mne,2018,312616383.38055
mne,2019,318288401.25392
mne,2020,351495954.41595
mng,1981,-100000
mng,1982,-100000
mng,1983,-100000
mng,1984,-100000
mng,1985,-100000
mng,1986,-100000
mng,1987,-300000
mng,1988,-300000
mng,1989,3900000
mng,1990,7400000
mng,1991,41687578.94737
mng,1992,35199997.65258
mng,1993,94524559.56801
mng,1994,77852781.54681
mng,1995,81374262.72263
mng,1996,75360634.971
mng,1997,51882809.27607
mng,1998,55651975.20112
mng,1999,69194266.4806
mng,2000,94279481.80227
mng,2001,132394672.7582
mng,2002,137599987.60707
mng,2003,161600352.3645
mng,2004,269459033.13985
mng,2005,225192566.79981
mng,2006,211413145.82565
mng,2007,212317182.45579
mng,2008,221805564.26199
mng,2009,186038780.91105
mng,2010,186843897.36315
mng,2011,236873167.7629
mng,2012,239709753.67934
mng,2013,143020762.86437
mng,2014,142046377.19633
mng,2015,173784101.24665
mng,2016,210338711.94799
mng,2017,179628938.86376
mng,2018,323660899.37646
mng,2019,240428120.99711
mng,2020,273398423.61779
moz,1991,269200000
moz,1992,321755861.08241
moz,1993,320742604.92489
moz,1994,356433742.92054
moz,1995,184082277.84981
moz,1996,104400001.7709
moz,1997,174100003.46512
moz,1998,172100003.36854
moz,1999,236600003.13109
moz,2000,315000000
moz,2001,191600001.93203
moz,2002,638300000
moz,2003,223099998.73856
moz,2004,313799998.22862
moz,2005,402924656.34621
moz,2006,500721615.06724
moz,2007,602192664.17186
moz,2008,894867632.89795
moz,2009,763063677.62543
moz,2010,827841419.78381
moz,2011,1004151199.27342
moz,2012,1038691227.57551
moz,2013,1420832780.25252
moz,2014,1372308486.98836
moz,2015,801965497.40512
moz,2016,520483555.93899
moz,2017,637559060.96316
moz,2018,337916935.62959
moz,2019,1244703282.72335
moz,2020,677553699.10547
mrt,1968,8699999.39234
mrt,1969,7500000
mrt,1970,2599999.27982
mrt,1971,-4900000.54126
mrt,1972,-3899999.4059
mrt,1973,30876157.80985
mrt,1974,56644409.29736
mrt,1975,59205302.49952
mrt,1976,124218581.05557
mrt,1977,105138554.54723
mrt,1978,138760506.90495
mrt,1979,111023748.97859
mrt,1980,89859881.8228
mrt,1981,98936406.47841
mrt,1982,65876727.86135
mrt,1983,59055831.14554
mrt,1984,86489343.02771
mrt,1985,187660125.83512
mrt,1986,136923888.40336
mrt,1987,106948141.74122
mrt,1988,218994649.27293
mrt,1989,250241639.47454
mrt,1990,73406417.39756
mrt,1991,61661020.67215
mrt,1992,119548484.95295
mrt,1993,105141391.98384
mrt,1994,112410422.82015
mrt,1995,144645159.05308
mrt,1996,99114653.62697
mrt,1997,123414789.30281
mrt,1998,139790747.89363
mrt,1999,169068052.73156
mrt,2000,121050656.48765
mrt,2001,124827398.29988
mrt,2002,89507799.76374
mrt,2003,133300000
mrt,2004,108563578.59746
mrt,2005,160956558.73494
mrt,2006,158600000
mrt,2007,144199812.82895
mrt,2008,172248804.59104
mrt,2009,129708289.18381
mrt,2010,161781039.09473
mrt,2011,150933081.4818
mrt,2012,320166994.80817
mrt,2013,138715995.63659
mrt,2014,113266522.42134
mrt,2015,177982354.49931
mrt,2016,244312684.64204
mrt,2017,268679670.39106
mrt,2018,201567147.85958
mrt,2019,316166638.50339
mrt,2020,341700000
mus,1976,7184015.56537
mus,1977,13318602.15216
mus,1978,15413820.51823
mus,1979,13474738.82786
mus,1980,22383301.01636
mus,1981,17792200.52593
mus,1982,35042538.5146
mus,1983,26225419.00873
mus,1984,29129801.52605
mus,1985,36846365.54962
mus,1986,50867343.9078
mus,1987,67788976.72035
mus,1988,93840463.76984
mus,1989,76263295.25633
mus,1990,97352575.10008
mus,1991,82927109.75384
mus,1992,93425516.60327
mus,1993,101541251.13327
mus,1994,103227099.61916
mus,1995,101401678.33294
mus,1996,115833987.99873
mus,1997,127366756.42176
mus,1998,94945545.93689
mus,1999,103629823.15432
mus,2000,63239058.8809
mus,2001,67423522.02078
mus,2002,91382417.72912
mus,2003,52721179.86488
mus,2004,49966361.80155
mus,2005,60923101.9589
mus,2006,71559002.27387
mus,2007,123971296.90838
mus,2008,225250238.9923
mus,2009,216177823.39063
mus,2010,273710060.93996
mus,2011,121054831.74249
mus,2012,141763727.12146
mus,2013,-92243350.4661
mus,2014,-348675444.78407
mus,2015,-326185864.61361
mus,2016,-327979089.46905
mus,2017,-271653703.1559
mus,2018,-405606110.61342
mus,2019,-382680028.75386
mus,2020,-323303741.84497
mwi,1990,47899629.8875
mwi,1991,59100203.33179
mwi,1992,100786889.79547
mwi,1993,64226378.66812
mwi,1994,20238553.63765
mwi,1995,-4346408.26501
mwi,1996,-24307188.81667
mwi,1997,-18828468.39615
mwi,1998,131796799.11948
mwi,1999,165181972.00605
mwi,2000,155403958.09471
mwi,2001,107463733.40831
mwi,2002,89576315.83409
mwi,2003,125621651.74334
mwi,2004,158672002.20376
mwi,2005,182516185.71988
mwi,2006,131917415.55066
mwi,2007,127969978.70065
mwi,2008,181915183.81016
mwi,2009,254356795.39609
mwi,2010,254150387.37643
mwi,2011,256665651.64472
mwi,2012,261919028.44572
mwi,2013,278781546.91193
mwi,2014,308662584.33244
mwi,2015,372278343.44597
mwi,2016,269185740.07145
mwi,2017,388391833.7333
mwi,2018,456067307.13166
mwi,2019,550429228.20981
mwi,2020,826138440.01721
mys,1967,-47000294.00235
mys,1968,-46000294.00235
mys,1969,-59000392.00314
mys,1970,-59000000
mys,1971,-45134161.1244
mys,1972,-55371293.80054
mys,1973,-61990750.21487
mys,1974,-43206098.6249
mys,1975,-33002165.22318
mys,1976,-39345609.06516
mys,1977,-31690813.79759
mys,1978,-44904231.43351
mys,1979,-7768049.71669
mys,1980,-20671735.03606
mys,1981,-33852393.55931
mys,1982,-32114627.04462
mys,1983,-9046827.20889
mys,1984,-38399982.93224
mys,1985,-5639991.94523
mys,1986,37169985.27931
mys,1987,44050007.93777
mys,1988,150829998.47258
mys,1989,80850007.38334
mys,1990,54345816.8509
mys,1991,37096304.91708
mys,1992,131935445.87113
mys,1993,199292956.76159
mys,1994,-848193872.88523
mys,1995,-1002791068.58054
mys,1996,-1169806820.89196
mys,1997,-1481652352.89943
mys,1998,-2441653077.86384
mys,1999,-1728157894.73684
mys,2000,-1924473684.21053
mys,2001,-2152105263.15789
mys,2002,-2780526315.78947
mys,2003,-2447342105.26316
mys,2004,-3913815000
mys,2005,-4481189828.62877
mys,2006,-4563329971.10299
mys,2007,-4664482196.88155
mys,2008,-5243095209.54494
mys,2009,-5557508866.50589
mys,2010,-6764900810.2822
mys,2011,-6882783006.53595
mys,2012,-5979410774.41077
mys,2013,-5553484083.91253
mys,2014,-5329532830.21174
mys,2015,-5460323390.0909
mys,2016,-4490701010.05231
mys,2017,-4022971351.50219
mys,2018,-4889253302.27256
mys,2019,-5178032589.01629
mys,2020,-635184964.91019
nam,1990,354298303.25049
nam,1991,375304747.76373
nam,1992,451803646.56381
nam,1993,351235425.52866
nam,1994,327014475.61113
nam,1995,408585646.93557
nam,1996,433104947.317
nam,1997,452296245.65972
nam,1998,435132156.3591
nam,1999,398383091.90605
nam,2000,434287573.12891
nam,2001,346692724.06263
nam,2002,275299799.82354
nam,2003,458307850.93923
nam,2004,667277427.74432
nam,2005,668172053.1276
nam,2006,949742134.74014
nam,2007,999623383.9873
nam,2008,1219190178.99342
nam,2009,1143467217.34641
nam,2010,1154846568.35327
nam,2011,823830671.23288
nam,2012,1621512936.61061
nam,2013,1538373185.91604
nam,2014,1713830949.28479
nam,2015,1392972511.81891
nam,2016,1064496838.62722
nam,2017,1437847613.67907
nam,2018,1408174453.48688
nam,2019,1307066851.69292
nam,2020,1353745081.48427
ner,1971,-2124626.43882
ner,1972,-2889549.00178
ner,1973,-2423112.91889
ner,1974,-3488780.65115
ner,1975,-5633274.05863
ner,1976,-4595770.67217
ner,1977,-4273819.53006
ner,1978,-6145640.77429
ner,1979,-7875432.49017
ner,1980,-6659050.85015
ner,1981,-6808540.0478
ner,1982,-5072164.7759
ner,1983,-3225066.26149
ner,1984,-1678970.93694
ner,1988,21413.59256
ner,1989,33410.72944
ner,1995,31465592.19663
ner,1996,63962166.92562
ner,1997,38062642.99619
ner,1998,58194584.71014
ner,1999,35865081.39346
ner,2000,47474041.9708
ner,2001,71940422.53273
ner,2002,53137233.08134
ner,2003,90705700.69809
ner,2004,122943918.32183
ner,2005,193227836.67363
ner,2006,163598414.77906
ner,2007,185548990.80445
ner,2008,231322869.95516
ner,2009,151465021.62267
ner,2010,448772348.42843
ner,2011,167639755.32235
ner,2012,230832525.22787
ner,2013,159392718.6821
ner,2014,349436858.95885
ner,2015,296975854.84184
ner,2016,278267704.52389
ner,2017,412469192.20944
ner,2018,486259792.79733
ner,2019,600716612.76201
nga,1981,-409090909.09091
nga,1982,-277203065.1341
nga,1983,-174801223.24159
nga,1984,-361630482.94196
nga,1985,-325363172.35964
nga,1986,-482600276.62517
nga,1987,-298471474.70398
nga,1988,-214912694.6673
nga,1989,121001272.80441
nga,1990,394865632.51038
nga,1991,607000749.18838
nga,1992,668885770.65507
nga,1993,392803532.00883
nga,1994,209495026.77888
nga,1995,1232165577.0324
nga,1996,457050000
nga,1997,1646104264.23466
nga,1998,1322540909.09091
nga,1999,1230862450.06124
nga,2000,1567518508.35765
nga,2001,1366566425.09797
nga,2002,1367661982.01665
nga,2003,1309985188.32648
nga,2004,2703433267.11215
nga,2005,3408585534.25918
nga,2006,10385402524.8015
nga,2007,17866207263.2843
nga,2008,18877214838.1774
nga,2009,18169061501.7655
nga,2010,20677813861.85929
nga,2011,21527791874.0502
nga,2012,21625251378.91109
nga,2013,21770983686.77909
nga,2014,20886055149.8103
nga,2015,20322253424.02
nga,2016,19831763204.4757
nga,2017,21959878962.7368
nga,2018,22692231292.3077
nic,1991,13206185.56701
nic,1992,10000000
nic,1993,25000000
nic,1994,50223214.28571
nic,1995,137450199.20319
nic,1996,150000000
nic,1997,234000000
nic,1998,331299997.16502
nic,1999,460100000
nic,2000,410200000
nic,2001,485700002.97535
nic,2002,530300000
nic,2003,625402032.57415
nic,2004,755000000
nic,2005,857402245.82121
nic,2006,1003260507.5495
nic,2007,1074600970.26859
nic,2008,1135200001.03242
nic,2009,1118398623.36832
nic,2010,1160602718.62299
nic,2011,1229597713.19506
nic,2012,1309797682.90249
nic,2013,1368998155.54872
nic,2014,1449899999.61478
nic,2015,1514502315.01864
nic,2016,1612097652.07365
nic,2017,1567102173.31261
nic,2018,1611300425.94729
nic,2019,1757902212.14491
nic,2020,1920400930.63616
nld,1969,-110224098.1657
nld,1970,-150931393.43763
nld,1971,-449523182.95739
nld,1972,-504107388.0802
nld,1973,-1121890272.74161
nld,1974,-885554553.65194
nld,1975,-1026572847.68212
nld,1976,-613223037.17286
nld,1977,-1418857861.18344
nld,1978,-2674213689.14239
nld,1979,-1806933977.80951
nld,1980,-2202855242.73997
nld,1981,-2072223792.2812
nld,1982,-1900422546.83503
nld,1983,-1564194270.71269
nld,1984,-1907356456.04396
nld,1985,-1444407510.61571
nld,1986,-2485033279.36679
nld,1987,-2801162967.79809
nld,1988,-2413170922.06489
nld,1989,-2806768159.61758
nld,1990,-3545403606.43834
nld,1991,-5225016501.65016
nld,1992,-5837838345.86466
nld,1993,-6942901044.13859
nld,1994,-7673851555.87844
nld,1995,-8597309909.41532
nld,1996,-8692810457.51634
nld,1997,-8028009939.01062
nld,1998,-7397245056.65408
nld,1999,-7202517234.74905
nld,2000,-8347610218.03923
nld,2001,-7642406758.66143
nld,2002,-7870955690.98041
nld,2003,-9298138423.52939
nld,2004,-11315779374.1313
nld,2005,-12843987971.9844
nld,2006,-14181988711.7647
nld,2007,-14542142474.1177
nld,2008,-13885402380.4687
nld,2009,-8715995354.29687
nld,2010,-11519152116.6667
nld,2011,-11997262324.9027
nld,2012,-10304005148.4375
nld,2013,-13228055670.5883
nld,2014,-12040202608.2353
nld,2015,-9982287476.95312
nld,2016,-5489132536.57589
nld,2017,-6015552264.70589
nld,2018,-7980890577.2549
nld,2019,-8021034862.74508
nld,2020,-15744031165.7588
nld_curacao,2011,-25530726.25698
nld_curacao,2012,-55251396.64804
nld_curacao,2013,-73296089.38547
nld_curacao,2014,-48212290.50279
nld_curacao,2015,-48268156.42458
nld_curacao,2016,-42569832.40223
nld_curacao,2017,-30967765.36313
nld_curacao,2018,-33715251.39665
nld_curacao,2019,-28481117.31844
nld_curacao,2020,-48662513.96648
nor,1981,-654238174.05697
nor,1982,-799039355.43849
nor,1983,-701715914.69766
nor,1984,-646449794.76812
nor,1985,-668822407.2954
nor,1986,-934047358.24307
nor,1987,-1110352504.63822
nor,1988,-1171090992.78809
nor,1989,-1137084510.10211
nor,1990,-1539051392.23924
nor,1991,-1624273087.66139
nor,1992,-3309035320.62113
nor,1993,-3041964449.33113
nor,1994,-3175583767.85309
nor,1995,-2269857305.2153
nor,1996,-1705634283.23359
nor,1997,-1548901518.36458
nor,1998,-1702296854.91246
nor,1999,-1657605908.29829
nor,2000,-1465609307.18717
nor,2001,-1797212985.30867
nor,2002,-2398481925.89995
nor,2003,-3140165532.04712
nor,2004,-2808272015.19108
nor,2005,-3166162204.11331
nor,2006,-2892894453.71338
nor,2007,-4206117679.17157
nor,2008,-4670390070.92199
nor,2009,-5149404449.53326
nor,2010,-6154032814.00799
nor,2011,-6886298698.11324
nor,2012,-6562612806.18823
nor,2013,-7683574468.08511
nor,2014,-7503887860.3544
nor,2015,-6636271571.76811
nor,2016,-6449404761.90476
nor,2017,-6128510981.26133
nor,2018,-6023117122.65601
nor,2019,-6029545454.54545
nor,2020,-6813948137.00328
npl,1976,26380069.82494
npl,1977,29356000
npl,1978,24607999.67481
npl,1979,29875000
npl,1980,35600000
npl,1981,46370000
npl,1982,39740080.23933
npl,1983,39830002.53706
npl,1984,42239864.22285
npl,1985,49600000
npl,1986,114047946.22165
npl,1987,124610885.50035
npl,1988,136728982.09023
npl,1989,108430708.96303
npl,1990,99111819.6742
npl,1991,115983528.66646
npl,1992,96013363.02895
npl,1993,152000000
npl,1994,238438775.5102
npl,1995,314487550.2008
npl,1996,329000000
npl,1997,410390338.41838
npl,1998,442560936.2389
npl,1999,474700000
npl,2000,629900000
npl,2001,892448979.59184
npl,2002,898011326.22152
npl,2003,971413065.00608
npl,2004,1150402421.98543
npl,2005,1347713877.02235
npl,2006,1744162091.23577
npl,2007,1829998226.63593
npl,2008,2811856411.39222
npl,2009,3245211600.12227
npl,2010,3792100461.52195
npl,2011,4259622795.01395
npl,2012,5218139538.90227
npl,2013,5658530762.04184
npl,2014,6429944691.30171
npl,2015,7136008595.89926
npl,2016,7317093549.15693
npl,2017,8019783513.07036
npl,2018,8284431122.69278
npl,2019,8812779785.51693
npl,2020,8444781041.97811
nru,2015,13478658.79025
nru,2016,8589314.31067
nru,2017,20966890.41406
nru,2018,18060615.45617
nru,2019,20383350.02146
nzl,1971,20773225.62031
nzl,1972,25522605.73651
nzl,1973,18088214.83234
nzl,1974,0
nzl,1975,-1129433.02462
nzl,1976,8768511.30164
nzl,1977,35548533.62299
nzl,1978,32399665.55184
nzl,1979,66112391.06481
nzl,1980,97471530.59255
nzl,1981,101573557.57223
nzl,1982,82301529.49745
nzl,1983,80835962.14511
nzl,1984,100279995.85191
nzl,1985,100869565.21739
nzl,1986,156337135.6147
nzl,1987,158879603.83782
nzl,1988,188354267.31079
nzl,1989,195732970.34977
nzl,1990,131434889.14122
nzl,1991,124065946.43259
nzl,1992,96666312.20757
nzl,1993,204424534.04126
nzl,1994,187154282.92325
nzl,1995,155107598.29968
nzl,1996,589353406.41043
nzl,1997,347439954.61136
nzl,1998,156428759.40839
nzl,1999,221421454.14915
nzl,2000,211001185.61454
nzl,2001,93371002.84614
nzl,2002,61801468.77618
nzl,2003,157812996.21351
nzl,2004,215460168.06723
nzl,2005,105960712.52552
nzl,2006,387449581.73919
nzl,2007,507842287.05813
nzl,2008,534109088.35313
nzl,2009,387231557.24905
nzl,2010,-126689518.94175
nzl,2011,-270956787.52346
nzl,2012,-331150783.9708
nzl,2013,-358041778.73821
nzl,2014,-280042861.48826
nzl,2015,-185415366.37668
nzl,2016,-134145246.341
nzl,2017,-259945881.61455
nzl,2018,-179459266.22115
nzl,2019,-399607345.79593
omn,1998,-1528272301.69051
omn,1999,-1495531079.3238
omn,2000,-1515306892.06762
omn,2001,-1599179713.91417
omn,2002,-1669723797.13914
omn,2003,-1747829648.89467
omn,2004,-1911252795.83875
omn,2005,-2345713654.09623
omn,2006,-2890785435.63069
omn,2007,-3790630689.20676
omn,2008,-5339712873.86216
omn,2009,-5479835630.68921
omn,2010,-5880965409.62289
omn,2011,-7408062418.72562
omn,2012,-8263459037.71131
omn,2013,-9320416124.83745
omn,2014,-10539401820.5462
omn,2015,-11236410923.277
omn,2016,-10564369310.7932
omn,2017,-10089466840.052
omn,2018,-10078283485.0455
omn,2019,-9133680104.03121
omn,2020,-8772171651.49545
pak,1967,40999139.01722
pak,1968,78998341.03318
pak,1969,106997753.04494
pak,1970,80998299.03402
pak,1971,65192335.1533
pak,1972,193151076.28724
pak,1973,136779353.06914
pak,1974,149600000
pak,1975,228900000
pak,1976,352100020.20202
pak,1977,742993843.93971
pak,1978,1344208914.49003
pak,1979,1632231934.44644
pak,1980,2173670557.23273
pak,1981,2529487579.06754
pak,1982,2849794532.4827
pak,1983,3433232502.50189
pak,1984,2751329217.9856
pak,1985,3095935986.20612
pak,1986,3310098045.97668
pak,1987,2958916375.17068
pak,1988,2788438281.97862
pak,1989,2702781472.07221
pak,1990,2761176522.05023
pak,1991,2726114599.53865
pak,1992,3428663864.73235
pak,1993,2705479065.61834
pak,1994,2724131064.65307
pak,1995,2778307079.37282
pak,1996,2626143190.35701
pak,1997,3269403861.72852
pak,1998,3442538912.12806
pak,1999,2847000000
pak,2000,3990000000
pak,2001,4736000000
pak,2002,5744000000
pak,2003,6642000000
pak,2004,6613000000
pak,2005,8659000000
pak,2006,10548000000
pak,2007,10585000000
pak,2008,11476000000
pak,2009,11154000000
pak,2010,12562000000
pak,2011,15687000000
pak,2012,17544000000
pak,2013,18092000000
pak,2014,20065000000
pak,2015,22027000000
pak,2016,23076000000
pak,2017,23403000000
pak,2018,23571000000
pak,2019,24758000000
pak,2020,25435000000
pan,1960,-785800
pan,1961,1347100
pan,1962,-4378000
pan,1963,112300
pan,1964,112300
pan,1965,4602600
pan,1966,2132900
pan,1967,2020600
pan,1968,336800
pan,1969,898100
pan,1970,3704500
pan,1971,3292900
pan,1972,3910300
pan,1973,27166300
pan,1974,28195300
pan,1975,32517200
pan,1976,29224400
pan,1977,29224400
pan,1978,37662400
pan,1979,9055400
pan,1980,25931500
pan,1981,39379800
pan,1982,45621400
pan,1983,51605600
pan,1984,78824000
pan,1985,90792300
pan,1986,85773300
pan,1987,75799700
pan,1988,69751200
pan,1989,61579200
pan,1990,141111000
pan,1991,143105700
pan,1992,129335600
pan,1993,130686900
pan,1994,95811300
pan,1995,98192100
pan,1996,104799200
pan,1997,116482500
pan,1998,113912200
pan,1999,128983600
pan,2000,144405600
pan,2001,186348600
pan,2002,199667600
pan,2003,210649900
pan,2004,176417800
pan,2005,241700000
pan,2006,280100000
pan,2007,635900000
pan,2008,532300000
pan,2009,126300000
pan,2010,137700000
pan,2011,202400000
pan,2012,88000000
pan,2013,62500000
pan,2014,122200000
pan,2015,-106000000
pan,2016,-119200000
pan,2017,-279703600
pan,2018,-227331400
pan,2019,-235453125
pan,2020,-11788203.21
per,1991,487975575.26674
per,1992,479377479.20665
per,1993,556006284.24916
per,1994,824055636.49608
per,1995,870151210.21367
per,1996,953842113.84101
per,1997,995126539.03904
per,1998,1032217894.44938
per,1999,985940522.97237
per,2000,1047151265.07923
per,2001,1087366580.20011
per,2002,1066094209.28448
per,2003,1264751667.0499
per,2004,1498234050.03222
per,2005,1853115236.44857
per,2006,2285295700.2382
per,2007,2622563119.20741
per,2008,3094090707.13285
per,2009,3169444260.0093
per,2010,3373331917.45425
per,2011,3626956174.43085
per,2012,3917955717.31877
per,2013,4111181020.76317
per,2014,5054948925.67806
per,2015,4022421806.30574
per,2016,4716304702.0829
per,2017,4444410366.5082
per,2018,4511349114.5865
per,2019,4497348155.69472
per,2020,4604137457.43798
phl,1998,488957562.52277
phl,1999,571793427.81857
phl,2000,482031220.37097
phl,2001,531668059.67925
phl,2002,514054881.82995
phl,2003,704870367.67134
phl,2004,543081714.99235
phl,2005,11634393388.2505
phl,2006,13243616965.3223
phl,2007,14445674344.7108
phl,2008,15772732331.5574
phl,2009,16554950509.8225
phl,2010,17595798451.7305
phl,2011,18567043272.4753
phl,2012,19499660211.7442
phl,2013,21073387100.0346
phl,2014,22782388580.1913
phl,2015,23263118872.7168
phl,2016,24727523979.082
phl,2017,26152517378.716
phl,2018,26818409594.4901
