geo,time,en_co2_etot_zs
svk,2010,39.90162
svk,2011,41.36986
svk,2012,41.35723
svk,2013,39.80491
svk,2014,38.66348
svn,1986,47.10293
svn,1987,47.80142
svn,1988,49.67649
svn,1989,49.82001
svn,1990,46.75037
svn,1991,42.82353
svn,1992,47.95181
svn,1993,45.48193
svn,1994,42.63039
svn,1995,42.21748
svn,1996,38.08883
svn,1997,39.04513
svn,1998,42.19269
svn,1999,38.3391
svn,2000,40.32717
svn,2001,41.39785
svn,2002,42.94235
svn,2003,41.28257
svn,2004,41.0105
svn,2005,40.84142
svn,2006,40.79696
svn,2007,41.62437
svn,2008,37.97619
svn,2009,40.41005
svn,2010,40.2589
svn,2011,40.82955
svn,2012,40.4842
svn,2013,40.85795
svn,2014,35.65831
swe,1960,7.01486
swe,1961,4.01615
swe,1962,3.48322
swe,1963,4.03133
swe,1964,3.16284
swe,1965,3.12083
swe,1966,4.64269
swe,1967,4.10632
swe,1968,5.35714
swe,1969,9.77386
swe,1970,15.88859
swe,1971,12.59449
swe,1972,12.95349
swe,1973,10.27176
swe,1974,13.10146
swe,1975,8.3154
swe,1976,11.31438
swe,1977,12.07916
swe,1978,13.53965
swe,1979,14.58724
swe,1980,14.51635
swe,1981,11.89361
swe,1982,13.52961
swe,1983,14.4859
swe,1984,18.36357
swe,1985,23.29964
swe,1986,22.62701
swe,1987,22.65127
swe,1988,19.88125
swe,1989,18.49536
swe,1990,18.76681
swe,1991,22.49435
swe,1992,20.9202
swe,1993,21.44404
swe,1994,21.65272
swe,1995,20.55517
swe,1996,25.91346
swe,1997,21.22289
swe,1998,22.49607
swe,1999,20.76279
swe,2000,18.72234
swe,2001,20.48876
swe,2002,22.03679
swe,2003,23.93479
swe,2004,23.65653
swe,2005,22.75413
swe,2006,24.39391
swe,2007,21.92573
swe,2008,23.59106
swe,2009,25.47286
swe,2010,28.01911
swe,2011,24.32815
swe,2012,24.50432
swe,2013,24.58842
swe,2014,24.23838
syr,1971,23.02026
syr,1972,27.0428
syr,1973,27.58621
syr,1974,17.76504
syr,1975,14.16465
syr,1976,12.48654
syr,1977,8.05169
syr,1978,11.52709
syr,1979,11.32783
syr,1980,20.86039
syr,1981,25.61328
syr,1982,26.94394
syr,1983,27.82609
syr,1984,29.31034
syr,1985,26.77931
syr,1986,24.70196
syr,1987,22.99285
syr,1988,25.37863
syr,1989,28.29555
syr,1990,29.20647
syr,1991,26.96441
syr,1992,29.77369
syr,1993,30.71479
syr,1994,35.59034
syr,1995,36.92159
syr,1996,36.95589
syr,1997,39.20603
syr,1998,39.1791
syr,1999,43.05252
syr,2000,43.98811
syr,2001,43.91875
syr,2002,47.23618
syr,2003,50.7996
syr,2004,47.71657
syr,2005,43.4986
syr,2006,43.74449
syr,2007,44.43699
syr,2008,45.74503
syr,2009,52.13555
syr,2010,52.27882
syr,2011,51.49182
syr,2012,52.97185
syr,2013,48.32888
syr,2014,44.46863
tgo,1971,23.52941
tgo,1972,27.77778
tgo,1973,23.33333
tgo,1974,22.22222
tgo,1975,12.5
tgo,1976,14.81481
tgo,1977,17.64706
tgo,1978,20.58824
tgo,1979,17.07317
tgo,1980,2.7027
tgo,1981,5.55556
tgo,1982,4.65116
tgo,1983,13.33333
tgo,1984,35.29412
tgo,1985,13.33333
tgo,1986,6.25
tgo,1987,7.69231
tgo,1988,7.84314
tgo,1989,7.84314
tgo,1990,12.06897
tgo,1991,19.23077
tgo,1992,10.81081
tgo,1993,28
tgo,1994,18.64407
tgo,1995,10.34483
tgo,1996,5.31915
tgo,1997,9.09091
tgo,1998,16.86747
tgo,1999,7.33945
tgo,2000,10.52632
tgo,2001,23.07692
tgo,2002,5.88235
tgo,2003,3.66972
tgo,2004,7.76699
tgo,2005,7.29167
tgo,2006,11.23596
tgo,2007,8.98876
tgo,2008,1.81818
tgo,2009,1.75439
tgo,2010,3.36538
tgo,2011,1.0582
tgo,2012,1.23457
tgo,2013,1.1976
tgo,2014,1.16279
tha,1971,18.34975
tha,1972,20.96333
tha,1973,21.87349
tha,1974,21.70543
tha,1975,21.52318
tha,1976,22.85359
tha,1977,25.80404
tha,1978,30.13333
tha,1979,28.42893
tha,1980,34.77616
tha,1981,32.56528
tha,1982,30.59126
tha,1983,31.30963
tha,1984,30.69229
tha,1985,34.78364
tha,1986,33.65606
tha,1987,35.1
tha,1988,35.3003
tha,1989,33.66576
tha,1990,38.02695
tha,1991,41.23528
tha,1992,41.25076
tha,1993,39.60781
tha,1994,39.14839
tha,1995,37.79207
tha,1996,38.5477
tha,1997,40.45223
tha,1998,42.7691
tha,1999,41.00705
tha,2000,42.20894
tha,2001,42.225
tha,2002,41.13689
tha,2003,41.1044
tha,2004,41.24142
tha,2005,42.28272
tha,2006,42.82243
tha,2007,45.86516
tha,2008,46.13561
tha,2009,42.7751
tha,2010,43.8924
tha,2011,44.06619
tha,2012,44.43421
tha,2013,46.38917
tha,2014,46.59987
tjk,1990,13.88385
tjk,1991,15.04425
tjk,1992,22.56342
tjk,1993,25.69721
tjk,1994,24.4898
tjk,1995,22.76423
tjk,1996,26.12613
tjk,1997,28
tjk,1998,25.36232
tjk,1999,27.66798
tjk,2000,26.14679
tjk,2001,25.9434
tjk,2002,22.59615
tjk,2003,24.40191
tjk,2004,23.6
tjk,2005,25.10638
tjk,2006,23.13725
tjk,2007,9.96785
tjk,2008,6.77966
tjk,2009,3.4632
tjk,2010,1.73913
tjk,2011,1.65289
tjk,2012,1.76056
tjk,2013,1.13314
tjk,2014,4.29185
tkm,1990,29.28523
tkm,1991,30.88936
tkm,1992,21.34588
tkm,1993,31.70359
tkm,1994,34.41818
tkm,1995,35.5188
tkm,1996,32.47458
tkm,1997,32.97479
tkm,1998,30.75658
tkm,1999,32.06858
tkm,2000,38.51609
tkm,2001,40.35366
tkm,2002,39.37563
tkm,2003,37.04206
tkm,2004,37.17536
tkm,2005,38.67748
tkm,2006,39.32927
tkm,2007,37.76424
tkm,2008,39.44011
tkm,2009,37.48498
tkm,2010,37.90861
tkm,2011,36.71091
tkm,2012,36.3764
tkm,2013,36.03604
tkm,2014,35.8209
tto,1971,80.07449
tto,1972,78.06216
tto,1973,72.48677
tto,1974,74.75915
tto,1975,71.33479
tto,1976,74.71042
tto,1977,72.72727
tto,1978,70.2381
tto,1979,69.76351
tto,1980,70.32967
tto,1981,72.36111
tto,1982,66.09687
tto,1983,64.00602
tto,1984,63.55556
tto,1985,65.26316
tto,1986,63.10395
tto,1987,63.92758
tto,1988,59.58549
tto,1989,59.28854
tto,1990,59.62025
tto,1991,64.14853
tto,1992,64.99388
tto,1993,66.32783
tto,1994,64.76427
tto,1995,63.11275
tto,1996,62.54417
tto,1997,62.01976
tto,1998,62.8692
tto,1999,61.91983
tto,2000,58.51485
tto,2001,58.62362
tto,2002,60.71975
tto,2003,68.32136
tto,2004,68.7619
tto,2005,66.8187
tto,2006,71.39918
tto,2007,61.38568
tto,2008,61.03112
tto,2009,62.9648
tto,2010,64.86124
tto,2011,68.1205
tto,2012,64.74592
tto,2013,64.8366
tto,2014,62.12839
tun,1971,27.15054
tun,1972,26.81159
tun,1973,26.00473
tun,1974,24.8954
tun,1975,25.41322
tun,1976,26.70565
tun,1977,28.74564
tun,1978,30.51118
tun,1979,31.42077
tun,1980,34.34343
tun,1981,33.90663
tun,1982,34.42623
tun,1983,35.52632
tun,1984,34.14894
tun,1985,32.40166
tun,1986,33.36694
tun,1987,36.10832
tun,1988,36.94444
tun,1989,34.13379
tun,1990,32.81378
tun,1991,35.03591
tun,1992,34.93976
tun,1993,34.30657
tun,1994,34.51777
tun,1995,33.71347
tun,1996,33.8524
tun,1997,34.9546
tun,1998,35.79863
tun,1999,36.76732
tun,2000,35.84799
tun,2001,37.18919
tun,2002,37.31102
tun,2003,31.31478
tun,2004,30.98739
tun,2005,31.63842
tun,2006,32.98611
tun,2007,34.23939
tun,2008,34.48931
tun,2009,36.06247
tun,2010,36.23873
tun,2011,37.41007
tun,2012,38.68769
tun,2013,39.06977
tun,2014,38.78449
tur,1960,19.73763
tur,1961,19.68312
tur,1962,21.64058
tur,1963,16.21488
tur,1964,21.67266
tur,1965,22.81964
tur,1966,24.84404
tur,1967,22.71805
tur,1968,23.26748
tur,1969,26.7959
tur,1970,26.29367
tur,1971,24.65852
tur,1972,22.58919
tur,1973,23.79147
tur,1974,25.22604
tur,1975,24.61848
tur,1976,24.26879
tur,1977,24.17613
tur,1978,23.97645
tur,1979,25.0296
tur,1980,23.16511
tur,1981,25.09137
tur,1982,24.40062
tur,1983,25.41722
tur,1984,27.03442
tur,1985,30.72649
tur,1986,34.41703
tur,1987,29.22563
tur,1988,24.68739
tur,1989,31.0559
tur,1990,30.74019
tur,1991,31.56064
tur,1992,33.10494
tur,1993,32.04349
tur,1994,36.35707
tur,1995,34.00738
tur,1996,34.16592
tur,1997,35.75035
tur,1998,38.1515
tur,1999,40.60201
tur,2000,37.22918
tur,2001,41.96746
tur,2002,37.09703
tur,2003,35.59773
tur,2004,35.56596
tur,2005,37.55493
tur,2006,37.67535
tur,2007,40.08739
tur,2008,43.19366
tur,2009,43.70593
tur,2010,42.59929
tur,2011,43.2775
tur,2012,41.74183
tur,2013,42.70775
tur,2014,46.69011
tza,1971,18.57143
tza,1972,20.12195
tza,1973,17.36527
tza,1974,17.33333
tza,1975,22.14286
tza,1976,20.28986
tza,1977,19.42446
tza,1978,16.10738
tza,1979,16.44737
tza,1980,16.10738
tza,1981,17.0068
tza,1982,20
tza,1983,20.43796
tza,1984,19.42446
tza,1985,19.17808
tza,1986,18.18182
tza,1987,18.18182
tza,1988,17.72152
tza,1989,17.5
tza,1990,17.36527
tza,1991,17.68293
tza,1992,17.68293
tza,1993,20.71006
tza,1994,24.7191
tza,1995,24.09639
tza,1996,15.88448
tza,1997,18.25095
tza,1998,4.62185
tza,1999,8.25688
tza,2000,12.64368
tza,2001,5.43478
tza,2002,3.80952
tza,2003,3.34347
tza,2004,27.3523
tza,2005,26.93069
tza,2006,29.49907
tza,2007,26.53846
tza,2008,23.1203
tza,2009,23.52941
tza,2010,23.98042
tza,2011,24.4898
tza,2012,25.07553
tza,2013,27.72374
tza,2014,23.33655
ukr,1990,51.87978
ukr,1991,49.01795
ukr,1992,48.23777
ukr,1993,52.78742
ukr,1994,53.68052
ukr,1995,51.5807
ukr,1996,47.98011
ukr,1997,47.03264
ukr,1998,48.03355
ukr,1999,47.82236
ukr,2000,47.51186
ukr,2001,45.48262
ukr,2002,44.95017
ukr,2003,46.40296
ukr,2004,41.80389
ukr,2005,47.07583
ukr,2006,45.77806
ukr,2007,45.1593
ukr,2008,46.40252
ukr,2009,48.39641
ukr,2010,48.77005
ukr,2011,49.29507
ukr,2012,51.20695
ukr,2013,51.01124
ukr,2014,49.97463
ury,1971,20.98039
ury,1972,26.75045
ury,1973,22.41379
ury,1974,23.06163
ury,1975,27.39212
ury,1976,26.00733
ury,1977,25.27881
ury,1978,26.92308
ury,1979,28.7395
ury,1980,22.84644
ury,1981,19.83299
ury,1982,23.76682
ury,1983,9.49721
ury,1984,8.41121
ury,1985,8.9701
ury,1986,7.09459
ury,1987,12.6506
ury,1988,30.44496
ury,1989,34.41558
ury,1990,14.44444
ury,1991,21.79177
ury,1992,24.16851
ury,1993,14.85849
ury,1994,3.30789
ury,1995,12.75626
ury,1996,18.12865
ury,1997,13.2948
ury,1998,11.21495
ury,1999,25.3125
ury,2000,13.94892
ury,2001,6.82819
ury,2002,6.26506
ury,2003,6.87961
ury,2004,24.23077
ury,2005,22.52427
ury,2006,33.22368
ury,2007,22.44165
ury,2008,40.82999
ury,2009,38.92617
ury,2010,20.13423
ury,2011,31.71745
ury,2012,39.6088
ury,2013,25.87904
ury,2014,15.47049
usa,1960,27.63521
usa,1961,28.01719
usa,1962,28.32545
usa,1963,29.12799
usa,1964,29.13855
usa,1965,30.13619
usa,1966,30.74331
usa,1967,29.02243
usa,1968,30.02674
usa,1969,31.36591
usa,1970,32.48665
usa,1971,33.00001
usa,1972,34.30646
usa,1973,35.55165
usa,1974,36.05384
usa,1975,36.28245
usa,1976,36.58944
usa,1977,37.60791
usa,1978,37.18583
usa,1979,37.49195
usa,1980,39.08199
usa,1981,39.78152
usa,1982,40.13054
usa,1983,41.18639
usa,1984,40.89969
usa,1985,41.53401
usa,1986,41.55822
usa,1987,42.0425
usa,1988,41.97049
usa,1989,43.3904
usa,1990,44.97059
usa,1991,45.74442
usa,1992,47.06994
usa,1993,47.15907
usa,1994,46.9903
usa,1995,47.7657
usa,1996,47.87639
usa,1997,48.93302
usa,1998,49.31191
usa,1999,48.62973
usa,2000,48.11099
usa,2001,48.46052
usa,2002,48.24282
usa,2003,48.25568
usa,2004,48.20177
usa,2005,48.94209
usa,2006,48.60541
usa,2007,49.05485
usa,2008,49.33631
usa,2009,48.61002
usa,2010,48.79719
usa,2011,48.22743
usa,2012,46.95235
usa,2013,46.63082
usa,2014,45.99041
uzb,1990,41.09506
uzb,1991,39.75914
uzb,1992,43.4059
uzb,1993,42.0025
uzb,1994,39.24241
uzb,1995,37.82526
uzb,1996,39.70927
uzb,1997,39.4821
uzb,1998,36.63946
uzb,1999,35.70487
uzb,2000,36.37241
uzb,2001,36.57861
uzb,2002,36.19652
uzb,2003,36.61126
uzb,2004,36.93324
uzb,2005,37.82901
uzb,2006,37.91906
uzb,2007,37.7343
uzb,2008,35.11184
uzb,2009,39.56864
uzb,2010,40.59345
uzb,2011,38.67612
uzb,2012,37.60223
uzb,2013,42.30969
uzb,2014,42.45148
ven,1971,51.80828
ven,1972,48.38574
ven,1973,47.52817
ven,1974,44.48
ven,1975,39.60749
ven,1976,36.73675
ven,1977,33.70677
ven,1978,37.51306
ven,1979,38.38093
ven,1980,40.4919
ven,1981,41.12636
ven,1982,40.48958
ven,1983,41.90128
ven,1984,41.24912
ven,1985,38.21664
ven,1986,39.69601
ven,1987,35.32214
ven,1988,36.77701
ven,1989,40.01965
ven,1990,38.95896
ven,1991,35.66555
ven,1992,38.78134
ven,1993,37.27291
ven,1994,37.54713
ven,1995,36.91902
ven,1996,37.78713
ven,1997,41.73261
ven,1998,41.95705
ven,1999,38.22722
ven,2000,41.52178
ven,2001,41.58625
ven,2002,39.87285
ven,2003,40.01308
ven,2004,37.60483
ven,2005,37.18369
ven,2006,41.18133
ven,2007,44.06936
ven,2008,41.53595
ven,2009,41.8609
ven,2010,35.14317
ven,2011,34.52743
ven,2012,34.89185
ven,2013,36.79148
ven,2014,35.54423
vnm,1971,11.47944
vnm,1972,12.38994
vnm,1973,12.166
vnm,1974,12.69951
vnm,1975,12.62537
vnm,1976,22.59983
vnm,1977,24.96075
vnm,1978,24.02985
vnm,1979,21.08604
vnm,1980,24.89933
vnm,1981,25.58901
vnm,1982,25.06083
vnm,1983,27.27273
vnm,1984,29.70639
vnm,1985,30.40734
vnm,1986,30.66457
vnm,1987,30.72289
vnm,1988,38.70813
vnm,1989,31.89557
vnm,1990,28.07825
vnm,1991,21.25293
vnm,1992,17.19457
vnm,1993,13.16911
vnm,1994,15.89065
vnm,1995,16.35701
vnm,1996,18.22596
vnm,1997,22.31382
vnm,1998,26.06317
vnm,1999,23.91358
vnm,2000,25.98372
vnm,2001,25.35356
vnm,2002,27.25206
vnm,2003,26.20232
vnm,2004,27.94118
vnm,2005,30.6992
vnm,2006,32.7601
vnm,2007,32.19735
vnm,2008,29.89599
vnm,2009,28.98746
vnm,2010,32.90507
vnm,2011,32.05669
vnm,2012,33.22912
vnm,2013,34.18705
vnm,2014,34.89638
yem,1971,30.83333
yem,1972,24.82759
yem,1973,23.65591
yem,1974,21.73913
yem,1975,20
yem,1976,18.34862
yem,1977,20.54795
yem,1978,20.4918
yem,1979,20.53232
yem,1980,19.82759
yem,1981,20.85714
yem,1982,23.80952
yem,1983,23.30317
yem,1984,24.55752
yem,1985,23.86831
yem,1986,23.15175
yem,1987,24.29078
yem,1988,24.95895
yem,1989,23.97476
yem,1990,25.39683
yem,1991,25.92138
yem,1992,26.02273
yem,1993,27.85623
yem,1994,28.95706
yem,1995,28.31389
yem,1996,28.85212
yem,1997,29.6332
yem,1998,29.4849
yem,1999,32.14286
yem,2000,32.68366
yem,2001,32.04686
yem,2002,30.83791
yem,2003,27.96912
yem,2004,28.58744
yem,2005,28.73075
yem,2006,30.1747
yem,2007,32.65
yem,2008,31.85882
yem,2009,33.16283
yem,2010,36.16451
yem,2011,35.01561
yem,2012,38.28932
yem,2013,31.9933
yem,2014,31.49016
zaf,1971,42.73983
zaf,1972,43.64831
zaf,1973,44.40148
zaf,1974,47.12898
zaf,1975,48.70178
zaf,1976,49.35892
zaf,1977,49.60416
zaf,1978,43.49769
zaf,1979,46.33189
zaf,1980,47.63893
zaf,1981,49.34603
zaf,1982,53.08059
zaf,1983,56.02943
zaf,1984,56.7532
zaf,1985,56.9865
zaf,1986,57.87195
zaf,1987,59.23906
zaf,1988,57.23955
zaf,1989,58.84812
zaf,1990,59.81052
zaf,1991,60.90582
zaf,1992,62.7411
zaf,1993,64.8711
zaf,1994,65.04796
zaf,1995,65.24735
zaf,1996,65.8172
zaf,1997,65.96014
zaf,1998,66.58218
zaf,1999,67.23912
zaf,2000,68.42537
zaf,2001,71.82987
zaf,2002,70.54342
zaf,2003,70.54702
zaf,2004,69.60552
zaf,2005,67.42593
zaf,2006,67.43502
zaf,2007,67.83926
zaf,2008,69.3202
zaf,2009,63.98778
zaf,2010,70.38403
zaf,2011,69.10404
zaf,2012,68.07623
zaf,2013,66.47217
zaf,2014,67.48062
zmb,1971,10.38576
zmb,1972,8.99471
zmb,1973,9.68523
zmb,1974,11.13801
zmb,1975,11.08545
zmb,1976,9.9768
zmb,1977,10.52632
zmb,1978,9.64187
zmb,1979,8.95062
zmb,1980,7.31707
zmb,1981,8.10811
zmb,1982,8.09859
zmb,1983,8.08824
zmb,1984,7.29927
zmb,1985,7.40741
zmb,1986,7.55396
zmb,1987,6.64207
zmb,1988,6.62252
zmb,1989,5.78778
zmb,1990,6.25
zmb,1991,6.22711
zmb,1992,5.90406
zmb,1993,6.75105
zmb,1994,6.89655
zmb,1995,6
zmb,1996,6.17284
zmb,1997,7.04225
zmb,1998,7.38916
zmb,1999,6.09756
zmb,2000,4.84848
zmb,2001,5.14286
zmb,2002,5.46448
zmb,2003,5.15464
zmb,2004,5.12821
zmb,2005,4.71698
zmb,2006,3.57143
zmb,2007,3.00752
zmb,2008,3.97351
zmb,2009,3.18471
zmb,2010,4.26829
zmb,2011,3.0303
zmb,2012,2.57353
zmb,2013,2.45614
zmb,2014,9.71787
zwe,1971,18.75862
zwe,1972,18.34061
zwe,1973,15.73034
zwe,1974,26.10966
zwe,1975,12.13389
zwe,1976,15.78947
zwe,1977,11.14327
zwe,1978,12.02263
zwe,1979,12.39316
zwe,1980,13.92723
zwe,1981,11.32075
zwe,1982,11.34021
zwe,1983,10.86142
zwe,1984,22.53012
zwe,1985,28.77698
zwe,1986,35.13266
zwe,1987,48.54167
zwe,1988,47.68354
zwe,1989,48.85496
zwe,1990,43.01538
zwe,1991,48.60647
zwe,1992,48.72928
zwe,1993,48.35033
zwe,1994,54.83247
zwe,1995,49.37044
zwe,1996,46.22837
zwe,1997,44.5441
zwe,1998,45.52129
zwe,1999,38.61129
zwe,2000,40.33108
zwe,2001,50.99484
zwe,2002,51.87908
zwe,2003,46.75325
zwe,2004,59.87461
zwe,2005,58.81207
zwe,2006,40.79498
zwe,2007,35.34304
zwe,2008,36.37584
zwe,2009,38.44011
zwe,2010,52.97941
zwe,2011,54.29088
zwe,2012,49.12587
zwe,2013,57.65306
zwe,2014,59.44299
